ID,Spells[0],Spells[1],Spells[2],Spells[3],Spells[4],Spells[5],Spells[6],Spells[7],Spells[8],Spells[9],PlayerActionbarFileDataID,Flags
815,231562,0,0,0,0,0,0,0,0,0,629480,8
816,231628,0,0,0,0,0,0,0,0,0,1016656,15
817,231651,0,0,0,0,0,0,0,0,0,629480,8
818,231738,0,0,0,0,0,0,0,0,0,629198,8
819,231839,0,0,0,0,0,0,0,0,0,629199,15
820,231989,0,0,0,0,0,0,0,0,0,629198,8
821,232210,0,0,0,0,0,0,0,0,0,1466424,8
822,236415,0,0,0,0,0,0,0,0,0,1016656,15
823,230007,0,0,0,0,0,0,0,0,0,667434,12
824,230342,0,0,0,0,0,0,0,0,0,667434,12
825,233105,0,0,0,0,0,0,0,0,0,629199,8
826,233106,0,0,0,0,0,0,0,0,0,629199,8
827,233383,0,0,0,0,0,0,0,0,0,629199,15
828,233652,0,0,0,0,0,0,0,0,0,1589183,8
829,233729,0,0,0,0,0,0,0,0,0,629198,15
830,233827,0,0,0,0,0,0,0,0,0,629199,8
831,233867,0,0,0,0,0,0,0,0,0,629198,15
832,233862,0,0,0,0,0,0,0,0,0,629480,8
833,233880,0,0,0,0,0,0,0,0,0,629480,8
834,229991,0,0,0,0,0,0,0,0,0,1016659,8
835,233949,0,0,0,0,0,0,0,0,0,1016659,8
836,233967,0,0,0,0,0,0,0,0,0,1016659,8
837,233969,0,0,0,0,0,0,0,0,0,1016659,8
838,234051,0,0,0,0,0,0,0,0,0,629199,8
839,234053,0,0,0,0,0,0,0,0,0,629199,8
840,234054,0,0,0,0,0,0,0,0,0,629199,8
841,234186,0,0,0,0,0,0,0,0,0,629199,15
842,234157,0,0,0,0,0,0,0,0,0,629199,15
843,234220,0,0,0,0,0,0,0,0,0,629199,15
844,234144,0,0,0,0,0,0,0,0,0,629199,15
845,234266,0,0,0,0,0,0,0,0,0,629199,15
847,234670,0,0,0,0,0,0,0,0,0,1016656,15
848,234722,0,0,0,0,0,0,0,0,0,0,15
849,234778,0,0,0,0,0,0,0,0,0,629199,8
850,234083,0,0,0,0,0,0,0,0,0,629199,15
851,235004,0,0,0,0,0,0,0,0,0,1466424,8
852,235221,0,0,0,0,0,0,0,0,0,1016656,8
853,236346,0,0,0,0,0,0,0,0,0,629480,15
854,242684,0,0,0,0,0,0,0,0,0,629738,8
857,236978,0,0,0,0,0,0,0,0,0,629480,15
858,237010,0,0,0,0,0,0,0,0,0,629738,15
859,237050,0,0,0,0,0,0,0,0,0,629738,15
865,237082,0,0,0,0,0,0,0,0,0,534038,0
867,237609,0,0,0,0,0,0,0,0,0,629199,8
868,237711,0,0,0,0,0,0,0,0,0,1016656,15
869,237853,0,0,0,0,0,0,0,0,0,1016651,15
870,237997,0,0,0,0,0,0,0,0,0,629199,8
871,238012,0,0,0,0,0,0,0,0,0,1016651,8
872,238253,0,0,0,0,0,0,0,0,0,653590,8
873,238318,0,0,0,0,0,0,0,0,0,653590,8
874,238435,0,0,0,0,0,0,0,0,0,653590,8
875,238437,0,0,0,0,0,0,0,0,0,653590,8
876,239230,0,0,0,0,0,0,0,0,0,629199,8
877,238533,0,0,0,0,0,0,0,0,0,629202,15
878,233734,0,0,0,0,0,0,0,0,0,1016656,8
879,239897,239906,0,0,0,239935,0,0,0,0,629938,4
880,240094,0,0,0,0,0,0,0,0,0,0,8
881,240093,0,0,0,0,0,0,0,0,0,629199,15
882,240177,0,0,0,0,0,0,0,0,0,1016659,8
883,240220,0,0,0,0,0,0,0,0,0,0,8
884,240353,0,0,0,0,0,0,0,0,0,0,8
885,240386,0,0,0,0,0,0,0,0,0,0,8
886,240473,0,0,0,0,0,0,0,0,0,774879,8
887,240496,0,0,0,0,0,0,0,0,0,796702,8
888,240793,0,0,0,0,0,0,0,0,0,629199,15
889,240828,0,0,0,0,0,0,0,0,0,629198,8
890,241056,0,0,0,0,0,0,0,0,0,0,8
891,241200,0,0,0,0,0,0,0,0,0,629199,15
892,241391,0,0,0,0,0,0,0,0,0,796702,8
893,240729,0,0,0,0,0,0,0,0,0,629199,15
894,240636,0,0,0,0,0,0,0,0,0,629480,15
895,241841,241842,241843,0,0,0,0,0,0,0,534038,0
896,242086,242087,0,241886,0,0,0,0,0,0,534038,0
897,242151,0,0,0,0,0,0,0,0,0,629199,15
898,234966,0,0,0,0,0,0,0,0,0,1016656,8
899,243235,0,0,0,0,0,0,0,0,0,774879,8
900,243503,243505,243518,0,0,0,0,0,0,0,534044,4
901,235293,0,0,0,0,0,0,0,0,0,1589183,8
902,244510,0,0,0,0,0,0,0,0,0,0,8
903,244621,0,0,0,0,0,0,0,0,0,629199,8
904,245010,0,0,0,0,0,0,0,0,0,629200,8
905,245398,0,0,0,0,0,0,0,0,0,1016659,8
906,245622,0,0,0,0,0,0,0,0,0,629198,8
907,239826,0,0,0,0,0,0,0,0,0,1466424,8
908,245781,0,0,0,0,0,0,0,0,0,629203,8
909,246290,246292,246293,0,0,246294,0,0,0,0,534041,0
910,144895,144518,144149,144577,0,144578,0,0,0,0,534044,0
911,246719,246723,0,0,0,246727,0,0,0,0,534041,4
912,246822,0,0,0,0,0,0,0,0,0,629480,15
914,247648,0,0,0,0,0,0,0,0,0,629199,8
915,245863,0,0,0,0,0,0,0,0,0,629203,15
916,245805,0,0,0,0,0,0,0,0,0,629201,15
917,247427,0,0,0,0,0,0,0,0,0,629199,8
918,248082,0,0,0,0,0,0,0,0,0,629199,15
919,248123,0,0,0,0,0,0,0,0,0,629199,12
920,248150,0,0,0,0,0,0,0,0,0,629199,8
921,245865,0,0,0,0,0,0,0,0,0,629203,15
922,245537,0,0,0,0,0,0,0,0,0,629202,15
923,245469,0,0,0,0,0,0,0,0,0,629199,12
924,207457,0,0,0,0,0,0,0,0,0,796702,15
925,248921,0,0,0,0,0,0,0,0,0,629199,15
931,249491,249489,249490,0,0,0,0,0,0,0,534041,4
932,249655,0,0,0,0,0,0,0,0,0,629200,15
933,249931,0,0,0,0,0,0,0,0,0,796702,15
934,250142,0,0,0,0,0,0,0,0,0,629199,15
935,267934,0,0,0,0,0,0,0,0,0,629199,15
936,250353,0,0,0,0,0,0,0,0,0,1589183,15
937,250715,0,0,0,0,0,0,0,0,0,629198,12
938,251679,0,0,0,0,0,0,0,0,0,1016651,8
939,250773,0,0,0,0,0,0,0,0,0,1466424,8
940,250845,0,0,0,0,0,0,0,0,0,629199,15
941,250937,250951,250904,0,0,0,0,0,0,0,534046,0
942,252751,0,0,0,0,0,0,0,0,0,534046,0
943,250942,0,0,0,0,0,0,0,0,0,653590,15
944,0,0,0,0,0,0,0,0,0,0,629199,12
945,251078,0,0,0,0,0,0,0,0,0,629199,15
946,251078,0,0,0,0,0,0,0,0,0,629199,8
947,248136,0,0,0,0,0,0,0,0,0,629199,8
948,251956,0,0,0,0,0,0,0,0,0,629198,8
950,251998,0,0,0,0,0,0,0,0,0,629199,12
951,0,0,0,0,0,0,0,0,0,0,629199,12
952,251559,0,0,0,0,0,0,0,0,0,629199,15
953,252638,0,0,0,0,0,0,0,0,0,1129687,8
954,252804,0,0,0,0,0,0,0,0,0,629199,15
955,251288,0,0,0,0,0,0,0,0,0,629199,12
956,274034,0,0,0,0,0,0,0,0,0,534043,6
957,253707,0,0,0,0,0,0,0,0,0,1466424,8
958,253796,0,0,0,0,0,0,0,0,0,629198,8
959,253795,0,0,0,0,0,0,0,0,0,629198,8
960,253794,0,0,0,0,0,0,0,0,0,629198,8
961,253874,0,0,0,0,0,0,0,0,0,629203,8
962,253855,0,0,0,0,0,0,0,0,0,876185,15
963,254497,0,0,0,0,0,0,0,0,0,629203,8
964,254541,0,0,0,0,0,0,0,0,0,1466424,8
965,254757,0,0,0,0,0,0,0,0,0,1466424,8
966,254942,0,0,0,0,0,0,0,0,0,654130,15
967,246719,246723,0,0,0,255387,0,0,0,0,534041,4
968,255630,0,0,0,0,0,0,0,0,0,774879,15
969,250736,0,0,0,0,0,0,0,0,0,876185,15
970,256208,0,0,0,0,0,0,0,0,0,629198,8
971,254942,0,0,0,0,0,0,0,0,0,654130,15
972,256578,0,0,0,0,0,0,0,0,0,1016651,8
974,257480,0,0,0,0,0,0,0,0,0,774879,8
975,257699,0,0,0,0,0,0,0,0,0,629738,8
976,257754,257752,0,0,0,0,0,0,0,0,534041,4
977,254873,0,0,0,0,0,0,0,0,0,629199,8
978,259593,0,0,0,0,0,0,0,0,0,1016657,8
979,259461,0,0,0,0,0,0,0,0,0,629199,15
980,259698,0,259715,0,0,0,0,0,0,0,534044,0
981,259742,0,0,0,0,0,0,0,0,0,629199,15
982,259933,0,0,0,0,0,0,0,0,0,534043,0
983,260129,260148,0,0,0,260158,0,0,0,0,534046,0
984,260533,0,0,0,0,0,0,0,0,0,629199,8
985,260787,0,0,0,0,0,0,0,0,0,629199,8
990,261189,0,0,0,0,0,0,0,0,0,629480,8
991,261233,0,0,0,0,0,0,0,0,0,629480,15
992,261331,0,0,0,0,261345,261345,261345,261345,261345,628126,0
993,258814,0,0,0,0,0,0,0,0,0,629199,8
994,261724,0,0,0,0,0,0,0,0,0,629479,15
995,261807,0,0,0,0,0,0,0,0,0,629199,15
996,261812,0,0,0,0,0,0,0,0,0,629199,8
997,261479,0,0,0,0,0,0,0,0,0,796702,8
998,262330,0,0,0,0,0,0,0,0,0,629199,8
999,262332,262340,0,0,0,0,0,0,0,0,534041,4
1000,0,0,0,262695,0,0,0,0,0,0,534046,0
1001,262992,0,0,0,0,0,0,0,0,0,629199,12
1002,263214,0,0,0,0,263302,0,0,0,0,534042,0
1003,263416,0,0,0,0,0,0,0,0,0,629198,15
1004,0,263529,0,0,0,263302,0,0,0,0,534042,0
1005,0,0,0,0,0,263302,0,0,0,0,534042,0
1006,263657,0,0,0,0,0,0,0,0,0,629199,15
1007,262990,0,0,0,0,0,0,0,0,0,629199,8
1008,256943,0,0,0,0,0,0,0,0,0,629199,15
1009,263919,0,0,0,0,0,0,0,0,0,629198,15
1010,264275,264282,0,0,0,264051,0,0,0,0,628126,0
1011,264059,0,0,0,0,0,0,0,0,0,629199,12
1012,264230,0,0,0,0,0,0,0,0,0,629199,15
1013,264648,0,0,0,0,264810,0,0,0,0,534042,0
1014,265774,0,0,0,0,0,0,0,0,0,629199,8
1015,264860,0,0,0,0,0,0,0,0,0,629199,8
1016,258329,0,0,0,0,0,0,0,0,0,629199,8
1017,264919,0,0,0,0,0,0,0,0,0,667434,15
1018,265292,0,0,0,0,0,0,0,0,0,629199,8
1019,265320,0,0,0,0,0,0,0,0,0,629199,8
1020,265447,0,0,0,0,0,0,0,0,0,629199,8
1021,265497,0,0,0,0,0,0,0,0,0,1016656,15
1022,265520,0,0,0,0,0,0,0,0,0,629202,15
1023,253085,0,0,0,0,0,0,0,0,0,1016656,12
1024,266198,0,0,0,0,0,0,0,0,0,629199,8
1025,266476,0,0,0,0,0,0,0,0,0,1129687,8
1026,267188,0,0,0,0,0,0,0,0,0,629199,12
1027,254180,0,0,0,0,0,0,0,0,0,667434,15
1028,267800,0,0,0,0,0,0,0,0,0,654130,8
1029,267918,0,0,0,0,0,0,0,0,0,629201,8
1030,274034,266476,0,0,0,0,0,0,0,0,534043,4
1031,268411,0,0,0,0,0,0,0,0,0,629199,8
1032,268424,0,0,0,0,0,0,0,0,0,629199,8
1033,268433,0,0,0,0,0,0,0,0,0,629199,8
1034,268395,0,0,0,0,0,0,0,0,0,629199,12
1035,268695,0,0,0,0,0,0,0,0,0,629199,12
1036,268774,0,0,0,0,0,0,0,0,0,1016651,15
1037,268642,0,0,0,0,0,0,0,0,0,629199,8
1038,268980,0,0,0,0,0,0,0,0,0,629199,12
1039,269277,0,0,0,0,0,0,0,0,0,629201,15
1040,269219,0,0,0,0,0,0,0,0,0,629199,12
1041,269242,0,0,0,0,0,0,0,0,0,0,0
1042,269282,0,0,0,0,0,0,0,0,0,0,0
1043,268951,0,0,0,0,0,0,0,0,0,667434,15
1044,269987,0,0,0,0,0,0,0,0,0,774879,15
1045,270572,0,0,0,0,272496,0,0,0,0,534044,0
1046,270645,0,0,0,0,0,0,0,0,0,629202,15
1048,268338,0,0,0,0,0,0,0,0,0,629198,15
1049,267913,0,0,0,0,0,0,0,0,0,629198,15
1050,271822,271823,271824,0,0,271827,0,0,0,0,534043,0
1051,272301,265551,0,0,0,272300,0,0,0,0,534044,0
1052,272331,0,0,0,0,0,0,0,0,0,629199,8
1053,272332,0,0,0,0,0,0,0,0,0,629199,8
1054,272361,0,0,0,0,0,0,0,0,0,629202,15
1055,273256,0,0,0,0,0,0,0,0,0,629199,15
1056,273494,0,0,0,0,0,0,0,0,0,653590,15
1057,273377,0,0,0,0,0,0,0,0,0,629199,15
1058,0,0,0,265556,0,0,0,0,0,0,534044,0
1059,273569,0,0,0,0,0,0,0,0,0,629199,8
1060,273978,273994,0,0,0,273983,0,0,0,0,534044,0
1061,274209,274197,0,0,0,274196,0,0,0,0,534044,4
1062,274201,0,0,0,0,274249,0,0,0,0,534044,0
1063,274291,0,0,0,0,0,0,0,0,0,876185,15
1064,274209,274197,0,0,0,274494,0,0,0,0,534044,4
1065,273279,0,0,0,0,0,0,0,0,0,629199,12
1066,273385,0,0,0,0,0,0,0,0,0,629199,12
1067,274709,0,0,0,0,0,0,0,0,0,629199,15
1068,274726,0,0,0,0,0,0,0,0,0,629199,15
1069,274747,274748,274759,0,0,0,0,0,0,0,534039,4
1070,268494,0,0,0,0,0,0,0,0,0,629199,8
1071,275041,0,0,0,0,0,0,0,0,0,1016656,15
1072,275296,0,0,0,0,0,0,0,0,0,629199,15
1073,275357,0,0,0,0,0,0,0,0,0,667434,15
1074,275825,0,0,0,0,0,0,0,0,0,2203956,15
1176,276676,0,0,0,0,0,0,0,0,0,629199,15
1177,276779,0,0,0,0,0,0,0,0,0,629199,15
1178,276797,0,0,0,0,0,0,0,0,0,534044,0
1179,0,0,0,0,0,0,0,0,0,276830,534036,20
1180,276821,0,0,0,0,0,0,0,0,0,629199,8
1181,276819,0,0,0,0,0,0,0,0,0,629198,8
1182,278245,0,0,0,0,0,0,0,0,0,534036,20
1183,0,0,0,0,276964,276830,0,0,0,0,534036,20
1184,276277,277755,0,0,0,0,0,0,0,0,534036,20
1185,276935,0,0,0,0,0,0,0,0,0,1016657,24
1186,277018,0,0,0,0,0,0,0,0,0,534036,20
1187,278756,0,0,0,0,0,0,0,0,0,2203955,15
1188,277387,0,0,0,0,0,0,0,0,0,0,8
1189,277621,277704,0,0,0,161529,0,0,0,0,534042,0
1190,277702,0,0,0,0,0,0,0,0,0,534036,20
1191,277982,0,0,0,0,0,0,0,0,0,629199,15
1192,277747,0,0,0,0,0,0,0,0,0,876185,15
1193,277749,0,0,0,0,0,0,0,0,0,629198,15
1194,278318,0,0,0,0,0,0,0,0,0,1016653,8
1195,278526,0,0,0,0,0,0,0,0,0,654130,8
1196,277396,0,0,0,0,0,0,0,0,0,629199,8
1197,274754,0,0,0,0,0,0,0,0,0,876185,8
1198,269305,0,0,0,0,0,0,0,0,0,0,12
1199,270020,0,0,0,0,0,0,0,0,0,0,12
1200,260787,0,0,0,0,0,0,0,0,0,0,12
1201,268830,0,0,0,0,0,0,0,0,0,0,12
1202,0,0,0,0,0,274196,0,0,0,0,534044,4
1203,279531,0,0,0,0,0,0,0,0,0,629199,15
1204,280028,0,0,0,0,0,0,0,0,0,629198,15
1205,280152,0,0,0,0,0,0,0,0,0,796702,8
1206,280164,0,0,0,0,0,0,0,0,0,796702,8
1207,280219,0,0,0,0,0,0,0,0,0,629199,15
1208,276223,0,0,0,0,0,0,0,0,0,796702,8
1209,280460,0,0,0,0,0,0,0,0,0,629199,8
1210,280554,0,0,0,0,0,0,0,0,0,629199,8
1211,280431,0,0,0,0,0,0,0,0,0,2203955,15
1212,271011,0,0,0,0,0,0,0,0,0,876185,8
1213,272689,0,0,0,0,0,0,0,0,0,629199,15
1215,281902,0,0,0,0,0,0,0,0,0,774879,8
1216,281922,0,0,0,0,0,0,0,0,0,774879,8
1217,281946,0,0,0,0,0,0,0,0,0,629199,8
1218,281944,0,0,0,0,0,0,0,0,0,629480,8
1220,282069,282071,282087,282065,282141,289201,0,0,0,0,534039,3
1221,282123,0,0,0,0,0,0,0,0,0,667434,8
1222,282069,282071,282087,282065,282141,289201,0,0,0,0,534039,3
1223,282239,0,0,0,0,0,0,0,0,0,1016659,15
1224,282484,282495,282499,282507,282687,289198,0,0,0,0,534039,3
1225,282484,282495,282499,282507,282687,289198,0,0,0,0,534039,3
1226,282294,0,0,0,0,0,0,0,0,0,1016656,15
1227,282149,0,0,0,0,0,0,0,0,0,629199,8
1228,282351,0,0,0,0,0,0,0,0,0,629199,8
1229,282360,0,0,0,0,0,0,0,0,0,667434,8
1230,282763,282798,284260,284264,282799,289198,0,0,0,0,534039,3
1231,282763,282798,284260,284264,282799,289198,0,0,0,0,534039,3
1232,282770,0,0,0,0,0,0,0,0,0,629199,8
1233,282553,0,0,0,0,0,0,0,0,0,629199,8
1236,282974,0,0,0,0,0,0,0,0,0,629480,8
1238,283082,0,0,0,0,0,0,0,0,0,629199,15
1239,283127,284786,284796,284797,283147,289201,0,0,0,0,534039,3
1240,283127,284786,284796,284797,283147,289201,0,0,0,0,534039,3
1241,283222,0,0,0,0,0,0,0,0,0,629199,15
1242,283234,283258,284554,283353,283349,289198,0,0,0,0,534039,3
1244,283234,283258,284554,283353,283349,289198,0,0,0,0,534039,3
1245,273978,273994,0,0,0,273983,0,0,0,0,534044,0
1246,283517,0,0,0,0,0,0,0,0,0,629199,8
1247,283677,0,0,0,0,0,0,0,0,0,534046,0
1248,283796,0,0,0,0,0,0,0,0,0,629480,8
1249,283808,0,0,0,0,0,0,0,0,0,629199,8
1250,283829,283834,284762,283840,283826,289201,0,0,0,0,534039,3
1251,283829,283834,284762,283840,283826,289201,0,0,0,0,534039,3
1252,283805,0,0,0,0,0,0,0,0,0,629199,8
1253,283978,283980,0,0,0,0,0,0,0,0,534040,0
1254,283982,283983,283984,0,0,0,0,0,0,0,534040,0
1255,283985,283986,0,0,0,0,0,0,0,0,534040,0
1256,283987,283988,283989,0,0,0,0,0,0,0,534040,0
1257,283990,283991,283992,0,0,0,0,0,0,0,534040,0
1258,283993,283994,283995,0,0,0,0,0,0,0,534040,0
1259,283996,283997,0,0,0,0,0,0,0,0,534040,0
1260,283999,284000,284001,0,0,0,0,0,0,0,534040,0
1261,284002,284003,284004,0,0,0,0,0,0,0,534040,0
1262,284005,284006,284007,0,0,0,0,0,0,0,534040,0
1263,284008,284009,0,0,0,0,0,0,0,0,534040,0
1264,284010,284011,284012,0,0,0,0,0,0,0,534040,0
1265,284014,284017,284020,0,0,0,0,0,0,0,534040,0
1266,284022,284023,284024,284026,0,0,0,0,0,0,534040,0
1267,284043,284044,0,0,0,0,0,0,0,0,534040,0
1268,284045,284046,0,0,0,0,0,0,0,0,534040,0
1269,286193,0,0,0,0,0,0,0,0,0,876185,8
1270,284302,0,0,0,0,0,0,0,0,0,629199,8
1271,286658,0,0,0,0,0,0,0,0,0,629199,15
1272,284398,0,0,0,0,284813,0,0,0,0,534042,0
1273,284501,0,0,0,0,0,0,0,0,0,629480,8
1274,283235,0,0,0,0,0,0,0,0,0,629199,8
1275,284583,0,0,0,0,0,0,0,0,0,1016656,8
1276,284579,0,0,0,0,0,0,0,0,0,629199,8
1277,284707,284712,284735,284886,0,284780,0,0,0,0,534039,3
1278,284720,0,0,0,0,0,0,0,0,0,629203,15
1279,284722,0,0,0,0,0,0,0,0,0,629202,8
1280,284772,0,0,0,0,0,0,0,0,0,1016654,8
1281,283516,0,0,0,0,0,0,0,0,0,629199,8
1282,285650,0,0,0,0,0,0,0,0,0,629199,8
1283,285001,0,0,0,0,0,0,0,0,0,1016651,8
1284,285012,0,0,0,0,0,0,0,0,0,629199,15
1285,285284,0,0,0,0,0,0,0,0,0,774879,8
1286,285289,0,0,0,0,0,0,0,0,0,774879,8
1287,285295,0,0,0,0,0,0,0,0,0,629198,8
1288,285294,0,0,0,0,0,0,0,0,0,629199,15
1289,285314,0,0,0,0,0,0,0,0,0,629199,15
1290,285323,285324,285372,285393,0,285383,0,0,0,0,534039,3
1291,285474,0,0,0,0,0,0,0,0,0,629199,15
1292,285486,0,0,0,0,0,0,0,0,0,629198,8
1293,285498,0,0,0,0,0,0,0,0,0,1016651,8
1294,285581,285579,285585,285643,285655,0,0,0,0,0,629938,2
1295,285657,0,0,0,0,0,0,0,0,0,629198,15
1296,285660,0,0,0,0,0,0,0,0,0,0,8
1297,285691,285722,286738,0,0,0,0,0,0,0,534039,0
1298,285766,0,0,0,0,0,0,0,0,0,629199,8
1299,285801,0,0,0,0,0,0,0,0,0,667434,8
1300,285810,0,0,0,0,0,0,0,0,0,629199,15
1301,285937,0,0,0,0,0,0,0,0,0,629198,8
1302,286099,0,0,0,0,0,0,0,0,0,667434,8
1303,286152,286192,286215,286219,286226,0,0,0,0,0,534041,4
1304,286180,0,0,0,0,0,0,0,0,0,629199,15
1305,286182,0,0,0,0,0,0,0,0,0,629199,15
1306,286183,0,0,0,0,0,0,0,0,0,629199,15
1307,286435,0,0,0,0,0,0,0,0,0,0,8
1308,0,0,0,0,0,0,0,0,0,0,0,0
1309,286658,0,0,0,0,0,0,0,0,0,629199,15
1310,286696,0,0,0,0,0,0,0,0,0,1016654,8
1311,0,0,0,0,0,0,0,0,0,0,0,0
1312,286711,0,0,0,0,0,0,0,0,0,667434,8
1313,286755,0,0,0,0,0,0,0,0,0,1016656,8
1314,286771,0,0,0,0,0,0,0,0,0,629202,8
1315,286778,0,0,0,0,0,0,0,0,0,629199,8
1316,287209,0,0,0,0,0,0,0,0,0,629199,8
1317,287239,0,0,0,0,0,0,0,0,0,629198,8
1318,287238,0,0,0,0,0,0,0,0,0,629199,8
1319,287150,0,0,0,0,0,0,0,0,0,667434,8
1320,287369,287370,287371,0,0,0,0,0,0,0,534040,0
1321,287404,0,0,0,0,0,0,0,0,0,629199,8
1322,283125,283206,283161,0,0,0,0,0,0,0,534039,6
1323,283014,283017,283190,0,0,0,0,0,0,0,534039,6
1324,283097,283124,283183,0,0,0,0,0,0,0,534039,6
1325,283024,283067,283080,0,0,0,0,0,0,0,534039,6
1326,287724,0,0,0,0,0,0,0,0,0,629479,15
1327,287733,0,0,0,0,0,0,0,0,0,629479,15
1328,287816,0,0,0,0,0,0,0,0,0,629199,15
1329,287870,0,0,0,0,0,0,0,0,0,876185,8
1330,286479,0,0,0,0,0,0,0,0,0,534041,4
1331,288478,0,0,0,0,288567,0,0,0,0,534040,0
1332,0,288519,0,0,0,0,0,0,0,0,534040,4
1333,290293,0,0,0,0,0,0,0,0,0,1016651,8
1334,288630,0,0,0,0,0,0,0,0,0,629199,8
1335,288774,0,0,0,0,0,0,0,0,0,534041,4
1336,288877,288944,286738,0,0,0,0,0,0,0,534039,0
1337,289034,0,0,0,0,0,0,0,0,0,629738,8
1338,289103,289153,0,0,0,0,0,0,0,0,534042,0
1339,289205,0,0,0,0,0,0,0,0,0,629199,8
1340,289319,0,0,0,0,0,0,0,0,0,629201,8
1341,289505,0,0,0,0,0,0,0,0,0,629199,8
1342,289552,0,0,0,0,0,0,0,0,0,629199,8
1343,290578,0,0,0,0,0,0,0,0,0,629201,8
1344,290004,0,0,0,0,0,0,0,0,0,629199,8
1345,290755,0,0,0,0,0,0,0,0,0,534036,0
1346,290525,0,0,0,0,0,0,0,0,0,774879,8
1347,290643,0,0,0,0,0,0,0,0,0,629480,8
1348,290600,0,0,0,0,0,0,0,0,0,774879,8
1349,290612,0,0,0,0,0,0,0,0,0,1016660,8
1350,290703,0,0,0,0,0,0,0,0,0,629199,8
1351,290725,0,0,0,0,0,0,0,0,0,629199,8
1352,0,0,0,0,272191,0,0,0,0,0,534036,4
1353,290750,0,0,0,0,0,0,0,0,0,629199,8
1354,290751,0,0,0,0,0,0,0,0,0,629199,8
1355,290753,0,0,0,0,0,0,0,0,0,629199,8
1356,290779,0,0,0,0,0,0,0,0,0,534036,4
1358,291527,291526,291522,291525,291520,291528,0,291808,0,291531,0,0
1359,291343,291345,0,0,0,0,0,0,0,0,534036,4
1360,291351,291349,291348,0,0,0,0,0,0,0,534036,4
1361,291354,291355,291353,0,0,0,0,0,0,0,534036,4
1362,291356,291355,291353,0,0,0,0,0,0,0,534036,4
1363,294572,292701,291363,0,0,0,0,0,0,0,534036,4
1364,291502,0,0,0,0,0,0,0,0,0,629199,63
1365,291543,0,0,0,0,0,0,0,0,0,1016657,8
1366,283978,283980,0,0,0,0,0,0,0,0,534036,0
1367,283982,283983,283984,0,0,0,0,0,0,0,534036,0
1368,283985,283986,0,0,0,0,0,0,0,0,534036,0
1369,291791,291792,291793,0,0,0,0,0,0,0,534036,0
1370,283990,283991,283992,0,0,0,0,0,0,0,534036,0
1371,283993,283994,283995,0,0,0,0,0,0,0,534036,0
1372,283996,283997,0,0,0,0,0,0,0,0,534036,0
1373,291794,291795,291796,0,0,0,0,0,0,0,534036,0
1374,284002,284003,284004,0,0,0,0,0,0,0,534036,0
1375,284005,284006,291797,0,0,0,0,0,0,0,534036,0
1376,284008,284009,0,0,0,0,0,0,0,0,534036,0
1377,291798,291799,291800,0,0,0,0,0,0,0,534036,0
1378,291801,291802,291803,0,0,0,0,0,0,0,534036,0
1379,291804,291805,291806,291807,0,0,0,0,0,0,534036,0
1380,284043,284044,0,0,0,0,0,0,0,0,534036,0
1381,284045,284046,0,0,0,0,0,0,0,0,534036,0
1382,0,0,0,0,0,0,0,0,0,0,534039,48
1383,291887,0,291906,0,0,291909,0,0,0,0,534039,0
1384,292057,292058,0,292287,0,0,0,0,0,0,534043,0
1385,292080,0,0,0,0,0,0,0,0,0,629202,8
1386,292217,0,0,0,292220,0,0,0,0,0,534039,5
1387,0,0,0,0,0,284813,0,0,0,0,534042,0
1388,292353,0,0,0,0,0,0,0,0,0,629480,8
1389,288155,0,0,0,0,0,0,0,0,0,876185,8
1390,292561,0,0,0,0,0,0,0,0,0,629203,15
1391,288945,0,0,0,0,0,0,0,0,0,629199,8
1392,292672,0,0,0,0,0,0,0,0,0,629480,8
1393,292702,292704,292703,0,0,0,0,0,0,0,534036,4
1395,293150,293711,0,0,0,293185,0,0,0,0,534042,0
1396,293171,0,0,0,0,0,0,0,0,0,1016654,8
1397,293114,293150,293711,0,0,293183,0,0,0,0,534042,0
1398,293182,0,293150,293711,0,0,0,0,0,0,534042,0
1409,293895,293894,0,0,0,0,0,0,0,0,534036,4
1410,293024,0,0,0,0,0,0,0,0,0,774879,8
1411,291345,293985,0,0,0,0,0,0,0,0,534036,4
1412,291363,293994,0,0,0,0,0,0,0,0,534036,4
1413,293895,293894,294072,0,0,0,0,0,0,0,534036,4
1414,294595,0,0,0,0,0,0,0,0,0,2203955,63
1415,294199,0,0,0,0,0,0,0,0,0,629199,8
1416,294385,0,0,0,0,0,0,0,0,0,629203,15
1417,294389,0,0,0,0,0,0,0,0,0,629199,8
1418,294467,0,0,0,0,0,0,0,0,0,629203,15
1419,294343,0,0,0,0,0,0,0,0,0,629199,8
1420,291506,0,0,0,0,0,0,0,0,0,629199,8
1421,295052,0,0,0,0,0,0,0,0,0,629198,15
1422,286256,0,0,0,0,0,0,0,0,0,629199,8
1423,295188,0,0,0,0,0,0,0,0,0,629199,8
1424,295260,0,0,0,0,0,0,0,0,0,629199,8
1425,295739,0,0,0,0,0,0,0,0,0,1016659,15
1426,295793,0,0,0,0,0,0,0,0,0,629199,8
1427,295960,0,0,0,0,0,0,0,0,0,629198,8
1429,296006,0,0,0,0,0,0,0,0,0,629199,8
1430,49761,0,0,0,0,0,0,0,0,0,774879,8
1431,296112,0,0,0,0,0,0,0,0,0,629480,15
1432,296122,0,0,0,0,0,0,0,0,0,629480,15
