DisplayPos[0],DisplayPos[1],ID,ArtifactID,MaxPurchasableRank,Label,Flags,Tier
0.39273137,0.7654288,1183,37,1,1,1,0
0.5087534,0.6015358,1184,37,1,2,1,0
0.2766017,0.5970255,1185,37,1,3,1,0
0.598949,0.70789915,1186,48,3,10,32,0
0.77734756,0.06591801,1187,15,0,0,8,0
0.7801753,0.062596396,1188,12,0,0,8,0
0.77903485,0.064257495,1189,16,0,0,8,0
0.7796277,0.06259632,1190,3,0,0,8,0
0.7784875,0.059274122,1191,60,0,0,8,0
0.7813154,0.059274137,1192,59,0,0,8,0
0.7824557,0.059274137,1193,58,0,0,8,0
0.7801751,0.06425751,1194,57,0,0,8,0
0.78131527,0.06259639,1195,13,0,0,8,0
0.78017485,0.05429075,1196,56,0,0,8,0
0.7824555,0.06093528,1197,55,0,0,8,0
0.78245586,0.062596306,1198,34,0,0,8,0
0.7801754,0.05927413,1199,4,0,0,8,0
0.7835961,0.055951893,1200,53,0,0,8,0
0.7835957,0.05595187,1201,54,0,0,8,0
0.77903557,0.059273973,1202,52,0,0,8,0
0.7813155,0.05595188,1203,51,0,0,8,0
0.7870161,0.049307346,1204,50,0,0,8,0
0.7835957,0.060935244,1205,48,0,0,8,0
0.78473574,0.059274137,1206,49,0,0,8,0
0.785876,0.055951856,1207,2,0,0,8,0
0.78245527,0.062596336,1208,46,0,0,8,0
0.7830482,0.06093526,1209,45,0,0,8,0
0.77903503,0.06259634,1210,47,0,0,8,0
0.7841884,0.060935237,1211,43,0,0,8,0
0.78131545,0.057613,1212,44,0,0,8,0
0.78245544,0.059274122,1213,17,0,0,8,0
0.7847363,0.05429072,1214,40,0,0,8,0
0.78245574,0.050968505,1215,41,0,0,8,0
0.78131527,0.054290704,1216,42,0,0,8,0
0.7847356,0.050968453,1217,39,0,0,8,0
0.7858763,0.057612963,1218,37,0,0,8,0
0.78815615,0.059274122,1219,38,0,0,8,0
0.8366803,0.06634769,1220,36,0,0,8,0
0.7813158,0.06259632,1221,35,0,0,8,0
0.7778949,0.06591864,1222,11,0,0,8,0
0.7581566,0.3833993,1228,60,1,0,0,0
0.6110584,0.49289572,1229,60,3,7,32,0
0.7307668,0.5424864,1230,60,3,8,32,0
0.1661407,0.79248095,1231,60,3,9,32,0
0.46904957,0.73030436,1232,60,3,10,32,0
0.55130905,0.7422169,1233,60,3,11,32,0
0.4297701,0.6162208,1234,60,3,12,32,0
0.3794009,0.91455483,1235,60,1,3,1,0
0.06709019,0.81383604,1236,60,1,2,1,0
0.7434152,0.2219231,1237,80,1,3,1,0
0.49713153,0.6873168,1238,80,1,0,0,0
0.20606491,0.7125702,1239,80,1,0,0,0
0.3652825,0.48824108,1240,80,1,0,0,0
0.08778986,0.61245924,1241,80,1,2,1,0
0.36826295,0.7751292,1242,80,3,7,0,0
0.76113,0.5126566,1243,80,3,10,0,0
0.6417243,0.5861335,1244,80,3,9,0,0
0.4594531,0.4115683,1245,80,3,8,0,0
0.17924565,0.8821597,1246,80,1,1,1,0
0.17536016,0.5459349,1247,80,3,12,0,0
0.31321847,0.8941257,1248,80,3,11,0,0
0.6979489,0.38776267,1249,80,3,6,0,0
0.26997092,0.568766,1250,80,3,5,0,0
0.53956914,0.51418096,1251,80,3,4,0,0
0.07395831,0.7949869,1252,80,1,0,1,0
0.5840259,0.31124362,1253,80,1,0,2,0
0.7317402,0.062762514,1254,13,0,0,8,0
0.73060024,0.056117997,1255,51,0,0,8,0
0.73288035,0.061101362,1256,48,0,0,8,0
0.7306003,0.059440248,1257,45,0,0,8,0
0.72946006,0.05777909,1258,42,0,0,8,0
0.45681405,0.42478365,1275,2,1,0,0,0
0.41906765,0.39470294,1276,43,1,0,0,0
0.65037477,0.19915923,1277,52,0,0,18,0
0.42933315,0.63943183,1278,52,3,4,32,0
0.4829948,0.5239791,1279,52,3,5,32,0
0.42830646,0.78658205,1280,52,3,6,32,0
0.58609694,0.60861456,1281,52,3,7,32,0
0.7225571,0.7778731,1282,52,3,8,32,0
0.67434126,0.5222028,1283,52,3,9,32,0
0.4756191,0.36944962,1284,52,3,10,32,0
0.58158815,0.43516895,1285,52,3,11,32,0
0.26958156,0.5616803,1286,52,3,12,32,0
0.7278411,0.637267,1287,52,1,0,0,0
0.38270113,0.45946673,1288,52,1,0,0,0
0.5836329,0.7531242,1289,52,1,0,0,0
0.15517831,0.6725404,1290,52,1,1,1,0
0.50473034,0.8956292,1291,52,1,2,1,0
0.6409039,0.8967195,1292,52,1,3,1,0
0.5626022,0.28349328,1293,52,1,0,0,0
0.11686121,0.4155559,1294,59,1,0,0,0
0.3972475,0.80413425,1295,51,1,0,0,0
0.14763239,0.7955371,1296,53,1,0,0,0
0.07417083,0.875773,1327,58,1,0,0,0
0.45678848,0.45664397,1328,60,1,0,0,0
0.49205577,0.76912177,1330,3,1,0,0,0
0.40811673,0.28930408,1331,15,1,0,0,0
0.13264179,0.32433343,1332,12,1,0,0,0
0.41725186,0.6384402,1333,16,1,0,0,0
0.3738559,0.529179,1334,57,1,0,0,0
0.11220525,0.71560806,1335,13,1,0,0,0
0.14118753,0.875206,1336,56,1,0,0,0
0.60811,0.8225492,1337,55,1,0,0,0
0.5615902,0.78122586,1338,34,1,0,0,0
0.5474748,0.8344094,1339,4,1,0,0,0
0.36584088,0.6029104,1340,54,1,0,0,0
0.44877675,0.5423471,1341,50,1,0,0,0
0.44832227,0.7748922,1342,48,1,0,0,0
0.37196898,0.7262674,1343,49,1,0,0,0
0.36465248,0.9242242,1345,46,1,0,0,0
0.5923342,0.8984512,1346,45,1,0,0,0
0.40069076,0.6849353,1347,47,1,0,0,0
0.292294,0.66944736,1348,44,1,0,0,0
0.7702255,0.42870525,1349,17,1,0,0,0
0.71290714,0.3951874,1350,40,1,0,0,0
0.5128125,0.841484,1351,41,1,0,0,0
0.31973723,0.8178916,1352,42,1,0,0,0
0.25054407,0.44179597,1353,39,1,0,0,0
0.39723393,0.28727865,1354,37,1,0,0,0
0.42843276,0.5292491,1355,38,1,0,0,0
0.24173824,0.3940928,1356,36,1,0,0,0
0.6580983,0.32132393,1357,35,1,0,0,0
0.3747785,0.9411614,1358,11,1,0,0,0
0.40709096,0.56957793,1359,15,20,0,5,0
0.64392954,0.42769527,1360,12,20,0,5,0
0.34892568,0.6981969,1361,16,20,0,5,0
0.5858294,0.5440962,1362,3,20,0,5,0
0.19841069,0.35554942,1363,60,20,0,5,0
0.0423317,0.4137765,1364,59,20,0,5,0
0.29254106,0.4949094,1365,58,20,0,5,0
0.1258625,0.8305113,1366,57,20,0,5,0
0.6420457,0.23276582,1367,13,20,0,5,0
0.28281093,0.7024991,1368,56,20,0,5,0
0.45675015,0.44921967,1369,55,20,0,5,0
0.449633,0.6313669,1370,34,20,0,5,0
0.5088981,0.74351966,1371,4,20,0,5,0
0.10540869,0.48541546,1372,54,20,0,5,0
0.28475192,0.6715657,1373,53,20,0,5,0
0.07050156,0.769075,1374,52,20,0,5,0
0.15434368,0.3131809,1375,51,20,0,5,0
0.10254529,0.29125875,1376,50,20,0,5,0
0.33870006,0.27247563,1377,48,20,0,5,0
0.71793365,0.6075693,1378,49,20,0,5,0
0.42731324,0.6672128,1379,46,20,0,5,0
0.41700384,0.57331735,1380,45,20,0,5,0
0.33119866,0.4623161,1381,47,20,0,5,0
0.7167092,0.26446682,1384,43,20,0,5,0
0.13946994,0.32180297,1385,44,20,0,5,0
0.2552764,0.5481011,1386,17,20,0,5,0
0.16861099,0.28677902,1387,40,20,0,5,0
0.35813057,0.5120976,1388,41,20,0,5,0
0.47817257,0.5303525,1389,42,20,0,5,0
0.2978456,0.8034247,1390,39,20,0,5,0
0.08415804,0.7633328,1391,37,20,0,5,0
0.66743034,0.28225955,1392,38,20,0,5,0
0.16562177,0.3250547,1393,36,20,0,5,0
0.11742269,0.39101073,1394,35,20,0,5,0
0.08894237,0.69305617,1395,11,20,0,5,0
0.29471838,0.725194,1434,60,1,0,0,0
0.7291692,0.059591606,1436,46,0,0,8,0
0.7285684,0.061634704,1451,15,0,0,8,0
0.7284928,0.05900312,1452,60,0,0,8,0
0.7295249,0.062010676,1453,57,0,0,8,0
0.7305571,0.057499386,1454,52,0,0,8,0
0.73468566,0.060506903,1455,49,0,0,8,0
0.7295248,0.06802571,1456,11,0,0,8,0
0.03770872,0.53129286,1461,89,0,0,0,0
0.16723886,0.6956921,1462,89,0,0,0,0
0.17628002,0.37093896,1463,89,0,0,0,0
0.30310315,0.53139275,1464,89,0,0,0,0
0.46512663,0.5340551,1465,89,0,0,0,0
0.66234773,0.34934157,1466,89,0,0,0,0
0.64111406,0.5334635,1467,89,0,0,1,0
0.32860488,0.37104303,1470,1,3,0,0,1
0.49572507,0.67399734,1471,1,1,0,2,1
0.3786049,0.42104304,1475,1,1,0,16,1
0.4286049,0.47104305,1476,1,1,0,4,1
0.3627232,0.6682927,1477,1,1,0,2,1
0.27436358,0.39354777,1478,1,3,0,32,1
0.51004463,0.4878049,1479,1,1,0,1,1
0.3794643,0.52845526,1480,1,50,0,5,1
0.9132375,0.15652855,1481,15,4,13,32,1
0.9435863,0.29925326,1482,15,1,0,0,1
0.924068,0.47019187,1483,15,1,0,1,1
0.8034255,0.3509713,1484,15,50,0,5,1
0.8755052,0.26686028,1485,12,4,13,32,1
0.8755047,0.48215684,1486,12,1,0,0,1
0.9314282,0.6108697,1487,12,1,0,1,1
0.8220043,0.7332798,1488,12,50,0,5,1
0.05082117,0.13734062,1489,16,4,13,32,1
0.15504834,0.1114324,1490,16,1,0,0,1
0.27707618,0.13123165,1491,16,1,0,1,1
0.1905383,0.36153263,1492,16,50,0,5,1
0.9056335,0.2020623,1493,3,4,13,32,1
0.9027642,0.4236302,1494,3,1,0,0,1
0.901329,0.62429434,1495,3,1,0,1,1
0.84541047,0.7814505,1496,3,50,0,5,1
0.8798084,0.2104233,1497,60,4,13,32,1
0.87980837,0.42363012,1498,60,1,0,0,1
0.9192697,0.6247436,1499,60,1,0,1,1
0.844886,0.77997965,1500,60,50,0,5,1
0.87407005,0.19161099,1501,59,4,13,32,1
0.8755045,0.4194489,1502,59,1,0,0,1
0.8726353,0.63056517,1503,59,1,0,1,1
0.49164027,0.72587943,1504,59,50,0,5,1
0.5286342,0.81963015,1505,58,4,13,32,1
0.74858737,0.8648531,1506,58,1,0,0,1
0.9088538,0.8402148,1507,58,1,0,1,1
0.83181363,0.30593026,1508,58,50,0,5,1
0.956,0.7121257,1509,57,4,13,32,1
0.9390907,0.55160147,1510,57,1,0,0,1
0.839615,0.55886,1511,57,1,0,1,1
0.8186149,0.35406876,1512,57,50,0,5,1
0.85111374,0.22505513,1513,13,4,13,32,1
0.84967947,0.43617165,1514,13,1,0,0,1
0.8496794,0.6242947,1515,13,1,0,1,1
0.75241387,0.7529763,1516,13,50,0,5,1
0.9056344,0.2961237,1517,56,4,13,32,1
0.904199,0.50096893,1518,56,1,0,0,1
0.9056334,0.6870024,1519,56,1,0,1,1
0.720392,0.73855937,1520,56,50,0,5,1
0.32726,0.17702411,1521,55,4,13,32,1
0.21783625,0.13481073,1522,55,1,0,0,1
0.09006933,0.1427192,1523,55,1,0,1,1
0.20337297,0.3664081,1524,55,50,0,5,1
0.9379861,0.76656663,1525,34,4,13,32,1
0.92991966,0.6015215,1526,34,1,0,0,1
0.84967905,0.67655146,1527,34,1,0,1,1
0.79486096,0.37593117,1528,34,50,0,5,1
0.8640266,0.21669409,1529,4,4,13,32,1
0.9144239,0.342711,1530,4,1,0,0,1
0.9266984,0.5190508,1531,4,1,0,1,1
0.8302097,0.7171463,1532,4,50,0,5,1
0.86402655,0.21460381,1533,54,4,13,32,1
0.86657083,0.45498365,1534,54,1,0,0,1
0.9243715,0.59877664,1535,54,1,0,1,1
0.74919385,0.7150553,1536,54,50,0,5,1
0.8955903,0.21878438,1537,53,4,13,32,1
0.8970248,0.48006704,1538,53,1,0,0,1
0.8955908,0.68700254,1539,53,1,0,1,1
0.7637316,0.7212184,1540,53,50,0,5,1
0.29800203,0.12665625,1541,52,4,13,32,1
0.18349859,0.11359867,1542,52,1,0,0,1
0.06633779,0.1239064,1543,52,1,0,1,1
0.18615578,0.33019194,1544,52,50,0,5,1
0.9237555,0.80843455,1545,51,4,13,32,1
0.92264974,0.6049122,1546,51,1,0,0,1
0.8379888,0.6002162,1547,51,1,0,1,1
0.81952894,0.31686115,1548,51,50,0,5,1
0.05074726,0.09187971,1549,50,4,13,32,1
0.17232917,0.10020509,1550,50,1,0,0,1
0.30894184,0.11986504,1551,50,1,0,1,1
0.84533304,0.7705957,1552,50,50,0,5,1
0.7014326,0.87064874,1553,48,4,13,32,1
0.801567,0.764023,1554,48,1,0,0,1
0.876939,0.64937794,1555,48,1,0,1,1
0.8467666,0.32587212,1556,48,50,0,5,1
0.77247846,0.8754797,1557,49,4,13,32,1
0.8320468,0.72845733,1558,49,1,0,0,1
0.89415634,0.6284751,1559,49,1,0,1,1
0.7968904,0.3349467,1560,49,50,0,5,1
0.8998948,0.18115973,1561,2,4,13,32,1
0.8998949,0.45498326,1562,2,1,0,0,1
0.90419936,0.6159338,1563,2,1,0,1,1
0.7473642,0.7885416,1564,2,50,0,5,1
0.95912474,0.6847189,1565,46,4,13,32,1
0.94386303,0.51289135,1566,46,1,0,0,1
0.8248216,0.47354493,1567,46,1,0,1,1
0.83156943,0.7685673,1568,46,50,0,5,1
0.8374481,0.22248496,1569,45,4,13,32,1
0.9247524,0.26315987,1570,45,1,0,0,1
0.91814214,0.42959106,1571,45,1,0,1,1
0.8439407,0.69745386,1572,45,50,0,5,1
0.9148489,0.8527336,1573,47,4,13,32,1
0.9306526,0.63392967,1574,47,1,0,0,1
0.9067817,0.4501798,1575,47,1,0,1,1
0.8387955,0.3216612,1576,47,50,0,5,1
0.87550396,0.2522286,1577,43,4,13,32,1
0.879809,0.4821569,1578,43,1,0,0,1
0.87406975,0.653558,1579,43,1,0,1,1
0.81073874,0.80876285,1580,43,50,0,5,1
0.8683309,0.19161099,1581,44,4,13,32,1
0.86546165,0.39645606,1582,44,1,0,0,1
0.86689615,0.6535581,1583,44,1,0,1,1
0.81240726,0.80964625,1584,44,50,0,5,1
0.88985157,0.2355064,1585,17,4,13,32,1
0.891287,0.44662237,1586,17,1,0,0,1
0.89128643,0.6765512,1587,17,1,0,1,1
0.81104606,0.8131131,1588,17,50,0,5,1
0.95397973,0.24890028,1589,40,4,13,32,1
0.95397943,0.43826163,1590,40,1,0,0,1
0.9532039,0.66064954,1591,40,1,0,1,1
0.8488609,0.7948446,1592,40,50,0,5,1
0.81237614,0.24804805,1593,41,4,13,32,1
0.81381166,0.4758862,1594,41,1,0,0,1
0.89494365,0.5773941,1595,41,1,0,1,1
0.8020997,0.7389318,1596,41,50,0,5,1
0.8353327,0.22714548,1597,42,4,13,32,1
0.8382009,0.44244185,1598,42,1,0,0,1
0.883072,0.5651932,1599,42,1,0,1,1
0.8402949,0.77809054,1600,42,50,0,5,1
0.6413742,0.8227116,1601,39,4,13,32,1
0.79799587,0.80663556,1602,39,1,0,0,1
0.89558995,0.569948,1603,39,1,0,1,1
0.8447477,0.31407538,1604,39,50,0,5,1
0.959497,0.30121955,1605,37,4,13,32,1
0.93727446,0.48770088,1606,37,1,0,0,1
0.9329487,0.66325116,1607,37,1,0,1,1
0.79676455,0.39147776,1608,37,50,0,5,1
0.8640262,0.22296527,1609,38,4,13,32,1
0.85972214,0.41735876,1610,38,1,0,0,1
0.90515566,0.5583034,1611,38,1,0,1,1
0.8100071,0.74255645,1612,38,50,0,5,1
0.9376347,0.7479245,1613,36,4,13,32,1
0.9449249,0.53405833,1614,36,1,0,0,1
0.8438975,0.60349965,1615,36,1,0,1,1
0.82301444,0.3665023,1616,36,50,0,5,1
0.88267815,0.20415257,1617,35,4,13,32,1
0.884112,0.43617162,1618,35,1,0,0,1
0.88985157,0.6075724,1619,35,1,0,1,1
0.7782175,0.7790819,1620,35,50,0,5,1
0.91277695,0.1826759,1621,11,4,13,32,1
0.9473699,0.3833091,1622,11,1,0,0,1
0.9397497,0.63615423,1623,11,1,0,1,1
0.77948266,0.74596024,1624,11,50,0,5,1
0.82098466,0.17906946,1627,15,1,0,2,1
0.79516,0.199972,1628,12,1,0,2,1
0.053409755,0.28358275,1629,16,1,0,2,1
0.8037683,0.18325,1630,3,1,0,2,1
0.7521184,0.21460386,1631,60,1,0,2,1
0.76359606,0.18743049,1632,59,1,0,2,1
0.43647987,0.8751257,1633,58,1,0,2,1
0.8496791,0.7831544,1634,57,1,0,2,1
0.9501104,0.13935426,1635,13,1,0,2,1
0.90419865,0.14980574,1636,56,1,0,2,1
0.3116594,0.31702638,1637,55,1,0,2,1
0.8554178,0.84795207,1638,34,1,0,2,1
0.773639,0.21460383,1639,4,1,0,2,1
0.94293684,0.1560766,1640,54,1,0,2,1
0.9242849,0.08082725,1641,53,1,0,2,1
0.29300797,0.27104074,1642,52,1,0,2,1
0.81381154,0.8918477,1643,51,1,0,2,1
0.23418432,0.23132591,1644,50,1,0,2,1
0.8181157,0.91484064,1645,48,1,0,2,1
0.8812434,0.8981186,1646,49,1,0,2,1
0.9716306,0.27313098,1647,2,1,0,2,1
0.95584875,0.8458621,1648,46,1,0,2,1
0.72055477,0.20415258,1649,45,1,0,2,1
0.8052034,0.852133,1650,47,1,0,2,1
0.9501103,0.17070836,1651,43,1,0,2,1
0.9601529,0.30448502,1652,44,1,0,2,1
0.9572836,0.37973416,1653,17,1,0,2,1
0.83820164,0.21460384,1683,40,1,0,2,1
0.7162506,0.22714543,1687,41,1,0,2,1
0.7449451,0.18743044,1693,42,1,0,2,1
0.5512578,0.83332056,1711,39,1,0,2,1
0.8654611,0.22714539,1712,37,1,0,2,1
0.7621614,0.17906946,1713,38,1,0,2,1
0.84967935,0.79778665,1714,36,1,0,2,1
0.9658919,0.16861817,1715,35,1,0,2,1
0.8310279,0.25013825,1716,11,1,0,2,1
0,0,1738,0,3,0,0,1
0,0,1739,0,3,0,64,1
0,0,1742,0,3,0,0,1
0,0,1755,0,3,0,0,1
0,0,1756,0,3,0,0,1
0,0,1757,0,3,0,0,1
0,0,1758,0,3,0,0,1
0,0,1759,0,3,0,0,1
0,0,1760,0,3,0,0,1
0,0,1761,0,3,0,0,1
0,0,1762,0,3,0,0,1
0,0,1763,0,3,0,0,1
0,0,1764,0,3,0,0,1
0,0,1765,0,3,0,0,1
0,0,1766,0,3,0,0,1
0,0,1767,0,3,0,0,1
0,0,1770,0,3,0,64,1
0,0,1771,0,3,0,64,1
0,0,1774,0,3,0,64,1
0,0,1775,0,3,0,64,1
0,0,1777,0,3,0,64,1
0,0,1778,0,3,0,64,1
0,0,1779,0,3,0,64,1
0,0,1780,0,3,0,64,1
0,0,1781,0,3,0,64,1
0,0,1782,0,3,0,64,1
0,0,1783,0,3,0,64,1
0,0,1784,0,3,0,64,1
0.2930072,0.1358668,1885,194,1,0,1,0
0.34896132,0.38182434,1886,194,1,0,1,0
0.59982187,0.39001966,1887,194,1,0,1,0
0.66847193,0.22472413,1888,194,1,0,1,0
0.5168239,0.28567263,1889,194,1,0,2,0
0.12801525,0.21669436,1890,194,3,0,0,0
0.23274967,0.22296487,1891,194,3,0,0,0
0.084973715,0.3818246,1892,194,1,0,0,0
0.0474556,0.55724,1893,194,3,0,0,0
0.21531792,0.40046942,1894,194,3,0,0,0
0.20384055,0.5426076,1895,194,1,0,0,0
0.10749885,0.6803998,1896,194,6,0,0,0
0.07593536,0.9082372,1897,194,1,0,1,0
0.35118634,0.9122513,1898,194,1,0,1,0
0.35305092,0.7620857,1899,194,5,0,0,0
0.40878952,0.5131784,1900,194,3,0,0,0
0.27823102,0.5006361,1901,194,1,0,0,0
0.4102246,0.6532261,1902,194,2,0,0,0
0.2765806,0.65724015,1903,194,3,0,0,0
0.3452319,0.5901854,1904,194,6,0,0,0
0.51739794,0.5232972,1905,194,5,0,0,0
0.6061355,0.5314919,1906,194,5,0,0,0
0.56065464,0.71994704,1907,194,1,0,0,0
0.6532661,0.71317846,1908,194,5,0,0,0
0.7008268,0.52940166,1909,194,5,0,0,0
0.60778636,0.90999484,1910,194,1,0,1,0
0.77905315,0.2263143,1911,194,4,0,0,0
0.87421316,0.22614811,1912,194,4,0,0,0
0.82155937,0.41460353,1913,194,1,0,1,0
0.90674317,0.52697927,1914,194,4,0,0,0
0.79056907,0.6417771,1915,194,4,0,0,0
0.89573413,0.72990036,1916,194,3,0,0,0
0.82277906,0.90175784,1917,194,1,0,1,0
0.49386773,0.29612392,1918,195,1,0,2,0
0.28009576,0.21460436,1919,195,1,0,0,0
0.7248592,0.22087488,1920,195,3,0,1,0
0.27579162,0.49678847,1921,195,1,0,0,0
0.15936431,0.69728667,1922,195,3,0,1,0
0.6916449,0.49871156,1923,195,3,0,0,0
0.7877716,0.7056477,1924,195,1,0,0,0
0.48052624,0.63232446,1925,195,6,0,1,0
0.46330953,0.9228691,1926,195,1,0,0,0
0.27945054,0.8829875,1927,196,1,0,0,0
0.39896208,0.6910159,1928,196,4,0,1,0
0.54795873,0.82880795,1929,196,3,0,0,0
0.42600766,0.30833223,1930,196,1,0,0,0
0.6785167,0.5863364,1931,196,2,0,1,0
0.27084154,0.5234642,1932,196,4,0,0,0
0.46144435,0.5609207,1933,196,4,0,0,0
0.72772706,0.2396866,1934,196,1,0,2,0
0.8695498,0.5635113,1935,197,1,0,2,0
0.63791406,0.5651028,1936,197,5,0,0,0
0.6692633,0.84294075,1937,197,5,0,0,0
0.35118556,0.84536284,1938,197,1,0,0,0
0.36632207,0.29094675,1939,197,5,0,1,0
0.67356694,0.2911125,1940,197,5,0,0,0
0.23045526,0.55674106,1941,197,1,0,0,0
0.22083937,0.8538924,1942,198,1,0,2,0
0.5423238,0.5837485,1943,198,4,0,1,0
0.35771382,0.35783365,1944,198,4,0,0,0
0.55756956,0.32054242,1945,198,1,0,0,0
0.4131995,0.81961536,1946,198,4,0,0,0
0.16359766,0.40139878,1947,198,4,0,0,0
0.7666093,0.2846754,1948,198,3,0,1,0
0.8364431,0.7345372,1949,198,1,0,0,0
0.39767054,0.5562433,1950,197,3,0,1,0
0.6488181,0.57412827,1951,198,1,0,0,0
0.5,0.53170735,1952,199,1,0,1,0
0.5,0.29268292,1953,199,1,0,2,0
0.5535714,0.42055008,1954,199,5,0,0,0
0.66964287,0.38861787,1955,199,5,0,0,0
0.78683037,0.46178862,1956,199,1,0,0,0
0.90959823,0.4276423,1957,199,5,0,0,0
0.93303573,0.17723577,1958,199,1,0,0,0
0.800056,0.12467471,1959,199,5,0,0,0
0.75446427,0.29268292,1960,199,1,0,1,0
0.44642857,0.42276424,1961,199,1,0,0,0
0.32924107,0.38861787,1962,199,5,0,0,0
0.21316965,0.46178862,1963,199,5,0,0,0
0.09040178,0.4276423,1964,199,1,0,0,0
0.06696428,0.17723577,1965,199,5,0,0,0
0.20089285,0.12357724,1966,199,5,0,0,0
0.24553572,0.29268292,1967,199,1,0,1,0
0.44642857,0.6406504,1968,199,1,0,1,0
0.32924107,0.67317075,1969,199,5,0,0,0
0.21316965,0.60162604,1970,199,5,0,0,0
0.09040178,0.63577235,1971,199,1,0,0,0
0.06696428,0.88617885,1972,199,5,0,0,0
0.20089285,0.9398374,1973,199,5,0,0,0
0.24553572,0.7707317,1974,199,1,0,1,0
0.55245537,0.6406504,1975,199,1,0,0,0
0.66964287,0.67317075,1976,199,5,0,0,0
0.78683037,0.60162604,1977,199,5,0,0,0
0.90959823,0.63577235,1978,199,1,0,0,0
0.93303573,0.88617885,1979,199,5,0,0,0
0.79910713,0.9398374,1980,199,1,0,0,0
0.75446427,0.7707317,1981,199,1,0,1,0
0.5,0.29268292,1982,200,1,0,2,0
0.5,0.53170735,1983,200,1,0,1,0
0.66183037,0.43030617,1984,200,5,0,0,0
0.66183037,0.25365853,1985,200,5,0,0,0
0.7745536,0.5252032,1986,200,1,0,0,0
0.88727677,0.43252033,1987,200,5,0,0,0
0.7745536,0.15772358,1988,200,1,0,0,0
0.88727677,0.25365853,1989,200,5,0,0,0
0.7745536,0.34146342,1990,200,1,0,1,0
0.3384546,0.43179357,1991,200,1,0,0,0
0.22544643,0.52682924,1992,200,5,0,0,0
0.33816963,0.25144437,1993,200,5,0,0,0
0.22544643,0.15931499,1994,200,1,0,0,0
0.11272322,0.43252033,1995,200,5,0,0,0
0.11272322,0.25365853,1996,200,5,0,0,0
0.22544643,0.34146342,1997,200,1,0,1,0
0.4185268,0.6666667,1998,200,1,0,1,0
0.30580357,0.57560974,1999,200,5,0,0,0
0.19308035,0.6650407,2000,200,5,0,0,0
0.4185268,0.8487805,2001,200,1,0,0,0
0.30580357,0.9398374,2002,200,5,0,0,0
0.19308035,0.8487805,2003,200,5,0,0,0
0.30580357,0.7495935,2004,200,1,0,1,0
0.58147323,0.6520325,2005,200,1,0,0,0
0.6941964,0.5609756,2006,200,5,0,0,0
0.80691963,0.6569106,2007,200,5,0,0,0
0.58147323,0.8487805,2008,200,1,0,0,0
0.6941964,0.9398374,2009,200,1,0,0,0
0.80691963,0.8487805,2010,200,5,0,0,0
0.6941964,0.7495935,2011,200,1,0,1,0
0.5,0.29268292,2012,201,1,0,2,0
0.5,0.53170735,2013,201,1,0,1,0
0.7276786,0.46829268,2014,201,5,0,0,0
0.5835384,0.46968916,2015,201,5,0,0,0
0.71049625,0.1985647,2016,201,1,0,0,0
0.78459823,0.3707317,2017,201,5,0,0,0
0.6551339,0.30406505,2018,201,1,0,0,0
0.859375,0.19837399,2019,201,5,0,0,0
0.90401787,0.32520324,2020,201,1,0,1,0
0.4174107,0.46829268,2021,201,1,0,0,0
0.27232143,0.46829268,2022,201,5,0,0,0
0.140625,0.19837399,2023,201,5,0,0,0
0.29017857,0.19837399,2024,201,1,0,0,0
0.34486607,0.30406505,2025,201,5,0,0,0
0.21540178,0.3707317,2026,201,5,0,0,0
0.09598214,0.32520324,2027,201,1,0,1,0
0.4174107,0.595122,2028,201,1,0,1,0
0.140625,0.86178863,2029,201,5,0,0,0
0.21540178,0.6894309,2030,201,5,0,0,0
0.29017857,0.86178863,2031,201,1,0,0,0
0.34486607,0.7593496,2032,201,5,0,0,0
0.27232143,0.595122,2033,201,5,0,0,0
0.09598214,0.73495936,2034,201,1,0,1,0
0.58258927,0.595122,2035,201,1,0,0,0
0.7276786,0.595122,2036,201,5,0,0,0
0.78459823,0.6909547,2037,201,5,0,0,0
0.6551339,0.7593496,2038,201,1,0,0,0
0.7098214,0.86178863,2039,201,1,0,0,0
0.859375,0.86178863,2040,201,5,0,0,0
0.90401787,0.73495936,2041,201,1,0,1,0
0.5,0.43577236,2042,202,1,0,2,0
0.5018279,0.590296,2043,202,1,0,1,0
0.6737547,0.31516337,2044,202,5,0,0,0
0.64751554,0.44705254,2045,202,5,0,0,0
0.79915065,0.17592822,2046,202,1,0,0,0
0.7452981,0.26154378,2047,202,5,0,0,0
0.5692216,0.35466433,2048,202,1,0,0,0
0.8182468,0.32753518,2049,202,5,0,0,0
0.8957922,0.24131508,2050,202,1,0,1,0
0.29859596,0.43500376,2051,202,1,0,0,0
0.27871916,0.24325939,2052,202,5,0,0,0
0.18083926,0.23033138,2053,202,5,0,0,0
0.41630486,0.41541788,2054,202,1,0,0,0
0.3613173,0.3213753,2055,202,5,0,0,0
0.21631576,0.3560846,2056,202,5,0,0,0
0.08501463,0.16807947,2057,202,1,0,1,0
0.41284096,0.65504223,2058,202,1,0,1,0
0.276805,0.83648896,2059,202,5,0,0,0
0.33604455,0.70674086,2060,202,5,0,0,0
0.23168512,0.6833598,2061,202,1,0,0,0
0.19314882,0.89117384,2062,202,5,0,0,0
0.14893682,0.73759866,2063,202,5,0,0,0
0.074961066,0.85879433,2064,202,1,0,1,0
