ID,DifficultyID,CumulativeAura,ProcCategoryRecovery,ProcChance,ProcCharges,SpellProcsPerMinuteID,ProcTypeMask[0],ProcTypeMask[1],SpellID
124585,0,0,0,100,0,0,0,0,10893
124586,0,0,0,101,0,0,0,0,10793
124587,0,0,0,100,0,0,65536,0,11119
124590,0,0,0,101,0,0,0,0,11900
124594,0,0,0,101,0,0,0,0,10653
124596,0,0,0,101,0,0,0,0,10552
124598,0,0,0,10,0,0,20,0,12552
124606,0,0,0,101,0,0,0,0,12056
124609,0,0,0,100,1,0,87376,0,12536
124610,0,3,0,101,0,0,0,0,15664
124611,0,0,0,101,0,0,0,0,11413
124612,0,0,0,101,0,0,0,0,11414
124615,0,0,0,101,0,0,0,0,11755
124617,0,0,0,101,0,0,0,0,12746
124621,0,0,0,101,0,0,0,0,11524
124622,0,0,0,101,0,0,0,0,11525
124624,0,0,0,0,0,0,69972,0,20784
124626,0,0,0,101,0,0,0,0,12509
124627,0,0,0,101,0,0,0,0,12510
124629,0,0,0,101,0,0,0,0,12085
124630,0,0,0,101,0,0,0,0,12087
124634,0,0,0,101,0,0,0,0,12089
124635,0,0,0,101,0,0,0,0,12090
124636,0,0,0,101,0,0,0,0,12710
124637,0,0,0,101,0,0,0,0,12692
124638,0,0,0,101,0,0,0,0,11526
124640,0,0,0,101,0,0,0,0,20783
124641,0,0,0,101,0,0,0,0,15642
124643,0,0,0,101,0,0,0,0,15647
124647,0,0,0,100,0,0,40,0,12556
124648,0,0,0,101,0,0,0,0,12560
124649,0,0,0,100,0,0,20,0,12038
124650,0,0,0,101,0,0,0,0,12068
124651,0,0,0,101,0,0,0,0,12069
124652,0,0,0,101,0,0,0,0,11635
124655,0,0,0,5,0,0,20,0,12539
124661,0,0,0,101,0,0,0,0,11786
124662,0,0,0,101,0,0,0,0,11787
124663,0,0,0,101,0,0,0,0,11084
124664,0,0,0,101,0,0,0,0,29467
124665,0,0,0,101,0,0,0,0,29520
124666,0,0,0,101,0,0,0,0,11415
124668,0,0,0,101,0,0,0,0,12796
124669,0,0,0,101,0,0,0,0,12806
124670,0,3,0,101,0,0,0,0,12251
124672,0,0,0,101,0,0,0,0,11568
124674,0,0,0,101,0,0,0,0,12555
124675,0,0,0,101,0,0,0,0,12561
124682,0,0,0,101,0,0,0,0,12064
124683,0,0,0,101,0,0,0,0,12065
124690,0,0,0,101,0,0,0,0,12091
124691,0,0,0,101,0,0,0,0,12586
124693,0,0,0,101,0,0,0,0,12625
124696,0,5,0,101,0,0,0,0,11971
124697,0,0,0,101,0,0,0,0,12675
124699,0,0,0,60,0,0,4,0,12322
124702,0,0,0,101,0,0,0,0,12684
124703,0,0,0,101,0,0,0,0,12687
124705,0,0,0,101,0,0,0,0,12081
124706,0,0,0,101,0,0,0,0,12088
124709,0,0,0,100,0,0,87380,0,12319
124712,0,0,0,101,0,0,0,0,12639
124717,0,0,0,101,0,0,0,0,11642
124723,0,0,0,101,0,0,0,0,11527
124727,0,0,0,101,0,0,0,0,10801
124730,0,0,0,101,0,0,0,0,10805
124731,0,0,0,101,0,0,0,0,10851
124732,0,0,0,101,0,0,0,0,12248
124735,0,0,0,25,0,0,40,0,12529
124736,0,0,0,101,0,0,0,0,11387
124739,0,0,0,101,0,0,0,0,12420
124742,0,0,0,101,0,0,0,0,13141
124744,0,0,0,101,0,0,0,0,11725
124753,0,0,0,101,0,0,0,0,12735
124755,0,0,0,101,0,0,0,0,12739
124764,0,0,0,101,0,0,0,0,10772
124767,0,10,0,101,0,0,0,0,9459
124771,0,0,0,101,0,0,0,0,11988
124775,0,0,0,101,0,0,0,0,12347
124787,0,5,0,101,0,0,0,0,10337
124794,0,0,0,101,0,0,0,0,12956
124799,0,0,0,100,0,0,-2146819416,0,12674
124800,0,0,0,101,0,0,0,0,11593
124801,0,0,0,101,0,0,0,0,11487
124804,0,0,0,101,0,0,0,0,12483
124808,0,0,0,101,0,0,0,0,11067
124810,0,0,0,101,0,0,0,0,10731
124813,0,0,0,101,0,0,0,0,12055
124818,0,0,0,101,0,0,0,0,12066
124819,0,0,0,101,0,0,0,0,12082
124824,0,0,0,101,0,0,0,0,12057
124825,0,0,0,101,0,0,0,0,12166
124826,0,0,0,101,0,0,0,0,12167
124827,0,0,0,101,0,0,0,0,12218
124832,0,0,0,101,0,0,0,0,15496
124838,0,0,0,101,0,0,0,0,12097
124840,0,0,0,100,0,0,680,0,12099
124842,0,0,0,101,0,0,0,0,12851
124844,0,0,0,101,0,0,0,0,20791
124846,0,0,0,101,0,0,0,0,12548
124847,0,0,0,101,0,0,0,0,12695
124848,0,0,0,5,0,0,40,0,12002
124850,0,0,0,100,5,0,20,0,12292
124859,0,0,0,30,0,0,139944,0,12317
124869,0,0,0,101,0,0,0,0,12557
124870,0,0,0,101,0,0,0,0,12705
124872,0,0,0,101,0,0,0,0,12805
124882,0,0,0,101,0,0,0,0,12083
124883,0,0,0,101,0,0,0,0,12084
124886,0,0,0,101,0,0,0,0,11629
124887,0,0,0,101,0,0,0,0,11632
124888,0,0,0,101,0,0,0,0,12252
124890,0,0,0,101,0,0,0,0,12468
124891,0,0,0,100,0,0,-2146819416,0,13119
124893,0,0,0,101,0,0,0,0,11445
124899,0,0,0,101,0,0,0,0,12642
124902,0,0,0,101,0,0,0,0,12524
124903,0,0,0,101,0,0,0,0,11633
124904,0,0,0,101,0,0,0,0,11634
124906,0,0,0,101,0,0,0,0,12693
124907,0,0,0,101,0,0,0,0,12694
124908,0,0,0,101,0,0,0,0,12696
124909,0,0,0,101,0,0,0,0,13281
124910,0,0,0,100,0,0,680,0,12782
124916,0,0,5000,10,0,0,20,0,15641
124917,0,0,0,50,3,0,139944,0,12550
124926,0,0,0,101,0,0,0,0,11403
124932,0,0,0,101,0,0,0,0,11393
124943,0,10,0,101,0,0,0,0,12533
124945,0,0,0,101,0,0,0,0,11836
124946,0,0,0,101,0,0,0,0,11837
124947,0,0,0,25,0,0,20,0,11838
124952,0,0,0,101,0,0,0,0,11521
124954,0,0,0,101,0,0,0,0,12521
124961,0,5,0,101,0,0,0,0,11354
124964,0,0,0,101,0,0,0,0,12062
124965,0,0,0,101,0,0,0,0,11768
124966,0,0,0,101,0,0,0,0,11769
124969,0,0,0,101,0,0,0,0,11398
124972,0,0,0,101,0,0,0,0,12522
124973,0,0,0,101,0,0,0,0,11555
124982,0,0,0,101,0,0,0,0,12241
124983,0,0,0,101,0,0,0,0,12242
124987,0,0,0,101,0,0,0,0,11195
124994,0,0,0,101,0,0,0,0,12379
124995,0,0,0,101,0,0,0,0,11537
124996,0,0,0,101,0,0,0,0,12050
125003,0,0,0,101,0,0,0,0,11409
125006,0,0,0,101,0,0,0,0,11772
125010,0,0,0,10,0,0,20,0,11964
125011,0,0,0,101,0,0,0,0,11969
125013,0,0,0,101,0,0,0,0,11328
125014,0,0,0,101,0,0,0,0,12051
125016,0,0,0,101,0,0,0,0,11840
125017,0,0,0,101,0,0,0,0,12086
125018,0,0,0,5,0,0,20,0,12094
125033,0,0,0,101,0,0,0,0,12134
125035,0,0,0,101,0,0,0,0,12667
125037,0,0,0,101,0,0,0,0,11404
125040,0,0,0,101,0,0,0,0,12188
125041,0,0,0,101,0,0,0,0,10566
125043,0,0,0,101,0,0,0,0,11776
125044,0,0,0,101,0,0,0,0,11777
125053,0,0,0,101,0,0,0,0,11374
125054,0,0,0,101,0,0,0,0,11082
125057,0,0,0,100,0,0,87376,0,12289
125064,0,0,0,101,0,0,0,0,11538
125065,0,0,0,101,0,0,0,0,11726
125066,0,0,0,101,0,0,0,0,11825
125071,0,0,0,101,0,0,0,0,12139
125075,0,0,0,101,0,0,0,0,11463
125078,0,0,0,101,0,0,0,0,11822
125083,0,0,0,101,0,0,0,0,11782
125086,0,0,0,101,0,0,0,0,11554
125087,0,0,0,101,0,0,0,0,11783
125088,0,0,0,101,0,0,0,0,11638
125089,0,0,0,101,0,0,0,0,11799
125090,0,0,0,101,0,0,0,0,11800
125091,0,0,0,101,0,0,0,0,11801
125094,0,10,0,101,0,0,0,0,12530
125096,0,0,0,101,0,0,0,0,12505
125097,0,0,0,100,0,0,-2146819416,0,12494
125098,0,0,0,100,0,0,1,0,11688
125099,0,0,0,20,0,0,0,0,11340
125100,0,0,0,100,0,0,1,0,11689
125104,0,5,0,101,0,0,0,0,11353
125108,0,0,0,100,0,0,139944,0,13159
125109,0,0,0,101,0,0,0,0,11610
125113,0,0,0,101,0,0,0,0,12491
125116,0,0,0,101,0,0,0,0,13142
125118,0,5,0,101,0,0,0,0,11539
125119,0,0,0,101,0,0,0,0,11989
125121,0,0,0,101,0,0,0,0,11548
125127,0,0,0,101,0,0,0,0,11206
125128,0,0,0,30,0,0,0,0,11355
125132,0,0,0,101,0,0,0,0,11562
125133,0,0,0,101,0,0,0,0,11563
125134,0,0,0,101,0,0,0,0,12525
125135,0,0,0,101,0,0,0,0,12526
125136,0,0,0,101,0,0,0,0,11547
125138,0,0,0,101,0,0,0,0,11197
125139,0,0,0,101,0,0,0,0,11309
125142,0,0,0,101,0,0,0,0,12671
125147,0,0,0,100,0,0,1,0,11687
125149,0,0,0,101,0,0,0,0,11534
125152,0,0,0,101,0,0,0,0,12063
125155,0,0,0,101,0,0,0,0,12460
125156,0,0,0,101,0,0,0,0,12466
125158,0,0,0,101,0,0,0,0,11462
125160,0,0,0,101,0,0,0,0,11781
125162,0,0,0,101,0,0,0,0,11829
125164,0,0,0,100,0,0,4,0,11830
125165,0,0,0,100,0,0,-2146819416,0,11831
125166,0,0,0,101,0,0,0,0,12480
125167,0,0,0,101,0,0,0,0,11835
125169,0,0,0,101,0,0,0,0,20793
125176,0,0,0,101,0,0,0,0,12688
125177,0,0,0,101,0,0,0,0,12689
125178,0,0,0,101,0,0,0,0,12690
125179,0,0,0,0,1,0,2,0,11675
125183,0,0,0,101,0,0,0,0,11395
125184,0,0,0,10,0,0,20,0,11961
125185,0,0,0,101,0,0,0,0,11963
125187,0,0,0,101,0,0,0,0,11717
125188,0,0,0,101,0,0,0,0,12189
125189,0,0,0,101,0,0,0,0,12168
125190,0,0,0,100,1,0,680,0,12169
125191,0,0,0,101,0,0,0,0,12170
125192,0,0,0,101,0,0,0,0,11773
125196,0,0,0,101,0,0,0,0,11485
125207,0,0,0,100,1,0,87376,0,12043
125208,0,0,0,101,0,0,0,0,12045
125209,0,0,0,101,0,0,0,0,12046
125210,0,0,0,101,0,0,0,0,12047
125212,0,0,0,101,0,0,0,0,12052
125219,0,0,0,101,0,0,0,0,11556
125225,0,0,0,101,0,0,0,0,11839
125228,0,0,0,101,0,0,0,0,12507
125229,0,0,0,101,0,0,0,0,12508
125230,0,0,0,101,0,0,0,0,12511
125240,0,0,0,100,0,0,-2146819416,0,12748
125241,0,0,0,101,0,0,0,0,12802
125245,0,0,0,101,0,0,0,0,13181
125246,0,0,0,101,0,0,0,0,14369
125247,0,0,0,101,0,0,0,0,14371
125251,0,0,0,101,0,0,0,0,14413
125254,0,0,0,101,0,0,0,0,13158
125259,0,0,0,101,0,0,0,0,12808
125260,0,0,0,101,0,0,0,0,12898
125261,0,0,0,101,0,0,0,0,13361
125266,0,0,0,101,0,0,0,0,13579
125268,0,0,0,101,0,0,0,0,14093
125274,0,0,0,101,0,0,0,0,13167
125275,0,0,0,10,0,0,40,0,13483
125276,0,0,0,101,0,0,0,0,12283
125283,0,0,0,101,0,0,0,0,12946
125284,0,0,0,15,0,0,20,0,12947
125287,0,0,0,15,0,0,20,0,12254
125300,0,0,0,101,0,0,0,0,12495
125304,0,0,0,101,0,0,0,0,13180
125308,0,0,0,101,0,0,0,0,12512
125310,0,0,0,101,0,0,0,0,12151
125311,0,0,0,101,0,0,0,0,13598
125312,0,10,0,101,0,0,0,0,12891
125315,0,0,0,101,0,0,0,0,12941
125316,0,0,0,101,0,0,0,0,12565
125320,0,5,0,101,0,0,0,0,13222
125321,0,5,0,101,0,0,0,0,13223
125322,0,5,0,101,0,0,0,0,13224
125323,0,0,0,30,0,0,0,0,13225
125324,0,0,0,101,0,0,0,0,12075
125326,0,0,0,101,0,0,0,0,13604
125334,0,0,0,101,0,0,0,0,13583
125339,0,0,0,101,0,0,0,0,13526
125340,0,0,0,101,0,0,0,0,12198
125345,0,0,0,101,0,0,0,0,12809
125346,0,0,0,101,0,0,0,0,12939
125347,0,0,0,101,0,0,0,0,15500
125348,0,0,0,101,0,0,0,0,13578
125350,0,0,0,101,0,0,0,0,12566
125351,0,0,0,101,0,0,0,0,12998
125353,0,0,0,101,0,0,0,0,13619
125358,0,0,0,30,0,0,0,0,13226
125369,0,0,0,101,0,0,0,0,13494
125371,0,0,0,101,0,0,0,0,13496
125374,0,0,0,101,0,0,0,0,13322
125375,0,0,0,101,0,0,0,0,15651
125376,0,0,0,101,0,0,0,0,14103
125378,0,0,0,101,0,0,0,0,13590
125379,0,0,0,101,0,0,0,0,13592
125380,0,0,0,101,0,0,0,0,13593
125381,0,0,0,101,0,0,0,0,11719
125386,0,0,0,101,0,0,0,0,13912
125388,0,0,0,100,2,0,1048576,0,12562
125389,0,0,0,101,0,0,0,0,12564
125390,0,0,0,101,0,0,0,0,12568
125393,0,0,0,101,0,0,0,0,13902
125395,0,0,0,101,0,0,0,0,15652
125399,0,0,0,101,0,0,0,0,19072
125400,0,0,0,101,0,0,0,0,14515
125401,0,0,0,101,0,0,0,0,11330
125402,0,0,0,101,0,0,0,0,11331
125409,0,0,0,101,0,0,0,0,13667
125410,0,0,0,101,0,0,0,0,12816
125411,0,5,0,101,0,0,0,0,16333
125412,0,0,0,101,0,0,0,0,16334
125422,0,5,0,101,0,0,0,0,11469
125423,0,5,0,101,0,0,0,0,11470
125425,0,0,0,101,0,0,0,0,12061
125428,0,0,0,101,0,0,0,0,14394
125429,0,0,0,101,0,0,0,0,14395
125430,0,0,0,101,0,0,0,0,14396
125431,0,0,0,101,0,0,0,0,14397
125432,0,0,0,101,0,0,0,0,14398
125433,0,0,0,100,0,0,131072,0,13896
125435,0,3,0,101,0,0,0,0,14189
125436,0,0,0,101,0,0,0,0,15550
125437,0,0,0,101,0,0,0,0,11998
125443,0,5,0,101,0,0,0,0,11471
125445,0,0,0,101,0,0,0,0,11363
125448,0,0,0,101,0,0,0,0,12742
125450,0,0,0,101,0,0,0,0,15687
125452,0,0,0,101,0,0,0,0,12938
125457,0,0,0,101,0,0,0,0,12419
125458,0,0,0,100,2,0,1048576,0,12421
125459,0,0,0,101,0,0,0,0,12438
125460,0,0,0,101,0,0,0,0,12458
125461,0,0,0,101,0,0,0,0,12567
125462,0,0,0,101,0,0,0,0,12612
125466,0,0,0,101,0,0,0,0,13910
125468,0,0,0,101,0,0,0,0,12736
125470,0,0,0,15,0,0,87376,0,12797
125472,0,0,0,101,0,0,0,0,13498
125477,0,0,0,101,0,0,0,0,12459
125478,0,10,0,101,0,0,0,0,12884
125479,0,0,0,101,0,0,0,0,12885
125481,0,0,0,101,0,0,0,0,13326
125487,0,0,0,101,0,0,0,0,15663
125488,0,0,0,101,0,0,0,0,13541
125490,0,0,0,101,0,0,0,0,14291
125493,0,0,0,101,0,0,0,0,13381
125495,0,0,0,100,0,0,69972,0,12834
125496,0,0,0,101,0,0,0,0,12001
125503,0,0,0,101,0,0,0,0,13520
125505,0,0,0,101,0,0,0,0,13479
125506,0,0,0,101,0,0,0,0,14292
125507,0,0,0,0,0,0,320,0,13165
125508,0,0,0,101,0,0,0,0,12554
125510,0,0,0,101,0,0,0,0,12077
125511,0,0,0,101,0,0,0,0,12078
125512,0,0,0,101,0,0,0,0,13563
125516,0,0,0,101,0,0,0,0,12080
125517,0,0,0,101,0,0,0,0,14415
125518,0,0,0,101,0,0,0,0,12072
125519,0,0,0,101,0,0,0,0,12073
125526,0,0,0,101,0,0,0,0,13481
125540,0,0,0,100,2,0,1048576,0,13808
125541,0,0,0,101,0,0,0,0,14313
125544,0,0,0,101,0,0,0,0,14087
125547,0,0,0,101,0,0,0,0,12655
125548,0,0,0,101,0,0,0,0,12199
125549,0,0,0,101,0,0,0,0,12245
125551,0,0,0,101,0,0,0,0,14411
125565,0,0,0,101,0,0,0,0,13360
125566,0,0,0,101,0,0,0,0,15662
125567,0,0,0,101,0,0,0,0,13438
125568,0,0,0,101,0,0,0,0,13566
125569,0,0,0,101,0,0,0,0,12826
125570,0,0,0,100,0,0,87376,0,12311
125574,0,0,0,100,0,0,680,0,12298
125576,0,0,0,101,0,0,0,0,12949
125577,0,0,0,10,0,0,40,0,13320
125584,0,0,0,101,0,0,0,0,12883
125586,0,0,0,101,0,0,0,0,11790
125590,0,0,0,101,0,0,0,0,12256
125591,0,0,0,101,0,0,0,0,12258
125594,0,0,0,101,0,0,0,0,12732
125596,0,0,0,101,0,0,0,0,14824
125599,0,0,0,101,0,0,0,0,12824
125601,0,0,0,101,0,0,0,0,13022
125604,0,0,0,101,0,0,0,0,20794
125605,0,0,0,101,0,0,0,0,20795
125611,0,0,0,101,0,0,0,0,12740
125613,0,0,0,101,0,0,0,0,11286
125617,0,0,0,101,0,0,0,0,12520
125618,0,0,0,101,0,0,0,0,11541
125619,0,0,0,101,0,0,0,0,12553
125622,0,0,0,101,0,0,0,0,11285
125624,0,0,0,5,0,0,139944,0,13234
125625,0,0,0,101,0,0,0,0,13235
125638,0,0,0,101,0,0,0,0,12022
125639,0,0,0,101,0,0,0,0,12093
125644,0,0,0,101,0,0,0,0,12691
125649,0,0,0,101,0,0,0,0,12549
125651,0,0,0,101,0,0,0,0,15284
125657,0,0,0,101,0,0,0,0,12734
125660,0,0,0,101,0,0,0,0,11297
125661,0,100,0,101,0,0,0,0,12280
125665,0,0,0,101,0,0,0,0,13139
125666,0,0,0,101,0,0,0,0,12310
125668,0,0,0,101,0,0,0,0,11540
125673,0,0,0,101,0,0,0,0,12942
125674,0,0,0,101,0,0,0,0,12943
125675,0,0,0,101,0,0,0,0,14414
125677,0,0,0,101,0,0,0,0,12680
125678,0,0,0,101,0,0,0,0,13099
125679,0,0,0,30,0,0,0,0,13227
125681,0,0,0,101,0,0,0,0,13140
125688,0,0,0,10,0,0,40,0,14108
125694,0,5,0,101,0,0,0,0,13218
125695,0,0,0,101,0,0,0,0,13582
125697,0,0,0,101,0,0,0,0,12844
125700,0,0,0,101,0,0,0,0,12528
125710,0,0,0,101,0,0,0,0,13909
125712,0,0,0,101,0,0,0,0,18759
125717,0,0,0,101,0,0,0,0,13006
125718,0,0,0,101,0,0,0,0,13007
125719,0,0,0,101,0,0,0,0,12709
125720,0,0,0,101,0,0,0,0,13003
125722,0,0,0,101,0,0,0,0,14383
125727,0,0,0,101,0,0,0,0,12074
125728,0,0,0,101,0,0,0,0,12076
125731,0,0,0,101,0,0,0,0,11796
125732,0,0,0,101,0,0,0,0,11797
125737,0,0,0,101,0,0,0,0,13599
125738,0,0,0,101,0,0,0,0,12670
125739,0,0,0,101,0,0,0,0,12790
125740,0,0,0,101,0,0,0,0,14210
125743,0,0,0,101,0,0,0,0,23945
125744,0,0,0,20,0,0,0,0,11338
125745,0,0,0,101,0,0,0,0,21094
125750,0,0,0,101,0,0,0,0,12660
125754,0,0,0,101,0,0,0,0,12843
125755,0,0,0,101,0,0,0,0,13601
125756,0,0,0,101,0,0,0,0,13602
125757,0,0,0,101,0,0,0,0,13603
125758,0,0,0,101,0,0,0,0,15691
125760,0,0,0,101,0,0,0,0,15648
125761,0,0,0,101,0,0,0,0,15649
125762,0,0,0,101,0,0,0,0,12845
125763,0,0,0,101,0,0,0,0,13120
125764,0,0,0,101,0,0,0,0,13138
125771,0,0,0,101,0,0,0,0,12683
125772,0,0,0,101,0,0,0,0,12158
125773,0,0,0,101,0,0,0,0,11798
125774,0,0,0,101,0,0,0,0,13005
125776,0,0,0,101,0,0,0,0,12159
125781,0,0,0,10,0,0,40,0,12246
125783,0,0,0,100,0,0,20,0,15650
125784,0,0,1000,25,0,0,40,0,13879
125794,0,0,0,101,0,0,0,0,12161
125801,0,0,0,101,0,0,0,0,12608
125802,0,0,0,101,0,0,0,0,12611
125804,0,0,0,101,0,0,0,0,13009
125805,0,0,0,101,0,0,0,0,12071
125807,0,0,0,101,0,0,0,0,12896
125809,0,0,0,101,0,0,0,0,12681
125810,0,0,0,101,0,0,0,0,12682
125811,0,0,0,101,0,0,0,0,13567
125820,0,0,0,101,0,0,0,0,12348
125821,0,0,0,101,0,0,0,0,13951
125822,0,0,0,101,0,0,0,0,13318
125823,0,0,0,101,0,0,0,0,13342
125824,0,0,0,101,0,0,0,0,13376
125828,0,0,0,101,0,0,0,0,11791
125830,0,0,0,101,0,0,0,0,11794
125831,0,0,0,101,0,0,0,0,11795
125832,0,0,0,101,0,0,0,0,11528
125833,0,0,0,101,0,0,0,0,12244
125843,0,0,0,101,0,0,0,0,13424
125844,0,0,0,100,0,0,0,0,15654
125847,0,0,0,101,0,0,0,0,12738
125848,0,0,0,101,0,0,0,0,20797
125852,0,0,0,101,0,0,0,0,13044
125854,0,0,0,101,0,0,0,0,11475
125865,0,0,0,101,0,0,0,0,12332
125870,0,0,0,20,0,0,0,0,11339
125871,0,0,0,101,0,0,0,0,13008
125873,0,0,0,101,0,0,0,0,15653
125878,0,0,0,101,0,0,0,0,13319
125879,0,0,0,101,0,0,0,0,12854
125881,0,0,0,101,0,0,0,0,12728
125882,0,0,0,101,0,0,0,0,13362
125883,0,0,0,101,0,0,0,0,13377
125884,0,0,0,101,0,0,0,0,14665
125886,0,0,0,101,0,0,0,0,14254
125890,0,0,0,101,0,0,0,0,14643
125891,0,0,0,5,0,0,20,0,13616
125892,0,0,0,101,0,0,0,0,15668
125893,0,0,0,100,0,0,0,0,10535
125894,0,0,0,101,0,0,0,0,14667
125895,0,0,0,101,0,0,0,0,13727
125896,0,0,0,101,0,0,0,0,13729
125900,0,0,0,101,0,0,0,0,14134
125902,0,0,0,5,0,0,20,0,14133
125910,0,0,0,100,0,0,0,0,13327
125911,0,0,0,101,0,0,0,0,13339
125912,0,0,0,101,0,0,0,0,13340
125914,0,0,0,101,0,0,0,0,14674
125915,0,0,0,101,0,0,0,0,14675
125916,0,0,0,101,0,0,0,0,13385
125917,0,0,0,101,0,0,0,0,13399
125918,0,0,0,101,0,0,0,0,13787
125920,0,0,0,101,0,0,0,0,13678
125928,0,0,0,101,0,0,0,0,14130
125933,0,0,0,100,0,0,2,0,14144
125934,0,0,0,101,0,0,0,0,13418
125937,0,0,0,101,0,0,0,0,14099
125940,0,0,0,101,0,0,0,0,14385
125958,0,0,0,101,0,0,0,0,13608
125962,0,0,0,101,0,0,0,0,14666
125967,0,0,0,101,0,0,0,0,14104
125968,0,0,0,101,0,0,0,0,13461
125969,0,0,0,101,0,0,0,0,13462
125970,0,0,0,101,0,0,0,0,13463
125973,0,0,0,101,0,0,0,0,10670
125978,0,5,0,101,0,0,0,0,13444
125982,0,0,200,1,0,0,20,0,13960
125989,0,0,0,101,0,0,0,0,14112
125995,0,0,0,101,0,0,0,0,14325
125996,0,0,0,101,0,0,0,0,14672
125998,0,0,0,101,0,0,0,0,13338
126000,0,0,0,101,0,0,0,0,13441
126002,0,0,0,101,0,0,0,0,12020
126004,0,0,0,101,0,0,0,0,12053
126008,0,0,0,101,0,0,0,0,14660
126009,0,0,0,101,0,0,0,0,14451
126010,0,0,0,101,0,0,0,0,14953
126011,0,0,0,100,1,0,87376,0,14143
126012,0,0,0,101,0,0,0,0,14147
126017,0,0,0,101,0,0,0,0,13913
126019,0,0,0,5,0,0,680,0,13959
126020,0,0,0,101,0,0,0,0,15261
126022,0,0,0,101,0,0,0,0,12895
126023,0,0,0,101,0,0,0,0,13013
126026,0,0,0,101,0,0,0,0,12059
126027,0,0,0,101,0,0,0,0,12060
126028,0,0,0,101,0,0,0,0,14329
126030,0,0,0,101,0,0,0,0,14686
126035,0,0,0,101,0,0,0,0,14739
126036,0,0,0,101,0,0,0,0,14740
126037,0,0,0,101,0,0,0,0,13750
126039,0,0,0,101,0,0,0,0,13632
126040,0,0,0,100,0,0,20,0,15636
126041,0,0,0,101,0,0,0,0,15658
126046,0,0,0,101,0,0,0,0,15264
126047,0,0,0,101,0,0,0,0,14875
126051,0,0,0,101,0,0,0,0,14653
126060,0,0,0,101,0,0,0,0,15660
126061,0,0,0,101,0,0,0,0,13497
126062,0,0,0,101,0,0,0,0,13325
126067,0,0,0,101,0,0,0,0,13965
126068,0,0,0,101,0,0,0,0,15667
126070,0,0,0,101,0,0,0,0,14399
126071,0,0,0,101,0,0,0,0,14945
126072,0,0,0,101,0,0,0,0,14948
126073,0,0,0,101,0,0,0,0,13982
126074,0,0,0,101,0,0,0,0,14952
126077,0,0,0,101,0,0,0,0,14636
126079,0,0,0,100,0,0,-2146819416,0,14326
126082,0,0,0,101,0,0,0,0,15263
126084,0,0,0,101,0,0,0,0,13899
126085,0,0,0,100,0,0,-2146819416,0,14327
126086,0,0,0,101,0,0,0,0,13668
126087,0,0,0,101,0,0,0,0,13669
126093,0,0,0,101,0,0,0,0,14027
126094,0,0,0,101,0,0,0,0,14008
126095,0,0,0,60,0,0,69648,0,14094
126099,0,0,0,100,0,0,139944,0,13716
126100,0,0,0,101,0,0,0,0,15659
126103,0,0,0,100,0,0,87376,0,13754
126104,0,0,6000,20,0,0,20,0,13767
126105,0,0,0,101,0,0,0,0,31362
126112,0,0,0,101,0,0,0,0,14868
126113,0,0,8000,5,0,0,20,0,14869
126114,0,0,0,101,0,0,0,0,13446
126116,0,0,0,101,0,0,0,0,14821
126124,0,0,0,101,0,0,0,0,13745
126125,0,0,0,101,0,0,0,0,14408
126126,0,0,0,101,0,0,0,0,13900
126129,0,0,0,101,0,0,0,0,13752
126130,0,0,0,101,0,0,0,0,14387
126131,0,0,0,101,0,0,0,0,14388
126133,0,0,0,101,0,0,0,0,14390
126134,0,0,0,101,0,0,0,0,14391
126135,0,0,0,101,0,0,0,0,14392
126136,0,0,0,101,0,0,0,0,14393
126137,0,0,0,101,0,0,0,0,14895
126138,0,0,0,101,0,0,0,0,13952
126145,0,0,0,101,0,0,0,0,13821
126146,0,0,0,101,0,0,0,0,13383
126147,0,0,0,101,0,0,0,0,13384
126149,0,0,0,101,0,0,0,0,13677
126150,0,0,0,101,0,0,0,0,14887
126151,0,0,0,101,0,0,0,0,14583
126152,0,0,0,101,0,0,0,0,14584
126153,0,0,0,101,0,0,0,0,14588
126169,0,0,0,101,0,0,0,0,13375
126170,0,0,0,101,0,0,0,0,13382
126174,0,0,0,101,0,0,0,0,14637
126175,0,0,0,101,0,0,0,0,14639
126178,0,0,0,101,0,0,0,0,13740
126181,0,0,0,101,0,0,0,0,13954
126182,0,0,0,101,0,0,0,0,14640
126183,0,0,0,101,0,0,0,0,14641
126184,0,0,0,101,0,0,0,0,14642
126191,0,0,0,101,0,0,0,0,13534
126192,0,0,0,101,0,0,0,0,13535
126194,0,0,0,101,0,0,0,0,14389
126200,0,0,0,101,0,0,0,0,14428
126202,0,0,0,101,0,0,0,0,14118
126204,0,5,0,101,0,0,0,0,14120
126209,0,0,0,101,0,0,0,0,12976
126210,0,0,0,101,0,0,0,0,12980
126211,0,0,0,101,0,0,0,0,13831
126214,0,0,0,101,0,0,0,0,12745
126217,0,0,0,101,0,0,0,0,13259
126222,0,0,0,101,0,0,0,0,14109
126226,0,0,0,101,0,0,0,0,13730
126231,0,0,0,101,0,0,2,0,21054
126233,0,0,0,101,0,0,0,0,13487
126234,0,0,0,101,0,0,0,0,13488
126236,0,0,0,101,0,0,0,0,14803
126238,0,0,0,101,0,0,0,0,14681
126246,0,0,0,101,0,0,0,0,12774
126253,0,0,0,101,0,0,0,0,13707
126255,0,0,0,101,0,0,0,0,13901
126262,0,0,0,101,0,0,0,0,14249
126265,0,0,0,101,0,0,0,0,13298
126266,0,0,0,15,0,0,20,0,13299
