ID,OrderIndex,ManaCost,ManaCostPerLevel,ManaPerSecond,PowerDisplayID,AltPowerBarID,PowerCostPct,PowerCostMaxPct,PowerPctPerSecond,PowerType,RequiredAuraSpellID,OptionalCost,SpellID
187718,0,140,0,0,0,0,0,0,0,0,0,0,24415
187745,0,0,0,0,0,0,0,0,0,1,0,0,23885
187757,0,0,0,0,0,0,0,0,0,3,0,0,23605
187798,0,205,0,0,0,0,0,0,0,0,0,0,24335
187807,0,125,0,0,0,0,0,0,0,0,0,0,23422
187826,0,260,0,0,0,0,0,0,0,0,0,0,24612
187833,0,0,0,0,0,0,0,0,0,1,0,0,24236
187843,0,215,0,0,0,0,0,0,0,0,0,0,24208
187844,0,215,0,0,0,0,0,0,0,0,0,0,24209
187864,0,115,0,0,0,0,0,0,0,0,0,0,23860
187912,0,0,0,0,0,0,0,0,0,1,0,0,24193
187928,0,75,0,0,0,0,0,0,0,0,0,0,23859
187929,0,300,0,0,0,0,0,0,0,0,0,0,24053
187948,0,300,0,0,0,0,0,0,0,1,0,0,24042
187950,0,75,5,0,0,0,0,0,0,0,0,0,24618
187951,0,0,0,0,0,0,0,0,0,1,0,0,23967
187957,0,0,0,0,0,0,0,0,0,1,0,0,24408
187960,0,300,0,0,0,0,0,0,0,1,0,0,23848
187962,0,300,0,0,0,0,0,0,0,1,0,0,23850
187964,0,0,0,0,0,0,0,0,0,3,0,0,24187
188001,0,150,0,0,0,0,0,0,0,0,0,0,24680
188002,0,350,0,0,0,0,0,0,0,0,0,0,23952
188029,0,250,0,0,0,0,0,0,0,0,0,0,24669
188056,0,90,0,0,0,0,0,0,0,0,0,0,24942
188063,0,250,0,0,0,0,0,0,0,0,0,0,24668
188067,0,60,0,0,0,0,0,0,0,0,0,0,24683
188074,0,0,0,0,0,0,0,0,0,1,0,0,25174
188121,0,315,0,0,0,0,0,0,0,0,0,0,23858
188154,0,0,0,0,0,0,0,0,0,1,0,0,25503
188170,0,200,0,0,0,0,0,0,0,1,0,0,23922
188179,0,0,0,0,0,0,0,0,0,3,0,0,27620
188180,0,310,0,0,0,0,0,0,0,0,0,0,27632
188189,0,90,0,0,0,0,0,0,0,0,0,0,24611
188202,0,215,0,0,0,0,0,0,0,0,0,0,23954
188203,0,200,0,0,0,0,0,0,0,0,0,0,24672
188211,0,50,0,0,0,0,0,0,0,0,0,0,25515
188214,0,100,0,0,0,0,0,0,0,0,0,0,23953
188249,0,0,0,0,0,0,0,0,0,1,0,0,23511
188257,0,200,0,0,0,0,0,0,0,0,0,0,25514
188270,0,10,0,0,0,0,0,0,0,0,0,0,27746
188300,0,350,0,0,0,0,0,0,0,0,0,0,24670
188314,0,120,0,0,0,0,0,0,0,0,0,0,27989
188320,0,0,0,0,0,0,0,0,0,1,0,0,26038
188346,0,0,0,0,0,0,12,0,0,0,0,0,24275
188419,0,20,0,0,0,0,0,0,0,2,0,0,24640
188425,0,0,0,0,0,0,0,0,0,2,0,0,24844
188434,0,0,0,0,0,0,0,0,0,1,0,0,25190
188445,0,450,0,0,0,0,0,0,0,0,0,0,23951
188448,0,0,0,0,0,0,0,0,0,3,0,0,24893
188479,0,90,0,0,0,0,0,0,0,0,0,0,24374
188493,0,100,0,0,0,0,0,0,0,0,0,0,24530
188495,0,315,0,0,0,0,0,0,0,0,0,0,24022
188496,0,0,0,0,0,0,0,0,0,1,0,0,24023
188538,0,200,0,0,0,0,0,0,0,0,0,0,24300
188563,0,0,0,0,0,0,0,0,0,2,0,0,24604
188610,0,0,0,0,0,0,0,0,0,1,0,0,24317
188655,0,215,0,0,0,0,0,0,0,0,0,0,24947
188698,0,25,0,0,0,0,0,0,0,3,0,0,28683
188703,0,0,0,0,0,0,0,0,0,2,0,0,26090
188713,0,250,0,0,0,0,0,0,0,0,0,0,27621
188726,0,30,0,0,0,0,0,0,0,0,0,0,25024
188727,0,0,0,0,0,0,0,0,0,1,0,0,25821
188772,0,95,0,0,0,0,0,0,0,0,0,0,24957
188773,0,0,0,0,0,0,0,0,0,1,0,0,26099
188804,0,90,4,0,0,0,0,0,0,0,0,0,25052
188828,0,100,0,0,0,0,0,0,0,0,0,0,27286
188845,0,145,0,0,0,0,0,0,0,0,0,0,26097
188846,0,90,0,0,0,0,0,0,0,0,0,0,26098
188888,0,0,0,0,0,0,0,0,0,1,0,0,26211
188915,0,0,0,0,0,0,0,0,0,1,0,0,26083
188990,0,0,0,0,0,0,0,0,0,1,0,0,25712
188999,0,90,0,0,0,0,0,0,0,0,0,0,25058
189020,0,0,0,0,0,0,0,0,0,1,0,0,25051
189054,0,0,0,0,0,0,0,0,0,1,0,0,26141
189081,0,0,0,0,0,0,0,0,0,1,0,0,26081
189095,0,210,0,0,0,0,0,0,0,0,0,0,25260
189099,0,0,0,0,0,0,0,0,0,1,0,0,26082
189104,0,20,0,0,0,0,0,0,0,0,0,0,26192
189147,0,130,0,0,0,0,0,0,0,0,0,0,26194
189157,0,75,0,0,0,0,0,0,0,0,0,0,25054
189158,0,90,0,0,0,0,0,0,0,0,0,0,25055
189163,0,12000,0,0,0,0,0,0,0,0,0,0,25756
189188,0,210,0,0,0,0,0,0,0,0,0,0,26042
189190,0,0,0,0,0,0,0,0,0,3,0,0,25102
189201,0,150,0,0,0,0,0,0,0,0,0,0,27567
189246,0,0,0,0,0,0,0,0,0,1,0,0,25710
189281,0,250,0,0,0,0,0,0,0,0,0,0,27637
189286,0,0,0,0,0,0,22,0,0,0,0,0,27683
189299,0,0,0,0,0,0,0,0,0,1,0,0,27578
189332,0,75,0,0,0,0,0,0,0,0,0,0,28391
189334,0,0,0,0,0,0,0,0,0,1,0,0,27577
189335,0,0,0,0,0,0,0,0,0,1,0,0,27580
189354,0,0,0,0,0,0,0,0,0,1,0,0,26613
189384,0,0,0,0,0,0,0,0,0,1,0,0,27579
189398,0,10,0,0,0,0,0,0,0,0,0,0,27759
189401,0,0,0,0,0,0,0,0,0,1,0,0,26043
189410,0,75,0,0,0,0,0,0,0,0,0,0,28401
189437,0,24000,0,0,0,0,0,0,0,0,0,0,26458
189441,0,0,0,0,0,0,0,0,0,1,0,0,28334
189464,0,0,0,0,0,0,10,0,0,0,0,0,27760
189479,0,0,0,0,0,0,7,0,0,0,0,0,28272
189484,0,0,0,0,0,0,0,0,0,1,0,0,26379
189499,0,0,0,0,0,0,0,0,0,1,0,0,30285
189525,0,500,0,0,0,0,0,0,0,0,0,0,27636
189527,0,0,0,0,0,0,0,0,0,1,0,0,28342
189531,0,380,0,0,0,0,0,0,0,0,0,0,27608
189545,0,0,0,0,0,0,0,0,0,1,0,0,26350
189565,0,0,0,0,0,0,0,0,0,3,0,0,26297
189582,0,50000,0,0,0,0,0,0,0,0,0,0,26552
189606,0,90,0,0,0,0,0,0,0,0,0,0,27532
189612,0,0,0,0,0,0,18,0,0,0,0,0,27609
189615,0,0,0,0,0,0,0,0,0,1,0,0,26561
189623,0,1400,0,0,0,0,0,0,0,0,0,0,27618
189633,0,0,0,0,0,0,0,0,0,1,0,0,27581
189635,0,0,0,0,0,0,0,0,0,3,0,0,27611
189656,0,380,0,0,0,0,0,0,0,0,0,0,27624
189659,0,210,0,0,0,0,0,0,0,0,0,0,25815
189667,0,0,0,0,0,0,0,0,0,1,0,0,25814
189669,0,0,0,0,0,0,0,0,0,1,0,0,28314
189676,0,320,0,0,0,0,0,0,0,0,0,0,25816
189677,0,200,0,0,0,0,0,0,0,0,0,0,25817
189686,0,15,0,0,0,0,0,0,0,0,0,0,27619
189702,0,0,0,0,0,0,0,0,0,1,0,0,27584
189705,0,0,0,0,0,0,0,0,0,3,0,0,27617
189711,0,500,0,0,0,0,0,0,0,0,0,0,27530
189722,0,0,0,0,0,0,0,0,0,3,0,0,27613
189739,0,60,0,0,0,0,0,0,0,0,0,0,27640
189812,0,25000,0,0,0,0,0,0,0,0,0,0,25672
189815,0,0,0,0,0,0,0,0,0,1,0,0,25788
189837,0,0,0,0,0,0,0,0,0,1,0,0,25787
189877,0,100,0,0,0,0,0,0,0,0,0,0,25774
189884,0,250,0,0,0,0,0,0,0,0,0,0,27527
189909,0,0,0,0,0,0,5,0,0,0,0,0,27626
189943,0,0,0,0,0,0,0,0,0,3,0,0,28081
189960,0,100,0,0,0,0,0,0,0,0,0,0,27986
190032,0,0,0,0,0,0,0,0,0,1,0,0,28336
190127,0,0,0,0,0,0,0,0,0,1,0,0,28168
190174,0,565,0,0,0,0,0,0,0,0,0,0,28412
190196,0,380,0,0,0,0,0,0,0,0,0,0,28447
190213,0,160,0,0,0,0,0,0,0,0,0,0,28448
190240,0,0,0,0,0,0,0,0,0,1,0,0,28431
190253,0,0,0,0,0,0,0,0,0,1,0,0,28333
190333,0,100,0,0,0,0,0,0,0,0,0,0,27753
190356,0,0,0,0,0,0,0,0,0,1,0,0,27825
190377,0,0,0,0,0,0,55,0,0,0,0,0,26573
190426,0,150,0,0,0,0,0,0,0,0,0,0,27737
190452,0,260,0,0,0,0,0,0,0,0,0,0,30091
190481,0,470,0,0,0,0,0,0,0,0,0,0,27605
190495,0,80,0,0,0,0,0,0,0,0,0,0,27633
190497,0,365,0,0,0,0,0,0,0,0,0,0,27606
190498,0,500,0,0,0,0,0,0,0,0,0,0,27607
190564,0,20,0,0,0,0,0,0,0,0,0,0,26643
190568,0,0,0,0,0,0,0,0,0,3,0,0,27814
190570,0,210,0,0,0,0,0,0,0,0,0,0,27610
190576,0,0,0,0,0,0,0,0,0,1,0,0,27794
190585,0,0,0,0,0,0,0,0,0,3,0,0,27615
190586,0,640,0,0,0,0,0,0,0,0,0,0,27623
190631,0,90,0,0,0,0,0,0,0,0,0,0,29317
190635,0,300,0,0,0,0,0,0,0,0,0,0,28479
190645,0,0,0,0,0,0,0,0,0,1,0,0,29060
190675,0,0,0,0,0,0,0,0,0,-2,0,0,29131
190729,0,75,0,0,0,0,0,0,0,0,0,0,30094
190785,0,120,0,0,0,0,0,0,0,0,0,0,30095
190788,0,0,0,0,0,0,0,0,0,1,0,0,30112
190835,0,0,0,0,0,0,0,0,0,1,0,0,29544
190870,0,120,0,0,0,0,0,0,0,0,0,0,30096
190885,0,200,0,0,0,0,0,0,0,0,0,0,28478
190943,0,0,0,0,0,0,0,0,0,1,0,0,27991
191000,0,95,0,0,0,0,0,0,0,0,0,0,28788
191055,0,0,0,0,0,0,0,0,0,1,0,0,30281
191121,0,0,0,0,0,0,7,0,0,0,0,0,28271
191209,0,0,0,0,0,0,0,0,0,1,0,0,27554
191230,0,0,0,0,0,0,0,0,0,1,0,0,27551
191237,0,0,0,0,0,0,0,0,0,3,0,0,27557
191312,0,0,0,0,0,0,0,0,0,1,0,0,29851
191327,0,0,0,0,0,0,0,0,0,1,0,0,29061
191364,0,0,0,0,0,0,0,0,0,1,0,0,30012
191384,0,100,0,0,0,0,0,0,0,0,0,0,30093
215699,0,100,0,0,0,0,0,0,0,0,0,0,27985
215768,0,0,0,0,0,0,0,0,0,3,0,0,27576
215931,0,15,2,0,0,0,0,0,0,0,0,0,25602
215932,0,40,0,0,0,0,0,0,0,0,0,0,25603
215934,0,35,0,0,0,0,0,0,0,3,0,0,26679
216009,0,25,0,0,0,0,0,0,0,3,0,0,26742
216057,0,50,0,0,0,0,0,0,0,1,0,0,24817
216263,0,0,0,0,0,0,34,0,0,0,0,0,27243
216440,0,25,0,0,0,0,0,0,0,0,0,0,25641
216487,0,65,0,0,0,0,0,0,0,0,0,0,30358
216501,0,31,0,0,0,0,0,0,0,0,0,0,28500
216513,0,120,0,0,0,0,0,0,0,0,0,0,29044
216526,0,60,0,0,0,0,0,0,0,0,0,0,29511
216543,0,40,0,0,0,0,0,0,0,0,0,0,29880
216545,0,2000,0,0,0,0,0,0,0,0,0,0,29962
216546,0,0,0,0,0,0,10,0,0,0,0,0,29963
216549,0,20,0,0,0,0,0,0,0,0,0,0,30050
216552,0,20,0,0,0,0,0,0,0,0,0,0,30180
216560,0,0,0,0,0,0,27,0,0,0,0,0,30283
216590,0,50,0,0,0,0,0,0,0,0,0,0,29067
216597,0,315,0,0,0,0,0,0,0,0,0,0,29514
216606,0,120,0,0,0,0,0,0,0,0,0,0,29717
216612,0,100,0,0,0,0,0,0,0,0,0,0,29881
216614,0,75,0,0,0,0,0,0,0,0,0,0,29883
216615,0,75,0,0,0,0,0,0,0,0,0,0,29884
216630,0,0,0,0,0,0,0,0,0,3,0,0,30284
216660,0,120,0,0,0,0,0,0,0,0,0,0,29106
216669,0,0,0,0,0,0,24,0,0,0,0,0,29516
216672,0,75,0,0,0,0,0,0,0,0,0,0,29522
216673,0,65,0,0,0,0,0,0,0,0,0,0,29609
216676,0,180,0,0,0,0,0,0,0,0,0,0,29612
216678,0,100,0,0,0,0,0,0,0,0,0,0,29718
216686,0,90,0,0,0,0,0,0,0,0,0,0,29885
216714,0,0,0,0,0,0,40,0,0,0,0,0,30449
216716,0,0,0,0,0,0,5,0,0,0,0,0,30451
216727,0,20,0,0,0,0,0,0,0,0,0,0,28887
216739,0,175,0,0,0,0,0,0,0,0,0,0,29380
216740,0,155,0,0,0,0,0,0,0,0,0,0,29381
216750,0,0,0,0,0,0,14,0,0,0,0,0,29722
216756,0,0,0,0,0,0,0,0,0,1,0,0,29801
216759,0,0,0,0,0,0,27,0,0,0,0,0,29893
216760,0,1000,0,0,0,0,0,0,0,0,0,0,29973
216761,0,885,0,0,0,0,0,0,0,0,0,0,29975
216781,0,0,0,0,0,0,0,0,0,1,0,0,30452
216784,0,0,0,0,0,0,6,0,0,0,0,0,30455
216797,0,150,0,0,0,0,0,0,0,0,0,0,28900
216803,0,75,0,0,0,0,0,0,0,0,0,0,29382
216804,0,750,0,0,0,0,0,0,0,0,0,0,29383
216806,0,265,0,0,0,0,0,0,0,0,0,0,29385
216810,0,0,0,0,0,0,8,0,0,0,0,0,29539
216841,0,0,0,0,0,0,6,0,0,0,0,0,30213
216855,0,0,0,0,0,0,0,0,0,3,0,0,30460
216864,0,10,2,0,0,0,0,0,0,0,0,0,28902
216872,0,30,0,0,0,0,0,0,0,0,0,0,29170
216873,0,0,0,0,0,0,4,0,0,0,0,0,29386
216874,0,0,0,0,0,0,0,0,0,1,0,0,29390
216880,0,90,0,0,0,0,0,0,0,0,0,0,29543
216900,0,0,0,0,0,0,0,0,0,1,0,0,29903
216912,0,30,0,0,0,0,0,0,0,0,0,0,30218
216929,0,0,0,0,0,0,0,0,0,1,0,0,30462
216954,0,80,0,0,0,0,0,0,0,0,0,0,29405
216955,0,0,0,0,0,0,40,0,0,0,0,0,29406
216965,0,0,0,0,0,0,0,0,0,1,0,0,29652
216983,0,130,0,0,0,0,0,0,0,0,0,0,29990
217026,0,110,5,0,0,0,0,0,0,0,0,0,29408
217029,0,0,0,0,0,0,0,0,0,1,0,0,29426
217055,0,350,0,0,0,0,0,0,0,0,0,0,29991
217078,0,0,0,0,0,0,0,0,0,3,0,0,30470
217103,0,150,0,0,0,0,0,0,0,0,0,0,29427
217109,0,0,0,0,0,0,0,0,0,3,0,0,29560
217110,0,0,0,0,0,0,0,0,0,1,0,0,29561
217111,0,150,0,0,0,0,0,0,0,0,0,0,29562
217112,0,115,0,0,0,0,0,0,0,0,0,0,29563
217114,0,0,0,0,0,0,0,0,0,1,0,0,29665
217115,0,200,0,0,0,0,0,0,0,0,0,0,29666
217116,0,0,0,0,0,0,0,0,0,1,0,0,29667
217153,0,0,0,0,0,0,0,0,0,1,0,0,30474
217154,0,0,0,0,0,0,0,0,0,1,0,0,30475
217155,0,0,0,0,0,0,0,0,0,1,0,0,30476
217176,0,0,0,0,0,0,0,0,0,1,0,0,29300
217177,0,95,0,0,0,0,0,0,0,0,0,0,29436
217181,0,125,0,0,0,0,0,0,0,0,0,0,29564
217184,0,0,0,0,0,0,0,0,0,1,0,0,29567
217187,0,400,0,0,0,0,0,0,0,0,0,0,29670
217196,0,0,0,0,0,0,0,0,0,1,0,0,29832
217205,0,0,0,0,0,0,15,0,0,0,0,0,30108
217222,0,805,0,0,0,0,0,0,0,0,0,0,28269
217251,0,60,0,0,0,0,0,0,0,0,0,0,29570
217253,0,0,0,0,0,0,0,0,0,1,0,0,29572
217268,0,95,0,0,0,0,0,0,0,0,0,0,29928
217271,0,0,0,0,0,0,0,0,0,1,0,0,30014
217289,0,430,0,0,0,0,0,0,0,0,0,0,30412
217320,0,0,0,0,0,0,0,0,0,1,0,0,29573
217321,0,0,0,0,0,0,0,0,0,1,0,0,29574
217327,0,0,0,0,0,0,0,0,0,1,0,0,29684
217336,0,75,0,0,0,0,0,0,0,0,0,0,29930
217339,0,0,0,0,0,0,0,0,0,1,0,0,29935
217342,0,0,0,0,0,0,0,0,0,1,0,0,30017
217346,0,0,0,0,0,0,0,0,0,1,0,0,30131
217361,0,0,0,0,0,0,0,0,0,3,0,0,30417
217362,0,0,0,0,0,0,0,0,0,3,0,0,30418
217386,0,0,0,0,0,0,0,0,0,1,0,0,29320
217395,0,0,0,0,0,0,0,0,0,1,0,0,29578
217397,0,215,0,0,0,0,0,0,0,0,0,0,29580
217398,0,0,0,0,0,0,0,0,0,1,0,0,29581
217411,0,0,0,0,0,0,0,0,0,1,0,0,29847
217460,0,180,0,0,0,0,0,0,0,0,0,0,29339
217464,0,85,0,0,0,0,0,0,0,0,0,0,29487
217468,0,0,0,0,0,0,0,0,0,1,0,0,29584
217470,0,0,0,0,0,0,0,0,0,1,0,0,29690
217484,0,0,0,0,0,0,8,0,0,-2,0,0,29858
217486,0,95,0,0,0,0,0,0,0,0,0,0,29948
217495,0,0,0,0,0,0,80,0,0,0,0,0,30146
217503,0,120,0,0,0,0,0,0,0,0,0,0,30266
217532,0,10,2,0,0,0,0,0,0,0,0,0,29340
217539,0,65,0,0,0,0,0,0,0,0,0,0,29492
217541,0,0,0,0,0,0,0,0,0,3,0,0,29586
217542,0,300,0,0,0,0,0,0,0,0,0,0,29587
217563,0,2500,0,0,0,0,0,0,0,0,0,0,29953
217564,0,2500,0,0,0,0,0,0,0,0,0,0,29954
217565,0,2850,0,0,0,0,0,0,0,0,0,0,29955
217568,0,1300,0,0,0,0,0,0,0,0,0,0,30035
217570,0,0,0,0,0,0,2,0,0,0,0,0,30151
217571,0,0,0,0,0,0,0,0,0,1,0,0,30153
217573,0,215,0,0,0,0,0,0,0,0,0,0,30155
217575,0,160,0,0,0,0,0,0,0,0,0,0,30267
217638,0,300,0,0,0,0,0,0,0,0,0,0,29957
217639,0,90,0,0,0,0,0,0,0,0,0,0,29958
217640,0,90,0,0,0,0,0,0,0,0,0,0,29959
217641,0,235,0,0,0,0,0,0,0,0,0,0,29960
217642,0,75,0,0,0,0,0,0,0,0,0,0,30036
217644,0,75,0,0,0,0,0,0,0,0,0,0,30039
217650,0,0,0,0,0,0,0,0,0,1,0,0,30273
217665,0,90,0,0,0,0,0,0,0,0,0,0,31782
217667,0,75,0,0,0,0,0,0,0,0,0,0,31784
217673,0,160,0,0,0,0,0,0,0,0,0,0,30510
217691,0,5,5,0,0,0,0,0,0,0,0,0,30900
217692,0,0,0,0,0,0,0,0,0,1,0,0,30901
217693,0,0,0,0,0,0,0,0,0,3,0,0,30986
217696,0,0,0,0,0,0,0,0,0,1,0,0,30989
217712,0,0,0,0,0,0,8,0,0,0,0,0,31295
217721,0,2000,0,0,0,0,0,0,0,0,0,0,31476
217724,0,0,0,0,0,0,0,0,0,1,0,0,31553
217727,0,25,0,0,0,0,0,0,0,0,0,0,31633
217735,0,0,0,0,0,0,1,0,0,0,0,0,31707
217767,0,0,0,0,0,0,0,0,0,3,0,0,30992
217782,0,90,0,0,0,0,0,0,0,0,0,0,31296
217783,0,250,0,0,0,0,0,0,0,0,0,0,31298
217787,0,0,0,0,0,0,0,0,0,1,0,0,31390
217792,0,200,0,0,0,0,0,0,0,0,0,0,31477
217807,0,150,0,0,0,0,0,0,0,0,0,0,31713
217893,0,0,0,0,0,0,0,0,0,1,0,0,30688
217931,0,95,0,0,0,0,0,0,0,0,0,0,31401
217932,0,0,0,0,0,0,0,0,0,3,0,0,31402
217933,0,0,0,0,0,0,0,0,0,1,0,0,31403
217947,0,150,0,0,0,0,0,0,0,0,0,0,31717
217949,0,19,0,0,0,0,0,0,0,0,0,0,31719
217951,0,0,0,0,0,0,14,0,0,0,0,0,31801
217958,0,215,0,0,0,0,0,0,0,0,0,0,30528
217960,0,2200,0,0,0,0,0,0,0,0,0,0,30604
217961,0,90,0,0,0,0,0,0,0,0,0,0,30605
217962,0,90,0,0,0,0,0,0,0,0,0,0,30606
217964,0,90,0,0,0,0,0,0,0,0,0,0,30608
218007,0,200,0,0,0,0,0,0,0,0,0,0,31406
218008,0,270,0,0,0,0,0,0,0,0,0,0,31407
218028,0,60,0,0,0,0,0,0,0,0,0,0,31807
218029,0,60,0,0,0,0,0,0,0,0,0,0,31808
218034,0,100,0,0,0,0,0,0,0,0,0,0,30533
218036,0,90,0,0,0,0,0,0,0,0,0,0,30609
218047,0,0,0,0,0,0,0,0,0,3,0,0,30832
218048,0,0,0,0,0,0,0,0,0,1,0,0,30833
218051,0,0,0,0,0,0,0,0,0,1,0,0,30931
218057,0,0,0,0,0,0,0,0,0,3,0,0,31022
218073,0,0,0,0,0,0,10,0,0,0,0,0,31325
218079,0,0,0,0,0,0,0,0,0,1,0,0,31410
218096,0,215,0,0,0,0,0,0,0,0,0,0,31730
218097,0,0,0,0,0,0,0,0,0,1,0,0,31731
218098,0,60,0,0,0,0,0,0,0,0,0,0,31810
218099,0,60,0,0,0,0,0,0,0,0,0,0,31811
218100,0,60,0,0,0,0,0,0,0,0,0,0,31812
218101,0,60,0,0,0,0,0,0,0,0,0,0,31813
218108,0,310,0,0,0,0,0,0,0,0,0,0,30614
218119,0,0,0,0,0,0,10,0,0,0,0,0,30838
218124,0,100,0,0,0,0,0,0,0,0,0,0,30938
218140,0,90,0,0,0,0,0,0,0,0,0,0,31249
218142,0,150,0,0,0,0,0,0,0,0,0,0,31330
218164,0,0,0,0,0,0,0,0,0,1,0,0,31732
218165,0,0,0,0,0,0,0,0,0,1,0,0,31733
218168,0,60,0,0,0,0,0,0,0,0,0,0,31814
218169,0,60,0,0,0,0,0,0,0,0,0,0,31815
218177,0,0,0,0,0,0,0,0,0,1,0,0,30619
218179,0,0,0,0,0,0,0,0,0,3,0,0,30621
218188,0,0,0,0,0,0,100,0,0,0,0,0,30842
218207,0,75,0,0,0,0,0,0,0,0,0,0,31250
218212,0,0,0,0,0,0,0,0,0,2,0,0,31334
218220,0,35,0,0,0,0,0,0,0,2,0,0,31426
218227,0,0,0,0,0,0,12,0,0,0,0,0,31589
218233,0,0,0,0,0,0,7,0,0,0,0,0,31661
218234,0,75,0,0,0,0,0,0,0,0,0,0,31662
218236,0,0,0,0,0,0,0,0,0,1,0,0,31737
218238,0,175,0,0,0,0,0,0,0,0,0,0,31739
218239,0,95,0,0,0,0,0,0,0,0,0,0,31740
218254,0,100,0,0,0,0,0,0,0,0,0,0,30707
218281,0,150,0,0,0,0,0,0,0,0,0,0,31256
218283,0,320,0,0,0,0,0,0,0,0,0,0,31258
218288,0,0,0,0,0,0,0,0,0,1,0,0,31429
218301,0,100,0,0,0,0,0,0,0,0,0,0,31596
218303,0,50,0,0,0,0,0,0,0,0,0,0,31598
218309,0,135,0,0,0,0,0,0,0,0,0,0,31741
218310,0,195,0,0,0,0,0,0,0,0,0,0,31742
218315,0,0,0,0,0,0,0,0,0,1,0,0,31827
218323,0,0,0,0,0,0,0,0,0,1,0,0,30635
218324,0,0,0,0,0,0,0,0,0,1,0,0,30636
218331,0,350,0,0,0,0,0,0,0,0,0,0,30851
218333,0,400,0,0,0,0,0,0,0,0,0,0,30853
218343,0,0,0,0,0,0,0,0,0,1,0,0,31042
218358,0,0,0,0,0,0,0,0,0,1,0,0,31345
218366,0,75,0,0,0,0,0,0,0,0,0,0,31439
218370,0,110,0,0,0,0,0,0,0,0,0,0,31516
218385,0,215,0,0,0,0,0,0,0,0,0,0,31749
218399,0,0,0,0,0,0,0,0,0,1,0,0,30639
218400,0,0,0,0,0,0,0,0,0,1,0,0,30641
218405,0,0,0,0,0,0,0,0,0,1,0,0,30738
218406,0,0,0,0,0,0,0,0,0,1,0,0,30739
218428,0,200,0,0,0,0,0,0,0,0,0,0,31264
218430,0,150,0,0,0,0,0,0,0,0,0,0,31266
218443,0,90,0,0,0,0,0,0,0,0,0,0,31445
218453,0,0,0,0,0,0,0,0,0,1,0,0,31610
218462,0,90,0,0,0,0,0,0,0,0,0,0,31759
218470,0,215,0,0,0,0,0,0,0,0,0,0,30643
218502,0,95,0,0,0,0,0,0,0,0,0,0,31270
218504,0,19,0,0,0,0,0,0,0,0,0,0,31272
218530,0,80,0,0,0,0,0,0,0,0,0,0,31760
218534,0,90,0,0,0,0,0,0,0,0,0,0,31764
218579,0,0,0,0,0,0,0,0,0,1,0,0,31274
218582,0,0,0,0,0,0,0,0,0,1,0,0,31279
218598,0,60,0,0,0,0,0,0,0,0,0,0,31615
218600,0,150,0,0,0,0,0,0,0,0,0,0,31617
218601,0,90,0,0,0,0,0,0,0,0,0,0,31618
218606,0,190,0,0,0,0,0,0,0,0,0,0,31765
218611,0,0,0,0,0,0,0,0,0,1,0,0,30495
218625,0,0,0,0,0,0,0,0,0,1,0,0,30751
218632,0,40,0,0,0,0,0,0,0,0,0,0,30973
218651,0,90,0,0,0,0,0,0,0,0,0,0,31281
218671,0,90,0,0,0,0,0,0,0,0,0,0,31620
218673,0,90,0,0,0,0,0,0,0,0,0,0,31622
218683,0,565,0,0,0,0,0,0,0,0,0,0,30500
218707,0,0,0,0,0,0,0,0,0,3,0,0,30980
218732,0,140,0,0,0,0,0,0,0,0,0,0,31467
218738,0,310,0,0,0,0,0,0,0,0,0,0,31623
218739,0,150,0,0,0,0,0,0,0,0,0,0,31624
218740,0,150,0,0,0,0,0,0,0,0,0,0,31625
218741,0,15,0,0,0,0,0,0,0,0,0,0,31626
218742,0,0,0,0,0,0,16,0,0,0,0,0,31687
218748,0,0,0,0,0,0,0,0,0,1,0,0,31779
218792,0,0,0,0,0,0,0,0,0,3,0,0,31289
218805,0,150,0,0,0,0,0,0,0,0,0,0,31472
218813,0,0,0,0,0,0,0,0,0,1,0,0,31629
218822,0,0,0,0,0,0,0,0,0,3,0,0,32939
218838,0,0,0,0,0,0,0,0,0,1,0,0,31997
218839,0,0,0,0,0,0,0,0,0,1,0,0,31998
218840,0,100,0,0,0,0,0,0,0,0,0,0,31999
218841,0,60,0,0,0,0,0,0,0,0,0,0,32000
218857,0,0,0,0,0,0,0,0,0,3,0,0,32319
218858,0,0,0,0,0,0,0,0,0,3,0,0,32320
218859,0,0,0,0,0,0,0,0,0,3,0,0,32321
218861,0,0,0,0,0,0,0,0,0,1,0,0,32323
218883,0,200,0,0,0,0,0,0,0,0,0,0,32709
218885,0,95,0,0,0,0,0,0,0,0,0,0,32711
218886,0,95,0,0,0,0,0,0,0,0,0,0,32712
218888,0,0,0,0,0,0,0,0,0,-2,0,0,32787
218889,0,0,0,0,0,0,0,0,0,-2,0,0,32788
218891,0,0,0,0,0,0,0,0,0,-2,0,0,32790
218892,0,0,0,0,0,0,0,0,0,-2,0,0,32791
218893,0,550,0,0,0,0,0,0,0,0,0,0,32863
218904,0,235,0,0,0,0,0,0,0,0,0,0,33031
218933,0,380,0,0,0,0,0,0,0,0,0,0,32324
218940,0,175,0,0,0,0,0,0,0,0,0,0,32400
218959,0,100,0,0,0,0,0,0,0,0,0,0,32717
218963,0,0,0,0,0,0,0,0,0,-2,0,0,32792
218986,0,150,0,0,0,0,0,0,0,0,0,0,31863
218991,0,100,0,0,0,0,0,0,0,0,0,0,31933
218999,0,0,0,0,0,0,0,0,0,1,0,0,32082
219032,0,35,0,0,0,0,0,0,0,3,0,0,32645
