ID,GenderIndex,ClassID,RaceID,PositionIndex
143240,2,0,0,0
143241,2,0,0,0
143242,2,0,0,0
143243,2,0,0,0
143244,2,0,0,0
143245,2,0,0,0
143246,2,0,0,0
143247,2,0,0,0
143248,2,0,0,0
143249,2,0,0,0
143250,2,0,0,0
143251,2,0,0,0
143252,2,0,0,0
143253,2,0,0,0
143254,2,0,0,0
143255,2,0,0,0
143256,2,0,0,0
143257,2,0,0,0
143258,2,0,0,0
143259,2,0,0,0
143260,2,0,0,0
143262,2,0,0,0
143265,2,0,0,0
143266,2,0,0,0
143267,2,0,0,0
143268,2,0,0,0
143269,2,0,0,0
143270,2,0,0,0
143271,2,0,0,0
143272,2,0,0,0
143273,2,0,0,0
143274,2,0,0,0
143275,2,0,0,0
143276,2,0,0,0
143277,2,0,0,0
143278,2,0,0,0
143279,2,0,0,0
143284,2,0,0,0
143285,2,0,0,0
143286,2,0,0,0
143287,2,0,0,0
143288,2,0,0,0
143289,2,0,0,0
143290,2,0,0,0
143291,2,0,0,0
143292,2,0,0,0
143293,2,0,0,0
143294,2,0,0,0
143295,2,0,0,0
143296,2,0,0,0
143297,2,0,0,0
143298,2,0,0,0
143299,2,0,0,0
143300,2,0,0,0
143301,2,0,0,0
143302,2,0,0,0
143303,2,0,0,0
143304,2,0,0,0
143305,2,0,0,0
143306,2,0,0,0
143307,2,0,0,0
143308,2,0,0,0
143309,2,0,0,0
143310,2,0,0,0
143311,2,0,0,0
143312,2,0,0,0
143313,2,0,0,0
143314,2,0,0,0
143315,2,0,0,0
143316,2,0,0,0
143317,2,0,0,0
143318,2,0,0,0
143319,2,0,0,0
143320,2,0,0,0
143321,2,0,0,0
143322,2,0,0,0
143323,2,0,0,0
143324,2,0,0,0
143325,2,0,0,0
143326,2,0,0,0
143327,2,0,0,0
143328,2,0,0,0
143329,2,0,0,0
143330,2,0,0,0
143331,2,0,0,0
143332,2,0,0,0
143333,2,0,0,0
143334,2,0,0,0
143335,2,0,0,0
143336,2,0,0,0
143337,2,0,0,0
143338,2,0,0,0
143339,2,0,0,0
143340,2,0,0,0
143341,2,0,0,0
143342,2,0,0,0
143343,2,0,0,0
143344,2,0,0,0
143345,2,0,0,0
143346,2,0,0,0
143347,2,0,0,0
143348,2,0,0,0
143349,2,0,0,0
143350,2,0,0,0
143436,2,0,0,1
143437,2,0,0,1
143438,2,0,0,1
143439,2,0,0,1
143440,2,0,0,1
143441,2,0,0,1
143442,2,0,0,1
143443,2,0,0,1
143444,2,0,0,1
143445,2,0,0,1
143446,2,0,0,1
143447,2,0,0,1
143448,2,0,0,1
143449,2,0,0,1
143450,2,0,0,1
143451,2,0,0,1
143452,2,0,0,1
143453,2,0,0,1
143454,2,0,0,1
143455,2,0,0,1
143456,2,0,0,1
143457,2,0,0,1
143458,2,0,0,1
143459,2,0,0,1
143460,2,0,0,1
143461,2,0,0,1
143462,2,0,0,1
143463,2,0,0,1
143464,2,0,0,1
143465,2,0,0,1
143466,2,0,0,1
143467,2,0,0,1
143468,2,0,0,1
143469,2,0,0,1
143470,2,0,0,1
143471,2,0,0,1
143472,2,0,0,1
143473,2,0,0,1
143474,2,0,0,1
143475,2,0,0,1
143476,2,0,0,1
143477,2,0,0,1
143478,2,0,0,1
143479,2,0,0,1
143480,2,0,0,1
143481,2,0,0,1
143482,2,0,0,1
143483,2,0,0,1
143484,2,0,0,1
143485,2,0,0,1
143486,2,0,0,1
143487,2,0,0,1
143488,2,0,0,1
143489,2,0,0,1
143490,2,0,0,1
143491,2,0,0,1
143492,2,0,0,1
143493,2,0,0,1
143494,2,0,0,1
143495,2,0,0,1
143496,2,0,0,1
143497,2,0,0,1
143498,2,0,0,1
143499,2,0,0,1
143500,2,0,0,1
143501,2,0,0,1
143502,2,0,0,1
143503,2,0,0,1
143504,2,0,0,1
143505,2,0,0,1
143506,2,0,0,1
143507,2,0,0,1
143508,2,0,0,1
143509,2,0,0,1
143510,2,0,0,1
143511,2,0,0,1
143512,2,0,0,1
143513,2,0,0,1
143514,2,0,0,1
143515,2,0,0,1
143516,2,0,0,1
143517,2,0,0,1
143518,2,0,0,1
143519,2,0,0,1
143520,2,0,0,1
143521,2,0,0,1
143522,2,0,0,1
143523,2,0,0,1
143524,2,0,0,1
143525,2,0,0,1
143526,2,0,0,1
143527,2,0,0,1
143528,2,0,0,1
143529,2,0,0,1
143530,2,0,0,1
143531,2,0,0,1
143532,2,0,0,1
143533,2,0,0,1
143534,2,0,0,1
143535,2,0,0,1
143536,2,0,0,1
143537,2,0,0,1
143538,2,0,0,1
143539,2,0,0,1
143540,2,0,0,1
143541,2,0,0,1
143542,2,0,0,1
143543,2,0,0,1
143544,2,0,0,1
143545,2,0,0,1
143546,2,0,0,1
143547,2,0,0,1
143548,2,0,0,1
143549,2,0,0,1
143550,2,0,0,1
143551,2,0,0,1
143552,2,0,0,1
143553,2,0,0,1
143554,2,0,0,1
143555,2,0,0,1
143556,2,0,0,1
143557,2,0,0,1
143558,2,0,0,1
143559,2,0,0,1
143560,2,0,0,1
143561,2,0,0,1
143562,2,0,0,1
143563,2,0,0,1
143564,2,0,0,1
143565,2,0,0,1
143566,2,0,0,1
143567,2,0,0,1
143568,2,0,0,1
143569,2,0,0,1
143570,2,0,0,1
143571,2,0,0,1
143572,2,0,0,1
143573,2,0,0,1
143574,2,0,0,1
143575,2,0,0,1
143576,2,0,0,1
143577,2,0,0,1
143578,2,0,0,1
143583,2,0,0,1
143584,2,0,0,1
143585,2,0,0,1
143586,2,0,0,1
143587,2,0,0,1
143588,2,0,0,1
143589,2,0,0,1
143590,2,0,0,1
143591,2,0,0,1
143592,2,0,0,1
143593,2,0,0,1
143594,2,0,0,1
143595,2,0,0,1
143596,2,0,0,1
143597,2,0,0,1
143598,2,0,0,1
143599,2,0,0,1
143600,2,0,0,1
143601,2,0,0,1
143602,2,0,0,1
143603,2,0,0,1
143604,2,0,0,1
143605,2,0,0,1
143606,2,0,0,1
143607,2,0,0,1
143608,2,0,0,1
143609,2,0,0,1
143610,2,0,0,1
143611,2,0,0,1
143612,2,0,0,1
143613,2,0,0,1
143614,2,0,0,1
143615,2,0,0,1
143616,2,0,0,1
143617,2,0,0,1
143618,2,0,0,1
143619,2,0,0,1
143620,2,0,0,1
143621,2,0,0,1
143622,2,0,0,1
143623,2,0,0,1
143624,2,0,0,1
143625,2,0,0,1
143626,2,0,0,1
143627,2,0,0,1
143628,2,0,0,1
143629,2,0,0,1
143630,2,0,0,1
143631,2,0,0,1
143632,2,0,0,1
143633,2,0,0,1
143634,2,0,0,1
143635,2,0,0,1
143636,2,0,0,1
143637,2,0,0,1
143638,2,0,0,1
143639,2,0,0,1
143640,2,0,0,1
143641,2,0,0,1
143642,2,0,0,1
143643,2,0,0,1
143644,2,0,0,1
143645,2,0,0,1
143646,2,0,0,1
143647,2,0,0,1
143648,2,0,0,1
143649,2,0,0,1
237764,1,0,3,-1
237765,0,0,3,-1
237766,1,0,7,-1
237767,0,0,7,-1
237768,1,0,9,-1
237769,0,0,9,-1
237770,1,0,1,-1
237771,0,0,1,-1
237772,1,0,4,-1
237773,0,0,4,-1
237774,1,0,2,-1
237775,0,0,2,-1
237776,1,0,5,-1
237777,0,0,5,-1
237778,1,0,6,-1
237779,0,0,6,-1
237780,1,0,8,-1
237781,0,0,8,-1
237787,1,0,3,-1
237788,0,0,3,-1
237789,1,0,7,-1
237790,0,0,7,-1
237791,1,0,9,-1
237792,0,0,9,-1
237793,1,0,1,-1
237794,0,0,1,-1
237795,1,0,4,-1
237796,0,0,4,-1
237797,1,0,2,-1
237798,0,0,2,-1
237799,1,0,5,-1
237800,0,0,5,-1
237801,1,0,6,-1
237802,0,0,6,-1
237803,1,0,8,-1
237804,0,0,8,-1
237813,1,0,3,-1
237814,0,0,3,-1
237815,1,0,7,-1
237816,0,0,7,-1
237817,1,0,9,-1
237818,0,0,9,-1
237819,1,0,1,-1
237820,0,0,1,-1
237821,1,0,4,-1
237822,0,0,4,-1
237823,1,0,2,-1
237824,0,0,2,-1
237825,1,0,5,-1
237826,0,0,5,-1
237827,1,0,6,-1
237828,0,0,6,-1
237829,1,0,8,-1
237830,0,0,8,-1
237835,0,0,1,-1
237840,1,0,3,-1
237841,0,0,3,-1
237842,1,0,7,-1
237843,0,0,7,-1
237844,1,0,9,-1
237845,0,0,9,-1
237846,1,0,1,-1
237847,0,0,1,-1
237848,1,0,4,-1
237849,0,0,4,-1
237850,1,0,2,-1
237851,0,0,2,-1
237852,1,0,5,-1
237853,0,0,5,-1
237854,1,0,6,-1
237855,0,0,6,-1
237856,1,0,8,-1
237857,0,0,8,-1
237862,1,0,3,-1
237863,0,0,3,-1
237864,1,0,7,-1
237865,0,0,7,-1
237866,1,0,9,-1
237867,0,0,9,-1
237868,1,0,1,-1
237869,0,0,1,-1
237870,1,0,4,-1
237871,0,0,4,-1
237872,1,0,2,-1
237873,0,0,2,-1
237874,1,0,5,-1
237875,0,0,5,-1
237876,1,0,6,-1
237877,0,0,6,-1
237878,1,0,8,-1
237879,0,0,8,-1
237887,1,0,3,-1
237888,0,0,3,-1
237889,1,0,7,-1
237890,0,0,7,-1
237891,1,0,9,-1
237892,0,0,9,-1
237893,1,0,1,-1
237894,0,0,1,-1
237895,1,0,4,-1
237896,0,0,4,-1
237897,1,0,2,-1
237898,0,0,2,-1
237899,1,0,5,-1
237900,0,0,5,-1
237901,1,0,6,-1
237902,0,0,6,-1
237903,1,0,8,-1
237904,0,0,8,-1
237913,1,0,3,-1
237914,0,0,3,-1
237915,1,0,7,-1
237916,0,0,7,-1
237917,1,0,9,-1
237918,0,0,9,-1
237919,1,0,1,-1
237920,0,0,1,-1
237921,1,0,4,-1
237922,0,0,4,-1
237923,1,0,2,-1
237924,0,0,2,-1
237925,1,0,5,-1
237926,0,0,5,-1
237927,1,0,6,-1
237928,0,0,6,-1
237929,1,0,8,-1
237930,0,0,8,-1
237954,1,0,3,-1
237955,0,0,3,-1
237956,1,0,7,-1
237957,0,0,7,-1
237958,1,0,9,-1
237959,0,0,9,-1
237960,1,0,1,-1
237961,0,0,1,-1
237962,1,0,4,-1
237963,0,0,4,-1
237964,1,0,2,-1
237965,0,0,2,-1
237966,1,0,5,-1
237967,0,0,5,-1
237968,1,0,6,-1
237969,0,0,6,-1
237970,1,0,8,-1
237971,0,0,8,-1
237979,1,0,3,-1
237980,0,0,3,-1
237981,1,0,7,-1
237982,0,0,7,-1
237983,1,0,9,-1
237984,0,0,9,-1
237985,1,0,1,-1
237986,0,0,1,-1
237987,1,0,4,-1
237988,0,0,4,-1
237989,1,0,2,-1
237990,0,0,2,-1
237991,1,0,5,-1
237992,0,0,5,-1
237993,1,0,6,-1
237994,0,0,6,-1
237995,1,0,8,-1
237996,0,0,8,-1
238004,1,0,3,-1
238005,0,0,3,-1
238006,1,0,7,-1
238007,0,0,7,-1
238008,1,0,9,-1
238009,0,0,9,-1
238010,1,0,1,-1
238011,0,0,1,-1
238012,1,0,4,-1
238013,0,0,4,-1
238014,1,0,2,-1
238015,0,0,2,-1
238016,1,0,5,-1
238017,0,0,5,-1
238018,1,0,6,-1
238019,0,0,6,-1
238020,1,0,8,-1
238021,0,0,8,-1
238041,1,0,3,-1
238042,0,0,3,-1
238043,1,0,7,-1
238044,0,0,7,-1
238045,1,0,9,-1
238046,0,0,9,-1
238047,1,0,1,-1
238048,0,0,1,-1
238049,1,0,4,-1
238050,0,0,4,-1
238051,1,0,2,-1
238052,0,0,2,-1
238053,1,0,5,-1
238054,0,0,5,-1
238055,1,0,6,-1
238056,0,0,6,-1
238057,1,0,8,-1
238058,0,0,8,-1
238064,1,0,3,-1
238065,0,0,3,-1
238066,1,0,7,-1
238067,0,0,7,-1
238068,1,0,9,-1
238069,0,0,9,-1
238070,1,0,1,-1
238071,0,0,1,-1
238072,1,0,4,-1
238073,0,0,4,-1
238074,1,0,2,-1
238075,0,0,2,-1
238076,1,0,5,-1
238077,0,0,5,-1
238078,1,0,6,-1
238079,0,0,6,-1
238080,1,0,8,-1
238081,0,0,8,-1
238090,1,0,3,-1
238091,0,0,3,-1
238092,1,0,7,-1
238093,0,0,7,-1
238094,1,0,9,-1
238095,0,0,9,-1
238096,1,0,1,-1
238097,0,0,1,-1
238098,1,0,4,-1
238099,0,0,4,-1
238100,1,0,2,-1
238101,0,0,2,-1
238102,1,0,5,-1
238103,0,0,5,-1
238104,1,0,6,-1
238105,0,0,6,-1
238106,1,0,8,-1
238107,0,0,8,-1
238117,1,0,3,-1
238118,0,0,3,-1
238119,1,0,7,-1
238120,0,0,7,-1
238121,1,0,9,-1
238122,0,0,9,-1
238123,1,0,1,-1
238124,0,0,1,-1
238125,1,0,4,-1
238126,0,0,4,-1
238127,1,0,2,-1
238128,0,0,2,-1
238129,1,0,5,-1
238130,0,0,5,-1
238131,1,0,6,-1
238132,0,0,6,-1
238133,1,0,8,-1
238134,0,0,8,-1
238143,1,0,3,-1
238144,0,0,3,-1
238145,1,0,7,-1
238146,0,0,7,-1
238147,1,0,9,-1
238148,0,0,9,-1
238149,1,0,1,-1
238150,0,0,1,-1
238151,1,0,4,-1
238152,0,0,4,-1
238153,1,0,2,-1
238154,0,0,2,-1
238155,1,0,5,-1
238156,0,0,5,-1
238157,1,0,6,-1
238158,0,0,6,-1
238159,1,0,8,-1
238160,0,0,8,-1
238173,1,0,3,-1
238174,0,0,3,-1
238175,1,0,7,-1
238176,0,0,7,-1
238177,1,0,9,-1
238178,0,0,9,-1
238179,1,0,1,-1
238180,0,0,1,-1
238181,1,0,4,-1
238182,0,0,4,-1
238183,1,0,2,-1
238184,0,0,2,-1
238185,1,0,5,-1
238186,0,0,5,-1
238187,1,0,6,-1
238188,0,0,6,-1
238189,1,0,8,-1
238190,0,0,8,-1
238200,1,0,3,-1
238201,0,0,3,-1
238202,1,0,7,-1
238203,0,0,7,-1
238204,1,0,9,-1
238205,0,0,9,-1
238206,1,0,1,-1
238207,0,0,1,-1
238208,1,0,4,-1
238209,0,0,4,-1
238210,1,0,2,-1
238211,0,0,2,-1
238212,1,0,5,-1
238213,0,0,5,-1
238214,1,0,6,-1
238215,0,0,6,-1
238216,1,0,8,-1
238217,0,0,8,-1
238230,1,0,3,-1
238231,0,0,3,-1
238232,1,0,7,-1
238233,0,0,7,-1
238234,1,0,9,-1
238235,0,0,9,-1
238236,1,0,1,-1
238237,0,0,1,-1
238238,1,0,4,-1
238239,0,0,4,-1
238240,1,0,2,-1
238241,0,0,2,-1
238242,1,0,5,-1
238243,0,0,5,-1
238244,1,0,6,-1
238245,0,0,6,-1
238246,1,0,8,-1
238247,0,0,8,-1
238259,1,0,3,-1
238260,0,0,3,-1
238261,1,0,7,-1
238262,0,0,7,-1
238263,1,0,9,-1
238264,0,0,9,-1
238265,1,0,1,-1
238266,0,0,1,-1
238267,1,0,4,-1
238268,0,0,4,-1
238269,1,0,2,-1
238270,0,0,2,-1
238271,1,0,5,-1
238272,0,0,5,-1
238273,1,0,6,-1
238274,0,0,6,-1
238275,1,0,8,-1
238276,0,0,8,-1
238285,1,0,3,-1
238286,0,0,3,-1
238287,1,0,7,-1
238288,0,0,7,-1
238289,1,0,9,-1
238290,0,0,9,-1
238291,1,0,1,-1
238292,0,0,1,-1
238293,1,0,4,-1
238294,0,0,4,-1
238295,1,0,2,-1
238296,0,0,2,-1
238297,1,0,5,-1
238298,0,0,5,-1
238299,1,0,6,-1
238300,0,0,6,-1
238301,1,0,8,-1
238302,0,0,8,-1
238310,1,0,3,-1
238311,0,0,3,-1
238312,1,0,7,-1
238313,0,0,7,-1
238314,1,0,9,-1
238315,0,0,9,-1
238316,1,0,1,-1
238317,0,0,1,-1
238318,1,0,4,-1
238319,0,0,4,-1
238320,1,0,2,-1
238321,0,0,2,-1
238322,1,0,5,-1
238323,0,0,5,-1
238324,1,0,6,-1
238325,0,0,6,-1
238326,1,0,8,-1
238327,0,0,8,-1
238415,2,0,0,0
238416,2,0,0,0
238417,2,0,0,0
238418,2,0,0,0
238419,2,0,0,0
238420,2,0,0,0
238421,2,0,0,0
238422,2,0,0,0
238423,2,0,0,0
238424,2,0,0,0
238425,2,0,0,0
238426,2,0,0,0
238427,2,0,0,0
238428,2,0,0,0
238429,2,0,0,0
238430,2,0,0,0
238431,2,0,0,0
238432,2,0,0,0
238433,2,0,0,0
238434,2,0,0,0
238435,2,0,0,0
238436,2,0,0,0
238437,2,0,0,0
238438,2,0,0,0
238439,2,0,0,0
238440,2,0,0,0
238466,2,0,0,1
238467,2,0,0,1
238468,2,0,0,1
238469,2,0,0,1
238470,2,0,0,1
238471,2,0,0,1
238472,2,0,0,1
238473,2,0,0,1
238474,2,0,0,1
238475,2,0,0,1
238476,2,0,0,1
238477,2,0,0,1
238478,2,0,0,1
238479,2,0,0,1
238480,2,0,0,1
238481,2,0,0,1
238482,2,0,0,1
238483,2,0,0,1
238484,2,0,0,1
238485,2,0,0,1
238486,2,0,0,1
238487,2,0,0,1
238488,2,0,0,1
238489,2,0,0,1
238490,2,0,0,1
238491,2,0,0,1
249189,1,0,3,-1
249190,0,0,3,-1
249191,1,0,7,-1
249192,0,0,7,-1
249193,1,0,9,-1
249194,0,0,9,-1
249195,1,0,1,-1
249196,0,0,1,-1
249197,1,0,4,-1
249198,0,0,4,-1
249199,1,0,2,-1
249200,0,0,2,-1
249201,1,0,5,-1
249202,0,0,5,-1
249203,1,0,6,-1
249204,0,0,6,-1
249205,1,0,8,-1
249206,0,0,8,-1
249215,1,0,3,-1
249216,0,0,3,-1
249217,1,0,7,-1
249218,0,0,7,-1
249219,1,0,9,-1
249220,0,0,9,-1
249221,1,0,1,-1
249222,0,0,1,-1
249223,1,0,4,-1
249224,0,0,4,-1
249225,1,0,2,-1
249226,0,0,2,-1
249227,1,0,5,-1
249228,0,0,5,-1
249229,1,0,6,-1
249230,0,0,6,-1
249231,1,0,8,-1
249232,0,0,8,-1
249248,2,0,0,0
249249,2,0,0,0
249250,2,0,0,1
249251,2,0,0,1
251544,1,0,3,-1
251545,0,0,3,-1
251546,1,0,7,-1
251547,0,0,7,-1
251548,1,0,9,-1
251549,0,0,9,-1
251550,1,0,1,-1
251551,0,0,1,-1
251552,1,0,4,-1
251553,0,0,4,-1
251554,1,0,2,-1
251555,0,0,2,-1
251556,1,0,5,-1
251557,0,0,5,-1
251558,1,0,6,-1
251559,0,0,6,-1
251560,1,0,8,-1
251561,0,0,8,-1
251562,2,0,0,0
251563,2,0,0,1
252092,1,0,3,-1
252093,0,0,3,-1
252094,1,0,7,-1
252095,0,0,7,-1
252096,1,0,9,-1
252097,0,0,9,-1
252098,1,0,1,-1
252099,0,0,1,-1
252100,1,0,4,-1
252101,0,0,4,-1
252102,1,0,2,-1
252103,0,0,2,-1
252104,1,0,5,-1
252105,0,0,5,-1
252106,1,0,6,-1
252107,0,0,6,-1
252108,1,0,8,-1
252109,0,0,8,-1
254124,1,0,3,-1
254125,0,0,3,-1
254126,1,0,7,-1
254127,0,0,7,-1
254128,1,0,9,-1
254129,0,0,9,-1
254130,1,0,1,-1
254131,0,0,1,-1
254132,1,0,4,-1
254133,0,0,4,-1
254134,1,0,2,-1
254135,0,0,2,-1
254136,1,0,5,-1
254137,0,0,5,-1
254138,1,0,6,-1
254139,0,0,6,-1
254140,1,0,8,-1
254141,0,0,8,-1
254147,1,0,3,-1
254148,0,0,3,-1
254149,1,0,7,-1
254150,0,0,7,-1
254151,1,0,9,-1
254152,0,0,9,-1
254153,1,0,1,-1
254154,0,0,1,-1
254155,1,0,4,-1
254156,0,0,4,-1
254157,1,0,2,-1
254158,0,0,2,-1
254159,1,0,5,-1
254160,0,0,5,-1
254161,1,0,6,-1
254162,0,0,6,-1
254163,1,0,8,-1
254164,0,0,8,-1
254165,2,0,0,0
254166,2,0,0,0
254168,2,0,0,1
254169,2,0,0,1
254358,2,0,0,0
254359,2,0,0,1
254387,1,0,3,-1
254388,0,0,3,-1
254389,1,0,7,-1
254390,0,0,7,-1
254391,1,0,9,-1
254392,0,0,9,-1
254393,1,0,1,-1
254394,0,0,1,-1
254395,1,0,4,-1
254396,0,0,4,-1
254397,1,0,2,-1
254398,0,0,2,-1
254399,1,0,5,-1
254400,0,0,5,-1
254401,1,0,6,-1
254402,0,0,6,-1
254403,0,0,8,-1
254587,1,0,3,-1
254588,0,0,3,-1
254589,1,0,7,-1
254590,0,0,7,-1
254591,1,0,9,-1
254592,0,0,9,-1
254593,1,0,1,-1
254594,0,0,1,-1
254595,1,0,4,-1
254596,0,0,4,-1
254597,1,0,2,-1
254598,0,0,2,-1
254599,1,0,5,-1
254600,0,0,5,-1
254601,1,0,6,-1
254602,0,0,6,-1
254603,1,0,8,-1
254604,0,0,8,-1
254606,2,0,0,0
254607,2,0,0,1
254727,0,0,3,-1
254728,1,0,1,-1
254729,0,0,1,-1
254744,1,0,3,-1
254745,1,0,7,-1
254746,0,0,7,-1
254747,1,0,9,-1
254748,0,0,9,-1
254749,1,0,4,-1
254750,0,0,4,-1
254751,1,0,2,-1
254752,0,0,2,-1
254753,1,0,5,-1
254754,0,0,5,-1
254755,1,0,6,-1
254756,0,0,6,-1
254757,1,0,8,-1
254758,0,0,8,-1
254759,2,0,0,0
254760,2,0,0,1
254903,0,0,1,-1
254904,2,0,0,0
254906,2,0,0,1
255215,1,0,3,-1
255216,0,0,3,-1
255217,1,0,7,-1
255218,0,0,7,-1
255219,1,0,9,-1
255220,0,0,9,-1
255221,1,0,1,-1
255222,0,0,1,-1
255223,1,0,4,-1
255224,0,0,4,-1
255225,1,0,2,-1
255226,0,0,2,-1
255227,1,0,5,-1
255228,0,0,5,-1
255229,1,0,6,-1
255230,0,0,6,-1
255231,1,0,8,-1
255232,0,0,8,-1
255245,1,0,3,-1
255246,0,0,3,-1
255247,1,0,7,-1
255248,0,0,7,-1
255249,1,0,9,-1
255250,0,0,9,-1
255251,1,0,1,-1
255252,1,0,4,-1
255253,0,0,4,-1
255254,1,0,2,-1
255255,0,0,2,-1
255256,1,0,5,-1
255257,0,0,5,-1
255258,1,0,6,-1
255259,0,0,6,-1
255260,1,0,8,-1
255261,0,0,8,-1
255263,2,0,0,0
255264,2,0,0,1
255287,1,0,3,-1
255288,0,0,3,-1
255289,1,0,7,-1
255290,0,0,7,-1
255291,1,0,9,-1
255292,0,0,9,-1
255293,1,0,1,-1
255294,0,0,1,-1
255295,1,0,4,-1
255296,0,0,4,-1
255297,1,0,2,-1
255298,0,0,2,-1
255299,1,0,5,-1
255300,0,0,5,-1
255301,1,0,6,-1
255302,0,0,6,-1
255303,1,0,8,-1
255304,0,0,8,-1
293937,1,0,3,-1
293938,0,0,3,-1
293939,1,0,7,-1
293940,0,0,7,-1
293941,1,0,9,-1
293942,0,0,9,-1
293943,1,0,1,-1
293944,0,0,1,-1
293945,1,0,4,-1
293946,0,0,4,-1
293947,1,0,2,-1
293948,0,0,2,-1
293949,1,0,5,-1
293950,0,0,5,-1
293951,1,0,6,-1
293952,0,0,6,-1
293953,1,0,8,-1
293954,0,0,8,-1
293956,2,0,0,0
293957,2,0,0,1
294395,2,0,0,0
294396,2,0,0,1
294407,1,0,3,-1
294408,0,0,3,-1
294409,1,0,7,-1
294410,0,0,7,-1
294411,1,0,9,-1
294412,0,0,9,-1
294413,1,0,1,-1
294414,0,0,1,-1
294415,1,0,4,-1
294416,0,0,4,-1
294417,1,0,2,-1
294418,0,0,2,-1
294419,1,0,5,-1
294420,0,0,5,-1
294421,1,0,6,-1
294422,0,0,6,-1
294423,1,0,8,-1
294424,0,0,8,-1
298610,2,0,0,0
298611,2,0,0,1
304116,1,0,5,-1
304432,1,0,3,-1
304433,0,0,3,-1
304434,1,0,7,-1
304435,0,0,7,-1
304436,1,0,9,-1
304437,0,0,9,-1
304438,1,0,1,-1
304439,0,0,1,-1
304440,1,0,4,-1
304441,0,0,4,-1
304442,1,0,2,-1
304443,0,0,2,-1
304444,1,0,5,-1
304445,0,0,5,-1
304446,1,0,6,-1
304447,0,0,6,-1
304448,1,0,8,-1
304449,0,0,8,-1
304450,2,0,0,0
304451,2,0,0,1
304452,1,0,8,-1
304473,1,0,3,-1
304474,0,0,3,-1
304475,1,0,7,-1
304476,0,0,7,-1
304477,1,0,9,-1
304478,0,0,9,-1
304479,1,0,1,-1
304480,0,0,1,-1
304481,1,0,4,-1
304482,0,0,4,-1
304483,1,0,2,-1
304484,0,0,2,-1
304485,1,0,5,-1
304486,0,0,5,-1
304487,1,0,6,-1
304488,0,0,6,-1
304489,1,0,8,-1
304490,0,0,8,-1
304492,2,0,0,0
304493,2,0,0,1
304543,2,0,0,0
304544,2,0,0,1
304555,1,0,3,-1
304556,0,0,3,-1
304557,1,0,7,-1
304558,0,0,7,-1
304559,1,0,9,-1
304560,0,0,9,-1
304561,1,0,1,-1
304562,0,0,1,-1
304563,1,0,4,-1
304564,0,0,4,-1
304565,1,0,2,-1
304566,0,0,2,-1
304567,1,0,5,-1
304568,0,0,5,-1
304569,1,0,6,-1
304570,0,0,6,-1
304571,1,0,8,-1
304572,0,0,8,-1
304717,1,0,3,-1
304718,0,0,3,-1
304719,1,0,7,-1
304720,0,0,7,-1
304721,1,0,9,-1
304722,0,0,9,-1
304723,1,0,1,-1
304724,0,0,1,-1
304725,1,0,4,-1
304726,0,0,4,-1
304727,1,0,2,-1
304728,0,0,2,-1
304729,1,0,5,-1
304730,0,0,5,-1
304731,1,0,6,-1
304732,0,0,6,-1
304733,1,0,8,-1
304734,0,0,8,-1
304741,2,0,0,0
304743,2,0,0,1
304824,2,0,0,0
304826,2,0,0,1
304852,1,0,3,-1
304853,0,0,3,-1
304854,1,0,7,-1
304858,0,0,7,-1
304859,1,0,9,-1
304860,0,0,9,-1
304861,1,0,1,-1
304862,0,0,1,-1
304863,1,0,4,-1
304864,0,0,4,-1
304865,1,0,2,-1
304866,0,0,2,-1
304867,1,0,5,-1
304868,0,0,5,-1
304869,1,0,6,-1
304870,0,0,6,-1
304871,1,0,8,-1
304882,0,0,8,-1
305302,1,0,3,-1
305303,0,0,3,-1
305304,1,0,7,-1
305305,0,0,7,-1
305306,1,0,9,-1
305307,0,0,9,-1
305308,1,0,1,-1
305309,0,0,1,-1
305310,1,0,4,-1
305311,0,0,4,-1
305312,1,0,2,-1
305313,0,0,2,-1
305314,1,0,5,-1
305315,0,0,5,-1
305316,1,0,6,-1
305317,0,0,6,-1
305318,1,0,8,-1
305319,0,0,8,-1
305321,2,0,0,0
305322,2,0,0,1
305857,1,0,3,-1
305861,0,0,3,-1
305865,1,0,7,-1
305869,0,0,7,-1
305873,1,0,9,-1
305877,0,0,9,-1
305881,1,0,1,-1
305885,0,0,1,-1
305889,1,0,4,-1
305893,0,0,4,-1
305897,1,0,2,-1
305901,0,0,2,-1
305905,1,0,5,-1
305909,0,0,5,-1
305913,1,0,6,-1
305917,0,0,6,-1
305921,1,0,8,-1
305925,0,0,8,-1
305929,2,0,0,0
305934,2,0,0,1
306492,1,0,3,-1
306493,0,0,3,-1
306494,1,0,7,-1
306495,0,0,7,-1
306496,1,0,9,-1
306497,0,0,9,-1
306498,1,0,1,-1
306499,0,0,1,-1
306500,1,0,4,-1
306501,0,0,4,-1
306502,1,0,2,-1
306503,0,0,2,-1
306504,1,0,5,-1
306505,0,0,5,-1
306506,1,0,6,-1
306507,0,0,6,-1
306508,1,0,8,-1
306509,0,0,8,-1
306510,2,0,0,0
306511,2,0,0,1
306715,1,0,3,-1
306716,0,0,3,-1
306717,1,0,7,-1
306718,0,0,7,-1
306719,1,0,9,-1
306720,0,0,9,-1
306721,1,0,1,-1
306722,0,0,1,-1
306723,1,0,4,-1
306724,0,0,4,-1
306725,1,0,2,-1
306726,0,0,2,-1
306727,1,0,5,-1
306728,0,0,5,-1
