ID,Rot[0],Rot[1],Rot[2],Rot[3],TimeIndex,GameObjectsID
58387,0,0,0.75571346,-0.65490246,91600,250881
58388,0,0,0.75592834,-0.65465444,91633,250881
58389,0,0,0.7561456,-0.6544034,91667,250881
58390,0,0,0.7563616,-0.6541538,91700,250881
58391,0,0,0.75657743,-0.65390414,91733,250881
58392,0,0,0.7567932,-0.65365434,91767,250881
58393,0,0,0.757009,-0.6534045,91800,250881
58394,0,0,0.7572246,-0.6531546,91833,250881
58395,0,0,0.7574388,-0.65290624,91866,250881
58396,0,0,0.7576556,-0.65265465,91900,250881
58397,0,0,0.7578696,-0.65240604,91933,250881
58398,0,0,0.75808626,-0.6521543,91967,250881
58399,0,0,0.7583015,-0.651904,92000,250881
58400,0,0,0.7585166,-0.6516539,92033,250881
58401,0,0,0.7587316,-0.65140337,92067,250881
58402,0,0,0.7589466,-0.6511529,92100,250881
58403,0,0,0.75916165,-0.6509022,92133,250881
58404,0,0,0.7593749,-0.6506533,92166,250881
58405,0,0,0.75959104,-0.650401,92200,250881
58406,0,0,0.7598043,-0.65015185,92233,250881
58407,0,0,0.76002026,-0.6498995,92267,250881
58408,0,0,0.7602347,-0.64964855,92300,250881
58409,0,0,0.76044905,-0.6493976,92333,250881
58410,0,0,0.7606634,-0.64914656,92367,250881
58411,0,0,0.7608777,-0.64889544,92400,250881
58412,0,0,0.7610918,-0.6486442,92433,250881
58413,0,0,0.76130444,-0.6483946,92466,250881
58414,0,0,0.76151973,-0.64814174,92500,250881
58415,0,0,0.7617337,-0.6478903,92533,250881
58416,0,0,0.7619475,-0.6476388,92567,250881
58417,0,0,0.76216125,-0.64738727,92600,250881
58418,0,0,0.7623749,-0.6471358,92633,250881
58419,0,0,0.76258844,-0.64688396,92667,250881
58420,0,0,0.7628019,-0.6466323,92700,250881
58421,0,0,0.7630153,-0.6463805,92733,250881
58422,0,0,0.76322734,-0.6461301,92766,250881
58423,0,0,0.76344186,-0.6458766,92800,250881
58424,0,0,0.76365495,-0.64562464,92833,250881
58425,0,0,0.7638681,-0.64537245,92867,250881
58426,0,0,0.764081,-0.6451203,92900,250881
58427,0,0,0.7642939,-0.64486814,92933,250881
58428,0,0,0.76450676,-0.64461577,92967,250881
58429,0,0,0.7647194,-0.6443634,93000,250881
58430,0,0,0.7649321,-0.6441111,93033,250881
58431,0,0,0.76514333,-0.64386004,93066,250881
58432,0,0,0.76535714,-0.6436059,93100,250881
58433,0,0,0.7655695,-0.6433532,93133,250881
58434,0,0,0.7657818,-0.6431006,93167,250881
58435,0,0,0.765994,-0.6428478,93200,250881
58436,0,0,0.76620615,-0.64259493,93233,250881
58437,0,0,0.7664182,-0.6423419,93267,250881
58438,0,0,0.7666302,-0.6420889,93300,250881
58439,0,0,0.7668421,-0.6418358,93333,250881
58440,0,0,0.7670526,-0.6415843,93366,250881
58441,0,0,0.76726556,-0.6413295,93400,250881
58442,0,0,0.7674772,-0.6410762,93433,250881
58443,0,0,0.7676888,-0.6408229,93467,250881
58444,0,0,0.76790035,-0.6405694,93500,250881
58445,0,0,0.7681118,-0.6403158,93533,250881
58446,0,0,0.76832306,-0.6400623,93567,250881
58447,0,0,0.76853424,-0.6398088,93600,250881
58448,0,0,0.76874536,-0.639555,93633,250881
58449,0,0,0.7689552,-0.6393028,93666,250881
58450,0,0,0.7691673,-0.63904744,93700,250881
58451,0,0,0.7693783,-0.63879347,93733,250881
58452,0,0,0.7695891,-0.63853943,93767,250881
58453,0,0,0.7697999,-0.6382854,93800,250881
58454,0,0,0.7700105,-0.6380313,93833,250881
58455,0,0,0.770221,-0.6377771,93867,250881
58456,0,0,0.7704301,-0.6375245,93900,250881
58457,0,0,0.77064186,-0.63726854,93933,250881
58458,0,0,0.77085084,-0.63701564,93966,250881
58459,0,0,0.7710624,-0.63675964,94000,250881
58460,0,0,0.7712725,-0.6365051,94033,250881
58461,0,0,0.7714825,-0.6362505,94067,250881
58462,0,0,0.77169245,-0.6359959,94100,250881
58463,0,0,0.77190244,-0.635741,94133,250881
58464,0,0,0.77211225,-0.63548625,94167,250881
58465,0,0,0.77232057,-0.635233,94200,250881
58466,0,0,0.7725315,-0.63497645,94233,250881
58467,0,0,0.7727399,-0.634723,94266,250881
58468,0,0,0.77295053,-0.6344663,94300,250881
58469,0,0,0.7731599,-0.6342111,94333,250881
58470,0,0,0.77336913,-0.63395596,94367,250881
58471,0,0,0.7735784,-0.6337006,94400,250881
58472,0,0,0.7737875,-0.63344526,94433,250881
58473,0,0,0.77399665,-0.6331897,94467,250881
58474,0,0,0.77420425,-0.6329358,94500,250881
58475,0,0,0.7744145,-0.6326786,94533,250881
58476,0,0,0.7746219,-0.63242453,94566,250881
58477,0,0,0.77483183,-0.6321674,94600,250881
58478,0,0,0.77504057,-0.63191164,94633,250881
58479,0,0,0.77524906,-0.6316557,94667,250881
58480,0,0,0.7754575,-0.63139975,94700,250881
58481,0,0,0.77566576,-0.6311439,94733,250881
58482,0,0,0.7758742,-0.6308878,94767,250881
58483,0,0,0.7760811,-0.6306333,94800,250881
58484,0,0,0.7762905,-0.6303753,94833,250881
58485,0,0,0.7764972,-0.63012075,94866,250881
58486,0,0,0.7767065,-0.6298627,94900,250881
58487,0,0,0.7769143,-0.62960637,94933,250881
58488,0,0,0.7771221,-0.6293499,94967,250881
58489,0,0,0.7773297,-0.62909347,95000,250881
58490,0,0,0.77753735,-0.62883687,95033,250881
58491,0,0,0.7777449,-0.6285801,95067,250881
58492,0,0,0.7779511,-0.628325,95100,250881
58493,0,0,0.7781595,-0.62806666,95133,250881
58494,0,0,0.77836573,-0.62781125,95166,250881
58495,0,0,0.77857405,-0.62755275,95200,250881
58496,0,0,0.7787811,-0.62729573,95233,250881
58497,0,0,0.7789883,-0.62703854,95267,250881
58498,0,0,0.779195,-0.6267816,95300,250881
58499,0,0,0.7794019,-0.6265243,95333,250881
58500,0,0,0.77960867,-0.626267,95367,250881
58501,0,0,0.77981406,-0.62601125,95400,250881
58502,0,0,0.780022,-0.6257521,95433,250881
58503,0,0,0.78022844,-0.6254947,95467,250881
58504,0,0,0.7804349,-0.62523705,95500,250881
58505,0,0,0.7806412,-0.6249795,95533,250881
58506,0,0,0.7808474,-0.6247219,95567,250881
58507,0,0,0.78105354,-0.62446404,95600,250881
58508,0,0,0.78125966,-0.6242062,95633,250881
58509,0,0,0.78146565,-0.6239483,95667,250881
58510,0,0,0.7816703,-0.623692,95700,250881
58511,0,0,0.7818774,-0.6234322,95733,250881
58512,0,0,0.78208315,-0.6231741,95767,250881
58513,0,0,0.78228885,-0.6229159,95800,250881
58514,0,0,0.78249437,-0.6226578,95833,250881
58515,0,0,0.7826998,-0.6223994,95867,250881
58516,0,0,0.78290516,-0.62214106,95900,250881
58517,0,0,0.78311056,-0.62188256,95933,250881
58518,0,0,0.78331566,-0.6216241,95967,250881
58519,0,0,0.7835196,-0.6213671,96000,250881
58520,0,0,0.783726,-0.62110686,96033,250881
58521,0,0,0.7839309,-0.62084806,96067,250881
58522,0,0,0.7841358,-0.62058926,96100,250881
58523,0,0,0.78434056,-0.6203306,96133,250881
58524,0,0,0.7845453,-0.62007153,96167,250881
58525,0,0,0.78475,-0.6198126,96200,250881
58526,0,0,0.7849544,-0.61955357,96233,250881
58527,0,0,0.78515893,-0.6192944,96267,250881
58528,0,0,0.785362,-0.6190369,96300,250881
58529,0,0,0.78556764,-0.6187759,96333,250881
58530,0,0,0.7857718,-0.61851656,96367,250881
58531,0,0,0.7859759,-0.6182572,96400,250881
58532,0,0,0.78617984,-0.61799777,96433,250881
58533,0,0,0.78638387,-0.6177382,96467,250881
58534,0,0,0.7865877,-0.6174786,96500,250881
58535,0,0,0.78679144,-0.6172191,96533,250881
58536,0,0,0.78699505,-0.6169593,96567,250881
58537,0,0,0.7871975,-0.616701,96600,250881
58538,0,0,0.7874022,-0.6164396,96633,250881
58539,0,0,0.78760564,-0.6161797,96667,250881
58540,0,0,0.787809,-0.6159196,96700,250881
58541,0,0,0.78801227,-0.6156596,96733,250881
58542,0,0,0.78821546,-0.61539936,96767,250881
58543,0,0,0.78841853,-0.61513925,96800,250881
58544,0,0,0.7886202,-0.6148807,96833,250881
58545,0,0,0.78882444,-0.61461866,96867,250881
58546,0,0,0.7890259,-0.6143599,96900,250881
58547,0,0,0.78923,-0.6140977,96933,250881
58548,0,0,0.78943264,-0.61383736,96967,250881
58549,0,0,0.78963524,-0.61357665,97000,250881
58550,0,0,0.7898377,-0.61331594,97033,250881
58551,0,0,0.7900401,-0.6130552,97067,250881
58552,0,0,0.7902424,-0.6127944,97100,250881
58553,0,0,0.7904433,-0.61253524,97133,250881
58554,0,0,0.79064673,-0.6122726,97167,250881
58555,0,0,0.79084754,-0.6120132,97200,250881
58556,0,0,0.79105073,-0.61175054,97233,250881
58557,0,0,0.7912527,-0.6114894,97267,250881
58558,0,0,0.79145443,-0.61122835,97300,250881
58559,0,0,0.7916561,-0.61096704,97333,250881
58560,0,0,0.7918577,-0.6107056,97367,250881
58561,0,0,0.79205924,-0.61044425,97400,250881
58562,0,0,0.7922594,-0.61018443,97433,250881
58563,0,0,0.79246205,-0.6099212,97467,250881
58564,0,0,0.79266214,-0.6096612,97500,250881
58565,0,0,0.79286456,-0.609398,97533,250881
58566,0,0,0.79306555,-0.6091363,97567,250881
58567,0,0,0.7932667,-0.6088745,97600,250881
58568,0,0,0.79346764,-0.6086126,97633,250881
58569,0,0,0.79366845,-0.60835063,97667,250881
58570,0,0,0.7938692,-0.6080886,97700,250881
58571,0,0,0.7940686,-0.6078282,97733,250881
58572,0,0,0.7942704,-0.60756445,97767,250881
58573,0,0,0.7944696,-0.6073039,97800,250881
58574,0,0,0.7946714,-0.60704,97833,250881
58575,0,0,0.7948717,-0.6067777,97867,250881
58576,0,0,0.7950719,-0.60651517,97900,250881
58577,0,0,0.795272,-0.6062528,97933,250881
58578,0,0,0.79547215,-0.60599023,97967,250881
58579,0,0,0.7956721,-0.6057277,98000,250881
58580,0,0,0.79587066,-0.6054667,98033,250881
58581,0,0,0.7960719,-0.60520226,98067,250881
58582,0,0,0.79627025,-0.6049411,98100,250881
58583,0,0,0.7964712,-0.60467666,98133,250881
58584,0,0,0.79667073,-0.6044136,98167,250881
58585,0,0,0.7968701,-0.60415065,98200,250881
58586,0,0,0.79706955,-0.6038876,98233,250881
58587,0,0,0.7972688,-0.60362446,98267,250881
58588,0,0,0.79746795,-0.60336137,98300,250881
58589,0,0,0.7976659,-0.60309976,98333,250881
58590,0,0,0.7978661,-0.6028347,98367,250881
58591,0,0,0.798065,-0.60257137,98400,250881
58592,0,0,0.79826385,-0.6023079,98433,250881
58593,0,0,0.7984627,-0.60204434,98467,250881
58594,0,0,0.79866135,-0.6017808,98500,250881
58595,0,0,0.79885983,-0.6015172,98533,250881
58596,0,0,0.79905844,-0.6012534,98567,250881
58597,0,0,0.7992568,-0.60098964,98600,250881
58598,0,0,0.79945385,-0.6007275,98633,250881
58599,0,0,0.7996535,-0.6004619,98667,250881
58600,0,0,0.7998516,-0.6001979,98700,250881
58601,0,0,0.80004954,-0.599934,98733,250881
58602,0,0,0.80024755,-0.5996698,98767,250881
58603,0,0,0.8004455,-0.59940565,98800,250881
58604,0,0,0.80064327,-0.59914136,98833,250881
58605,0,0,0.800841,-0.5988771,98867,250881
58606,0,0,0.8010386,-0.59861267,98900,250881
58607,0,0,0.80123496,-0.59835,98933,250881
58608,0,0,0.8014336,-0.59808373,98967,250881
58609,0,0,0.8016309,-0.59781927,99000,250881
58610,0,0,0.80182827,-0.5975546,99033,250881
58611,0,0,0.8020254,-0.59729,99067,250881
58612,0,0,0.8022225,-0.5970252,99100,250881
58613,0,0,0.8024195,-0.5967604,99133,250881
58614,0,0,0.8026165,-0.59649545,99167,250881
58615,0,0,0.80281335,-0.5962305,99200,250881
58616,0,0,0.803009,-0.5959671,99233,250881
58617,0,0,0.8032067,-0.59570044,99267,250881
58618,0,0,0.8034034,-0.59543526,99300,250881
58619,0,0,0.8035998,-0.5951701,99333,250881
58620,0,0,0.8037962,-0.5949048,99367,250881
58621,0,0,0.8039927,-0.59463936,99400,250881
58622,0,0,0.8041887,-0.5943741,99433,250881
58623,0,0,0.80438495,-0.59410846,99467,250881
58624,0,0,0.8045809,-0.593843,99500,250881
58625,0,0,0.8047756,-0.5935792,99533,250881
58626,0,0,0.8049728,-0.59331185,99567,250881
58627,0,0,0.8051686,-0.59304607,99600,250881
58628,0,0,0.8053644,-0.59278023,99633,250881
58629,0,0,0.80555993,-0.59251446,99667,250881
58630,0,0,0.80575544,-0.59224844,99700,250881
58631,0,0,0.8059509,-0.5919825,99733,250881
58632,0,0,0.806145,-0.591718,99766,250881
58633,0,0,0.8063415,-0.5914502,99800,250881
58634,0,0,0.8065354,-0.5911858,99833,250881
58635,0,0,0.8067317,-0.5909179,99867,250881
58636,0,0,0.8069267,-0.5906516,99900,250881
58637,0,0,0.80712163,-0.5903852,99933,250881
58638,0,0,0.8073165,-0.59011877,99967,250881
58639,0,0,0.80751127,-0.5898522,100000,250881
58640,0,0,0.8077059,-0.58958566,100033,250881
58641,0,0,0.80789924,-0.5893207,100066,250881
58642,0,0,0.80809486,-0.5890524,100100,250881
58643,0,0,0.80828804,-0.5887873,100133,250881
58644,0,0,0.80848366,-0.5885186,100167,250881
58645,0,0,0.8086778,-0.5882518,100200,250881
58646,0,0,0.8088719,-0.5879849,100233,250881
58647,0,0,0.809066,-0.58771783,100267,250881
58648,0,0,0.80925983,-0.58745086,100300,250881
58649,0,0,0.80945367,-0.5871837,100333,250881
58650,0,0,0.80964637,-0.5869181,100366,250881
58651,0,0,0.8098413,-0.5866492,100400,250881
58652,0,0,0.8100336,-0.5863836,100433,250881
58653,0,0,0.81022835,-0.5861145,100467,250881
58654,0,0,0.8104217,-0.585847,100500,250881
58655,0,0,0.810615,-0.5855795,100533,250881
58656,0,0,0.81080824,-0.58531183,100567,250881
58657,0,0,0.81100136,-0.5850443,100600,250881
58658,0,0,0.81119454,-0.58477646,100633,250881
58659,0,0,0.8113863,-0.5845104,100666,250881
58660,0,0,0.8115804,-0.5842409,100700,250881
58661,0,0,0.8117719,-0.5839746,100733,250881
58662,0,0,0.8119658,-0.583705,100767,250881
58663,0,0,0.81215847,-0.5834369,100800,250881
58664,0,0,0.812351,-0.5831688,100833,250881
58665,0,0,0.8125434,-0.58290076,100867,250881
58666,0,0,0.81273574,-0.5826325,100900,250881
58667,0,0,0.812928,-0.5823642,100933,250881
58668,0,0,0.813119,-0.58209753,100966,250881
58669,0,0,0.8133123,-0.58182734,101000,250881
58670,0,0,0.8135032,-0.5815605,101033,250881
58671,0,0,0.81369627,-0.5812903,101067,250881
58672,0,0,0.8138881,-0.5810218,101100,250881
58673,0,0,0.8140798,-0.5807531,101133,250881
58674,0,0,0.8142715,-0.5804843,101167,250881
58675,0,0,0.81446296,-0.5802155,101200,250881
58676,0,0,0.8146545,-0.57994664,101233,250881
58677,0,0,0.81484467,-0.5796794,101266,250881
58678,0,0,0.81503713,-0.5794087,101300,250881
58679,0,0,0.8152272,-0.57914144,101333,250881
58680,0,0,0.81541944,-0.5788706,101367,250881
58681,0,0,0.81561047,-0.57860136,101400,250881
58682,0,0,0.8158014,-0.5783322,101433,250881
58683,0,0,0.8159923,-0.5780629,101467,250881
58684,0,0,0.816183,-0.57779354,101500,250881
58685,0,0,0.8163737,-0.57752407,101533,250881
58686,0,0,0.8165631,-0.57725626,101566,250881
58687,0,0,0.81675476,-0.576985,101600,250881
58688,0,0,0.8169452,-0.57671535,101633,250881
58689,0,0,0.81713545,-0.57644564,101667,250881
58690,0,0,0.8173257,-0.5761759,101700,250881
58691,0,0,0.81751585,-0.5759062,101733,250881
58692,0,0,0.81770587,-0.5756363,101767,250881
58693,0,0,0.81789577,-0.57536644,101800,250881
58694,0,0,0.8180857,-0.57509637,101833,250881
58695,0,0,0.8182743,-0.5748281,101866,250881
58696,0,0,0.8184651,-0.57455623,101900,250881
58697,0,0,0.8186548,-0.57428604,101933,250881
58698,0,0,0.8188442,-0.5740158,101967,250881
58699,0,0,0.81903374,-0.5737454,102000,250881
58700,0,0,0.81922305,-0.5734751,102033,250881
58701,0,0,0.8194123,-0.57320464,102067,250881
58702,0,0,0.81960136,-0.5729342,102100,250881
58703,0,0,0.8197905,-0.57266355,102133,250881
58704,0,0,0.8199783,-0.5723946,102166,250881
58705,0,0,0.8201684,-0.5721222,102200,250881
58706,0,0,0.8203571,-0.5718516,102233,250881
58707,0,0,0.8205459,-0.5715808,102267,250881
58708,0,0,0.8207345,-0.5713098,102300,250881
58709,0,0,0.820923,-0.57103896,102333,250881
58710,0,0,0.82111144,-0.57076794,102367,250881
58711,0,0,0.8212998,-0.57049686,102400,250881
58712,0,0,0.82148796,-0.57022583,102433,250881
58713,0,0,0.82167506,-0.5699563,102466,250881
58714,0,0,0.8218642,-0.5696835,102500,250881
58715,0,0,0.8220523,-0.5694121,102533,250881
58716,0,0,0.8222401,-0.5691408,102567,250881
58717,0,0,0.822428,-0.56886935,102600,250881
58718,0,0,0.8226156,-0.56859785,102633,250881
58719,0,0,0.8228033,-0.56832623,102667,250881
58720,0,0,0.8229897,-0.5680563,102700,250881
58721,0,0,0.82317835,-0.56778294,102733,250881
58722,0,0,0.8233645,-0.5675129,102766,250881
58723,0,0,0.8235529,-0.56723946,102800,250881
58724,0,0,0.8237402,-0.56696767,102833,250881
58725,0,0,0.82392716,-0.5666957,102867,250881
58726,0,0,0.8241142,-0.56642365,102900,250881
58727,0,0,0.8243011,-0.56615174,102933,250881
58728,0,0,0.8244879,-0.5658796,102967,250881
58729,0,0,0.8246735,-0.5656091,103000,250881
58730,0,0,0.8248613,-0.56533515,103033,250881
58731,0,0,0.8250468,-0.5650645,103066,250881
58732,0,0,0.8252344,-0.5647904,103100,250881
58733,0,0,0.82542074,-0.564518,103133,250881
58734,0,0,0.825607,-0.56424564,103167,250881
58735,0,0,0.8257932,-0.56397307,103200,250881
58736,0,0,0.82597935,-0.56370044,103233,250881
58737,0,0,0.82616544,-0.5634278,103267,250881
58738,0,0,0.82635015,-0.56315684,103300,250881
58739,0,0,0.82653713,-0.56288224,103333,250881
58740,0,0,0.8267218,-0.56261116,103366,250881
58741,0,0,0.8269086,-0.5623365,103400,250881
58742,0,0,0.8270941,-0.5620635,103433,250881
58743,0,0,0.8272796,-0.5617905,103467,250881
58744,0,0,0.82746494,-0.5615174,103500,250881
58745,0,0,0.8276503,-0.5612443,103533,250881
58746,0,0,0.8278354,-0.56097114,103567,250881
58747,0,0,0.8280194,-0.5606995,103600,250881
58748,0,0,0.8282056,-0.56042445,103633,250881
58749,0,0,0.8283894,-0.5601527,103666,250881
58750,0,0,0.8285753,-0.55987763,103700,250881
58751,0,0,0.82876015,-0.55960405,103733,250881
58752,0,0,0.82894474,-0.5593306,103767,250881
58753,0,0,0.8291294,-0.55905694,103800,250881
58754,0,0,0.8293139,-0.5587832,103833,250881
58755,0,0,0.8294982,-0.5585094,103867,250881
58756,0,0,0.82968134,-0.5582374,103900,250881
58757,0,0,0.8298668,-0.5579617,103933,250881
58758,0,0,0.83004975,-0.5576895,103966,250881
58759,0,0,0.8302349,-0.55741376,104000,250881
58760,0,0,0.8304188,-0.5571397,104033,250881
58761,0,0,0.8306027,-0.5568655,104067,250881
58762,0,0,0.83078635,-0.55659145,104100,250881
58763,0,0,0.8309701,-0.5563171,104133,250881
58764,0,0,0.83115363,-0.55604285,104167,250881
58765,0,0,0.831336,-0.55577016,104200,250881
58766,0,0,0.83152056,-0.555494,104233,250881
58767,0,0,0.8317028,-0.55522126,104266,250881
58768,0,0,0.83188707,-0.55494493,104300,250881
58769,0,0,0.83207023,-0.55467033,104333,250881
58770,0,0,0.8322532,-0.5543957,104367,250881
58771,0,0,0.8324362,-0.5541209,104400,250881
58772,0,0,0.832619,-0.5538462,104433,250881
58773,0,0,0.8328019,-0.5535712,104467,250881
58774,0,0,0.8329833,-0.5532981,104500,250881
58775,0,0,0.8331672,-0.5530214,104533,250881
58776,0,0,0.83334947,-0.5527464,104567,250881
58777,0,0,0.83353186,-0.5524714,104600,250881
58778,0,0,0.83371425,-0.55219615,104633,250881
58779,0,0,0.8338965,-0.5519209,104667,250881
58780,0,0,0.8340786,-0.5516456,104700,250881
58781,0,0,0.8342606,-0.5513703,104733,250881
58782,0,0,0.83444256,-0.55109495,104767,250881
58783,0,0,0.83462334,-0.5508212,104800,250881
58784,0,0,0.8348062,-0.55054396,104833,250881
58785,0,0,0.8349878,-0.5502684,104867,250881
58786,0,0,0.83516955,-0.54999274,104900,250881
58787,0,0,0.83535093,-0.5497171,104933,250881
58788,0,0,0.8355324,-0.5494412,104967,250881
58789,0,0,0.8357136,-0.5491655,105000,250881
58790,0,0,0.8358949,-0.54888964,105033,250881
58791,0,0,0.8360761,-0.5486136,105067,250881
58792,0,0,0.83625585,-0.5483394,105100,250881
58793,0,0,0.836438,-0.5480616,105133,250881
58794,0,0,0.8366189,-0.5477856,105167,250881
58795,0,0,0.8367996,-0.5475093,105200,250881
58796,0,0,0.8369803,-0.5472331,105233,250881
58797,0,0,0.8371608,-0.5469568,105267,250881
58798,0,0,0.8373413,-0.5466805,105300,250881
58799,0,0,0.83752173,-0.54640406,105333,250881
58800,0,0,0.8377021,-0.5461275,105367,250881
58801,0,0,0.83788115,-0.5458528,105400,250881
58802,0,0,0.8380624,-0.5455744,105433,250881
58803,0,0,0.8382425,-0.54529774,105467,250881
58804,0,0,0.8384224,-0.54502106,105500,250881
58805,0,0,0.83860224,-0.54474425,105533,250881
58806,0,0,0.838782,-0.54446745,105567,250881
58807,0,0,0.8389616,-0.54419065,105600,250881
58808,0,0,0.83914125,-0.54391366,105633,250881
58809,0,0,0.83932066,-0.5436367,105667,250881
58810,0,0,0.839499,-0.54336137,105700,250881
58811,0,0,0.83967936,-0.5430825,105733,250881
58812,0,0,0.83985865,-0.5428053,105767,250881
58813,0,0,0.8400377,-0.54252803,105800,250881
58814,0,0,0.84021676,-0.54225063,105833,250881
58815,0,0,0.8403957,-0.54197335,105867,250881
58816,0,0,0.8405745,-0.5416961,105900,250881
58817,0,0,0.8407522,-0.5414202,105933,250881
58818,0,0,0.84093195,-0.5411409,105967,250881
58819,0,0,0.8411094,-0.54086506,106000,250881
58820,0,0,0.841289,-0.5405857,106033,250881
58821,0,0,0.84146744,-0.54030794,106067,250881
58822,0,0,0.8416457,-0.5400303,106100,250881
58823,0,0,0.8418239,-0.5397524,106133,250881
58824,0,0,0.84200203,-0.53947455,106167,250881
58825,0,0,0.84218,-0.53919655,106200,250881
58826,0,0,0.84235674,-0.53892034,106233,250881
58827,0,0,0.84253573,-0.5386405,106267,250881
58828,0,0,0.84271246,-0.5383641,106300,250881
58829,0,0,0.8428911,-0.53808415,106333,250881
58830,0,0,0.84306866,-0.5378059,106367,250881
58831,0,0,0.8432462,-0.5375277,106400,250881
58832,0,0,0.84342355,-0.5372492,106433,250881
58833,0,0,0.8436008,-0.5369708,106467,250881
58834,0,0,0.8437781,-0.5366923,106500,250881
58835,0,0,0.843954,-0.5364156,106533,250881
58836,0,0,0.8441322,-0.5361353,106567,250881
58837,0,0,0.844308,-0.53585833,106600,250881
58838,0,0,0.8444859,-0.5355779,106633,250881
58839,0,0,0.84466255,-0.5352992,106667,250881
58840,0,0,0.8448393,-0.53502023,106700,250881
58841,0,0,0.8450158,-0.53474134,106733,250881
58842,0,0,0.84519225,-0.53446245,106767,250881
58843,0,0,0.8453686,-0.53418344,106800,250881
58844,0,0,0.84554386,-0.5339061,106833,250881
58845,0,0,0.84572107,-0.53362525,106867,250881
58846,0,0,0.84589607,-0.53334785,106900,250881
58847,0,0,0.84607315,-0.53306675,106933,250881
58848,0,0,0.84624904,-0.53278756,106967,250881
58849,0,0,0.84642494,-0.5325081,107000,250881
58850,0,0,0.8466006,-0.53222877,107033,250881
58851,0,0,0.84677625,-0.5319493,107067,250881
58852,0,0,0.84695184,-0.5316698,107100,250881
58853,0,0,0.84712607,-0.531392,107133,250881
58854,0,0,0.8473026,-0.53111064,107167,250881
58855,0,0,0.8474766,-0.5308327,107200,250881
58856,0,0,0.8476529,-0.5305512,107233,250881
58857,0,0,0.8478281,-0.53027123,107267,250881
58858,0,0,0.8480031,-0.5299914,107300,250881
58859,0,0,0.8481779,-0.5297114,107333,250881
58860,0,0,0.8483527,-0.5294315,107367,250881
58861,0,0,0.8485274,-0.52915144,107400,250881
58862,0,0,0.84870094,-0.5288731,107433,250881
58863,0,0,0.84887654,-0.52859116,107467,250881
58864,0,0,0.849051,-0.52831095,107500,250881
58865,0,0,0.8492253,-0.52803075,107533,250881
58866,0,0,0.8493995,-0.5277504,107567,250881
58867,0,0,0.8495737,-0.52747,107600,250881
58868,0,0,0.8497477,-0.52718955,107633,250881
58869,0,0,0.84992176,-0.526909,107667,250881
58870,0,0,0.8500956,-0.52662843,107700,250881
58871,0,0,0.85026824,-0.5263496,107733,250881
58872,0,0,0.85044307,-0.52606726,107767,250881
58873,0,0,0.8506166,-0.5257865,107800,250881
58874,0,0,0.85079014,-0.5255056,107833,250881
58875,0,0,0.8509635,-0.52522486,107867,250881
58876,0,0,0.8511368,-0.52494395,107900,250881
58877,0,0,0.85131,-0.524663,107933,250881
58878,0,0,0.8514832,-0.52438194,107967,250881
58879,0,0,0.8516562,-0.5241009,108000,250881
58880,0,0,0.8518281,-0.5238215,108033,250881
58881,0,0,0.8520021,-0.5235385,108067,250881
58882,0,0,0.85217476,-0.52325726,108100,250881
58883,0,0,0.85234743,-0.522976,108133,250881
58884,0,0,0.8525201,-0.52269465,108167,250881
58885,0,0,0.8526926,-0.5224132,108200,250881
58886,0,0,0.8528649,-0.5221317,108233,250881
58887,0,0,0.85303724,-0.5218501,108267,250881
58888,0,0,0.8532094,-0.5215686,108300,250881
58889,0,0,0.8533805,-0.5212885,108333,250881
58890,0,0,0.8535535,-0.5210052,108367,250881
58891,0,0,0.85372555,-0.52072346,108400,250881
58892,0,0,0.8538973,-0.5204418,108433,250881
58893,0,0,0.854069,-0.52015984,108467,250881
58894,0,0,0.85424066,-0.51987785,108500,250881
58895,0,0,0.8544122,-0.5195959,108533,250881
58896,0,0,0.8545836,-0.5193138,108567,250881
58897,0,0,0.854755,-0.5190317,108600,250881
58898,0,0,0.8549252,-0.51875126,108633,250881
58899,0,0,0.85509753,-0.51846737,108667,250881
58900,0,0,0.8552686,-0.5181851,108700,250881
58901,0,0,0.85543954,-0.51790273,108733,250881
58902,0,0,0.85561043,-0.5176203,108767,250881
58903,0,0,0.85578126,-0.51733786,108800,250881
58904,0,0,0.8559521,-0.5170554,108833,250881
58905,0,0,0.85612154,-0.51677454,108866,250881
58906,0,0,0.8562931,-0.5164903,108900,250881
58907,0,0,0.8564624,-0.51620936,108933,250881
58908,0,0,0.85663384,-0.515925,108967,250881
58909,0,0,0.85680413,-0.51564217,109000,250881
58910,0,0,0.85697424,-0.5153592,109033,250881
58911,0,0,0.85714424,-0.5150764,109067,250881
58912,0,0,0.85731435,-0.51479346,109100,250881
58913,0,0,0.85748416,-0.5145104,109133,250881
58914,0,0,0.85765284,-0.5142292,109166,250881
58915,0,0,0.8578236,-0.5139442,109200,250881
58916,0,0,0.85799325,-0.513661,109233,250881
58917,0,0,0.85816264,-0.5133779,109267,250881
58918,0,0,0.85833204,-0.5130946,109300,250881
58919,0,0,0.8585014,-0.51281124,109333,250881
58920,0,0,0.85867065,-0.5125278,109367,250881
58921,0,0,0.85883975,-0.51224434,109400,250881
58922,0,0,0.8590088,-0.5119609,109433,250881
58923,0,0,0.8591777,-0.51167744,109467,250881
58924,0,0,0.8593466,-0.5113938,109500,250881
58925,0,0,0.85951537,-0.51110995,109533,250881
