ID,ParentSet,UiWidgetID
11437,399,2933
11438,399,2934
11439,399,2935
11440,399,2936
11441,399,2937
11442,399,2938
11443,399,2939
11444,399,2940
11445,399,2941
11447,283,2942
11448,1,2943
11450,1,2944
11451,1,2945
11452,1,2946
11459,1,2947
11460,1,2948
11461,1,2949
11464,1,2950
11465,1,2951
11466,283,2952
11471,467,2954
11473,468,2956
11476,469,2958
11481,470,2960
11482,471,2961
11483,472,2962
11489,252,2963
11493,474,2921
11494,475,2886
11495,476,2706
11498,477,2886
11499,478,2695
11500,478,2700
11501,479,3134
11502,479,3135
11503,479,3136
11504,479,3137
11505,480,2703
11506,481,2702
11507,1,3138
11508,477,3133
11509,482,2704
11510,483,2695
11511,483,2700
11512,485,2707
11513,486,2705
11514,283,3139
11515,283,3140
11516,487,2700
11517,488,3141
11520,489,3144
11521,489,3145
11522,489,3146
11523,283,3147
11526,283,3149
11528,283,3151
11533,489,3156
11534,1,3157
11535,1,3158
11536,1,3159
11537,1,3160
11538,489,3161
11542,490,3164
11548,1,3170
11559,1,3172
11560,1,3171
11561,1,3173
11562,1,3174
11563,1,3175
11564,1,3176
11565,1,3177
11566,1,3178
11568,493,3179
11570,283,3180
11571,494,3181
11572,283,3182
11573,495,3183
11574,496,3184
11575,426,3185
11576,497,3186
11577,498,3183
11578,498,2921
11579,498,2886
11580,1,3187
11581,283,3188
11582,283,3189
11583,283,3190
11585,499,3191
11587,501,3193
11589,502,3195
11590,502,3196
11591,484,3195
11592,484,3196
11593,1,3197
11594,1,3198
11595,1,3199
11596,1,3200
11597,1,3201
11603,252,3203
11605,252,3205
11606,252,3204
11609,252,3202
11611,252,3208
11612,252,3209
11613,252,3210
11614,252,3211
11615,1,3212
11616,1,3213
11617,1,3214
11618,1,3215
11619,1,3216
11620,1,3217
11621,252,3218
11622,252,3219
11623,252,3220
11624,252,3221
11625,252,3222
11626,252,3223
11627,252,3224
11628,252,3225
11630,252,3227
11631,252,3228
11632,503,3229
11633,503,3230
11634,503,3231
11635,252,3232
11636,252,3233
11637,504,3234
11638,283,3235
11639,252,3236
11640,503,3237
11641,503,3238
11643,1,3240
11644,1,3241
11645,1,3242
11646,1,3243
11647,1,3244
11648,1,3245
11651,252,3248
11652,252,3249
11653,252,3250
11654,252,3251
11656,506,3252
11659,508,3254
11660,252,3255
11661,252,3256
11665,252,3259
11666,252,3260
11667,503,3261
11668,252,3262
11671,503,3265
11672,503,3266
11681,252,3272
11688,252,3276
11699,252,3285
11708,511,3294
11709,511,3295
11711,507,3253
11713,252,3297
11714,252,3298
11715,252,3299
11716,512,3300
11718,291,3302
11720,1,3304
11721,1,3305
11722,1,3306
11723,1,3307
11724,1,3308
11725,1,3309
11750,513,3328
11753,514,3273
11754,514,3257
11755,514,3246
11756,514,3330
11787,283,3355
11788,514,3356
11789,515,3357
11799,517,3363
11800,517,3364
11824,503,3366
11826,503,3367
11827,283,3368
11829,503,3369
11831,503,3370
11833,503,3371
11835,503,3372
11839,503,3374
11841,503,3375
11843,503,3376
11844,503,3377
11845,503,3378
11846,503,3379
11847,503,3380
11848,503,3381
11849,503,3382
11850,503,3383
11851,503,3384
11852,503,3385
11853,503,3386
11854,503,3387
11855,1,3388
11859,503,3389
11860,252,3390
11862,503,3391
11864,503,3392
11865,509,3393
11866,509,3394
11867,509,3395
11868,518,3395
11869,519,3395
11870,520,3395
11874,518,3396
11875,519,3397
11876,520,3398
11877,252,3399
11879,509,3400
11883,518,3401
11884,519,3402
11885,520,3403
11886,521,3265
11887,521,3266
11888,521,3366
11889,521,3371
11890,521,3372
11891,521,3373
11892,521,3374
11893,521,3375
11894,521,3376
11895,521,3377
11896,521,3378
11897,521,3379
11898,521,3380
11899,521,3381
11900,521,3382
11901,521,3383
11902,521,3384
11903,521,3385
11904,521,3386
11905,521,3387
11906,521,3389
11907,521,3392
11909,518,3404
11920,519,3405
11921,520,3406
11922,283,3407
11931,509,3411
11932,518,3411
11933,519,3411
11934,520,3411
11936,503,3373
11938,514,3413
11939,524,3414
11940,525,3415
11941,526,3416
11942,527,3417
11943,528,3418
11944,529,3419
11945,530,3420
11946,531,3421
11947,532,3422
11948,533,3423
11949,534,3424
11950,535,3425
11951,536,3426
11952,537,3427
11953,538,3428
11954,539,3429
11955,540,3430
11956,541,3431
11957,542,3432
11959,1,3434
11964,252,3437
11965,252,3438
11967,252,3440
11968,544,3441
11969,545,3442
11970,546,3443
11971,548,3444
11972,549,3445
11973,547,3446
11974,490,3447
11975,545,3448
11976,548,3449
11977,548,3450
11978,551,3441
11979,550,3451
11980,549,3452
11981,545,3453
11982,549,3453
11983,548,3453
11984,550,3453
11990,552,3453
11992,553,3441
11994,552,3456
11996,556,3457
11997,555,3458
12015,1,3459
12017,558,3460
12023,560,3271
12061,562,3475
12069,1,3477
12114,565,3492
12117,252,3494
12118,252,3495
12119,252,3496
12120,252,3497
12121,252,3498
12122,252,3499
12123,252,3500
12124,252,3501
12125,252,3502
12126,252,3503
12127,252,3504
12128,252,3505
12129,252,3506
12130,252,3507
12131,252,3508
12132,252,3509
12147,291,3514
12154,1,3519
12158,1,3521
12164,569,3525
12165,569,3526
12166,570,3441
12167,569,3453
12171,307,3528
12173,558,3529
12175,571,3530
12187,573,3531
12190,568,3538
12191,573,3539
12193,574,3540
12194,283,3541
12195,283,3542
12196,283,3543
12197,283,3544
12198,283,3545
12199,283,3546
12200,283,3547
12201,283,3548
12202,283,3549
12203,283,3550
12204,283,3551
12205,283,3552
12210,1,3554
12219,576,3555
12222,577,3557
12223,577,3558
12224,577,3559
12242,252,3572
12255,283,3463
12256,283,3576
12257,283,3577
12258,283,3578
12259,283,3579
12260,283,3580
12261,283,3581
12262,283,3582
12263,283,3583
12264,283,3584
12267,578,3585
12275,283,3586
12276,283,3589
12277,283,3590
12278,283,3591
12279,580,3453
12280,580,3592
12282,579,3593
12283,283,3594
12284,1,3595
12285,1,3596
12286,1,3597
12289,2,3599
12290,2,3600
12291,2,3601
12295,1,3612
12296,582,3613
12300,583,3614
12301,584,3615
12302,585,3616
12304,586,3617
12306,1,3619
12307,1,3620
12308,1,3621
12310,1,3623
12311,1,3624
12316,252,3611
12330,1,3622
12337,252,3631
12344,252,3632
12345,1,3625
12346,252,3693
12347,1,3627
12348,252,3778
12349,283,3779
12350,1,3780
12351,252,3781
12368,1,4183
12369,1,4184
12370,252,4185
12371,252,4186
12372,252,4187
12373,252,4188
12375,621,4189
12386,252,4199
12392,630,4203
12406,252,4208
12407,252,4209
12408,283,4210
12409,283,4211
12410,252,4212
12411,252,4213
12412,252,4214
12413,252,4215
12426,252,4221
12427,252,4222
12428,252,4223
12429,252,4224
12430,252,4225
12431,252,4226
12432,252,4227
12433,252,4228
12434,252,4229
12435,252,4230
12436,252,4231
12437,252,4232
12450,252,4233
12451,252,4234
12452,252,4235
12455,637,4236
12456,636,4237
12457,252,4238
12458,252,4239
12459,252,4240
12460,1,4241
12461,1,4242
12462,252,4243
12463,252,4244
12466,252,4247
12468,1,4249
12469,1,4250
12470,1,4251
12471,252,4252
12472,252,4253
12473,252,4254
12474,240,4255
12475,252,4256
12477,252,4258
12479,240,4259
12481,638,4260
12482,252,4261
12483,252,4262
12484,639,4263
12485,252,4264
12486,252,4265
12487,252,4266
12497,1,4267
12499,1,4268
12500,1,4269
12501,1,4270
12502,252,4271
12503,252,4272
12504,252,4273
12505,252,4274
12506,252,4275
12507,252,4276
12508,252,4277
12509,252,4279
12510,252,4280
12511,252,4281
12512,252,4282
12513,1,4283
12514,252,4284
12515,252,4285
12516,252,4286
12517,252,4287
12518,252,4288
12519,252,4289
12523,252,4294
12524,252,4295
12525,252,4296
12526,252,4302
12528,252,4304
12529,252,4305
12533,645,4306
12542,645,4310
12543,645,4308
12544,645,4309
12545,645,4307
12546,650,4255
12547,650,4311
12548,240,4311
12549,638,4312
12550,638,4313
12551,240,4314
12552,650,4314
12553,240,4315
12554,650,4315
12556,658,4317
12557,660,4318
12558,661,4319
12560,252,4320
12561,252,4321
12562,252,4322
12563,252,4323
12564,663,4324
12565,664,4325
12567,252,4326
12570,252,4329
12573,634,4331
12574,634,4332
12575,634,4333
12576,634,4334
12577,634,4335
12578,634,4336
12579,634,4337
12580,634,4338
12581,634,4339
12582,634,4340
12583,634,4341
12587,252,4343
12588,645,4344
12605,670,4175
12606,671,4361
12607,671,4362
12608,671,4363
12609,672,4364
12611,674,4366
12613,634,4206
12626,252,4368
12628,674,4369
12629,240,4370
12631,240,4371
12633,240,4372
12634,675,4372
12635,240,4373
12637,675,4371
12638,675,4373
12639,1,4374
12640,1,4375
12641,1,4376
12642,1,4377
12643,1,4378
12644,1,4379
12645,1,4380
12646,1,4381
12647,1,4382
12648,1,4383
12649,1,4384
12650,1,4385
12652,676,4386
12653,240,4387
12656,672,4388
12657,672,4389
12658,240,4390
12663,240,4394
12665,240,4395
12667,677,4393
12668,677,4392
12669,677,4391
12670,683,4396
12671,672,4397
12672,672,4398
12673,672,4399
12674,672,4400
12675,672,4365
12676,679,4401
12677,679,4402
12678,679,4403
12679,240,4404
12680,240,4405
12681,240,4406
12683,240,4407
12685,240,4408
12689,684,4409
12690,678,4410
12691,678,4411
12692,678,4412
12693,240,4413
12694,240,4414
12695,240,4415
12696,685,4416
12697,685,4417
12698,686,4418
12699,1,4419
12700,687,4420
12701,687,4421
12702,686,4422
12703,619,4423
12714,1,4434
12715,1,4435
12716,1,4436
12717,1,4437
12745,1,4457
12748,695,4459
12749,696,4424
12750,697,4425
12751,698,4426
12752,699,4427
12753,700,4428
12754,701,4429
12755,702,4430
12756,703,4431
12757,633,4432
12758,704,4433
12759,696,4218
12761,698,4218
12763,700,4218
12766,703,4218
12767,633,4218
12769,283,4460
12772,705,4462
12774,706,4464
12779,707,4468
12780,708,4469
12781,698,4470
12782,699,4470
12783,700,4470
12787,283,4471
12789,1,4472
12791,619,4474
12792,696,4474
12793,697,4474
12794,701,4475
12795,702,4475
12796,703,4475
12797,633,4476
12798,704,4476
12799,1,4477
12800,1,4478
12801,1,4479
12802,711,4480
12803,711,4481
12804,619,4482
12805,696,4482
12806,697,4482
12807,698,4482
12808,699,4482
12809,700,4482
12810,701,4482
12811,702,4482
12812,703,4482
12813,633,4482
12814,704,4482
12815,619,4483
12816,696,4483
12817,697,4483
12818,698,4483
12819,699,4483
12820,700,4483
12821,701,4483
12822,702,4483
12823,703,4483
12824,633,4483
12825,704,4483
12826,619,4484
12827,696,4484
12828,697,4484
12829,698,4484
12830,699,4484
12831,700,4484
12832,701,4484
12833,702,4484
12834,703,4484
12835,633,4484
12836,704,4484
12837,619,4485
12838,696,4485
12839,697,4485
12840,698,4485
12841,699,4485
12842,700,4485
12843,701,4485
12844,702,4485
12845,703,4485
12846,633,4485
12847,704,4485
12859,712,4482
12860,712,4483
12861,712,4484
12862,712,4485
12863,713,4487
12864,713,4488
12867,714,4489
12868,715,4490
12870,716,4492
12876,716,4491
12877,716,4498
12878,717,4499
12885,718,4505
12886,719,4506
12887,720,4507
12891,716,4509
12892,716,4510
12893,716,4511
12894,716,4512
12895,717,4513
12896,721,4514
12897,723,4515
12898,722,4516
12899,724,4517
12900,723,4518
12901,721,4519
12903,724,4521
12904,717,4522
12905,725,4523
12906,725,4524
12907,718,4525
12910,721,4526
12911,723,4527
12912,722,4528
12913,724,4529
12914,725,4530
12915,725,4531
12916,725,4532
12917,721,4533
12918,723,4534
12919,717,4535
12920,722,4536
12921,722,4520
12922,726,4537
12923,716,4538
12924,716,4539
12925,716,4540
12929,1,4543
12931,728,4545
12939,725,4546
12940,716,4547
12941,716,4548
12942,716,4549
12948,719,4551
12949,720,4552
12953,729,4555
12955,729,4556
12956,730,4554
12957,730,4553
12958,730,4420
12959,729,4418
13094,736,4602
13098,737,4607
13102,240,4609
13105,240,4612
13107,240,4614
13108,672,4615
13109,240,4616
13194,739,4613
13195,739,4611
13196,739,4610
13241,742,4642
13276,252,4658
13277,748,4659
13279,748,4660
13280,749,4661
13281,750,4662
13283,252,4663
13284,252,4559
13285,252,4664
13286,252,4665
13287,252,4666
13288,252,4667
13289,252,4668
13290,252,4669
13291,252,4670
13292,252,4671
13293,252,4672
13294,252,4673
13295,252,4674
13324,725,4683
13352,252,4696
13353,252,4697
13354,252,4698
13415,760,4708
13416,760,4709
13417,762,4710
13418,762,4711
13419,763,4712
13420,763,4713
13421,764,4714
13422,764,4715
13431,768,4721
13432,769,4722
13433,770,4723
13434,771,4724
13438,723,4728
13439,723,4729
13440,723,4730
13441,723,4731
13442,723,4732
13456,775,4743
13459,776,4742
13460,777,4744
13461,778,4745
13480,781,4753
13483,783,4755
13490,784,4758
13491,785,4759
13492,786,4760
