ID,Field_10_1_5_49595_001,CollectableSourceInfoID
5172,0,297
5173,0,297
5174,0,297
5175,0,297
5176,1,297
5177,1,297
5178,0,297
5179,0,297
5180,0,297
5181,1,297
5182,1,297
5183,0,297
5184,1,297
5185,0,297
5186,1,297
5187,1,297
5188,1,297
5189,1,297
5190,1,297
5191,1,297
5192,1,297
5193,-1,297
5194,1,297
5195,0,297
5196,0,297
5197,0,297
5198,0,297
5199,0,297
5200,0,297
5201,0,297
5202,-1,297
5204,1,297
5205,0,297
5207,1,297
5208,-1,297
5209,0,297
5210,0,297
5211,-1,297
5212,0,297
5213,0,297
5214,0,297
5215,0,298
5216,0,298
5217,-1,298
5218,1,298
5219,0,298
5220,0,298
5221,0,298
5222,1,298
5224,1,298
5225,0,298
5226,0,298
5227,1,298
5228,-1,298
5229,-1,298
5232,1,298
5233,0,298
5234,0,298
5235,0,298
5236,0,299
5237,0,299
5238,-1,299
5239,1,299
5240,0,299
5241,0,299
5242,0,299
5243,1,299
5244,1,299
5245,0,299
5246,0,299
5247,1,299
5248,-1,299
5249,-1,299
5252,1,299
5253,0,299
5254,0,299
5255,0,299
5258,1,300
5259,0,300
5260,0,300
5261,1,300
5262,-1,300
5263,-1,300
5266,1,300
5267,0,300
5268,0,300
5269,0,300
5270,0,300
5271,1,300
5272,0,300
5273,1,300
5274,-1,300
5275,0,300
5276,0,300
5277,1,300
5278,1,300
5279,1,300
5280,0,300
5281,0,300
5282,0,300
5283,0,300
5284,-1,300
5285,1,300
5286,0,300
5287,0,300
5289,0,300
5290,1,300
5291,1,301
5292,1,301
5293,1,301
5294,0,301
5295,0,301
5296,0,301
5297,1,301
5298,1,301
5299,1,301
5300,0,301
5301,1,301
5302,0,301
5303,1,301
5304,0,301
5305,1,301
5306,1,301
5307,1,301
5308,-1,301
5309,-1,301
5310,-1,301
5311,-1,301
5313,0,301
5316,0,301
5317,0,301
5318,-1,301
5319,1,301
5320,0,301
5321,0,301
5322,0,301
5323,1,301
5324,1,301
5325,0,301
5326,0,301
5327,1,301
5328,-1,301
5329,-1,301
5332,1,301
5333,0,301
5334,0,301
5335,0,301
5336,0,301
5337,1,301
5338,0,301
5339,1,301
5340,-1,301
5341,0,301
5342,0,301
5343,1,302
5344,1,302
5345,0,303
5346,0,303
5347,0,303
5349,0,303
5350,0,303
5351,0,303
5352,0,303
5353,1,303
5354,1,303
5355,1,303
5356,1,303
5358,0,303
5359,0,303
5360,0,303
5361,0,303
5362,1,303
5363,0,303
5364,1,303
5365,0,303
5366,1,303
5367,0,303
5368,-1,303
5369,1,303
5370,0,303
5371,0,303
5372,0,303
5373,0,303
5374,0,303
5375,1,303
5376,-1,303
5377,-1,303
5379,-1,303
5380,0,303
5381,0,303
5382,0,303
5383,1,303
5384,0,303
5385,0,303
5386,0,303
5387,1,303
5388,1,303
5389,1,303
5392,0,304
5393,0,304
5394,0,304
5396,0,304
5397,0,304
5398,0,304
5399,1,304
5400,1,304
5401,0,304
5402,1,304
5403,1,304
5404,1,304
5405,1,304
5407,1,304
5408,1,304
5409,1,304
5412,0,305
5413,0,305
5414,0,305
5415,0,305
5416,1,305
5417,0,305
5418,1,305
5419,0,305
5420,1,305
5421,0,305
5422,-1,305
5423,1,305
5424,0,305
5425,0,305
5426,0,305
5427,0,305
5428,0,305
5429,1,305
5430,-1,305
5431,-1,305
5433,-1,305
5434,0,305
5435,0,305
5436,0,305
5437,1,305
5438,0,305
5439,0,305
5440,0,305
5441,0,305
5442,0,305
5443,1,305
5444,1,305
5445,1,305
5446,0,305
5447,1,305
5448,-1,305
5449,1,305
5450,1,305
5451,0,305
5452,1,305
5455,0,305
5456,0,305
5457,1,305
5460,1,305
5461,1,305
5462,1,305
5465,0,306
5466,-1,306
5467,-1,306
5468,0,306
5469,-1,306
5470,-1,306
5471,0,306
5472,0,306
5473,1,306
5474,1,306
5476,1,306
5477,0,306
5478,0,306
5479,1,306
5480,1,306
5481,0,306
5482,0,306
5483,1,306
5484,1,306
5485,1,306
5486,-1,306
5487,1,306
5488,0,306
5489,0,306
5490,0,306
5491,0,306
5492,-1,306
5495,-1,306
5496,0,306
5497,1,306
5498,0,306
5499,-1,306
5500,1,306
5501,1,306
5502,0,306
5503,1,306
5504,-1,306
5506,0,306
5507,0,306
5508,-1,306
5509,1,306
5510,-1,306
5511,-1,306
5512,1,306
5513,-1,306
5514,-1,306
5515,0,306
5516,0,306
5517,-1,306
5518,-1,307
5519,1,307
5520,1,307
5521,0,307
5522,1,307
5523,-1,307
5525,0,307
5526,0,307
5527,1,307
5528,0,307
5529,1,307
5531,0,307
5532,0,307
5533,1,307
5534,0,307
5535,0,307
5536,-1,307
5537,1,307
5538,-1,307
5539,-1,307
5540,1,307
5541,-1,307
5542,-1,307
5543,0,307
5544,0,307
5545,-1,307
5546,0,307
5547,-1,307
5548,-1,307
5549,0,307
5550,-1,307
5551,-1,307
5552,0,307
5553,0,307
5554,1,307
5556,-1,308
5557,1,308
5558,1,308
5559,0,308
5560,1,308
5561,-1,308
5563,0,308
5564,0,308
5565,0,308
5566,0,308
5567,1,308
5568,1,308
5569,-1,308
5570,1,308
5571,1,308
5572,0,308
5573,0,308
5574,0,308
5575,-1,308
5576,0,308
5577,-1,308
5578,0,308
5579,-1,308
5580,0,308
5581,-1,308
5582,1,308
5585,1,308
5586,0,308
5588,0,308
5589,0,308
5590,-1,309
5592,1,309
5593,1,309
5594,0,309
5595,1,309
5596,-1,309
5598,0,309
5599,0,309
5600,1,309
5601,0,309
5602,1,309
5604,0,309
5605,0,309
5606,1,309
5607,0,309
5608,0,309
5609,0,309
5610,0,309
5611,0,309
5612,0,309
5613,1,309
5614,1,309
5615,-1,309
5616,1,309
5617,0,309
5618,0,309
5619,0,309
5620,-1,309
5621,0,309
5622,-1,309
5623,0,309
5624,-1,309
5625,0,309
5626,-1,309
5627,1,309
5629,1,309
5631,1,309
5632,0,309
5633,-1,310
5634,1,310
5635,1,310
5636,0,310
5637,1,310
5638,-1,310
5640,0,310
5641,0,310
5642,0,310
5643,1,310
5644,1,310
5645,1,310
5646,1,310
5647,-1,310
5648,-1,310
5649,-1,310
5650,1,310
5651,1,310
5652,-1,310
5653,-1,310
5654,1,310
5655,0,310
5656,1,310
5657,0,310
5658,0,310
5661,1,310
5662,1,310
5663,-1,311
5664,1,311
5665,1,311
5666,0,311
5667,1,311
5668,-1,311
5670,0,311
5671,0,311
5672,1,311
5673,0,311
5674,1,311
5676,0,311
5677,0,311
5678,1,311
5679,0,311
5680,0,311
5681,0,311
5682,1,311
5683,1,311
5684,1,311
5685,1,311
5686,1,311
5687,-1,311
5688,-1,311
5689,-1,311
5690,1,311
5691,1,311
5692,-1,311
5693,-1,311
5694,1,311
5695,0,311
5696,1,311
5697,0,311
5698,0,311
5701,1,311
5702,1,312
5703,1,312
5704,0,312
5705,0,312
5706,1,312
5707,1,312
5708,1,312
5709,-1,312
5710,1,312
5711,0,312
5712,0,312
5713,0,312
5714,0,312
5715,-1,312
5718,-1,312
5719,0,312
5720,0,312
5721,-1,312
5722,1,312
5723,1,312
5724,0,312
5725,1,312
5726,-1,312
5727,1,312
5729,-1,312
5730,0,312
5731,0,312
5732,-1,312
5733,1,312
5734,-1,312
5735,-1,312
5736,1,312
5737,-1,312
5738,-1,312
5739,0,312
5740,0,312
5741,-1,312
5742,0,312
5743,-1,312
5744,-1,312
5745,0,312
5746,-1,312
5747,1,312
5748,-1,312
5749,0,312
5750,0,312
5751,1,312
5753,1,312
5754,0,312
5755,0,312
5756,-1,313
5757,1,313
5758,1,313
5759,0,313
5760,1,313
5761,-1,313
5763,0,313
5764,0,313
5765,-1,313
5766,0,313
5767,-1,313
5768,1,313
5769,1,313
5770,0,313
5771,1,313
5772,0,313
5773,0,313
5774,0,313
5775,0,313
5776,0,313
5777,0,313
5778,0,313
5779,1,313
5781,0,313
5782,0,313
5784,0,313
5785,0,313
5786,0,313
5787,1,313
5788,1,313
5789,1,313
5790,1,313
5791,-1,313
5792,-1,313
5793,-1,313
5794,1,313
5795,1,313
5796,-1,313
5797,-1,313
5798,1,313
5799,0,313
5800,1,313
5801,0,313
5802,0,313
5805,1,313
5806,1,313
5807,1,314
5808,-1,314
5809,0,314
5810,0,314
5811,-1,314
5812,-1,314
5813,0,314
5814,0,314
5815,1,314
5816,1,314
5817,-1,314
5818,-1,314
5819,1,314
5820,-1,314
5821,-1,314
5822,1,314
5823,-1,314
5824,-1,314
5825,0,314
5826,0,314
5827,-1,314
5828,0,314
5829,-1,314
5830,-1,314
5831,0,314
5832,-1,314
5833,-1,314
5834,0,314
5835,0,314
5836,1,314
5838,1,314
5839,0,314
5840,0,314
5841,1,314
5842,1,314
5843,0,314
5844,0,314
5845,1,314
5846,1,314
5847,1,314
5848,-1,314
5849,1,314
5850,0,314
5851,0,314
5852,0,314
5853,0,314
5854,-1,314
5857,-1,314
5858,0,314
5859,0,314
5860,1,314
5861,1,314
5862,1,315
5863,-1,315
5864,0,315
5865,0,315
5866,-1,315
5867,-1,315
5868,0,315
5869,0,315
5870,1,315
5871,1,315
5872,-1,315
5873,0,315
5874,0,315
5875,1,315
5876,0,315
5877,1,315
5879,0,315
5880,0,315
5881,1,315
5882,-1,315
5883,1,315
5884,-1,315
5885,-1,315
5886,1,315
5887,-1,315
5888,-1,315
5889,0,315
5890,0,315
5891,-1,315
5892,0,315
5893,-1,315
5894,-1,315
5895,0,315
5896,-1,315
5897,-1,315
5898,0,315
5899,0,315
5900,1,315
5902,1,316
5903,-1,316
5904,0,316
5905,0,316
5906,-1,316
5907,-1,316
5908,0,316
5909,0,316
5910,1,316
5911,0,316
5912,1,316
5913,-1,316
5914,0,316
5915,0,316
5916,1,316
5917,1,316
5918,-1,316
5919,1,316
5920,0,316
5921,0,316
5922,0,316
5923,-1,316
5924,0,316
5925,-1,316
5926,0,316
5927,-1,316
5928,0,316
5929,-1,316
5930,1,316
5933,1,316
5934,1,316
5935,0,316
5937,0,316
5938,1,317
5939,-1,317
5940,0,317
5941,0,317
5942,-1,317
5943,-1,317
5944,0,317
5945,0,317
5946,1,317
5947,1,317
5948,-1,317
5949,0,317
5950,0,317
5951,1,317
5952,0,317
5953,1,317
5955,0,317
5956,0,317
5957,1,317
5958,0,317
5959,0,317
5960,1,317
5961,1,317
5962,-1,317
5963,1,317
5964,0,317
5965,0,317
5966,0,317
5967,-1,317
5968,0,317
5969,-1,317
5970,0,317
5971,0,317
5972,-1,317
5973,0,317
5974,-1,317
5975,1,317
5978,1,317
5979,0,317
5981,0,317
5982,0,317
5983,1,317
5984,0,317
5985,0,317
5986,0,317
5987,1,318
5988,-1,318
5989,0,318
5990,0,318
5991,-1,318
5992,-1,318
5993,0,318
5994,0,318
5995,1,318
5996,1,318
5997,-1,318
5998,0,318
5999,1,318
6000,1,318
6001,1,318
6002,1,318
6003,-1,318
6004,-1,318
6005,-1,318
6006,1,318
6007,1,318
6008,-1,318
6009,-1,318
6010,1,318
6011,0,318
6012,1,318
6013,0,318
6014,0,318
6017,1,318
6018,1,318
6019,1,319
6020,-1,319
6021,0,319
6022,0,319
6023,-1,319
6024,-1,319
6025,0,319
6026,0,319
6027,1,319
6028,1,319
6029,-1,319
6030,0,319
6031,0,319
6032,1,319
6033,0,319
6034,1,319
6036,0,319
6037,0,319
6038,1,319
6039,0,319
6040,1,319
6041,1,319
6042,1,319
6043,1,319
6044,-1,319
6045,-1,319
6046,-1,319
6047,1,319
6048,1,319
6049,-1,319
6050,-1,319
6051,1,319
6052,0,319
6053,1,319
6054,0,319
6055,0,319
6058,1,319
6059,1,319
6060,1,320
6061,-1,320
6062,0,320
6063,0,320
6064,-1,320
6065,-1,320
6066,0,320
6067,0,320
6068,1,320
6069,1,320
6070,-1,320
6071,-1,320
6072,-1,320
6073,1,320
6074,-1,320
6075,-1,320
6076,1,320
6077,-1,320
6078,-1,320
6079,0,320
6080,0,320
6081,-1,320
6082,0,320
6083,-1,320
6084,-1,320
6085,0,320
6086,-1,320
6087,-1,320
6088,0,320
6089,0,320
6090,1,320
6092,1,320
6093,0,320
6094,0,320
6095,1,320
6096,1,320
6097,0,320
6098,0,320
6099,1,320
6100,1,320
6101,1,320
6102,1,320
6103,-1,320
6104,1,320
6105,0,320
6106,0,320
6107,0,320
6108,0,320
6109,-1,320
6112,-1,320
6113,0,320
6114,0,320
6115,1,320
6116,-1,321
6117,0,321
6118,0,321
6119,-1,321
6120,-1,321
6121,0,321
6122,0,321
6123,1,321
6124,1,321
6125,-1,321
6126,0,321
6127,0,321
6128,-1,321
6129,0,321
6130,-1,321
6131,1,321
6132,1,321
6133,0,321
6134,1,321
6135,0,321
6136,0,321
6137,0,321
6138,0,321
6139,0,321
6140,0,321
6141,0,321
6142,1,321
6144,0,321
6145,0,321
6147,0,321
6148,1,321
6149,1,321
6150,1,321
6151,1,321
6152,-1,321
6153,-1,321
6154,-1,321
6155,1,321
6156,1,321
6157,-1,321
6158,-1,321
6159,1,321
6160,0,321
6161,1,321
6162,0,321
6163,0,321
6166,1,321
6167,1,321
6168,1,321
6169,0,322
6170,0,322
6171,1,322
6172,1,322
6173,0,322
6174,1,322
6175,1,322
6176,0,322
6177,0,322
6178,0,322
6179,1,322
6180,1,322
6182,0,322
6184,0,323
6185,0,323
6186,1,323
6187,1,323
6188,0,323
6189,1,323
6190,1,323
6191,0,323
6192,0,323
6193,0,323
6194,1,323
6195,1,323
6197,0,323
6199,0,324
6200,0,324
6201,1,324
6202,1,324
6203,0,324
6204,1,324
6205,1,324
6206,0,324
6207,0,324
6208,0,324
6209,1,324
6210,1,324
6212,0,324
6214,0,325
6215,0,325
6216,1,325
6217,1,325
6218,0,325
6219,1,325
6220,1,325
6221,0,325
6222,0,325
6223,0,325
6225,1,325
6226,1,325
6228,0,325
6229,0,326
6230,0,326
6231,1,326
6232,1,326
6233,0,326
6234,1,326
6235,1,326
6236,0,326
6237,0,326
6238,0,326
6239,1,326
6240,1,326
6242,0,326
6244,0,327
6245,0,327
6246,1,327
6247,1,327
6248,0,327
6249,1,327
6250,1,327
6251,0,327
6252,0,327
6253,0,327
6254,1,327
6255,1,327
6257,0,327
6259,0,328
6260,0,328
6261,1,328
6262,1,328
6263,0,328
6264,1,328
6265,1,328
6266,0,328
6267,0,328
6268,0,328
6269,1,328
6270,1,328
6273,0,328
6345,-1,40488
6361,-1,40488
6377,-1,40488
6475,-1,40488
6480,-1,40488
6492,-1,40488
6505,-1,40488
6579,-1,40488
6593,-1,40488
6616,-1,40488
6632,-1,40488
6648,-1,40488
6665,-1,40488
6681,-1,40488
6697,-1,40488
6713,-1,40488
6729,-1,40488
6745,-1,40488
6779,-1,40488
6796,-1,40488
6804,-1,40488
6810,-1,40488
6815,-1,40488
6817,-1,40488
6827,-1,40488
6888,-1,40488
6905,-1,40488
6921,-1,40488
6936,-1,40488
7143,-1,40488
7256,-1,40488
7257,1,40488
7258,0,40488
7259,1,40488
7260,-1,40488
7261,-1,40488
7262,-1,40488
7263,-1,40488
7264,0,40488
7265,0,40488
7266,0,40488
7269,0,40488
7270,0,40488
7272,0,40488
7273,1,40488
7276,0,40488
7277,1,40488
7278,1,40488
7279,0,40488
7280,1,40488
7281,-1,40488
7282,0,40488
7284,1,40488
7286,0,40488
7287,0,40488
7288,-1,40488
7289,-1,40488
7290,1,40488
7291,-1,40488
7292,0,40488
7293,0,40488
7294,-1,40488
7295,-1,40488
7296,-1,40488
7297,1,40488
7298,-1,40488
7299,-1,40488
7300,-1,40488
7301,1,40488
7302,-1,40488
7303,1,40488
7304,1,40488
7305,-1,40488
7306,-1,40488
7307,0,40488
7308,1,40488
7309,-1,40488
7310,1,40488
7311,-1,40488
7312,-1,40488
7313,-1,40488
7314,1,40488
7315,-1,40488
7316,1,40488
7317,0,40488
7318,1,40488
7319,-1,40488
7320,0,40488
7321,-1,40488
7322,-1,40488
7323,1,40488
7324,-1,40488
7325,1,40488
7326,-1,40488
7327,-1,40488
7328,-1,40488
7329,0,40488
7330,1,40488
7331,-1,40488
7332,1,40488
7333,1,40488
7334,1,40488
7335,0,40488
7336,-1,40488
7337,1,40488
7338,0,40488
7339,1,40488
7340,0,40488
7341,1,40488
7342,-1,40488
7343,0,40488
7344,1,40488
7345,-1,40488
7346,0,40488
7347,-1,40488
7348,-1,40488
7349,-1,40488
7350,0,40488
7351,1,40488
7352,-1,40488
7353,-1,40488
7354,-1,40488
7355,-1,40488
7356,1,40488
7357,1,40488
7358,0,40488
7360,-1,40488
7361,0,40488
7362,1,40488
7363,-1,40488
7364,0,40488
7365,-1,40488
7396,-1,40488
7472,-1,40488
7473,0,40488
7474,1,40488
7475,1,40488
7476,-1,40488
7477,-1,40488
7478,1,40488
7479,1,40488
7480,-1,40488
7481,-1,40488
7482,-1,40488
7483,1,40488
7484,0,40488
7485,0,40488
7486,0,40488
7519,-1,40488
7520,0,40488
7521,-1,40488
7540,-1,40488
7555,-1,40488
7556,-1,40488
7557,-1,40488
7558,1,40488
7574,-1,40488
7584,0,40488
7585,-1,40488
7586,1,40488
7587,-1,40488
7588,1,40488
7589,-1,40488
7590,-1,40488
7591,1,40488
7592,0,40488
7593,1,40488
7594,-1,40488
7595,-1,40488
7596,1,40488
7597,0,40488
7598,0,40488
7599,-1,40488
7601,-1,40488
7602,1,40488
7603,-1,40488
7604,-1,40488
7605,-1,40488
7606,-1,40488
7607,1,40488
7608,-1,40488
7609,0,40488
7610,-1,40488
7611,1,40488
7612,-1,40488
7613,-1,40488
7614,1,40488
7615,0,40488
7616,0,40488
7617,0,40488
7618,-1,40488
7619,-1,40488
7620,0,40488
7621,1,40488
7622,0,40488
7623,-1,40488
7624,-1,40488
7625,-1,40488
7626,0,40488
7627,1,40488
7628,0,40488
7629,-1,40488
7630,-1,40488
7631,0,40488
7632,0,40488
7633,-1,40488
7634,1,40488
7635,1,40488
7636,-1,40488
7637,-1,40488
7638,-1,40488
7639,-1,40488
7640,1,40488
7641,-1,40488
7642,0,40488
7643,-1,40488
7644,-1,40488
7645,1,40488
7646,1,40488
7647,1,40488
7648,-1,40488
7649,-1,40488
7650,-1,40488
7651,0,40488
7652,-1,40488
7653,1,40488
7654,-1,40488
7655,-1,40488
7656,-1,40488
7657,-1,40488
7658,-1,40488
7659,-1,40488
7660,-1,40488
7661,1,40488
7662,1,40488
7663,1,40488
7664,1,40488
7665,-1,40488
7666,0,40488
7667,1,40488
7668,1,40488
7669,-1,40488
7670,0,40488
7671,1,40488
7672,1,40488
7673,0,40488
7674,0,40488
7675,0,40488
7676,1,40488
7677,-1,40488
7678,0,40488
7679,-1,40488
7680,-1,40488
7681,1,40488
7682,0,40488
7683,-1,40488
7684,1,40488
7685,0,40488
7686,1,40488
7687,-1,40488
7688,1,40488
7689,-1,40488
7690,0,40488
7691,1,40488
7692,1,40488
7693,-1,40488
7694,1,40488
7695,1,40488
7696,-1,40488
7697,-1,40488
7698,1,40488
7699,-1,40488
7700,1,40488
7701,-1,40488
7702,1,40488
7703,1,40488
7704,1,40488
7705,0,40488
7706,1,40488
7707,0,40488
7708,0,40488
7709,0,40488
7710,0,40488
7713,1,40488
7714,0,40488
7715,-1,40488
7716,0,40488
7717,0,40488
7718,0,40488
7719,0,40488
7720,0,40488
7721,0,40488
7722,1,40488
7723,1,40488
7724,0,40488
7725,0,40488
7726,0,40488
7727,1,40488
7728,-1,40488
7729,-1,40488
7730,-1,40488
7733,-1,40488
7735,-1,40488
7738,-1,40488
7739,-1,40488
7741,1,40488
7743,0,40488
7744,0,40488
7745,0,40488
7746,0,40488
7747,0,40488
7748,1,40488
7749,-1,40488
7750,0,40488
7751,1,40488
7752,-1,40488
7753,0,40488
7755,0,40488
7759,1,40488
7764,0,40488
7765,1,40488
7768,1,40488
7769,-1,40488
7771,-1,40488
7772,-1,40488
7773,-1,40488
7774,-1,40488
7775,-1,40488
7776,0,40488
7777,0,40488
7778,0,40488
7779,1,40488
7780,-1,40488
7781,1,40488
7782,1,40488
7783,-1,40488
7784,-1,40488
7785,-1,40488
7786,1,40488
7787,1,40488
7788,0,40488
7789,0,40488
7790,1,40488
7791,1,40488
7792,1,40488
7793,1,40488
7794,-1,40488
7795,1,40488
7796,0,40488
7797,1,40488
7798,1,40488
7799,-1,40488
7800,-1,40488
7801,1,40488
7810,1,40488
7811,-1,40488
7812,0,40488
7814,-1,40488
7815,1,40488
7816,1,40488
7851,-1,40488
7868,-1,40488
7884,-1,40488
7898,-1,40488
7902,-1,40488
7904,1,40488
7910,-1,40488
7912,1,40488
7913,1,40488
7914,0,40488
7915,0,40488
7916,0,40488
7917,0,40488
7920,-1,40488
7921,0,40488
7922,0,40488
7923,0,40488
7924,0,40488
7925,0,40488
7926,0,40488
7927,0,40488
7928,0,40488
7929,0,40488
7930,0,40488
7931,0,40488
7932,0,40488
7933,0,40488
7934,0,40488
7935,0,40488
7936,1,40488
7940,-1,40488
7941,0,40488
7943,1,40488
7944,0,40488
7947,0,40488
7948,0,40488
7949,1,40488
7950,1,40488
7951,1,40488
7955,0,40488
7962,1,40488
7963,-1,40488
7964,0,40488
7965,0,40488
7966,-1,40488
7967,-1,40488
7968,0,40488
7969,0,40488
7970,-1,40488
7971,1,40488
7972,-1,40488
7973,-1,40488
7974,0,40488
7975,1,40488
7976,-1,40488
7977,0,40488
7979,1,40488
7983,0,40488
7988,-1,40488
7991,-1,40488
7992,-1,40488
7993,1,40488
7994,0,40488
7995,-1,40488
7996,-1,40488
7997,-1,40488
7998,1,40488
7999,1,40488
8000,0,40488
8001,1,40488
8002,0,40488
8003,0,40488
8004,1,40488
8005,-1,40488
8006,1,40488
8007,-1,40488
8008,1,40488
8009,-1,40488
8010,-1,40488
8011,0,40488
8012,1,40488
8013,1,40488
8014,-1,40488
8015,1,40488
8016,0,40488
8017,-1,40488
8018,-1,40488
8019,-1,40488
8032,1,40488
8033,-1,40488
8034,-1,40488
8035,-1,40488
8036,1,40488
8037,1,40488
8038,0,40488
8039,0,40488
8040,0,40488
8041,1,40488
8042,0,40488
8043,-1,40488
8044,1,40488
8045,0,40488
8046,1,40488
8047,0,40488
8048,1,40488
8049,0,40488
8050,-1,40488
8051,-1,40488
8052,0,40488
8053,-1,40488
8054,0,40488
8055,0,40488
8056,0,40488
8057,0,40488
8058,1,40488
8059,-1,40488
8060,-1,40488
8061,-1,40488
8062,0,40488
8063,0,40488
8064,1,40488
8065,0,40488
8066,0,40488
8067,1,40488
8068,1,40488
8069,0,40488
8070,0,40488
8071,0,40488
8072,1,40488
8073,0,40488
8074,-1,40488
8075,0,40488
8076,0,40488
8077,0,40488
8078,-1,40488
8079,1,40488
8083,1,40488
8089,0,40488
8090,-1,40488
8091,1,40488
8092,-1,40488
8093,0,40488
8094,0,40488
8095,0,40488
8096,0,40488
8097,-1,40488
8098,1,40488
8099,-1,40488
8100,1,40488
8101,1,40488
8102,1,40488
8103,-1,40488
8104,1,40488
8105,1,40488
8107,-1,40488
8108,-1,40488
8109,-1,40488
8110,0,40488
8111,-1,40488
8112,1,40488
8113,1,40488
8114,1,40488
8115,-1,40488
8116,-1,40488
8117,1,40488
8118,0,40488
8119,0,40488
8120,-1,40488
8121,-1,40488
8122,1,40488
8123,1,40488
8124,-1,40488
8125,-1,40488
8126,1,40488
8127,-1,40488
8128,0,40488
8129,0,40488
8131,0,40488
8133,-1,40488
8136,1,40488
8137,0,40488
8138,1,40488
8139,1,40488
8142,0,40488
8143,1,40488
8144,0,40488
8145,0,40488
8146,0,40488
8147,0,40488
8148,-1,40488
8149,0,40488
8150,0,40488
8151,1,40488
8152,-1,40488
8153,0,40488
8154,0,40488
8155,-1,40488
8156,-1,40488
8157,0,40488
8158,-1,40488
8160,1,40488
8161,0,40488
8162,0,40488
8163,-1,40488
8164,-1,40488
8165,1,40488
8166,1,40488
8167,1,40488
8168,-1,40488
8169,0,40488
8170,1,40488
8171,1,40488
8172,1,40488
8173,1,40488
8174,1,40488
8175,1,40488
8179,1,40488
8180,1,40488
8181,1,40488
8182,1,40488
8183,1,40488
8189,-1,40488
8191,0,40488
8192,1,40488
8193,0,40488
8194,1,40488
8195,0,40488
8196,0,40488
8197,0,40488
8198,0,40488
8199,0,40488
8200,-1,40488
8201,1,40488
8202,1,40488
8203,0,40488
8204,0,40488
8205,0,40488
8206,1,40488
8207,1,40488
8208,0,40488
8209,0,40488
8211,0,40488
8212,-1,40488
8214,1,40488
8215,0,40488
8216,0,40488
8219,1,40488
8220,0,40488
8221,1,40488
8224,0,40488
8231,-1,40488
8232,1,40488
8235,0,40488
8238,0,40488
8239,-1,40488
8240,-1,40488
8241,0,40488
8242,1,40488
8243,0,40488
8244,1,40488
8245,0,40488
8246,-1,40488
8247,-1,40488
8248,-1,40488
8249,-1,40488
8250,1,40488
8251,0,40488
8252,0,40488
8253,1,40488
8254,-1,40488
8255,1,40488
8256,1,40488
8259,0,40488
8260,0,40488
8261,0,40488
8262,0,40488
8263,0,40488
8264,0,40488
8265,1,40488
8266,-1,40488
8267,-1,40488
8268,1,40488
8271,1,40488
8272,-1,40488
8276,0,40488
8278,1,40488
8279,0,40488
8280,1,40488
8281,0,40488
8282,0,40488
8283,0,40488
8284,1,40488
8285,1,40488
8286,-1,40488
8287,-1,40488
8288,-1,40488
8289,-1,40488
8290,-1,40488
8291,-1,40488
8292,-1,40488
8293,-1,40488
8294,1,40488
8295,0,40488
8296,1,40488
8297,0,40488
8298,1,40488
8299,0,40488
8300,1,40488
8301,1,40488
8302,0,40488
8303,0,40488
8304,0,40488
8306,0,40488
8307,-1,40488
8308,0,40488
8309,1,40488
8310,1,40488
8311,1,40488
8312,1,40488
8313,0,40488
8314,0,40488
8315,-1,40488
8316,1,40488
8317,1,40488
8318,1,40488
8319,-1,40488
8320,-1,40488
8321,0,40488
8322,0,40488
8323,0,40488
8324,0,40488
8325,0,40488
8326,0,40488
8327,0,40488
8328,0,40488
8329,0,40488
8330,-1,40488
8331,0,40488
8332,1,40488
8333,0,40488
8334,0,40488
8335,0,40488
8336,0,40488
8337,0,40488
8339,-1,40488
8340,1,40488
8341,0,40488
8342,0,40488
8343,-1,40488
8344,0,40488
8345,0,40488
8346,0,40488
8347,0,40488
8348,0,40488
8349,-1,40488
8350,-1,40488
8351,0,40488
8352,-1,40488
8353,-1,40488
8354,1,40488
8355,-1,40488
8356,0,40488
8357,0,40488
8358,1,40488
8359,0,40488
8360,-1,40488
8361,-1,40488
8362,1,40488
8363,1,40488
8364,0,40488
8365,1,40488
8366,1,40488
8367,-1,40488
8368,-1,40488
8369,0,40488
8370,-1,40488
8371,-1,40488
8372,-1,40488
8373,-1,40488
8374,-1,40488
8375,-1,40488
8376,-1,40488
8377,-1,40488
8378,-1,40488
8379,-1,40488
8380,-1,40488
8381,0,40488
8382,-1,40488
8383,-1,40488
8384,-1,40488
8385,-1,40488
8386,-1,40488
8387,-1,40488
8388,-1,40488
8389,-1,40488
8390,0,40488
8391,1,40488
8392,1,40488
8393,1,40488
8394,0,40488
8395,-1,40488
8396,-1,40488
8397,-1,40488
8398,-1,40488
8399,-1,40488
8400,-1,40488
8401,1,40488
8402,-1,40488
8403,-1,40488
8404,-1,40488
8405,-1,40488
8406,-1,40488
8407,1,40488
8408,-1,40488
8409,-1,40488
8411,-1,40488
8414,-1,40488
8415,-1,40488
8416,1,40488
8417,-1,40488
8418,1,40488
8419,1,40488
8420,1,40488
8421,0,40488
8422,-1,40488
8423,1,40488
8424,-1,40488
8425,-1,40488
8426,-1,40488
8427,0,40488
8428,-1,40488
8429,-1,40488
8430,-1,40488
8431,-1,40488
8432,-1,40488
8433,-1,40488
8434,-1,40488
8435,-1,40488
8436,-1,40488
8437,-1,40488
8438,-1,40488
8439,1,40488
8440,-1,40488
8441,-1,40488
8442,-1,40488
