ID,ClutterLevel,FallbackSpellVisualKitID,DelayMin,DelayMax,MinimumSpellVisualDensityFilterType,MinimumSpellVisualDensityFilterParam,ReducedSpellVisualDensityFilterType,ReducedSpellVisualDensityFilterParam,Flags[0],Flags[1]
6505,0,0,0,0,0,0,0,0,1048576,0
6506,0,0,0,0,0,0,0,0,0,0
6507,0,0,0,0,0,0,0,0,1048576,0
6508,0,0,0,0,0,0,0,0,1048576,0
6509,0,0,0,0,0,0,0,0,1048576,0
6510,0,0,0,0,0,0,0,0,1048576,0
6511,0,0,0,0,0,0,0,0,0,0
6512,0,0,0,0,0,0,0,0,1048576,0
6513,0,0,0,0,0,0,0,0,3145728,0
6514,0,0,0,0,0,0,0,0,1048576,0
6515,0,0,0,0,0,0,0,0,1048576,0
6516,0,0,0,0,0,0,0,0,0,0
6517,0,0,0,0,0,0,0,0,1048576,0
6518,0,0,0,0,0,0,0,0,1048576,0
6519,0,0,0,0,0,0,0,0,1048576,0
6520,0,0,0,0,0,0,0,0,1048576,0
6521,0,0,0,0,0,0,0,0,0,0
6522,0,0,0,0,0,0,0,0,0,0
6523,0,0,0,0,0,0,0,0,0,0
6524,0,0,0,0,0,0,0,0,0,0
6525,0,0,0,0,0,0,0,0,0,0
6526,0,0,0,0,0,0,0,0,0,0
6527,0,0,0,0,0,0,0,0,0,0
6528,0,0,0,0,0,0,0,0,0,0
6529,0,0,0,0,0,0,0,0,0,0
6530,0,0,0,0,0,0,0,0,0,0
6531,0,0,0,0,0,0,0,0,0,0
6532,0,0,0,0,0,0,0,0,1048576,0
6533,0,0,0,0,0,0,0,0,1048576,0
6534,0,0,0,0,0,0,0,0,1048576,0
6536,0,0,0,0,0,0,0,0,1048576,0
6537,0,0,0,0,0,0,0,0,1048576,0
6538,0,0,0,0,0,0,0,0,1048576,0
6539,0,0,0,0,0,0,0,0,0,0
6540,0,0,0,0,0,0,0,0,0,0
6541,0,0,0,0,0,0,0,0,1048576,0
6542,0,0,0,0,0,0,0,0,0,0
6543,0,0,0,0,0,0,0,0,1048576,0
6544,0,0,0,0,0,0,0,0,1048576,0
6545,0,0,0,0,0,0,0,0,1048576,0
6546,0,0,0,0,0,0,0,0,0,0
6547,0,0,0,0,0,0,0,0,0,0
6548,0,0,0,0,0,0,0,0,1048576,0
6549,0,0,0,0,0,0,0,0,1048576,0
6550,0,0,0,0,0,0,0,0,1048576,0
6551,0,0,0,0,0,0,0,0,0,0
6552,0,0,0,0,0,0,0,0,1048576,0
6553,0,0,0,0,0,0,0,0,1048576,0
6554,0,0,0,0,0,0,0,0,1048576,0
6555,0,0,0,0,0,0,0,0,1048576,0
6556,0,0,0,0,0,0,0,0,1048576,0
6557,0,0,0,0,0,0,0,0,0,0
6558,0,0,0,0,0,0,0,0,0,0
6559,0,0,0,0,0,0,0,0,0,0
6560,0,0,0,0,0,0,0,0,1048576,0
6561,0,0,0,0,0,0,0,0,1048576,0
6562,0,0,0,0,0,0,0,0,1048576,0
6563,0,0,0,0,0,0,0,0,1048576,0
6564,0,0,0,0,0,0,0,0,1048576,0
6565,0,0,0,0,0,0,0,0,1048576,0
6566,0,0,0,0,0,0,0,0,1048576,0
6567,0,0,0,0,0,0,0,0,1048576,0
6568,0,0,0,0,0,0,0,0,1048576,0
6569,0,0,0,0,0,0,0,0,1048576,0
6570,0,0,0,0,0,0,0,0,0,0
6571,0,0,0,0,0,0,0,0,1048576,0
6572,0,0,0,0,0,0,0,0,0,0
6573,0,0,0,0,0,0,0,0,1048576,0
6574,0,0,0,0,0,0,0,0,1048576,0
6575,0,0,0,0,0,0,0,0,1048576,0
6576,0,0,0,0,0,0,0,0,1048576,0
6577,0,0,0,0,0,0,0,0,1048576,0
6578,0,0,0,0,0,0,0,0,1048576,0
6579,0,0,0,0,0,0,0,0,1048576,0
6580,0,0,0,0,0,0,0,0,1048576,0
6581,0,0,0,0,0,0,0,0,1048576,0
6582,0,0,0,0,0,0,0,0,1048576,0
6583,0,0,0,0,0,0,0,0,1048576,0
6584,0,0,0,0,0,0,0,0,1048576,0
6585,0,0,0,0,0,0,0,0,1048576,0
6586,0,0,0,0,0,0,0,0,1048576,0
6587,0,0,0,0,0,0,0,0,0,0
6590,0,0,0,0,0,0,0,0,1048576,0
6591,0,0,0,0,0,0,0,0,0,0
6592,0,0,0,0,0,0,0,0,1048576,0
6593,0,0,0,0,0,0,0,0,1048576,0
6596,0,0,0,0,0,0,0,0,1048576,0
6597,0,0,0,0,0,0,0,0,1048576,0
6599,0,0,0,0,0,0,0,0,1048576,0
6600,0,0,0,0,0,0,0,0,0,0
6602,0,0,0,0,0,0,0,0,1048576,0
6603,0,0,0,0,0,0,0,0,0,0
6604,0,0,0,0,0,0,0,0,1048576,0
6605,0,0,0,0,0,0,0,0,1048576,0
6606,0,0,0,0,0,0,0,0,1048576,0
6609,0,0,0,0,0,0,0,0,1048640,0
6610,0,0,0,0,0,0,0,0,1048576,0
6611,0,0,0,0,0,0,0,0,1048576,0
6612,0,0,0,0,0,0,0,0,1048576,0
6616,0,0,0,0,0,0,0,0,0,0
6617,0,0,0,0,0,0,0,0,1048576,0
6618,0,0,0,0,0,0,0,0,1048576,0
6619,0,0,0,0,0,0,0,0,1048576,0
6620,0,0,0,0,0,0,0,0,1048576,0
6621,0,0,0,0,0,0,0,0,1048576,0
6622,0,0,0,0,0,0,0,0,1048576,0
6623,0,0,0,0,0,0,0,0,1048576,0
6624,0,0,0,0,0,0,0,0,1048576,0
6631,0,0,0,0,0,0,0,0,1048576,0
6632,0,0,0,0,0,0,0,0,1048576,0
6633,0,0,0,0,0,0,0,0,1048576,0
6636,0,0,0,0,0,0,0,0,1048576,0
6637,0,0,0,0,0,0,0,0,1048576,0
6638,0,0,0,0,0,0,0,0,1048640,0
6639,0,0,0,0,0,0,0,0,1048640,0
6643,0,0,0,0,0,0,0,0,0,0
6644,0,0,0,0,0,0,0,0,1048576,0
6650,0,0,0,0,0,0,0,0,1048576,0
6652,0,0,0,0,0,0,0,0,1048576,0
6654,0,0,0,0,0,0,0,0,1048576,0
6666,0,0,0,0,0,0,0,0,1048576,0
6682,0,0,0,0,0,0,0,0,1048576,0
6698,0,0,0,0,0,0,0,0,0,0
6708,0,0,0,0,0,0,0,0,1048576,0
6709,0,0,0,0,0,0,0,0,1048576,0
6717,0,0,0,0,0,0,0,0,1048576,0
6718,0,0,0,0,0,0,0,0,1048576,0
6723,0,0,0,0,0,0,0,0,1048576,0
6724,0,0,0,0,0,0,0,0,1048576,0
6728,0,0,0,0,0,0,0,0,1048576,0
6731,0,0,0,0,0,0,0,0,0,0
6745,0,0,0,0,0,0,0,0,1048576,0
6753,0,0,0,0,0,0,0,0,1048576,0
6756,0,0,0,0,0,0,0,0,1048576,0
6757,0,0,0,0,0,0,0,0,1048576,0
6769,0,0,0,0,0,0,0,0,1048576,0
6770,0,0,0,0,0,0,0,0,1048576,0
6775,0,0,0,0,0,0,0,0,1048576,0
6777,0,0,0,0,0,0,0,0,1048576,0
6778,0,0,0,0,0,0,0,0,1048576,0
6785,0,0,0,0,0,0,0,0,1048576,0
6804,0,0,0,0,0,0,0,0,1048576,0
6809,0,0,0,0,0,0,0,0,1048576,0
6810,0,0,0,0,0,0,0,0,1048576,0
6816,0,0,0,0,0,0,0,0,1048576,0
6817,0,0,0,0,0,0,0,0,1048576,0
6818,0,0,0,0,0,0,0,0,1048576,0
6823,0,0,0,0,0,0,0,0,1048576,0
6835,0,0,0,0,0,0,0,0,1048576,0
6837,0,0,0,0,0,0,0,0,1048576,0
6839,0,0,0,0,0,0,0,0,1048576,0
6840,0,0,0,0,0,0,0,0,1048576,0
6880,0,0,0,0,0,0,0,0,1048576,0
6898,0,0,0,0,0,0,0,0,1048576,0
6899,0,0,0,0,0,0,0,0,1048576,0
6915,0,0,0,0,0,0,0,0,1048576,0
6947,0,0,0,0,0,0,0,0,1048576,0
6949,0,0,0,0,0,0,0,0,0,0
6959,0,0,0,0,0,0,0,0,1048576,0
6963,0,0,0,0,0,0,0,0,1048576,0
6964,0,0,0,0,0,0,0,0,1048576,0
6965,0,0,0,0,0,0,0,0,1048576,0
6966,0,0,0,0,0,0,0,0,1048576,0
6967,0,0,0,0,0,0,0,0,1048576,0
6968,0,0,0,0,0,0,0,0,1048576,0
6973,0,0,0,0,0,0,0,0,1048576,0
7004,0,0,0,0,0,0,0,0,1048576,0
7050,0,0,0,0,0,0,0,0,0,0
7085,0,0,0,0,0,0,0,0,1048576,0
7086,0,0,0,0,0,0,0,0,1048576,0
7108,0,0,0,0,0,0,0,0,1048576,0
7120,0,0,0,0,0,0,0,0,1048576,0
7135,0,0,0,0,0,0,0,0,1048576,0
7146,0,0,0,0,0,0,0,0,1048576,0
7295,0,0,0,0,0,0,0,0,1048576,0
7360,0,0,0,0,0,0,0,0,0,0
7401,0,0,0,0,0,0,0,0,1048576,0
7449,0,0,0,0,0,0,0,0,1048576,0
7479,0,0,0,0,0,0,0,0,0,0
7637,0,0,0,0,0,0,0,0,0,0
7700,0,0,0,0,0,0,0,0,0,0
7726,0,0,0,0,0,0,0,0,1048576,0
7727,0,0,0,0,0,0,0,0,1048576,0
7815,0,0,0,0,0,0,0,0,1048576,0
8078,0,0,0,0,0,0,0,0,1048576,0
8141,0,0,0,0,0,0,0,0,0,0
8142,0,0,0,0,0,0,0,0,0,0
8224,0,0,0,0,0,0,0,0,1048576,0
8225,0,0,0,0,0,0,0,0,1048576,0
8643,0,0,0,0,0,0,0,0,1048576,0
8712,0,0,0,0,0,0,0,0,1048576,0
9179,0,0,0,0,0,0,0,0,1048576,0
9208,0,0,0,0,0,0,0,0,1048576,0
9389,0,0,0,0,0,0,0,0,1048576,0
9543,0,0,0,0,0,0,0,0,1048576,0
9840,0,0,0,0,0,0,0,0,0,0
9841,0,0,0,0,0,0,0,0,0,0
9842,0,0,0,0,0,0,0,0,0,0
9844,0,0,0,0,0,0,0,0,0,0
9846,0,0,0,0,0,0,0,0,0,0
9849,0,0,0,0,0,0,0,0,0,0
9854,0,0,0,0,0,0,0,0,0,0
9855,0,0,0,0,0,0,0,0,0,0
9856,0,0,0,0,0,0,0,0,0,0
9884,0,0,0,0,0,0,0,0,0,0
9885,0,0,0,0,0,0,0,0,0,0
10123,0,0,0,0,0,0,0,0,0,0
10129,0,0,0,0,0,0,0,0,0,0
10149,0,0,0,0,0,0,0,0,1024,0
10285,0,0,0,0,0,0,0,0,0,0
10289,0,0,0,0,0,0,0,0,0,0
10386,0,0,0,0,0,0,0,0,0,0
10399,0,0,0,0,0,0,0,0,0,0
10405,0,0,0,0,0,0,0,0,0,0
10415,0,0,0,0,0,0,0,0,0,0
10453,0,0,0,0,0,0,0,0,0,0
10459,0,0,0,0,0,0,0,0,0,0
10582,0,0,0,0,0,0,0,0,0,0
10583,0,0,0,0,0,0,0,0,0,0
10649,0,0,0,0,0,0,0,0,0,0
10688,0,0,0,0,0,0,0,0,0,0
10689,0,0,0,0,0,0,0,0,0,0
10690,0,0,0,0,0,0,0,0,0,0
10691,0,0,0,0,0,0,0,0,0,0
10693,0,0,0,0,0,0,0,0,0,0
10694,0,0,0,0,0,0,0,0,0,0
10695,0,0,0,0,0,0,0,0,0,0
10696,0,0,0,0,0,0,0,0,0,0
10726,0,0,0,0,0,0,0,0,0,0
10727,0,0,0,0,0,0,0,0,0,0
10779,0,0,0,0,0,0,0,0,0,0
10782,0,0,0,0,0,0,0,0,0,0
10787,0,0,0,0,0,0,0,0,0,0
10788,0,0,0,0,0,0,0,0,0,0
10801,0,0,0,0,0,0,0,0,0,0
10802,0,0,0,0,0,0,0,0,0,0
10828,0,0,0,0,0,0,0,0,0,0
10866,0,0,0,0,0,0,0,0,0,0
10868,0,0,0,0,0,0,0,0,0,0
10869,0,0,0,0,0,0,0,0,0,0
10877,0,0,0,0,0,0,0,0,0,0
10924,0,0,0,0,0,0,0,0,0,0
10927,0,0,0,0,0,0,0,0,0,0
10971,0,0,0,0,0,0,0,0,0,0
10975,0,0,0,0,0,0,0,0,0,0
10991,0,0,0,0,0,0,0,0,0,0
10992,0,0,0,0,0,0,0,0,0,0
10994,0,0,0,0,0,0,0,0,0,0
11005,0,0,0,0,0,0,0,0,0,0
11014,0,0,0,0,0,0,0,0,0,0
11015,0,0,0,0,0,0,0,0,0,0
11038,0,0,0,0,0,0,0,0,0,0
11039,0,0,0,0,0,0,0,0,0,0
11040,0,0,0,0,0,0,0,0,0,0
11041,0,0,0,0,0,0,0,0,0,0
11088,0,0,0,0,0,0,0,0,0,0
11089,0,0,0,0,0,0,0,0,0,0
11091,0,0,0,0,0,0,0,0,0,0
11100,0,0,0,0,0,0,0,0,0,0
11115,0,0,0,0,0,0,0,0,0,0
11186,0,0,0,0,0,0,0,0,0,0
11191,0,0,0,0,0,0,0,0,0,0
11192,0,0,0,0,0,0,0,0,0,0
11193,0,0,0,0,0,0,0,0,0,0
11194,0,0,0,0,0,0,0,0,0,0
11228,0,0,0,0,0,0,0,0,0,0
11342,0,0,0,0,0,0,0,0,0,0
11343,0,0,0,0,0,0,0,0,3,0
11383,0,0,0,0,0,0,0,0,0,0
11384,0,0,0,0,0,0,0,0,0,0
11405,0,0,0,0,0,0,0,0,0,0
11408,0,0,0,0,0,0,0,0,0,0
11409,0,0,0,0,0,0,0,0,0,0
11421,0,0,0,0,0,0,0,0,0,0
11506,0,0,0,0,0,0,0,0,0,0
11528,0,0,0,0,0,0,0,0,0,0
11690,0,0,0,0,0,0,0,0,0,0
11736,0,0,0,0,0,0,0,0,0,0
11737,0,0,0,0,0,0,0,0,0,0
11799,0,0,0,0,0,0,0,0,0,0
11844,0,0,0,0,0,0,0,0,0,0
11867,0,0,0,0,0,0,0,0,0,0
11872,0,0,0,0,0,0,0,0,0,0
11873,0,0,0,0,0,0,0,0,0,0
11876,0,0,0,0,0,0,0,0,0,0
12071,0,0,0,0,0,0,0,0,32,0
12081,0,0,0,0,0,0,0,0,2097152,0
12082,0,0,0,0,0,0,0,0,0,0
12185,0,0,0,0,0,0,0,0,0,0
12261,0,0,0,0,0,0,0,0,0,0
12286,0,0,0,0,0,0,0,0,0,0
12327,0,0,0,0,0,0,0,0,0,0
12846,0,0,0,0,0,0,0,0,0,0
13756,0,0,0,0,0,0,0,0,0,0
14471,0,0,0,0,0,0,0,0,0,0
19455,0,0,0,0,0,0,0,0,0,0
19456,0,0,0,0,0,0,0,0,0,0
19457,0,0,0,0,0,0,0,0,0,0
19458,0,0,0,0,0,0,0,0,0,0
19459,0,0,0,0,0,0,0,0,0,0
20515,0,0,0,0,0,0,0,0,0,0
20541,0,0,0,0,0,0,0,0,0,0
20714,0,0,0,0,0,0,0,0,0,0
40263,0,0,0,0,0,0,0,0,0,0
49044,0,0,0,0,0,0,0,0,0,0
49045,0,0,0,0,0,0,0,0,0,0
49046,0,0,0,0,0,0,0,0,0,0
55751,0,0,0,0,0,0,0,0,1048576,0
58821,0,0,0,0,0,0,0,0,0,0
58822,0,0,0,0,0,0,0,0,0,0
58823,0,0,0,0,0,0,0,0,0,0
58824,0,0,0,0,0,0,0,0,0,0
58825,0,0,0,0,0,0,0,0,0,0
58826,0,0,0,0,0,0,0,0,0,0
58827,0,0,0,0,0,0,0,0,0,0
58828,0,0,0,0,0,0,0,0,0,0
58829,0,0,0,0,0,0,0,0,0,0
58830,0,0,0,0,0,0,0,0,0,0
58831,0,0,0,0,0,0,0,0,0,0
58832,0,0,0,0,0,0,0,0,0,0
61385,0,0,0,0,0,0,0,0,0,0
61386,0,0,0,0,0,0,0,0,0,0
61387,0,0,0,0,0,0,0,0,0,0
61388,0,0,0,0,0,0,0,0,0,0
61389,0,0,0,0,0,0,0,0,0,0
61390,0,0,0,0,0,0,0,0,0,0
61391,0,0,0,0,0,0,0,0,0,0
61392,0,0,0,0,0,0,0,0,0,0
61393,0,0,0,0,0,0,0,0,0,0
61418,0,0,0,0,0,0,0,0,0,0
61419,0,0,0,0,0,0,0,0,0,0
61420,0,0,0,0,0,0,0,0,0,0
61421,0,0,0,0,0,0,0,0,0,0
61422,0,0,0,0,0,0,0,0,0,0
61423,0,0,0,0,0,0,0,0,0,0
61424,0,0,0,0,0,0,0,0,0,0
61425,0,0,0,0,0,0,0,0,0,0
61426,0,0,0,0,0,0,0,0,0,0
61427,0,0,0,0,0,0,0,0,0,0
61428,0,0,0,0,0,0,0,0,0,0
61430,0,0,0,0,0,0,0,0,0,0
61431,0,0,0,0,0,0,0,0,0,0
61432,0,0,0,0,0,0,0,0,0,0
61433,0,0,0,0,0,0,0,0,0,0
61434,0,0,0,0,0,0,0,0,0,0
61435,0,0,0,0,0,0,0,0,0,0
61436,0,0,0,0,0,0,0,0,0,0
61437,0,0,0,0,0,0,0,0,0,0
61438,0,0,0,0,0,0,0,0,0,0
61439,0,0,0,0,0,0,0,0,0,0
61440,0,0,0,0,0,0,0,0,0,0
61441,0,0,0,0,0,0,0,0,0,0
61442,0,0,0,0,0,0,0,0,0,0
61443,0,0,0,0,0,0,0,0,0,0
61444,0,0,0,0,0,0,0,0,0,0
61448,0,0,0,0,0,0,0,0,0,0
61449,0,0,0,0,0,0,0,0,0,0
61450,0,0,0,0,0,0,0,0,0,0
61451,0,0,0,0,0,0,0,0,0,0
61452,0,0,0,0,0,0,0,0,0,0
61453,0,0,0,0,0,0,0,0,0,0
61454,0,0,0,0,0,0,0,0,0,0
61455,0,0,0,0,0,0,0,0,0,0
61456,0,0,0,0,0,0,0,0,0,0
61457,0,0,0,0,0,0,0,0,0,0
61458,0,0,0,0,0,0,0,0,0,0
61459,0,0,0,0,0,0,0,0,0,0
61460,0,0,0,0,0,0,0,0,0,0
61461,0,0,0,0,0,0,0,0,0,0
61462,0,0,0,0,0,0,0,0,0,0
69224,0,0,0,0,0,0,0,0,0,0
69225,0,0,0,0,0,0,0,0,0,0
69226,0,0,0,0,0,0,0,0,0,0
71222,0,0,0,0,0,0,0,0,0,0
71367,0,0,0,0,0,0,0,0,0,0
71921,0,0,0,0,0,0,0,0,0,0
71931,0,0,0,0,0,0,0,0,0,0
71932,0,0,0,0,0,0,0,0,0,0
71933,0,0,0,0,0,0,0,0,0,0
71934,0,0,0,0,0,0,0,0,0,0
71935,0,0,0,0,0,0,0,0,0,0
71936,0,0,0,0,0,0,0,0,0,0
71937,0,0,0,0,0,0,0,0,0,0
71938,0,0,0,0,0,0,0,0,0,0
71939,0,0,0,0,0,0,0,0,0,0
71941,0,0,0,0,0,0,0,0,0,0
71942,0,0,0,0,0,0,0,0,0,0
71943,0,0,0,0,0,0,0,0,0,0
71944,0,0,0,0,0,0,0,0,0,0
71945,0,0,0,0,0,0,0,0,0,0
71946,0,0,0,0,0,0,0,0,0,0
71947,0,0,0,0,0,0,0,0,0,0
71949,0,0,0,0,0,0,0,0,0,0
71950,0,0,0,0,0,0,0,0,0,0
71951,0,0,0,0,0,0,0,0,0,0
72053,0,0,0,0,0,0,0,0,0,0
72054,0,0,0,0,0,0,0,0,0,0
72055,0,0,0,0,0,0,0,0,0,0
72056,0,0,0,0,0,0,0,0,0,0
72059,0,0,0,0,0,0,0,0,0,0
72060,0,0,0,0,0,0,0,0,0,0
72061,0,0,0,0,0,0,0,0,0,0
72062,0,0,0,0,0,0,0,0,0,0
72063,0,0,0,0,0,0,0,0,0,0
72070,0,0,0,0,0,0,0,0,0,0
72071,0,0,0,0,0,0,0,0,0,0
72072,0,0,0,0,0,0,0,0,0,0
72115,0,0,0,0,0,0,0,0,0,0
72116,0,0,0,0,0,0,0,0,0,0
72117,0,0,0,0,0,0,0,0,0,0
72118,0,0,0,0,0,0,0,0,0,0
72120,0,0,0,0,0,0,0,0,0,0
72121,0,0,0,0,0,0,0,0,0,0
72122,0,0,0,0,0,0,0,0,0,0
72123,0,0,0,0,0,0,0,0,0,0
72124,0,0,0,0,0,0,0,0,0,0
72125,0,0,0,0,0,0,0,0,0,0
72126,0,0,0,0,0,0,0,0,0,0
72127,0,0,0,0,0,0,0,0,0,0
72128,0,0,0,0,0,0,0,0,0,0
72129,0,0,0,0,0,0,0,0,0,0
72130,0,0,0,0,0,0,0,0,0,0
72131,0,0,0,0,0,0,0,0,0,0
72132,0,0,0,0,0,0,0,0,0,0
72133,0,0,0,0,0,0,0,0,0,0
72135,0,0,0,0,0,0,0,0,0,0
72136,0,0,0,0,0,0,0,0,0,0
72137,0,0,0,0,0,0,0,0,0,0
72138,0,0,0,0,0,0,0,0,0,0
72139,0,0,0,0,0,0,0,0,0,0
72140,0,0,0,0,0,0,0,0,0,0
91821,0,0,0,0,0,0,0,0,0,0
94440,0,0,0,0,0,0,0,0,0,0
94459,0,0,0,0,0,0,0,0,0,0
95601,0,0,0,0,0,0,0,0,0,0
106886,0,0,0,0,0,0,0,0,1064960,0
108822,0,0,0,0,0,0,0,0,0,0
109402,0,0,0,0,0,0,0,0,0,0
134500,0,0,0,0,0,0,0,0,0,0
135448,0,0,0,0,0,0,0,0,1048576,0
135449,0,0,0,0,0,0,0,0,1048576,0
140228,0,0,0,0,0,0,0,0,0,0
142171,0,0,0,0,0,0,0,0,1048576,0
142172,0,0,0,0,0,0,0,0,1048576,0
142344,0,0,0,0,0,0,0,0,1048576,0
142345,0,0,0,0,0,0,0,0,1048576,0
142538,0,0,0,0,0,0,0,0,1048576,0
142539,0,0,0,0,0,0,0,0,1048576,0
142540,0,0,0,0,0,0,0,0,1048576,0
142545,0,0,0,0,0,0,0,0,1048576,0
142747,0,0,0,0,0,0,0,0,1048576,0
143594,0,0,0,0,0,0,0,0,1048576,0
143655,0,0,0,0,0,0,0,0,1048576,0
143656,0,0,0,0,0,0,0,0,1048576,0
145080,0,0,0,0,0,0,0,0,1048576,0
152371,0,0,0,0,0,0,0,0,0,0
152372,0,0,0,0,0,0,0,0,0,0
152373,0,0,0,0,0,0,0,0,0,0
152374,0,0,0,0,0,0,0,0,0,0
152375,0,0,0,0,0,0,0,0,0,0
152376,0,0,0,0,0,0,0,0,0,0
152377,0,0,0,0,0,0,0,0,0,0
152378,0,0,0,0,0,0,0,0,0,0
152379,0,0,0,0,0,0,0,0,0,0
152380,0,0,0,0,0,0,0,0,0,0
152381,0,0,0,0,0,0,0,0,0,0
152382,0,0,0,0,0,0,0,0,0,0
152383,0,0,0,0,0,0,0,0,0,0
152384,0,0,0,0,0,0,0,0,0,0
152385,0,0,0,0,0,0,0,0,0,0
152386,0,0,0,0,0,0,0,0,0,0
152387,0,0,0,0,0,0,0,0,0,0
152388,0,0,0,0,0,0,0,0,0,0
152389,0,0,0,0,0,0,0,0,0,0
152390,0,0,0,0,0,0,0,0,0,0
152391,0,0,0,0,0,0,0,0,0,0
152392,0,0,0,0,0,0,0,0,0,0
152393,0,0,0,0,0,0,0,0,0,0
152394,0,0,0,0,0,0,0,0,0,0
152395,0,0,0,0,0,0,0,0,0,0
152396,0,0,0,0,0,0,0,0,0,0
152397,0,0,0,0,0,0,0,0,0,0
152398,0,0,0,0,0,0,0,0,0,0
152399,0,0,0,0,0,0,0,0,0,0
152400,0,0,0,0,0,0,0,0,0,0
152401,0,0,0,0,0,0,0,0,0,0
152402,0,0,0,0,0,0,0,0,0,0
152403,0,0,0,0,0,0,0,0,0,0
152404,0,0,0,0,0,0,0,0,0,0
152405,0,0,0,0,0,0,0,0,0,0
152406,0,0,0,0,0,0,0,0,0,0
152407,0,0,0,0,0,0,0,0,0,0
152408,0,0,0,0,0,0,0,0,0,0
152409,0,0,0,0,0,0,0,0,0,0
152410,0,0,0,0,0,0,0,0,0,0
152411,0,0,0,0,0,0,0,0,0,0
152412,0,0,0,0,0,0,0,0,0,0
152413,0,0,0,0,0,0,0,0,0,0
152414,0,0,0,0,0,0,0,0,0,0
152415,0,0,0,0,0,0,0,0,0,0
152416,0,0,0,0,0,0,0,0,0,0
152417,0,0,0,0,0,0,0,0,1048576,0
152418,0,0,0,0,0,0,0,0,0,0
152419,0,0,0,0,0,0,0,0,0,0
152420,0,0,0,0,0,0,0,0,0,0
152421,0,0,0,0,0,0,0,0,0,0
152422,0,0,0,0,0,0,0,0,0,0
152423,0,0,0,0,0,0,0,0,0,0
152424,0,0,0,0,0,0,0,0,0,0
152425,0,0,0,0,0,0,0,0,0,0
152426,0,0,0,0,0,0,0,0,0,0
152427,0,0,0,0,0,0,0,0,0,0
152428,0,0,0,0,0,0,0,0,0,0
152429,0,0,0,0,0,0,0,0,0,0
152430,0,0,0,0,0,0,0,0,0,0
152431,0,0,0,0,0,0,0,0,0,0
152432,0,0,0,0,0,0,0,0,0,0
152433,0,0,0,0,0,0,0,0,0,0
152434,0,0,0,0,0,0,0,0,0,0
152435,0,0,0,0,0,0,0,0,0,0
152436,0,0,0,0,0,0,0,0,0,0
152437,0,0,0,0,0,0,0,0,0,0
152438,0,0,0,0,0,0,0,0,0,0
152439,0,0,0,0,0,0,0,0,1048576,0
152440,0,0,0,0,0,0,0,0,0,0
152441,0,0,0,0,0,0,0,0,0,0
152442,0,0,0,0,0,0,0,0,0,0
152443,0,0,0,0,0,0,0,0,0,0
152444,0,0,0,0,0,0,0,0,0,0
152445,0,0,0,0,0,0,0,0,0,0
152446,0,0,0,0,0,0,0,0,0,0
152447,0,0,0,0,0,0,0,0,0,0
152448,0,0,0,0,0,0,0,0,0,0
152449,0,0,0,0,0,0,0,0,0,0
152450,0,0,0,0,0,0,0,0,0,0
152451,0,0,0,0,0,0,0,0,0,0
152452,0,0,0,0,0,0,0,0,0,0
152453,0,0,0,0,0,0,0,0,0,0
152454,0,0,0,0,0,0,0,0,0,0
152455,0,0,0,0,0,0,0,0,0,0
152456,0,0,0,0,0,0,0,0,0,0
152457,0,0,0,0,0,0,0,0,0,0
152458,0,0,0,0,0,0,0,0,0,0
152459,0,0,0,0,0,0,0,0,0,0
152460,0,0,0,0,0,0,0,0,0,0
152461,0,0,0,0,0,0,0,0,0,0
152462,0,0,0,0,0,0,0,0,0,0
152463,0,0,0,0,0,0,0,0,0,0
152464,0,0,0,0,0,0,0,0,0,0
152465,0,0,0,0,0,0,0,0,0,0
152466,0,0,0,0,0,0,0,0,0,0
152467,0,0,0,0,0,0,0,0,0,0
152468,0,0,0,0,0,0,0,0,0,0
152469,0,0,0,0,0,0,0,0,0,0
152470,0,0,0,0,0,0,0,0,0,0
152471,0,0,0,0,0,0,0,0,0,0
152472,0,0,0,0,0,0,0,0,0,0
152473,0,0,0,0,0,0,0,0,0,0
152474,0,0,0,0,0,0,0,0,0,0
152475,0,0,0,0,0,0,0,0,0,0
152476,0,0,0,0,0,0,0,0,0,0
152477,0,0,0,0,0,0,0,0,0,0
152478,0,0,0,0,0,0,0,0,0,0
152479,0,0,0,0,0,0,0,0,0,0
152480,0,0,0,0,0,0,0,0,0,0
152481,0,0,0,0,0,0,0,0,0,0
152482,0,0,0,0,0,0,0,0,0,0
152483,0,0,0,0,0,0,0,0,0,0
152484,0,0,0,0,0,0,0,0,0,0
152964,0,0,0,0,0,0,0,0,1048576,0
152969,0,0,0,0,0,0,0,0,0,0
153051,0,0,0,0,0,0,0,0,1048576,0
153053,0,0,0,0,0,0,0,0,1048576,0
153066,0,0,0,0,0,0,0,0,1048576,0
153088,0,0,0,0,0,0,0,0,1048576,0
153098,0,0,0,0,0,0,0,0,1048576,0
153100,0,0,0,0,0,0,0,0,0,0
153101,0,0,0,0,0,0,0,0,0,0
153102,0,0,0,0,0,0,0,0,0,0
153145,0,0,0,0,0,0,0,0,0,0
153230,0,0,0,0,0,0,0,0,1048576,0
153231,0,0,0,0,0,0,0,0,1048576,0
153232,0,0,0,0,0,0,0,0,1048576,0
153233,0,0,0,0,0,0,0,0,1048576,0
153234,0,0,0,0,0,0,0,0,1048576,0
153339,0,0,0,0,0,0,0,0,0,0
153352,0,0,0,0,0,0,0,0,0,0
