FileDataID,UsageType,MaterialResourcesID
157843,0,32485
157844,0,32486
157885,0,31503
157887,0,31504
157888,0,31505
157889,0,31506
157890,0,31507
157891,0,31508
157892,0,31509
157893,0,31510
157894,0,31511
157895,0,31512
157910,0,31527
157914,0,31531
157915,0,31532
157916,0,31533
157917,0,31534
157918,0,31535
157919,0,31536
157920,0,31537
157921,0,31537
157922,0,31538
157923,0,29245
157924,0,29245
157925,0,29246
157926,0,29247
157927,0,29247
157928,0,29248
157929,0,29249
157930,0,29249
157931,0,29250
157932,0,29251
157933,0,29252
157934,0,29253
157935,0,29254
157936,0,29255
157937,0,29256
157938,0,29257
157939,0,29258
157940,0,29259
157941,0,29260
157942,0,29261
157943,0,29262
157944,0,29263
157945,0,29264
157946,0,29265
157947,0,29266
157948,0,29267
157949,0,29268
157950,0,29454
157951,0,29455
157952,0,29456
157953,0,29457
157954,0,29458
157955,0,29459
157956,0,29460
157957,0,29461
157958,0,29462
157959,0,29463
157960,0,29464
157961,0,29465
157962,0,29466
157963,0,29467
157964,0,29468
157965,0,29469
157966,0,29470
157967,0,29471
157968,0,29472
157969,0,29473
157970,0,29474
157971,0,29474
157972,0,29475
157973,0,29475
157974,0,29476
157975,0,29476
157976,0,29477
157977,0,29478
157978,0,29478
157979,0,29479
157980,0,29480
157981,0,29480
157982,0,29481
157983,0,29482
157984,0,29483
157985,0,29484
157986,0,29485
157987,0,29486
157988,0,29487
157989,0,29488
157990,0,29489
157991,0,29490
157992,0,29491
157993,0,29492
157995,0,29494
158001,0,32322
158039,0,32562
158040,0,32563
158041,0,32564
158042,0,32565
158043,0,32566
158044,0,32567
158045,0,32568
158046,0,32569
158047,0,32570
158048,0,32571
158049,0,32572
158050,0,32573
158051,0,32574
158052,0,32575
158053,0,32576
158054,0,32577
158055,0,32578
158056,0,32579
158057,0,32580
158058,0,32581
158059,0,32582
158060,0,32583
158061,0,32584
158062,0,32585
158063,0,32586
158064,0,32587
158065,0,32588
158066,0,32589
158067,0,33449
158068,0,33450
158069,0,121510
158071,0,33451
158072,0,33452
158073,0,33453
158074,0,33454
158075,0,33455
158076,0,33456
158078,0,33458
158081,0,33461
158082,0,33462
158083,0,33463
158084,0,33464
158086,0,33466
158088,0,33468
158089,0,33469
158090,0,33470
158092,0,33472
158102,0,33481
158103,0,33482
158106,0,33485
158107,0,33486
158114,0,33649
158115,0,33650
158116,0,33651
158117,0,33652
158118,0,33653
158119,0,33654
158128,0,33662
158129,0,33663
158180,0,34321
158182,0,34323
158183,0,34324
158184,0,34324
158185,0,34325
158186,0,34326
158187,0,34327
158188,0,34327
158189,0,34328
158190,0,34329
158191,0,34329
158192,0,34330
158193,0,34331
158194,0,34331
158195,0,34332
158196,0,34333
158197,0,34334
158198,0,34335
158199,0,34336
158200,0,34337
158201,0,34338
158202,0,34339
158203,0,34340
158205,0,34342
158206,0,34343
158207,0,34344
158208,0,34345
158209,0,34346
158211,0,34348
158212,0,34797
158213,0,34798
158214,0,34799
158215,0,34800
158216,0,34801
158217,0,34802
158218,0,34803
158219,0,34804
158220,0,34805
158226,0,34810
158235,0,34814
158236,0,34815
158237,0,34816
158238,0,34817
158239,0,34818
158240,0,34819
158241,0,34820
158242,0,34821
158243,0,34822
158244,0,34823
158245,0,34824
158246,0,34825
158247,0,34826
158248,0,121527
158249,0,34827
158250,0,34828
158251,0,34829
158252,0,34830
158253,0,34977
158254,0,34978
158255,0,34979
158256,0,34980
158257,0,34981
158258,0,34982
158259,0,34983
158260,0,34984
158261,0,34985
158263,0,34987
158265,0,34989
158266,0,34990
158267,0,34991
158268,0,34992
158269,0,34993
158270,0,34994
158271,0,34995
158272,0,34995
158273,0,34996
158274,0,34997
158275,0,34997
158276,0,34998
158279,0,35000
158282,0,35002
158283,0,35002
158284,0,35003
158285,0,35003
158287,0,35005
158288,0,35006
158289,0,35006
158290,0,35007
158291,0,35007
158296,0,121528
158297,0,32837
158302,0,32840
158303,0,32841
158320,0,32858
158321,0,32859
158322,0,32860
158323,0,32861
158324,0,32862
158325,0,33033
158326,0,33034
158327,0,33035
158328,0,33036
158329,0,33037
158330,0,33038
158331,0,33039
158332,0,33040
158333,0,33041
158334,0,33042
158335,0,33043
158336,0,33044
158337,0,33045
158338,0,33046
158339,0,33047
158340,0,33048
158341,0,33049
158342,0,33050
158343,0,33051
158344,0,33052
158345,0,121531
158346,0,33053
158347,0,33054
158348,0,33055
158349,0,33056
158350,0,33057
158351,0,33058
158352,0,33058
158353,0,33059
158354,0,33060
158355,0,33060
158356,0,33061
158357,0,33062
158358,0,33062
158359,0,33063
158360,0,33064
158361,0,33064
158362,0,121532
158363,0,33065
158364,0,33066
158365,0,33067
158366,0,33068
158367,0,33069
158368,0,33070
158369,0,33071
158370,0,35344
158371,0,35345
158372,0,35346
158373,0,35347
158374,0,35348
158375,0,35348
158376,0,35349
158377,0,35350
158378,0,35350
158379,0,35351
158380,0,35352
158381,0,35352
158382,0,35353
158383,0,35354
158384,0,35354
158385,0,35355
158386,0,35356
158387,0,35356
158428,0,35394
158429,0,35395
158430,0,35396
158431,0,35397
158432,0,35398
158433,0,35399
158446,0,35541
158448,0,35543
158449,0,35544
158450,0,35545
158451,0,35546
158452,0,35547
158453,0,121536
158454,0,35548
158455,0,35549
158457,0,35550
158458,0,35551
158459,0,121538
158460,0,35552
158468,0,35558
158469,0,35559
158475,0,35564
158476,0,35565
158477,0,35566
158478,0,35567
158479,0,35568
158480,0,35569
158482,0,35571
158483,0,35572
158484,0,35573
158485,0,35574
158486,0,35574
158487,0,35575
158488,0,35575
158489,0,35576
158490,0,35576
158491,0,35577
158492,0,35577
158493,0,35578
158494,0,35578
158495,0,35579
158496,0,35580
158497,0,35581
158498,0,35582
158499,0,35583
158500,0,35584
158501,0,35585
158502,0,35586
158503,0,35587
158504,0,35588
158505,0,35589
158506,0,35590
158507,0,35591
158508,0,35592
158509,0,35593
158510,0,35594
158511,0,35595
158512,0,35596
158513,0,35597
158514,0,35598
158515,0,35599
158516,0,35719
158552,0,35751
158553,0,35752
158555,0,35754
158556,0,35755
158557,0,35756
158558,0,35757
158559,0,35758
158560,0,35759
158561,0,35760
158562,0,35761
158563,0,35762
158564,0,35763
158565,0,35764
158566,0,35765
158567,0,35766
158568,0,35767
158569,0,35768
158570,0,121546
158571,0,121547
158574,0,35771
158575,0,35772
158576,0,35773
158577,0,35774
158582,0,35779
158583,0,35780
158584,0,35781
158585,0,35782
158612,0,35142
158613,0,121551
158614,0,35143
158615,0,35144
158616,0,121552
158617,0,35145
158618,0,35146
158619,0,121553
158620,0,121554
158621,0,32863
158622,0,32864
158623,0,32865
158624,0,32866
158625,0,32867
158626,0,32868
158627,0,32869
158628,0,32870
158629,0,32871
158630,0,32872
158631,0,32873
158634,0,32876
158651,0,32893
158681,0,33247
158682,0,33248
158683,0,33249
158684,0,33250
158685,0,33330
158686,0,33331
158687,0,33332
158688,0,33333
158689,0,33334
158690,0,33335
158691,0,33336
158692,0,33337
158693,0,33337
158694,0,33338
158695,0,33339
158696,0,33339
158697,0,33340
158698,0,33341
158699,0,33341
158700,0,33342
158701,0,33343
158702,0,33344
158703,0,33345
158704,0,33345
158705,0,33346
158706,0,33347
158707,0,33347
158708,0,33348
158709,0,33349
158710,0,33349
158711,0,33350
158712,0,33351
158713,0,33351
158714,0,33352
158715,0,33353
158716,0,33353
158717,0,33354
158718,0,33355
158719,0,33355
158720,0,33356
158721,0,33357
158722,0,33357
158726,0,33359
158727,0,33360
158728,0,33360
158729,0,33361
158730,0,33362
158731,0,33362
158732,0,33363
158733,0,33364
158734,0,33364
158735,0,33365
158739,0,33927
158740,0,33927
158741,0,121561
158742,0,121562
158743,0,121562
158744,0,33928
158745,0,33929
158746,0,33930
158747,0,33931
158748,0,33932
158749,0,33933
158750,0,33934
158751,0,33935
158752,0,33936
158753,0,33937
158754,0,33938
158755,0,33939
158756,0,33940
158757,0,34023
158758,0,34024
158759,0,34025
158760,0,34026
158761,0,34027
158762,0,34028
158764,0,34030
158765,0,34031
158766,0,34032
158767,0,34033
158768,0,34034
158769,0,34035
158770,0,34036
158771,0,34037
158772,0,34037
158773,0,34038
158774,0,34039
158775,0,34040
158776,0,34041
158777,0,34041
158778,0,34042
158779,0,34043
158780,0,34043
158781,0,34044
158782,0,34045
158783,0,34045
158784,0,34046
158785,0,34047
158786,0,34047
158787,0,34048
158788,0,34049
158789,0,34049
158790,0,34050
158791,0,34051
158792,0,34051
158793,0,34052
158794,0,34053
158795,0,34053
158812,0,34070
158813,0,34579
158814,0,34580
158815,0,34581
158816,0,34582
158817,0,34583
158818,0,34584
158819,0,34585
158820,0,34586
158821,0,34587
158822,0,34588
158823,0,34589
158824,0,34589
158825,0,34590
158826,0,34591
158827,0,34591
158828,0,34592
158829,0,34593
158830,0,34593
158831,0,34682
158832,0,34683
158833,0,34683
158834,0,34684
158835,0,34685
158836,0,34685
158837,0,34686
158838,0,34686
158839,0,34687
158840,0,34687
158841,0,34688
158842,0,34688
158843,0,34689
158844,0,34689
158845,0,34690
158846,0,121563
158847,0,34691
158848,0,34692
158849,0,34693
158850,0,34694
158851,0,34695
158852,0,34696
158853,0,34697
158855,0,34699
158856,0,34700
158857,0,34701
158858,0,34702
158859,0,34703
158860,0,34704
158861,0,34705
158862,0,34706
158863,0,34707
158864,0,121564
158866,0,34708
158867,0,34709
158868,0,34710
158869,0,34711
158870,0,34712
158871,0,34713
158872,0,34714
158873,0,34715
158874,0,34715
158875,0,34716
158876,0,34717
158877,0,34717
158878,0,34718
158879,0,34719
158880,0,34719
158881,0,34720
158882,0,34721
158883,0,34721
158884,0,34722
158885,0,34723
158886,0,34724
158887,0,34725
158888,0,34726
158889,0,34727
158890,0,34728
158891,0,34729
158892,0,34730
158893,0,35147
158894,0,35148
158895,0,35149
158900,0,35154
158901,0,32737
158904,0,32740
158905,0,32741
158906,0,32742
158907,0,32743
158908,0,32744
158909,0,32745
158924,0,32760
158925,0,32761
158926,0,32762
158927,0,32763
158928,0,32764
158932,0,32768
158933,0,32769
158936,0,32772
158937,0,32773
158939,0,32775
158942,0,32778
158943,0,32779
158944,0,32780
158945,0,32781
158946,0,32782
158947,0,32783
158948,0,32784
158949,0,32785
158950,0,32785
158951,0,32786
158952,0,32787
158953,0,32788
158954,0,32789
158955,0,32790
158956,0,32791
158957,0,32792
158959,0,32794
158960,0,32795
158961,0,32796
158962,0,33251
158963,0,33252
158964,0,33253
158965,0,33390
158966,0,33391
158967,0,33392
158968,0,33393
158970,0,33394
158971,0,33395
158973,0,33397
158974,0,33398
158975,0,33399
158976,0,33400
158977,0,33400
158981,0,33403
158982,0,33404
158983,0,33404
158984,0,33405
158985,0,33406
158986,0,33406
158987,0,33407
158988,0,33408
158991,0,33410
158992,0,33411
158993,0,33412
158994,0,33413
158995,0,33414
158996,0,33415
158997,0,33416
158998,0,33417
159000,0,121569
159001,0,33418
159002,0,33419
159003,0,33419
159004,0,33420
159005,0,33421
159006,0,33421
159007,0,33422
159008,0,33423
159009,0,33423
159010,0,33424
159011,0,33425
159012,0,33426
159013,0,33427
159014,0,33428
159015,0,33429
159016,0,33430
159017,0,33431
159018,0,33432
159019,0,33433
159020,0,33434
159021,0,33435
159022,0,33436
159023,0,33437
159024,0,33438
159025,0,33439
159026,0,33440
159027,0,33441
159028,0,33442
159029,0,33443
159030,0,33443
159031,0,33444
159032,0,33445
159033,0,33445
159034,0,33446
159035,0,33447
159036,0,33447
159037,0,34088
159038,0,34089
159039,0,34089
159040,0,121570
159041,0,34090
159042,0,34090
159043,0,34091
159044,0,34092
159045,0,34093
159046,0,34094
159047,0,34095
159048,0,34096
159049,0,34097
159050,0,34098
159051,0,34099
159052,0,34100
159053,0,34101
159054,0,34102
159055,0,34103
159056,0,34104
159057,0,34104
159058,0,34105
159059,0,34106
159060,0,34106
159061,0,34107
159062,0,34108
159063,0,34108
159064,0,34109
159067,0,34111
159068,0,34112
159069,0,34112
159070,0,34113
159071,0,34114
159072,0,34114
159073,0,34115
159074,0,34116
159075,0,34117
159076,0,34118
159077,0,34119
159078,0,34120
159079,0,34121
159081,0,34123
159082,0,34124
159083,0,34125
159084,0,34126
159085,0,34127
159086,0,34128
159087,0,34129
159088,0,34130
159089,0,34131
159090,0,34132
159091,0,34133
159092,0,34134
159093,0,34135
159094,0,34136
159095,0,34137
159097,0,34139
159100,0,34142
159101,0,34143
159102,0,34144
159103,0,34145
159104,0,34146
159131,0,34762
159132,0,34763
159133,0,34764
159134,0,34765
159135,0,34766
159136,0,34767
159137,0,34768
159138,0,34769
159139,0,34770
159140,0,34771
159149,0,34779
159150,0,34780
159151,0,121574
159152,0,34781
159153,0,34782
159154,0,121575
159155,0,34783
159156,0,34784
159157,0,34785
159158,0,34786
159159,0,34787
159160,0,34788
159163,0,34791
159164,0,34792
159165,0,34793
159166,0,34794
159187,0,32991
159188,0,32992
159189,0,32993
159190,0,121580
159191,0,32994
159192,0,32995
159195,0,32998
159196,0,32999
159197,0,33000
159198,0,33001
159203,0,33005
159204,0,33006
159205,0,33007
159206,0,33008
159231,0,33031
159232,0,33032
159235,0,33127
159242,0,33134
159243,0,33135
159244,0,33136
159245,0,33137
159246,0,33138
159247,0,121584
159248,0,33139
159249,0,33140
159250,0,33141
159251,0,33142
159252,0,121585
159253,0,33671
159254,0,33672
159255,0,33673
159256,0,33674
159257,0,33675
159258,0,33676
159259,0,33677
159260,0,33678
159261,0,33679
159262,0,121586
159263,0,33680
159264,0,33681
159265,0,33682
159266,0,33683
159267,0,33684
159268,0,33685
159269,0,33686
159270,0,121587
159271,0,33687
159272,0,33688
159273,0,121588
159274,0,33689
159275,0,33690
159276,0,121589
159277,0,33691
159278,0,33692
159279,0,121590
159280,0,33693
159281,0,33694
159282,0,33695
159283,0,33696
159284,0,33697
159285,0,33698
159286,0,33699
159287,0,33700
159288,0,33701
159289,0,33702
159290,0,33703
159291,0,33704
159292,0,33705
159293,0,33706
159294,0,33707
159295,0,33708
159296,0,33709
159297,0,33710
159298,0,33711
159300,0,33713
159301,0,33714
159302,0,33715
159303,0,33716
159304,0,33717
159305,0,33718
159306,0,33811
159307,0,33812
159308,0,33813
159309,0,33814
159310,0,33815
159313,0,33817
159314,0,33817
159320,0,33823
159322,0,33825
159325,0,33828
159326,0,33829
159328,0,33831
159329,0,33832
159330,0,33833
159331,0,33834
159332,0,33835
159333,0,34349
159334,0,34350
159335,0,34351
159336,0,34352
159337,0,34353
159338,0,34354
159339,0,34355
159340,0,34356
159341,0,34357
159342,0,34358
159344,0,34359
159345,0,121592
159346,0,34360
159347,0,34361
159348,0,34362
159349,0,34363
159350,0,34364
159351,0,34365
159353,0,34367
159354,0,34368
159355,0,34369
159356,0,121593
159357,0,34370
159358,0,34371
159359,0,34372
159360,0,34373
159361,0,34374
159362,0,34375
159363,0,34376
159364,0,34377
159365,0,34378
159366,0,34379
159367,0,34380
159368,0,34381
159369,0,34382
159370,0,34383
159371,0,34384
159372,0,34385
159373,0,34386
159374,0,34387
159375,0,34388
159376,0,34389
159377,0,34390
159378,0,34456
159379,0,34457
159380,0,34458
159381,0,34459
159382,0,34460
159383,0,34461
159384,0,34462
159385,0,34463
159386,0,34464
159387,0,34465
159388,0,34466
159389,0,34467
159390,0,34468
159391,0,34469
159392,0,34470
159393,0,34471
159394,0,34472
159395,0,34473
159396,0,34474
159397,0,34475
159398,0,34476
159399,0,34477
159400,0,34478
159401,0,34479
159402,0,34480
159403,0,34481
159406,0,34482
159407,0,34483
159408,0,34484
159409,0,34485
159410,0,34486
159411,0,34487
159412,0,34488
159413,0,35008
159415,0,35010
159416,0,35011
159418,0,35013
159421,0,35015
159424,0,35018
159425,0,35019
159426,0,35019
159433,0,35024
159434,0,35025
159435,0,35025
159441,0,35030
159442,0,35031
159443,0,35032
159444,0,35033
159445,0,35034
159446,0,35035
159447,0,35036
159448,0,35037
159449,0,35038
159450,0,35063
159451,0,35064
159452,0,35065
159453,0,35066
159454,0,35067
159455,0,35068
159456,0,35069
159457,0,35070
159458,0,35071
159459,0,35072
159460,0,35073
159461,0,35074
159462,0,35075
159463,0,35076
159464,0,35077
159465,0,35078
159466,0,35079
159467,0,35080
159468,0,35081
159469,0,35082
159470,0,35083
159471,0,35084
159472,0,35085
159473,0,35086
159474,0,35087
159475,0,35088
159477,0,35090
159478,0,35091
159479,0,35092
159480,0,35093
159481,0,35094
159482,0,35095
159483,0,35096
159484,0,35097
159485,0,35097
159486,0,35098
159487,0,35098
159488,0,35099
159489,0,35099
159490,0,33072
159491,0,33072
159492,0,33073
159493,0,33073
159494,0,33074
159495,0,33074
159496,0,33075
159497,0,33075
159498,0,33076
159499,0,33076
159500,0,33077
159501,0,33077
159502,0,33078
159503,0,33078
159506,0,33080
159507,0,33080
159508,0,33081
159509,0,33082
159510,0,33083
159511,0,33084
159512,0,33085
159513,0,33086
159514,0,33087
159515,0,33088
159516,0,33089
159517,0,33090
159518,0,33091
159544,0,33189
159545,0,33190
159546,0,33191
159547,0,33192
159548,0,33193
159549,0,33194
159550,0,33195
159551,0,33196
159553,0,33198
159554,0,33199
159555,0,33199
159556,0,33199
159557,0,33200
159558,0,33201
159559,0,33202
159560,0,33203
159571,0,35414
159572,0,35415
159573,0,35416
159574,0,35417
159575,0,35417
159576,0,35417
159577,0,35418
159578,0,35419
159579,0,35419
159580,0,35419
159585,0,35422
159586,0,35423
159587,0,35424
159590,0,35488
159596,0,35494
159599,0,35497
159600,0,35498
159601,0,35499
159608,0,35505
159609,0,121601
159610,0,35506
159611,0,35507
159612,0,35508
159613,0,35509
159626,0,35521
159627,0,35522
159628,0,35523
159629,0,35524
159630,0,35525
159631,0,35526
159632,0,35527
159633,0,35528
159634,0,35600
159635,0,35601
159637,0,35603
159639,0,35605
159641,0,35607
159643,0,35609
159645,0,35611
159647,0,121604
159648,0,35612
159649,0,35613
159650,0,35614
159651,0,35661
159653,0,35663
159654,0,35664
159655,0,35665
159656,0,35666
159657,0,35667
159658,0,35668
159659,0,35669
159660,0,35670
159661,0,35671
159663,0,35673
159666,0,35676
159667,0,35677
159668,0,35678
159669,0,35679
159670,0,35680
159674,0,35684
159675,0,35685
159676,0,35686
159677,0,35687
159678,0,35688
159679,0,35689
159680,0,35690
159681,0,35691
159682,0,35692
159683,0,35693
159684,0,35694
159685,0,35695
159686,0,35696
159687,0,35697
159689,0,35699
159690,0,35700
159691,0,35701
159692,0,35702
159693,0,35703
159694,0,35703
159695,0,35704
159696,0,35704
159697,0,35705
159698,0,35705
159699,0,35706
159700,0,35706
159701,0,35707
159702,0,35707
159703,0,35708
159704,0,35708
159705,0,35709
159706,0,35709
159707,0,35710
159708,0,35710
159709,0,32898
159710,0,32898
159711,0,32899
159712,0,32899
159713,0,32900
159714,0,32900
159716,0,32902
159717,0,32903
159718,0,32904
159719,0,32905
159720,0,32906
159722,0,32908
159723,0,32909
159724,0,121605
159725,0,32910
159726,0,32911
159727,0,32912
159728,0,32913
159730,0,32915
159732,0,32917
159733,0,32918
159734,0,32919
159735,0,32920
159736,0,32921
159737,0,32922
159738,0,32923
159739,0,32924
159740,0,32684
159741,0,32685
159742,0,32686
159743,0,32687
159744,0,32688
159746,0,32690
159747,0,32691
159748,0,32692
159749,0,32693
159750,0,32694
159751,0,32695
159752,0,32696
159753,0,32697
159754,0,32698
159755,0,32699
159756,0,32700
159757,0,32701
159758,0,32702
159759,0,32703
159760,0,32704
159761,0,32705
159762,0,32706
159793,0,33376
159794,0,33377
159795,0,33378
159796,0,33379
159797,0,33380
159798,0,33381
159799,0,33382
159800,0,33383
159801,0,33384
159802,0,33385
159803,0,33386
159804,0,33387
159805,0,33388
159806,0,33389
159807,0,33554
159808,0,33555
159809,0,33556
159810,0,33557
159811,0,33558
159812,0,33559
159813,0,33560
159814,0,33561
159815,0,33562
159816,0,33563
159819,0,33566
159820,0,33567
159822,0,33569
159823,0,33570
159824,0,121609
159825,0,33571
159826,0,33572
159827,0,33573
159828,0,33574
159829,0,33575
159830,0,33576
159831,0,33577
159832,0,33578
159833,0,33579
159834,0,33580
159835,0,33581
159836,0,33582
159841,0,33585
159842,0,33586
159843,0,33587
159844,0,33588
159845,0,33589
159846,0,33590
159853,0,33597
159854,0,33598
159855,0,34071
159856,0,34072
159857,0,34073
159858,0,34074
159860,0,34076
159874,0,34242
159875,0,34243
159880,0,34248
159881,0,34249
159886,0,34251
159887,0,34252
159888,0,34253
159892,0,34257
159893,0,34258
159894,0,121617
159895,0,34259
159896,0,34260
159897,0,34261
159898,0,34262
159899,0,34263
159900,0,34264
159901,0,34264
159902,0,34265
159906,0,121618
159907,0,121619
159908,0,121620
159909,0,121620
159910,0,34268
159911,0,121621
159912,0,34269
159913,0,34269
159914,0,34270
159916,0,34272
159917,0,34272
159918,0,34273
159920,0,34275
159961,0,34904
159962,0,34905
159963,0,34906
159967,0,121629
159968,0,34909
159969,0,34910
159970,0,121630
159971,0,121631
159972,0,121632
159973,0,34911
159974,0,34912
159975,0,34913
159976,0,34914
159978,0,34916
159979,0,121633
159980,0,34917
159983,0,34920
159984,0,34921
159985,0,34922
159986,0,34923
159987,0,34924
160037,0,32954
160039,0,32955
160042,0,32958
160043,0,32959
160045,0,32961
160046,0,32962
160053,0,32969
160054,0,32969
160055,0,32970
160056,0,32970
160057,0,32971
160058,0,32971
160059,0,32972
160060,0,32972
160061,0,32973
160062,0,32973
160063,0,32974
160064,0,32974
160065,0,32975
160066,0,32975
160067,0,32976
160068,0,32976
160069,0,32977
160070,0,32977
160071,0,33448
160072,0,33448
160073,0,33612
160074,0,33612
160075,0,33613
160076,0,33613
160077,0,33614
160078,0,33614
160079,0,33615
160080,0,33615
160081,0,33616
160082,0,33616
160083,0,33617
160084,0,33617
160085,0,33618
160086,0,33618
160087,0,33619
160088,0,33619
160089,0,33620
160090,0,33620
160091,0,33621
160092,0,33621
160093,0,33622
160094,0,33622
160095,0,33623
160096,0,33623
160097,0,33624
160098,0,33624
160099,0,33625
160100,0,33625
160101,0,33626
160102,0,33626
160103,0,33627
160104,0,33627
160105,0,33628
160106,0,33628
160107,0,33629
160108,0,33629
160109,0,33630
160110,0,33630
160111,0,33631
160112,0,33631
160113,0,33632
160114,0,33632
160115,0,33633
160116,0,33633
160117,0,33634
160118,0,33634
160119,0,33635
160120,0,33635
160121,0,33636
160122,0,33636
160123,0,33637
160124,0,33637
160125,0,33638
160126,0,33638
160127,0,33639
160128,0,33639
160129,0,33640
160130,0,33640
160131,0,33641
160132,0,33641
160133,0,33642
160134,0,33642
160135,0,33643
160136,0,33643
160137,0,33644
160138,0,33644
160139,0,33645
160140,0,33645
160141,0,33646
160142,0,33646
160143,0,33647
160144,0,33647
160145,0,33648
160146,0,33648
160147,0,34285
160148,0,34285
160149,0,34286
160150,0,34286
160151,0,34287
160152,0,34287
160153,0,34288
160154,0,34288
160155,0,34289
160156,0,34289
160157,0,34290
160158,0,34290
160159,0,34291
160160,0,34291
160161,0,34292
160162,0,34292
160163,0,34293
160164,0,34293
160165,0,34294
160166,0,34294
160167,0,34295
160168,0,34295
160169,0,34296
160170,0,34296
160171,0,34297
160172,0,34297
160173,0,34298
160174,0,34298
160175,0,34299
160176,0,34299
160177,0,34300
160178,0,34300
160179,0,34301
160180,0,34301
160181,0,34302
160182,0,34302
160191,0,34307
160192,0,34307
160193,0,34308
160194,0,34308
160195,0,34309
160196,0,34309
160197,0,34310
160198,0,34310
160199,0,34311
160200,0,34311
160201,0,34312
160202,0,34312
160203,0,34313
160204,0,34313
160205,0,34314
160206,0,34314
160207,0,34315
160208,0,34315
160209,0,34316
160210,0,34316
160211,0,34317
160212,0,34317
160213,0,34318
160214,0,34318
160215,0,34319
160216,0,34319
160217,0,34453
160218,0,34453
160219,0,34454
160220,0,34454
160221,0,34455
160222,0,34455
160225,0,34946
160226,0,34946
160227,0,34947
160228,0,34947
160229,0,34948
160230,0,34948
160231,0,34949
160232,0,34949
160233,0,34950
160234,0,34950
160235,0,34951
160236,0,34951
160237,0,34952
160238,0,34952
160239,0,34953
160240,0,34953
160241,0,34954
160242,0,34954
160243,0,34955
160244,0,34955
160245,0,34956
160246,0,34956
160247,0,34957
160248,0,34957
160249,0,34958
160250,0,34958
160251,0,34959
160252,0,34959
160253,0,34960
160264,0,34967
160265,0,34967
160274,0,34972
160275,0,34972
160276,0,34973
160277,0,34973
160278,0,34974
160279,0,34974
160280,0,34975
160281,0,34975
160282,0,34976
160283,0,34976
160284,0,35056
160285,0,35056
160286,0,35057
160287,0,35057
160288,0,35058
160289,0,35058
160290,0,35059
160291,0,35059
160292,0,35060
160293,0,35060
160294,0,35061
160295,0,35061
160296,0,35062
160297,0,35062
160298,0,33143
160299,0,33143
160300,0,33144
160301,0,33144
160302,0,33145
160303,0,33145
160304,0,33146
160305,0,33146
160306,0,33147
160307,0,33147
160308,0,33148
160309,0,33148
160310,0,33149
160311,0,33149
160312,0,33150
160313,0,33150
160314,0,33151
160315,0,33151
160316,0,33152
160317,0,33152
160318,0,33153
160319,0,33153
160328,0,33158
160329,0,33158
160330,0,33159
160331,0,33159
160332,0,33160
160333,0,33160
160334,0,33161
160335,0,33161
160336,0,33162
160337,0,33162
160338,0,33163
160339,0,33163
160340,0,33164
160341,0,33165
160342,0,33166
160343,0,33167
160344,0,33167
160345,0,33168
160346,0,33168
160347,0,33169
160348,0,33169
160349,0,33254
160350,0,33254
160351,0,33255
160352,0,33255
160353,0,33256
160354,0,33256
160355,0,33257
160356,0,33257
160357,0,33258
160358,0,33258
160359,0,33259
160360,0,33259
160361,0,33260
160362,0,33260
160363,0,33261
160364,0,33261
160365,0,33262
160366,0,33262
160367,0,33263
160368,0,33263
160369,0,33836
160370,0,33836
160371,0,33837
160372,0,33837
160373,0,33838
160374,0,33838
160375,0,33839
160376,0,33839
160377,0,33840
160378,0,33840
160379,0,33841
160380,0,33841
160381,0,33842
160382,0,33842
160383,0,33843
160384,0,33843
160385,0,33844
160386,0,33844
160387,0,33845
160388,0,33845
160389,0,33846
160390,0,33846
160391,0,33847
160392,0,33847
160393,0,33848
160394,0,33848
160395,0,33849
160396,0,33849
160397,0,33850
160398,0,33850
160399,0,33851
160400,0,33851
160401,0,33852
160402,0,33853
160403,0,33854
160404,0,33855
160407,0,33857
160408,0,33857
160437,0,33952
160438,0,33952
160439,0,33953
160440,0,33953
160442,0,34490
160443,0,34490
160444,0,34491
160445,0,34491
160446,0,34492
160447,0,34492
160448,0,34493
160449,0,34493
160450,0,34494
160451,0,34494
160452,0,34495
160453,0,34495
160454,0,34496
160455,0,34496
160456,0,34497
160457,0,34497
160458,0,34498
160459,0,34498
160460,0,34499
160461,0,34499
160462,0,34500
160463,0,34500
160464,0,34501
160465,0,34501
160466,0,34502
160467,0,34502
160468,0,34503
160469,0,34503
160470,0,34504
160471,0,34505
160472,0,34506
160473,0,34507
160474,0,34508
160475,0,34509
160476,0,34510
160477,0,34510
160478,0,34511
160479,0,34511
160480,0,34512
160481,0,34512
160482,0,34594
160483,0,34594
160484,0,34595
160485,0,34595
160486,0,34596
160487,0,34596
160488,0,34597
160489,0,34597
160490,0,34598
160491,0,34598
160492,0,34599
160493,0,34599
160494,0,34600
160495,0,34600
160496,0,34601
160497,0,34601
160498,0,34602
160499,0,34602
160500,0,34603
160501,0,34603
160502,0,34604
160503,0,34604
160504,0,34605
160505,0,34605
160506,0,34606
160507,0,34606
160508,0,34607
160509,0,34607
160510,0,34608
160511,0,34608
160512,0,34609
160513,0,34609
160514,0,34610
160515,0,34610
160516,0,32683
160517,0,32683
160518,0,35100
160519,0,35100
160520,0,35101
160521,0,35101
160522,0,35102
160523,0,35102
160524,0,35103
160525,0,35103
160528,0,35105
160529,0,35106
160530,0,35107
160531,0,35108
160532,0,35109
