ID,Pos[0],Pos[1],Pos[2],Rot[0],Rot[1],Rot[2]
55295,6738.1553,6058.307,246.38895,0,0,288.2983
55296,6744.4897,6038.7153,247.6379,0,0,280.3518
55297,6745.404,6018.625,249.76814,0,0,287.6427
55298,6755.4185,6004.3525,251.52745,0,0,307.15726
55299,6763.1504,5995.2085,253.03223,0,0,321.3245
55300,6774.5312,5989.0537,253.02243,0,0,335.92822
55301,6788.6875,5983.8003,253.01302,0,0,340.7797
55302,6805.114,5978.3916,253.08089,0,0,341.6707
55303,6823.4272,5972.2915,253.1094,0,0,341.25052
55304,6839.686,5966.6562,253.40866,0,0,340.69565
55305,6855.0537,5961.2134,253.40866,0,0,339.9464
55306,6873.012,5954.491,253.71718,0,0,334.3387
55325,6879.157,5940.764,255.29074,0,0,325.01608
55326,6883.914,5933.972,256.56607,0,0,305.00583
55328,6886.2754,5946.2134,254.77168,0,0,316.4771
55329,6891.3774,5937.0493,256.4689,0,0,299.1067
55331,6882.0034,5943.9263,254.92502,0,0,318.08508
55332,6887.3223,5935.3535,256.53052,0,0,301.81696
55333,6881.9565,5943.893,254.92801,0,0,318.66364
55334,6887.23,5935.633,256.4821,0,0,302.55463
55336,6503.3203,6218.472,225.86794,0,0,358.16672
55337,6515.8447,6218.0713,226.00726,0,0,358.55725
55338,6527.7866,6217.856,227.43576,0,0,358.5413
55339,6538.759,6217.488,228.77718,0,0,355.9138
55340,6554.771,6215.928,228.80162,0,0,351.02673
55341,6567.6587,6212.9243,229.98677,0,0,343.51953
55342,6582.2563,6207.797,231.58377,0,0,340.16516
55343,6597.0347,6202.328,232.96724,0,0,339.7955
55344,6611.8013,6196.924,234.26541,0,0,337.8863
55345,6632.0957,6188.0815,235.74152,0,0,332.7093
55347,6648.5,6177.9897,236.97144,0,0,321.8425
55348,6669.8906,6158.3853,238.77864,0,0,315.87634
55350,6685.463,6142.1406,241.02452,0,0,305.8879
55351,6695.8115,6122.561,242.32042,0,0,295.67087
55352,6703.6416,6104.319,243.44974,0,0,289.84012
55353,6711.5957,6078.815,244.41035,0,0,286.95932
55354,6719.087,6053.671,245.14966,0,0,287.093
55355,6725.186,6034.6196,246.75899,0,0,287.8537
55356,6732.8535,6010.9307,249.13092,0,0,295.52844
55357,6748.8384,5985.0947,253.07286,0,0,301.87454
55359,6763.6987,5961.3267,254.0323,0,0,302.5392
55360,6774.733,5944.51,258.20316,0,0,298.33102
55362,6781.6353,5928.058,259.65347,0,0,290.8538
55363,6788.239,5909.0557,258.90863,0,0,288.52972
55365,6793.3247,5893.182,258.60385,0,0,286.51044
55366,6798.218,5875.3896,258.55127,0,0,315.28745
55367,6818.218,5868.5376,258.58484,0,0,352.54926
55368,6848.193,5868.854,258.6864,0,0,0.604771
55381,6516.902,6231.566,223.8061,0,0,326.96094
55382,6528.5522,6223.989,225.9258,0,0,316.16595
55383,6535.702,6213.5156,226.95015,0,0,315.2806
55384,6546.9365,6205.7837,228.59386,0,0,341.12042
55385,6562.174,6204.463,229.6189,0,0,355.8332
55386,6582.4854,6203.194,231.58423,0,0,354.3766
55387,6599.386,6200.799,233.07777,0,0,347.90613
55388,6611.768,6196.9194,234.26314,0,0,338.64847
55389,6632.0615,6188.0254,235.73991,0,0,332.89893
55390,6648.6494,6178.0454,236.9799,0,0,321.88678
55391,6669.9297,6158.319,238.78589,0,0,315.8899
55392,6685.6807,6142.147,241.04262,0,0,305.85178
55393,6695.8423,6122.4585,242.32607,0,0,295.61227
55394,6703.6875,6104.5845,243.44032,0,0,290.08267
55395,6711.8325,6078.722,244.4156,0,0,286.83588
55396,6719.053,6053.8057,245.14143,0,0,286.89868
55397,6725.244,6034.5757,246.763,0,0,288.0879
55398,6733.0547,6010.9375,249.13547,0,0,295.9049
55399,6749.0825,5985.493,253.07271,0,0,301.8865
55400,6763.8237,5961.479,254.02425,0,0,302.10086
55401,6774.6816,5944.686,258.1579,0,0,298.28836
55402,6781.783,5928.1084,259.65738,0,0,291.0288
55403,6788.252,5909.387,258.9241,0,0,288.32617
55404,6793.4194,5892.9775,258.58966,0,0,286.5189
55405,6798.3022,5875.499,258.5508,0,0,315.18582
55406,6818.19,5868.367,258.58582,0,0,352.61185
55407,6848.0615,5869.047,258.6857,0,0,1.3034632
55411,6492.914,6213.9663,225.78188,0,0,357.3174
55412,6503.3145,6213.479,225.78218,0,0,356.121
55413,6515.3315,6212.4463,225.99658,0,0,356.1143
55414,6527.059,6211.866,227.29848,0,0,357.79626
55415,6537.981,6211.5747,228.70375,0,0,357.54398
55416,6553.527,6210.731,228.56693,0,0,352.47717
55417,6566.1816,6207.8506,229.8706,0,0,344.51282
55418,6580.651,6203.2153,231.55144,0,0,342.00494
55419,6595.1606,6198.4375,232.98169,0,0,340.66547
55420,6609.772,6192.9976,234.1234,0,0,337.7617
55421,6629.9194,6184.2256,235.54883,0,0,333.21536
55422,6646.395,6174.5103,236.94147,0,0,321.92712
55423,6666.5815,6155.507,238.7175,0,0,315.3296
55424,6682.08,6139.2334,240.96523,0,0,304.8203
55425,6690.942,6120.4834,242.3691,0,0,294.4196
55426,6698.654,6102.73,243.41287,0,0,290.40466
55427,6706.96,6077.423,244.29791,0,0,287.5553
55428,6714.614,6052.2812,245.10764,0,0,286.95343
55429,6720.3135,6033.618,246.76375,0,0,287.27667
55430,6728.0435,6009.1016,249.24669,0,0,295.97614
55431,6744.8696,5983.2173,253.07376,0,0,302.4151
55432,6760.007,5958.7646,253.97049,0,0,302.10883
55433,6769.98,5943.2017,257.92624,0,0,298.35123
55434,6777.3896,5926.5503,259.5463,0,0,292.3402
55435,6784.193,5908.616,258.91406,0,0,289.41367
55436,6789.4834,5892.2344,258.64194,0,0,286.31873
55437,6795.264,5870.8013,258.58035,0,0,314.54953
55438,6817.764,5863.5054,258.6073,0,0,352.4294
55439,6847.514,5863.857,258.69287,0,0,0.6770457
55440,6493.6094,6224.289,225.87894,0,0,357.3283
55441,6503.4663,6223.829,225.87093,0,0,357.11365
55442,6515.5737,6223.1816,225.98013,0,0,357.02664
55443,6527.4473,6222.5835,227.31015,0,0,358.66827
55444,6539.098,6222.635,228.81839,0,0,356.8559
55445,6556.586,6220.983,228.84904,0,0,350.61633
55446,6568.988,6217.6953,230.08772,0,0,341.6397
55447,6583.471,6212.06,231.6506,0,0,339.8217
55448,6598.638,6206.799,233.05466,0,0,339.65332
55449,6613.9844,6200.7446,234.36592,0,0,338.1783
55450,6634.2925,6192.5225,235.83234,0,0,334.01828
55451,6651.3696,6182.5254,237.06969,0,0,321.7351
55452,6672.887,6162.0806,238.77657,0,0,315.13748
55453,6688.1875,6145.884,240.92131,0,0,306.06848
55454,6699.718,6125.244,242.33217,0,0,296.9102
55455,6708.2866,6106.2837,243.56839,0,0,290.2607
55456,6716.2925,6080.3423,244.55963,0,0,287.34888
55457,6724.2656,6055.135,245.20619,0,0,286.81476
55458,6729.7666,6035.7554,246.74013,0,0,287.62085
55459,6737.7534,6012.6694,249.13472,0,0,295.8402
55460,6752.9097,5987.9673,253.0437,0,0,302.1462
55461,6768.288,5964.08,254.02365,0,0,302.92807
55462,6779.6675,5946.6504,258.49957,0,0,298.95572
55463,6787.058,5930.1562,260.04544,0,0,290.8228
55464,6793.3423,5910.6943,259.50305,0,0,286.33344
55465,6797.8057,5893.482,258.48334,0,0,276.953
55466,6796.6978,5883.1797,258.53705,0,0,291.87048
55467,6805.6763,5873.874,258.53555,0,0,332.49307
55468,6817.5054,5872.3447,258.56375,0,0,-0.1658608
55469,6847.8447,5873.752,258.67743,0,0,2.6556396
55497,6491.384,6281.6665,227.17592,0,0,307.35968
55498,6497.2554,6273.9756,225.87048,0,0,312.38205
55499,6506.0176,6265.6304,225.8705,0,0,328.37106
55500,6519.6787,6260.165,225.87048,0,0,340.11972
55501,6535.7056,6254.895,226.31975,0,0,341.7203
55502,6565.0234,6245.1865,228.05298,0,0,341.57678
55503,6580.7993,6239.874,230.96436,0,0,340.59003
55504,6596.0815,6234.243,232.63762,0,0,339.24844
55505,6612.3735,6227.9106,233.89412,0,0,336.98627
55506,6627.192,6221.029,234.99434,0,0,330.99976
55507,6646.827,6208.8125,236.36467,0,0,326.4422
55508,6666.1587,6195.1807,237.68202,0,0,319.72754
55509,6688.4463,6173.5513,239.28899,0,0,311.25226
55510,6703.026,6153.145,241.23909,0,0,303.19028
55511,6714.818,6133.2363,242.8653,0,0,296.44888
55512,6723.655,6111.6772,244.45354,0,0,291.2477
55513,6732.3022,6088.27,245.97604,0,0,289.0288
55514,6741.262,6060.625,246.85396,0,0,281.20795
55515,6742.0176,6039.2397,247.83858,0,0,278.5907
55516,6748.2153,6014.599,249.91292,0,0,301.9403
55517,6764.653,6002.9316,252.3133,0,0,328.66946
55518,6773.2446,5999.363,253.01082,0,0,338.30222
55519,6787.848,5993.702,253.01077,0,0,341.72498
55520,6806.652,5988.3306,253.00616,0,0,348.7912
55521,6833.8784,5984.5806,253.12335,0,0,344.3888
55522,6861.375,5973.04,253.49358,0,0,326.0252
55523,6881.7017,5952.354,254.29303,0,0,308.3728
55524,6890.3135,5936.493,256.49933,0,0,295.71753
55525,6896.1157,5922.4272,259.2685,0,0,292.41632
55550,6623.112,5797.3315,313.32034,0,0,187.97406
55551,6610.644,5795.9497,316.18304,0,0,189.52385
55552,6603.2075,5793.992,311.31946,0,0,194.1018
55553,6600.607,5793.428,303.03616,0,0,164.89806
55554,6594.4844,5796.346,299.38483,0,0,135.48154
55555,6590.9697,5802.905,295.03494,0,0,111.45471
55556,6589.0693,5810.125,290.8916,0,0,101.19155
55557,6586.652,5824.7285,283.1144,0,0,99.061424
55558,6584.5034,5838.7544,276.9758,0,0,86.37302
55559,6588.9688,5861.28,267.7403,0,0,79.01623
55560,6593.2085,5883.606,260.2183,0,0,70.922
55561,6600.382,5894.28,258.14426,0,0,40.22827
55562,6611.8223,5899.3516,254.73175,0,0,16.203518
55563,6629.518,5902.7466,253.92781,0,0,10.892094
55564,6646.586,5906.041,254.74568,0,0,12.24231
55644,6624.337,5796.9185,312.93826,0,0,174.30412
55645,6610.644,5795.9497,315.95905,0,0,192.28198
55646,6603.2075,5793.992,311.31946,0,0,194.1018
55647,6600.607,5793.428,303.03616,0,0,171.76099
55648,6590.8047,5795.788,298.28778,0,0,146.96965
55649,6582.7095,5805.0645,292.27133,0,0,121.42259
55650,6578.8057,5815.428,287.4544,0,0,100.68631
55651,6578.722,5826.1943,282.58987,0,0,82.379944
55652,6581.902,5838.5713,277.2412,0,0,75.093376
55653,6585.7153,5852.4644,271.34457,0,0,74.279076
55654,6590.307,5868.432,265.0629,0,0,67.66697
55655,6598.1626,5882.764,259.45007,0,0,56.995735
55656,6609.5356,5898.0366,255.13452,0,0,49.824947
55657,6624.337,5913.7646,254.2168,0,0,46.696365
55658,6636.654,5926.81,253.78519,0,0,46.798035
55671,6625.9966,5796.5957,313.83365,0,0,176.96649
55672,6620.7944,5796.7397,315.51993,0,0,181.47194
55673,6615.7163,5796.3315,315.86865,0,0,186.93712
55674,6603.2075,5793.992,311.31946,0,0,192.4451
55675,6600.607,5793.428,303.03616,0,0,137.33336
55676,6595.837,5800.7856,298.17148,0,0,119.36713
55677,6591.1963,5810.152,291.4549,0,0,109.11267
55678,6588.8228,5821.027,284.81177,0,0,99.54882
55679,6587.3506,5833.013,279.40317,0,0,96.71884
55680,6585.658,5847.889,273.15198,0,0,97.64847
55681,6583.5425,5861.3706,268.21817,0,0,72.53165
55682,6592.6562,5870.127,264.32062,0,0,39.03376
55683,6618.0737,5891.6025,254.95612,0,0,43.40045
55684,6629.7207,5901.772,253.97293,0,0,45.915695
55685,6637.238,5911.389,253.92134,0,0,53.972626
55686,6642.8145,5919.776,253.70197,0,0,57.813995
55690,6625.646,5798.2085,313.21432,0,0,189.06621
55691,6617.5737,5796.9204,315.458,0,0,188.5625
55692,6610.644,5795.9497,315.75864,0,0,191.52061
55693,6603.2075,5793.992,311.31946,0,0,194.1018
55694,6600.607,5793.428,303.03616,0,0,165.2289
55695,6590.7075,5797.288,297.6988,0,0,139.90236
55696,6583.1763,5808.105,291.10788,0,0,117.12572
55697,6578.4062,5821.3003,284.75873,0,0,105.96568
55698,6576.192,5832.5176,280.03427,0,0,83.79268
55699,6580.6865,5842.2656,275.7946,0,0,59.01596
55700,6589.7095,5855.029,269.93448,0,0,51.975174
55701,6600.9517,5868.1807,266.58606,0,0,55.035954
55702,6606.049,5878.395,260.97168,0,0,63.266876
55703,6613.375,5892.846,254.98654,0,0,62.951187
55704,6620.7856,5907.257,254.37576,0,0,60.67035
55705,6636.8125,5926.9844,253.76416,0,0,38.450558
55737,6609.2446,5795.3345,314.9574,0,0,190.59291
55797,6720.4985,5961.903,252.99544,0,0,0
55933,6669.941,5870.1807,319.0438,0,0,280.94696
55937,6672.972,5854.509,318.61356,0,0,281.56635
55938,6676.638,5837.4565,318.4759,0,0,296.39243
55939,6687.0513,5826.137,320.9394,0,0,328.32343
55940,6699.557,5823.3145,322.746,0,0,352.4597
55941,6712.921,5822.713,325.26392,0,0,357.75668
55942,6727.241,5822.23,325.4694,0,0,358.70468
55943,6737.3013,5822.1616,325.16293,0,0,5.2034807
55944,6748.9775,5824.2095,325.17407,0,0,26.337511
55945,6759.8213,5833.31,325.1809,0,0,51.168842
55946,6768.2275,5848.125,325.21442,0,0,55.47917
55947,6781.19,5864.3774,325.21442,0,0,39.007977
55948,6794.81,5869.657,325.21442,0,0,5.5458593
55949,6813.4497,5867.51,325.21442,0,0,355.98618
55950,6824.5234,5867.5723,325.21442,0,0,25.82782
55951,6832.835,5876.8926,325.21442,0,0,57.920486
55952,6835.4863,5885.0625,325.21442,0,0,72.02031
55960,6797.402,5648.7466,315.04614,0,0,122.81187
55961,6793.6816,5654.5166,316.40277,0,0,122.21938
55962,6789.3926,5661.4556,317.95938,0,0,120.85918
55963,6784.7856,5669.405,320.33124,0,0,120.19093
55964,6779.3145,5678.778,324.18655,0,0,121.18824
55965,6775.599,5684.5806,325.1183,0,0,123.03086
55966,6770.627,5692.1396,325.23187,0,0,124.74188
55967,6765.866,5698.6147,325.23685,0,0,124.12025
55968,6761.703,5705.31,325.23682,0,0,113.87119
55969,6759.684,5712.5845,325.23672,0,0,88.8325
55970,6762.0522,5722.441,325.14725,0,0,71.160324
55971,6766.397,5732.259,325.10562,0,0,65.679276
55972,6770.053,5740.144,325.22385,0,0,64.634384
55973,6774.2847,5748.896,325.21393,0,0,57.840656
55974,6779.916,5755.8306,325.207,0,0,44.89574
55975,6787.7256,5762.288,325.20212,0,0,26.678125
55976,6800.6787,5766.263,325.1991,0,0,15.398341
55977,6815.1274,5769.835,325.19742,0,0,14.305903
55978,6828.694,5773.407,325.19662,0,0,17.275112
55979,6842.29,5778.282,325.1983,0,0,31.349533
55980,6848.3647,5785.3906,325.19733,0,0,63.463066
55981,6851.8325,5797.3906,325.19196,0,0,80.55918
55982,6852.3994,5809.655,325.19037,0,0,86.25643
55983,6853.454,5822.174,325.19098,0,0,75.46568
55984,6857.904,5830.886,325.19302,0,0,53.105484
55985,6864.78,5837.261,325.19662,0,0,40.009613
55986,6872.3047,5842.974,325.19946,0,0,37.205696
55991,6796.2935,5774.2285,258.6786,0,0,193.8474
55992,6790.363,5772.7666,258.67896,0,0,186.18033
55993,6782.383,5772.722,258.67972,0,0,169.69342
55994,6773.264,5775.876,258.6807,0,0,147.32053
55995,6768.856,5781.3994,258.68137,0,0,116.38132
55996,6766.577,5789.358,258.682,0,0,99.65471
55997,6765.6284,5800.3716,258.68253,0,0,91.09897
55998,6766.163,5810.943,258.6828,0,0,85.94734
55999,6767.2056,5822.632,258.6832,0,0,81.088844
56000,6769.634,5833.078,258.64615,0,0,71.83904
56001,6773.4453,5841.654,258.68683,0,0,62.642334
56002,6778.6216,5850.4487,258.68683,0,0,50.34951
56003,6787.565,5858.691,258.68683,0,0,34.019672
56004,6796.5923,5862.579,258.68683,0,0,19.707642
56005,6803.1743,5864.282,258.59137,0,0,15.979414
56006,6812.3394,5867.0884,258.5778,0,0,16.780733
56007,6824.268,5870.643,258.60522,0,0,16.711731
56008,6835.739,5874.114,258.64566,0,0,16.078732
56009,6846.257,5876.981,258.6686,0,0,14.557078
56010,6857.8813,5879.864,258.69592,0,0,12.60086
56011,6870.4653,5882.3926,258.74097,0,0,11.119177
56012,6885.0034,5885.1943,258.75797,0,0,8.36603
56013,6904.146,5887.3457,258.68683,0,0,6.0913672
56014,6923.8447,5889.3394,258.67896,0,0,20.827423
56015,6909.518,5867.955,258.68686,0,0,164.12325
56016,6903.1094,5869.778,258.68686,0,0,177.81042
56017,6893.0566,5868.5845,258.7641,0,0,202.99194
56018,6885.7144,5862.397,258.75797,0,0,229.06812
56019,6879.027,5852.4062,258.73605,0,0,239.21738
56020,6872.158,5839.6406,258.683,0,0,245.29968
56021,6867.384,5827.093,258.6598,0,0,247.27957
56022,6861.645,5814.533,258.68686,0,0,229.9987
56023,6849.7017,5806.021,258.67587,0,0,206.50551
56024,6836.0728,5801.7803,258.68686,0,0,203.36356
56025,6826.112,5795.8306,258.6869,0,0,207.72319
56026,6818.5522,5792.5728,258.68686,0,0,188.46028
56027,6809.068,5793.2954,258.67813,0,0,164.49815
56028,6802.7397,5796.9585,258.68683,0,0,138.5758
56029,6798.2837,5802.811,258.6869,0,0,128.66847
56030,6792.9688,5809.1685,258.44962,0,0,138.57996
56031,6785.7407,5813.877,258.68686,0,0,159.11426
56032,6778.02,5814.8726,258.68167,0,0,171.27792
56033,6767.9365,5816.6084,258.68268,0,0,172.7894
56034,6760.039,5817.1475,258.68423,0,0,181.7861
56037,6750.462,5816.0635,258.6852,0,0,187.29065
56038,6740.132,5814.6006,258.6862,0,0,188.20087
56039,6728.548,5812.9053,258.68204,0,0,189.67853
56040,6716.0366,5810.491,258.68686,0,0,171.03595
56041,6708.616,5816.0493,258.68686,0,0,132.08516
56042,6702.462,5825.5225,258.68686,0,0,136.24548
56043,6689.2603,5834.5815,258.68686,0,0,145.54178
56123,6619.0645,5797.4443,314.44867,0,0,187.92947
56124,6607.7656,5881.01,259.49756,0,0,40.194935
56125,6629.127,5920.882,254.12761,0,0,50.90924
56151,6646.6562,5926.3535,253.33401,0,0,59.712105
56158,-13208.5,276.93057,21.857073,0,0,0
56159,30,0,0,0,0,269.5059
56160,27.716797,-11.480499,-3.8146973E-06,0,0,269.83304
56161,21.21289,-21.213196,0,0,0,262.75787
56162,11.480469,-27.716385,0,0,0,236.23969
56163,0,-30,0,0,0,196.5519
56164,-11.480469,-27.716385,0,0,0,176.67216
56165,-21.21289,-21.213196,0,0,0,158.85553
56166,-27.716797,-11.480499,0,0,0,145.90903
56167,-30,0,0,0,0,122.22787
56168,-27.716797,11.480499,0,0,0,102.79867
56169,-21.21289,21.213196,0,0,0,91.21573
56170,-11.480469,27.7164,0,0,0,82.568054
56171,0,30,0,0,0,71.82407
56172,11.480469,27.7164,0,0,0,67.69999
56173,21.21289,21.213196,-3.8146973E-06,0,0,44.46853
56174,27.716797,11.480499,0,0,0,4.5184784
56487,580.3889,-2523.106,116.73961,0,0,91.277405
56496,636.68054,-2413.9565,96.24946,0,0,204.33302
56497,625.033,-2422.4185,96.286026,0,0,219.52608
56498,619.5972,-2428.052,96.2736,0,0,226.02348
56499,419.42883,-2402.4011,96.24848,0,0,178.70836
56500,376.17014,-2401.6702,96.31516,0,0,181.83376
56501,333.15277,-2405.1633,99.87843,0,0,200.46292
56502,307.7396,-2427.2048,102.46449,0,0,222.65306
56503,280.08334,-2454.054,104.74165,0,0,218.1345
56504,251.80208,-2471.1199,107.23277,0,0,211.10826
56505,420.5,-2402.3403,96.24848,0,0,179.70616
56506,333.85764,-2403.3767,99.64378,0,0,200.08531
56507,280.58853,-2453.5,104.67489,0,0,219.2036
56508,251.26042,-2470.75,107.25291,0,0,210.46289
56509,333.73438,-2405.302,99.83262,0,0,193.51138
56510,281.42535,-2453.7534,104.59747,0,0,218.92303
56511,252.72917,-2470.7188,107.1953,0,0,210.5918
56512,581.783,-2535.066,117.6776,0,0,84.515175
56513,583.25,-2519.7883,116.36707,0,0,82.01263
56514,585.82465,-2506.2622,109.15435,0,0,78.66792
56515,590.7049,-2482.5886,96.38238,0,0,73.22696
56516,598.82117,-2463.1423,96.24846,0,0,69.56753
56517,608.9653,-2433.573,96.24846,0,0,82.28642
56518,606.29517,-2407.962,96.24847,0,0,107.63394
56519,595.8785,-2392.4028,96.24846,0,0,104.34092
56520,598.19446,-2376.2761,96.24827,0,0,84.57831
56521,599.05383,-2358.9463,96.38383,0,0,86.75726
56522,601.1302,-2324.4602,74.04272,0,0,86.89835
56523,601.5868,-2312.2014,73.02732,0,0,87.86688
56531,578.0781,-2535.0886,117.6776,0,0,93.591484
56532,577.11115,-2519.6824,116.35526,0,0,97.9306
56533,574.10767,-2506.587,109.17492,0,0,104.76211
56534,567.3368,-2482.5886,96.29868,0,0,108.76353
56535,559.3889,-2463.2605,96.24845,0,0,106.76907
56536,552.5816,-2433.6216,96.24848,0,0,92.89018
56537,556.5573,-2407.1736,96.24846,0,0,69.29607
56538,568.33856,-2391.9307,96.24846,0,0,73.190704
56539,566.1441,-2375.4392,96.24827,0,0,93.52927
56540,566.3507,-2359.6997,96.38522,0,0,89.84494
56541,566.28125,-2324.7622,74.60581,0,0,91.05416
56542,565.50696,-2313.8455,73.027306,0,0,94.0564
56546,691.92017,-2401.1562,96.24845,0,0,185.4981
56547,663.8906,-2403.8542,96.24844,0,0,181.04155
56548,634.4323,-2402.2014,96.24844,0,0,173.16142
56549,609.01044,-2397.2727,96.24845,0,0,153.5037
56550,598.51215,-2384.2952,96.24827,0,0,109.6881
56551,595.809,-2360.3784,96.390015,0,0,93.72912
56552,594.63715,-2324.842,75.31485,0,0,90.26284
56553,595.5903,-2312.6946,73.02731,0,0,73.783966
56554,449.4861,-2404.4983,96.24848,0,0,-0.39581817
56555,477.61633,-2404.6926,96.24848,0,0,-0.15271182
56556,517.2691,-2404.679,96.24848,0,0,5.2276044
56557,550.5573,-2398.019,96.24848,0,0,20.03642
56558,572.38196,-2384.5798,96.24845,0,0,65.77218
56559,567.1198,-2361.2136,96.38971,0,0,93.72895
56560,568.44446,-2324.165,74.58508,0,0,88.80633
56561,568.10767,-2313.804,73.027306,0,0,115.13419
56590,6804.08,5802.69,340,0,0,96.299065
56592,6803.396,5808.887,360.32645,0,0,96.88876
56593,6802.6426,5814.5884,375.17026,0,0,69.70408
56598,6809.1553,5824.46,394.04044,0,0,32.11074
56599,6833.7075,5834.0835,424.84174,0,0,355.18408
56600,6816.3696,5825.608,337.6203,0,0,68.40596
56601,6824.382,5845.8506,411.38867,0,0,81.41431
56602,6823.2334,5871.0693,422.12473,0,0,128.47667
56603,6786.3535,5893.6987,418.68558,0,0,185.72026
56608,6851.903,5820.8584,423.0758,0,0,316.15616
56629,6762.4775,5864.9834,418.68558,0,0,230.25745
56635,-145.231,-24.9149,93.367,0,0,320.306
56636,-138.623,-20.5069,93.3679,0,0,313.291
56642,-146.224,-37.9375,93.3663,0,0,15.0324
56785,1019.1511,-2535.5798,99.12602,0,0,135.61777
56842,6823.3975,5781.6094,412.9204,0,0,197.18056
56843,6813.5254,5778.557,412.9204,0,0,191.20863
56844,6804.163,5777.798,412.9204,0,0,168.1571
56845,6811.239,5800.298,420.61514,0,0,121.47771
56846,6803.098,5813.5938,423.6101,0,0,112.4083
56847,6797.954,5832.5156,425.99496,0,0,115.60901
56848,6787.548,5846.0366,413.76126,0,0,127.58319
56938,972.3785,-1025.8785,116.26099,0,0,286.6969
56939,977.35767,-1038.6615,116.26099,0,0,281.84375
56940,976.81946,-1047.0555,116.26099,0,0,277.12708
56941,979.5573,-1056.2535,116.48689,0,0,303.0091
56942,987.0399,-1062.7882,116.48689,0,0,319.4356
56959,968.7448,-1023.7656,116.26099,0,0,297.0542
56960,970.8941,-1027.974,116.26099,0,0,294.6539
56961,974.33856,-1035.9531,116.26099,0,0,276.339
56962,972.8507,-1045.5868,116.26099,0,0,273.50772
56963,975.5608,-1055.8923,116.26099,0,0,291.53656
56964,978.0243,-1058.6962,116.48689,0,0,316.01178
56965,984.96356,-1064.9688,116.48685,0,0,312.1298
56974,974.6858,-1025.4844,116.26099,0,0,284.96545
56975,976.2882,-1031.4791,116.26099,0,0,277.8794
56976,976.65625,-1039.7223,116.26099,0,0,258.27618
56977,972.7153,-1048.6962,116.26099,0,0,268.8191
56978,976.3524,-1054.4618,116.26099,0,0,305.09558
56979,979.94965,-1058.9913,116.48689,0,0,312.7216
56980,985.65454,-1064.5348,115.80444,0,0,312.964
56988,978.7917,-1044.0087,116.26099,0,0,246.59602
56989,976.0174,-1050.4185,116.26099,0,0,252.09982
56990,975.6823,-1053.6354,116.26099,0,0,292.2458
56991,979.1007,-1057.9567,116.48689,0,0,313.90454
57000,1056.9062,-2712.4324,100.49303,0,0,99.80356
57001,1120.408,-2871.0696,108.4225,0,0,115.42059
57002,876.5018,-2904.6477,101.49702,0,0,89.26123
57003,1075.9601,-2410.8855,86.99029,0,0,81.50687
57004,818.42706,-2486.4792,100.65785,0,0,84.31384
57005,698.6823,-2191.9219,99.115845,0,0,73.41327
57006,859.4149,-2165.915,96.24845,0,0,93.15994
57007,1151.2067,-2714.644,106.52752,0,0,105.17142
57008,979.2674,-2370.125,79.540535,0,0,97.293884
57010,1056.7848,-2776.0625,101.2291,0,0,53.411285
57011,1086.3142,-2907.4202,109.01784,0,0,99.59671
57012,869.5955,-2845.0798,99.98472,0,0,88.858246
57013,940.05206,-2767.5156,100.70672,0,0,79.680695
57014,911.7465,-2672.2048,100.65689,0,0,50.108826
57015,927.4844,-2555.3057,100.53806,0,0,92.58374
57016,869.2483,-2503.9514,100.65797,0,0,87.45407
57017,817.1875,-2431.9636,96.36389,0,0,90.94934
57018,835.6024,-2361.712,95.84695,0,0,92.60123
57019,895.6927,-2320.2395,96.97033,0,0,53.09424
57020,884.5018,-2190.29,96.24845,0,0,41.13147
57021,759.2101,-2187.0713,100.75658,0,0,41.32675
57022,675.53644,-2318.6511,98.560524,0,0,101.00397
57023,701.2552,-2487.8403,97.99361,0,0,82.66757
57024,683.1719,-2445.8594,97.91433,0,0,80.938965
57025,630.3125,-2472.8977,96.61985,0,0,77.5401
57026,567.908,-2430.25,97.56434,0,0,72.405
57027,521.5,-2482.6719,97.20202,0,0,70.4866
57028,958.8073,-2522.408,96.254776,0,0,93.446594
57029,916.57465,-2477.816,96.24848,0,0,139.65158
57030,873.88196,-2440.8403,96.24848,0,0,114.74973
57031,703.21356,-2400.6423,96.24845,0,0,81.94104
57032,609.4323,-2403.2986,96.24846,0,0,74.81995
57033,569.71704,-2397.5903,96.24845,0,0,71.78415
57034,552.8993,-2452.0955,96.24845,0,0,71.859436
57035,594.4774,-2463.5261,96.24846,0,0,74.914795
57036,506.58508,-2404.8733,96.24848,0,0,67.54663
57037,549.4983,-2269.5452,73.081055,0,0,76.0163
57038,598.69446,-2236.158,73.57317,0,0,79.97943
57039,549.88367,-2192.441,61.30093,0,0,74.08688
57040,592.96875,-2143.4932,61.132324,0,0,77.4035
57041,548.9583,-2107.6094,61.16348,0,0,71.08801
57042,714.88544,-2107.7588,80.06688,0,0,71.835815
57043,868.61804,-2206.3142,96.24845,0,0,128.53616
57044,824.559,-2184.606,96.24846,0,0,88.61423
57045,781.38196,-2230.9653,95.54404,0,0,33.51776
57051,893.2222,-2234.5452,96.48978,0,0,96.56091
57052,821.8958,-2274.6182,96.248955,0,0,39.810394
57053,729.7708,-2336.5852,96.79773,0,0,118.22116
57054,857.52954,-2250.802,96.24847,0,0,11.750474
57183,922.08,-1040.7,119.571,0,0,13.410167
57190,951.86804,-972.61633,116.14239,0,0,285.27356
