ID,DataTagID,HouseDecorID
5080,67,4443
5081,159,4443
5082,154,4443
5083,79,4444
5084,104,4444
5087,159,4444
5088,154,4444
5089,71,4444
5090,79,4445
5091,104,4445
5093,210,4445
5094,159,4445
5095,154,4445
5096,79,4446
5097,104,4446
5098,68,4446
5099,211,4446
5100,159,4446
5101,154,4446
5103,79,4447
5104,104,4447
5105,68,4447
5106,211,4447
5107,159,4447
5109,71,4447
5110,235,4448
5111,79,4448
5112,104,4448
5113,68,4448
5114,159,4448
5115,154,4448
5116,71,4448
5118,104,4449
5119,184,4449
5121,106,4450
5122,222,4450
5124,110,4451
5125,230,4451
5126,69,4451
5127,110,4452
5128,230,4452
5129,68,4452
5130,110,4453
5133,110,4454
5134,230,4454
5135,69,4454
5136,231,4455
5137,67,4455
5139,110,4456
5140,232,4456
5142,110,4457
5143,230,4457
5144,68,4457
5145,110,4458
5146,232,4458
5148,110,4459
5149,230,4459
5151,110,4460
5152,230,4460
5153,69,4460
5154,110,4461
5155,232,4461
5157,110,521
5158,230,521
5159,69,521
5160,110,4462
5161,230,4462
5162,68,4462
5163,110,4463
5164,231,4463
5165,66,4463
5166,110,4464
5167,231,4464
5168,67,4464
5169,110,4465
5172,110,4466
5173,232,4466
5175,110,4467
5176,232,4467
5178,110,4468
5181,110,4469
5182,230,4469
5183,69,4469
5184,110,4470
5185,231,4470
5187,110,4471
5190,110,4473
5191,232,4473
5193,110,4472
5196,110,4474
5197,234,4474
5199,110,4475
5200,230,4475
5201,69,4475
5202,110,4476
5205,188,4477
5206,108,4477
5207,68,4477
5208,159,4477
5209,145,4477
5210,160,4477
5211,108,4478
5212,187,4478
5213,68,4478
5214,159,4478
5215,145,4478
5216,160,4478
5217,108,4479
5218,176,4479
5219,177,4479
5220,66,4479
5221,159,4479
5222,145,4479
5223,160,4479
5224,108,4480
5225,177,4480
5226,67,4480
5227,159,4480
5228,145,4480
5229,160,4480
5230,195,4481
5231,108,4481
5232,66,4481
5233,159,4481
5234,145,4481
5235,160,4481
5236,108,4482
5237,183,4482
5239,159,4482
5240,145,4482
5241,160,4482
5242,108,4483
5244,210,4483
5245,159,4483
5246,145,4483
5247,160,4483
5248,110,989
5249,183,989
5250,184,989
5251,67,989
5252,159,989
5253,141,989
5254,72,989
5255,110,4484
5256,183,4484
5257,66,4484
5258,159,4484
5259,141,4484
5260,72,4484
5261,110,990
5262,183,990
5263,66,990
5264,159,990
5265,141,990
5266,72,990
5267,110,993
5268,183,993
5269,66,993
5270,159,993
5271,141,993
5272,72,993
5273,79,4485
5274,104,4485
5275,180,4485
5276,67,4485
5277,159,4485
5278,154,4485
5279,79,4486
5280,104,4486
5281,181,4486
5283,159,4486
5284,154,4486
5285,79,4487
5286,104,4487
5287,69,4487
5288,210,4487
5289,159,4487
5290,154,4487
5291,71,4487
5293,79,4488
5294,104,4488
5295,67,4488
5296,159,4488
5297,154,4488
5298,71,4488
5299,79,4489
5300,104,4489
5301,186,4489
5302,67,4489
5303,159,4489
5304,154,4489
5305,235,4490
5306,79,4490
5307,104,4490
5309,159,4490
5310,154,4490
5311,71,4490
5312,68,390
5314,110,492
5317,159,492
5318,142,492
5319,154,492
5320,71,492
5321,110,4562
5322,66,4562
5323,204,4562
5324,159,4562
5325,141,4562
5326,72,4562
5332,65,126
5333,79,126
5334,104,126
5335,154,126
5336,159,126
5337,71,126
5338,183,399
5339,184,399
5341,110,399
5342,67,478
5343,71,478
5344,110,478
5345,159,478
5346,67,483
5347,71,483
5348,110,483
5349,159,483
5350,67,484
5351,71,484
5352,110,484
5353,159,484
5355,79,480
5356,110,480
5357,154,480
5358,193,480
5359,80,480
5365,110,481
5366,154,481
5367,80,482
5368,68,482
5369,79,482
5370,110,482
5371,188,1446
5372,66,1446
5373,83,1446
5374,84,1446
5375,145,1446
5376,160,1446
5377,72,1446
5378,66,1447
5379,72,1447
5380,83,1447
5381,84,1447
5382,145,1447
5383,160,1447
5384,188,1447
5385,66,1448
5386,72,1448
5387,83,1448
5388,84,1448
5389,145,1448
5390,160,1448
5391,188,1448
5392,66,1450
5393,72,1450
5394,83,1450
5395,84,1450
5396,145,1450
5397,160,1450
5398,188,1450
5399,108,1450
5400,108,1449
5401,83,1449
5402,72,1449
5403,108,1448
5404,108,1447
5405,108,1446
5406,83,2531
5407,201,1181
5408,200,1181
5409,83,1181
5410,84,1181
5411,160,1181
5412,145,1181
5413,72,1181
5414,108,1181
5415,125,562
5416,73,562
5417,68,562
5418,108,562
5419,230,562
5420,109,759
5421,78,759
5422,74,759
5423,193,759
5424,66,759
5425,74,760
5426,78,760
5427,74,761
5428,78,761
5429,74,762
5430,78,762
5431,74,764
5432,78,764
5433,74,2470
5434,78,2470
5435,74,2471
5436,78,2471
5437,74,2472
5438,78,2472
5439,109,2472
5440,74,2533
5441,74,3889
5442,74,3890
5443,78,3890
5444,79,582
5445,110,582
5446,231,582
5449,79,584
5450,110,584
5451,231,584
5452,67,592
5453,79,592
5454,110,592
5455,231,592
5456,91,1459
5457,109,1459
5458,150,1459
5459,160,1459
5460,216,1459
5462,66,1460
5463,216,1460
5464,91,1460
5465,160,1460
5466,109,1460
5467,150,1460
5469,91,1984
5470,109,1984
5471,160,1984
5472,150,1984
5473,216,1984
5474,67,1461
5475,91,1461
5476,109,1461
5477,150,1461
5478,160,1461
5479,216,1461
5480,69,1462
5481,91,1462
5482,109,1462
5483,150,1462
5484,160,1462
5485,216,1462
5487,91,1463
5488,109,1463
5489,150,1463
5490,160,1463
5491,216,1463
5492,151,772
5493,110,773
5494,232,773
5495,151,773
5496,67,773
5497,66,771
5498,231,771
5499,110,771
5500,83,1236
5501,84,1236
5503,145,1236
5504,72,1236
5505,66,1236
5507,206,1774
5508,208,1774
5509,84,1774
5510,83,1774
5511,72,1774
5512,145,1774
5513,110,1774
5514,160,1774
5516,72,1775
5517,83,1775
5518,84,1775
5519,110,1775
5520,145,1775
5521,160,1775
5524,72,1776
5525,83,1776
5526,84,1776
5527,110,1776
5528,145,1776
5529,160,1776
5531,207,1775
5532,207,1776
5534,72,1844
5535,83,1844
5536,84,1844
5537,110,1844
5538,145,1844
5539,160,1844
5540,207,1844
5541,205,1844
5542,67,1938
5543,72,1938
5544,83,1938
5545,84,1938
5546,110,1938
5547,145,1938
5548,160,1938
5549,206,1938
5550,68,1943
5551,72,1943
5552,83,1943
5553,84,1943
5554,110,1943
5555,145,1943
5556,160,1943
5557,206,1943
5558,68,1944
5559,72,1944
5560,83,1944
5561,84,1944
5562,110,1944
5563,145,1944
5564,160,1944
5565,206,1944
5566,67,1948
5567,72,1948
5568,83,1948
5569,84,1948
5570,110,1948
5571,145,1948
5572,160,1948
5573,206,1948
5574,68,1950
5575,72,1950
5576,83,1950
5577,84,1950
5578,206,1950
5579,110,1950
5580,145,1950
5581,160,1950
5597,71,527
5598,208,527
5599,80,527
5600,79,527
5601,154,527
5602,110,527
5604,71,529
5605,79,529
5606,80,529
5607,110,529
5608,154,529
5609,207,529
5611,71,530
5612,79,530
5613,80,530
5614,110,530
5615,154,530
5616,207,530
5617,205,530
5619,71,528
5620,79,528
5621,80,528
5622,110,528
5623,154,528
5624,207,528
5625,67,1962
5626,71,1962
5627,79,1962
5628,80,1962
5629,110,1962
5630,154,1962
5631,206,1962
5632,68,1963
5633,71,1963
5634,79,1963
5635,80,1963
5636,110,1963
5637,154,1963
5638,206,1963
5639,68,1964
5640,71,1964
5641,79,1964
5642,80,1964
5643,110,1964
5644,154,1964
5645,206,1964
5646,67,1965
5647,71,1965
5648,79,1965
5649,80,1965
5650,110,1965
5651,154,1965
5652,206,1965
5653,68,1966
5654,71,1966
5655,79,1966
5656,80,1966
5657,110,1966
5658,154,1966
5659,206,1966
5660,79,520
5661,82,520
5662,231,520
5663,71,520
5664,110,520
5665,151,520
5666,66,520
5667,67,1044
5668,71,1044
5669,79,1044
5670,80,1044
5671,110,1044
5672,159,1044
5673,201,1044
5675,71,485
5676,110,485
5678,71,486
5680,110,486
5682,154,486
5683,154,485
5685,71,489
5686,110,489
5687,154,489
5688,235,489
5691,159,489
5692,68,490
5693,71,490
5694,79,490
5695,80,490
5696,110,490
5697,154,490
5698,159,490
5699,235,490
5700,68,491
5701,71,491
5702,79,491
5703,80,491
5704,110,491
5705,154,491
5706,159,491
5707,235,491
5709,71,533
5710,154,533
5711,208,533
5713,71,534
5714,154,534
5715,207,534
5717,71,535
5718,154,535
5719,207,535
5720,205,535
5722,71,536
5723,154,536
5724,207,536
5726,83,1771
5727,85,1771
5728,208,1771
5729,151,1771
5730,159,1771
5732,83,1770
5733,85,1770
5734,151,1770
5735,159,1770
5736,207,1770
5738,83,1772
5739,85,1772
5740,151,1772
5741,159,1772
5742,207,1772
5743,205,1772
5745,83,1773
5746,85,1773
5747,151,1773
5748,159,1773
5749,207,1773
5750,67,1952
5751,83,1952
5752,85,1952
5753,151,1952
5754,159,1952
5755,206,1952
5756,68,1953
5757,83,1953
5758,85,1953
5759,151,1953
5760,159,1953
5761,206,1953
5762,68,1954
5763,83,1954
5764,85,1954
5765,151,1954
5766,159,1954
5767,206,1954
5768,67,1955
5769,83,1955
5770,85,1955
5771,206,1955
5772,159,1955
5773,151,1955
5774,68,1956
5775,83,1956
5776,85,1956
5777,151,1956
5778,159,1956
5779,206,1956
5780,67,493
5781,71,493
5782,154,493
5784,235,493
5787,90,522
5788,70,522
5789,160,522
5790,207,522
5791,110,522
5793,70,523
5794,90,523
5795,110,523
5796,160,523
5797,207,523
5798,205,523
5800,70,524
5801,90,524
5802,110,524
5803,160,524
5804,207,524
5806,70,525
5807,90,525
5808,110,525
5809,160,525
5810,208,525
5812,70,526
5813,90,526
5814,110,526
5815,160,526
5816,208,526
5817,67,1957
5818,70,1957
5819,90,1957
5820,110,1957
5821,160,1957
5822,206,1957
5823,68,1958
5824,70,1958
5825,90,1958
5826,110,1958
5827,160,1958
5828,206,1958
5829,68,1959
5830,70,1959
5831,90,1959
5832,110,1959
5833,160,1959
5834,206,1959
5835,68,1961
5836,70,1961
5837,90,1961
5838,110,1961
5839,160,1961
5840,206,1961
5841,67,1960
5842,70,1960
5843,90,1960
5844,110,1960
5845,160,1960
5846,206,1960
5847,67,2534
5848,70,2534
5849,110,2534
5850,141,2534
5851,160,2534
5852,178,2534
5853,66,723
5854,110,723
5855,155,723
5856,188,723
5857,117,721
5858,117,722
5859,117,723
5861,110,724
5862,117,724
5863,155,724
5864,188,724
5866,110,725
5867,117,725
5868,155,725
5869,188,725
5871,190,766
5872,65,768
5873,190,768
5874,216,947
5876,96,947
5877,106,947
5878,155,947
5879,160,947
5880,65,751
5881,71,751
5882,79,751
5883,104,751
5884,154,751
5885,159,751
5886,193,751
5887,67,519
5888,90,519
5889,104,519
5890,141,519
5891,160,519
5892,176,519
5893,70,519
5894,67,1317
5895,90,1317
5896,104,1317
5897,199,1317
5898,160,1317
5899,141,1317
5900,70,1317
5902,217,1323
5903,90,1323
5904,104,1323
5905,141,1323
5906,160,1323
5907,70,1323
5908,67,1353
5909,90,1353
5910,104,1353
5911,141,1353
5912,160,1353
5913,180,1353
5914,70,1353
5915,180,1408
5916,67,1408
5917,90,1408
5918,160,1408
5919,141,1408
5920,70,1408
5921,104,1408
5922,66,928
5923,89,928
5924,104,928
5925,145,928
5926,216,928
5927,159,928
5928,67,1407
5929,90,1407
5930,160,1407
5931,104,1407
5932,141,1407
5933,70,1407
5934,180,1407
5935,66,1465
5936,83,1465
5937,87,1465
5938,105,1465
5939,145,1465
5940,160,1465
5941,188,1465
5942,83,752
5943,160,752
5944,83,1444
5945,83,1464
5946,105,1464
5947,83,1466
5948,105,1466
5949,66,1919
5950,83,1919
5951,87,1919
5952,105,1919
5953,145,1919
5954,160,1919
5955,188,1919
5956,66,1920
5957,83,1920
5958,87,1920
5959,105,1920
5960,145,1920
5961,160,1920
5962,188,1920
5963,67,676
5964,83,676
5965,85,676
5966,105,676
5967,151,676
5968,159,676
5969,186,676
5971,88,1287
5972,105,1287
5973,151,1287
5974,154,1287
5975,160,1287
5976,215,1287
5978,214,934
5979,96,934
5980,106,934
5981,155,934
5982,160,934
5983,66,936
5984,217,936
5985,96,936
5986,106,936
5987,155,936
5988,160,936
5990,96,939
5991,106,939
5992,155,939
5993,160,939
5994,214,939
5995,66,940
5996,96,940
5997,106,940
5998,155,940
5999,160,940
6000,217,940
6001,66,942
6002,217,942
6003,96,942
6004,106,942
6005,155,942
6006,160,942
6008,96,946
6009,106,946
6010,155,946
6011,160,946
6013,66,941
6014,96,941
6015,106,941
6016,155,941
6017,160,941
6018,217,941
6020,96,945
6021,106,945
6022,155,945
6023,160,945
6025,66,1185
6026,93,1185
6027,95,1185
6028,106,1185
6029,148,1185
6030,160,1185
6031,188,1185
6033,93,1188
6034,95,1188
6035,106,1188
6036,148,1188
6037,160,1188
6038,188,1188
6039,106,1482
6040,66,1482
6041,188,1482
6042,148,1482
6043,66,1484
6044,106,1484
6045,154,1484
6046,188,1484
6047,66,756
6048,190,756
6049,107,756
6050,155,756
6051,107,2527
6052,155,2528
6053,145,2527
6054,145,2528
6055,66,923
6056,209,923
6057,96,923
6058,155,923
6059,160,923
6060,66,924
6061,96,924
6062,155,924
6063,160,924
6064,209,924
6065,66,855
6066,199,855
6067,222,855
6068,138,855
6069,82,855
6070,79,855
6071,159,855
6072,154,855
6073,66,857
6074,195,857
6075,199,857
6076,82,857
6077,102,857
6078,79,857
6079,159,857
6080,154,857
6081,102,855
6083,93,1189
6084,95,1189
6085,106,1189
6086,148,1189
6087,160,1189
6088,214,1189
6089,76,2018
6090,76,2228
6091,76,2229
6092,76,2238
6093,76,2239
6094,76,2240
6095,76,2243
6096,76,2331
6097,76,2332
6098,76,2333
6099,76,2334
6100,79,4811
6101,104,4811
6103,67,4811
6104,209,4811
6105,159,4811
6106,154,4811
6107,71,4811
6108,79,4812
6109,104,4812
6110,67,4812
6111,209,4812
6112,159,4812
6113,154,4812
6114,71,4812
6115,79,4813
6116,104,4813
6119,159,4813
6120,154,4813
6121,71,4813
6122,79,4815
6123,104,4815
6124,183,4815
6125,66,4815
6126,159,4815
6127,154,4815
6128,79,4816
6129,104,4816
6130,183,4816
6131,66,4816
6132,159,4816
6133,154,4816
6134,74,1748
6135,79,4818
6136,104,4818
6137,181,4818
6138,67,4818
6139,159,4818
6141,79,4819
6142,108,4819
6143,183,4819
6144,184,4819
6145,66,4819
6146,154,4819
6147,74,1749
6148,74,1750
6149,79,1704
6150,79,1880
6151,79,1900
6152,79,2091
6155,142,491
6156,79,858
6157,235,4829
6158,110,4829
6159,187,4829
6160,68,4829
6161,141,4829
6162,160,4829
6163,70,4829
6164,79,859
6165,235,4831
6166,110,4831
6167,187,4831
6168,68,4831
6169,141,4831
6170,160,4831
6171,70,4831
6172,79,1445
6173,79,1481
6174,235,4833
6175,110,4833
6176,187,4833
6177,215,4833
6178,218,4833
6179,68,4833
6180,141,4833
6181,160,4833
6182,70,4833
6183,79,1793
6184,79,1794
6185,79,1795
6186,79,1796
6187,191,4839
6188,79,4839
6189,108,4839
6190,67,4839
6191,159,4839
6192,154,4839
6193,79,1801
6194,191,4841
6195,79,4841
6196,108,4841
6197,67,4841
6198,159,4841
6199,154,4841
6200,79,1802
6201,110,4843
6203,156,4843
6204,79,4844
6205,104,4844
6206,176,4844
6207,177,4844
6208,66,4844
6209,159,4844
6210,154,4844
6211,79,1826
6212,79,1827
6213,79,1828
6214,79,1829
6215,79,1831
6216,79,1832
6217,79,1833
6218,83,715
6219,83,866
6220,83,1283
6221,83,1284
6222,83,2231
6223,83,674
6224,83,677
6225,83,678
6226,83,769
6227,83,1692
6228,83,1693
6229,83,1694
6230,83,1695
6231,83,1741
6232,83,1834
6233,83,1835
6234,83,1836
6235,83,1861
6236,83,1881
6237,83,1882
6238,83,1883
6239,83,1884
6240,83,1885
6241,83,1886
6242,83,1887
6243,83,1888
6244,83,1889
6245,83,1987
6246,83,1990
6247,83,2000
6248,83,2086
6249,83,4423
6250,156,1894
6252,108,2469
6253,83,1989
6254,83,1746
6255,83,1747
6256,83,3981
6257,83,3982
6258,83,3983
6259,83,3984
6260,83,3985
6261,83,4022
6262,83,4023
6263,83,4024
6264,83,4025
6265,83,4026
6266,83,4027
6267,83,4028
6268,83,4029
6269,83,4030
6270,83,4031
6271,83,4032
6272,83,4033
6273,83,4034
6274,83,4035
6275,83,4036
6276,83,4037
6277,83,4038
6278,83,4039
6279,83,4040
6280,83,4041
6281,156,3838
6282,70,1321
6283,70,1322
6284,70,1324
6285,70,1326
6286,70,1352
6287,70,1354
6288,70,1355
6289,70,1406
6290,70,1409
6291,70,1410
6292,70,1411
6293,70,1413
6294,70,1414
6295,70,1415
6296,70,1416
6297,70,1443
6298,70,1725
6299,70,1791
6300,70,1792
6301,458,750
6302,158,1274
6303,112,4157
6304,458,1236
6305,458,3836
6306,458,2531
6307,458,4022
6308,458,4037
6309,458,1861
6310,458,2000
6311,458,1741
6312,163,4474
6313,163,4471
6314,163,4472
6315,163,4473
6316,163,4444
6317,103,5111
6318,183,5111
6320,103,5112
6321,183,5112
6322,184,5112
6323,67,5112
6324,188,5113
6325,103,5113
6328,103,5114
6330,79,5115
6331,104,5115
6335,159,5115
6336,154,5115
6337,79,5116
6338,104,5116
6339,225,5116
6341,67,5116
6342,159,5116
6343,154,5116
6346,188,5117
6347,105,5117
6348,225,5117
6350,105,5118
6351,187,5118
6352,67,5118
6353,103,5119
6354,180,5119
6355,67,5119
6356,105,5120
6358,67,5120
6360,66,939
6362,67,946
6363,108,4160
6364,180,4160
6366,159,4160
6367,145,4160
6368,160,4160
6369,235,478
6370,187,478
6371,142,478
6372,154,478
6373,235,483
6374,187,483
6375,142,483
6376,154,483
6377,235,484
6378,187,484
6379,142,484
6380,154,484
6381,235,485
6384,159,485
6385,142,485
6386,235,486
6389,159,486
6390,142,486
6397,142,490
6399,66,947
6400,188,5126
6401,103,5126
6402,68,5126
6403,105,5127
6404,183,5127
6405,184,5127
6406,68,5127
6407,105,5128
6409,210,5128
6410,215,1740
6411,93,5129
6412,110,5129
6413,93,5130
6414,110,5130
6415,93,5131
6416,110,5131
6417,110,985
6418,177,985
6419,66,985
6420,159,985
6421,141,985
6422,72,985
6423,110,1356
6424,180,1356
6425,215,1356
6426,159,1356
6427,141,1356
6428,72,1356
6429,174,5132
6430,110,5132
6431,180,5132
6432,110,5133
6433,69,5133
6434,160,5133
6435,148,5133
6436,72,5133
6437,102,1189
6439,66,1189
6440,225,1287
6448,67,945
6449,91,1261
6450,109,1261
6451,225,1261
6452,218,1261
6453,67,1261
6454,160,1261
6455,150,1261
6456,217,2545
6457,108,1236
6459,160,1236
6461,144,562
6462,235,481
6463,187,481
6465,159,481
6466,142,481
6467,71,481
6468,110,493
6469,187,493
6470,159,493
6471,142,493
6472,215,1440
6473,193,857
6476,142,489
6477,188,5292
6478,105,5292
6479,68,5292
6480,225,1996
6481,159,1439
6483,110,4406
6484,68,4406
6486,110,4407
6487,68,4407
6489,110,4408
6490,68,4408
6491,110,988
6492,180,988
6493,66,988
6494,159,988
6495,141,988
6496,72,988
6497,235,479
6498,187,479
6500,159,479
6501,142,479
6502,71,479
6503,235,480
6504,187,480
6506,159,480
6507,142,480
6508,71,480
6509,235,770
6512,159,770
6513,142,770
6514,154,770
6515,71,770
6516,99,725
6519,105,5525
6520,68,5525
6521,105,5526
6523,68,5526
6524,105,5527
6525,183,5527
6526,184,5527
6527,66,5527
6528,105,5528
6531,105,5529
6532,180,5529
6533,68,5529
6534,191,5530
6535,105,5530
6536,67,5530
6537,188,5531
6538,105,5531
6539,67,5531
6540,191,5532
6541,105,5532
6543,105,5533
6544,183,5533
6545,68,5533
6546,191,5534
6547,105,5534
6548,68,5534
6550,88,5136
6551,105,5136
6552,151,5136
6553,154,5136
6554,160,5136
6555,105,5555
6556,180,5555
6557,67,5555
6558,188,5556
6559,108,5556
6561,108,5557
6562,183,5557
6563,67,5557
6564,200,5558
6565,201,5558
6566,108,5558
6568,188,5559
6569,108,5559
6570,66,5559
6571,108,5560
6572,180,5560
6574,63,487
6576,71,487
6577,110,487
6578,142,487
6579,154,487
6580,159,487
6581,236,487
6582,68,487
6583,63,488
6585,71,488
6586,110,488
6587,142,488
6588,154,488
6589,159,488
6590,236,488
6592,235,5561
6593,110,5561
6594,63,5561
6595,68,5561
6596,141,5561
6597,160,5561
6598,70,5561
6599,188,5563
6600,110,5563
6601,67,5563
6602,159,5563
6603,141,5563
6604,72,5563
6605,110,5564
6606,69,5564
6607,160,5564
6608,148,5564
6609,72,5564
6610,235,482
6612,63,482
6613,159,482
6614,142,482
6615,154,482
6616,71,482
6617,190,5575
6618,105,5575
6619,66,5575
6622,91,4560
6623,109,4560
6624,177,4560
6625,66,4560
6626,85,4561
6627,109,4561
6628,177,4561
6629,66,4561
6636,110,5649
6637,187,5649
6638,234,5649
6639,67,5649
6640,151,5649
6641,110,5650
6642,187,5650
6643,234,5650
6644,68,5650
6645,151,5650
6646,110,5651
6648,234,5651
6650,151,5651
6661,110,5687
6662,187,5687
6663,67,5687
6664,159,5687
6665,142,5687
6666,154,5687
6667,71,5687
6668,110,5688
6669,187,5688
6670,67,5688
6671,159,5688
6672,142,5688
6673,154,5688
6674,71,5688
6675,108,5689
6678,67,5689
6685,110,5794
6686,187,5794
6687,225,5794
6688,214,5794
6689,234,5794
6690,67,5794
6691,151,5794
6692,84,5796
6693,110,5796
6694,69,5796
6695,160,5796
6696,148,5796
6697,72,5796
6698,110,5797
6699,187,5797
6700,225,5797
6701,214,5797
6702,234,5797
6703,67,5797
6704,151,5797
6710,110,5851
6711,176,5851
6712,66,5851
6713,159,5851
6714,142,5851
6715,154,5851
6716,71,5851
6717,110,5853
6718,67,5853
6719,142,5853
6720,160,5853
6721,154,5853
6722,70,5853
6723,110,5854
6726,142,5854
6727,160,5854
6728,154,5854
6729,70,5854
6730,110,5855
6731,187,5855
6732,66,5855
6733,159,5855
6734,142,5855
6735,154,5855
6736,71,5855
6737,105,5877
6738,183,5877
6739,67,5877
6740,105,5878
6742,67,5878
6743,105,5879
6744,180,5879
6745,67,5879
6746,190,5880
6747,105,5880
6748,65,5880
6749,105,5881
6750,180,5881
6751,67,5881
6752,105,5882
6753,183,5882
6754,184,5882
6755,67,5882
6757,192,5883
6758,110,5883
6759,68,5883
6760,60,5883
6762,192,5884
6763,110,5884
6764,68,5884
6765,60,5884
6767,192,5885
6768,110,5885
6769,68,5885
6770,60,5885
6772,192,5886
6773,110,5886
6774,68,5886
6775,60,5886
6777,192,5887
6778,110,5887
6779,68,5887
6780,60,5887
6781,105,5888
6784,191,5889
6785,105,5889
6786,67,5889
6787,105,5890
6789,68,5890
6790,105,5895
6791,105,5894
6792,187,5895
6795,225,5894
6796,66,5894
6797,105,5896
6799,66,5896
6800,191,5897
6801,105,5897
6802,67,5897
6803,105,5898
6805,151,5898
6808,74,2230
6809,99,2230
6810,212,2230
6811,67,2230
6812,141,2230
6813,79,4814
6815,104,4814
6816,214,4814
6817,65,4814
6818,188,7571
6819,105,7571
6820,67,7571
6821,201,7573
6822,105,7573
6823,67,7573
6824,190,7574
6825,105,7574
6827,105,7575
6829,67,7575
6830,188,7576
6831,105,7576
6832,67,7576
6833,105,7577
6834,185,7577
6836,199,7578
6837,93,7578
6838,95,7578
6839,106,7578
6840,67,7578
6841,160,7578
6842,148,7578
6843,102,5342
6845,66,5342
6846,145,5342
6847,188,5562
6848,105,5562
6849,67,5562
6850,141,5562
6851,188,5891
6852,191,5891
6853,85,5891
6854,105,5891
6855,66,5891
6856,190,5892
6857,105,5892
6858,66,5892
6859,151,5892
6860,188,5893
6861,191,5893
6862,105,5893
6863,67,5893
6864,151,5893
6866,68,7579
6867,110,4822
6868,231,4822
6869,67,4822
6870,151,4822
6871,110,4823
6872,231,4823
6873,67,4823
6874,151,4823
6876,84,1458
6877,110,1458
6878,69,1458
6880,86,1894
6881,110,1894
6882,69,1894
6883,110,4845
6884,231,4845
6885,66,4845
6886,151,4845
6887,110,7583
6888,187,7583
6889,67,7583
6890,159,7583
6891,142,7583
6892,154,7583
6893,71,7583
6894,110,7582
6895,187,7582
6896,67,7582
6897,159,7582
6898,142,7582
6899,154,7582
6900,71,7582
6901,110,7584
6902,187,7584
6903,68,7584
6904,159,7584
6905,142,7584
6906,154,7584
6907,71,7584
6908,110,7585
6909,187,7585
6910,68,7585
6911,159,7585
6912,142,7585
6913,154,7585
6914,71,7585
6915,187,7606
6916,68,7606
6918,179,7607
6919,66,7607
6921,66,7608
6922,105,7609
6924,67,7609
6925,190,7610
6926,105,7610
6927,66,7610
6928,79,387
6929,80,387
6930,110,387
6931,180,387
6932,67,387
6933,159,387
6934,142,387
6935,71,387
6959,193,3877
6960,193,1317
6961,195,4443
6962,183,930
6963,183,4449
6964,105,7620
6965,177,7620
6966,68,7620
6968,105,7621
6969,68,7621
6970,183,3983
6971,195,1697
6972,193,755
6973,193,4157
6974,183,2438
6975,195,2469
6976,193,764
6977,193,765
6978,193,379
6979,183,1434
6980,183,1995
6981,183,2546
6982,183,2547
6983,183,2549
6984,183,2550
6985,193,4481
6986,203,7622
6987,105,7622
6988,68,7622
6989,105,7623
6991,218,7623
6992,67,7623
6993,105,7624
6994,68,7624
6995,210,7624
6996,105,7625
6998,66,7625
6999,177,1329
7000,67,1329
7001,222,3873
7002,222,1201
7003,222,1317
7004,222,1354
7005,107,2468
7006,109,2470
7007,225,377
7008,225,383
7009,225,80
7011,225,726
7012,110,766
7013,66,766
7014,110,768
7015,66,768
7016,222,1314
7017,225,1417
7018,176,4480
7019,105,2511
7020,105,4042
7021,107,4158
7022,109,2471
7023,110,4455
7042,110,984
7043,176,984
7044,177,984
7046,159,984
7047,141,984
7048,72,984
7049,200,1245
7050,201,1245
7051,110,1245
7052,67,1245
7053,159,1245
7054,141,1245
7055,72,1245
7056,203,7658
7057,105,7658
7058,68,7658
7059,108,7668
7060,65,7668
7075,105,3901
7076,103,4048
7077,176,674
7078,151,674
7079,83,4449
7080,85,4449
7081,69,1287
7082,105,7686
7083,68,7686
7084,210,7686
7085,105,7687
7088,68,7687
7089,66,1161
7091,176,1723
7092,176,1977
7093,176,2496
7094,176,1991
7095,176,2342
7096,176,1738
7098,67,2506
7099,176,2539
7100,110,7688
7101,187,7688
7102,68,7688
7103,142,7688
7104,160,7688
7105,154,7688
7106,110,7689
7107,187,7689
7108,68,7689
7109,142,7689
7110,160,7689
7111,154,7689
7116,188,7690
7117,105,7690
7118,179,7690
7119,68,7690
7120,176,4560
7121,160,4560
7122,150,4560
7123,83,4561
7124,176,4561
7125,159,4561
7126,151,4561
7128,108,7691
7129,67,7691
7130,128,7691
7131,191,7692
7132,66,7692
7133,128,7692
7134,108,7693
7135,66,7693
7136,151,7693
7137,174,7694
7138,108,7694
7139,67,7694
7140,191,7695
7141,108,7695
7142,67,7695
7143,191,7696
7144,108,7696
7145,67,7696
7146,194,7697
7147,108,7697
7148,66,7697
7149,171,7698
7150,108,7698
7154,108,7699
7156,108,7700
7158,129,7700
7159,174,7701
7160,108,7701
7161,225,7701
7162,129,7701
7163,200,1246
7164,201,1246
7165,110,1246
7166,68,1246
7169,72,1246
7170,69,3876
7171,69,1231
7172,69,2324
7173,69,2326
7174,69,4177
7175,69,3891
7176,68,5128
7177,188,1463
7178,218,1463
7179,69,1463
7180,69,4843
7182,69,1827
7183,79,860
7184,82,860
7185,236,3874
7186,236,3876
7187,65,379
7188,79,479
7189,80,479
7190,79,770
7191,80,770
7192,79,481
7193,80,481
7194,210,485
7195,210,486
7196,236,492
7197,90,1723
7198,65,1436
7199,236,1863
7200,83,1440
7201,87,1440
7202,204,1749
7203,234,2385
7204,210,2231
7205,210,4843
7206,180,4386
7207,177,519
