ID,Name_lang,Description_lang,CompletionPlayerConditionID,Flags,QuestID,PlayerConditionID,Field_10_2_7_54171_005
756,8.0 Professions - Gathering - Herbalism - Kul Tiras - Winter's Kiss - SCS,,0,8,0,0,0
757,8.0 Professions - Gathering - Herbalism - Zandalar - Riverbud - SCS,,0,8,0,0,0
758,8.0 Professions - Gathering - Herbalism - Zandalar - Sea Stalk - SCS,,0,8,0,0,0
759,8.0 Professions - Gathering - Herbalism - Zandalar - Siren's Pollen - SCS,,0,8,0,0,0
760,8.0 Professions - Gathering - Herbalism - Zandalar - Star Moss - SCS,,0,8,0,0,0
761,8.0 Professions - Gathering - Herbalism - Zandalar - Winter's Kiss - SCS,,0,8,0,0,0
762,8.0 Professions - Gathering - Mining - Zandalar - Monelite Deposit - SCS,,0,8,0,0,0
763,8.0 Professions - Gathering - Mining - Zandalar - Monelite Seam - SCS,,0,8,0,0,0
764,8.0 Professions - Gathering - Mining - Zandalar - Platinum Deposit - SCS,,0,8,0,0,0
765,8.0 Professions - Gathering - Mining - Zandalar - Storm Silver Deposit - SCS,,0,8,0,0,0
766,8.0 Professions - Gathering - Mining - Zandalar - Storm Silver Seam - SCS,,0,8,0,0,0
767,8.0 Professions - Gathering - Mining - Kul Tiras - Monelite Deposit - SCS,,0,8,0,0,0
768,8.0 Professions - Gathering - Mining - Kul Tiras - Monelite Seam - SCS,,0,8,0,0,0
769,8.0 Professions - Gathering - Mining - Kul Tiras - Platinum Deposit - SCS,,0,8,0,0,0
770,8.0 Professions - Gathering - Mining - Kul Tiras - Storm Silver Deposit - SCS,,0,8,0,0,0
771,8.0 Professions - Gathering - Mining - Kul Tiras - Storm Silver Seam - SCS,,0,8,0,0,0
772,8.0 Professions - Gathering - Skinnin - Kul Tiras - Bone - SCS,,0,8,0,0,0
773,8.0 Professions - Gathering - Skinnin - Kul Tiras - Leather - SCS,,0,8,0,0,0
774,8.0 Professions - Gathering - Skinnin - Kul Tiras - Scale - SCS,,0,8,0,0,0
775,8.0 Professions - Gathering - Skinnin - Zandalar - Bone - SCS,,0,8,0,0,0
776,8.0 Professions - Gathering - Skinnin - Zandalar - Leather - SCS,,0,8,0,0,0
777,8.0 Professions - Gathering - Skinnin - Zandalar - Scale - SCS,,0,8,0,0,0
779,Zandalar Forever,,0,8,0,0,0
780,Allies of the Horde: Mag'har Orc,,0,8,0,0,0
781,Allies of the Alliance: Dark Iron Dwarf,,0,8,0,0,0
782,Conquest Rewards,,0,15,0,0,0
783,Allies of the Alliance,,0,8,0,0,0
784,Allies of the Horde,,0,8,0,0,0
785,The Heart of Azeroth,"Magni bears a gift, but with it, terrible news: Azeroth is dying.",0,8,51211,0,0
787,Class Mount: Demon Hunter,,0,8,0,0,0
788,Class Mount: Shaman,,0,8,0,0,0
789,Class Mount: Priest,,0,8,0,0,0
790,Class Mount: Druid,,0,8,0,0,0
791,Class Mount: Hunter,,0,8,0,0,0
792,Class Mount: Rogue,,0,8,0,0,0
793,Zandalar Zone Choice,,0,8,0,0,0
794,Defense of Fort Daelin,,0,8,0,0,0
795,Blood Gate,,0,8,0,0,0
796,Allies of the Horde: Vulpera,,0,8,0,0,0
797,In Darkest Night,,0,8,0,0,0
802,Lost Honor,Discover the fate of Saurfang after the Battle of Lordaeron.,0,8,0,0,0
803,A Voice in the Darkness,,0,8,0,0,0
804,Dwarven Heritage Armor,,0,8,0,0,0
805,The Shadow Hunter,,0,8,0,0,0
810,Serious Monkey Business,The Alliance prepare for their attack on the Zandalari by enlisting the aid of gnomish engineers and a brave gorilla.,0,8,54206,0,0
811,Blood Elf Heritage Armor,,0,8,0,0,0
815,Rated Mount Reward,,0,8,0,0,0
838,Norwington Assault,The Alliance and Kul Tirans have gathered their Azerite weapons in the Norwington estate. Stealing these weapons will help turn the tide of the war.,0,8,53981,0,0
839,Adventures of Gallywix and the G.M.O.D.,"Gallywix needs help fighting the Alliance using his mech of death, the G.M.O.D.",0,8,54094,0,0
841,The Fury of the Zandalari,The Alliance attack on Zandalar has begun! Their forces march through Nazmir under the guise of a mysterious fog.,0,8,54282,0,0
842,Diverging Paths,"King Rastakhan is dead, and the Zandalari fleet is crippled. Lady Sylvanas Windrunner seems to have a plan to recover the Horde from defeat.",0,8,54165,0,0
843,Beware the Daughter of the Sea,Lady Jaina Proudmoore is now Lord Admiral of Kul Tiras and needs help ensuring her home is safe from the Horde.,0,8,53887,0,0
845,Fog of War,"The Kul Tiran fleet is preparing to attack Zuldazar. To guarantee victory, the Alliance must create a distraction in Nazmir to lure away the armies of the Horde and Zandalari.",0,8,54485,0,0
847,The Price of Victory,"The Alliance have decimated the Zandalari fleet and killed King Rastakhan, but they have paid a heavy price.",0,8,54183,0,0
848,Escape from Tol Dagor,Sylvanas Windrunner has ordered Priscilla Ashvane be broken out of Tol Dagor. She believes Ashvane has information critical to her master plan. There are also resources to be had.,0,8,54179,0,0
849,The Treasury Heist,"The Horde have stolen the Abyssal Scepter, an artifact capable of destroying the Kul Tiran fleets. The Alliance must retrieve it to have any hope of attacking Zuldazar.",0,8,54510,0,0
851,Crucible of Storms,,0,8,0,0,0
853,Class Mount: Priest,,0,8,0,0,0
856,In Darkest Night,,0,8,0,0,0
858,Gnome Heritage Armor,,0,8,0,0,0
860,Tauren Heritage,,0,8,0,0,0
862,Never Hunt Alone,,0,8,0,0,0
863,Francesco Test Quest Line,,0,8,0,0,0
864,Blood Gate,,0,8,0,0,0
868,Tools of the Trade: The Ub3r-Spanner,,0,8,0,0,0
869,Tools of the Trade: The Ub3r-Spanner,,0,8,0,0,0
870,8.1.5 War Campaign - Horde - Chapter 01 - TSH,,0,8,0,0,0
873,Testing Loyalties,"Baine Bloodhoof has determined that Derek Proudmoore cannot be used as a weapon against the Alliance, and requests your aid in freeing him.",0,8,54999,0,0
880,The Speaker's Resolve,,0,8,0,0,0
881,Dark Consequences,"Sylvanas has called a gathering of the Horde's leadership at Warfang hold, and you are needed to secure the area before her arrival.",0,8,55051,0,0
884,Memento of the Dark Rangers,,0,8,0,0,0
886,Azshara's Trap,,0,8,0,0,0
887,8.1.5 Jewelcrafting - Alliance,,0,8,0,0,0
888,8.1.5 Jewelcrafting - Horde,,0,8,0,0,0
889,8.1.5 Jewelcrafting - Shrine of the Sea,,0,8,0,0,0
890,8.1.5 Jewelcrafting - Shrine of the Eventide,,0,8,0,0,0
892,8.1.5 Jewelcrafting - Shrine of the Sands,,0,8,0,0,0
893,8.1.5 Jewelcrafting - Shrine of Nature,,0,8,0,0,0
894,8.1.5 Jewelcrafting - Shrine of Storms,,0,8,0,0,0
895,8.1.5 Jewelcrafting - Shrine of the Dawning,,0,8,0,0,0
896,8.1.5 Blacksmithing - Alliance,,0,8,0,0,0
897,8.1.5 Blacksmithing - Horde,,0,8,0,0,0
898,8.1.5 Blacksmithing - Alliance/Horde,,0,8,0,0,0
899,8.1.5 Alchemy - Alliance,,0,8,0,0,0
900,8.1.5 Alchemy - Horde,,0,8,0,0,0
901,8.1.5 Inscription - Alliance,,0,8,0,0,0
902,8.1.5 Inscription - Horde,,0,8,0,0,0
903,8.1.5 Inscription - Alliance/Horde,,0,8,0,0,0
904,8.1.5 Tailoring - Alliance,,0,8,0,0,0
905,8.1.5 Tailoring - Horde,,0,8,0,0,0
906,8.1.5 Tailoring - Alliance/Horde,,0,8,0,0,0
907,8.1.5 Leatherworking - Alliance,,0,8,0,0,0
908,8.1.5 Leatherworking - Horde,,0,8,0,0,0
909,8.1.5 Enchanting - Alliance,,0,8,0,0,0
910,8.1.5 Enchanting - Horde,,0,8,0,0,0
911,8.1.5 Enchanting - Alliance/Horde,,0,8,0,0,0
912,The Stuff Dreams Are Made Of,,0,8,0,0,0
916,Allies of the Alliance: Kul Tiran,,0,8,0,0,0
917,Allies of the Alliance,,0,8,0,0,0
918,Allies of the Horde,,0,8,0,0,0
919,Allies of the Horde: Zandalari,,0,8,0,0,0
920,8.2 Heart - HoA Progression - Level I,,0,8,0,0,0
921,My Brother's Keeper,"While tying up some loose ends regarding Lady Ashvane, an unexpected message arrives for Lady Jaina Proudmoore from Baine Bloodhoof.",0,8,55045,0,0
922,The Gathering Storm,Increased Horde activity in Stormsong Valley indicates an important event is about to take place. Alliance agents are dispatched to uncover the nature of this new threat.,0,8,55090,0,0
923,Empowering the Heart,,0,8,0,0,0
924,Mechagon Fishing,,0,8,0,0,0
925,Making a Mount,,0,8,0,0,0
926,The Missing Expedition,,0,8,0,0,0
929,8.1.5 Leatherworking - Alliance - Classic Content,,0,8,0,0,0
930,8.1.5 Leatherworking - Alliance - Legion Content,,0,8,0,0,0
931,8.1.5 Leatherworking - Horde - Classic Content,,0,8,0,0,0
932,8.1.5 Leatherworking - Horde - Legion Content,,0,8,0,0,0
933,8.2 Heart - Blue Gem,,0,8,0,0,0
934,8.2 Heart - HoA Progression - Level II,,0,8,0,0,0
935,How to Train Your Direhorn,,0,8,0,0,0
938,Turning the Tide,,0,8,0,0,0
939,The Depths of Nazjatar,,0,8,0,0,0
940,Expedition to Mechagon,,0,8,0,0,0
941,Expedition to Mechagon,,0,8,0,0,0
942,Secrets in the Sea,,0,8,0,0,0
943,Secrets in the Sea,,0,8,0,0,0
944,Making a Friend,,0,8,0,0,0
945,Wingless Redemption,,0,8,0,0,0
947,On the Trail of the Black Prince,,0,8,0,0,0
948,Kelya Moonfall,,0,8,0,0,0
949,Welcome to Nazjatar,,0,8,0,0,0
950,The Forge of Origination,,0,8,0,0,0
951,Allies in Dark Places,,0,8,0,0,0
952,Upgrades for All,,0,8,0,0,0
953,Rustbolt Energy,,0,8,0,0,0
954,Junkyard Tinkering,,0,8,0,0,0
955,8.2 Professions - Tier Gear Spell Focus - (A),,0,8,0,0,0
956,8.2 Professions - Tier Gear Spell Focus - (H),,0,8,0,0,0
957,Worgen Heritage Armor,,0,8,0,0,0
958,In the Shadow of Crimson Wings,,0,8,0,0,0
959,Quickcharge Experiments,,0,8,0,0,0
960,Construction Projects,,0,8,0,0,0
961,A Bolt From the Blue,,0,8,0,0,0
962,Visit from Mylune,,0,8,0,0,0
963,Visit from Moxie,,0,8,0,0,0
964,Visit from Explorer's League,,0,8,0,0,0
965,Visit from B.O.O.M.,,0,8,0,0,0
966,Visit from Razak's Roughriders,,0,8,0,0,0
967,Visit from Walton Cogfrenzy,,0,8,0,0,0
968,Visit from Chromie,,0,8,0,0,0
969,Visit from Penny Clobberbottom,,0,8,0,0,0
970,Visit from Dread Captain Demeza,,0,8,0,0,0
971,Visit from Archivist Bitbyte,,0,8,0,0,0
972,Stay of Execution,"Hearing that Baine Bloodhoof will be executed, King Anduin Wrynn requests you join a team to infiltrate Orgrimmar and save his life.",0,8,0,0,0
973,Stay of Execution,"Hearing that Baine Bloodhoof will be executed, Lor'themar requests you join a team to infiltrate Orgrimmar and save his life, defying the Warchief's orders.",0,8,0,0,0
974,Visit from Tortollans,,0,8,0,0,0
975,Turning the Tide,,0,8,0,0,0
976,8.2 Heart - HoA Progression - Level III,,0,8,0,0,0
977,8.3 Heart - HoA Progression - Level IV,,0,8,0,0,0
978,I Want To Beelieve,,0,8,0,0,0
979,Visit from Oglethorpe,,0,8,0,0,0
980,Conflict comes to Mechagon,,0,8,0,0,0
981,Visit from Jepetto Joybuzz,,0,8,0,0,0
982,Conflict comes to Mechagon,,0,8,0,0,0
983,The Engine of Nalak'sha,,0,8,0,0,0
984,Essence of the Timewalkers,,0,8,0,0,0
985,Welcome to Revendreth,,0,8,0,0,0
992,Mogu at the Gates,,0,8,0,0,0
994,The Master,,0,8,0,0,0
995,The Accuser,,0,8,0,0,0
996,The Penitent Hunt,,0,8,0,0,0
997,Goblin Heritage Armor,,0,8,0,0,0
998,The Mad Duke,,0,8,0,0,0
1000,Allies of the Alliance: Mechagnome,,0,8,0,0,0
1001,Eternity's Call,,0,8,0,0,0
1002,Welcome to Ardenweald,,0,8,0,0,0
1003,Breaking the Cycle,"The Horde faces a time of trial. While the shadow of N'Zoth rises, Warchief Sylvanas Windrunner recalls all those loyal to her vision of the Horde while High Overlord Saurfang does the same.",0,8,0,0,0
1004,Breaking the Cycle,"With N'Zoth rising, King Wrynn requests you to set aside your differences with the Horde for the good of Azeroth, and stand with High Overlord Saurfang against Sylvanas Windrunner.",0,8,0,0,0
1005,Prince Renathal,,0,8,0,0,0
1006,Saving the Stalks,,0,8,0,0,0
1008,Aiding Tirna Vaal,,0,8,0,0,0
1009,The Mantid Threat,,0,8,0,0,0
1010,Covenant Hall Intro,,0,8,0,0,0
1011,Spirit Glen,,0,8,0,0,0
1012,Through the Darkness,,0,8,0,0,0
1014,Among the Kyrian,,0,8,0,0,0
1015,8.3 Pet Dungeon,,0,8,0,0,0
1016,Aqir Offensive,,0,8,0,0,0
1017,Confronting Sin,,0,8,0,0,0
1018,Dominion,,0,8,0,0,0
1022,Welcome to Nazjatar,,0,8,0,0,0
1023,Azshara's Trap,,0,8,0,0,0
1024,Avarice,"The Curator, Harvester of Avarice, Lord of the Catacombs Ward",0,8,0,0,0
1025,The Fallen Tree,,0,8,0,0,0
1026,The Crowned Prince,,0,8,0,0,0
1027,Visions of the Dreamer,,0,8,0,0,0
1028,Whispers in the Dark,,0,8,0,0,0
1029,Mystery of the Amathet,,0,8,0,0,0
1030,Return of the Black Prince,,0,8,0,0,0
1031,8.3 Professions - Tier Gear Spell Focus - (A),,0,8,0,0,0
1032,8.3 Professions - Tier Gear Spell Focus - (H),,0,8,0,0,0
1033,Awaken the Dreamer,,0,8,0,0,0
1035,Death's Power Grows,,0,8,0,0,0
1036,The Bell Tolls,,0,8,0,0,0
1038,The Master of Lies,,0,8,0,0,0
1039,Desire,"The Countess, Harvester of Desire, Lord of the Castle Ward",0,8,0,0,0
1040,The Mirror Network,,0,8,0,0,0
1041,Envy,"The Tithelord, Harvester of Envy, Lord of the Village Ward",0,8,0,0,0
1042,Allies of the Horde,,0,8,0,0,0
1055,The Aspirant's Crucible,,0,8,0,0,0
1056,The Temple of Purity,,0,8,0,0,0
1057,Champion of Pain,,0,8,0,0,0
1058,House of the Chosen,,0,8,0,0,0
1059,Matron of Spies,,0,8,0,0,0
1060,House of Constructs,,0,8,0,0,0
1061,House of Plagues,,0,8,0,0,0
1062,Ritual for the Damned,,0,8,0,0,0
1063,The Empty Throne,,0,8,0,0,0
1064,Daughter of the Night Warrior,,0,8,0,0,0
1065,Sinfall,"Sinfall, Venthyr Covenant Hall Intro",0,8,0,0,0
1066,The Temple of Courage,,0,8,0,0,0
1068,By the Archon's Will,,0,8,0,0,0
1069,The Court of Harvesters,,0,8,0,0,0
1070,The Missing Expedition,,0,8,0,0,0
1071,The Harpy Problem,,0,8,0,0,0
1072,What Lurks Below,,0,8,0,0,0
1073,Classical Learning,,0,8,0,0,0
1074,Classical Learning,,0,8,0,0,0
1075,Classical Learning,,0,8,0,0,0
1076,Classical Learning,,0,8,0,0,0
1077,Classical Learning,,0,8,0,0,0
1078,Classical Learning,,0,8,0,0,0
1079,Classical Learning,,0,8,0,0,0
1080,Classical Learning,,0,8,0,0,0
1081,Classical Learning,,0,8,0,0,0
1082,Classical Learning,,0,8,0,0,0
1083,To Darkmaul,,0,8,0,0,0
1087,Loyal to the Primus,,0,8,0,0,0
1088,The House of Eyes,,0,8,0,0,0
1089,Soul Survivors,,0,8,0,0,0
1090,Trial of Ascension,,0,8,0,0,0
1091,"Phaestus, Genesis of Aeons",,0,8,0,0,0
1092,The Seal of Contrition,,0,8,0,0,0
1093,A Vessel of Ardenweald,,0,8,0,0,0
1094,Closing In,,0,8,0,0,0
1096,Righteous Retribution,,0,8,0,0,0
1098,For Queen and Grove!,,0,8,0,0,0
1099,Night Warrior's Curse,,0,8,0,0,0
1100,The Horned Hunter,,0,8,0,0,0
1101,Da Boss,,0,8,0,0,0
1102,Deal for a Loa,,0,8,0,0,0
1103,Drust and Ashes,,0,8,0,0,0
1104,Drust to Drust,,0,8,0,0,0
1107,The Missing Expedition,,0,8,0,0,0
1108,Through the Shattered Sky,Day 1 Shadowlands Questline,0,0,0,0,0
1109,Chasing a Memory,,0,8,0,0,0
1112,House of Rituals,,0,8,0,0,0
1113,The Demi Lich,,0,8,0,0,0
1114,A Rogue Lich,,0,8,0,0,0
1115,The House of Rituals,,0,8,0,0,0
1116,The Primus' Pauldrons,,0,8,0,0,0
1117,Balmedar's Special Requests,,0,8,0,0,0
1118,Assault on the House of Rituals,,0,8,0,0,0
1119,Do Not Forget,,0,8,0,0,0
1120,A Golden Dawn,,0,8,0,0,0
1121,The Wages of Sin,,0,8,0,0,0
1123,Return to the Maw,,0,8,0,0,0
1125,Waning Grove,,0,8,0,0,0
1126,Glitterfall Heights,,0,8,0,0,0
1127,This Is the Way,,0,8,0,0,0
1128,An Uncertain Fate,,0,8,0,0,0
1129,An Uncertain Fate,,0,8,0,0,0
1130,Return of the Scourge,,0,8,0,0,0
1131,9.0 Bastion - World Quests (For Broadcast Text Linkage) - GJC,,0,8,0,0,0
1132,Path of Ascension,,0,8,0,0,0
1133,Tidings of War,,0,8,0,0,0
1134,Grand Theft Necropolis,,0,8,0,0,0
1135,Arrival in the Shadowlands,,0,8,0,0,0
1136,Torghast,,0,8,0,0,0
1137,Choosing Your Covenant,,0,8,0,0,0
1138,Peering into Darkness,,0,8,0,0,0
1139,The Queen's Conservatory,,0,8,0,0,0
1140,A Fateful Vision,,0,8,0,0,0
1141,Dirty Jobs,,0,8,0,86994,0
1142,The Duelist's Debt,,0,8,0,86994,0
1143,The Endmire,,0,8,0,86994,0
1144,The Final Atonement,,0,8,0,86994,0
1145,Tithes of Darkhaven,,0,8,0,86994,0
1146,Mirror Maker of the Master,,0,8,0,86994,0
1147,Revelations of the Light,,0,8,0,86994,0
1148,In Agthia's Memory,,0,8,0,86994,0
1149,The Spear of Kalliope,,0,8,0,86994,0
1150,Pride or Unit,,0,8,0,86994,0
1151,An Act of Service,,0,8,0,86994,0
1152,WANTED: Darkwing,,0,8,0,86994,0
1153,WANTED: Gorgebeak,,0,8,0,86994,0
1154,WANTED: Altered Sentinel,,0,8,0,86994,0
1155,Bolstering Bastion,,0,8,0,0,0
1156,Theater of Pain,,0,8,0,86994,0
1157,Archival Protection,,0,8,0,86994,0
1158,Mixing Monstrosities,,0,8,0,86994,0
1159,Wasteland Work,,0,8,0,86994,0
1160,Rallying Maldraxxus,,0,8,0,0,0
1161,When a Gorm Eats a God,,0,8,0,86994,0
1162,Trouble at the Gormling Corral,,0,8,0,86994,0
1163,Tricky Spriggans,,0,8,0,86994,0
1164,An Ominous Stone,,0,8,0,86994,0
1165,Wicked Plan,,0,8,0,86994,0
1167,Supplies Needed,,0,8,0,86994,0
1168,Aiding Ardenweald,,0,8,0,0,0
1169,Theater of Pain: Help Wanted,,0,8,0,86994,0
1170,WANTED: The Key of Eyes,,0,8,0,5703,0
1171,WANTED: Appraiser Vix,,0,8,0,86994,0
1172,Reinforcing Revendreth,,0,8,0,0,0
1174,Time Skip,,0,8,0,0,0
1175,Aiding the Shadowlands,,0,8,0,87734,0
1176,Ani-Matter Animator,,0,8,0,86994,0
1177,Words Have Power,,0,8,0,86994,0
1178,Hunting Trophies,,0,8,0,86994,0
1180,WANTED: The Pale Doom,,0,8,0,86994,0
1181,WANTED: Summoner Marcelis,,0,8,0,86994,0
1182,WANTED: Enforcer Kristof,,0,8,0,86994,0
1183,WANTED: Lord Darion,,0,8,0,86994,0
1184,WANTED: Duke Anton,,0,8,0,86994,0
1185,The Night Market,,0,8,0,86994,0
1186,An Inspired Moral Inventory,,0,8,0,86994,0
1187,Necrotic Wake: A Paragon's Plight,,0,8,0,86994,0
1188,Tirna Scithe: A Warning Silence,,0,8,0,86994,0
1189,Abel's Fate,,0,8,0,86994,0
1190,Stop the Inquisition,,0,8,0,86994,0
1191,WANTED: Aggregate of Doom,,0,8,0,86994,0
1192,Beast Control,,0,8,0,86994,0
1193,Bell of Remembrance,,0,8,0,86994,0
1194,Tranquil Pools,,0,8,0,86994,0
1195,Suggested Reading,,0,8,0,86994,0
1196,The Ember Court,,0,8,0,86994,0
1197,Choosing Your Purpose (DNT),,0,8,0,0,0
1199,Sunstrider Isle,,0,8,0,0,0
1200,New Rules,,0,8,0,0,0
1201,Among the Kyrian,,0,8,0,0,0
1202,Covenant Hall Intro,,0,8,0,0,0
1203,For Queen and Grove!,,0,8,0,0,0
1204,Sinfall,"Sinfall, Venthyr Covenant Hall Intro",0,8,0,0,0
1205,For Queen and Grove!,,0,8,0,0,0
1206,Transport Network,,0,8,0,0,0
1207,Adventures,,0,8,0,0,0
1208,Anima Conductor,,0,8,0,0,0
1209,The Path of Ascension,,0,8,0,0,0
1210,Torghast,,0,8,0,0,0
1211,Sinfall Combatant,,0,8,0,0,0
1212,Necrolord Combatant,,0,8,0,0,0
1213,Kyrian Combatant,,0,8,0,0,0
1214,Night Fae Combatant,,0,8,0,0,0
1216,Knights of Blood,,0,8,0,0,0
1217,A Tour de Farce,,0,8,0,0,0
1218,A New Path,,0,8,0,0,0
1219,Battle of Ardenweald,,0,8,0,0,0
1220,The Unseen Guests,Dreadlords vs Venthyr Chapter,0,8,0,0,0
1221,The Power of Night,,0,8,0,0,0
1222,The Last Sigil,,0,8,0,0,0
1223,Mirror Maker of the Master,,0,8,0,0,0
1224,An Army of Bone and Steel,,0,8,0,0,0
1225,Maw Walkers,,0,8,0,0,0
1226,Northshire,,0,8,0,0,0
1227,Valley of Trials,,0,8,0,0,0
1228,They Could Be Anyone,,0,8,0,0,0
1234,Focusing the Eye,,0,8,0,0,0
1235,Tazavesh: The Veiled Market,,0,8,0,0,0
1236,Archivists of Korthia,,0,8,0,0,0
1237,Catching Up!,,0,8,0,5703,0
1238,The Maw,,0,8,0,5703,0
1239,Catching Up!,,0,8,0,5703,0
1240,Catching Up!,,0,8,0,5703,0
1241,Catching Up!,,0,8,0,5703,0
1242,Torghast,,0,8,0,5703,0
1243,Torghast,,0,8,0,5703,0
1244,Torghast,,0,8,0,5703,0
1245,Torghast,,0,8,0,5703,0
1246,Patch Intro,,0,8,0,5703,0
1247,Patch Campaign,,0,8,0,5703,0
1248,What Lies Ahead,,0,8,0,0,0
1250,Forming an Understanding,,0,8,0,0,0
1251,Stolen Pet Supplies,,0,8,0,0,0
1252,Medallion of Wrath,Medallion of Wrath,0,8,0,0,0
1253,Kyrian Combatant,,0,8,0,0,0
1254,Necrolord Combatant,,0,8,0,0,0
1255,Night Fae Combatant,,0,8,0,0,0
1256,Sinfall Combatant,,0,8,0,0,0
1257,Time Skip,,0,8,0,0,0
1258,Crown of Wills,,0,8,0,0,0
1259,The Box of Many Things,,0,8,0,0,0
1260,Starting Over,,0,8,0,0,0
1261,The War Creche,,0,24,0,0,0
1262,Forging a New Path,,0,8,0,0,0
1264,A Means to an End,,0,8,0,0,0
1265,Into the Unknown,,0,8,0,0,0
1266,We Battle Onward,,0,8,0,0,0
1267,Maw Intro,,0,8,0,5703,0
1268,Observing Victory,,0,8,0,0,0
1269,Traversing Torghast,,0,8,0,0,0
1270,Old Weyrn Grounds,,0,24,0,0,0
1271,The Ebon Scales,,0,24,0,0,0
1272,The Healing Wings,,0,24,0,0,0
1274,Froststone Vault,,0,24,0,0,0
1275,Wrath of the Storm-Eater,,0,24,0,0,0
1276,The Obsidian Warders,,0,24,0,0,0
1277,Jiro to Hero,,0,8,0,0,0
1284,Epilogue: Judgment,,0,8,0,0,0
1285,The Final Song,,0,8,0,0,0
1286,The Queen's Gift,,0,8,0,0,0
1287,Patch Intro,,0,8,0,0,0
1288,Cyphers of the First Ones,,0,8,0,0,0
1289,The Dragonscale Expedition,Day 1 Dragon Isles Questline,123544,24,0,112729,0
1290,Reap What You Sow,,0,8,0,0,0
1291,Not Al Are Lost,,0,8,0,0,0
1293,A New Architect,,0,8,0,0,0
1294,Return to Lordaeron,,0,8,0,0,0
1295,Return to Lordaeron,,0,8,0,0,0
1296,Small Pet Problems,,0,8,0,0,0
1297,The Waters of Grace,,0,8,0,0,0
1299,Dragons in Distress,,0,24,0,112729,0
1300,In Defense of Life,,0,24,0,112729,0
1301,Wrathion's Gambit,,0,24,0,112729,0
1302,A Purpose Restored,,0,24,0,112729,0
1303,Into the Plains,,0,24,0,112729,0
1304,Maruukai,,0,24,0,112729,0
1305,Ohn'ahra's Blessing,,0,24,0,112729,0
1306,Bonds Renewed,,0,24,0,112729,0
1308,Garden of Secrets,,0,24,0,112734,0
1309,The Dreamer,,0,24,0,112734,0
1310,"Valdrakken, City of Dragons",,0,24,0,112729,0
1311,The Dark Talons,,0,24,0,0,0
1314,Into the Archives,,0,24,0,112729,0
1315,Vakthros,,0,24,0,112729,0
1316,Decayed Roots,,0,24,0,112729,0
1317,Tuskarr Troubles,,0,24,0,112729,0
1323,Big Time Adventurer,,0,24,0,112729,0
1324,Time Management,,0,24,0,112729,0
1325,The Silver Purpose,,0,24,0,112740,0
1331,"A Mystery, Sealed",Dragonscale Expedition Renown Chapter 1,0,24,0,112732,0
1333,The Mother Oathstone,,0,8,0,112729,0
1358,Introduction to Dragonriding,,0,0,0,0,0
1359,[DEPRECATED],,0,8,0,0,0
1362,The Chieftain's Duty,,0,24,0,112733,0
1363,Ancient Waygates,Travel Network,0,0,0,0,0
1364,Catching Up!,,0,0,0,5703,0
1366,Born to Be Wilder,,0,0,0,0,0
1367,Dragon Isles Emissary,,0,24,0,0,0
1368,Spark of Ingenuity,,0,8,0,0,0
1370,Tyr's Second Challenge,,0,0,0,0,0
1371,Tyr's Third Challenge,,0,0,0,0,0
1372,Tyr's Fourth Challenge,,0,0,0,0,0
1373,Releasing Ingenuity,,0,0,0,0,0
1374,In the Halls of Titans,Dragonscale Expedition Renown Chapter 2,0,24,0,112732,0
1375,Professions Quest,,0,0,0,0,0
1376,Obsidian Citadel Alt Skip,,0,0,0,0,0
1377,Tyr's Fall,,0,24,0,112740,0
1378,Adamanthia,,0,8,0,0,0
1379,Human Heritage Armor,,0,8,0,0,0
1380,Dragonscale Expedition Renown,,0,0,0,0,0
1381,Maruuk Centaur Renown,,0,0,0,0,0
1382,Iskaara Tuskarr Renown,,0,0,0,0,0
1383,Valdrakken Accord Renown,,0,0,0,0,0
1384,In the Halls of Titans,Dragonscale Expedition Renown Chapter 2,0,0,0,0,0
1385,The Chieftain's Duty,,0,0,0,0,0
1386,"A Mystery, Sealed",Dragonscale Expedition Renown Chapter 1,0,0,0,0,0
1387,Garden of Secrets,,0,0,0,0,0
1388,The Dreamer,,0,0,0,0,0
1389,The Silver Purpose,,0,0,0,0,0
1390,The Spark of Ingenuity,,0,0,0,0,0
1391,Forsaken Heritage Armor,,0,8,0,0,0
1392,Breaking Ground,,0,24,0,0,0
1393,Sundered Legacy,,0,24,0,0,0
1394,The Ancient Bargain,,0,24,0,0,0
1395,Inherited Sin,,0,24,0,0,0
1396,Inevitable Confrontation,,0,24,0,0,0
1397,"A Flame, Extinguished",,0,24,0,0,0
1398,The Veiled Ossuary,,0,24,0,0,0
1399,Chapter 2A - Crystalsong Forest,,0,24,0,112736,0
1400,Chapter 2B - Theramore,,0,24,0,112736,0
1401,Chapter 3A - Booty Bay,,0,24,0,112736,0
1402,Chapter 3B - Jade Forest,,0,24,0,112736,0
1403,Chapter 3C - Winterspring,,0,24,0,112736,0
1404,United Again,,0,24,0,112736,0
1405,10.0 Pre-Patch [DNT],,0,0,0,0,0
1406,10.0 Faction Swap Protection [DNT],,0,0,0,0,0
1407,Old Hatreds,,0,0,0,0,0
1408,Evoker Tablets,,0,0,0,5703,0
1409,Draconic Artifacts,,0,0,0,5703,0
1410,Tokens of Blessing,,0,0,0,0,0
1411,Wondrous Fish,,0,0,0,5703,0
1412,Mysterious Writings,,0,0,0,5703,0
1413,A Creche Divided,,0,24,0,0,0
