AreaName_lang,ID,WMOID,NameSetID,WMOGroupID,SoundProviderPref,SoundProviderPrefUnderwater,AmbienceID,UwAmbience,ZoneMusic,UwZoneMusic,IntroSound,UwIntroSound,AreaTableID,Flags
,41702,4910,0,22746,75,0,1946,675,415,0,0,0,0,0
,41703,4910,0,22747,75,0,1946,675,415,0,0,0,0,0
,41704,4910,0,22748,75,0,1946,675,415,0,0,0,0,0
,41705,4910,0,22749,75,0,1946,675,415,0,0,0,0,0
,41708,4910,0,22752,75,0,1946,675,415,0,0,0,0,0
,41709,4910,0,22753,75,0,1946,675,415,0,0,0,0,0
,41710,4910,0,22754,75,0,1946,675,415,0,0,0,0,0
,41713,4910,0,22757,0,0,0,675,0,0,0,0,0,0
,41714,4910,0,22758,0,0,0,675,0,0,0,0,0,0
,41715,4910,0,22759,0,0,0,675,0,0,0,0,0,0
,41716,4910,0,22760,0,0,0,675,0,0,0,0,0,0
,41717,4910,0,22761,0,0,0,675,0,0,0,0,0,0
,41718,4910,0,22762,0,0,0,675,0,0,0,0,0,0
,41719,4939,0,-1,0,0,0,675,407,0,0,0,0,0
Terrace of the Sun,41721,4939,0,22764,0,0,1951,675,0,0,0,0,0,0
Parhelion Plaza,41724,4939,0,22767,0,0,0,675,407,0,541,0,0,0
,41725,4939,0,22768,0,0,0,675,0,0,0,0,0,0
Sanguine Chamber,41726,4939,0,22769,75,0,435,675,408,0,0,0,0,0
Den of Iniquity,41727,4939,0,22770,75,0,1953,675,0,0,0,0,0,0
Witch's Sanctum,41729,4939,0,22772,75,0,436,675,408,0,0,0,0,0
,41730,4939,0,22773,0,0,0,675,0,0,0,0,0,0
Witch's Sanctum,41733,4939,0,22776,0,0,1951,675,0,0,0,0,0,0
Witch's Sanctum,41734,4939,0,22777,0,0,1951,675,0,0,0,0,0,0
Shrine of the Eclipse,41736,4939,0,22779,0,0,1951,675,0,0,0,0,0,0
,41739,4939,0,22782,0,0,0,675,0,0,0,0,0,0
,41741,4939,0,22784,0,0,0,675,0,0,0,0,0,0
,41742,4939,0,22785,0,0,0,675,0,0,0,0,0,0
,41743,4939,0,22786,0,0,0,675,0,0,0,0,0,0
,41744,4939,0,22787,0,0,0,675,0,0,0,0,0,0
,41745,4939,0,22788,0,0,0,675,0,0,0,0,0,0
,41756,4905,0,22799,0,0,0,675,472,0,0,0,0,0
,41759,4940,0,-1,0,0,0,675,0,0,0,0,0,0
,41760,4940,0,22802,0,0,0,675,0,0,0,0,0,0
,41761,4940,0,22803,0,0,0,675,0,0,0,0,0,0
,41762,4940,0,22804,0,0,0,675,0,0,0,0,0,0
,41763,4940,0,22805,0,0,0,675,0,0,0,0,0,0
,41765,4891,0,22807,0,0,0,675,0,0,0,0,0,0
,41766,4891,0,22808,0,0,0,675,0,0,0,0,0,0
,41767,4941,0,-1,0,0,0,675,458,0,0,0,0,0
,41768,4941,0,22809,0,0,0,675,0,0,0,0,0,0
,41769,4942,0,-1,0,0,0,675,0,0,0,0,0,0
,41770,4942,0,22810,0,0,0,675,0,0,0,0,0,0
,41771,4943,0,-1,0,0,0,675,0,0,0,0,0,0
,41772,4943,0,22811,0,0,0,675,0,0,0,0,0,0
,41773,4944,0,-1,0,0,0,675,0,0,0,0,0,0
,41775,4945,0,-1,0,0,0,675,0,0,0,0,0,0
,41776,4945,0,22813,0,0,0,675,0,0,0,0,0,0
,41777,4946,0,-1,0,0,0,675,0,0,0,0,0,0
,41778,4946,0,22814,0,0,0,675,0,0,0,0,0,0
,41779,4947,0,-1,0,0,0,675,0,0,0,0,0,0
,41780,4947,0,22815,0,0,0,675,0,0,0,0,0,0
,41781,1182,7,-1,75,11,1934,675,204,0,0,0,495,0
,41782,1182,7,1746,75,0,0,675,0,0,0,0,495,0
,41783,1182,7,1747,0,0,0,675,0,0,0,0,495,0
,41784,4948,0,-1,0,0,0,675,0,0,0,0,0,0
,41785,4948,0,22816,0,0,0,675,0,0,0,0,0,0
,41786,4949,0,-1,0,0,0,675,0,0,0,0,0,0
,41787,4949,0,22817,0,0,0,675,0,0,0,0,0,0
,41788,4949,0,22818,0,0,0,675,0,0,0,0,0,0
,41789,4949,0,22819,0,0,0,675,0,0,0,0,0,0
,41790,4949,0,22820,0,0,0,675,0,0,0,0,0,0
,41791,4949,0,22821,0,0,0,675,0,0,0,0,0,0
,41792,4949,0,22822,0,0,0,675,0,0,0,0,0,0
,41793,4949,0,22823,0,0,51,675,0,0,0,0,0,0
,41794,4950,0,-1,0,0,0,675,0,0,0,0,0,0
,41797,4950,0,22826,0,0,51,675,446,0,0,0,0,0
,41798,4951,0,-1,0,0,0,675,0,0,0,0,0,0
,41800,4952,0,-1,0,0,1946,675,0,0,0,0,0,0
,41802,4953,0,-1,0,0,0,675,412,0,0,0,0,0
,41804,4954,0,-1,0,0,0,675,0,0,0,0,0,0
Grommash Hold,41806,4891,0,22831,0,0,0,675,0,0,0,0,0,0
Grommash Hold,41807,4891,0,22832,0,0,0,675,0,0,0,0,0,0
Winter's Terrace,41815,4941,0,22840,75,0,432,675,0,0,0,0,0,0
,41816,4889,0,22841,0,0,0,675,472,0,0,0,0,0
Furnace of Hate,41817,4889,0,22842,0,0,0,675,476,0,0,0,0,0
Furnace of Hate,41818,4889,0,22843,0,0,0,675,476,0,0,0,0,0
,41822,4880,0,22847,0,0,0,675,0,0,0,0,0,0
Dragonflayer Pens,41823,4889,0,22848,0,0,0,675,471,0,0,0,0,0
Dragonflayer Pens,41824,4889,0,22849,75,0,1962,675,471,0,0,0,0,0
Reavers' Hall,41825,4889,0,22850,0,0,0,675,473,0,0,0,0,0
Njorn Stair,41828,4889,0,22853,0,0,0,675,472,0,0,0,0,0
Nidvar Stair,41829,4889,0,22854,0,0,0,675,471,0,0,0,0,0
Tyr's Terrace,41830,4889,0,22855,0,0,0,675,471,0,0,0,0,0
Njorn Stair,41831,4889,0,22856,0,0,0,675,472,0,0,0,0,0
Nidvar Stair,41832,4889,0,22857,0,0,0,675,472,0,0,0,0,0
,41833,4880,0,22858,0,0,1946,675,458,0,0,0,0,0
,41834,4931,0,22859,0,0,0,675,0,0,0,0,0,0
,41835,4931,0,22860,0,0,0,675,0,0,0,0,0,0
,41836,4955,0,-1,0,0,0,675,0,0,0,0,0,0
,41838,4879,0,22862,0,0,0,675,0,0,0,0,0,0
,41839,4879,0,22863,0,0,0,675,0,0,0,0,0,0
,41840,4879,0,22864,0,0,0,675,0,0,0,0,0,0
,41841,4879,0,22865,0,0,0,675,0,0,0,0,0,0
,41845,4956,0,-1,0,0,0,675,0,0,0,0,0,0
,41846,4956,0,22869,0,0,0,675,0,0,0,0,0,0
,41847,4956,0,22870,0,0,1946,675,458,0,0,0,0,0
Dragonflayer Pens,41848,4889,1,22848,0,0,0,675,471,0,0,0,206,0
Dragonflayer Pens,41849,4889,1,22849,75,0,1962,675,471,0,0,0,206,0
Reavers' Hall,41850,4889,1,22850,0,0,0,675,473,0,0,0,206,0
Njorn Stair,41853,4889,1,22853,0,0,0,675,472,0,0,0,206,0
,41854,4889,1,22841,0,0,0,675,472,0,0,0,206,0
Furnace of Hate,41855,4889,1,22842,0,0,0,675,476,0,0,0,206,0
Furnace of Hate,41856,4889,1,22843,0,0,0,675,476,0,0,0,206,0
,41857,4889,1,-1,75,0,432,675,472,0,0,0,206,0
Nidvar Stair,41859,4889,1,22854,0,0,0,675,471,0,0,0,206,0
Tyr's Terrace,41860,4889,1,22855,66,0,1962,675,471,0,0,0,206,0
Njorn Stair,41861,4889,1,22856,0,0,0,675,472,0,0,0,206,0
Nidvar Stair,41862,4889,1,22857,0,0,0,675,472,0,0,0,206,0
Tyr's Terrace,41865,4889,1,22726,0,0,0,675,475,0,0,0,206,0
,41867,4905,1,-1,75,0,432,675,472,0,0,0,1196,0
Trophy Hall,41868,4905,1,22552,0,0,0,675,474,0,0,0,1196,0
,41903,4905,1,22619,0,0,0,675,472,0,0,0,1196,0
,41910,4905,1,22698,0,0,0,675,472,0,0,0,1196,0
,41911,4905,1,22727,0,0,0,675,472,0,0,0,1196,0
,41912,4905,1,22799,0,0,0,675,472,0,0,0,1196,0
,41913,4957,0,-1,0,0,0,675,0,0,0,0,0,0
,41914,4957,0,22871,0,0,0,675,0,0,0,0,0,0
,41915,4958,0,-1,0,0,0,675,0,0,0,0,0,0
,41917,4954,0,22873,0,0,0,675,0,0,0,0,0,0
,41918,4959,0,-1,0,0,0,675,0,0,0,0,0,0
,41919,4959,0,22874,0,0,0,675,0,0,0,0,0,0
,41920,4959,0,22875,0,0,1946,675,458,0,0,0,0,0
,41921,4960,0,-1,0,0,0,675,0,0,0,0,0,0
,41923,4961,0,-1,0,0,0,675,417,0,0,0,0,0
,41926,4955,0,22879,0,0,0,675,0,0,0,0,0,0
,41927,4962,0,-1,0,0,0,675,0,0,0,0,0,0
,41928,4962,0,22880,0,0,0,675,0,0,0,0,0,0
Njorn Stair,41929,4889,0,22881,0,0,0,675,471,0,0,0,0,0
Njorn Stair,41930,4889,1,22881,0,0,0,675,471,0,0,0,0,0
Njorn Stair,41931,4889,0,22882,0,0,0,675,472,0,0,0,0,0
Njorn Stair,41932,4889,1,22882,0,0,0,675,472,0,0,0,0,0
,41933,4963,0,-1,0,0,0,675,0,0,0,0,0,0
,41934,4963,0,22883,0,0,0,675,0,0,0,0,0,0
,41935,4963,0,22884,0,0,0,675,0,0,0,0,0,0
,41936,4964,0,-1,0,0,0,675,0,0,0,0,0,0
,41937,4964,0,22885,0,0,0,675,0,0,0,0,0,0
Nidvar Stair,41939,4889,0,22887,0,0,0,675,472,0,0,0,0,0
Nidvar Stair,41940,4889,1,22887,0,0,0,675,472,0,0,0,0,0
,41941,4877,0,22888,0,0,0,675,0,0,0,0,0,0
,41942,4877,0,22889,0,0,170,675,0,0,0,0,0,0
,41943,4965,0,-1,0,0,0,675,0,0,0,0,0,0
,41944,4965,0,22890,0,0,0,675,0,0,0,0,0,0
,41946,4966,0,-1,0,0,0,675,0,0,0,0,0,0
,41947,4966,0,22892,0,0,0,675,0,0,0,0,0,0
,41948,4967,0,-1,0,0,0,675,0,0,0,0,0,0
,41949,4967,0,22893,0,0,0,675,0,0,0,0,0,0
,41951,4968,0,-1,0,0,0,675,0,0,0,0,0,0
,41952,4968,0,22895,0,0,0,675,0,0,0,0,0,0
,41953,4969,0,-1,0,0,0,675,0,0,0,0,0,0
,41954,4969,0,22896,0,0,0,675,0,0,0,0,0,0
,41955,4969,0,22897,0,0,0,675,0,0,0,0,0,0
,41956,4969,0,22898,0,0,0,675,0,0,0,0,0,0
,41957,4969,0,22899,0,0,0,675,0,0,0,0,0,0
,41958,4969,0,22900,0,0,0,675,0,0,0,0,0,0
,41959,4970,0,-1,0,0,0,675,0,0,0,0,0,0
,41960,4970,0,22901,0,0,0,675,0,0,0,0,0,4
,41961,4971,0,-1,75,0,378,675,465,0,0,0,0,0
,41964,4971,0,22904,0,0,0,675,0,0,0,0,0,0
,41966,4971,0,22906,0,0,0,675,0,0,0,0,0,0
,41968,4971,0,22908,0,0,0,675,0,0,0,0,0,0
,41969,4971,0,22909,0,0,0,675,0,0,0,0,0,0
,41972,4884,0,22912,0,0,0,675,0,0,0,0,0,0
,41973,4884,0,22913,0,0,1946,675,415,0,0,0,0,0
,41976,4972,0,-1,0,0,0,675,0,0,0,0,0,0
,41977,4972,0,22916,0,0,0,675,0,0,0,0,0,0
,41978,4973,0,-1,0,0,0,675,0,0,0,0,0,0
,41979,4973,0,22917,0,0,0,675,0,0,0,0,0,0
,41980,4974,0,-1,0,0,0,675,0,0,0,0,0,0
,41981,4974,0,22918,0,0,0,675,0,0,0,0,0,0
,41982,4975,0,-1,0,0,0,675,0,0,0,0,0,0
,41983,4975,0,22919,0,0,0,675,0,0,0,0,0,0
,41984,4976,0,-1,75,0,378,675,465,0,0,0,0,0
,41985,4976,0,22920,0,0,0,675,0,0,0,0,0,0
,41986,4977,0,-1,75,0,378,675,465,0,0,0,0,0
,41987,4977,0,22921,0,0,0,675,0,0,0,0,0,0
,41988,4977,0,22922,0,0,0,675,0,0,0,0,0,0
,41989,4977,0,22923,0,0,0,675,0,0,0,0,0,0
,41990,4977,0,22924,0,0,0,675,0,0,0,0,0,0
,41992,4977,0,22926,0,0,0,675,0,0,0,0,0,0
,41993,4890,0,22927,0,0,0,675,0,0,0,0,0,0
,41998,4878,0,22932,0,0,0,675,0,0,0,0,0,0
,42000,4951,0,22934,75,0,1946,675,464,0,0,0,0,0
The Queen's Reprisal,42001,4892,1,-1,0,0,0,675,0,0,0,0,0,0
,42002,4892,1,22479,0,0,52,675,0,0,0,0,0,0
,42003,4892,1,22480,0,0,51,675,0,0,0,0,0,0
,42004,4892,1,22481,0,0,52,675,0,0,0,0,0,0
,42005,4892,1,22482,0,0,52,675,0,0,0,0,0,0
,42006,4892,1,22483,0,0,52,675,0,0,0,0,0,0
,42007,4892,1,22484,0,0,52,675,0,0,0,0,0,0
,42008,4892,1,22485,0,0,52,675,0,0,0,0,0,0
The Oblivion,42009,4892,2,-1,0,0,0,675,0,0,0,0,0,0
,42010,4892,2,22479,0,0,52,675,0,0,0,0,0,0
,42011,4892,2,22480,0,0,51,675,0,0,0,0,0,0
,42012,4892,2,22481,0,0,52,675,0,0,0,0,0,0
,42013,4892,2,22482,0,0,52,675,0,0,0,0,0,0
,42014,4892,2,22483,0,0,52,675,0,0,0,0,0,0
,42015,4892,2,22484,0,0,52,675,0,0,0,0,0,0
,42016,4892,2,22485,0,0,52,675,0,0,0,0,0,0
The Dark Defiance,42017,4892,3,-1,0,0,0,675,0,0,0,0,0,0
,42018,4892,3,22479,0,0,52,675,0,0,0,0,0,0
,42019,4892,3,22480,0,0,51,675,0,0,0,0,0,0
,42020,4892,3,22481,0,0,52,675,0,0,0,0,0,0
,42021,4892,3,22482,0,0,52,675,0,0,0,0,0,0
,42022,4892,3,22483,0,0,52,675,0,0,0,0,0,0
,42023,4892,3,22484,0,0,52,675,0,0,0,0,0,0
,42024,4892,3,22485,0,0,52,675,0,0,0,0,0,0
,42025,4892,4,-1,0,0,0,675,0,0,0,0,7683,0
,42026,4892,4,22479,0,0,52,675,0,0,0,0,7683,0
,42027,4892,4,22480,0,0,51,675,0,0,0,0,7683,0
,42028,4892,4,22481,0,0,52,675,0,0,0,0,7683,0
,42029,4892,4,22482,0,0,52,675,0,0,0,0,7683,0
,42030,4892,4,22483,0,0,52,675,0,0,0,0,7683,0
,42031,4892,4,22484,0,0,52,675,0,0,0,0,7683,0
,42032,4892,4,22485,0,0,52,675,0,0,0,0,7683,0
,42033,4906,0,22935,0,0,0,675,0,0,0,0,0,0
,42034,4906,0,22936,0,0,1946,675,0,0,0,0,0,0
,42035,4932,0,22937,66,0,1962,675,0,0,0,0,3983,0
,42036,4978,0,-1,0,0,0,675,0,0,0,0,0,0
,42037,4978,0,22938,0,0,0,675,0,0,0,0,0,0
,42038,4979,0,-1,0,0,0,675,0,0,0,0,0,0
,42040,4980,0,-1,0,0,0,675,0,0,0,0,0,0
,42045,4971,0,22944,0,0,0,675,0,0,0,0,0,0
,42046,4971,0,22945,0,0,0,675,0,0,0,0,0,0
,42047,4971,0,22946,0,0,0,675,0,0,0,0,0,0
,42048,4971,0,22947,0,0,0,675,0,0,0,0,0,0
,42049,4971,0,22948,0,0,0,675,0,0,0,0,0,0
,42050,4971,0,22949,0,0,0,675,0,0,0,0,0,0
,42051,4971,0,22950,0,0,0,675,0,0,0,0,0,0
,42052,4971,0,22951,0,0,0,675,0,0,0,0,0,0
,42053,4971,0,22952,0,0,0,675,0,0,0,0,0,0
,42054,4971,0,22953,0,0,0,675,0,0,0,0,0,0
,42055,4971,0,22954,0,0,0,675,0,0,0,0,0,0
,42056,4971,0,22955,0,0,0,675,0,0,0,0,0,0
,42057,4971,0,22956,0,0,0,675,0,0,0,0,0,0
,42059,4981,0,-1,0,0,0,675,0,0,0,0,0,0
,42060,4981,0,22958,0,0,0,675,0,0,0,0,0,0
,42061,4982,0,-1,0,0,0,675,0,0,0,0,0,0
,42064,4979,0,22961,0,0,0,675,0,0,0,0,0,0
,42065,4932,0,22962,0,0,0,675,0,0,0,0,3983,0
,42066,4932,0,22963,0,0,0,675,0,0,0,0,3983,0
,42067,4932,0,22964,0,0,0,675,0,0,0,0,3983,0
,42068,4932,0,22965,0,0,0,675,0,0,0,0,3983,0
,42069,4932,0,22966,0,0,0,675,0,0,0,0,3983,0
,42070,4932,0,22967,0,0,0,675,0,0,0,0,3983,0
,42071,4932,0,22968,0,0,0,675,0,0,0,0,3983,0
,42072,4932,0,22969,0,0,0,675,0,0,0,0,3983,0
,42074,4977,0,22971,0,0,0,675,0,0,0,0,0,0
,42075,4983,0,-1,0,0,0,675,0,0,0,0,0,0
,42076,4983,0,22972,0,0,1946,675,458,0,0,0,0,0
,42077,4983,0,22973,0,0,0,675,0,0,0,0,0,0
,42082,4984,0,-1,0,0,0,675,0,0,0,0,0,0
,42083,4984,0,22978,0,0,0,675,0,0,0,0,0,0
Utgarde Catacombs,42084,4932,0,22979,0,0,0,675,0,0,0,0,3983,0
Utgarde Catacombs,42085,4932,0,22980,75,0,0,675,0,0,0,0,3983,0
,42086,4932,0,22981,0,0,0,675,0,0,0,0,3983,0
Utgarde Catacombs,42087,4932,0,22982,0,0,0,675,0,0,0,0,3983,0
Utgarde Catacombs,42088,4932,0,22983,0,0,0,675,0,0,0,0,3983,0
Ring of Judgment,42089,4932,0,22984,0,0,0,675,0,0,0,0,3983,0
,42090,4929,0,22985,0,0,0,675,0,0,0,0,0,0
,42091,4985,0,-1,0,0,0,675,0,0,0,0,0,0
,42092,4985,0,22986,0,0,0,675,0,0,0,0,0,0
Winter's Terrace,42093,4941,0,22987,75,0,432,675,0,0,0,0,0,0
,42095,4931,1,22859,0,0,0,675,0,0,0,0,0,0
,42096,4931,1,22860,0,0,0,675,0,0,0,0,0,0
Stonewall Lift,42098,4931,1,-1,0,0,0,675,0,0,0,0,0,0
,42100,4931,1,22722,0,0,0,675,0,0,0,0,0,0
,42101,4931,2,22859,0,0,0,675,0,0,0,0,0,0
,42102,4931,2,22860,0,0,0,675,0,0,0,0,0,0
Midwall Lift,42104,4931,2,-1,0,0,0,675,0,0,0,0,0,0
,42106,4931,2,22722,0,0,0,675,0,0,0,0,0,0
,42107,4931,3,22859,0,0,0,675,0,0,0,0,0,0
,42108,4931,3,22860,0,0,0,675,0,0,0,0,0,0
Vengeance Lift,42110,4931,3,-1,0,0,0,675,0,0,0,0,0,0
,42112,4931,3,22722,0,0,0,675,0,0,0,0,0,0
,42113,4931,4,22859,0,0,0,675,0,0,0,0,0,0
,42114,4931,4,22860,0,0,0,675,0,0,0,0,0,0
Excavation Lift,42116,4931,4,-1,0,0,0,675,0,0,0,0,0,0
,42118,4931,4,22722,0,0,0,675,0,0,0,0,0,0
,42119,4931,5,22859,0,0,0,675,0,0,0,0,0,0
,42120,4931,5,22860,0,0,0,675,0,0,0,0,0,0
Westwind Lift,42122,4931,5,-1,0,0,0,675,0,0,0,0,0,0
,42124,4931,5,22722,0,0,0,675,0,0,0,0,0,0
,42125,4906,1,22936,0,0,0,675,0,0,0,0,0,0
,42126,4906,1,22935,0,0,0,675,0,0,0,0,0,0
Ember Spear Tower,42127,4906,1,-1,0,0,0,675,0,0,0,0,0,0
,42129,4986,0,-1,0,0,0,675,0,0,0,0,0,0
,42130,4986,0,22989,0,0,0,675,0,0,0,0,0,0
,42131,4986,0,22990,0,0,0,675,0,0,0,0,0,0
,42132,4986,0,22991,0,0,0,675,0,0,0,0,0,0
,42133,4986,0,22992,0,0,0,675,0,0,0,0,0,0
,42134,4986,0,22993,0,0,0,675,0,0,0,0,0,0
,42135,4986,0,22994,0,0,0,675,0,0,0,0,0,0
,42136,4986,0,22995,0,0,0,675,0,0,0,0,0,0
,42137,4986,0,22996,0,0,0,675,0,0,0,0,0,0
,42138,4986,0,22997,0,0,0,675,0,0,0,0,0,0
,42139,4986,0,22998,0,0,0,675,0,0,0,0,0,0
,42140,4987,0,-1,0,0,0,675,0,0,0,0,0,0
,42142,4988,0,-1,0,0,0,675,448,0,0,0,0,0
Band of Transmutation,42145,4988,0,23002,0,0,0,675,448,0,0,0,0,0
,42149,4960,1,-1,0,0,0,675,0,0,0,0,3980,0
,42153,4980,0,23006,0,0,0,675,0,0,0,0,0,0
,42154,4878,0,23007,75,0,1946,675,0,0,0,0,0,0
,42156,1182,8,-1,75,11,1934,675,204,0,0,0,4054,0
,42157,1182,8,1746,75,0,0,675,0,0,0,0,4054,0
,42158,1182,8,1747,0,0,0,675,0,0,0,0,4054,0
,42159,4989,0,-1,0,0,0,675,0,0,0,0,0,0
,42160,4989,0,23009,0,0,0,675,0,0,0,0,0,0
,42161,4990,0,-1,0,0,0,675,0,0,0,0,0,0
,42162,4990,0,23010,0,0,0,675,0,0,0,0,0,0
,42163,4991,0,-1,0,0,0,675,0,0,0,0,0,0
,42164,4991,0,23011,0,0,0,675,0,0,0,0,0,0
,42165,4992,0,-1,0,0,0,675,0,0,0,0,0,0
,42166,4992,0,23012,0,0,0,675,0,0,0,0,0,0
,42167,4993,0,-1,0,0,0,675,0,0,0,0,0,0
,42168,4993,0,23013,0,0,0,675,0,0,0,0,0,0
Raven's Watch,42171,4905,0,23015,0,0,1969,675,471,0,0,0,0,0
Raven's Watch,42172,4905,1,23015,0,0,1969,675,471,0,0,0,0,0
Eagle's Eye,42173,4905,0,23016,0,0,0,675,471,0,0,0,0,0
Eagle's Eye,42174,4905,1,23016,0,0,1969,675,471,0,0,0,0,0
,42175,4905,0,23017,0,0,0,675,472,0,0,0,0,0
,42176,4905,1,23017,0,0,0,675,472,0,0,0,0,0
,42177,4905,0,23018,0,0,0,675,472,0,0,0,0,0
Trophy Hall,42178,4905,1,23018,0,0,0,675,472,0,0,0,0,0
,42179,4905,0,23019,0,0,0,675,472,0,0,0,0,0
Raven's Watch,42180,4905,1,23019,0,0,0,675,472,0,0,0,0,0
,42181,4994,0,-1,0,0,0,675,0,0,0,0,0,0
,42182,4994,0,23020,0,0,0,675,0,0,0,0,0,0
The Waking Halls,42183,4941,0,23021,75,0,432,675,0,0,0,0,0,0
The Waking Halls,42184,4941,0,23022,75,0,432,675,0,0,0,0,0,0
The Waking Halls,42185,4941,0,23023,75,0,432,675,0,0,0,0,0,0
The Waking Halls,42186,4941,0,23024,75,0,432,675,0,0,0,0,0,0
The Waking Halls,42187,4941,0,23025,75,0,432,675,0,0,0,0,0,0
The Waking Halls,42188,4941,0,23026,75,0,432,675,0,0,0,0,0,0
The Waking Halls,42191,4941,0,23029,75,0,432,675,0,0,0,0,0,0
The Waking Halls,42192,4941,0,23030,75,0,432,675,0,0,0,0,0,0
The Waking Halls,42193,4941,0,23031,75,0,432,675,0,0,0,0,0,0
,42196,4941,0,23034,0,0,0,675,0,0,0,0,0,0
,42199,4941,0,23037,0,0,0,675,0,0,0,0,0,0
,42213,4995,0,-1,0,0,0,675,0,0,0,0,0,0
,42214,4995,0,23051,0,0,0,675,0,0,0,0,0,0
,42215,4996,0,-1,0,0,0,675,0,0,0,0,0,0
,42216,4996,0,23052,0,0,0,675,0,0,0,0,0,0
,42218,4866,0,23054,0,0,1946,675,0,0,0,0,0,0
,42219,4866,0,23055,0,0,1946,675,0,0,0,0,0,0
The Waking Halls,42220,4941,0,23056,75,0,432,675,0,0,0,0,0,0
,42221,4941,0,23057,0,0,0,675,0,0,0,0,0,0
The Waking Halls,42222,4941,0,23058,75,0,432,675,0,0,0,0,0,0
,42223,4941,0,23059,0,0,0,675,0,0,0,0,0,0
,42224,4941,0,23060,0,0,0,675,0,0,0,0,0,0
,42225,4941,0,23061,0,0,0,675,0,0,0,0,0,0
,42226,4941,0,23062,0,0,0,675,0,0,0,0,0,0
,42227,4941,0,23063,0,0,0,675,0,0,0,0,0,0
The Waking Halls,42228,4941,0,23064,75,0,432,675,0,0,0,0,0,0
,42229,4941,0,23065,0,0,0,675,0,0,0,0,0,0
,42230,4941,0,23066,0,0,0,675,0,0,0,0,0,0
,42231,4941,0,23067,0,0,0,675,0,0,0,0,0,0
,42232,4941,0,23068,0,0,0,675,0,0,0,0,0,0
,42233,4941,0,23069,0,0,0,675,0,0,0,0,0,0
,42234,4941,0,23070,0,0,0,675,0,0,0,0,0,0
The Waking Halls,42235,4941,0,23071,75,0,432,675,0,0,0,0,0,0
,42236,1182,5,1746,0,0,0,675,0,0,0,0,0,0
,42237,1182,5,1747,0,0,0,675,0,0,0,0,0,0
,42238,4905,0,23072,0,0,0,675,472,0,0,0,0,0
,42239,4905,1,23072,0,0,0,675,472,0,0,0,0,0
,42244,4960,0,23075,0,0,0,675,0,0,0,0,0,0
,42245,4960,1,23075,0,0,0,675,0,0,0,0,0,0
,42246,4960,0,23076,0,0,0,675,0,0,0,0,0,0
,42247,4960,1,23076,0,0,0,675,0,0,0,0,0,0
,42248,4997,0,-1,0,0,0,675,0,0,0,0,0,0
,42249,4997,0,23077,0,0,0,675,0,0,0,0,0,0
,42250,4997,0,23078,75,0,416,675,462,0,0,0,0,4
,42252,4998,0,-1,0,0,0,675,0,0,0,0,0,0
,42254,4999,0,-1,0,0,0,675,0,0,0,0,0,0
,42256,5000,0,-1,0,0,0,675,0,0,0,0,0,0
,42258,4905,0,23083,0,0,0,675,472,0,0,0,0,0
King's Hoard,42259,4905,1,23083,0,0,0,675,472,0,0,0,0,0
King's Hoard,42260,4905,0,23084,0,0,0,675,472,0,0,0,0,0
King's Hoard,42261,4905,1,23084,0,0,0,675,472,0,0,0,0,0
,42262,5001,0,-1,0,0,0,675,0,0,0,0,0,0
,42263,5001,0,23085,0,0,0,675,0,0,0,0,0,0
,42264,5001,0,23086,0,0,0,675,0,0,0,0,0,0
,42265,5001,0,23087,0,0,0,675,0,0,0,0,0,0
,42266,5001,0,23088,0,0,0,675,0,0,0,0,0,0
,42267,5001,0,23089,0,0,0,675,0,0,0,0,0,0
,42269,5002,0,-1,0,0,0,675,0,0,0,0,0,0
,42270,5002,0,23091,0,0,0,675,0,0,0,0,0,0
,42271,5003,0,-1,0,0,0,675,0,0,0,0,0,0
,42272,5003,0,23092,0,0,0,675,0,0,0,0,0,0
,42273,5004,0,-1,0,0,0,675,0,0,0,0,0,0
,42274,5004,0,23093,0,0,0,675,0,0,0,0,0,0
,42275,4905,0,23094,0,0,0,675,0,0,0,0,0,0
,42276,4905,1,23094,0,0,0,675,0,0,0,0,0,0
,42277,4997,0,23095,0,0,0,675,0,0,0,0,0,0
,42278,4889,0,23096,0,0,0,675,472,0,0,0,0,0
,42279,4889,1,23096,0,0,0,675,472,0,0,0,0,0
,42280,4889,0,23097,0,0,0,675,472,0,0,0,0,0
,42281,4889,1,23097,0,0,0,675,472,0,0,0,0,0
,42283,4953,0,23099,0,0,0,675,0,0,0,0,0,0
,42284,4953,0,23100,75,0,1946,675,0,0,0,0,0,0
Ymiron's Seat,42285,4905,0,23101,0,0,0,675,473,0,0,0,0,0
Ymiron's Seat,42286,4905,1,23101,0,0,0,675,473,0,0,0,0,0
,42287,4905,0,23102,0,0,0,675,472,0,0,0,0,0
,42288,4905,1,23102,0,0,0,675,472,0,0,0,0,0
,42289,4905,0,23103,0,0,0,675,472,0,0,0,0,0
Ruined Court,42290,4905,1,23103,0,0,0,675,472,0,0,0,0,0
,42291,5005,0,-1,0,0,1939,675,405,0,0,0,0,0
,42293,5006,0,-1,0,0,0,675,0,0,0,0,0,0
,42294,5006,0,23105,0,0,0,675,0,0,0,0,0,0
,42295,5007,0,-1,75,0,382,675,465,0,0,0,0,0
Observance Hall,42297,4905,0,23107,0,0,0,675,474,0,0,0,0,0
Observance Hall,42298,4905,1,23107,0,0,0,675,474,0,0,0,0,0
