ID,GroupNum,BlockX,BlockY,FileDataID,WMOID
77108,1,4,9,3046311,13132
77109,1,5,9,3046313,13132
77110,1,6,9,3046315,13132
77111,1,7,9,3046317,13132
77112,1,8,9,3046319,13132
77113,1,0,10,3046321,13132
77114,1,1,10,3046323,13132
77115,1,2,10,3046325,13132
77116,1,3,10,3046327,13132
77117,1,4,10,3046329,13132
77118,1,5,10,3046331,13132
77119,1,6,10,3046333,13132
77120,1,7,10,3046335,13132
77121,1,8,10,3046337,13132
77122,1,0,11,3046339,13132
77123,1,1,11,3046341,13132
77124,1,2,11,3046343,13132
77125,1,3,11,3046345,13132
77126,1,4,11,3046347,13132
77127,1,5,11,3046349,13132
77128,1,6,11,3046351,13132
77129,1,7,11,3046353,13132
77130,1,8,11,3046355,13132
77151,4,0,0,3039581,13134
77153,5,0,0,3021763,13134
77205,2,0,12,2930637,13132
77206,2,1,12,2930639,13132
77207,2,2,12,2930641,13132
77208,2,3,12,2930643,13132
77209,2,4,12,2930645,13132
77210,2,5,12,3046483,13132
77211,1,0,0,3025493,13318
77212,0,0,0,3023462,13313
77213,0,1,0,3023464,13313
77214,0,0,1,3023468,13313
77215,0,1,1,3023470,13313
77216,2,0,0,3044426,13313
77217,2,1,0,3044428,13313
77218,0,0,0,3183838,13627
77219,0,1,0,3183840,13627
77220,0,2,0,3183842,13627
77221,0,3,0,3183844,13627
77222,0,4,0,3183846,13627
77223,0,0,1,3183848,13627
77224,0,1,1,3183850,13627
77225,0,2,1,3183852,13627
77226,0,3,1,3183854,13627
77227,0,4,1,3183856,13627
77228,0,0,2,3183858,13627
77229,0,1,2,3183861,13627
77230,0,2,2,3183864,13627
77231,0,3,2,3183870,13627
77232,0,4,2,3183872,13627
77233,0,0,3,3183876,13627
77234,0,1,3,3183879,13627
77235,0,2,3,3183882,13627
77236,0,3,3,3183884,13627
77237,0,4,3,3183887,13627
77238,0,0,4,3183892,13627
77239,0,1,4,3183895,13627
77240,0,2,4,3183899,13627
77241,0,3,4,3183902,13627
77242,0,4,4,3183906,13627
77243,0,0,0,3183860,13628
77244,0,1,0,3183865,13628
77245,0,2,0,3183868,13628
77246,0,3,0,3183873,13628
77247,0,0,1,3183877,13628
77248,0,0,0,3183928,13629
77249,0,1,1,3183886,13628
77250,0,1,0,3183930,13629
77251,0,2,1,3183889,13628
77252,0,2,0,3183932,13629
77253,0,3,1,3183893,13628
77254,0,3,0,3183934,13629
77255,0,0,2,3183898,13628
77256,0,1,2,3183903,13628
77257,0,4,0,3183936,13629
77258,0,5,0,3183938,13629
77259,0,2,2,3183907,13628
77260,0,6,0,3183940,13629
77261,0,7,0,3183942,13629
77262,0,3,2,3183910,13628
77263,0,0,3,3183912,13628
77264,0,8,0,3183944,13629
77265,0,1,3,3183914,13628
77266,0,9,0,3183947,13629
77267,0,2,3,3183916,13628
77268,0,10,0,3183951,13629
77269,0,3,3,3183918,13628
77270,0,11,0,3183957,13629
77271,0,0,4,3183920,13628
77272,0,0,1,3183960,13629
77273,0,1,4,3183922,13628
77274,0,1,1,3183963,13629
77275,0,2,4,3183924,13628
77276,0,3,4,3183926,13628
77277,0,2,1,3183967,13629
77278,0,3,1,3183971,13629
77279,0,4,1,3183974,13629
77280,0,5,1,3183978,13629
77281,0,6,1,3183980,13629
77282,0,7,1,3183982,13629
77283,0,8,1,3183984,13629
77284,0,9,1,3183986,13629
77285,0,10,1,3183988,13629
77286,0,11,1,3183990,13629
77287,0,0,2,3183992,13629
77288,0,1,2,3183994,13629
77289,0,2,2,3183996,13629
77290,0,3,2,3183998,13629
77291,0,4,2,3184000,13629
77292,0,5,2,3184002,13629
77293,0,6,2,3184004,13629
77294,0,7,2,3184006,13629
77295,0,8,2,3184008,13629
77296,0,9,2,3184010,13629
77297,0,10,2,3184012,13629
77298,0,11,2,3184014,13629
77299,0,0,3,3184016,13629
77300,0,1,3,3184019,13629
77301,0,2,3,3184022,13629
77302,0,3,3,3184024,13629
77303,0,4,3,3184026,13629
77304,0,5,3,3184028,13629
77305,0,6,3,3184030,13629
77306,0,7,3,3184032,13629
77307,0,0,0,3184017,13632
77308,0,8,3,3184034,13629
77309,0,9,3,3184036,13629
77310,0,10,3,3184038,13629
77311,0,11,3,3184040,13629
77312,0,0,4,3184042,13629
77313,0,1,4,3184044,13629
77314,0,2,4,3184046,13629
77315,0,3,4,3184048,13629
77316,0,4,4,3184050,13629
77317,0,5,4,3184052,13629
77318,0,6,4,3184054,13629
77319,0,7,4,3184056,13629
77320,0,8,4,3184058,13629
77321,0,9,4,3184060,13629
77322,0,10,4,3184062,13629
77323,0,11,4,3184064,13629
77324,0,0,5,3184066,13629
77325,0,1,5,3184068,13629
77326,0,2,5,3184070,13629
77327,0,3,5,3184072,13629
77328,0,4,5,3184074,13629
77329,0,5,5,3184076,13629
77330,0,6,5,3184078,13629
77331,0,7,5,3184080,13629
77332,0,8,5,3184082,13629
77333,0,9,5,3184084,13629
77334,0,10,5,3184086,13629
77335,0,11,5,3184088,13629
77336,0,0,6,3184090,13629
77337,0,1,6,3184092,13629
77338,0,2,6,3184094,13629
77339,0,3,6,3184096,13629
77340,0,4,6,3184098,13629
77341,0,5,6,3184100,13629
77342,0,6,6,3184102,13629
77343,0,7,6,3184104,13629
77344,0,0,0,3183945,13630
77345,0,8,6,3184106,13629
77346,0,9,6,3184108,13629
77347,0,1,0,3183950,13630
77348,0,2,0,3183953,13630
77349,0,10,6,3184110,13629
77350,0,3,0,3183956,13630
77351,0,11,6,3184112,13629
77352,0,0,1,3183961,13630
77353,0,1,1,3183966,13630
77354,0,2,1,3183970,13630
77355,0,3,1,3183975,13630
78297,2,0,0,2958287,13133
78298,2,1,0,2958289,13133
78299,2,2,0,2958291,13133
78300,2,3,0,2958293,13133
78301,2,0,1,2958297,13133
78302,2,1,1,2958299,13133
78303,2,2,1,2958301,13133
78304,2,3,1,2958303,13133
78305,2,0,2,2958307,13133
78306,2,1,2,2958309,13133
78307,2,2,2,2958311,13133
78308,2,3,2,2958313,13133
78309,2,0,3,2958317,13133
78310,2,1,3,2958319,13133
78311,2,2,3,2958321,13133
78312,2,3,3,2958323,13133
78313,5,0,0,2997553,13133
78314,4,0,0,3039581,13134
78315,5,0,0,3021763,13134
78316,1,7,0,3046267,13132
78317,1,8,0,3046269,13132
78318,1,7,1,3046271,13132
78319,1,8,1,3046273,13132
78320,1,7,2,3046275,13132
78321,1,8,2,3046277,13132
78322,1,7,3,3046279,13132
78323,1,8,3,3046281,13132
78324,1,7,4,3046283,13132
78325,1,8,4,3046285,13132
78326,1,7,5,3046287,13132
78327,1,8,5,3046289,13132
78328,1,7,6,3046291,13132
78329,1,8,6,3046293,13132
78330,1,7,7,3046295,13132
78331,1,8,7,3046297,13132
78332,1,7,8,3046299,13132
78333,1,8,8,3046301,13132
78334,1,0,9,3046303,13132
78335,1,1,9,3046305,13132
78336,1,2,9,3046307,13132
78337,1,3,9,3046309,13132
78338,1,4,9,3046311,13132
78339,1,5,9,3046313,13132
78340,1,6,9,3046315,13132
78341,1,7,9,3046317,13132
78342,1,8,9,3046319,13132
78343,1,0,10,3046321,13132
78344,1,1,10,3046323,13132
78345,1,2,10,3046325,13132
78346,1,3,10,3046327,13132
78347,1,4,10,3046329,13132
78348,1,5,10,3046331,13132
78349,1,6,10,3046333,13132
78350,1,7,10,3046335,13132
78351,1,8,10,3046337,13132
78352,1,0,11,3046339,13132
78353,1,1,11,3046341,13132
78354,1,2,11,3046343,13132
78355,1,3,11,3046345,13132
78356,1,4,11,3046347,13132
78357,1,5,11,3046349,13132
78358,1,6,11,3046351,13132
78359,1,7,11,3046353,13132
78360,1,8,11,3046355,13132
78369,0,0,0,3023462,13313
78370,0,1,0,3023464,13313
78372,0,0,1,3023468,13313
78374,0,1,1,3023470,13313
78376,2,0,0,3044426,13313
78378,2,1,0,3044428,13313
78439,2,0,12,2930637,13132
78440,2,1,12,2930639,13132
78441,2,2,12,2930641,13132
78442,2,3,12,2930643,13132
78443,2,4,12,2930645,13132
78444,2,5,12,3046483,13132
78445,1,0,0,3025493,13318
79374,2,0,0,2958287,13133
79375,2,1,0,2958289,13133
79376,2,2,0,2958291,13133
79377,4,0,0,3039581,13134
79378,2,3,0,2958293,13133
79379,5,0,0,3021763,13134
79380,2,0,1,2958297,13133
79381,2,1,1,2958299,13133
79382,2,2,1,2958301,13133
79383,2,3,1,2958303,13133
79384,2,0,2,2958307,13133
79385,2,1,2,2958309,13133
79386,2,2,2,2958311,13133
79387,2,3,2,2958313,13133
79388,2,0,3,2958317,13133
79389,2,1,3,2958319,13133
79390,2,2,3,2958321,13133
79391,2,3,3,2958323,13133
79392,5,0,0,2997553,13133
79393,1,7,0,3046267,13132
79394,1,8,0,3046269,13132
79395,1,7,1,3046271,13132
79396,1,8,1,3046273,13132
79397,1,7,2,3046275,13132
79398,1,8,2,3046277,13132
79399,1,7,3,3046279,13132
79400,1,8,3,3046281,13132
79401,1,7,4,3046283,13132
79402,1,8,4,3046285,13132
79403,1,7,5,3046287,13132
79404,1,8,5,3046289,13132
79405,1,7,6,3046291,13132
79406,1,8,6,3046293,13132
79407,1,7,7,3046295,13132
79408,1,8,7,3046297,13132
79409,1,7,8,3046299,13132
79410,1,8,8,3046301,13132
79411,1,0,9,3046303,13132
79412,1,1,9,3046305,13132
79413,1,2,9,3046307,13132
79414,1,3,9,3046309,13132
79415,1,4,9,3046311,13132
79416,1,5,9,3046313,13132
79417,1,6,9,3046315,13132
79418,1,7,9,3046317,13132
79419,1,8,9,3046319,13132
79420,1,0,10,3046321,13132
79421,1,1,10,3046323,13132
79422,1,2,10,3046325,13132
79423,1,3,10,3046327,13132
79424,1,4,10,3046329,13132
79425,1,5,10,3046331,13132
79426,1,6,10,3046333,13132
79427,1,7,10,3046335,13132
79428,1,8,10,3046337,13132
79429,1,0,11,3046339,13132
79430,1,1,11,3046341,13132
79431,1,2,11,3046343,13132
79432,1,3,11,3046345,13132
79433,1,4,11,3046347,13132
79434,1,5,11,3046349,13132
79435,1,6,11,3046351,13132
79436,1,7,11,3046353,13132
79437,1,8,11,3046355,13132
79510,2,0,12,2930637,13132
79511,2,1,12,2930639,13132
79512,2,2,12,2930641,13132
79513,2,3,12,2930643,13132
79514,2,4,12,2930645,13132
79515,2,5,12,3046483,13132
79516,3,1,0,3187408,13613
79517,3,2,0,3187410,13613
79518,3,0,1,3187412,13613
79519,3,1,1,3187414,13613
79520,3,2,1,3187416,13613
79521,5,1,0,3187418,13613
79522,5,0,1,3187420,13613
79523,5,1,1,3187422,13613
79524,5,0,2,3187424,13613
79525,5,1,2,3187426,13613
79526,0,0,0,3023462,13313
79527,0,1,0,3023464,13313
79528,0,0,1,3023468,13313
79529,0,1,1,3023470,13313
79530,2,0,0,3044426,13313
79531,2,1,0,3044428,13313
79532,1,0,0,3025493,13318
80481,4,0,0,3039581,13134
80482,5,0,0,3021763,13134
80483,1,7,0,3046267,13132
80484,1,8,0,3046269,13132
80485,1,7,1,3046271,13132
80486,1,8,1,3046273,13132
80487,1,7,2,3046275,13132
80488,1,8,2,3046277,13132
80489,1,7,3,3046279,13132
80490,1,8,3,3046281,13132
80491,1,7,4,3046283,13132
80492,1,8,4,3046285,13132
80493,1,7,5,3046287,13132
80494,1,8,5,3046289,13132
80495,1,7,6,3046291,13132
80496,1,8,6,3046293,13132
80497,1,7,7,3046295,13132
80498,1,8,7,3046297,13132
80499,1,7,8,3046299,13132
80500,1,8,8,3046301,13132
80501,1,0,9,3046303,13132
80502,1,1,9,3046305,13132
80503,1,2,9,3046307,13132
80504,1,3,9,3046309,13132
80505,1,4,9,3046311,13132
80506,1,5,9,3046313,13132
80507,1,6,9,3046315,13132
80508,1,7,9,3046317,13132
80509,1,8,9,3046319,13132
80510,1,0,10,3046321,13132
80511,1,1,10,3046323,13132
80512,1,2,10,3046325,13132
80513,1,3,10,3046327,13132
80514,1,4,10,3046329,13132
80515,1,5,10,3046331,13132
80516,1,6,10,3046333,13132
80517,1,7,10,3046335,13132
80518,1,8,10,3046337,13132
80519,1,0,11,3046339,13132
80520,1,1,11,3046341,13132
80521,1,2,11,3046343,13132
80522,1,3,11,3046345,13132
80523,1,4,11,3046347,13132
80524,1,5,11,3046349,13132
80525,1,6,11,3046351,13132
80526,1,7,11,3046353,13132
80527,1,8,11,3046355,13132
80540,0,0,0,3023462,13313
80542,0,1,0,3023464,13313
80544,0,0,1,3023468,13313
80546,0,1,1,3023470,13313
80548,2,0,0,3044426,13313
80550,2,1,0,3044428,13313
80606,2,0,12,2930637,13132
80607,2,1,12,2930639,13132
80608,2,2,12,2930641,13132
80609,2,3,12,2930643,13132
80610,2,4,12,2930645,13132
80611,2,5,12,3046483,13132
80612,2,0,0,2958287,13133
80613,2,1,0,2958289,13133
80614,2,2,0,2958291,13133
80615,2,3,0,2958293,13133
80616,2,0,1,2958297,13133
80617,2,1,1,2958299,13133
80618,2,2,1,2958301,13133
80619,2,3,1,2958303,13133
80620,2,0,2,2958307,13133
80621,2,1,2,2958309,13133
80622,2,2,2,2958311,13133
80623,2,3,2,2958313,13133
80624,2,0,3,2958317,13133
80625,2,1,3,2958319,13133
80626,2,2,3,2958321,13133
80627,2,3,3,2958323,13133
80628,5,0,0,2997553,13133
80629,0,0,0,2925698,13146
80630,3,0,0,2925700,13146
80631,20,0,0,3188104,13471
80632,1,0,0,3025493,13318
80633,3,3,0,3188108,13613
80634,3,4,0,3188110,13613
80635,3,5,0,3188112,13613
80636,3,6,0,3188114,13613
80637,3,7,0,3188116,13613
80638,3,3,1,3188118,13613
80639,3,4,1,3188120,13613
80640,3,5,1,3188122,13613
80641,3,6,1,3188124,13613
80642,3,7,1,3188126,13613
80643,3,0,2,3188128,13613
80644,3,1,2,3188130,13613
80645,3,2,2,3188132,13613
80646,3,3,2,3188134,13613
80647,3,4,2,3188136,13613
80648,3,5,2,3188138,13613
80649,3,6,2,3188140,13613
80650,3,7,2,3188142,13613
80651,9,0,0,3188106,13027
81565,1,7,0,3046267,13132
81566,1,8,0,3046269,13132
81567,2,0,0,2958287,13133
81568,2,1,0,2958289,13133
81569,2,2,0,2958291,13133
81570,2,3,0,2958293,13133
81571,2,0,1,2958297,13133
81572,1,7,1,3046271,13132
81573,2,1,1,2958299,13133
81574,1,8,1,3046273,13132
81575,2,2,1,2958301,13133
81576,2,3,1,2958303,13133
81577,2,0,2,2958307,13133
81578,2,1,2,2958309,13133
81579,2,2,2,2958311,13133
81580,2,3,2,2958313,13133
81581,2,0,3,2958317,13133
81582,1,7,2,3046275,13132
81583,2,1,3,2958319,13133
81584,1,8,2,3046277,13132
81585,2,2,3,2958321,13133
81586,2,3,3,2958323,13133
81587,5,0,0,2997553,13133
81588,1,7,3,3046279,13132
81589,1,8,3,3046281,13132
81590,1,7,4,3046283,13132
81591,1,8,4,3046285,13132
81592,1,7,5,3046287,13132
81593,1,8,5,3046289,13132
81594,1,7,6,3046291,13132
81595,1,8,6,3046293,13132
81596,1,7,7,3046295,13132
81597,1,8,7,3046297,13132
81598,4,0,0,3039581,13134
81599,1,7,8,3046299,13132
81600,1,8,8,3046301,13132
81601,5,0,0,3021763,13134
81602,1,0,9,3046303,13132
81603,1,1,9,3046305,13132
81604,1,2,9,3046307,13132
81605,1,3,9,3046309,13132
81606,1,4,9,3046311,13132
81607,1,5,9,3046313,13132
81608,1,6,9,3046315,13132
81609,1,7,9,3046317,13132
81610,1,8,9,3046319,13132
81611,1,0,10,3046321,13132
81612,1,1,10,3046323,13132
81613,1,2,10,3046325,13132
81614,1,3,10,3046327,13132
81615,1,4,10,3046329,13132
81616,1,5,10,3046331,13132
81617,1,6,10,3046333,13132
81618,1,7,10,3046335,13132
81619,1,8,10,3046337,13132
81620,1,0,11,3046339,13132
81621,1,1,11,3046341,13132
81622,1,2,11,3046343,13132
81623,1,3,11,3046345,13132
81624,1,4,11,3046347,13132
81625,1,5,11,3046349,13132
81626,1,6,11,3046351,13132
81627,1,7,11,3046353,13132
81628,1,8,11,3046355,13132
81701,2,0,12,2930637,13132
81702,2,1,12,2930639,13132
81703,2,2,12,2930641,13132
81704,2,3,12,2930643,13132
81705,2,4,12,2930645,13132
81706,2,5,12,3046483,13132
81707,1,0,0,3025493,13318
81708,8,0,0,3193718,13096
81709,10,1,0,3193720,13096
81710,10,0,1,3193722,13096
81711,10,1,1,3193724,13096
81712,42,0,0,3193726,13096
81713,43,0,0,3193728,13096
81714,44,1,0,3193730,13096
81715,44,0,1,3193732,13096
81716,44,1,1,3193734,13096
81717,45,1,0,3193736,13096
81718,45,2,0,3193738,13096
81719,45,0,1,3193740,13096
81720,45,1,1,3193742,13096
81721,45,2,1,3193744,13096
81722,45,0,2,3193746,13096
81723,45,1,2,3193748,13096
81724,45,2,2,3193750,13096
81725,1,0,0,3193752,13354
81726,1,1,0,3193754,13354
81727,1,2,0,3193756,13354
81728,1,0,1,3193758,13354
81729,1,1,1,3193760,13354
81730,1,2,1,3193762,13354
81731,18,0,0,3193764,13568
81732,0,0,0,2925698,13146
81733,0,0,0,3193766,13273
81734,3,0,0,2925700,13146
81735,0,0,0,3023462,13313
81736,0,1,0,3023464,13313
81737,0,0,1,3023468,13313
81738,0,1,1,3023470,13313
81739,2,0,0,3044426,13313
81740,2,1,0,3044428,13313
81741,1,0,1,3193768,13613
81742,1,1,1,3193770,13613
81743,6,0,0,3193716,13313
81744,6,0,2,3193772,13613
81745,6,1,2,3193774,13613
81746,6,0,3,3193776,13613
81747,6,1,3,3193778,13613
81748,7,0,0,3193780,13613
81749,7,1,0,3193782,13613
81750,8,0,0,3193784,13613
81751,9,0,0,3193786,13613
81752,9,1,0,3193788,13613
81753,9,2,0,3193790,13613
81754,0,0,0,3193791,13652
81755,9,3,0,3193793,13613
81756,9,0,1,3193796,13613
81757,9,1,1,3193798,13613
81758,9,2,1,3193800,13613
81759,9,3,1,3193802,13613
81760,9,0,2,3193804,13613
81761,9,1,2,3193806,13613
81762,9,2,2,3193808,13613
81763,9,3,2,3193810,13613
81764,9,0,3,3193812,13613
81765,9,1,3,3193814,13613
81766,9,2,3,3193816,13613
81767,9,3,3,3193818,13613
81768,9,0,4,3193820,13613
81769,9,1,4,3193822,13613
81770,9,2,4,3193824,13613
81771,9,3,4,3193826,13613
81772,9,0,5,3193828,13613
81773,9,1,5,3193830,13613
81774,9,2,5,3193832,13613
81775,9,3,5,3193834,13613
82717,2,0,0,2958287,13133
82718,2,1,0,2958289,13133
82719,2,2,0,2958291,13133
82720,2,3,0,2958293,13133
82721,2,0,1,2958297,13133
82722,2,1,1,2958299,13133
82723,2,2,1,2958301,13133
82724,2,3,1,2958303,13133
82725,2,0,2,2958307,13133
82726,2,1,2,2958309,13133
82727,2,2,2,2958311,13133
82728,2,3,2,2958313,13133
82729,2,0,3,2958317,13133
82730,2,1,3,2958319,13133
82731,2,2,3,2958321,13133
82732,2,3,3,2958323,13133
82733,5,0,0,2997553,13133
82734,4,0,0,3039581,13134
82735,5,0,0,3021763,13134
82736,1,7,0,3046267,13132
82737,1,8,0,3046269,13132
82738,1,7,1,3046271,13132
82739,1,8,1,3046273,13132
82740,1,7,2,3046275,13132
82741,1,8,2,3046277,13132
82742,1,7,3,3046279,13132
82743,1,8,3,3046281,13132
82744,1,7,4,3046283,13132
82745,1,8,4,3046285,13132
82746,1,7,5,3046287,13132
82747,1,8,5,3046289,13132
82748,1,7,6,3046291,13132
82749,1,8,6,3046293,13132
82750,1,7,7,3046295,13132
82751,1,8,7,3046297,13132
82752,1,7,8,3046299,13132
82753,1,8,8,3046301,13132
82754,1,0,9,3046303,13132
82755,1,1,9,3046305,13132
82756,1,2,9,3046307,13132
82757,1,3,9,3046309,13132
82758,1,4,9,3046311,13132
82759,1,5,9,3046313,13132
82760,1,6,9,3046315,13132
82761,1,7,9,3046317,13132
82762,1,8,9,3046319,13132
82763,1,0,10,3046321,13132
82764,1,1,10,3046323,13132
82765,1,2,10,3046325,13132
82766,1,3,10,3046327,13132
82767,1,4,10,3046329,13132
82768,1,5,10,3046331,13132
82769,1,6,10,3046333,13132
82770,1,7,10,3046335,13132
82771,1,8,10,3046337,13132
82772,1,0,11,3046339,13132
82773,1,1,11,3046341,13132
82774,1,2,11,3046343,13132
82775,1,3,11,3046345,13132
82776,1,4,11,3046347,13132
82777,1,5,11,3046349,13132
82778,1,6,11,3046351,13132
82779,1,7,11,3046353,13132
82780,1,8,11,3046355,13132
82785,0,0,0,3023462,13313
82788,0,1,0,3023464,13313
82790,0,0,1,3023468,13313
82792,0,1,1,3023470,13313
82794,2,0,0,3044426,13313
82796,2,1,0,3044428,13313
82859,2,0,12,2930637,13132
82860,2,1,12,2930639,13132
82861,2,2,12,2930641,13132
82862,2,3,12,2930643,13132
82863,2,4,12,2930645,13132
82864,2,5,12,3046483,13132
82865,10,2,0,3194261,13132
82866,10,2,1,3194263,13132
82867,10,0,2,3194265,13132
82868,10,1,2,3194267,13132
82869,10,2,2,3194269,13132
82870,10,0,3,3194271,13132
82871,10,1,3,3194273,13132
82872,10,2,3,3194275,13132
82873,11,0,2,3194277,13132
82874,11,1,2,3194279,13132
82875,11,2,2,3194281,13132
82876,11,0,3,3194283,13132
82877,11,1,3,3194285,13132
82878,11,2,3,3194287,13132
82879,1,0,0,3025493,13318
82880,6,0,0,3194289,13574
82881,6,1,0,3194291,13574
82882,6,0,1,3194293,13574
82883,6,1,1,3194295,13574
82884,2,0,0,3194297,13653
82885,4,0,0,3194299,13653
82886,4,1,0,3194301,13653
82887,4,2,0,3194303,13653
82888,4,0,1,3194305,13653
82889,4,1,1,3194307,13653
82890,4,2,1,3194309,13653
82891,4,0,2,3194311,13653
82892,4,1,2,3194313,13653
82893,4,2,2,3194315,13653
83835,2,0,0,2958287,13133
83836,2,1,0,2958289,13133
83837,2,2,0,2958291,13133
83838,2,3,0,2958293,13133
83839,2,0,1,2958297,13133
83840,2,1,1,2958299,13133
83841,2,2,1,2958301,13133
83842,2,3,1,2958303,13133
83843,2,0,2,2958307,13133
83844,2,1,2,2958309,13133
83845,2,2,2,2958311,13133
83846,2,3,2,2958313,13133
83847,2,0,3,2958317,13133
83848,2,1,3,2958319,13133
83849,2,2,3,2958321,13133
83850,2,3,3,2958323,13133
83851,5,0,0,2997553,13133
83852,1,7,0,3046267,13132
83853,1,8,0,3046269,13132
83854,1,7,1,3046271,13132
83855,1,8,1,3046273,13132
83856,1,7,2,3046275,13132
83857,1,8,2,3046277,13132
83858,1,7,3,3046279,13132
83859,1,8,3,3046281,13132
83860,1,7,4,3046283,13132
83861,1,8,4,3046285,13132
83862,1,7,5,3046287,13132
83863,1,8,5,3046289,13132
83864,1,7,6,3046291,13132
83865,1,8,6,3046293,13132
83866,1,7,7,3046295,13132
83867,1,8,7,3046297,13132
83868,1,7,8,3046299,13132
83869,1,8,8,3046301,13132
83870,1,0,9,3046303,13132
83871,1,1,9,3046305,13132
83872,1,2,9,3046307,13132
83873,1,3,9,3046309,13132
83874,1,4,9,3046311,13132
83875,1,5,9,3046313,13132
83876,1,6,9,3046315,13132
83877,1,7,9,3046317,13132
83878,1,8,9,3046319,13132
83879,1,0,10,3046321,13132
83880,1,1,10,3046323,13132
83881,1,2,10,3046325,13132
83882,1,3,10,3046327,13132
83883,1,4,10,3046329,13132
83884,1,5,10,3046331,13132
83885,1,6,10,3046333,13132
83886,1,7,10,3046335,13132
83887,1,8,10,3046337,13132
83888,1,0,11,3046339,13132
83889,1,1,11,3046341,13132
83890,1,2,11,3046343,13132
83891,1,3,11,3046345,13132
83892,1,4,11,3046347,13132
83893,1,5,11,3046349,13132
83894,1,6,11,3046351,13132
83895,1,7,11,3046353,13132
83896,1,8,11,3046355,13132
83907,4,0,0,3039581,13134
83909,5,0,0,3021763,13134
83971,2,0,12,2930637,13132
83972,2,1,12,2930639,13132
83973,2,2,12,2930641,13132
83974,2,3,12,2930643,13132
83975,2,4,12,2930645,13132
83976,2,5,12,3046483,13132
83977,0,0,0,3023462,13313
83978,0,1,0,3023464,13313
83979,0,0,1,3023468,13313
83980,0,1,1,3023470,13313
83981,2,0,0,3044426,13313
83982,2,1,0,3044428,13313
83983,1,0,0,3025493,13318
83984,0,0,0,3195327,13047
83985,2,0,0,3195329,13273
83986,1,0,0,3195331,13653
83987,1,1,0,3195333,13653
83988,1,2,0,3195335,13653
83989,1,0,1,3195337,13653
83990,1,1,1,3195339,13653
83991,1,2,1,3195341,13653
85291,1,7,0,3046267,13132
85292,1,8,0,3046269,13132
85293,1,7,1,3046271,13132
85294,1,8,1,3046273,13132
85295,1,7,2,3046275,13132
85296,1,8,2,3046277,13132
85297,1,7,3,3046279,13132
85298,1,8,3,3046281,13132
85299,1,7,4,3046283,13132
85300,1,8,4,3046285,13132
85301,1,7,5,3046287,13132
85302,1,8,5,3046289,13132
85303,1,7,6,3046291,13132
85304,1,8,6,3046293,13132
85305,1,7,7,3046295,13132
85306,1,8,7,3046297,13132
85307,1,7,8,3046299,13132
85308,1,8,8,3046301,13132
85309,1,0,9,3046303,13132
85310,1,1,9,3046305,13132
85311,1,2,9,3046307,13132
85312,1,3,9,3046309,13132
85313,1,4,9,3046311,13132
85314,1,5,9,3046313,13132
85315,1,6,9,3046315,13132
85316,1,7,9,3046317,13132
85317,1,8,9,3046319,13132
85318,1,0,10,3046321,13132
85319,1,1,10,3046323,13132
85320,1,2,10,3046325,13132
85321,1,3,10,3046327,13132
85322,1,4,10,3046329,13132
85323,1,5,10,3046331,13132
85324,1,6,10,3046333,13132
85325,1,7,10,3046335,13132
85326,1,8,10,3046337,13132
85327,1,0,11,3046339,13132
85328,1,1,11,3046341,13132
85329,2,0,0,2958287,13133
85330,1,2,11,3046343,13132
85331,2,1,0,2958289,13133
85332,2,2,0,2958291,13133
85333,1,3,11,3046345,13132
85334,2,3,0,2958293,13133
85335,1,4,11,3046347,13132
85336,2,0,1,2958297,13133
85337,1,5,11,3046349,13132
85338,2,1,1,2958299,13133
85339,1,6,11,3046351,13132
85340,2,2,1,2958301,13133
85341,1,7,11,3046353,13132
85342,1,8,11,3046355,13132
85343,2,3,1,2958303,13133
85345,2,0,2,2958307,13133
85346,2,1,2,2958309,13133
85348,2,2,2,2958311,13133
85350,2,3,2,2958313,13133
85352,2,0,3,2958317,13133
85353,2,1,3,2958319,13133
85355,2,2,3,2958321,13133
85359,2,3,3,2958323,13133
85361,5,0,0,2997553,13133
85425,2,0,12,2930637,13132
85426,2,1,12,2930639,13132
85427,2,2,12,2930641,13132
85428,2,3,12,2930643,13132
85429,2,4,12,2930645,13132
85430,2,5,12,3046483,13132
85431,0,0,0,3023462,13313
85432,0,1,0,3023464,13313
85433,0,0,1,3023468,13313
85434,0,1,1,3023470,13313
85435,2,0,0,3044426,13313
85436,2,1,0,3044428,13313
85437,4,0,0,3039581,13134
85438,5,0,0,3021763,13134
85439,1,0,0,3025493,13318
85440,0,0,0,3034366,13008
85441,1,0,0,3034368,13008
85442,2,0,0,3034370,13008
85443,3,0,0,3034372,13008
85444,4,0,0,3034374,13008
85445,5,0,0,3034376,13008
85446,6,0,0,3034378,13008
85447,7,0,0,3034380,13008
85448,8,0,0,3034382,13008
85449,9,0,0,3034384,13008
85450,10,0,0,3034386,13008
85451,4,0,0,2915172,13018
85452,5,0,0,2915174,13018
85453,6,0,0,2915176,13018
85454,7,0,0,2965226,13018
85455,8,0,0,3023484,13018
85456,9,0,0,3023486,13018
85457,1,0,0,2963567,12989
85458,1,0,0,3044629,13030
85459,2,0,0,3044631,13030
85460,1,0,0,2915178,13031
85461,2,0,0,2915180,13031
85462,3,0,0,2925680,13031
85463,4,0,0,2925682,13031
85464,5,0,0,2925684,13031
85465,6,0,0,2925686,13031
85466,7,0,0,2925688,13031
85467,8,0,0,2925690,13031
