ID,WorldStateExpressionID,SelfConditionID,TargetConditionID,FriendConditionLogic,EnemyConditionLogic,FriendConditionID[0],FriendConditionID[1],FriendConditionOp[0],FriendConditionOp[1],FriendConditionCount[0],FriendConditionCount[1],EnemyConditionID[0],EnemyConditionID[1],EnemyConditionOp[0],EnemyConditionOp[1],EnemyConditionCount[0],EnemyConditionCount[1]
2293,0,1676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2294,0,1678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2295,0,1679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2296,0,1682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2297,0,1683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2298,0,0,1684,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2299,0,1685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2301,14417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2302,14418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2303,14419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2304,14420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2305,14421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2306,14422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2307,0,1735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2308,0,1738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2309,14427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2311,0,1749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2312,0,0,0,1,0,1750,1530,5,5,1,0,0,0,0,0,0,0
2313,14370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2314,14371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2315,14443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2316,14444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2317,0,0,0,0,0,0,0,0,0,0,0,1752,0,5,0,1,0
2318,0,1753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2319,0,1754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2320,0,0,521,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2321,0,1755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2322,0,1756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2323,0,1757,0,0,0,0,0,0,0,0,0,461,0,5,0,0,0
2324,0,1758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2325,0,0,1759,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2326,7079,1760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2327,0,0,898,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2328,0,0,0,0,0,1761,0,6,0,1,0,0,0,0,0,0,0
2329,12629,1762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2330,0,1763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2331,0,1766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2332,0,1767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2333,0,1768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2334,0,1769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2335,0,1770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2336,0,1771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2337,0,1772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2341,14558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2342,12631,1776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2343,7079,1776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2344,1369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2345,11756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2346,14409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2347,0,1779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2348,0,1780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2349,0,0,0,1,0,853,1418,5,5,1,0,0,0,0,0,0,0
2350,0,1781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2351,0,1783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2352,0,0,952,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2353,0,1784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2354,14584,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2355,0,0,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2356,0,1785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2357,0,0,0,0,0,601,0,5,0,0,0,0,0,0,0,0,0
2358,0,1788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2359,0,1789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2360,14223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2362,12630,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2363,14625,1382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2364,14633,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2365,0,1792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2367,0,1795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2368,0,1796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2369,0,1797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2371,0,0,0,1,0,1798,825,6,6,1,1,0,0,0,0,0,0
2372,0,202,0,0,0,1800,0,5,0,0,0,0,0,0,0,0,0
2373,0,1801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2374,0,1821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2375,14664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2377,0,1822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2378,14669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2379,0,0,0,0,1,0,0,0,0,0,0,878,461,5,1,0,1
2380,0,0,0,0,1,0,0,0,0,0,0,1464,461,5,1,0,1
2381,0,0,0,0,1,0,0,0,0,0,0,952,461,5,1,0,1
2382,0,0,0,0,0,0,0,0,0,0,0,3237,0,5,0,2,0
2383,0,1471,0,0,1,0,0,0,0,0,0,878,461,5,1,0,1
2384,0,1823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2385,7524,1824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2386,7525,1824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2388,0,0,0,0,0,1827,0,6,0,1,0,0,0,0,0,0,0
2389,0,1828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2390,14676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2391,0,0,0,0,1,0,0,0,0,0,0,601,461,5,1,0,1
2392,14519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2393,14677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2394,0,1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2395,0,1836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2396,0,0,0,0,0,1837,0,5,0,0,0,0,0,0,0,0,0
2397,0,0,0,0,0,141,0,5,0,0,0,0,0,0,0,0,0
2398,0,0,1840,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2399,0,0,1562,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2400,0,0,1563,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2401,0,1846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2402,0,0,0,1,0,1494,1418,5,5,1,0,0,0,0,0,0,0
2403,0,1847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2404,0,1848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2405,0,1848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2407,0,0,0,0,0,1851,0,0,0,0,0,905,0,0,0,0,0
2408,0,1852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2409,0,1853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2410,0,1854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2411,0,1855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2412,0,1857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2413,0,1858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2414,0,1859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2415,0,905,1861,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2416,0,641,0,0,0,1862,0,5,0,1,0,0,0,0,0,0,0
2417,0,0,0,1,0,1862,1864,3,5,1,0,0,0,0,0,0,0
2418,0,0,0,0,0,1973,0,3,0,1,0,0,0,0,0,0,0
2419,0,1868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2420,0,0,0,0,0,1869,0,5,0,0,0,905,0,0,0,0,0
2421,0,1870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2422,14728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2423,0,0,1872,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2424,12255,1873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2425,0,1874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2426,0,1877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2427,0,1880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2428,16217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2429,14739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2430,0,0,0,0,0,867,0,1,0,0,0,0,0,0,0,0,0
2431,0,1892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2432,0,1893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2433,0,0,0,0,0,0,0,0,0,0,0,1110,0,5,0,0,0
2434,0,1894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2435,0,1895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2436,0,361,0,0,0,0,0,0,0,0,0,1562,0,5,0,0,0
2437,0,0,0,0,0,0,0,0,0,0,0,461,0,5,0,0,0
2438,14762,1040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2439,0,1898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2440,14781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2441,14782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2442,14783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2443,0,1899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2444,0,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2445,14785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2446,14787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2447,14788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2448,14789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2449,14764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2450,0,0,0,0,0,1901,0,5,0,0,0,0,0,0,0,0,0
2451,0,0,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2452,17405,1902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2453,0,1904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2454,14811,1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2455,0,1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2456,0,1906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2457,14819,1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2458,14820,1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2459,14821,1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2460,14822,1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2461,14823,1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2462,14824,1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2463,14825,1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2464,15425,1907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2465,0,1908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2466,14831,1909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2467,0,0,0,0,0,0,0,0,0,0,0,1913,0,5,0,0,0
2468,0,1915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2469,0,1916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2470,0,1917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2471,0,1918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2472,0,1919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2473,0,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2474,0,1921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2475,0,1922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2476,0,1923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2477,0,1924,1301,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2478,14896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2479,14873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2480,15458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2481,14806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2482,14875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2484,14927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2485,14933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2486,14937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2487,14938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2488,0,1929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2489,0,1930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2490,0,1931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2491,0,1932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2492,0,361,0,0,0,0,0,0,0,0,0,723,0,3,0,1,0
2493,0,1934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2494,0,1935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2495,0,1936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2496,0,1937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2497,0,1938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2498,0,1939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2499,0,1940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2500,0,1941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2503,14946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2504,14947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2505,16555,1942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2506,0,1943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2507,14790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2508,0,321,0,0,0,0,0,0,0,0,0,461,0,1,0,0,0
2510,0,1945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2511,0,1946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2512,0,1947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2513,0,1948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2514,15022,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2515,0,0,0,0,0,1951,0,5,0,0,0,0,0,0,0,0,0
2516,0,1953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2517,16216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2518,0,2487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2519,0,0,0,0,0,1165,0,6,0,1,0,0,0,0,0,0,0
2520,0,1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2522,0,1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2523,0,1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2524,0,0,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2526,0,1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2527,0,0,0,0,1,0,0,0,0,0,0,1506,801,5,5,0,0
2528,0,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2529,0,0,0,0,0,1971,0,5,0,0,0,0,0,0,0,0,0
2530,0,0,0,0,0,1972,0,5,0,0,0,0,0,5,0,0,0
2531,15033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2532,0,641,0,0,0,1973,0,6,0,0,0,0,0,0,0,0,0
2533,0,0,830,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2534,0,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2535,0,0,0,1,0,1976,952,5,5,0,0,0,0,0,0,0,0
2536,0,0,0,1,0,723,1976,5,5,0,0,0,0,0,0,0,0
2537,15060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2538,0,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2539,0,0,0,0,0,0,0,0,0,0,0,1980,0,5,0,0,0
2540,0,0,0,1,0,952,1418,5,5,0,0,0,0,0,0,0,0
2541,0,905,0,1,0,1976,952,5,5,0,0,0,0,5,0,0,0
2542,0,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2543,17537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2544,0,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2545,0,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2546,0,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2547,0,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2548,0,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2549,0,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2550,0,0,0,0,0,0,0,0,0,0,0,1991,0,5,0,5,0
2551,0,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2552,0,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2553,0,1578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2554,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2555,0,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2557,0,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2558,0,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2559,0,954,0,0,0,0,0,0,0,0,0,723,0,5,0,2,0
2560,0,2001,0,0,0,0,0,0,0,0,0,723,0,5,0,2,0
2561,0,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2562,0,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2563,15169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2565,15170,2155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2566,0,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2567,0,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568,0,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2569,0,0,0,0,0,2013,0,5,0,0,0,0,0,0,0,0,0
2570,0,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2571,12256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2572,0,0,1493,0,0,0,0,0,0,0,0,1493,0,0,0,0,0
2573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2574,0,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2575,0,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2576,15060,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2577,0,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2578,0,2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2579,0,2029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2580,15390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2581,15392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2582,0,2032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2583,0,2033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2584,0,2034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2585,12255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2586,15399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2587,0,2037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2588,0,2038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2589,0,2039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2590,0,0,0,0,0,0,0,0,0,0,0,2040,0,1,0,0,0
2591,15434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2592,15437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2593,0,2043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2595,0,2044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2596,0,2045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2597,0,2046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2598,15292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,0,2050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,0,2051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2601,0,2052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2602,14871,641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2603,0,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2604,0,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2605,0,2055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2606,0,2057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2607,0,2058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2608,15500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2609,15501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2610,0,2059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2611,15292,1382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2612,0,2060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2613,0,2326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2614,0,2063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2615,0,2066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2616,0,0,0,0,1,0,0,0,0,0,0,561,952,5,5,0,0
2617,0,0,0,0,1,0,0,0,0,0,0,561,801,5,5,0,0
2618,0,361,0,0,0,0,0,0,0,0,0,801,0,5,0,0,0
2619,0,2071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2620,0,0,2072,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2621,0,2073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2622,0,0,0,0,0,0,0,0,0,0,0,0,1607,5,5,1,0
2623,15292,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2624,15292,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2625,0,0,0,0,1,0,0,0,0,0,0,461,952,1,5,0,0
2626,0,0,0,0,1,0,0,0,0,0,0,461,801,1,5,0,0
2627,0,2076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2628,0,2077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2629,0,0,0,0,1,0,0,0,0,0,0,461,1607,5,5,0,0
2630,0,2079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2631,0,2080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2632,0,2081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2633,0,2082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2634,0,2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2635,0,2084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2636,0,2085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2637,0,0,2088,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2638,0,0,2089,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2639,0,0,0,0,1,0,0,0,0,0,0,853,461,5,1,0,1
2640,0,2091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641,0,2096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2642,0,2097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2643,15426,1907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2644,0,2098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2645,0,2099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2646,0,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2647,0,2104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2648,14829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2649,15687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2650,15690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2651,15537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2652,15536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2653,15696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2654,15710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2655,0,2114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2656,0,2116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2657,15292,2117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2658,15292,2118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2659,15292,2119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2660,0,2120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2661,0,2123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2662,0,2124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2663,0,2125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2664,0,2126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2665,0,0,2127,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2666,12630,2128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2667,0,2130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2668,0,2139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2669,0,2138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2670,0,0,2143,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2671,0,2145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2672,0,2146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2673,0,0,0,0,0,0,0,0,0,0,0,2149,0,5,0,0,0
2674,0,2150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2675,0,2152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
