ID,MapID,UiMapID,Flags,NumPoints,QuestID,ObjectiveIndex,ObjectiveID,PlayerConditionID,NavigationPlayerConditionID
298783,1116,539,0,1,34789,1,273926,0,0
298784,1116,539,0,1,34789,32,0,0,0
298785,1116,539,0,1,34792,2,273963,0,0
298786,1116,539,0,1,33794,-1,0,31178,0
298787,1116,539,0,1,35093,1,273440,0,0
298788,1116,542,0,1,35797,0,274084,0,0
298790,1116,542,0,1,35734,-1,0,0,0
298791,1116,542,0,11,35734,0,274121,0,0
298792,1116,542,0,5,35734,1,274122,0,0
298793,1116,542,0,1,35734,2,274123,0,0
298794,1116,543,0,1,35870,-1,0,0,0
298798,1116,543,0,8,35248,0,273660,0,0
298799,1116,543,0,5,35664,0,273964,0,0
298800,1116,543,0,8,35693,0,273989,0,0
298801,1116,539,0,1,35861,-1,0,0,0
298802,1116,539,0,1,35876,-1,0,0,0
298803,1116,550,0,1,34957,0,273256,0,0
298804,1116,550,0,1,34957,1,273257,0,0
298809,1116,542,0,1,35879,-1,0,0,0
298811,1116,542,0,1,35878,-1,0,0,0
298812,1116,542,0,10,35878,0,274150,0,0
298813,1116,543,0,1,35880,-1,0,0,0
298815,1116,539,0,1,35552,-1,0,0,0
298816,1116,539,0,1,35552,0,274090,0,0
298852,1116,542,0,10,35879,0,274151,0,0
298853,1265,577,0,1,35884,-1,0,0,0
298872,1116,543,0,1,34699,1,273504,0,0
298873,1116,543,0,1,34699,2,273505,0,0
298876,1116,542,0,1,35895,-1,0,0,0
298880,1116,542,0,1,35896,-1,0,0,0
298881,1116,542,0,11,35896,0,274162,0,0
298882,1116,542,0,1,35896,2,274164,0,0
298883,1116,542,0,1,35896,32,0,0,0
298885,1116,543,0,1,34699,32,0,0,0
298887,1116,550,0,1,35837,-1,0,0,0
298888,1116,550,0,1,35838,-1,0,0,0
298889,1116,550,0,1,35838,0,274132,0,0
298890,1116,582,0,1,35839,-1,0,0,0
298891,1116,582,0,1,35839,-1,0,0,0
298892,1116,582,0,1,35839,-1,0,0,0
298893,1116,582,0,1,35839,-1,0,0,0
298894,1116,582,0,1,35839,-1,0,0,0
298895,1116,582,0,1,35840,-1,0,0,0
298896,1116,582,0,1,35840,-1,0,0,0
298897,1116,582,0,1,35840,-1,0,0,0
298898,1116,582,0,1,35840,-1,0,0,0
298899,1116,582,0,1,35840,-1,0,0,0
298900,1116,579,0,1,35841,-1,0,0,0
298901,1116,579,0,1,35841,-1,0,0,0
298902,1116,580,0,1,35841,-1,0,0,0
298905,1116,543,0,1,34703,0,272940,27365,0
298917,1116,550,0,1,35169,32,0,0,0
298924,1116,543,0,1,35038,-1,0,0,0
298928,1116,590,0,1,35845,-1,0,0,0
298929,1116,590,0,1,35845,-1,0,0,0
298930,1116,590,0,1,35845,-1,0,0,0
298931,1116,590,0,1,35845,-1,0,0,0
298932,1116,590,0,1,35845,-1,0,0,0
298933,1116,590,0,1,35845,-1,0,0,0
298952,1116,542,0,1,35907,-1,0,0,0
298953,1116,542,0,1,35907,0,274168,0,0
298954,1116,542,0,1,35915,-1,0,0,0
298955,1116,542,0,1,35915,0,274176,0,0
298960,1116,590,0,1,35846,-1,0,0,0
298961,1116,590,0,1,35846,-1,0,0,0
298962,1116,590,0,1,35846,-1,0,0,0
298963,1116,590,0,1,35846,-1,0,0,0
298964,1116,590,0,1,35846,-1,0,0,0
298965,1116,590,0,1,35846,-1,0,0,0
298967,1116,590,0,1,35842,-1,0,0,0
298968,1116,590,0,1,35842,-1,0,0,0
298969,1116,590,0,1,35842,-1,0,0,0
298970,1116,590,0,1,35842,-1,0,0,0
298972,1116,550,0,1,35844,-1,0,0,0
298973,1116,550,0,1,35844,32,0,0,0
298974,1116,543,0,1,35925,-1,0,0,0
298980,1265,577,0,1,34393,-1,0,0,0
298981,1265,577,0,1,34393,0,273930,0,0
298982,1265,577,0,1,34393,0,273930,0,0
298983,1265,577,0,1,34393,1,273438,0,0
298984,1265,577,0,1,34393,2,273556,0,0
298985,1265,577,0,1,34393,3,273557,0,0
298986,1265,577,0,1,34393,4,273936,0,0
298988,1116,543,0,1,35934,-1,0,0,0
298989,1116,543,0,10,35934,0,274211,0,0
298991,1116,542,0,1,35704,-1,0,0,0
298997,1265,577,0,1,34429,-1,0,0,0
298998,1265,577,0,12,34429,0,273758,0,0
298999,1265,577,0,12,34429,1,273713,0,0
299000,1265,577,0,12,34429,2,273763,0,0
299001,1265,577,0,1,34429,3,273759,0,0
299002,1265,577,0,12,35933,0,274206,0,0
299005,1265,577,0,1,35747,-1,0,0,0
299006,1265,577,0,1,35747,0,274029,0,0
299008,1116,543,0,1,34700,0,272944,27364,0
299009,1116,543,0,1,34700,0,272944,27365,0
299010,1116,543,0,1,34700,32,0,0,0
299078,1116,542,0,1,35009,-1,0,0,0
299079,1116,542,0,1,35009,0,273326,0,0
299085,1116,543,0,1,35416,-1,0,0,0
299086,1116,542,0,1,35924,-1,0,0,0
299087,1116,542,0,12,35924,2,274193,0,0
299088,1116,542,0,12,35924,2,274193,0,0
299089,1116,542,0,1,35926,-1,0,0,0
299090,1116,542,0,12,35926,2,274203,0,0
299091,1116,542,0,12,35926,2,274203,0,0
299092,1116,550,0,1,35970,-1,0,0,0
299093,1116,550,0,1,35970,0,274231,0,0
299094,1116,550,0,1,35970,1,274252,0,0
299095,1116,550,0,1,35970,2,274233,0,0
299099,1116,550,0,1,35972,-1,0,0,0
299106,1116,550,0,1,35973,-1,0,0,0
299112,1116,550,0,9,35972,0,274237,0,0
299113,1116,550,0,9,35972,1,274238,0,0
299114,1116,550,0,1,35973,0,274239,0,0
299121,1116,543,0,10,35202,0,273555,0,0
299128,1116,542,0,1,36022,-1,0,0,0
299129,1116,542,0,12,36022,0,274255,0,0
299130,1116,542,0,12,36022,2,274257,0,0
299131,1116,542,0,1,35947,-1,0,0,0
299132,1116,542,0,1,36023,-1,0,0,0
299133,1116,542,0,12,36023,0,274258,0,0
299134,1116,542,0,12,36023,2,274260,0,0
299135,1116,542,0,1,35959,-1,0,0,0
299136,1116,542,0,12,35947,1,274250,0,0
299140,1116,543,0,1,35129,0,273477,0,0
299205,1116,550,0,1,35973,1,274240,0,0
299214,1116,582,0,1,35176,32,0,0,0
299215,1116,525,0,12,33468,4,271989,0,0
299216,1116,550,0,1,34682,0,272954,0,0
299217,1116,550,0,5,34850,1,273101,0,0
299222,1265,577,0,1,34423,2,273678,0,0
299223,1265,577,0,1,34423,2,273678,0,0
299224,1265,577,0,1,34423,2,273678,0,0
299226,1265,577,0,1,35747,1,274994,0,0
299240,1116,550,0,1,35395,-1,0,0,0
299241,1116,550,0,1,35395,0,273786,0,0
299243,1116,550,0,1,34271,-1,0,0,0
299244,1116,550,0,1,34271,0,273714,0,0
299255,1116,542,0,1,36085,-1,0,0,0
299262,1116,582,0,1,36095,-1,0,0,0
299263,1116,582,0,1,36095,-1,0,0,0
299267,1116,550,0,1,34899,0,273167,0,0
299268,1116,550,0,1,34746,1,272998,0,0
299269,1116,550,0,1,34746,32,0,0,0
299270,1116,550,0,1,34918,32,0,0,0
299271,1116,550,0,1,34718,2,272961,0,0
299272,1116,542,0,1,36028,-1,0,0,0
299273,1116,542,0,1,36028,0,274264,0,0
299281,1116,550,0,1,35985,-1,0,0,0
299282,1116,550,0,1,35945,-1,0,0,0
299283,1116,590,0,1,34378,0,272928,0,0
299293,1116,550,0,1,36117,-1,0,0,0
299395,1116,542,0,1,36029,-1,0,0,0
299396,1116,542,0,1,36029,-1,0,0,0
299397,1116,542,0,1,36029,0,274265,0,0
300209,1116,542,0,1,36047,-1,0,0,0
300210,1116,542,0,1,36047,-1,0,0,0
300211,1116,542,0,1,36047,0,274279,0,0
300212,1116,542,0,7,36047,1,274280,0,0
300213,1116,542,0,1,36048,-1,0,0,0
300214,1116,542,0,1,36048,-1,0,0,0
300215,1116,542,0,1,36048,0,274282,0,0
300216,1116,542,0,7,36048,1,274281,0,0
300601,1116,542,0,12,35959,1,274251,0,0
301077,1116,543,0,1,33563,0,271547,0,0
301078,1116,582,0,1,36160,-1,0,0,0
302108,1116,582,0,1,36161,-1,0,0,0
302115,1116,535,0,1,0,0,0,0,0
302116,1116,535,0,1,0,0,0,0,0
302117,1116,542,0,7,35704,0,274000,0,0
302118,1116,542,0,12,35704,0,274000,0,0
302161,1116,539,0,1,36164,-1,0,0,0
302162,1116,525,0,1,36164,0,274389,0,0
302163,1116,531,0,1,36164,1,274390,0,0
302164,1116,542,0,1,36179,-1,0,0,0
302165,1116,542,0,10,36179,0,274397,0,0
302170,1116,542,0,1,36183,-1,0,0,0
302171,1116,542,0,1,36183,0,274404,0,0
302172,1116,542,0,1,36183,1,274405,0,0
302173,1116,542,0,1,36183,2,274406,0,0
302177,1116,582,0,1,36161,0,274381,0,0
302178,1116,582,0,1,36161,1,274382,0,0
302179,1116,582,0,1,36161,2,274391,0,0
302183,1116,582,0,1,36162,-1,0,0,0
302184,1116,582,0,1,36162,0,274388,0,0
302187,1116,582,0,1,36160,0,274364,0,0
302189,1116,543,0,1,35033,32,0,0,0
302194,1116,550,0,1,36193,-1,0,0,0
302229,1265,577,0,1,34398,-1,0,0,0
302230,0,84,0,1,34398,0,388379,20068,0
302294,1116,582,0,4,34806,0,273057,0,0
302295,1116,582,0,5,34806,0,273057,0,0
302296,1116,582,0,4,34806,0,273057,0,0
302297,1116,582,0,7,34806,0,273057,0,0
302298,1116,582,0,4,34806,0,273057,0,0
302299,1116,582,0,5,34806,0,273057,0,0
302300,1116,582,0,4,34806,0,273057,0,0
302301,1116,582,0,7,34806,0,273057,0,0
302302,1116,582,0,4,34806,0,273057,0,0
302303,1116,582,0,5,34806,0,273057,0,0
302304,1116,582,0,4,34806,0,273057,0,0
302305,1116,582,0,7,34806,0,273057,0,0
302306,1116,582,0,4,34806,0,273057,0,0
302307,1116,582,0,5,34806,0,273057,0,0
302308,1116,582,0,4,34806,0,273057,0,0
302323,1265,577,0,1,34423,3,274409,0,0
302328,1116,543,0,5,35128,0,273476,29718,0
302329,1116,543,0,1,35128,0,273476,29717,0
302332,1116,543,0,1,36208,-1,0,0,0
302334,1116,543,0,1,36210,-1,0,0,0
302336,1116,539,0,1,36167,-1,0,0,0
302337,1116,550,0,1,36167,0,274443,0,0
302338,1116,550,0,1,36167,1,274444,0,0
302341,1116,543,0,1,36223,-1,0,0,0
302342,1116,543,0,1,36223,0,274450,0,0
302363,1116,550,0,12,36193,0,274416,0,0
302384,1116,550,0,1,36219,-1,0,0,0
302401,1116,542,0,1,34882,0,273216,0,0
302416,1116,590,0,1,36242,-1,0,0,0
302417,1116,590,0,1,36242,0,274497,0,0
302418,1116,590,0,1,36242,1,274498,0,0
302421,1116,543,0,1,35041,-1,0,0,0
302422,1116,543,0,1,35041,0,273481,0,0
302423,1116,543,0,1,35041,1,275028,0,0
302424,1116,543,0,1,35041,2,273586,0,0
302435,1116,542,0,1,35245,-1,0,0,0
302436,1116,543,0,1,35055,-1,0,0,0
302437,1116,590,0,1,34364,0,272600,0,0
302449,1116,590,0,1,36261,0,274511,0,0
302462,1116,543,0,1,35055,0,274504,0,0
302463,1116,543,0,1,35055,1,274529,0,0
302473,1116,550,0,1,36280,-1,0,0,0
302474,1116,550,0,1,36281,-1,0,0,0
302475,1116,550,0,1,36282,-1,0,0,0
302476,1116,542,0,1,34998,32,0,0,0
302477,1116,550,0,1,36220,-1,0,0,0
302478,1116,550,0,1,36220,0,274467,0,0
302479,1116,550,0,1,36220,1,274501,0,0
302480,1116,550,0,1,36221,-1,0,0,0
302481,1116,550,0,12,36221,0,274503,0,0
302483,1116,550,0,1,36222,-1,0,0,0
302484,1116,550,0,1,36222,0,274528,0,0
302485,1116,543,0,1,35834,-1,0,0,0
302486,1116,543,0,4,35834,0,274101,0,0
302487,1116,543,0,11,35834,0,274101,0,0
302488,1116,543,0,1,35065,0,273415,27865,0
302497,1116,582,0,1,33115,1,270943,0,0
302498,1116,582,0,1,33115,1,270943,0,0
302499,1116,539,0,1,33115,2,270944,0,0
302512,1116,590,0,1,36290,-1,0,27947,0
302513,1116,590,0,1,36290,-1,0,27949,0
302514,1116,590,0,1,36290,-1,0,27948,0
302517,1116,582,0,1,36289,-1,0,30956,0
302518,1116,582,0,1,36289,-1,0,30957,0
302577,1116,539,0,1,36168,-1,0,0,0
302578,1116,535,0,1,36168,0,274533,0,0
302579,1116,539,0,1,36163,-1,0,0,0
302618,1116,543,0,8,35524,0,273868,0,0
302639,1116,525,0,1,33145,32,0,0,0
302647,1116,525,0,1,34505,32,0,0,0
303507,1116,543,0,1,36368,-1,0,0,0
303508,1116,543,0,8,35652,0,273944,0,0
303509,1116,543,0,8,35654,0,273947,0,0
303510,1116,543,0,1,35651,0,273943,0,0
303511,1116,543,0,1,35650,-1,0,0,0
303512,1116,543,0,6,35650,0,273942,0,0
303513,1116,542,0,1,35634,-1,0,0,0
303740,1116,553,0,12,35396,0,273787,0,0
304416,1116,543,0,1,33593,-1,0,0,0
304434,1116,542,3,1,36384,-1,0,0,0
304436,1265,577,0,1,35240,-1,0,28833,0
304437,1265,577,0,1,34421,-1,0,28833,0
304438,1116,543,0,8,33544,0,271519,0,0
304448,1116,542,0,6,36384,0,274671,0,0
304450,1116,543,0,1,36209,-1,0,0,0
304451,1116,543,0,1,36209,0,274437,0,0
304452,1116,543,0,1,36209,1,274438,0,0
304453,1116,543,0,1,36209,2,275040,0,0
304454,1116,543,0,1,36209,3,274439,0,0
304455,1116,543,0,1,35702,1,273999,0,0
304456,1116,542,0,6,34885,0,274725,0,0
304457,1116,542,0,1,34885,1,273191,0,0
304458,1116,550,0,1,35843,-1,0,0,0
304463,1116,543,0,1,36223,1,274451,0,0
304479,1116,539,0,1,34504,32,0,0,0
304481,1116,539,0,1,34728,32,0,0,0
304488,1116,539,0,1,34076,32,0,0,0
304489,1116,542,0,5,36425,0,274763,0,0
304493,1116,535,0,1,34639,32,0,0,0
304496,1116,535,0,1,34660,32,0,0,0
304499,1116,535,0,1,34667,32,0,0,0
304504,1116,535,0,1,35236,32,0,0,0
304507,1116,535,0,1,35237,32,0,0,0
304508,1116,543,0,1,36434,-1,0,0,0
304519,1116,543,0,1,34724,32,0,0,0
304535,1116,535,0,1,33740,32,0,0,0
304536,1116,542,0,1,36425,31,0,0,0
304544,1116,539,0,1,35186,-1,0,0,0
304545,1116,590,0,1,35186,0,273671,0,0
304559,1116,543,0,1,36460,-1,0,0,0
304575,1116,535,0,12,35254,0,273664,0,0
304576,1116,535,0,1,35254,32,0,0,0
304577,1116,535,0,1,34144,32,0,0,0
304578,1116,543,0,1,36473,32,0,0,0
304579,1116,543,0,1,36474,-1,0,0,0
304629,1116,543,0,1,36480,32,0,0,0
304848,1116,550,0,1,35397,-1,0,31219,0
304849,1116,553,0,1,35397,0,273789,0,0
304850,1116,553,0,12,35397,1,274223,31106,0
304854,1116,553,0,1,35145,0,273497,0,0
304855,1116,553,0,12,35145,1,274224,31106,0
304967,1116,550,0,1,35331,-1,0,0,0
304968,1116,550,0,1,35331,0,273717,0,0
305119,1116,543,0,1,35487,-1,0,0,0
305120,1116,543,0,1,36482,-1,0,0,0
305121,1116,543,0,1,35536,-1,0,0,0
305122,1116,542,0,1,34942,-1,0,0,0
305127,1116,543,0,1,36488,-1,0,0,0
305144,1116,582,0,1,36341,-1,0,0,0
305145,1116,582,0,1,36341,-1,0,0,0
305146,1116,535,0,1,36341,0,274619,0,0
305147,1116,535,0,1,36341,1,274620,0,0
305148,1116,535,0,1,36341,2,274621,0,0
305149,1116,535,0,1,36341,3,274676,0,0
305151,1116,590,0,1,36342,-1,0,0,0
305152,1116,590,0,1,36342,-1,0,0,0
305153,1116,590,0,1,36342,-1,0,0,0
305154,1116,590,0,1,36342,-1,0,0,0
305155,1116,590,0,1,36342,-1,0,0,0
305156,1116,590,0,1,36342,-1,0,0,0
305157,1116,535,0,1,36342,0,274622,0,0
305158,1116,542,0,1,35091,-1,0,0,0
305159,1116,542,0,9,35091,0,273436,0,0
305160,1116,542,0,1,36428,-1,0,0,0
305596,1116,543,0,1,36504,32,0,0,0
305805,1116,543,0,1,36508,-1,0,0,0
305821,1116,543,0,6,35026,0,273418,0,0
305822,1116,543,0,6,35870,0,274142,0,0
305827,1116,539,0,1,33070,32,0,0,0
305830,1116,543,0,4,35205,0,273567,0,0
305831,1116,543,0,1,35208,-1,0,0,0
305832,1116,543,0,1,36523,-1,0,0,0
306150,1116,543,0,12,33543,0,271524,0,0
306166,1116,543,0,1,36563,32,0,0,0
306168,1116,543,0,1,35430,-1,0,0,0
306199,1116,543,0,12,35400,0,273794,0,0
306223,1116,543,0,1,35828,-1,0,0,0
306240,1116,543,0,1,36564,32,0,0,0
306419,1116,543,0,1,36566,32,0,0,0
306424,1116,535,0,1,34632,32,0,0,0
306428,1116,543,0,6,35433,0,273813,0,0
306430,1116,535,0,1,34634,32,0,0,0
306432,1116,543,0,1,36460,-1,0,0,0
306433,1116,543,0,1,36460,0,274793,0,0
306435,1116,535,0,1,34874,32,0,0,0
306436,1116,535,0,1,34878,32,0,0,0
306438,1116,543,0,1,33593,0,274639,0,0
306439,1116,535,0,1,34887,32,0,0,0
306440,1116,535,0,1,34888,32,0,0,0
306441,1116,535,0,12,34889,0,273155,0,0
306442,1116,535,0,1,34890,32,0,0,0
306443,1116,535,0,1,34712,32,0,0,0
306444,1116,535,0,1,34949,-1,0,0,0
306516,1116,535,0,1,34631,32,0,0,0
306528,1116,535,0,1,34609,32,0,0,0
306533,1116,535,0,1,34875,32,0,0,0
306541,1116,535,0,1,34908,32,0,0,0
306567,1116,535,0,1,34909,32,0,0,0
306568,1116,535,0,1,34910,32,0,0,0
306569,1116,535,0,12,34911,0,273182,0,0
306573,1116,535,0,1,34912,32,0,0,0
306576,1116,535,0,1,34711,32,0,0,0
306582,1116,535,0,1,34949,32,0,0,0
306606,1116,535,0,1,34563,32,0,0,0
306617,1116,535,0,1,35045,32,0,0,0
306619,1116,535,0,1,34571,32,0,0,0
306620,1116,535,0,1,34573,32,0,0,0
306621,1116,535,0,1,34624,32,0,0,0
306625,1116,543,0,1,36571,32,0,0,0
306638,1116,535,0,1,34578,32,0,0,0
306670,1116,535,0,1,34978,32,0,0,0
306672,1116,535,0,1,34979,32,0,0,0
306673,1116,535,0,1,34980,32,0,0,0
306720,1116,535,0,1,34981,32,0,0,0
306723,1116,535,0,1,34569,32,0,0,0
306724,1116,535,0,1,35102,32,0,0,0
306771,1116,535,0,1,34577,32,0,0,0
306772,1116,535,0,1,34576,32,0,0,0
306773,1116,535,0,1,34579,32,0,0,0
306774,1116,535,0,1,34837,32,0,0,0
306776,1116,535,0,1,34840,32,0,0,0
306922,1116,543,0,1,36573,-1,0,0,0
306923,1116,543,0,1,36573,0,274962,0,0
306934,1116,543,0,1,36574,-1,0,0,0
306935,1116,543,0,1,36574,0,274964,0,0
306941,1116,543,0,1,36575,-1,0,0,0
306942,1116,543,0,1,36575,0,274959,0,0
307002,1116,535,0,1,34858,32,0,0,0
307003,1116,535,0,1,34855,32,0,0,0
307004,1116,535,0,1,34870,32,0,0,0
307005,1116,535,0,1,34971,32,0,0,0
307006,1116,535,0,1,34972,32,0,0,0
307007,1116,535,0,1,34685,32,0,0,0
307011,1116,535,0,1,33578,32,0,0,0
307012,1116,535,0,1,33579,-1,0,0,0
307014,1116,535,0,1,33579,0,271568,31417,0
307015,1116,535,0,1,33579,0,271568,31416,0
307022,1116,535,0,1,33580,32,0,0,0
307023,1116,535,0,1,33581,32,0,0,0
307024,1116,535,0,1,33582,32,0,0,0
307028,1116,539,0,1,33837,1,272054,0,0
307029,1116,539,0,1,33076,32,0,0,0
307032,1116,550,0,1,35265,-1,0,0,0
307033,1116,550,0,1,35265,0,273727,0,0
307034,1116,550,0,1,35330,-1,0,0,0
307035,1116,550,0,1,35330,0,273772,0,0
307036,1116,553,0,1,35398,-1,0,0,0
307037,1116,550,0,1,35398,-1,0,31219,0
307044,1116,535,0,1,33721,32,0,0,0
307045,1116,535,0,7,33735,0,271839,0,0
307046,1116,535,0,1,33735,32,0,0,0
307048,1116,535,0,1,33722,32,0,0,0
307049,1116,535,0,1,35226,32,0,0,0
307050,1116,535,0,1,33720,1,271837,0,0
307051,1116,535,0,1,34948,32,0,0,0
307052,1116,535,0,1,33724,32,0,0,0
307053,1116,535,0,1,34950,32,0,0,0
307054,1116,535,0,12,33736,0,271865,0,0
307056,1116,535,0,1,33729,32,0,0,0
307057,1116,535,0,1,33730,32,0,0,0
307058,1116,535,0,1,34962,32,0,0,0
307059,1116,535,0,1,33731,0,271920,31539,0
307061,1116,535,0,1,34088,32,0,0,0
307062,1116,535,0,1,34089,32,0,0,0
307063,1116,535,0,1,34090,32,0,0,0
307064,1116,535,0,1,34091,2,276213,0,0
307065,1116,535,0,1,34947,32,0,0,0
307066,1116,535,0,1,34959,32,0,0,0
307067,1116,535,0,1,34095,32,0,0,0
307069,1116,535,0,1,34097,32,0,0,0
307070,1116,535,0,1,34098,32,0,0,0
307089,1116,535,0,1,34963,32,0,0,0
307090,1116,535,0,1,34099,0,272349,31539,0
307091,1116,535,0,10,34407,0,272654,0,0
307092,1116,535,0,1,34407,32,0,0,0
307093,1116,535,0,1,34458,-1,0,30891,0
307094,1116,535,0,1,33920,32,0,0,0
307095,1116,535,0,1,33917,32,0,0,0
307096,1116,535,0,1,34351,32,0,0,0
307097,1116,536,0,1,33530,1,271501,0,0
307098,1116,535,0,1,34452,32,0,0,0
307099,1116,535,0,1,33958,32,0,0,0
307100,1116,535,0,12,33969,0,272214,0,0
307101,1116,535,0,1,33967,32,0,0,0
307102,1116,535,0,12,33972,0,272217,0,0
307103,1116,535,0,1,33970,32,0,0,0
307104,1116,535,0,1,33971,32,0,0,0
307105,1116,535,0,1,34240,32,0,0,0
307106,1116,535,0,1,34508,32,0,0,0
307107,1116,535,0,1,34234,32,0,0,0
307108,1116,535,0,1,33988,32,0,0,0
307109,1116,535,0,1,34013,32,0,0,0
307110,1116,535,0,1,33976,32,0,0,0
307111,1116,535,0,1,34326,32,0,0,0
307112,1116,535,0,1,34092,32,0,0,0
307113,1116,543,0,1,36508,0,274890,0,0
307114,1116,543,0,1,35036,0,274891,0,0
307115,1116,543,0,1,35152,-1,0,0,0
307116,1116,535,0,1,34157,32,0,0,0
307118,1116,535,0,1,34163,32,0,0,0
307119,1116,535,0,1,34164,32,0,0,0
307120,1116,535,0,1,34564,32,0,0,0
307121,1116,535,0,1,34154,32,0,0,0
307122,1116,535,0,1,36512,32,0,0,0
307123,1116,535,0,1,34418,32,0,0,0
307124,1116,535,0,1,35249,-1,0,30891,0
307125,1116,535,0,1,34451,32,0,0,0
307126,1116,535,0,1,34242,32,0,0,0
307128,1116,542,0,7,35258,0,273689,0,0
307129,1116,542,0,7,35260,0,273693,0,0
307134,1116,525,0,1,34823,-1,0,30903,0
307135,1116,525,0,1,34823,0,273078,26057,0
307362,1116,543,0,1,36595,-1,0,0,0
307618,1116,543,0,1,36603,32,0,0,0
307619,1116,539,0,1,35905,-1,0,0,0
307620,1116,539,0,1,34780,0,273062,0,0
307621,1116,539,0,1,34780,1,273063,0,0
307622,1116,539,0,1,34780,2,273064,0,0
307623,1116,539,0,1,34780,32,0,0,0
307624,1116,539,0,1,34780,32,0,0,0
307638,1116,539,0,1,34788,-1,0,0,0
307639,1116,539,0,1,34788,0,274148,0,0
307660,1116,535,0,1,34977,32,0,0,0
307661,1116,535,0,1,34860,32,0,0,0
307687,1265,577,0,12,35747,2,274030,0,0
307690,1116,543,0,1,35210,-1,0,0,0
307691,1116,543,0,1,35210,0,274996,0,0
307732,1116,550,0,6,35398,0,273790,0,0
307733,1116,553,0,1,35144,-1,0,0,0
307734,1116,550,0,6,35144,0,274213,0,0
307838,1116,543,0,1,35041,3,273587,0,0
307839,1116,543,0,1,35041,4,274430,0,0
307840,1116,543,0,1,35041,32,0,0,0
307851,1116,543,0,1,36209,4,274440,0,0
307852,1116,543,0,1,36209,32,0,0,0
307861,1116,542,0,1,36660,32,0,0,0
307878,1116,542,0,1,36085,-1,0,0,0
307879,1116,542,0,1,36085,0,275095,0,0
307880,1116,542,0,9,36085,1,274301,0,0
307916,1116,525,0,12,0,0,0,0,0
307918,1116,525,0,12,0,0,0,0,0
307920,1116,525,0,12,0,0,0,0,0
307922,1116,525,0,12,0,0,0,0,0
307924,1116,539,0,12,0,0,0,0,0
307926,1116,539,0,12,0,0,0,0,0
307928,1116,539,0,12,0,0,0,0,0
307930,1116,539,0,12,0,0,0,0,0
307932,1116,539,0,12,0,0,0,0,0
307934,1116,539,0,12,0,0,0,0,0
307936,1116,539,0,12,0,0,0,0,0
307940,1116,539,0,12,0,0,0,0,0
307942,1116,542,0,12,0,0,0,0,0
307944,1116,542,0,12,0,0,0,0,0
307946,1116,542,0,12,0,0,0,0,0
307948,1116,542,0,12,0,0,0,0,0
307950,1116,542,0,12,0,0,0,0,0
307952,1116,542,0,12,0,0,0,0,0
307954,1116,542,0,12,0,0,0,0,0
307956,1116,542,0,12,0,0,0,0,0
307958,1116,542,0,12,0,0,0,0,0
307960,1116,535,0,12,0,0,0,0,0
307962,1116,535,0,12,0,0,0,0,0
307964,1116,535,0,12,0,0,0,0,0
307966,1116,535,0,12,0,0,0,0,0
307968,1116,535,0,12,0,0,0,0,0
307971,1116,535,0,12,0,0,0,0,0
307973,1116,535,0,12,0,0,0,0,0
307975,1116,550,0,12,0,0,0,0,0
307977,1116,550,0,12,0,0,0,0,0
307979,1116,550,0,12,0,0,0,0,0
307981,1116,550,0,12,0,0,0,0,0
307983,1116,550,0,12,0,0,0,0,0
307985,1116,550,0,12,0,0,0,0,0
307987,1116,550,0,12,0,0,0,0,0
307989,1116,550,0,12,0,0,0,0,0
307991,1116,550,0,12,0,0,0,0,0
307993,1116,550,0,12,0,0,0,0,0
307995,1116,550,0,12,0,0,0,0,0
307997,1116,550,0,12,0,0,0,0,0
308001,1116,550,0,12,0,0,0,0,0
308003,1116,550,0,12,0,0,0,0,0
308005,1116,543,0,12,0,0,0,0,0
308007,1116,543,0,12,0,0,0,0,0
308011,1116,543,0,12,0,0,0,0,0
308013,1116,543,0,12,0,0,0,0,0
308015,1116,543,0,12,0,0,0,0,0
308018,1116,525,0,12,0,0,0,0,0
308021,1116,545,0,1,35229,-1,0,29686,0
308022,1116,543,0,1,35229,-1,0,29685,0
308023,1116,543,0,3,35229,0,273627,0,0
308024,1116,543,0,1,35234,-1,0,0,0
308025,1116,543,0,1,35234,0,273630,0,0
308026,1116,543,0,1,35233,-1,0,0,0
308027,1116,543,0,1,35233,-1,0,0,0
308028,1116,542,0,1,36085,2,274302,0,0
308029,1116,543,0,1,35233,0,273629,0,0
308030,1116,543,0,1,36595,0,274957,0,0
308415,1116,542,0,1,36790,-1,0,0,0
308416,1116,542,0,3,36790,0,275141,0,0
308501,1116,550,0,1,36222,1,274527,0,0
308502,1116,550,0,12,36221,0,274503,0,0
308504,1116,542,0,1,34923,1,275149,0,0
308609,1358,617,0,1,0,0,0,0,0
308613,1358,617,0,1,0,0,0,0,0
308632,1116,542,0,4,35001,0,275158,0,0
308633,1116,582,0,1,34284,32,0,30956,0
308650,1116,539,0,1,36169,-1,0,0,0
308652,1116,543,0,10,36210,0,274442,0,0
308711,1116,590,0,1,36248,-1,0,0,0
308714,1116,590,0,1,33427,-1,0,0,0
308715,1116,590,0,1,33427,-1,0,0,0
308718,1116,542,0,1,35011,-1,0,0,0
308719,1116,542,0,1,35011,0,273341,0,0
308720,1116,553,0,1,35396,1,273788,0,0
308721,1265,577,0,1,34445,2,273397,0,0
308722,1116,553,0,1,35317,1,273711,0,0
308723,1265,577,0,1,35240,0,273639,0,0
308724,1265,577,0,1,35240,1,273640,0,0
