ID,Type,Asset,Modifier_tree_ID,Start_event,Start_asset,Start_timer,Fail_event,Fail_asset,Flags,Eligibility_world_state_ID,Eligibility_world_state_value
4452,27,8562,0,0,0,0,0,0,0,0,0
4453,27,8627,0,0,0,0,0,0,0,0,0
4454,27,8666,0,0,0,0,0,0,0,0,0
4455,27,8622,0,0,0,0,0,0,0,0,0
4456,27,8661,0,0,0,0,0,0,0,0,0
4457,27,8633,0,0,0,0,0,0,0,0,0
4458,27,8603,0,0,0,0,0,0,0,0,0
4459,27,8801,0,0,0,0,0,0,0,0,0
4460,27,9251,0,0,0,0,0,0,0,0,0
4557,36,16915,0,0,0,0,0,0,0,0,0
4558,36,16901,0,0,0,0,0,0,0,0,0
4559,36,17106,0,0,0,0,0,0,0,0,0
4560,36,17063,0,0,0,0,0,0,0,0,0
4561,36,17102,0,0,0,0,0,0,0,0,0
4562,36,17076,0,0,0,0,0,0,0,0,0
4563,36,17104,0,0,0,0,0,0,0,0,0
4564,36,19380,0,0,0,0,0,0,0,0,0
4565,36,19376,0,0,0,0,0,0,0,0,0
4566,36,19364,0,0,0,0,0,0,0,0,0
4567,36,19381,0,0,0,0,0,0,0,0,0
4568,36,19378,0,0,0,0,0,0,0,0,0
4569,36,19363,0,0,0,0,0,0,0,0,0
4570,36,19360,0,0,0,0,0,0,0,0,0
4571,36,19375,0,0,0,0,0,0,0,0,0
4572,36,19379,0,0,0,0,0,0,0,0,0
4573,36,19377,0,0,0,0,0,0,0,0,0
4574,36,19382,0,0,0,0,0,0,0,0,0
4575,36,19356,0,0,0,0,0,0,0,0,0
4576,36,16905,0,0,0,0,0,0,0,0,0
4577,36,16950,0,0,0,0,0,0,0,0,0
4578,36,16966,0,0,0,0,0,0,0,0,0
4579,36,16942,0,0,0,0,0,0,0,0,0
4580,36,16958,0,0,0,0,0,0,0,0,0
4581,36,16897,0,0,0,0,0,0,0,0,0
4582,36,16931,0,0,0,0,0,0,0,0,0
4583,36,16916,0,0,0,0,0,0,0,0,0
4584,36,16923,0,0,0,0,0,0,0,0,0
4585,36,21586,0,0,0,0,0,0,0,0,0
4586,36,21583,0,0,0,0,0,0,0,0,0
4587,36,21134,0,0,0,0,0,0,0,0,0
4588,36,21585,0,0,0,0,0,0,0,0,0
4589,36,21126,0,0,0,0,0,0,0,0,0
4590,36,21581,0,0,0,0,0,0,0,0,0
4591,36,21582,0,0,0,0,0,0,0,0,0
4592,36,21596,0,0,0,0,0,0,0,0,0
4593,36,21839,0,0,0,0,0,0,0,0,0
4594,36,21579,0,0,0,0,0,0,0,0,0
4595,36,22731,0,0,0,0,0,0,0,0,0
4596,36,22730,0,0,0,0,0,0,0,0,0
4941,36,22732,0,0,0,0,0,0,0,0,0
5055,36,17107,0,0,0,0,0,0,0,0,0
5056,36,17082,0,0,0,0,0,0,0,0,0
5074,27,10498,0,0,0,0,0,0,0,0,0
5075,27,10499,0,0,0,0,0,0,0,0,0
6161,34,24252,0,0,0,0,0,0,0,0,0
6162,34,24242,0,0,0,0,0,0,0,0,0
7364,36,21110,0,0,0,0,0,0,0,0,0
8749,43,1557,0,0,0,0,0,0,0,0,0
8893,36,19017,0,0,0,0,0,0,0,0,0
8894,36,21331,0,0,0,0,0,0,0,0,0
8895,36,21389,0,0,0,0,0,0,0,0,0
8896,36,21364,0,0,0,0,0,0,0,0,0
8897,36,21334,0,0,0,0,0,0,0,0,0
8898,36,21343,0,0,0,0,0,0,0,0,0
8899,36,21357,0,0,0,0,0,0,0,0,0
8900,36,21374,0,0,0,0,0,0,0,0,0
8901,36,21370,0,0,0,0,0,0,0,0,0
8902,36,21351,0,0,0,0,0,0,0,0,0
8903,36,20933,0,0,0,0,0,0,0,0,0
9078,36,20929,0,0,0,0,0,0,0,0,0
9619,69,63624,0,0,0,0,0,0,0,0,0
12635,34,17481,0,0,0,0,0,0,0,0,0
16881,142,0,0,0,0,0,0,0,0,0,0
16882,143,0,0,0,0,0,0,0,0,0,0
16883,140,0,0,0,0,0,0,0,0,0,0
16884,141,0,0,0,0,0,0,0,0,0,0
17386,144,0,0,0,0,0,0,0,0,0,0
18471,0,10440,0,0,0,0,0,0,0,0,0
18522,0,645,0,0,0,0,0,0,0,0,0
18524,0,3654,0,0,0,0,0,0,0,0,0
18525,0,46964,0,0,0,0,0,0,0,0,0
18526,0,4829,0,0,0,0,0,0,0,0,0
18528,0,4421,0,0,0,0,0,0,0,0,0
18529,0,7800,0,0,0,0,0,0,0,0,0
18530,0,7358,0,0,0,0,0,0,0,0,0
18531,0,2748,0,0,0,0,0,0,0,0,0
18532,0,12201,0,0,0,0,0,0,0,0,0
18533,0,5709,0,0,0,0,0,0,0,0,0
18534,0,9568,0,0,0,0,0,0,0,0,0
18535,0,11501,0,0,0,0,0,0,0,0,0
18891,0,15339,0,0,0,0,0,0,0,0,0
19213,78,0,455791,0,0,0,0,0,0,0,0
19263,0,1853,0,0,0,0,0,0,0,0,0
19269,0,59150,0,0,0,0,0,0,0,0,0
19699,0,59150,4099,0,0,0,0,0,0,0,0
24413,0,75155,0,0,0,0,0,0,0,0,0
24977,0,74434,0,0,0,0,0,0,0,0,0
24981,0,77120,0,0,0,0,0,0,0,0,0
25434,0,77120,4099,0,0,0,0,0,0,0,0
51578,21,51578,0,0,0,0,0,0,8,0,0
51579,21,51579,0,0,0,0,0,0,8,0,0
51580,21,51580,0,0,0,0,0,0,8,0,0
51581,21,51581,0,0,0,0,0,0,8,0,0
51582,21,51582,0,0,0,0,0,0,8,0,0
51583,21,51583,0,0,0,0,0,0,8,0,0
51584,21,51584,0,0,0,0,0,0,8,0,0
51585,21,51585,0,0,0,0,0,0,8,0,0
51995,0,15114,0,0,0,0,0,0,0,0,0
51996,69,24252,0,0,0,0,0,0,0,0,0
51997,29,24242,0,0,0,0,0,0,0,0,0
51998,29,17481,0,0,0,0,0,0,0,0,0
51999,0,15990,0,0,0,0,0,0,0,0,0
52885,17,0,0,0,0,0,0,0,8,0,0
52886,28,364095,0,0,0,0,0,0,0,0,0
52891,5,0,0,0,0,0,0,0,0,0,0
52893,28,364339,0,0,0,0,0,0,0,0,0
52894,28,364340,0,0,0,0,0,0,0,0,0
52895,28,364341,0,0,0,0,0,0,0,0,0
52897,21,52897,0,0,0,0,0,0,8,0,0
53349,5,0,182046,0,0,0,0,0,0,0,0
53400,36,191204,0,0,0,0,0,0,32,0,0
53401,36,191249,0,0,0,0,0,0,32,0,0
53412,0,15990,183063,0,0,0,0,0,0,0,0
60419,21,60419,0,0,0,0,0,0,8,0,0
62215,27,78124,0,0,0,0,0,0,0,0,0
62216,27,78127,0,0,0,0,0,0,0,0,0
62260,27,78142,0,0,0,0,0,0,0,0,0
62261,27,78143,0,0,0,0,0,0,0,0,0
62262,27,78145,0,0,0,0,0,0,0,0,0
62263,27,78146,0,0,0,0,0,0,0,0,0
62264,27,78147,0,0,0,0,0,0,0,0,0
62265,27,78148,0,0,0,0,0,0,0,0,0
62266,27,78149,0,0,0,0,0,0,0,0,0
62625,5,0,421988,0,0,0,0,0,32,0,0
62764,21,62764,0,0,0,0,0,0,8,0,0
63042,29,426612,0,0,0,0,0,0,32,0,0
64808,29,431678,0,0,0,0,0,0,0,0,0
65257,29,433094,0,0,0,0,0,0,32,0,0
65258,29,433095,0,0,0,0,0,0,32,0,0
65259,29,433096,0,0,0,0,0,0,32,0,0
65260,29,433097,0,0,0,0,0,0,32,0,0
65583,28,434690,0,0,0,0,0,0,32,0,0
66241,5,0,273970,0,0,0,0,0,0,0,0
66242,5,0,273973,0,0,0,0,0,0,0,0
66243,5,0,273976,0,0,0,0,0,0,0,0
66244,5,0,273979,0,0,0,0,0,0,0,0
66245,0,0,274498,0,0,0,0,0,0,0,0
66299,28,432417,0,0,0,0,0,0,0,0,0
66857,5,0,278461,0,0,0,0,0,0,0,0
66905,29,445181,0,0,0,0,0,0,32,0,0
66906,29,445181,0,0,0,0,0,0,32,0,0
66939,29,445181,0,0,0,0,0,0,32,0,0
66940,29,445181,0,0,0,0,0,0,32,0,0
66941,29,445181,0,0,0,0,0,0,32,0,0
66946,29,446580,0,0,0,0,0,0,32,0,0
66947,29,446581,0,0,0,0,0,0,32,0,0
66948,29,446582,0,0,0,0,0,0,32,0,0
67014,5,0,280834,0,0,0,0,0,0,0,0
67019,28,448259,0,0,0,0,0,0,32,0,0
69418,28,459623,0,0,0,0,0,0,32,0,0
69419,69,459623,0,0,0,0,0,0,32,0,0
69502,29,445181,0,0,0,0,0,0,32,0,0
69513,27,83945,0,0,0,0,0,0,0,25544,0
69926,28,464645,0,0,0,0,0,0,32,0,0
69971,0,227939,0,0,0,0,0,0,0,0,0
70332,29,467763,0,0,0,0,0,0,32,0,0
70333,29,468125,0,0,0,0,0,0,32,0,0
70378,28,17159,0,0,0,0,0,0,32,0,0
70379,28,17159,0,0,0,0,0,0,32,0,0
70400,29,468638,0,0,0,0,0,0,32,0,0
70405,29,468698,0,0,0,0,0,0,32,0,0
70406,29,468850,0,0,0,0,0,0,32,0,0
70407,29,468836,0,0,0,0,0,0,32,0,0
70408,29,468919,0,0,0,0,0,0,32,0,0
70409,29,468707,0,0,0,0,0,0,32,0,0
70415,29,469010,0,0,0,0,0,0,32,0,0
70416,29,468851,0,0,0,0,0,0,32,0,0
70417,29,468837,0,0,0,0,0,0,32,0,0
70418,29,468852,0,0,0,0,0,0,32,0,0
70419,29,468838,0,0,0,0,0,0,32,0,0
70420,29,469020,0,0,0,0,0,0,32,0,0
70421,29,469053,0,0,0,0,0,0,32,0,0
70422,29,468854,0,0,0,0,0,0,32,0,0
70423,29,468839,0,0,0,0,0,0,32,0,0
70424,29,469020,0,0,0,0,0,0,32,0,0
70425,29,468840,0,0,0,0,0,0,32,0,0
70450,29,467782,0,0,0,0,0,0,32,0,0
70451,29,469231,0,0,0,0,0,0,32,0,0
70507,29,469135,0,0,0,0,0,0,32,0,0
70625,75,2851,304661,0,0,0,0,0,0,0,0
70626,74,0,304775,0,0,0,0,0,0,0,0
70627,74,0,304661,0,0,0,0,0,0,0,0
70630,74,0,304922,0,0,0,0,0,0,0,0
70631,27,80120,0,0,0,0,0,0,0,0,0
70632,27,82044,0,0,0,0,0,0,0,0,0
70633,74,0,304934,0,0,0,0,0,0,0,0
70635,28,22539,305185,0,0,0,0,0,32,0,0
71474,27,86442,0,0,0,0,0,0,0,0,0
102764,28,1217127,0,0,0,0,0,0,32,0,0
103365,36,236385,0,0,0,0,0,0,32,0,0
103739,29,1225285,0,0,0,0,0,0,32,0,0
103740,29,1225286,0,0,0,0,0,0,32,0,0
103741,29,1225287,0,0,0,0,0,0,32,0,0
103823,0,238284,0,0,0,0,0,0,32,0,0
103911,28,1227019,0,0,0,0,0,0,32,0,0
103943,28,27810,388644,9,0,0,1,0,32,27841,1
103947,28,27810,388644,9,0,0,1,0,32,27841,1
104264,0,237769,0,0,0,0,0,0,32,0,0
104265,0,0,0,0,0,0,0,0,32,0,0
104370,36,239545,0,0,0,0,0,0,32,0,0
104371,68,529708,0,0,0,0,0,0,32,0,0
104491,21,104491,0,0,0,0,0,0,8,0,0
104501,21,104501,0,0,0,0,0,0,8,0,0
104659,0,238284,0,0,0,0,0,0,32,0,0
104660,27,87295,0,0,0,0,0,0,32,0,0
104661,27,87295,0,0,0,0,0,0,32,0,0
104662,27,87288,0,0,0,0,0,0,32,0,0
104663,27,87318,0,0,0,0,0,0,32,0,0
104664,27,87288,0,0,0,0,0,0,32,0,0
104665,27,87318,0,0,0,0,0,0,32,0,0
104667,27,87295,0,0,0,0,0,0,32,0,0
104668,27,87288,0,0,0,0,0,0,32,0,0
104669,27,87318,0,0,0,0,0,0,32,0,0
104998,28,1235143,397590,0,0,0,0,0,0,0,0
105056,29,635,396053,0,0,0,0,0,32,0,0
108675,36,251279,0,0,0,0,0,0,32,0,0
108676,36,251281,0,0,0,0,0,0,32,0,0
108771,36,251279,0,0,0,0,0,0,32,0,0
108772,36,251281,0,0,0,0,0,0,32,0,0
108773,0,249968,0,0,0,0,0,0,32,0,0
108774,36,251641,0,0,0,0,0,0,32,0,0
108789,36,251279,0,0,0,0,0,0,32,0,0
108790,36,251281,0,0,0,0,0,0,32,0,0
109060,27,92528,0,0,0,0,0,0,32,0,0
109130,27,92528,0,0,0,0,0,0,32,0,0
109150,0,252385,0,0,0,0,0,0,32,0,0
109151,0,252408,0,0,0,0,0,0,32,0,0
109152,0,252409,0,0,0,0,0,0,32,0,0
109171,0,252385,0,0,0,0,0,0,32,0,0
109172,0,252408,0,0,0,0,0,0,32,0,0
109173,0,252409,0,0,0,0,0,0,32,0,0
109475,27,90865,0,0,0,0,0,0,32,0,0
109476,27,90865,0,0,0,0,0,0,32,0,0
109521,27,92960,0,0,0,0,0,0,32,0,0
109541,27,92528,0,0,0,0,0,0,32,0,0
109545,27,92528,0,0,0,0,0,0,32,0,0
109629,29,1259705,426346,0,0,0,0,0,32,0,0
110127,5,0,421988,0,0,0,0,0,32,0,0
110153,5,0,421988,0,0,0,0,0,0,0,0
110161,5,0,422101,0,0,0,0,0,0,0,0
110187,27,93678,0,0,0,0,0,0,0,0,0
110206,29,1259686,426349,0,0,0,0,0,32,0,0
110252,0,256256,0,0,0,0,0,0,32,0,0
110253,0,256257,0,0,0,0,0,0,32,0,0
110261,0,256256,0,0,0,0,0,0,32,0,0
110262,0,256257,0,0,0,0,0,0,32,0,0
110650,41,254871,0,0,0,0,0,0,32,0,0
111013,0,251727,0,0,0,0,0,0,32,0,0
111093,203,0,425355,0,0,0,0,0,0,0,0
111298,29,1259686,0,0,0,0,0,0,32,0,0
111302,29,1259705,0,0,0,0,0,0,32,0,0
111328,69,1272014,0,0,0,0,0,0,32,0,0
111513,5,0,427171,0,0,0,0,0,0,0,0
111534,5,0,427173,0,0,0,0,0,0,0,0
111535,5,0,427175,0,0,0,0,0,0,0,0
111536,5,0,427177,0,0,0,0,0,0,0,0
111537,5,0,427179,0,0,0,0,0,0,0,0
111538,5,0,427181,0,0,0,0,0,0,0,0
111539,5,0,427183,0,0,0,0,0,0,0,0
111540,7,2937,0,0,0,0,0,0,0,0,0
111541,7,2938,0,0,0,0,0,0,0,0,0
111542,7,2940,0,0,0,0,0,0,0,0,0
111543,7,2941,0,0,0,0,0,0,0,0,0
111544,7,2945,0,0,0,0,0,0,0,0,0
111545,7,2948,0,0,0,0,0,0,0,0,0
111555,27,84195,0,0,0,0,0,0,32,0,0
111556,243,729,0,0,0,0,0,0,0,0,0
111557,243,730,0,0,0,0,0,0,0,0,0
111558,243,510,0,0,0,0,0,0,0,0,0
111559,243,509,0,0,0,0,0,0,0,0,0
111560,243,889,0,0,0,0,0,0,0,0,0
111561,243,890,0,0,0,0,0,0,0,0,0
112210,163,279,0,0,0,0,0,0,32,0,0
112211,163,279,0,0,0,0,0,0,32,0,0
112362,36,251279,0,0,0,0,0,0,32,0,0
112363,36,251281,0,0,0,0,0,0,32,0,0
112364,36,251279,0,0,0,0,0,0,32,0,0
112365,36,251281,0,0,0,0,0,0,32,0,0
112457,27,95058,0,0,0,0,0,0,32,0,0
112458,27,95058,0,0,0,0,0,0,32,0,0
112482,27,94903,0,0,0,0,0,0,32,0,0
112525,27,95058,0,0,0,0,0,0,32,0,0
112526,27,95058,0,0,0,0,0,0,32,0,0
112568,27,93617,0,0,0,0,0,0,32,0,0
112569,27,93615,0,0,0,0,0,0,32,0,0
112630,8,627,0,0,0,0,0,0,0,0,0
112631,8,768,0,0,0,0,0,0,0,0,0
112632,8,779,0,0,0,0,0,0,0,0,0
112633,8,802,0,0,0,0,0,0,0,0,0
112634,8,841,0,0,0,0,0,0,0,0,0
112635,8,769,0,0,0,0,0,0,0,0,0
112636,8,780,0,0,0,0,0,0,0,0,0
112637,8,778,0,0,0,0,0,0,0,0,0
112638,8,772,0,0,0,0,0,0,0,0,0
112639,8,782,0,0,0,0,0,0,0,0,0
112640,8,765,0,0,0,0,0,0,0,0,0
112641,8,781,0,0,0,0,0,0,0,0,0
112642,8,760,0,0,0,0,0,0,0,0,0
112643,8,761,0,0,0,0,0,0,0,0,0
112644,8,773,0,0,0,0,0,0,0,0,0
112645,8,774,0,0,0,0,0,0,0,0,0
112646,8,766,0,0,0,0,0,0,0,0,0
112647,8,775,0,0,0,0,0,0,0,0,0
112648,8,777,0,0,0,0,0,0,0,0,0
112649,8,771,0,0,0,0,0,0,0,0,0
112650,8,770,0,0,0,0,0,0,0,0,0
112651,8,62354,0,0,0,0,0,0,0,0,0
112652,8,776,0,0,0,0,0,0,0,0,0
112653,8,845,0,0,0,0,0,0,0,0,0
112654,8,852,0,0,0,0,0,0,0,0,0
112655,8,750,0,0,0,0,0,0,0,0,0
112656,8,844,0,0,0,0,0,0,0,0,0
112657,8,848,0,0,0,0,0,0,0,0,0
112658,8,728,0,0,0,0,0,0,0,0,0
112659,8,850,0,0,0,0,0,0,0,0,0
112660,8,853,0,0,0,0,0,0,0,0,0
112661,8,849,0,0,0,0,0,0,0,0,0
112662,8,855,0,0,0,0,0,0,0,0,0
112663,8,736,0,0,0,0,0,0,0,0,0
112664,8,856,0,0,0,0,0,0,0,0,0
112665,8,847,0,0,0,0,0,0,0,0,0
112666,8,851,0,0,0,0,0,0,0,0,0
112667,8,842,0,0,0,0,0,0,0,0,0
112668,8,846,0,0,0,0,0,0,0,0,0
112669,8,854,0,0,0,0,0,0,0,0,0
112670,8,857,0,0,0,0,0,0,0,0,0
112671,8,62356,0,0,0,0,0,0,0,0,0
112672,8,62355,0,0,0,0,0,0,0,0,0
112686,8,62053,0,0,0,0,0,0,0,0,0
112729,163,279,0,0,0,0,0,0,32,0,0
112730,163,279,0,0,0,0,0,0,32,0,0
112849,27,95386,0,0,0,0,0,0,32,0,0
113058,27,84238,0,0,0,0,0,0,32,0,0
113405,29,445181,0,0,0,0,0,0,32,0,0
113495,28,426754,0,0,0,0,0,0,32,0,0
113496,29,426754,0,0,0,0,0,0,32,0,0
113511,69,1259416,0,0,0,0,0,0,32,0,0
113576,27,84238,0,0,0,0,0,0,32,0,0
113577,69,1289723,0,0,0,0,0,0,32,0,0
113578,54,86,455119,0,0,0,0,0,32,0,0
113579,69,1289723,0,0,0,0,0,0,32,0,0
113580,54,86,0,0,0,0,0,0,32,0,0
113590,27,84238,0,0,0,0,0,0,32,0,0
113591,27,79695,0,0,0,0,0,0,32,0,0
113593,29,434350,0,0,0,0,0,0,32,0,0
113594,29,434361,0,0,0,0,0,0,32,0,0
113598,7,2948,441193,0,0,0,0,0,32,0,0
113599,69,1229451,441197,0,0,0,0,0,32,0,0
113620,69,1289723,0,0,0,0,0,0,32,0,0
113621,54,86,455119,0,0,0,0,0,32,0,0
113622,69,1229451,441197,0,0,0,0,0,32,0,0
113623,69,1289723,0,0,0,0,0,0,32,0,0
113624,54,86,455119,0,0,0,0,0,32,0,0
113625,69,1229451,441197,0,0,0,0,0,32,0,0
113626,7,2948,441193,0,0,0,0,0,32,0,0
113627,7,2948,441193,0,0,0,0,0,32,0,0
113628,7,2948,441193,0,0,0,0,0,32,0,0
113665,29,434350,0,0,0,0,0,0,32,0,0
113666,29,434361,0,0,0,0,0,0,32,0,0
113667,28,435218,0,0,0,0,0,0,32,0,0
113670,28,435256,0,0,0,0,0,0,32,0,0
113690,28,1290954,0,0,0,0,0,0,32,0,0
113696,28,433434,0,0,0,0,0,0,32,0,0
113811,7,2938,0,0,0,0,0,0,32,0,0
113812,7,2945,0,0,0,0,0,0,32,0,0
113813,7,2948,0,0,0,0,0,0,32,0,0
114064,69,1289723,0,0,0,0,0,0,32,0,0
114065,54,86,455119,0,0,0,0,0,32,0,0
114066,69,1229451,441197,0,0,0,0,0,32,0,0
114067,69,1289723,0,0,0,0,0,0,32,0,0
114069,69,1229451,441197,0,0,0,0,0,32,0,0
114070,69,1289723,0,0,0,0,0,0,32,0,0
114071,54,86,455119,0,0,0,0,0,32,0,0
114072,69,1229451,441197,0,0,0,0,0,32,0,0
114073,69,1289723,0,0,0,0,0,0,32,0,0
114075,69,1229451,441197,0,0,0,0,0,32,0,0
114076,69,1289723,0,0,0,0,0,0,32,0,0
114077,54,86,455119,0,0,0,0,0,32,0,0
114078,69,1229451,441197,0,0,0,0,0,32,0,0
114079,69,1289723,0,0,0,0,0,0,32,0,0
114081,69,1229451,441197,0,0,0,0,0,32,0,0
114082,69,1289723,0,0,0,0,0,0,32,0,0
114083,54,86,455119,0,0,0,0,0,32,0,0
114084,69,1229451,441197,0,0,0,0,0,32,0,0
114085,69,1289723,0,0,0,0,0,0,32,0,0
114087,69,1229451,441197,0,0,0,0,0,32,0,0
114088,69,1289723,0,0,0,0,0,0,32,0,0
114090,69,1229451,441197,0,0,0,0,0,32,0,0
114177,7,2937,446604,0,0,0,0,0,32,0,0
114178,7,2938,446609,0,0,0,0,0,32,0,0
114179,7,2939,446621,0,0,0,0,0,32,0,0
114180,7,2940,446611,0,0,0,0,0,32,0,0
114181,7,2941,446606,0,0,0,0,0,32,0,0
114182,7,2942,446619,0,0,0,0,0,32,0,0
114183,7,2943,446623,0,0,0,0,0,32,0,0
114184,7,2944,446613,0,0,0,0,0,32,0,0
114185,7,2945,446882,0,0,0,0,0,32,0,0
114186,7,2946,446615,0,0,0,0,0,32,0,0
114187,7,2947,446617,0,0,0,0,0,32,0,0
114188,7,2947,446617,0,0,0,0,0,32,0,0
114195,69,1289723,0,0,0,0,0,0,32,0,0
114196,54,86,0,0,0,0,0,0,32,0,0
114197,69,1229451,441197,0,0,0,0,0,32,0,0
114198,7,2945,446882,0,0,0,0,0,32,0,0
114199,69,1289723,0,0,0,0,0,0,32,0,0
114200,54,86,0,0,0,0,0,0,32,0,0
114201,69,1229451,441197,0,0,0,0,0,32,0,0
114205,7,2939,446621,0,0,0,0,0,32,0,0
114210,7,2939,446621,0,0,0,0,0,32,0,0
114211,7,2939,446621,0,0,0,0,0,32,0,0
114217,7,2939,446621,0,0,0,0,0,32,0,0
114218,7,2939,446621,0,0,0,0,0,32,0,0
114220,7,2939,446621,0,0,0,0,0,32,0,0
114221,7,2939,446621,0,0,0,0,0,32,0,0
114223,46,2747,0,0,0,0,0,0,32,0,0
114236,46,2747,0,0,0,0,0,0,32,0,0
114237,46,2747,0,0,0,0,0,0,32,0,0
114238,46,2747,0,0,0,0,0,0,32,0,0
114925,15,489,0,0,0,0,0,0,42,0,0
115130,27,96915,0,0,0,0,0,0,0,0,0
115131,27,96918,0,0,0,0,0,0,0,0,0
115132,27,96921,0,0,0,0,0,0,0,0,0
115133,76,0,0,0,0,0,0,0,42,0,0
115136,70,0,450487,0,0,0,0,0,32,0,0
115137,15,529,0,0,0,0,0,0,42,0,0
115138,70,0,450489,0,0,0,0,0,32,0,0
115139,15,2997,0,0,0,0,0,0,42,0,0
115140,70,0,450491,0,0,0,0,0,32,0,0
115141,70,0,450497,0,0,0,0,0,32,0,0
115142,70,0,450499,0,0,0,0,0,32,0,0
115143,1,489,0,0,0,0,0,0,42,0,0
115144,1,2997,0,0,0,0,0,0,42,0,0
115145,1,529,0,0,0,0,0,0,42,0,0
115146,1,30,0,0,0,0,0,0,42,0,0
115147,1,2997,0,0,0,0,0,0,42,0,0
115148,1,529,0,0,0,0,0,0,42,0,0
115149,1,30,0,0,0,0,0,0,42,0,0
116034,243,2799,0,0,0,0,0,0,0,0,0
116035,243,2798,0,0,0,0,0,0,0,0,0
116036,261,3473,0,0,0,0,0,0,0,0,0
116049,0,250657,0,0,0,0,0,0,0,0,0
116050,0,246020,0,0,0,0,0,0,0,0,0
116052,0,258968,0,0,0,0,0,0,0,0,0
116053,0,260274,0,0,0,0,0,0,0,0,0
116054,0,260326,0,0,0,0,0,0,0,0,0
116055,0,247234,0,0,0,0,0,0,0,0,0
116056,0,261809,0,0,0,0,0,0,0,0,0
116057,0,255702,0,0,0,0,0,0,0,0,0
116058,0,4543,0,0,0,0,0,0,0,0,0
116059,0,6487,0,0,0,0,0,0,0,0,0
116060,0,3975,0,0,0,0,0,0,0,0,0
116061,0,259912,0,0,0,0,0,0,0,0,0
116062,0,259904,0,0,0,0,0,0,0,0,0
116063,0,259902,0,0,0,0,0,0,0,0,0
116064,0,259907,0,0,0,0,0,0,0,0,0
116065,0,259866,0,0,0,0,0,0,0,0,0
116066,0,259911,0,0,0,0,0,0,0,0,0
116067,0,259867,0,0,0,0,0,0,0,0,0
116068,0,259905,0,0,0,0,0,0,0,0,0
116069,0,259906,0,0,0,0,0,0,0,0,0
116070,0,250079,0,0,0,0,0,0,0,0,0
116071,0,250078,0,0,0,0,0,0,0,0,0
116072,0,250082,0,0,0,0,0,0,0,0,0
116073,0,250077,0,0,0,0,0,0,0,0,0
116076,0,250070,0,0,0,0,0,0,0,0,0
116077,0,253861,0,0,0,0,0,0,0,0,0
116078,0,249787,0,0,0,0,0,0,0,0,0
116079,0,250076,0,0,0,0,0,0,0,0,0
116080,0,250074,0,0,0,0,0,0,0,0,0
116081,0,249790,0,0,0,0,0,0,0,0,0
116082,0,257638,0,0,0,0,0,0,0,0,0
116083,0,250075,0,0,0,0,0,0,0,0,0
116084,165,3339,0,0,0,0,0,0,0,0,0
116150,0,259913,0,0,0,0,0,0,0,0,0
116169,7,2937,446604,0,0,0,0,0,32,0,0
116170,7,2938,446609,0,0,0,0,0,32,0,0
116171,7,2938,446609,0,0,0,0,0,32,0,0
116172,7,2939,446621,0,0,0,0,0,32,0,0
116173,7,2940,446611,0,0,0,0,0,32,0,0
116174,7,2940,446611,0,0,0,0,0,32,0,0
116175,7,2941,446606,0,0,0,0,0,32,0,0
116178,7,2941,446606,0,0,0,0,0,32,0,0
116179,7,2942,446619,0,0,0,0,0,32,0,0
116183,7,2942,446619,0,0,0,0,0,32,0,0
116185,7,2943,446623,0,0,0,0,0,32,0,0
116191,7,2943,446623,0,0,0,0,0,32,0,0
116192,7,2944,446613,0,0,0,0,0,32,0,0
116194,7,2944,446613,0,0,0,0,0,32,0,0
116195,7,2945,446882,0,0,0,0,0,32,0,0
116196,7,2945,446882,0,0,0,0,0,32,0,0
116197,7,2946,446615,0,0,0,0,0,32,0,0
116198,7,2946,446615,0,0,0,0,0,32,0,0
116199,7,2947,446617,0,0,0,0,0,32,0,0
116200,7,2947,446617,0,0,0,0,0,32,0,0
116208,7,2937,446604,0,0,0,0,0,32,0,0
116209,7,2937,446604,0,0,0,0,0,32,0,0
116210,7,2938,446609,0,0,0,0,0,32,0,0
116211,7,2938,446609,0,0,0,0,0,32,0,0
116212,7,2939,446621,0,0,0,0,0,32,0,0
116213,7,2940,446611,0,0,0,0,0,32,0,0
116214,7,2940,446611,0,0,0,0,0,32,0,0
116215,7,2941,446606,0,0,0,0,0,32,0,0
116216,7,2941,446606,0,0,0,0,0,32,0,0
116217,7,2942,446619,0,0,0,0,0,32,0,0
116218,7,2942,446619,0,0,0,0,0,32,0,0
116219,7,2943,446623,0,0,0,0,0,32,0,0
116220,7,2943,446623,0,0,0,0,0,32,0,0
116221,7,2944,446613,0,0,0,0,0,32,0,0
116222,7,2944,446613,0,0,0,0,0,32,0,0
116223,7,2945,446882,0,0,0,0,0,32,0,0
116224,7,2945,446882,0,0,0,0,0,32,0,0
116225,7,2946,446615,0,0,0,0,0,32,0,0
116226,7,2946,446615,0,0,0,0,0,32,0,0
116227,7,2947,446617,0,0,0,0,0,32,0,0
116228,7,2947,446617,0,0,0,0,0,32,0,0
116229,7,2948,441193,0,0,0,0,0,32,0,0
116230,7,2948,441193,0,0,0,0,0,32,0,0
116231,7,2937,446604,0,0,0,0,0,32,0,0
116232,7,2937,446604,0,0,0,0,0,32,0,0
116233,7,2938,446609,0,0,0,0,0,32,0,0
116234,7,2938,446609,0,0,0,0,0,32,0,0
116235,7,2940,446611,0,0,0,0,0,32,0,0
