ID,PlayerConditionID,Field_10_0_0_45141_000,CreatureDifficultyID
93930,0,2,3755
93931,0,0,9596
93932,0,2,9596
93933,0,0,6218
93934,0,2,6218
93935,0,0,7144
93936,0,0,5868
93937,0,0,7235
93938,0,2,7235
93939,0,0,7068
93940,0,2,7068
93941,0,0,7069
93942,0,2,7069
93943,0,0,12899
93944,0,3,12899
93945,0,0,5472
93946,0,2,5472
93947,0,0,5473
93948,0,2,5473
93949,0,0,7047
93950,0,3,7047
93951,0,0,7049
93952,0,3,7049
93953,0,0,8282
93954,0,2,8282
93955,0,0,8283
93956,0,2,8283
93957,0,0,785
93958,0,2,785
93959,0,0,712
93960,0,2,712
93961,0,0,8015
93962,0,2,8015
93963,0,0,6022
93964,0,2,6022
93965,0,0,6033
93966,0,3,6033
93967,0,0,171
93968,0,2,171
93969,0,0,60
93970,0,2,60
93971,0,0,6547
93972,0,2,6547
93973,0,0,7997
93974,0,3,7997
93975,0,0,5331
93976,0,2,5331
93977,0,0,4435
93978,0,2,4435
93979,0,0,4677
93980,0,2,4677
93981,0,0,4679
93982,0,2,4679
93983,0,0,4680
93984,0,2,4680
93985,0,0,6069
93986,0,2,6069
93987,0,0,5307
93988,0,3,5307
93989,0,0,5314
93990,0,3,5314
93991,0,0,5315
93992,0,3,5315
93993,0,0,4358
93994,0,2,4358
93995,0,0,6220
93996,0,0,4665
93997,0,2,4665
93998,0,0,4151
93999,0,3,4151
94004,0,0,4112
94005,0,2,4112
94006,0,0,4113
94007,0,2,4113
94008,0,0,4718
94009,0,2,4718
94010,0,0,5596
94011,0,0,4923
94012,0,2,4923
94013,0,0,3870
94014,0,0,5974
94015,0,2,5974
94016,0,0,1121
94017,0,2,1121
94018,0,0,1205
94019,0,2,1205
94022,0,0,1281
94023,0,2,1281
94024,0,0,3393
94025,0,2,3393
94026,0,0,7290
94027,0,2,7290
94028,0,0,7906
94029,0,2,7906
94030,0,0,11492
94031,0,0,5471
94032,0,2,5471
94033,0,0,1663
94034,0,2,1663
94035,0,0,1787
94036,0,2,1787
94037,0,0,1796
94038,0,2,1796
94039,0,0,7272
94040,0,2,7272
94041,0,0,6167
94042,0,3,6167
94043,0,0,6189
94044,0,2,6189
94045,0,0,7327
94046,0,2,7327
94047,0,0,6552
94048,0,0,6553
94049,0,0,7369
94050,0,2,7369
94051,0,0,7371
94052,0,2,7371
94053,0,0,5618
94054,0,2,5618
94055,0,0,7725
94056,0,2,7725
94057,0,0,4887
94058,0,3,4887
94059,0,0,5849
94060,0,2,5849
94061,0,0,5853
94062,0,0,5854
94063,0,0,5462
94064,0,0,5601
94065,0,2,5601
94068,0,0,1755
94069,0,2,1755
94070,0,0,13020
94071,0,0,1679
94072,0,2,1679
94073,0,0,1696
94074,0,2,1696
94075,0,0,2272
94076,0,2,2272
94077,0,0,7333
94078,0,3,7333
94079,0,0,7334
94080,0,3,7334
94081,0,0,1150
94082,0,3,1150
94083,0,0,2962
94084,0,2,2962
94085,0,0,3237
94086,0,3,3237
94087,0,0,1772
94088,0,2,1772
94089,0,0,6519
94090,0,0,2561
94091,0,3,2561
94092,0,0,9451
94093,0,2,9451
94094,0,0,9452
94095,0,2,9452
94096,0,0,7016
94097,0,2,7016
94098,0,0,7042
94099,0,3,7042
94100,0,0,5345
94101,0,2,5345
94102,0,0,4392
94103,0,2,4392
94104,0,0,4684
94105,0,2,4684
94106,0,0,4405
94107,0,2,4405
94108,0,0,5711
94109,0,2,5711
94110,0,2,7051
94111,0,2,7052
94112,0,0,7053
94113,0,2,7053
94114,0,0,7055
94115,0,3,7055
94116,0,0,7071
94117,0,2,7071
94118,0,0,7092
94119,0,2,7092
94120,0,0,6350
94121,0,2,6350
94122,0,0,7309
94123,0,2,7309
94124,0,2,7307
94125,0,0,6186
94126,0,2,6186
94127,0,0,7099
94128,0,0,7100
94129,0,0,4548
94130,0,3,4548
94131,0,0,6493
94132,0,0,5055
94133,0,0,5056
94134,0,3,5056
94135,0,0,5057
94136,0,2,5057
94137,0,0,5059
94138,0,2,5059
94139,0,0,4646
94140,0,2,4646
94141,0,0,5363
94142,0,2,5363
94143,0,0,4852
94144,0,2,4852
94145,0,0,4853
94146,0,2,4853
94147,0,0,5258
94148,0,2,5258
94149,0,0,4787
94150,0,2,4787
94151,0,0,4788
94152,0,2,4788
94153,0,0,4789
94154,0,2,4789
94155,0,0,5400
94156,0,2,5400
94157,0,0,5401
94158,0,2,5401
94159,0,0,5441
94160,0,0,5327
94161,0,2,5327
94162,0,0,5328
94163,0,2,5328
94164,0,0,4371
94165,0,2,4371
94166,0,0,4093
94167,0,2,4093
94168,0,0,2595
94169,0,2,2595
94170,0,0,3812
94171,0,0,4100
94172,0,2,4100
94173,0,0,4101
94174,0,2,4101
94175,0,0,4094
94176,0,2,4094
94177,0,0,4819
94178,0,2,4819
94179,0,0,2931
94180,0,0,4813
94181,0,2,4813
94182,0,0,5553
94183,0,2,5553
94184,0,0,3815
94185,0,3,3815
94186,0,0,3816
94187,0,3,3816
94188,0,0,3817
94189,0,3,3817
94190,0,0,3819
94191,0,0,3820
94192,0,2,5780
94193,0,0,5933
94194,0,2,5933
94195,0,0,3997
94196,0,2,3997
94197,0,0,4110
94198,0,3,4110
94199,0,0,8208
94200,0,3,8208
94201,0,0,8211
94202,0,3,8211
94203,0,0,8210
94204,0,0,4699
94205,0,3,4699
94208,0,0,2448
94209,0,2,2448
94210,0,0,4922
94211,0,2,4922
94212,0,0,7175
94213,0,2,7175
94214,0,0,6510
94215,0,0,6511
94216,0,0,6512
94217,0,0,6513
94218,0,3,6513
94219,0,0,7043
94220,0,3,7043
94221,0,0,7044
94222,0,3,7044
94223,0,0,7899
94224,0,2,7899
94225,0,0,7901
94226,0,2,7901
94227,0,0,2644
94228,0,2,2644
94229,0,0,2651
94230,0,2,2651
94231,0,0,9260
94232,0,2,9260
94233,0,0,9261
94234,0,2,9261
94235,0,0,9262
94236,0,2,9262
94237,0,0,5419
94238,0,3,5419
94239,0,0,6352
94240,0,3,6352
94241,0,3,7898
94242,0,0,8218
94243,0,2,8218
94244,0,0,8219
94245,0,2,8219
94246,0,0,7436
94247,0,3,7436
94248,0,0,7437
94249,0,3,7437
94250,0,0,13086
94251,0,2,13086
94252,0,0,13087
94253,0,2,13087
94254,0,0,5978
94255,0,2,5978
94256,0,0,7328
94257,0,2,7328
94258,0,0,7342
94259,0,2,7342
94260,0,0,7349
94261,0,0,5915
94262,0,2,5915
94263,0,0,5917
94264,0,2,5917
94265,0,0,2478
94266,0,2,2478
94267,0,0,8202
94268,0,2,8202
94269,0,0,8203
94270,0,2,8203
94271,0,0,8204
94272,0,0,8391
94273,0,2,8391
94274,0,0,4664
94275,0,2,4664
94276,0,0,6188
94277,0,2,6188
94278,0,0,4676
94279,0,0,3758
94280,0,2,3758
94281,0,0,1564
94282,0,2,1564
94283,0,0,5460
94284,0,0,5786
94285,0,2,5786
94286,0,0,3736
94287,0,2,3736
94288,0,0,5247
94289,0,0,5249
94290,0,2,5249
94291,0,0,5643
94292,0,2,5643
94293,0,0,5645
94294,0,2,5645
94295,0,0,7372
94296,0,2,7372
94297,0,0,7375
94298,0,0,6501
94299,0,3,6501
94300,0,0,4051
94301,0,2,4051
94302,0,0,4490
94303,0,2,4490
94304,0,0,1021
94305,0,3,1021
94306,0,0,4820
94307,0,2,4820
94308,0,0,6068
94309,0,2,6068
94310,0,0,5332
94311,0,2,5332
94312,0,0,5347
94313,0,0,3236
94314,0,3,3236
94315,0,0,3239
94316,0,3,3239
94317,0,0,3240
94318,0,3,3240
94319,0,0,3241
94320,0,3,3241
94321,0,0,3797
94322,0,2,3797
94323,0,0,7091
94324,0,2,7091
94325,0,0,7370
94326,0,0,5985
94327,0,3,5985
94328,0,0,7057
94329,0,2,7057
94330,0,0,9336
94331,0,2,9336
94332,0,0,6237
94333,0,2,6237
94334,0,0,4641
94335,0,2,4641
94336,0,0,7523
94337,0,0,6509
94338,0,0,751
94339,0,0,758
94340,0,3,758
94341,0,0,769
94342,0,0,7902
94343,0,2,7902
94344,0,0,2305
94345,0,2,2305
94346,0,0,7809
94347,0,2,7809
94348,0,0,2596
94349,0,2,2596
94350,0,0,6140
94351,0,3,6140
94352,0,0,9464
94353,0,2,9464
94354,0,0,5346
94355,0,3,5346
94356,0,0,8075
94357,0,2,8075
94358,0,0,6554
94359,0,0,6557
94360,0,2,6557
94361,0,0,6349
94362,0,3,6349
94363,0,0,6846
94364,0,2,6846
94365,0,0,2829
94366,0,0,579
94367,0,2,579
94368,0,0,1920
94369,0,2,1920
94370,0,3,1933
94371,0,0,1975
94372,0,2,1975
94373,0,0,1940
94374,0,2,1940
94375,0,0,1852
94376,0,2,1852
94377,0,0,1866
94378,0,2,1866
94379,0,0,5269
94380,0,2,5269
94381,0,0,5280
94382,0,3,5280
94383,0,0,3840
94384,0,2,3840
94385,0,0,3278
94386,0,2,3278
94387,0,0,4022
94388,0,2,4022
94389,0,0,6906
94390,0,2,6906
94391,0,0,12865
94392,0,2,12865
94393,0,0,15338
94394,0,0,4437
94395,0,2,4437
94396,0,0,14603
94397,0,0,15277
94398,0,0,4389
94399,0,3,4389
94400,0,0,11356
94401,0,2,11356
94402,0,0,12457
94403,0,2,12457
94404,0,0,11831
94405,0,2,11831
94406,0,0,8958
94407,0,3,8958
94408,0,0,8959
94409,0,3,8959
94410,0,0,8960
94411,0,3,8960
94412,0,0,10758
94413,0,2,10758
94414,0,0,9448
94415,0,2,9448
94416,0,0,11076
94417,0,0,10426
94418,0,2,10426
94419,0,0,11598
94420,0,2,11598
94421,0,0,11599
94422,0,2,11599
94423,0,0,10818
94424,0,2,10818
94425,0,0,10820
94426,0,2,10820
94427,0,0,9217
94428,0,2,9217
94429,0,0,10181
94430,0,2,10181
94431,0,0,13076
94432,0,2,13076
94433,0,0,13078
94434,0,2,13078
94435,0,0,13080
94436,0,2,13080
94437,0,0,11613
94438,0,2,11613
94439,0,0,10319
94440,0,2,10319
94441,0,0,10407
94442,0,2,10407
94443,0,0,4834
94444,0,2,4834
94445,0,0,11475
94446,0,0,11474
94447,0,0,11484
94448,0,0,11921
94449,0,0,5253
94450,0,2,5253
94451,0,0,5271
94452,0,2,5271
94453,0,0,5300
94454,0,3,5300
94455,0,0,13527
94456,0,2,13527
94457,0,0,7667
94458,0,2,7667
94459,0,0,11659
94460,0,0,10200
94461,0,3,10200
94462,0,3,12299
94463,0,0,12337
94464,0,2,12337
94465,0,0,13442
94466,0,2,13442
94467,0,0,11858
94468,0,2,11858
94469,0,0,11713
94470,0,2,11713
94471,0,0,12047
94472,0,2,12047
94473,0,0,12051
94474,0,2,12051
94475,0,0,13520
94476,0,2,13520
94477,0,0,13521
94478,0,2,13521
94479,0,0,13157
94480,0,2,13157
94481,0,0,13160
94482,0,0,9239
94483,0,2,9239
94484,0,0,13117
94485,0,2,13117
94486,0,0,260
94487,0,2,260
94488,0,0,13957
94489,0,2,13957
94490,0,0,14273
94491,0,0,10464
94492,0,0,12218
94493,0,0,12497
94494,0,3,12497
94495,0,0,10373
94496,0,2,10373
94497,0,0,13152
94498,0,2,13152
94499,0,0,5893
94500,0,0,4461
94501,0,2,4461
94502,0,0,4472
94503,0,0,14464
94504,0,0,14507
94505,0,2,14507
94506,0,0,15203
94507,0,0,15472
94508,0,0,11946
94509,0,2,11946
94510,0,0,1195
94511,0,0,740
94512,0,3,740
94513,0,0,4054
94514,0,0,4099
94515,0,2,4099
94516,0,0,4249
94517,0,3,4249
94518,0,0,10267
94519,0,2,10267
94520,0,0,11467
94521,0,0,10411
94522,0,0,11479
94523,0,0,10762
94524,0,2,10762
94525,0,0,10486
94526,0,2,10486
94527,0,0,10487
94528,0,2,10487
94529,0,0,10357
94530,0,3,10357
94531,0,0,10359
94532,0,0,3205
94533,0,2,3205
94534,0,0,2760
94535,0,0,4803
94536,0,2,4803
94537,0,0,7125
94538,0,3,7125
94539,0,0,6128
94540,0,2,6128
94541,0,0,6347
94542,0,3,6347
94543,0,0,7137
94544,0,0,8520
94545,0,0,8534
94546,0,0,8536
94547,0,0,8538
94548,0,0,8539
94549,0,0,9544
94550,0,2,9544
94551,0,0,9018
94552,0,2,9018
94553,0,0,9032
94554,0,0,9024
94555,0,2,9024
94556,0,0,11582
94557,0,2,11582
94558,0,0,7036
94559,0,2,7036
94560,0,0,12179
94561,0,2,12179
94562,0,0,2944
94563,0,2,2944
94564,0,0,10812
94565,0,2,10812
94566,0,0,10899
94567,0,2,10899
94568,0,0,1504
94569,0,0,2974
94570,0,3,2974
94571,0,0,14357
94572,0,3,14357
94573,0,0,11803
94574,0,2,11803
94575,0,0,14325
94576,0,0,14327
94577,0,0,2313
94578,0,2,2313
94579,0,0,11196
94580,0,2,11196
94581,0,0,10356
94582,0,3,10356
94583,0,0,330
94584,0,3,330
94585,0,0,953
94586,0,0,14278
94587,0,2,14278
94588,0,0,14321
94589,0,0,1730
94590,0,0,3141
94591,0,2,3141
94592,0,0,11838
94593,0,2,11838
94594,0,0,14455
94595,0,0,14473
94596,0,3,14473
94597,0,0,15168
94598,0,0,14750
94599,0,0,11601
94600,0,2,11601
94601,0,0,11602
94602,0,2,11602
94603,0,0,11611
94604,0,2,11611
94605,0,0,13137
94606,0,2,13137
94607,0,0,13151
94608,0,2,13151
94609,0,3,12297
94610,0,0,13523
94611,0,2,13523
94612,0,0,13524
94613,0,2,13524
94614,0,0,13525
94615,0,2,13525
94616,0,0,13526
94617,0,2,13526
94618,0,0,8212
94619,0,2,8212
94620,0,0,8213
94621,0,3,8213
94622,0,0,7028
94623,0,2,7028
94624,0,3,12296
94625,0,0,14529
94626,0,0,15233
94627,0,0,3988
94628,0,2,3988
94629,0,0,4003
94630,0,2,4003
94631,0,0,15252
94632,0,0,1117
94633,0,2,1117
94634,0,0,1183
94635,0,2,1183
94636,0,0,4283
94637,0,2,4283
94638,0,0,15692
94639,0,0,15200
94640,0,2,15200
94641,0,0,8149
94642,0,3,8149
94643,0,0,8236
94644,0,3,8236
94645,0,0,15250
94646,0,0,14746
94647,0,0,14748
94648,0,0,3886
94649,0,3,3886
94650,0,0,3931
94651,0,0,9027
94652,0,2,9027
94653,0,0,9028
94654,0,2,9028
94655,0,0,9029
94656,0,3,9029
94659,0,0,8554
94660,0,2,8554
94661,0,0,8555
94662,0,0,8557
94663,0,0,8558
94664,0,0,8927
94665,0,3,8927
94666,0,0,8926
94667,0,3,8926
94668,0,0,9816
94669,0,0,10261
94670,0,3,10261
94671,0,0,1535
94672,0,2,1535
94673,0,0,1549
94674,0,3,1549
94675,0,0,1489
94676,0,2,1489
94677,0,0,10394
94678,0,2,10394
94679,0,0,12223
94680,0,0,12241
94681,0,2,12241
94682,0,0,10502
94683,0,0,11058
94684,0,2,11058
94685,0,0,11075
94686,0,0,8530
94687,0,2,8530
94688,0,0,995
94691,0,0,11628
94692,0,2,11628
94693,0,0,10580
94694,0,2,10580
94695,0,0,10817
94696,0,2,10817
94697,0,0,10997
94698,0,2,10997
94699,0,0,13576
94700,0,2,13576
94701,0,0,13539
94702,0,2,13539
94703,0,0,13617
94704,0,0,14354
94705,0,0,10416
94706,0,2,10416
94707,0,0,11726
94708,0,3,11726
94709,0,0,11778
94710,0,0,11734
94711,0,3,11734
94712,0,0,11735
94713,0,3,11735
94714,0,0,12125
94715,0,0,12159
94716,0,2,12159
94719,0,0,12201
94720,0,0,12347
94721,0,0,12431
94722,0,3,12431
94723,0,0,8578
94724,0,2,8578
94725,0,0,10043
94726,0,2,10043
94727,0,0,12759
94728,0,0,10984
94729,0,2,10984
94730,0,0,10985
94731,0,0,11022
94732,0,0,2793
94733,0,2,2793
94734,0,0,2764
94735,0,2,2764
94736,0,0,10417
94737,0,2,10417
94738,0,0,12433
94739,0,0,11657
94740,0,2,11657
94741,0,0,9163
94742,0,3,9163
94743,0,0,14446
94744,0,2,14446
94745,0,0,11667
94746,0,0,12224
94747,0,0,3653
94748,0,3,3653
94749,0,0,11604
94750,0,2,11604
94751,0,0,10363
94752,0,3,10363
94753,0,0,11673
94754,0,3,11673
94755,0,0,12976
94756,0,2,12976
94757,0,0,11563
94758,0,2,11563
94759,0,0,10418
94760,0,2,10418
94761,0,0,10419
94762,0,2,10419
94763,0,0,10420
94764,0,2,10420
94765,0,0,5828
94766,0,3,5828
94767,0,0,4400
94768,0,3,4400
94769,0,0,4415
94770,0,0,15264
94771,0,0,15276
94772,0,0,13531
94773,0,2,13531
94774,0,0,13541
94775,0,2,13541
94776,0,0,13538
94777,0,2,13538
94778,0,0,14492
94779,0,2,14492
94780,0,0,5361
94781,0,0,14639
94782,0,0,2232
94783,0,3,4535
94784,0,0,13257
94785,0,2,13257
94788,0,0,5847
94789,0,2,5847
94790,0,0,9518
94791,0,0,9622
94792,0,3,9622
94793,0,0,9677
94794,0,2,9677
94795,0,0,9678
94796,0,2,9678
94797,0,0,9196
94798,0,2,9196
94799,0,0,2338
94800,0,2,2338
94801,0,0,2360
94802,0,2,2360
94803,0,0,6239
94804,0,0,8444
94805,0,0,8716
94806,0,2,8716
94807,0,0,8447
94808,0,0,8718
94809,0,3,8718
94810,0,0,9692
94811,0,2,9692
94812,0,0,10824
94813,0,2,10824
94814,0,0,4202
94815,0,2,4202
94816,0,0,4056
94817,0,0,6132
94818,0,2,6132
94819,0,0,10717
94820,0,0,5453
94821,0,0,3873
94822,0,2,3873
94823,0,0,9166
94824,0,3,9166
94825,0,0,11462
94826,0,0,6670
94827,0,2,6670
94828,0,0,1845
94829,0,2,1845
94830,0,0,12221
94831,0,2,12221
94832,0,0,12468
94833,0,3,12468
94834,0,0,13529
94835,0,2,13529
94836,0,0,9938
94837,0,0,13326
94838,0,2,13326
94839,0,0,13327
94840,0,2,13327
94841,0,0,10738
94842,0,2,10738
94843,0,0,10878
94844,0,2,10878
94845,0,0,10263
94846,0,2,10263
94847,0,0,11937
94848,0,2,11937
94849,0,0,10660
94850,0,3,10660
94851,0,0,13197
94852,0,0,13219
94853,0,2,13219
94854,0,0,11747
94855,0,0,14621
94856,0,0,11502
94857,0,0,11516
94858,0,2,11516
94859,0,0,10485
94860,0,2,10485
94861,0,0,10198
94862,0,0,10201
94863,0,2,10201
94864,0,0,10202
94865,0,3,10202
94868,0,0,10819
94869,0,2,10819
94870,0,0,12236
94871,0,2,12236
94872,0,0,2975
94873,0,2,2975
94874,0,0,12658
94875,0,2,12658
94876,0,0,8535
94877,0,0,8546
94878,0,2,8546
94879,0,0,8983
94880,0,2,8983
94881,0,0,6116
94882,0,0,1688
94883,0,0,11448
94884,0,2,11448
94885,0,0,11600
94886,0,2,11600
94887,0,0,11605
94888,0,2,11605
94889,0,0,10952
94890,0,2,10952
94891,0,0,13019
94892,0,2,13019
94893,0,0,12496
94894,0,3,12496
94895,0,0,10422
94896,0,2,10422
94897,0,0,10989
94898,0,0,7874
94899,0,2,7874
94900,0,0,8016
94901,0,2,8016
94902,0,0,11662
94903,0,0,10879
94904,0,2,10879
94905,0,0,10951
94906,0,2,10951
94907,0,0,11437
94908,0,0,10617
94909,0,2,10617
94910,0,0,11577
94911,0,0,11579
94912,0,0,11597
94913,0,3,11597
94914,0,0,10436
94915,0,0,7146
94916,0,0,10648
94917,0,2,10648
94918,0,0,6007
94919,0,2,6007
94920,0,0,4642
94921,0,2,4642
94922,0,0,10760
94923,0,2,10760
94924,0,0,11683
94925,0,2,11683
94926,0,0,11688
94927,0,2,11688
94928,0,0,11911
94929,0,2,11911
94930,0,0,14433
94931,0,0,14434
94932,0,0,10716
94933,0,0,11552
94934,0,2,11552
94935,0,0,9156
94936,0,0,2607
94937,0,2,2607
94940,0,0,8154
94941,0,2,8154
94942,0,0,9702
94943,0,2,9702
94944,0,0,10699
94945,0,0,898
94946,0,3,898
94947,0,0,11498
94948,0,2,11498
94949,0,0,5424
94950,0,3,5424
94953,0,0,1065
94954,0,2,1065
94955,0,0,7291
94956,0,2,7291
94957,0,0,7379
94958,0,2,7379
94959,0,0,7461
94960,0,2,7461
94961,0,0,9162
94962,0,3,9162
94963,0,0,755
94964,0,2,755
94965,0,0,11947
94966,0,2,11947
94967,0,0,11948
94968,0,2,11948
94969,0,0,12803
94970,0,3,12803
94971,0,0,10409
94972,0,0,11880
94973,0,2,11880
94974,0,0,11780
94975,0,0,11840
94976,0,2,11840
94977,0,0,11732
94978,0,3,11732
94979,0,0,11785
94980,0,3,11785
94981,0,0,11786
94982,0,3,11786
94983,0,0,11787
94984,0,0,12121
94985,0,3,12121
94986,0,0,11887
94987,0,2,11887
94988,0,0,12243
94989,0,2,12243
94990,0,0,14277
94991,0,2,14277
94992,0,0,14279
94993,0,0,12678
94994,0,3,12678
94995,0,0,11949
94996,0,2,11949
94997,0,0,12037
94998,0,3,12037
94999,0,0,11561
95000,0,2,11561
95001,0,0,11725
95002,0,3,11725
95003,0,0,11698
95004,0,3,11698
95005,0,0,11365
95006,0,3,11365
95007,0,0,10425
95008,0,2,10425
95009,0,0,10429
95010,0,2,10429
95011,0,0,10430
95012,0,3,10430
95013,0,0,10432
95014,0,2,10432
95015,0,0,2032
95016,0,0,12207
95017,0,3,12207
95018,0,0,10412
95019,0,0,10423
95020,0,2,10423
95021,0,0,10473
95022,0,2,10473
95023,0,0,13276
95024,0,0,10077
95025,0,3,10077
95026,0,0,9164
95027,0,3,9164
95028,0,0,11898
95029,0,2,11898
95030,0,0,3467
95031,0,2,3467
95032,0,0,8961
95033,0,3,8961
95034,0,0,11788
95035,0,0,11790
95036,0,2,11790
95037,0,0,10199
95038,0,2,10199
95039,0,0,11471
95040,0,0,10471
95041,0,2,10471
95042,0,0,8337
95043,0,2,8337
95044,0,0,8279
95045,0,0,4379
95046,0,0,5987
95047,0,3,5987
95048,0,0,10720
95049,0,2,10720
95050,0,0,10197
95051,0,3,10197
95052,0,0,12017
95053,0,0,10239
95054,0,2,10239
95055,0,0,10608
95056,0,2,10608
95057,0,0,14349
95058,0,0,10220
95059,0,3,10220
95060,0,0,4632
95061,0,2,4632
95062,0,0,4663
95063,0,2,4663
95064,0,0,13139
95065,0,2,13139
95066,0,0,13141
95067,0,0,13142
95068,0,0,7462
95069,0,3,7462
95070,0,0,10120
95071,0,0,10177
95072,0,0,9878
95075,0,0,2403
95076,0,2,2403
95077,0,0,4053
95078,0,0,4363
95079,0,2,4363
95080,0,0,4666
95081,0,2,4666
95082,0,0,9817
95083,0,2,9817
95084,0,0,8552
95085,0,2,8552
95086,0,0,6117
95087,0,0,2714
95088,0,2,2714
95089,0,0,11263
95090,0,0,1867
95091,0,2,1867
95092,0,0,3818
95093,0,3,3818
95094,0,0,12478
95095,0,3,12478
95096,0,0,12479
95097,0,3,12479
95098,0,0,11738
95099,0,0,11740
95100,0,0,2423
95101,0,2,2423
95102,0,0,13519
95103,0,2,13519
95104,0,0,13543
95105,0,2,13543
95106,0,0,1059
95107,0,2,1059
95108,0,0,7029
95109,0,2,7029
95110,0,0,7033
95111,0,2,7033
95112,0,0,7041
95113,0,3,7041
95114,0,2,7067
95115,0,0,14534
95116,0,0,14601
95117,0,3,14601
95118,0,0,2436
95119,0,2,2436
95120,0,0,13319
95121,0,2,13319
95122,0,0,14882
95123,0,2,14882
95124,0,0,14883
95125,0,0,13153
95126,0,2,13153
95127,0,0,13155
95128,0,2,13155
95129,0,0,711
95130,0,2,711
95131,0,0,7113
95132,0,2,7113
95133,0,0,7136
95134,0,0,12477
95135,0,3,12477
95136,0,0,11678
95137,0,0,11679
95138,0,2,11679
95139,0,0,12377
95140,0,0,13427
95141,0,2,13427
95142,0,0,10605
95143,0,2,10605
95144,0,0,8980
95145,0,2,8980
95146,0,0,11896
95147,0,0,15385
95148,0,0,12177
95149,0,2,12177
95150,0,0,12206
95151,0,0,1204
95152,0,2,1204
95153,0,0,11291
95154,0,2,11291
95155,0,0,11324
95156,0,2,11324
95157,0,0,10157
95158,0,0,10158
95159,0,0,10041
95160,0,0,11680
95161,0,2,11680
95162,0,0,12676
95163,0,3,12676
95164,0,0,12677
95165,0,3,12677
95166,0,0,8214
95167,0,2,8214
95168,0,0,11576
95169,0,0,10601
95170,0,2,10601
95171,0,0,6136
95172,0,2,6136
95173,0,0,5790
95174,0,2,5790
95175,0,0,6370
95176,0,2,6370
95177,0,0,8599
95178,0,3,8599
95179,0,0,8601
95180,0,3,8601
95181,0,0,8602
95182,0,3,8602
95183,0,0,10901
95184,0,2,10901
95185,0,0,12199
95186,0,2,12199
95187,0,0,8600
95188,0,3,8600
95189,0,0,10916
95190,0,2,10916
95191,0,0,3941
95192,0,2,3941
95193,0,0,5254
95194,0,2,5254
95195,0,0,5045
95196,0,2,5045
95197,0,0,7286
95198,0,2,7286
95201,0,0,7276
95202,0,2,7276
95203,0,0,11519
95204,0,2,11519
95205,0,0,11517
95206,0,2,11517
95207,0,0,11518
95208,0,2,11518
95209,0,0,8979
95210,0,2,8979
95211,0,0,9818
95212,0,2,9818
95213,0,0,7800
95214,0,0,9449
95215,0,2,9449
95216,0,0,11480
95217,0,0,10470
95218,0,2,10470
95219,0,0,9240
95220,0,2,9240
95221,0,0,9267
95222,0,2,9267
95223,0,0,8933
95224,0,0,3696
95225,0,2,3696
95226,0,0,4014
95227,0,3,4014
95228,0,0,1159
95229,0,2,1159
95230,0,0,1206
95231,0,2,1206
95232,0,0,8543
95233,0,2,8543
95234,0,0,8518
95235,0,0,8553
95236,0,2,8553
95237,0,0,8561
95238,0,2,8561
95239,0,0,9698
95240,0,3,9698
95241,0,0,8440
95242,0,0,937
95243,0,2,937
95244,0,0,1337
95245,0,2,1337
95246,0,0,11496
95247,0,3,11496
95248,0,0,10264
95249,0,3,10264
95250,0,0,10433
95251,0,2,10433
95252,0,0,14604
95253,0,0,13300
95254,0,2,13300
95255,0,0,9219
95256,0,2,9219
95257,0,0,11622
95258,0,2,11622
95259,0,0,7143
95260,0,0,10602
95261,0,2,10602
95262,0,0,10639
95263,0,2,10639
95264,0,0,4717
95265,0,2,4717
95268,0,0,12498
95269,0,3,12498
95270,0,0,11981
95271,0,3,11981
95272,0,0,11994
95273,0,2,11994
95274,0,0,8898
95275,0,2,8898
95276,0,0,9042
95277,0,3,9042
95278,0,0,12050
95279,0,2,12050
95280,0,0,13097
95281,0,2,13097
95282,0,0,11339
95283,0,2,11339
95284,0,0,10395
95285,0,2,10395
95286,0,0,11668
95287,0,0,10401
95288,0,2,10401
95289,0,0,10402
95290,0,2,10402
95291,0,0,10403
95292,0,2,10403
95293,0,0,11451
95294,0,0,10323
95295,0,2,10323
95296,0,0,10659
95297,0,3,10659
95298,0,0,10662
95299,0,3,10662
95300,0,0,10076
95301,0,2,10076
95302,0,0,10119
95303,0,0,10159
95304,0,0,10503
95305,0,2,10503
95306,0,0,4263
95307,0,0,10991
95308,0,2,10991
95309,0,0,8896
95310,0,2,8896
95311,0,0,8897
95312,0,2,8897
95313,0,0,11727
95314,0,3,11727
95315,0,0,11728
95316,0,3,11728
95317,0,0,11733
95318,0,3,11733
95319,0,0,11736
95320,0,3,11736
95321,0,0,14269
95322,0,0,14270
95323,0,2,14270
95324,0,0,11454
95325,0,0,11455
95326,0,0,5086
95327,0,2,5086
95328,0,0,12156
95329,0,2,12156
95330,0,0,12200
95331,0,3,12200
95332,0,0,10683
95333,0,3,10683
95334,0,0,10946
95335,0,2,10946
95336,0,0,8886
95337,0,3,8886
95338,0,0,8923
95339,0,0,8924
95340,0,2,8924
95341,0,0,8925
95342,0,0,8976
95343,0,3,8976
95344,0,0,1541
95345,0,2,1541
95346,0,0,3532
95347,0,2,3532
95348,0,0,12940
95349,0,3,12940
95350,0,0,12836
95351,0,0,12158
95352,0,2,12158
95353,0,0,10316
95354,0,2,10316
95355,0,0,11681
95356,0,2,11681
95357,0,0,11714
95358,0,0,13138
