ID,TraitNodeID,TraitNodeEntryID,Index
55464,43472,55639,0
55465,43473,55640,0
55466,43474,55641,0
55467,43475,55642,0
55468,43476,55643,0
55469,43477,55645,0
55470,43478,55646,0
55471,43479,55647,0
55472,43480,55648,0
55473,43481,55649,0
55474,43482,55650,0
55475,43483,55651,0
55476,43484,55653,0
55477,43485,55654,0
55478,43486,55655,0
55479,43487,55656,0
55480,43488,55657,0
55481,43489,55658,0
55482,43490,55659,0
55483,43491,55661,0
55484,43492,55662,0
55485,43493,55663,0
55486,43494,55664,0
55487,43495,55665,0
55488,43496,55666,0
55489,43497,55667,0
55490,43498,55669,0
55491,43499,55670,0
55492,43500,55671,0
55493,43501,55672,0
55494,43502,55673,0
55495,43503,55674,0
55496,43504,55675,0
55497,43505,55677,0
55498,43506,55678,0
55499,43507,55679,0
55500,43508,55680,0
55501,43509,55681,0
55502,43510,55682,0
55503,43511,55683,0
55504,43512,55684,0
55505,43513,55685,0
55506,43514,55687,0
55507,43515,55688,0
55508,43516,55689,0
55509,43517,55690,0
55510,43518,55691,0
55511,43519,55692,0
55512,43520,55693,0
55513,43521,55602,1
55514,43521,55695,0
55515,43522,55606,1
55516,43522,55696,0
55517,43523,55610,1
55518,43523,55697,0
55519,43524,55614,1
55520,43524,55698,0
55521,43525,55618,1
55522,43525,55699,0
55523,43526,55624,1
55524,43526,55700,0
55525,43527,55630,1
55526,43527,55701,0
55527,43528,55636,1
55528,43528,55702,0
55529,43529,55644,1
55530,43529,55703,0
55531,43530,55652,1
55532,43530,55704,0
55533,43531,55660,1
55534,43531,55705,0
55535,43532,55668,1
55536,43532,55706,0
55537,43533,55676,1
55538,43533,55707,0
55539,43534,55686,1
55540,43534,55708,0
55541,43535,55694,1
55542,43535,55709,0
64425,50861,67219,0
64426,50862,67220,0
64427,50863,67221,0
64428,50864,67222,0
64429,50865,67223,0
64430,50866,67224,0
64431,50867,67225,0
64432,50868,67227,0
64433,50869,67228,0
64434,50870,67229,0
64435,50871,67230,0
64436,50872,67231,0
64437,50873,67232,0
64438,50874,67233,0
64439,50875,67235,0
64440,50876,67236,0
64441,50877,67237,0
64442,50878,67238,0
64443,50879,67239,0
64444,50880,67240,0
64445,50881,67241,0
64446,50882,67243,0
64447,50883,67244,0
64448,50884,67245,0
64449,50885,67246,0
64450,50886,67247,0
64451,50887,67248,0
64452,50888,67249,0
64453,50889,67250,0
64454,50890,67251,0
64455,50891,67226,1
64456,50891,67253,0
64457,50892,67234,1
64458,50892,67254,0
64459,50893,67242,1
64460,50893,67255,0
64461,50894,67252,1
64462,50894,67256,0
64463,50895,67257,0
64464,50896,67258,0
64465,50897,67259,0
64466,50898,67260,0
64467,50899,67261,0
64468,50900,67262,0
64469,50901,67263,0
64470,50902,67265,0
64471,50903,67266,0
64472,50904,67267,0
64473,50905,67268,0
64474,50906,67269,0
64475,50907,67270,0
64476,50908,67271,0
64477,50909,67273,0
64478,50910,67274,0
64479,50911,67275,0
64480,50912,67276,0
64481,50913,67277,0
64482,50914,67278,0
64483,50915,67279,0
64484,50916,67280,0
64485,50917,67282,0
64486,50918,67283,0
64487,50919,67284,0
64488,50920,67285,0
64489,50921,67286,0
64490,50922,67287,0
64491,50923,67288,0
64492,50924,67289,0
64493,50925,67290,0
64494,50926,67264,1
64495,50926,67292,0
64496,50927,67272,1
64497,50927,67293,0
64498,50928,67281,1
64499,50928,67294,0
64500,50929,67291,1
64501,50929,67295,0
64502,50930,67296,0
64503,50931,67297,0
64504,50932,67298,0
64505,50933,67299,0
64506,50934,67300,0
64507,50935,67301,0
64508,50936,67302,0
64509,50937,67304,0
64510,50938,67305,0
64511,50939,67306,0
64512,50940,67307,0
64513,50941,67308,0
64514,50942,67309,0
64515,50943,67310,0
64516,50944,67311,0
64517,50945,67313,0
64518,50946,67314,0
64519,50947,67315,0
64520,50948,67316,0
64521,50949,67317,0
64522,50950,67318,0
64523,50951,67319,0
64524,50952,67320,0
64525,50953,67321,0
64526,50954,67303,1
64527,50954,67323,0
64528,50955,67312,1
64529,50955,67324,0
64530,50956,67322,1
64531,50956,67325,0
64532,50957,67326,0
64533,50958,67327,0
64534,50959,67328,0
64535,50960,67329,0
64536,50961,67330,0
64537,50962,67331,0
64538,50963,67332,0
64539,50964,67333,0
64540,50965,67334,0
64541,50966,67336,0
64542,50967,67337,0
64543,50968,67338,0
64544,50969,67339,0
64545,50970,67340,0
64546,50971,67341,0
64547,50972,67342,0
64548,50973,67343,0
64549,50974,67344,0
64550,50975,67346,0
64551,50976,67347,0
64552,50977,67348,0
64553,50978,67349,0
64554,50979,67350,0
64555,50980,67351,0
64556,50981,67352,0
64557,50982,67354,0
64558,50983,67355,0
64559,50984,67356,0
64560,50985,67357,0
64561,50986,67358,0
64562,50987,67359,0
64563,50988,67360,0
64564,50989,67361,0
64565,50990,67335,1
64566,50990,67363,0
64567,50991,67345,1
64568,50991,67364,0
64569,50992,67353,1
64570,50992,67365,0
64571,50993,67362,1
64572,50993,67366,0
71800,57231,74561,0
71801,57232,74562,0
71802,57233,74563,0
71803,57234,74564,0
71804,57235,74565,0
71805,57236,74566,0
71806,57237,74567,0
71807,57238,74569,0
71808,57239,74570,0
71809,57240,74571,0
71810,57241,74572,0
71811,57242,74573,0
71812,57243,74574,0
71813,57244,74575,0
71814,57245,74577,0
71815,57246,74578,0
71816,57247,74579,0
71817,57248,74580,0
71818,57249,74581,0
71819,57250,74582,0
71820,57251,74583,0
71821,57252,74585,0
71822,57253,74586,0
71823,57254,74587,0
71824,57255,74588,0
71825,57256,74589,0
71826,57257,74590,0
71827,57258,74591,0
71828,57259,74592,0
71829,57260,74568,1
71830,57260,74594,0
71831,57261,74576,1
71832,57261,74595,0
71833,57262,74584,1
71834,57262,74596,0
71835,57263,74593,1
71836,57263,74597,0
71837,57264,74598,0
71838,57265,74599,0
71839,57266,74600,0
71840,57267,74601,0
71841,57268,74602,0
71842,57269,74603,0
71843,57270,74604,0
71844,57271,74605,0
71845,57272,74606,0
71846,57273,74608,0
71847,57274,74609,0
71848,57275,74610,0
71849,57276,74611,0
71850,57277,74612,0
71851,57278,74613,0
71852,57279,74614,0
71853,57280,74615,0
71854,57281,74616,0
71855,57282,74618,0
71856,57283,74619,0
71857,57284,74620,0
71858,57285,74621,0
71859,57286,74622,0
71860,57287,74623,0
71861,57288,74624,0
71862,57289,74625,0
71863,57290,74626,0
71864,57291,74607,1
71865,57291,74628,0
71866,57292,74617,1
71867,57292,74629,0
71868,57293,74627,1
71869,57293,74630,0
71870,57294,74631,0
71871,57295,74632,0
71872,57296,74633,0
71873,57297,74634,0
71874,57298,74635,0
71875,57299,74636,0
71876,57300,74637,0
71877,57301,74638,0
71878,57302,74639,0
71879,57303,74641,0
71880,57304,74642,0
71881,57305,74643,0
71882,57306,74644,0
71883,57307,74645,0
71884,57308,74646,0
71885,57309,74647,0
71886,57310,74648,0
71887,57311,74649,0
71888,57312,74651,0
71889,57313,74652,0
71890,57314,74653,0
71891,57315,74654,0
71892,57316,74655,0
71893,57317,74656,0
71894,57318,74657,0
71895,57319,74658,0
71896,57320,74659,0
71897,57321,74661,0
71898,57322,74662,0
71899,57323,74663,0
71900,57324,74664,0
71901,57325,74665,0
71902,57326,74666,0
71903,57327,74667,0
71904,57328,74668,0
71905,57329,74669,0
71906,57330,74671,0
71907,57331,74672,0
71908,57332,74673,0
71909,57333,74674,0
71910,57334,74675,0
71911,57335,74676,0
71912,57336,74677,0
71913,57337,74678,0
71914,57338,74679,0
71915,57339,74680,0
71916,57340,74681,0
71917,57341,74640,1
71918,57341,74683,0
71919,57342,74650,1
71920,57342,74684,0
71921,57343,74660,1
71922,57343,74685,0
71923,57344,74670,1
71924,57344,74686,0
71925,57345,74682,1
71926,57345,74687,0
74477,59572,77250,0
74478,59573,77251,0
74479,59574,77252,0
74480,59575,77253,0
74481,59576,77254,0
74482,59577,77255,0
74483,59578,77256,0
74484,59579,77257,0
74485,59580,77258,0
74486,59581,77260,0
74487,59582,77261,0
74488,59583,77262,0
74489,59584,77263,0
74490,59585,77264,0
74491,59586,77265,0
74492,59587,77266,0
74493,59588,77267,0
74494,59589,77268,0
74495,59590,77270,0
74496,59591,77271,0
74497,59592,77272,0
74498,59593,77273,0
74499,59594,77274,0
74500,59595,77275,0
74501,59596,77276,0
74502,59597,77277,0
74503,59598,77278,0
74504,59599,77280,0
74505,59600,77281,0
74506,59601,77282,0
74507,59602,77283,0
74508,59603,77284,0
74509,59604,77285,0
74510,59605,77286,0
74511,59606,77287,0
74512,59607,77288,0
74513,59608,77290,0
74514,59609,77291,0
74515,59610,77292,0
74516,59611,77293,0
74517,59612,77294,0
74518,59613,77295,0
74519,59614,77296,0
74520,59615,77297,0
74521,59616,77298,0
74522,59617,77259,1
74523,59617,77300,0
74524,59618,77269,1
74525,59618,77301,0
74526,59619,77279,1
74527,59619,77302,0
74528,59620,77289,1
74529,59620,77303,0
74530,59621,77299,1
74531,59621,77304,0
74532,59622,77305,0
74533,59623,77306,0
74534,59624,77307,0
74535,59625,77308,0
74536,59626,77309,0
74537,59627,77310,0
74538,59628,77311,0
74539,59629,77312,0
74540,59630,77313,0
74541,59631,77315,0
74542,59632,77316,0
74543,59633,77317,0
74544,59634,77318,0
74545,59635,77319,0
74546,59636,77320,0
74547,59637,77321,0
74548,59638,77322,0
74549,59639,77323,0
74550,59640,77325,0
74551,59641,77326,0
74552,59642,77327,0
74553,59643,77328,0
74554,59644,77329,0
74555,59645,77330,0
74556,59646,77331,0
74557,59647,77332,0
74558,59648,77333,0
74559,59649,77314,1
74560,59649,77335,0
74561,59650,77324,1
74562,59650,77336,0
74563,59651,77334,1
74564,59651,77337,0
74565,59652,77338,0
74566,59653,77339,0
74567,59654,77340,0
74568,59655,77341,0
74569,59656,77342,0
74570,59657,77343,0
74571,59658,77344,0
74572,59659,77345,0
74573,59660,77346,0
74574,59661,77348,0
74575,59662,77349,0
74576,59663,77350,0
74577,59664,77351,0
74578,59665,77352,0
74579,59666,77353,0
74580,59667,77354,0
74581,59668,77355,0
74582,59669,77356,0
74583,59670,77358,0
74584,59671,77359,0
74585,59672,77360,0
74586,59673,77361,0
74587,59674,77362,0
74588,59675,77363,0
74589,59676,77364,0
74590,59677,77365,0
74591,59678,77366,0
74592,59679,77368,0
74593,59680,77369,0
74594,59681,77370,0
74595,59682,77371,0
74596,59683,77372,0
74597,59684,77373,0
74598,59685,77374,0
74599,59686,77375,0
74600,59687,77376,0
74601,59688,77378,0
74602,59689,77379,0
74603,59690,77380,0
74604,59691,77381,0
74605,59692,77382,0
74606,59693,77383,0
74607,59694,77384,0
74608,59695,77385,0
74609,59696,77386,0
74610,59697,77347,1
74611,59697,77388,0
74612,59698,77357,1
74613,59698,77389,0
74614,59699,77367,1
74615,59699,77390,0
74616,59700,77377,1
74617,59700,77391,0
74618,59701,77387,1
74619,59701,77392,0
77366,62083,80139,100
77367,62084,80140,100
77368,62085,80141,100
77369,62086,80142,300
77370,62087,80143,100
77371,62088,80144,100
77372,62089,80145,100
77373,62090,80146,100
77374,62091,80147,100
77375,62092,80148,100
77376,62093,80149,100
77377,62094,80150,200
77378,62094,80151,100
77379,62095,80152,100
77380,62096,80153,100
77381,62097,80154,100
77382,62098,80155,100
77383,62099,80156,100
77384,62100,80157,100
77385,62101,80158,100
77386,62102,80159,200
77387,62103,80160,200
77388,62104,80161,100
77389,62105,80162,200
77390,62105,80163,100
77391,62106,80164,100
77392,62107,80165,100
77393,62108,80166,100
77394,62109,80167,100
77395,62110,80168,100
77396,62111,80169,100
77397,62112,80170,100
77398,62113,80171,200
77399,62113,80172,100
77400,62114,80173,100
77401,62115,80174,100
77402,62116,80175,100
77403,62117,80176,100
77404,62118,80177,100
77405,62119,80178,100
77406,62120,80179,200
77407,62121,80180,100
77408,62122,80181,100
77409,62123,80182,100
77410,62124,80183,100
77411,62125,80184,200
77412,62125,80185,100
77413,62126,80186,100
77414,62127,80187,100
77415,62128,80188,100
77416,62129,80189,100
77417,62130,80190,100
77418,62131,80191,100
77419,62132,80192,100
77420,62133,80193,100
77421,62134,80194,100
77422,62135,80195,100
77423,62136,80196,100
77424,62137,80197,100
77425,62138,80198,100
77426,62138,80199,200
77427,62139,80200,100
77428,62140,80201,100
77429,62141,80202,100
77430,62142,80203,100
77431,62143,80204,100
77432,62144,80205,100
77433,62145,80206,100
77434,62145,80207,200
77435,62146,80208,100
77436,62147,80209,100
77437,62148,80210,100
77439,62150,80212,100
77441,62151,80214,100
77442,62152,80215,100
77443,62153,80216,100
77444,62154,80217,100
77445,62155,80218,100
77446,62156,80219,100
77447,62157,80220,100
77448,62158,80221,100
77449,62159,80222,100
77450,62160,80223,100
77451,62161,80224,200
77452,62162,80225,100
77453,62163,80226,200
77454,62164,80227,100
77455,62165,80228,100
77456,62166,80229,100
77457,62167,80230,100
77458,62168,80231,100
77460,62169,80233,100
77461,62170,80234,100
77462,62171,80235,100
77463,62172,80236,100
77464,62173,80237,200
77465,62173,80238,100
77466,62174,80239,100
77467,62175,80240,100
77468,62176,80241,100
77469,62177,80242,100
77470,62178,80243,100
77471,62179,80244,100
77472,62180,80245,200
77473,62180,80246,100
77474,62181,80247,100
77475,62182,80248,100
77476,62183,80249,100
77477,62184,80250,100
77478,62185,80251,100
77479,62186,80252,100
77480,62187,80253,100
77481,62188,80254,100
77482,62189,80255,100
77483,62190,80256,100
77484,62191,80257,100
77485,62192,80258,100
77486,62193,80259,100
77487,62194,80260,100
77488,62195,80261,100
77489,62196,80262,100
77490,62197,80263,200
77491,62197,80264,100
77492,62198,80265,100
77493,62199,80266,100
77494,62200,80267,100
77495,62201,80268,200
77496,62201,80269,100
77497,62202,80270,100
77498,62203,80271,100
77499,62204,80272,100
77500,62205,80273,100
77501,62206,80274,100
77502,62207,80275,100
77503,62208,80276,100
77504,62209,80277,100
77505,62210,80278,100
77506,62211,80279,100
77507,62212,80280,200
77508,62213,80281,100
77509,62214,80282,100
77510,62215,80283,100
77511,62216,80284,100
77512,62217,80285,100
77513,62218,80286,100
77514,62219,80287,100
77515,62220,80288,200
77516,62220,80289,100
77517,62221,80290,100
77518,62222,80291,100
77519,62223,80292,100
77520,62224,80293,100
77521,62225,80294,100
77522,62226,80295,100
77523,62227,80296,100
77524,62228,80297,100
77525,62229,80298,100
77526,62230,80299,100
77527,62231,80300,100
77528,62232,80301,100
77529,62233,80302,100
77530,62234,80303,100
77531,62235,80304,100
77532,62236,80305,100
77533,62237,80306,100
77534,62238,80307,100
77535,62239,80308,100
77536,62240,80309,100
77537,62241,80310,100
79597,64051,82370,100
79598,64052,82371,100
79599,64053,82372,100
79600,64054,82373,100
79601,64055,82374,100
79602,64056,82375,100
79603,64057,82376,100
79604,64058,82377,100
79605,64059,82378,100
79606,64060,82379,100
79607,64061,82380,100
79608,64062,82381,200
79609,64062,82382,100
79610,64063,82383,100
79611,64064,82384,100
79612,64065,82385,200
79613,64065,82386,100
79614,64066,82387,100
79615,64067,82388,100
79616,64068,82389,100
79617,64069,82390,100
79618,64070,82391,0
79619,64071,82392,0
79620,64072,82393,0
79621,64073,82394,0
79622,64074,82395,0
79623,64075,82396,0
79624,64076,82397,0
79625,64077,82399,0
79626,64078,82400,0
79627,64079,82401,0
79628,64080,82402,0
79629,64081,82403,0
79630,64082,82404,0
79631,64083,82405,0
79632,64084,82407,0
79633,64085,82408,0
79634,64086,82409,0
79635,64087,82410,0
79636,64088,82411,0
79637,64089,82412,0
79638,64090,82413,0
79639,64091,82415,0
79640,64092,82416,0
79641,64093,82417,0
79642,64094,82418,0
79643,64095,82419,0
79644,64096,82420,0
79645,64097,82421,0
79646,64098,82422,0
79647,64099,82423,0
79648,64100,82425,0
79649,64101,82426,0
79650,64102,82427,0
79651,64103,82429,0
79652,64104,82430,0
79653,64105,82431,0
79654,64106,82433,0
79655,64107,82434,0
79656,64108,82435,0
79657,64109,82437,0
79658,64110,82438,0
79659,64111,82439,0
79660,64112,82441,0
79661,64113,82442,0
79662,64114,82443,0
79663,64115,82445,0
79664,64116,82446,0
79665,64117,82447,0
79666,64118,82448,0
79667,64119,82449,0
79668,64120,82450,0
79669,64121,82451,0
79670,64122,82452,0
79671,64123,82453,0
79672,64124,82454,0
79673,64125,82455,0
79674,64126,82457,0
79675,64127,82458,0
79676,64128,82459,0
79677,64129,82460,0
79678,64130,82461,0
79679,64131,82462,0
79680,64132,82463,0
79681,64133,82398,1
79682,64133,82465,0
79683,64134,82406,1
79684,64134,82466,0
79685,64135,82414,1
79686,64135,82467,0
79687,64136,82424,1
79688,64136,82468,0
79689,64137,82428,1
79690,64137,82469,0
79691,64138,82432,1
79692,64138,82470,0
79693,64139,82436,1
79694,64139,82471,0
79695,64140,82440,1
79696,64140,82472,0
79697,64141,82444,1
79698,64141,82473,0
79699,64142,82456,1
79700,64142,82474,0
79701,64143,82464,1
79702,64143,82475,0
84764,68371,87366,0
84765,68372,87367,0
84766,68373,87368,0
84767,68374,87369,0
84768,68375,87370,0
84769,68376,87371,0
84770,68377,87372,0
84771,68378,87373,0
84772,68379,87374,0
84773,68380,87376,0
84774,68381,87377,0
84775,68382,87378,0
84776,68383,87379,0
84777,68384,87380,0
84778,68385,87381,0
84779,68386,87382,0
84780,68387,87383,0
84781,68388,87384,0
84782,68389,87386,0
84783,68390,87387,0
84784,68391,87388,0
84785,68392,87389,0
84786,68393,87390,0
84787,68394,87391,0
84788,68395,87392,0
84789,68396,87393,0
84790,68397,87394,0
84791,68398,87395,0
84792,68399,87396,0
84793,68400,87375,1
84794,68400,87398,0
84795,68401,87385,1
84796,68401,87399,0
84797,68402,87397,1
84798,68402,87400,0
84799,68403,87401,0
84800,68404,87402,0
84801,68405,87403,0
84802,68406,87404,0
84803,68407,87405,0
84804,68408,87406,0
84805,68409,87407,0
84806,68410,87409,0
84807,68411,87410,0
84808,68412,87411,0
84809,68413,87412,0
84810,68414,87413,0
84811,68415,87414,0
84812,68416,87415,0
84813,68417,87417,0
84814,68418,87418,0
84815,68419,87419,0
84816,68420,87420,0
84817,68421,87421,0
84818,68422,87422,0
84819,68423,87423,0
84820,68424,87425,0
84821,68425,87426,0
84822,68426,87427,0
84823,68427,87428,0
84824,68428,87429,0
84825,68429,87430,0
84826,68430,87431,0
84827,68431,87432,0
84828,68432,87433,0
84829,68433,87435,0
84830,68434,87436,0
84831,68435,87437,0
84832,68436,87438,0
84833,68437,87439,0
84834,68438,87440,0
84835,68439,87441,0
84836,68440,87442,0
84837,68441,87408,1
84838,68441,87444,0
84839,68442,87416,1
84840,68442,87445,0
84841,68443,87424,1
84842,68443,87446,0
84843,68444,87434,1
84844,68444,87447,0
84845,68445,87443,1
84846,68445,87448,0
84981,68568,87583,100
84982,68569,87584,100
84983,68570,87586,100
84984,68570,87585,200
84985,68571,87587,100
84986,68572,87588,100
84987,68573,87589,100
84988,68574,87590,100
84989,68575,87591,100
84990,68576,87593,100
84991,68576,87592,200
84992,68577,87594,100
84993,68578,87595,100
84994,68579,87596,200
84995,68580,87597,200
84996,68581,87598,100
84997,68582,87599,100
84998,68583,87600,100
84999,68584,87602,100
85000,68584,87601,200
85001,68585,87603,200
85002,68586,87604,300
85003,68587,87605,100
85004,68588,87606,100
85005,68589,87607,100
85006,68590,87609,100
85007,68590,87608,200
85008,68591,87610,100
85009,68592,87611,100
85010,68593,87612,100
85011,68594,87613,100
85012,68595,87614,100
85013,68596,87615,100
85014,68597,87616,100
85015,68598,87617,100
85016,68599,87618,200
85017,68600,87620,100
85018,68600,87619,200
85019,68601,87621,100
85020,68602,87622,100
85021,68603,87624,100
85022,68603,87623,200
85023,68604,87625,100
85024,68605,87626,100
85025,68606,87627,100
85026,68607,87628,100
85027,68608,87629,100
85028,68609,87630,100
85029,68610,87631,100
85030,68611,87632,100
85031,68612,87633,100
85032,68613,87634,100
85033,68614,87635,100
85034,68615,87637,100
85036,68616,87638,100
85037,68617,87640,100
85038,68617,87639,200
85039,68618,87641,100
85040,68619,87643,100
85041,68619,87642,200
85042,68620,87644,100
85043,68621,87645,100
85044,68622,87646,100
85045,68623,87647,100
85046,68624,87648,100
85047,68625,87649,100
85048,68626,87650,100
85049,68627,87651,100
85050,68628,87652,100
85051,68629,87653,100
85052,68630,87654,100
85053,68631,87655,100
85054,68632,87656,100
85055,68633,87657,100
85057,68635,87659,100
85058,68636,87660,100
85059,68637,87661,100
85060,68638,87662,100
85061,68639,87663,100
85062,68640,87664,100
85063,68641,87665,100
85064,68642,87667,100
85065,68642,87666,200
85066,68643,87668,100
85067,68644,87669,100
85068,68645,87670,100
85069,68646,87671,100
85070,68647,87672,100
85071,68648,87674,100
85072,68648,87673,200
85073,68649,87675,100
85074,68650,87676,100
85075,68651,87677,100
85076,68652,87678,100
85077,68653,87679,100
85078,68654,87681,100
85079,68654,87680,200
85080,68655,87682,100
85081,68656,87683,100
85082,68657,87684,100
85083,68658,87685,100
85084,68659,87686,100
85085,68660,87687,100
85086,68661,87688,100
85087,68662,87689,100
85088,68663,87690,100
85090,68665,87692,100
85091,68666,87693,100
85092,68667,87694,100
85093,68668,87695,100
85094,68669,87696,100
85095,68670,87697,100
85096,68671,87698,100
85097,68672,87699,100
85098,68673,87700,100
85099,68674,87701,100
85100,68675,87702,100
85101,68676,87703,100
85102,68677,87704,100
85103,68678,87705,100
85104,68679,87706,100
85105,68680,87707,100
85106,68681,87708,100
85107,68682,87709,100
85108,68683,87710,100
85109,68684,87711,100
85110,68685,87712,100
85111,68686,87713,100
85112,68687,87714,100
85113,68688,87715,100
85114,68689,87716,100
88817,71915,91421,100
88818,71916,91422,100
88819,71917,91424,100
88820,71918,91425,100
88821,71919,91426,100
88822,71920,91428,100
88823,71921,91429,0
88824,71922,91430,100
88825,71923,91431,100
88826,71924,91432,100
88827,71925,91433,100
88828,71926,91434,100
88829,71927,91435,100
88830,71928,91436,100
88832,71930,91438,100
88833,71931,91439,100
88834,71932,91440,100
88835,71933,91441,100
88836,71934,91442,100
88837,71935,91443,100
88838,71936,91444,100
88839,71937,91446,100
88840,71937,91445,200
88841,71938,91447,100
88842,71939,91448,200
88843,71939,91427,100
88844,71940,91449,100
88845,71941,91451,100
88846,71941,91450,200
88847,71942,91452,200
88849,71944,91454,100
88851,71946,91456,100
88852,71947,91458,100
88853,71947,91457,200
88854,71948,91459,100
88855,71949,91460,100
88856,71950,91461,0
88857,71951,91462,100
88858,71952,91463,100
88859,71953,91464,100
88860,71954,91465,100
88861,71955,91466,100
88862,71956,91468,100
88863,71956,91467,200
88864,71957,91469,100
88865,71958,91470,100
88866,71959,91472,100
88867,71959,91471,200
88868,71960,91473,100
88869,71961,91474,100
88870,71962,91475,100
88871,71963,91476,100
88872,71964,91477,100
88873,71965,91478,100
88874,71966,91479,100
88875,71966,91423,200
88876,71967,91480,100
88877,71968,91481,100
88878,71969,91482,100
88879,71970,91483,100
88880,71971,91484,0
88881,71972,91485,100
88882,71973,91486,100
88883,71974,91488,100
88884,71974,91487,200
88885,71975,91489,100
88886,71976,91490,100
88887,71977,91491,100
88888,71978,91492,100
88889,71979,91494,200
88890,71979,91493,300
88891,71980,91496,100
88892,71980,91495,200
88893,71981,91498,100
88894,71981,91497,200
88895,71982,91499,0
88896,71983,91500,100
88897,71984,91501,100
88898,71985,91502,100
88899,71986,91503,100
88900,71986,91420,200
88901,71987,91504,100
88902,71988,91505,100
88903,71988,91419,200
88904,71989,91506,100
88905,71990,91507,100
88906,71991,91509,100
88907,71991,91508,200
88908,71992,91510,100
88909,71993,91511,100
88910,71994,91512,100
88911,71995,91513,100
88912,71996,91514,100
88913,71997,91515,100
88914,71998,91516,100
88915,71999,91517,100
88916,72000,91518,100
88917,72001,91519,100
88918,72002,91520,100
88919,72003,91521,100
88920,72004,91522,100
88921,72005,91523,100
88922,72006,91524,100
88923,72007,91525,100
88924,72008,91526,100
88925,72009,91527,100
88926,72010,91528,100
88927,72011,91529,100
88928,72012,91530,100
88929,72013,91531,100
88930,72014,91532,100
88931,72015,91533,100
88932,72016,91534,100
88933,72017,91535,100
88934,72018,91536,100
88935,72019,91538,100
88936,72019,91537,200
88937,72020,91539,100
88938,72021,91541,100
88939,72021,91540,200
88940,72022,91542,100
88941,72023,91543,100
88942,72024,91544,100
88943,72025,91545,100
88944,72026,91546,100
88945,72027,91547,100
88946,72028,91548,0
88947,72029,91549,0
88948,72030,91550,100
88949,72031,91551,100
88950,72032,91552,100
88951,72033,91553,100
88952,72034,91554,100
88953,72035,91555,100
88954,72036,91557,100
88955,72036,91556,200
88956,72037,91558,100
88957,72038,91559,100
88958,72039,91560,100
88959,72040,91561,100
88960,72041,91562,100
88961,72042,91563,100
88962,72043,91564,100
88963,72044,91565,200
88964,72045,91566,0
88965,72046,91567,100
88966,72047,91568,100
88967,72048,91569,100
88968,72049,91570,100
88969,72050,91571,100
88970,72051,91572,100
88971,72052,91573,100
88972,72053,91575,100
88973,72053,91574,200
88974,72054,91576,100
88975,72055,91577,100
88976,72056,91578,100
88977,72057,91579,100
88978,72058,91580,0
88979,72059,91581,100
88980,72060,91582,100
88981,72061,91583,100
88982,72062,91584,100
88983,72063,91585,100
88984,72064,91586,0
88985,72065,91588,100
88986,72065,91587,200
88987,72066,91589,100
88988,72067,91590,100
88989,72068,91591,100
88990,72069,91592,100
93559,76033,96161,100
93560,76034,96162,100
93561,76035,96163,100
93562,76036,96164,100
93563,76037,96165,100
93564,76038,96166,100
93565,76039,96167,100
93566,76040,96168,100
93567,76041,96169,100
93568,76042,96170,100
93569,76043,96171,100
93570,76044,96172,100
93571,76045,96173,100
93572,76046,96174,100
93573,76047,96175,100
93574,76048,96176,100
93575,76049,96177,100
93576,76050,96178,100
93577,76051,96179,100
93578,76052,96180,100
93579,76053,96181,100
93580,76054,96182,100
93581,76055,96183,100
93582,76056,96184,100
93583,76057,96186,100
93584,76057,96185,200
93585,76058,96187,100
93586,76059,96188,100
93587,76060,96189,100
93588,76061,96190,100
93589,76062,96191,100
93590,76063,96192,100
93591,76064,96193,100
93592,76065,96194,100
93593,76066,96195,100
93594,76067,96196,100
93595,76068,96197,100
93596,76069,96198,100
93597,76070,96199,100
93598,76071,96200,100
93599,76072,96201,100
93600,76073,96202,100
93601,76074,96203,100
93602,76075,96204,100
93603,76076,96205,100
93604,76077,96206,100
93605,76078,96207,200
93606,76079,96208,100
93607,76080,96209,100
93608,76081,96210,100
93609,76082,96211,100
93610,76083,96212,100
93611,76084,96213,100
93612,76085,96214,100
93613,76086,96215,100
93614,76087,96216,100
93615,76088,96217,100
93616,76089,96218,100
93618,76091,96220,100
93619,76092,96221,100
93620,76093,96222,100
93621,76094,96223,100
93622,76095,96224,100
93623,76096,96225,100
93624,76097,96227,100
93625,76097,96226,200
93626,76098,96228,100
93627,76099,96229,100
93628,76100,96230,100
93629,76101,96231,100
93630,76102,96232,100
93631,76103,96233,100
93632,76104,96234,100
93633,76105,96235,100
93634,76106,96236,100
93636,76108,96238,100
93637,76109,96239,100
93638,76110,96240,100
93639,76111,96241,100
93640,76112,96242,100
93641,76113,96243,100
93642,76114,96244,100
93643,76115,96245,100
93644,76116,96246,100
93645,76117,96247,100
93646,76118,96248,100
93647,76119,96249,100
93648,76120,96251,100
93649,76120,96250,200
93650,76121,96252,100
93651,76122,96253,100
93652,76123,96254,100
93653,76124,96255,100
93654,76125,96256,100
93655,76126,96257,100
93656,76127,96258,100
93657,76128,96259,100
93658,76129,96260,100
93659,76130,96261,100
93660,76131,96262,100
93661,76132,96263,100
93662,76133,96264,100
93663,76134,96265,100
93664,76135,96266,100
93665,76136,96267,100
93666,76137,96268,100
93667,76138,96269,100
93668,76139,96271,100
93669,76139,96270,200
93670,76140,96272,100
93671,76141,96273,100
93672,76142,96274,100
93673,76143,96276,100
