MoneyQuantity,ID,GarrTalentTreeID,GarrTalentID,RankIndex,GarrTalentRankID,CostType,CurrencyTypesID,CurrencyQuantity
0,6419,360,1365,0,1498,0,0,0
0,6420,360,1365,0,1498,1,0,0
0,6421,360,1366,0,1499,0,0,0
0,6422,360,1366,0,1499,1,0,0
0,6423,360,1367,0,1500,0,0,0
0,6424,360,1367,0,1500,1,0,0
0,6425,360,1368,0,1501,0,0,0
0,6426,360,1368,0,1501,1,0,0
0,6427,360,1369,0,1502,0,0,0
0,6428,360,1369,0,1502,1,0,0
0,6429,360,1370,0,1503,0,0,0
0,6430,360,1370,0,1503,1,0,0
0,6431,360,1371,0,1504,0,0,0
0,6432,360,1371,0,1504,1,0,0
0,6433,360,1372,0,1505,0,0,0
0,6434,360,1372,0,1505,1,0,0
0,6435,360,1373,0,1506,0,0,0
0,6436,360,1373,0,1506,1,0,0
0,6437,360,1374,0,1507,0,0,0
0,6438,360,1374,0,1507,1,0,0
0,6439,360,1375,0,1508,0,0,0
0,6440,360,1375,0,1508,1,0,0
0,6443,360,1377,0,1510,0,0,0
0,6444,360,1377,0,1510,1,0,0
0,6445,360,1378,0,1511,0,0,0
0,6446,360,1378,0,1511,1,0,0
0,6447,357,1316,0,1459,1,0,0
0,6448,307,1053,0,1349,0,1810,1
0,6449,307,1053,0,1349,1,0,0
0,6450,307,1054,0,1350,0,1810,8
0,6452,307,1054,0,1350,1,0,0
0,6454,307,1055,0,1351,1,0,0
0,6455,316,1077,0,1389,0,1813,500
0,6457,316,1077,0,1389,1,0,0
0,6458,316,1078,0,1390,0,1810,8
0,6461,316,1078,0,1390,1,0,0
0,6462,316,1079,0,1088,0,1813,10000
0,6465,316,1079,0,1088,1,0,0
0,6466,312,1062,0,1383,0,1810,1
0,6468,312,1062,0,1383,1,0,0
0,6469,312,1063,0,1384,0,1810,8
0,6472,312,1063,0,1384,1,0,0
0,6473,312,1064,0,1385,0,1810,22
0,6476,312,1064,0,1385,1,0,0
0,6477,308,1056,0,1075,0,1810,1
0,6479,308,1056,0,1075,1,0,0
0,6480,308,1057,0,1076,0,1810,8
0,6483,308,1057,0,1076,1,0,0
0,6484,308,1058,0,1077,0,1810,22
0,6487,308,1058,0,1077,1,0,0
0,6488,320,1091,0,1394,0,1810,6
0,6490,320,1091,0,1394,1,0,0
0,6491,320,1092,0,1395,0,1810,12
0,6494,320,1092,0,1395,1,0,0
0,6495,320,1093,0,1396,0,1810,22
0,6498,320,1093,0,1396,1,0,0
0,6499,320,1094,0,1397,0,1810,40
0,6502,320,1094,0,1397,1,0,0
0,6503,320,1095,0,1398,0,1810,70
0,6506,320,1095,0,1398,1,0,0
0,6507,315,1074,0,1386,0,1810,1
0,6509,315,1074,0,1386,1,0,0
0,6510,315,1075,0,1387,0,1810,8
0,6513,315,1075,0,1387,1,0,0
0,6514,315,1076,0,1388,0,1810,22
0,6517,315,1076,0,1388,1,0,0
0,6518,311,1071,0,1078,0,1810,1
0,6520,311,1071,0,1078,1,0,0
0,6521,311,1072,0,1079,0,1810,8
0,6524,311,1072,0,1079,1,0,0
0,6525,311,1073,0,1080,0,1810,22
0,6528,311,1073,0,1080,1,0,0
0,6529,319,1086,0,1352,0,1810,6
0,6531,319,1086,0,1352,1,0,0
0,6532,319,1087,0,1353,0,1810,12
0,6535,319,1087,0,1353,1,0,0
0,6536,319,1088,0,1354,0,1810,22
0,6539,319,1088,0,1354,1,0,0
0,6540,319,1089,0,1355,0,1810,40
0,6543,319,1089,0,1355,1,0,0
0,6544,319,1090,0,1356,0,1810,70
0,6547,319,1090,0,1356,1,0,0
0,6548,307,1053,0,1349,0,1813,1000
0,6550,307,1054,0,1350,0,1813,5000
0,6551,307,1055,0,1351,0,1813,10000
0,6552,307,1055,0,1351,0,1810,22
0,6553,321,1096,0,1399,0,1810,6
0,6555,321,1096,0,1399,1,0,0
0,6556,321,1097,0,1400,0,1810,12
0,6559,321,1097,0,1400,1,0,0
0,6560,321,1098,0,1401,0,1810,22
0,6563,321,1098,0,1401,1,0,0
0,6564,321,1099,0,1402,0,1810,40
0,6567,321,1099,0,1402,1,0,0
0,6568,321,1100,0,1403,0,1810,70
0,6571,321,1100,0,1403,1,0,0
0,6572,318,1083,0,1084,0,1810,1
0,6574,318,1083,0,1084,1,0,0
0,6575,318,1084,0,1085,0,1810,8
0,6578,318,1084,0,1085,1,0,0
0,6579,318,1085,0,1086,0,1810,22
0,6582,318,1085,0,1086,1,0,0
0,6583,313,1065,0,1081,0,1810,1
0,6585,313,1065,0,1081,1,0,0
0,6586,313,1066,0,1082,0,1810,8
0,6589,313,1066,0,1082,1,0,0
0,6590,313,1067,0,1083,0,1810,22
0,6593,313,1067,0,1083,1,0,0
0,6594,310,1050,0,1069,0,1810,1
0,6596,310,1050,0,1069,1,0,0
0,6597,310,1051,0,1070,0,1810,8
0,6600,310,1051,0,1070,1,0,0
0,6601,310,1052,0,1071,0,1810,22
1000,6604,310,1052,0,1071,1,0,0
0,6605,317,1080,0,1391,0,1810,1
0,6607,317,1080,0,1391,1,0,0
0,6608,317,1081,0,1392,0,1810,8
0,6611,317,1081,0,1392,1,0,0
0,6612,317,1082,0,1393,0,1810,22
0,6615,317,1082,0,1393,1,0,0
0,6616,314,1068,0,1072,0,1810,1
0,6618,314,1068,0,1072,1,0,0
0,6619,314,1069,0,1073,0,1810,8
0,6622,314,1069,0,1073,1,0,0
0,6623,314,1070,0,1074,0,1810,22
0,6626,314,1070,0,1074,1,0,0
0,6627,309,1047,0,1066,0,1810,1
0,6629,309,1047,0,1066,1,0,0
0,6632,309,1048,0,1067,1,0,0
0,6633,309,1049,0,1068,0,1810,22
0,6636,309,1049,0,1068,1,0,0
0,6637,324,1111,0,1089,0,1810,6
0,6639,324,1111,0,1089,1,0,0
0,6640,324,1112,0,1093,0,1810,40
0,6643,324,1112,0,1093,1,0,0
0,6644,324,1113,0,1094,0,1810,12
0,6647,324,1113,0,1094,1,0,0
0,6648,324,1114,0,1095,0,1810,22
0,6651,324,1114,0,1095,1,0,0
0,6652,324,1115,0,1096,0,1810,70
0,6655,324,1115,0,1096,1,0,0
0,6656,365,1379,0,1512,0,0,0
0,6657,365,1379,0,1512,1,0,0
0,6658,365,1380,0,1513,0,0,0
0,6659,365,1380,0,1513,1,0,0
0,6660,365,1381,0,1514,0,0,0
0,6661,365,1381,0,1514,1,0,0
0,6684,368,1393,0,1550,0,0,0
0,6685,368,1393,0,1550,1,0,0
0,6686,368,1394,0,1551,0,0,0
0,6687,368,1394,0,1551,1,0,0
0,6688,368,1395,0,1552,0,0,0
0,6689,368,1395,0,1552,1,0,0
0,6690,368,1396,0,1553,0,0,0
0,6691,368,1396,0,1553,1,0,0
0,6692,368,1397,0,1554,0,0,0
0,6693,368,1397,0,1554,1,0,0
0,6694,368,1398,0,1555,0,0,0
0,6695,368,1398,0,1555,1,0,0
0,6696,368,1399,0,1556,0,0,0
0,6697,368,1399,0,1556,1,0,0
0,6698,368,1400,0,1557,0,0,0
0,6699,368,1400,0,1557,1,0,0
0,6700,368,1401,0,1558,0,0,0
0,6701,368,1401,0,1558,1,0,0
0,6702,368,1402,0,1559,0,0,0
0,6703,368,1402,0,1559,1,0,0
0,6704,368,1403,0,1560,0,0,0
0,6705,368,1403,0,1560,1,0,0
0,6706,368,1404,0,1561,0,0,0
0,6707,368,1404,0,1561,1,0,0
0,6708,368,1405,0,1562,0,0,0
0,6709,368,1405,0,1562,1,0,0
0,6710,368,1406,0,1563,0,0,0
0,6711,368,1406,0,1563,1,0,0
0,6712,365,1407,0,1564,0,0,0
0,6713,365,1407,0,1564,1,0,0
0,6714,365,1408,0,1565,0,0,0
0,6715,365,1408,0,1565,1,0,0
0,6716,365,1409,0,1566,0,0,0
0,6717,365,1409,0,1566,1,0,0
0,6718,365,1410,0,1567,0,0,0
0,6719,365,1410,0,1567,1,0,0
0,6720,365,1411,0,1568,0,0,0
0,6721,365,1411,0,1568,1,0,0
0,6722,365,1412,0,1569,0,0,0
0,6723,365,1412,0,1569,1,0,0
0,6724,365,1413,0,1570,0,0,0
0,6725,365,1413,0,1570,1,0,0
0,6726,365,1414,0,1571,0,0,0
0,6727,365,1414,0,1571,1,0,0
0,6728,365,1415,0,1572,0,0,0
0,6729,365,1415,0,1572,1,0,0
0,6730,365,1416,0,1573,0,0,0
0,6731,365,1416,0,1573,1,0,0
0,6732,365,1417,0,1574,0,0,0
0,6733,365,1417,0,1574,1,0,0
0,6734,365,1418,0,1575,0,0,0
0,6735,365,1418,0,1575,1,0,0
0,6742,304,1419,0,1576,0,0,0
0,6743,304,1419,0,1576,1,0,0
0,6744,304,1420,0,1577,0,0,0
0,6745,304,1420,0,1577,1,0,0
0,6746,304,997,0,1037,1,0,0
0,6747,304,998,0,1038,1,0,0
0,6748,304,1421,0,1578,0,0,0
0,6749,304,1421,0,1578,1,0,0
0,6750,304,999,0,1039,1,0,0
0,6751,304,1000,0,1040,1,0,0
0,6752,304,1422,0,1579,0,0,0
0,6753,304,1422,0,1579,1,0,0
0,6754,304,1001,0,1041,1,0,0
0,6755,304,1423,0,1580,0,0,0
0,6756,304,1423,0,1580,1,0,0
0,6757,304,1424,0,1581,0,0,0
0,6758,304,1424,0,1581,1,0,0
0,6759,304,1425,0,1582,0,0,0
0,6760,304,1425,0,1582,1,0,0
0,6761,304,1005,0,1045,1,0,0
0,6762,304,1006,0,1046,1,0,0
0,6763,304,1426,0,1583,0,0,0
0,6764,304,1426,0,1583,1,0,0
0,6882,357,1312,0,1455,1,0,0
0,6884,357,1306,0,1449,1,0,0
0,6885,357,1311,0,1454,1,0,0
0,6886,357,1313,0,1456,1,0,0
0,6887,357,1317,0,1460,1,0,0
0,6888,357,1315,0,1458,1,0,0
0,6951,357,1314,0,1457,1,0,0
0,6997,392,1545,0,1702,0,0,0
0,6998,392,1545,0,1702,1,0,0
0,6999,392,1546,0,1703,0,0,0
0,7000,392,1546,0,1703,1,0,0
0,7001,392,1547,0,1704,0,0,0
0,7002,392,1547,0,1704,1,0,0
0,7003,392,1548,0,1705,0,0,0
0,7004,392,1548,0,1705,1,0,0
0,7005,392,1549,0,1706,0,0,0
0,7006,392,1549,0,1706,1,0,0
0,7007,392,1550,0,1707,0,0,0
0,7008,392,1550,0,1707,1,0,0
0,7009,392,1551,0,1708,0,0,0
0,7010,392,1551,0,1708,1,0,0
0,7011,392,1552,0,1709,0,0,0
0,7012,392,1552,0,1709,1,0,0
0,7013,392,1553,0,1710,0,0,0
0,7014,392,1553,0,1710,1,0,0
0,7015,392,1554,0,1711,0,0,0
0,7016,392,1554,0,1711,1,0,0
0,7017,392,1555,0,1712,0,0,0
0,7018,392,1555,0,1712,1,0,0
0,7019,392,1556,0,1713,0,0,0
0,7020,392,1556,0,1713,1,0,0
0,7021,392,1557,0,1714,0,0,0
0,7022,392,1557,0,1714,1,0,0
0,7025,392,1559,0,1716,0,0,0
0,7026,392,1559,0,1716,1,0,0
0,7027,392,1560,0,1717,0,0,0
0,7028,392,1560,0,1717,1,0,0
0,7030,357,1310,0,1453,1,0,0
0,7031,325,1123,0,1110,1,0,0
0,7032,325,1122,0,1109,1,0,0
0,7033,325,1121,0,1108,1,0,0
0,7034,325,1128,0,1115,1,0,0
0,7035,325,1130,0,1117,1,0,0
0,7036,325,1132,0,1119,1,0,0
0,7037,325,1133,0,1120,1,0,0
0,7038,325,1135,0,1122,1,0,0
0,7039,330,1168,0,1155,1,0,0
0,7040,330,1170,0,1157,1,0,0
0,7042,330,1164,0,1151,1,0,0
0,7043,330,1169,0,1156,1,0,0
0,7044,330,1165,0,1152,1,0,0
0,7045,330,1167,0,1154,1,0,0
0,7046,349,1273,0,1416,1,0,0
0,7047,349,1265,0,1408,1,0,0
0,7048,349,1276,0,1419,1,0,0
0,7049,349,1275,0,1418,1,0,0
0,7050,349,1264,0,1407,1,0,0
0,7051,349,1274,0,1417,1,0,0
0,7052,349,1263,0,1406,1,0,0
0,7053,276,1010,0,1050,1,0,0
0,7054,276,849,0,942,1,0,0
0,7055,276,994,0,1033,1,0,0
0,7056,276,851,0,944,1,0,0
0,7057,276,995,0,1034,1,0,0
0,7058,276,850,0,943,1,0,0
0,7059,276,1009,0,1049,1,0,0
0,7060,275,870,0,971,1,0,0
0,7061,275,829,0,998,1,0,0
0,7062,275,830,0,999,1,0,0
0,7063,275,831,0,1000,1,0,0
0,7064,275,832,0,1035,1,0,0
0,7065,275,835,0,1001,1,0,0
0,7066,275,836,0,1002,1,0,0
0,7067,334,1209,0,1309,1,0,0
0,7068,334,1210,0,1310,1,0,0
0,7069,334,1211,0,1311,1,0,0
0,7070,334,1212,0,1312,1,0,0
0,7071,334,1213,0,1313,1,0,0
0,7072,334,1214,0,1314,1,0,0
0,7073,334,1215,0,1315,1,0,0
0,7074,393,1561,0,1718,0,0,0
0,7075,393,1561,0,1718,1,0,0
0,7076,393,1562,0,1719,0,0,0
0,7077,393,1562,0,1719,1,0,0
0,7078,393,1563,0,1720,0,0,0
0,7079,393,1563,0,1720,1,0,0
0,7080,393,1564,0,1721,0,0,0
0,7081,393,1564,0,1721,1,0,0
0,7082,393,1565,0,1722,0,0,0
0,7083,393,1565,0,1722,1,0,0
0,7084,393,1566,0,1723,0,0,0
0,7085,393,1566,0,1723,1,0,0
0,7086,393,1567,0,1724,0,0,0
0,7087,393,1567,0,1724,1,0,0
0,7088,393,1568,0,1725,0,0,0
0,7089,393,1568,0,1725,1,0,0
0,7090,393,1569,0,1726,0,0,0
0,7091,393,1569,0,1726,1,0,0
0,7092,393,1570,0,1727,0,0,0
0,7093,393,1570,0,1727,1,0,0
0,7094,393,1571,0,1728,0,0,0
0,7095,393,1571,0,1728,1,0,0
0,7096,393,1572,0,1729,0,0,0
0,7097,393,1572,0,1729,1,0,0
0,7098,393,1573,0,1730,0,0,0
0,7099,393,1573,0,1730,1,0,0
0,7102,395,1575,0,1732,0,0,0
0,7103,395,1575,0,1732,1,0,0
0,7104,395,1576,0,1733,0,0,0
0,7105,395,1576,0,1733,1,0,0
0,7106,395,1577,0,1734,0,0,0
0,7107,395,1577,0,1734,1,0,0
0,7108,395,1578,0,1735,0,0,0
0,7109,395,1578,0,1735,1,0,0
0,7110,395,1579,0,1736,0,0,0
0,7111,395,1579,0,1736,1,0,0
0,7112,395,1580,0,1737,0,0,0
0,7113,395,1580,0,1737,1,0,0
0,7114,395,1581,0,1738,0,0,0
0,7115,395,1581,0,1738,1,0,0
0,7116,395,1582,0,1739,0,0,0
0,7117,395,1582,0,1739,1,0,0
0,7118,395,1583,0,1740,0,0,0
0,7119,395,1583,0,1740,1,0,0
0,7120,395,1584,0,1741,0,0,0
0,7121,395,1584,0,1741,1,0,0
0,7122,395,1585,0,1742,0,0,0
0,7123,395,1585,0,1742,1,0,0
0,7124,395,1586,0,1743,0,0,0
0,7125,395,1586,0,1743,1,0,0
0,7126,395,1587,0,1744,0,0,0
0,7127,395,1587,0,1744,1,0,0
0,7128,396,1588,0,1745,0,0,0
0,7129,396,1588,0,1745,1,0,0
0,7130,396,1589,0,1746,0,0,0
0,7131,396,1589,0,1746,1,0,0
0,7132,396,1590,0,1747,0,0,0
0,7133,396,1590,0,1747,1,0,0
0,7134,396,1591,0,1748,0,0,0
0,7135,396,1591,0,1748,1,0,0
0,7136,396,1592,0,1749,0,0,0
0,7137,396,1592,0,1749,1,0,0
0,7138,396,1593,0,1750,0,0,0
0,7139,396,1593,0,1750,1,0,0
0,7140,396,1594,0,1751,0,0,0
0,7141,396,1594,0,1751,1,0,0
0,7142,396,1595,0,1752,0,0,0
0,7143,396,1595,0,1752,1,0,0
0,7144,396,1596,0,1753,0,0,0
0,7145,396,1596,0,1753,1,0,0
0,7146,396,1597,0,1754,0,0,0
0,7147,396,1597,0,1754,1,0,0
0,7148,396,1598,0,1755,0,0,0
0,7149,396,1598,0,1755,1,0,0
0,7150,396,1599,0,1756,0,0,0
0,7151,396,1599,0,1756,1,0,0
0,7152,396,1600,0,1757,0,0,0
0,7153,396,1600,0,1757,1,0,0
0,7154,397,1601,0,1758,0,0,0
0,7155,397,1601,0,1758,1,0,0
0,7156,397,1602,0,1759,0,0,0
0,7157,397,1602,0,1759,1,0,0
0,7158,397,1603,0,1760,0,0,0
0,7159,397,1603,0,1760,1,0,0
0,7160,397,1604,0,1761,0,0,0
0,7161,397,1604,0,1761,1,0,0
0,7162,397,1605,0,1762,0,0,0
0,7163,397,1605,0,1762,1,0,0
0,7164,397,1606,0,1763,0,0,0
0,7165,397,1606,0,1763,1,0,0
0,7166,397,1607,0,1764,0,0,0
0,7167,397,1607,0,1764,1,0,0
0,7168,397,1608,0,1765,0,0,0
0,7169,397,1608,0,1765,1,0,0
0,7170,397,1609,0,1766,0,0,0
0,7171,397,1609,0,1766,1,0,0
0,7172,397,1610,0,1767,0,0,0
0,7173,397,1610,0,1767,1,0,0
0,7174,397,1611,0,1768,0,0,0
0,7175,397,1611,0,1768,1,0,0
0,7176,397,1612,0,1769,0,0,0
0,7177,397,1612,0,1769,1,0,0
0,7178,397,1613,0,1770,0,0,0
0,7179,397,1613,0,1770,1,0,0
0,7181,326,1137,0,1124,1,0,0
0,7182,326,1138,0,1125,1,0,0
0,7183,326,1139,0,1126,1,0,0
0,7184,329,1146,0,1133,1,0,0
0,7185,329,1147,0,1134,1,0,0
0,7186,329,1148,0,1135,1,0,0
0,7187,327,1140,0,1127,1,0,0
0,7188,327,1141,0,1128,1,0,0
0,7189,327,1142,0,1129,1,0,0
0,7190,328,1143,0,1130,1,0,0
0,7191,328,1144,0,1131,1,0,0
0,7192,328,1145,0,1132,1,0,0
0,7254,276,863,0,964,1,0,0
0,7255,276,862,0,963,1,0,0
0,7256,276,858,0,959,1,0,0
0,7257,276,859,0,960,1,0,0
0,7258,276,860,0,961,1,0,0
0,7259,276,844,0,937,1,0,0
0,7260,276,866,0,967,1,0,0
0,7261,276,864,0,965,1,0,0
0,7262,275,824,0,972,1,0,0
0,7263,275,826,0,973,1,0,0
0,7264,275,827,0,969,1,0,0
0,7265,275,828,0,968,1,0,0
0,7266,275,833,0,974,1,0,0
0,7267,275,834,0,975,1,0,0
0,7268,275,837,0,976,1,0,0
0,7269,334,1204,0,1284,1,0,0
0,7270,334,1202,0,1282,1,0,0
0,7271,334,1205,0,1285,1,0,0
0,7272,334,1206,0,1286,1,0,0
0,7273,334,1207,0,1293,1,0,0
0,7274,334,1208,0,1294,1,0,0
0,7275,334,1216,0,1316,1,0,0
0,7276,334,1203,0,1283,1,0,0
0,7277,325,1124,0,1111,1,0,0
0,7278,325,1125,0,1112,1,0,0
0,7279,325,1126,0,1113,1,0,0
0,7280,325,1127,0,1114,1,0,0
0,7281,325,1129,0,1116,1,0,0
0,7282,325,1136,0,1123,1,0,0
0,7283,330,1163,0,1150,1,0,0
0,7284,330,1155,0,1142,1,0,0
0,7285,330,1156,0,1143,1,0,0
0,7286,330,1160,0,1147,1,0,0
0,7287,330,1161,0,1148,1,0,0
0,7288,330,1158,0,1145,1,0,0
0,7289,330,1154,0,1141,1,0,0
0,7290,349,1266,0,1409,1,0,0
0,7291,349,1267,0,1410,1,0,0
0,7292,349,1268,0,1411,1,0,0
0,7293,349,1269,0,1412,1,0,0
0,7294,349,1277,0,1420,1,0,0
0,7295,349,1270,0,1413,1,0,0
0,7296,349,1271,0,1414,1,0,0
0,7297,349,1272,0,1415,1,0,0
0,7409,357,1765,0,1944,0,0,0
0,7410,357,1765,0,1944,1,0,0
0,7411,360,1766,0,1945,0,0,0
0,7412,360,1766,0,1945,1,0,0
0,7413,330,1767,0,1946,0,0,0
0,7414,330,1767,0,1946,1,0,0
0,7499,330,1770,0,1949,0,0,0
0,7500,330,1770,0,1949,1,0,0
0,7526,345,1237,0,1357,2,1808,10
0,7527,345,1238,0,1358,2,1808,10
0,7528,345,1239,0,1359,2,1808,10
0,7529,345,1240,0,1360,2,1808,10
0,7530,345,1241,0,1361,2,1808,10
0,7531,345,1242,0,1362,2,1808,10
0,7532,346,1243,0,1363,2,1808,10
0,7533,346,1244,0,1364,2,1808,10
0,7534,346,1245,0,1365,2,1808,10
0,7535,346,1246,0,1366,2,1808,10
0,7536,346,1247,0,1367,2,1808,10
0,7537,346,1248,0,1368,2,1808,10
0,7538,347,1249,0,1369,2,1808,10
0,7539,347,1250,0,1370,2,1808,10
0,7540,347,1251,0,1371,2,1808,10
0,7541,347,1252,0,1372,2,1808,10
0,7542,347,1253,0,1373,2,1808,10
0,7543,347,1254,0,1374,2,1808,10
0,7544,348,1255,0,1375,2,1808,10
0,7545,348,1256,0,1376,2,1808,10
0,7546,348,1257,0,1377,2,1808,10
0,7547,348,1258,0,1378,2,1808,10
0,7548,348,1259,0,1379,2,1808,10
0,7549,348,1260,0,1380,2,1808,10
0,7550,396,1594,0,1751,2,0,0
0,7551,308,1056,0,1075,2,0,0
0,7552,308,1058,0,1077,2,0,0
0,7553,315,1075,0,1387,2,0,0
0,7554,330,1168,0,1155,2,0,0
0,7555,330,1767,0,1946,2,0,0
0,7556,357,1309,0,1452,2,0,0
0,7557,357,1317,0,1460,2,0,0
0,7558,357,1308,0,1451,2,0,0
0,7559,357,1312,0,1455,2,0,0
0,7560,357,1314,0,1457,2,0,0
0,7561,357,1310,0,1453,2,0,0
0,7562,357,1315,0,1458,2,0,0
0,7563,357,1311,0,1454,2,0,0
0,7564,357,1313,0,1456,2,0,0
0,7565,357,1316,0,1459,2,0,0
0,7566,325,1122,0,1109,2,0,0
0,7567,325,1125,0,1112,2,0,0
0,7568,325,1126,0,1113,2,0,0
0,7569,325,1127,0,1114,2,0,0
0,7570,325,1128,0,1115,2,0,0
0,7571,325,1129,0,1116,2,0,0
0,7572,325,1130,0,1117,2,0,0
0,7573,325,1135,0,1122,2,0,0
0,7574,325,1132,0,1119,2,0,0
0,7575,325,1133,0,1120,2,0,0
0,7576,276,1010,0,1050,2,0,0
0,7577,276,859,0,960,2,0,0
0,7578,276,849,0,942,2,0,0
0,7579,276,994,0,1033,2,0,0
0,7580,276,851,0,944,2,0,0
0,7581,276,995,0,1034,2,0,0
0,7582,368,1399,0,1556,2,0,0
0,7583,368,1400,0,1557,2,0,0
0,7584,368,1401,0,1558,2,0,0
0,7585,368,1402,0,1559,2,0,0
0,7586,368,1403,0,1560,2,0,0
0,7587,368,1404,0,1561,2,0,0
0,7588,325,1123,0,1110,2,0,0
0,7589,325,1121,0,1108,2,0,0
0,7590,330,1163,0,1150,2,0,0
0,7591,330,1167,0,1154,2,0,0
0,7592,349,1276,0,1419,2,0,0
0,7593,275,832,0,1035,2,0,0
0,7594,334,1213,0,1313,2,0,0
0,7595,334,1215,0,1315,2,0,0
0,7596,365,1380,0,1513,2,0,0
0,7597,360,1375,0,1508,2,0,0
0,7598,315,1074,0,1386,2,0,0
0,7599,315,1076,0,1388,2,0,0
0,7600,311,1071,0,1078,2,0,0
0,7601,311,1072,0,1079,2,0,0
0,7602,311,1073,0,1080,2,0,0
0,7603,319,1087,0,1353,2,0,0
0,7604,319,1088,0,1354,2,0,0
0,7605,319,1089,0,1355,2,0,0
0,7606,319,1090,0,1356,2,0,0
0,7607,307,1053,0,1349,2,0,0
0,7608,307,1054,0,1350,2,0,0
0,7609,307,1055,0,1351,2,0,0
0,7610,316,1078,0,1390,2,0,0
0,7611,316,1079,0,1088,2,0,0
0,7612,316,1077,0,1389,2,0,0
0,7613,312,1063,0,1384,2,0,0
0,7614,312,1064,0,1385,2,0,0
0,7615,320,1092,0,1395,2,0,0
0,7616,320,1093,0,1396,2,0,0
0,7617,320,1094,0,1397,2,0,0
0,7618,320,1095,0,1398,2,0,0
0,7619,308,1057,0,1076,2,0,0
0,7620,321,1097,0,1400,2,0,0
0,7621,321,1098,0,1401,2,0,0
0,7622,321,1099,0,1402,2,0,0
0,7623,321,1100,0,1403,2,0,0
0,7624,318,1084,0,1085,2,0,0
0,7625,318,1085,0,1086,2,0,0
0,7626,313,1066,0,1082,2,0,0
0,7627,313,1067,0,1083,2,0,0
0,7628,310,1051,0,1070,2,0,0
0,7629,310,1052,0,1071,2,0,0
0,7630,317,1081,0,1392,2,0,0
0,7631,317,1082,0,1393,2,0,0
0,7632,314,1069,0,1073,2,0,0
0,7633,314,1070,0,1074,2,0,0
0,7634,324,1113,0,1094,2,0,0
0,7635,324,1114,0,1095,2,0,0
0,7636,324,1112,0,1093,2,0,0
0,7637,324,1115,0,1096,2,0,0
0,7638,309,1048,0,1067,2,0,0
0,7639,309,1049,0,1068,2,0,0
0,7640,275,870,0,971,2,0,0
0,7641,275,836,0,1002,2,0,0
0,7642,360,1367,0,1500,2,0,0
0,7643,360,1368,0,1501,2,0,0
0,7644,360,1374,0,1507,2,0,0
0,7645,360,1366,0,1499,2,0,0
0,7646,360,1365,0,1498,2,0,0
0,7647,360,1377,0,1510,2,0,0
0,7648,360,1766,0,1945,2,0,0
0,7649,365,1409,0,1566,2,0,0
0,7650,365,1379,0,1512,2,0,0
0,7651,330,1154,0,1141,2,0,0
0,7652,368,1396,0,1553,2,0,0
0,7653,368,1405,0,1562,2,0,0
0,7654,392,1556,0,1713,2,0,0
0,7655,392,1547,0,1704,2,0,0
0,7656,392,1549,0,1706,2,0,0
0,7657,304,1000,0,1040,2,0,0
0,7658,304,1005,0,1045,2,0,0
0,7659,357,1303,0,1446,2,0,0
0,7660,357,1306,0,1449,2,0,0
0,7661,357,1765,0,1944,2,0,0
0,7662,357,1305,0,1448,2,0,0
0,7663,325,1124,0,1111,2,0,0
0,7664,330,1170,0,1157,2,0,0
0,7665,330,1160,0,1147,2,0,0
0,7666,330,1161,0,1148,2,0,0
0,7667,330,1158,0,1145,2,0,0
0,7668,330,1164,0,1151,2,0,0
0,7669,330,1169,0,1156,2,0,0
0,7670,330,1165,0,1152,2,0,0
0,7671,330,1155,0,1142,2,0,0
0,7672,330,1156,0,1143,2,0,0
0,7673,325,1136,0,1123,2,0,0
0,7681,319,1086,0,1352,2,0,0
0,7682,320,1091,0,1394,2,0,0
0,7683,321,1096,0,1399,2,0,0
0,7684,324,1111,0,1089,2,0,0
0,7685,309,1047,0,1066,2,0,0
0,7686,334,1202,0,1282,2,0,0
0,7687,334,1203,0,1283,2,0,0
0,7688,360,1378,0,1511,2,0,0
0,7689,360,1372,0,1505,2,0,0
0,7690,360,1373,0,1506,2,0,0
0,7691,360,1364,0,1497,2,0,0
0,7692,360,1371,0,1504,2,0,0
0,7693,360,1370,0,1503,2,0,0
0,7694,360,1369,0,1502,2,0,0
0,7695,365,1418,0,1575,2,0,0
0,7696,365,1407,0,1564,2,0,0
0,7697,365,1408,0,1565,2,0,0
0,7698,365,1416,0,1573,2,0,0
0,7699,365,1417,0,1574,2,0,0
0,7700,365,1414,0,1571,2,0,0
0,7701,365,1413,0,1570,2,0,0
0,7702,365,1415,0,1572,2,0,0
0,7703,365,1410,0,1567,2,0,0
0,7704,365,1411,0,1568,2,0,0
0,7705,365,1412,0,1569,2,0,0
0,7706,365,1381,0,1514,2,0,0
0,7707,349,1272,0,1415,2,0,0
0,7708,349,1273,0,1416,2,0,0
0,7709,349,1265,0,1408,2,0,0
0,7710,349,1266,0,1409,2,0,0
0,7711,349,1267,0,1410,2,0,0
0,7712,349,1270,0,1413,2,0,0
0,7713,349,1271,0,1414,2,0,0
0,7714,349,1275,0,1418,2,0,0
0,7715,349,1264,0,1407,2,0,0
0,7716,349,1274,0,1417,2,0,0
0,7717,349,1268,0,1411,2,0,0
0,7718,349,1269,0,1412,2,0,0
0,7719,349,1277,0,1420,2,0,0
0,7720,330,1770,0,1949,2,0,0
0,7721,334,1209,0,1309,2,0,0
0,7722,334,1211,0,1311,2,0,0
0,7723,334,1204,0,1284,2,0,0
0,7724,334,1210,0,1310,2,0,0
