ID,FileDataID,Roll,Pitch,Yaw,TextureFileDataID[0],TextureFileDataID[1],TextureFileDataID[2],TextureScrollRateU[0],TextureScrollRateU[1],TextureScrollRateU[2],TextureScrollRateV[0],TextureScrollRateV[1],TextureScrollRateV[2],TextureScaleU[0],TextureScaleU[1],TextureScaleU[2],TextureScaleV[0],TextureScaleV[1],TextureScaleV[2]
590,0,0,0,90,1255207,1034858,1034858,0,1.25,1.25,0,0.5,1.25,1,0.7,0.5,0.5,1,0.7
591,1121467,0,0,0,1147505,0,0,0,0,0,0,0,0,1,1,1,1,1,1
592,1003306,0,0,90,1147500,0,0,0,0,0,0,0,0,1,1,1,1,1,1
593,1121467,0,0,0,1260197,0,0,0,0,0,0,0,0,1,1,1,1,1,1
594,1121467,0,0,0,1147505,0,0,0,0,0,0,0,0,1,1,1,1,1,1
595,0,0,0,90,1089595,0,0,0,0,0,0,0,0,1,1,1,1,1,1
596,0,0,0,90,1339292,0,0,0,0,0,0,0,0,1,1,1,1,1,1
597,0,0,0,90,1339290,0,0,0,0,0,0,0,0,1,1,1,1,1,1
598,0,0,0,90,1147497,0,0,0,0,0,0,0,0,1,1,1,1,1,1
599,0,0,0,0,1389444,0,0,0,0,0,0,0,0,1,1,1,1,1,1
600,0,0,0,90,1342609,1029569,1365189,0,1.25,1.25,0,0.5,1.25,1,0.7,0.5,0.5,1,0.7
601,0,0,0,90,1277880,0,0,0,0,0,0,0,0,1,1,1,1,1,1
602,1089052,0,0,0,1277880,0,0,0,0,0,0,0,0,1,1,1,1,1,1
603,1089592,0,0,0,1147497,0,0,0,0,0,0,0,0,1,1,1,1,1,1
604,1089052,0,0,0,1147494,0,0,0,0,0,0,0,0,3,1,1,1,3,1
605,1003306,0,0,90,1147500,0,0,0,0,0,0,0,0,1,1,1,1,1,1
606,1089052,0,0,0,1147494,0,0,0,0,0,0,0,0,3,1,1,1,3,1
607,0,0,0,90,1342609,961904,1109876,0,1,1,0,0.5,1.25,1,0.7,0.5,0.5,1,0.7
608,0,0,0,90,1387203,0,0,0,0,0,0,0,0,1,1,1,1,1,1
609,1089052,0,0,0,1147501,0,0,0,0,0,0,0,0,3,1,1,1,3,1
610,0,0,0,90,1260198,0,0,0,0,0,0,0,0,1,1,1,1,1,1
611,1089052,0,0,0,1260194,0,0,0,0,0,0,0,0,3,1,1,1,3,1
612,1089052,0,0,0,1147494,0,0,0,0,0,0,0,0,3,1,1,1,3,1
613,1121467,0,0,0,1147507,0,0,0,0,0,0,0,0,1,1,1,1,1,1
614,0,0,0,90,1147499,0,0,0,0,0,0,0,0,1,1,1,1,1,1
616,0,0,0,90,1342609,975867,1355387,0,-1,-3,0,0,0,1,0.5,0.2,0.5,1,1
617,0,0,0,90,1342609,930327,984911,0,1,1,0,0.5,1.25,1,0.7,0.5,0.5,1,0.7
618,1101646,0,0,0,1405605,0,0,0,0,0,0,0,0,1,1,1,1,1,1
619,1101646,0,0,0,1405606,0,0,0,0,0,0,0,0,1,1,1,1,1,1
620,1101646,0,0,0,1405606,0,0,0,0,0,0,0,0,1,1,1,1,1,1
621,1003306,0,0,90,1147505,0,0,0,0,0,0,0,0,1,1,1,1,1,1
622,1121467,0,0,0,1254360,0,0,0,0,0,0,0,0,1,1,1,1,1,1
623,1121467,0,0,0,1254360,0,0,0,0,0,0,0,0,1,1,1,1,1,1
624,0,0,0,0,1147505,0,0,0,0,0,0,0,0,1,1,1,1,1,1
625,1101646,0,0,0,1411458,0,0,0,0,0,0,0,0,1,1,1,1,1,1
626,0,0,0,0,1147500,0,0,0,0,0,0,0,0,1,1,1,1,1,1
627,0,0,0,90,1411459,0,0,0,0,0,0,0,0,1,1,1,1,1,1
628,0,0,0,90,1121467,0,0,0,0,0,0,0,0,1,1,1,1,1,1
629,1121467,0,0,0,1147498,0,0,0,0,0,0,0,0,1,1,1,1,1,1
630,0,0,0,90,1342609,975867,1355387,0,-1,-3,0,0,0,1,0.5,0.2,0.5,1,1
631,1121467,0,0,0,1245031,0,0,0,0,0,0,0,0,1,1,1,1,1,1
632,0,0,0,90,1260193,0,0,0,0,0,0,0,0,1,1,1,1,1,1
659,0,0,0,90,1089595,0,0,0,0,0,0,0,0,1,1,1,1,1,1
660,0,0,0,90,1089595,0,0,0,0,0,0,0,0,1,1,1,1,1,1
661,0,0,0,90,1089595,0,0,0,0,0,0,0,0,1,1,1,1,1,1
662,0,0,0,90,1089595,0,0,0,0,0,0,0,0,1,1,1,1,1,1
663,0,0,0,90,1089595,0,0,0,0,0,0,0,0,1,1,1,1,1,1
664,0,0,0,90,1089595,0,0,0,0,0,0,0,0,1,1,1,1,1,1
665,0,0,0,90,1089595,0,0,0,0,0,0,0,0,1,1,1,1,1,1
666,0,0,0,90,1089595,0,0,0,0,0,0,0,0,1,1,1,1,1,1
667,0,0,0,90,1089595,0,0,0,0,0,0,0,0,1,1,1,1,1,1
668,0,0,0,90,1089595,0,0,0,0,0,0,0,0,1,1,1,1,1,1
669,0,0,0,90,1089595,0,0,0,0,0,0,0,0,1,1,1,1,1,1
670,0,0,0,90,1089595,0,0,0,0,0,0,0,0,1,1,1,1,1,1
671,0,0,0,90,1089595,0,0,0,0,0,0,0,0,1,1,1,1,1,1
672,0,0,0,90,1089595,0,0,0,0,0,0,0,0,1,1,1,1,1,1
673,0,0,0,90,1089595,0,0,0,0,0,0,0,0,1,1,1,1,1,1
674,0,0,0,90,1089595,0,0,0,0,0,0,0,0,1,1,1,1,1,1
675,0,0,0,90,1089595,0,0,0,0,0,0,0,0,1,1,1,1,1,1
676,0,0,0,90,1089595,0,0,0,0,0,0,0,0,1,1,1,1,1,1
677,0,0,0,90,1089595,0,0,0,0,0,0,0,0,1,1,1,1,1,1
678,0,0,0,90,1089595,0,0,0,0,0,0,0,0,1,1,1,1,1,1
679,0,0,0,90,1089595,0,0,0,0,0,0,0,0,1,1,1,1,1,1
680,0,0,0,90,1089595,0,0,0,0,0,0,0,0,1,1,1,1,1,1
681,0,0,0,90,1089595,0,0,0,0,0,0,0,0,1,1,1,1,1,1
682,0,0,0,90,1089595,0,0,0,0,0,0,0,0,1,1,1,1,1,1
683,0,0,0,90,1089595,0,0,0,0,0,0,0,0,1,1,1,1,1,1
684,0,0,0,90,1089595,0,0,0,0,0,0,0,0,1,1,1,1,1,1
685,971054,0,0,90,1147509,0,0,0,0,0,0,0,0,1,1,1,1,1,1
686,971054,0,0,90,1147496,0,0,0,0,0,0,0,0,1,1,1,1,1,1
687,959109,0,0,90,1147502,0,0,0,0,0,0,0,0,1,1,1,1,1,1
688,959109,0,0,90,1147502,0,0,0,0,0,0,0,0,1,1,1,1,1,1
689,1121467,0,0,0,1121467,0,0,0,0,0,0,0,0,1,1,1,1,1,1
690,1003306,0,0,90,1237598,0,0,0,0,0,0,0,0,1,1,1,1,1,1
691,0,0,0,90,1339292,0,0,0,0,0,0,0,0,1,1,1,1,1,1
692,0,0,0,90,1339291,0,0,0,0,0,0,0,0,1,1,1,1,1,1
693,0,0,0,90,1339292,0,0,0,0,0,0,0,0,1,1,1,1,1,1
694,0,0,0,90,1339290,0,0,0,0,0,0,0,0,1,1,1,1,1,1
695,0,0,0,0,1147491,0,0,0,0,0,0,0,0,1,1,1,1,1,1
696,0,0,0,90,1339292,0,0,0,0,0,0,0,0,1,1,1,1,1,1
703,1121467,0,0,0,1147501,0,0,0,0,0,0,0,0,1,1,1,1,1,1
704,1121467,0,0,0,1147505,0,0,0,0,0,0,0,0,1,1,1,1,1,1
705,0,0,0,90,1339290,0,0,0,0,0,0,0,0,1,1,1,1,1,1
706,0,0,0,90,1339292,0,0,0,0,0,0,0,0,1,1,1,1,1,1
707,1003306,0,0,90,1147498,0,0,0,0,0,0,0,0,1,1,1,1,1,1
708,1121467,0,0,0,1399829,0,0,0,0,0,0,0,0,1,1,1,1,1,1
709,1121467,0,0,0,1339290,0,0,0,0,0,0,0,0,1,1,1,1,1,1
710,0,0,0,90,1147492,0,0,0,0,0,0,0,0,1,1,1,1,1,1
711,1121467,0,0,0,1339290,0,0,0,0,0,0,0,0,1,1,1,1,1,1
712,1121467,0,0,0,1245031,0,0,0,0,0,0,0,0,1,1,1,1,1,1
713,0,0,0,90,1376517,0,0,0,0,0,0,0,0,1,1,1,1,1,1
714,971054,0,0,90,1147491,0,0,0,0,0,0,0,0,1,1,1,1,1,1
715,971054,0,0,90,1147502,0,0,0,0,0,0,0,0,1,1,1,1,1,1
716,1121467,0,0,0,1147501,0,0,0,0,0,0,0,0,1,1,1,1,1,1
717,1121467,0,0,0,1147501,0,0,0,0,0,0,0,0,1,1,1,1,1,1
718,1121467,0,0,0,1339290,0,0,0,0,0,0,0,0,1,1,1,1,1,1
719,1121467,0,0,0,1277880,0,0,0,0,0,0,0,0,1,1,1,1,1,1
720,0,0,0,90,1334004,0,0,0,0,0,0,0,0,1,1,1,1,1,1
722,1101646,0,0,0,1147504,0,0,0,0,0,0,0,0,1,1,1,1,1,1
723,1121467,0,0,0,1277880,0,0,0,0,0,0,0,0,1,1,1,1,1,1
724,0,0,0,0,1147500,0,0,0,0,0,0,0,0,1,1,1,1,1,1
725,0,0,0,0,1455920,0,0,0,0,0,0,0,0,1,1,1,1,1,1
726,0,0,0,0,1147501,0,0,0,0,0,0,0,0,1,1,1,1,1,1
727,1003306,0,0,90,1147498,0,0,0,0,0,0,0,0,1,1,1,1,1,1
728,0,0,0,90,1277880,0,0,0,0,0,0,0,0,1,1,1,1,1,1
729,1101646,0,0,0,1147502,0,0,0,0,0,0,0,0,1,1,1,1,1,1
730,0,0,0,90,1277880,0,0,0,0,0,0,0,0,1,1,1,1,1,1
731,0,0,0,90,1147507,0,0,0,0,0,0,0,0,1,1,1,1,1,1
732,0,0,0,90,1342609,968770,985347,0,1,1,0,0.5,1.25,1,0.7,0.5,0.5,1,0.7
733,0,0,0,0,1339290,0,0,0,0,0,0,0,0,1,1,1,1,1,1
734,0,0,0,0,1339290,0,0,0,0,0,0,0,0,1,1,1,1,1,1
735,1003306,0,0,90,1147505,0,0,0,0,0,0,0,0,1,1,1,1,1,1
736,0,0,0,0,1147505,0,0,0,0,0,0,0,0,1,1,1,1,1,1
737,1003306,0,0,90,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
738,1003306,0,0,90,1260197,0,0,0,0,0,0,0,0,1,1,1,1,1,1
739,959109,0,0,90,1245031,0,0,0,0,0,0,0,0,1,1,1,1,1,1
740,0,0,0,90,1342609,961904,1109876,0,1,1,0,0.5,1.25,1,0.7,0.5,0.5,1,0.7
741,971054,0,0,90,1339292,0,0,0,0,0,0,0,0,1,1,1,1,1,1
742,1003306,0,0,90,1147502,0,0,0,0,0,0,0,0,1,1,1,1,1,1
743,1003306,0,0,90,1147502,0,0,0,0,0,0,0,0,1,1,1,1,1,1
744,1003306,0,0,90,1147494,0,0,0,0,0,0,0,0,1,1,1,1,1,1
745,0,0,0,90,1147492,0,0,0,0,0,0,0,0,1,1,1,1,1,1
746,1003306,0,0,90,1147497,0,0,0,0,0,0,0,0,1,1,1,1,1,1
748,1121467,0,0,0,1277880,0,0,0,0,0,0,0,0,1,1,1,1,1,1
749,1003306,0,0,90,1147498,0,0,0,0,0,0,0,0,1,1,1,1,1,1
750,1003306,0,0,90,1339290,0,0,0,0,0,0,0,0,1,1,1,1,1,1
751,1003306,0,0,90,1339290,0,0,0,0,0,0,0,0,1,1,1,1,1,1
752,1003306,0,0,90,1339292,0,0,0,0,0,0,0,0,1,1,1,1,1,1
753,1121467,0,0,0,1455920,0,0,0,0,0,0,0,0,1,1,1,1,1,1
754,0,0,0,0,1342609,1399992,1519765,0,-0.5,-0.25,0,0,0,1,0.5,1,1,1,0.5
755,1121467,0,0,0,984065,0,0,0,0,0,0,0,0,1,1,1,1,1,1
756,0,0,0,90,1255207,1034858,1034858,0,1.25,1.25,0,0.5,1.25,1,0.7,0.5,0.5,1,0.7
757,0,0,0,90,1342609,1353417,1353417,0,1.25,1.25,0,0.5,1.25,1,0.7,0.5,0.5,1,0.7
759,1003306,0,0,90,1147494,0,0,0,0,0,0,0,0,1,1,1,1,1,1
760,1003306,0,0,90,1109203,0,0,0,0,0,0,0,0,1,1,1,1,1,1
761,0,0,0,0,1147496,0,0,0,0,0,0,0,0,1,1,1,1,1,1
762,1121467,0,0,0,1455920,0,0,0,0,0,0,0,0,1,1,1,1,1,1
763,1121467,0,0,0,1455920,0,0,0,0,0,0,0,0,1,1,1,1,1,1
764,1121467,0,0,0,1455920,0,0,0,0,0,0,0,0,1,1,1,1,1,1
765,1089592,0,0,0,1147497,0,0,0,0,0,0,0,0,1,1,1,1,1,1
766,0,0,0,90,1339290,0,0,0,0,0,0,0,0,1,1,1,1,1,1
767,1003306,0,0,90,1339290,0,0,0,0,0,0,0,0,1,1,1,1,1,1
768,1003306,0,0,90,1339290,0,0,0,0,0,0,0,0,1,1,1,1,1,1
769,0,0,0,90,1089593,0,0,0,0,0,0,0,0,1,1,1,1,1,1
770,1003306,0,0,90,1147497,0,0,0,0,0,0,0,0,1,1,1,1,1,1
771,1003306,0,0,90,1147497,0,0,0,0,0,0,0,0,1,1,1,1,1,1
772,0,0,0,90,1147497,0,0,0,0,0,0,0,0,1,1,1,1,1,1
773,0,0,0,90,1147497,0,0,0,0,0,0,0,0,1,1,1,1,1,1
774,1121467,0,0,0,1245031,0,0,0,0,0,0,0,0,1,1,1,1,1,1
775,1089592,0,0,0,1268982,0,0,0,0,0,0,0,0,1,1,1,1,1,1
776,1089052,0,0,0,1254360,0,0,0,0,0,0,0,0,1,1,1,1,1,1
777,1089592,0,0,0,1339290,0,0,0,0,0,0,0,0,1,1,1,1,1,1
778,1121467,0,0,0,1277880,0,0,0,0,0,0,0,0,1,1,1,1,1,1
779,0,0,0,90,1342609,985347,975867,0,1.25,1.25,0,0.5,1.25,1,0.7,0.5,0.5,1,0.7
782,1121467,0,0,0,1147498,0,0,0,0,0,0,0,0,1,1,1,1,1,1
783,1003306,0,0,90,1147502,0,0,0,0,0,0,0,0,1,1,1,1,1,1
784,0,0,0,90,1254360,0,0,0,0,0,0,0,0,1,1,1,1,1,1
785,1121467,0,0,0,1277880,0,0,0,0,0,0,0,0,1,1,1,1,1,1
786,1121467,0,0,0,1277880,0,0,0,0,0,0,0,0,1,1,1,1,1,1
787,1089052,0,0,0,1405605,0,0,0,0,0,0,0,0,3,1,1,1,3,1
789,0,0,0,90,1089595,0,0,0,0,0,0,0,0,1,1,1,1,1,1
792,0,0,0,90,1089595,0,0,0,0,0,0,0,0,1,1,1,1,1,1
793,1003306,0,0,90,1147505,0,0,0,0,0,0,0,0,1,1,1,1,1,1
794,1121467,0,0,0,1334004,0,0,1,0,0,1,0,0,0.01,1,1,1,0.01,1
800,0,0,0,90,1147500,0,0,0,0,0,0,0,0,0.5,1,1,1,1,1
801,0,0,0,90,1147497,0,0,0,0,0,0,0,0,1,1,1,1,1,1
802,0,0,0,90,1455920,0,0,0,0,0,0,0,0,1,1,1,1,1,1
803,0,0,0,90,1147499,0,0,0,0,0,0,0,0,1,1,1,1,1,1
804,0,0,0,90,1147497,0,0,0,0,0,0,0,0,1,1,1,1,1,1
805,0,0,0,90,1147497,0,0,0,0,0,0,0,0,1,1,1,1,1,1
806,0,0,0,90,1411458,0,0,0,0,0,0,0,0,1,1,1,1,1,1
807,0,0,0,90,1387203,0,0,0,0,0,0,0,0,1,1,1,1,1,1
808,0,0,0,90,1147499,0,0,0,0,0,0,0,0,1,1,1,1,1,1
809,0,0,0,90,1260192,0,0,0,0,0,0,0,0,1,1,1,1,1,1
810,0,0,0,90,1147499,0,0,0,0,0,0,0,0,1,1,1,1,1,1
811,0,0,0,90,1147498,0,0,0,0,0,0,0,0,1,1,1,1,1,1
812,0,0,0,90,1387203,0,0,0,0,0,0,0,0,1,1,1,1,1,1
813,0,0,0,90,1339290,0,0,0,0,0,0,0,0,1,1,1,1,1,1
814,0,0,0,90,1339290,0,0,0,0,0,0,0,0,1,1,1,1,1,1
815,0,0,0,90,1455920,0,0,0,0,0,0,0,0,1,1,1,1,1,1
816,0,0,0,90,1147497,0,0,0,0,0,0,0,0,1,1,1,1,1,1
817,0,0,0,90,1339292,0,0,0,0,0,0,0,0,1,1,1,1,1,1
818,1121467,0,0,0,1334004,0,0,1,0,0,1,0,0,0.01,1,1,1,0.01,1
819,0,0,0,90,1387203,0,0,0,0,0,0,0,0,1,1,1,1,1,1
820,0,0,0,90,1339290,0,0,0,0,0,0,0,0,1,1,1,1,1,1
821,0,0,0,90,1387203,0,0,0,0,0,0,0,0,1,1,1,1,1,1
822,0,0,0,90,1147495,0,0,0,0,0,0,0,0,1,1,1,1,1,1
823,0,0,0,90,1147497,0,0,0,0,0,0,0,0,1,1,1,1,1,1
824,0,0,0,90,1387203,0,0,0,0,0,0,0,0,1,1,1,1,1,1
825,0,0,0,90,1278112,0,0,0,0,0,0,0,0,1,1,1,1,1,1
826,0,0,0,90,1260193,0,0,0,0,0,0,0,0,1,1,1,1,1,1
827,0,0,0,90,1411458,0,0,0,0,0,0,0,0,1,1,1,1,1,1
828,0,0,0,90,1147494,0,0,0,0,0,0,0,0,1,1,1,1,1,1
829,0,0,0,90,1399831,0,0,0,0,0,0,0,0,1,1,1,1,1,1
830,0,0,0,90,1399831,0,0,0,0,0,0,0,0,1,1,1,1,1,1
831,0,0,0,90,1245031,0,0,0,0,0,0,0,0,1,1,1,1,1,1
832,0,0,0,90,1399829,0,0,0,0,0,0,0,0,1,1,1,1,1,1
833,0,0,0,90,1277880,0,0,0,0,0,0,0,0,1,1,1,1,1,1
834,0,0,0,90,1278112,0,0,0,0,0,0,0,0,1,1,1,1,1,1
835,0,0,0,90,1387203,0,0,0,0,0,0,0,0,1,1,1,1,1,1
836,0,0,0,90,1399829,0,0,0,0,0,0,0,0,1,1,1,1,1,1
837,0,0,0,90,1339290,0,0,0,0,0,0,0,0,1,1,1,1,1,1
838,1003306,0,0,90,1387203,0,0,0,0,0,0,0,0,1,1,1,1,1,1
839,0,0,0,90,1254361,0,0,0,0,0,0,0,0,1,1,1,1,1,1
840,1003306,0,0,90,1147502,0,0,0,0,0,0,0,0,1,1,1,1,1,1
841,0,0,0,90,1245031,0,0,0,0,0,0,0,0,1,1,1,1,1,1
842,1003306,0,0,90,1147498,0,0,0,0,0,0,0,0,1,1,1,1,1,1
843,1121467,0,0,0,1147500,0,0,0,0,0,0,0,0,1,1,1,1,1,1
844,1121467,0,0,0,1147494,0,0,0,0,0,0,0,0,1,1,1,1,1,1
845,1121467,0,0,0,1147497,0,0,0,0,0,0,0,0,1,1,1,1,1,1
846,1121467,0,0,0,1280594,0,0,0,0,0,0,0,0,1,1,1,1,1,1
847,1121467,0,0,0,1411458,0,0,0,0,0,0,0,0,1,1,1,1,1,1
848,1121467,0,0,0,1387297,0,0,0,0,0,0,0,0,1,1,1,1,1,1
849,1121467,0,0,0,1399829,0,0,0,0,0,0,0,0,1,1,1,1,1,1
850,1121467,0,0,0,1277880,0,0,0,0,0,0,0,0,1,1,1,1,1,1
851,1121467,0,0,0,1405606,0,0,0,0,0,0,0,0,1,1,1,1,1,1
852,1121467,0,0,0,1260193,0,0,0,0,0,0,0,0,1,1,1,1,1,1
853,1121467,0,0,0,1147499,0,0,0,0,0,0,0,0,1,1,1,1,1,1
854,0,0,0,90,1339292,0,0,0,0,0,0,0,0,1,1,1,1,1,1
855,0,0,0,90,1254361,930327,1399834,0,0,0,0,0,0,1,1,1,1,1,1
856,0,0,0,90,1254361,930326,999712,0,0,0,0,0,0,1,1,1,1,1,1
857,1121467,0,0,0,1360833,0,0,0,0,0,0,0,0,1,1,1,1,1,1
858,1121467,0,0,0,1147492,1138062,796719,0,0,0,0,0,0,1,1,1,1,1,1
860,1003306,0,0,90,1334004,0,0,0,0,0,0,0,0,1,1,1,1,1,1
861,1003306,0,0,90,1399836,0,0,0,0,0,0,0,0,1,1,1,1,1,1
862,1003306,0,0,90,1399836,0,0,0,0,0,0,0,0,1,1,1,1,1,1
864,0,0,0,90,1245031,0,0,0,0,0,0,0,0,1,1,1,1,1,1
865,1003306,0,0,90,1147506,0,0,0,0,0,0,0,0,1,1,1,1,1,1
866,1003306,0,0,90,1147505,0,0,0,0,0,0,0,0,1,1,1,1,1,1
867,0,0,0,90,1411459,0,0,0,0,0,0,0,0,1,1,1,1,1,1
868,1003306,0,0,90,1989709,0,0,0,0,0,0,0,0,1,1,1,1,1,1
869,1003306,0,0,90,1147505,0,0,0,0,0,0,0,0,1,1,1,1,1,1
870,0,0,0,90,1260193,0,0,0,0,0,0,0,0,1,1,1,1,1,1
871,0,0,0,90,1089595,0,0,0,0,0,0,0,0,1,1,1,1,1,1
872,0,0,0,90,1245031,0,0,0,0,0,0,0,0,1,1,1,1,1,1
873,1003306,0,0,90,1147505,0,0,0,0,0,0,0,0,1,1,1,1,1,1
874,1054820,0,0,90,1277880,0,0,0,0,0,0,0,0,1,1,1,1,1,1
875,1121467,0,0,0,1147500,0,0,1,0,0,1,0,0,0.01,1,1,1,0.01,1
876,0,0,0,90,1089595,0,0,0,0,0,0,0,0,1,1,1,1,1,1
877,1089052,0,0,0,1147506,0,0,0,0,0,0,0,0,3,1,1,1,3,1
878,0,0,0,90,1411459,0,0,0,0,0,0,0,0,1,1,1,1,1,1
879,0,0,0,90,1147505,0,0,0,0,0,0,0,0,1,1,1,1,1,1
880,0,0,0,90,1147495,0,0,0,0,0,0,0,0,1,1,1,1,1,1
881,0,0,0,90,1260197,0,0,0,0,0,0,0,0,1,1,1,1,1,1
882,1003306,0,0,90,1147505,0,0,0,0,0,0,0,0,1,1,1,1,1,1
883,1003306,0,0,90,1147505,0,0,0,0,0,0,0,0,1,1,1,1,1,1
884,1121467,0,0,0,1255207,0,0,0,0,0,0,0,0,1,1,1,1,1,1
885,0,0,0,90,1387203,0,0,0,0,0,0,0,0,1,1,1,1,1,1
887,1089052,0,0,0,1260198,0,0,0,0,0,0,0,0,3,1,1,1,3,1
888,1121467,0,0,0,1411458,0,0,0,0,0,0,0,0,2,1,1,1,2,1
889,0,0,0,90,1268982,0,0,0,0,0,0,0,0,1,1,1,1,1,1
890,0,0,0,90,1339290,0,0,0,0,0,0,0,0,1,1,1,1,1,1
891,1089052,0,0,0,1147502,0,0,0,0,0,0,0,0,1.5,1,1,1,1.5,1
892,1121467,0,0,0,1147504,0,0,0,0,0,0,0,0,1,1,1,1,1,1
893,1121467,0,0,0,1360461,0,0,0,0,0,0,0,0,1,1,1,1,1,1
894,1003306,0,0,90,1147505,0,0,0,0,0,0,0,0,1,1,1,1,1,1
895,1003306,0,0,90,1399831,0,0,0,0,0,0,0,0,1,1,1,1,1,1
896,1003306,0,0,90,1399831,0,0,0,0,0,0,0,0,1,1,1,1,1,1
897,1003306,0,0,90,1147502,0,0,0,0,0,0,0,0,1,1,1,1,1,1
898,1003306,0,0,90,1147490,0,0,0,0,0,0,0,0,1,1,1,1,1,1
899,1003306,0,0,90,1334004,0,0,0,0,0,0,0,0,1,1,1,1,1,1
900,0,0,0,90,1339292,0,0,0,0,0,0,0,0,1,1,1,1,1,1
901,0,0,0,90,1147501,0,0,0,0,0,0,0,0,1,1,1,1,1,1
902,1003306,0,0,90,1334004,0,0,0,0,0,0,0,0,1,1,1,1,1,1
903,0,0,0,90,1411458,0,0,0,0,0,0,0,0,1,1,1,1,1,1
904,0,0,0,90,1411458,0,0,0,0,0,0,0,0,1,1,1,1,1,1
905,0,0,0,90,1147495,0,0,0,0,0,0,0,0,1,1,1,1,1,1
906,0,0,0,90,1280594,0,0,0,0,0,0,0,0,1,1,1,1,1,1
907,0,0,0,90,1147495,0,0,0,0,0,0,0,0,1,1,1,1,1,1
908,0,0,0,90,1280594,0,0,0,0,0,0,0,0,1,1,1,1,1,1
909,0,0,0,90,1080935,0,0,0,0,0,0,0,0,1,1,1,1,1,1
910,0,0,0,90,1147500,0,0,0,0,0,0,0,0,1,1,1,1,1,1
911,1121467,0,0,0,1147504,0,0,0,0,0,0,0,0,1,1,1,1,1,1
912,0,0,0,90,1245031,0,0,0,0,0,0,0,0,1,1,1,1,1,1
913,0,0,0,90,1089595,0,0,0,0,0,0,0,0,1,1,1,1,1,1
914,0,0,0,90,1089595,0,0,0,0,0,0,0,0,1,1,1,1,1,1
915,0,0,0,90,1089595,0,0,0,0,0,0,0,0,1,1,1,1,1,1
916,0,0,0,90,1089595,0,0,0,0,0,0,0,0,1,1,1,1,1,1
917,0,0,0,90,1089595,0,0,0,0,0,0,0,0,1,1,1,1,1,1
918,0,0,0,90,1089595,0,0,0,0,0,0,0,0,1,1,1,1,1,1
919,0,0,0,90,1089595,0,0,0,0,0,0,0,0,1,1,1,1,1,1
920,0,0,0,90,1089595,0,0,0,0,0,0,0,0,1,1,1,1,1,1
921,0,0,0,90,1089595,0,0,0,0,0,0,0,0,1,1,1,1,1,1
922,0,0,0,90,1089595,0,0,0,0,0,0,0,0,1,1,1,1,1,1
923,0,0,0,0,1147494,0,0,0,0,0,0,0,0,1,1,1,1,1,1
925,1003306,0,0,90,1334004,0,0,0,0,0,0,0,0,1,1,1,1,1,1
926,0,0,0,90,1147501,0,0,0,0,0,0,0,0,1,1,1,1,1,1
927,1003306,0,0,90,1334004,0,0,0,0,0,0,0,0,1,1,1,1,1,1
928,1003306,0,0,90,1334004,0,0,0,0,0,0,0,0,1,1,1,1,1,1
929,0,0,0,90,1147491,0,0,0,0,0,0,0,0,1,1,1,1,1,1
930,1121467,0,0,0,1147504,0,0,0,0,0,0,0,0,1,1,1,1,1,1
931,1121467,0,0,0,1147504,0,0,0,0,0,0,0,0,1,1,1,1,1,1
932,0,0,0,90,1147495,0,0,0,0,0,0,0,0,1,1,1,1,1,1
933,1003306,0,0,90,1147506,0,0,0,0,0,0,0,0,1,1,1,1,1,1
934,0,0,0,90,1147500,0,0,0,0,0,0,0,0,1,1,1,1,1,1
935,1121467,0,0,0,1334004,0,0,0,0,0,0,0,0,1,1,1,1,1,1
936,0,0,0,90,1376516,0,0,0,0,0,0,0,0,1,1,1,1,1,1
937,0,0,0,90,1260199,0,0,0,0,0,0,0,0,1,1,1,1,1,1
938,0,0,0,90,1147501,0,0,0,0,0,0,0,0,1,1,1,1,1,1
939,0,0,0,90,1147501,0,0,0,0,0,0,0,0,1,1,1,1,1,1
940,0,0,0,90,1147500,0,0,0,0,0,0,0,0,1,1,1,1,1,1
941,0,0,0,90,1411458,0,0,0,0,0,0,0,0,1,1,1,1,1,1
942,0,0,0,90,1147493,0,0,0,0,0,0,0,0,1,1,1,1,1,1
943,0,0,0,90,1147499,0,0,0,0,0,0,0,0,1,1,1,1,1,1
944,0,0,0,90,1147499,0,0,0,0,0,0,0,0,1,1,1,1,1,1
945,0,0,0,90,1147499,0,0,0,0,0,0,0,0,1,1,1,1,1,1
946,0,0,0,90,1147499,0,0,0,0,0,0,0,0,1,1,1,1,1,1
947,0,0,0,90,1080935,0,0,0,0,0,0,0,0,1,1,1,1,1,1
948,0,0,0,90,1245031,0,0,0,0,0,0,0,0,1,1,1,1,1,1
949,1121467,0,0,0,1121467,0,0,0,0,0,0,0,0,1,1,1,1,1,1
950,1121467,0,0,0,1260194,0,0,0,0,0,0,0,0,1,1,1,1,1,1
951,1121467,0,0,0,1268982,0,0,0,0,0,0,0,0,1,1,1,1,1,1
952,0,0,0,90,1387297,0,0,0,0,0,0,0,0,1,1,1,1,1,1
953,1003306,0,0,90,1334004,0,0,0,0,0,0,0,0,1,1,1,1,1,1
954,0,0,0,90,1089595,0,0,0,0,0,0,0,0,1,1,1,1,1,1
955,1121467,0,0,0,1260193,0,0,0,0,0,0,0,0,1,1,1,1,1,1
956,1121467,0,0,0,1147501,0,0,0,0,0,0,0,0,1,1,1,1,1,1
