ID,QuestID,QuestGiverCreatureID,QuestMapID,QuestPosition[0],QuestPosition[1],QuestPosition[2],CollectableSourceInfoID
24654,31072,62667,870,998.80035,3424.3176,256.6962,41810
24655,31072,62667,870,805.1528,4089.7197,212.02187,41810
24656,31072,62667,870,986.1268,3448.3403,257.07016,41810
24657,26800,1740,0,1861.6168,1603.6473,94.76555,51304
24658,13039,30224,571,6259.091,46.97819,388.317,46454
24664,30963,61625,870,1853.2153,4251.436,148.63368,48749
24665,26830,3144,1,1648.5642,-4362.335,26.76864,41811
24666,26830,86832,1,1669.5903,-4343.08,28.3627,41811
24667,26830,3144,1,1648.5642,-4362.335,26.76864,41811
24668,58180,160280,2222,-1772.7622,-4763.7656,6593.5264,51306
24669,58180,160280,2222,-1600.3594,-5852.526,6858.5586,51306
24670,58180,160280,2222,-1772.3403,-4764.894,6593.525,51306
24671,58180,160280,2222,-1684.7673,-5762.4844,6823.9404,51306
24672,58180,174587,2222,-1682.6129,-4850.493,6589.21,51306
24673,58180,160280,2222,-1775.6892,-4762.705,6593.527,51306
24674,24814,38442,1,-1257.2899,-5543.415,19.773994,46455
24675,24814,38442,1,-802.9844,-5555.7363,4.517709,46455
24676,12052,26647,571,4691.4497,571.6275,119.70081,48750
24677,25709,9540,0,-11038.6,-3444.98,65.7892,51307
24678,25709,9540,0,-11027.427,-3373.3098,65.03485,51307
24679,25344,39840,1,-4529.8853,1834.368,144.32246,48751
24687,50446,131638,1643,674.6285,3430.9792,206.68875,48752
24688,50446,131638,1643,677.8143,3421.2014,206.7142,48752
24689,50446,131638,1643,490.23785,3525.23,189.8113,48752
24690,50446,131638,1643,78.697914,3466.6885,197.10744,48752
24691,50446,131638,1643,107.39584,3501.073,197.21716,48752
24692,50446,131638,1643,674.6285,3430.9792,206.68875,48752
24693,50446,131638,1643,674.6285,3430.9792,206.68875,48752
24694,50446,131638,1643,120.09722,3512.1233,210.47893,48752
24695,11326,24261,571,2888.1562,-3192.9949,122.86991,48753
24696,11324,24261,571,2888.1562,-3192.9949,122.86991,48753
24697,28322,48307,0,-8395.82,-2785.71,194.798,51309
24698,14249,37151,1,4606.8535,-5973.108,155.238,41812
24699,14249,35648,1,4606.8535,-5973.108,155.238,41812
24710,27932,47195,646,153.002,1488.77,227.35,46456
24727,26641,43200,0,258.892,-2756.12,122.555,51314
24731,27369,45431,0,2271.01,-5285.15,82.083,51316
24732,27369,45730,0,3008.11,-3434.52,151.157,51316
24733,27369,45431,0,2736.42,-2454.52,68.6977,51316
24734,27369,45431,0,1868.02,-3699.3,158.597,51316
24735,27369,45730,0,2301.97,-5260.52,82.1948,51316
24736,27369,45431,0,1918.12,-2650.28,60.0837,51316
24737,27369,45730,0,2298.35,-5341.35,90.7519,51316
24738,27369,45730,0,2571.07,-4793.95,108.848,51316
24739,27369,45428,0,2736.42,-2454.52,68.6977,51316
24740,28453,48569,0,-7499.74,-2188.6,165.658,51317
24741,37538,89048,1220,-335.283,6675.3726,4.1987915,48757
24742,10031,19417,530,-3385.2615,5185.652,-95.10892,44065
24743,24943,38620,1,-2094.8628,-3611.236,60.920795,44064
24744,13911,34343,1,4648.1025,579.9028,22.619568,44063
24745,9447,17123,530,504.59192,3882.131,192.07277,41814
24746,27878,46758,0,-6909.62,-3502.61,242.085,51318
24748,25192,39326,1,49.171875,-4220.283,35.300808,46458
24749,9148,16183,530,8119.7144,-6899.6235,70.7596,48758
24753,31262,58779,870,-1057.2673,2040.5677,148.64583,44068
24754,31262,58779,870,-914.50696,-222.38716,39.912437,44068
24755,27222,23905,1,-3845.2083,-4629.663,8.732268,44067
24756,24978,1519,2532,2220.611,1011.2864,37.123554,51321
24757,24978,1519,2532,2220.611,1011.2864,37.123554,51321
24758,24978,1519,1931,2220.611,1011.2864,37.123554,51321
24759,24978,1519,0,2220.611,1011.2864,37.123554,51321
24770,25352,39433,1,5309.5913,-2207.8716,1263.7006,46462
24771,25352,39433,1,5353.5625,-2127.177,1280.5195,46462
24773,29794,55944,860,245.80556,3851.6355,73.06988,48759
24774,29794,55944,860,922.4948,3609.6277,196.44931,48759
24785,9851,18180,530,-1461.778,6344.301,37.24043,46463
24786,25699,7783,0,-11457,-2635.34,3.95198,51327
24787,25699,7783,1,3098.1572,-6361.3037,-15.327808,51327
24788,25699,7783,0,-11220.285,-3475.8645,9.681152,51327
24789,29331,53925,861,1497.3091,321.1389,61.61571,46466
24790,29331,54168,1,5351.1865,-3485.8403,1569.7676,46466
24796,27757,46172,0,-10815.4,-3813.71,21.9255,51329
24797,31836,66260,870,3836.8438,1798.6285,950.9958,8428
24798,12099,26420,571,4340.5693,-5297.952,1.579322,46467
24799,24601,37570,1,-1805.7361,-2380.6753,91.754005,41817
24800,24601,37570,1,-1701.4653,-2237.0503,99.53583,41817
24801,61773,166333,2222,3703.7395,-1616.9375,3169.9446,51330
24802,27757,46172,0,-10815.4,-3813.71,21.9255,51331
24803,25391,8115,1,-4375.724,269.66177,25.49566,41818
24804,26349,392,0,-11397.821,1949.0416,10.012892,51332
24805,34393,78558,1265,4066.5044,-2372.1545,94.581856,46469
24806,34393,78558,1265,4066.427,-2372.5713,94.5967,46469
24807,28030,47393,0,-7109.52,-1202.63,324.299,51333
24808,28030,47393,0,-6868.26,-1233.31,176.802,51333
24809,28710,49400,1,7047.9375,-3838.533,697.9837,48762
24810,27387,10667,0,1875,-3708.62,159.492,51334
24812,30690,60161,870,1866.2048,2055.8645,455.69098,48763
24813,30781,60903,870,1756.6754,2328.6511,377.4279,44073
24814,30781,60903,870,2365.054,3028.4514,417.89255,44073
24815,30781,60903,870,1756.6754,2328.6511,377.4279,44073
24816,30781,60903,870,1756.6754,2328.6511,377.4279,44073
24817,315,1374,0,-5612.144,-516.9948,402.63516,51336
24818,24519,37154,1,-778.2344,-1581.3385,140.80344,44074
24819,25319,39857,1,5190.42,-2955.79,1560.82,46470
24820,28473,168597,1,1936.75,-4779.2485,39.112556,41822
24821,33706,82302,1116,7000,955,80,46471
24822,36443,82302,1116,7000,955,80,46471
24823,27606,45983,0,-3681.2,-6143.23,16.6265,51337
24824,10657,21691,530,1913.9484,5562.1816,262.7083,41824
24826,50335,46409,34,138.369,78.2932,-33.9396,46473
24827,27739,46409,34,80.92027,3.439487,-25.606234,46473
24828,27739,46409,34,84.4642,32.8602,-26.5253,46473
24829,50335,46409,34,84.4642,32.8602,-26.5253,46473
24830,50335,46409,34,80.92027,3.439487,-25.606234,46473
24831,27739,46409,34,138.369,78.2932,-33.9396,46473
24832,26633,2548,0,-14926.732,361.69446,7.5379453,51339
24834,25966,40919,0,-7182.8906,4711.876,-595.90314,51341
24835,25966,40919,0,-7297.924,4782.315,-426.72342,51341
24836,25966,40919,0,-6785.139,4177.895,-480.15793,51341
24837,25966,40919,0,-7308.5815,5247.9116,-426.72342,51341
24838,25966,40919,0,-6785.127,4177.8853,-480.15793,51341
24849,30784,61261,870,1762.1945,2330.3247,377.4279,46476
24850,30784,61261,870,1762.1945,2330.3247,377.4279,46476
24851,30784,61261,870,1762.1945,2330.3247,377.4279,46476
24852,31516,64855,1004,961.3559,605.4948,0.842948,46475
24853,45175,89398,1220,-90.15625,6978.989,12.414845,44077
24854,25722,41129,0,-4116.55,-2766.2,17.9298,51343
24855,38014,102988,1220,628.2726,6559.6665,67.63589,44079
24856,38014,102988,1461,307.14584,7353.356,143.55666,44079
24857,38014,93354,1220,611.74304,6672.58,60.205704,44079
24858,42447,107498,1220,4007.7058,1898.0087,190.50534,41825
24859,42447,107498,1220,4007.7058,1898.0087,190.50534,41825
24860,42447,107498,1220,3914.6077,2144.3125,228.87437,41825
24882,48558,126620,1643,-1408.4896,-961.1215,62.557068,41826
24883,48558,126620,1643,-1715.4462,-972.55206,72.95359,41826
24884,48558,126620,1643,-1838.856,-748.2639,58.35096,41826
24885,38246,93581,1220,1859.1945,7057.3794,39.70585,44080
24886,38246,93581,1220,1856.0035,6942.358,42.150414,44080
24888,28282,46591,0,-3202.55,-5020.97,119.807,51346
24889,28282,48472,0,-3368.34,-4446.6,171.267,51346
24890,28282,48173,0,-3202.53,-5020.92,119.809,51346
24891,9573,17445,530,-3368.1716,-12409.437,23.972858,48766
24892,9573,17445,530,-1968.9623,-11830.719,54.734028,48766
24894,30769,60688,870,2387.4966,2992.5034,417.37137,44082
24895,30002,56786,870,839.3281,-2476.9983,176.32394,48767
24896,30088,56115,870,273.25348,1981.4879,164.18636,46478
24897,30088,56115,870,-330.93402,-624.59204,119.89414,46478
24898,30088,56115,870,548.2934,-627.71356,259.87857,46478
24899,11090,23427,530,-5092.035,581.6629,86.87545,41827
24900,24449,36745,1,3730.138,-5265.104,84.16739,48768
24901,14464,36729,1,2900.9504,-4063.1858,122.51714,46479
24902,11984,26424,571,3850.4922,-1960.4822,208.42732,46480
24903,10588,21183,530,-2810.7434,1259.4045,74.99016,44083
24904,28264,47923,1,6423.77,-964.604,423.149,48769
24927,25878,41441,1,1359.25,1043.5278,165.10956,46482
24928,48179,139912,1643,-1003.2327,1751.9323,124.38273,44084
24929,10808,22024,530,-3503.378,2277.1396,66.02642,48770
24930,34019,79043,1116,465.76736,-94.354164,92.74998,46483
24931,34019,77282,1116,1012.5191,-124.17361,-5.195903,46483
24932,34019,74043,1116,940.3281,-1022.4358,-0.8038195,46483
24933,34019,79043,1116,207.69444,-446.7361,-3.8361232,46483
24934,34019,74043,1116,1094.0677,-476.91147,-28.999054,46483
24935,34019,74043,1116,1016.1788,-1042.5695,7.891644,46483
24936,34019,77282,1116,932.29865,-837.9618,-28.833683,46483
24937,33256,72413,1116,783.48956,-2291.342,99.80506,44085
24938,33256,72413,1277,594.4393,-2470.0347,96.24846,44085
24939,33256,72413,1277,980.26044,-2921.111,99.3355,44085
24940,30973,62273,870,1520.9185,3538.9844,225.75945,41828
24941,30973,62736,870,1377.5938,3569.4036,224.32979,41828
24943,13308,31892,571,6947.772,2027.0667,519.52185,48771
24944,27213,23566,1,-3819.2432,-4564.0903,8.926755,46484
24945,12546,27801,571,5876.064,4116.5283,-85.512276,46485
24946,12546,27801,571,4916.2456,5469.6763,-77.70669,46485
24950,10861,22272,530,-2829.8489,5064.53,-16.0443,44086
24951,28746,39908,644,-446.20486,366.99133,90.504845,41830
24952,48088,127559,1643,902.3316,1090.1493,60.0814,48773
24957,25580,40642,0,-6966.405,5069.724,-610.00415,51354
24958,25580,40642,0,-7295.47,4785.99,-426.723,51354
24959,25580,40642,0,-6598.705,4296.9565,-562.7809,51354
24960,25580,40642,0,-6598.705,4296.9565,-562.7809,51354
24961,25580,42411,0,-7210.13,3919.68,3.8484,51354
24962,9634,17586,530,-2670.197,-12131.401,17.12355,46487
24963,35158,81361,1116,2015.8385,4553.1943,306.17157,41832
24964,34596,81144,1116,2015.6545,4537.835,306.3561,41832
24965,26503,464,0,-9620.8,-1872.82,99.2475,51355
24966,29649,54933,540,-9.533334,7.418663,-13.207715,44090
24967,29650,54931,540,-9.575162,7.444988,-13.207863,44090
24969,9140,16197,530,7643.738,-6803.443,79.18017,44091
24970,11872,25838,571,2779.7622,5238.7993,38.34644,46488
24985,12308,27499,571,4405.7563,-2499.2307,252.96034,46491
24986,12413,26860,571,3270.8853,-2197.2253,117.3726,46491
24987,12413,27727,571,3253.5452,-2337.4917,92.06427,46491
24989,28366,15395,1,6821.855,-2082.5105,623.18646,48775
24990,29600,56802,870,364.69446,331.18228,189.53271,48776
24991,26038,41983,0,-1746.8923,-1581.3923,52.46024,51362
24993,14464,36729,1,2900.9504,-4063.1858,122.51714,48778
24994,28722,10305,1,6752.665,-4639.3325,721.754,46493
24995,26614,2493,0,-14397.646,396.28647,22.638943,51364
24996,26614,2493,0,-14399.069,394.908,22.628,51364
24997,26614,2493,0,-14397.636,396.28607,22.638947,51364
24998,13163,30944,571,6450.9946,2048.2622,568.03156,46494
24999,27069,44916,0,1068.75,1601.3,28.0014,51365
25000,27069,45598,0,-228.913,1339.74,37.3219,51365
25001,27069,44916,0,492.161,1526.04,130.713,51365
25002,27069,45633,0,-228.913,1339.74,37.3219,51365
25007,27190,23843,1,-2948.356,-3893.1702,35.05501,41834
25012,47601,123544,1642,2571.112,-880.3524,2.4479496,46497
25013,38817,93446,1220,3292.3186,1078.6562,126.56599,44094
25014,38817,97270,1220,3416.9922,977.65625,101.34274,44094
25018,24524,37024,1,-798.2708,-486.75696,-32.275593,41836
25019,12236,27262,571,3316.8276,-2291.8394,110.10778,41837
25020,12249,27295,571,3435.2253,-2746.362,199.38887,41837
25021,47659,124376,1642,1889.8976,-156.2257,0.9010417,44095
25022,28810,951,0,-9024.497,-74.954865,88.91565,51369
25023,28811,951,0,-8823.366,-149.79341,80.653725,51369
25024,28812,951,0,-9024.497,-74.954865,88.91565,51369
25025,28808,951,0,-9024.497,-74.954865,88.91565,51369
25026,28811,951,0,-9024.497,-74.954865,88.91565,51369
25027,28812,951,0,-8823.366,-149.79341,80.653725,51369
25028,63447,951,0,-9024.497,-74.954865,88.91565,51369
25029,28808,951,0,-8823.366,-149.79341,80.653725,51369
25030,28809,951,0,-9024.497,-74.954865,88.91565,51369
25031,28813,951,0,-9024.497,-74.954865,88.91565,51369
25032,28813,951,0,-8823.366,-149.79341,80.653725,51369
25033,28806,951,0,-9024.497,-74.954865,88.91565,51369
25034,63447,951,0,-8823.366,-149.79341,80.653725,51369
25035,29082,951,0,-8823.366,-149.79341,80.653725,51369
25036,29082,951,0,-9024.497,-74.954865,88.91565,51369
25037,28806,951,0,-8823.366,-149.79341,80.653725,51369
25038,28810,951,0,-8823.366,-149.79341,80.653725,51369
25039,28809,951,0,-8823.366,-149.79341,80.653725,51369
25040,9579,17508,530,-2090.2473,-11298.42,63.38158,48781
25049,26318,42708,0,-5531.19,516.505,388.865,51372
25050,58789,162544,2222,-2042.2743,-3645.2795,6608.436,51373
25051,58789,162544,2222,-2025.3108,-3638.033,6608.014,51373
25052,58789,162544,2222,-1797.9219,-3562.1182,6608.5903,51373
25053,58789,162544,2222,-1701.7118,-3570.3315,6606.0244,51373
25054,56839,155733,2175,280.8212,-1986.7778,77.65102,51374
25055,26546,5636,0,331.517,-1956.02,197.1,51375
25056,29794,55944,860,245.80556,3851.6355,73.06988,46499
25057,29794,55944,860,922.4948,3609.6277,196.44931,46499
25058,14381,36034,1,-978.4757,1649.8038,68.24321,41841
25063,12068,26701,571,4523.9233,-3472.7888,228.94583,44097
25064,26692,43462,0,-9465.97,-2828.57,65.2784,51377
25065,26692,43607,0,-9633.55,-3473.22,121.809,51377
25066,26692,43607,0,-9138.31,-3039.69,108.722,51377
25067,10240,19489,530,2248.7258,2273.0955,97.8306,46500
25068,28625,48965,1,6758.009,-4666.0435,724.23975,41843
25069,45175,89398,1220,-90.15625,6978.989,12.414845,48784
25070,48179,139912,1643,-1003.2327,1751.9323,124.38273,48785
25075,58789,162544,2222,-2042.2743,-3645.2795,6608.436,51380
25076,58789,162544,2222,-2025.3108,-3638.033,6608.014,51380
25077,58789,162544,2222,-1701.7118,-3570.3315,6606.0244,51380
25078,58789,162544,2222,-1797.9219,-3562.1182,6608.5903,51380
25079,31133,63218,870,972.6389,3453.5244,256.4042,41844
25080,10295,19683,530,-1326.4341,2344.1497,88.95518,46502
25081,27599,45948,0,-10206.8,-4188.97,22.2859,51381
25082,26428,4486,0,-927.85767,-1605.7795,52.752705,51382
25083,26428,4486,0,1561.3868,260.797,-43.10268,51382
25084,25678,41133,0,-10669.771,-3375.2812,1.4225938,51383
25086,25664,41005,719,4886.777,-2815.9358,1437.6727,46503
25087,25664,50080,1,4886.777,-2815.9358,1437.6727,46503
25088,25720,42344,0,-12327.198,-3015.7812,88.21636,51385
25090,26649,2547,0,-15016.101,270.2066,7.921195,51387
25091,49147,129088,1642,-2263.9375,1465.2639,5.626732,46505
25092,49147,129087,1642,-2264.0417,1461.3802,5.626723,46505
25093,49147,127814,1642,-2030.8298,1658.8524,52.92121,46505
25096,27144,44451,0,1540.15,-1692.18,57.4205,51389
25097,27144,44451,0,1540.15,-1692.18,57.4205,51389
25098,12082,26814,571,4905.264,-4758.713,27.233072,48788
25099,12082,26814,451,7978.018,6406.4253,-130.36806,48788
25100,27478,1938,0,456.391,1472.7,125,51390
25101,59,261,0,-9610.232,-1032.0521,41.222424,51391
25102,29804,55403,870,2835.941,-722.5833,259.8942,46506
25103,12219,27295,571,3435.2253,-2746.362,199.38887,46507
25104,12207,27262,571,3316.8276,-2291.8394,110.10778,46507
25105,13698,17287,1,2264.798,-3137.8872,120.77059,46508
25106,26021,41910,0,-6257.778,6303.568,-949.7034,51392
25107,26779,44021,0,-12843,-415.333,12.9676,51393
25108,10923,22456,530,-3755.2349,5405.947,-3.331508,48791
25109,10594,21755,530,1914.8392,5578.607,263.8764,44102
25110,29677,55020,860,1022.9149,2882.9497,90.891975,46510
25111,29677,55020,860,1096.3629,3093.0034,144.55914,46510
25112,29677,55020,860,1086.0573,2843.986,92.61654,46510
25113,29600,56802,870,364.69446,331.18228,189.53271,46511
25114,9761,17986,530,-1777.2366,-11078.188,76.430244,44103
25115,31133,63218,870,972.6389,3453.5244,256.4042,46512
25116,309,2057,0,-5701.268,-3548.3774,305.37427,51394
25117,10915,22446,530,-3740.0056,5409.0728,-3.332827,41848
25118,39321,95410,1220,5246.3013,3989.9504,815.5789,41849
25119,39321,95410,1220,5117.7207,4458.9507,1022.6522,41849
25120,39321,95410,1220,5238.1094,4209.4194,943.13446,41849
25121,39321,93841,1220,3418.2551,5295.7935,624.90466,41849
25122,39321,93841,1220,4855.6987,3979.4775,832.15393,41849
25123,12305,27347,571,3425.1917,-1261.9377,125.69043,48793
25124,12303,27267,571,3209.3516,-633.5816,160.16827,48793
25132,27418,4500,1,-3132.8447,-2880.2686,34.70084,46513
25133,49377,130796,1642,531.30554,1188.0555,36.631157,46514
25134,49377,149183,1642,-960.48956,808.9375,401.04434,46514
25135,49377,130796,1642,-510.48438,1108.3524,348.806,46514
25136,49377,129165,1642,1681.816,128.61285,1.045139,46514
25137,49377,130796,1642,1815.5764,298.84723,1.5744084,46514
25138,49377,130796,1642,-519.69617,1112.7622,349.39212,46514
25139,49377,130796,1642,644.75,1380.4115,1.307428,46514
25140,49377,130796,1642,759.08856,1380.5677,19.464304,46514
25141,49377,130796,1642,-448.93576,1063.0486,413.0226,46514
25145,24926,9623,1,-6453.729,-1828.092,-270.83487,46516
25148,25895,40639,0,-6994.741,5085.093,-610.0037,51401
25149,25895,41535,0,-7358.9985,3919.8213,-235.63815,51401
25150,25895,40639,0,-6347.038,4305.2163,-682.9666,51401
25151,25895,40639,0,-6595.3975,4270.0835,-562.3187,51401
25152,12114,26884,571,4326.229,-4983.153,20.378014,46517
25153,31002,62112,870,649.0434,2122.8628,369.10184,41851
25154,14071,34874,648,-7847.4062,1836.9062,7.776908,44106
25155,14071,34874,648,-8419.259,1341.816,102.87395,44106
25156,14071,34874,648,-8435.328,1316.8767,102.5489,44106
25157,14071,34874,648,-8419.247,1341.8229,102.87432,44106
25158,14071,34874,648,-8435.328,1316.8767,102.5489,44106
25159,13653,33421,1,1580.9523,-2505.7034,98.04905,46518
25166,12965,29801,571,7750.3525,76.93343,1009.3428,44107
25167,12965,29801,571,8392.552,-392.9376,903.1184,44107
25168,27017,44458,0,1859.48,-1761.29,59.7361,51403
25169,26699,2487,0,-14435.826,469.53995,15.382999,51404
25170,26699,2487,0,-14444.8,486.809,28.7256,51404
25171,26822,44100,0,-13617.5,-63.3229,35.2389,51405
25173,24998,38978,0,2801.5486,249.5,31.772268,51407
25196,27649,46585,0,-4453.182,-4863.606,123.16422,51409
25197,27649,46583,0,-4628.08,-5200.03,108.484,51409
25198,27649,46175,0,-4759.78,-5225.33,117.406,51409
25199,27649,46627,0,-4644.93,-5101.93,126.491,51409
25210,26025,41949,0,-975.34375,-1591.4983,51.330658,51412
25211,27124,14325,429,624.2033,481.7355,29.464119,44110
25216,30968,62275,870,1538.3021,4351.8203,112.79329,41854
25217,27833,46972,0,-7027.43,-2540.72,251.793,51414
25219,44055,108504,1220,5070.529,5586.4165,114.36069,41855
25220,9842,18015,530,286.39474,7884.893,26.892727,46523
25221,9833,18009,530,974.86285,7421.645,31.906199,46523
25222,34124,76487,1203,6019.9272,2868.1667,199.95758,48802
25223,34124,76487,1116,6033.8613,2718.2317,209.7018,48802
25224,34124,76487,1116,5876.6978,3016.414,184.95857,48802
25225,34124,76487,1203,6005.9844,2916.994,186.64583,48802
25227,31002,62112,870,649.0434,2122.8628,369.10184,44112
25228,34019,74043,1116,940.3281,-1022.4358,-0.8038195,46524
25229,34019,79043,1116,465.76736,-94.354164,92.74998,46524
25230,34019,77282,1116,1012.5191,-124.17361,-5.195903,46524
25231,34019,74043,1116,1094.0677,-476.91147,-28.999054,46524
25232,34019,79043,1116,207.69444,-446.7361,-3.8361232,46524
25233,34019,74043,1116,1016.1788,-1042.5695,7.891644,46524
25234,34019,77282,1116,932.29865,-837.9618,-28.833683,46524
25243,13151,27915,595,1813.2976,1283.5775,142.24246,41857
25244,29630,54915,870,2544.514,-1540.8317,406.28842,46526
25245,29630,54915,870,2549.1172,-1454.125,406.1266,46526
25246,25690,7505,0,-11467.3,-2631.38,4.0572,51418
25247,61551,172573,2277,-14.335403,-13.935841,164.0299,51419
25248,61551,172573,2222,2812.8916,-1171.2048,3179.9011,51419
25249,61551,172998,2222,2919.9731,-1221.8038,3173.2659,51419
25250,61551,174264,2222,3090.9775,-3266.0034,3315.8447,51419
25251,61551,173821,2222,4151.1396,-2554.0781,3341.8347,51419
25252,61551,172573,2276,-16.810165,3.9022036,56.647747,51419
25253,61551,172573,2222,2918.0417,-1089.1493,3163.583,51419
25254,61551,172573,2222,2988.0842,-1265.9948,3178.6558,51419
25255,61551,172573,2222,2756.9487,-1339.243,3258.8093,51419
25256,25918,41541,0,-6371.113,3639.764,-406.1291,51420
25257,58166,160439,2222,-5898.347,-987.57465,5655.3384,51421
25258,58166,160439,2222,-5910.335,-703.67706,5628.2803,51421
25259,29908,56204,870,545.8316,-606.11456,263.37067,41859
25260,31002,62112,870,649.0434,2122.8628,369.10184,46527
25262,483,2078,1,9811.159,963.6233,1308.7814,44113
25263,31133,63218,870,972.6389,3453.5244,256.4042,41860
25264,10235,19728,530,3355.204,2883.4402,144.02759,48806
25265,27208,45200,329,3449.27,-3083.14,135.002,48807
25266,27208,45200,329,3401.85,-3379.74,142.647,48807
25267,55992,156965,2175,707.3108,-1861.8403,186.67027,51423
25268,59984,167183,2175,708.691,-1868.7935,186.62263,51423
25269,55992,156965,2175,708.691,-1868.7935,186.62263,51423
25270,14067,3464,1,-978.4167,-3639.5557,19.06036,48809
25271,27382,45451,0,2262.87,-4463.15,114.299,51424
25272,27382,45451,0,1842.11,-3726.37,195.68,51424
25273,27382,45451,0,3010.16,-3428.6,149.708,51424
25274,27382,45451,0,3160.69,-4322.88,131.821,51424
25275,27382,45451,0,2558.56,-4796.26,143.914,51424
25276,27382,45451,0,2316.1,-5269.07,82.2521,51424
25277,30089,56115,870,273.25348,1981.4879,164.18636,46528
25278,30089,56115,870,548.2934,-627.71356,259.87857,46528
25279,30089,56115,870,-330.93402,-624.59204,119.89414,46528
25280,13403,31044,571,6426.6616,440.0376,511.22354,44115
25281,13364,31044,571,6426.6616,440.0376,511.22354,44115
25282,12151,26983,571,3510.934,260.85568,47.316273,46529
25283,59846,165864,2222,-2928.5972,6046.4673,4008.6829,51425
25284,59846,165864,2222,-2944.6423,6028.9575,4006.7505,51425
25285,59846,166616,2222,-3294.0815,6028.521,4095.3213,51425
25286,30183,63822,870,-1063.6562,2044.0243,148.24663,41861
25287,26082,42050,1,2115.2744,1239.9618,451.93085,44117
25288,26082,42050,1,2133.3645,1223.158,452.0232,44117
25289,26457,17287,1,2264.798,-3137.8872,120.77059,41862
25290,27880,1068,0,-6753.56,-2444.89,272.776,51426
25291,27880,1068,0,-6645.85,-2151.67,245.351,51426
25302,11278,24150,571,949.69653,-4840.253,-69.63923,46531
25303,11283,24027,571,1541.2806,-5697.2686,249.97551,46531
25304,31355,60578,960,954.71356,-2512.804,180.41296,44118
25305,58979,167034,2222,-3713.4185,-5071.1704,6573.3184,51429
25306,58979,167034,2222,-3324.1562,-5238.328,6520.62,51429
25307,58979,167034,2222,-3324.1562,-5238.328,6520.62,51429
25308,58979,167034,2222,-3713.4185,-5071.1704,6573.3184,51429
25309,58979,167034,2222,-3610.8994,-5258.155,6572.1475,51429
25310,58979,167034,2222,-3610.8994,-5258.155,6572.1475,51429
25311,58979,167034,2222,-3605.1025,-5233.028,6572.1475,51429
25312,26263,42613,0,-620.15454,-4584.7554,27.721863,51430
25322,32816,70980,870,3622.5105,2024.9705,953.27875,41866
25323,32816,70980,870,3485.783,2100.9463,1084.0454,41866
25324,10274,20110,530,4150.989,1512.5486,-108.14464,48810
25325,13349,29795,622,45.509266,6.679555,30.095476,46533
25326,13397,29799,623,34.61552,-38.72878,25.03371,46533
25337,28489,2397,0,14.9792,-955.208,56.3831,51433
25338,28489,2397,0,14.979167,-955.2083,56.3831,51433
25339,28489,2397,0,14.9792,-955.208,56.3831,51433
25340,58086,172673,2222,-1899.618,7609.558,4322.8306,51434
25341,25131,3145,1,-571.0035,-4260.127,38.237846,44121
25342,40230,98067,1220,6210.309,4184.4443,70.66488,44120
25343,40230,98067,1220,6447.2007,4667.913,13.137567,44120
25346,9878,18224,530,-2621.5981,7286.5303,20.797009,48811
25347,25164,39226,0,-5199.057,3964.1987,-13.979979,51436
25348,25164,39226,0,-5199.0244,3964.0417,-13.982325,51436
25349,25164,39226,0,-5199.085,3964.0312,-13.978,51436
25373,12459,27785,571,3538.212,284.45312,342.7211,44123
25374,34447,80992,1116,2421.3923,2753.9844,115.18784,46534
25375,34448,78513,1116,2421.337,2753.9758,115.19097,46534
25376,34448,78741,1116,2532.1675,2726.3098,234.95323,46534
25377,34448,80993,1116,2421.337,2753.9758,115.19097,46534
25378,34447,78515,1116,2421.3923,2753.9844,115.18784,46534
25379,34447,78740,1116,2532.2456,2726.8872,234.95323,46534
25380,10806,22103,530,2919.1094,5956.9316,3.136616,46535
25381,10742,21984,530,2298.1106,6034.416,142.50288,46535
25383,48558,126620,1643,-1408.4896,-961.1215,62.557068,48814
25384,48558,126620,1643,-1715.4462,-972.55206,72.95359,48814
25385,48558,126620,1643,-1838.856,-748.2639,58.35096,48814
25410,28783,50038,755,-10696.311,-1311.6841,17.602869,46538
25411,27411,23579,1,-4622.4487,-3172.4849,34.812916,46539
25412,30050,62377,870,219.80208,783.0156,161.6616,41870
25413,24988,1521,0,2017.2188,84.95139,36.74068,51442
25414,25780,2104,0,-3683.2969,-824.5052,1.316869,51443
25415,25780,2104,0,-3736.1165,-800.1632,13.792731,51443
25418,58877,163016,2297,426.43228,-2123.8108,864.891,51446
25419,25391,8115,1,-4375.724,269.66177,25.49566,48816
25420,40230,98067,1220,6210.309,4184.4443,70.66488,44128
25421,40230,98067,1220,6447.2007,4667.913,13.137567,44128
25422,59726,165864,2222,-2928.5972,6046.4673,4008.6829,51447
25423,59726,165864,2222,-2944.6423,6028.9575,4006.7505,51447
25424,59726,166616,2222,-3294.0815,6028.521,4095.3213,51447
25425,59846,165864,2222,-2928.5972,6046.4673,4008.6829,51448
25426,59846,165864,2222,-2944.6423,6028.9575,4006.7505,51448
25427,59846,166616,2222,-3294.0815,6028.521,4095.3213,51448
25428,11905,55535,576,200.68987,6.597652,-16.636703,41872
25429,29523,54568,860,1407.1406,3637.2979,83.49238,44129
25430,35077,81109,1116,-1562.9896,955.6893,8.192625,41873
25431,26530,43200,0,258.892,-2756.12,122.555,51449
25432,10303,16546,530,-4445.6587,-13430.913,51.25371,41875
25433,10504,21158,530,2012.6871,6877.4473,178.9915,41876
