Name,Position[0],Position[1],Position[2],Direction[0],Direction[1],Direction[2],ID,SoundEntriesID,WorldStateExpressionID,EmitterType,PhaseID,PhaseGroupID,PhaseUseFlags,Flags,MapID
SWind_Waterfall_WS_Heavy_Mist,-8137.3228,565.1528,89.24443,0,0,0,6979,40459,0,0,0,0,0,0,0
EWF_Waterfall_WS_Heavy_Ripple,-8191.078,-325.8559,235.2644,0,0,0,7017,40460,0,1,0,0,0,0,0
EWF_Waterfall_WS_Heavy_Ripple,-8213.569,-361.75522,200.1943,0,0,0,7018,40460,0,0,0,0,0,0,0
EWF_Waterfall_WS_Heavy_Ripple,-8225.111,-323.38196,163.85991,0,0,0,7019,40460,0,0,0,0,0,0,0
EWF_Waterfall_WS_Heavy_Ripple,-8223.726,-367.44098,166.59468,0,0,0,7020,40460,0,0,0,0,0,0,0
EWF_Waterfall_CU_Heavy_Ripple,-8223.726,-367.44098,166.59468,0,0,0,7021,40457,0,0,0,0,0,0,0
EWF_Waterfall_CU_Heavy_Ripple,-8225.111,-323.38196,163.85991,0,0,0,7022,40457,0,0,0,0,0,0,0
EWF_Waterfall_CU_Heavy_Ripple,-8213.569,-361.75522,200.1943,0,0,0,7023,40457,0,0,0,0,0,0,0
EWF_Waterfall_CU_Heavy_Ripple,-8191.078,-325.8559,235.2644,0,0,0,7024,40457,0,1,0,0,0,0,0
EWF_Waterfall_CU_Heavy_Mist,-8195.766,-331.10764,226.96237,0,0,0,7025,40456,0,1,0,0,0,0,0
EWF_Waterfall_CU_Heavy_Mist,-8220.857,-364.6389,184.67023,0,0,0,7026,40456,0,0,0,0,0,0,0
EWF_Waterfall_CU_Heavy_Mist,-8250.114,-310.99652,213.74384,0,0,0,7027,40456,0,0,0,0,0,0,0
EWF_Waterfall_CU_Heavy_Mist,-8303.052,-258.32465,179.58884,0,0,0,7028,40456,0,0,0,0,0,0,0
EWF_Waterfall_CU_Heavy_Mist,-8288.389,-283.7986,175.16994,0,0,0,7029,40456,0,0,0,0,0,0,0
EWF_Waterfall_CU_Heavy_Pour,-8232.21,-366.90973,144.61522,0,0,0,7030,40461,0,0,0,0,0,0,0
EWF_Waterfall_CU_Heavy_Pour,-8308.029,-259.74307,145.76993,0,0,0,7031,40461,0,0,0,0,0,0,0
EWF_Waterfall_WS_Heavy_Pour,-8308.029,-259.74307,145.76993,0,0,0,7032,40458,0,0,0,0,0,0,0
EWF_Waterfall_WS_Heavy_Pour,-8232.21,-366.90973,144.61522,0,0,0,7033,40458,0,0,0,0,0,0,0
EWF_Waterfall_WS_Medium_Pour,-8249.42,-321.97223,144.80016,0,0,0,7034,40452,0,0,0,0,0,0,0
EWF_Waterfall_WS_Medium_Pour,-8292.314,-295.12848,148.89154,0,0,0,7035,40452,0,0,0,0,0,0,0
EWF_Waterfall_CU_Medium_Pour,-8292.314,-295.12848,148.89154,0,0,0,7036,40455,0,0,0,0,0,0,0
EWF_Waterfall_CU_Medium_Pour,-8249.42,-321.97223,144.80016,0,0,0,7037,40455,0,0,0,0,0,0,0
EWF_Waterfall_CU_Medium_Ripple,-8281.964,-275.55383,205.86543,0,0,0,7038,40451,0,0,0,0,0,0,0
EWF_Waterfall_CU_Medium_Ripple,-8296.594,-260.04688,209.20955,0,0,0,7039,40451,0,0,0,0,0,0,0
EWF_Waterfall_CU_Medium_Ripple,-8247.915,-310.19098,170.16252,0,0,0,7040,40451,0,0,0,0,0,0,0
EWF_Waterfall_CU_Medium_Ripple,-8247.134,-307.4514,231.01788,0,0,0,7041,40451,0,0,0,0,0,0,0
EWF_Waterfall_CU_Medium_Ripple,-8231.958,-309.18228,226.1941,0,0,0,7042,40451,0,0,0,0,0,0,0
EWF_Waterfall_CU_Medium_Ripple,-8189.849,-343.07465,235.36046,0,0,0,7043,40451,0,0,0,0,0,0,0
EWF_Waterfall_CU_Medium_Ripple,-8191.46,-366.91495,234.44255,0,0,0,7044,40451,0,0,0,0,0,0,0
EWF_Waterfall_WS_Medium_Ripple,-8191.46,-366.91495,234.44255,0,0,0,7045,40454,0,0,0,0,0,0,0
EWF_Waterfall_WS_Medium_Ripple,-8189.849,-343.07465,235.36046,0,0,0,7046,40454,0,0,0,0,0,0,0
EWF_Waterfall_WS_Medium_Ripple,-8231.958,-309.18228,226.1941,0,0,0,7047,40454,0,0,0,0,0,0,0
EWF_Waterfall_WS_Medium_Ripple,-8247.134,-307.4514,231.01788,0,0,0,7048,40454,0,0,0,0,0,0,0
EWF_Waterfall_WS_Medium_Ripple,-8247.915,-310.19098,170.16252,0,0,0,7049,40454,0,0,0,0,0,0,0
EWF_Waterfall_WS_Medium_Ripple,-8296.594,-260.04688,209.20955,0,0,0,7050,40454,0,0,0,0,0,0,0
EWF_Waterfall_WS_Medium_Ripple,-8281.964,-275.55383,205.86543,0,0,0,7051,40454,0,0,0,0,0,0,0
EWF_Waterfall_CU_Medium_Ripple,-8269.462,-253.29688,232.02316,0,0,0,7052,40451,0,0,0,0,0,0,0
EWF_Waterfall_CU_Medium_Ripple,-8262.58,-273.75696,229.87262,0,0,0,7053,40451,0,0,0,0,0,0,0
EWF_Waterfall_WS_Medium_Ripple,-8269.486,-253.3941,231.69453,0,0,0,7054,40454,0,0,0,0,0,0,0
EWF_Waterfall_WS_Medium_Ripple,-8262.647,-273.38715,229.49889,0,0,0,7055,40454,0,0,0,0,0,0,0
EWF_Waterfall_WS_Light_Ripple,-8251.304,-260.07812,236.80507,0,0,0,7056,40448,0,0,0,0,0,0,0
EWF_Waterfall_WS_Light_Ripple,-8237.901,-291.58508,234.62886,0,0,0,7057,40448,0,0,0,0,0,0,0
EWF_Waterfall_WS_Light_Ripple,-8268.123,-266.42535,235.96028,0,0,0,7058,40448,0,0,0,0,0,0,0
EWF_Waterfall_WS_Light_Ripple,-8200.814,-373.0712,212.20393,0,0,0,7059,40448,0,0,0,0,0,0,0
EWF_Waterfall_WS_Light_Ripple,-8228.035,-353.7986,168.92781,0,0,0,7060,40448,0,0,0,0,0,0,0
EWF_Waterfall_WS_Light_Ripple,-8203.54,-336.7882,208.89497,0,0,0,7061,40448,0,0,0,0,0,0,0
EWF_Waterfall_WS_Light_Ripple,-8183.0415,-352.6007,234.90967,0,0,0,7062,40448,0,0,0,0,0,0,0
EWF_Waterfall_WS_Light_Ripple,-8182.866,-323.83682,234.8668,0,0,0,7063,40448,0,0,0,0,0,0,0
EWF_Waterfall_CU_Light_Ripple,-8182.866,-323.83682,234.8668,0,0,0,7064,40445,0,0,0,0,0,0,0
EWF_Waterfall_CU_Light_Ripple,-8183.0415,-352.6007,234.90967,0,0,0,7065,40445,0,0,0,0,0,0,0
EWF_Waterfall_CU_Light_Ripple,-8203.54,-336.7882,208.89497,0,0,0,7066,40445,0,0,0,0,0,0,0
EWF_Waterfall_CU_Light_Ripple,-8228.035,-353.7986,168.92781,0,0,0,7067,40445,0,0,0,0,0,0,0
EWF_Waterfall_CU_Light_Ripple,-8200.814,-373.0712,212.20393,0,0,0,7068,40445,0,0,0,0,0,0,0
EWF_Waterfall_CU_Light_Ripple,-8268.123,-266.42535,235.96028,0,0,0,7069,40445,0,0,0,0,0,0,0
EWF_Waterfall_CU_Light_Ripple,-8237.901,-291.58508,234.62886,0,0,0,7070,40445,0,0,0,0,0,0,0
EWF_Waterfall_CU_Light_Ripple,-8251.304,-260.07812,236.80507,0,0,0,7071,40445,0,0,0,0,0,0,0
EWF_Waterfall_WS_Heavy_Mist,-8277.356,-268.48438,232.4231,0,0,0,7072,40459,0,1,0,0,0,0,0
EWF_Waterfall_WS_Medium_Ripple,-8603.125,348.35416,137.45132,0,0,0,7073,40454,0,0,0,0,0,0,0
EWF_Waterfall_WS_Medium_Ripple,-8611.788,329.3212,137.41109,0,0,0,7074,40454,0,0,0,0,0,0,0
EWF_Waterfall_CU_Medium_Ripple,-8611.788,329.3212,137.41109,0,0,0,7075,40451,0,0,0,0,0,0,0
EWF_Waterfall_CU_Medium_Ripple,-8603.125,348.35416,137.45132,0,0,0,7076,40451,0,0,0,0,0,0,0
EWF_Waterfall_WS_Light_Ripple,-8598.285,332.05728,140.34604,0,0,0,7077,40448,0,0,0,0,0,0,0
EWF_Waterfall_WS_Light_Ripple,-8587.686,347.33853,142.70982,0,0,0,7078,40448,0,0,0,0,0,0,0
SWind_Waterfall_WS_Heavy_Mist,-8608.413,343.72745,130.74242,0,0,0,7079,40459,0,1,0,0,0,0,0
SWind_Waterfall_CU_Heavy_Pour,-8627.837,344.50696,95.51835,0,0,0,7080,40461,0,0,0,0,0,0,0
SWind_Waterfall_WS_Heavy_Pour,-8627.837,344.50696,95.51835,0,0,0,7081,40458,0,0,0,0,0,0,0
SWind_Waterfall_CU_Light_Ripple,-8587.686,347.33853,142.70982,0,0,0,7082,40445,0,0,0,0,0,0,0
SWind_Waterfall_CU_Light_Ripple,-8598.285,332.05728,140.34604,0,0,0,7083,40445,0,0,0,0,0,0,0
NShire_Waterfall_WS_Medium_Ripple,-8732.639,-431.87848,139.28017,0,0,0,7084,40454,0,0,0,0,0,0,0
NShire_Waterfall_WS_Medium_Ripple,-8722.774,-421.1962,137.49072,0,0,0,7085,40454,0,0,0,0,0,0,0
NShire_Waterfall_CU_Heavy_Ripple,-8729.395,-425.64236,137.68329,0,0,0,7086,40457,0,0,0,0,0,0,0
NShire_Waterfall_WS_Light_Mist,-8725.076,-419.95486,131.83987,0,0,0,7087,40447,0,1,0,0,0,0,0
NShire_Waterfall_WS_Heavy_Pour,-8737.886,-417.99478,87.97483,0,0,0,7088,40458,0,0,0,0,0,0,0
NShire_Waterfall_WS_Light_Mist,-8737.821,-417.875,87.812164,0,0,0,7089,40447,0,0,0,0,0,0,0
EWF_Waterfall_CU_Medium_Ripple,-9363.442,576.3768,104.75288,0,0,0,7091,40451,0,0,0,0,0,0,0
EWF_Waterfall_CU_Medium_Ripple,-9353.88,574.5677,105.9277,0,0,0,7092,40451,0,0,0,0,0,0,0
EWF_Waterfall_WS_Medium_Ripple,-9353.88,574.5677,105.9277,0,0,0,7093,40454,0,0,0,0,0,0,0
EWF_Waterfall_WS_Medium_Ripple,-9363.442,576.3768,104.75288,0,0,0,7094,40454,0,0,0,0,0,0,0
EWF_Waterfall_WS_Medium_Mist,-9357.848,573.3351,96.114815,0,0,0,7095,40453,0,1,0,0,0,0,0
EWF_Waterfall_CU_Medium_Mist,-9357.848,573.3351,96.114815,0,0,0,7096,40450,0,1,0,0,0,0,0
EWF_Waterfall_WS_Heavy_Pour,-9357.226,560.1424,62.30358,0,0,0,7097,40458,0,0,0,0,0,0,0
EWF_Waterfall_CU_Heavy_Pour,-9357.226,560.1424,62.30358,0,0,0,7098,40461,0,0,0,0,0,0,0
EWF_Waterfall_CU_Heavy_Mist,-9361.109,539.1007,51.521397,0,0,0,7099,40456,0,0,0,0,0,0,0
EWF_Waterfall_WS_Heavy_Ripple,-9361.109,539.1007,51.521397,0,0,0,7100,40460,0,0,0,0,0,0,0
RRM_Waterfall_WS_Heavy_Ripple,-9443.707,-3248.9602,43.24355,0,0,0,7101,40460,0,0,0,0,0,0,0
RRM_Waterfall_WS_Medium_Ripple,-9438.411,-3247.2517,44.15386,0,0,0,7102,40454,0,0,0,0,0,0,0
RRM_Waterfall_WS_Medium_Ripple,-9453.476,-3246.6997,44.570778,0,0,0,7103,40454,0,0,0,0,0,0,0
RRM_Waterfall_CU_Heavy_Ripple,-9443.707,-3248.9602,43.24355,0,0,0,7104,40457,0,0,0,0,0,0,0
RRM_Waterfall_CU_Medium_Ripple,-9453.476,-3246.6997,44.570778,0,0,0,7105,40451,0,0,0,0,0,0,0
RRM_Waterfall_CU_Medium_Ripple,-9438.411,-3247.2517,44.15386,0,0,0,7106,40451,0,0,0,0,0,0,0
RRM_Waterfall_CU_Heavy_Mist,-9440.957,-3252.8403,24.001104,0,0,0,7107,40456,0,0,0,0,0,0,0
RRM_Waterfall_WS_Heavy_Mist,-9440.957,-3252.8403,24.001104,0,0,0,7108,40459,0,0,0,0,0,0,0
RRM_Waterfall_CU_Heavy_Pour,-9442.763,-3255.8699,4.5962734,0,0,0,7109,40461,0,0,0,0,0,0,0
RRM_Waterfall_WS_Heavy_Pour,-9442.763,-3255.8699,4.5962734,0,0,0,7110,40458,0,0,0,0,0,0,0
RRM_Waterfall_CU_Light_Ripple,-9449.601,-3238.0173,50.035526,0,0,0,7111,40445,0,0,0,0,0,0,0
RRM_Waterfall_CU_Light_Ripple,-9429.87,-3239.75,50.16998,0,0,0,7112,40445,0,0,0,0,0,0,0
RRM_Waterfall_CU_Light_Ripple,-9439.311,-3240.9932,50.366833,0,0,0,7113,40445,0,0,0,0,0,0,0
RRM_Waterfall_WS_Heavy_Mist,-9456.231,-3260.5886,5.4733343,0,0,0,7115,40459,0,0,0,0,0,0,0
RRM_Waterfall_WS_Heavy_Mist,-9426.497,-3263.4565,5.802599,0,0,0,7116,40459,0,0,0,0,0,0,0
Emitter_FrostFireRidge_Wind_Gusts_low22,6077.4272,6575.743,149.14926,0,0,0,7117,39837,0,1,0,0,0,0,1116
EWF_Waterfall_CU_Medium_Ripple,-9533.031,922.2483,87.16001,0,0,0,7118,40451,0,0,0,0,0,0,0
EWF_Waterfall_CU_Medium_Ripple,-9526.8955,907.15454,86.25597,0,0,0,7119,40451,0,0,0,0,0,0,0
EWF_Waterfall_WS_Medium_Ripple,-9526.8955,907.15454,86.25597,0,0,0,7120,40454,0,0,0,0,0,0,0
EWF_Waterfall_WS_Medium_Ripple,-9533.031,922.2483,87.16001,0,0,0,7121,40454,0,0,0,0,0,0,0
EWF_Waterfall_CU_Heavy_Ripple,-9529.95,914.1493,87.47142,0,0,0,7122,40457,0,0,0,0,0,0,0
EWF_Waterfall_WS_Medium_Mist,-9535.297,911.54865,77.24306,0,0,0,7123,40453,0,1,0,0,0,0,0
EWF_Waterfall_WS_Heavy_Mist,-9558.488,904.9757,22.543404,0,0,0,7124,40459,0,0,0,0,0,0,0
EWF_Waterfall_CU_Medium_Pour,-9558.576,905.2309,22.460121,0,0,0,7125,40455,0,0,0,0,0,0,0
Emitter_FrostFire_DuckingSystem_Rock_Cover07_OrcCamp,5975.4204,6088.1895,95.70172,0,0,0,7126,40187,0,1,0,0,0,0,1116
EWF_Waterfall_CU_Medium_Mist,-9535.297,911.54865,77.24306,0,0,0,7127,40450,0,1,0,0,0,0,0
RRM_Waterfall_WS_Heavy_Ripple,-9937.939,-2053.0903,127.67723,0,0,0,7128,40460,0,0,0,0,0,0,0
RRM_Waterfall_CU_Heavy_Ripple,-9937.939,-2053.0903,127.67723,0,0,0,7129,40457,0,0,0,0,0,0,0
RRM_Waterfall_WS_Heavy_Mist,-9939.939,-2051.8767,124.24517,0,0,0,7130,40459,0,1,0,0,0,0,0
RRM_Waterfall_CU_Heavy_Mist,-9939.939,-2051.8767,124.24517,0,0,0,7131,40456,0,1,0,0,0,0,0
RRM_Waterfall_WS_Medium_Pour,-9945.363,-2047.7067,92.03751,0,0,0,7132,40452,0,0,0,0,0,0,0
RRM_Waterfall_CU_Heavy_Pour,-9945.363,-2047.7067,92.03751,0,0,0,7133,40461,0,0,0,0,0,0,0
RRM_Waterfall_WS_Heavy_Ripple,-9940.804,-2013.6337,76.571,0,0,0,7134,40460,0,0,0,0,0,0,0
RRM_Waterfall_WS_Heavy_Ripple,-9950.889,-2002.6649,74.19237,0,0,0,7135,40460,0,0,0,0,0,0,0
RRM_Waterfall_WS_Heavy_Mist,-9946.122,-2007.6459,75.232994,0,0,0,7138,40459,0,0,0,0,0,0,0
RRM_Waterfall_CU_Heavy_Pour,-9946.278,-1997.4427,49.76523,0,0,0,7140,40461,0,0,0,0,0,0,0
RRM_Waterfall_WS_Medium_Pour,-9940.471,-2002.5591,60.220875,0,0,0,7141,40452,0,0,0,0,0,0,0
RRM_Waterfall_WS_Medium_Pour,-9934.654,-2009.1545,50.09028,0,0,0,7142,40452,0,0,0,0,0,0,0
RRM_Waterfall_WS_Medium_Pour,-9905.026,-1977.8663,45.60901,0,0,0,7143,40452,0,0,0,0,0,0,0
RRM_Waterfall_WS_Medium_Pour,-9914.33,-1964.6528,45.397007,0,0,0,7144,40452,0,0,0,0,0,0,0
RRM_Waterfall_CU_Heavy_Pour,-9911.474,-1969.007,47.072945,0,0,0,7146,40461,0,0,0,0,0,0,0
RRM_Waterfall_WS_Heavy_Mist,-9908.036,-1966.4896,30.899988,0,0,0,7148,40459,0,0,0,0,0,0,0
RRM_Waterfall_CU_Medium_Pour,-9908.031,-1960.7639,24.244925,0,0,0,7150,40455,0,0,0,0,0,0,0
RRM_Waterfall_CU_Light_Ripple,-9947.719,-2008.1442,83.32038,0,0,0,7151,40445,0,0,0,0,0,0,0
RRM_Waterfall_CU_Light_Ripple,-9940.582,-2017.5226,82.98287,0,0,0,7152,40445,0,0,0,0,0,0,0
TEL_Waterfall_CU_Light_Ripple,10671.669,1658.533,1280.6555,0,0,0,7153,40445,0,0,0,0,0,0,1
TEL_Waterfall_CU_Light_Ripple,10669.872,1635.941,1282.2106,0,0,0,7154,40445,0,0,0,0,0,0,1
TEL_Waterfall_WS_Heavy_Ripple,10671.455,1646.3055,1280.0787,0,0,0,7158,40460,0,0,0,0,0,0,1
TEL_Waterfall_WS_Heavy_Pour,10674.842,1647.0817,1272.3102,0,0,0,7160,40458,0,0,0,0,0,0,1
TEL_Waterfall_WS_Heavy_Ripple,10972.599,1547.8646,1265.3959,0,0,0,7161,40460,0,0,0,0,0,0,1
TEL_Waterfall_WS_Heavy_Ripple,10975.204,1576.132,1262.7334,0,0,0,7162,40460,0,0,0,0,0,0,1
TEL_Waterfall_WS_Heavy_Ripple,10987.018,1611.731,1258.5342,0,0,0,7163,40460,0,0,0,0,0,0,1
TEL_Waterfall_WS_Heavy_Ripple,11025.264,1563.7205,1092.3004,0,0,0,7167,40460,0,0,0,0,0,0,1
TEL_Waterfall_WS_Heavy_Ripple,11071.234,1578.9254,995.52496,0,0,0,7169,40460,0,0,0,0,0,0,1
TEL_Waterfall_CU_Heavy_Ripple,11102.573,1593.0608,977.6351,0,0,0,7171,40457,0,1,0,0,0,0,1
TEL_Waterfall_CU_Heavy_Ripple,11071.234,1578.9254,995.52496,0,0,0,7172,40457,0,0,0,0,0,0,1
TEL_Waterfall_CU_Heavy_Ripple,11025.264,1563.7205,1092.3004,0,0,0,7174,40457,0,0,0,0,0,0,1
TEL_Waterfall_CU_Heavy_Ripple,10988.314,1549.4723,1189.7906,0,0,0,7177,40457,0,0,0,0,0,0,1
TEL_Waterfall_CU_Heavy_Ripple,10975.204,1576.132,1262.7334,0,0,0,7179,40457,0,0,0,0,0,0,1
TEL_Waterfall_CU_Heavy_Ripple,10972.599,1547.8646,1265.3959,0,0,0,7180,40457,0,0,0,0,0,0,1
TEL_Waterfall_WS_Heavy_Mist,11061.708,1581.1927,1033.4841,0,0,0,7181,40459,0,0,0,0,0,0,1
RRM_Waterfall_WS_Light_Ripple,11047.038,1576.9548,1080.1722,0,0,0,7183,40448,0,0,0,0,0,0,1
RRM_Waterfall_CU_Medium_Ripple,11047.038,1576.9548,1080.1722,0,0,0,7184,40451,0,0,0,0,0,0,1
TEL_Waterfall_WS_Heavy_Mist,11014.795,1561.4479,1131.9712,0,0,0,7185,40459,0,0,0,0,0,0,1
TEL_Waterfall_WS_Heavy_Mist,11087.689,1583.1389,976.3888,0,0,0,7187,40459,0,0,0,0,0,0,1
STM_Waterfall_WS_Heavy_Mist,1652.1337,185.42361,139.10414,0,0,0,7188,40459,0,1,0,0,0,0,1
STM_Waterfall_CU_Heavy_Mist,11087.689,1583.1389,976.3888,0,0,0,7189,40456,0,0,0,0,0,0,1
STM_Waterfall_WS_Medium_Ripple,1637.9514,197.875,145.11177,0,0,0,7190,40454,0,1,0,0,0,0,1
STM_Waterfall_CU_Heavy_Ripple,1637.9514,197.875,145.11177,0,0,0,7191,40457,0,1,0,0,0,0,1
STM_Waterfall_CU_Heavy_Mist,1652.1337,185.42361,139.10414,0,0,0,7192,40456,0,1,0,0,0,0,1
STM_Waterfall_WS_Heavy_Pour,1635.0695,203.1007,12.715437,0,0,0,7193,40458,0,1,0,0,0,0,1
STM_Waterfall_CU_Heavy_Pour,1635.0695,203.1007,12.715437,0,0,0,7194,40461,0,1,0,0,0,0,1
STM_Waterfall_CU_Heavy_Pour,2573.1675,-922.6875,112.40452,0,0,0,7195,40461,0,0,0,0,0,0,1
STM_Waterfall_WS_Heavy_Pour,2573.1675,-922.6875,112.40452,0,0,0,7196,40458,0,0,0,0,0,0,1
STM_Waterfall_WS_Heavy_Mist,2581.2222,-918.2153,122.94691,0,0,0,7197,40459,0,0,0,0,0,0,1
STM_Waterfall_CU_Light_Ripple,2572.3645,-910.53644,130.33467,0,0,0,7198,40445,0,0,0,0,0,0,1
STM_Waterfall_CU_Light_Ripple,2566.0208,-916.4393,126.94275,0,0,0,7199,40445,0,0,0,0,0,0,1
STM_Waterfall_CU_Light_Ripple,2586.8586,-911.34375,130.4633,0,0,0,7200,40445,0,0,0,0,0,0,1
STM_Waterfall_CU_Light_Ripple,2588.6848,-921.55383,118.44207,0,0,0,7201,40445,0,0,0,0,0,0,1
STM_Waterfall_WS_Light_Ripple,2588.6848,-921.55383,118.44207,0,0,0,7202,40448,0,0,0,0,0,0,1
STM_Waterfall_WS_Light_Ripple,2586.8586,-911.34375,130.4633,0,0,0,7203,40448,0,0,0,0,0,0,1
STM_Waterfall_WS_Light_Ripple,2566.0208,-916.4393,126.94275,0,0,0,7204,40448,0,0,0,0,0,0,1
STM_Waterfall_WS_Light_Ripple,2572.3645,-910.53644,130.33467,0,0,0,7205,40448,0,0,0,0,0,0,1
FER_Waterfall_WS_Heavy_Ripple,-3360.5833,2058.434,233.50334,0,0,0,7212,40460,0,0,0,0,0,0,1
FER_Waterfall_WS_Heavy_Ripple,-3359.889,2075.0713,183.34712,0,0,0,7213,40460,0,0,0,0,0,0,1
FER_Waterfall_WS_Heavy_Ripple,-3373.2761,2057.3489,181.66187,0,0,0,7214,40460,0,0,0,0,0,0,1
FER_Waterfall_CU_Heavy_Ripple,-3389.2344,2058.1233,118.83598,0,0,0,7216,40457,0,0,0,0,0,0,1
FER_Waterfall_WS_Light_Ripple,-3373.2761,2057.3489,181.66187,0,0,0,7217,40448,0,0,0,0,0,0,1
FER_Waterfall_WS_Medium_Ripple,-3359.889,2075.0713,183.34712,0,0,0,7218,40454,0,0,0,0,0,0,1
FER_Waterfall_CU_Heavy_Ripple,-3360.5833,2058.434,233.50334,0,0,0,7219,40457,0,0,0,0,0,0,1
FER_Waterfall_CU_Medium_Ripple,-3374.1685,2082.4739,110.71456,0,0,0,7220,40451,0,0,0,0,0,0,1
FER_Waterfall_CU_Medium_Ripple,-3362.309,2093.1753,110.78018,0,0,0,7221,40451,0,0,0,0,0,0,1
FER_Waterfall_CU_Medium_Ripple,-3352.6892,2132.2292,62.317924,0,0,0,7222,40451,0,0,0,0,0,0,1
FER_Waterfall_WS_Heavy_Ripple,-3352.6892,2132.2292,62.317924,0,0,0,7223,40460,0,0,0,0,0,0,1
FER_Waterfall_WS_Medium_Ripple,-3362.309,2093.1753,110.78018,0,0,0,7224,40454,0,0,0,0,0,0,1
FER_Waterfall_WS_Light_Ripple,-3374.1685,2082.4739,110.71456,0,0,0,7225,40448,0,0,0,0,0,0,1
FER_Waterfall_WS_Medium_Mist,-3366.7292,2053.7153,231.97906,0,0,0,7226,40453,0,1,0,0,0,0,1
FER_Waterfall_CU_Medium_Mist,-3366.7292,2053.7153,231.97906,0,0,0,7227,40450,0,1,0,0,0,0,1
FER_Waterfall_WS_Light_Mist,-3361.6372,2057.6233,228.92606,0,0,0,7228,40447,0,1,0,0,0,0,1
FER_Waterfall_CU_Heavy_Mist,-3361.6372,2057.6233,228.92606,0,0,0,7229,40456,0,1,0,0,0,0,1
FER_Waterfall_CU_Medium_Ripple,-3419.1458,2049.9324,62.102703,0,0,0,7230,40451,0,0,0,0,0,0,1
FER_Waterfall_CU_Medium_Ripple,-3405.639,2020.3403,61.278458,0,0,0,7231,40451,0,0,0,0,0,0,1
FER_Waterfall_WS_Light_Ripple,-3419.8472,2050.4653,61.30873,0,0,0,7232,40448,0,0,0,0,0,0,1
FER_Waterfall_WS_Light_Ripple,-3406.2952,2020.1615,60.277264,0,0,0,7233,40448,0,0,0,0,0,0,1
FER_Waterfall_WS_Medium_Pour,-3378.3176,2091.573,62.747185,0,0,0,7235,40452,0,0,0,0,0,0,1
FER_Waterfall_WS_Medium_Pour,-3364.0608,2101.6355,62.13352,0,0,0,7236,40452,0,0,0,0,0,0,1
FER_Waterfall_WS_Medium_Pour,-3348.5,2140.0017,27.025146,0,0,0,7237,40452,0,0,0,0,0,0,1
FER_Waterfall_WS_Medium_Pour,-3399.5608,2051.2551,65.50686,0,0,0,7238,40452,0,0,0,0,0,0,1
FER_Waterfall_WS_Medium_Pour,-3425.3994,2049.7864,37.48089,0,0,0,7239,40452,0,0,0,0,0,0,1
FER_Waterfall_WS_Medium_Pour,-3411.3264,2019.1163,36.368137,0,0,0,7240,40452,0,0,0,0,0,0,1
FER_Waterfall_CU_Light_Ripple,-3388.5244,2055.486,118.12723,0,0,0,7247,40445,0,0,0,0,0,0,1
FER_Waterfall_CU_Medium_Pour,-3348.5,2140.0017,27.025146,0,0,0,7248,40455,0,0,0,0,0,0,1
FER_Waterfall_WS_Heavy_Ripple,-3958.915,283.45486,109.90359,0,0,0,7249,40460,0,0,0,0,0,0,1
FER_Waterfall_WS_Heavy_Ripple,-3960.6199,319.63196,108.74245,0,0,0,7250,40460,0,0,0,0,0,0,1
FER_Waterfall_WS_Light_Ripple,-3968.6423,311.30902,89.66383,0,0,0,7251,40448,0,0,0,0,0,0,1
FER_Waterfall_WS_Light_Mist,-3945.3403,313.31076,136.6742,0,0,0,7252,40447,0,1,0,0,0,0,1
FER_Waterfall_CU_Heavy_Mist,-3945.3403,313.31076,136.6742,0,0,0,7253,40456,0,1,0,0,0,0,1
FER_Waterfall_WS_Heavy_Ripple,-4305.238,208.48264,44.78086,0,0,0,7254,40460,0,0,0,0,0,0,1
FER_Waterfall_CU_Heavy_Ripple,-4307.5054,213.25,46.525597,0,0,0,7255,40457,0,0,0,0,0,0,1
FER_Waterfall_CU_Heavy_Ripple,-4302.6304,201.56598,48.289852,0,0,0,7256,40457,0,0,0,0,0,0,1
FER_Waterfall_WS_Light_Mist,-4307.632,207.04688,37.156208,0,0,0,7257,40447,0,0,0,0,0,0,1
FER_Waterfall_WS_Medium_Pour,-4312.637,204.08855,22.880978,0,0,0,7258,40452,0,0,0,0,0,0,1
FER_Waterfall_CU_Medium_Pour,-4312.637,204.08855,22.880978,0,0,0,7259,40455,0,0,0,0,0,0,1
FER_Waterfall_WS_Medium_Mist,-4307.632,207.04688,37.156208,0,0,0,7260,40453,0,0,0,0,0,0,1
FER_Waterfall_CU_Light_Ripple,-4427.007,169.97223,20.308191,0,0,0,7261,40445,0,0,0,0,0,0,1
FER_Waterfall_CU_Light_Ripple,-4422.29,156.61806,21.169413,0,0,0,7262,40445,0,0,0,0,0,0,1
FER_Waterfall_WS_Light_Ripple,-4733.0522,-48.387154,191.13661,0,0,0,7263,40448,0,0,0,0,0,0,1
FER_Waterfall_WS_Light_Ripple,-4734.9653,-58.743057,189.60864,0,0,0,7264,40448,0,0,0,0,0,0,1
FER_Waterfall_WS_Light_Ripple,-4704.618,-55.88889,138.89314,0,0,0,7265,40448,0,0,0,0,0,0,1
FER_Waterfall_WS_Light_Ripple,-4710.5454,-43.729168,138.97176,0,0,0,7266,40448,0,0,0,0,0,0,1
FER_Waterfall_WS_Light_Ripple,-4687.4756,-39.182293,108.44835,0,0,0,7267,40448,0,0,0,0,0,0,1
