ID,ItemLevel,Quality[0],Quality[1],Quality[2],Quality[3],Quality[4],Quality[5],Quality[6]
351,351,12.030654,19.349373,20.051159,21.536367,22.278973,22.278973,22.278973
352,352,12.033762,19.354345,20.05634,21.541962,22.284775,22.284775,22.284775
353,353,12.03687,19.35911,20.061312,21.54735,22.290369,22.290369,22.290369
354,354,12.03977,19.363876,20.066284,21.552736,22.295963,22.295963,22.295963
355,355,12.042878,19.369057,20.071465,21.55833,22.301558,22.301558,22.301558
356,356,12.045779,19.373821,20.076437,21.56351,22.307152,22.307152,22.307152
357,357,12.048887,19.378588,20.08141,21.5689,22.312746,22.312746,22.312746
358,358,12.051995,19.38356,20.08659,21.574493,22.31834,22.31834,22.31834
359,359,12.054896,19.388325,20.091562,21.57988,22.696066,22.696066,22.696066
360,360,12.058004,19.3933,20.096743,21.585474,22.701868,22.701868,22.701868
361,361,12.061112,19.398064,20.101715,21.590654,22.707462,22.707462,22.707462
362,362,12.064013,19.403036,20.106688,21.59604,22.713057,22.713057,22.713057
363,363,12.067121,19.40801,20.111868,21.601637,22.719065,22.719065,22.719065
364,364,12.070022,19.412775,20.11684,21.979568,22.72466,22.72466,22.72466
365,365,12.07313,19.417747,20.12202,21.985163,22.730461,22.730461,22.730461
366,366,12.076238,19.422514,20.126993,21.990551,22.736055,22.736055,22.736055
367,367,12.079139,19.427279,20.131966,21.995937,22.74165,22.74165,22.74165
368,368,12.082247,19.432253,20.137146,22.00174,22.747452,22.747452,22.747452
369,369,12.085355,19.437225,20.142118,22.007126,22.753046,22.753046,22.753046
370,370,12.088463,19.442198,20.147299,22.01272,22.759056,22.759056,22.759056
371,371,12.091363,19.446962,20.152271,22.018314,22.76465,22.76465,22.76465
372,372,12.094471,19.451937,20.157452,22.02391,22.77045,22.77045,22.77045
373,373,12.097372,19.456701,20.162424,22.029297,22.776045,22.776045,22.776045
374,374,12.10048,19.461468,20.167398,22.034683,22.78164,22.78164,22.78164
375,375,12.103588,19.46644,20.172577,22.040485,22.787441,22.787441,22.787441
376,376,12.106489,19.471413,20.177551,22.045874,22.793243,22.793243,22.793243
377,377,12.109597,19.476385,20.18273,22.051468,22.799046,22.799046,22.799046
378,378,12.112705,19.481152,20.187704,21.655922,22.390032,22.390032,22.390032
379,379,12.143992,19.5315,20.239918,21.711866,22.447842,22.447842,22.447842
380,380,12.175072,19.581644,20.291925,21.767603,22.50565,22.50565,22.50565
381,381,12.206567,19.6322,20.344347,21.823961,22.563665,22.563665,22.563665
382,382,12.238061,19.682964,20.396769,22.251001,22.62189,22.62189,22.62189
383,383,12.269555,19.73352,20.44919,22.308187,22.680113,22.680113,22.680113
384,384,12.301257,19.784492,20.502026,22.36579,22.738543,22.738543,22.738543
385,385,12.332958,19.835463,20.554861,22.02308,22.390032,22.390032,22.390032
386,386,12.348498,19.860535,20.580761,22.050846,22.418419,22.418419,22.418419
387,387,12.364038,19.885605,20.606869,22.078817,22.446804,22.446804,22.446804
388,388,12.379786,19.910885,20.632977,22.10679,22.475191,22.475191,22.475191
389,389,12.395533,19.935955,20.659082,22.134762,22.503578,22.503578,22.503578
390,390,12.411073,19.961233,20.68519,22.162733,22.532171,22.532171,22.532171
391,391,12.42682,19.986305,20.711298,22.190706,22.560558,22.560558,22.560558
392,392,12.442567,20.011791,20.737612,22.218885,22.589151,22.589151,22.589151
393,393,12.458314,20.03707,20.76372,22.246857,22.617538,22.617538,22.617538
394,394,12.474062,20.062347,20.790033,22.275036,22.646338,22.646338,22.646338
395,395,12.489809,20.087833,20.816347,22.303215,22.674932,22.674932,22.674932
396,396,12.505556,20.113111,20.842663,22.331394,22.703526,22.703526,22.703526
397,397,12.521303,20.138597,20.868977,22.359573,22.732327,22.732327,22.732327
398,398,12.537257,20.164082,20.895498,22.38796,22.761127,22.761127,22.761127
399,399,12.553005,20.189568,20.921812,22.022873,22.390032,22.390032,22.390032
400,400,12.580356,20.233494,20.967398,22.438725,22.438725,22.438725,22.438725
401,401,12.607706,20.277628,21.012981,22.487623,22.487623,22.487623,22.487623
402,402,12.635263,20.321762,21.058771,22.536522,22.536522,22.536522,22.536522
403,403,12.662821,20.365894,21.104563,22.585629,22.585629,22.585629,22.585629
404,404,12.690378,20.410236,21.150562,22.634735,22.634735,22.634735,22.634735
405,405,12.717936,20.454784,21.19656,22.68405,22.68405,22.68405,22.68405
406,406,12.745701,20.499332,21.242765,22.73357,22.73357,22.73357,22.73357
407,407,12.773465,20.54388,21.28897,22.390032,22.390032,22.390032,22.390032
408,408,12.797708,20.582834,21.329374,22.432714,22.432714,22.432714,22.432714
409,409,12.82195,20.621994,21.369986,22.475399,22.475399,22.475399,22.475399
410,410,12.8464,20.661156,21.410597,22.518082,22.518082,22.518082,22.518082
411,411,12.870643,20.700315,21.451208,22.560764,22.560764,22.560764,22.560764
412,412,12.895299,20.739891,21.492027,22.603655,22.603655,22.603655,22.603655
413,413,12.919749,20.779259,21.532846,22.646545,22.646545,22.646545,22.646545
414,414,12.944406,20.818834,21.573872,22.68985,22.68985,22.68985,22.68985
415,415,12.968855,20.85841,21.614897,22.732948,22.732948,22.732948,22.732948
416,416,12.993512,20.897985,21.655922,22.390032,22.390032,22.390032,22.390032
417,417,13.024799,20.948334,21.708138,22.443905,22.443905,22.443905,22.443905
418,418,13.056087,20.998476,21.760143,22.866592,22.866592,22.866592,22.866592
419,419,13.087581,21.049034,21.812565,22.921707,22.921707,22.921707,22.921707
420,420,13.119075,21.099798,21.864986,22.976822,22.976822,22.976822,22.976822
421,421,13.15057,21.150562,21.917616,23.032145,23.032145,23.032145,23.032145
422,422,13.182064,21.201326,21.970245,23.087467,23.087467,23.087467,23.087467
423,423,13.213765,21.252296,22.02308,22.75719,22.75719,22.75719,22.75719
424,424,13.250233,21.310934,22.08379,22.819971,22.819971,22.819971,22.819971
425,425,13.286907,21.369572,22.144707,22.882961,22.882961,22.882961,22.882961
426,426,13.323582,21.428623,22.205832,22.94595,22.94595,22.94595,22.94595
427,427,13.360256,21.487883,22.267162,23.009354,23.009354,23.009354,23.009354
428,428,13.397138,21.546936,22.328493,23.072756,23.072756,23.072756,23.072756
429,429,13.434019,21.606401,22.390032,22.756983,22.756983,22.756983,22.756983
430,430,13.48872,21.694462,22.4812,22.84981,22.84981,22.84981,22.84981
431,431,13.543628,21.782728,22.572783,22.942842,22.942842,22.942842,22.942842
432,432,13.59895,21.87141,22.66478,23.03629,23.03629,23.03629,23.03629
433,433,13.654273,21.960714,22.75719,22.75719,22.75719,22.75719,22.75719
434,434,13.709803,22.050016,22.84981,22.84981,22.84981,22.84981,22.84981
435,435,13.765746,22.139942,22.942842,23.3129,23.3129,23.3129,23.3129
436,436,13.821691,22.230074,23.03629,23.407799,23.407799,23.407799,23.407799
437,437,13.874526,22.31482,23.124142,23.124142,23.124142,23.124142,23.124142
438,438,13.905813,22.365168,23.176355,23.176355,23.176355,23.176355,23.176355
439,439,13.9371,22.415518,23.22857,23.22857,23.22857,23.22857,23.22857
440,440,13.968388,22.465868,23.280785,23.280785,23.280785,23.280785,23.280785
441,441,13.999883,22.516632,23.333206,23.333206,23.333206,23.333206,23.333206
442,442,14.031584,22.567394,23.385836,23.385836,23.385836,23.385836,23.385836
443,443,14.063078,22.618158,23.438463,23.438463,23.438463,23.438463,23.438463
444,444,14.09478,22.66913,23.4913,23.4913,23.4913,23.4913,23.4913
445,445,14.131248,22.727768,23.55201,23.55201,23.55201,23.55201,23.55201
446,446,14.167714,22.786406,23.612926,23.612926,23.612926,23.612926,23.612926
447,447,14.204389,22.845457,23.674051,23.674051,23.674051,23.674051,23.674051
448,448,14.24127,22.904716,23.735382,23.735382,23.735382,23.735382,23.735382
449,449,14.277945,22.963768,23.796713,23.796713,23.796713,23.796713,23.796713
450,450,14.315034,23.023235,23.858252,23.858252,23.858252,23.858252,23.858252
451,451,14.346321,23.073586,23.910465,23.910465,23.910465,23.910465,23.910465
452,452,14.377608,23.123934,23.96268,23.96268,23.96268,23.96268,23.96268
453,453,14.408895,23.174284,24.014894,24.014894,24.014894,24.014894,24.014894
454,454,14.44039,23.225048,24.067316,24.067316,24.067316,24.067316,24.067316
455,455,14.471884,23.275812,24.119946,24.119946,24.119946,24.119946,24.119946
456,456,14.503586,23.326576,24.172573,24.172573,24.172573,24.172573,24.172573
457,457,14.535287,23.377546,24.22541,24.22541,24.22541,24.22541,24.22541
458,458,14.571754,23.436184,24.28612,24.28612,24.28612,24.28612,24.28612
459,459,14.608222,23.494822,24.347036,24.347036,24.347036,24.347036,24.347036
460,460,14.644896,23.553875,24.40816,24.40816,24.40816,24.40816,24.40816
461,461,14.681778,23.613134,24.469492,24.469492,24.469492,24.469492,24.469492
462,462,14.718452,23.672186,24.530823,24.530823,24.530823,24.530823,24.530823
463,463,14.755334,23.731651,24.592361,24.592361,24.592361,24.592361,24.592361
464,464,14.975795,24.085964,24.959518,24.959518,24.959518,24.959518,24.959518
465,465,15.085403,24.262291,25.14227,25.14227,25.14227,25.14227,25.14227
466,466,15.195841,24.44007,25.326471,25.326471,25.326471,25.326471,25.326471
467,467,15.416095,24.79438,25.693628,25.693628,25.693628,25.693628,25.693628
468,468,15.52591,24.970709,25.876379,25.876379,25.876379,25.876379,25.876379
469,469,15.636348,25.148485,26.06058,26.06058,26.06058,26.06058,26.06058
470,470,15.856602,25.502798,26.427738,26.427738,26.427738,26.427738,26.427738
471,471,15.96621,25.679125,26.610489,26.610489,26.610489,26.610489,26.610489
472,472,16.076855,25.856903,26.79469,26.79469,26.79469,26.79469,26.79469
473,473,16.29711,26.211214,27.161848,27.161848,27.161848,27.161848,27.161848
474,474,16.406717,26.38754,27.344599,27.344599,27.344599,27.344599,27.344599
475,475,16.517363,26.56532,27.5288,27.5288,27.5288,27.5288,27.5288
476,476,16.73741,26.919424,27.89575,27.89575,27.89575,27.89575,27.89575
477,477,16.847225,27.095959,28.078709,28.078709,28.078709,28.078709,28.078709
478,478,16.957663,27.273735,28.262909,28.262909,28.262909,28.262909,28.262909
479,479,17.177916,27.62784,28.62986,28.62986,28.62986,28.62986,28.62986
480,480,17.287731,27.804375,28.812819,28.812819,28.812819,28.812819,28.812819
481,481,17.39817,27.982153,28.997019,28.997019,28.997019,28.997019,28.997019
482,482,17.618423,28.336258,29.36397,29.36397,29.36397,29.36397,29.36397
483,483,17.838676,28.690569,29.731129,29.731129,29.731129,29.731129,29.731129
484,484,17.948492,28.867104,29.914085,29.914085,29.914085,29.914085,29.914085
485,485,18.058931,29.044674,30.09808,30.09808,30.09808,30.09808,30.09808
486,486,18.279184,29.398987,30.465237,30.465237,30.465237,30.465237,30.465237
487,487,18.499231,29.753092,30.83219,30.83219,30.83219,30.83219,30.83219
488,488,18.71969,30.107403,31.199347,31.199347,31.199347,31.199347,31.199347
489,489,18.8293,30.283937,31.382305,31.382305,31.382305,31.382305,31.382305
490,490,18.939737,30.461508,31.566298,31.566298,31.566298,31.566298,31.566298
491,491,19.15999,30.81582,31.933456,31.933456,31.933456,31.933456,31.933456
492,492,19.380245,31.169926,32.300407,32.300407,32.300407,32.300407,32.300407
493,493,19.600498,31.524237,32.66757,32.66757,32.66757,32.66757,32.66757
494,494,19.710314,31.700771,32.850525,32.850525,32.850525,32.850525,32.850525
495,495,19.820751,31.878342,33.03452,33.03452,33.03452,33.03452,33.03452
496,496,20.041006,32.232655,33.401676,33.401676,33.401676,33.401676,33.401676
497,497,20.26126,32.586758,33.768627,33.768627,33.768627,33.768627,33.768627
498,498,20.481512,32.94107,34.135784,34.135784,34.135784,34.135784,34.135784
499,499,20.70156,33.295174,34.502735,34.502735,34.502735,34.502735,34.502735
500,500,20.92202,33.649487,34.869896,34.869896,34.869896,34.869896,34.869896
501,501,21.03163,33.826023,35.052853,35.052853,35.052853,35.052853,35.052853
502,502,21.142067,34.003593,35.236847,35.236847,35.236847,35.236847,35.236847
503,503,21.36232,34.357903,35.604004,35.604004,35.604004,35.604004,35.604004
504,504,21.582573,34.71201,35.970955,35.970955,35.970955,35.970955,35.970955
505,505,21.802828,35.066322,36.338116,36.338116,36.338116,36.338116,36.338116
506,506,22.02308,35.420425,36.705067,36.705067,36.705067,36.705067,36.705067
507,507,22.243128,35.77453,37.072018,37.072018,37.072018,37.072018,37.072018
508,508,22.463589,36.12884,37.439175,37.439175,37.439175,37.439175,37.439175
509,509,22.683634,36.48295,37.806126,37.806126,37.806126,37.806126,37.806126
510,510,22.903889,36.837257,38.173286,38.173286,38.173286,38.173286,38.173286
511,511,23.124142,37.191364,38.540237,38.540237,38.540237,38.540237,38.540237
512,512,23.344395,37.545677,38.907394,38.907394,38.907394,38.907394,38.907394
513,513,23.56465,37.89978,39.274345,39.274345,39.274345,39.274345,39.274345
514,514,23.784903,38.254093,39.641502,39.641502,39.641502,39.641502,39.641502
515,515,24.005156,38.608196,40.008453,40.008453,40.008453,40.008453,40.008453
516,516,24.22541,38.96251,40.375614,40.375614,40.375614,40.375614,40.375614
517,517,24.445456,39.316616,40.742565,40.742565,40.742565,40.742565,40.742565
518,518,24.665916,39.670925,41.109722,41.109722,41.109722,41.109722,41.109722
519,519,24.885963,40.025032,41.476673,41.476673,41.476673,41.476673,41.476673
520,520,25.106216,40.379345,41.843834,41.843834,41.843834,41.843834,41.843834
521,521,25.326471,40.733448,42.210785,42.210785,42.210785,42.210785,42.210785
522,522,25.546724,41.08776,42.57794,42.57794,42.57794,42.57794,42.57794
523,523,25.766977,41.441864,42.944893,42.944893,42.944893,42.944893,42.944893
524,524,25.98723,41.796177,43.312054,43.312054,43.312054,43.312054,43.312054
525,525,26.207485,42.15028,43.679005,43.679005,43.679005,43.679005,43.679005
526,526,26.647785,42.8587,44.413113,44.413113,44.413113,44.413113,44.413113
527,527,26.868246,43.21301,44.78027,44.78027,44.78027,44.78027,44.78027
528,528,27.088291,43.567116,45.14722,45.14722,45.14722,45.14722,45.14722
529,529,27.308546,43.92143,45.51438,45.51438,45.51438,45.51438,45.51438
530,530,27.5288,44.27553,45.881332,45.881332,45.881332,45.881332,45.881332
531,531,27.749052,44.62964,46.248283,46.248283,46.248283,46.248283,46.248283
532,532,27.969307,44.983948,46.61544,46.61544,46.61544,46.61544,46.61544
533,533,28.409813,45.692364,47.349552,47.349552,47.349552,47.349552,47.349552
534,534,28.62986,46.04647,47.716503,47.716503,47.716503,47.716503,47.716503
535,535,28.850113,46.400784,48.08366,48.08366,48.08366,48.08366,48.08366
536,536,29.070368,46.754887,48.45061,48.45061,48.45061,48.45061,48.45061
537,537,29.510874,47.463303,49.184723,49.184723,49.184723,49.184723,49.184723
538,538,29.731129,47.817616,49.55188,49.55188,49.55188,49.55188,49.55188
539,539,29.951382,48.171722,49.91883,49.91883,49.91883,49.91883,49.91883
540,540,30.171635,48.52603,50.285988,50.285988,50.285988,50.285988,50.285988
541,541,30.612143,49.23445,51.0201,51.0201,51.0201,51.0201,51.0201
542,542,30.83219,49.588554,51.38705,51.38705,51.38705,51.38705,51.38705
543,543,31.052443,49.942867,51.754208,51.754208,51.754208,51.754208,51.754208
544,544,31.49295,50.651283,52.48832,52.48832,52.48832,52.48832,52.48832
545,545,31.713203,51.005386,52.85527,52.85527,52.85527,52.85527,52.85527
546,546,31.933456,51.3597,53.222427,53.222427,53.222427,53.222427,53.222427
547,547,32.373962,52.068115,53.95654,53.95654,53.95654,53.95654,53.95654
548,548,32.59401,52.422222,54.32349,54.32349,54.32349,54.32349,54.32349
549,549,32.814472,52.776535,54.690647,54.690647,54.690647,54.690647,54.690647
550,550,33.254772,53.484745,55.42455,55.42455,55.42455,55.42455,55.42455
551,551,33.475025,53.839054,55.79171,55.79171,55.79171,55.79171,55.79171
552,552,33.91553,54.54747,56.525818,56.525818,56.525818,56.525818,56.525818
553,553,34.13558,54.901577,56.89277,56.89277,56.89277,56.89277,56.89277
554,554,34.35604,55.25589,57.259926,57.259926,57.259926,57.259926,57.259926
555,555,34.79634,55.964306,57.994038,57.994038,57.994038,57.994038,57.994038
556,556,35.016594,56.31841,58.36099,58.36099,58.36099,58.36099,58.36099
557,557,35.4571,57.02683,59.095097,59.095097,59.095097,59.095097,59.095097
558,558,35.677353,57.381138,59.462257,59.462257,59.462257,59.462257,59.462257
559,559,36.117863,58.089558,60.196365,60.196365,60.196365,60.196365,60.196365
560,560,36.337906,58.44366,60.563316,60.563316,60.563316,60.563316,60.563316
561,561,36.778416,59.152077,61.29743,61.29743,61.29743,61.29743,61.29743
562,562,37.21892,59.860493,62.031536,62.031536,62.031536,62.031536,62.031536
563,563,37.439175,60.214806,62.398693,62.398693,62.398693,62.398693,62.398693
564,564,37.87968,60.92322,63.132805,63.132805,63.132805,63.132805,63.132805
565,565,38.099937,61.27733,63.499756,63.499756,63.499756,63.499756,63.499756
566,566,38.540237,61.985744,64.233864,64.233864,64.233864,64.233864,64.233864
567,567,38.980743,62.69416,64.96797,64.96797,64.96797,64.96797,64.96797
568,568,39.200996,63.048267,65.33492,65.33492,65.33492,65.33492,65.33492
569,569,39.641502,63.756683,66.06904,66.06904,66.06904,66.06904,66.06904
570,570,40.081802,64.4651,66.80315,66.80315,66.80315,66.80315,66.80315
571,571,40.302265,64.81941,67.1703,67.1703,67.1703,67.1703,67.1703
572,572,40.742565,65.52783,67.90441,67.90441,67.90441,67.90441,67.90441
573,573,41.18307,66.236244,68.63852,68.63852,68.63852,68.63852,68.63852
574,574,41.403324,66.59035,69.00547,69.00547,69.00547,69.00547,69.00547
575,575,41.843834,67.29877,69.739586,69.739586,69.739586,69.739586,69.739586
576,576,42.284134,68.00719,70.473694,70.473694,70.473694,70.473694,70.473694
577,577,42.72464,68.7156,71.2078,71.2078,71.2078,71.2078,71.2078
578,578,43.165146,69.42402,71.94191,71.94191,71.94191,71.94191,71.94191
579,579,43.385403,69.77833,72.30907,72.30907,72.30907,72.30907,72.30907
580,580,43.82591,70.48675,73.04318,73.04318,73.04318,73.04318,73.04318
581,581,44.26621,71.194954,73.777084,73.777084,73.777084,73.777084,73.777084
582,582,44.706715,71.90337,74.51119,74.51119,74.51119,74.51119,74.51119
583,583,45.14722,72.611786,75.2453,75.2453,75.2453,75.2453,75.2453
584,584,45.58773,73.320206,75.97941,75.97941,75.97941,75.97941,75.97941
585,585,46.02803,74.028625,76.713524,76.713524,76.713524,76.713524,76.713524
586,586,46.468536,74.73704,77.44763,77.44763,77.44763,77.44763,77.44763
587,587,46.909042,75.44546,78.18174,78.18174,78.18174,78.18174,78.18174
588,588,47.349552,76.15388,78.91585,78.91585,78.91585,78.91585,78.91585
589,589,47.79006,76.86229,79.649956,79.649956,79.649956,79.649956,79.649956
590,590,48.23036,77.57071,80.38407,80.38407,80.38407,80.38407,80.38407
591,591,48.670864,78.27912,81.11818,81.11818,81.11818,81.11818,81.11818
592,592,49.111374,78.98754,81.85229,81.85229,81.85229,81.85229,81.85229
593,593,49.55188,79.69596,82.586395,82.586395,82.586395,82.586395,82.586395
594,594,49.992386,80.40437,83.32051,83.32051,83.32051,83.32051,83.32051
595,595,50.432686,81.11279,84.05462,84.05462,84.05462,84.05462,84.05462
596,596,50.873196,81.821205,84.78873,84.78873,84.78873,84.78873,84.78873
597,597,51.533955,82.88373,85.889786,85.889786,85.889786,85.889786,85.889786
598,598,51.974255,83.59215,86.62389,86.62389,86.62389,86.62389,86.62389
599,599,52.41476,84.30056,87.35801,87.35801,87.35801,87.35801,87.35801
600,600,52.85527,85.00898,88.09212,88.09212,88.09212,88.09212,88.09212
601,601,53.295776,85.7174,88.826225,88.826225,88.826225,88.826225,88.826225
602,602,53.95654,86.78013,89.92749,89.92749,89.92749,89.92749,89.92749
603,603,54.397045,87.48854,90.661606,90.661606,90.661606,90.661606,90.661606
604,604,54.837345,88.19696,91.39571,91.39571,91.39571,91.39571,91.39571
605,605,55.498104,89.25948,92.49677,92.49677,92.49677,92.49677,92.49677
606,606,55.938614,89.967896,93.23088,93.23088,93.23088,93.23088,93.23088
607,607,56.378914,90.676315,93.965,93.965,93.965,93.965,93.965
608,608,57.039673,91.73884,95.066055,95.066055,95.066055,95.066055,95.066055
609,609,57.480183,92.44725,95.80016,95.80016,95.80016,95.80016,95.80016
610,610,58.14094,93.50998,96.90143,96.90143,96.90143,96.90143,96.90143
611,611,58.58124,94.2184,97.635544,97.635544,97.635544,97.635544,97.635544
612,612,59.242,95.28092,98.7366,98.7366,98.7366,98.7366,98.7366
613,613,59.68251,95.989334,99.47071,99.47071,99.47071,99.47071,99.47071
614,614,60.34327,97.05186,100.57198,100.57198,100.57198,100.57198,100.57198
615,615,60.78357,97.76028,101.30589,101.30589,101.30589,101.30589,101.30589
616,616,61.444332,98.8228,102.40715,102.40715,102.40715,102.40715,102.40715
617,617,61.88484,99.53121,103.14126,103.14126,103.14126,103.14126,103.14126
618,618,62.54539,100.59394,104.24232,104.24232,104.24232,104.24232,104.24232
619,619,63.206154,101.65646,105.34359,105.34359,105.34359,105.34359,105.34359
620,620,63.64666,102.36488,106.0777,106.0777,106.0777,106.0777,106.0777
621,621,64.30721,103.4274,107.17876,107.17876,107.17876,107.17876,107.17876
622,622,64.96797,104.49013,108.28003,108.28003,108.28003,108.28003,108.28003
623,623,65.62874,105.55265,109.38109,109.38109,109.38109,109.38109,109.38109
624,624,66.06904,106.26107,110.1152,110.1152,110.1152,110.1152,110.1152
625,625,66.7298,107.32359,111.21626,111.21626,111.21626,111.21626,111.21626
626,626,67.39056,108.38632,112.31753,112.31753,112.31753,112.31753,112.31753
627,627,68.05111,109.44884,113.41859,113.41859,113.41859,113.41859,113.41859
628,628,68.71187,110.51157,114.51985,114.51985,114.51985,114.51985,114.51985
629,629,69.372635,111.57409,115.62092,115.62092,115.62092,115.62092,115.62092
630,630,70.033394,112.63682,116.72218,116.72218,116.72218,116.72218,116.72218
631,631,70.69395,113.69934,117.82324,117.82324,117.82324,117.82324,117.82324
632,632,71.354706,114.76207,118.92451,118.92451,118.92451,118.92451,118.92451
633,633,72.01526,115.82459,120.02557,120.02557,120.02557,120.02557,120.02557
634,634,72.676025,116.88712,121.12663,121.12663,121.12663,121.12663,121.12663
635,635,73.336784,117.94984,122.22791,122.22791,122.22791,122.22791,122.22791
636,636,73.99734,119.01237,123.32896,123.32896,123.32896,123.32896,123.32896
637,637,74.6581,120.0751,124.43023,124.43023,124.43023,124.43023,124.43023
638,638,75.318855,121.13761,125.53129,125.53129,125.53129,125.53129,125.53129
639,639,75.97962,122.20034,126.63256,126.63256,126.63256,126.63256,126.63256
640,640,76.86043,123.61718,128.10078,128.10078,128.10078,128.10078,128.10078
641,641,77.52119,124.6797,129.20184,129.20184,129.20184,129.20184,129.20184
642,642,78.18174,125.74222,130.3029,130.3029,130.3029,130.3029,130.3029
643,643,78.8425,126.80495,131.40417,131.40417,131.40417,131.40417,131.40417
644,644,79.72352,128.22179,132.87239,132.87239,132.87239,132.87239,132.87239
645,645,80.38407,129.2843,133.97345,133.97345,133.97345,133.97345,133.97345
646,646,81.26508,130.70114,135.44167,135.44167,135.44167,135.44167,135.44167
647,647,81.92584,131.76387,136.54294,136.54294,136.54294,136.54294,136.54294
648,648,82.80665,133.1805,138.01094,138.01094,138.01094,138.01094,138.01094
649,649,83.467415,134.24323,139.11221,139.11221,139.11221,139.11221,139.11221
650,650,84.34822,135.66005,140.58043,140.58043,140.58043,140.58043,140.58043
651,651,85.00898,136.72258,141.68149,141.68149,141.68149,141.68149,141.68149
652,652,85.889786,138.1394,143.14972,143.14972,143.14972,143.14972,143.14972
653,653,86.550545,139.20213,144.25098,144.25098,144.25098,144.25098,144.25098
654,654,87.431564,140.61897,145.71921,145.71921,145.71921,145.71921,145.71921
655,655,88.31237,142.0356,147.18721,147.18721,147.18721,147.18721,147.18721
656,656,89.19318,143.45244,148.65543,148.65543,148.65543,148.65543,148.65543
657,657,89.853935,144.51517,149.7567,149.7567,149.7567,149.7567,149.7567
658,658,90.734955,145.93199,151.22491,151.22491,151.22491,151.22491,151.22491
659,659,91.61597,147.34883,152.69315,152.69315,152.69315,152.69315,152.69315
660,660,92.49677,148.76567,154.16136,154.16136,154.16136,154.16136,154.16136
661,661,93.377785,150.1825,155.62958,155.62958,155.62958,155.62958,155.62958
662,662,94.2586,151.59912,157.0976,157.0976,157.0976,157.0976,157.0976
663,663,95.139404,153.01596,158.56581,158.56581,158.56581,158.56581,158.56581
664,664,96.02042,154.43279,160.03403,160.03403,160.03403,160.03403,160.03403
665,665,96.90143,155.84962,161.50224,161.50224,161.50224,161.50224,161.50224
666,666,97.78224,157.26646,162.97046,162.97046,162.97046,162.97046,162.97046
667,667,98.66325,158.68329,164.43869,164.43869,164.43869,164.43869,164.43869
668,668,99.54406,160.10013,165.9069,165.9069,165.9069,165.9069,165.9069
669,669,100.64532,161.87106,167.74208,167.74208,167.74208,167.74208,167.74208
670,670,101.52614,163.2879,169.2103,169.2103,169.2103,169.2103,169.2103
671,671,102.40715,164.70473,170.67851,170.67851,170.67851,170.67851,170.67851
672,672,103.50842,166.47588,172.51389,172.51389,172.51389,172.51389,172.51389
673,673,104.38922,167.89272,173.98212,173.98212,173.98212,173.98212,173.98212
674,674,105.49029,169.66365,175.81728,175.81728,175.81728,175.81728,175.81728
675,675,106.3713,171.08047,177.2855,177.2855,177.2855,177.2855,177.2855
676,676,107.47236,172.85143,179.12067,179.12067,179.12067,179.12067,179.12067
677,677,108.35338,174.26825,180.58888,180.58888,180.58888,180.58888,180.58888
678,678,109.45464,176.0394,182.42427,182.42427,182.42427,182.42427,182.42427
679,679,110.33545,177.45602,183.89227,183.89227,183.89227,183.89227,183.89227
680,680,111.43651,179.22717,185.72766,185.72766,185.72766,185.72766,185.72766
681,681,112.53778,180.99811,187.56282,187.56282,187.56282,187.56282,187.56282
682,682,113.63884,182.76926,189.39821,189.39821,189.39821,189.39821,189.39821
683,683,114.51985,184.1861,190.86642,190.86642,190.86642,190.86642,190.86642
684,684,115.62092,185.95703,192.7016,192.7016,192.7016,192.7016,192.7016
685,685,116.72198,187.72797,194.53676,194.53676,194.53676,194.53676,194.53676
686,686,117.82324,189.49911,196.37215,196.37215,196.37215,196.37215,196.37215
687,687,118.9243,191.27005,198.2073,198.2073,198.2073,198.2073,198.2073
688,688,120.02557,193.0412,200.0427,200.0427,200.0427,200.0427,200.0427
689,689,121.12663,194.81213,201.87785,201.87785,201.87785,201.87785,201.87785
690,690,122.22791,196.58307,203.71303,203.71303,203.71303,203.71303,203.71303
691,691,123.54922,198.70833,205.91536,205.91536,205.91536,205.91536,205.91536
692,692,124.65048,200.47946,207.75073,207.75073,207.75073,207.75073,207.75073
693,693,125.75154,202.25041,209.5859,209.5859,209.5859,209.5859,209.5859
694,694,127.07286,204.37566,211.78824,211.78824,211.78824,211.78824,211.78824
695,695,128.17413,206.14659,213.62341,213.62341,213.62341,213.62341,213.62341
696,696,129.27519,207.91774,215.45879,215.45879,215.45879,215.45879,215.45879
697,697,130.59671,210.04298,217.66112,217.66112,217.66112,217.66112,217.66112
698,698,131.69777,211.81393,219.49628,219.49628,219.49628,219.49628,219.49628
699,699,133.01909,213.93918,221.69861,221.69861,221.69861,221.69861,221.69861
700,700,134.3406,216.06444,223.90094,223.90094,223.90094,223.90094,223.90094
701,701,135.44167,217.83537,225.73611,225.73611,225.73611,225.73611,225.73611
702,702,136.76299,219.96062,227.93845,227.93845,227.93845,227.93845,227.93845
703,703,138.0845,222.08588,230.14076,230.14076,230.14076,230.14076,230.14076
704,704,139.40582,224.21112,232.3431,232.3431,232.3431,232.3431,232.3431
705,705,140.72734,226.33636,234.54543,234.54543,234.54543,234.54543,234.54543
706,706,142.04866,228.46162,236.74776,236.74776,236.74776,236.74776,236.74776
707,707,143.36996,230.58667,238.94987,238.94987,238.94987,238.94987,238.94987
