ID,DisplayType,ItemDisplayInfoID,DefaultIconFileDataID,UiOrder,TransmogPlayerConditionID
65053,7,9378,132602,0,0
65054,11,15804,133069,0,0
65055,11,2434,132312,0,0
65056,5,9018,134589,0,0
65057,5,8426,134582,0,0
65058,5,8160,134592,0,0
65059,1,9544,135039,0,0
65060,9,23033,133755,0,0
65061,8,8608,132939,0,0
65062,4,8984,132499,0,0
65063,9,23059,133766,0,0
65064,8,17689,132953,0,0
65065,9,23026,133756,0,0
65066,4,8551,132492,0,0
65067,10,9627,135026,0,0
65068,7,9634,132609,0,0
65069,4,3251,132492,0,0
65070,7,7550,132609,0,0
65071,7,12743,132606,0,0
65072,5,6059,134591,0,0
65073,13,18664,134949,0,0
65074,5,3058,134583,0,0
65075,3,11368,132724,0,0
65076,12,19805,135279,0,0
65077,6,14842,132539,0,0
65078,11,19646,133482,0,0
65079,11,19390,135419,0,0
65080,6,7307,132539,0,0
65081,2,2163,135005,0,0
65082,2,2470,135005,0,0
65083,3,9943,132674,0,0
65084,3,8288,132662,0,0
65085,2,5857,135005,0,0
65086,3,9978,132662,0,0
65087,2,6239,135009,0,0
65088,5,8129,134582,0,0
65089,6,8130,132540,0,0
65090,3,9986,132675,0,0
65091,5,5236,134581,0,0
65092,2,9182,132719,0,0
65093,5,10002,134582,0,0
65094,6,7896,132540,0,0
65095,3,10028,0,0,0
65096,3,10073,132657,0,0
65097,2,9202,133765,0,0
65098,5,9204,134582,0,0
65099,2,9519,135018,0,0
65100,5,10114,134582,0,0
65101,6,10115,132539,0,0
65102,3,10119,132654,0,0
65103,3,10120,132663,0,0
65104,2,9084,135009,0,0
65105,3,9933,132654,0,0
65106,4,4860,132493,0,0
65107,6,15621,132539,0,0
65108,6,16809,132539,0,0
65109,11,13583,135273,0,0
65110,13,2181,134950,0,0
65111,7,3388,132602,0,0
65112,9,15058,133754,0,0
65113,11,20119,135356,0,0
65114,13,18658,134951,0,0
65115,6,3070,132535,0,0
65116,1,8399,135036,0,0
65117,6,4380,132539,0,0
65118,11,19404,132408,0,0
65119,3,12559,132624,0,0
65120,3,2644,132760,0,0
65121,7,10529,132600,0,0
65122,4,8611,132498,0,0
65123,6,5992,132539,0,0
65124,8,6243,132939,0,0
65125,13,18669,134955,0,0
65126,0,10537,133119,0,0
65127,11,10538,134708,0,0
65128,11,10642,133055,0,0
65129,11,20536,135661,0,0
65130,11,10814,133888,0,0
65131,3,10810,132665,0,0
65132,11,10816,133888,0,0
65133,11,10817,133888,0,0
65134,12,21094,135463,0,0
65135,11,10822,133941,0,0
65136,11,10824,133941,0,0
65137,3,10465,132662,0,0
65138,3,10706,132681,0,0
65139,3,10843,132678,0,0
65140,3,17123,132645,0,0
65141,3,8853,132664,0,0
65142,3,10894,132663,0,0
65143,13,10968,134950,0,0
65144,11,20730,132932,0,0
65145,3,11037,135017,0,0
65146,3,12716,132665,0,0
65147,3,5844,135009,0,0
65148,5,8264,134586,0,0
65149,3,16894,135010,0,0
65150,5,10148,134585,0,0
65151,5,10098,134581,0,0
65152,9,23002,133762,0,0
65153,11,20335,135164,0,0
65154,4,7761,132492,0,0
65155,13,18700,134949,0,0
65156,11,11259,135145,0,0
65157,11,19635,133477,0,0
65158,3,11528,132672,0,0
65159,11,5136,133484,0,0
65160,11,19556,135651,0,0
65161,6,7768,132537,0,0
65162,3,3057,132624,0,0
65163,11,20731,132932,0,0
65164,9,23110,133757,0,0
65165,9,27549,133762,0,0
65166,4,4450,132492,0,0
65167,13,18483,134955,0,0
65168,2,11518,135023,0,0
65169,2,5781,135024,0,0
65170,5,25805,134586,0,0
65171,7,25800,132618,0,0
65172,1,25806,135051,0,0
65173,4,11172,132499,0,0
65174,8,4370,132961,0,0
65175,6,4622,132539,0,0
65176,1,13677,135036,0,0
65177,3,6177,132723,0,0
65178,8,10572,132958,0,0
65179,4,3872,132500,0,0
65180,1,13398,135039,0,0
65181,13,2333,134951,0,0
65182,5,17954,134589,0,0
65183,7,18335,132603,0,0
65184,1,25815,135038,0,0
65185,5,8142,134588,0,0
65186,6,7776,132539,0,0
65187,7,14618,132606,0,0
65188,8,13020,132955,0,0
65189,4,2364,132498,0,0
65190,7,2367,132603,0,0
65191,3,13174,132743,0,0
65192,6,13379,132539,0,0
65193,7,17827,132617,0,0
65194,3,11609,132673,0,0
65195,6,14651,132539,0,0
65196,4,9486,132495,0,0
65197,8,10513,132948,0,0
65198,6,5354,132542,0,0
65199,4,10433,132504,0,0
65200,0,16520,133111,0,0
65201,9,22987,133772,0,0
65202,7,26073,132606,0,0
65203,3,11634,132644,0,0
65204,8,10447,132957,0,0
65205,0,15910,133090,0,0
65206,3,16889,132722,0,0
65207,6,4449,132535,0,0
65208,9,23039,133770,0,0
65209,0,17321,133118,0,0
65210,13,18690,134950,0,0
65211,13,20976,134967,0,0
65212,11,20349,135646,0,0
65213,9,23001,132656,0,0
65214,6,11935,132535,0,0
65215,4,11623,132492,0,0
65216,1,11946,135036,0,0
65217,3,11949,132677,0,0
65218,8,11952,132939,0,0
65219,4,9748,132498,0,0
65220,12,20652,135498,0,0
65221,3,11840,135020,0,0
65222,4,10091,132491,0,0
65223,6,11999,132539,0,0
65224,5,9541,134582,0,0
65225,8,12068,132939,0,0
65226,6,9173,132539,0,0
65227,3,12282,132626,0,0
65228,3,12283,132642,0,0
65229,11,20116,135314,0,0
65230,11,12286,135141,0,0
65231,9,25948,133763,0,0
65232,4,5670,132511,0,0
65233,8,3199,132945,0,0
65234,3,16697,135012,0,0
65235,3,8857,132663,0,0
65236,4,8328,132491,0,0
65237,4,5734,132514,0,0
65238,6,8372,132542,0,0
65239,7,8437,132611,0,0
65240,8,5400,132939,0,0
65241,3,6196,132716,0,0
65242,3,10889,132716,0,0
65243,3,9036,132716,0,0
65244,3,12372,132719,0,0
65245,3,8856,132663,0,0
65246,3,19110,132655,0,0
65247,3,8327,135024,0,0
65248,6,8348,132537,0,0
65249,3,16522,132656,0,0
65250,4,8347,132494,0,0
65251,5,7033,134590,0,0
65252,8,12443,132957,0,0
65253,9,15033,133769,0,0
65254,7,10249,132611,0,0
65255,3,12165,132638,0,0
65256,5,2897,134590,0,0
65257,8,12054,132946,0,0
65258,4,12053,132514,0,0
65259,9,25953,133769,0,0
65260,7,3767,132611,0,0
65261,3,14731,135015,0,0
65262,5,14730,134586,0,0
65263,8,14729,132949,0,0
65264,7,14728,132604,0,0
65265,6,18145,132539,0,0
65266,4,14726,132492,0,0
65267,13,25955,134956,0,0
65268,3,5854,135006,0,0
65269,6,16881,132539,0,0
65270,7,4786,132611,0,0
65271,9,23109,133767,0,0
65272,8,16793,132950,0,0
65273,1,16470,135044,0,0
65274,3,6481,135012,0,0
65275,5,6482,134581,0,0
65276,3,16469,132683,0,0
65277,4,4633,132514,0,0
65278,13,18493,134948,0,0
65279,13,18701,134952,0,0
65280,6,12457,132582,0,0
65281,7,12456,132613,0,0
65282,9,25967,133757,0,0
65283,4,12455,132511,0,0
65284,8,25761,132945,0,0
65285,5,12453,134583,0,0
65286,3,12446,132626,0,0
65287,6,4027,132539,0,0
65288,7,3377,132606,0,0
65289,3,2019,132725,0,0
65290,8,13353,132961,0,0
65291,5,2018,134582,0,0
65292,1,10567,135058,0,0
65293,6,25793,132589,0,0
65294,7,25797,132609,0,0
65295,3,25798,132629,0,0
65296,4,25795,132500,0,0
65297,8,25794,132960,0,0
65298,5,23581,134586,0,0
65299,1,25799,135038,0,0
65300,13,18449,134956,0,0
65301,13,26014,134951,0,0
65302,4,6299,132514,0,0
65303,6,9169,132537,0,0
65304,7,11343,132611,0,0
65305,3,6298,132716,0,0
65306,8,11110,132958,0,0
65307,5,11063,134587,0,0
65308,3,2304,132722,0,0
65309,3,5710,135012,0,0
65310,4,4990,133693,0,0
65311,6,19921,132539,0,0
65312,7,4376,132610,0,0
65313,9,23138,133768,0,0
65314,8,16864,132950,0,0
65315,5,4377,134581,0,0
65316,1,4904,135033,0,0
65317,11,21554,135349,0,0
65318,3,12595,132743,0,0
65319,8,16952,136076,0,0
65320,11,20336,135162,0,0
65321,11,20167,135315,0,0
65322,11,18651,132797,0,0
65323,5,5839,134586,0,0
65324,11,13001,135643,0,0
65325,1,12782,135036,0,0
65326,7,12783,132606,0,0
65327,6,12095,132535,0,0
65328,6,6301,132537,0,0
65329,3,8215,132716,0,0
65330,7,12804,132605,0,0
65331,13,12805,134955,0,0
65332,12,21018,135467,0,0
65333,11,12857,135131,0,0
65334,3,12216,132661,0,0
65335,1,11473,135040,0,0
65336,0,15492,133077,0,0
65337,11,22217,135562,0,0
65338,0,7009,133119,0,0
65339,11,20325,135138,0,0
65340,5,9540,134594,0,0
65341,11,12880,133723,0,0
65342,11,25597,132409,0,0
65343,12,20650,135500,0,0
65344,1,5116,135036,0,0
65345,3,11487,132724,0,0
65346,5,10079,134587,0,0
65347,4,11953,132504,0,0
65348,0,15315,133119,0,0
65349,4,4306,132504,0,0
65350,8,11175,132958,0,0
65351,12,20821,135473,0,0
65352,3,10441,132740,0,0
65353,8,8398,132949,0,0
65354,8,12948,132939,0,0
65355,5,8193,134586,0,0
65356,11,19126,132403,0,0
65357,4,11880,132499,0,0
65358,11,20177,135311,0,0
65359,4,12821,132524,0,0
65360,8,9402,132937,0,0
65361,9,23047,133765,0,0
65362,13,18507,134956,0,0
65363,1,12986,135034,0,0
65364,6,16988,132537,0,0
65365,15,13012,135465,0,0
65366,4,11860,132513,0,0
65367,8,7711,132938,0,0
65368,3,13043,135016,0,0
65369,3,13046,135016,0,0
65370,4,9045,132500,0,0
65371,9,23096,133764,0,0
65372,6,17227,132536,0,0
65373,1,11697,135060,0,0
65374,2,4640,135030,0,0
65375,2,12786,135029,0,0
65376,12,21014,135465,0,0
65377,12,13060,135613,0,0
65378,3,13077,132680,0,0
65379,11,20010,135317,0,0
65380,11,19707,133042,0,0
65381,12,9062,135466,0,0
65382,13,18455,134956,0,0
65383,11,18607,132395,0,0
65384,11,20292,135311,0,0
65385,9,23097,132656,0,0
65386,2,11307,135012,0,0
65387,3,11646,135022,0,0
65388,5,11308,134581,0,0
65389,6,11782,132539,0,0
65390,8,30609,135736,0,0
65391,3,13337,132666,0,0
65392,7,10949,132607,0,0
65393,5,7587,134582,0,0
65394,11,20575,134298,0,0
65395,11,13360,135576,0,0
65396,3,6662,135010,0,0
65397,4,9401,132513,0,0
65398,11,20185,135352,0,0
65399,5,7767,134594,0,0
65400,4,16931,132514,0,0
65401,11,13455,135612,0,0
65402,11,13466,133042,0,0
65403,11,19135,132395,0,0
65404,11,20162,135274,0,0
65405,11,19771,133057,0,0
65406,11,20400,135641,0,0
65407,13,21475,134951,0,0
65408,3,22480,132629,0,0
65409,5,22481,134583,0,0
65410,8,22482,132938,0,0
65411,11,22734,132403,0,0
65412,11,25046,133045,0,0
65413,11,22731,135313,0,0
65414,11,19133,132408,0,0
65415,11,19274,132392,0,0
65416,11,20398,135651,0,0
65417,11,19652,133487,0,0
65418,11,19773,133045,0,0
65419,11,20159,135274,0,0
65420,11,20163,135274,0,0
65421,6,12184,132539,0,0
65422,12,20824,135466,0,0
65423,7,13508,132605,0,0
65424,4,5457,132494,0,0
65425,6,10095,132539,0,0
65426,5,12360,134588,0,0
65427,8,12615,132956,0,0
65428,0,15283,133131,0,0
65429,8,11097,132950,0,0
65430,0,15863,133693,0,0
65431,3,2471,135008,0,0
65432,4,7700,132511,0,0
65433,9,23092,132655,0,0
65434,3,17133,132643,0,0
65435,4,5804,132493,0,0
65436,9,15102,132657,0,0
65437,1,5762,135049,0,0
65438,3,13671,135008,0,0
65439,1,9574,135054,0,0
65440,1,16463,135058,0,0
65441,4,4905,132513,0,0
65442,5,4310,134586,0,0
65443,3,5483,132666,0,0
65444,8,11482,132939,0,0
65445,3,13684,132647,0,0
65446,3,13044,135016,0,0
65447,6,16026,132539,0,0
65448,8,9630,132954,0,0
65449,4,13518,132495,0,0
65450,13,18661,134955,0,0
65451,13,18508,134955,0,0
65452,3,4298,135022,0,0
65453,3,8946,132646,0,0
65454,3,7621,135005,0,0
65455,3,7172,135021,0,0
65456,11,20602,135651,0,0
65457,11,19776,133049,0,0
65458,11,20161,135274,0,0
65459,13,22730,134960,0,0
65460,8,13484,132938,0,0
65461,11,13848,135650,0,0
65462,11,13853,135273,0,0
65463,11,13585,133069,0,0
65464,6,16734,132539,0,0
65465,6,14763,133029,0,0
65466,11,19610,133046,0,0
65467,7,5333,132607,0,0
65468,5,15765,134582,0,0
65469,7,14002,132603,0,0
65470,5,3248,134582,0,0
65471,8,4685,132939,0,0
65472,15,3947,135142,0,0
65473,11,20425,135662,0,0
65474,0,22021,133116,0,0
65475,11,19132,132392,0,0
65476,11,19649,133487,0,0
65477,11,20160,135274,0,0
65478,13,26046,134953,0,0
65479,3,5872,135007,0,0
65480,3,16523,132651,0,0
65481,3,10515,132721,0,0
65482,3,14069,132624,0,0
65483,7,16566,132611,0,0
65484,6,5846,132543,0,0
65485,1,4593,135037,0,0
65486,3,8153,135020,0,0
65487,6,10539,132539,0,0
65488,7,16604,132612,0,0
65489,0,15906,133117,0,0
65490,8,2057,132939,0,0
65491,8,10945,132957,0,0
65492,8,16601,132951,0,0
65493,1,16606,135057,0,0
65494,5,8155,134588,0,0
65495,3,13666,132658,0,0
65496,4,8154,132504,0,0
65497,5,8073,134587,0,0
65498,3,8071,132718,0,0
65499,9,23030,133756,0,0
65500,7,12844,132605,0,0
65501,4,8072,132495,0,0
65502,6,8074,132541,0,0
65503,6,9750,132542,0,0
65504,0,21298,133117,0,0
65505,1,14950,135039,0,0
65506,7,26032,132613,0,0
65507,6,26030,132535,0,0
65508,3,26034,132736,0,0
65509,9,26043,133767,0,0
65510,0,30091,132767,0,0
65511,8,26036,132945,0,0
65512,4,26037,132494,0,0
65513,5,26039,134584,0,0
65514,1,26040,135057,0,0
65515,3,11530,135017,0,0
65516,3,14990,132666,0,0
65517,5,11542,134588,0,0
65518,0,15543,133131,0,0
65519,8,11532,132955,0,0
65520,6,14645,132539,0,0
65521,1,11540,135033,0,0
65522,9,15175,133765,0,0
65523,7,12758,132608,0,0
65524,4,12020,132499,0,0
65525,3,9194,132719,0,0
65526,5,9195,134706,0,0
65527,0,21311,133117,0,0
65528,8,9197,132939,0,0
65529,6,9196,132592,0,0
65530,1,5414,135039,0,0
65531,9,23023,133758,0,0
65532,7,10097,132607,0,0
65533,4,9903,132493,0,0
65534,3,25862,132739,0,0
65535,5,25868,134584,0,0
65536,0,30092,132767,0,0
65537,8,25865,132962,0,0
65538,6,25860,132535,0,0
65539,1,25872,135058,0,0
65540,9,26064,133768,0,0
65541,7,25861,132606,0,0
65542,4,25866,132515,0,0
65543,13,26065,134952,0,0
65544,3,15005,132677,0,0
65545,5,5874,134593,0,0
65546,0,15911,133090,0,0
65547,8,11303,132966,0,0
65548,6,5875,132539,0,0
65549,1,9316,135033,0,0
65550,9,15145,133754,0,0
65551,7,15410,132608,0,0
65552,4,5873,132497,0,0
65553,3,8430,132723,0,0
65554,5,6865,134594,0,0
65555,8,12017,132959,0,0
65556,6,8080,132542,0,0
65557,1,8254,135049,0,0
65558,9,23057,133753,0,0
65559,7,13514,132608,0,0
65560,4,9593,132506,0,0
65561,3,22155,132742,0,0
65562,5,23944,134590,0,0
65563,0,25824,132767,0,0
65564,8,24971,132938,0,0
65565,6,21187,132590,0,0
65566,1,25822,135049,0,0
65567,9,26018,133753,0,0
65568,7,22154,132611,0,0
65569,4,10407,132514,0,0
65570,13,18697,134951,0,0
65571,15,22923,134333,0,0
65572,3,22958,132677,0,0
65573,3,15201,132659,0,0
65574,3,15223,132645,0,0
65575,3,15231,132661,0,0
65576,12,25078,135471,0,0
65577,12,25076,135467,0,0
65578,15,25072,134335,0,0
65579,3,70631,135007,0,0
65580,3,15400,132645,0,0
65581,5,7622,134592,0,0
65582,0,15646,133111,0,0
65583,8,8998,132966,0,0
65584,6,7623,132543,0,0
65585,1,15402,135033,0,0
65586,7,11222,132608,0,0
65587,4,5795,132496,0,0
65588,3,12348,132720,0,0
65589,5,8204,134706,0,0
65590,8,15415,132956,0,0
65591,6,15412,132535,0,0
65592,1,12525,135032,0,0
65593,9,23016,133770,0,0
65594,7,15413,132615,0,0
65595,4,11279,132501,0,0
65596,13,18812,134949,0,0
65597,13,18775,134953,0,0
65598,0,15380,133070,0,0
65599,9,26097,133763,0,0
65600,15,15424,135139,0,0
65601,15,15427,135464,0,0
65602,15,15428,135466,0,0
65603,8,15721,132938,0,0
65604,12,20920,135139,0,0
65605,15,5050,135144,0,0
65606,15,2509,135140,0,0
65607,11,15576,132395,0,0
65608,11,15720,132945,0,0
65609,1,10791,135036,0,0
65610,15,15725,134334,0,0
65611,11,15726,133056,0,0
65612,3,14872,132750,0,0
65613,11,20172,135302,0,0
65614,8,7731,132966,0,0
65615,0,15391,133130,0,0
65616,11,15786,133488,0,0
65617,11,15795,133476,0,0
65618,5,5870,134587,0,0
65619,11,20360,135155,0,0
65620,3,4498,132666,0,0
65621,1,4488,135036,0,0
65622,11,20318,135643,0,0
65623,1,15575,135032,0,0
65624,0,15562,133127,0,0
65625,0,16224,133101,0,0
65626,11,19735,133039,0,0
65627,11,21252,133488,0,0
65628,8,15758,132953,0,0
65629,13,18751,134951,0,0
65630,3,19109,132666,0,0
65631,11,15466,133041,0,0
65632,8,9556,132952,0,0
65633,13,18792,134948,0,0
65634,15,15884,134335,0,0
65635,1,12832,135054,0,0
65636,11,19670,133054,0,0
65637,11,19371,132401,0,0
65638,6,9174,132539,0,0
65639,1,5384,135044,0,0
65640,8,3847,132941,0,0
65641,11,20316,135469,0,0
65642,11,22238,135131,0,0
65643,3,15897,132633,0,0
65644,5,11011,134586,0,0
65645,11,19210,132397,0,0
65646,11,15938,132405,0,0
65647,3,11407,132636,0,0
65648,0,16084,133127,0,0
65649,6,11408,132582,0,0
65650,8,11537,132965,0,0
65651,1,6027,135053,0,0
65652,8,3983,132961,0,0
65653,5,5611,134583,0,0
65654,5,16103,134584,0,0
65655,8,16105,132965,0,0
65656,1,10495,135040,0,0
65657,5,14787,134583,0,0
65658,1,16111,135043,0,0
65659,6,5615,132582,0,0
65660,0,16115,133078,0,0
65661,3,14945,132745,0,0
65662,6,16118,132535,0,0
65663,0,16119,133078,0,0
65664,8,13172,132963,0,0
65665,3,23666,132739,0,0
65666,11,16126,132405,0,0
65667,11,5639,132394,0,0
65668,11,16128,135280,0,0
65669,11,4911,135340,0,0
65670,11,15887,133054,0,0
65671,11,16130,135650,0,0
65672,4,16036,132511,0,0
65673,5,15680,134592,0,0
65674,3,16134,132718,0,0
65675,8,16060,132949,0,0
65676,6,16059,132542,0,0
65677,0,16137,133143,0,0
65678,11,20071,135322,0,0
65679,11,16146,133055,0,0
65680,11,16147,135321,0,0
65681,11,19272,132415,0,0
65682,11,22234,135130,0,0
65683,11,25053,135350,0,0
65684,3,5386,132740,0,0
65685,0,15308,133694,0,0
65686,11,20326,135661,0,0
65687,3,28398,132739,0,0
65688,6,3766,132589,0,0
65689,8,9386,132962,0,0
65690,5,4149,134584,0,0
65691,1,10662,135044,0,0
65692,4,3418,132504,0,0
65693,6,5387,132589,0,0
65694,7,4448,132613,0,0
65695,8,9578,132963,0,0
65696,5,3414,134584,0,0
65697,3,3413,132739,0,0
65698,3,9594,135010,0,0
65699,6,16634,132543,0,0
65700,7,16636,132605,0,0
65701,8,16633,132957,0,0
65702,1,9746,135049,0,0
65703,5,11845,134594,0,0
65704,3,19901,132642,0,0
65705,4,21354,132514,0,0
65706,0,15353,133134,0,0
65707,4,4315,132501,0,0
65708,6,11832,132535,0,0
65709,7,8197,132602,0,0
65710,3,14689,132717,0,0
65711,9,23038,133770,0,0
65712,8,11833,132949,0,0
65713,0,15478,133127,0,0
65714,5,7765,134586,0,0
65715,1,11232,135054,0,0
65716,7,26103,132602,0,0
65717,3,21244,132628,0,0
65718,9,26118,133766,0,0
65719,8,18339,132938,0,0
65720,4,18994,132495,0,0
65721,6,19452,132535,0,0
65722,0,22549,133078,0,0
65723,5,24545,134592,0,0
65724,1,26114,135057,0,0
65725,13,26120,134948,0,0
65726,7,27329,132613,0,0
65727,3,10856,132749,0,0
65728,8,10858,132962,0,0
65729,4,10732,132503,0,0
65730,6,11244,132539,0,0
65731,5,10851,134583,0,0
65732,1,10855,135060,0,0
65733,7,27345,132606,0,0
65734,3,13028,132746,0,0
65735,8,27341,132951,0,0
65736,6,13520,132583,0,0
65737,0,27347,133159,0,0
65738,5,13519,134583,0,0
65739,0,15921,133117,0,0
65740,3,8435,132718,0,0
65741,0,15321,132513,0,0
65742,11,18354,135355,0,0
65743,11,26591,135355,0,0
65744,12,18343,135493,0,0
65745,12,18350,135491,0,0
65746,12,20741,135613,0,0
65747,12,18355,135492,0,0
65748,12,18346,135473,0,0
65749,5,12169,134582,0,0
65750,8,16488,132939,0,0
65751,12,20735,135617,0,0
65752,3,11598,132634,0,0
65753,11,20081,135280,0,0
65754,1,8434,135038,0,0
65755,5,5469,134591,0,0
65756,11,19721,133043,0,0
65757,6,5470,132539,0,0
65758,7,16506,132605,0,0
65759,11,18342,135327,0,0
65760,0,18689,132482,0,0
65761,5,11838,134582,0,0
65762,1,9562,135049,0,0
65763,3,9563,132647,0,0
65764,5,4388,134594,0,0
65765,6,4389,132541,0,0
65766,9,24297,133754,0,0
65767,11,20073,135353,0,0
65768,11,22232,135662,0,0
65769,11,20076,135340,0,0
65770,11,16539,135316,0,0
65771,3,10042,135007,0,0
65772,6,8959,132536,0,0
65773,7,7522,132612,0,0
65774,9,17238,133770,0,0
65775,8,7523,132953,0,0
65776,1,8814,135054,0,0
65777,5,7520,134586,0,0
65778,3,17236,132666,0,0
65779,4,7519,132518,0,0
65780,0,18728,132767,0,0
65781,6,12113,132535,0,0
65782,7,8201,132602,0,0
65783,3,13330,132717,0,0
65784,9,23063,133769,0,0
65785,8,12114,132949,0,0
65786,5,11069,134586,0,0
65787,1,12531,135054,0,0
65788,7,22500,132602,0,0
65789,3,17930,132639,0,0
65790,9,26228,133757,0,0
65791,8,16685,132949,0,0
65792,4,17798,132515,0,0
65793,6,21172,132539,0,0
65794,5,17700,134583,0,0
65795,1,26217,135058,0,0
65796,7,18610,132615,0,0
65797,3,11216,132646,0,0
65798,8,27374,132963,0,0
65799,4,8871,132508,0,0
65800,6,27376,132589,0,0
65801,0,22547,133124,0,0
65802,5,11219,134592,0,0
65803,1,18035,135059,0,0
65804,13,18790,134948,0,0
65805,3,2317,135017,0,0
65806,6,9675,132539,0,0
65807,7,12147,132608,0,0
65808,9,13984,133768,0,0
65809,8,6095,132940,0,0
65810,1,17271,135033,0,0
65811,5,2318,134593,0,0
65812,3,17276,132670,0,0
65813,4,10103,132493,0,0
65814,0,17274,133090,0,0
65815,4,12835,132501,0,0
65816,6,17317,132535,0,0
65817,7,17316,132602,0,0
65818,3,9059,132720,0,0
65819,9,23066,133770,0,0
65820,8,17314,132949,0,0
65821,0,17269,133076,0,0
65822,5,3834,134586,0,0
65823,1,4934,135054,0,0
65824,7,26313,132616,0,0
65825,3,15579,132749,0,0
65826,9,26323,133754,0,0
65827,8,19630,132943,0,0
65828,4,19629,132519,0,0
65829,6,15581,132589,0,0
65830,0,26315,132767,0,0
65831,5,15580,134583,0,0
65832,1,26321,135054,0,0
65833,7,9498,132615,0,0
65834,3,7173,132627,0,0
65835,13,25901,134953,0,0
65836,8,17474,132960,0,0
65837,4,7212,132507,0,0
65838,6,21398,132587,0,0
65839,0,22881,133118,0,0
65840,5,7174,134581,0,0
65841,1,9497,135060,0,0
65842,13,27222,134950,0,0
65843,0,28987,133072,0,0
65844,0,17226,133076,0,0
65845,15,17599,135468,0,0
65846,15,17600,135469,0,0
65847,15,17602,135467,0,0
65848,11,17788,133061,0,0
65849,0,17454,133130,0,0
65850,0,15926,133117,0,0
65851,0,27052,132767,0,0
65852,0,18422,133135,0,0
65853,7,8366,132616,0,0
65854,3,8318,132749,0,0
65855,8,8321,132938,0,0
65856,4,7790,132492,0,0
65857,6,13924,132535,0,0
65858,5,8319,134583,0,0
65859,1,22309,135040,0,0
65860,8,18256,132963,0,0
65861,11,20616,135350,0,0
65862,0,15368,133120,0,0
65863,11,18254,135353,0,0
65864,11,20032,135355,0,0
65865,12,21025,135154,0,0
65866,11,18328,132405,0,0
65867,11,18264,135654,0,0
65868,11,20249,135351,0,0
65869,11,18268,135432,0,0
65870,6,14883,132587,0,0
65871,7,18029,132615,0,0
65872,1,5892,135056,0,0
65873,8,12624,132951,0,0
65874,11,18270,135327,0,0
65875,0,21301,133127,0,0
65876,8,13348,132958,0,0
65877,5,18274,134590,0,0
65878,9,22996,133770,0,0
65879,6,12384,132536,0,0
65880,12,20553,135499,0,0
65881,5,21403,134592,0,0
65882,13,18824,134953,0,0
65883,13,18826,134948,0,0
65884,4,11588,132516,0,0
65885,3,12793,132723,0,0
65886,5,12345,134581,0,0
65887,11,20274,135165,0,0
65888,7,18352,132618,0,0
65889,8,24631,132946,0,0
65890,12,18298,135616,0,0
65891,11,19620,133049,0,0
65892,5,11619,134586,0,0
65893,3,11906,135009,0,0
65894,11,22233,135131,0,0
65895,11,20193,135357,0,0
65896,11,18312,133054,0,0
65897,0,18322,133117,0,0
65898,12,20663,134536,0,0
65899,11,18324,133044,0,0
65900,11,18325,135352,0,0
65901,11,21238,135578,0,0
65902,12,20556,135489,0,0
65903,11,18330,133718,0,0
65904,7,18331,132605,0,0
65905,0,15347,133117,0,0
65906,1,18333,135049,0,0
65907,0,18334,133130,0,0
65908,7,11188,132611,0,0
65909,3,5350,132718,0,0
65910,8,16687,132951,0,0
65911,11,19645,133489,0,0
65912,11,20323,135152,0,0
65913,11,20595,135638,0,0
65914,6,4623,132539,0,0
65915,7,6038,132608,0,0
65916,12,18372,135611,0,0
65917,11,18373,133483,0,0
65918,13,18374,134956,0,0
65919,11,19298,132394,0,0
65920,11,20311,134298,0,0
65921,3,11404,132720,0,0
65922,5,12101,134585,0,0
65923,11,21514,135225,0,0
65924,11,24351,132398,0,0
65925,0,18392,132266,0,0
65926,11,22235,135128,0,0
65927,11,19309,132394,0,0
65928,11,20269,135168,0,0
65929,5,22426,134588,0,0
65930,11,18403,132405,0,0
65931,11,19295,132415,0,0
65932,12,3699,135615,0,0
65933,11,18406,133045,0,0
65934,12,15238,135467,0,0
65935,11,18409,135347,0,0
65936,0,15371,132995,0,0
65937,3,18428,135018,0,0
65938,6,18431,132535,0,0
65939,11,19553,135350,0,0
65940,9,22988,133757,0,0
65941,11,5417,135158,0,0
65942,11,20424,135147,0,0
65943,3,9021,135011,0,0
65944,3,18440,135015,0,0
65945,11,20348,135151,0,0
65946,8,17073,132959,0,0
65947,6,15628,132540,0,0
65948,11,20574,135654,0,0
65949,11,19307,132397,0,0
65950,11,20300,135473,0,0
65951,1,18497,135054,0,0
65952,0,18498,133135,0,0
65953,7,28156,132601,0,0
65954,1,18901,135033,0,0
65955,5,6362,134589,0,0
65956,6,7762,132539,0,0
65957,11,20432,135159,0,0
65958,11,18531,133479,0,0
65959,13,18533,134952,0,0
65960,8,18991,132961,0,0
65961,3,14760,132659,0,0
65962,11,19302,132400,0,0
65963,6,4440,132541,0,0
65964,8,16412,132956,0,0
65965,9,14851,133763,0,0
65966,6,11220,132588,0,0
65967,7,28117,132605,0,0
65968,11,18572,133486,0,0
65969,8,17416,132960,0,0
65970,13,18822,134948,0,0
65971,6,12841,132535,0,0
65972,6,23644,132588,0,0
65973,9,28097,133757,0,0
65974,3,26513,132658,0,0
65975,3,12115,132751,0,0
65976,11,18578,133038,0,0
65977,5,5822,134593,0,0
65978,0,11976,133149,0,0
65979,12,28307,135469,0,0
65980,6,19913,132536,0,0
65981,9,28299,133760,0,0
