ID,JournalEncounterID,DifficultyID,CollectableSourceInfoID
8767,156,5,24813
8768,156,5,24814
8769,156,5,24815
8770,156,5,24816
8771,156,5,24817
8772,156,5,24818
8773,156,5,24819
8774,156,5,24820
8775,167,5,24821
8776,89,2,24822
8777,90,2,24823
8778,91,2,24824
8779,91,2,24825
8780,91,2,24826
8781,92,2,24827
8782,92,2,24828
8783,93,2,24829
8784,93,2,24830
8785,93,2,24831
8786,93,2,24832
8787,93,2,24833
8788,95,2,24834
8789,154,5,24835
8790,154,5,24836
8791,154,5,24837
8792,154,5,24838
8793,154,5,24839
8794,154,5,24840
8795,154,5,24841
8796,154,5,24842
8797,155,5,24843
8798,155,5,24844
8799,155,5,24845
8800,155,5,24846
8801,155,5,24847
8802,155,5,24848
8803,155,5,24849
8804,155,5,24850
8805,155,1,24851
8806,155,1,24852
8807,155,1,24853
8808,155,5,24854
8809,155,5,24855
8810,155,5,24856
8811,167,5,24857
8812,186,1,24858
8813,186,1,24859
8814,186,1,24860
8815,186,1,24861
8816,187,1,24862
8817,187,1,24863
8818,187,1,24864
8819,187,1,24865
8820,187,1,24866
8821,188,1,24867
8822,188,1,24868
8823,188,1,24869
8824,188,1,24870
8825,189,1,24871
8826,189,1,24872
8827,189,1,24873
8828,189,1,24874
8829,190,1,24875
8830,190,1,24876
8831,190,1,24877
8832,190,1,24878
8833,191,1,24879
8834,191,1,24880
8835,191,1,24881
8836,191,1,24882
8837,191,1,24883
8838,191,1,24884
8839,191,1,24885
8840,191,1,24886
8841,191,1,24887
8842,191,1,24888
8843,175,1,24889
8844,175,1,24890
8845,175,1,24891
8846,175,1,24892
8847,176,1,24893
8848,176,1,24894
8849,176,1,24895
8850,176,1,24896
8851,181,1,24897
8852,181,1,24898
8853,181,1,24899
8854,181,1,24900
8855,184,1,24901
8856,184,1,24902
8857,184,1,24903
8858,184,1,24904
8859,184,1,24905
8860,185,1,24906
8861,185,1,24907
8862,185,1,24908
8863,185,1,24909
8864,185,1,24910
8865,185,1,24911
8866,185,1,24912
8867,185,1,24913
8868,185,1,24914
8869,185,1,24915
8870,178,2,24916
8871,178,1,24916
8872,178,3,24916
8873,178,4,24916
8874,178,1,24917
8875,178,2,24917
8876,178,3,24917
8877,178,4,24917
8878,178,1,24918
8879,178,2,24918
8880,178,3,24918
8881,178,4,24918
8882,178,1,24919
8883,178,2,24919
8884,178,3,24919
8885,178,4,24919
8886,177,1,24920
8887,178,1,24921
8888,178,1,24922
8889,179,1,24923
8890,179,1,24924
8891,180,1,24925
8892,180,1,24926
8893,155,1,24927
8894,155,1,24928
8895,155,1,24929
8896,155,1,24930
8897,155,5,24931
8898,155,5,24932
8899,155,5,24933
8900,155,5,24934
8901,197,1,24935
8902,190,1,24936
8903,140,1,24937
8904,140,1,24938
8905,140,1,24939
8906,140,1,24940
8907,140,1,24941
8908,140,1,24942
8909,140,1,24943
8910,140,1,24944
8911,140,1,24945
8912,140,1,24946
8913,140,1,24947
8914,140,1,24948
8915,140,1,24949
8916,140,1,24950
8917,140,1,24951
8918,140,1,24952
8919,140,1,24953
8920,140,1,24954
8921,140,1,24955
8922,140,1,24956
8923,140,1,24957
8924,140,1,24958
8925,140,1,24959
8926,140,1,24960
8927,140,1,24961
8928,140,1,24962
8929,140,1,24963
8930,140,1,24964
8931,140,1,24965
8932,140,1,24966
8933,140,1,24967
8934,140,1,24968
8935,140,1,24969
8936,140,1,24970
8937,140,1,24971
8938,140,1,24972
8939,140,1,24973
8940,140,1,24974
8941,140,1,24975
8942,140,1,24976
8943,140,1,24977
8944,140,1,24978
8945,140,1,24979
8946,140,1,24980
8947,140,1,24981
8948,140,1,24982
8949,140,1,24983
8950,140,1,24984
8951,140,1,24985
8952,140,1,24986
8953,140,1,24987
8954,140,1,24988
8955,140,1,24989
8956,140,1,24990
8957,140,1,24991
8958,140,1,24992
8959,140,1,24993
8960,140,1,24994
8961,140,1,24995
8962,140,1,24996
8963,140,1,24997
8964,140,1,24998
8965,140,1,24999
8966,140,1,25000
8967,140,1,25001
8968,140,1,25002
8969,140,1,25003
8970,140,1,25004
8971,140,1,25005
8972,140,1,25006
8973,140,1,25007
8974,140,1,25008
8975,140,1,25009
8976,140,1,25010
8977,140,1,25011
8978,140,1,25012
8979,140,1,25013
8980,140,1,25014
8981,140,1,25015
8982,140,1,25016
8983,140,1,25017
8984,140,1,25018
8985,140,1,25019
8986,140,1,25020
8987,198,5,25021
8988,194,1,25022
8989,194,1,25023
8990,194,1,25024
8991,194,1,25025
8992,194,1,25026
8993,194,1,25027
8994,193,1,25028
8995,195,1,25029
8996,192,1,25030
8997,196,1,25031
8998,196,1,25032
8999,196,1,25033
9000,197,1,25034
9001,198,1,25035
9002,192,1,25036
9003,140,1,25037
9004,140,1,25038
9005,140,1,25039
9006,140,1,25040
9007,140,1,25041
9008,140,1,25042
9009,194,1,25043
9010,194,1,25044
9011,194,1,25045
9012,194,1,25046
9013,194,1,25047
9014,194,1,25048
9015,193,1,25049
9016,193,1,25050
9017,193,1,25051
9018,193,1,25052
9019,193,1,25053
9020,193,1,25054
9021,193,1,25055
9022,193,1,25056
9023,193,1,25057
9024,193,1,25058
9025,193,1,25059
9026,195,1,25060
9027,195,1,25061
9028,195,1,25062
9029,195,1,25063
9030,195,1,25064
9031,195,1,25065
9032,195,1,25066
9033,195,1,25067
9034,195,1,25068
9035,195,1,25069
9036,195,1,25070
9037,192,1,25071
9038,192,1,25072
9039,192,1,25073
9040,192,1,25074
9041,192,1,25075
9042,192,1,25076
9043,192,1,25077
9044,192,1,25078
9045,192,1,25079
9046,192,1,25080
9047,140,1,25081
9048,140,1,25082
9049,140,1,25083
9050,140,1,25084
9051,140,1,25085
9052,140,1,25086
9053,140,1,25087
9054,140,1,25088
9055,140,1,25089
9056,140,1,25090
9057,140,1,25091
9058,140,1,25092
9059,140,1,25093
9060,140,1,25094
9061,140,1,25095
9062,140,1,25096
9063,140,1,25097
9064,140,1,25098
9065,140,1,25099
9066,140,1,25100
9067,140,1,25101
9068,140,1,25102
9069,140,1,25103
9070,140,1,25104
9071,140,1,25105
9072,140,1,25106
9073,140,1,25107
9074,140,1,25108
9075,140,1,25109
9076,140,1,25110
9077,140,1,25111
9078,140,1,25112
9079,196,1,25113
9080,197,1,25114
9081,196,1,25115
9082,196,1,25116
9083,196,1,25117
9084,196,1,25118
9085,196,1,25119
9086,196,1,25120
9087,196,1,25121
9088,197,1,25122
9089,196,1,25123
9090,197,1,25124
9091,197,1,25125
9092,197,1,25126
9093,197,1,25127
9094,197,1,25128
9095,198,1,25129
9096,198,1,25130
9097,198,1,25131
9098,198,1,25132
9099,198,1,25133
9100,198,1,25134
9101,192,5,25135
9102,192,5,25136
9103,192,5,25137
9104,192,5,25138
9105,192,5,25139
9106,192,5,25140
9107,192,5,25141
9108,192,5,25142
9109,192,5,25143
9110,192,5,25144
9111,192,5,25145
9112,192,5,25146
9113,193,5,25147
9114,193,5,25148
9115,193,5,25149
9116,193,5,25150
9117,193,5,25151
9118,193,5,25152
9119,193,5,25153
9120,193,5,25154
9121,193,5,25155
9122,193,5,25156
9123,193,5,25157
9124,193,5,25158
9125,194,5,25159
9126,194,5,25160
9127,194,5,25161
9128,194,5,25162
9129,194,5,25163
9130,194,5,25164
9131,194,5,25165
9132,194,5,25166
9133,194,5,25167
9134,194,5,25168
9135,194,5,25169
9136,194,5,25170
9137,195,5,25171
9138,195,5,25172
9139,195,5,25173
9140,195,5,25174
9141,195,5,25175
9142,195,5,25176
9143,195,5,25177
9144,195,5,25178
9145,195,5,25179
9146,195,5,25180
9147,195,5,25181
9148,195,5,25182
9149,196,5,25183
9150,196,5,25184
9151,196,5,25185
9152,196,5,25186
9153,196,5,25187
9154,196,5,25188
9155,196,5,25189
9156,196,5,25190
9157,196,5,25191
9158,196,5,25192
9159,196,5,25193
9160,196,5,25194
9161,197,5,25195
9162,197,5,25196
9163,197,5,25197
9164,197,5,25198
9165,197,5,25199
9166,197,5,25200
9167,197,5,25201
9168,197,5,25202
9169,197,5,25203
9170,198,5,25204
9171,198,5,25205
9172,198,5,25206
9173,198,5,25207
9174,198,5,25208
9175,198,5,25209
9176,193,5,25210
9177,193,6,25210
9178,193,15,25210
9179,196,0,25210
9180,197,0,25210
9181,193,0,25210
9182,195,1,25211
9183,195,2,25211
9184,195,3,25211
9185,195,4,25211
9186,195,14,25211
9187,195,0,25211
9188,195,1,25212
9189,195,2,25212
9190,195,3,25212
9191,195,4,25212
9192,195,14,25212
9193,195,0,25212
9194,195,5,25213
9195,195,6,25213
9196,195,15,25213
9197,197,0,25213
9198,193,0,25213
9199,195,0,25213
9200,195,5,25214
9201,195,6,25214
9202,195,15,25214
9203,197,0,25214
9204,193,0,25214
9205,195,0,25214
9206,195,1,25215
9207,195,2,25215
9208,195,3,25215
9209,195,4,25215
9210,195,14,25215
9211,195,0,25215
9212,195,1,25216
9213,195,2,25216
9214,195,3,25216
9215,195,4,25216
9216,195,14,25216
9217,195,0,25216
9218,195,5,25217
9219,195,6,25217
9220,195,15,25217
9221,193,0,25217
9222,196,0,25217
9223,195,0,25217
9224,195,1,25218
9225,195,2,25218
9226,195,3,25218
9227,195,4,25218
9228,195,14,25218
9229,195,0,25218
9230,195,5,25219
9231,195,6,25219
9232,195,15,25219
9233,194,0,25219
9234,196,0,25219
9235,195,0,25219
9236,195,5,25220
9237,195,6,25220
9238,195,15,25220
9239,196,0,25220
9240,194,0,25220
9241,195,0,25220
9242,195,1,25221
9243,195,2,25221
9244,195,3,25221
9245,195,4,25221
9246,195,14,25221
9247,195,0,25221
9248,195,5,25222
9249,195,6,25222
9250,195,15,25222
9251,196,0,25222
9252,194,0,25222
9253,195,0,25222
9254,195,1,25223
9255,195,2,25223
9256,195,3,25223
9257,195,4,25223
9258,195,14,25223
9259,195,0,25223
9260,198,5,25224
9261,198,1,25225
9262,340,2,25226
9263,283,0,25226
9264,323,0,25226
9265,340,0,25226
9266,340,2,25227
9267,283,0,25227
9268,323,0,25227
9269,340,0,25227
9270,340,2,25228
9271,285,0,25228
9272,323,0,25228
9273,340,0,25228
9274,340,2,25229
9275,285,0,25229
9276,323,0,25229
9277,340,0,25229
9278,285,0,25230
9279,283,0,25230
9280,323,0,25230
9281,340,2,25230
9282,340,2,25231
9283,283,0,25231
9284,323,0,25231
9285,340,0,25231
9286,340,2,25232
9287,283,0,25232
9288,323,0,25232
9289,340,0,25232
9290,285,0,25233
9291,283,0,25233
9292,323,0,25233
9293,340,2,25233
9294,340,2,25234
9295,283,0,25234
9296,323,0,25234
9297,340,0,25234
9298,340,2,25235
9299,283,0,25235
9300,323,0,25235
9301,340,0,25235
9302,285,2,25236
9303,285,2,25237
9304,323,2,25238
9305,323,2,25239
9306,283,2,25240
9307,283,2,25241
9308,340,2,25242
9309,340,2,25243
9310,289,2,25244
9311,289,2,25245
9312,289,2,25246
9313,289,2,25247
9314,289,2,25248
9315,289,2,25249
9316,289,2,25250
9317,289,2,25251
9318,289,2,25252
9319,289,2,25253
9320,289,2,25254
9321,290,0,25255
9322,290,0,25256
9323,290,0,25257
9324,290,0,25258
9325,290,0,25259
9326,291,0,25260
9327,291,0,25261
9328,291,0,25262
9329,291,0,25263
9330,291,0,25264
9331,292,0,25265
9332,292,0,25266
9333,292,0,25267
9334,292,0,25268
9335,292,0,25269
9336,292,0,25270
9337,292,0,25271
9338,292,0,25272
9339,292,0,25273
9340,322,0,25274
9341,322,0,25275
9342,322,0,25276
9343,322,0,25277
9344,322,0,25278
9345,342,0,25279
9346,342,0,25280
9347,342,0,25281
9348,342,0,25282
9349,342,0,25283
9350,341,0,25284
9351,341,0,25285
9352,341,0,25286
9353,341,0,25287
9354,341,0,25288
9355,341,0,25289
9356,341,0,25290
9357,341,0,25291
9358,341,0,25292
9359,341,0,25293
9360,339,0,25294
9361,339,0,25295
9362,339,0,25296
9363,339,0,25297
9364,339,0,25298
9365,339,0,25299
9366,339,0,25300
9367,339,0,25301
9368,339,0,25302
9369,339,0,25303
9370,339,0,25304
9371,339,0,25305
9372,339,0,25306
9373,339,0,25307
9374,339,0,25308
9375,339,0,25309
9376,339,0,25310
9377,339,0,25311
9378,339,0,25312
9379,339,0,25313
9380,339,0,25314
9381,339,0,25315
9382,339,0,25316
9383,339,0,25317
9384,339,0,25318
9385,339,0,25319
9386,339,0,25320
9387,339,0,25321
9388,339,0,25322
9389,339,0,25323
9390,339,0,25324
9391,339,0,25325
9392,339,0,25326
9393,339,0,25327
9394,339,0,25328
9395,339,0,25329
9396,339,0,25330
9397,339,0,25331
9398,339,0,25332
9399,339,0,25333
9400,339,0,25334
9401,339,0,25335
9402,339,0,25336
9403,339,0,25337
9404,339,0,25338
9405,339,0,25339
9406,339,0,25340
9407,339,0,25341
9408,339,0,25342
9409,339,0,25343
9410,339,0,25344
9411,339,0,25345
9412,339,0,25346
9413,339,0,25347
9414,339,0,25348
9415,339,0,25349
9416,339,0,25350
9417,339,0,25351
9418,339,0,25352
9419,339,0,25353
9420,339,0,25354
9421,339,0,25355
9422,339,0,25356
9423,339,0,25357
9424,339,0,25358
9425,339,0,25359
9426,339,0,25360
9427,339,0,25361
9428,339,0,25362
9429,339,0,25363
9430,339,0,25364
9431,339,0,25365
9432,339,0,25366
9433,339,0,25367
9434,339,0,25368
9435,339,0,25369
9436,339,0,25370
9437,339,0,25371
9438,339,0,25372
9439,339,0,25373
9440,339,0,25374
9441,339,0,25375
9442,339,0,25376
9443,339,0,25377
9444,322,0,25378
9445,342,0,25379
9446,324,3,25380
9447,325,3,25381
9448,325,3,25382
9449,324,3,25383
9450,325,3,25384
9451,324,3,25385
9452,324,3,25386
9453,325,3,25387
9454,324,3,25388
9455,325,3,25389
9456,324,3,25390
9457,325,3,25391
9458,324,3,25392
9459,325,3,25393
9460,324,3,25394
9461,325,3,25395
9462,324,3,25396
9463,325,3,25397
9464,324,3,25398
9465,325,3,25399
9466,324,3,25400
9467,325,3,25401
9468,324,3,25402
9469,325,3,25403
9470,324,3,25404
9471,325,3,25405
9472,324,3,25406
9473,325,3,25407
9474,324,3,25408
9475,325,3,25409
9476,324,3,25410
9477,325,3,25411
9478,324,3,25412
9479,325,3,25413
9480,325,3,25414
9481,324,3,25415
9482,324,3,25416
9483,325,3,25417
9484,333,1,25418
9485,333,1,25419
9486,333,1,25420
9487,333,1,25421
9488,333,1,25422
9489,333,1,25423
9490,333,1,25424
9491,333,1,25425
9492,311,1,25426
9493,311,1,25427
9494,324,1,25428
9495,324,1,25429
9496,325,1,25430
9497,325,1,25431
9498,325,1,25432
9499,317,1,25433
9500,317,1,25434
9501,331,1,25435
9502,332,1,25436
9503,332,1,25437
9504,332,1,25438
9505,332,1,25439
9506,332,1,25440
9507,318,1,25441
9508,318,1,25442
9509,318,1,25443
9510,318,1,25444
9511,332,1,25445
9512,332,1,25446
9513,332,1,25447
9514,331,1,25448
9515,331,1,25449
9516,331,1,25450
9517,331,1,25451
9518,331,1,25452
9519,331,1,25453
9520,317,1,25454
9521,317,1,25455
9522,317,1,25456
9523,317,1,25457
9524,325,1,25458
9525,325,1,25459
9526,325,1,25460
9527,324,1,25461
9528,324,1,25462
9529,324,1,25463
9530,324,1,25464
9531,324,1,25465
9532,311,1,25466
9533,311,1,25467
9534,311,1,25468
9535,311,1,25469
9536,311,1,25470
9537,311,1,25471
9538,311,1,25472
9539,311,1,25473
9540,311,1,25474
9541,318,1,25475
9542,333,1,25476
9543,311,5,25477
9544,311,5,25478
9545,311,5,25479
9546,311,5,25480
9547,311,5,25481
9548,311,5,25482
9549,311,5,25483
9550,311,5,25484
9551,311,5,25485
9552,311,5,25486
9553,311,5,25487
9554,311,7,25488
9555,311,7,25489
9556,311,7,25490
9557,311,7,25491
9558,311,7,25492
9559,311,7,25493
9560,311,7,25494
9561,311,7,25495
9562,311,7,25496
9563,311,7,25497
9564,311,7,25498
9565,324,5,25499
9566,324,5,25500
9567,324,5,25501
9568,324,5,25502
9569,324,5,25503
9570,324,5,25504
9571,324,5,25505
9572,324,7,25506
9573,324,7,25507
9574,324,7,25508
9575,324,7,25509
9576,324,7,25510
9577,324,7,25511
9578,324,7,25512
9579,325,5,25513
9580,325,5,25514
9581,325,5,25515
9582,325,5,25516
9583,325,5,25517
9584,325,5,25518
9585,325,7,25519
9586,325,7,25520
9587,325,7,25521
9588,325,7,25522
9589,325,7,25523
9590,325,7,25524
9591,317,5,25525
9592,317,5,25526
9593,317,5,25527
9594,317,5,25528
9595,317,5,25529
9596,317,5,25530
9597,317,7,25531
9598,317,7,25532
9599,317,7,25533
9600,317,7,25534
9601,317,7,25535
9602,317,7,25536
9603,331,5,25537
9604,331,5,25538
9605,331,5,25539
9606,331,5,25540
9607,331,5,25541
9608,331,5,25542
9609,331,5,25543
9610,331,7,25544
9611,331,7,25545
9612,331,7,25546
9613,331,7,25547
9614,331,7,25548
9615,331,7,25549
9616,331,7,25550
9617,332,5,25551
9618,332,5,25552
9619,332,5,25553
9620,332,5,25554
9621,332,5,25555
9622,332,5,25556
9623,332,5,25557
9624,332,5,25558
9625,332,7,25559
9626,332,7,25560
9627,332,7,25561
9628,332,7,25562
9629,332,7,25563
9630,332,7,25564
9631,332,7,25565
9632,332,7,25566
9633,318,5,25567
9634,318,5,25568
9635,318,5,25569
9636,318,5,25570
9637,318,5,25571
9638,318,7,25572
9639,318,7,25573
9640,318,7,25574
9641,318,7,25575
9642,318,7,25576
9643,333,5,25577
9644,333,5,25578
9645,333,5,25579
9646,333,5,25580
9647,333,5,25581
9648,333,5,25582
9649,333,5,25583
9650,333,5,25584
9651,333,5,25585
9652,333,7,25586
9653,333,7,25587
9654,333,7,25588
9655,333,7,25589
9656,333,7,25590
9657,333,7,25591
9658,333,7,25592
9659,333,7,25593
9660,333,7,25594
9661,694,0,25595
9662,695,0,25596
9663,696,0,25597
9664,694,0,25598
9665,694,0,25599
9666,695,0,25600
9667,695,0,25601
9668,697,0,25602
9669,696,0,25603
9670,696,0,25604
9671,697,0,25605
9672,697,0,25606
9789,679,3,25723
9790,679,3,25724
9791,679,3,25725
9792,679,3,25726
9793,679,3,25727
9794,679,3,25728
9795,679,3,25729
9796,679,3,25730
9797,679,3,25731
9798,689,3,25732
9799,689,3,25733
9800,689,3,25734
9801,689,3,25735
9802,689,3,25736
9803,689,3,25737
9804,689,3,25738
9805,689,3,25739
9806,689,3,25740
9807,682,3,25741
9808,682,3,25742
9809,682,3,25743
9810,682,3,25744
9811,682,3,25745
9812,682,3,25746
9813,682,3,25747
9814,682,3,25748
9815,682,3,25749
9816,682,3,25750
9817,687,3,25751
9818,687,3,25752
9819,687,3,25753
9820,687,3,25754
9821,687,3,25755
9822,689,3,25756
9823,687,3,25757
9824,687,3,25758
9825,687,3,25759
9826,687,3,25760
9827,687,3,25761
9828,726,3,25762
9829,679,3,25763
9830,726,3,25764
9831,726,3,25765
9832,726,3,25766
9833,726,3,25767
9834,726,3,25768
9835,726,3,25769
9836,726,3,25770
9837,677,3,25771
9838,677,3,25772
9839,677,3,25773
9840,677,3,25774
9841,677,3,25775
9842,677,3,25776
9843,677,3,25777
9844,745,3,25778
9845,745,3,25779
9846,745,3,25780
9847,745,3,25781
9848,745,3,25782
9849,745,3,25783
9850,745,3,25784
9851,744,3,25785
9852,744,3,25786
9853,744,3,25787
9854,744,3,25788
9855,744,3,25789
9856,744,3,25790
9857,744,3,25791
9858,744,3,25792
9859,713,3,25793
9860,713,3,25794
9861,713,3,25795
9862,713,3,25796
9863,713,3,25797
9864,713,3,25798
9865,713,3,25799
9866,713,3,25800
9867,713,3,25801
9868,741,3,25802
9869,741,3,25803
9870,745,3,25804
9871,741,3,25805
9872,737,3,25806
9873,737,3,25807
9874,737,3,25808
9875,737,3,25809
9876,737,3,25810
9877,737,3,25811
9878,743,3,25812
9879,743,3,25813
9880,743,3,25814
9881,743,3,25815
9882,683,3,25816
9883,683,3,25817
9884,683,3,25818
9885,683,3,25819
9886,683,3,25820
9887,683,3,25821
9888,683,3,25822
9889,742,3,25823
9890,742,3,25824
9891,742,3,25825
9892,742,3,25826
9893,742,3,25827
9894,742,3,25828
9895,742,3,25829
9896,729,3,25830
9897,729,3,25831
9898,729,3,25832
9899,729,3,25833
9900,742,3,25834
9901,742,4,25834
9902,742,3,25835
9903,742,4,25835
9904,742,3,25836
9905,742,4,25836
9906,742,3,25837
9907,742,4,25837
9908,742,3,25838
9909,742,4,25838
9910,742,3,25839
9911,742,4,25839
9912,742,3,25840
9913,742,4,25840
9914,742,3,25841
9915,742,4,25841
9916,742,3,25842
9917,742,4,25842
9918,742,3,25843
9919,742,4,25843
9920,709,3,25844
9921,709,3,25845
9922,709,3,25846
9923,683,3,25847
9924,729,3,25848
9925,741,3,25849
9926,741,3,25850
9927,679,7,25851
9928,679,7,25852
9929,679,7,25853
9930,679,7,25854
9931,679,7,25855
9932,679,7,25856
9933,679,7,25857
9934,679,7,25858
9935,679,7,25859
9936,689,7,25860
9937,689,7,25861
9938,689,7,25862
9939,689,7,25863
9940,689,7,25864
9941,689,7,25865
9942,689,7,25866
9943,689,7,25867
9944,689,7,25868
9945,682,7,25869
9946,682,7,25870
9947,682,7,25871
9948,682,7,25872
9949,682,7,25873
9950,682,7,25874
9951,682,7,25875
9952,682,7,25876
9953,682,7,25877
9954,682,7,25878
9955,687,7,25879
9956,687,7,25880
9957,687,7,25881
9958,687,7,25882
9959,687,7,25883
9960,689,7,25884
9961,687,7,25885
9962,687,7,25886
9963,687,7,25887
9964,687,7,25888
9965,687,7,25889
9966,726,7,25890
9967,679,7,25891
9968,726,7,25892
9969,726,7,25893
9970,726,7,25894
9971,726,7,25895
9972,726,7,25896
9973,726,7,25897
9974,726,7,25898
9975,677,7,25899
9976,677,7,25900
9977,677,7,25901
9978,677,7,25902
9979,677,7,25903
9980,677,7,25904
9981,677,7,25905
9982,745,7,25906
9983,745,7,25907
9984,745,7,25908
9985,745,7,25909
9986,745,7,25910
9987,745,7,25911
9988,745,7,25912
9989,744,7,25913
9990,744,7,25914
9991,744,7,25915
9992,744,7,25916
9993,744,7,25917
9994,744,7,25918
9995,744,7,25919
9996,744,7,25920
9997,713,7,25921
9998,713,7,25922
9999,713,7,25923
10000,713,7,25924
10001,713,7,25925
10002,713,7,25926
10003,713,7,25927
10004,713,7,25928
10005,713,7,25929
10006,741,7,25930
10007,741,7,25931
10008,745,7,25932
10009,741,7,25933
10010,737,7,25934
10011,737,7,25935
10012,737,7,25936
10013,737,7,25937
10014,737,7,25938
10015,737,7,25939
10016,743,7,25940
10017,743,7,25941
10018,743,7,25942
10019,743,7,25943
10020,683,7,25944
10021,683,7,25945
10022,683,7,25946
10023,683,7,25947
10024,683,7,25948
10025,683,7,25949
10026,683,7,25950
10027,742,7,25951
10028,742,7,25952
10029,742,7,25953
10030,742,7,25954
10031,742,7,25955
10032,742,7,25956
10033,742,7,25957
10034,729,7,25958
10035,729,7,25959
10036,729,7,25960
10037,729,7,25961
10038,742,7,25962
10039,742,0,25962
10040,742,7,25963
10041,742,0,25963
10042,742,7,25964
10043,742,0,25964
10044,742,7,25965
10045,742,0,25965
10046,742,7,25966
10047,742,0,25966
10048,729,7,25967
10049,729,0,25967
10050,729,7,25968
10051,729,0,25968
10052,729,7,25969
10053,729,0,25969
10054,729,7,25970
10055,729,0,25970
10056,729,7,25971
10057,729,0,25971
10058,709,7,25972
10059,709,7,25973
10060,709,7,25974
10061,683,7,25975
10062,729,7,25976
10063,741,7,25977
10064,741,7,25978
10065,745,5,25979
10066,745,5,25980
10067,745,5,25981
10068,745,5,25982
10069,745,5,25983
10070,745,5,25984
10071,745,5,25985
10072,745,5,25986
10073,744,5,25987
10074,744,5,25988
10075,744,5,25989
10076,744,5,25990
10077,744,5,25991
10078,744,5,25992
10079,744,5,25993
10080,744,5,25994
10081,713,5,25995
10082,713,5,25996
10083,713,5,25997
10084,713,5,25998
10085,713,5,25999
10086,713,5,26000
10087,713,5,26001
10088,713,5,26002
10089,713,5,26003
10090,741,5,26004
10091,741,5,26005
10092,741,5,26006
10093,741,5,26007
10094,741,5,26008
10095,737,5,26009
10096,737,5,26010
10097,737,5,26011
10098,737,5,26012
10099,737,5,26013
10100,737,5,26014
10101,743,5,26015
10102,743,5,26016
10103,743,5,26017
10104,743,5,26018
10105,679,5,26019
10106,679,5,26020
10107,679,5,26021
10108,679,5,26022
10109,679,5,26023
10110,679,5,26024
10111,679,5,26025
10112,679,5,26026
10113,679,5,26027
10114,689,5,26028
10115,689,5,26029
10116,689,5,26030
10117,689,5,26031
10118,689,5,26032
10119,689,5,26033
10120,689,5,26034
10121,689,5,26035
10122,689,5,26036
10123,682,5,26037
10124,682,5,26038
10125,682,5,26039
10126,682,5,26040
10127,682,5,26041
10128,682,5,26042
10129,682,5,26043
10130,682,5,26044
10131,682,5,26045
10132,682,5,26046
10133,689,5,26047
10134,687,5,26048
10135,687,5,26049
10136,687,5,26050
10137,687,5,26051
10138,687,5,26052
10139,687,5,26053
10140,687,5,26054
10141,687,5,26055
10142,687,5,26056
10143,687,5,26057
10144,726,5,26058
10145,726,5,26059
10146,679,5,26060
10147,726,5,26061
10148,726,5,26062
10149,726,5,26063
10150,726,5,26064
10151,726,5,26065
10152,726,5,26066
10153,677,5,26067
10154,677,5,26068
10155,677,5,26069
10156,677,5,26070
10157,677,5,26071
10158,677,5,26072
10159,677,5,26073
10160,683,5,26074
10161,683,5,26075
10162,683,5,26076
10163,683,5,26077
10164,683,5,26078
10165,683,5,26079
10166,683,5,26080
10167,683,5,26081
10168,742,5,26082
10169,742,5,26083
10170,742,5,26084
10171,742,5,26085
10172,742,5,26086
10173,742,5,26087
10174,742,5,26088
10175,729,5,26089
10176,729,5,26090
10177,729,5,26091
10178,729,5,26092
10179,729,5,26093
10180,709,5,26094
10181,709,5,26095
10182,709,5,26096
10183,742,5,26097
10184,742,6,26097
10185,742,5,26098
10186,742,6,26098
10187,742,5,26099
10188,742,6,26099
10189,742,5,26100
10190,742,6,26100
10191,742,5,26101
10192,742,6,26101
10193,742,5,26102
10194,742,6,26102
10195,742,5,26103
10196,742,6,26103
10197,742,5,26104
10198,742,6,26104
10199,742,5,26105
10200,742,6,26105
10201,742,5,26106
10202,742,6,26106
10203,745,5,26107
10204,745,7,26108
10205,745,3,26109
10206,677,5,26110
10207,677,7,26111
10208,677,3,26112
10209,660,1,26113
10210,660,1,26114
10211,660,1,26115
10212,660,1,26116
10213,654,1,26117
10214,654,1,26118
10215,654,1,26119
10216,654,1,26120
10217,656,1,26121
10218,656,1,26122
10219,656,1,26123
10220,656,1,26124
10221,656,1,26125
10222,656,1,26126
10223,656,1,26127
10224,656,1,26128
10225,688,1,26129
10226,688,1,26130
10227,688,1,26131
10228,688,1,26132
10229,671,1,26133
10230,671,1,26134
10231,671,1,26135
10232,671,1,26136
10233,674,1,26137
10234,674,1,26138
10235,674,1,26139
10236,674,1,26140
10237,674,1,26141
10238,674,1,26142
10239,674,1,26143
10240,674,1,26144
10241,659,1,26145
10242,659,1,26146
10243,659,1,26147
10244,659,1,26148
10245,665,1,26149
10246,665,1,26150
10247,665,1,26151
10248,665,1,26152
10249,665,1,26153
10250,663,1,26154
10251,663,1,26155
10252,663,1,26156
10253,663,1,26157
10254,663,1,26158
10255,666,1,26159
10256,666,1,26160
10257,666,1,26161
10258,666,1,26162
10259,684,1,26163
10260,665,1,26164
10261,684,1,26165
10262,684,1,26166
10263,684,1,26167
10264,689,3,26168
10265,689,5,26169
10266,689,7,26170
10267,679,3,26171
10268,679,3,26172
10269,679,3,26173
10270,682,3,26174
10271,687,3,26175
10272,687,3,26176
10273,677,3,26177
10274,726,3,26178
10275,726,3,26179
10276,677,3,26180
10277,677,3,26181
10278,745,3,26182
