ID,CooldownSetID,SpellID,Category,PlayerConditionID,OrderIndex,Flags,SpellCategoryID,EquipSlot,Field_12_1_0_68209_009
199824,5237,18119,2,0,61,0,0,0,0
199825,5237,17877,0,164659,26,0,0,0,0
199826,5237,18867,0,164660,27,0,0,0,0
199827,5237,18868,0,164661,28,0,0,0,0
199828,5237,18869,0,164662,29,0,0,0,0
199829,5237,18870,0,164663,30,0,0,0,0
199830,5237,18871,0,164664,31,0,0,0,0
199831,5237,426311,2,164835,63,0,0,0,0
199832,5237,18265,2,164665,82,2,0,0,0
199833,5237,18879,2,164666,83,2,0,0,0
199834,5237,18880,2,164667,84,2,0,0,0
199835,5237,18881,2,164668,85,2,0,0,0
199836,5237,18881,0,164668,8,0,0,0,0
199837,5237,18880,0,164667,9,0,0,0,0
199838,5237,18879,0,164666,10,0,0,0,0
199839,5237,18265,0,164665,11,0,0,0,0
199840,5237,17793,2,0,60,0,0,0,0
199841,5235,1238214,0,164249,40,0,0,0,0
199842,5235,1238215,0,164250,41,0,0,0,0
199843,5235,1238214,2,164249,181,2,0,0,0
199844,5235,1238215,2,164250,182,2,0,0,0
199845,5235,16880,2,0,70,0,0,0,0
199846,5235,6807,0,164792,25,0,0,0,0
199847,5235,6808,0,164793,26,0,0,0,0
199848,5235,6809,0,164794,27,0,0,0,0
199849,5235,8972,0,164795,28,0,0,0,0
199850,5235,9745,0,164796,29,0,0,0,0
199851,5235,9880,0,164797,30,0,0,0,0
199852,5235,9881,0,164798,31,0,0,0,0
199853,5236,772,0,164439,6,0,0,0,0
199854,5236,6546,0,164440,5,0,0,0,0
199855,5236,6547,0,164441,4,0,0,0,0
199856,5236,6548,0,164442,3,0,0,0,0
199857,5236,11572,0,164443,2,0,0,0,0
199858,5236,11573,0,164444,1,0,0,0,0
199859,5236,11574,0,164445,0,0,0,0,0
199861,5236,2565,1,0,79,2,0,0,0
199862,5236,2565,2,0,110,0,0,0,0
199863,5236,845,0,164811,20,2,0,0,0
199864,5236,7369,0,164811,19,2,0,0,0
199865,5236,11608,0,164811,18,2,0,0,0
199866,5236,11609,0,164811,17,2,0,0,0
199867,5236,20569,0,164811,16,2,0,0,0
199869,5237,1293816,2,164835,62,0,0,0,0
199870,5237,1319759,0,164834,7,0,0,0,0
199871,5237,1319652,0,164730,34,0,0,0,0
199872,5237,17877,2,164659,99,0,0,0,0
199873,5237,18867,2,164660,98,0,0,0,0
199874,5237,18868,2,164661,97,0,0,0,0
199875,5237,18869,2,164662,96,0,0,0,0
199876,5237,18870,2,164663,95,0,0,0,0
199877,5237,18871,2,164664,94,0,0,0,0
199882,5238,552,2,0,106,0,0,0,0
199883,5238,6346,1,0,105,0,0,0,0
199884,5238,6346,2,0,107,0,0,0,0
199885,5238,401859,0,164892,8,0,0,0,0
199886,5238,1240826,0,164893,9,0,0,0,0
199887,5238,1240827,0,164894,10,0,0,0,0
199888,5238,401859,2,164892,131,0,0,0,0
199889,5238,1240826,2,164893,132,0,0,0,0
199890,5238,1240827,2,164894,133,0,0,0,0
199891,5238,14914,0,164895,0,0,0,0,0
199892,5238,15267,0,164901,6,0,0,0,0
199893,5238,15262,0,164896,1,0,0,0,0
199894,5238,15263,0,164897,2,0,0,0,0
199895,5238,15264,0,164898,3,0,0,0,0
199896,5238,15265,0,164899,4,0,0,0,0
199897,5238,15266,0,164900,5,0,0,0,0
199898,5238,15261,0,164902,7,0,0,0,0
199899,5238,14914,2,164895,123,0,0,0,0
199900,5238,15262,2,164896,124,0,0,0,0
199901,5238,15263,2,164897,125,0,0,0,0
199902,5238,15264,2,164898,126,0,0,0,0
199903,5238,15265,2,164899,127,0,0,0,0
199904,5238,15266,2,164900,128,0,0,0,0
199905,5238,15267,2,164901,129,0,0,0,0
199906,5238,15261,2,164902,130,0,0,0,0
199907,5238,139,2,164903,134,0,0,0,0
199908,5238,6074,2,164904,135,0,0,0,0
199909,5238,6075,2,164905,136,0,0,0,0
199910,5238,6076,2,164906,137,0,0,0,0
199911,5238,6077,2,164907,138,0,0,0,0
199912,5238,6078,2,164908,139,0,0,0,0
199913,5238,10927,2,164909,140,0,0,0,0
199914,5238,10928,2,164910,141,0,0,0,0
199925,5238,10929,2,164911,142,0,0,0,0
199926,5238,27811,2,0,108,0,0,0,0
199927,5238,14892,2,0,109,0,0,0,0
199928,5238,20711,2,0,111,0,0,0,0
199929,5238,14909,2,0,110,0,0,0,0
199930,5238,2944,0,164912,19,0,0,0,0
199931,5238,19276,0,164913,20,0,0,0,0
199932,5238,19277,0,164914,21,0,0,0,0
199933,5238,19278,0,164915,22,0,0,0,0
199934,5238,19279,0,164916,23,0,0,0,0
199935,5238,19280,0,164917,24,0,0,0,0
199936,5238,2944,2,164912,170,0,0,0,0
199937,5238,19276,2,164913,171,0,0,0,0
199938,5238,19277,2,164914,172,0,0,0,0
199939,5238,19278,2,164915,173,0,0,0,0
199940,5238,19279,2,164916,174,0,0,0,0
199941,5238,19280,2,164917,175,0,0,0,0
199942,5238,586,1,164918,67,0,0,0,0
199943,5238,9578,1,164919,68,0,0,0,0
199944,5238,9579,1,164920,69,0,0,0,0
199945,5238,9592,1,164921,70,0,0,0,0
199946,5238,10941,1,164922,71,0,0,0,0
199947,5238,10942,1,164923,72,0,0,0,0
199948,5238,586,2,164918,143,0,0,0,0
199949,5238,9578,2,164919,144,0,0,0,0
199950,5238,9579,2,164920,145,0,0,0,0
199951,5238,9592,2,164921,146,0,0,0,0
199952,5238,10941,2,164922,147,0,0,0,0
199953,5238,10942,2,164923,148,0,0,0,0
199954,5238,8092,0,164924,25,0,0,0,0
199955,5238,8102,0,164925,26,0,0,0,0
199956,5238,8103,0,164926,27,0,0,0,0
199957,5238,8104,0,164927,28,0,0,0,0
199958,5238,8105,0,164928,29,0,0,0,0
199959,5238,8106,0,164929,30,0,0,0,0
199960,5238,10945,0,164930,31,0,0,0,0
199961,5238,10946,0,164931,32,0,0,0,0
199962,5238,10947,0,164932,33,0,0,0,0
199963,5238,605,2,164933,149,0,0,0,0
199964,5238,10911,2,164934,150,0,0,0,0
199965,5238,10912,2,164935,151,0,0,0,0
199966,5238,453,2,164936,152,0,0,0,0
199967,5238,8192,2,164937,153,0,0,0,0
199968,5238,10953,2,164938,154,0,0,0,0
199969,5238,976,2,164939,155,0,0,0,0
199970,5238,10957,2,164940,156,0,0,0,0
199971,5238,10958,2,164941,157,0,0,0,0
199972,5238,8122,1,164942,53,0,0,0,0
199973,5238,8124,1,164943,54,0,0,0,0
199974,5238,10888,1,164944,55,0,0,0,0
199975,5238,10890,1,164945,56,0,0,0,0
199976,5238,8122,2,164942,158,0,0,0,0
199977,5238,8124,2,164943,159,0,0,0,0
199978,5238,10888,2,164944,160,0,0,0,0
199979,5238,10890,2,164945,161,0,0,0,0
199980,5238,589,0,164946,11,0,0,0,0
199981,5238,594,0,164947,12,0,0,0,0
199982,5238,970,0,164948,13,0,0,0,0
199983,5238,992,0,164949,14,0,0,0,0
199984,5238,2767,0,164950,15,0,0,0,0
199985,5238,10892,0,164951,16,0,0,0,0
199986,5238,10893,0,164952,17,0,0,0,0
199987,5238,10894,0,164953,18,0,0,0,0
199988,5238,589,2,164946,162,0,0,0,0
199989,5238,594,2,164947,163,0,0,0,0
199990,5238,970,2,164948,164,0,0,0,0
199991,5238,992,2,164949,165,0,0,0,0
199992,5238,2767,2,164950,166,0,0,0,0
199993,5238,10892,2,164951,167,0,0,0,0
199994,5238,10893,2,164952,168,0,0,0,0
199995,5238,10894,2,164953,169,0,0,0,0
199996,5238,15326,2,0,112,0,0,0,0
199997,5238,15270,2,0,113,0,0,0,0
199998,5238,15286,1,0,73,0,0,0,0
199999,5238,15286,2,0,114,0,0,0,0
200000,5238,15257,2,0,115,0,0,0,0
200001,5238,15487,1,0,57,0,0,0,0
200002,5238,15487,2,0,116,0,0,0,0
200003,5238,15473,2,0,117,0,0,0,0
200004,5238,1309595,0,164954,34,0,0,0,0
200005,5238,1309633,0,164955,35,0,0,0,0
200006,5238,1309635,0,164956,36,0,0,0,0
200007,5238,1309636,0,164957,37,0,0,0,0
200008,5238,14752,2,164958,182,0,0,0,0
200009,5238,14818,2,164959,183,0,0,0,0
200010,5238,14819,2,164960,184,0,0,0,0
200011,5238,27841,2,164961,185,0,0,0,0
200012,5238,588,2,164962,186,0,0,0,0
200013,5238,7128,2,164963,187,0,0,0,0
200014,5238,602,2,164964,188,0,0,0,0
200015,5238,1006,2,164965,189,0,0,0,0
200016,5238,10951,2,164966,190,0,0,0,0
200017,5238,10952,2,164967,191,0,0,0,0
200018,5238,402174,0,164968,48,0,0,0,0
200019,5238,1240720,0,164969,49,0,0,0,0
200020,5238,1240721,0,164970,50,0,0,0,0
200021,5238,1316995,0,164971,51,0,0,0,0
200022,5238,1243,2,164972,176,0,0,0,0
200023,5238,1244,2,164973,177,0,0,0,0
200024,5238,1245,2,164974,178,0,0,0,0
200025,5238,2791,2,164975,179,0,0,0,0
200026,5238,10937,2,164976,180,0,0,0,0
200027,5238,10938,2,164977,181,0,0,0,0
200028,5238,17,0,164978,38,0,0,0,0
200029,5238,592,0,164979,39,0,0,0,0
200030,5238,600,0,164980,40,0,0,0,0
200031,5238,3747,0,164981,41,0,0,0,0
200032,5238,6065,0,164982,42,0,0,0,0
200033,5238,6066,0,164983,43,0,0,0,0
200034,5238,10898,0,164984,44,0,0,0,0
200035,5238,10899,0,164985,45,0,0,0,0
200036,5238,10900,0,164986,46,0,0,0,0
200037,5238,10901,0,164987,47,0,0,0,0
200038,5238,17,2,164978,201,0,0,0,0
200039,5238,592,2,164979,200,0,0,0,0
200040,5238,600,2,164980,199,0,0,0,0
200041,5238,3747,2,164981,198,0,0,0,0
200042,5238,6065,2,164982,197,0,0,0,0
200043,5238,6066,2,164983,196,0,0,0,0
200044,5238,10898,2,164984,195,0,0,0,0
200045,5238,10899,2,164985,194,0,0,0,0
200046,5238,10900,2,164986,193,0,0,0,0
200047,5238,10901,2,164987,192,0,0,0,0
200048,5238,9484,1,164988,58,0,0,0,0
200049,5238,9485,1,164989,59,0,0,0,0
200050,5238,10955,1,164990,60,0,0,0,0
200051,5238,9484,2,164988,202,0,0,0,0
200052,5238,9485,2,164989,203,0,0,0,0
200053,5238,10955,2,164990,204,0,0,0,0
200054,5238,14751,1,0,79,0,0,0,0
200055,5238,14751,2,0,119,0,0,0,0
200056,5238,10060,0,0,52,0,0,0,0
200057,5238,10060,2,0,120,0,0,0,0
200058,5238,431622,2,0,121,0,0,0,0
200059,5238,6788,2,164978,122,0,0,0,0
200060,5238,14531,2,0,118,0,0,0,0
200061,5238,1277324,1,164991,81,0,0,0,0
200062,5238,1277325,1,164992,82,0,0,0,0
200063,5238,1277326,1,164993,83,0,0,0,0
200064,5238,1277327,1,164994,84,0,0,0,0
200065,5238,1277328,1,164995,85,0,0,0,0
200066,5238,1277324,2,164991,205,0,0,0,0
200067,5238,1277325,2,164992,206,0,0,0,0
200068,5238,1277326,2,164993,207,0,0,0,0
200069,5238,2652,2,164996,210,0,0,0,0
200070,5238,1277328,2,164995,209,0,0,0,0
200071,5238,1277327,2,164994,208,0,0,0,0
200072,5238,19261,2,164997,211,0,0,0,0
200073,5238,19262,2,164998,212,0,0,0,0
200074,5238,19264,2,164999,213,0,0,0,0
200075,5238,19265,2,165000,214,0,0,0,0
200076,5238,19266,2,165001,215,0,0,0,0
200077,5238,9035,2,165002,216,0,0,0,0
200078,5238,19281,2,165003,217,0,0,0,0
200079,5238,19282,2,165004,218,0,0,0,0
200080,5238,19283,2,165005,219,0,0,0,0
200081,5238,19284,2,165006,220,0,0,0,0
200082,5238,19285,2,165007,221,0,0,0,0
200083,5238,18137,2,165008,227,0,0,0,0
200084,5238,19308,2,165009,228,0,0,0,0
200085,5238,19309,2,165010,229,0,0,0,0
200086,5238,19310,2,165011,230,0,0,0,0
200087,5238,19311,2,165012,231,0,0,0,0
200088,5238,19312,2,165013,232,0,0,0,0
200089,5238,13896,1,165014,74,0,0,0,0
200090,5238,19271,1,165015,75,0,0,0,0
200091,5238,19273,1,165016,76,0,0,0,0
200092,5238,19274,1,165017,77,0,0,0,0
200093,5238,19275,1,165018,78,0,0,0,0
200094,5238,13896,2,165014,233,0,0,0,0
200095,5238,19271,2,165015,234,0,0,0,0
200096,5238,19273,2,165016,235,0,0,0,0
200097,5238,19274,2,165017,236,0,0,0,0
200098,5238,19275,2,165018,237,0,0,0,0
200099,5238,1277370,1,165019,86,0,0,0,0
200100,5238,1277371,1,165020,87,0,0,0,0
200101,5238,1277372,1,165021,88,0,0,0,0
200102,5238,1277374,1,165022,89,0,0,0,0
200103,5238,1277376,1,165023,90,0,0,0,0
200104,5238,1277377,1,165024,91,0,0,0,0
200105,5238,1277378,1,165025,92,0,0,0,0
200106,5238,1277331,1,165026,61,0,0,0,0
200107,5238,1277332,1,165027,62,0,0,0,0
200108,5238,1277333,1,165028,63,0,0,0,0
200109,5238,1277334,1,165029,64,0,0,0,0
200110,5238,1277335,1,165030,65,0,0,0,0
200111,5238,13908,1,165031,93,0,0,0,0
200112,5238,19236,1,165032,94,0,0,0,0
200113,5238,19238,1,165033,95,0,0,0,0
200114,5238,19240,1,165034,96,0,0,0,0
200115,5238,19241,1,165035,97,0,0,0,0
200116,5238,19242,1,165036,98,0,0,0,0
200117,5238,19243,1,165037,99,0,0,0,0
200118,5238,2651,1,165106,80,0,0,0,0
200119,5238,2651,2,165106,238,0,0,0,0
200120,5238,1277462,1,165045,100,0,0,0,0
200121,5238,1277634,1,165046,101,0,0,0,0
200122,5238,1277638,1,165047,102,0,0,0,0
200123,5238,1277639,1,165048,103,0,0,0,0
200124,5238,1277640,1,165049,104,0,0,0,0
200125,5238,1277462,2,165045,239,0,0,0,0
200126,5238,1277634,2,165046,240,0,0,0,0
200127,5238,1277638,2,165047,241,0,0,0,0
200128,5238,1277639,2,165048,242,0,0,0,0
200129,5238,1277640,2,165049,243,0,0,0,0
200130,5238,1277455,1,165107,66,0,0,0,0
200131,5238,1277455,2,165107,244,0,0,0,0
200132,5238,1277331,2,165026,222,0,0,0,0
200133,5238,1277332,2,165027,223,0,0,0,0
200134,5238,1277333,2,165028,224,0,0,0,0
200135,5238,1277334,2,165029,225,0,0,0,0
200136,5238,1277335,2,165030,226,0,0,0,0
200155,5236,1321234,0,0,172,6,0,0,0
200157,5236,1321234,2,0,173,6,0,0,0
