ID,MapID,ObjectID,PlayerConditionID,ValueFalse,ValueTrue
1835,2912,1049695,123108,1000,1000
1836,2912,1049696,123108,1000,1000
1837,2912,1049697,123108,1000,1000
1838,2912,1049698,123108,1000,1000
1839,2912,1049699,123108,1000,1000
1840,2912,1049700,123108,1000,1000
1841,2912,1049701,123108,1000,1000
1842,2912,1049702,123108,1000,1000
1843,2912,1049703,123108,1000,1000
1844,2912,1049704,123108,1000,1000
1845,2912,1049705,123108,1000,1000
1846,2912,1049706,123108,1000,1000
1847,2912,1049707,123108,1000,1000
1848,2912,1049708,123108,1000,1000
1849,2912,1049709,123108,1000,1000
1850,0,1051172,123108,1000,1000
1878,0,1068517,140767,1000,1000
1879,0,1068518,140768,1000,1000
1880,0,1068520,140765,1000,1000
1881,0,1068521,140764,1000,1000
1882,0,1068526,140766,1000,1000
1891,0,1069904,140771,1000,1000
1892,0,1069905,140770,1000,1000
1893,0,1069906,140772,1000,1000
1894,0,1069907,140774,1000,1000
1895,0,1069908,140769,1000,1000
1896,0,1037966,140795,1000,1000
1897,0,1079294,140795,1000,1000
1898,0,1079295,140795,1000,1000
1899,0,1079296,140795,1000,1000
1941,0,1087884,142598,1000,1000
1942,0,1087885,142599,1000,1000
1945,0,1089119,142466,1000,1000
1946,0,1089120,142466,1000,1000
1947,0,1089133,142466,1000,1000
1948,0,1089134,142466,1000,1000
1966,0,1092152,142467,1000,1000
1967,0,1092180,142467,1000,1000
1976,2813,1105641,142467,1000,1000
1977,2813,1105643,142467,1000,1000
1988,2771,1024096,139394,1000,1000
1989,2771,1024097,139394,1000,1000
1990,2771,1024098,139394,1000,1000
1991,2771,1024103,139394,1000,1000
1992,2771,1019999,139394,1000,1000
1993,2771,1019996,139394,1000,1000
1994,2771,1020041,139394,1000,1000
1995,2771,1020042,139394,1000,1000
1996,2771,1020043,139394,1000,1000
1997,2771,1020044,139394,1000,1000
1999,2771,1020048,139394,1000,1000
2001,2771,1020053,139394,1000,1000
2002,2771,1020052,139394,1000,1000
2003,2771,1020055,139394,1000,1000
2004,2771,1020054,139394,1000,1000
2005,2771,1079160,142015,1000,1000
2006,2771,1020049,139394,1000,1000
2007,2771,1020045,139394,1000,1000
2027,2912,1127884,139394,1000,1000
2028,2912,1127890,139394,1000,1000
2030,2912,1127968,139394,1000,1000
2031,2912,1127971,139394,1000,1000
2032,2912,1127972,139394,1000,1000
2033,2912,1127977,139394,1000,1000
2034,2912,1127979,139394,1000,1000
2035,2912,1127983,139394,1000,1000
2036,2912,1127985,139394,1000,1000
2037,2912,1127986,139394,1000,1000
2038,2912,1127988,139394,1000,1000
2039,2912,1127990,139394,1000,1000
2041,2912,1128007,139394,1000,1000
2042,2912,1128050,139394,1000,1000
2043,2912,1128061,139394,1000,1000
2044,0,1130300,140796,1000,1000
2045,0,1130301,140796,1000,1000
2046,0,1130302,140796,1000,1000
2047,0,1130303,140796,1000,1000
2048,0,1130304,140796,1000,1000
2075,0,1069259,144497,1000,1000
2076,0,1141938,144497,1000,1000
2077,0,1141939,144497,1000,1000
2078,0,1141940,144497,1000,1000
2079,0,1141941,144497,1000,1000
2080,0,1141942,144497,1000,1000
2081,0,1141943,144538,1000,1000
2082,0,1141944,144497,1000,1000
2083,0,1141945,144538,1000,1000
2084,0,1141946,144497,1000,1000
2085,0,1141947,144497,1000,1000
2086,0,1141948,144497,1000,1000
2087,0,1141949,144538,1000,1000
2088,0,1141950,144538,1000,1000
2089,0,1141951,144538,1000,1000
2090,0,1141952,144538,1000,1000
2091,0,1141953,144538,1000,1000
2092,0,1141954,144497,1000,1000
2093,0,1141955,144538,1000,1000
2094,0,1141956,144538,1000,1000
2095,0,1141957,144538,1000,1000
2171,2813,1161282,144538,1000,1000
2172,2813,1161283,144497,1000,1000
2173,2813,1161284,144497,1000,1000
2174,2813,1161285,144497,1000,1000
2175,2813,1161286,144538,1000,1000
2176,2813,1161287,144497,1000,1000
2177,2813,1161288,144497,1000,1000
2178,2813,1161289,144538,1000,1000
2179,2813,1161290,144538,1000,1000
2180,2813,1161291,144538,1000,1000
2181,2813,1161293,144497,1000,1000
2182,2813,1161294,144538,1000,1000
2183,2813,1161295,144497,1000,1000
2184,2813,1161297,144497,1000,1000
2185,2813,1161299,144538,1000,1000
2186,2813,1161468,144497,1000,1000
2187,2813,1161470,144497,1000,1000
2188,2813,1161536,144538,1000,1000
2189,2813,1161543,144538,1000,1000
2190,2813,1161548,144497,1000,1000
2191,2813,1161550,142466,1000,1000
2192,2813,1161554,142466,1000,1000
2193,2813,1161555,142466,1000,1000
2194,2813,1161559,144538,1000,1000
2195,2813,1161561,142466,1000,1000
2244,451,1171413,142467,1000,1000
2245,451,1171458,142467,1000,1000
2246,2912,1174228,139394,1000,1000
2247,2912,1174234,139394,1000,1000
2248,2912,1174465,142015,1000,1000
2285,2799,1189244,142015,1000,1000
2286,2799,1190340,139394,1000,1000
2287,2799,1190341,139394,1000,1000
2288,2799,1191236,139394,1000,1000
2289,2799,1191265,139394,1000,1000
2290,2799,1192327,139394,1000,1000
2291,2799,1192336,139394,1000,1000
2292,2799,1192341,139394,1000,1000
2293,2799,1192360,139394,1000,1000
2294,2799,1192373,139394,1000,1000
2295,2799,1192380,139394,1000,1000
2296,2799,1192389,139394,1000,1000
2297,2799,1192419,139394,1000,1000
2298,2799,1192421,139394,1000,1000
2299,2799,1192429,139394,1000,1000
2300,2799,1192431,139394,1000,1000
2301,2799,1192681,139394,1000,1000
2302,2799,1192742,139394,1000,1000
2303,2912,1193152,140795,1000,1000
2304,2912,1193153,140794,1000,1000
2305,2912,1193154,140795,1000,1000
2306,2912,1193155,140796,1000,1000
2307,2912,1193156,140795,1000,1000
2308,2912,1193157,140764,1000,1000
2309,2912,1193158,140795,1000,1000
2310,2912,1193159,140796,1000,1000
2311,2912,1193160,140796,1000,1000
2312,2912,1193161,140795,1000,1000
2313,2912,1193162,142598,1000,1000
2314,2912,1193164,140766,1000,1000
2315,2912,1193165,140768,1000,1000
2316,2912,1193170,140795,1000,1000
2317,2912,1193171,140795,1000,1000
2318,2912,1193175,140795,1000,1000
2319,2912,1193176,140796,1000,1000
2320,2912,1193177,140796,1000,1000
2321,2912,1193178,142599,1000,1000
2322,2912,1193181,140795,1000,1000
2323,2912,1193182,140795,1000,1000
2324,2912,1193184,140796,1000,1000
2325,2912,1193185,140767,1000,1000
2326,2912,1193186,140794,1000,1000
2327,2912,1193188,140796,1000,1000
2328,2912,1193192,140796,1000,1000
2329,2912,1193194,140796,1000,1000
2330,2912,1193196,140765,1000,1000
2331,2912,1193197,140796,1000,1000
2332,2912,1193198,140795,1000,1000
2333,2912,1193199,140795,1000,1000
2334,2912,1193200,140793,1000,1000
2335,2912,1193201,140794,1000,1000
2336,2912,1193202,140795,1000,1000
2337,2912,1193250,140793,1000,1000
2338,2912,1193251,140795,1000,1000
2339,2912,1193253,140793,1000,1000
2340,2912,1193254,140794,1000,1000
2341,2912,1193256,140793,1000,1000
2342,2912,1193257,140793,1000,1000
2343,2912,1193258,140795,1000,1000
2344,2912,1193262,140795,1000,1000
2345,2912,1193264,140794,1000,1000
2346,2912,1193265,140793,1000,1000
2347,2912,1193268,140794,1000,1000
2348,2912,1193269,140795,1000,1000
2349,2912,1193270,140793,1000,1000
2350,2912,1193271,140793,1000,1000
2351,2912,1193273,140795,1000,1000
2352,2912,1193274,140795,1000,1000
2353,2912,1193275,140793,1000,1000
2354,2912,1193277,140794,1000,1000
2355,2912,1193278,140795,1000,1000
2356,2912,1193279,140795,1000,1000
2357,2912,1193280,140795,1000,1000
2358,2912,1193281,140793,1000,1000
2359,2912,1193282,140796,1000,1000
2360,2912,1193283,140794,1000,1000
2361,2912,1193287,140794,1000,1000
2362,2912,1193288,140793,1000,1000
2363,2912,1193291,140793,1000,1000
2364,2912,1193292,140793,1000,1000
2365,2912,1193293,140794,1000,1000
2366,2912,1193294,140795,1000,1000
2367,2912,1193295,140795,1000,1000
2368,2912,1193298,140794,1000,1000
2369,2912,1193301,140794,1000,1000
2370,2912,1193302,140795,1000,1000
2371,2912,1193303,140794,1000,1000
2372,2912,1193304,140794,1000,1000
2373,2912,1193307,140795,1000,1000
2374,2912,1193309,140796,1000,1000
2375,2912,1193311,140795,1000,1000
2376,2912,1193312,140796,1000,1000
2399,2735,1206208,137446,1000,1000
2400,2735,1206209,137446,1000,1000
2401,2735,1206210,137446,1000,1000
2402,2735,1206211,137446,1000,1000
2403,2735,1206215,137446,1000,1000
2404,2735,1206216,137446,1000,1000
2405,2735,1206217,137446,1000,1000
2406,2735,1206218,137446,1000,1000
2407,2735,1206219,137446,1000,1000
2408,2735,1206220,137446,1000,1000
2409,2735,1206222,137446,1000,1000
2410,2735,1206223,137446,1000,1000
2411,2735,1206224,137446,1000,1000
2412,2735,1206225,137446,1000,1000
2413,2735,1206226,137446,1000,1000
2414,2735,1206227,137446,1000,1000
2415,2735,1206228,137446,1000,1000
2416,2735,1206229,137446,1000,1000
2417,2735,1206231,137446,1000,1000
2418,2735,1206233,137446,1000,1000
2419,2735,1206243,137446,1000,1000
2420,2735,1206245,137446,1000,1000
2421,2735,1206248,137446,1000,1000
2422,2735,1206249,137446,1000,1000
2423,2735,1206250,137446,1000,1000
2424,2735,1206325,137446,1000,1000
2425,2735,1206326,137446,1000,1000
2426,2735,1206327,137446,1000,1000
2427,2735,1206328,137446,1000,1000
2428,2735,1206329,137446,1000,1000
2429,2735,1206330,137446,1000,1000
2430,2735,1206331,137446,1000,1000
2431,2735,1206332,137446,1000,1000
2432,2735,1206334,137446,1000,1000
2433,2735,1206335,137446,1000,1000
2434,2735,1206336,137446,1000,1000
2435,2735,1206337,137446,1000,1000
2436,2735,1206338,137446,1000,1000
2437,2735,1206339,137446,1000,1000
2438,2735,1206340,137446,1000,1000
2439,2735,1206341,137446,1000,1000
2440,2735,1206342,137446,1000,1000
2441,2735,1206343,137446,1000,1000
2442,2735,1206344,137446,1000,1000
2443,2735,1206345,137446,1000,1000
2444,2735,1206346,137446,1000,1000
2445,2735,1206347,137446,1000,1000
2446,2735,1206348,137446,1000,1000
2447,2735,1206349,137446,1000,1000
2448,2933,1207665,144497,1000,1000
2449,2933,1207666,144497,1000,1000
2450,2933,1207667,144497,1000,1000
2451,2933,1207668,144497,1000,1000
2452,2933,1207669,144497,1000,1000
2453,2933,1207788,144538,1000,1000
2454,2933,1207789,144538,1000,1000
2455,2933,1207790,144497,1000,1000
2456,2933,1207795,144497,1000,1000
2457,2933,1207800,144497,1000,1000
2458,2933,1207801,144538,1000,1000
2459,2933,1207803,144538,1000,1000
2460,2933,1207806,144538,1000,1000
2461,2933,1207808,144538,1000,1000
2462,2933,1207809,144497,1000,1000
2463,2933,1207811,144538,1000,1000
2464,2933,1207813,144497,1000,1000
2465,2933,1207814,144538,1000,1000
2466,2933,1207823,144538,1000,1000
2467,2933,1207824,144538,1000,1000
2468,2933,1207825,144497,1000,1000
2469,2735,1208132,137446,1000,1000
2470,2907,1208935,144497,1000,1000
2471,2907,1208952,144497,1000,1000
2472,2907,1208967,144497,1000,1000
2473,2907,1208970,144497,1000,1000
2474,2907,1209198,144538,1000,1000
2475,2907,1209203,144497,1000,1000
2476,2907,1209209,144538,1000,1000
2477,2907,1209210,144497,1000,1000
2478,2907,1209211,144538,1000,1000
2479,2907,1209218,144497,1000,1000
2480,2907,1209219,144538,1000,1000
2481,2907,1209222,144538,1000,1000
2482,2907,1209225,144538,1000,1000
2483,2907,1209226,144538,1000,1000
2484,2907,1209227,144497,1000,1000
2485,2907,1209228,144497,1000,1000
2486,2907,1209229,144497,1000,1000
2487,2907,1209655,142466,1000,1000
2488,2907,1209656,142466,1000,1000
2489,2907,1209657,144538,1000,1000
2490,2907,1209659,142467,1000,1000
2491,2907,1209677,142466,1000,1000
2492,2907,1209678,144497,1000,1000
2493,2907,1209681,144538,1000,1000
2494,2907,1209683,142466,1000,1000
2495,2907,1209684,142467,1000,1000
2496,2907,1209687,144538,1000,1000
2497,2735,1212366,137446,1000,1000
2498,2735,1212367,137446,1000,1000
2499,2735,1212368,137446,1000,1000
2566,2962,1237244,140770,1000,1000
2567,2962,1237253,140769,1000,1000
2568,2962,1237259,140774,1000,1000
2569,2962,1237261,140772,1000,1000
2570,2962,1237266,140771,1000,1000
2571,2962,1237312,142598,1000,1000
2572,2962,1237317,142599,1000,1000
2573,2962,1237326,140796,1000,1000
2574,2962,1237327,140796,1000,1000
2575,2962,1237332,140795,1000,1000
2576,2962,1237336,140796,1000,1000
2577,2962,1237344,140796,1000,1000
2578,2962,1237350,140795,1000,1000
2579,2962,1237355,140796,1000,1000
2580,2962,1237363,140795,1000,1000
2581,2962,1237406,140796,1000,1000
2582,2962,1237416,140795,1000,1000
2583,2962,1237417,140795,1000,1000
2584,2962,1237419,140794,1000,1000
2585,2962,1237421,140796,1000,1000
2586,2962,1237422,140795,1000,1000
2587,2962,1237424,140794,1000,1000
2588,2962,1237426,140793,1000,1000
2589,2962,1237428,140794,1000,1000
2590,2962,1237429,140794,1000,1000
2591,2962,1237430,140794,1000,1000
2592,2962,1237431,140796,1000,1000
2593,2962,1237432,140793,1000,1000
2594,2962,1237433,140793,1000,1000
2595,2962,1237434,140796,1000,1000
2596,2962,1237438,140793,1000,1000
2597,2962,1237441,140795,1000,1000
2598,2962,1237442,140794,1000,1000
2599,2962,1237444,140794,1000,1000
2600,2962,1237445,140794,1000,1000
2601,2962,1237446,140794,1000,1000
2602,2962,1237447,140795,1000,1000
2603,2962,1237448,140793,1000,1000
2604,2962,1237449,140795,1000,1000
2605,2962,1237450,140795,1000,1000
2606,2962,1237451,140795,1000,1000
2607,2962,1237453,140793,1000,1000
2608,2962,1237454,140793,1000,1000
2609,2962,1237455,140796,1000,1000
2610,2962,1237456,140793,1000,1000
2611,2962,1237460,140794,1000,1000
2612,2962,1237462,140793,1000,1000
2613,2962,1237464,140796,1000,1000
2614,2962,1237466,140795,1000,1000
2615,2962,1237468,140795,1000,1000
2616,2962,1237469,140795,1000,1000
2617,2962,1237470,140795,1000,1000
2618,2962,1237471,140795,1000,1000
2619,2962,1237473,140795,1000,1000
2620,2962,1237477,140795,1000,1000
2621,2962,1237478,140793,1000,1000
2622,2962,1237479,140793,1000,1000
2623,2962,1237480,140796,1000,1000
2624,2962,1237481,140794,1000,1000
2625,2962,1237482,140793,1000,1000
2626,2962,1237483,140795,1000,1000
2627,2962,1237484,140796,1000,1000
2628,2962,1237486,140795,1000,1000
2629,2962,1237487,140793,1000,1000
2630,2962,1237491,140795,1000,1000
2631,2962,1237493,140795,1000,1000
2632,2962,1237494,140795,1000,1000
2633,2962,1237498,140794,1000,1000
2634,2962,1237499,140795,1000,1000
2635,2962,1237500,140794,1000,1000
2636,2962,1237506,140795,1000,1000
2637,2962,1237508,140795,1000,1000
2638,2962,1237515,140794,1000,1000
2639,2962,1237532,140795,1000,1000
2640,2962,1238197,140768,1000,1000
2641,2962,1238203,140766,1000,1000
2642,2962,1238207,140764,1000,1000
2643,2962,1238209,140767,1000,1000
2644,2962,1238210,140765,1000,1000
2645,0,1239565,149562,1000,1000
2646,0,1239566,139380,1000,1000
2647,0,1239567,149562,1000,1000
2648,0,1239568,139380,1000,1000
2649,0,1239569,139380,1000,1000
