ID,SoundKitID,FileDataID,Frequency,Volume,PlayerConditionID
289954,5946,562890,1,1,0
289955,5946,562885,1,1,0
289956,5947,562898,1,1,0
289957,5947,562888,1,1,0
289958,5947,562899,1,1,0
289959,5947,562897,1,1,0
289960,5948,562889,1,1,0
289961,5948,562895,1,1,0
289962,5948,562892,1,1,0
289963,5948,562891,1,1,0
289964,5949,562819,1,1,0
289965,5949,562821,1,1,0
289966,5949,562824,1,1,0
289967,5949,562827,1,1,0
289968,5949,562825,1,1,0
289969,5950,562831,1,1,0
289970,5950,562829,1,1,0
289971,5950,562832,1,1,0
289972,5950,562828,1,1,0
289973,4555,561113,1,1,0
289974,4555,561114,1,1,0
289975,4555,561110,1,1,0
289976,5969,550662,1,1,0
289977,5969,550648,1,1,0
289978,5969,550638,1,1,0
289979,5969,550650,1,1,0
289980,5969,550653,1,1,0
289981,5969,550649,1,1,0
289982,5969,550645,1,1,0
289983,5969,550663,1,1,0
289984,5970,550640,1,1,0
289985,5970,550659,1,1,0
289986,5970,550665,1,1,0
289987,5970,550654,1,1,0
289988,5970,550660,1,1,0
289989,5970,550643,1,1,0
289990,5970,550657,1,1,0
289991,5972,552175,1,1,0
289992,5972,552183,1,1,0
289993,5972,552189,1,1,0
289994,5972,552180,1,1,0
289995,6953,542898,1,1,0
289996,6954,543086,1,1,0
289997,7814,553324,1,1,0
289998,7814,553323,1,1,0
289999,7814,553331,1,1,0
290000,6956,543084,1,1,0
290001,6957,543092,1,1,0
290002,6958,543091,1,1,0
290003,6959,543087,1,1,0
290004,7874,565582,1,1,0
290005,6961,543090,1,1,0
290006,6962,543096,1,1,0
290007,6963,543094,1,1,0
290008,6965,542517,1,1,0
290009,7926,542900,1,1,0
290010,7928,542610,1,1,0
290011,6425,569815,1,1,0
290012,6432,567804,1,1,0
290013,6432,567794,1,1,0
290014,6432,567797,1,1,0
290015,6434,543362,1,1,0
290016,6434,543360,1,1,0
290017,6434,543367,1,1,0
290018,6434,543356,1,1,0
290019,6434,543353,1,1,0
290020,6434,543368,1,1,0
290021,6436,543355,1,1,0
290022,6436,543364,1,1,0
290023,6436,543363,1,1,0
290024,6455,565993,1,1,0
290025,6474,559196,1,1,0
290026,6474,559203,1,1,0
290027,6474,559204,1,1,0
290028,6474,559194,1,1,0
290029,6474,559206,1,1,0
290030,6475,555837,1,1,0
290031,6475,555840,1,1,0
290032,6475,555841,1,1,0
290033,6475,555842,1,1,0
290034,6476,555839,1,1,0
290035,6476,555836,1,1,0
290036,6477,569656,1,1,0
290037,706,558875,1,1,0
290038,707,558876,1,1,0
290039,708,558877,1,1,0
290040,709,551948,1,1,0
290041,709,551952,1,1,0
290042,709,551951,1,1,0
290043,709,551949,1,1,0
290044,1357,540866,1,1,0
290045,1357,540878,1,1,0
290046,1357,540869,1,1,0
290047,1357,540864,1,1,0
290048,1358,540874,1,1,0
290049,1358,540875,1,1,0
290050,1358,540876,1,1,0
290051,1359,540879,1,1,0
290052,1360,540868,1,1,0
290053,1361,542481,1,1,0
290054,1361,542482,1,1,0
290055,1361,542486,1,1,0
290056,1361,542485,1,1,0
290057,1362,542479,1,1,0
290058,1362,542483,1,1,0
290059,1362,542478,1,1,0
290060,1363,542484,1,1,0
290061,1364,542480,1,1,0
290062,1365,568355,1,1,0
290063,1366,542798,1,1,0
290064,1366,542795,1,1,0
290065,1366,542797,1,1,0
290066,1367,542790,1,1,0
290067,1367,542794,1,1,0
290068,1367,542799,1,1,0
290069,1368,542796,1,1,0
290070,1369,542791,1,1,0
290071,1370,542793,1,1,0
290072,1371,542792,1,1,0
290073,1372,569526,1,1,0
290074,1373,551352,1,1,0
290075,1373,551349,1,1,0
290076,1373,551342,1,1,0
290077,1374,551351,1,1,0
290078,1374,551346,1,1,0
290079,1374,551345,1,1,0
290080,1375,551347,1,1,0
290081,1376,551344,1,1,0
290082,1377,551350,1,1,0
290083,1378,551348,1,1,0
290084,1379,558889,1,1,0
290085,1380,558890,1,1,0
290086,6238,551766,1,1,0
290087,6239,551767,1,1,0
290088,1783,540316,1,1,0
290089,1784,540288,1,1,0
290090,1785,540288,1,1,0
290091,1786,540288,1,1,0
290092,1787,540317,1,1,0
290093,1789,540302,1,1,0
290094,1789,540292,1,1,0
290095,2682,540623,1,1,0
290096,2682,540618,1,1,0
290097,6377,542968,1,1,0
290098,6377,542994,1,1,0
290099,6377,542996,1,1,0
290100,6377,542989,1,1,0
290101,6378,543074,1,1,0
290102,6378,543035,1,1,0
290103,6378,543029,1,1,0
290104,6379,543068,1,1,0
290105,6379,543061,1,1,0
290106,6379,543034,1,1,0
290107,2411,542947,1,1,0
290108,2411,542904,1,1,0
290109,2412,542956,1,1,0
290110,2412,542918,1,1,0
290111,2412,542943,1,1,0
290112,2413,542874,1,1,0
290113,2413,542869,1,1,0
290114,2413,542841,1,1,0
290115,2414,542861,1,1,0
290116,2415,542953,1,1,0
290117,2416,542905,1,1,0
290118,2416,542916,1,1,0
290119,2416,542948,1,1,0
290120,2417,542830,1,1,0
290121,2417,542848,1,1,0
290122,2417,542886,1,1,0
290123,2418,542842,1,1,0
290124,2419,542963,1,1,0
290125,2422,542952,1,1,0
290126,2423,542862,1,1,0
290127,2426,542907,1,1,0
290128,2426,542966,1,1,0
290129,2427,542883,1,1,0
290130,2427,542875,1,1,0
290131,5951,562833,1,1,0
290132,5951,562830,1,1,0
290133,5951,562823,1,1,0
290134,5951,562822,1,1,0
290135,5952,562815,1,1,0
290136,5952,562814,1,1,0
290137,5952,562816,1,1,0
290138,5952,562807,1,1,0
290139,5952,562804,1,1,0
290140,5952,562803,1,1,0
290141,5953,562809,1,1,0
290142,5953,562808,1,1,0
290143,5953,562813,1,1,0
290144,5953,562817,1,1,0
290145,5953,562806,1,1,0
290146,5954,562810,1,1,0
290147,5954,562811,1,1,0
290148,5954,562805,1,1,0
290149,5954,562818,1,1,0
290150,5955,562849,1,1,0
290151,5955,562840,1,1,0
290152,5955,562841,1,1,0
290153,5955,562838,1,1,0
290154,5955,562835,1,1,0
290155,5956,562837,1,1,0
290156,5956,562845,1,1,0
290157,5956,562839,1,1,0
290158,5956,562843,1,1,0
290159,5956,562847,1,1,0
290160,5957,562834,1,1,0
290161,5957,562848,1,1,0
290162,5957,562844,1,1,0
290163,5957,562842,1,1,0
290164,5958,550785,1,1,0
290165,5958,550781,1,1,0
290166,5958,550778,1,1,0
290167,5958,550773,1,1,0
290168,5959,550776,1,1,0
290169,5959,550788,1,1,0
290170,5959,550783,1,1,0
290171,5960,550775,1,1,0
290172,5960,550780,1,1,0
290173,5960,550777,1,1,0
290174,5960,550774,1,1,0
290175,5961,550793,1,1,0
290176,5961,550789,1,1,0
290177,5961,550803,1,1,0
290178,5961,550802,1,1,0
290179,5961,550801,1,1,0
290180,5962,550794,1,1,0
290181,5962,550796,1,1,0
290182,5962,550804,1,1,0
290183,5962,550791,1,1,0
290184,5962,550798,1,1,0
290185,5963,550797,1,1,0
290186,5963,550795,1,1,0
290187,5963,550792,1,1,0
290188,5963,550800,1,1,0
290189,5964,550805,1,1,0
290190,5964,550813,1,1,0
290191,5964,550806,1,1,0
290192,5964,550809,1,1,0
290193,5965,550807,1,1,0
290194,5965,550808,1,1,0
290195,5965,550812,1,1,0
290196,5966,550816,1,1,0
290197,5966,550811,1,1,0
290198,5966,550810,1,1,0
290199,5967,550661,1,1,0
290200,5967,550646,1,1,0
290201,5967,550655,1,1,0
290202,5967,550647,1,1,0
290203,5967,550664,1,1,0
290204,5967,550641,1,1,0
290205,5967,550644,1,1,0
290206,5971,552187,1,1,0
290207,5971,552190,1,1,0
290208,5971,552191,1,1,0
290209,5971,552188,1,1,0
290210,5971,552185,1,1,0
290211,5971,552194,1,1,0
290212,8534,538981,1,1,0
290213,8535,538982,1,1,0
290214,8536,538985,1,1,0
290215,6479,564183,1,1,0
290216,6479,564189,1,1,0
290217,6479,564185,1,1,0
290218,6479,564196,1,1,0
290219,6479,564184,1,1,0
290220,6480,556299,1,1,0
290221,6480,556296,1,1,0
290222,6480,556301,1,1,0
290223,6480,556297,1,1,0
290224,6480,556298,1,1,0
290225,6480,556300,1,1,0
290226,6481,543355,1,1,0
290227,6481,543362,1,1,0
290228,6481,543360,1,1,0
290229,6481,543367,1,1,0
290230,6481,543356,1,1,0
290231,6481,543365,1,1,0
290232,6481,543353,1,1,0
290233,6481,543368,1,1,0
290234,6481,543363,1,1,0
290235,6481,543364,1,1,0
290236,6482,564187,1,1,0
290237,6482,564195,1,1,0
290238,6482,564192,1,1,0
290239,6482,564193,1,1,0
290240,6482,564186,1,1,0
290241,6482,564191,1,1,0
290242,6482,564190,1,1,0
290243,6482,564194,1,1,0
290244,6482,564188,1,1,0
290245,6483,564183,1,1,0
290246,6483,564189,1,1,0
290247,6483,564185,1,1,0
290248,6483,564196,1,1,0
290249,6483,564184,1,1,0
290250,6485,565678,1,1,0
290251,6486,543355,1,1,0
290252,6486,543362,1,1,0
290253,6486,543360,1,1,0
290254,6486,543367,1,1,0
290255,6486,543356,1,1,0
290256,6486,543365,1,1,0
290257,6486,543353,1,1,0
290258,6486,543368,1,1,0
290259,6486,543363,1,1,0
290260,6486,543364,1,1,0
290261,6488,566933,1,1,0
290262,6514,559627,1,1,0
290263,4787,566522,1,1,0
290264,8631,563658,1,1,0
290265,8632,563652,1,1,0
290266,8633,563654,1,1,0
290267,8634,563657,1,1,0
290268,8637,558820,1,1,0
290269,8637,558823,1,1,0
290270,8637,558825,1,1,0
290271,8638,558822,1,1,0
290272,8639,558818,1,1,0
290273,8640,558827,1,1,0
290274,8641,558824,1,1,0
290275,7317,548053,1,1,0
290276,7320,565452,1,1,0
290277,7321,567135,1,1,0
290278,7322,566283,1,1,0
290279,7334,566035,1,1,0
290280,7335,566579,1,1,0
290281,7336,567097,1,1,0
290282,1386,550962,1,1,0
290283,1386,550968,1,1,0
290284,1386,550966,1,1,0
290285,1386,550969,1,1,0
290286,1387,550970,1,1,0
290287,1387,550963,1,1,0
290288,1387,550965,1,1,0
290289,1388,550964,1,1,0
290290,305,543796,1,1,0
290291,305,543787,1,1,0
290292,305,543794,1,1,0
290293,305,543795,1,1,0
290294,305,543803,1,1,0
290295,305,543793,1,1,0
290296,306,550350,1,1,0
290297,306,550345,1,1,0
290298,306,550339,1,1,0
290299,306,550333,1,1,0
290300,306,550335,1,1,0
290301,306,550337,1,1,0
290302,306,550336,1,1,0
290303,307,550350,1,1,0
290304,1392,550961,1,1,0
290305,1393,563799,1,1,0
290306,1393,563794,1,1,0
290307,1393,563802,1,1,0
290308,1393,563790,1,1,0
290309,1394,563793,1,1,0
290310,1394,563795,1,1,0
290311,1394,563798,1,1,0
290312,1394,563801,1,1,0
290313,1395,563797,1,1,0
290314,1396,563791,1,1,0
290315,1397,563796,1,1,0
290316,1398,563800,1,1,0
290317,1399,565931,1,1,0
290318,1400,566101,1,1,0
290319,1401,566424,1,1,0
290320,1402,562543,1,1,0
290321,1403,564073,1,1,0
290322,1403,564069,1,1,0
290323,1403,564070,1,1,0
290324,1404,564074,1,1,0
290325,1404,564067,1,1,0
290326,1404,564068,1,1,0
290327,1405,564065,1,1,0
290328,1716,540384,1,1,0
290329,1716,540387,1,1,0
290330,6207,551332,1,1,0
290331,6209,547777,1,1,0
290332,6210,547784,1,1,0
290333,6211,547782,1,1,0
290334,6212,547779,1,1,0
290335,6213,547780,1,1,0
290336,6214,547778,1,1,0
290337,6215,547781,1,1,0
290338,370,547623,1,1,0
290339,370,547621,1,1,0
290340,370,547625,1,1,0
290341,371,547615,1,1,0
290342,372,547626,1,1,0
290343,372,547622,1,1,0
290344,372,547617,1,1,0
290345,373,562542,1,1,0
290346,373,562541,1,1,0
290347,373,562536,1,1,0
290348,373,562538,1,1,0
290349,7518,565429,1,1,0
290350,375,562534,1,1,0
290351,376,562535,1,1,0
290352,376,562545,1,1,0
290353,376,562540,1,1,0
290354,377,562537,1,1,0
290355,377,562539,1,1,0
290356,7516,558133,1,1,0
290357,7516,558144,1,1,0
290358,7516,558146,1,1,0
290359,7516,558143,1,1,0
290360,7516,558135,1,1,0
290361,379,545134,1,1,0
290362,380,545136,1,1,0
290363,380,545135,1,1,0
290364,380,545129,1,1,0
290365,381,545137,1,1,0
290366,381,545127,1,1,0
290367,381,545131,1,1,0
290368,382,545130,1,1,0
290369,383,545132,1,1,0
290370,7517,569559,1,1,0
290371,7534,567122,1,1,0
290372,7554,558776,1,1,0
290373,7554,558774,1,1,0
290374,7554,558786,1,1,0
290375,7554,558789,1,1,0
290376,7554,558799,1,1,0
290377,7554,558815,1,1,0
290378,7556,558812,1,1,0
290379,7574,566904,1,1,0
290380,390,564222,1,1,0
290381,391,564212,1,1,0
290382,391,564210,1,1,0
290383,391,564213,1,1,0
290384,391,564216,1,1,0
290385,391,564209,1,1,0
290386,391,564230,1,1,0
290387,392,564225,1,1,0
290388,392,564218,1,1,0
290389,392,564227,1,1,0
290390,392,564232,1,1,0
290391,393,564231,1,1,0
290392,394,564219,1,1,0
290393,395,557657,1,1,0
290394,395,557662,1,1,0
290395,396,557656,1,1,0
290396,397,557659,1,1,0
290397,397,557663,1,1,0
290398,397,557654,1,1,0
290399,398,557660,1,1,0
290400,398,557652,1,1,0
290401,398,557658,1,1,0
290402,399,557655,1,1,0
290403,8537,538989,1,1,0
290404,8538,538984,1,1,0
290405,8539,537321,1,1,0
290406,8540,565521,1,1,0
290407,8591,548692,1,1,0
290408,8596,557925,1,1,0
290409,8501,552055,1,1,0
290410,8501,552054,1,1,0
290411,8501,552052,1,1,0
290412,8513,558726,1,1,0
290413,8517,558739,1,1,0
290414,8517,558738,1,1,0
290415,8517,558731,1,1,0
290416,8518,558735,1,1,0
290417,8518,558737,1,1,0
290418,8518,558736,1,1,0
290419,8523,566932,1,1,0
290420,8525,565685,1,1,0
290421,8527,565685,1,1,0
290422,8589,548694,1,1,0
290423,8590,548696,1,1,0
290424,8594,557928,1,1,0
290425,8595,557931,1,1,0
290426,8597,557929,1,1,0
290427,8598,557934,1,1,0
290428,8599,557930,1,1,0
290429,8600,557933,1,1,0
290430,8601,557932,1,1,0
290431,8602,557927,1,1,0
290432,8604,558818,1,1,0
290433,8605,558820,1,1,0
290434,8606,558823,1,1,0
290435,8607,558824,1,1,0
290436,8612,558826,1,1,0
290437,8614,558816,1,1,0
290438,7337,566088,1,1,0
290439,7339,544132,1,1,0
290440,7339,544130,1,1,0
290441,7339,544134,1,1,0
290442,7339,544128,1,1,0
290443,7354,568859,1,1,0
290444,7355,567484,1,1,0
290445,7356,567187,1,1,0
290446,7357,565682,1,1,0
290447,7358,566622,1,1,0
290448,7359,537423,1,1,0
290449,7374,564214,1,1,0
290450,7374,564221,1,1,0
290451,7374,564220,1,1,0
290452,7394,540808,1,1,0
290453,7015,556555,1,1,0
290454,7015,556554,1,1,0
290455,7015,556553,1,1,0
290456,7016,556544,1,1,0
290457,7016,556540,1,1,0
290458,7016,556543,1,1,0
290459,7016,556546,1,1,0
290460,7016,556549,1,1,0
290461,7017,556548,1,1,0
290462,7017,556541,1,1,0
290463,7017,556545,1,1,0
290464,7018,556584,1,1,0
290465,7018,556590,1,1,0
290466,7018,556573,1,1,0
290467,7018,556582,1,1,0
290468,7018,556589,1,1,0
290469,7018,556578,1,1,0
290470,7018,556576,1,1,0
290471,7018,556585,1,1,0
290472,7066,547828,1,1,0
290473,7066,547822,1,1,0
290474,7066,547823,1,1,0
290475,7178,566305,1,1,0
290476,7182,566016,1,1,0
290477,7194,558141,1,1,0
290478,7194,558134,1,1,0
290479,7194,558143,1,1,0
290480,7194,558135,1,1,0
290481,6655,561559,1,1,0
290482,6655,561561,1,1,0
290483,6655,561558,1,1,0
290484,6655,561570,1,1,0
290485,6655,561560,1,1,0
290486,6655,561562,1,1,0
290487,6655,561554,1,1,0
290488,9282,565709,1,1,0
290489,9283,568959,1,1,0
290490,7917,539794,1,1,0
290491,7918,539873,1,1,0
290492,6216,564187,1,1,0
290493,6217,564183,1,1,0
290494,6218,564195,1,1,0
290495,6219,564189,1,1,0
290496,6220,564192,1,1,0
290497,1500,569532,1,1,0
290498,1501,568208,1,1,0
290499,1502,568741,1,1,0
290500,1503,568890,1,1,0
290501,1504,569553,1,1,0
290502,1505,569679,1,1,0
290503,1506,568516,1,1,0
290504,1507,569559,1,1,0
290505,1507,568461,1,1,0
290506,1507,568429,1,1,0
290507,1507,569449,1,1,0
290508,1508,569300,1,1,0
290509,1509,568774,1,1,0
290510,1510,568213,1,1,0
290511,1516,569769,1,1,0
290512,1517,568399,1,1,0
290513,1518,565519,1,1,0
290514,1520,543813,1,1,0
290515,1520,543815,1,1,0
290516,1520,543814,1,1,0
290517,1520,543806,1,1,0
290518,1521,543811,1,1,0
290519,1521,543809,1,1,0
290520,1521,543804,1,1,0
290521,1521,543807,1,1,0
290522,1522,543808,1,1,0
290523,1523,543810,1,1,0
290524,1524,543812,1,1,0
290525,1525,543805,1,1,0
290526,1569,566129,1,1,0
290527,1570,565649,1,1,0
290528,1571,567003,1,1,0
290529,1572,566638,1,1,0
290530,1573,566186,1,1,0
290531,400,557653,1,1,0
290532,7594,569407,1,1,0
290533,402,557677,1,1,0
290534,7634,540734,1,1,0
290535,7636,539881,1,1,0
290536,7638,541239,1,1,0
290537,1585,539919,1,1,0
290538,1585,539916,1,1,0
290539,1586,539942,1,1,0
290540,1586,539927,1,1,0
290541,1586,539917,1,1,0
290542,1210,567551,1,1,0
290543,1211,567575,1,1,0
290544,1212,567577,1,1,0
290545,1213,567563,1,1,0
290546,1214,567549,1,1,0
290547,1215,567557,1,1,0
290548,1216,567567,1,1,0
290549,1217,567566,1,1,0
290550,1221,567568,1,1,0
290551,1225,546433,1,1,0
290552,1225,546424,1,1,0
290553,1225,546429,1,1,0
290554,1226,546426,1,1,0
290555,1226,546428,1,1,0
290556,1226,546421,1,1,0
290557,1227,546422,1,1,0
290558,1228,546431,1,1,0
290559,1229,546432,1,1,0
290560,1230,546423,1,1,0
290561,1231,562289,1,1,0
290562,1231,562294,1,1,0
290563,1231,562293,1,1,0
290564,1232,562292,1,1,0
290565,1232,562291,1,1,0
290566,1232,562295,1,1,0
290567,1233,562290,1,1,0
290568,1234,562297,1,1,0
290569,1235,562288,1,1,0
290570,1236,562296,1,1,0
290571,8616,560667,1,1,0
290572,8617,560672,1,1,0
290573,8618,560673,1,1,0
290574,8619,560668,1,1,0
290575,8620,560670,1,1,0
290576,8621,560671,1,1,0
290577,8622,560669,1,1,0
290578,8623,563650,1,1,0
290579,8624,563651,1,1,0
290580,8626,563648,1,1,0
290581,8627,563649,1,1,0
290582,8628,563646,1,1,0
290583,8629,563645,1,1,0
290584,8630,563653,1,1,0
290585,3254,567003,1,1,0
290586,3255,565649,1,1,0
290587,3256,567616,1,1,0
290588,3257,569284,1,1,0
290589,3258,568850,1,1,0
290590,3259,568197,1,1,0
290591,5871,544547,1,1,0
290592,5872,564197,1,1,0
290593,2314,541264,1,1,0
290594,2314,541253,1,1,0
290595,2314,541241,1,1,0
290596,2317,541286,1,1,0
290597,2317,541266,1,1,0
290598,2319,541246,1,1,0
290599,2319,541250,1,1,0
290600,2319,541267,1,1,0
290601,2320,541271,1,1,0
290602,2320,541277,1,1,0
290603,2321,541268,1,1,0
290604,2321,541296,1,1,0
290605,2322,541302,1,1,0
290606,2323,541286,1,1,0
290607,2323,541281,1,1,0
290608,2323,541266,1,1,0
290609,2940,542359,1,1,0
290610,2941,542374,1,1,0
290611,2941,542370,1,1,0
290612,2941,542373,1,1,0
290613,2942,542369,1,1,0
290614,2942,542377,1,1,0
290615,2942,542376,1,1,0
290616,2943,542371,1,1,0
290617,2943,542379,1,1,0
290618,2944,542372,1,1,0
290619,2945,541263,1,1,0
290620,2947,541258,1,1,0
290621,2949,541265,1,1,0
290622,2951,541243,1,1,0
290623,2952,541302,1,1,0
290624,2952,541288,1,1,0
290625,2953,541291,1,1,0
290626,2953,541244,1,1,0
290627,2954,541287,1,1,0
290628,2954,541292,1,1,0
290629,8414,558098,1,1,0
290630,7946,542890,1,1,0
290631,7177,566411,1,1,0
290632,7174,566013,1,1,0
290633,7175,566915,1,1,0
290634,7180,565320,1,1,0
290635,7224,563576,1,1,0
290636,7224,563601,1,1,0
290637,7224,563585,1,1,0
290638,7224,563560,1,1,0
290639,7947,539158,1,1,0
290640,7947,539157,1,1,0
290641,7947,539150,1,1,0
290642,7947,539155,1,1,0
290643,7947,539159,1,1,0
290644,7947,539141,1,1,0
290645,7951,539158,1,1,0
290646,7951,539157,1,1,0
290647,7951,539150,1,1,0
290648,7951,539155,1,1,0
290649,7951,539159,1,1,0
290650,7951,539141,1,1,0
290651,7954,539158,1,1,0
290652,7954,539157,1,1,0
290653,7954,539150,1,1,0
290654,7954,539155,1,1,0
290655,7954,539159,1,1,0
290656,7954,539141,1,1,0
290657,7955,539158,1,1,0
290658,7955,539157,1,1,0
290659,7955,539150,1,1,0
290660,7955,539155,1,1,0
290661,7955,539159,1,1,0
290662,7955,539141,1,1,0
290663,7957,539158,1,1,0
290664,7957,539157,1,1,0
290665,7957,539150,1,1,0
290666,7957,539155,1,1,0
290667,7957,539159,1,1,0
290668,7957,539141,1,1,0
290669,7958,539158,1,1,0
290670,7958,539157,1,1,0
290671,7958,539150,1,1,0
290672,7958,539155,1,1,0
290673,7958,539159,1,1,0
290674,7958,539141,1,1,0
290675,6143,540641,1,1,0
290676,6143,540633,1,1,0
290677,6143,540617,1,1,0
290678,6143,540634,1,1,0
290679,6143,540622,1,1,0
290680,6143,540643,1,1,0
290681,6143,540639,1,1,0
290682,1575,567078,1,1,0
290683,1576,566062,1,1,0
290684,1576,566655,1,1,0
290685,1576,566848,1,1,0
290686,1576,565618,1,1,0
290687,1576,566280,1,1,0
290689,1578,569609,1,1,0
290690,1579,566841,1,1,0
290691,1580,566811,1,1,0
290692,1581,539891,1,1,0
290693,1581,539925,1,1,0
290694,2195,542560,1,1,0
290695,2175,542557,1,1,0
290696,2176,542584,1,1,0
290697,2176,542569,1,1,0
290698,6351,541370,1,1,0
290699,6351,541375,1,1,0
290700,6351,541329,1,1,0
290701,6352,541325,1,1,0
290702,6352,541374,1,1,0
290703,6352,541333,1,1,0
290704,6353,541331,1,1,0
290705,6353,541365,1,1,0
290706,6353,541319,1,1,0
290707,6353,541338,1,1,0
290708,6354,541340,1,1,0
290709,6354,541326,1,1,0
290710,6354,541343,1,1,0
290711,6355,541348,1,1,0
290712,6355,541316,1,1,0
290713,6355,541323,1,1,0
290714,6356,541353,1,1,0
290715,6356,541359,1,1,0
290716,6356,541324,1,1,0
290717,6357,541317,1,1,0
290718,6357,541358,1,1,0
290719,6357,541332,1,1,0
290720,6358,541363,1,1,0
290721,6358,541368,1,1,0
290722,6358,541346,1,1,0
290723,6358,541350,1,1,0
290724,6358,541344,1,1,0
290725,6358,541341,1,1,0
290726,2030,540603,1,1,0
290727,2030,540563,1,1,0
290728,2032,540574,1,1,0
290729,2032,540586,1,1,0
290730,2032,540581,1,1,0
290731,2033,540598,1,1,0
290732,2033,540554,1,1,0
290733,2034,540565,1,1,0
290734,2034,540597,1,1,0
290735,2035,540572,1,1,0
290736,2036,540603,1,1,0
290737,2036,540563,1,1,0
290738,2037,540551,1,1,0
290739,2037,540604,1,1,0
290740,2037,540585,1,1,0
290741,2038,540599,1,1,0
290742,1237,562543,1,1,0
290743,1238,562546,1,1,0
290744,1239,564107,1,1,0
290745,1239,564109,1,1,0
290746,1239,564111,1,1,0
290747,1240,564110,1,1,0
290748,1240,564108,1,1,0
290749,1240,564112,1,1,0
290750,1241,564116,1,1,0
290751,1242,564114,1,1,0
290752,1243,564113,1,1,0
290753,1244,564115,1,1,0
290754,1245,548859,1,1,0
290755,1245,548854,1,1,0
290756,1245,548855,1,1,0
290757,1246,548857,1,1,0
290758,1246,548853,1,1,0
290759,1246,548851,1,1,0
290760,1247,548850,1,1,0
290761,1248,548852,1,1,0
290762,1249,548858,1,1,0
290763,1250,548849,1,1,0
290764,1257,552065,1,1,0
290765,1257,552084,1,1,0
290766,1257,552073,1,1,0
290767,1257,552058,1,1,0
290768,1257,552077,1,1,0
290769,1258,540732,1,1,0
290770,1258,540730,1,1,0
290771,1258,540723,1,1,0
290772,1258,540724,1,1,0
290773,1259,540733,1,1,0
290774,1259,540726,1,1,0
290775,1259,540731,1,1,0
290776,1259,540737,1,1,0
290777,1260,540728,1,1,0
290778,1260,540725,1,1,0
290779,1261,540722,1,1,0
290780,1262,540735,1,1,0
290781,1263,540727,1,1,0
290782,1264,567444,1,1,0
290783,1265,551619,1,1,0
290784,1265,551617,1,1,0
290785,1265,551628,1,1,0
290786,1265,551624,1,1,0
290787,1265,551633,1,1,0
290788,1853,543161,1,1,0
290789,1853,543177,1,1,0
290790,1853,543212,1,1,0
290791,1854,543176,1,1,0
290792,1854,543206,1,1,0
290793,1855,543202,1,1,0
290794,1855,543207,1,1,0
290795,1856,543196,1,1,0
290796,1857,543192,1,1,0
290797,1857,543190,1,1,0
290798,1857,543221,1,1,0
290799,6124,540424,1,1,0
290800,6124,540423,1,1,0
290801,6124,540426,1,1,0
290802,6124,540443,1,1,0
290803,6127,540471,1,1,0
290804,6127,540477,1,1,0
290805,6127,540483,1,1,0
290806,6145,567424,1,1,0
290807,6268,543362,1,1,0
290808,6275,543363,1,1,0
290809,6276,543364,1,1,0
290810,6277,561483,1,1,0
290811,6278,561485,1,1,0
290812,6279,561482,1,1,0
290813,6280,561480,1,1,0
290814,6281,561481,1,1,0
290815,6282,558123,1,1,0
290816,2324,541289,1,1,0
290817,2324,541256,1,1,0
290818,2324,541279,1,1,0
290819,2325,541295,1,1,0
290820,448,552309,1,1,0
290821,448,552311,1,1,0
290822,448,552306,1,1,0
290823,449,552313,1,1,0
290824,450,552305,1,1,0
290825,450,552312,1,1,0
290826,450,552308,1,1,0
290827,451,552310,1,1,0
290828,452,552317,1,1,0
290829,453,552318,1,1,0
290830,453,552316,1,1,0
290831,454,552307,1,1,0
290832,454,552314,1,1,0
290833,455,552315,1,1,0
290834,456,545172,1,1,0
290835,456,545181,1,1,0
290836,456,545180,1,1,0
290837,456,545179,1,1,0
290838,458,545173,1,1,0
290839,459,545182,1,1,0
290840,459,545176,1,1,0
290841,459,545177,1,1,0
290842,460,545178,1,1,0
290843,462,545174,1,1,0
290844,463,552537,1,1,0
290845,463,552539,1,1,0
290846,463,552540,1,1,0
290847,463,552534,1,1,0
290848,464,552535,1,1,0
290849,6208,547783,1,1,0
290850,2982,543148,1,1,0
290851,2982,543128,1,1,0
290852,7930,542894,1,1,0
290853,2984,567547,1,1,0
290854,2985,540559,1,1,0
290855,2986,542912,1,1,0
290856,2987,542912,1,1,0
290857,7931,540531,1,1,0
290858,2668,540693,1,1,0
290859,2668,540671,1,1,0
290860,2669,540701,1,1,0
290861,2669,540670,1,1,0
290862,2673,540675,1,1,0
290863,2673,540704,1,1,0
290864,2674,540711,1,1,0
290865,2674,540705,1,1,0
290866,2678,540688,1,1,0
290867,2678,540714,1,1,0
290868,2706,541367,1,1,0
290869,2706,541342,1,1,0
290870,2706,541354,1,1,0
290871,2707,541366,1,1,0
290872,2707,541360,1,1,0
290873,2711,541361,1,1,0
290874,2711,541352,1,1,0
290875,2712,541345,1,1,0
290876,2712,541336,1,1,0
290877,2693,541382,1,1,0
290878,2693,541415,1,1,0
290879,2693,541395,1,1,0
290880,2694,541389,1,1,0
290881,2694,541391,1,1,0
290882,2694,541400,1,1,0
290883,2698,541410,1,1,0
290884,2698,541387,1,1,0
290885,2699,541430,1,1,0
290886,2699,541378,1,1,0
290887,2788,543024,1,1,0
290888,2788,543051,1,1,0
290889,2788,543032,1,1,0
290890,7932,540740,1,1,0
290891,8439,566735,1,1,0
