ID,ReqSource_lang,ReqType,ClassMask,RegionGroupMask,ReqAchievementID,ReqQuestID,OverrideArchive,ReqItemModifiedAppearanceID,RaceMasks[0],RaceMasks[1]
2903,Dungeon Reward,3,-1,0,0,69598,-1,0,-1,-1
2904,World Drop,3,-1,0,0,69599,-1,0,-1,-1
2905,Quest Reward,3,-1,0,0,69600,-1,0,-1,-1
2906,World Drop,3,-1,0,0,69601,-1,0,-1,-1
2907,Dungeon Reward,3,-1,0,0,69602,-1,0,-1,-1
2908,Dragonscale Expedition Renown,3,-1,0,0,69603,-1,0,-1,-1
2909,World Drop,3,-1,0,0,69604,-1,0,-1,-1
2910,World Drop,3,-1,0,0,69605,-1,0,-1,-1
2911,Quest Reward,3,-1,0,0,69606,-1,0,-1,-1
2912,Quest Reward,3,-1,0,0,69607,-1,0,-1,-1
2913,Quest Reward,3,-1,0,0,69608,-1,0,-1,-1
2914,Quest Reward,3,-1,0,0,69609,-1,0,-1,-1
3068,Suffusion Camps,3,-1,0,0,69781,-1,0,-1,-1
3069,Professions,3,-1,0,0,69782,-1,0,-1,-1
3070,Professions,3,-1,0,0,69783,-1,0,-1,-1
3071,Achievement,3,-1,0,0,69784,-1,0,-1,-1
3072,Valdrakken Accord Renown,3,-1,0,0,69785,-1,0,-1,-1
3073,???,3,-1,0,0,69786,-1,0,-1,-1
3074,Winterpelt Furbolg Reputation,3,-1,0,0,69787,-1,0,-1,-1
3075,Reputation Reward,3,-1,0,0,69788,-1,0,-1,-1
3076,Treasure,3,-1,0,0,69789,-1,0,-1,-1
3077,World Drop,3,-1,0,0,69790,-1,0,-1,-1
3078,Centaur Renown,3,-1,0,0,69791,-1,0,-1,-1
3079,Valdrakken Accord Renown,3,-1,0,0,69792,-1,0,-1,-1
3080,World Drop,3,-1,0,0,69793,-1,0,-1,-1
3081,World Drop,3,-1,0,0,69794,-1,0,-1,-1
3082,Centaur Renown,3,-1,0,0,69795,-1,0,-1,-1
3083,Professions,3,-1,0,0,69796,-1,0,-1,-1
3084,World Drop,3,-1,0,0,69797,-1,0,-1,-1
3085,Reach Racer's Purse,3,-1,0,0,69798,-1,0,-1,-1
3086,World Drop,3,-1,0,0,69799,-1,0,-1,-1
3087,Centaur Renown,3,-1,0,0,69800,-1,0,-1,-1
3088,Professions,3,-1,0,0,69801,-1,0,-1,-1
3089,Dungeon Reward,3,-1,0,0,69802,-1,0,-1,-1
3090,Achievement,3,-1,0,0,69803,-1,0,-1,-1
3091,Niffen Renown,3,-1,0,0,69804,-1,0,-1,-1
3092,Dungeon Reward,3,-1,0,0,69805,-1,0,-1,-1
3093,World Drop,3,-1,0,0,69806,-1,0,-1,-1
3094,Quest Reward,3,-1,0,0,69807,-1,0,-1,-1
3095,Centaur Renown,3,-1,0,0,69808,-1,0,-1,-1
3096,Dragonriding Racing,3,-1,0,0,69809,-1,0,-1,-1
3097,World Drop,3,-1,0,0,69810,-1,0,-1,-1
3098,Quest Reward,3,-1,0,0,69811,-1,0,-1,-1
3099,World Drop,3,-1,0,0,69812,-1,0,-1,-1
3100,World Drop,3,-1,0,0,69813,-1,0,-1,-1
3101,Centaur Renown,3,-1,0,0,69814,-1,0,-1,-1
3102,Reputation Reward,3,-1,0,0,69815,-1,0,-1,-1
3103,Tuskarr Renown,3,-1,0,0,69816,-1,0,-1,-1
3104,Valdrakken Accord Renown,3,-1,0,0,69817,-1,0,-1,-1
3105,Dragonscale Expedition Renown,3,-1,0,0,69818,-1,0,-1,-1
3106,???,3,-1,0,0,69819,-1,0,-1,-1
3107,???,3,-1,0,0,69820,-1,0,-1,-1
3108,World Drop,3,-1,0,0,69821,-1,0,-1,-1
3109,Centaur Renown,3,-1,0,0,69822,-1,0,-1,-1
3110,Dragonriding Racing,3,-1,0,0,69823,-1,0,-1,-1
3111,Reputation Reward,3,-1,0,0,69824,-1,0,-1,-1
3112,Tuskarr Renown,3,-1,0,0,69825,-1,0,-1,-1
3113,Quest Reward,3,-1,0,0,69826,-1,0,-1,-1
3114,Centaur Renown,3,-1,0,0,69827,-1,0,-1,-1
3115,World Drop,3,-1,0,0,69828,-1,0,-1,-1
3116,Dungeon Reward,3,-1,0,0,69829,-1,0,-1,-1
3117,Valdrakken Renown Envoy,3,-1,0,0,69831,-1,0,-1,-1
3118,Quest Reward,3,-1,0,0,69832,-1,0,-1,-1
3119,World Drop,3,-1,0,0,69834,-1,0,-1,-1
3120,Winterpelt Furbolg Reputation,3,-1,0,0,69835,-1,0,-1,-1
3121,Centaur Renown,3,-1,0,0,69836,-1,0,-1,-1
3125,Professions,3,-1,0,0,69845,-1,0,-1,-1
3126,Dungeon Reward,3,-1,0,0,69846,-1,0,-1,-1
3127,World Drop,3,-1,0,0,69847,-1,0,-1,-1
3128,,3,-1,0,0,0,-1,0,-1,-1
3132,,3,-1,0,0,0,-1,0,-1,-1
3133,,3,-1,0,0,0,-1,0,-1,-1
3134,,3,-1,0,0,0,-1,0,-1,-1
3135,,3,-1,0,0,0,-1,0,-1,-1
3137,,3,-1,0,0,0,-1,0,-1,-1
3139,,3,-1,0,0,0,-1,0,-1,-1
3140,Vault of the Incarnates,3,-1,0,0,72367,-1,0,-1,-1
3141,Gladiator PvP Rank (Season 1 Dragonflight),3,-1,0,0,72371,-1,0,-1,-1
3142,,3,-1,0,0,0,-1,0,-1,-1
3143,,3,-1,0,0,0,-1,0,-1,-1
3144,,3,-1,0,0,0,-1,0,-1,-1
3145,Niffen Renown,3,-1,0,0,69321,-1,0,-1,-1
3146,,3,-1,0,0,0,-1,0,-1,-1
3147,,3,-1,0,0,0,-1,0,-1,-1
3148,Winterpelt Furbolg Reputation,3,-1,0,0,73054,-1,0,-1,-1
3149,Reach Racer's Purse,3,-1,0,0,73055,-1,0,-1,-1
3150,???,3,-1,0,0,73059,-1,0,-1,-1
3151,Suffusion Camps,3,-1,0,0,73057,-1,0,-1,-1
3152,Zskera Vaults,3,-1,0,0,73058,-1,0,-1,-1
3153,Dragonriding Racing,3,-1,0,0,73060,-1,0,-1,-1
3154,Winterpelt Furbolg Reputation,3,-1,0,0,73056,-1,0,-1,-1
3649,???,3,-1,0,0,73786,-1,0,-1,-1
3650,Suffusion Camps,3,-1,0,0,73787,-1,0,-1,-1
3651,Professions,3,-1,0,0,73788,-1,0,-1,-1
3652,???,3,-1,0,0,73789,-1,0,-1,-1
3653,???,3,-1,0,0,73790,-1,0,-1,-1
3654,Achievement,3,-1,0,0,73791,-1,0,-1,-1
3655,Professions,3,-1,0,0,73792,-1,0,-1,-1
3656,Valdrakken Accord Renown,3,-1,0,0,73793,-1,0,-1,-1
3657,???,3,-1,0,0,73794,-1,0,-1,-1
3658,World Drop,3,-1,0,0,73795,-1,0,-1,-1
3659,Vendor,3,-1,0,0,73796,-1,0,-1,-1
3660,World Drop,3,-1,0,0,73797,-1,0,-1,-1
3661,Niffen Renown,3,-1,0,0,73798,-1,0,-1,-1
3662,Professions,3,-1,0,0,73799,-1,0,-1,-1
3663,Vendor,3,-1,0,0,73800,-1,0,-1,-1
3664,Treasure,3,-1,0,0,73801,-1,0,-1,-1
3665,Professions,3,-1,0,0,73802,-1,0,-1,-1
3666,World Drop,3,-1,0,0,73803,-1,0,-1,-1
3667,Niffen Renown,3,-1,0,0,73804,-1,0,-1,-1
3668,Dragonriding Racing,3,-1,0,0,73805,-1,0,-1,-1
3669,World Drop,3,-1,0,0,73806,-1,0,-1,-1
3670,???,3,-1,0,0,73807,-1,0,-1,-1
3671,World Drop,3,-1,0,0,73808,-1,0,-1,-1
3672,World Drop,3,-1,0,0,73809,-1,0,-1,-1
3673,???,3,-1,0,0,73810,-1,0,-1,-1
3674,Niffen Renown,3,-1,0,0,73811,-1,0,-1,-1
3675,Professions,3,-1,0,0,73812,-1,0,-1,-1
3676,Achievement,3,-1,0,0,73813,-1,0,-1,-1
3677,Niffen Renown,3,-1,0,0,73814,-1,0,-1,-1
3678,Niffen Renown,3,-1,0,0,73815,-1,0,-1,-1
3679,World Drop,3,-1,0,0,73816,-1,0,-1,-1
3680,World Drop,3,-1,0,0,73817,-1,0,-1,-1
3681,Quest Reward,3,-1,0,0,73818,-1,0,-1,-1
3682,World Drop,3,-1,0,0,73820,-1,0,-1,-1
3683,World Drop,3,-1,0,0,73821,-1,0,-1,-1
3684,Dragonriding Racing,3,-1,0,0,73822,-1,0,-1,-1
3685,World Drop,3,-1,0,0,73824,-1,0,-1,-1
3686,Niffen Renown,3,-1,0,0,73825,-1,0,-1,-1
3687,???,3,-1,0,0,73826,-1,0,-1,-1
3688,Dragonriding Racing,3,-1,0,0,73827,-1,0,-1,-1
3689,World Drop,3,-1,0,0,73829,-1,0,-1,-1
3690,World Drop,3,-1,0,0,73830,-1,0,-1,-1
3691,World Drop,3,-1,0,0,73831,-1,0,-1,-1
3692,Niffen Renown,3,-1,0,0,73832,-1,0,-1,-1
3693,Dragonriding Racing,3,-1,0,0,73833,-1,0,-1,-1
3694,Dragonriding Racing,3,-1,0,0,73834,-1,0,-1,-1
3695,World Drop,3,-1,0,0,73835,-1,0,-1,-1
3696,World Drop,3,-1,0,0,73836,-1,0,-1,-1
3697,Vendor,3,-1,0,0,73837,-1,0,-1,-1
3698,Niffen Renown,3,-1,0,0,73838,-1,0,-1,-1
3699,Dragonriding Racing,3,-1,0,0,73839,-1,0,-1,-1
3700,???,3,-1,0,0,73840,-1,0,-1,-1
3701,Tuskarr Renown,3,-1,0,0,73841,-1,0,-1,-1
3702,Valdrakken Accord Renown,3,-1,0,0,73842,-1,0,-1,-1
3703,Centaur Renown,3,-1,0,0,73843,-1,0,-1,-1
3704,Dragonscale Expedition Renown,3,-1,0,0,73844,-1,0,-1,-1
3705,???,3,-1,0,0,73845,-1,0,-1,-1
3706,???,3,-1,0,0,73846,-1,0,-1,-1
3708,World Drop,3,-1,0,0,73849,-1,0,-1,-1
3709,World Drop,3,-1,0,0,73850,-1,0,-1,-1
3710,???,3,-1,0,0,73851,-1,0,-1,-1
3711,Dragonriding Racing,3,-1,0,0,73852,-1,0,-1,-1
3712,Dragonriding Racing,3,-1,0,0,73853,-1,0,-1,-1
3713,Niffen Renown,3,-1,0,0,73854,-1,0,-1,-1
3714,World Drop,3,-1,0,0,73855,-1,0,-1,-1
3715,Professions,3,-1,0,0,73856,-1,0,-1,-1
3716,Niffen Renown,3,-1,0,0,73857,-1,0,-1,-1
3723,,1,256,0,0,0,-1,0,-1,-1
3730,World Drop,3,-1,0,0,75743,-1,0,-1,-1
3731,Gladiator PvP Rank (Season 2 Dragonflight),3,-1,0,0,75941,-1,0,-1,-1
3732,,3,-1,0,0,0,-1,0,-1,-1
3733,"Aberrus, the Shadowed Crucible",3,-1,0,0,75967,-1,0,-1,-1
3734,Grimoire of the Fel Imp,1,256,0,0,76369,-1,0,-1,-1
3735,Grimoire of the Abyssal,1,256,0,0,76370,-1,0,-1,-1
3737,Grimoire of the Shadow Succubus,1,256,0,0,76372,-1,0,-1,-1
3738,Grimoire of the Shivarra,1,256,0,0,76373,-1,0,-1,-1
3739,Grimoire of the Terrorguard,1,256,0,0,76374,-1,0,-1,-1
3740,Grimoire of the Voidlord,1,256,0,0,76375,-1,0,-1,-1
3741,Grimoire of the Wrathguard,1,256,0,0,76376,-1,0,-1,-1
3742,Cathedral of Eternal Night,1,256,0,0,76377,-1,0,-1,-1
3747,Terestian Illhoof,1,256,0,0,76737,-1,0,-1,-1
3748,Burning Crusade Timewalking,1,256,0,0,76740,-1,0,-1,-1
3749,Legion Time Rifts,1,256,0,0,76741,-1,0,-1,-1
3750,Legion Timewalking,1,256,0,0,76742,-1,0,-1,-1
3751,Imp Mother Dyala,1,256,0,0,76743,-1,0,-1,-1
3752,Vi'el,1,256,0,0,76744,-1,0,-1,-1
3753,Matron Folnuna,1,256,0,0,76745,-1,0,-1,-1
3754,Pusillin,1,256,0,0,76746,-1,0,-1,-1
3755,Found at the Faire,1,256,0,0,76747,-1,0,-1,-1
4034,Centaur Renown,3,-1,0,0,77128,-1,0,-1,-1
4035,Dragonriding Racing,3,-1,0,0,77129,-1,0,-1,-1
4036,World Drop,3,-1,0,0,77130,-1,0,-1,-1
4037,Valdrakken Accord Renown,3,-1,0,0,77131,-1,0,-1,-1
4038,Centaur Renown,3,-1,0,0,77132,-1,0,-1,-1
4039,World Drop,3,-1,0,0,77133,-1,0,-1,-1
4040,World Drop,3,-1,0,0,77134,-1,0,-1,-1
4041,World Drop,3,-1,0,0,77135,-1,0,-1,-1
4042,Dragonriding Racing,3,-1,0,0,77136,-1,0,-1,-1
4043,World Drop,3,-1,0,0,77137,-1,0,-1,-1
4044,World Drop,3,-1,0,0,77138,-1,0,-1,-1
4045,Dragonriding Racing,3,-1,0,0,77139,-1,0,-1,-1
4046,World Drop,3,-1,0,0,77140,-1,0,-1,-1
4047,Niffen Renown,3,-1,0,0,77141,-1,0,-1,-1
4048,World Drop,3,-1,0,0,77142,-1,0,-1,-1
4049,World Drop,3,-1,0,0,77143,-1,0,-1,-1
4050,Centaur Renown,3,-1,0,0,77144,-1,0,-1,-1
4051,World Drop,3,-1,0,0,77145,-1,0,-1,-1
4052,Trading Post,3,-1,0,0,77146,-1,0,-1,-1
4053,Trading Post,3,-1,0,0,77147,-1,0,-1,-1
4054,Centaur Renown,3,-1,0,0,77148,-1,0,-1,-1
4055,Dragonriding Racing,3,-1,0,0,77149,-1,0,-1,-1
4056,World Drop,3,-1,0,0,77150,-1,0,-1,-1
4057,Dawn of the Infinite Dungeon,3,-1,0,0,77199,-1,0,-1,-1
4058,???,1,256,0,0,77182,-1,0,-1,-1
4059,???,1,256,0,0,77183,-1,0,-1,-1
4060,,1,256,0,0,77184,-1,0,-1,-1
4061,Felhounds of Sargeras,1,256,0,0,77180,-1,0,-1,-1
4062,Legion Time Rifts,1,256,0,0,77181,-1,0,-1,-1
4063,,1,256,0,0,76369,-1,0,-1,-1
4064,Dawn of the Infinite,3,-1,0,0,77255,-1,0,-1,-1
4065,Dawn of the Infinite,3,-1,0,0,77257,-1,0,-1,-1
4066,Dawn of the Infinite,3,-1,0,0,77259,-1,0,-1,-1
4067,Dawn of the Infinite,3,-1,0,0,77258,-1,0,-1,-1
4068,Dawn of the Infinite,3,-1,0,0,77256,-1,0,-1,-1
4070,,3,-1,0,0,0,-1,0,-1,-1
4071,,3,-1,0,0,0,-1,0,-1,-1
4072,,3,-1,0,0,0,-1,0,-1,-1
4073,,3,-1,0,0,0,-1,0,-1,-1
4076,,3,-1,0,0,0,-1,0,-1,-1
4077,,3,-1,0,0,0,-1,0,-1,-1
4078,,3,-1,0,0,0,-1,0,-1,-1
4079,,3,-1,0,0,0,-1,0,-1,-1
4080,,3,-1,0,0,0,-1,0,-1,-1
4081,Class Quest,1,256,0,0,77285,-1,0,-1,-1
4084,See colors,1,256,0,0,0,-1,0,-1,-1
4085,,1,256,0,0,0,-1,0,-1,-1
4086,See colors,1,256,0,0,0,-1,0,-1,-1
4087,,1,256,0,0,0,-1,0,-1,-1
4088,See colors,1,256,0,0,0,-1,0,-1,-1
4089,,2,256,0,0,77184,-1,0,-1,-1
4090,See colors,1,256,0,0,0,-1,0,-1,-1
4091,,1,256,0,0,0,-1,0,-1,-1
4094,,1,256,0,0,0,-1,0,-1,-1
4095,See colors,1,256,0,0,0,-1,0,-1,-1
4096,,1,256,0,0,0,-1,0,-1,-1
4098,,1,256,0,0,0,-1,0,-1,-1
4099,See colors,1,256,0,0,0,-1,0,-1,-1
4100,See colors,1,256,0,0,0,-1,0,-1,-1
4101,,1,256,0,0,0,-1,0,-1,-1
4102,See colors,1,256,0,0,0,-1,0,-1,-1
4103,,3,0,0,0,0,-1,0,-1,-1
4104,,3,0,0,0,0,-1,0,-1,-1
4105,Headless Horseman,3,-1,0,0,77725,-1,0,-1,-1
4106,See colors,1,256,0,0,0,-1,0,-1,-1
4107,Coren Direbrew,3,-1,0,0,77774,-1,0,-1,-1
4108,,3,-1,0,0,77837,-1,0,-1,-1
4109,Man'ari Eredar,3,32735,0,18938,0,-1,0,1024,0
4110,Pirates' Day Vendor,3,-1,0,0,77875,-1,0,-1,-1
4111,Day of the Dead Vendor,3,-1,0,0,77876,-1,0,-1,-1
4112,Man'ari Eredar,3,0,0,18938,0,-1,0,1024,0
4117,,3,-1,0,0,0,-1,0,-1,-1
4120,,3,-1,0,0,0,-1,0,8,0
4121,,3,-1,0,0,0,-1,0,-2147483648,-1
4122,,3,-1,0,0,0,-1,0,1073741824,0
4123,,3,-1,0,0,0,-1,0,134217728,0
4124,,3,-1,0,0,0,-1,0,128,0
4125,,3,-1,0,0,0,-1,0,32,0
4126,,3,-1,0,0,0,-1,0,2097152,0
4127,,3,-1,0,0,0,-1,0,-1,-1
4128,,3,-1,0,0,0,-1,0,-1,-1
4129,,3,-1,0,0,0,-1,0,-1,-1
4130,,3,-1,0,0,0,-1,0,-1,-1
4131,,3,-1,0,0,0,-1,0,-1,-1
4133,Gladiator PvP Rank (Season 3 Dragonflight),3,-1,0,0,78216,-1,0,-1,-1
4138,,3,-1,0,0,77837,-1,0,-1,-1
4139,,3,-1,0,0,77837,-1,0,-1,-1
4140,Winter Veil,3,-1,0,0,78371,-1,0,-1,-1
4141,Valdrakken Accord Renown,3,-1,0,0,78399,-1,0,-1,-1
4142,Dream Renown,3,-1,0,0,78400,-1,0,-1,-1
4143,Valdrakken Accord Renown,3,-1,0,0,78401,-1,0,-1,-1
4144,Niffen Renown,3,-1,0,0,78402,-1,0,-1,-1
4145,Dream Renown,3,-1,0,0,78403,-1,0,-1,-1
4146,Dream Renown,3,-1,0,0,78404,-1,0,-1,-1
4147,Dream Renown,3,-1,0,0,78405,-1,0,-1,-1
4148,Dream Renown,3,-1,0,0,78406,-1,0,-1,-1
4149,Dream Renown,3,-1,0,0,78407,-1,0,-1,-1
4150,Dream Renown,3,-1,0,0,78408,-1,0,-1,-1
4151,World Drop,3,-1,0,0,78409,-1,0,-1,-1
4152,Dream Renown,3,-1,0,0,78410,-1,0,-1,-1
4153,"Amirdrassil, the Dream's Hope",3,-1,0,0,78451,-1,0,-1,-1
4154,Achievement,3,-1,0,0,78453,-1,0,-1,-1
4155,,3,-1,0,0,0,-1,0,-1,-1
4156,,3,-1,0,0,0,-1,0,-1,-1
4157,Winter Veil,3,-1,0,0,78371,-1,0,-1,-1
4158,,3,1024,0,0,0,-1,0,-2147483648,0
4159,,3,1024,0,0,0,-1,0,8,0
4160,,3,1024,0,0,0,-1,0,32,0
4161,,3,1024,0,0,0,-1,0,128,0
4162,,3,1024,0,0,0,-1,0,2097152,0
4163,,3,1024,0,0,0,-1,0,134217728,0
4164,,3,1024,0,0,0,-1,0,1073741824,0
4165,,3,-7168,0,0,0,-1,0,-1,-1
4166,,3,-7168,0,0,0,-1,0,-1,-1
4167,,3,-7168,0,0,0,-1,0,-1,-1
4168,,3,-7168,0,0,0,-1,0,-1,-1
4169,,3,-7168,0,0,0,-1,0,-1,-1
4170,Silent Mark of the Umbraclaw,3,-7168,0,0,78519,-1,0,-1,-1
4171,Emerald Bounty,3,-7168,0,0,78520,-1,0,-1,-1
4172,Mosa Umbramane,3,-7168,0,0,78481,-1,0,-1,-1
4173,Pollenfused Bristlebruin Fur Sample,3,-7168,0,0,78518,-1,0,-1,-1
4174,Moragh the Slothful,3,-7168,0,0,78517,-1,0,-1,-1
4175,Aurostor The Hibernating,3,-7168,0,0,78528,-1,0,-1,-1
4176,???,3,-7168,0,0,78521,-1,0,-1,-1
4177,Silent Mark of the Dreamsaber,3,-7168,0,0,78507,-1,0,-1,-1
4178,Keen-eyed Cian,3,-7168,0,0,78503,-1,0,-1,-1
4179,"Tindral Sageswift, Seer of the Flame",3,-7168,0,0,78525,-1,0,-1,-1
4180,Talthonei Ashwhisper,3,-7168,0,0,78524,-1,0,-1,-1
4181,Inscription,3,-7168,0,0,78523,-1,0,-1,-1
4182,Silent Mark of the Dreamstag,3,-7168,0,0,78522,-1,0,-1,-1
4183,???,3,-7168,0,0,78516,-1,0,-1,-1
4184,???,3,-7168,0,0,78448,-1,0,-1,-1
4186,Feather of Friends,3,-7168,0,0,78479,-1,0,-1,-1
4187,"Reins of Anu'relos, Flame's Guidance",3,-7168,0,0,78527,-1,0,-1,-1
4188,"Ristar, the Rabid",3,-7168,0,0,78511,-1,0,-1,-1
4189,Emerald Bounty,3,-7168,0,0,78512,-1,0,-1,-1
4190,Matriarch Keevah,3,-7168,0,0,78513,-1,0,-1,-1
4191,Emerald Bounty,3,-7168,0,0,78514,-1,0,-1,-1
4192,Silent Mark of the Dreamtalon,3,-7168,0,0,78515,-1,0,-1,-1
4193,Quest Unlock,3,-1,0,0,78878,-1,0,-1,-1
4223,,3,1024,0,0,0,-1,0,8,0
4224,Mark of the Sentinel,3,1024,0,14666,0,-1,0,1572872,0
4225,Mark of the Humble Flyer,3,1024,0,14667,0,-1,0,8,0
4226,Complete You Can't Take the Sky from Me,3,1024,0,11851,0,-1,0,1572872,0
4227,,3,1024,0,0,0,-1,0,2097152,0
4228,Mark of the Sentinel,3,1024,0,14666,0,-1,0,2097152,0
4229,Mark of the Humble Flyer,3,1024,0,14667,0,-1,0,2097152,0
4230,Complete You Can't Take the Sky from Me,3,1024,0,11851,0,-1,0,-2145386496,-1
4231,Mark of the Sentinel,3,1024,0,14666,0,-1,0,-2013265888,-1
4232,Mark of the Sentinel,3,1024,0,14666,0,-1,0,1073741952,0
4233,Mark of the Humble Flyer,3,1024,0,14667,0,-1,0,32,0
4234,,3,1024,0,0,0,-1,0,134217728,0
4235,Mark of the Humble Flyer,3,1024,0,14667,0,-1,0,-2147483648,-1
4236,Mark of the Humble Flyer,3,1024,0,14667,0,-1,0,128,0
4237,Mark of the Humble Flyer,3,1024,0,14667,0,-1,0,1073741824,0
4238,Complete You Can't Take the Sky from Me,3,1024,0,11851,0,-1,0,134217760,0
4239,Complete You Can't Take the Sky from Me,3,1024,0,11851,0,-1,0,1073741952,0
4240,,3,1024,0,0,0,-1,0,32,0
4241,,3,1024,0,0,0,-1,0,-2147483648,-1
4242,,3,1024,0,0,0,-1,0,128,0
4243,,3,1024,0,0,0,-1,0,1073741824,0
4244,Mark of the Shimmering Ardenmoth,3,1024,0,15228,0,-1,0,-935853912,0
4245,Celestine of the Harvest,3,1024,0,15230,0,-1,0,-935853912,0
4246,Mark of the Duskwing Raven,3,1024,0,15235,0,-1,0,-935853912,0
4247,Mark of the Regal Dredbat,3,1024,0,15236,0,-1,0,-935853912,0
4248,Mark of the Gloomstalker Dredbat,3,1024,0,15231,0,-1,0,-935853912,0
4249,Mark of the Sable Ardenmoth,3,1024,0,15238,0,-1,0,-935853912,0
4250,,0,-1,0,0,0,-1,0,-1,-1
4252,,3,1024,0,0,0,-1,0,136315048,0
4253,Mark of the Orca,3,1024,0,14654,0,-1,0,-935853912,0
4254,Mark of the Dolphin,3,1024,0,14653,0,-1,0,-935853912,0
4255,Mark of the Tideskipper,3,1024,0,14655,0,-1,0,-935853912,0
4256,,3,1024,0,0,0,-1,0,1073741824,0
4257,,3,1024,0,0,0,-1,0,1073741824,0
4258,,3,1024,0,0,0,-1,0,1073741824,0
4259,,3,1024,0,0,0,-1,0,1073741824,0
4260,,3,1024,0,0,0,-1,0,-2147483648,-1
4261,,3,1024,0,0,0,-1,0,-2147483648,-1
4262,,3,1024,0,0,0,-1,0,-2147483648,-1
4263,,3,1024,0,0,0,-1,0,-2147483648,-1
4264,,3,2080,0,0,0,-1,0,-1,-1
4265,,3,32,0,0,0,-1,0,-1,-1
4267,,3,1024,0,0,0,-1,0,2097160,0
4268,Mark of the Cheetah,3,1024,0,14664,0,-1,0,-935853912,0
4269,Mark of the Doe,3,1024,0,14665,0,-1,0,-935853912,0
4270,,3,1024,0,0,0,-1,0,160,0
4271,,3,1024,0,0,0,-1,0,-2147483648,-1
4272,,3,1024,0,0,0,-1,0,-2147483648,-1
4273,,3,1024,0,0,0,-1,0,-2147483648,-1
4274,,3,1024,0,0,0,-1,0,-2147483648,-1
4275,,3,1024,0,0,0,-1,0,134217728,0
4276,,3,1024,0,0,0,-1,0,1073741824,0
4277,Mark of the Twilight Runestag,3,1024,0,15227,0,-1,0,-935853912,0
4278,Mark of the Midnight Runestag,3,1024,0,15237,0,-1,0,-935853912,0
4279,"Tindral Sageswift, Seer of the Flame",3,-7168,0,0,78525,-1,0,-1,-1
4280,,2,-7168,0,0,78955,-1,0,-1,-1
4281,"Tindral Sageswift, Seer of the Flame",3,-7168,0,0,78525,-1,0,-1,-1
4283,,3,1024,0,0,0,-1,0,8,0
4284,,3,1024,0,0,0,-1,0,8,0
4285,,3,1024,0,0,0,-1,0,8,0
4286,,3,1024,0,0,0,-1,0,8,0
4287,,3,1024,0,0,0,-1,0,8,0
4288,Complete When Dreams Become Nightmares,3,1024,0,0,0,-1,76335,1572872,0
4289,Recover the Pillars of Creation and complete When Dreams Become Nightmares,3,1024,0,0,0,-1,76336,-935853912,0
4290,Complete Light's Charge and When Dreams Become Nightmares,3,1024,0,0,0,-1,76337,-935853912,0
4291,Complete the first chapter of your Order Hall Campaign and When Dreams Become Nightmares,3,1024,0,0,0,-1,76338,-935853912,0
4292,,3,1024,0,0,0,-1,0,2097152,0
4293,,3,1024,0,0,0,-1,0,2097152,0
4294,,3,1024,0,0,0,-1,0,2097152,0
4295,,3,1024,0,0,0,-1,0,2097152,0
4296,,3,1024,0,0,0,-1,0,2097152,0
4297,,3,1024,0,0,0,-1,0,32,0
4298,,3,1024,0,0,0,-1,0,32,0
4299,,3,1024,0,0,0,-1,0,32,0
4300,,3,1024,0,0,0,-1,0,32,0
4301,,3,1024,0,0,0,-1,0,32,0
4302,,3,1024,0,0,0,-1,0,128,0
4303,,3,1024,0,0,0,-1,0,128,0
4304,,3,1024,0,0,0,-1,0,128,0
4305,,3,1024,0,0,0,-1,0,128,0
4306,,3,1024,0,0,0,-1,0,128,0
4307,,3,1024,0,0,0,-1,0,134217728,0
4308,,3,1024,0,0,0,-1,0,134217728,0
4309,,3,1024,0,0,0,-1,0,134217728,0
4310,,3,1024,0,0,0,-1,0,134217728,0
4311,,3,1024,0,0,0,-1,0,-2147483648,-1
4312,,3,1024,0,0,0,-1,0,-2147483648,-1
4313,,3,1024,0,0,0,-1,0,-2147483648,-1
4314,,3,1024,0,0,0,-1,0,-2147483648,-1
4315,,3,1024,0,0,0,-1,0,1073741824,0
4316,,3,1024,0,0,0,-1,0,1073741824,0
4317,,3,1024,0,0,0,-1,0,1073741824,0
4318,,3,1024,0,0,0,-1,0,1073741824,0
4319,Complete your Order Hall Campaign,3,1024,0,0,0,-1,96471,-935853912,0
4320,Complete your Order Hall Campaign,3,1024,0,0,0,-1,96470,-935853912,0
4321,Complete your Order Hall Campaign,3,1024,0,0,0,-1,96472,-935853912,0
4322,Complete the This Side Up achievement and your Order Hall Campaign,3,1024,0,0,0,-1,96473,-935853912,0
4323,Complete the Unleashed Monstrosities achievement and Balance of Power,3,1024,0,0,0,-1,96475,-935853912,0
4324,Balance of Power,3,1024,0,0,0,-1,96474,-935853912,0
4325,Complete the Keystone Master achievement and Balance of Power,3,1024,0,0,0,-1,96476,-935853912,0
4326,Complete the Glory of the Legion Hero achievement and Balance of Power,3,1024,0,0,0,-1,96477,-935853912,0
4327,Reach Honor Level 10,3,1024,0,0,0,-1,96478,-935853912,0
4328,Reach Honor Level 30,3,1024,0,0,0,-1,96479,-935853912,0
4329,Reach Honor Level 50,3,1024,0,0,0,-1,96480,-935853912,0
4330,Reach Honor Level 80,3,1024,0,0,0,-1,96481,-935853912,0
4331,Complete 30 Legion Dungeons after unlocking Guardian of the Glade (Brown),3,1024,0,0,0,-1,96487,-935853912,0
4332,???,3,1024,0,0,0,-1,96486,-935853912,0
