ID,DifficultyID,InterruptFlags,AuraInterruptFlags[0],AuraInterruptFlags[1],ChannelInterruptFlags[0],ChannelInterruptFlags[1],SpellID
126110,0,15,0,0,31756,0,9863
126111,0,15,0,0,0,0,8100
126113,0,15,0,0,0,0,10150
126114,0,8,0,0,0,0,10958
126115,0,31,0,0,0,0,10869
126117,0,15,0,0,0,0,8101
126118,0,9,0,0,0,0,10348
126121,0,15,0,0,0,0,10013
126122,0,8,0,0,0,0,8910
126123,0,15,0,0,0,0,8940
126124,0,15,0,0,0,0,8941
126125,0,15,0,0,0,0,10487
126126,0,8,0,0,0,0,10156
126127,0,15,0,0,0,0,10518
126129,0,15,0,0,0,0,10574
126130,0,8,0,0,0,0,10899
126131,0,15,0,0,0,0,11647
126132,0,15,0,0,15420,0,11433
126133,0,15,0,0,0,0,12584
126134,0,15,0,0,0,0,10148
126135,0,15,0,0,0,0,10507
126137,0,15,0,0,0,0,10570
126138,0,8,0,0,0,0,120
126139,0,15,0,0,0,0,8402
126140,0,8,0,0,0,0,9840
126141,0,13,0,0,0,0,9008
126142,0,31,0,0,0,0,9010
126143,0,15,0,0,0,0,10963
126144,0,15,0,0,0,0,10964
126145,0,31,0,0,0,0,9461
126146,0,15,0,0,0,0,10165
126147,0,1,262272,0,0,0,10250
126152,0,8,0,0,0,0,10170
126153,0,31,0,0,0,0,10248
126155,0,15,0,0,0,0,10139
126157,0,0,262154,0,0,0,14915
126159,0,15,0,0,0,0,9918
126160,0,15,0,0,0,0,9921
126161,0,15,0,0,0,0,10253
126162,0,15,0,0,0,0,10267
126163,0,15,0,0,0,0,9273
126164,0,15,0,0,0,0,9916
126165,0,0,0,0,15404,0,10732
126166,0,8,0,0,0,0,9884
126167,0,15,0,0,0,0,10140
126168,0,15,0,0,0,0,10965
126169,0,8,0,0,0,0,9035
126170,0,31,0,0,0,0,9052
126171,0,5,0,0,0,0,12543
126172,0,9,0,0,0,0,9874
126173,0,15,0,0,0,0,10344
126178,0,15,0,0,0,0,9952
126179,0,15,0,0,0,0,9472
126180,0,15,0,0,0,0,9473
126181,0,15,0,0,0,0,9474
126183,0,15,0,0,0,0,12544
126184,0,8,0,0,0,0,11007
126185,0,31,0,0,0,0,10709
126186,0,15,0,0,0,0,10622
126187,0,8,0,0,0,0,9834
126188,0,9,0,0,0,0,8722
126191,0,15,0,0,0,0,10733
126192,0,15,0,0,0,0,10368
126193,0,9,0,0,0,0,10854
126194,0,15,0,0,0,0,10138
126195,0,15,0,0,0,0,10206
126196,0,15,0,0,0,0,10328
126197,0,15,0,0,0,0,10961
126198,0,31,0,0,0,0,10680
126199,0,15,0,0,0,0,11359
126200,0,8,0,0,0,0,10169
126204,0,15,0,0,0,0,10391
126205,0,15,0,0,0,0,10392
126206,0,15,0,0,0,0,10207
126207,0,15,0,0,0,0,9876
126208,0,31,0,0,0,0,10708
126209,0,15,0,0,0,0,9920
126210,0,31,0,0,0,0,10687
126211,0,31,0,0,0,0,10688
126212,0,8,0,0,0,0,9579
126213,0,8,0,0,0,0,10901
126214,0,15,0,0,0,0,9513
126215,0,31,0,0,0,0,10059
126216,0,15,0,0,0,0,12585
126217,0,15,0,0,0,0,9985
126218,0,15,0,0,0,0,9986
126219,0,15,0,0,0,0,9987
126220,0,15,0,0,0,0,9148
126221,0,15,0,0,0,0,9149
126222,0,15,0,0,0,0,9858
126225,0,15,0,0,0,0,705
126226,0,13,0,0,0,0,9222
126227,0,8,0,0,0,0,10952
126228,0,0,128,0,0,0,10770
126230,0,15,0,0,0,0,9072
126232,0,15,0,0,0,0,9074
126233,0,15,0,0,0,0,10098
126235,0,15,0,0,0,0,10509
126236,0,31,128,0,0,0,10787
126237,0,13,0,0,0,0,8712
126238,0,0,15367,0,0,0,11013
126239,0,31,0,0,0,0,10695
126240,0,15,8,0,0,0,10459
126241,0,31,0,0,0,0,10698
126242,0,31,0,0,0,0,10700
126243,0,15,0,0,0,0,9945
126244,0,31,0,0,0,0,10712
126245,0,8,0,0,0,0,10157
126246,0,8,0,0,0,0,9885
126247,0,15,0,0,0,0,9481
126250,0,31,0,0,0,0,10721
126251,0,15,0,0,0,0,10395
126252,0,15,0,0,0,0,10166
126253,0,15,0,0,0,0,10144
126254,0,15,0,0,0,0,9915
126255,0,1,0,0,0,0,9478
126258,0,15,0,0,0,0,10329
126259,0,13,0,0,0,0,10346
126260,0,8,0,0,0,0,10230
126261,0,31,0,0,0,0,10711
126263,0,15,0,0,0,0,11356
126264,0,31,0,0,0,0,12504
126265,0,15,0,0,0,0,10619
126266,0,8,0,0,0,0,11008
126267,0,15,0,0,0,0,11895
126268,0,9,0,0,0,0,11820
126269,0,15,8,0,0,0,11886
126270,0,15,0,0,0,0,10544
126271,0,15,0,0,0,0,11730
126272,0,9,0,0,0,0,11410
126274,0,15,0,0,0,0,11962
126275,0,0,128,0,0,0,10859
126276,0,15,0,0,0,0,11604
126277,0,15,0,0,0,0,11443
126278,0,15,8,0,0,0,11887
126279,0,15,8,0,0,0,11888
126280,0,15,8,0,0,0,11889
126281,0,14,0,0,0,0,11426
126282,0,15,0,0,0,0,12523
126283,0,15,0,0,0,0,11431
126284,0,8,0,0,0,0,11430
126285,0,15,0,0,0,0,11366
126286,0,31,0,0,0,0,11438
126287,0,15,0,0,0,0,10482
126288,0,8,0,0,0,0,10953
126289,0,31,128,0,0,0,10969
126290,0,15,0,0,0,0,10533
126291,0,15,0,0,0,0,10654
126292,0,15,0,0,0,0,11980
126293,0,15,0,0,0,0,11448
126294,0,15,0,0,0,0,11449
126295,0,15,0,0,0,0,12621
126296,0,15,0,0,0,0,10452
126297,0,15,0,0,0,0,11762
126298,0,15,0,0,0,0,11763
126299,0,15,0,0,0,0,11640
126300,0,15,0,0,0,0,12599
126301,0,15,0,0,0,0,10529
126302,0,15,0,0,0,0,12596
126303,0,15,0,0,0,0,12597
126304,0,15,0,0,0,0,11975
126305,0,15,0,0,0,0,11605
126306,0,0,0,0,27708,0,11446
126307,0,15,0,0,0,0,11447
126308,0,15,0,0,0,0,10946
126310,0,31,0,0,0,0,9082
126311,0,15,0,0,0,0,11209
126313,0,8,0,0,0,0,11009
126314,0,0,8,0,0,0,11878
126315,0,15,0,0,0,0,12619
126316,0,15,0,0,0,0,11350
126317,0,8,0,0,0,0,10941
126318,0,15,0,0,0,0,11342
126319,0,15,0,0,0,0,11341
126320,0,15,0,0,31788,0,11990
126321,0,13,0,0,0,0,11899
126322,0,15,0,0,0,0,9070
126325,0,15,0,0,31756,0,11684
126326,0,15,0,0,0,0,11758
126327,0,15,0,0,0,0,11759
126328,0,8,0,0,0,0,10938
126329,0,15,0,0,0,0,10205
126331,0,31,0,0,0,0,10706
126332,0,31,0,0,0,0,11545
126333,0,8,0,0,0,0,10942
126336,0,15,0,0,0,0,12048
126337,0,15,0,0,0,0,12551
126339,0,15,0,0,0,0,10564
126340,0,15,0,0,0,0,11459
126342,0,15,0,0,0,0,11399
126343,0,15,0,0,0,0,11203
126344,0,15,0,0,0,0,11371
126345,0,31,0,0,0,0,11512
126346,0,15,0,0,10242,0,11513
126347,0,9,0,0,0,0,11515
126348,0,15,0,0,0,0,11452
126350,0,15,0,0,0,0,11892
126353,0,15,2,0,0,0,11444
126354,0,15,0,0,0,0,11760
126355,0,15,0,0,0,0,11985
126356,0,15,0,0,0,0,11757
126357,0,8,0,0,0,0,11129
126358,0,15,0,0,0,0,11761
126359,0,15,0,0,0,0,12354
126360,0,15,8,0,0,0,11885
126361,0,15,0,0,0,0,10632
126362,0,15,8,0,0,0,10617
126363,0,15,0,0,0,0,10605
126364,0,31,128,0,0,0,10796
126366,0,15,0,0,0,0,10630
126368,0,15,0,0,0,0,11017
126370,0,31,0,0,0,0,10715
126371,0,8,0,0,0,0,10273
126372,0,8,0,0,0,0,10927
126373,0,15,0,0,0,0,10490
126375,0,8,0,0,0,0,10274
126376,0,0,2,0,15374,0,10839
126377,0,15,0,0,0,0,10525
126378,0,31,0,0,0,0,11434
126379,0,8,0,0,0,0,10928
126381,0,15,0,0,0,0,10650
126382,0,8,0,0,0,0,10894
126383,0,15,0,0,0,0,11641
126384,0,15,0,0,0,0,11643
126385,0,31,128,0,0,0,10795
126386,0,15,0,0,0,0,12542
126388,0,15,0,0,0,0,10874
126389,0,31,128,0,0,0,10873
126390,0,15,0,0,0,0,10875
126391,0,31,0,0,0,0,10682
126392,0,31,0,0,0,0,10686
126393,0,15,0,0,0,0,11343
126394,0,15,0,0,0,0,11466
126395,0,31,0,0,0,0,10683
126396,0,15,0,0,0,0,10511
126397,0,31,0,0,0,0,10713
126398,0,31,0,0,0,0,10714
126400,0,8,0,0,0,0,11739
126401,0,31,0,0,0,0,11365
126402,0,31,0,0,0,0,10674
126403,0,15,0,0,0,0,12622
126404,0,15,0,0,27692,0,10912
126406,0,9,0,0,31772,0,10909
126410,0,8,0,0,0,0,11733
126411,0,31,0,0,0,0,10701
126412,0,15,0,0,0,0,10881
126413,0,15,0,0,0,0,10467
126414,0,15,2,0,0,0,10955
126416,0,31,0,0,0,0,10702
126417,0,31,0,0,0,0,10703
126418,0,31,0,0,0,0,10704
126419,0,31,0,0,0,0,10681
126420,0,15,0,0,0,0,10468
126421,0,15,0,0,0,0,10556
126422,0,31,0,0,0,0,10684
126423,0,31,0,0,0,0,10685
126424,0,8,0,0,0,0,10888
126425,0,31,0,0,0,0,11802
126426,0,15,0,0,0,0,10947
126427,0,15,0,0,0,0,11202
126428,0,15,0,0,0,0,10558
126429,0,15,0,0,0,0,11436
126430,0,31,0,0,0,0,11437
126431,0,31,0,0,0,0,11417
126432,0,15,0,0,0,0,10326
126433,0,15,0,0,10242,0,11637
126434,0,15,0,0,0,0,11639
126435,0,31,0,0,0,0,10718
126436,0,31,0,0,0,0,10719
126437,0,31,0,0,0,0,12243
126438,0,31,0,0,0,0,10673
126439,0,15,0,0,0,0,11981
126440,0,15,0,0,0,0,11391
126441,0,31,0,0,0,0,11402
126442,0,15,0,0,0,0,10623
126443,0,15,0,0,0,0,11014
126444,0,31,0,0,0,0,11016
126445,0,15,0,0,0,0,10466
126446,0,8,0,0,0,0,702
126447,0,8,0,0,0,0,11743
126448,0,15,0,0,0,0,10561
126449,0,15,0,0,0,0,10562
126450,0,15,0,0,0,0,10531
126451,0,31,0,0,0,0,10837
126452,0,0,2,0,15374,0,10838
126453,0,8,0,0,0,0,10929
126454,0,15,0,0,0,0,10915
126455,0,15,0,0,0,0,10916
126456,0,31,0,0,0,0,11418
126457,0,31,0,0,0,0,11419
126458,0,15,0,0,0,0,11204
126459,0,31,128,0,0,0,10798
126460,0,15,0,0,0,0,10933
126461,0,15,0,0,0,0,10651
126462,0,15,0,0,0,0,10546
126463,0,15,0,0,0,0,10554
126464,0,15,0,0,0,0,10277
126465,0,15,0,0,0,0,10917
126467,0,15,0,0,0,0,10568
126468,0,13,80899,0,0,0,11392
126469,0,15,0,0,0,0,10542
126471,0,15,0,0,0,0,10005
126472,0,15,0,0,0,0,10880
126473,0,0,15367,0,0,0,10849
126474,0,31,0,0,0,0,10850
126475,0,15,0,0,0,0,11021
126476,0,12,0,0,0,0,12472
126477,0,15,0,0,0,0,10876
126478,0,31,0,0,0,0,10716
126479,0,31,0,0,0,0,10717
126480,0,15,0,0,0,0,10934
126482,0,15,0,0,0,0,10844
126483,0,15,0,0,0,0,12620
126485,0,15,0,0,0,0,10548
126486,0,15,0,0,0,0,10520
126487,0,8,0,0,0,0,10890
126488,0,31,0,0,0,0,10738
126490,0,8,0,0,0,0,10893
126491,0,31,128,0,0,0,10793
126492,0,15,0,0,0,0,10960
126493,0,15,0,0,0,0,10653
126494,0,15,0,0,0,0,10552
126495,0,31,0,0,0,0,12253
126496,0,8,0,0,0,0,11712
126497,0,15,0,0,0,0,12056
126498,0,31,0,0,0,0,12699
126499,0,15,0,0,0,0,15664
126500,0,15,0,0,0,0,12746
126502,0,31,0,0,0,0,11525
126503,0,15,0,0,0,0,12903
126504,0,15,0,0,10242,0,15698
126505,0,15,0,0,0,0,12085
126506,0,15,0,0,0,0,12087
126507,0,15,0,0,0,0,12089
126508,0,15,0,0,0,0,12090
126509,0,31,0,0,0,0,12710
126510,0,31,0,0,0,0,15647
126511,0,15,0,0,0,0,12720
126512,0,8,0,0,0,0,11711
126513,0,15,0,0,0,0,12068
126514,0,15,0,0,0,0,12069
126515,0,0,2,0,0,0,12540
126517,0,15,0,0,0,0,29467
126518,0,15,0,0,0,0,12806
126520,0,15,0,0,0,0,12064
126521,0,15,0,0,0,0,12065
126522,0,15,0,0,0,0,12259
126523,0,15,0,0,0,0,12091
126524,0,15,0,0,0,0,12586
126525,0,15,0,0,0,0,12675
126526,0,15,0,0,0,0,12591
126527,0,15,128,0,0,0,12684
126528,0,15,0,0,0,0,12081
126529,0,15,0,0,0,0,12088
126530,0,31,0,0,0,0,12304
126531,0,15,0,0,0,0,12070
126532,0,15,0,0,31756,0,11703
126533,0,15,0,0,0,0,11458
126534,0,15,0,0,0,0,11642
126535,0,0,131,0,0,0,10801
126536,0,8,0,0,0,0,10937
126537,0,15,0,0,0,0,12248
126538,0,15,0,0,0,0,12529
126539,0,8,0,0,0,0,11387
126540,0,9,0,0,0,0,12420
126541,0,15,0,0,0,0,11725
126542,0,31,0,0,0,0,10696
126543,0,15,0,0,0,0,15646
126544,0,31,0,0,0,0,12735
126545,0,15,0,0,0,0,12737
126546,0,15,0,0,0,0,12739
126547,0,15,0,0,0,0,11729
126548,0,31,0,0,0,0,10697
126549,0,31,0,0,0,0,10699
126550,0,0,128,0,0,0,10772
126554,0,15,0,0,0,0,11988
126555,0,15,0,0,0,0,11450
126556,0,15,0,0,0,0,11451
126557,0,15,0,0,0,0,10001
126559,0,15,0,0,0,0,10003
126560,0,15,0,0,0,0,10945
126561,0,15,0,0,0,0,11453
126562,0,15,0,0,0,0,11454
126563,0,15,0,0,0,0,11456
126567,0,15,0,0,0,0,12674
126568,0,15,0,0,0,0,11671
126569,0,15,0,0,0,0,12758
126570,0,31,0,0,0,0,11479
126571,0,15,0,0,0,0,12055
126572,0,15,15372,0,31756,0,11678
126573,0,15,0,0,0,0,17181
126574,0,15,0,0,0,0,12066
126575,0,15,0,0,0,0,12082
126577,0,15,0,0,0,0,12167
126578,0,31,0,0,0,0,11993
126579,0,15,2,0,0,0,12098
126580,0,15,0,0,0,0,20791
126581,0,0,0,0,15404,0,13278
126582,0,15,0,0,0,0,12900
126584,0,15,0,0,31756,0,11683
126585,0,8,0,0,0,0,11713
126586,0,15,0,0,0,0,12805
126587,0,15,0,0,0,0,11595
126588,0,15,0,0,0,0,12760
126590,0,15,0,0,0,0,12176
126591,0,15,0,0,0,0,12083
126592,0,15,0,0,0,0,12084
126595,0,8,0,0,0,0,11629
126596,0,15,0,0,0,0,12468
126597,0,15,0,0,0,0,11445
126598,0,15,0,0,0,0,12603
126601,0,9,0,0,0,0,12642
126604,0,15,0,0,0,0,12524
126605,0,15,0,0,0,0,12718
126606,0,8,0,0,0,0,11708
126608,0,15,0,0,15420,0,11403
126609,0,15,0,0,0,0,11986
126610,0,8,0,0,0,0,11740
126611,0,8,0,0,0,0,11734
126612,0,8,0,0,0,0,11735
126613,0,15,0,0,0,0,11665
126614,0,15,0,0,0,0,11836
126618,0,15,0,0,0,0,12062
126619,0,15,0,0,0,0,11397
126620,0,15,0,0,0,0,12522
126621,0,15,0,0,0,0,11472
126622,0,15,0,0,0,0,10647
126623,0,15,0,0,0,0,12471
126624,0,8,0,0,0,0,11770
126625,0,31,0,0,0,0,11537
126626,0,15,0,0,0,0,12050
126627,0,15,0,0,0,0,12179
126628,0,15,0,0,0,0,11660
126629,0,15,0,0,0,0,11465
126630,0,1,0,0,31756,0,12051
126631,0,15,0,0,0,0,11473
126632,0,31,0,0,0,0,11840
126633,0,15,0,0,0,0,12086
126634,0,15,0,0,0,0,11661
126635,0,15,0,0,0,0,11667
126636,0,15,0,0,0,0,11668
126637,0,15,0,0,0,0,12096
126638,0,15,0,0,0,0,12589
126639,0,15,0,0,0,0,12590
126640,0,15,0,0,0,0,12614
126641,0,8,0,0,0,0,12667
126642,0,31,0,0,0,0,11416
126643,0,15,0,0,0,0,10566
126644,0,15,0,0,0,0,11659
126645,0,15,0,0,0,0,12587
126646,0,15,0,0,0,0,11672
126647,0,15,0,0,0,0,11358
126648,0,9,0,0,0,0,11082
126649,0,15,0,0,0,0,11460
126650,0,15,0,0,0,0,11461
126651,0,15,0,0,31756,0,11694
126652,0,15,0,0,31756,0,11695
126653,0,15,15372,0,31756,0,11677
126654,0,15,0,0,0,0,11538
126655,0,15,0,0,0,0,11726
126656,0,15,0,0,0,0,11478
126659,0,15,0,0,0,0,11464
126660,0,15,0,0,31756,0,11693
126661,0,15,0,0,0,0,12174
126662,0,15,0,0,0,0,12177
126663,0,15,0,0,0,0,12505
126664,0,8,0,0,0,0,11688
126665,0,15,0,0,0,0,11340
126666,0,8,0,0,0,0,11689
126667,0,8,0,0,0,0,11771
126668,0,0,131072,0,0,0,13159
126669,0,15,8,0,0,0,11610
126670,0,15,0,0,0,0,12491
126671,0,15,0,0,0,0,12492
126672,0,1,0,0,0,0,13142
126674,0,0,15367,0,0,0,11327
126675,0,15,15373,0,0,0,11548
126676,0,31,0,0,0,0,10707
126677,0,15,0,0,31756,0,11704
126678,0,15,0,0,0,0,11205
126679,0,15,4126,0,15406,0,11206
126680,0,15,0,0,0,0,11355
126681,0,15,0,0,0,0,11357
126682,0,15,0,0,0,0,12525
126683,0,15,0,0,0,0,12526
126684,0,31,0,0,0,0,11547
126685,0,9,0,0,0,0,12671
126686,0,8,0,0,0,0,11687
126688,0,31,0,0,0,0,11535
126689,0,15,0,0,0,0,12063
126691,0,15,0,0,0,0,12460
126692,0,15,0,0,0,0,12466
126693,0,5,0,0,0,0,11826
126694,0,15,0,0,0,0,11829
126695,0,15,0,0,0,0,11831
126696,0,15,0,0,0,0,11835
126697,0,15,0,0,0,0,11923
126698,0,15,0,0,0,0,20793
126699,0,15,0,0,0,0,12175
126700,0,15,0,0,97288,0,11675
126702,0,15,0,0,0,0,11963
126703,0,31,0,0,0,0,10705
126704,0,8,0,0,0,0,11717
126705,0,15,15373,0,0,0,12189
126706,0,31,0,0,0,0,11480
126707,0,31,4127,0,4127,0,13236
126708,0,12,0,0,0,0,12043
126709,0,15,0,0,0,0,12045
126710,0,15,0,0,0,0,12046
126711,0,15,0,0,0,0,12047
126712,0,15,0,0,0,0,12049
126713,0,15,0,0,0,0,12052
126717,0,15,0,0,0,0,12255
126720,0,15,0,0,0,0,11654
126721,0,15,0,0,0,0,11839
126722,0,0,4127,0,4127,0,12508
126724,0,8,0,0,0,0,11707
126725,0,15,0,0,0,0,12178
126726,0,15,0,0,0,0,12902
126727,0,15,0,0,0,0,12748
126728,0,15,0,0,0,0,12802
126729,0,15,0,0,0,0,15628
126730,0,15,0,0,0,0,12890
126731,0,15,0,0,0,0,12905
126732,0,15,0,0,0,0,12808
126733,0,15,0,0,0,0,13361
126734,0,0,2,0,0,0,13579
126735,0,15,0,0,0,0,12615
126736,0,15,0,0,0,0,13631
126738,0,1,0,0,0,0,12946
126742,0,15,0,0,0,0,13695
126743,0,15,0,0,0,0,13522
126745,0,14,0,0,0,0,13032
126746,0,14,0,0,0,0,13033
126752,0,15,0,0,0,0,12092
126754,0,31,0,0,0,0,12151
126756,0,15,0,0,0,0,12899
126757,0,0,36996,0,0,0,12565
126758,0,15,0,0,0,0,13225
126759,0,15,0,0,0,0,12075
126763,0,15,0,0,0,0,13529
126764,0,31,0,0,0,0,13583
126765,0,15,0,0,0,0,13935
126767,0,15,0,0,0,0,13887
126768,0,13,0,0,0,0,12198
126769,0,0,4718592,0,0,0,12939
126770,0,15,0,0,0,0,13646
126771,0,0,36996,0,0,0,12566
126772,0,31,0,0,0,0,12998
126773,0,31,0,0,0,0,13262
126774,0,15,0,0,0,0,13620
126775,0,15,0,0,0,0,13628
126778,0,15,0,0,0,0,13226
126780,0,15,0,0,0,0,13622
126782,0,0,0,0,31788,0,13493
126783,0,15,0,0,0,0,13648
126785,0,15,0,0,0,0,13322
126786,0,8,0,0,0,0,11719
126787,0,0,15367,0,0,0,11329
126788,0,31,0,0,0,0,11420
126789,0,5,0,0,0,0,12562
126790,0,0,36996,0,0,0,12568
126791,0,15,0,0,0,0,19072
126792,0,13,0,0,0,0,14515
126798,0,15,0,0,0,0,11467
126799,0,15,0,0,0,0,11468
126800,0,15,0,0,0,0,12061
126801,0,0,0,0,15372,0,13183
126802,0,8,0,0,0,0,13896
126803,0,15,0,0,0,0,13890
126804,0,15,0,0,0,0,13905
126805,0,15,0,0,0,0,12742
126806,0,15,2,0,0,0,13323
126809,0,5,0,0,0,0,12421
126810,0,8,0,0,0,0,12458
126811,0,0,36996,0,0,0,12567
126815,0,15,0,0,0,0,12754
126816,0,15,0,0,0,0,13498
126818,0,15,0,0,0,0,13501
126820,0,15,0,0,0,0,12459
126821,0,1,0,0,0,0,12885
126822,0,8,0,0,0,0,13326
126824,0,15,0,0,0,0,12907
126826,0,15,0,0,0,0,13380
126827,0,15,0,0,0,0,12001
126828,0,15,0,0,0,0,13503
126830,0,15,0,0,0,0,12906
126831,0,31,0,0,0,0,14292
126833,0,15,0,0,0,0,12077
126834,0,15,0,0,0,0,12078
126835,0,31,0,0,0,0,13564
126836,0,31,0,0,0,0,13565
126837,0,8,0,0,0,0,10161
126838,0,15,0,0,0,0,12080
126839,0,15,0,0,0,0,12072
126840,0,15,0,0,0,0,12073
126841,0,15,0,0,0,0,13938
126842,0,15,0,0,0,0,13939
126845,0,15,0,0,0,0,12079
126846,0,15,0,0,0,0,12067
126847,0,31,0,0,0,0,12655
126848,0,15,15373,0,0,0,12199
126849,0,15,0,0,0,0,10097
126850,0,15,0,0,0,0,12908
126853,0,15,0,0,0,0,12897
126854,0,15,0,0,0,0,13378
126855,0,15,524290,0,0,0,12826
126856,0,15,0,0,0,0,12143
126857,0,15,0,0,0,0,12609
126858,0,15,0,0,0,0,13321
126861,0,1,703501,0,8,0,12883
126862,0,15,0,0,0,0,13229
126863,0,9,0,0,0,0,13237
126864,0,13,0,0,0,0,12258
126865,0,15,0,0,0,0,11477
126866,0,15,524290,0,0,0,12824
126867,0,15,0,0,0,0,20794
126868,0,8,0,0,0,0,20795
126870,0,1,0,0,0,0,12740
126871,0,15,0,0,0,0,12058
126872,0,0,2,0,0,0,11286
126873,0,15,0,0,0,0,12624
126874,0,0,2,0,0,0,11285
126881,0,15,0,0,0,0,12093
126883,0,15,0,0,0,0,12260
126884,0,9,0,0,0,0,12549
126885,0,15,0,0,31756,0,11699
126886,0,15,0,0,0,0,12685
126887,0,15,0,0,0,0,12594
126888,0,0,2,0,0,0,11297
126889,0,15,0,0,0,0,12280
126891,0,15,0,0,0,0,12595
126892,0,15,0,0,0,0,13227
126893,0,15,0,0,0,0,13140
126894,0,0,8,0,8,0,12380
126895,0,15,0,0,0,0,13028
126898,0,15,0,0,0,0,13582
126899,0,31,0,0,0,0,12528
126900,0,15,0,0,0,0,14379
126901,0,15,0,0,0,0,14380
126905,0,15,0,0,10242,0,12709
126907,0,15,0,0,0,0,12074
126908,0,15,0,0,0,0,12076
126909,0,15,0,0,10242,0,15699
126910,0,9,0,0,0,0,12670
126911,0,15,0,0,0,0,14210
126912,0,15,0,0,0,0,11338
126913,0,15,0,0,0,0,13612
126914,0,31,0,0,0,0,15648
126915,0,15,0,0,0,0,15649
126916,0,15,80899,0,0,0,12845
126919,0,15,0,0,0,0,15633
126922,0,15,0,0,0,0,13635
126924,0,15,0,0,0,0,12607
126926,0,15,0,0,0,0,11400
126927,0,15,0,0,0,0,12160
126928,0,15,0,0,31756,0,11700
126929,0,15,0,0,0,0,12071
126931,0,31,0,0,0,0,12346
126932,0,15,0,0,15406,0,13951
126933,0,8,0,0,0,0,13342
126934,0,31,0,0,0,0,11792
126935,0,31,0,0,0,0,11528
126936,0,8,0,0,0,0,13424
126937,0,15,0,0,0,0,15654
126939,0,15,0,0,0,0,12738
126940,0,15,0,0,0,0,20797
126941,0,15,0,0,0,0,12617
126942,0,15,0,0,0,0,12618
126943,0,1,0,0,0,0,13044
126944,0,15,0,0,0,0,11476
126945,0,15,0,0,0,0,13228
126946,0,8,0,0,0,0,28608
126947,0,14,0,0,0,0,13031
126948,0,0,15367,0,0,0,12332
126949,0,15,0,0,0,0,12493
126950,0,15,0,0,0,0,11339
126951,0,15,0,0,0,0,12616
126952,0,15,0,0,0,0,15653
126953,0,15,0,0,0,0,13230
126954,0,8,0,0,0,0,28609
126955,0,15,0,0,0,0,13362
126956,0,15,0,0,0,0,15668
126959,0,0,2,0,0,0,13327
126960,0,8,0,0,0,0,13339
126961,0,8,0,0,0,0,13340
126962,0,0,4127,0,4127,0,13540
126963,0,15,0,0,0,0,13399
126964,0,8,0,0,0,0,13787
126965,0,15,0,0,0,0,13841
126966,0,15,0,0,0,0,13815
126967,0,9,0,0,31756,0,13543
126968,0,15,0,0,0,0,13607
126969,0,15,0,0,0,0,13941
126970,0,15,0,0,0,0,13419
126972,0,15,0,0,0,0,13626
126973,0,1,0,0,0,0,13809
126974,0,15,0,0,0,0,13817
126975,0,15,0,0,0,0,13485
126976,0,9,0,0,0,0,13608
126978,0,1,0,0,0,0,13461
126979,0,15,0,0,0,0,13464
126980,0,15,0,0,0,0,13421
126981,0,15,0,0,0,0,13947
126983,0,15,0,0,0,0,13661
126984,0,15,128,0,0,0,13819
126985,0,31,0,0,0,0,13548
126986,0,15,0,0,0,0,12053
126988,0,15,0,0,0,0,15261
126989,0,15,0,0,0,0,12895
126990,0,15,0,0,0,0,12059
126991,0,15,0,0,0,0,12060
126993,0,15,0,0,0,0,13632
126994,0,15,0,0,0,0,15264
126995,0,8,0,0,0,0,14875
126996,0,1,0,0,0,0,14316
126997,0,15,0,0,0,0,13822
126998,0,15,0,0,0,0,13497
127001,0,0,128,0,0,0,13965
127002,0,15,0,0,0,0,15207
127003,0,15,0,0,10242,0,13982
127004,0,15,0,0,0,0,14326
127005,0,15,0,0,0,0,15263
127006,0,15,0,0,0,0,13898
127007,0,15,0,0,0,0,13899
127008,0,15,0,0,0,0,14327
127009,0,15,0,0,0,0,13794
127010,0,15,128,0,0,0,14008
127011,0,15,0,0,0,0,15659
127012,0,15,0,0,0,0,13663
127013,0,15,0,0,0,0,13836
127014,0,8,0,0,0,0,14868
127015,0,15,0,0,0,0,13933
127017,0,15,0,0,0,0,13745
127018,0,15,0,0,0,0,13900
127019,0,8,0,0,0,0,13752
127020,0,15,0,0,0,0,13952
127021,0,15,0,0,0,0,13700
127022,0,9,0,0,31756,0,13544
127023,0,1,0,0,0,0,13813
127024,0,15,0,0,0,0,14887
127025,0,15,0,0,0,0,13687
127026,0,9,0,0,15420,0,13736
127027,0,15,0,0,0,0,13375
127029,0,15,0,0,0,0,13740
127030,0,1,0,0,0,0,13795
127031,0,1,0,0,0,0,13954
127032,0,15,0,0,0,0,13536
127034,0,15,0,0,0,0,13917
127035,0,1,0,0,0,0,14310
127036,0,15,0,0,0,0,12980
127037,0,15,0,0,0,0,12745
127039,0,15,0,0,0,0,12904
127042,0,15,0,0,0,0,13943
127044,0,15,0,0,0,0,12722
127047,0,15,0,0,0,0,13538
127048,0,15,0,0,0,0,13539
127049,0,31,0,0,0,0,13487
127050,0,8,0,0,0,0,592
127051,0,15,0,0,0,0,13931
127053,0,15,0,0,0,0,13945
127057,0,8,0,0,0,0,13908
127058,0,15,0,0,0,0,13637
127059,0,15,0,0,0,0,13901
127060,0,31,0,0,0,0,13478
127062,0,1,0,0,0,0,14303
127063,0,15,0,0,0,0,13878
127065,0,15,0,0,0,0,13630
127066,0,9,0,0,0,0,15094
