ID,MapID,SoundOverrideID,MusicOverrideID,ChunkX,ChunkY,SubchunkX,SubchunkY
622410,1,505,0,25,44,1,14
622411,1,505,0,26,43,7,9
622412,1,505,0,26,42,5,15
622413,1,505,0,25,44,4,1
622414,1,505,0,25,44,7,11
622415,1,505,0,24,41,9,10
622416,1,505,0,24,43,14,8
622417,1,505,0,24,41,13,14
622418,1,505,0,24,43,10,9
622419,1,505,0,26,42,8,15
622420,1,505,0,26,44,6,13
622421,1,505,0,26,43,9,8
622422,1,505,0,25,44,2,3
622423,1,505,0,26,43,8,13
622424,1,505,0,24,44,12,6
622425,1,505,0,26,43,10,5
622426,1,505,0,24,42,14,13
622427,1,505,0,26,43,8,14
622428,1,505,0,26,43,5,9
622429,1,505,0,25,43,0,3
622430,1,505,0,26,42,9,3
622431,1,505,0,24,44,8,3
622432,1,505,0,25,41,3,11
622433,1,505,0,26,43,9,13
622434,1,505,0,26,44,8,9
622435,1,505,0,26,42,9,6
622436,1,505,0,24,44,8,4
622437,1,505,0,24,44,12,1
622438,1,505,0,25,44,6,8
622439,1,505,0,26,43,11,14
622440,1,505,0,25,42,12,1
622441,1,505,0,26,42,11,11
622442,1,505,0,25,43,0,7
622443,1,505,0,25,44,0,11
622444,1,505,0,25,44,8,10
622445,1,505,0,24,44,12,9
622446,1,505,0,26,42,10,12
622447,1,505,0,24,44,11,1
622448,1,505,0,26,44,6,5
622449,1,505,0,24,42,12,1
622450,1,505,0,26,42,5,5
622451,1,505,0,26,42,3,7
622452,1,505,0,26,44,2,9
622453,1,505,0,25,44,4,8
622454,1,505,0,25,44,12,11
622455,1,505,0,25,44,3,15
622456,1,505,0,25,43,0,8
622457,1,505,0,26,44,6,0
622458,1,505,0,26,42,7,3
622459,1,505,0,26,43,11,1
622460,1,505,0,25,42,13,0
622461,1,505,0,25,44,2,7
622462,1,505,0,24,42,12,4
622463,1,505,0,26,43,6,1
622464,1,505,0,24,42,13,15
622465,1,505,0,25,41,0,15
622466,1,505,0,24,44,11,4
622467,1,505,0,26,44,2,12
622468,1,505,0,24,43,15,3
622469,1,505,0,26,44,5,3
622470,1,505,0,25,44,13,11
622471,1,505,0,26,43,9,9
622472,1,505,0,25,44,4,11
622473,1,505,0,24,41,14,10
622474,1,505,0,26,41,2,13
622475,1,505,0,26,42,8,10
622476,1,505,0,26,43,5,2
622477,1,505,0,24,42,15,7
622478,1,505,0,24,41,12,12
622479,1,505,0,26,44,11,0
622480,1,505,0,26,44,0,10
622481,1,505,0,26,44,0,12
622482,1,505,0,26,44,11,1
622483,1,505,0,26,44,4,9
622484,1,505,0,25,41,6,14
622485,1,505,0,25,44,1,9
622486,1,505,0,25,41,4,15
622487,1,505,0,25,44,6,7
622488,1,505,0,26,42,11,7
622489,1,505,0,24,43,15,13
622490,1,505,0,25,44,4,6
622491,1,505,0,24,44,9,0
622492,1,505,0,26,43,5,0
622493,1,505,0,25,44,13,13
622494,1,505,0,26,42,10,9
622495,1,505,0,24,42,11,7
622496,1,505,0,26,42,7,2
622497,1,505,0,25,44,2,2
622498,1,505,0,25,44,6,6
622499,1,505,0,24,42,14,9
622500,1,505,0,26,44,5,13
622501,1,505,0,24,43,13,5
622502,1,505,0,24,42,11,9
622503,1,505,0,24,44,13,13
622504,1,505,0,26,43,11,3
622505,1,505,0,25,42,4,0
622506,1,505,0,25,42,3,0
622507,1,505,0,26,42,6,11
622508,1,505,0,25,41,3,13
622509,1,505,0,26,43,5,15
622510,1,505,0,26,44,11,8
622511,1,505,0,26,42,8,11
622512,1,505,0,25,44,5,7
622513,1,505,0,24,43,11,14
622514,1,505,0,26,44,8,13
622515,1,505,0,26,42,10,4
622516,1,505,0,24,43,13,7
622517,1,505,0,26,44,8,10
622518,1,505,0,25,44,5,9
622519,1,505,0,25,44,14,11
622520,1,505,0,26,44,7,8
622521,1,505,0,25,41,12,15
622522,1,505,0,26,42,12,11
622523,1,505,0,24,42,13,6
622524,1,505,0,25,41,11,15
622525,1,505,0,24,44,8,5
622526,1,505,0,25,41,4,10
622527,1,505,0,26,42,10,8
622528,1,505,0,26,41,6,11
622529,1,505,0,24,43,12,15
622530,1,505,0,25,44,3,7
622531,1,505,0,25,44,1,10
622532,1,505,0,25,44,7,12
622533,1,505,0,26,41,4,15
622534,1,505,0,24,42,12,0
622535,1,505,0,26,42,5,4
622536,1,505,0,24,41,11,9
622537,1,505,0,24,43,14,13
622538,1,505,0,26,43,7,1
622539,1,505,0,26,44,10,11
622540,1,505,0,26,41,1,10
622541,1,505,0,24,42,12,12
622542,1,505,0,26,42,2,2
622543,1,505,0,25,44,6,5
622544,1,505,0,25,41,7,11
622545,1,505,0,25,42,8,0
622546,1,505,0,26,44,6,10
622547,1,505,0,25,41,5,11
622548,1,505,0,24,41,10,9
622549,1,505,0,24,42,14,11
622550,1,505,0,25,44,0,6
622551,1,505,0,26,44,1,9
622552,1,505,0,24,43,11,4
622553,1,505,0,24,41,13,13
622554,1,505,0,24,43,10,5
622555,1,505,0,24,42,11,15
622556,1,505,0,25,44,15,10
622557,1,505,0,25,44,3,6
622558,1,505,0,25,44,12,10
622559,1,505,0,25,44,0,1
622560,1,505,0,25,44,9,11
622561,1,505,0,26,43,6,2
622562,1,505,0,24,43,15,2
622563,1,505,0,25,44,4,12
622564,1,505,0,24,42,12,9
622565,1,505,0,24,43,13,6
622566,1,505,0,25,41,9,12
622567,1,505,0,25,41,11,13
622568,1,505,0,24,41,13,9
622569,1,505,0,25,41,12,14
622570,1,505,0,25,44,2,1
622571,1,505,0,26,42,12,10
622572,1,505,0,26,42,9,2
622573,1,505,0,25,41,5,15
622574,1,505,0,26,43,10,11
622575,1,505,0,26,43,4,0
622576,1,505,0,24,44,11,13
622577,1,505,0,26,43,6,12
622578,1,505,0,25,44,0,9
622579,1,505,0,24,43,14,0
622580,1,505,0,26,44,1,10
622581,1,505,0,24,42,14,15
622582,1,505,0,26,44,5,14
622583,1,505,0,26,42,3,0
622584,1,505,0,24,43,14,2
622585,1,505,0,25,44,14,13
622586,1,505,0,24,42,15,14
622587,1,505,0,26,43,11,8
622588,1,505,0,24,42,11,13
622589,1,505,0,26,44,9,0
622590,1,505,0,24,42,14,14
622591,1,505,0,24,42,11,5
622592,1,505,0,26,42,8,12
622593,1,505,0,25,44,6,13
622594,1,505,0,25,44,12,12
622595,1,505,0,24,44,12,12
622596,1,505,0,24,44,14,11
622597,1,505,0,26,44,3,15
622598,1,505,0,24,44,9,6
622599,1,505,0,24,42,15,4
622600,1,505,0,24,42,10,10
622601,1,505,0,24,44,13,12
622602,1,505,0,26,43,11,0
622603,1,505,0,25,41,6,11
622604,1,505,0,25,42,11,1
622605,1,505,0,25,43,0,15
622606,1,505,0,24,42,14,7
622607,1,505,0,26,42,9,14
622608,1,505,0,26,43,7,3
622609,1,505,0,24,44,10,3
622610,1,505,0,24,43,12,7
622611,1,505,0,25,42,8,1
622612,1,505,0,26,43,8,10
622613,1,505,0,26,43,9,3
622614,1,505,0,25,44,3,9
622615,1,505,0,26,42,2,4
622616,1,505,0,25,41,15,11
622617,1,505,0,25,44,0,3
622618,1,505,0,26,42,6,9
622619,1,505,0,24,41,11,10
622620,1,505,0,26,44,7,15
622621,1,505,0,24,44,14,1
622622,1,505,0,25,44,3,10
622623,1,505,0,25,41,5,10
622624,1,505,0,26,41,3,15
622625,1,505,0,24,41,11,14
622626,1,505,0,24,43,15,9
622627,1,505,0,25,41,5,13
622628,1,505,0,25,41,4,11
622629,1,505,0,26,43,7,15
622630,1,505,0,25,41,4,14
622631,1,505,0,24,43,12,0
622632,1,505,0,26,43,8,11
622633,1,505,0,26,44,4,8
622634,1,505,0,24,42,10,13
622635,1,505,0,24,43,11,15
622636,1,505,0,24,43,13,3
622637,1,505,0,26,42,6,7
622638,1,505,0,26,41,2,10
622639,1,505,0,25,43,0,5
622640,1,505,0,25,44,15,15
622641,1,505,0,24,43,10,14
622642,1,505,0,26,43,7,14
622643,1,505,0,24,44,13,1
622644,1,505,0,26,41,1,11
622645,1,505,0,26,44,5,15
622646,1,505,0,26,42,8,13
622647,1,505,0,26,43,8,7
622648,1,505,0,25,44,6,4
622649,1,505,0,24,44,8,8
622650,1,505,0,25,41,14,11
622651,1,505,0,24,42,14,1
622652,1,505,0,26,44,11,5
622653,1,505,0,25,41,9,15
622654,1,505,0,26,43,5,1
622655,1,505,0,25,41,7,15
622656,1,505,0,26,43,7,12
622657,1,505,0,25,44,2,4
622658,1,505,0,26,44,9,8
622659,1,505,0,26,44,9,14
622660,1,505,0,24,44,15,6
622661,1,505,0,26,43,5,12
622662,1,505,0,25,41,0,12
622663,1,505,0,25,44,0,7
622664,1,505,0,26,44,7,9
622665,1,505,0,24,41,14,13
622666,1,505,0,24,44,14,15
622667,1,505,0,26,44,6,2
622668,1,505,0,26,42,10,15
622669,1,505,0,24,43,15,7
622670,1,505,0,26,43,8,8
622671,1,505,0,26,41,5,13
622672,1,505,0,26,42,7,0
622673,1,505,0,24,43,12,10
622674,1,505,0,26,42,10,11
622675,1,505,0,24,44,12,0
622676,1,505,0,26,44,6,8
622677,1,505,0,25,44,15,13
622678,1,505,0,24,43,12,5
622679,1,505,0,25,41,10,12
622680,1,505,0,24,42,11,0
622681,1,505,0,24,44,11,7
622682,1,505,0,24,42,13,13
622683,1,505,0,26,43,6,5
622684,1,505,0,26,44,10,4
622685,1,505,0,26,42,12,8
622686,1,505,0,24,42,14,6
622687,1,505,0,24,42,15,6
622688,1,505,0,25,41,11,14
622689,1,505,0,26,44,7,2
622690,1,505,0,24,43,13,12
622691,1,505,0,26,42,6,5
622692,1,505,0,26,42,5,12
622693,1,505,0,25,42,2,0
622694,1,505,0,25,44,7,15
622695,1,505,0,24,43,11,13
622696,1,505,0,24,42,10,5
622697,1,505,0,26,42,5,9
622698,1,505,0,25,44,1,6
622699,1,505,0,26,43,7,0
622700,1,505,0,25,41,6,15
622701,1,505,0,25,42,6,0
622702,1,505,0,26,42,5,13
622703,1,505,0,24,43,10,1
622704,1,505,0,26,44,1,12
622705,1,505,0,24,42,14,8
622706,1,505,0,24,42,13,4
622707,1,505,0,24,42,11,3
622708,1,505,0,26,42,5,10
622709,1,505,0,26,44,11,11
622710,1,505,0,26,41,7,10
622711,1,505,0,25,44,4,15
622712,1,505,0,26,43,8,12
622713,1,505,0,25,44,10,13
622714,1,505,0,24,42,13,10
622715,1,505,0,24,44,14,5
622716,1,505,0,26,44,5,8
622717,1,505,0,25,42,5,0
622718,1,505,0,25,41,2,12
622719,1,505,0,24,42,12,14
622720,1,505,0,26,42,6,3
622721,1,505,0,24,44,10,5
622722,1,505,0,25,44,2,14
622723,1,505,0,26,41,2,12
622724,1,505,0,26,42,7,5
622725,1,505,0,26,43,11,6
622726,1,505,0,25,43,0,2
622727,1,505,0,24,43,13,15
622728,1,505,0,26,43,10,14
622729,1,505,0,24,44,14,4
622730,1,505,0,25,44,10,11
622731,1,505,0,24,44,11,10
622732,1,505,0,24,42,11,12
622733,1,505,0,26,43,11,15
622734,1,505,0,26,43,5,3
622735,1,505,0,26,41,4,10
622736,1,505,0,25,43,0,1
622737,1,505,0,24,42,10,3
622738,1,505,0,25,41,13,10
622739,1,505,0,24,43,15,12
622740,1,505,0,26,42,3,5
622741,1,505,0,26,42,11,6
622742,1,505,0,25,41,4,13
622743,1,505,0,26,44,4,11
622744,1,505,0,25,44,2,10
622745,1,505,0,26,44,9,4
622746,1,505,0,24,44,12,8
622747,1,505,0,26,42,9,12
622748,1,505,0,25,42,0,11
622749,1,505,0,24,41,10,14
622750,1,505,0,26,44,8,12
622751,1,505,0,26,43,7,10
622752,1,505,0,25,41,10,13
622753,1,505,0,26,44,6,11
622754,1,505,0,25,44,13,15
622755,1,505,0,25,41,12,11
622756,1,505,0,24,44,13,6
622757,1,505,0,24,44,14,3
622758,1,505,0,24,43,12,12
622759,1,505,0,24,43,11,3
622760,1,505,0,26,44,3,14
622761,1,505,0,26,42,1,0
622762,1,505,0,25,41,0,13
622763,1,505,0,26,43,7,5
622764,1,505,0,26,44,6,6
622765,1,505,0,25,44,4,5
622766,1,505,0,25,44,10,10
622767,1,505,0,25,41,0,10
622768,1,505,0,24,43,11,8
622769,1,505,0,25,43,0,14
622770,1,505,0,26,44,8,6
622771,1,505,0,26,42,8,8
622772,1,505,0,26,44,5,12
622773,1,505,0,24,44,14,2
622774,1,505,0,24,42,10,6
622775,1,505,0,25,41,4,12
622776,1,505,0,25,44,11,12
622777,1,505,0,25,42,5,1
622778,1,505,0,24,44,9,3
622779,1,505,0,25,44,14,10
622780,1,505,0,26,41,8,12
622781,1,505,0,24,41,15,13
622782,1,505,0,25,44,12,15
622783,1,505,0,25,41,15,14
622784,1,505,0,26,43,5,11
622785,1,505,0,26,41,4,12
622786,1,505,0,25,44,6,10
622787,1,505,0,24,43,11,12
622788,1,505,0,25,44,11,11
622789,1,505,0,24,44,15,4
622790,1,505,0,24,44,15,0
622791,1,505,0,26,42,12,9
622792,1,505,0,26,41,5,15
622793,1,505,0,24,43,15,10
622794,1,505,0,24,43,13,1
622795,1,505,0,24,44,10,4
622796,1,505,0,26,43,8,1
622797,1,505,0,25,44,1,11
622798,1,505,0,26,42,11,12
622799,1,505,0,26,43,11,4
622800,1,505,0,26,41,0,10
622801,1,505,0,25,44,1,8
622802,1,505,0,24,42,11,14
622803,1,505,0,25,44,9,15
622804,1,505,0,24,43,15,11
622805,1,505,0,25,44,4,13
622806,1,505,0,26,42,6,15
622807,1,505,0,26,43,11,2
622808,1,505,0,26,42,9,11
622809,1,505,0,24,42,15,15
622810,1,505,0,26,44,10,14
622811,1,505,0,25,44,5,14
622812,1,505,0,24,44,10,8
622813,1,505,0,26,41,6,15
622814,1,505,0,26,44,11,4
622815,1,505,0,24,43,14,9
622816,1,505,0,24,41,12,14
622817,1,505,0,24,43,14,14
622818,1,505,0,26,42,8,6
622819,1,505,0,25,41,12,10
622820,1,505,0,26,43,6,3
622821,1,505,0,25,42,10,1
622822,1,505,0,26,44,7,6
622823,1,505,0,26,43,11,13
622824,1,505,0,24,43,12,14
622825,1,505,0,24,42,11,6
622826,1,505,0,24,44,8,7
622827,1,505,0,25,44,15,14
622828,1,505,0,26,44,7,11
622829,1,505,0,24,43,13,8
622830,1,505,0,24,42,15,13
622831,1,505,0,25,41,9,11
622832,1,505,0,26,44,8,0
622833,1,505,0,24,43,12,3
622834,1,505,0,24,43,14,10
622835,1,505,0,24,42,12,10
622836,1,505,0,26,42,8,3
622837,1,505,0,25,42,9,1
622838,1,505,0,26,42,5,11
622839,1,505,0,26,44,4,12
622840,1,505,0,25,44,1,4
622841,1,505,0,26,41,0,15
622842,1,505,0,26,43,9,1
622843,1,505,0,26,43,5,13
622844,1,505,0,26,44,10,2
622845,1,505,0,25,41,7,10
622846,1,505,0,24,44,14,7
622847,1,505,0,24,43,12,2
622848,1,505,0,25,41,14,12
622849,1,505,0,26,41,3,10
622850,1,505,0,24,43,12,6
622851,1,505,0,24,44,11,3
622852,1,505,0,25,41,6,13
622853,1,505,0,26,44,5,0
622854,1,505,0,26,43,10,4
622855,1,505,0,26,41,0,14
622856,1,505,0,26,43,8,0
622857,1,505,0,24,44,9,7
622858,1,505,0,26,44,10,3
622859,1,505,0,24,43,11,10
622860,1,505,0,26,44,6,15
622861,1,505,0,25,44,7,6
622862,1,505,0,26,42,6,4
622863,1,505,0,26,44,10,9
622864,1,505,0,26,43,11,9
622865,1,505,0,26,43,10,8
622866,1,505,0,25,44,11,15
622867,1,505,0,26,44,4,15
622868,1,505,0,24,43,11,2
622869,1,505,0,25,43,0,6
622870,1,505,0,25,41,8,13
622871,1,505,0,24,42,10,1
622872,1,505,0,24,44,10,10
622873,1,505,0,26,44,10,1
622874,1,505,0,26,43,6,14
622875,1,505,0,26,44,11,15
622876,1,505,0,24,41,11,11
622877,1,505,0,26,44,9,5
622878,1,505,0,26,44,3,11
622879,1,505,0,24,42,14,3
622880,1,505,0,25,44,2,8
622881,1,505,0,26,41,1,14
622882,1,505,0,24,44,12,13
622883,1,505,0,26,41,6,14
622884,1,505,0,25,44,3,1
622885,1,505,0,26,41,5,14
622886,1,505,0,26,44,8,2
622887,1,505,0,25,44,4,4
622888,1,505,0,26,44,8,14
622889,1,505,0,24,43,10,2
622890,1,505,0,26,42,10,13
622891,1,505,0,26,43,8,15
622892,1,505,0,25,44,7,14
622893,1,505,0,24,43,10,11
622894,1,505,0,25,44,1,2
622895,1,505,0,26,41,8,13
622896,1,505,0,24,41,9,12
622897,1,505,0,24,41,15,11
622898,1,505,0,26,42,3,1
622899,1,505,0,24,44,9,4
622900,1,505,0,26,41,2,11
622901,1,505,0,25,41,13,13
622902,1,505,0,24,44,14,13
622903,1,505,0,25,41,5,12
622904,1,505,0,24,41,14,12
622905,1,505,0,26,43,10,1
622906,1,505,0,24,42,15,2
622907,1,505,0,26,44,0,15
622908,1,505,0,25,41,11,12
622909,1,505,0,26,43,9,4
622910,1,505,0,25,41,13,14
622911,1,505,0,24,44,12,5
622912,1,505,0,24,43,14,15
622913,1,505,0,26,41,1,12
622914,1,505,0,24,44,9,10
622915,1,505,0,24,41,13,11
622916,1,505,0,24,44,15,9
622917,1,505,0,26,43,8,5
622918,1,505,0,24,44,14,8
622919,1,505,0,26,41,8,15
622920,1,505,0,26,44,7,0
622921,1,505,0,26,44,8,1
622922,1,505,0,25,41,10,10
622923,1,505,0,24,43,10,13
622924,1,505,0,25,44,9,13
622925,1,505,0,26,44,10,10
622926,1,505,0,25,44,7,10
622927,1,505,0,24,41,12,13
622928,1,505,0,26,43,11,7
622929,1,505,0,26,42,4,2
622930,1,505,0,26,42,5,8
622931,1,505,0,25,41,8,12
622932,1,505,0,26,43,5,6
622933,1,505,0,26,43,8,6
622934,1,505,0,26,42,7,9
622935,1,505,0,24,44,14,14
622936,1,505,0,26,42,7,11
622937,1,505,0,26,42,7,10
622938,1,505,0,26,44,1,13
622939,1,505,0,26,43,9,7
622940,1,505,0,24,42,14,2
622941,1,505,0,24,42,11,2
622942,1,505,0,26,44,6,1
622943,1,505,0,26,44,10,7
622944,1,505,0,26,43,8,2
622945,1,505,0,26,43,10,9
622946,1,505,0,26,42,7,13
622947,1,505,0,24,44,10,6
622948,1,505,0,24,42,11,8
622949,1,505,0,26,42,6,10
622950,1,505,0,24,42,10,14
622951,1,505,0,25,44,5,12
622952,1,505,0,26,43,8,3
622953,1,505,0,26,43,6,6
622954,1,505,0,26,43,7,7
622955,1,505,0,25,44,4,7
622956,1,505,0,24,43,12,9
622957,1,505,0,26,44,9,3
622958,1,505,0,26,41,6,10
622959,1,505,0,25,42,0,13
622960,1,505,0,24,44,10,7
622961,1,505,0,26,41,7,11
622962,1,505,0,25,41,1,11
622963,1,505,0,26,43,6,13
622964,1,505,0,26,43,6,4
622965,1,505,0,26,42,6,2
622966,1,505,0,24,42,15,8
622967,1,505,0,25,44,5,10
622968,1,505,0,25,41,14,14
622969,1,505,0,25,41,1,15
622970,1,505,0,24,44,13,14
622971,1,505,0,24,42,10,4
622972,1,505,0,24,42,14,4
622973,1,505,0,24,44,15,8
622974,1,505,0,24,44,13,8
622975,1,505,0,26,42,3,4
622976,1,505,0,26,44,0,11
622977,1,505,0,25,41,2,14
622978,1,505,0,26,44,4,13
622979,1,505,0,26,44,2,15
622980,1,505,0,26,42,11,5
622981,1,505,0,26,44,3,12
622982,1,505,0,24,42,15,0
622983,1,505,0,25,44,3,11
622984,1,505,0,25,42,0,14
622985,1,505,0,25,41,3,12
622986,1,505,0,24,41,14,14
622987,1,505,0,26,42,4,8
622988,1,505,0,26,42,6,12
622989,1,505,0,24,42,11,1
622990,1,505,0,25,41,0,14
622991,1,505,0,25,42,7,1
622992,1,505,0,26,42,2,0
622993,1,505,0,26,42,8,5
622994,1,505,0,24,43,10,12
622995,1,505,0,26,42,6,1
622996,1,505,0,25,41,14,10
622997,1,505,0,26,42,9,9
622998,1,505,0,24,41,10,11
622999,1,505,0,24,43,11,9
623000,1,505,0,24,42,14,12
623001,1,505,0,26,42,8,4
623002,1,505,0,25,44,13,9
623003,1,505,0,25,41,12,12
623004,1,505,0,24,44,11,12
623005,1,505,0,24,42,13,5
623006,1,505,0,24,42,10,11
623007,1,505,0,25,41,13,12
623008,1,505,0,24,44,9,2
623009,1,505,0,26,42,8,7
623010,1,505,0,24,42,14,5
623011,1,505,0,25,41,2,11
623012,1,505,0,25,41,2,10
623013,1,505,0,25,44,5,11
623014,1,505,0,26,42,9,4
623015,1,505,0,26,41,0,11
623016,1,505,0,24,42,13,1
623017,1,505,0,26,44,11,9
623018,1,505,0,26,43,10,3
623019,1,505,0,24,43,14,1
623020,1,505,0,26,43,5,8
623021,1,505,0,26,42,10,5
623022,1,505,0,24,41,14,15
623023,1,505,0,24,43,12,11
623024,1,505,0,26,43,6,8
623025,1,505,0,25,44,13,14
623026,1,505,0,24,44,8,6
623027,1,505,0,25,42,0,15
623028,1,505,0,24,44,13,0
623029,1,505,0,25,41,1,14
623030,1,505,0,26,42,9,13
623031,1,505,0,26,43,5,4
623032,1,505,0,26,44,1,15
623033,1,505,0,26,44,2,14
623034,1,505,0,26,41,3,14
623035,1,505,0,26,44,9,10
623036,1,505,0,25,44,5,13
623037,1,505,0,24,44,10,2
623038,1,505,0,24,43,11,1
623039,1,505,0,25,44,0,15
623040,1,505,0,26,42,11,9
623041,1,505,0,24,43,13,11
623042,1,505,0,26,42,9,8
623043,1,505,0,24,44,15,2
623044,1,505,0,26,43,11,11
623045,1,505,0,26,42,4,9
623046,1,505,0,24,42,12,6
623047,1,505,0,26,44,5,11
623048,1,505,0,24,43,11,0
623049,1,505,0,26,42,6,8
623050,1,505,0,25,44,6,12
623051,1,505,0,26,43,6,0
623052,1,505,0,26,41,4,11
623053,1,505,0,26,44,5,9
623054,1,505,0,26,44,7,13
623055,1,505,0,24,41,13,12
623056,1,505,0,26,43,7,4
623057,1,505,0,26,42,6,0
623058,1,505,0,26,44,10,0
623059,1,505,0,25,41,14,15
623060,1,505,0,24,42,15,1
623061,1,505,0,24,43,11,6
623062,1,505,0,25,44,8,15
623063,1,505,0,25,44,12,9
623064,1,505,0,26,42,3,6
623065,1,505,0,26,44,7,14
623066,1,505,0,26,42,0,0
623067,1,505,0,26,42,6,6
623068,1,505,0,26,44,6,4
623069,1,505,0,25,41,15,15
623070,1,505,0,26,44,6,14
623071,1,505,0,25,44,8,9
623072,1,505,0,26,42,10,14
623073,1,505,0,25,41,8,10
623074,1,505,0,24,44,11,0
623075,1,505,0,24,43,14,12
623076,1,505,0,24,43,13,0
623077,1,505,0,24,42,13,12
623078,1,505,0,26,39,4,7
623079,1,505,0,26,39,8,6
623080,1,505,0,27,39,9,8
623081,1,505,0,27,40,9,0
623082,1,505,0,27,40,12,8
623083,1,505,0,26,39,1,7
623084,1,505,0,27,40,14,10
623085,1,505,0,26,39,10,9
623086,1,505,0,27,39,1,10
623087,1,505,0,27,40,6,11
623088,1,505,0,26,39,11,3
623089,1,505,0,26,39,15,12
623090,1,505,0,26,39,1,8
623091,1,505,0,27,39,14,12
623092,1,505,0,26,39,14,11
623093,1,505,0,27,39,5,13
623094,1,505,0,26,39,13,6
623095,1,505,0,27,40,14,14
623096,1,505,0,27,39,9,12
623097,1,505,0,27,40,15,2
623098,1,505,0,27,40,7,0
623099,1,505,0,27,40,8,11
623100,1,505,0,27,40,7,2
623101,1,505,0,27,40,7,13
623102,1,505,0,26,39,7,7
623103,1,505,0,27,39,6,8
623104,1,505,0,27,39,13,14
623105,1,505,0,26,39,3,3
623106,1,505,0,27,39,9,13
623107,1,505,0,27,40,8,1
623108,1,505,0,27,41,8,0
623109,1,505,0,26,39,14,12
623110,1,505,0,27,40,10,10
623111,1,505,0,26,39,7,4
623112,1,505,0,26,39,13,8
623113,1,505,0,27,40,11,7
623114,1,505,0,26,39,9,9
623115,1,505,0,27,40,15,15
623116,1,505,0,27,40,7,10
623117,1,505,0,27,40,12,2
623118,1,505,0,26,39,15,2
623119,1,505,0,27,39,13,12
623120,1,505,0,27,39,0,11
623121,1,505,0,27,40,12,7
623122,1,505,0,27,40,8,15
623123,1,505,0,27,39,11,10
623124,1,505,0,26,39,14,2
623125,1,505,0,27,41,13,0
623126,1,505,0,26,39,4,6
623127,1,505,0,27,40,14,8
623128,1,505,0,27,40,9,9
623129,1,505,0,27,40,7,1
623130,1,505,0,26,39,2,6
623131,1,505,0,27,40,11,9
623132,1,505,0,26,39,9,4
623133,1,505,0,27,40,7,15
623134,1,505,0,27,39,10,14
623135,1,505,0,27,39,4,8
623136,1,505,0,27,40,9,12
623137,1,505,0,26,39,14,8
623138,1,505,0,27,39,8,15
623139,1,505,0,27,40,12,1
623140,1,505,0,26,39,9,6
623141,1,505,0,27,39,10,15
623142,1,505,0,27,39,3,8
623143,1,505,0,27,40,15,10
623144,1,505,0,27,39,4,13
623145,1,505,0,27,39,5,9
623146,1,505,0,27,39,13,13
623147,1,505,0,27,40,13,5
623148,1,505,0,27,40,9,11
623149,1,505,0,27,40,13,4
623150,1,505,0,26,39,10,8
623151,1,505,0,27,39,11,14
623152,1,505,0,27,40,8,14
623153,1,505,0,27,40,15,8
623154,1,505,0,27,40,8,7
623155,1,505,0,27,41,10,1
623156,1,505,0,27,39,5,11
623157,1,505,0,27,41,13,1
623158,1,505,0,26,39,3,5
623159,1,505,0,26,39,10,3
623160,1,505,0,26,39,3,8
623161,1,505,0,26,39,1,4
623162,1,505,0,26,39,4,5
623163,1,505,0,27,39,6,15
623164,1,505,0,27,39,1,11
623165,1,505,0,26,39,6,3
623166,1,505,0,27,39,8,13
623167,1,505,0,27,39,7,11
623168,1,505,0,26,39,5,4
623169,1,505,0,26,39,9,10
623170,1,505,0,27,40,15,6
623171,1,505,0,27,40,6,12
623172,1,505,0,27,40,13,6
623173,1,505,0,27,41,11,0
623174,1,505,0,27,39,0,2
623175,1,505,0,26,39,2,5
623176,1,505,0,27,40,9,3
623177,1,505,0,26,39,4,3
623178,1,505,0,27,39,2,11
623179,1,505,0,27,39,5,14
623180,1,505,0,26,39,11,4
623181,1,505,0,27,40,9,13
623182,1,505,0,27,40,8,9
623183,1,505,0,26,39,13,7
623184,1,505,0,27,41,15,1
623185,1,505,0,27,40,15,11
623186,1,505,0,27,39,11,11
623187,1,505,0,27,40,14,4
623188,1,505,0,26,39,15,10
623189,1,505,0,27,40,6,7
623190,1,505,0,27,40,13,13
623191,1,505,0,27,39,6,10
623192,1,505,0,27,40,13,14
623193,1,505,0,27,39,6,9
623194,1,505,0,27,40,9,14
623195,1,505,0,27,40,14,7
623196,1,505,0,26,39,11,11
623197,1,505,0,27,39,6,13
623198,1,505,0,27,40,13,1
623199,1,505,0,26,39,15,7
623200,1,505,0,27,40,9,7
623201,1,505,0,26,39,0,7
623202,1,505,0,26,39,3,9
623203,1,505,0,26,39,4,4
623204,1,505,0,27,40,9,2
623205,1,505,0,27,39,14,13
623206,1,505,0,27,39,7,14
623207,1,505,0,27,39,3,9
623208,1,505,0,26,39,5,7
623209,1,505,0,27,40,15,7
623210,1,505,0,27,40,11,4
623211,1,505,0,26,39,3,10
623212,1,505,0,27,39,6,14
623213,1,505,0,27,40,13,8
623214,1,505,0,27,40,9,4
623215,1,505,0,26,39,6,5
623216,1,505,0,26,39,0,5
623217,1,505,0,27,39,11,13
623218,1,505,0,27,40,11,3
623219,1,505,0,26,39,0,3
623220,1,505,0,27,39,8,8
623221,1,505,0,27,40,6,9
623222,1,505,0,27,39,9,9
623223,1,505,0,26,39,0,4
623224,1,505,0,27,40,10,13
623225,1,505,0,26,39,10,5
623226,1,505,0,26,39,8,8
623227,1,505,0,26,39,7,6
623228,1,505,0,27,39,6,11
623229,1,505,0,26,39,7,9
