ID,RTPCID,Field_9_0_1_33978_001,CreatureID,SpellID,Field_9_0_1_33978_004
1371,2381,0,0,461417,0
1372,2382,0,0,461417,0
1373,2383,0,0,461417,0
1374,2384,0,0,454779,0
1375,2385,0,0,461417,0
1376,2386,0,0,454779,0
1377,2388,0,0,461965,0
1378,2389,0,0,461965,0
1379,2390,0,0,461965,0
1380,2391,0,0,375364,0
1381,2392,0,0,375364,0
1382,2393,0,0,375364,0
1383,2395,0,0,411060,0
1384,2396,0,0,411060,0
1385,2397,0,0,411060,0
1386,2398,0,0,378020,0
1387,2399,0,0,378020,0
1388,2400,0,0,378020,0
1389,2405,0,0,440362,0
1390,2406,0,0,440390,0
1391,2407,0,0,463930,0
1392,2408,0,0,432159,0
1393,2409,0,0,432159,0
1395,2411,0,0,471335,0
1397,2414,0,0,471335,0
1398,2415,0,0,432506,0
1403,2420,0,0,461417,0
1404,2421,0,0,461417,0
1405,2422,0,0,378020,0
1406,2423,0,0,441437,0
1407,2424,0,0,441437,0
1408,2425,0,0,441437,0
1409,2426,0,0,441437,0
1410,2427,0,0,441437,0
1411,2428,0,0,441437,0
1412,2429,0,0,441437,0
1413,2430,0,0,441437,0
1414,2431,0,0,441437,0
1415,2432,0,0,441437,0
1416,2433,0,0,441437,0
1417,2434,0,0,441437,0
1418,2435,0,0,441437,0
1419,2436,0,0,441437,0
1420,2437,0,0,441437,0
1421,2438,0,0,441437,0
1422,2439,0,0,441437,0
1423,2440,0,0,441437,0
1424,2441,0,0,441437,0
1425,2442,0,0,441437,0
1426,2443,0,0,441437,0
1427,2444,0,0,441437,0
1428,2445,0,0,441437,0
1429,2446,0,0,441437,0
1430,2447,0,0,441437,0
1431,2448,0,0,441437,0
1432,2449,0,0,441437,0
1433,2450,0,0,441437,0
1434,2451,0,0,441437,0
1436,2453,0,0,441437,0
1437,2454,0,0,441437,0
1438,2455,0,0,441437,0
1439,2456,0,0,441437,0
1440,2457,0,0,441437,0
1441,2458,0,0,441437,0
1442,2459,0,0,441437,0
1443,2460,0,0,441437,0
1444,2461,0,0,441437,0
1445,2462,0,0,441437,0
1446,2463,0,0,441437,0
1447,2464,0,0,441437,0
1448,2465,0,0,441437,0
1449,2466,0,0,441437,0
1450,2467,0,0,441437,0
1451,2468,0,0,441437,0
1452,2469,0,0,441437,0
1453,2470,0,0,441437,0
1454,2471,0,0,441437,0
1455,2472,0,0,441437,0
1456,2473,0,0,441437,0
1457,2474,0,0,441437,0
1458,2475,0,0,441437,0
1459,2476,0,0,441437,0
1460,2477,0,0,461417,0
1461,2478,0,0,461417,0
1462,2485,0,0,421407,0
1463,2486,0,0,461417,0
1464,2487,0,0,441437,0
1465,2488,0,0,441437,0
1466,2489,0,0,441437,0
1467,2490,0,0,441437,0
1468,2491,0,0,441437,0
1469,2492,0,0,441437,0
1470,2493,0,0,441437,0
1471,2494,0,0,441437,0
1472,2495,0,0,411060,0
1473,2496,0,0,411060,0
1478,2512,0,0,411060,0
1483,2517,0,0,471295,0
1484,2518,0,0,471295,0
1485,2519,0,0,471295,0
1486,2520,0,0,471295,0
1487,2521,0,0,471295,0
1488,2522,0,0,471295,0
1489,2523,0,0,471295,0
1490,2524,0,0,471295,0
1491,2525,0,0,471295,0
1492,2526,0,0,471295,0
1493,2527,0,0,471295,0
1494,2528,0,0,471295,0
1495,2529,0,0,471295,0
1496,2530,0,0,471295,0
1497,2531,0,0,471295,0
1498,2532,0,0,471295,0
1499,2533,0,0,471295,0
1500,2534,0,0,471295,0
1501,2535,0,0,471295,0
1502,2536,0,0,471295,0
1503,2537,0,0,471295,0
1504,2538,0,0,471295,0
1505,2539,0,0,471295,0
1506,2540,0,0,471295,0
1507,2541,0,0,471295,0
1508,2542,0,0,471295,0
1509,2543,0,0,471295,0
1510,2544,0,0,471295,0
1511,2545,0,0,471295,0
1512,2546,0,0,471295,0
1513,2547,0,0,471295,0
1514,2548,0,0,471295,0
1515,2549,0,0,471295,0
1516,2550,0,0,471295,0
1517,2551,0,0,471295,0
1518,2552,0,0,471295,0
1519,2553,0,0,471295,0
1520,2554,0,0,471295,0
1521,2555,0,0,471295,0
1522,2556,0,0,409305,0
1523,2557,0,0,375364,0
1524,2558,0,0,449462,0
1530,2564,0,0,375364,0
1531,2565,0,0,449462,0
1532,2566,0,0,375364,0
1533,2567,0,0,449462,0
1534,2568,0,0,375364,0
1535,2569,0,0,449462,0
1536,2570,0,0,375364,0
1537,2571,0,0,449462,0
1538,2573,0,0,375364,0
1539,2574,0,0,449462,0
1548,2587,0,0,1214501,0
1549,2588,0,0,1214501,0
1550,2589,0,0,1214501,0
1551,2590,0,0,1214501,0
1552,2591,0,0,1214501,0
1553,2592,0,0,1214501,0
1554,2593,0,0,1214501,0
1555,2594,0,0,1214501,0
1556,2595,0,0,1214501,0
1557,2596,0,0,1214501,0
1558,2597,0,0,1214501,0
1559,2598,0,0,1214501,0
1560,2599,0,0,1214501,0
1561,2600,0,0,1214501,0
1562,2601,0,0,1214501,0
1563,2602,0,0,1214501,0
1564,2603,0,0,1214501,0
1565,2604,0,0,1214501,0
1566,2605,0,0,1214501,0
1567,2606,0,0,1214501,0
1568,2607,0,0,1214501,0
1569,2608,0,0,1214501,0
1570,2609,0,0,1214501,0
1571,2610,0,0,1214501,0
1572,2611,0,0,1214501,0
1573,2612,0,0,1214501,0
1574,2622,0,0,392077,0
1575,2636,0,0,392077,0
1576,2637,0,0,392077,0
1578,2685,0,0,392077,0
1579,2687,0,0,392077,0
1580,2698,0,0,375364,0
1581,2699,0,0,449462,0
1582,2710,0,0,446659,0
1583,2712,0,0,446659,0
1584,2715,0,0,446659,0
1585,2716,0,0,446659,0
1586,2718,0,0,446659,0
1587,2720,0,0,446659,0
1588,2721,0,0,446659,0
1589,2722,0,0,446659,0
1590,2723,0,0,446659,0
1591,2733,0,0,461965,0
1593,2801,0,0,446659,0
1595,2805,0,231020,0,0
1597,2807,0,231020,0,0
1598,2808,0,229181,1220628,0
1601,2828,0,0,1214346,0
1602,2829,0,0,1214346,0
1603,2830,0,0,1214346,0
1604,2831,0,0,1214346,0
1605,2832,0,0,1214346,0
1606,2833,0,0,1214346,0
1607,2834,0,0,1214346,0
1608,2835,0,0,1214346,0
1609,2836,0,0,1214346,0
1610,2837,0,0,1214346,0
1611,2838,0,0,1214346,0
1612,2839,0,0,1214346,0
1613,2840,0,0,1214346,0
1614,2841,0,0,1214346,0
1615,2842,0,0,1214346,0
1616,2843,0,0,1214346,0
1618,2845,0,0,1217687,0
1619,2846,0,0,1217814,0
1621,2848,0,0,1217809,0
1622,2849,0,0,1217809,0
1623,2862,0,0,0,732
1624,2863,0,0,0,732
1625,2864,0,0,0,732
1627,2866,0,0,0,732
1628,2867,0,0,0,732
1629,2868,0,0,0,732
1632,2875,0,0,411060,0
1633,2876,0,0,411060,0
1634,2878,0,0,411060,0
1635,2879,0,0,411060,0
1636,2880,0,0,411060,0
1637,2886,0,0,411060,0
1638,2887,0,0,411060,0
1639,2888,0,0,411060,0
1640,2889,0,0,411060,0
1641,2890,0,0,411060,0
1642,2891,0,0,411060,0
1643,2892,0,0,411060,0
1644,2893,0,0,411060,0
1645,2894,0,0,411060,0
1646,2895,0,0,411060,0
1647,2896,0,0,411060,0
1653,2905,0,0,411060,0
1658,2913,0,0,1230672,0
1665,2920,0,0,1231410,0
1666,2921,0,0,1230672,0
1684,2939,0,0,1230672,0
1685,2940,0,0,1230672,0
1686,2941,0,0,1230672,0
1687,2942,0,0,1230672,0
1688,2943,0,0,1230672,0
1689,2944,0,0,1230672,0
1690,2945,0,0,1230672,0
1691,2946,0,0,1230672,0
1692,2947,0,0,1230672,0
1693,2948,0,0,1230672,0
1694,2949,0,0,1230672,0
1695,2950,0,0,1230672,0
1696,2951,0,0,1230672,0
1697,2952,0,0,1230672,0
1698,2953,0,0,1230672,0
1699,2954,0,0,1230672,0
1700,2955,0,0,473270,0
1701,2956,0,0,473270,0
1702,2957,0,0,411060,0
1703,2958,0,0,411060,0
1704,2959,0,0,411060,0
1705,2960,0,0,1230672,0
1706,2961,0,0,1214374,0
1707,2962,0,0,1214374,0
1708,2963,0,0,1214374,0
1709,2964,0,0,1214374,0
1710,2965,0,0,1214374,0
1711,2966,0,0,1214374,0
1712,2967,0,0,1214374,0
1713,2968,0,0,1214374,0
1714,2969,0,0,1214374,0
1715,2970,0,0,1214374,0
1716,2971,0,0,1214374,0
1717,2972,0,0,1214374,0
1718,2973,0,0,1214374,0
1719,2974,0,0,1214374,0
1720,2975,0,0,1214374,0
1721,2976,0,0,1214374,0
1722,2977,0,0,1214374,0
1723,2978,0,0,1214374,0
1726,2981,0,0,1214374,0
1727,2982,0,0,1214374,0
1729,2984,0,0,1214374,0
1732,2987,0,0,1214374,0
1733,2988,0,0,1214374,0
1734,2989,0,0,1214374,0
1735,2990,0,0,1214374,0
1736,2991,0,0,1214374,0
1737,2992,0,0,1214374,0
1739,2994,0,0,1214374,0
1740,2995,0,0,411060,0
1744,2999,0,0,1235639,0
1745,3000,0,0,1235639,0
1746,3001,0,0,1235639,0
1747,3002,0,0,1235639,0
1748,3003,0,0,1235639,0
1749,3004,0,0,1235639,0
1750,3005,0,0,1235639,0
1751,3006,0,0,1235639,0
1752,3007,0,0,1235639,0
1753,3008,0,0,1235639,0
1756,3011,0,0,1235639,0
1757,3012,0,0,1235639,0
1758,3013,0,0,1235984,0
1761,3016,0,0,1235984,0
1762,3017,0,0,1235984,0
1783,3038,0,0,1230672,0
1784,3039,0,0,1214374,0
1786,3065,0,0,1214374,0
1787,3069,0,0,1235639,0
1788,3071,0,0,1230672,0
1791,3074,0,0,1230672,0
1812,3099,0,0,1230672,0
1813,3100,0,0,1214374,0
1814,3101,0,0,1230672,0
1815,3102,0,0,1214374,0
1816,3103,0,0,1230672,0
1817,3104,0,0,1214374,0
1818,3105,0,0,1230672,0
1819,3106,0,0,1214374,0
1820,3107,0,0,1230672,0
1821,3108,0,0,1214374,0
1823,3110,0,0,1214374,0
1824,3111,0,0,1214374,0
1825,3112,0,0,1214374,0
1826,3113,0,0,1214374,0
1827,3114,0,0,1214374,0
1828,3115,0,0,1214374,0
1829,3117,0,0,1230672,0
1837,3125,0,0,446659,0
1838,3129,0,0,411060,0
1842,3133,0,0,375362,0
1843,3148,0,0,1214374,0
1844,3149,0,0,1214374,0
1847,3156,0,0,411060,0
1849,3158,0,0,411060,0
1850,3159,0,0,411060,0
1869,3199,0,0,415889,0
1870,3202,0,0,378020,0
1913,3300,0,0,391977,0
1914,3301,0,0,391977,0
1920,3311,0,0,375364,0
1921,3312,0,0,375364,0
1922,3313,0,0,375364,0
1923,3314,0,0,375364,0
1924,3315,0,0,375364,0
1925,3316,0,0,375364,0
1926,3317,0,0,375364,0
1927,3318,0,0,375364,0
1928,3319,0,0,375364,0
1929,3320,0,0,375364,0
1930,3322,0,0,1247548,0
1931,3323,0,0,1247548,0
1932,3324,0,0,1247552,0
1933,3325,0,0,1247552,0
1940,3340,0,0,1247585,0
1941,3341,0,0,1247585,0
1942,3342,0,0,1247585,0
1943,3343,0,0,1247585,0
1946,3347,0,0,1247585,0
1961,3366,0,0,391977,0
1971,3379,0,0,1248441,0
1972,3380,0,0,1248441,0
1973,3381,0,0,391977,0
1974,3382,0,0,1247585,0
1981,3389,0,0,391977,0
1987,3397,0,0,1214374,0
1988,3398,0,0,1230672,0
1989,3399,0,0,1214374,0
1990,3400,0,0,1230672,0
1991,3401,0,0,1214374,0
1992,3402,0,0,1214374,0
1993,3403,0,0,1230672,0
1994,3404,0,0,1230672,0
1995,3405,0,0,1214374,0
1996,3406,0,0,1230672,0
1997,3407,0,0,1214374,0
1998,3408,0,0,1230672,0
1999,3409,0,0,1214374,0
2001,3425,0,0,1252001,0
2002,3426,0,0,1252001,0
2003,3427,0,0,1252001,0
2004,3428,0,0,1252001,0
2005,3432,0,0,378020,0
2007,3439,0,0,375364,0
2008,3440,0,237198,1217500,0
2010,3443,0,0,1235984,0
2011,3444,0,0,1235984,0
2014,3447,0,0,1214374,0
2015,3448,0,0,1230672,0
2016,3449,0,0,1214374,0
2017,3450,0,0,1230672,0
2018,3451,0,0,1255799,0
2019,3452,0,0,375362,0
2020,3456,0,0,1256096,0
2022,3466,0,0,1256102,0
2023,3467,0,0,1256103,0
2024,3468,0,0,1256103,0
2025,3469,0,0,1256104,0
2026,3470,0,0,1256120,0
2027,3471,0,0,1256122,0
2032,3486,0,0,411060,0
2045,3499,0,0,396120,0
2048,3502,0,0,1246018,0
2049,3503,0,0,1246018,0
2064,3518,0,0,392077,0
2066,3543,0,0,1260834,0
2067,3545,0,0,1260834,0
2068,3546,0,0,1260834,0
2069,3547,0,0,1260834,0
2090,3574,0,0,1246018,0
2234,3732,0,0,1261431,0
2235,3733,0,0,1261432,0
2245,3743,0,0,1214374,0
2246,3744,0,0,1261431,0
2247,3745,0,0,1261432,0
2267,3787,0,0,1261434,0
2268,3788,0,0,1261435,0
2269,3789,0,0,1261435,0
2270,3790,0,0,1261435,0
2271,3791,0,0,1261435,0
2272,3812,0,0,375362,0
2273,3816,0,0,375362,0
2274,3819,0,0,375362,0
2275,3821,0,0,1214374,0
2277,3828,0,0,411060,0
2278,3829,0,0,411060,0
2279,3830,0,0,411060,0
2302,3860,0,0,375364,0
2319,3927,0,0,1261426,0
2320,3928,0,0,1261435,0
2321,3929,0,0,1261434,0
2322,3930,0,0,1261427,0
2347,3963,0,0,0,0
2376,4066,0,0,1271546,0
2377,4067,0,0,1271546,0
2378,4068,0,0,1271546,0
2394,4105,0,0,444004,0
2395,4106,0,0,444004,0
2396,4107,0,0,444004,0
2397,4108,0,0,444004,0
2398,4109,0,0,444004,0
2399,4110,0,0,444004,0
2416,4112,0,0,0,0
2424,4143,0,0,375364,0
2425,4145,0,0,375364,0
2426,4147,0,0,375364,0
2427,4149,0,0,375364,0
2428,4151,0,0,375364,0
2429,4153,0,0,375364,0
2430,4157,0,0,375364,0
2431,4159,0,0,375364,0
2432,4161,0,0,375364,0
2433,4163,0,0,375364,0
2434,4164,0,0,375364,0
2435,4169,0,0,375364,0
2436,4178,0,0,375364,0
2437,4180,0,0,375364,0
2438,4182,0,0,375364,0
2439,4183,0,0,375364,0
2440,4190,0,0,375364,0
2441,4193,0,0,375364,0
2442,4197,0,0,375364,0
2443,4199,0,0,375364,0
2444,4201,0,0,375364,0
2445,4203,0,0,375364,0
2446,4205,0,0,375364,0
2447,4207,0,0,375364,0
2448,4209,0,0,1272762,0
2453,4215,0,0,1256706,0
2454,4218,0,0,441437,0
2455,4219,0,0,441437,0
2456,4220,0,0,441437,0
2457,4221,0,0,441437,0
2458,4222,0,0,441437,0
2459,4223,0,0,441437,0
2460,4224,0,0,392077,0
2461,4225,0,0,392077,0
2462,4226,0,0,392077,0
2463,4227,0,0,392077,0
2464,4228,0,0,411060,0
2465,4234,0,0,446659,0
2466,4235,0,0,0,0
2489,4258,0,0,411060,0
2490,4259,0,0,411060,0
2491,4260,0,0,411060,0
2492,4261,0,0,411060,0
2493,4262,0,0,411060,0
2494,4263,0,0,411060,0
2495,4264,0,0,411060,0
2496,4265,0,0,411060,0
2497,4266,0,0,411060,0
2498,4267,0,0,411060,0
2499,4268,0,0,411060,0
2500,4269,0,0,411060,0
2501,4270,0,0,411060,0
2502,4271,0,0,411060,0
2503,4272,0,0,411060,0
2505,4297,0,0,1230672,0
2506,4298,0,0,1214374,0
2507,4299,0,0,1277476,0
2508,4300,0,0,1277476,0
2516,4311,0,0,391977,0
2517,4318,0,0,370568,0
2519,4331,0,0,1256706,0
2521,4364,0,244441,0,0
2523,4366,0,0,392077,0
2524,4401,0,0,392077,0
2525,4402,0,0,392077,0
2526,4403,0,0,392077,0
2527,4404,0,0,392077,0
2530,4451,0,0,1283555,0
2531,4452,0,0,1283555,0
2532,4453,0,0,1283555,0
2533,4454,0,0,1283555,0
2534,4455,0,0,0,775
2535,4513,0,0,392077,0
2537,4519,0,0,1283920,0
2538,4520,0,0,1283920,0
2541,4523,0,0,1283851,0
2542,4524,0,0,1283853,0
2543,4525,0,0,1283852,0
2544,4526,0,0,1283851,0
2545,4527,0,0,1283853,0
2546,4528,0,0,1283852,0
2547,4529,0,0,1283851,0
2548,4530,0,0,1283853,0
2549,4531,0,0,1283852,0
2550,4532,0,0,1283852,0
2551,4533,0,0,1283851,0
2552,4534,0,0,1283853,0
2553,4535,0,0,1283851,0
2554,4536,0,0,1283853,0
2555,4537,0,0,1283852,0
2556,4540,0,245746,0,0
2557,4541,0,245746,0,0
2558,4543,0,0,1283851,0
2559,4544,0,0,1283853,0
2560,4545,0,0,1283852,0
2561,4550,0,0,1283851,0
2562,4551,0,0,1283853,0
2563,4552,0,0,1283852,0
2564,4553,0,0,1283851,0
2565,4554,0,0,1283853,0
2566,4555,0,0,1283852,0
2567,4558,0,0,1283851,0
2568,4559,0,0,1283853,0
2569,4560,0,0,1283852,0
2570,4575,0,0,411060,0
2572,4603,0,0,411060,0
2573,4604,0,0,1284737,0
2574,4605,0,0,1284737,0
2575,4606,0,0,1284737,0
2576,4611,0,0,342837,0
2598,4633,0,0,1227318,0
2599,4634,0,0,1227318,0
2600,4635,0,0,1227318,0
2601,4636,0,0,1227318,0
2611,4646,0,0,1227318,0
2612,4647,0,0,1227318,0
2614,4649,0,0,1227318,0
2615,4650,0,0,1227318,0
2616,4651,0,0,1227318,0
2617,4652,0,0,1227318,0
2621,4656,0,0,1227318,0
2622,4657,0,0,1227318,0
2623,4670,0,0,351309,0
2625,4708,0,0,411060,0
2627,4746,0,256817,0,0
2628,4747,0,0,411060,0
2629,4748,0,0,411060,0
2630,4749,0,0,411060,0
2631,4750,0,0,411060,0
2632,4751,0,0,411060,0
2633,4752,0,0,411060,0
2634,4753,0,0,411060,0
2635,4767,0,0,1238806,0
2637,4770,0,0,1286560,0
2638,4771,0,0,1286560,0
2639,4772,0,0,1286560,0
2640,4773,0,0,1286560,0
2641,4774,0,0,1286560,0
2642,4775,0,0,1286560,0
2643,4776,0,0,1286560,0
2644,4777,0,0,1286560,0
2645,4778,0,0,1286560,0
2646,4779,0,0,1286560,0
2647,4780,0,0,1286560,0
2648,4781,0,0,1286560,0
2649,4782,0,0,1286560,0
2650,4783,0,0,1286560,0
2651,4784,0,0,1286560,0
2652,4785,0,0,1286560,0
2653,4792,0,0,374389,0
2654,4819,0,0,1286560,0
2655,4820,0,0,1286560,0
2656,4821,0,0,1286560,0
2657,4822,0,0,1286560,0
2658,4823,0,0,1286560,0
2659,4824,0,0,1286560,0
2660,4825,0,0,1286560,0
2661,4826,0,0,1286560,0
2662,4827,0,0,1286560,0
2663,4828,0,0,1286560,0
2664,4829,0,0,1286560,0
2665,4830,0,0,1286560,0
2666,4831,0,0,1286560,0
2667,4832,0,0,1286560,0
2668,4833,0,0,1286560,0
2669,4834,0,0,1286560,0
2670,4836,0,0,1286560,0
2671,4858,0,245569,0,0
2673,4896,0,0,375362,0
2676,4926,0,0,1261186,0
2681,4933,0,0,375362,0
2682,4934,0,0,375362,0
2695,4975,0,0,375362,0
2696,4976,0,0,375362,0
2697,4977,0,0,375362,0
2698,4978,0,0,375362,0
2700,4980,0,0,375362,0
2701,4981,0,0,375362,0
2702,4982,0,0,375362,0
2703,4983,0,0,375362,0
2704,4984,0,0,375362,0
2705,4985,0,0,375364,0
2706,4986,0,0,449462,0
2707,4987,0,0,449462,0
2708,4988,0,0,375364,0
2709,4989,0,0,375364,0
2710,4990,0,0,449462,0
2711,4991,0,0,375364,0
2712,4992,0,0,449462,0
2713,4993,0,0,449462,0
2714,4994,0,0,375364,0
2741,5038,0,0,375364,0
2755,5068,0,0,411060,0
2756,5070,0,0,411060,0
2757,5090,0,0,396120,0
2764,5118,0,0,1294001,0
2765,5119,0,0,1294001,0
2766,5120,0,0,1294001,0
2767,5121,0,0,1294001,0
2768,5122,0,0,1294001,0
2769,5123,0,0,1294001,0
2770,5124,0,0,1294001,0
2908,5277,0,0,1294437,0
2912,5290,0,0,1294658,0
2913,5288,0,0,1294658,0
2920,5329,0,0,411060,0
2921,5360,0,0,357208,0
2922,5361,0,0,357208,0
2923,5362,0,0,357208,0
2924,5363,0,0,357208,0
2925,5364,0,0,359073,0
2926,5365,0,0,359073,0
2927,5366,0,0,359073,0
2928,5367,0,0,359073,0
2929,5369,0,0,1297944,0
2930,5370,0,0,1297944,0
2931,5371,0,0,1297944,0
2932,5372,0,0,1297944,0
2933,5373,0,0,1297944,0
2934,5374,0,0,1297944,0
2935,5375,0,0,1297944,0
2936,5376,0,0,1297944,0
2937,5377,0,0,1297944,0
2938,5378,0,0,1297944,0
2939,5379,0,0,1297944,0
2940,5380,0,0,1297944,0
2941,5381,0,0,1297944,0
2942,5382,0,0,1297944,0
2943,5383,0,0,1297944,0
2944,5384,0,0,1297944,0
2945,5385,0,0,1297944,0
2946,5386,0,0,1297944,0
2947,5387,0,0,1297944,0
2948,5388,0,0,1297944,0
2949,5389,0,0,1297944,0
2950,5390,0,0,1297944,0
2951,5411,0,0,411060,0
2954,5414,0,0,411060,0
2955,5451,0,0,1283920,0
2956,5462,0,0,411060,0
2958,5464,0,0,411060,0
2959,5465,0,0,411060,0
2960,5466,0,0,411060,0
2961,5467,0,0,411060,0
2962,5468,0,0,411060,0
2963,5469,0,0,411060,0
2964,5470,0,0,411060,0
2970,5481,0,0,355936,0
2971,5482,0,0,355936,0
2972,5483,0,0,355936,0
2973,5484,0,0,355936,0
2974,5497,0,0,1230672,0
2975,5508,0,0,411060,0
2976,5509,0,0,411060,0
2977,5520,0,0,1266699,0
2979,5522,0,0,1266699,0
2980,5527,0,0,342837,0
2982,5533,0,0,1309306,0
2983,5534,0,0,1309306,0
2985,5556,0,0,1311114,0
2986,5557,0,0,1311114,0
2988,5563,0,0,1295623,0
2989,5566,0,0,370568,0
2990,5567,0,0,370568,0
2991,5568,0,0,370568,0
2992,5569,0,0,370568,0
2993,5570,0,0,370568,0
2994,5571,0,0,370568,0
2995,5572,0,0,370568,0
2996,5573,0,0,370568,0
2997,5574,0,0,370568,0
2998,5575,0,0,370568,0
2999,5576,0,0,370568,0
3000,5577,0,0,370568,0
3001,5578,0,0,370568,0
3002,5579,0,0,370568,0
3003,5580,0,0,370568,0
3004,5581,0,0,370568,0
3005,5582,0,0,370568,0
3006,5583,0,0,370568,0
3007,5584,0,0,370568,0
3008,5585,0,0,370568,0
3009,5586,0,0,370568,0
3010,5587,0,0,370568,0
3011,5588,0,0,370568,0
3012,5589,0,0,370568,0
3013,5590,0,0,370568,0
3014,5591,0,0,370568,0
3015,5592,0,0,370568,0
3016,5593,0,0,370568,0
3017,5594,0,0,370568,0
3018,5595,0,0,370568,0
3019,5596,0,0,370568,0
3020,5597,0,0,370568,0
3021,5598,0,0,370568,0
3022,5599,0,0,370568,0
3023,5600,0,0,370568,0
3024,5601,0,0,370568,0
3025,5602,0,0,370568,0
3026,5603,0,0,370568,0
3027,5604,0,0,370568,0
3028,5605,0,0,370568,0
3029,5606,0,0,370568,0
3030,5607,0,0,370568,0
3031,5608,0,0,370568,0
3032,5609,0,0,370568,0
3033,5610,0,0,370568,0
3034,5611,0,0,370568,0
3035,5612,0,0,370568,0
3036,5613,0,0,370568,0
3037,5614,0,0,370568,0
3038,5615,0,0,370568,0
3039,5616,0,0,370568,0
3040,5617,0,0,370568,0
3041,5618,0,0,370568,0
3042,5619,0,0,370568,0
3043,5620,0,0,370568,0
3044,5621,0,0,370568,0
3045,5622,0,0,370568,0
3046,5623,0,0,370568,0
3047,5624,0,0,370568,0
3048,5625,0,0,370568,0
3049,5626,0,0,370568,0
3050,5627,0,0,370568,0
3051,5628,0,0,370568,0
3052,5629,0,0,370568,0
3053,5630,0,0,370568,0
3054,5631,0,0,370568,0
3055,5632,0,0,370568,0
3056,5633,0,0,370568,0
3057,5634,0,0,370568,0
3058,5635,0,0,370568,0
3059,5636,0,0,370568,0
3060,5637,0,0,370568,0
3061,5638,0,0,370568,0
3062,5639,0,0,370568,0
3063,5640,0,0,370568,0
3064,5641,0,0,370568,0
3065,5642,0,0,370568,0
3066,5643,0,0,370568,0
3067,5644,0,0,370568,0
3068,5645,0,0,370568,0
3069,5646,0,0,370568,0
3070,5647,0,0,370568,0
3071,5648,0,0,370568,0
3072,5649,0,0,370568,0
3073,5650,0,0,370568,0
3132,5716,0,0,370568,0
3133,5717,0,0,370568,0
3134,5718,0,0,370568,0
3135,5719,0,0,370568,0
3136,5720,0,0,370568,0
3137,5721,0,0,370568,0
3138,5722,0,0,370568,0
3139,5723,0,0,370568,0
3140,5724,0,0,370568,0
3141,5725,0,0,370568,0
3142,5726,0,0,370568,0
3143,5727,0,0,370568,0
3144,5728,0,0,370568,0
3145,5729,0,0,370568,0
3146,5730,0,0,370568,0
3147,5731,0,0,370568,0
3148,5732,0,0,370568,0
3149,5733,0,0,370568,0
3150,5734,0,0,370568,0
3151,5735,0,0,370568,0
3152,5736,0,0,370568,0
3153,5737,0,0,370568,0
3154,5738,0,0,370568,0
3155,5739,0,0,370568,0
3156,5740,0,0,370568,0
3157,5741,0,0,370568,0
3158,5742,0,0,370568,0
3159,5743,0,0,370568,0
3160,5744,0,0,370568,0
3161,5745,0,0,370568,0
3162,5746,0,0,370568,0
3163,5747,0,0,370568,0
3164,5748,0,0,370568,0
3165,5749,0,0,370568,0
3166,5750,0,0,370568,0
3167,5751,0,0,370568,0
3168,5752,0,0,370568,0
3169,5753,0,0,370568,0
3170,5754,0,0,370568,0
3171,5755,0,0,370568,0
3172,5756,0,0,370568,0
3173,5757,0,0,370568,0
3174,5758,0,0,370568,0
3175,5759,0,0,370568,0
3176,5760,0,0,370568,0
3177,5761,0,0,370568,0
3178,5762,0,0,370568,0
3179,5763,0,0,370568,0
3180,5764,0,0,370568,0
3181,5765,0,0,370568,0
3182,5766,0,0,370568,0
3183,5767,0,0,370568,0
3184,5768,0,0,370568,0
3185,5769,0,0,370568,0
3186,5770,0,0,370568,0
3187,5771,0,0,370568,0
3188,5772,0,0,370568,0
3189,5773,0,0,370568,0
3190,5774,0,0,370568,0
3191,5775,0,0,370568,0
3192,5776,0,0,370568,0
3193,5777,0,0,370568,0
3194,5778,0,0,370568,0
3195,5779,0,0,370568,0
3196,5780,0,0,370568,0
3197,5781,0,0,370568,0
3198,5782,0,0,370568,0
3199,5783,0,0,370568,0
3200,5784,0,0,370568,0
3201,5785,0,0,370568,0
3202,5786,0,0,370568,0
3203,5787,0,0,370568,0
3204,5788,0,0,370568,0
3205,5789,0,0,370568,0
3206,5790,0,0,370568,0
3207,5791,0,0,370568,0
3208,5792,0,0,370568,0
3209,5793,0,0,370568,0
3210,5794,0,0,370568,0
3211,5795,0,0,370568,0
3212,5796,0,0,370568,0
3213,5797,0,0,370568,0
3214,5798,0,0,370568,0
3215,5799,0,0,370568,0
3216,5800,0,0,370568,0
3217,5801,0,0,370568,0
3218,5802,0,0,370568,0
3219,5803,0,0,370568,0
3220,5804,0,0,370568,0
3221,5805,0,0,370568,0
3222,5806,0,0,370568,0
3223,5807,0,0,370568,0
3224,5808,0,0,370568,0
3225,5809,0,0,370568,0
3226,5810,0,0,370568,0
3227,5811,0,0,370568,0
3228,5812,0,0,370568,0
3229,5813,0,0,370568,0
3230,5814,0,0,370568,0
3231,5815,0,0,370568,0
3232,5816,0,0,370568,0
3233,5817,0,0,370568,0
3234,5818,0,0,370568,0
3235,5819,0,0,370568,0
3236,5820,0,0,370568,0
3237,5821,0,0,370568,0
3238,5822,0,0,370568,0
3239,5823,0,0,370568,0
3240,5824,0,0,370568,0
3241,5825,0,0,370568,0
3242,5826,0,0,370568,0
3243,5827,0,0,370568,0
3244,5828,0,0,370568,0
3245,5829,0,0,370568,0
3246,5830,0,0,370568,0
