ID,InitialAnimID,LoopAnimID,AnimKitID,Field_12_0_0_63967_003
13158,-1,51,0,0
13159,-1,53,0,0
13160,-1,14,0,0
13161,-1,123,0,0
13162,-1,-1,4452,0
13163,-1,193,0,0
13164,-1,-1,3761,0
13165,-1,146,0,0
13166,-1,123,0,0
13167,-1,53,0,0
13168,-1,-1,4463,0
13169,-1,-1,3761,0
13170,-1,134,0,0
13171,-1,137,0,0
13172,-1,9,0,0
13173,-1,55,0,0
13174,-1,53,0,0
13175,-1,-1,2708,0
13176,-1,-1,1725,0
13177,-1,-1,1725,0
13178,-1,52,0,0
13179,-1,54,0,0
13180,-1,52,0,0
13181,-1,54,0,0
13182,-1,28,0,0
13183,-1,656,0,0
13184,-1,-1,3565,0
13185,-1,-1,3050,0
13186,-1,49,0,0
13187,-1,-1,4469,0
13188,-1,-1,4470,0
13189,-1,-1,4471,0
13190,-1,125,0,0
13191,-1,-1,4473,0
13192,-1,49,0,0
13193,-1,107,0,0
13194,-1,-1,2783,0
13195,-1,-1,4476,0
13196,-1,-1,4479,0
13197,-1,124,0,0
13198,-1,53,0,0
13199,-1,125,0,0
13200,-1,52,0,0
13201,-1,54,0,0
13202,-1,53,0,0
13203,-1,51,0,0
13204,-1,-1,562,0
13205,-1,-1,4484,0
13206,-1,57,0,0
13207,-1,672,0,0
13208,-1,9,0,0
13209,-1,674,0,0
13210,-1,-1,2662,0
13211,-1,-1,2661,0
13212,-1,55,0,0
13213,-1,-1,2662,0
13214,-1,9,0,0
13215,-1,216,0,0
13216,-1,49,0,0
13217,-1,110,0,0
13218,-1,-1,4492,0
13219,-1,-1,759,0
13220,-1,-1,4494,0
13221,-1,-1,4493,0
13222,-1,-1,4495,0
13223,-1,734,0,0
13224,-1,52,0,0
13225,-1,-1,4496,0
13226,-1,54,0,0
13227,-1,58,0,0
13228,-1,53,0,0
13229,-1,74,0,0
13230,-1,-1,624,0
13231,-1,18,0,0
13232,-1,53,0,0
13233,-1,51,0,0
13234,-1,53,0,0
13235,-1,-1,2662,0
13236,-1,-1,2661,0
13237,-1,-1,4498,0
13238,-1,-1,759,0
13239,-1,153,0,0
13240,-1,89,0,0
13241,-1,-1,946,0
13242,-1,126,0,0
13243,-1,-1,534,0
13244,-1,-1,4501,0
13245,-1,-1,4502,0
13246,-1,-1,4503,0
13247,518,520,0,0
13248,114,115,0,0
13249,-1,-1,4506,0
13250,-1,118,0,0
13251,-1,-1,4506,0
13252,-1,-1,4508,0
13253,-1,-1,4507,0
13254,-1,-1,4430,0
13255,105,109,0,0
13256,-1,-1,3293,0
13257,114,115,0,0
13258,-1,55,0,0
13259,-1,124,0,0
13260,-1,-1,2661,0
13261,-1,-1,2662,0
13262,-1,124,0,0
13263,-1,32,0,0
13264,-1,57,0,0
13265,-1,49,0,0
13266,-1,114,0,0
13267,-1,107,0,0
13268,-1,52,0,0
13269,-1,54,0,0
13270,-1,51,0,0
13271,-1,54,0,0
13272,-1,-1,2662,0
13273,-1,-1,5004,0
13274,-1,9,0,0
13275,-1,54,0,0
13276,-1,52,0,0
13277,-1,54,0,0
13278,-1,51,0,0
13279,-1,51,0,0
13280,-1,9,0,0
13281,-1,-1,4521,0
13282,-1,107,0,0
13283,-1,108,0,0
13284,-1,-1,3569,0
13285,-1,-1,4519,0
13286,-1,107,0,0
13287,-1,214,0,0
13288,-1,-1,4521,0
13289,-1,54,0,0
13290,-1,55,0,0
13291,-1,54,0,0
13292,-1,124,0,0
13293,-1,-1,2866,0
13294,-1,51,0,0
13295,-1,-1,2662,0
13296,-1,-1,2661,0
13297,-1,-1,2662,0
13298,-1,-1,2661,0
13299,-1,-1,1004,0
13300,-1,-1,2662,0
13301,-1,-1,4529,0
13302,-1,-1,4528,0
13303,-1,125,0,0
13304,-1,-1,1918,0
13305,-1,-1,4531,0
13306,-1,55,0,0
13307,-1,54,0,0
13308,-1,55,0,0
13309,-1,10,0,0
13310,-1,664,0,0
13311,-1,666,0,0
13312,-1,55,0,0
13313,-1,199,0,0
13314,106,110,0,0
13315,-1,-1,2661,0
13316,-1,67,0,0
13317,-1,-1,2064,0
13318,-1,126,0,0
13319,-1,123,0,0
13320,-1,125,0,0
13321,-1,-1,1918,0
13322,-1,52,0,0
13323,-1,54,0,0
13324,-1,123,0,0
13325,-1,0,0,0
13326,-1,-1,4541,0
13327,-1,-1,4542,0
13328,-1,213,0,0
13329,-1,-1,1267,0
13330,-1,107,0,0
13331,-1,136,0,0
13332,-1,-1,4545,0
13333,-1,-1,4546,0
13334,-1,107,0,0
13335,-1,224,0,0
13336,-1,54,0,0
13337,-1,124,0,0
13338,-1,124,0,0
13339,-1,124,0,0
13340,-1,124,0,0
13341,-1,124,0,0
13342,-1,124,0,0
13343,-1,124,0,0
13344,-1,124,0,0
13345,-1,124,0,0
13346,-1,53,0,0
13347,-1,-1,2662,0
13348,-1,-1,4547,0
13349,-1,-1,4548,0
13350,-1,-1,2661,0
13351,-1,-1,2661,0
13352,-1,-1,2662,0
13353,-1,-1,4409,0
13354,-1,126,0,0
13355,-1,-1,4551,0
13356,-1,225,0,0
13357,-1,16,0,0
13358,-1,9,0,0
13359,-1,-1,4569,0
13360,-1,-1,4570,0
13361,-1,-1,1625,0
13362,-1,120,0,0
13363,-1,-1,4571,0
13364,-1,-1,4445,0
13365,-1,-1,4612,0
13366,-1,37,0,0
13367,-1,39,0,0
13368,-1,-1,4574,0
13369,-1,54,0,0
13370,-1,121,0,0
13371,-1,6,0,0
13372,-1,-1,4576,0
13373,-1,269,0,0
13374,-1,107,0,0
13375,-1,9,0,0
13376,-1,55,0,0
13377,-1,-1,4581,0
13378,-1,-1,4582,0
13379,-1,181,0,0
13380,-1,0,0,0
13381,-1,9,0,0
13382,-1,14,0,0
13383,-1,-1,4588,0
13384,-1,-1,4341,0
13385,-1,14,0,0
13386,-1,-1,4590,0
13387,-1,-1,4591,0
13388,-1,-1,2454,0
13389,-1,120,0,0
13390,-1,-1,4541,0
13391,-1,38,0,0
13392,-1,9,0,0
13393,-1,49,0,0
13394,-1,110,0,0
13395,-1,564,0,0
13396,-1,550,0,0
13397,-1,61,0,0
13398,-1,136,0,0
13399,-1,10,0,0
13400,123,-1,0,0
13401,-1,-1,2661,0
13402,-1,55,0,0
13403,-1,16,0,0
13404,-1,61,0,0
13405,-1,61,0,0
13406,112,111,0,0
13407,-1,10,0,0
13408,-1,61,0,0
13409,-1,61,0,0
13410,-1,-1,4598,0
13411,-1,0,0,0
13412,-1,118,0,0
13413,-1,75,0,0
13414,-1,107,0,0
13415,-1,130,0,0
13416,108,-1,0,0
13417,-1,124,0,0
13418,-1,124,0,0
13419,-1,-1,4603,0
13420,-1,-1,4604,0
13421,-1,25,0,0
13422,-1,124,0,0
13423,-1,16,0,0
13424,-1,-1,4607,0
13425,-1,-1,4608,0
13426,-1,-1,4609,0
13427,-1,-1,4610,0
13428,-1,-1,4605,0
13429,-1,-1,4606,0
13430,-1,-1,4613,0
13431,-1,114,0,0
13432,-1,-1,4385,0
13433,-1,-1,720,0
13434,-1,48,0,0
13435,-1,48,0,0
13436,-1,85,0,0
13437,-1,54,0,0
13438,-1,54,0,0
13439,-1,336,0,0
13440,-1,-1,2935,0
13441,-1,-1,3426,0
13442,215,216,0,0
13443,-1,54,0,0
13444,-1,74,0,0
13445,-1,74,0,0
13446,-1,-1,4622,0
13447,-1,-1,5875,0
13448,-1,-1,4190,0
13449,-1,-1,1246,0
13450,-1,736,0,0
13451,-1,51,0,0
13452,-1,214,0,0
13453,-1,52,0,0
13454,-1,89,0,0
13455,-1,51,0,0
13456,-1,-1,4624,0
13457,-1,123,0,0
13458,-1,-1,4625,0
13459,-1,89,0,0
13460,-1,28,0,0
13461,-1,656,0,0
13462,-1,89,0,0
13463,-1,25,0,0
13464,-1,656,0,0
13465,-1,16,0,0
13466,-1,-1,4630,0
13467,-1,53,0,0
13468,-1,51,0,0
13469,-1,9,0,0
13470,-1,48,0,0
13471,-1,49,0,0
13472,-1,-1,5985,0
13473,-1,9,0,0
13474,-1,59,0,0
13475,-1,53,0,0
13476,-1,55,0,0
13477,-1,118,0,0
13478,-1,213,0,0
13479,-1,107,0,0
13480,-1,114,0,0
13481,-1,10,0,0
13482,-1,-1,4638,0
13483,-1,111,0,0
13484,-1,-1,4635,0
13485,-1,-1,4636,0
13486,-1,64,0,0
13487,-1,-1,1372,0
13488,-1,126,0,0
13489,-1,-1,4637,0
13490,-1,125,0,0
13491,-1,111,0,0
13492,-1,57,0,0
13493,-1,-1,4639,0
13494,-1,-1,1467,0
13495,-1,229,0,0
13496,-1,-1,4640,0
13497,-1,10,0,0
13498,-1,213,0,0
13499,-1,-1,4299,0
13500,-1,340,0,0
13501,-1,-1,4694,0
13502,-1,-1,4696,0
13503,-1,-1,1896,0
13504,-1,94,0,0
13505,-1,225,0,0
13506,-1,9,0,0
13507,52,-1,0,0
13508,-1,54,0,0
13509,-1,-1,680,0
13510,-1,-1,4386,0
13511,-1,202,0,0
13512,-1,125,0,0
13513,-1,-1,4687,0
13514,-1,-1,4688,0
13515,-1,-1,1077,0
13516,-1,57,0,0
13517,-1,125,0,0
13518,-1,68,0,0
13519,-1,-1,2661,0
13520,-1,37,0,0
13521,-1,-1,4655,0
13522,-1,-1,4657,0
13523,-1,10,0,0
13524,-1,-1,954,0
13525,-1,-1,4658,0
13526,-1,0,0,0
13527,-1,-1,4661,0
13528,-1,-1,4663,0
13529,-1,-1,2734,0
13530,-1,-1,1579,0
13531,-1,17,0,0
13532,-1,-1,2662,0
13533,-1,30,0,0
13534,-1,55,0,0
13535,-1,-1,4664,0
13536,-1,96,0,0
13537,-1,-1,2963,0
13538,-1,10,0,0
13539,-1,-1,4665,0
13540,-1,-1,4666,0
13541,-1,96,0,0
13542,-1,118,0,0
13543,-1,-1,4668,0
13544,-1,-1,4669,0
13545,-1,-1,4697,0
13546,-1,-1,533,0
13547,-1,-1,4521,0
13548,-1,-1,4698,0
13549,-1,-1,4699,0
13550,-1,-1,4541,0
13551,-1,-1,2662,0
13552,-1,304,0,0
13553,-1,52,0,0
13554,-1,125,0,0
13555,-1,51,0,0
13556,-1,53,0,0
13557,-1,53,0,0
13558,-1,-1,4712,0
13559,-1,-1,4700,0
13560,-1,-1,4720,0
13561,-1,656,0,0
13562,-1,-1,4715,0
13563,-1,-1,4718,0
13564,-1,52,0,0
13565,-1,10,0,0
13566,-1,-1,4730,0
13567,-1,53,0,0
13568,-1,-1,4731,0
13569,-1,-1,1413,0
13570,-1,-1,2243,0
13571,-1,-1,3235,0
13572,-1,-1,4674,0
13573,-1,52,0,0
13574,-1,-1,4796,0
13575,-1,125,0,0
13576,-1,-1,3736,0
13577,-1,-1,3423,0
13578,-1,-1,4678,0
13579,-1,51,0,0
13580,-1,53,0,0
13581,-1,9,0,0
13582,-1,125,0,0
13583,-1,52,0,0
13584,-1,-1,2662,0
13585,-1,-1,4679,0
13586,-1,125,0,0
13587,-1,1,0,0
13588,-1,-1,4680,0
13589,-1,125,0,0
13590,-1,-1,2661,0
13591,-1,52,0,0
13592,-1,-1,4684,0
13593,-1,77,0,0
13594,-1,656,0,0
13595,-1,-1,4692,0
13596,-1,125,0,0
13597,-1,124,0,0
13598,-1,-1,3308,0
13599,-1,-1,4324,0
13600,-1,-1,533,0
13601,-1,14,0,0
13602,-1,353,0,0
13603,-1,281,0,0
13604,-1,123,0,0
13605,-1,129,0,0
13606,-1,-1,4706,0
13607,-1,-1,4705,0
13608,-1,-1,4707,0
13609,-1,-1,4711,0
13610,-1,-1,4713,0
13611,-1,49,0,0
13612,-1,6,0,0
13613,-1,124,0,0
13614,-1,-1,4638,0
13615,-1,-1,4717,0
13616,-1,-1,4719,0
13617,-1,-1,4722,0
13618,-1,-1,4721,0
13619,-1,125,0,0
13620,-1,-1,4724,0
13621,-1,-1,4717,0
13622,-1,-1,4725,0
13623,-1,-1,4726,0
13624,-1,9,0,0
13625,-1,-1,4732,0
13626,-1,201,0,0
13627,-1,202,0,0
13628,-1,54,0,0
13629,-1,53,0,0
13630,-1,-1,4734,0
13631,-1,-1,4735,0
13632,-1,124,0,0
13633,-1,-1,4737,0
13634,-1,125,0,0
13635,-1,54,0,0
13636,-1,-1,4741,0
13637,-1,14,0,0
13638,-1,-1,4742,0
13639,105,109,0,0
13640,-1,46,0,0
13641,-1,-1,4744,0
13642,-1,10,0,0
13643,-1,-1,4748,0
13644,-1,-1,4747,0
13645,-1,-1,4753,0
13646,-1,-1,4754,0
13647,-1,-1,4750,0
13648,-1,-1,4751,0
13649,-1,-1,4752,0
13650,-1,51,0,0
13651,-1,54,0,0
13652,-1,-1,4757,0
13653,-1,53,0,0
13654,-1,202,0,0
13655,-1,224,0,0
13656,-1,125,0,0
13657,-1,-1,4755,0
13658,-1,-1,4756,0
13659,-1,350,0,0
13660,-1,99,0,0
13661,-1,126,0,0
13662,-1,52,0,0
13663,-1,54,0,0
13664,-1,124,0,0
13665,-1,124,0,0
13666,-1,-1,3090,0
13667,-1,124,0,0
13668,-1,-1,4761,0
13669,-1,32,0,0
13670,-1,-1,1632,0
13671,-1,52,0,0
13672,-1,54,0,0
13673,-1,-1,4762,0
13674,-1,-1,4763,0
13675,-1,27,0,0
13676,-1,58,0,0
13677,-1,9,0,0
13678,-1,74,0,0
13679,-1,124,0,0
13680,-1,-1,3090,0
13681,-1,121,0,0
13682,-1,125,0,0
13683,-1,-1,3951,0
13684,-1,9,0,0
13685,-1,125,0,0
13686,-1,54,0,0
13687,-1,125,0,0
13688,-1,9,0,0
13689,-1,9,0,0
13690,-1,-1,4765,0
13691,-1,-1,4767,0
13692,-1,125,0,0
13693,-1,54,0,0
13694,-1,-1,4766,0
13695,-1,48,0,0
13696,112,111,0,0
13697,-1,107,0,0
13698,-1,-1,4768,0
13699,-1,49,0,0
13700,-1,107,0,0
13701,-1,-1,4769,0
13702,-1,-1,4770,0
13703,-1,10,0,0
13704,-1,124,0,0
13705,-1,53,0,0
13706,-1,-1,1575,0
13707,-1,54,0,0
13708,-1,-1,1000,0
13709,-1,52,0,0
13710,-1,53,0,0
13711,-1,-1,4773,0
13712,-1,-1,2633,0
13713,-1,51,0,0
13714,-1,53,0,0
13715,-1,-1,4777,0
13716,-1,-1,4778,0
13717,-1,-1,4779,0
13718,-1,105,0,0
13719,-1,49,0,0
13720,-1,46,0,0
13721,-1,9,0,0
13722,-1,-1,4784,0
13723,-1,-1,4785,0
13724,-1,10,0,0
13725,-1,51,0,0
13726,-1,53,0,0
13727,-1,-1,4788,0
13728,-1,-1,4789,0
13729,-1,227,0,0
13730,-1,-1,4790,0
13731,-1,-1,4792,0
13732,-1,-1,4793,0
13733,-1,52,0,0
13734,-1,125,0,0
13735,-1,-1,4794,0
13736,-1,181,0,0
13737,-1,-1,4905,0
13738,-1,-1,4798,0
13739,-1,-1,4799,0
13740,-1,-1,4801,0
13741,-1,-1,4800,0
13742,-1,-1,4906,0
13743,-1,121,0,0
13744,-1,280,0,0
13745,-1,282,0,0
13746,-1,283,0,0
13747,-1,51,0,0
13748,-1,124,0,0
13749,-1,124,0,0
13750,-1,54,0,0
13751,37,193,0,0
13752,-1,193,0,0
13753,-1,51,0,0
13754,-1,124,0,0
13755,-1,-1,4807,0
13756,-1,181,0,0
13757,-1,51,0,0
13758,-1,52,0,0
13759,-1,54,0,0
13760,-1,10,0,0
13761,-1,-1,4351,0
13762,-1,52,0,0
13763,-1,10,0,0
13764,-1,10,0,0
13765,-1,54,0,0
13766,-1,52,0,0
13767,-1,54,0,0
13768,-1,-1,4811,0
13769,-1,-1,3565,0
13770,-1,52,0,0
13771,-1,54,0,0
13772,-1,-1,4812,0
13773,-1,-1,4813,0
13774,-1,55,0,0
13775,-1,350,0,0
13776,-1,-1,4819,0
13777,-1,-1,4816,0
13778,-1,54,0,0
13779,-1,26,0,0
13780,-1,55,0,0
13781,-1,124,0,0
13782,-1,-1,4820,0
13783,-1,52,0,0
13784,-1,54,0,0
13785,-1,-1,4202,0
13786,-1,53,0,0
13787,-1,52,0,0
13788,-1,54,0,0
13789,-1,181,0,0
13790,-1,53,0,0
13791,-1,-1,4821,0
13792,-1,-1,4822,0
13793,-1,58,0,0
13794,-1,-1,4823,0
13795,-1,-1,4824,0
13796,106,48,0,0
13797,-1,49,0,0
13798,-1,110,0,0
13799,-1,49,0,0
13800,-1,-1,4830,0
13801,-1,-1,4829,0
13802,-1,-1,4831,0
13803,-1,158,0,0
13804,-1,110,0,0
13805,-1,49,0,0
13806,-1,124,0,0
13807,-1,-1,4843,0
13808,-1,-1,4835,0
13809,-1,-1,4838,0
13810,-1,-1,4838,0
13811,-1,-1,4839,0
13812,-1,-1,4842,0
13813,-1,-1,4945,0
13814,-1,125,0,0
13815,-1,125,0,0
13816,-1,-1,4844,0
13817,-1,-1,4845,0
13818,-1,-1,4846,0
13819,106,110,0,0
13820,110,110,0,0
13821,-1,-1,3654,0
13822,-1,-1,4848,0
13823,110,110,0,0
13824,-1,14,0,0
13825,-1,-1,4850,0
13826,-1,-1,4852,0
13827,-1,-1,4854,0
13828,-1,-1,4847,0
13829,-1,-1,4855,0
13830,106,110,0,0
13831,-1,55,0,0
13832,-1,126,0,0
13833,-1,59,0,0
13834,-1,-1,4856,0
13835,-1,-1,4857,0
13836,-1,-1,4858,0
13837,-1,-1,4859,0
13838,-1,-1,4864,0
13839,-1,-1,1652,0
13840,-1,654,0,0
13841,-1,111,0,0
13842,-1,9,0,0
13843,-1,-1,3308,0
13844,-1,-1,3308,0
13845,-1,6,0,0
13846,-1,-1,4391,0
13847,-1,52,0,0
13848,-1,54,0,0
13849,-1,-1,4870,0
13850,-1,-1,4789,0
13851,-1,-1,4875,0
13852,-1,52,0,0
13853,-1,54,0,0
13854,-1,-1,4872,0
13855,-1,-1,4873,0
13856,-1,-1,4874,0
13857,-1,-1,3308,0
13858,-1,95,0,0
13859,-1,-1,4878,0
13860,-1,-1,4879,0
13861,-1,-1,2507,0
13862,-1,654,0,0
13863,-1,-1,4877,0
13864,-1,-1,4876,0
13865,-1,9,0,0
13866,-1,0,0,0
13867,-1,9,0,0
13868,-1,-1,4880,0
13869,-1,-1,4882,0
13870,-1,121,0,0
13871,-1,107,0,0
13872,-1,-1,4891,0
13873,-1,-1,4888,0
13874,-1,-1,8034,0
13875,-1,55,0,0
13876,-1,107,0,0
13877,-1,125,0,0
13878,-1,125,0,0
13879,-1,51,0,0
13880,-1,51,0,0
13881,-1,124,0,0
13882,-1,188,0,0
13883,-1,53,0,0
13884,-1,54,0,0
13885,-1,-1,4894,0
13886,-1,-1,4895,0
13887,-1,124,0,0
13888,-1,125,0,0
13889,-1,53,0,0
13890,-1,-1,4896,0
13891,-1,-1,4897,0
13892,-1,110,0,0
13893,-1,49,0,0
13894,-1,51,0,0
13895,-1,53,0,0
13896,-1,124,0,0
13897,-1,-1,4898,0
13898,-1,125,0,0
13899,-1,25,0,0
13900,-1,-1,4180,0
13901,-1,-1,4899,0
13902,-1,-1,4180,0
13903,-1,-1,4900,0
13904,-1,-1,4180,0
13905,-1,-1,4180,0
13906,-1,-1,4180,0
13907,-1,-1,4180,0
13908,-1,-1,4901,0
13909,-1,214,0,0
13910,-1,215,0,0
13911,-1,-1,4903,0
13912,-1,-1,3090,0
13913,-1,9,0,0
13914,-1,-1,2708,0
13915,-1,-1,4912,0
13916,-1,-1,4911,0
13917,-1,-1,4862,0
13918,-1,-1,4863,0
13919,-1,107,0,0
13920,-1,108,0,0
13921,50,188,0,0
13922,-1,61,0,0
13923,-1,-1,4913,0
13924,-1,-1,2206,0
13925,-1,118,0,0
13926,-1,121,0,0
13927,-1,-1,4916,0
13928,-1,-1,4917,0
13929,-1,51,0,0
13930,-1,32,0,0
13931,-1,-1,4918,0
13932,-1,-1,3234,0
13933,-1,-1,2880,0
13934,-1,10,0,0
13935,-1,-1,4919,0
13936,-1,53,0,0
13937,-1,9,0,0
13938,-1,-1,4921,0
13939,-1,55,0,0
13940,-1,129,0,0
13941,-1,-1,7463,0
13942,-1,-1,3565,0
13943,-1,-1,6579,0
13944,-1,51,0,0
13945,-1,53,0,0
13946,-1,-1,4888,0
13947,-1,-1,4922,0
13948,-1,126,0,0
13949,-1,-1,4890,0
13950,-1,-1,4923,0
13951,-1,-1,4924,0
13952,-1,1,0,0
13953,-1,9,0,0
13954,-1,6,0,0
13955,-1,-1,4932,0
13956,-1,-1,4931,0
13957,-1,-1,4934,0
13958,-1,39,0,0
13959,-1,51,0,0
13960,-1,53,0,0
13961,-1,5,0,0
13962,-1,51,0,0
13963,-1,124,0,0
13964,-1,16,0,0
13965,-1,-1,4946,0
13966,-1,-1,5091,0
13967,-1,-1,5090,0
13968,52,125,0,0
13969,-1,-1,1625,0
13970,112,107,0,0
13971,-1,-1,4951,0
13972,-1,-1,4953,0
13973,-1,-1,4759,0
13974,-1,-1,4921,0
13975,-1,-1,4880,0
13976,-1,14,0,0
13977,-1,-1,4954,0
13978,-1,-1,4955,0
13979,-1,52,0,0
13980,-1,126,0,0
13981,-1,-1,4891,0
13982,-1,-1,4956,0
13983,-1,502,0,0
13984,-1,-1,4951,0
13985,-1,55,0,0
13986,-1,54,0,0
13987,-1,52,0,0
13988,-1,-1,4963,0
13989,-1,10,0,0
13990,-1,52,0,0
13991,-1,125,0,0
13992,-1,0,0,0
13993,-1,25,0,0
13994,-1,-1,4973,0
13995,-1,-1,4974,0
13996,-1,-1,4785,0
13997,-1,-1,4964,0
13998,-1,-1,4965,0
13999,-1,51,0,0
14000,-1,53,0,0
14001,-1,-1,4792,0
14002,-1,9,0,0
14003,-1,-1,4967,0
14004,-1,59,0,0
14005,-1,55,0,0
14006,-1,111,0,0
14007,-1,-1,4971,0
14008,-1,-1,3897,0
14009,-1,-1,759,0
14010,-1,-1,4242,0
14011,-1,-1,4977,0
14012,-1,42,0,0
14013,-1,52,0,0
14014,-1,53,0,0
14015,-1,9,0,0
14016,-1,-1,4984,0
14017,-1,9,0,0
14018,-1,115,0,0
14019,-1,-1,4986,0
14020,-1,-1,4987,0
14021,-1,-1,4988,0
14022,-1,-1,5073,0
14023,-1,-1,4994,0
14024,-1,-1,3528,0
14025,-1,-1,4993,0
14026,-1,-1,4997,0
14027,-1,-1,4998,0
14028,-1,-1,3532,0
14029,-1,55,0,0
14030,-1,-1,4999,0
14031,-1,54,0,0
14032,-1,-1,5000,0
14033,-1,-1,5002,0
14034,-1,9,0,0
14035,-1,9,0,0
14036,-1,14,0,0
14037,-1,-1,3258,0
14038,-1,-1,5007,0
14039,-1,-1,5006,0
14040,-1,-1,5008,0
14041,-1,10,0,0
14042,-1,-1,5006,0
14043,-1,16,0,0
14044,-1,-1,5011,0
14045,-1,-1,5899,0
14046,-1,55,0,0
14047,-1,-1,1525,0
14048,-1,-1,1525,0
14049,-1,-1,1525,0
14050,-1,-1,4551,0
14051,-1,-1,759,0
14052,-1,-1,4397,0
14053,-1,107,0,0
14054,-1,51,0,0
14055,-1,53,0,0
14056,-1,10,0,0
14057,-1,62,0,0
14058,-1,123,0,0
14059,-1,129,0,0
14060,-1,54,0,0
14061,-1,-1,3654,0
14062,-1,132,0,0
14063,-1,125,0,0
14064,-1,-1,4797,0
14065,-1,-1,7564,0
14066,-1,9,0,0
14067,-1,53,0,0
14068,-1,52,0,0
14069,106,110,0,0
14070,-1,125,0,0
14071,-1,49,0,0
14072,-1,51,0,0
14073,-1,53,0,0
14074,-1,6,0,0
14075,-1,54,0,0
14076,-1,124,0,0
14077,-1,100,0,0
14078,-1,54,0,0
14079,-1,107,0,0
14080,-1,-1,5037,0
14081,-1,-1,3909,0
14082,-1,-1,4089,0
14083,-1,-1,5038,0
14084,-1,-1,5039,0
14085,-1,111,0,0
14086,-1,112,0,0
14087,-1,111,0,0
14088,-1,32,0,0
14089,-1,111,0,0
14090,-1,-1,4828,0
14091,-1,-1,5041,0
14092,-1,-1,3629,0
14093,-1,-1,3546,0
14094,-1,-1,4595,0
14095,-1,-1,5042,0
14096,-1,-1,1878,0
14097,-1,51,0,0
14098,-1,-1,5053,0
14099,-1,54,0,0
14100,-1,-1,5112,0
14101,-1,-1,5054,0
14102,-1,-1,5074,0
14103,-1,-1,5057,0
14104,-1,-1,5066,0
14105,-1,-1,5063,0
14106,-1,107,0,0
14107,-1,-1,3926,0
14108,-1,108,0,0
14109,-1,-1,5065,0
14110,-1,-1,5067,0
14111,-1,-1,5068,0
14112,-1,-1,5069,0
14113,-1,-1,2980,0
14114,-1,-1,5075,0
14115,-1,-1,2661,0
14116,-1,-1,2662,0
14117,-1,51,0,0
14118,-1,53,0,0
14119,-1,9,0,0
14120,-1,-1,5076,0
14121,-1,-1,3531,0
14122,-1,-1,5079,0
14123,-1,0,0,0
14124,-1,-1,5055,0
14125,-1,-1,5080,0
14126,-1,-1,5082,0
14127,-1,108,0,0
14128,-1,123,0,0
14129,-1,-1,5083,0
14130,-1,110,0,0
14131,-1,-1,5086,0
14132,-1,-1,5084,0
14133,-1,107,0,0
14134,112,111,0,0
14135,-1,59,0,0
14136,-1,-1,5087,0
14137,-1,-1,5089,0
14138,-1,121,0,0
14139,-1,-1,3525,0
14140,-1,-1,3525,0
14141,-1,55,0,0
14142,-1,-1,5094,0
14143,-1,51,0,0
14144,-1,53,0,0
14145,-1,9,0,0
14146,-1,225,0,0
14147,-1,213,0,0
14148,-1,51,0,0
14149,-1,53,0,0
14150,-1,10,0,0
14151,-1,-1,5100,0
14152,-1,-1,5101,0
14153,-1,-1,5107,0
14154,-1,-1,5105,0
14155,-1,-1,5106,0
14156,-1,-1,2881,0
14157,-1,654,0,0
14158,-1,9,0,0
14159,-1,-1,5115,0
14160,-1,25,0,0
14161,-1,-1,5116,0
14162,-1,-1,5117,0
14163,-1,82,0,0
14164,-1,121,0,0
14165,-1,51,0,0
14166,-1,32,0,0
14167,-1,-1,7574,0
14168,-1,52,0,0
14169,54,-1,0,0
14170,-1,125,0,0
14171,-1,52,0,0
14172,-1,54,0,0
14173,-1,52,0,0
14174,-1,124,0,0
14175,-1,52,0,0
14176,-1,55,0,0
14177,112,111,0,0
14178,-1,-1,5117,0
14179,-1,478,0,0
14180,-1,51,0,0
14181,-1,51,0,0
14182,-1,53,0,0
14183,-1,94,0,0
14184,-1,-1,5132,0
14185,-1,-1,5119,0
14186,-1,0,0,0
14187,-1,68,0,0
14188,-1,54,0,0
14189,-1,125,0,0
14190,-1,88,0,0
14191,-1,125,0,0
14192,-1,49,0,0
14193,106,-1,0,0
14194,-1,-1,5138,0
14195,-1,-1,1581,0
14196,-1,51,0,0
14197,-1,125,0,0
14198,-1,125,0,0
14199,-1,-1,5137,0
14200,-1,94,0,0
14201,-1,-1,4400,0
14202,-1,111,0,0
14203,-1,111,0,0
14204,-1,125,0,0
14205,-1,-1,4771,0
14206,-1,-1,4849,0
14207,-1,-1,1581,0
14208,-1,-1,1581,0
14209,-1,-1,1581,0
14210,-1,-1,1581,0
14211,-1,-1,1581,0
14212,-1,-1,5141,0
14213,-1,-1,3897,0
14214,-1,10,0,0
14215,-1,-1,5144,0
14216,-1,17,0,0
14217,-1,9,0,0
14218,-1,-1,5150,0
14219,-1,-1,5150,0
14220,-1,-1,5153,0
14221,-1,-1,5154,0
14222,-1,654,0,0
14223,-1,32,0,0
14224,-1,14,0,0
14225,-1,123,0,0
14226,-1,-1,1652,0
14227,-1,126,0,0
14228,-1,-1,5151,0
14229,-1,54,0,0
14230,-1,124,0,0
14231,-1,51,0,0
14232,-1,9,0,0
14233,-1,125,0,0
14234,-1,32,0,0
14235,-1,125,0,0
14236,-1,-1,5159,0
14237,-1,-1,3897,0
14238,-1,62,0,0
14239,-1,62,0,0
14240,-1,-1,5164,0
14241,-1,-1,7620,0
14242,-1,-1,6740,0
