ID,Name,Language
6128,fick\b,0
6129,\bmichaelmyers\b,0
6130,\bmilkahase\b,0
6131,\bmilkakuh\b,0
6132,\bmistst[ue]+ck\b,0
6133,\bmoesen,0
6134,\bmöse,0
6135,\bmuschi,0
6136,\bnachgeburt\b,0
6137,\bnazghul\b,0
6138,\bnegerin\b,0
6139,\bnikoleinchen\b,0
6140,\bonkeltom\b,0
6141,\bpimmel,0
6142,\bpimper,0
6143,\bpommespapst\b,0
6144,\bpopobumser\b,0
6145,\bporno,0
6146,\bprincess,0
6147,\bprinz\b,0
6148,\brammstein\b,0
6149,\brasputin\b,0
6150,\bredbull\b,0
6151,\brichthofen\b,0
6152,\bsarin\b,0
6153,\bschlampe,0
6154,\bschwanz,0
6155,\bsith\b,0
6156,\bsmeagol\b,0
6157,\bsohngottes\b,0
6158,\bspikelee\b,0
6159,\bsplintercell\b,0
6160,\bsuicide\b,0
6161,\bsuizidhoden\b,0
6162,\bterrortunte\b,0
6163,\btitanrosette\b,0
6164,\btittenmaus\b,0
6165,\btylerdurden\b,0
6166,\bvagimampf\b,0
6167,\bvanginus\b,0
6168,\bvotzentroll\b,0
6169,\bwarcrack\b,0
6170,\bwinnipuuh\b,0
6171,\bwixxoor\b,0
6172,\bwowdiablo\b,0
6173,\bxerox\b,0
6174,schlampe\b,0
6175,zipfe?l\b,0
6176,\bzuhälter,0
6177,\bzwergpimmel\b,0
6341,butthhead,0
6361,\bfu[ck]+[aeiou]+,0
6838,\baasgeier\b,3
6839,\babgefuckt\b,3
6840,\babgespritzt\b,3
6841,\babkacken\b,3
6842,\babseiler\b,3
6843,\babspritzen\b,3
6844,\bachselhaarratte\b,3
6845,\bachsellecker\b,3
6846,\baffenarsch\b,3
6847,\baffengesicht\b,3
6848,\banalbürste\b,3
6849,\banalerotiker\b,3
6850,\banalgeburt\b,3
6851,\banalintruder\b,3
6852,\banalkriecher\b,3
6853,\banalrakete\b,3
6854,\banalsex\b,3
6855,\banaltranse\b,3
6856,\banaltrompete\b,3
6857,\banus\b,3
6858,\banwichsen\b,3
6859,\barier\b,3
6860,\barmleuchter\b,3
6861,\barsch,3
6862,\barsch\b,3
6863,\barse\b,3
6864,\barsehole\b,3
6865,\baryan\b,3
6866,\basselarsch\b,3
6867,\basylantensau\b,3
6868,\bausgeburt\b,3
6869,\bausländer,3
6870,\bbabystrich\b,3
6871,\bbahnhofsbücker\b,3
6872,\bbaumhure\b,3
6873,\bbazille\b,3
6874,\bbehämmert\b,3
6875,\bbeschissen\b,3
6876,\bbeschneiden\b,3
6877,\bbeschnitten\b,3
6878,\bbettnässer\b,3
6879,\bbeutelratte\b,3
6880,\bbillighure\b,3
6881,\bblas\b,3
6882,\bbollen\b,3
6883,\bbordsteinschwalbe\b,3
6884,\bbrechmittel\b,3
6885,\bbuk*ake\b,3
6886,\bbumsbalken\b,3
6887,\bbumsbrötchen\b,3
6888,\bbumsen\b,3
6889,\bbumser\b,3
6890,\bcallboy\b,3
6891,\bcallgirl\b,3
6892,\bcanaille\b,3
6893,\bcann[aio]bis\b,3
6894,\bcocaine\b,3
6895,\bcocksucker\b,3
6896,\bdämlack\b,3
6897,\bdämlich,3
6898,\bdarmdübel\b,3
6899,\bdaumenlutscher\b,3
6900,\bdeppl?\b,3
6901,\bdickarsch\b,3
6902,\bdickschädel\b,3
6903,\bdildo\b,3
6904,\bdildolutscher\b,3
6905,\bdirne\b,3
6906,\bdödel\b,3
6907,\bdoofbacke\b,3
6908,\bdoofmann\b,3
6909,\bdopamin\b,3
6910,\bdorfdepp\b,3
6911,\bdösbattl\b,3
6912,\bdöskopf\b,3
6913,\bdreckfurz\b,3
6914,\bdrecks,3
6915,\bdroge\b,3
6916,\bdummdödel\b,3
6917,\bdummfick\b,3
6918,\bdummschlumpf\b,3
6919,\bdummschwätzer\b,3
6920,\bdummschwein\b,3
6921,\bdunkelmann\b,3
6922,\bdurchficken\b,3
6923,\bdurchgefickt\b,3
6924,\bdurchnehmen\b,3
6925,\bdurchvögeln\b,3
6926,\beichelbirne\b,3
6928,\bchampagne\b,2
6929,\bcherokee \b,2
6930,\bcognac\b,2
6931,\bcopulate\b,2
6932,\bcorona\b,2
6933,\bcrack\b,2
6934,\bdamned\b,2
6935,\bdeepthroat\b,2
6936,\bdietpills\b,2
6937,\bdope\b,2
6938,\becstacy\b,2
6939,\bextasy\b,2
6940,\bfornicat,2
6941,\bfusck,2
6942,\bfux,2
6943,\bghb\b,2
6944,\bgranddragon\b,2
6945,\bguiness\b,2
6946,\bhash\b,2
6947,\bhustler\b,2
6948,\bjackdaniels\b,2
6949,\bjennajameson\b,2
6950,\bjessicadee\b,2
6951,\bjeweldenyle\b,2
6952,\bjillkelly\b,2
6953,\bjimbeam\b,2
6954,\bjosecuervo\b,2
6955,\bjuliashton\b,2
6956,\bkaradavis\b,2
6957,\bkif\b,2
6958,\bkikkityler \b,2
6959,\bkylacole\b,2
6960,\bkylieireland\b,2
6961,\blancegear \b,2
6962,\blarryflynt\b,2
6963,\blecher\b,2
6964,\bloloferrari\b,2
6965,\blunalane\b,2
6966,\bmaltliquor\b,2
6967,\bmariacheca\b,2
6968,\bmariatakagi\b,2
6969,\bmarisadiaz \b,2
6970,\bmarkdalton  \b,2
6971,\bmarkwolff \b,2
6972,\bmarycarey \b,2
6973,\bmimimiyagi\b,2
6974,\bnympho\b,2
6975,\bobsession\b,2
6976,\bopiate\b,2
6977,\borgie\b,2
6978,\bpornstar\b,2
6979,\bprepubescent\b,2
6980,\bredneck\b,2
6981,\breneelarue\b,2
6982,\bryanconner \b,2
6983,\bryanwagner \b,2
6984,\bsarastjames \b,2
6985,\btraceyadams\b,2
6986,\btracilords\b,2
6987,\btylerfaith\b,2
6988,\burethra\b,2
6989,\bveronicahart\b,2
6990,\bweed\b,2
6991,\bwildturkey\b,2
6992,hefner\b,2
6993,\basiacarrera\b,2
6994,\baurorasnow\b,2
6995,\bbacardi\b,2
6996,\bscat\b,2
6997,\bscatology\b,2
6998,\bschnapps\b,2
6999,\bselenasteele\b,2
7000,\bsexy\b,2
7001,\bsherriangel\b,2
7002,\bskeetskeet\b,2
7003,\bvagina,2
7004,\bagentorange\b,2
7005,\baids\b,2
7006,\bal[ck]ohol,2
7007,\balecpowers\b,2
7008,\balexwilcox\b,2
7009,\banal\b,2
7010,\bangeladevi\b,2
7011,\bangeldust\b,2
7012,\bbeer\b,2
7013,\beomer\b,2
7014,butthhead,2
7015,\bsodomize\b,2
7016,\bsodomy\b,2
7017,\bsunsetthomas\b,2
7018,\bsylviasaint\b,2
7019,\btequila\b,2
7020,\bterapatrick\b,2
7021,\bthc\b,2
7022,\btiabella\b,2
7023,\btommycruise\b,2
7024,\btonyzerega\b,2
7025,\bvincevouyer\b,2
7027,\bvulva\b,2
7028,\bw[ei]+n[ei]+r\b,2
7029,\bwhiskey\b,2
7030,\bwillclark\b,2
7031,aryan\b,2
7032,nazi\b,2
7033,\banth?rax\b,2
7034,\bbotox\b,2
7035,\bcairne\b,2
7036,\bcrackdealer\b,2
7037,king\b,2
7038,\bdarthjedi\b,2
7039,\bdenethor\b,2
7040,\bduke,2
7042,\bebola\b,2
7043,f[ue]+rst\b,2
7044,\beternalhoden\b,2
7045,\beuthanasie\b,2
7046,\bfick,2
7047,\bfrozenthrone\b,2
7048,\bgandhi\b,2
7049,\bganja,2
7050,\bgoebbels\b,2
7051,\bgott\b,2
7052,\bhgar\b,2
7053,\bheiland\b,2
7054,\bhendrix\b,2
7055,\bheroin,2
7056,porno\b,2
7057,\b[gk]adafi\b,2
7058,\bkiffer,2
7059,\bklitori,2
7060,\bkpd\b,2
7061,\bmariuhanna\b,2
7063,\bmeisteryoda\b,2
7064,\bmengele\b,2
7065,fick\b,2
7066,\bmichaelmyers\b,2
7067,\bmilkahase\b,2
7068,\bmilkakuh\b,2
7069,\bnazghul\b,2
7070,\bporno,2
7071,\bprincess,2
7072,\bprinz\b,2
7073,\brammstein\b,2
7074,\brasputin\b,2
7075,\bredbull\b,2
7076,\brichthofen\b,2
7077,\bsarin\b,2
7078,\bsith\b,2
7079,\bsmeagol\b,2
7080,\bspikelee\b,2
7081,\bsplintercell\b,2
7082,\bsuicide\b,2
7083,\btylerdurden\b,2
7084,\bvagimampf\b,2
7085,\bvanginus\b,2
7086,\bvotzentroll\b,2
7087,\bwarcrack\b,2
7088,\bwinnipuuh\b,2
7089,\bwixxoor\b,2
7090,\bwowdiablo\b,2
7091,\bxerox\b,2
7092,\babsinthe\b,2
7093,\babsolut\b,2
7095,\bpussy,2
7096,\brape\b,2
7097,\baceofspades\b,2
7098,\bchinks\b,2
7099,\bdikes\b,2
7100,\bdildos\b,2
7101,\bsativa\b,2
7102,\bindica\b,2
7103,\bdike\b,2
7104,\braped\b,2
7105,\braping\b,2
7106,\bdyke\b,2
7107,\bmj\b,2
7108,\bdoobie\b,2
7109,\bjunk[ie],2
7110,\bdefecat,2
7111,\balquaeda\b,2
7112,\bamerikkkan\b,2
7113,\bamphetamine\b,2
7114,\bejaculate\b,2
7115,\bscrotum,2
7116,\bfisting\b,2
7117,\baryan,2
7118,\bbackdoor\b,2
7119,titt[iey]*s\b,2
7120,\bbi\b,2
7121,\bbigfatasscow\b,2
7122,bondage\b,2
7123,boobs\b,2
7124,breast\b,2
7125,\bbuttocks\b,2
7126,\b[ck]oitus,2
7127,\bcondom,2
7128,\bdahoe\b,2
7129,\bdamn\b,2
7130,\bdi[ae][rh]+ea,2
7131,\bdirtyho\b,2
7132,\bdomination\b,2
7133,\bdutch\b,2
7134,\benema\b,2
7135,\berotic,2
7136,jackass\b,2
7137,\bfacism\b,2
7138,\bfakeboobs\b,2
7139,\bfart\b,2
7140,\bfetish,2
7141,fetish\b,2
7142,\bfilthymuslim\b,2
7143,\bfocker\b,2
7144,\bforeplay\b,2
7145,\bforeskin\b,2
7146,\bfrottage\b,2
7147,\bfuk\b,2
7148,\bfukass\b,2
7150,\bgenital,2
7151,\bgenitals\b,2
7152,\bgigolo\b,2
7153,\bgonorrhea\b,2
7154,\bgrummz\b,2
7155,\bhentail\b,2
7156,\bholocaust\b,2
7157,\bhorny\b,2
7158,\bhot\b,2
7159,\bj.*jameson\b,2
7160,\blesb\b,2
7161,\blesbian\b,2
7162,pussy\b,2
7163,\blingerie\b,2
7164,\blube\b,2
7165,\blubricant\b,2
7166,\blust\b,2
7167,\basshole,2
7168,\bfingerbang\b,2
7169,\bgangbang\b,2
7170,\bgangrape\b,2
7171,\bpussies\b,2
7172,\brapes\b,2
7173,\bfags\b,2
7174,boob,2
7175,\bblowjob,2
7176,\bfeces,2
7177,\bnipple,2
7178,nipples\b,2
7179,prostitute,2
7180,\bcoke\b,2
7181,\bmorphine\b,2
7182,\bnudity\b,2
7183,\bnuts\b,2
7184,\bpagan\b,2
7185,\bperv\b,2
7186,\bpervert\b,2
7187,\bpiss\b,2
7188,\bplayboy\b,2
7189,\bplaygirl\b,2
7190,\bpolish\b,2
7191,\bprebubescent\b,2
7192,\bqueer\b,2
7193,\breich\b,2
7194,\br.*jeremy\b,2
7195,\bscrew\b,2
7196,\bseamen\b,2
7197,\bspreadmylegs\b,2
7198,\bstripper,2
7199,\bsuck\b,2
7200,\bsukkitdown\b,2
7201,\bswingers\b,2
7202,\bteabag,2
7203,\bterrorist\b,2
7204,\bthickbush\b,2
7205,\bthreesome\b,2
7206,\bsnatch,2
7207,\bupdabut\b,2
7208,\bvasect,2
7210,cock\b,2
7211,blowjob\b,2
7212,\btardpopsicle\b,2
7213,\burmom\b,2
7214,\bturdsplat\b,2
7215,\bchokeoncocks\b,2
7216,\blittlearse\b,2
7217,\bholybijesis\b,2
7218,\bniggs\b,2
7219,\bsacofricosis\b,2
7220,\bpolesmokers\b,2
7221,\bsega\b,2
7222,\bsex,2
7223,\bshadowbane\b,2
7225,\bshiznit\b,2
7226,\bshortbus\b,2
7227,\berection\b,2
7228,\bsmoked\b,2
7229,\bsnowwhite\b,2
7230,\boral\b,2
7231,\bsperm,2
7232,\bpoop\b,2
7233,\bspluge\b,2
7234,\bsuck,2
7235,\bsupermario\b,2
7236,support,2
7237,\bsex\b,2
7238,\bsuppuku\b,2
7239,\bsirbong\b,2
7240,\bspank\b,2
7241,\bspeculum\b,2
7242,\burinat,2
7243,\bvenereal\b,2
7244,\bvirgin\b,2
7245,\badvil\b,2
7246,\bamputee\b,2
7247,\bamtrak\b,2
7248,\banis\b,2
7249,\banolinctus\b,2
7250,\bantichrist\b,2
7251,\barathorn\b,2
7252,\barian\b,2
7253,\barsonist\b,2
7254,\bblackenstein\b,2
7255,\bblacksabbath\b,2
7256,\bbnet\b,2
7257,\bbootylicious\b,2
7258,\bbra\b,2
7259,\bchinaman\b,2
7260,\bchronik\b,2
7261,\bcolgate\b,2
7262,\bcoprophagy\b,2
7263,\bcrackhead\b,2
7264,\bdammit\b,2
7265,\bdarky\b,2
7266,\bdarvocet\b,2
7267,\bdatabasesys\b,2
7268,\bdeckardcain\b,2
7269,\bdr\b,2
7270,\bdukeofwhales\b,2
7271,\bdumbass\b,2
7272,\becstasy\b,2
7273,\bensign\b,2
7274,\bfcuk\b,2
7275,\bferrari\b,2
7276,\bfetus,2
7277,\bfockerz\b,2
7278,\bfooker\b,2
7279,cunt\b,2
7280,\bghandi\b,2
7281,\bgofukyorself\b,2
7282,\bgonadian\b,2
7283,\bgoochgravy\b,2
7284,\bgookenator\b,2
7285,\bhemplock\b,2
7286,\bherpies\b,2
7287,\bhomoerectus\b,2
7288,\bhore\b,2
7289,\bhotdamn\b,2
7290,\bhungelf\b,2
7291,\bindian\b,2
7292,\birapekids\b,2
7293,\bironchef\b,2
7294,\bjc\b,2
7295,\bjedi\b,2
7296,\b[gj]en[ao]cide\b,2
7297,\bjugs\b,2
7298,\bklismaphilia\b,2
7299,\bkokigami\b,2
7300,\bkoon\b,2
7301,\bkosherpork\b,2
7302,\blardass\b,2
7303,\blaurabush\b,2
7304,\bmarlboroman\b,2
7305,\bmasterbaiter\b,2
7306,\bmaxipad\b,2
7307,\bmenstrual\b,2
7308,\bmhz\b,2
7309,\bmichaeljack\b,2
7310,bastard\b,2
7311,\bmisogynist\b,2
7312,\bmister\b,2
7313,\bmr\b,2
7314,\bnarcoticus\b,2
7315,\bnigahh\b,2
7316,\bnpc,2
7317,\bnug\b,2
7318,\bnunriggers\b,2
7319,\bnwa\b,2
7320,\bomgwtf\b,2
7321,\bopiate,2
7322,\boreos\b,2
7323,\bovaltine\b,2
7324,\bpapsmear\b,2
7325,\bpederasty\b,2
7326,\bpenthouse\b,2
7327,\bpimp,2
7328,\bpinktaco\b,2
7329,mofo\b,2
7330,\bpoomaster\b,2
7331,\bpoonjuice\b,2
7332,\bpoop,2
7333,\bpwnzor\b,2
7334,\bquadoushka\b,2
7335,\br.*nad[ae]r\b,2
7336,\bstud\b,2
7337,\bsubmissive\b,2
7338,\bswiftnuggs\b,2
7339,\bswastika\b,2
7340,\bsybian\b,2
7341,\btoeofcamel\b,2
7342,\btokyorose\b,2
7343,\burmama\b,2
7344,\bvoltron\b,2
7345,\bwangmaster\b,2
7346,\bwanker\b,2
7347,\bwetdream\b,2
7349,\bwigger\b,2
7350,\bwilliamhung\b,2
7351,\bwindex\b,2
7352,\bwitchking\b,2
7353,\bx.*x\b,2
7354,\byosemitesam\b,2
7355,\byouranus\b,2
7356,\bzoolander\b,2
7357,condom\b,2
7358,\bkosher,2
7359,sexy,2
7360,\bbestiality\b,2
7362,\bblackie\b,2
7363,\bbloodyhell\b,2
7364,\bblow\b,2
7365,\bblunt\b,2
7366,\bbollocks\b,2
7367,\bboobs,2
7368,\bboofer\b,2
7369,\bbourbon\b,2
7370,\bbreast,2
7371,\bbudda\b,2
7372,\bbudlight\b,2
7373,\bbudweiser\b,2
7374,\bbugger\b,2
7375,\bbustydusty\b,2
7376,\bbutt\b,2
7377,\bbuttman\b,2
7378,\bcandyandes\b,2
7379,\bcaucazoid\b,2
7380,\bcawk\b,2
7381,\bfu[ck]+[aeiou]+,2
7382,\bcervesa\b,3
7383,\bchampagne\b,3
7384,\bchaseylain\b,3
7385,\bcheeba\b,3
7386,\bcherokee \b,3
7387,\bchino\b,3
7388,\bchloejones \b,3
7389,\bchristilake\b,3
7390,\bchrisward \b,3
7391,\bcocostarfish\b,3
7392,\bcognac\b,3
7393,\bcootch\b,3
7394,\bcooter\b,3
7395,\bcopulate\b,3
7396,\bcornholes\b,3
7397,\bcorona\b,3
7398,\bcrack\b,3
7399,\bcracker\b,3
7400,\bcrap\b,3
7401,\bdamned\b,3
7402,\bdank\b,3
7403,\bdeancoulter\b,3
7404,\bdebidiamond \b,3
7405,\bdeepthroat\b,3
7406,\bdevinderay \b,3
7407,\bdianazyle \b,3
7408,\bdietpills\b,3
7409,\bdirtysanchez\b,3
7410,\bditavontease\b,3
7411,\bdoggystyle\b,3
7412,\bdope\b,3
7413,\bduckbutter\b,3
7414,\becstacy\b,3
7415,\bedpowers \b,3
7416,\beggplant\b,3
7417,\bericaboyer \b,3
7418,\bextasy\b,3
7419,\bfacial\b,3
7420,\bfluffer\b,3
7421,\bfornicat,3
7422,\bfreebase\b,3
7423,\bfusck,3
7424,\bfux,3
7425,\bgagepowers\b,3
7426,\bgew\b,3
7427,\bghb\b,3
7428,\bghetto\b,3
7429,\bgingerhill\b,3
7430,\bgloryhole\b,3
7431,\bgoldschlager\b,3
7432,\bgoombah\b,3
7433,\bgranddragon\b,3
7434,\bgreaseball\b,3
7435,\bgreaser\b,3
7436,\bgspot\b,3
7437,\bguiness\b,3
7438,\bgunja\b,3
7439,\bhandjob\b,3
7440,\bhash\b,3
7441,\bheaddoctor\b,3
7442,\bheidifleiss\b,3
7443,\bhmo\b,3
7444,\bhonky\b,3
7445,\bhoodrat\b,3
7446,\bhookah\b,3
7447,\bhorney\b,3
7448,\bhustler\b,3
7449,\binarivachs\b,3
7450,\bj.*bobbit\b,3
7451,\bj.*holmes\b,3
7452,\bjackdaniels\b,3
7453,\bjadeeast\b,3
7454,\bjadehsu \b,3
7455,\bjadestclair\b,3
7456,\bjagermeister\b,3
7457,\bjanacova\b,3
7458,\bjennahaze\b,3
7459,\bjennajameson\b,3
7460,\bjenteal\b,3
7461,\bjessicadee\b,3
7462,\bjeweldenyle\b,3
7463,\bjillkelly\b,3
7464,\bjimbeam\b,3
7465,\bjosecuervo\b,3
7466,\bjuliashton\b,3
7467,\bkaradavis\b,3
7468,\bkeef\b,3
7469,\bkif\b,3
7470,\bkikkityler \b,3
7471,\bkobetai\b,3
7472,\bkooter\b,3
7473,\bkrystalsteal\b,3
7474,\bkyke\b,3
7475,\bkylacole\b,3
7476,\bkylieireland\b,3
7477,\blancegear \b,3
7478,\blarryflynt\b,3
7479,\blecher\b,3
7480,\bliquidx\b,3
7481,\bloloferrari\b,3
7482,\blong.*dong\b,3
7483,\bludes\b,3
7484,\blunalane\b,3
7485,\bmaltliquor\b,3
7486,\bmariacheca\b,3
7487,\bmariatakagi\b,3
7488,\bmarisadiaz \b,3
7489,\bmarkdalton  \b,3
7490,\bmarkwolff \b,3
7491,\bmarycarey \b,3
7492,\bmayate\b,3
7493,\bmeatwad\b,3
7494,\bmethhead\b,3
7495,\bmethmonster\b,3
7496,\bmikolee\b,3
7497,\bmimimiyagi\b,3
7498,\bmoneyshot\b,3
7499,\bmuff\b,3
7500,\bmushrooms\b,3
7501,\bnickelbag\b,3
7502,\bnikkibenz\b,3
7503,\bnikkidial\b,3
7504,\bnip\b,3
7505,\bnizzle\b,3
7506,\bnubian,3
7507,\bnympho\b,3
7508,\bobsession\b,3
7509,\bopiate\b,3
7510,\borgy\b,3
7511,\bpanties\b,3
7512,\bpecker\b,3
7513,\bpeternorth\b,3
7514,\bpissedoff\b,3
7515,\bpissoff\b,3
7516,\bpornstar\b,3
7517,\bprepubescent\b,3
7518,\bprick\b,3
7519,\bpube\b,3
7520,\bpunjab\b,3
7521,\bpunkass\b,3
7522,\bpusse\b,3
7523,\brandywest\b,3
7524,\brebeccalord\b,3
7525,\brebeccaporn\b,3
7526,\bredneck\b,3
7527,\breneelarue\b,3
7528,\bricer\b,3
7529,\brustytrumpet\b,3
7530,\bryanconner \b,3
7531,\bryanwagner \b,3
7532,\bsarastjames \b,3
7533,\btosser\b,3
7534,\btossingsalad\b,3
7535,\btosssalad\b,3
7536,\btraceyadams\b,3
7537,\btracilords\b,3
7538,\btranny\b,3
7539,\bttboy\b,3
7540,\btyfox\b,3
7541,\btylerfaith\b,3
7542,\burethra\b,3
7543,\bveronicahart\b,3
7544,\bwankoff\b,3
7545,\bweed\b,3
7546,\bwej\b,3
7547,\bwench\b,3
7548,\bwildturkey\b,3
7549,hefner\b,3
7550,snatch\b,3
7551,vagina\b,3
7552,\bannaslut\b,3
7553,\basiacarrera\b,3
7554,\baurorasnow\b,3
7555,\bbacardi\b,3
7556,\bbeaner\b,3
7557,\bbeanlicker\b,3
7558,\bscat\b,3
7559,\bscatology\b,3
7560,\bschlong,3
7561,\bschnapps\b,3
7562,\bschoolboy,3
7563,\bselenasteele\b,3
7564,\bsexy\b,3
7565,\bseymorebutts\b,3
7566,\bsheethead\b,3
7567,\bsherriangel\b,3
7568,\bshizzle\b,3
7569,\bshlong\b,3
7570,\bshmegma\b,3
7571,\bshrooms\b,3
7572,\bskeet\b,3
7573,\bskeetskeet\b,3
7574,\bvagina,3
7575,\badulteress\b,3
7576,\badulterous\b,3
7577,\badultery\b,3
7578,\badultsonly\b,3
7579,\bagentorange\b,3
7580,\baids\b,3
7581,\bal[ck]ohol,3
7582,\balecpowers\b,3
7583,\balexwilcox\b,3
7584,\bamaretto\b,3
7585,\banal\b,3
7586,\bangeladevi\b,3
7587,\bangeldust\b,3
7588,\banglo\b,3
7589,\banheiser\b,3
7590,\bannamalle\b,3
7591,\bbeer\b,3
7592,\berzengel\b,3
7593,könig\b,3
7594,\beomer\b,3
7595,butthead,3
7596,\bslope\b,3
7597,\bsmack\b,3
7598,\bsmut\b,3
7600,\bsodomize\b,3
7601,\bsodomy\b,3
7602,\bspeedball\b,3
7603,\bspew\b,3
7604,\bspreadeagle\b,3
7605,\bspunk\b,3
7606,\bstd\b,3
7607,\bsunsetthomas\b,3
7608,\bsylviasaint\b,3
7609,\bteet[sz]\b,3
7610,\btequila\b,3
7611,\bterapatrick\b,3
7612,\bthc\b,3
7613,\btiabella\b,3
7614,\btoadlicker\b,3
7615,\btoak\b,3
7616,\btoke\b,3
7617,\btombyron\b,3
7618,\btommycruise\b,3
7619,\btonyzerega\b,3
7620,\btossalad\b,3
7621,\bvibrator\b,3
7622,\bvincevouyer\b,3
7624,\bvulva\b,3
7625,\bw[ei]+n[ei]+r\b,3
7626,\bwank\b,3
7627,\bwhackoff\b,3
7628,\bwhiskey\b,3
7629,\bwillclark\b,3
7630,\byellow\b,3
7631,\bzigzag\b,3
7632,aryan\b,3
7633,\bacclaim\b,3
7634,\bamongoe,3
7635,\banabolica\b,3
7636,\banalpunisher\b,3
7637,nazi\b,3
7638,\banth?rax\b,3
7639,\bblasehase\b,3
7640,\bbotox\b,3
7641,\bbueckstueck\b,3
7642,\bbumsnudel\b,3
7643,\bcairne\b,3
7644,\bchristkind\b,3
7645,\bcrackdealer\b,3
7646,king\b,3
7647,\bdarthjedi\b,3
7648,\bdenethor\b,3
7649,\bderneger\b,3
7650,\bdiedroge\b,3
7651,\bdollybuster\b,3
7652,\bdonpeperulez\b,3
7653,\bdopecheffe\b,3
7654,\bduke,3
7656,sucker\b,3
7657,\bebola\b,3
7658,\beichelkäse\b,3
7659,f[ue]+rst\b,3
7660,muschi\b,3
7661,\beternalhoden\b,3
7662,\beuthanasie\b,3
7663,\bfick,3
7664,luder\b,3
7665,kacke\b,3
7666,\bfotz,3
7667,tussi\b,3
7668,\bfrodobeutlin\b,3
7669,\bfrozenthrone\b,3
7670,\bgandhi\b,3
7671,\bganja,3
7672,\bgayoverlord\b,3
7673,\bgeilebraut\b,3
7674,\bginawild\b,3
7675,\bgoebbels\b,3
7676,\bgott\b,3
7677,\bgraftaliban\b,3
7678,\bhägar\b,3
7679,\bhanfernte\b,3
7680,\bheiland\b,3
7681,\bhendrix\b,3
7682,\bheroin,3
7683,\bhordenhure\b,3
7684,porno\b,3
7685,\b[gk]adafi\b,3
7686,\bkiffer,3
7687,\bkleineralki\b,3
7688,\bkleinerfurz\b,3
7689,\bklitori,3
7690,ficker\b,3
7691,\bkpd\b,3
7692,\bkruppstahl\b,3
7693,\bmariuhanna\b,3
7695,\bmeisteryoda\b,3
7696,\bmengele\b,3
7697,fick\b,3
7698,\bmichaelmyers\b,3
7699,\bmilkahase\b,3
7700,\bmilkakuh\b,3
7701,\bmistst[ue]+ck\b,3
7702,\bmoesen,3
7703,\bmöse,3
7704,\bmuschi,3
7705,\bnachgeburt\b,3
7706,\bnazghul\b,3
7707,\bnegerin\b,3
7708,\bnikoleinchen\b,3
7709,\bonkeltom\b,3
7710,\bpimmel,3
7711,\bpimper,3
7712,\bpommespapst\b,3
7713,\bpopobumser\b,3
7714,\bporno,3
7715,\bprincess,3
7716,\bprinz\b,3
7717,\brammstein\b,3
7718,\brasputin\b,3
7719,\bredbull\b,3
7720,\brichthofen\b,3
7721,\bsarin\b,3
7722,\bschlampe,3
7723,\bschwanz,3
7724,\bsith\b,3
7725,\bsmeagol\b,3
7726,\bsohngottes\b,3
7727,\bspikelee\b,3
7728,\bsplintercell\b,3
7729,\bsuicide\b,3
7730,\bsuizidhoden\b,3
7731,\bterrortunte\b,3
7732,\btitanrosette\b,3
7733,\btittenmaus\b,3
7734,\btylerdurden\b,3
7735,\bvagimampf\b,3
7736,\bvanginus\b,3
7737,\bvotzentroll\b,3
7738,\bwarcrack\b,3
7739,\bwinnipuuh\b,3
7740,\bwixxoor\b,3
7741,\bwowdiablo\b,3
7742,\bxerox\b,3
7743,schlampe\b,3
7744,zipfe?l\b,3
7745,\bzuhälter,3
7746,\bzwergpimmel\b,3
7747,18년,3
7748,18놈,3
7749,\babsinthe\b,3
7750,18새끼,3
7751,\babsolut\b,3
7752,\bchink\b,3
7754,\bpussy,3
7755,\brape\b,3
7756,\baceofspades\b,3
7757,\bpusher,3
7758,\bchinks\b,3
7759,\bdikes\b,3
7760,\bdildos\b,3
7761,\bsativa\b,3
7762,\bindica\b,3
7763,\bskunkweed\b,3
7764,\bdike\b,3
7765,\braped\b,3
7766,\braping\b,3
7767,dong,3
7768,\bdyke\b,3
7769,\bmj\b,3
7770,\bdoobie\b,3
7771,\bstoner,3
7772,\bjunk[ie],3
7773,\bdefecat,3
7774,\balquaeda\b,3
7775,\bamerikkkan\b,3
7776,\bamphetamine\b,3
7777,\bejaculate\b,3
7778,\bscrotum,3
7779,\bfisting\b,3
7780,\barse,3
7781,\bcock,3
7782,\baryan,3
7783,\bbackdoor\b,3
7784,titt[iey]*s\b,3
7785,\bbi\b,3
7786,\bbigfatasscow\b,3
7787,bondage\b,3
7788,boobs\b,3
7789,breast\b,3
7790,\bbuttocks\b,3
7791,\b[ck]oitus,3
7792,\bcondom,3
7793,\bdahoe\b,3
7794,\bdamn\b,3
7795,\bdarkwanker\b,3
7796,\bdi[ae][rh]+ea,3
7797,dick\b,3
7798,\bdirtyho\b,3
7799,\bdomination\b,3
7800,\bdutch\b,3
7801,\benema\b,3
7802,\berotic,3
7803,jackass\b,3
7804,\bfacism\b,3
7805,\bfakeboobs\b,3
7806,\bfart\b,3
7807,\bfetish,3
7808,fetish\b,3
7809,\bfilthymuslim\b,3
7810,\bfocker\b,3
7811,\bforeplay\b,3
7812,\bforeskin\b,3
7813,\bfrottage\b,3
7814,\bfuk\b,3
7815,\bfukass\b,3
7817,\bgenital,3
7818,\bgenitals\b,3
