ID,ProfessionTraitID,LabelID
14909,7760,1866
14910,7762,1864
14911,7762,1865
14912,7762,1866
14913,7764,1864
14914,7764,1865
14915,7764,1866
14916,7765,1864
14917,7766,1864
14918,7767,1864
14919,7768,1864
14920,7769,1864
14921,7770,1864
14922,7771,1864
14923,7772,1864
14924,7773,1865
14925,7774,1865
14926,7775,1865
14927,7776,1865
14928,7777,1865
14929,7778,1865
14930,7779,1866
14931,7780,1866
14932,7781,1866
14933,7782,1866
14934,7783,1866
14935,7784,1866
14936,7785,1866
14937,7786,1866
14938,7787,1870
14939,7787,1871
14940,7787,1872
14941,7787,1873
14942,7789,1870
14943,7789,1871
14944,7789,1872
14945,7789,1873
14946,7790,1870
14947,7790,1871
14948,7790,1872
14949,7790,1873
14950,7791,1870
14951,7791,1871
14952,7791,1872
14953,7791,1873
14954,7792,1870
14955,7792,1871
14956,7792,1872
14957,7792,1873
14958,7793,1870
14959,7793,1871
14960,7793,1872
14961,7793,1873
14962,7795,1871
14963,7797,1871
14964,7800,1871
14965,7801,1871
14966,7803,1870
14967,7805,1870
14968,7806,1870
14969,7807,1870
14970,7809,1873
14971,7811,1873
14972,7814,1873
14973,7815,1873
14974,7817,1872
14975,7819,1872
14976,7820,1872
14977,7821,1872
15113,7899,1874
15114,7899,1875
15115,7899,1876
15116,7899,1877
15117,7899,1878
15118,7899,1879
15119,7899,1880
15120,7899,1881
15121,7899,1882
15122,7900,1874
15123,7900,1875
15124,7900,1876
15125,7900,1877
15126,7900,1878
15127,7900,1879
15128,7900,1880
15129,7900,1881
15130,7900,1882
15131,7902,1874
15132,7902,1875
15133,7902,1876
15134,7902,1877
15135,7902,1878
15136,7902,1879
15137,7902,1880
15138,7902,1881
15139,7902,1882
15140,7904,1874
15141,7904,1875
15142,7904,1876
15143,7904,1877
15144,7904,1878
15145,7904,1879
15146,7904,1880
15147,7904,1881
15148,7904,1882
15149,7906,1874
15150,7906,1875
15151,7906,1876
15152,7906,1877
15153,7906,1878
15154,7906,1879
15155,7906,1880
15156,7906,1881
15157,7906,1882
15158,7907,1874
15159,7907,1875
15160,7908,1874
15161,7908,1875
15162,7909,1874
15163,7909,1875
15164,7911,1874
15165,7911,1875
15166,7913,1874
15167,7913,1875
15168,7915,1874
15169,7915,1875
15170,7916,1874
15171,7916,1875
15172,7917,1874
15173,7919,1874
15174,7920,1874
15175,7921,1875
15176,7923,1875
15177,7924,1875
15178,7925,1879
15179,7925,1880
15180,7925,1881
15181,7925,1882
15182,7926,1879
15183,7926,1880
15184,7926,1881
15185,7926,1882
15186,7927,1879
15187,7927,1880
15188,7927,1881
15189,7927,1882
15190,7929,1879
15191,7929,1880
15192,7929,1881
15193,7929,1882
15194,7933,1879
15195,7933,1880
15196,7933,1881
15197,7933,1882
15198,7935,1879
15199,7935,1880
15200,7935,1881
15201,7935,1882
15202,7936,1879
15203,7936,1880
15204,7936,1881
15205,7936,1882
15206,7937,1879
15207,7939,1879
15208,7940,1879
15209,7941,1880
15210,7943,1880
15211,7944,1880
15212,7945,1881
15213,7947,1881
15214,7948,1881
15215,7949,1882
15216,7951,1882
15217,7952,1882
15218,7953,1876
15219,7953,1877
15220,7953,1878
15221,7954,1876
15222,7954,1877
15223,7954,1878
15224,7955,1876
15225,7955,1877
15226,7955,1878
15227,7957,1876
15228,7957,1877
15229,7957,1878
15230,7959,1876
15231,7959,1877
15232,7959,1878
15233,7961,1876
15234,7961,1877
15235,7961,1878
15236,7962,1876
15237,7962,1877
15238,7962,1878
15239,7963,1876
15240,7965,1876
15241,7966,1876
15242,7967,1877
15243,7969,1877
15244,7970,1877
15245,7971,1878
15246,7973,1878
15247,7974,1878
15390,8108,1482
15391,8109,1482
15392,8110,1482
15393,8111,1482
15394,8112,1482
15395,8113,1482
15396,8114,1482
15397,8115,1482
15398,8116,1482
15399,8117,1482
15400,8118,1482
15401,8119,1482
15402,8120,1482
15403,8121,1482
15404,8122,1482
15405,8123,1482
15406,8124,1482
15407,8125,1482
15408,8126,1482
15409,8127,1482
15410,8128,1482
15411,8129,1482
15412,8130,1482
15762,8402,1794
15763,8402,1795
15764,8402,1797
15765,8402,1798
15766,8402,1799
15767,8402,1800
15768,8402,1801
15769,8402,1802
15770,8402,1803
15771,8402,1804
15773,8403,1797
15774,8403,1798
15775,8403,1799
15776,8403,1800
15777,8404,1794
15778,8404,1795
15779,8404,1797
15780,8404,1798
15781,8404,1799
15782,8404,1800
15783,8404,1801
15784,8404,1802
15785,8404,1803
15786,8404,1804
15787,8404,1814
15788,8405,1794
15789,8405,1795
15790,8405,1797
15791,8405,1798
15792,8405,1799
15793,8405,1800
15794,8405,1801
15795,8405,1802
15796,8405,1803
15797,8405,1804
15798,8405,1814
15799,8406,1794
15800,8406,1795
15801,8406,1797
15802,8406,1798
15803,8406,1799
15804,8406,1800
15805,8406,1801
15806,8406,1802
15807,8406,1803
15808,8406,1804
15809,8406,1814
15810,8406,1894
15811,8407,1794
15812,8407,1795
15813,8407,1797
15814,8407,1798
15815,8407,1799
15816,8407,1800
15817,8407,1801
15818,8407,1802
15819,8407,1803
15820,8407,1804
15821,8407,1814
15822,8408,1794
15823,8408,1795
15824,8408,1797
15825,8408,1798
15826,8408,1799
15827,8408,1800
15828,8408,1801
15829,8408,1802
15830,8408,1803
15831,8408,1804
15832,8408,1814
15833,8409,1794
15834,8409,1795
15835,8409,1797
15836,8409,1798
15837,8409,1799
15838,8409,1800
15839,8409,1801
15840,8409,1802
15841,8409,1803
15842,8409,1804
15843,8409,1814
15844,8409,1894
15845,8410,1797
15846,8410,1798
15847,8410,1799
15848,8410,1800
15849,8411,1797
15850,8411,1798
15851,8411,1799
15852,8411,1800
15853,8412,1797
15854,8412,1798
15855,8412,1799
15856,8412,1800
15857,8413,1797
15858,8413,1798
15859,8413,1799
15860,8413,1800
15861,8414,1797
15862,8414,1798
15863,8414,1799
15864,8414,1800
15865,8415,1894
15866,8416,1797
15867,8416,1798
15868,8416,1799
15869,8416,1800
15870,8417,1894
15871,8418,1797
15872,8418,1798
15873,8418,1799
15874,8418,1800
15875,8419,1894
15876,8420,1797
15877,8421,1797
15878,8422,1797
15879,8423,1797
15880,8424,1797
15881,8425,1797
15882,8426,1797
15883,8427,1797
15884,8428,1798
15885,8429,1798
15886,8430,1798
15887,8431,1798
15888,8432,1798
15889,8433,1798
15890,8434,1798
15891,8435,1798
15892,8436,1799
15893,8437,1799
15894,8438,1799
15895,8439,1799
15896,8440,1799
15897,8441,1799
15898,8442,1799
15899,8443,1799
15900,8444,1800
15901,8445,1800
15902,8446,1800
15903,8447,1800
15904,8448,1800
15905,8449,1800
15906,8450,1800
15907,8451,1800
15908,8452,1794
15909,8452,1795
15910,8453,1794
15911,8453,1795
15912,8454,1794
15913,8454,1795
15914,8455,1794
15915,8455,1795
15916,8456,1794
15917,8456,1795
15918,8457,1794
15919,8457,1795
15920,8458,1794
15921,8458,1795
15922,8459,1794
15923,8459,1795
15924,8460,1794
15925,8461,1794
15926,8462,1794
15927,8463,1794
15928,8464,1794
15929,8465,1794
15930,8466,1795
15931,8467,1795
15932,8468,1795
15933,8469,1795
15934,8470,1795
15935,8471,1795
15936,8472,1801
15937,8472,1802
15938,8472,1803
15939,8472,1804
15941,8472,1814
15942,8477,1801
15943,8477,1802
15944,8477,1803
15945,8477,1804
15946,8477,1805
15947,8477,1814
15948,8478,1801
15949,8479,1801
15950,8480,1801
15951,8481,1801
15952,8482,1802
15953,8483,1802
15954,8484,1802
15955,8485,1802
15956,8486,1803
15957,8487,1803
15958,8488,1803
15959,8489,1803
15960,8490,1804
15961,8491,1804
15962,8492,1804
15963,8493,1804
15964,8494,1814
15965,8495,1814
15966,8496,1814
15967,8497,1814
18959,10195,1690
18960,10195,1691
18961,10195,1692
18962,10196,1690
18963,10196,1691
18964,10196,1692
18965,10197,1690
18966,10197,1691
18967,10197,1692
18968,10198,1690
18969,10198,1691
18970,10198,1692
18971,10199,1690
18972,10199,1691
18973,10199,1692
18974,10200,1690
18975,10200,1691
18976,10200,1692
18977,10201,1690
18978,10201,1691
18979,10201,1692
18980,10202,1690
18981,10202,1691
18982,10202,1692
18983,10203,1690
18984,10203,1691
18985,10203,1692
18986,10204,1690
18987,10204,1691
18988,10204,1692
18989,10205,1690
18990,10205,1691
18991,10205,1692
18992,10206,1690
18993,10206,1691
18994,10206,1692
18995,10207,1690
18996,10207,1691
18997,10207,1692
18998,10208,1690
18999,10208,1691
19000,10208,1692
19001,10209,1690
19002,10209,1691
19003,10209,1692
19004,10210,1690
19005,10210,1691
19006,10210,1692
19007,10211,1690
19008,10211,1691
19009,10211,1692
19010,10212,1690
19011,10212,1691
19012,10212,1692
19013,10213,1691
19014,10214,1691
19015,10215,1691
19016,10216,1691
19017,10217,1691
19018,10218,1691
19019,10219,1691
19020,10220,1691
19021,10221,1692
19022,10222,1692
19023,10223,1692
19024,10224,1692
19025,10225,1692
19026,10226,1692
19027,10227,1692
19028,10228,1692
19029,10229,1698
19030,10229,1699
19031,10229,1697
19032,10230,1698
19033,10230,1699
19034,10230,1697
19035,10232,1698
19036,10232,1699
19037,10232,1697
19038,10234,1698
19039,10234,1699
19040,10234,1697
19041,10235,1698
19042,10235,1699
19043,10235,1697
19044,10237,1698
19045,10237,1699
19046,10237,1697
19047,10238,1698
19048,10238,1699
19049,10238,1697
19050,10239,1697
19051,10240,1697
19052,10241,1697
19053,10242,1697
19054,10243,1697
19055,10244,1697
19056,10245,1697
19057,10246,1697
19058,10247,1697
19059,10248,1698
19060,10250,1698
19061,10252,1698
19062,10253,1530
19063,10254,1698
19064,10255,1697
19065,10256,1699
19066,10258,1699
19067,10260,1699
19068,10262,1699
19069,10264,1530
19070,10268,1694
19071,10271,1701
19072,10274,1694
19073,10277,1694
19074,10278,1694
19075,10280,1694
19077,10283,1530
19078,10291,1530
19079,10293,1530
19080,10294,1530
19081,10295,1530
19082,10296,1530
19083,10298,1530
19084,10299,1530
19085,10300,1693
19086,10301,1693
19087,10302,1693
19088,10303,1693
19089,10304,1693
19090,10305,1693
19091,10306,1693
19092,10308,1530
19093,10310,1530
19094,10312,1530
19095,10315,1530
19096,10316,1530
19097,10318,1530
19098,10319,1530
19099,10320,1530
19100,10321,1530
19101,10322,1530
19102,10323,1530
19103,10324,1530
19104,10325,1530
19105,10327,1530
19175,10397,1716
19176,10398,1716
19177,10399,1716
19178,10401,1716
19179,10403,1716
19180,10405,1716
19181,10406,1716
19182,10407,1716
19183,10408,1716
19184,10409,1716
19185,10410,1716
19186,10411,1716
19187,10412,1716
19188,10413,1719
19189,10413,1722
19190,10413,1763
19191,10414,1716
19192,10415,1716
19193,10416,1716
19194,10417,1716
19195,10418,1716
19196,10419,1716
19197,10420,1716
19198,10421,1716
19199,10422,1716
19200,10423,1716
19201,10424,1716
19202,10425,1716
19203,10426,1716
19204,10427,1716
19205,10428,1716
19206,10430,1716
19207,10431,1716
19208,10432,1716
19209,10433,1716
19210,10434,1716
19211,10435,1716
19212,10436,1716
19213,10437,1716
19214,10438,1716
19215,10439,1716
19216,10440,1720
19217,10441,1720
19218,10442,1720
19219,10443,1720
19220,10444,1720
19221,10445,1720
19222,10446,1722
19223,10446,1891
19224,10447,1720
19225,10448,1722
19226,10448,1891
19227,10449,1728
19228,10450,1717
19229,10451,1717
19230,10452,1717
19231,10453,1717
19232,10454,1717
19233,10455,1717
19234,10456,1719
19235,10456,1892
19236,10457,1717
19237,10458,1719
19238,10459,1729
19239,10460,1727
19240,10462,1727
19241,10466,1727
19242,10468,1727
19243,10470,1727
19244,10472,1723
19245,10474,1723
19246,10475,1723
19247,10476,1723
19248,10478,1723
19249,10479,1723
19250,10480,1723
19251,10482,1724
19252,10483,1724
19253,10484,1724
19254,10485,1724
19255,10486,1724
19256,10488,1724
19257,10489,1724
19258,10490,1724
19259,10492,1725
19260,10494,1725
19261,10495,1725
19262,10496,1725
19263,10498,1725
19264,10499,1725
19265,10500,1725
19266,10502,1726
19267,10504,1726
19268,10505,1716
19269,10506,1726
19270,10508,1716
19271,10509,1726
19272,10510,1716
19494,10752,1901
19496,10752,1903
19497,10752,1904
19498,10752,1905
19499,10752,1907
19500,10753,1901
19502,10753,1903
19503,10753,1904
19504,10753,1905
19505,10753,1907
19506,10754,1901
19508,10754,1903
19509,10754,1904
19510,10754,1905
19511,10754,1907
19512,10755,1901
19514,10755,1903
19515,10755,1904
19516,10755,1905
19517,10755,1907
19518,10756,1901
19520,10756,1903
19521,10756,1904
19522,10756,1905
19523,10756,1907
19524,10757,1901
19526,10757,1903
19527,10757,1904
19528,10757,1905
19529,10757,1907
19530,10758,1901
19532,10758,1903
19533,10758,1904
19534,10758,1905
19535,10758,1907
19536,10759,1901
19538,10759,1903
19539,10759,1904
19540,10759,1905
19541,10759,1907
19542,10760,1901
19544,10760,1903
19545,10760,1904
19546,10760,1905
19547,10760,1907
19548,10761,1901
19550,10761,1903
19551,10761,1904
19552,10761,1905
19553,10761,1907
19554,10762,1901
19555,10763,1901
19556,10764,1901
19557,10765,1901
19558,10766,1901
19559,10767,1901
19560,10768,1901
19561,10769,1901
19562,10770,1901
19563,10771,1901
19564,10772,1903
19565,10773,1903
19566,10774,1903
19567,10775,1903
19568,10776,1903
19569,10777,1903
19570,10778,1903
19571,10779,1903
19572,10780,1903
19573,10781,1903
19574,10782,1904
19575,10783,1904
19576,10784,1904
19577,10785,1904
19578,10786,1904
19579,10787,1904
19580,10788,1904
19581,10789,1904
19582,10790,1904
19583,10791,1904
19584,10792,1905
19585,10793,1905
19586,10794,1905
19587,10795,1905
19588,10796,1905
19589,10797,1905
19590,10798,1905
19591,10799,1905
19592,10800,1905
19593,10801,1905
19594,10802,1845
19595,10803,1845
19596,10804,1845
19597,10805,1845
19598,10806,1845
19599,10807,1845
19600,10808,1845
19601,10809,1845
19602,10810,1845
19603,10811,1845
19604,10812,1845
19605,10813,1845
19606,10814,1845
19607,10815,1902
19608,10816,1845
19609,10817,1845
19610,10818,1845
19611,10819,1902
19612,10820,1845
19613,10821,1902
19614,10823,1845
19615,10824,1845
19616,10825,1845
19617,10826,1845
19618,10827,1845
19619,10828,1845
19620,10829,1845
19621,10830,1845
19622,10831,1845
19623,10832,1845
19624,10833,1845
19625,10834,1845
19626,10835,1845
19627,10836,1845
19628,10838,1845
19629,10839,1845
19630,10840,1845
19631,10842,1896
19632,10843,1896
19633,10844,1845
19634,10845,1896
19635,10846,1845
19636,10847,1896
19637,10848,1845
19638,10849,1896
19639,10850,1845
19640,10851,1896
19641,10852,1897
19642,10853,1897
19643,10854,1845
19644,10855,1897
19645,10856,1845
19646,10857,1897
19647,10858,1845
19648,10859,1897
19649,10860,1845
19650,10861,1897
19651,10862,1898
19652,10863,1898
19653,10864,1845
19654,10865,1898
19655,10866,1845
19656,10867,1898
19657,10868,1845
19658,10869,1898
19659,10870,1845
19660,10871,1898
19661,10872,1899
19662,10873,1899
19663,10874,1845
19664,10875,1899
19665,10876,1845
19666,10877,1899
19667,10878,1845
19668,10879,1899
19669,10880,1845
19670,10881,1899
19848,11025,1910
19849,11025,1911
19850,11025,1912
19851,11025,1913
19852,11026,1910
19853,11026,1911
19854,11026,1912
19855,11026,1913
19856,11027,1910
19857,11027,1911
19858,11027,1912
19859,11027,1913
19860,11029,1910
19861,11029,1911
19862,11029,1912
19863,11029,1913
19864,11031,1910
19865,11031,1911
19866,11031,1912
19867,11031,1913
19868,11032,1910
19869,11032,1911
19870,11032,1912
19871,11032,1913
19872,11033,1913
19873,11035,1913
19874,11037,1913
19875,11039,1913
19876,11040,1913
19877,11042,1913
19878,11043,1913
19879,11044,1913
19880,11045,2303
19881,11046,2303
19882,11047,2303
19883,11048,2303
19884,11049,2302
19885,11050,2302
19886,11051,2302
19887,11052,2302
19888,11053,2305
19889,11054,2305
19890,11055,2305
19891,11056,2305
19892,11057,2304
19893,11058,2304
19894,11059,2304
19895,11060,2304
19896,11061,2301
19897,11062,2301
19898,11063,2301
19899,11064,2301
19900,11065,1910
19901,11065,1911
19902,11065,1912
19903,11066,1910
19904,11066,1911
19905,11066,1912
19906,11067,1910
19907,11067,1911
19908,11067,1912
19909,11069,1910
19910,11069,1911
19911,11069,1912
19912,11070,1910
19913,11070,1911
19914,11070,1912
19915,11072,1910
19916,11072,1911
19917,11072,1912
19918,11073,1910
19919,11073,1911
19920,11073,1912
19921,11074,1910
19922,11074,1911
19923,11074,1912
19924,11075,1910
19925,11077,1910
19926,11079,1910
19927,11081,1910
19928,11082,1910
19929,11083,1911
19930,11085,1911
19931,11086,1911
19932,11088,1911
19933,11089,1911
19934,11090,1911
19935,11091,1912
19936,11092,1912
19937,11093,1912
19938,11094,1912
19939,11095,1912
19940,11097,1912
19941,11098,1912
19964,11121,1982
19965,11123,1910
19966,11123,1911
19967,11123,1912
19968,11123,1913
19969,11125,1910
19970,11125,1911
19971,11125,1912
19972,11125,1913
19973,11126,1910
19974,11126,1911
19975,11126,1912
19976,11126,1913
19977,11127,1982
19978,11128,1910
19979,11128,1911
19980,11128,1912
19981,11128,1913
19982,11130,1910
19983,11130,1911
19984,11130,1912
19985,11130,1913
19986,11131,1910
19987,11131,1911
19988,11131,1912
19989,11131,1913
19990,11132,1982
19991,11133,1983
19992,11134,1983
19993,11135,1910
19994,11135,1911
19995,11135,1912
19996,11135,1913
19997,11137,1910
19998,11137,1911
19999,11137,1912
20000,11137,1913
20001,11139,1910
20002,11139,1911
20003,11139,1912
20004,11139,1913
20005,11141,1910
20006,11141,1911
20007,11141,1912
20008,11141,1913
20009,11143,1984
20010,11145,1910
20011,11145,1911
20012,11145,1912
20013,11145,1913
20014,11147,1910
20015,11147,1911
20016,11147,1912
20017,11147,1913
20018,11149,1910
20019,11149,1911
20020,11149,1912
20021,11149,1913
20022,11151,1910
20023,11151,1911
20024,11151,1912
20025,11151,1913
20026,11153,1735
20027,11154,1735
20028,11156,1735
20029,11158,1735
20030,11160,1735
20031,11161,1735
20032,11162,1909
20033,11163,1909
20034,11164,1909
20035,11166,1909
20036,11167,1909
20037,11169,1909
20038,11170,1909
20039,11171,1909
20040,11172,1916
20041,11173,1916
20042,11174,1916
20044,11178,1916
20045,11180,1735
20046,11181,1735
20047,11182,1914
20048,11183,1735
20049,11184,1914
20050,11185,1735
20051,11186,1914
20052,11187,1735
20053,11188,1735
20054,11189,1735
20055,11190,1915
20056,11191,1735
20057,11192,1915
20058,11193,1735
20059,11194,1915
20060,11195,1735
20101,11140,1983
20102,11150,1910
20103,11150,1911
20104,11150,1912
20105,11150,1913
20130,11264,1735
20131,11265,1482
20133,11267,1530
20134,11268,1755
20135,11269,1536
20136,11270,1536
20137,11271,1536
20138,11272,1536
20139,11273,1536
20140,11274,1536
20141,11275,1536
20142,11276,1536
20143,11277,1536
20144,11278,1536
20145,11279,1536
20146,11280,1536
20147,11281,1536
20148,11266,1536
20152,7731,2294
20153,7732,2294
20154,7733,2294
20155,7734,2294
20156,7735,2294
20157,7736,2294
20158,7737,2294
20159,7738,2294
20160,7739,2294
20161,7729,2294
20162,10263,1699
20163,7158,2337
20164,7159,2337
20165,7163,2337
20166,7168,2336
20167,7169,2336
20168,7171,2336
20169,7175,2336
20170,10282,1694
20173,10268,1701
20174,10271,1694
20175,11288,1565
20189,11294,1565
20206,7130,1602
20207,7132,1602
20208,7134,1602
20209,7136,1602
20210,7140,1603
20211,7142,1603
20212,7144,1603
20213,7146,1603
20218,8402,1814
20219,11308,1909
20221,7795,1870
20222,7809,1872
20231,6547,1582
20232,6553,1580
20233,6560,1581
20234,6567,1582
20259,6305,1550
20260,6305,1551
20261,6305,1552
20262,6306,1550
20263,6306,1551
20264,6306,1552
20265,6307,1550
20266,6307,1551
20267,6307,1552
20268,6308,1550
20269,6308,1551
20270,6308,1552
20271,6309,1550
20272,6309,1551
20273,6309,1552
20274,6310,1550
20275,6310,1551
20276,6310,1552
20277,6311,1550
20278,6311,1551
20279,6311,1552
20280,6312,1550
20281,6312,1551
20282,6312,1552
20283,11176,1916
20284,7811,1872
20285,7814,1872
20286,7815,1872
20287,7797,1870
20288,7800,1870
20289,7801,1870
20290,6109,1590
20291,10822,1845
20292,5031,1500
20293,5023,1499
20294,10458,1892
