ID,RankIndex,SpellID,ItemBonusListID,AuraPointsOverride,ArtifactPowerID
5636,0,202463,0,0,1348
5637,0,221856,0,0,1349
5638,0,215414,0,0,1350
5639,0,198228,0,0,1351
5640,0,224841,0,0,1352
5641,0,221862,0,0,1353
5642,0,221882,0,0,1354
5643,0,215183,0,0,1355
5644,0,209480,0,0,1356
5645,0,200847,0,0,1357
5646,0,188647,0,0,1358
5647,10,207604,0,10,1118
5648,11,207604,0,10.5,1118
5649,12,207604,0,11,1118
5650,13,207604,0,11.5,1118
5651,14,207604,0,12,1118
5652,15,207604,0,12.5,1118
5653,16,207604,0,13,1118
5654,17,207604,0,13.5,1118
5655,18,207604,0,14,1118
5656,19,207604,0,14.5,1118
5657,0,214903,0,10,1359
5658,1,214903,0,11,1359
5659,2,214903,0,12,1359
5660,3,214903,0,13,1359
5661,4,214903,0,14,1359
5662,5,214903,0,15,1359
5663,6,214903,0,16,1359
5664,7,214903,0,17,1359
5665,8,214903,0,18,1359
5666,9,214903,0,19,1359
5667,10,214903,0,20,1359
5668,11,214903,0,21,1359
5669,12,214903,0,22,1359
5670,13,214903,0,23,1359
5671,14,214903,0,24,1359
5672,15,214903,0,25,1359
5673,16,214903,0,26,1359
5674,17,214903,0,27,1359
5675,18,214903,0,28,1359
5676,19,214903,0,29,1359
5677,0,214904,0,5,1360
5678,1,214904,0,5.5,1360
5679,2,214904,0,6,1360
5680,3,214904,0,6.5,1360
5681,4,214904,0,7,1360
5682,5,214904,0,7.5,1360
5683,6,214904,0,8,1360
5684,7,214904,0,8.5,1360
5685,8,214904,0,9,1360
5686,9,214904,0,9.5,1360
5687,10,214904,0,10,1360
5688,11,214904,0,10.5,1360
5689,12,214904,0,11,1360
5690,13,214904,0,11.5,1360
5691,14,214904,0,12,1360
5692,15,214904,0,12.5,1360
5693,16,214904,0,13,1360
5694,17,214904,0,13.5,1360
5695,18,214904,0,14,1360
5696,19,214904,0,14.5,1360
5697,0,214906,0,5,1361
5698,1,214906,0,5.5,1361
5699,2,214906,0,6,1361
5700,3,214906,0,6.5,1361
5701,4,214906,0,7,1361
5702,5,214906,0,7.5,1361
5703,6,214906,0,8,1361
5704,7,214906,0,8.5,1361
5705,8,214906,0,9,1361
5706,9,214906,0,9.5,1361
5707,10,214906,0,10,1361
5708,11,214906,0,10.5,1361
5709,12,214906,0,11,1361
5710,13,214906,0,11.5,1361
5711,14,214906,0,12,1361
5712,15,214906,0,12.5,1361
5713,16,214906,0,13,1361
5714,17,214906,0,13.5,1361
5715,18,214906,0,14,1361
5716,19,214906,0,14.5,1361
5717,0,214907,0,5,1362
5718,1,214907,0,5.5,1362
5719,2,214907,0,6,1362
5720,3,214907,0,6.5,1362
5721,4,214907,0,7,1362
5722,5,214907,0,7.5,1362
5723,6,214907,0,8,1362
5724,7,214907,0,8.5,1362
5725,8,214907,0,9,1362
5726,9,214907,0,9.5,1362
5727,10,214907,0,10,1362
5728,11,214907,0,10.5,1362
5729,12,214907,0,11,1362
5730,13,214907,0,11.5,1362
5731,14,214907,0,12,1362
5732,15,214907,0,12.5,1362
5733,16,214907,0,13,1362
5734,17,214907,0,13.5,1362
5735,18,214907,0,14,1362
5736,19,214907,0,14.5,1362
5737,0,214909,0,10,1363
5738,1,214909,0,11,1363
5739,2,214909,0,12,1363
5740,3,214909,0,13,1363
5741,4,214909,0,14,1363
5742,5,214909,0,15,1363
5743,6,214909,0,16,1363
5744,7,214909,0,17,1363
5745,8,214909,0,18,1363
5746,9,214909,0,19,1363
5747,10,214909,0,20,1363
5748,11,214909,0,21,1363
5749,12,214909,0,22,1363
5750,13,214909,0,23,1363
5751,14,214909,0,24,1363
5752,15,214909,0,25,1363
5753,16,214909,0,26,1363
5754,17,214909,0,27,1363
5755,18,214909,0,28,1363
5756,19,214909,0,29,1363
5757,0,214910,0,5,1364
5758,1,214910,0,5.5,1364
5759,2,214910,0,6,1364
5760,3,214910,0,6.5,1364
5761,4,214910,0,7,1364
5762,5,214910,0,7.5,1364
5763,6,214910,0,8,1364
5764,7,214910,0,8.5,1364
5765,8,214910,0,9,1364
5766,9,214910,0,9.5,1364
5767,10,214910,0,10,1364
5768,11,214910,0,10.5,1364
5769,12,214910,0,11,1364
5770,13,214910,0,11.5,1364
5771,14,214910,0,12,1364
5772,15,214910,0,12.5,1364
5773,16,214910,0,13,1364
5774,17,214910,0,13.5,1364
5775,18,214910,0,14,1364
5776,19,214910,0,14.5,1364
5777,0,214911,0,5,1365
5778,1,214911,0,5.5,1365
5779,2,214911,0,6,1365
5780,3,214911,0,6.5,1365
5781,4,214911,0,7,1365
5782,5,214911,0,7.5,1365
5783,6,214911,0,8,1365
5784,7,214911,0,8.5,1365
5785,8,214911,0,9,1365
5786,9,214911,0,9.5,1365
5787,10,214911,0,10,1365
5788,11,214911,0,10.5,1365
5789,12,214911,0,11,1365
5790,13,214911,0,11.5,1365
5791,14,214911,0,12,1365
5792,15,214911,0,12.5,1365
5793,16,214911,0,13,1365
5794,17,214911,0,13.5,1365
5795,18,214911,0,14,1365
5796,19,214911,0,14.5,1365
5797,0,214912,0,6,1366
5798,1,214912,0,7,1366
5799,2,214912,0,8,1366
5800,3,214912,0,9,1366
5801,4,214912,0,10,1366
5802,5,214912,0,11,1366
5803,6,214912,0,12,1366
5804,7,214912,0,13,1366
5805,8,214912,0,14,1366
5806,9,214912,0,15,1366
5807,10,214912,0,16,1366
5808,11,214912,0,17,1366
5809,12,214912,0,18,1366
5810,13,214912,0,19,1366
5811,14,214912,0,20,1366
5812,15,214912,0,21,1366
5813,16,214912,0,22,1366
5814,17,214912,0,23,1366
5815,18,214912,0,24,1366
5816,19,214912,0,25,1366
5817,0,214913,0,5,1367
5818,1,214913,0,5.5,1367
5819,2,214913,0,6,1367
5820,3,214913,0,6.5,1367
5821,4,214913,0,7,1367
5822,5,214913,0,7.5,1367
5823,6,214913,0,8,1367
5824,7,214913,0,8.5,1367
5825,8,214913,0,9,1367
5826,9,214913,0,9.5,1367
5827,10,214913,0,10,1367
5828,11,214913,0,10.5,1367
5829,12,214913,0,11,1367
5830,13,214913,0,11.5,1367
5831,14,214913,0,12,1367
5832,15,214913,0,12.5,1367
5833,16,214913,0,13,1367
5834,17,214913,0,13.5,1367
5835,18,214913,0,14,1367
5836,19,214913,0,14.5,1367
5837,0,214914,0,5,1368
5838,1,214914,0,5.5,1368
5839,2,214914,0,6,1368
5840,3,214914,0,6.5,1368
5841,4,214914,0,7,1368
5842,5,214914,0,7.5,1368
5843,6,214914,0,8,1368
5844,7,214914,0,8.5,1368
5845,8,214914,0,9,1368
5846,9,214914,0,9.5,1368
5847,10,214914,0,10,1368
5848,11,214914,0,10.5,1368
5849,12,214914,0,11,1368
5850,13,214914,0,11.5,1368
5851,14,214914,0,12,1368
5852,15,214914,0,12.5,1368
5853,16,214914,0,13,1368
5854,17,214914,0,13.5,1368
5855,18,214914,0,14,1368
5856,19,214914,0,14.5,1368
5857,0,214915,0,5,1369
5858,1,214915,0,5.5,1369
5859,2,214915,0,6,1369
5860,3,214915,0,6.5,1369
5861,4,214915,0,7,1369
5862,5,214915,0,7.5,1369
5863,6,214915,0,8,1369
5864,7,214915,0,8.5,1369
5865,8,214915,0,9,1369
5866,9,214915,0,9.5,1369
5867,10,214915,0,10,1369
5868,11,214915,0,10.5,1369
5869,12,214915,0,11,1369
5870,13,214915,0,11.5,1369
5871,14,214915,0,12,1369
5872,15,214915,0,12.5,1369
5873,16,214915,0,13,1369
5874,17,214915,0,13.5,1369
5875,18,214915,0,14,1369
5876,19,214915,0,14.5,1369
5877,0,214916,0,5,1370
5878,1,214916,0,5.5,1370
5879,2,214916,0,6,1370
5880,3,214916,0,6.5,1370
5881,4,214916,0,7,1370
5882,5,214916,0,7.5,1370
5883,6,214916,0,8,1370
5884,7,214916,0,8.5,1370
5885,8,214916,0,9,1370
5886,9,214916,0,9.5,1370
5887,10,214916,0,10,1370
5888,11,214916,0,10.5,1370
5889,12,214916,0,11,1370
5890,13,214916,0,11.5,1370
5891,14,214916,0,12,1370
5892,15,214916,0,12.5,1370
5893,16,214916,0,13,1370
5894,17,214916,0,13.5,1370
5895,18,214916,0,14,1370
5896,19,214916,0,14.5,1370
5897,0,214917,0,5,1371
5898,1,214917,0,5.5,1371
5899,2,214917,0,6,1371
5900,3,214917,0,6.5,1371
5901,4,214917,0,7,1371
5902,5,214917,0,7.5,1371
5903,6,214917,0,8,1371
5904,7,214917,0,8.5,1371
5905,8,214917,0,9,1371
5906,9,214917,0,9.5,1371
5907,10,214917,0,10,1371
5908,11,214917,0,10.5,1371
5909,12,214917,0,11,1371
5910,13,214917,0,11.5,1371
5911,14,214917,0,12,1371
5912,15,214917,0,12.5,1371
5913,16,214917,0,13,1371
5914,17,214917,0,13.5,1371
5915,18,214917,0,14,1371
5916,19,214917,0,14.5,1371
5917,0,214918,0,5,1372
5918,1,214918,0,5.5,1372
5919,2,214918,0,6,1372
5920,3,214918,0,6.5,1372
5921,4,214918,0,7,1372
5922,5,214918,0,7.5,1372
5923,6,214918,0,8,1372
5924,7,214918,0,8.5,1372
5925,8,214918,0,9,1372
5926,9,214918,0,9.5,1372
5927,10,214918,0,10,1372
5928,11,214918,0,10.5,1372
5929,12,214918,0,11,1372
5930,13,214918,0,11.5,1372
5931,14,214918,0,12,1372
5932,15,214918,0,12.5,1372
5933,16,214918,0,13,1372
5934,17,214918,0,13.5,1372
5935,18,214918,0,14,1372
5936,19,214918,0,14.5,1372
5937,0,214919,0,5,1373
5938,1,214919,0,5.5,1373
5939,2,214919,0,6,1373
5940,3,214919,0,6.5,1373
5941,4,214919,0,7,1373
5942,5,214919,0,7.5,1373
5943,6,214919,0,8,1373
5944,7,214919,0,8.5,1373
5945,8,214919,0,9,1373
5946,9,214919,0,9.5,1373
5947,10,214919,0,10,1373
5948,11,214919,0,10.5,1373
5949,12,214919,0,11,1373
5950,13,214919,0,11.5,1373
5951,14,214919,0,12,1373
5952,15,214919,0,12.5,1373
5953,16,214919,0,13,1373
5954,17,214919,0,13.5,1373
5955,18,214919,0,14,1373
5956,19,214919,0,14.5,1373
5957,0,214920,0,17,1374
5958,1,214920,0,18,1374
5959,2,214920,0,19,1374
5960,3,214920,0,20,1374
5961,4,214920,0,21,1374
5962,5,214920,0,22,1374
5963,6,214920,0,23,1374
5964,7,214920,0,24,1374
5965,8,214920,0,25,1374
5966,9,214920,0,26,1374
5967,10,214920,0,27,1374
5968,11,214920,0,28,1374
5969,12,214920,0,29,1374
5970,13,214920,0,30,1374
5971,14,214920,0,31,1374
5972,15,214920,0,32,1374
5973,16,214920,0,33,1374
5974,17,214920,0,34,1374
5975,18,214920,0,35,1374
5976,19,214920,0,36,1374
5977,0,214921,0,5,1375
5978,1,214921,0,5.5,1375
5979,2,214921,0,6,1375
5980,3,214921,0,6.5,1375
5981,4,214921,0,7,1375
5982,5,214921,0,7.5,1375
5983,6,214921,0,8,1375
5984,7,214921,0,8.5,1375
5985,8,214921,0,9,1375
5986,9,214921,0,9.5,1375
5987,10,214921,0,10,1375
5988,11,214921,0,10.5,1375
5989,12,214921,0,11,1375
5990,13,214921,0,11.5,1375
5991,14,214921,0,12,1375
5992,15,214921,0,12.5,1375
5993,16,214921,0,13,1375
5994,17,214921,0,13.5,1375
5995,18,214921,0,14,1375
5996,19,214921,0,14.5,1375
5997,0,214922,0,5,1376
5998,1,214922,0,5.5,1376
5999,2,214922,0,6,1376
6000,3,214922,0,6.5,1376
6001,4,214922,0,7,1376
6002,5,214922,0,7.5,1376
6003,6,214922,0,8,1376
6004,7,214922,0,8.5,1376
6005,8,214922,0,9,1376
6006,9,214922,0,9.5,1376
6007,10,214922,0,10,1376
6008,11,214922,0,10.5,1376
6009,12,214922,0,11,1376
6010,13,214922,0,11.5,1376
6011,14,214922,0,12,1376
6012,15,214922,0,12.5,1376
6013,16,214922,0,13,1376
6014,17,214922,0,13.5,1376
6015,18,214922,0,14,1376
6016,19,214922,0,14.5,1376
6017,0,214923,0,5,1377
6018,1,214923,0,5.5,1377
6019,2,214923,0,6,1377
6020,3,214923,0,6.5,1377
6021,4,214923,0,7,1377
6022,5,214923,0,7.5,1377
6023,6,214923,0,8,1377
6024,7,214923,0,8.5,1377
6025,8,214923,0,9,1377
6026,9,214923,0,9.5,1377
6027,10,214923,0,10,1377
6028,11,214923,0,10.5,1377
6029,12,214923,0,11,1377
6030,13,214923,0,11.5,1377
6031,14,214923,0,12,1377
6032,15,214923,0,12.5,1377
6033,16,214923,0,13,1377
6034,17,214923,0,13.5,1377
6035,18,214923,0,14,1377
6036,19,214923,0,14.5,1377
6037,0,214924,0,10,1378
6038,1,214924,0,11,1378
6039,2,214924,0,12,1378
6040,3,214924,0,13,1378
6041,4,214924,0,14,1378
6042,5,214924,0,15,1378
6043,6,214924,0,16,1378
6044,7,214924,0,17,1378
6045,8,214924,0,18,1378
6046,9,214924,0,19,1378
6047,10,214924,0,20,1378
6048,11,214924,0,21,1378
6049,12,214924,0,22,1378
6050,13,214924,0,23,1378
6051,14,214924,0,24,1378
6052,15,214924,0,25,1378
6053,16,214924,0,26,1378
6054,17,214924,0,27,1378
6055,18,214924,0,28,1378
6056,19,214924,0,29,1378
6057,0,214925,0,5,1379
6058,1,214925,0,5.5,1379
6059,2,214925,0,6,1379
6060,3,214925,0,6.5,1379
6061,4,214925,0,7,1379
6062,5,214925,0,7.5,1379
6063,6,214925,0,8,1379
6064,7,214925,0,8.5,1379
6065,8,214925,0,9,1379
6066,9,214925,0,9.5,1379
6067,10,214925,0,10,1379
6068,11,214925,0,10.5,1379
6069,12,214925,0,11,1379
6070,13,214925,0,11.5,1379
6071,14,214925,0,12,1379
6072,15,214925,0,12.5,1379
6073,16,214925,0,13,1379
6074,17,214925,0,13.5,1379
6075,18,214925,0,14,1379
6076,19,214925,0,14.5,1379
6077,0,214926,0,5,1380
6078,1,214926,0,5.5,1380
6079,2,214926,0,6,1380
6080,3,214926,0,6.5,1380
6081,4,214926,0,7,1380
6082,5,214926,0,7.5,1380
6083,6,214926,0,8,1380
6084,7,214926,0,8.5,1380
6085,8,214926,0,9,1380
6086,9,214926,0,9.5,1380
6087,10,214926,0,10,1380
6088,11,214926,0,10.5,1380
6089,12,214926,0,11,1380
6090,13,214926,0,11.5,1380
6091,14,214926,0,12,1380
6092,15,214926,0,12.5,1380
6093,16,214926,0,13,1380
6094,17,214926,0,13.5,1380
6095,18,214926,0,14,1380
6096,19,214926,0,14.5,1380
6097,0,214927,0,5,1381
6098,1,214927,0,5.5,1381
6099,2,214927,0,6,1381
6100,3,214927,0,6.5,1381
6101,4,214927,0,7,1381
6102,5,214927,0,7.5,1381
6103,6,214927,0,8,1381
6104,7,214927,0,8.5,1381
6105,8,214927,0,9,1381
6106,9,214927,0,9.5,1381
6107,10,214927,0,10,1381
6108,11,214927,0,10.5,1381
6109,12,214927,0,11,1381
6110,13,214927,0,11.5,1381
6111,14,214927,0,12,1381
6112,15,214927,0,12.5,1381
6113,16,214927,0,13,1381
6114,17,214927,0,13.5,1381
6115,18,214927,0,14,1381
6116,19,214927,0,14.5,1381
6157,0,214928,0,5,1384
6158,1,214928,0,5.5,1384
6159,2,214928,0,6,1384
6160,3,214928,0,6.5,1384
6161,4,214928,0,7,1384
6162,5,214928,0,7.5,1384
6163,6,214928,0,8,1384
6164,7,214928,0,8.5,1384
6165,8,214928,0,9,1384
6166,9,214928,0,9.5,1384
6167,10,214928,0,10,1384
6168,11,214928,0,10.5,1384
6169,12,214928,0,11,1384
6170,13,214928,0,11.5,1384
6171,14,214928,0,12,1384
6172,15,214928,0,12.5,1384
6173,16,214928,0,13,1384
6174,17,214928,0,13.5,1384
6175,18,214928,0,14,1384
6176,19,214928,0,14.5,1384
6177,0,214929,0,5,1385
6178,1,214929,0,5.5,1385
6179,2,214929,0,6,1385
6180,3,214929,0,6.5,1385
6181,4,214929,0,7,1385
6182,5,214929,0,7.5,1385
6183,6,214929,0,8,1385
6184,7,214929,0,8.5,1385
6185,8,214929,0,9,1385
6186,9,214929,0,9.5,1385
6187,10,214929,0,10,1385
6188,11,214929,0,10.5,1385
6189,12,214929,0,11,1385
6190,13,214929,0,11.5,1385
6191,14,214929,0,12,1385
6192,15,214929,0,12.5,1385
6193,16,214929,0,13,1385
6194,17,214929,0,13.5,1385
6195,18,214929,0,14,1385
6196,19,214929,0,14.5,1385
6197,0,214930,0,5,1386
6198,1,214930,0,5.5,1386
6199,2,214930,0,6,1386
6200,3,214930,0,6.5,1386
6201,4,214930,0,7,1386
6202,5,214930,0,7.5,1386
6203,6,214930,0,8,1386
6204,7,214930,0,8.5,1386
6205,8,214930,0,9,1386
6206,9,214930,0,9.5,1386
6207,10,214930,0,10,1386
6208,11,214930,0,10.5,1386
6209,12,214930,0,11,1386
6210,13,214930,0,11.5,1386
6211,14,214930,0,12,1386
6212,15,214930,0,12.5,1386
6213,16,214930,0,13,1386
6214,17,214930,0,13.5,1386
6215,18,214930,0,14,1386
6216,19,214930,0,14.5,1386
6217,0,214931,0,5,1387
6218,1,214931,0,5.5,1387
6219,2,214931,0,6,1387
6220,3,214931,0,6.5,1387
6221,4,214931,0,7,1387
6222,5,214931,0,7.5,1387
6223,6,214931,0,8,1387
6224,7,214931,0,8.5,1387
6225,8,214931,0,9,1387
6226,9,214931,0,9.5,1387
6227,10,214931,0,10,1387
6228,11,214931,0,10.5,1387
6229,12,214931,0,11,1387
6230,13,214931,0,11.5,1387
6231,14,214931,0,12,1387
6232,15,214931,0,12.5,1387
6233,16,214931,0,13,1387
6234,17,214931,0,13.5,1387
6235,18,214931,0,14,1387
6236,19,214931,0,14.5,1387
6237,0,214932,0,5,1388
6238,1,214932,0,5.5,1388
6239,2,214932,0,6,1388
6240,3,214932,0,6.5,1388
6241,4,214932,0,7,1388
6242,5,214932,0,7.5,1388
6243,6,214932,0,8,1388
6244,7,214932,0,8.5,1388
6245,8,214932,0,9,1388
6246,9,214932,0,9.5,1388
6247,10,214932,0,10,1388
6248,11,214932,0,10.5,1388
6249,12,214932,0,11,1388
6250,13,214932,0,11.5,1388
6251,14,214932,0,12,1388
6252,15,214932,0,12.5,1388
6253,16,214932,0,13,1388
6254,17,214932,0,13.5,1388
6255,18,214932,0,14,1388
6256,19,214932,0,14.5,1388
6257,0,214933,0,5,1389
6258,1,214933,0,5.5,1389
6259,2,214933,0,6,1389
6260,3,214933,0,6.5,1389
6261,4,214933,0,7,1389
6262,5,214933,0,7.5,1389
6263,6,214933,0,8,1389
6264,7,214933,0,8.5,1389
6265,8,214933,0,9,1389
6266,9,214933,0,9.5,1389
6267,10,214933,0,10,1389
6268,11,214933,0,10.5,1389
6269,12,214933,0,11,1389
6270,13,214933,0,11.5,1389
6271,14,214933,0,12,1389
6272,15,214933,0,12.5,1389
6273,16,214933,0,13,1389
6274,17,214933,0,13.5,1389
6275,18,214933,0,14,1389
6276,19,214933,0,14.5,1389
6277,0,214934,0,5,1390
6278,1,214934,0,5.5,1390
6279,2,214934,0,6,1390
6280,3,214934,0,6.5,1390
6281,4,214934,0,7,1390
6282,5,214934,0,7.5,1390
6283,6,214934,0,8,1390
6284,7,214934,0,8.5,1390
6285,8,214934,0,9,1390
6286,9,214934,0,9.5,1390
6287,10,214934,0,10,1390
6288,11,214934,0,10.5,1390
6289,12,214934,0,11,1390
6290,13,214934,0,11.5,1390
6291,14,214934,0,12,1390
6292,15,214934,0,12.5,1390
6293,16,214934,0,13,1390
6294,17,214934,0,13.5,1390
6295,18,214934,0,14,1390
6296,19,214934,0,14.5,1390
6297,0,214935,0,5,1391
6298,1,214935,0,5.5,1391
6299,2,214935,0,6,1391
6300,3,214935,0,6.5,1391
6301,4,214935,0,7,1391
6302,5,214935,0,7.5,1391
6303,6,214935,0,8,1391
6304,7,214935,0,8.5,1391
6305,8,214935,0,9,1391
6306,9,214935,0,9.5,1391
6307,10,214935,0,10,1391
6308,11,214935,0,10.5,1391
6309,12,214935,0,11,1391
6310,13,214935,0,11.5,1391
6311,14,214935,0,12,1391
6312,15,214935,0,12.5,1391
6313,16,214935,0,13,1391
6314,17,214935,0,13.5,1391
6315,18,214935,0,14,1391
6316,19,214935,0,14.5,1391
6317,0,214936,0,5,1392
6318,1,214936,0,5.5,1392
6319,2,214936,0,6,1392
6320,3,214936,0,6.5,1392
6321,4,214936,0,7,1392
6322,5,214936,0,7.5,1392
6323,6,214936,0,8,1392
6324,7,214936,0,8.5,1392
6325,8,214936,0,9,1392
6326,9,214936,0,9.5,1392
6327,10,214936,0,10,1392
6328,11,214936,0,10.5,1392
6329,12,214936,0,11,1392
6330,13,214936,0,11.5,1392
6331,14,214936,0,12,1392
6332,15,214936,0,12.5,1392
6333,16,214936,0,13,1392
6334,17,214936,0,13.5,1392
6335,18,214936,0,14,1392
6336,19,214936,0,14.5,1392
6337,0,214937,0,5,1393
6338,1,214937,0,5.5,1393
6339,2,214937,0,6,1393
6340,3,214937,0,6.5,1393
6341,4,214937,0,7,1393
6342,5,214937,0,7.5,1393
6343,6,214937,0,8,1393
6344,7,214937,0,8.5,1393
6345,8,214937,0,9,1393
6346,9,214937,0,9.5,1393
6347,10,214937,0,10,1393
6348,11,214937,0,10.5,1393
6349,12,214937,0,11,1393
6350,13,214937,0,11.5,1393
6351,14,214937,0,12,1393
6352,15,214937,0,12.5,1393
6353,16,214937,0,13,1393
6354,17,214937,0,13.5,1393
6355,18,214937,0,14,1393
6356,19,214937,0,14.5,1393
6357,0,214938,0,5,1394
6358,1,214938,0,5.5,1394
6359,2,214938,0,6,1394
6360,3,214938,0,6.5,1394
6361,4,214938,0,7,1394
6362,5,214938,0,7.5,1394
6363,6,214938,0,8,1394
6364,7,214938,0,8.5,1394
6365,8,214938,0,9,1394
6366,9,214938,0,9.5,1394
6367,10,214938,0,10,1394
6368,11,214938,0,10.5,1394
6369,12,214938,0,11,1394
6370,13,214938,0,11.5,1394
6371,14,214938,0,12,1394
6372,15,214938,0,12.5,1394
6373,16,214938,0,13,1394
6374,17,214938,0,13.5,1394
6375,18,214938,0,14,1394
6376,19,214938,0,14.5,1394
6377,0,214939,0,10,1395
6378,1,214939,0,11,1395
6379,2,214939,0,12,1395
6380,3,214939,0,13,1395
6381,4,214939,0,14,1395
6382,5,214939,0,15,1395
6383,6,214939,0,16,1395
6384,7,214939,0,17,1395
6385,8,214939,0,18,1395
6386,9,214939,0,19,1395
6387,10,214939,0,20,1395
6388,11,214939,0,21,1395
6389,12,214939,0,22,1395
6390,13,214939,0,23,1395
6391,14,214939,0,24,1395
6392,15,214939,0,25,1395
6393,16,214939,0,26,1395
6394,17,214939,0,27,1395
6395,18,214939,0,28,1395
6396,19,214939,0,29,1395
6445,0,215223,0,0,814
6446,0,215273,0,0,815
6447,1,215381,0,6,905
6448,2,215381,0,10,905
6449,3,215381,0,13,905
6450,4,215381,0,16,905
6451,5,215381,0,20,905
6453,1,216212,0,6,896
6454,2,216212,0,10,896
6455,3,216212,0,13,896
6456,4,216212,0,16,896
6457,5,216212,0,20,896
6458,1,216230,0,12,1059
6459,2,216230,0,18,1059
6460,3,216230,0,24,1059
6461,4,216230,0,30,1059
6462,5,216230,0,36,1059
6463,1,216272,0,12,96
6464,2,216272,0,18,96
6465,3,216272,0,24,96
6466,4,216272,0,30,96
6467,5,216272,0,36,96
6468,1,216274,0,10,1146
6469,2,216274,0,15,1146
6470,3,216274,0,20,1146
6471,4,216274,0,25,1146
6472,5,216274,0,30,1146
6483,1,218607,0,20,821
6484,2,218607,0,30,821
6485,3,218607,0,40,821
6486,4,218607,0,50,821
6487,5,218607,0,60,821
6491,0,218910,0,0,1434
6492,0,219655,0,0,1436
6505,3,224466,0,0,264
6506,4,224467,0,0,264
6507,5,224468,0,0,264
6508,1,216273,0,14,989
6509,2,216273,0,21,989
6510,3,216273,0,28,989
6511,4,216273,0,35,989
6512,5,216273,0,42,989
6513,1,193647,0,20,775
6514,2,193647,0,30,775
6515,3,193647,0,40,775
6516,4,193647,0,50,775
6517,5,193647,0,60,775
6520,0,226829,0,0,1451
6521,0,226829,0,0,1452
6522,0,226829,0,0,1453
6523,0,226829,0,0,1454
6524,0,226829,0,0,1455
6525,0,226829,0,0,1456
6526,5,195266,0,60,822
6529,6,189080,0,7,108
6530,7,189080,0,8,108
6531,6,189086,0,42,109
6532,7,189086,0,48,109
6533,6,189092,0,70,110
6534,7,189092,0,80,110
6535,6,189097,0,210,111
6536,7,189097,0,240,111
6537,6,189144,0,84,113
6538,7,189144,0,96,113
6539,6,189147,0,105,114
6540,7,189147,0,120,114
6541,6,189154,0,700,115
6542,7,189154,0,800,115
6543,6,189164,0,35,117
6544,7,189164,0,40,117
6545,6,204875,0,24,1090
6546,7,204875,0,28,1090
6547,0,166734,0,0,1470
6548,1,179499,0,0,6
6549,1,0,3587,0,4
6550,0,166734,0,0,1471
6551,1,166734,0,0,1470
6552,2,166734,0,0,1470
6569,0,166734,0,0,1475
6570,1,166734,0,0,1475
6571,2,166734,0,0,1475
6572,0,166734,0,0,1476
6573,0,166737,0,0,1477
6574,0,166737,0,0,1478
6575,1,166737,0,0,1478
6576,2,166737,0,0,1478
6577,3,166737,0,0,1478
6578,0,166737,0,0,1479
6579,0,166737,0,0,1480
6580,1,166737,0,0,1480
6581,2,166737,0,0,1480
6582,3,166737,0,0,1480
6583,4,166737,0,0,1480
6584,5,166737,0,0,1480
6585,6,166737,0,0,1480
6586,7,166737,0,0,1480
6587,8,166737,0,0,1480
6588,9,166737,0,0,1480
6589,10,166737,0,0,1480
6590,11,166737,0,0,1480
6591,12,166737,0,0,1480
6592,6,192450,0,14,272
6593,7,192450,0,16,272
6594,6,192453,0,7,273
6595,7,192453,0,8,273
6596,6,192447,0,7,274
6597,7,192447,0,8,274
6598,6,192457,0,21,275
6599,7,192457,0,24,275
6600,6,238686,0,0,277
6601,7,238687,0,0,277
6602,6,192464,0,28,278
6603,7,192464,0,32,278
6604,6,192460,0,28,276
6605,7,192460,0,32,276
6606,6,192514,0,14000,279
6607,7,192514,0,16000,279
6608,6,192538,0,56,280
6609,7,192538,0,64,280
6610,0,238078,0,0,1482
6611,0,238114,0,0,1483
6612,0,238042,0,5,1481
6613,1,238042,0,10,1481
6614,2,238042,0,15,1481
6615,3,238042,0,20,1481
6616,4,238042,0,25,1481
6617,5,238042,0,30,1481
6618,6,238042,0,35,1481
6619,7,238042,0,40,1481
6620,0,239042,0,4000,1484
6621,0,238043,0,5,1485
6622,0,238079,0,0,1486
6623,0,238115,0,0,1487
6624,0,239042,0,4000,1488
6625,0,238044,0,6,1489
6626,0,238080,0,0,1490
6627,0,238116,0,0,1491
6628,0,239042,0,4000,1492
6629,0,238045,0,-5,1493
6630,0,243188,0,0,1494
6631,0,238117,0,0,1495
6632,0,239042,0,4000,1496
6633,0,238046,0,500,1497
6634,0,238082,0,0,1498
6635,0,238118,0,0,1499
6636,0,239042,0,4000,1500
6637,0,238047,0,3,1501
6638,0,238083,0,0,1502
6639,0,238119,0,0,1503
6640,0,239042,0,4000,1504
6641,0,238048,0,5,1505
6642,0,238084,0,0,1506
6643,0,238120,0,0,1507
6644,0,239042,0,4000,1508
6645,0,238049,0,-1,1509
6646,0,238085,0,0,1510
6647,0,238121,0,0,1511
6648,0,239042,0,4000,1512
6649,0,238050,0,1000,1513
6650,0,238086,0,0,1514
6651,0,238122,0,0,1515
6652,0,239042,0,4000,1516
6653,0,238051,0,-2,1517
6654,0,238087,0,0,1518
6655,0,238123,0,0,1519
6656,0,239042,0,4000,1520
6657,0,238052,0,3,1521
6658,0,238088,0,0,1522
6659,0,238124,0,0,1523
6660,0,239042,0,4000,1524
6661,0,238053,0,10,1525
6662,0,238089,0,0,1526
6663,0,238125,0,0,1527
