ID,MissileCastOffset[0],MissileCastOffset[1],MissileCastOffset[2],MissileImpactOffset[0],MissileImpactOffset[1],MissileImpactOffset[2],StateKit,AnimEventSoundID,Flags,MissileAttachment,MissileDestinationAttachment,MissileCastPositionerID,MissileImpactPositionerID,MissileTargetingKit,HostileSpellVisualID,CasterSpellVisualID,SpellVisualMissileSetID,DamageNumberDelay,LowViolenceSpellVisualID,RaidSpellVisualMissileSetID,ReducedUnexpectedCameraMovementSpellVisualID
4322,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
4323,0,0,0,0,0,0,0,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
4324,0,0,0,0,0,0,2169,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
4325,0,0,0,0,0,0,3709,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
4326,0,0,0,0,0,0,235,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
4327,0,0,0,0,0,0,0,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
4339,0,0,0,0,0,0,0,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
4340,0,0,0,0,0,0,3709,0,0,-1,34,0,0,0,0,0,9980,0,0,0,0
4341,0,0,0,0,0,0,0,0,1,-1,34,0,0,0,0,0,9900,0,0,0,0
4342,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
4343,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
4344,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
4345,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
4346,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
4347,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
4348,0,0,0,0,0,0,349,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
4349,0,0,0,0,0,0,0,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
4359,0,0,0,0,0,0,3750,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
4360,0,0,0,0,0,0,0,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
4361,0,0,0,0,0,0,3709,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
4362,0,0,0,0,0,0,55,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
4363,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
4364,0,0,0,0,0,0,0,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
4365,0,0,0,0,0,0,0,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
4366,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
4367,0,0,0,0,0,0,0,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
4368,0,0,0,0,0,0,564,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
4369,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
4370,0,0,0,0,0,0,262937,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
4371,0,0,0,0,0,0,3771,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
4372,0,0,0,0,0,0,3773,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
4379,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,9901,0,0,0,0
4380,0,0,0,0,0,0,3776,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
4381,0,0,0,0,0,0,3777,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
4399,0,0,0,0,0,0,288,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
4400,0,0,0,0,0,0,293,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
4401,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
4419,0,0,0,0,0,0,221,0,1,-1,34,0,0,0,0,0,9902,0,0,0,0
4439,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
4459,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
4479,0,0,0,0,0,0,288,0,0,-1,34,0,0,0,0,0,9903,0,0,0,0
4480,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,9904,0,0,0,0
4481,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
4482,0,0,0,0,0,0,0,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
4483,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
4484,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
4485,0,0,0,0,0,0,0,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
4486,0,0,0,0,0,0,3351,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
4487,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
4488,0,0,0,0,0,0,3871,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
4489,0,0,0,0,0,0,0,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
4490,0,0,0,0,0,0,6745,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
4499,0,0,0,0,0,0,3709,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
4500,0,0,0,0,0,0,235,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
4501,0,0,0,0,0,0,3709,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
4519,0,0,0,0,0,0,0,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
4520,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
4539,0,0,0,0,0,0,0,0,1,-1,34,0,0,0,0,0,9905,0,0,0,0
4559,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,9984,0,0,0,0
4560,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
4579,0,0,0,0,0,0,3989,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
4580,0,0,0,0,0,0,1224,0,0,-1,34,0,0,0,0,0,9906,0,0,0,0
4581,0,0,0,0,0,0,325,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
4582,0,0,0,0,0,0,0,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
4599,0,0,0,0,0,0,4011,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
4600,0,0,0,0,0,0,234817,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
4619,0,0,0,0,0,0,4030,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
4639,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
4659,0,0,0,0,0,0,697,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
4660,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
4661,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
4662,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
4663,0,0,0,0,0,0,298,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
4664,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,9880,0,0,0,0
4679,0,0,0,0,0,0,0,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
4680,0,0,0,0,0,0,0,0,1,-1,20,0,0,0,0,0,9881,0,0,0,0
4681,0,0,0,0,0,0,4069,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
4682,0,0,0,0,0,0,5309,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
4699,0,0,0,0,0,0,0,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
4719,0,0,0,0,0,0,0,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
4720,0,0,0,0,0,0,784,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
4721,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
4739,0,0,0,0,0,0,0,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
4759,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
4760,0,0,0,0,0,0,4129,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
4761,0,0,0,0,0,0,564,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
4762,0,0,0,0,0,0,906,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
4763,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
4764,0,0,0,0,0,0,0,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
4779,0,0,0,0,0,0,0,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
4780,0,0,0,0,0,0,4149,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
4799,0,0,0,0,0,0,0,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
4800,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
4801,0,0,0,0,0,0,4031,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
4802,0,0,0,0,0,0,0,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
4819,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
4820,0,0,0,0,0,0,0,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
4821,0,0,0,0,0,0,4249,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
4822,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
4823,0,0,0,0,0,0,4190,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
4824,0,0,0,0,0,0,0,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
4825,0,0,0,0,0,0,0,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
4826,0,0,0,0,0,0,985,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
4839,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
4840,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
4841,0,0,0,0,0,0,0,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
4859,0,0,0,0,0,0,349,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
4879,0,0,0,0,0,0,564,0,0,-1,34,0,0,0,0,0,9804,0,0,0,0
4880,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
4899,0,0,0,0,0,0,4290,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
4919,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
4920,0,0,0,0,0,0,0,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
4921,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,9823,0,0,0,0
4939,0,0,0,0,0,0,4031,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
4959,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
4960,0,0,0,0,0,0,3450,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
4961,0,0,0,0,0,0,0,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
4962,0,0,0,0,0,0,985,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
4963,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
4979,0,0,0,0,0,0,293,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
4999,0,0,0,0,0,0,27,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
5019,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
5039,0,0,0,0,0,0,4389,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
5040,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
5041,0,0,0,0,0,0,4390,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
5042,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,9947,0,0,0,0
5043,0,0,0,0,0,0,0,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
5044,0,0,0,0,0,0,0,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
5059,0,0,0,0,0,0,0,0,2,-1,34,0,0,0,0,0,0,0,0,0,0
5079,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
5099,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
5100,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
5101,0,0,0,0,0,0,280843,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
5119,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
5120,0,0,0,0,0,0,4492,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
5139,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
5159,0,0,0,0,0,0,2849,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
5160,0,0,0,0,0,0,0,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
5161,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
5162,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
5179,0,0,0,0,0,0,0,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
5199,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
5200,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
5219,0,0,0,0,0,0,0,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
5220,0,0,0,0,0,0,0,0,1,-1,19,0,0,0,0,0,9948,0,0,0,0
5239,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
5259,0,0,0,0,0,0,587,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
5260,0,0,0,0,0,0,349,0,0,-1,34,0,0,0,0,0,9949,0,0,0,0
5279,0,0,0,0,0,0,0,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
5280,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,9950,0,0,0,0
5281,0,0,0,0,0,0,0,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
5282,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
5283,0,0,0,0,0,0,0,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
5284,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
5285,0,0,0,0,0,0,349,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
5286,0,0,0,0,0,0,0,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
5287,0,0,0,0,0,0,360,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
5288,0,0,0,0,0,0,360,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
5289,0,0,0,0,0,0,0,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
5290,0,0,0,0,0,0,0,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
5291,0,0,0,0,0,0,0,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
5292,0,0,0,0,0,0,0,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
5299,0,0,0,0,0,0,4031,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
5300,0,0,0,0,0,0,0,0,0,-1,19,0,0,0,0,0,9958,0,0,0,0
5301,0,0,0,0,0,0,108,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
5302,0,0,0,0,0,0,784,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
5303,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
5304,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
5305,0,0,0,0,0,0,0,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
5306,0,0,0,0,0,0,0,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
5307,0,0,0,0,0,0,360,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
5308,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
5309,0,0,0,0,0,0,0,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
5319,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
5339,0,0,0,0,0,0,221,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
5359,0,0,0,0,0,0,235,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
5360,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,9959,0,0,0,0
5361,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
5362,0,0,0,0,0,0,0,0,1,-1,34,0,0,0,0,0,9960,0,0,0,0
5363,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
5379,0,0,0,0,0,0,787,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
5399,0,0,0,0,0,0,3437,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
5400,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
5401,0,0,0,0,0,0,252,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
5402,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
5419,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
5420,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
5421,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,9976,0,0,0,0
5422,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
5423,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
5424,0,0,0,0,0,0,33,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
5439,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,9882,0,0,0,0
5440,0,0,0,0,0,0,108,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
5441,0,0,0,0,0,0,0,0,0,-1,19,0,0,0,0,0,9883,0,0,0,0
5442,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
5443,0,0,0,0,0,0,325,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
5444,0,0,0,0,0,0,325,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
5445,0,0,0,0,0,0,0,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
5459,0,0,0,0,0,0,0,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
5460,0,0,0,0,0,0,0,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
5461,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
5479,0,0,0,0,0,0,0,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
5499,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
5500,0,0,0,0,0,0,0,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
5519,0,0,0,0,0,0,235,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
5520,0,0,0,0,0,0,0,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
5521,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
5522,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
5539,0,0,0,0,0,0,4949,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
5559,0,0,0,0,0,0,0,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
5560,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
5561,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
5562,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
5579,0,0,0,0,0,0,5189,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
5599,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
5600,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
5601,0,0,0,0,0,0,0,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
5619,0,0,0,0,0,0,0,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
5620,0,0,0,0,0,0,0,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
5621,0,0,0,0,0,0,842,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
5622,0,0,0,0,0,0,0,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
5639,0,0,0,0,0,0,5029,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
5640,0,0,0,0,0,0,5030,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
5641,0,0,0,0,0,0,5031,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
5642,0,0,0,0,0,0,5032,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
5643,0,0,0,0,0,0,5033,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
5644,0,0,0,0,0,0,5034,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
5645,0,0,0,0,0,0,5035,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
5646,0,0,0,0,0,0,5036,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
5647,0,0,0,0,0,0,5037,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
5648,0,0,0,0,0,0,0,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
5649,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
5650,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
5651,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
5652,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
5659,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,9892,0,0,0,0
5679,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
5680,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
5699,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
5719,0,0,0,0,0,0,349,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
5720,0,0,0,0,0,0,235,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
5721,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
5722,0,0,0,0,0,0,5090,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
5723,0,0,0,0,0,0,0,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
5724,0,0,0,0,0,0,0,0,2,-1,34,0,0,0,0,0,0,0,0,0,0
5725,0,0,0,0,0,0,363,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
5726,0,0,0,0,0,0,108,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
5727,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
5728,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
5739,0,0,0,0,0,0,276722,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
5759,0,0,0,0,0,0,564,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
5760,0,0,0,0,0,0,544,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
5779,0,0,0,0,0,0,33,0,0,-1,34,0,0,0,0,0,9875,0,0,0,0
5780,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
5781,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
5782,0,0,0,0,0,0,0,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
5783,0,0,0,0,0,0,237043,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
5784,0,0,0,0,0,0,0,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
5785,0,0,0,0,0,0,0,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
5786,0,0,0,0,0,0,0,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
5787,0,0,0,0,0,0,5152,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
5788,0,0,0,0,0,0,0,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
5789,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
5790,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
5791,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
5792,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
5793,0,0,0,0,0,0,847,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
5794,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,10030,0,0,0,0
5795,0,0,0,0,0,0,0,0,0,-1,20,0,0,0,0,0,9972,0,0,0,0
5796,0,0,0,0,0,0,0,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
5799,0,0,0,0,0,0,0,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
5800,0,0,0,0,0,0,0,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
5801,0,0,0,0,0,0,0,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
5819,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
5839,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
5859,0,0,0,0,0,0,0,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
5879,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
5899,0,0,0,0,0,0,0,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
5919,0,0,0,0,0,0,0,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
5920,0,0,0,0,0,0,6392,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
5921,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,9973,0,0,0,0
5922,0,0,0,0,0,0,2150,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
5923,0,0,0,0,0,0,262710,0,1,-1,34,0,0,0,0,0,9943,0,0,0,0
5924,0,0,0,0,0,0,0,0,1,-1,34,0,0,0,0,0,9974,0,0,0,0
5925,0,0,0,0,0,0,0,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
5926,0,0,0,0,0,0,0,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
5939,0,0,0,0,0,0,5330,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
5940,0,0,0,0,0,0,3709,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
5959,0,0,0,0,0,0,5090,0,0,-1,20,0,0,0,0,0,0,0,0,0,0
5979,0,0,0,0,0,0,288,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
5980,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
5981,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
5999,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,9975,0,0,0,0
6019,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
6039,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
6040,0,0,0,0,0,0,0,0,0,-1,34,0,0,0,0,0,9893,0,0,0,0
6041,0,0,0,0,0,0,3531,0,0,-1,34,0,0,0,0,0,0,0,0,0,0
