ID,DifficultyID,CategoryRecoveryTime,RecoveryTime,StartRecoveryTime,AuraSpellID,SpellID
8826,0,1000,0,0,0,102356
8827,0,0,600000,0,0,102362
8828,0,0,600000,0,0,102365
8829,0,0,0,1000,0,102381
8835,0,0,0,1500,0,102405
8840,0,0,0,1500,0,101817
8841,0,0,0,1500,0,101811
8842,0,30000,0,0,0,102444
8843,0,0,0,1500,0,101820
8844,0,13000,0,0,0,102463
8846,0,0,0,1500,0,102482
8848,0,0,35000,0,0,102544
8854,0,0,2000,0,0,102563
8855,0,0,2000,0,0,102576
8856,0,0,600,0,0,102567
8857,0,0,0,1500,0,102598
8858,0,0,0,1500,0,102599
8859,0,0,0,1500,0,102600
8860,0,0,0,1500,0,102601
8875,0,12000,0,0,0,98703
8878,0,0,1000,0,0,102790
8892,0,0,0,1000,0,102925
8893,0,60000,0,1500,0,102927
8894,0,0,0,1000,0,102967
8895,0,0,0,1500,0,102975
8898,0,0,2000,0,0,103060
8899,0,0,2000,0,0,103061
8900,0,0,2000,0,0,103062
8901,0,0,2000,0,0,103063
8902,0,0,2000,0,0,103064
8903,0,0,2000,0,0,103065
8904,0,0,2000,0,0,103066
8905,0,0,0,1500,0,103074
8907,0,0,0,1500,0,103076
8909,0,0,0,1500,0,103125
8926,0,5000,5000,0,0,103527
8927,0,0,0,1500,0,103544
8928,0,0,0,1500,0,103549
8930,0,0,0,1500,0,103588
8943,0,10000,0,0,0,101625
8946,0,0,0,1500,0,103947
8953,0,5000,5000,0,0,104002
8967,0,0,0,1500,0,104047
8969,0,0,0,1500,0,104049
8970,0,5000,0,0,0,104050
8998,0,0,0,1500,0,104322
8999,0,10000,0,0,0,103946
9002,0,6000,0,0,0,104448
9036,4,5000,5000,0,0,103527
9037,4,0,0,1500,0,104322
9038,5,0,0,1500,0,104322
9039,6,0,0,1500,0,104322
9044,0,3000,0,0,0,103434
9045,4,3000,0,0,0,103434
9046,5,3000,0,0,0,103434
9047,6,3000,0,0,0,103434
9057,0,10000,20000,0,0,103888
9058,0,600000,0,0,0,104625
9060,0,10000,0,1500,0,104783
9061,0,0,0,1500,0,104849
9062,0,12000,0,0,0,104905
9066,0,0,20000,1000,0,105013
9070,0,3000,0,0,0,105033
9073,0,0,0,1500,0,105040
9078,0,3000,0,0,0,105048
9080,0,0,0,1500,0,105122
9085,0,0,0,1500,0,105228
9086,0,0,0,1500,0,105229
9087,0,0,0,1500,0,105287
9098,0,0,0,1500,0,105416
9100,0,1500,0,1500,0,105431
9102,0,0,10000,0,0,105486
9104,0,10000,0,0,0,105505
9106,0,1500,0,0,0,105571
9107,0,0,60000,0,0,105588
9110,0,0,0,1500,0,105633
9111,0,5000,0,1500,0,105671
9136,0,0,25000,0,0,105874
9137,0,0,300000,0,0,105914
9139,0,22000,0,0,0,105828
9140,0,8000,0,0,0,105065
9141,0,8000,0,0,0,104936
9160,0,0,5000,0,0,106108
9185,0,0,30000,0,0,106466
9217,0,0,120000,0,0,106896
9239,0,8000,0,0,0,106400
9252,0,0,10000,0,0,46368
9254,0,0,0,1500,0,107082
9255,0,0,0,1500,0,107096
9256,0,0,0,1500,0,107100
9257,0,0,0,1500,0,107101
9258,0,20000,0,1500,0,107102
9259,0,0,0,1500,0,107104
9260,0,0,0,1000,0,107105
9261,0,0,0,1500,0,107116
9262,0,0,0,5000,0,80690
9263,0,0,3000,0,0,97187
9264,0,0,3000,0,0,100052
9354,0,8000,0,0,0,107796
9355,0,15000,15000,0,0,107800
9358,0,3000,0,0,0,107831
9369,0,0,60000,0,0,30024
9370,0,5000,0,0,0,101613
9377,4,8000,0,0,0,105065
9379,0,0,20000,1500,0,108126
9392,0,3000,0,0,0,108218
9401,5,5000,5000,0,0,103527
9402,6,5000,5000,0,0,103527
9403,4,5000,0,1500,0,105671
9404,5,5000,0,1500,0,105671
9405,6,5000,0,1500,0,105671
9406,4,3000,0,0,0,105033
9407,5,3000,0,0,0,105033
9408,6,3000,0,0,0,105033
9409,4,3000,0,0,0,108218
9414,4,0,0,1500,0,104849
9415,5,0,0,1500,0,104849
9416,6,0,0,1500,0,104849
9433,0,3000,0,0,0,108474
9453,0,12000,0,0,0,108610
9473,0,5000,0,1500,0,108922
9522,0,8000,0,0,0,103571
9525,0,0,5000,5000,0,108584
9527,0,0,5000,5000,0,108651
9530,0,0,5000,5000,0,108650
9534,0,0,500,500,0,89828
9536,0,0,6000,1500,0,109388
9537,0,0,0,4000,0,107594
9538,0,1500,0,0,0,109396
9540,0,10000,0,0,0,109464
9551,4,0,0,1500,0,105416
9552,5,0,0,1500,0,105416
9553,6,0,0,1500,0,105416
9555,4,0,30000,0,0,106466
9556,5,0,30000,0,0,106466
9557,6,0,30000,0,0,106466
9561,0,0,5000,0,0,109197
9562,0,0,5000,0,0,109199
9576,0,0,20000,1000,0,109772
9582,0,3000,0,0,0,109851
9583,0,3000,0,0,0,109854
9585,0,0,0,1500,0,101845
9586,0,0,0,1500,0,101847
9587,0,0,0,1500,0,101993
9588,0,0,0,1500,0,101992
9591,0,0,20000,0,0,109935
9598,0,0,0,1500,0,110029
9599,0,5000,0,0,0,109196
9600,0,5000,0,0,0,109664
9601,0,5000,0,0,0,109673
9602,0,8000,0,0,0,109886
9603,0,5000,0,0,0,109892
9604,0,5000,0,0,0,109901
9608,0,8000,0,0,0,109988
9609,0,1500,0,0,0,110102
9626,0,1500,0,0,0,110297
9628,4,1500,0,0,0,110297
9629,4,0,5000,0,0,109199
9636,4,1500,0,0,0,110102
9659,0,0,5000,5000,0,110225
9663,0,0,0,1500,0,110695
9678,0,8000,0,0,0,110780
9694,0,0,1000,0,0,110946
9695,0,0,3000,0,0,110952
9878,0,0,0,1500,0,112994
9902,0,0,600000,0,0,113095
10745,0,0,10000,0,0,64231
13886,0,0,60000,0,0,88081
52899,0,30000,0,1500,0,543
52900,0,15000,0,0,0,134
52902,0,600000,0,0,0,633
52903,0,0,0,1500,0,172
52905,0,15000,0,0,0,184
52906,0,0,0,1500,0,403
52907,0,0,0,1500,0,597
52910,0,0,0,1500,0,139
52912,0,900000,0,1500,0,556
52913,0,0,0,1500,0,136
52914,0,0,0,1500,0,512
52917,0,0,60000,0,0,498
52918,0,5000,0,0,0,124
52919,0,0,0,1500,0,126
52920,0,0,0,1500,0,130
52922,0,0,10000,0,0,68
52923,0,1000,0,0,0,71
52924,0,0,0,1500,0,228
52925,0,0,0,1500,0,246
52927,0,0,0,1500,0,585
52928,0,30000,0,1500,0,586
52929,0,0,0,1500,0,587
52930,0,0,0,1500,0,113
52931,0,0,0,1500,0,688
52932,0,0,0,1500,0,99
52933,0,0,0,1500,0,10
52935,0,0,45000,1500,0,467
52937,0,0,0,1500,0,116
52938,0,0,600000,0,0,43
52939,0,300000,0,0,0,47
52943,0,600000,0,0,0,555
52944,0,0,0,1500,0,133
52947,0,0,0,0,0,433
52949,0,0,0,1500,0,546
52953,0,5000,0,1500,0,101
52954,0,0,0,1500,0,491
52957,0,0,0,1500,0,635
52959,0,0,300000,1500,0,642
52963,0,0,30000,1500,0,89
52965,0,0,0,1500,0,465
52966,0,0,0,1500,0,589
52967,0,0,0,1000,0,53
52968,0,0,0,1500,0,603
52970,0,0,60000,0,0,110
52971,0,0,60000,0,0,111
52972,0,0,60000,0,0,112
52976,0,0,0,1500,0,689
52980,0,0,0,1500,0,339
52981,0,180000,0,1500,0,724
52982,0,0,0,1500,0,596
52983,0,0,0,1500,0,550
52989,0,20000,0,1000,0,408
52993,0,3000,0,1500,0,421
53000,0,15000,0,0,0,100
53001,0,0,0,1500,0,453
53002,0,0,30000,0,0,454
53004,0,25000,0,1500,0,122
53007,0,60000,0,0,0,438
53008,0,10000,0,0,0,439
53009,0,10000,0,0,0,440
53010,0,10000,0,0,0,441
53012,0,0,0,1500,0,606
53015,0,0,0,1500,0,982
53017,0,0,0,1500,0,527
53018,0,0,0,1500,0,528
53020,0,0,0,1500,0,693
53021,0,60000,0,1500,0,853
53027,0,0,180000,1500,0,66
53029,0,0,0,1500,0,697
53030,0,0,120000,1500,0,698
53032,0,0,3000,1500,0,779
53034,0,0,300000,0,0,823
53039,0,300000,0,0,0,818
53041,0,0,25000,0,0,781
53043,0,0,0,1500,0,686
53050,0,0,0,1500,0,783
53051,0,0,0,1500,0,687
53052,0,0,0,1500,0,700
53053,0,0,0,1500,0,772
53056,0,360000,0,0,0,932
53058,0,0,300000,0,0,830
53062,0,0,0,1000,0,703
53063,0,2000,0,0,0,800
53064,0,0,0,0,0,430
53065,0,0,0,0,0,431
53066,0,0,0,0,0,432
53067,0,0,0,0,0,435
53075,0,0,0,1500,0,605
53084,0,0,0,1500,0,1714
53086,0,0,0,1500,0,857
53090,0,0,0,1500,0,691
53091,0,60000,0,0,0,692
53092,0,0,0,1500,0,588
53097,0,0,0,1500,0,883
53098,0,0,0,1500,0,348
53099,0,8000,0,0,0,355
53101,0,0,0,1500,0,370
53103,0,60000,0,1500,0,676
53104,0,0,0,1500,0,879
53105,0,0,0,1500,0,712
53108,0,0,0,1500,0,759
53110,0,0,300000,0,0,871
53118,0,0,0,1500,0,755
53131,0,0,300000,0,0,829
53132,0,0,0,1500,0,475
53133,0,0,25000,1500,0,1044
53136,0,0,0,1500,0,324
53137,0,0,0,1500,0,331
53140,0,0,0,1500,0,1490
53148,0,120000,0,0,0,271
53158,0,600000,0,1500,0,1122
53162,0,0,0,1500,0,2060
53163,0,0,0,1500,0,2061
53171,0,0,0,1500,0,1454
53172,0,0,0,1500,0,1825
53177,0,0,0,1000,0,1978
53180,0,10000,0,0,0,1766
53181,0,0,0,1000,0,27555
53182,0,10000,0,1000,0,1776
53189,0,0,180000,1500,0,1161
53190,0,0,0,1000,0,1462
53191,0,0,60000,0,0,1516
53193,0,0,0,1500,0,774
53195,0,0,0,1000,0,1082
53197,0,300000,0,0,0,3045
53203,0,60000,0,0,0,2599
53205,0,6000,600000,0,0,1050
53206,0,0,0,1500,0,1459
53211,0,60000,0,0,0,2598
53212,0,0,0,1500,0,1090
53215,0,0,0,1500,0,768
53217,0,0,0,1500,0,770
53219,0,0,0,1000,0,2098
53220,0,60000,0,0,0,2600
53221,0,20000,0,0,0,2601
53225,0,0,0,1500,0,1064
53226,0,60000,0,0,0,2597
53231,0,60000,0,0,0,2023
53232,0,10000,0,0,0,2024
53233,0,0,60000,0,0,2565
53238,0,0,0,1500,0,1449
53240,0,10000,0,1500,0,1680
53245,0,30000,0,1000,0,1725
53249,0,0,0,1500,0,1160
53251,0,0,0,1500,0,990
53254,0,0,0,1500,0,7386
53257,0,480000,0,1500,0,740
53258,0,0,600000,0,0,742
53260,0,0,6000,0,0,1784
53262,0,0,0,1500,0,1066
53267,0,0,0,1500,0,974
53269,0,0,0,1500,0,1706
53275,0,0,4000,1500,0,1535
53277,0,30000,0,1000,0,1499
53287,0,20000,180000,1000,0,2094
53288,0,0,0,1000,0,1130
53289,0,0,0,0,0,1131
53290,0,0,0,0,0,1133
53291,0,0,0,1500,0,1528
53296,0,300000,0,0,0,1795
53297,0,300000,0,0,0,1796
53298,0,300000,0,0,0,1797
53303,0,0,12000,1500,0,1463
53304,0,300000,0,0,0,1798
53307,0,0,0,0,0,1127
53310,0,0,0,1500,0,1464
53311,0,0,0,0,0,1645
53314,0,15000,0,0,0,2602
53317,0,0,0,1500,0,2006
53318,0,0,0,0,0,1494
53319,0,0,30000,0,0,1134
53320,0,0,0,0,0,1135
53322,0,30000,0,0,0,1664
53323,0,30000,0,0,0,1665
53324,0,0,0,1500,0,1513
53325,0,300000,0,1500,0,1022
53326,0,0,120000,1500,0,1038
53327,0,0,0,1500,0,1098
53332,0,0,0,0,0,1129
53335,0,0,0,1500,0,1715
53336,0,0,20000,1000,0,1543
53337,0,0,0,1500,0,1120
53339,0,0,0,1500,0,2908
53340,0,0,0,1500,0,2912
53341,0,0,0,1500,0,2836
53343,0,1500,0,0,0,2481
53346,0,7000,0,0,0,3823
53349,0,0,0,1500,0,2871
53350,0,15000,0,0,0,3145
53351,0,30000,0,0,0,3146
53356,0,40000,0,0,0,3019
53358,0,120000,0,0,0,3583
53360,0,180000,0,0,0,1850
53362,0,0,0,1500,0,2944
53369,0,0,0,1500,0,9591
53370,0,0,0,1500,0,2120
53371,0,0,600000,1000,0,2894
53375,0,60000,0,0,0,2983
53377,0,0,0,1500,0,2855
53379,0,10000,0,0,0,3109
53381,0,3000,0,0,0,3106
53382,0,24000,0,0,0,2139
53386,0,10000,0,0,0,2630
53388,0,6000,0,1500,0,2973
53389,0,0,0,1500,0,1126
53393,0,0,0,1000,0,3044
53394,0,30000,0,0,0,3130
53395,0,10000,0,0,0,3131
53396,0,0,0,1500,0,2974
53398,0,10000,0,0,0,3592
53405,0,180000,0,0,0,3335
53408,0,45000,0,0,0,3238
53409,0,0,0,0,0,2639
53410,0,0,0,1000,0,1752
53411,0,1500,0,0,0,2383
53414,0,1000,0,0,0,28769
53416,0,0,0,1000,0,2643
53421,0,6000,0,0,0,2607
53438,0,0,0,2000,0,2583
53439,0,0,0,1500,0,2782
53442,0,0,0,1500,0,1834
53444,0,0,0,1500,0,2008
53445,0,0,0,1500,0,2645
53447,0,0,0,1500,0,1949
53448,0,1000,0,0,0,2457
53456,0,0,0,1000,0,1943
53458,0,60000,0,0,0,2647
53459,0,5000,0,0,0,2649
53464,0,10000,0,0,0,2629
53465,0,0,0,1500,0,1515
53469,0,180000,0,0,0,1856
53471,0,0,15000,1000,0,2484
53481,0,1500,0,0,0,2580
53482,0,0,0,1500,0,2637
53484,0,0,0,1500,0,2096
53485,0,6000,0,1500,0,2608
53486,0,6000,0,1500,0,2610
53488,0,0,0,1500,0,2948
53491,0,0,0,1500,0,2050
53502,0,0,0,1500,0,2641
53503,0,8000,0,1500,0,2136
53504,0,45000,0,0,0,1742
53508,0,15000,0,1500,0,2812
53509,0,0,0,1000,0,1822
53511,0,0,0,1000,0,1833
53513,0,15000,0,1500,0,1953
53517,0,10000,0,0,0,3742
53518,0,30000,0,0,0,3650
53520,0,0,0,0,0,3256
53521,0,60000,0,0,0,3221
53522,0,0,0,0,0,3222
53523,0,60000,0,0,0,3223
53524,0,30000,0,0,0,4166
53528,0,30000,0,0,0,3150
53530,0,45000,0,0,0,3603
53531,0,45000,0,0,0,3635
53532,0,3000,0,0,0,3229
53533,0,45000,0,0,0,4149
53534,0,120000,0,0,0,4150
53535,0,10000,0,0,0,3385
53536,0,15000,0,0,0,4221
53540,0,60000,0,0,0,3219
53541,0,0,0,1500,0,3561
53542,0,30000,0,0,0,3151
53543,0,60000,0,0,0,4154
53544,0,30000,0,0,0,3247
53545,0,30000,0,0,0,3252
53546,0,60000,0,0,0,4147
53547,0,420000,0,0,0,4148
53548,0,30000,0,0,0,4159
53550,0,30000,0,0,0,3651
53554,0,15000,0,0,0,4209
53555,0,30000,0,0,0,3827
53556,0,0,0,0,0,3149
53558,0,180000,0,0,0,4238
53559,0,20000,0,0,0,3604
53560,0,600000,0,0,0,3204
53561,0,70000,0,0,0,3446
53562,0,60000,0,0,0,28760
53564,0,0,0,1500,0,3562
53565,0,0,0,1500,0,3563
53566,0,0,0,1000,0,3599
53569,0,0,20000,0,0,3527
53570,0,0,0,1500,0,3110
53572,0,1000,0,0,0,28770
53573,0,30000,0,1000,0,3674
53574,0,10000,0,0,0,3332
53575,0,60000,0,0,0,3542
53577,0,25000,0,0,0,3547
53578,0,1000,0,0,0,2458
53583,0,600000,0,0,0,3680
53586,0,0,0,1500,0,3565
53587,0,0,0,1500,0,3552
53589,0,0,0,1500,0,3566
53590,0,0,0,1500,0,3567
53592,0,0,0,0,0,3436
53593,0,20000,0,0,0,3499
53594,0,30000,0,0,0,3136
53595,0,180000,0,0,0,3584
53598,0,30000,0,0,0,3132
53600,0,300000,0,0,0,3232
53601,0,10000,0,0,0,3233
53607,0,6000,0,1500,0,2606
53609,0,60000,0,0,0,3416
53612,0,180000,0,0,0,3586
53614,0,120000,0,0,0,4286
53615,0,15000,0,0,0,4101
53616,0,30000,0,0,0,4102
53617,0,60000,0,0,0,4281
53618,0,0,40000,0,0,4167
53619,0,0,0,1500,0,5308
53620,0,180000,0,0,0,4805
53621,0,0,0,1500,0,5504
53622,0,0,0,1500,0,5505
53623,0,0,0,1500,0,5506
53625,0,0,0,1500,0,4987
53626,0,300000,0,0,0,4539
53628,0,30000,0,0,0,5105
53629,0,20000,0,0,0,5108
53630,0,20000,0,0,0,5110
53633,0,0,0,1500,0,5185
53634,0,300000,0,0,0,4083
53635,0,10000,0,0,0,3720
53636,0,600000,0,0,0,4079
53637,0,120000,0,0,0,4526
53638,0,300000,0,0,0,4105
53640,0,45000,0,0,0,4320
53641,0,0,500,0,0,4321
53642,0,10000,0,0,0,4042
53643,0,45000,0,0,0,4146
53645,0,180000,0,0,0,4520
53647,0,5000,0,0,0,4170
53649,0,300000,0,0,0,4538
53650,0,30000,0,0,0,4242
53651,0,5000,0,1500,0,3716
53652,0,120000,0,0,0,5916
53653,0,30000,0,0,0,5918
53655,0,30000,0,0,0,5413
53656,0,0,5000,1000,0,5116
53657,0,240000,0,0,0,5252
53660,0,0,30000,0,0,5384
53661,0,0,0,1000,0,5221
53664,0,0,0,1500,0,5697
53668,0,0,10000,0,0,5164
53669,0,0,10000,0,0,5165
53673,0,30000,0,0,0,5703
53674,0,0,0,0,0,5004
53678,0,30000,0,0,0,4948
53679,0,0,0,1500,0,6117
53680,0,30000,0,0,0,6278
53682,0,0,0,0,0,5005
53683,0,0,0,0,0,6268
53686,0,40000,0,1500,0,5484
53689,0,20000,0,1000,0,5730
53690,0,10000,0,0,0,8874
53694,0,60000,0,0,0,5405
53695,0,60000,0,0,0,5406
53696,0,90000,0,0,0,4941
53697,0,3600000,0,1500,0,9257
53699,0,45000,0,0,0,6274
53700,0,0,0,1500,0,5143
53703,0,1000,0,0,0,5118
53707,0,0,0,1500,0,5202
53709,0,1500,0,0,0,5225
53710,0,300000,0,0,0,4629
53711,0,0,0,1500,0,5502
53712,0,1000,0,0,0,5324
53713,0,1000,0,0,0,5325
53714,0,0,0,1500,0,9488
53715,0,0,0,1000,0,5394
53717,0,0,0,0,0,5007
53718,0,60000,0,0,0,5010
53719,0,45000,0,0,0,4955
53722,0,0,10000,0,0,5215
53723,0,0,0,0,0,5006
53724,0,30000,30000,0,0,5217
53725,0,0,0,0,0,9487
53726,0,0,0,0,0,5422
53730,0,1000,0,0,0,5320
53731,0,1000,0,0,0,5321
53732,0,1000,0,0,0,5322
53733,0,1000,0,0,0,5323
53734,0,5000,0,0,0,9740
53735,0,0,60000,0,0,5229
53737,0,300000,0,0,0,4104
53738,0,0,0,1500,0,5176
53743,0,30000,0,0,0,4940
53744,0,0,180000,1500,0,5209
53745,0,60000,0,1500,0,5211
53746,0,20000,0,0,0,6490
53747,0,20000,0,0,0,7093
53748,0,0,0,1000,0,6123
53749,0,0,0,0,0,26030
53751,0,1000,0,0,0,7232
53754,0,0,0,1500,0,6127
53756,0,45000,0,0,0,5990
53758,0,30000,0,0,0,6580
53760,0,30000,0,0,0,5759
53761,0,0,0,1000,0,5171
53764,0,5000,0,0,0,6957
53765,0,1000,0,0,0,7254
53766,0,1000,0,0,0,7230
53767,0,1000,0,0,0,7231
53768,0,6000,0,0,0,6295
53771,0,45000,0,0,0,6264
53772,0,30000,0,1500,0,6139
53775,0,0,0,1500,0,6129
53776,0,1000,0,0,0,7236
53777,0,1000,0,0,0,7251
53778,0,1000,0,0,0,7252
53779,0,1000,0,0,0,7253
53780,0,0,120000,1500,0,6940
53781,0,30000,0,0,0,6685
53782,0,1000,0,0,0,7240
53784,0,1000,0,0,0,7239
53785,0,0,0,0,0,7020
53791,0,0,0,1500,0,5487
53792,0,6000,0,0,0,6305
53794,0,180000,0,0,0,5277
53798,0,0,0,1500,0,5782
53799,0,45000,0,0,0,5781
53801,0,30000,0,0,0,5426
53807,0,200000,0,0,0,7132
53812,0,0,120000,1500,0,5246
53815,0,1000,0,0,0,7237
53819,0,1000,0,0,0,7238
53821,0,0,0,1500,0,6201
53822,0,0,0,1500,0,5570
53823,0,90000,0,0,0,5256
53825,0,0,0,1500,0,6197
53826,0,0,0,1500,0,6119
53828,0,30000,0,0,0,6266
53831,0,0,0,1500,0,5740
53835,0,60000,0,0,0,6614
53836,0,60000,0,0,0,7127
53837,0,0,0,1500,0,7294
53839,0,0,0,1500,0,5676
53841,0,1000,0,0,0,7244
53842,0,1000,0,0,0,7245
53843,0,1000,0,0,0,7246
53844,0,1000,0,0,0,7108
53845,0,60000,0,0,0,6615
53846,0,0,0,1000,0,6785
53850,0,0,0,1500,0,6595
53851,0,7000,0,0,0,7106
53852,0,0,0,1000,0,6770
53853,0,0,180000,1500,0,6346
53856,0,8000,0,0,0,7074
53857,0,0,0,1500,0,6146
53858,0,15000,0,0,0,6749
53859,0,60000,0,0,0,6612
53860,0,60000,0,0,0,6613
53861,0,5000,0,1500,0,6572
53865,0,1000,0,0,0,7234
53866,0,60000,0,0,0,6434
53867,0,6000,0,0,0,6435
53870,0,0,60000,0,0,5858
53871,0,0,0,1500,0,7384
53872,0,40000,0,0,0,6535
53875,0,30000,0,0,0,6530
53878,0,180000,0,0,0,7164
53879,0,0,0,0,0,7291
53880,0,1000,0,0,0,7178
53881,0,1000,0,0,0,7233
53882,0,60000,0,0,0,9512
53885,0,30000,0,0,0,91
53887,0,0,0,1500,0,12039
53889,0,30000,0,0,0,6576
53891,0,10000,0,0,0,6552
53893,0,120000,0,1500,0,6789
53894,0,0,60000,0,0,6544
53896,0,1000,0,0,0,7069
53898,0,1000,0,0,0,7241
53899,0,0,5000,0,0,6524
53900,0,1000,0,0,0,7247
53901,0,60000,0,0,0,6487
53906,0,0,0,0,0,6358
53908,0,0,0,0,0,6942
53909,0,0,0,1500,0,6965
53911,0,90000,0,0,0,6538
53913,0,45000,0,0,0,6016
53915,0,10000,0,0,0,7974
53917,0,0,0,1500,0,11921
53918,0,15000,0,0,0,9733
53919,0,60000,0,1500,0,6673
53922,0,30000,0,0,0,6409
53923,0,0,0,1500,0,11939
53925,0,360000,0,0,0,6711
53927,0,30000,0,0,0,6950
53931,0,0,6000,1500,0,6343
53935,0,30000,0,1500,0,6229
53936,0,15000,120000,0,0,12042
53937,0,0,0,0,0,6512
53938,0,0,0,1000,0,5675
53941,0,8000,0,0,0,6795
53942,0,10000,0,0,0,6513
53943,0,60000,0,0,0,7125
53944,0,1000,0,0,0,7250
53945,0,0,0,1500,0,6353
53946,0,30000,0,0,0,6725
53949,0,0,25000,0,0,6360
53951,0,0,0,1500,0,6507
53954,0,180000,0,0,0,7165
53955,0,1000,0,0,0,5862
53959,0,10000,0,0,0,6664
53960,0,1000,0,0,0,6960
53961,0,0,0,1500,0,14517
53962,0,1000,0,0,0,7235
53963,0,10000,0,0,0,7145
53966,0,0,0,1500,0,7914
53969,0,0,0,1500,0,7328
53971,0,10000,0,0,0,7992
53973,0,0,0,1500,0,7870
53974,0,5000,0,0,0,9736
53977,0,0,0,1500,0,28559
53978,0,1000,0,0,0,7966
53986,0,0,0,1500,0,8078
53993,0,0,0,0,0,7365
53994,0,0,0,1500,0,8362
53995,0,1000,0,0,0,25746
54000,0,0,0,1500,0,8000
54001,0,1000,0,0,0,7331
54003,0,0,0,1500,0,8017
54004,0,1000,0,0,0,7844
54005,0,0,1500,0,0,7355
54007,0,0,0,1500,0,11922
54008,0,0,0,1500,0,7302
54011,0,0,0,1500,0,8004
54016,0,20000,0,0,0,7139
54020,0,25000,0,0,0,7140
54021,0,0,0,1500,0,8024
54022,0,0,0,1500,0,851
54025,0,30000,0,0,0,7090
54026,0,15000,0,0,0,7092
54027,0,1000,0,0,0,7290
54028,0,0,0,0,0,7737
54029,0,0,0,1000,0,1079
54031,0,120000,0,0,0,7102
54032,0,0,0,1500,0,7960
54033,0,30000,120000,0,0,7744
54035,0,7000,0,0,0,7154
54036,0,0,0,0,0,6607
54039,0,1000,0,0,0,7273
54041,0,120000,0,0,0,8256
54042,0,0,0,1500,0,9081
54043,0,0,0,1500,0,9093
54044,0,0,0,1500,0,8809
54045,0,6000,0,1500,0,2609
54046,0,0,0,1000,0,8676
54054,0,0,10000,0,0,8788
54055,0,0,0,1000,0,8512
54059,0,0,0,1500,0,9199
54060,0,0,0,1500,0,9200
54061,0,0,0,1500,0,8129
54064,0,0,10000,0,0,8832
54066,0,0,0,1500,0,8596
54067,0,0,0,1500,0,8598
54070,0,0,0,1500,0,980
54073,0,0,0,0,0,434
54076,0,25000,0,0,0,8285
54077,0,0,0,1500,0,8232
54078,0,0,0,1500,0,9552
54079,0,0,0,0,0,7160
54080,0,0,0,1000,0,8075
54081,0,0,0,1500,0,10054
54083,0,0,0,1500,0,8140
54089,0,0,0,1500,0,10053
54090,0,30000,0,0,0,8151
54091,0,0,0,0,0,1137
54095,0,0,0,1500,0,8033
54100,0,0,0,1500,0,26006
54101,0,180000,0,0,0,6921
54104,0,0,0,1500,0,8262
54105,0,1800000,0,1500,0,8690
54107,0,0,480000,0,0,11958
54110,0,0,0,1500,0,6196
54114,0,1000,0,0,0,7242
54116,0,6000,0,1500,0,8056
54117,0,0,0,0,0,6410
54121,0,1500,0,0,0,8388
54122,0,0,0,1000,0,8190
54127,0,0,0,1000,0,8647
54130,0,0,0,1500,0,8211
54133,0,1500,0,0,0,8387
54135,0,1000,0,0,0,7243
54136,0,1000,0,0,0,7248
54137,0,1000,0,0,0,7249
54139,0,0,0,0,0,7357
54143,0,0,0,1500,0,8277
54144,0,10000,0,0,0,8218
54147,0,5000,10000,0,0,9741
54148,0,30000,0,1500,0,8122
54149,0,0,0,1000,0,8071
54150,0,6000,0,1500,0,8042
54158,0,6000,0,1500,0,8050
54159,0,0,0,1500,0,14518
54161,0,15000,0,0,0,8595
54163,0,1000,0,0,0,7363
54167,0,30000,0,0,0,8715
54170,0,0,0,0,0,9177
54174,0,6000,0,1500,0,15605
54177,0,0,0,1500,0,8936
54178,0,1000,0,0,0,9373
54179,0,0,0,1500,0,8812
54180,0,0,0,1500,0,9779
54183,0,0,0,1500,0,9484
54187,0,25000,0,1000,0,8177
54189,0,0,0,1500,0,9806
54190,0,0,0,1500,0,9654
54194,0,10000,0,1500,0,14914
54199,0,0,0,1500,0,8246
54205,0,12000,300000,0,0,1719
54206,0,0,0,1500,0,9456
54207,0,0,0,1500,0,9457
54208,0,0,60000,0,0,9572
54209,0,10000,0,1500,0,9220
54210,0,0,0,1500,0,9532
54214,0,30000,0,0,0,9949
54225,0,0,0,1500,0,8736
54226,0,0,0,1500,0,131
54227,0,0,0,1500,0,8921
54231,0,0,0,1500,0,8627
54237,0,0,0,1500,0,710
54238,0,60000,0,0,0,9253
54243,0,0,0,1500,0,8994
54246,0,0,0,1500,0,9587
54261,0,60000,0,0,0,10052
54266,0,1000,0,0,0,8148
54268,0,10000,0,1000,0,8998
54272,0,0,0,1000,0,8184
54274,0,0,0,1500,0,10145
54277,0,0,0,1500,0,8147
54278,0,0,0,1500,0,8593
54280,0,0,0,1500,0,8990
54283,0,3000,0,1500,0,17
54285,0,0,5000,0,0,9782
54286,0,0,5000,0,0,9784
54290,0,0,60000,1000,0,8143
54291,0,10000,0,0,0,8152
54293,0,60000,0,0,0,436
54296,0,0,0,1500,0,9771
54297,0,0,0,1000,0,8227
54298,0,0,0,1500,0,9613
54308,0,0,0,1500,0,9159
54310,0,30000,0,0,0,8814
54312,0,8000,0,1500,0,8092
54313,0,0,0,1000,0,8818
54314,0,0,0,1500,0,10270
54316,0,30000,0,0,0,9977
54318,0,10000,0,0,0,13491
54326,0,0,0,1500,0,9774
54331,0,0,0,1500,0,9773
54339,0,15000,0,500,0,11113
54341,0,30000,0,0,0,9976
54343,0,0,0,1500,0,10260
54347,0,5000,0,0,0,7808
