ID,Name
4538,\bxbox\b
4539,\bxman\b
4540,\bxpac\b
4541,\bxylon\b
4542,\bxzibit\b
4543,\byahoo\b
4544,\byank
4545,\bye\b
4546,\byellowcard\b
4547,\byemen\b
4548,\byhwh\b
4549,\bylitz\b
4550,\byoda\b
4551,\byonkers\b
4552,\byoshi\b
4553,\byuan\b
4554,\byugoslavia \b
4555,\byukon\b
4556,\bzaire\b
4557,\bzambia\b
4558,\bzelda\b
4559,\bzexes\b
4560,\bzexxus\b
4561,\bzimbabwe\b
4562,\bzoidberg\b
4563,\bzothrok\b
4564,\bzugahl\b
4565,\bzugdauruk\b
4566,\bzurich\b
4567,\bzztop\b
4568,\blord
4569,adolf
4570,africa\b
4571,alqaeda
4572,atreides\b
4573,binlad[aei]n
4574,bond\b
4575,clinton\b
4576,everquest
4577,gandalf
4578,german\b
4579,ghandi\b
4580,gm\b
4581,god\b
4582,guardian\b
4583,hitler
4584,hussein
4585,internet
4586,jew\b
4587,jordan\b
4588,kelstonebull
4589,kennedy\b
4590,kerry\b
4591,kirk\b
4592,korea\b
4593,kracker\b
4594,lincoln\b
4595,osama
4596,pardo\b
4597,player
4598,president
4599,queen\b
4600,saddam
4601,salvatore\b
4602,server\b
4603,simpson\b
4604,smurf\b
4605,stalin\b
4606,support
4607,system\b
4608,vatican\b
4609,weapon\b
4610,xavius\b
4621,\bdrake\b
4641,\baria\b
4642,\bcocolo\b
4643,\bnema\b
4644,\beolande\b
4645,\bcthulu\b
4646,\baragon\b
4647,\bnuugharm\b
4661,\badicus\b
4662,\bankhsunamun\b
4663,\bbantom\b
4664,\bblock\b
4665,\bbwhittle\b
4666,\bcalidorn\b
4667,\bcaydiem\b
4668,\bchrono\b
4669,\bcprompt\b
4670,\bdanu\b
4671,\bdragonfire\b
4673,\belyse\b
4674,\bfieryice\b
4675,\bfinabr\b
4676,\bgraccus\b
4677,\bgrayhem\b
4679,\bhahmoor\b
4680,\bikili\b
4681,\bikvash\b
4682,\bindoflaven\b
4683,\bkitsunie\b
4684,\bmoozilla\b
4685,\bordinn\b
4686,\bsenemut\b
4687,\bsparda\b
4688,\btelvash\b
4689,\btyren\b
4690,\bulruhk\b
4692,wolverine
4778,\b룬블레이드\b
4779,\b루일\b
4780,\b해머\b
4781,\b레이\b
4782,\b루핀\b
4783,\b프림블레이드\b
4784,\b카린\b
4785,\b프로이안\b
4786,\b도로시\b
4787,\b알프하임\b
4788,\b카르미안\b
4789,\b어베일드\b
4790,\b제논\b
4791,\b미스탈\b
4792,\b루시엘즈\b
4793,\b아르카스\b
4794,\b다즐링\b
4795,\b레이펄스\b
4796,\b라세\b
4797,\b피오레나\b
4798,\b하그마루\b
4799,\b페러렐리\b
4800,\b카일모어\b
4801,\b라크리\b
4802,\b이벨린\b
4803,\b이카\b
4804,\b이젤론\b
4805,\b지드니아\b
4806,\b오네스타\b
4807,\b눈키\b
4808,\b라이노스\b
4809,\b토비아\b
4810,\b루미나\b
4811,\b클라리스\b
4812,\b루나서스\b
4813,\b데프네리\b
4814,\b돌로노아\b
4815,\b엔블라\b
4816,\b크로이안\b
4817,\b린트\b
4818,\b타리스\b
4819,\b엘사\b
4820,\b익시온\b
4821,\b케로스\b
4822,\b류엘라\b
4823,\b나자스\b
4824,\b아즈카이\b
4825,\b엔비\b
4826,\b유니\b
4827,\b베리떼\b
4828,\b앨리스\b
4829,\b가이아\b
4830,\b마이트\b
4831,\b나디아\b
4832,\b레리엘\b
4833,\b프시케\b
4834,\b아가사\b
4835,\b담피르\b
4836,\b유니스\b
4837,\b아드소\b
4838,\b리리스\b
4839,\b미트라\b
4840,\b테티스\b
4841,\b미카엘\b
4842,\b쿠로아\b
4843,\b무라딘\b
4844,\b제이나\b
4845,\b이리스\b
4846,\b로이엘\b
4847,\b엔카라\b
4848,\b클로에\b
4849,\b세리아\b
4850,\b코넬리\b
4851,\b라비린\b
4852,\b타로스\b
4853,\b발데르\b
4854,\b크로반\b
4861,\baagalias\b
4862,\babbix\b
4864,\badair\b
4867,\badiicus\b
4870,\baishii\b
4872,\bakeisha\b
4874,\bakumaaru\b
4875,\balain\b
4876,\balato\b
4877,\ballines\b
4879,\baltanan\b
4880,\baltim\b
4881,\bambryseus\b
4883,\bandril\b
4884,\bapexia\b
4885,\bapius\b
4886,\baporian\b
4887,\baquilei\b
4890,\bardasa\b
4891,\barmetris\b
4892,\barythan\b
4893,\batro\b
4894,\baugumac\b
4897,\bavas\b
4898,\baxantheon\b
4899,\bbammik\b
4901,\bbekyn\b
4902,\bbelzun\b
4903,\bberitun\b
4904,\bbilze\b
4905,\bbiritus\b
4906,\bblesk\b
4907,\bblevran\b
4909,\bbohlok\b
4910,\bbohvoc\b
4911,\bbohvok\b
4912,\bborithus\b
4913,\bbraeden\b
4914,\bbrakton\b
4915,\bbroud\b
4916,\bbroxren\b
4917,\bbroxrenn\b
4918,\bbroxrin\b
4920,\bcadrex\b
4921,\bcalianny\b
4923,\bcarrick\b
4924,\bcedarick\b
4926,\bchizo\b
4927,\bchovolone\b
4929,\bciralle\b
4930,\bcitunde\b
4931,\bcobais\b
4932,\bconner\b
4933,\bcorvich\b
4934,\bcravell\b
4935,\bcriptur\b
4936,\bcrommus\b
4937,\bcromuss\b
4938,\bcycronis\b
4939,\bcykronis\b
4940,\bdaelorr\b
4941,\bdalenni\b
4942,\bdalga\b
4943,\bdallenhaal\b
4944,\bdalreth\b
4949,\bdenalge\b
4950,\bderralo\b
4952,\bdeszo\b
4954,\bdexlan\b
4955,\bdimpleen\b
4956,\bdirkar\b
4959,\bdoval\b
4961,\bdraregh\b
4962,\bdresselen\b
4963,\bdroktahn\b
4964,\bdubbert\b
4965,\bdubias\b
4966,\bdunnary\b
4967,\bdyn\b
4968,\bdynead\b
4969,\bedrenok\b
4970,\belisarre\b
4972,\bemberlynn\b
4974,\bepifanio\b
4975,\besylvia\b
4976,\beunji\b
4977,\bevolan\b
4980,\bfaelex\b
4982,\bfenrae\b
4983,\bferenevel\b
4984,\bferson\b
4985,\bfiani\b
4987,\bflightshadow\b
4988,\bflugent\b
4990,\bgamada\b
4991,\bgamous\b
4992,\bgariema\b
4993,\bghamos\b
4995,\bghran\b
4996,\bglarvax\b
4997,\bgoaden\b
4998,\bgorido\b
4999,\bgrakthro\b
5003,\bhacilus\b
5004,\bhakil\b
5006,\bhanthor\b
5007,\bhibus\b
5009,\bibizsha\b
5010,\bikarum\b
5011,\billuminas\b
5013,\bizthed\b
5014,\bjabilo\b
5015,\bjaimin\b
5017,\bjanisarie\b
5018,\bjarden\b
5022,\bjorrin\b
5025,\bkaljynn\b
5026,\bkalljyn\b
5027,\bkalynna\b
5028,\bkamishu\b
5030,\bkarisgard\b
5032,\bkelrt\b
5034,\bkeynalla\b
5035,\bkhrogul\b
5036,\bkhryden\b
5037,\bkimiru\b
5038,\bkinleu\b
5039,\bkioly\b
5044,\bkoredale\b
5047,\bkozzar\b
5048,\bkrebz\b
5049,\bkredou\b
5050,\bkrimorus\b
5051,\bkylie\b
5052,\bkyros\b
5053,\blanick\b
5054,\blarete\b
5055,\blarette\b
5056,\blathoren\b
5057,\bleedak\b
5058,\blekgin\b
5059,\blenci\b
5060,\blepsa\b
5061,\blequron\b
5062,\bleth\b
5063,\bleukin\b
5064,\blevain\b
5065,\blexcil\b
5066,\bligwill\b
5067,\blilioso\b
5068,\blinderstolk\b
5070,\blucienne\b
5071,\blutrimal\b
5072,\blyanaa \b
5073,\bmaemaleth\b
5077,\bmalglas\b
5078,\bmalpheon\b
5079,\bmandorath\b
5080,\bmanju\b
5082,\bmedwin\b
5083,\bmendarrin\b
5084,\bmiitan\b
5085,\bmikezan\b
5086,\bmikezin\b
5087,\bmikezun\b
5088,\bminstrith\b
5090,\bmonlya\b
5091,\bmonvil\b
5092,\bmosryn\b
5093,\bmottfen\b
5094,\bmourdok\b
5095,\bmurginor\b
5096,\bmychel\b
5097,\bmyla\b
5098,\bmyrthus\b
5100,\bnalost\b
5101,\bnassimar\b
5102,\bnaxarus\b
5103,\bnennji\b
5104,\bneorah\b
5105,\bnessanna\b
5106,\bnichilum\b
5107,\bnilvaden\b
5108,\bnirios\b
5113,\boptiren\b
5116,\borcka\b
5117,\borycea\b
5118,\botramisk\b
5119,\bpachnein\b
5120,\bparqa\b
5121,\bphinneus\b
5122,\bphomiae\b
5123,\bpract\b
5124,\bpraenom\b
5125,\bpraqu\b
5126,\bprojesk\b
5127,\bprojeska\b
5128,\bprojesko\b
5129,\bquayrue\b
5130,\bquizzon\b
5132,\brachana\b
5133,\braclin\b
5135,\bralgaris\b
5136,\bransiel\b
5139,\brazi\b
5140,\braznic\b
5141,\brecaa\b
5142,\breiishi\b
5145,\brhoswen\b
5146,\brivka\b
5147,\bromassen\b
5148,\bromme\b
5149,\broths\b
5150,\bruneforza\b
5152,\bryone\b
5154,\bryyst\b
5155,\bsarto\b
5156,\bsemajo\b
5157,\bseratris\b
5158,\bserhkel\b
5160,\bshaofle\b
5161,\bshaogwi\b
5162,\bshaoji\b
5163,\bshaomogwi\b
5164,\bshapeek\b
5165,\bshenrai\b
5166,\bshiara \b
5167,\bshoia\b
5168,\bsidhren\b
5169,\bsidhrien\b
5170,\bsiriphe\b
5173,\bsoracian\b
5175,\bstawl\b
5176,\bstryzux\b
5177,\bsuh \b
5178,\bsycronis\b
5180,\bsyfur\b
5181,\btagarsh\b
5182,\btannue\b
5183,\btanos\b
5184,\btaoki\b
5185,\btarci\b
5186,\btargoz\b
5187,\btayten\b
5188,\btektherion\b
5189,\btelicesen\b
5190,\btellari\b
5191,\btergor\b
5195,\bticall\b
5197,\btonst\b
5198,\btriael\b
5199,\btroduth\b
5200,\btrolvar\b
5201,\btsanik\b
5202,\btulzzark\b
5203,\btyciry\b
5205,\bulmarr\b
5212,\bvaldok\b
5213,\bvenleia\b
5214,\bveran\b
5215,\bverok\b
5216,\bveryn\b
5218,\bvindii\b
5219,\bvolax\b
5220,\bvolin\b
5221,\bvryce\b
5222,\bvular\b
5223,\bvyradin\b
5224,\bweastlin\b
5225,\bwilthern\b
5226,\bwilthurn\b
5227,\bwynam\b
5228,\bxendros\b
5229,\bxontasis\b
5230,\bxorxa\b
5233,\byohance \b
5234,\bzabniu\b
5235,\bzaglia\b
5236,\bzaldius\b
5237,\bzalusk\b
5238,\bzechthal\b
5239,\bzedlar\b
5240,\bzekeron\b
5241,\bzien \b
5242,\bziffloc\b
5243,\bziven\b
5244,\bzolax\b
5245,\bzoru \b
5261,Tybress
5262,Dimernesti
5263,Methiur
5264,Zarborough
5265,Thedrien
5266,Toniki
5267,Tonikii
5268,Amorph
5269,Khamlen
5270,Khamlyn
5271,Khamlenn
5272,Smoech
5273,Smooech
5274,Smoechh
5275,Yaley
5276,Yalley
5277,Yaleey
5278,Isban
5279,Isbann
5280,Isbaan
5283,Olltur
5284,Tinhin
5285,Tinhinn
5286,Tinnhin
5302,\baguilar\b
5303,\bgungdil\b
5304,\bthundgot\b
5321,\badidas\b
5322,\balextrabek\b
5323,\balpacino\b
5324,\baltavista\b
5325,\balyssamilano\b
5326,\bamd\b
5327,\bamericanidol\b
5328,\baruba\b
5329,\bastonmartin\b
5330,\batari\b
5331,\bbangkok\b
5332,\bbarbados\b
5333,\bbartsimpson\b
5334,\bbelarus\b
5335,\bbestbuy\b
5336,\bbeverlyhills\b
5337,\bbillclinton\b
5338,\bbillpullman\b
5339,\bblackpanther\b
5340,\bbrettfavre\b
5341,\bbritish\b
5342,\bbuddah\b
5343,\bbudweiser\b
5344,\bbulgaria\b
5345,\bburgerking\b
5346,\bbustarhymes\b
5348,\bcambodia\b
5349,\bcamerondiaz\b
5350,\bcanada\b
5351,\bcasio\b
5352,\bcatholic\b
5353,\bcharliebrown\b
5354,\bchefboyardee\b
5355,\bchicago\b
5356,\bchrisisaak\b
5357,\bchrisrock\b
5358,\bchuckycheese\b
5359,\bcloudstrife\b
5360,\bcoke\b
5361,\bcoldplay\b
5362,\bconnecticut\b
5363,\bcorvette\b
5364,\bcostarica\b
5365,\bcrayola\b
5366,\bcroatia\b
5367,\bcuba\b
5368,\bdaewoo\b
5369,\bdelaware\b
5370,\bdelltaco\b
5371,\bdenmark\b
5372,\bdietcoke\b
5373,\bdietpepsi\b
5374,\bdisneyland\b
5375,\bdracomalfoy\b
5376,\bdrpepper\b
5377,\becuador\b
5378,\belizadushku\b
5379,\bengland\b
5380,\benron\b
5381,\bepson\b
5382,\bfanta\b
5383,\bfedex\b
5384,\bfidelcastro\b
5385,\bfiji\b
5386,\bfinland\b
5387,\bfoofighters\b
5388,\bfreddurst\b
5389,\bfruitopia\b
5390,\bgamecube\b
5391,\bgatorade\b
5392,\bgeorgebush\b
5393,\bgeorgia\b
5394,\bgodzilla\b
5395,\bgratefuldead\b
5396,\bguam\b
5397,\bguiness\b
5398,\bhagendazs\b
5399,\bhaiti\b
5400,\bhalleberry\b
5401,\bhamas \b
5402,\bhanszimmer\b
5403,\bharrypotter\b
5404,\bheineken\b
5405,\bheinzketchup\b
5406,\bhelenhunt\b
5407,\bhershey\b
5408,\bhogwarts\b
5409,\bhomersimpson\b
5410,\bhufflepuff\b
5411,\bhughgrant\b
5413,\binspectorgadget\b
5414,\bjackdaniels\b
5415,\bjamesbond\b
5416,\bjehovah\b
5417,\bjudgedredd\b
5418,\bjudgejudy\b
5419,\bjurassicpark\b
5420,\bkeebler\b
5421,\bkenya\b
5422,\bkmart\b
5423,\blamborghini\b
5424,\blarrybird\b
5425,\blauracroft\b
5426,\blimpbizkit\b
5427,\blinksys\b
5428,\blucasarts\b
5429,\bmagicjohnson\b
5430,\bmaryland\b
5431,\bmaxfactor\b
5432,\bmazda\b
5433,\bmcnuggets\b
5434,\bmegaman\b
5435,\bmetroid\b
5436,\bmichelob\b
5437,\bmichigan\b
5438,\bmirasorvino\b
5439,\bmontypython\b
5440,\bmortrin\b
5441,\bnapoleon\b
5442,\bnarnia\b
5443,\bnascar\b
5444,\bnepal\b
5445,\bnextel\b
5446,\bnigeria\b
5447,\bnixon\b
5448,\bnokia\b
5449,\bnorthkorea\b
5450,\bnsync \b
5451,\bohio\b
5452,\boprah\b
5453,\boptimusprime\b
5454,\boregon\b
5455,\bpentium\b
5456,\bpillsbury\b
5457,\bpixar\b
5458,\bpizzahut\b
5459,\bpokemon\b
5460,\bpope\b
5461,\bpopebenedict \b
5462,\bpopejohnpaul\b
5463,\bprimus\b
5464,\bprofessorx\b
5465,\bradeon\b
5466,\bradiohead\b
5467,\brobocop\b
5468,\brockybalboa\b
5469,\brodneyking\b
5470,\brollsroyce\b
5471,\brubeushagrid\b
5472,\bsephiroth \b
5473,\bsiriusblack\b
5474,\bskittles\b
5475,\bsmirnoff\b
5476,\bsnapple\b
5477,\bsolidsnake\b
5478,\bsoundgarden\b
5479,\bsouthkorea\b
5480,\bstarbucks\b
5481,\bstarwars\b
5482,\bsudafed\b
5483,\bsuzuki\b
5485,\btacobell\b
5486,\btarareid\b
5487,\btedbundy\b
5488,\bterryschiavo\b
5489,\bthepope\b
5490,\bthirdreich\b
5491,\btigerwoods\b
5492,\btonyblair\b
5493,\btylenol\b
5494,\bunclefester\b
5495,\bups\b
5496,\bvegeta\b
5497,\bwalmart\b
5498,\bwillywonka\b
5499,\bwinamp\b
5500,\bwonderwoman\b
5501,\bwutang\b
5502,\bwutangclan\b
5503,\bwyoming\b
5504,\bxerox\b
5505,\byoplait\b
5506,\byunaleska\b
5507,\bzarqawi \b
5508,\bzoloft\b
5509,\babjurer
5510,\badmiral
5511,\badviser
5512,\bagent
5513,\barcanist
5514,\barmorsmith
5515,\barmsman
5516,\bassassin
5517,\baxeman
5518,\bbard
5519,\bbaron
5520,\bbeastrider
5521,\bberserker
5522,\bblacksmith
5523,\bbowman
5524,\bbrigadier
5525,\bbrusier
5526,\bbuccaneer
5527,\bcaptain
5528,\bcarpenter
5529,\bcenturion
5530,\bchampion
5531,\bchanneler
5532,\bchef
5533,\bchief
5534,\bcolonel
5535,\bcommander
5536,\bconjurer
5537,\bcook
5538,\bcorporal
5539,\bcorsair
5540,\bcouncilor
5541,\bcount
5542,\bcrusader
5543,\bdefender
5544,\bdiviner
5545,\bdoctor
5546,\bduke
5547,\bemperor
5548,\bensign
5549,\besquire
5550,\bevoker
5551,\bfighter
5552,\bgeneral
5553,\bgrunt
5554,\bguard
5556,\bguardsman
5557,\bhealer
5558,\bherald
5559,\bhero
5560,\bhost
5561,\billusionist
5562,\binquisitor
5563,\binventor
5564,\binvoker
5565,\bknight
5566,\blady
5567,\bleader
5568,\blegionnare
5569,\blieutenant
5570,\bloremaster
5571,\bmajor
5572,\bmarine
5573,\bmarshal
5574,\bmaster
5575,\bmedic
5576,\bmercenary
5577,\bnecromancer
5578,\bnightstalker
5579,\bnurse
5580,\bofficer
5581,\boutlaw
5582,\bpathfinder
5583,\bpeasant
5584,\bpikeman
5585,\bpilot
5586,\bprince
5587,\bprincess
5588,\bprivate
5589,\branger
5590,\bruffian
5591,\bsailor
5592,\bscout
5593,\bsentinel
5594,\bsergeant
5595,\bshapshifter
5596,\bshieldbearer
5597,\bsir
5598,\bskald
5599,\bsoldier
5600,\bsoothsayer
5601,\bsquire
5602,\bstalker
5603,\bsummoner
5604,\bswordsman
5605,\btailor
5606,\btemplar
5607,\bthief
5608,\btinkerer
5609,\btrader
5610,\btradesman
5611,\btrainee
5612,\btrapper
5613,\bveteran
5614,\bwanderer
5615,\bwarden
5616,\bwarlord
5617,\bwitch
5618,\bwizard
5623,\bplayer\b
5624,\bpet\b
5625,\btarget\b
5626,\bmouseover\b
5627,\bnpc\b
5628,\btargettarget\b
7129,\bsainterre\b
7130,\bdaghorn\b
7131,\beldenea\b
7132,\bgandraor\b
7133,\brhiovanna\b
7134,\bzeugmarak\b
7135,\bsolanas\b
7136,\bzujuama\b
10696,Oltur
10697,Olturr
11955,18?
11957,18??
17438,官方人員
17454,管理員
17455,管理者
17456,魔獸世界
17457,公告
17458,拍賣場
17459,拍賣*
17460,賣幣*
17461,幣商*
17462,金幣*
17463,魔獸幣*
19019,Anubarak
19020,Anveena
19021,Arygos
19022,Astalor
19023,Azuregos
19024,Broxigar
19025,Caelestrasz
19026,Cthun
19027,Dalrend
19028,Darkhan
19029,Dentarg
19030,Drekthar
19031,Eitrigg
19032,Emeriss
19033,Eranikus
19034,Frostmourne
19035,Garithos
19036,Hakkar
19037,Halduron
19038,Hamuul
19039,Jammalan
19040,Kalecgos
19041,Kazzak
19042,Kurdran
19043,Lethon
19044,Lorthemar
19045,Mekkatorque
19046,Merithra
19047,Mogor
19048,Muradin
19049,Nazgrel
19050,Nefarian
19051,Nielasaran
19052,Nobundo
19053,Onyxia
19054,Rajaxx
19055,Rastakhan
19056,Rexxar
19057,Rommath
19058,Taerar
19059,Thaurissan
19060,Vaelastrasz
19061,Valstann
19062,Varianwrynn
19063,Vashj
19064,Vereesa
19065,Ysondre
19771,Anachronos
25088,\bCON\b
25089,\bAUX\b
25090,\bNUL\b
25091,\bPRN\b
25092,\bpartypet\b
25093,\bparty\b
25094,\braidpet\b
25095,\braid\b
25096,\bfocus\b
25097,\bnone\b
25098,\bTorl[ae]him\b
25099,\bTorlhaim\b
25100,\bJuancarlos\b
25103,\bD[iíìïî]+[oóòöô]s\b
25104,[ck]risto
25105,\bmahoma\b
25106,\bbuda\b
25107,\bPrincipefelipe\b
25108,\bPrincesaleticia\b
25109,\bratzinger\b
25110,\baznar\b
25111,\bzapatero\b
25112,\bnefarian\b
25113,\bTemereth\b
25114,\bThemereth\b
25115,\bThemeret\b
25116,\bRanengmor\b
25117,\bRanengmor[rt]\b
25118,\bBinladen\b
25119,\bnachovidal\b
25122,\bKinelde\b
25123,\bZulokko\b
25124,\bIzdrum\b
25125,\bBelikaria\b
25126,\bHakennar\b
25127,\bMacarsul\b
27013,Buchmor
27014,Temereth
27015,Johrro
27016,Drieyi 
27017,Radeknaar
27018,Mistraey
27019,Essyerackh
27020,Dooldon
27021,Aedthna 
27022,Diskeskel 
27023,Daitagea
27024,Aksherom
27025,Ishenrei 
27026,Aszahel
27027,Daothann
27028,Peratix
27029,Grumetix
27030,Kelvalak
27031,Casereth
27032,Tanrakat
29153,\bsephemon\b
29154,\bdaimonata\b
29155,\briknorak\b
29156,\bHarmonniek\b
29157,\bbacaburn\b
29158,\bcocoboldine\b
29159,\baeternaventum\b
29160,\bbruglaz\b
29161,\b[e]claireur\b
29162,\b[e]cosse\b
29163,\b[e]cuyer
29164,\b[e]p[e]iste
29165,\b[e]quateur\b
29166,\b[e]thiopie\b
29167,\b[e]tranger\b
29168,\b[e]vocateur
29169,\b[sc]heik\b
29170,\babjurateur
29171,\badjurateur
29172,\bafrique
29173,\bailedemort\b
29174,\balbanie\b
29175,\balg[e]rie\b
29176,\ballemagne\b
29177,\bam[e]rique
29178,\bamiral
29179,\bangleterre\b
29180,\barabe\b
29181,\barabie\b
29182,\barabies[a]oudite\b
29183,\barcaniste
29184,\barcher
29185,\barchev[e]que
29186,\barchidruide
29187,\bargentine\b
29188,\barm[e]nie\b
29190,\barme\b
29191,\barmurier
29192,\basie
29193,\bath[e]e\b
29194,\bath[e]nes\b
29195,\batlantique\b
29196,\baubedargent\b
29197,\baustralie
29198,\baustrivage\b
29199,\bbaiedubutin\b
29200,\bbaptiste\b
29201,\bbarbade\b
29202,\bbarbedebronze\b
29203,\bbarde\b
29204,\bbaronne
29205,\bbelz[e]buth\b
29206,\bberceaudelhiver\b
29207,\bbethl[e][e]m\b
29208,\bbi[e]lorussie\b
29209,\bbilbon\b
29210,\bblancheneige\b
29211,\bbolivie\b
29212,\bbosnie\b
29213,\bboucanier\b
29214,\bbouddah\b
29215,\bbr[e]sil\b
29216,\bbricoleur\b
29218,\bbritannique\b
29219,\bbulgarie\b
29220,\bc[e]narien\b
29221,\bc[e]narion\b
29222,\bc[e]narius\b
29223,\bcadavre\b
29224,\bcalifornie\b
29225,\bcambodge\b
29226,\bcanaliste
29227,\bcapitaine
29228,\bcaporal
29229,\bcatholique\b
29230,\bcercleterrestre\b
29231,\bchaman\b
29232,\bchangeforme
29233,\bchanteguerre\b
29234,\bcharpentier
29235,\bchasseur\b
29236,\bchefdeguerre
29237,\bchevalier
29238,\bchine\b
29239,\bchinois\b
29240,\bchr[e]tien\b
29241,\bcolombie\b
29242,\bcommandant
29243,\bcommer[c]ante?\b
29244,\bcomte\b
29245,\bconseiller
29246,\bcor[e][e]
29247,\bcor[e][e]dusud\b
29248,\bcorsaire
29249,\bcouronnedeglace\b
29250,\bcourselune\b
29251,\bcoursevent\b
29252,\bcr[e]teducorbeau\b
29253,\bcroatie\b
29254,\bcrois[e]
29255,\bcroisade[e]carlate\b
29256,\bcthulhu\b
29257,\bcuisinier
29258,\bd[e]fenseur
29259,\bd[e]mocrate\b
29260,\bd[e]moniste\b
29261,\bdame\b
29262,\bdanemark\b
29263,\bdarkvador\b
29264,\bdeuillevent\b
29265,\bdevin\b
29266,\bdevineresse
29267,\bdiablotin\b
29268,\bdieu
29269,\bdocteur
29270,\bdonquichotte\b
29271,\bdruide\b
29272,\bduc\b
29273,\bduchesse
29274,\begypte\b
29275,\bgypte\b
29276,\belfedelanuit\b
29277,\bempereur
29278,\bennemipublic\b
29279,\benseigne
29280,\berreur\b
29281,\besclave\b
29282,\bespagne\b
29283,\bfantassin\b
29284,\bfascisme\b
29285,\bfeiredith\b
29286,\bfinlande\b
29287,\bfl[e]au\b
29288,\bfloride\b
29289,\bforestier
29290,\bforgefer\b
29291,\bforgeron
29292,\bforteramure\b
29293,\bfossoyeuse\b
29294,\bfoudreguerre\b
29295,\bfoudrepique\b
29296,\bfr[e]re\b
29297,\bfran[c]ais
29298,\bfrodon\b
29299,\bg[e]n[e]ral
29300,\bg[e]n[e]ve\b
29301,\bgarde\b
29302,\bgardien
29304,\bgeorgie\b
29305,\bgobelin\b
29306,\bgomorrhe\b
29307,\bgr[e]ce\b
29308,\bgrandamiral\b
29309,\bgriset[e]te\b
29310,\bgro[e]nland\b
29311,\bguerrier\b
29312,\bguide\b
29313,\bh[e]raut
29314,\bh[e]ritier\b
29315,\bh[e]ros\b
29316,\bh[o]te\b
29317,\bhati\b
29318,\bhawa\b
29320,\bhindou\b
29321,\bhongrie\b
29322,\bhorslaloi
29323,\bhumain\b
29324,\bhurlevent\b
29325,\bhurlorage\b
29326,\billusioniste
29327,\bimp[e]ratrice
29328,\binconnue?\b
29329,\binde\b
29330,\bindon[e]sie\b
29331,\binfirmi[e]re?\b
29332,\binquisiteur
29333,\binventeur
29334,\binvocateur
29335,\birlande\b
29336,\bislande\b
29337,\bisra[e]l\b
29338,\bista[mn]boul\b
29339,\bitalie\b
29340,\bj[e]hovah\b
29341,\bj[e]rusalem\b
29342,\bjama[i]que\b
29343,\bjapon\b
29344,\bjordanie\b
29345,\bjoueur\b
29346,\bjoueuse\b
29347,\bjuif
29348,\bk[e]nya\b
29349,\bkaboul\b
29350,\bkowa[i]t
29351,\bl[e]gion\b
29352,\bl[e]gionnaire
29353,\blameardente
29354,\blapindep[a]ques\b
29355,\blepape\b
29356,\blettonie\b
29357,\blib[e]ria\b
29358,\bliban\b
29359,\blibye\b
29360,\blisbonne\b
29361,\blithuanie\b
29362,\blondres\b
29363,\blouisiane\b
29364,\bloupdegivre\b
29365,\blucif[e]r\b
29366,\blunedargent\b
29367,\bm[a]cheurdos\b
29368,\bm[e]phisto\b
29369,\bm[e]re\b
29370,\bma[i]tre\b
29371,\bma[i]tredestraditions
29372,\bma[i]tresse\b
29373,\bmac[e]donie\b
29374,\bmaindargent\b
29375,\bmainnoire\b
29376,\bmalaysie\b
29377,\bmaleterres?\b
29379,\bmar[e]chal
29380,\bmarchande?\b
29381,\bmarin\b
29382,\bmaroc\b
29383,\bmarteaududestin\b
29384,\bmarteauxhardis\b
29385,\bmdecin\b
29386,\bmercenaire\b
29387,\bmessie\b
29388,\bmexicain\b
29389,\bMexique\b
29390,\bmo[i]se\b
29391,\bmongolie\b
29392,\bmonture\b
29393,\bmortvivant\b
29394,\bmoscou\b
29395,\bmotdepasse\b
29396,\bmurmevent\b
29397,\bmurnethel
29398,\bmusulman\b
29399,\bn[e]cromancien
29400,\bn[e]croprince\b
29401,\bn[e]o\b
29402,\bnain\b
29403,\bnapol[e]on \b
29404,\bnapol[e]on\b
29405,\bniger\b
29406,\bnom\b
29407,\bnorfendre\b
29408,\bnorvge\b
29409,\bnouvellez[e]lande\b
29410,\bofficier
29411,\bombrelune\b
29412,\borgrimmar\b
29413,\borneval\b
29414,\borque\b
29415,\bouganda\b
29416,\bouzbekistan\b
29417,\bp[a]ques\b
29418,\bp[e]rou\b
29419,\bpacifique\b
29420,\bpape\b
29421,\bpapebeno[i]t \b
29422,\bpapejeanpaul\b
29423,\bpaysan
29424,\bpays-bas\b
29425,\bpennelune\b
29426,\bpennsylvanie\b
29427,\bphiladelphie\b
29428,\bpilote
29429,\bpinsargent[e]s\b
29430,\bpiquier
29431,\bpnj\b
29432,\bpologne\b
29433,\bporteurdelumi[e]re\b
29434,\bPortvaillant\b
29435,\bpoudlard\b
29436,\bPoufsouffle\b
29437,\bpourfendeur\b
29438,\bpr[e]tre\b
29439,\bpr[e]tresse\b
29440,\bprincesse
29441,\bqiradon\b
29442,\br[o]deur\b
29443,\brecrue\b
29444,\breine\b
29445,\brochenoire\b
29446,\brochenoires\b
29447,\broi\b
29448,\broiliche\b
29449,\broumanie\b
29450,\brussie\b
29451,\bs[e]oul\b
29452,\bsabotdesang
29453,\bsainterre
29454,\bsaroumane?\b
29455,\bscalde\b
29456,\bscalprouge
29457,\bschtroumpf
29458,\bseigneur
29459,\bseigneurdeguerre
29460,\bsentinelle
29461,\bserbie\b
29462,\bsergent
