GeoBox[0],GeoBox[1],GeoBox[2],GeoBox[3],GeoBox[4],GeoBox[5],FileDataID,Flags,LodCount,ModelResourcesID
-3.3290768,-6.5038147,-0.46528694,3.3879905,6.348376,0.7884128,195571,0,0,9366
-6.8346114,-6.503826,-0.46528694,6.546802,6.348376,0.7884128,195572,0,0,9365
-6.545309,-6.4773083,-0.46528694,6.5241528,6.3345766,0.7884128,195573,0,0,9364
-3.1011672,-3.1666343,-0.06965573,2.8499734,3.5013163,3.4343493,195583,0,0,9363
-2.5046115,-2.4523993,-0.06965579,2.5046048,2.452396,2.976841,195584,0,0,9362
-1.553067,-1.4372216,-0.06965591,1.4073218,1.5138113,1.4873631,195585,0,0,9361
-9.665867,-7.6464014,0.024188163,10.306677,7.6654162,0.7960004,195587,0,0,9360
-9.442434,-2.6555662,-0.056292586,6.8623166,3.322908,0.061635368,195589,0,0,9359
-3.4271104,-3.0668674,0,3.7031415,3.372022,0.14559534,195591,0,0,9358
-0.46673843,-1.8589226,-1.6748767,0.4667385,1.8589224,1.6748767,195595,0,0,9357
-0.3800651,-1.703416,-1.811451,0.38006508,1.7034161,1.8114512,195596,0,0,9356
-0.46639925,-1.748196,-1.663776,0.46639913,1.7481958,1.6637759,195597,0,0,9355
-0.38275123,-1.2514652,-1.3200592,0.36967283,1.2594366,1.3200592,195598,0,0,8391
-0.41265464,-1.5064313,-1.3010037,0.4025853,1.5058402,1.2720207,195599,0,0,8390
-0.37640268,-1.2307079,-1.2981642,0.36354145,1.2385471,1.2981642,195600,0,0,8389
-0.31535465,-1.2504278,-1.0871774,0.43706942,1.260474,1.552941,195602,0,0,8388
-0.19381231,-1.5763321,-0.53111535,0.6730419,1.6266514,2.2048118,195604,0,0,8387
-0.30903628,-1.2296376,-1.0652823,0.4309078,1.2396176,1.531046,195606,0,0,8386
-1.4623598,-1.4633565,-0.32071072,1.4865531,1.4855564,11.590806,195607,0,0,8385
-0.30134687,-1.6044291,-0.6703495,0.30133486,1.4168669,0.9305819,195608,0,0,8384
-1.4623598,-1.4633565,-0.32071072,1.4865531,1.4855564,11.590806,195609,0,0,8383
2.4018955,-189.72638,-5.446096,6.453187,-21.24845,-4.991683,195613,0,0,8382
-0.97571033,-0.7140275,-0.6263392,0.9714453,0.7162086,0.6169798,195614,0,0,8381
-2.432561,-9.183511,-0.029832568,3.1263878,1.6250792,2.7931573,195619,0,0,8380
-16.756937,-16.6588,-0.11626444,17.001652,16.80863,4.131639,195620,0,0,8379
-1.9737031,-3.3422415,-0.024871495,1.902348,3.3422415,2.6614149,195621,0,0,8378
-2.7342236,-2.7490895,-0.01585751,2.7342231,2.7490895,2.2055104,195622,0,0,8377
-1.2639133,-1.2424333,-0.01883647,1.2639128,1.2424335,2.084059,195623,0,0,8376
-1.5773941,-1.5574038,-0.015857311,1.5649016,1.6019769,2.2917259,195624,0,0,8375
-9.578423,-5.0029316,-0.5173466,0.16937143,5.1546807,8.175356,195632,0,0,8588
-2.3840663,-3.6481967,0.004224422,5.005021,3.7408905,9.337901,195633,0,0,8587
-1.6399833,-1.2191364,0.004224422,2.3297558,1.223463,5.325656,195634,0,0,8586
-1.6399833,-1.2191364,0.004224422,2.3297558,1.223463,5.325656,195635,0,0,8585
-2.8403692,-4.1045,0.004224422,5.4613237,4.197193,9.794205,195637,0,0,8584
-1.1704794,-3.0858033,-0.15909268,0.8877843,3.7498271,0.70785886,195639,0,0,8583
-10.926282,-7.668991,-0.2938945,8.115888,8.132765,9.023274,195643,0,0,8582
-10.926282,-7.668991,-0.2938945,8.115888,8.132765,9.023274,195645,0,0,8581
-12.595896,-6.2303348,-2.270405,62.211,6.236616,68.506,195650,0,0,8580
-12.595897,-6.2303348,-2.270405,62.211,6.236616,68.506,195651,0,0,8579
-0.17407158,-1.0357755,-1.0579387,0.31655568,1.0352347,1.0122088,195652,0,0,8578
-0.1963236,-1.0565823,-1.0750413,0.29430264,1.0148782,0.987584,195653,0,0,8577
-0.16343534,-0.57981664,-0.009554383,0.1531666,0.57524997,3.3083937,195654,0,0,8576
-0.15474711,-0.52465343,-0.008511487,0.1545718,0.529917,3.3613389,195655,0,0,8575
-0.1553378,-0.64273554,0.0013999267,0.15398112,0.63694346,3.3712502,195656,0,0,8574
-0.063630596,0.07497542,-1.7610952,0.19281682,0.92175335,1.1568671,195657,0,0,8573
-0.25927505,-0.29145694,-1.7967752,0.042317685,1.0792357,1.2221656,195658,0,0,8572
-0.2708912,-0.58740574,-1.811451,0.2053963,0.61492175,1.8055115,195659,0,0,8571
-3.5788083,-2.0922413,-0.6363241,3.3670726,6.941879,8.627375,195664,0,0,8570
-37.55136,-96.48004,-40.335163,372.41708,61.779224,325.77127,195665,0,0,8569
-3.6356823,-3.0851796,-0.8460879,3.7348447,9.9246855,15.360806,195666,0,0,8568
-5.64371,-2.4432871,-0.6363241,5.3595285,7.4614124,8.627376,195667,0,0,8567
-6.3684664,-22.332195,-30.241377,36.435883,28.165583,113.43059,195674,0,0,8566
-77.15668,-28.652582,99.48711,9.2070265,24.196163,108.81979,195675,0,0,10800
-18.503035,-64.96151,0.83451545,79.59904,63.68798,0.83454305,195676,0,0,10799
-0.16199408,-3.3371148,-0.18788393,0.06721609,2.5865645,8.588207,195677,0,0,10798
-13.141227,-10.77977,4.3744516,0.47967836,9.137966,8.834206,195678,0,0,10797
-4.5823007,-12.226194,0.051741663,13.141227,11.016152,0.05174643,195679,0,0,10796
-0.7721267,-18.152283,-19.631212,6.5213313,13.990846,50.489487,195680,0,0,10795
-48.21302,-20.464703,33.309723,4.8326855,20.022295,50.677937,195681,0,0,10794
-13.857242,-40.615707,-0.10956531,48.21303,40.782265,-0.10954957,195682,0,0,10793
-10.053502,-15.199044,-2.2981567,8.794458,15.046088,2.7126736E-05,195692,0,0,10792
-6.390063,-18.1085,-7.5655594,13.568041,10.940632,25.879251,195693,0,0,10791
1.8350738,-45.650314,12.004756,11.198544,27.152277,53.40868,195694,0,0,10790
-23.08239,-30.278727,6.572797,42.890762,24.904942,77.2924,195695,0,0,10789
-2.3993487,-3.2762706,-0.47499758,2.4491541,3.34925,4.576767,195696,0,0,10788
-1.787057,-2.2239163,-0.29545233,6.471022,2.3284435,7.1811523,195697,0,0,10630
-3.486305,-1.9966812,-0.025291607,3.9145846,1.9381545,4.015288,195698,0,0,10629
-0.43402678,-0.61913127,-0.07891647,0.4254041,0.5724089,0.6524822,195703,0,0,10628
-0.43402678,-0.6437378,-0.07891647,0.4254041,0.5478023,0.6524822,195704,0,0,10627
-1.0244453,-1.0266348,-0.21626778,1.0239486,1.0217587,3.3640242,195706,0,0,10626
-1.0344845,-1.021602,-0.21626778,1.0139095,1.0267915,3.3640242,195707,0,0,10625
-0.8705874,-1.0269712,-0.060324132,0.98920304,0.82586116,0.18841004,195709,0,0,10624
-1.8171417,-1.1621045,-0.060925204,2.019038,0.99770844,0.18082997,195710,0,0,10623
-0.9639807,-0.807832,-0.27936283,0.98920304,1.0973136,1.2569462,195712,0,0,10622
-0.9639807,-0.8098839,-0.25745887,0.98920304,1.0952618,1.2788502,195714,0,0,10621
-4.642073,-3.6556218,-2.5712483,4.5874877,3.5783226,5.929559,195715,0,0,10620
-4.642073,-3.6556218,-2.5712483,4.5874877,3.5783226,5.929559,195716,0,0,10619
-4.642073,-3.6556218,-2.5712483,4.5874877,3.5783226,5.929559,195717,0,0,10618
-0.77871484,-0.77393955,-0.04769102,0.773894,0.7715093,0.35900134,195718,0,0,10617
-0.91398525,-1.5089169,-0.5079787,1.619096,1.5586263,2.8435044,195721,0,0,10616
-2.6480956,-2.3143144,-0.7365886,2.4473107,2.136307,4.527997,195722,0,0,10615
-2.514825,-1.903435,-0.25460768,1.8849992,2.0738158,4.1569395,195723,0,0,10614
-2.1476507,-2.8021595,-0.6026878,1.7141722,2.8101246,5.4839277,195724,0,0,10613
-6.3235593,-6.0936837,-3.6368659,6.523505,5.583707,5.7963777,195726,0,0,10612
-6.3235593,-6.0936837,-3.6368659,6.523505,5.583707,5.7963777,195727,0,0,10611
-6.3235593,-6.0936837,-3.6368659,6.523505,5.583707,5.7963777,195729,0,0,10610
-7.166701,-6.3367066,-5.122152,6.815031,6.1110787,6.654383,195731,0,0,10609
-7.166701,-6.3367066,-5.122152,6.815031,6.1110787,6.654383,195733,0,0,10608
-7.166701,-6.3367066,-5.122152,6.815031,6.1110787,6.654383,195735,0,0,10607
-4.5618424,-4.7330813,-0.5878631,4.221791,4.737082,6.849017,195736,0,0,10606
-4.5618424,-4.7330813,-0.5878631,4.221791,4.737082,6.849018,195737,0,0,10605
-0.2101917,-0.8445052,-0.0936003,0.20211165,0.23922703,1.2292277,195739,0,0,10604
-0.2101917,-0.8199046,-0.0936003,0.20211165,0.2638276,1.2292274,195740,0,0,10603
-4.511027,-4.2601247,-0.71220547,4.266276,1.0151243,3.4902499,195741,0,0,10602
-1.171596,-4.2601247,-0.8274892,2.4178002,1.0151243,3.4902499,195742,0,0,10601
-0.5685294,-4.3351803,-0.6673959,0.29394618,0.82534754,3.999709,195743,0,0,10600
-0.26154524,-0.93385094,-0.1501923,0.77178746,1.366939,2.0503018,195745,0,0,10599
-0.26154524,-0.93385094,-0.1501923,0.77178746,1.366939,2.0503018,195747,0,0,10598
-0.4367914,-1.3895893,-0.11952669,0.766039,1.3830096,2.2251546,195748,0,0,10597
-0.3284572,-1.381664,-0.11510202,0.766039,1.3909347,2.2251546,195749,0,0,10596
-1.5758313,-1.678891,-0.23285182,0.63872415,1.6156687,2.8052037,195750,0,0,10595
-1.5758313,-1.7041506,-0.20756571,0.63872415,1.5904094,2.8052037,195751,0,0,10594
-5.9352107,-2.5600774,-2.186673,3.2861598,2.5761726,3.6843867,195752,0,0,10593
-5.9352107,-2.5600774,-2.1866727,3.2861593,2.5761726,3.6843867,195753,0,0,10592
-5.9352107,-2.5600774,-2.186673,3.2861598,2.5761726,3.6843867,195754,0,0,10022
-5.9352107,-2.638965,-1.3779452,3.2901561,2.5269127,5.3169703,195755,0,0,10021
-5.9352107,-2.638965,-1.3779452,3.2901561,2.5269127,5.3169703,195756,0,0,10020
-5.9352107,-2.638965,-1.3779452,3.2901561,2.5269127,5.3169703,195757,0,0,10019
-6.167891,-0.98420835,-3.1960688,6.2319436,1.6415516,5.3898535,195758,0,0,10018
-10.072487,-9.807813,-7.240556,10.072484,9.391702,12.611732,195759,0,0,10017
-7.9937067,-10.120181,-0.14676797,12.291761,11.143583,27.097874,195764,0,0,10016
-1.5466961,-1.523275,-0.84453416,1.3902079,1.3688177,7.0623507,195765,0,0,10015
-1.6286315,-3.9831886,-0.84453416,1.4552538,4.1517115,7.1638727,195766,0,0,10014
-1.6286296,-7.776122,-0.84579766,1.4552538,7.7071238,7.3426385,195767,0,0,10013
-1.5466961,-1.523275,-0.84453416,1.3902079,1.3688177,7.0623507,195768,0,0,10012
-1.6286315,-3.9831886,-0.84453416,1.4552538,4.1517115,7.1638727,195769,0,0,9891
-1.6286296,-7.776122,-0.84579766,1.4552538,7.7071238,7.3426385,195770,0,0,9890
-2.8424444,-4.5431924,-0.30900568,2.2389321,4.2497163,1.2963477,195773,0,0,9889
-1.3207779,-1.5293671,-1.2907885,1.2904245,1.7398517,1.5280491,195776,0,0,9888
-2.5829844,-4.8578143,-0.24667194,3.0016644,4.2338676,3.9245987,195778,0,0,9887
-1.9214685,-2.966901,-0.21578829,2.2253516,4.1884146,3.9957802,195779,0,0,9886
-1.3847204,-1.8566554,-0.20299609,1.4780146,1.8562067,2.097223,195780,0,0,9885
-7.9987936,-6.0076747,-0.5456956,2.5121872,7.133879,9.139652,195781,0,0,9884
-9.63459,-13.79899,-1.8711601,9.337195,13.558064,15.943893,195782,0,0,9883
-4.3407726,-20.068317,-2.1086528,8.541512,18.849384,15.763562,195783,0,0,9882
-18.126595,-37.42204,-41.313694,18.126598,37.42204,41.313694,195784,0,0,9881
-18.895031,-38.36562,-36.470104,18.997189,38.119244,35.746826,195785,0,0,9880
-16.649906,-39.90485,-50.243675,23.932247,41.052967,64.59558,195786,0,0,9879
-10.701118,-9.982255,-1.1544214,10.509099,13.909148,60.561462,195787,0,0,9878
-0.2559306,-0.33831906,-0.02782919,0.3335585,0.34236434,0.31274953,195790,0,0,9877
-0.22433294,-0.2191788,-0.03923916,0.25752082,0.20548666,0.36688516,195791,0,0,9876
-0.8931992,-0.75980014,-17.61432,0.8931977,0.9391644,0.7922126,195793,0,0,9875
1,1,1,-1,-1,-1,195794,0,0,9874
-2.195858,-0.28370473,-3.560113,2.182153,0.22142304,0,195795,0,0,9873
-1.0779623,-0.5467866,-0.051089916,0.64191914,0.52405894,2.4806874,195800,0,0,9872
-0.7772429,-0.24941996,-0.10309739,0.56918406,0.24278061,0.10639719,195801,0,0,9871
-2.9735553,-8.730992,-0.87682706,2.7689435,8.542539,5.147613,195802,0,0,9870
-2.9645662,-8.730992,-1.5984024,2.7531326,8.618526,9.4267435,195803,0,0,9869
-2.8211226,-4.875706,-1.5984021,2.6926777,4.950466,9.426742,195804,0,0,9868
-3.4478674,-8.730992,-1.5984026,2.7689435,8.764035,9.426741,195805,0,0,9867
-3.4478676,-4.8201437,-1.5984019,2.6926777,5.151537,9.426741,195806,0,0,9866
-0.31369066,-0.32588452,-0.24190998,0.2595198,0.33585677,1.2458798,195807,0,0,9865
-0.31122628,-0.33005878,-0.12977082,0.2652006,3.1014493,1.0701752,195808,0,0,9864
-0.31122625,5.497144,-0.17281385,0.26520067,8.928652,1.0731086,195809,0,0,9863
-0.7568758,-0.8305453,-0.14434238,0.67231303,0.80882597,2.2741952,195810,0,0,9862
-0.7714271,-0.83797467,-0.17182346,0.65776175,7.907716,2.246714,195811,0,0,9861
-0.65387315,-0.65032667,-0.19037132,0.62718076,0.63072723,2.760155,195812,0,0,9860
-0.4398005,-0.39409783,-0.1903713,0.37864152,0.4184026,2.515921,195813,0,0,9859
-0.6538731,-0.63968074,-0.19037132,0.6271808,0.64137316,4.540177,195814,0,0,9858
-0.11691443,-0.6603186,-0.7102516,0.13794145,0.6787801,0.17147215,195815,0,0,9857
-5.617041,-16.722595,10.935,5.778872,-5.797338,22.161272,195816,0,0,9856
-13.452015,-10.759248,-0.99861866,10.509101,13.756696,60.40461,195817,0,0,9855
-0.4499203,-0.5225195,-0.043725904,0.60836005,0.5599865,1.3054626,195822,0,0,9854
-0.34409228,-0.4342266,-0.04898608,0.50253195,0.43177825,0.31426707,195823,0,0,9853
-1.4251419,-1.2977611,-0.045064252,1.4251417,1.210235,1.7385544,195831,0,0,9288
-1.0526617,-0.9578262,-0.06998156,1.0526615,0.894671,1.6426977,195832,0,0,9287
-1.0526617,-0.9578262,-0.06998156,1.0526615,0.894671,1.6426977,195833,0,0,9286
-1.0351573,-1.0547751,-0.23760624,1.2555658,1.3006693,0.45991755,195834,0,0,9285
-1.7732705,-1.5696818,-0.357711,1.5792763,2.1501026,3.930102,195835,0,0,9284
-1.0351573,-1.0547751,-0.23760624,1.2555658,1.3006693,0.45991755,195840,0,0,9283
-3.1335313,-2.6759174,-0.2944278,3.1272225,2.7017303,0.60593116,195841,0,0,9282
-1.0351573,-1.0547751,-0.23760624,1.2555658,1.3006693,0.45991755,195842,0,0,9281
-1.4522644,-1.5243734,-0.25929934,1.5900918,1.4719208,0.4645782,195845,0,0,9280
-0.34409225,-0.46407834,-0.042829145,0.50253195,0.4019264,1.0365218,195847,0,0,9279
-0.34409228,-0.43199593,-0.04898608,0.50253195,0.43400893,0.31426707,195848,0,0,9278
-2.4082623,-18.46438,-0.85406405,3.1910374,18.305094,2.873331,195854,0,0,9132
-8.174088,-14.278139,-1.3246509,7.023183,13.832784,7.2034836,195856,0,0,9131
-6.442467,-10.919329,-7.896747,9.0009165,16.368238,8.58962,195858,0,0,9130
-17.406633,-15.061661,-1.1731622,3.7309537,14.234159,23.861134,195859,0,0,9129
-10.036325,-16.852411,-3.3733947,8.276304,16.350933,10.724851,195860,0,0,9128
-0.48582166,-0.48582166,-0.07317457,0.48582184,0.48582172,1.2842627,195863,0,0,9127
-0.30025712,-0.3002579,-0.045292668,0.3002582,0.30025735,1.5867039,195865,0,0,9126
-0.48582166,-0.48582166,-0.04710787,0.48582178,0.48582166,0.5944317,195866,0,0,9125
-1.6184738,-1.2196327,-0.1228731,1.4407029,1.3225249,2.7173607,195867,0,0,9124
-1.2941539,-1.5030321,-0.17255253,1.30641,1.0577813,2.0326734,195868,0,0,9123
-2.1044586,-2.0587447,-0.5992824,1.5888861,1.5952164,4.043349,195869,0,0,9122
-0.4499203,-0.5225195,-0.043725904,0.60836005,0.5599865,1.3054626,195874,0,0,9121
-0.34409228,-0.4342266,-0.04898608,0.50253195,0.43177825,0.31426707,195875,0,0,9120
-0.8622293,-2.245653,-2.4137688,11.016194,3.2427056,6.404061,195877,0,0,9119
-7.377281,-4.399809,-0.40197253,7.9295983,5.0290933,8.027368,195878,0,0,9118
-7.189463,-5.4343123,-2.0222754,9.105642,5.0290933,8.918884,195879,0,0,9117
-8.76937,-11.578031,-9.916537,13.573279,10.067311,8.581302,195880,0,0,9116
-10.297236,-7.448519,-16.3123,21.762796,51.76196,49.75028,195883,0,0,9115
-2.5483768,-2.6636758,-0.18314584,1.7862276,2.804575,8.653757,195885,0,0,9114
-1.4522644,-1.5243734,-0.25929934,1.5900918,1.4719208,0.4645782,195887,0,0,9113
-1.7271404,-1.6476469,-0.33953896,1.9725857,1.5248781,0.45571122,195888,0,0,9112
-1.7271404,-1.6476469,-0.33953896,1.9725857,3.7820795,0.4880299,195889,0,0,9111
-7.6742454,-8.945927,-1.1544214,6.4127717,10.222144,60.561462,195890,0,0,9110
-13.452016,-10.205998,-1.290259,10.509099,13.756696,60.40461,195891,0,0,9109
-1.6086566,-1.5242202,-0.25868344,1.25976,1.6083386,8.636786,195892,0,0,9108
-10.193508,-10.654705,-0.6244862,7.1449103,11.218301,34.43721,195893,0,0,9107
-27.912771,-21.542038,-4.0091815,20.892084,27.8638,145.21489,195894,0,0,9106
-13.452015,-10.606797,-0.9950463,10.509101,13.909146,60.661488,195895,0,0,9105
-5.85836,-7.974511,-1.0104694,5.377092,8.649518,24.354525,195896,0,0,9104
-1.896101,-2.6141286,-0.54396373,2.7560909,2.5266867,11.205445,195897,0,0,9103
-13.452015,-10.759248,-2.8164973,10.509101,13.756696,60.661488,195898,0,0,9102
-27.912775,-21.454664,-1.9208363,20.892082,27.863802,144.5805,195899,0,0,9101
-2.250963,-1.9185959,-0.37078157,2.3475049,2.0312629,7.2201495,195900,0,0,9100
-7.5342703,-6.673661,-1.1983459,7.3647604,6.1543183,23.396267,195901,0,0,9099
-2.8182843,-2.7330282,-0.41598898,2.8182843,2.7330277,9.802336,195903,0,0,11303
-2.8182843,-2.7330282,-0.41598898,2.8182843,2.7330277,9.802335,195904,0,0,11302
-4.567494,-4.6562333,-1.8683442,4.5410504,4.64233,12.715023,195905,0,0,11301
-2.3231518,-2.5958264,-0.54373485,2.1609414,2.2090616,4.975161,195906,0,0,11300
-11.017076,-11.004556,-2.6166818,11.03428,11.046807,19.08419,195907,0,0,11299
-5.1700263,-6.673661,-0.2902954,5.8846345,6.0024652,13.098445,195908,0,0,11298
-7.6424813,-31.65169,2.6993744,28.254803,34.6699,26.104559,195914,0,0,11297
-50.226093,-51.150333,-2.4239352,50.892925,50.75825,223.80595,195917,0,0,11296
-0.4386722,-0.5094565,-0.048936844,0.5931509,0.5459867,1.2728258,195921,0,0,11295
-0.4025878,-0.508045,-0.057313696,0.58796227,0.5051804,0.36769238,195922,0,0,11294
-66.12093,-66.92068,-11.73483,66.29075,66.52491,284.46518,195924,0,0,11293
-18.630964,-9.618436,-0.35965517,5.5847764,9.702964,22.275738,195932,0,0,11190
-1.7193958,-15.892576,-1.6971555,1.7896603,15.988632,6.1342883,195933,0,0,11189
-18.672142,-8.682482,-4.0799236,12.851384,31.817211,19.890493,195935,0,0,11188
-24.48608,-22.037008,-3.7131937,7.6115484,11.964245,20.952112,195936,0,0,11187
-5.7147374,-5.8893795,-7.3752875,5.7906823,5.6160398,2.2065184,195937,0,0,11186
-87.463326,-101.06967,-21.338707,57.536865,116.39838,38.941784,195938,0,0,11185
-47.94513,-6.6699986,-16.727694,54.17022,20.976973,32.44012,195939,0,0,11184
-5.751552,-7.4328485,-0.3726732,5.7393026,7.4328485,8.002483,195942,0,0,11183
-30.994297,-15.252073,-70.80674,31.061235,5.462486,70.80675,195943,0,0,11182
-6.0203114,-0.18483391,-92.51078,5.6056485,3.3855174,92.51079,195944,0,0,11181
-17.255594,-5.7243333,-76.052895,16.587786,-2.551437,76.10563,195945,0,0,11180
-1.1289026,-1.0727873,0.0248606,1.2395434,1.0278593,1.4680384,195946,0,0,11179
-16.035145,-14.351337,-0.92616063,15.280416,12.868187,83.500145,195947,0,0,11178
-16.035145,-14.351337,-0.6593795,15.280416,12.868187,83.500145,195948,0,0,11177
-12.326489,-13.266505,-3.1344664,13.80058,7.0070515,61.51307,195949,0,0,11176
-8.146169,-11.212963,-4.556192,7.7295814,10.887569,39.08266,195950,0,0,11175
1,1,1,-1,-1,-1,195951,0,0,11174
-1.6931092,-8.349159,0.87700677,2.063933,8.247304,40.172024,195952,0,0,11173
-63.2096,-66.09198,-12.090019,64.430664,58.017014,65.318794,195956,0,0,11172
-63.214108,-66.09199,-23.540146,64.43064,58.02292,76.76892,195958,0,0,11171
-112.88176,-121.84521,13.822925,124.24155,111.54701,24.129627,195960,0,0,11170
-129.05083,-142.69254,4.1076107,120.49123,118.0959,11.586443,195961,0,0,11169
-7.828696,-45.22518,16.126007,6.4524117,45.043854,305.03873,195969,0,0,11168
-0.2691771,-5.7889934,-3.2602224,0.40709475,5.790622,3.2621243,195971,0,0,11167
-10.97925,-12.089386,-3.586314,8.648331,12.132912,19.626383,195972,0,0,11166
-11.921545,-12.16376,-4.698968,7.711747,4.6500173,18.513735,195973,0,0,11165
-1.7763171,-3.6467252,-0.34512755,2.2534802,1.7483481,4.144746,195976,0,0,11164
-2.0342505,-2.374823,-0.07711611,2.2550106,2.3787186,2.5072746,195978,0,0,11163
-0.4605787,-0.5850714,-0.10707883,0.6421476,1.0509833,1.101524,195980,0,0,12639
-6.229627,-5.0539856,-0.59810764,6.099964,4.7012873,5.924441,195983,0,0,12638
-0.9125738,-0.89198524,-0.12008258,1.3215467,1.151891,1.3549166,195985,0,0,12637
-6.229627,-5.0539856,-0.59810764,6.099964,4.7012873,5.924441,195988,0,0,12636
-11.335436,-16.597229,-8.832218,12.543936,10.473967,32.76684,195989,0,0,12635
-9.318126,-11.994818,-3.8109677,8.057029,14.22227,28.456217,195990,0,0,12634
-16.861618,-12.156157,-13.810002,13.690606,11.733754,47.889454,195991,0,0,12633
-4.518024,-3.7648137,-1.046134,4.421364,3.822845,12.058555,195995,0,0,12632
-4.5538707,-3.8228455,-1.046134,4.553872,3.822845,4.0903544,195996,0,0,12631
-1.7763171,-3.6467252,-0.34512755,2.2534802,1.748348,4.2672524,195998,0,0,12630
-1.8704545,-2.695242,-0.12396504,1.9516394,3.1437,3.2499976,196000,0,0,12629
-6.1524763,-11.41114,-0.6433904,20.415766,19.591066,24.726368,196001,0,0,12628
-6.152476,-19.591063,-0.6433904,20.415766,11.41114,24.726368,196002,0,0,12627
-3.3406632,-6.884314,-6.4445763,6.7754316,4.3885474,3.502166,196006,0,0,12534
-5.3125577,-8.912893,-13.660694,8.244115,4.693321,4.2102704,196007,0,0,12533
-3.5943387,-13.516349,-9.645335,4.2699533,7.563964,4.10316,196008,0,0,12532
-15.185542,-16.823347,-1.2395362,16.849709,14.825214,98.62638,196009,0,0,12531
-14.675807,-12.565153,-1.1462775,12.230483,12.352345,98.26007,196010,0,0,12530
-16.68773,-18.015377,-2.1234221,18.34235,16.37205,132.63725,196011,0,0,12529
-17.392204,-17.91085,-1.6017443,18.451548,17.442656,117.03973,196012,0,0,12528
-15.79999,-16.53121,-1.8872696,12.874236,10.62775,95.21408,196013,0,0,12527
-16.34626,-18.981491,-2.063333,17.244724,13.97473,94.95573,196014,0,0,12526
-1.742678,-1.9311032,-0.2232133,2.0152829,1.77174,13.653729,196015,0,0,12525
-1.9652487,-1.7330656,-0.1927078,1.8220419,1.7742858,13.799585,196016,0,0,12524
-3.7035124,-6.5988116,-0.48309225,7.8220987,5.515921,38.138786,196017,0,0,12523
-1.6874971,-1.329874,-0.6791831,1.8553272,2.119257,22.178862,196018,0,0,12522
-18.041054,-18.811127,-1.6160132,18.589153,17.24203,67.81079,196019,0,0,12521
-21.103207,-31.26613,-1.6160018,16.598562,4.9855285,69.49473,196020,0,0,12520
-8.109572,-8.026002,-0.87287855,7.9610267,7.4237847,39.98356,196021,0,0,12519
-13.819062,-13.829849,-1.3660246,15.099996,14.467158,61.966248,196022,0,0,12518
-11.938769,-13.132178,-1.3650789,12.781073,13.025838,64.07844,196023,0,0,12517
-26.024687,-12.020545,-11.133176,5.1689134,11.869367,49.10092,196024,0,0,12516
-13.31651,-20.339113,-7.9703445,15.616815,7.98841,50.300434,196025,0,0,12515
-22.11531,-13.757475,-3.8965235,9.580914,9.936053,31.619904,196026,0,0,12514
-15.13337,-16.625406,-1.4511044,13.971075,13.862265,98.4148,196027,0,0,12513
-3.2125647,-6.503367,-0.48309395,7.1868668,5.500712,38.68838,196028,0,0,12512
-5.431014,-26.758558,-1.2347372,5.001601,18.165648,7.950982,196029,0,0,12511
-1.8188233,-1.3141037,-0.29609078,2.1888018,2.074031,2.5197341,196030,0,0,12510
-0.8283624,-20.021381,-11.750691,4.460816,-2.7567413,5.3490396,196036,0,0,12509
-2.044222,-2.5644214,-0.13507774,2.1057713,2.4526513,2.6563134,196039,0,0,12508
-5.227654,-3.1103601,-4.993793,4.536467,3.0676188,6.9535108,196040,0,0,12507
-2.3853056,-2.7422554,-3.5239239,2.4505398,2.7258878,1.3885525,196041,0,0,12506
-4.176415,-2.768063,-4.573987,3.6917984,2.8858156,4.415252,196042,0,0,12505
-0.57040274,-0.6523945,-1.8802944,0.50556415,0.56561226,1.6794441,196043,0,0,12504
-3.6347153,-3.841903,-4.960111,3.2341933,3.841903,3.7953157,196044,0,0,12503
-4.410691,-3.152257,-5.3685865,3.6471117,3.0257223,7.3283024,196045,0,0,12502
-4.9107876,-5.702093,-3.8879318,5.3002687,5.9238544,1.9957182,196046,0,0,12501
-13.268671,-9.093819,-14.127645,11.896549,8.993346,13.469418,196047,0,0,12500
-0.5534872,-0.6554474,-1.8854299,0.52247965,0.5625593,1.6743085,196048,0,0,12499
-4.512559,-3.0221212,-0.06924373,4.7971673,3.5035546,2.5653114,196049,0,0,12498
-9.238856,-7.0685635,-34.989944,15.549829,59.642002,15.589042,196063,0,0,12170
-13.808375,-2.2435918,-0.3036533,14.733795,2.245881,28.908125,196065,0,0,12169
-12.808701,-22.077925,-0.056672838,10.641066,22.545038,57.59593,196066,0,0,12168
-4.5066605,-9.566982,-0.11031596,3.639869,9.2471285,25.880112,196069,0,0,12167
-3.2301724,-3.841903,-0.002186517,3.2301724,3.841903,4.15309,196071,0,0,12166
-5.3002687,-5.702093,-0.10248011,4.9107876,5.923855,3.4907408,196072,0,0,12165
-5.0433173,-2.653672,-0.45775282,5.458244,3.3596704,3.0470269,196073,0,0,12164
-0.8955916,-1.1043203,-0.099074334,1.1082346,1.0739615,0.99647564,196074,0,0,12163
-0.3131144,-0.3223553,-0.254619,0.3144992,0.30993468,0.27845785,196075,0,0,12162
-0.5923759,-0.55738366,-0.10170923,0.6743771,0.597829,0.92688465,196076,0,0,12102
-6.991416,-6.849521,-2.9203155,7.249706,6.370137,10.338107,196078,0,0,12101
-2.3166878,-2.404207,-1.1044647,10.996012,2.346361,18.973116,196081,0,0,12100
