ID,FirstSceneScriptID,NextSceneScriptID,Field_9_1_5_39977_002
22926,0,0,4
22927,0,0,32
22928,0,0,27
22929,0,0,30
22930,0,0,2
22931,0,0,45
22932,0,0,121
22933,0,0,53
22934,0,0,3
22935,0,0,7
22936,0,0,8
22937,0,0,36
22938,0,0,4
22939,0,0,82
22940,0,0,46
22941,0,0,33
22942,0,0,35
22948,0,0,2
22953,0,0,2
22958,0,0,42
22959,22262,0,42
22960,22202,0,7
22961,22511,0,7
22962,22281,0,19
22963,0,22964,39
22964,22963,0,2
22965,0,0,19
22966,0,0,41
22967,0,22968,166
22968,22967,22969,44
22969,22967,23011,44
22975,0,0,80
22977,0,0,20
22979,0,0,30
22980,0,0,23
22981,0,0,15
22982,0,0,19
22985,22221,0,9
22986,22491,23085,55
22988,22082,0,46
22989,0,0,13
22990,0,0,3
22991,0,0,36
22992,0,0,59
22993,0,0,5
22994,0,0,33
22995,0,0,33
22996,0,0,34
22997,0,0,3
22998,0,0,46
22999,0,0,125
23000,0,0,54
23001,0,0,4
23002,0,0,8
23003,0,0,27
23004,0,0,37
23005,0,0,5
23006,0,0,84
23007,0,0,49
23008,0,0,36
23009,0,0,38
23010,0,0,3
23011,22967,0,12
23013,0,0,2
23019,0,0,2
23023,0,0,3
23027,0,0,4
23035,20042,0,9
23036,20013,0,45
23037,0,0,41
23038,0,0,2
23039,0,0,136
23040,0,0,3
23041,0,0,50
23042,0,0,7
23043,0,0,4
23044,0,0,10
23045,0,0,2
23046,0,0,16
23047,0,0,27
23048,0,0,4
23049,0,0,30
23050,0,0,19
23051,0,0,2
23052,0,0,12
23053,0,0,47
23054,0,0,10
23055,0,0,3
23056,0,0,5
23057,0,0,5
23058,0,0,36
23059,0,0,4
23060,0,0,18
23061,0,0,13
23062,0,0,13
23063,0,0,19
23064,0,0,12
23065,0,0,2
23066,0,0,97
23067,0,23728,96
23068,0,0,5
23069,0,23147,63
23070,0,0,46
23071,0,0,2
23072,0,0,33
23073,0,0,127
23074,0,0,63
23075,0,0,3
23076,0,0,7
23077,0,24394,33
23078,0,0,39
23079,0,0,4
23080,0,23770,104
23081,0,23769,140
23082,0,23153,151
23083,0,0,6
23084,0,0,74
23085,22491,23086,9
23086,22491,0,7
23087,19986,0,9
23088,0,0,42
23089,0,0,8
23090,0,0,3
23091,0,0,137
23092,0,0,4
23095,0,0,9
23096,0,0,20
23097,0,23098,141
23098,23097,0,6
23099,20070,0,31
23100,0,0,128
23101,0,0,3
23102,0,0,57
23103,0,0,16
23104,0,0,11
23105,0,0,3
23106,0,0,17
23107,0,0,9
23108,0,0,4
23109,0,0,18
23110,0,0,10
23111,0,0,5
23112,0,0,68
23122,0,0,117
23125,0,0,9
23126,0,0,22
23133,0,23134,37
23134,23133,23135,37
23135,23133,23136,37
23136,23133,23137,37
23137,23133,23138,37
23138,23133,0,37
23139,0,0,8
23140,0,0,2
23141,0,0,10
23142,0,0,1
23143,23021,0,33
23144,23015,24419,27
23145,0,0,1
23146,0,0,1
23147,23069,0,26
23148,23022,0,15
23152,23017,0,1
23153,23082,23768,92
23155,0,0,2
23161,0,0,2
23165,0,0,3
23169,0,0,4
23173,0,0,13
23174,0,0,14
23175,0,0,26
23176,0,0,3
23177,0,0,6
23178,0,0,14
23179,0,0,2
23180,0,0,15
23181,0,0,2
23182,0,0,99
23183,0,23199,108
23184,0,0,7
23185,0,23310,106
23186,0,23200,115
23187,0,0,2
23188,0,23287,54
23189,0,23288,99
23190,0,0,18
23191,0,0,3
23192,0,0,7
23193,0,0,58
23194,0,0,58
23195,0,0,4
23196,0,0,50
23197,0,23309,153
23198,0,23334,182
23199,23183,0,54
23200,23186,0,64
23201,0,0,46
23202,0,0,4
23203,0,0,265
23204,0,0,4
23205,0,0,22
23206,0,0,9
23207,0,0,4
23208,0,0,40
23209,0,0,27
23210,0,0,30
23211,0,0,2
23212,0,0,2
23213,0,0,17
23214,0,0,13
23215,0,0,2
23216,0,0,29
23217,0,0,38
23218,0,0,47
23219,0,0,24
23220,0,0,3
23221,0,0,96
23223,0,23224,107
23224,23223,23225,81
23225,23223,23226,81
23226,23223,23227,81
23227,23223,23499,81
23236,0,23237,463
23237,23236,23503,437
23239,0,0,2
23240,0,0,23
23241,0,0,3
23242,0,0,29
23243,0,0,8
23244,0,0,52
23249,0,0,119
23252,0,0,47
23254,0,23255,46
23255,23254,23256,15
23256,23254,23257,15
23257,23254,23258,15
23258,23254,23469,15
23263,0,23264,55
23264,23263,23265,24
23265,23263,23266,24
23266,23263,23267,24
23267,23263,23504,24
23268,0,0,12
23269,0,0,2
23270,0,0,35
23271,0,0,42
23272,0,0,4
23273,0,0,31
23274,0,0,20
23275,0,0,2
23276,0,0,24
23277,0,0,74
23278,0,0,11
23279,0,0,3
23280,0,0,8
23281,0,0,20
23282,0,0,61
23283,0,0,4
23284,0,0,28
23285,0,23566,288
23287,23188,0,27
23288,23189,0,34
23289,0,0,50
23290,0,0,16
23291,0,0,3
23292,0,0,119
23293,0,0,87
23294,0,0,6
23295,0,23567,63
23296,0,0,41
23297,0,0,3
23298,0,0,48
23299,0,0,165
23300,0,0,13
23301,0,0,4
23302,0,0,9
23303,0,0,18
23304,0,0,82
23305,0,0,5
23306,0,23516,120
23307,0,23358,307
23309,23197,0,81
23310,23185,0,16
23315,0,0,71
23316,0,23317,75
23317,23316,23318,38
23318,23316,23319,38
23319,23316,23320,38
23320,23316,0,38
23334,23198,0,82
23345,0,0,70
23358,23307,0,246
23364,0,23476,59
23369,0,0,54
23374,0,0,68
23379,0,0,71
23388,0,0,37
23469,23254,23470,11
23470,23254,0,11
23476,23364,23477,4
23477,23364,23478,4
23478,23364,23479,4
23479,23364,0,4
23481,0,0,2
23487,0,0,2
23491,0,0,3
23495,0,0,4
23499,23223,23500,49
23500,23223,0,49
23503,23236,0,162
23504,23263,23505,7
23505,23263,0,7
23508,0,0,54
23510,0,0,30
23511,0,0,2
23512,0,0,32
23514,0,23650,324
23516,23306,0,46
23517,0,0,14
23518,0,0,3
23519,0,0,32
23520,0,0,39
23521,0,0,36
23522,0,0,26
23523,0,0,4
23524,0,23525,92
23525,23524,0,13
23527,0,23528,116
23528,23527,0,17
23530,0,23531,45
23531,23530,0,3
23533,0,23534,44
23534,23533,23535,2
23535,23533,0,2
23536,0,23537,50
23537,23536,23538,2
23538,23536,23539,2
23539,23536,0,2
23540,0,23541,53
23541,23540,23542,2
23542,23540,23543,2
23543,23540,0,2
23545,0,0,71
23546,0,0,74
23548,0,23549,355
23549,23548,23550,22
23550,23548,0,22
23551,0,0,3
23552,0,0,24
23553,0,0,4
23554,0,0,27
23555,0,0,57
23556,0,0,51
23557,0,0,52
23558,0,0,71
23559,0,0,72
23566,23285,23586,259
23567,23295,23570,21
23570,23295,0,8
23571,0,23572,50
23572,23571,0,33
23574,0,0,25
23575,0,0,6
23578,0,0,7
23580,0,0,19
23581,0,0,3
23584,0,0,1
23585,0,0,7
23586,23285,0,76
23587,0,0,21
23588,0,0,24
23590,0,0,2
23597,0,0,2
23601,0,0,3
23605,0,0,4
23609,0,23610,9
23610,23609,0,4
23612,0,0,3
23618,0,0,3
23622,0,0,4
23626,0,0,5
23631,0,0,17
23632,0,0,3
23633,0,0,24
23634,0,23662,49
23635,0,0,6
23636,0,0,33
23637,0,0,27
23638,0,0,3
23639,0,0,38
23640,0,0,60
23641,0,0,18
23642,0,0,4
23643,0,0,8
23644,0,0,24
23646,0,0,5
23647,0,0,26
23648,0,0,25
23649,0,0,29
23650,23514,0,52
23661,0,0,73
23662,23634,0,14
23663,0,0,3
23664,0,0,3
23665,0,0,4
23666,0,0,4
23668,23627,0,53
23669,0,0,34
23670,0,0,3
23671,0,0,202
23672,0,24006,163
23673,0,24194,47
23674,0,24068,107
23675,0,24069,112
23676,0,0,3
23677,0,0,61
23678,0,24124,233
23679,0,24078,234
23680,0,0,4
23681,0,0,16
23682,0,24183,65
23683,0,0,55
23684,0,0,5
23685,0,24125,207
23686,0,0,55
23687,0,0,54
23688,0,0,191
23689,0,23690,72
23690,23689,23727,19
23691,0,23718,143
23692,0,0,83
23693,0,0,145
23694,0,24110,60
23695,0,23696,106
23696,23695,23698,18
23697,0,0,93
23698,23695,0,15
23699,0,0,19
23700,0,0,3
23701,0,0,74
23702,0,23944,132
23703,0,0,12
23704,0,0,47
23705,0,23946,68
23706,0,0,3
23707,0,0,36
23708,0,23945,132
23709,0,0,47
23710,0,0,4
23711,0,0,8
23712,0,0,55
23713,0,0,37
23714,0,0,5
23715,0,0,88
23716,0,23938,143
23717,0,0,50
23718,23691,0,83
23719,0,0,1
23720,0,0,2
23721,0,0,3
23722,0,0,3
23723,0,0,3
23727,23689,0,8
23728,23067,0,16
23729,0,0,37
23730,0,0,15
23731,0,0,3
23732,0,0,62
23733,0,0,1
23734,0,0,2
23735,0,0,2
23736,0,0,2
23737,0,0,2
23738,0,0,15
23739,0,0,3
23740,0,0,17
23741,0,23757,57
23742,0,0,5
23743,0,0,34
23744,0,23771,42
23745,0,0,3
23746,0,0,23
23747,0,0,66
23748,0,0,12
23749,0,0,4
23750,0,0,6
23751,0,0,15
23752,0,0,37
23753,0,0,5
23754,0,0,28
23755,0,23796,46
23756,0,0,51
23757,23741,23765,27
23758,0,23759,83
23759,23758,0,66
23764,0,0,37
23765,23741,0,24
23766,0,0,33
23767,0,0,45
23768,23082,0,14
23769,23081,0,47
23770,23080,0,9
23771,23744,0,13
23772,0,0,14
23773,0,0,4
23774,0,0,19
23775,0,0,76
23776,0,0,33
23777,0,0,37
23778,0,0,63
23780,0,0,4
23781,0,0,13
23782,0,0,5
23783,0,0,7
23784,0,0,7
23785,0,0,38
23786,0,0,6
23787,0,0,79
23788,0,0,105
23791,0,0,16
23792,0,0,91
23793,0,0,38
23794,0,0,26
23796,23755,0,19
23797,0,0,68
23798,0,0,101
23801,0,0,31
23802,0,0,60
23803,0,0,3
23804,0,0,3
23805,0,0,25
23806,0,0,8
23807,0,0,34
23808,0,0,30
23809,0,0,28
23810,0,0,12
23811,0,0,3
23812,0,0,17
23813,0,0,31
23814,0,0,5
23815,0,0,33
23816,0,0,21
23817,0,0,3
23818,0,0,15
23819,0,0,48
23820,0,0,12
23821,0,0,4
23822,0,0,6
23823,0,0,6
23824,0,0,37
23825,0,0,5
23826,0,0,22
23827,0,0,14
23828,0,0,14
23829,0,0,16
23830,0,0,4
23831,0,0,57
23832,0,24053,111
23833,0,0,7
23834,0,0,38
23835,0,24055,66
23836,0,0,4
23837,0,0,30
23838,0,0,134
23839,0,0,46
23840,0,0,5
23841,0,0,10
23842,0,0,41
23843,0,0,41
23844,0,0,6
23845,0,0,31
23846,0,24077,140
23847,0,0,30
23848,0,0,15
23849,0,0,3
23850,0,0,54
23851,0,0,70
23852,0,0,5
23853,0,0,33
23854,0,0,51
23855,0,0,3
23856,0,0,33
23857,0,0,109
23858,0,0,96
23859,0,0,4
23860,0,0,11
23861,0,0,45
23862,0,0,59
23863,0,0,5
23864,0,0,47
23865,0,0,186
23866,0,0,97
23870,0,0,22
23871,0,0,13
23872,0,0,4
23873,0,0,23
23874,0,0,14
23875,0,0,5
23876,0,0,24
23877,0,0,15
23878,0,0,6
23879,0,0,14
23880,0,0,3
23881,0,0,39
23882,0,0,52
23883,0,0,5
23884,0,0,37
23885,0,0,29
23886,0,0,3
23887,0,0,19
23888,0,0,74
23889,0,0,36
23890,0,0,4
23891,0,0,7
23892,0,0,53
23893,0,0,43
23894,0,0,5
23895,0,0,66
23896,0,0,45
23897,0,0,28
23900,0,0,22
23901,0,0,125
23904,0,0,51
23905,0,0,97
23907,0,0,42
23908,0,0,21
23909,0,0,8
23910,0,0,120
23912,0,23936,59
23913,0,0,6
23914,0,0,62
23915,0,0,60
23916,0,0,124
23925,0,0,5
23926,0,0,13
23927,0,0,39
23928,0,0,17
23929,0,0,35
23930,0,0,7
23932,0,0,6
23933,0,0,20
23934,0,0,18
23935,0,0,5
23936,23912,0,20
23937,0,0,3
23938,23716,0,73
23939,0,0,1
23940,0,0,16
23941,0,0,2
23942,0,0,91
23943,0,0,139
23944,23702,0,62
23945,23708,0,7
23946,23705,0,14
23947,0,0,3
23948,0,0,16
23949,0,0,3
23950,0,0,24
23951,0,0,31
23952,0,0,7
23953,0,0,35
23954,0,0,23
23955,0,0,3
23956,0,0,17
23957,0,0,51
23958,0,0,14
23960,0,0,8
23961,0,0,9
23962,0,24196,41
23963,0,0,5
23964,0,0,24
23965,0,24198,18
23966,0,24200,16
23967,0,0,16
23968,0,0,3
23969,0,24202,19
23970,0,0,30
23971,0,0,6
23972,0,0,34
23973,0,0,22
23974,0,0,3
23975,0,0,16
23976,0,24203,49
23977,0,24204,13
23978,0,0,4
23979,0,0,7
23980,0,0,7
23981,0,0,38
23982,0,0,5
23983,0,24205,23
23984,0,24211,15
23985,0,0,15
23986,0,0,17
23987,0,0,3
23988,0,0,28
23989,0,24126,32
23990,0,24129,8
23991,0,0,34
23992,0,0,25
23993,0,0,3
23994,0,0,17
23995,0,0,50
23996,0,0,14
23997,0,0,4
23998,0,0,8
23999,0,0,11
24001,0,0,5
24005,0,0,4
24006,23672,24192,81
24007,0,24088,10
24008,0,24009,22
24009,24008,24010,22
24010,24008,24187,22
24016,0,24020,33
24017,0,26423,14
24018,0,0,15
24019,0,0,10
24020,24016,24021,32
24021,24016,24022,32
24022,24016,24023,32
24023,24016,24086,32
24024,0,0,16
24025,0,0,3
24026,0,0,24
24027,0,24051,84
24028,0,0,5
24029,0,0,33
24030,0,0,46
24031,0,0,3
24032,0,0,24
24033,0,0,60
24034,0,24052,56
24035,0,0,4
24036,0,0,7
24037,0,0,67
24038,0,0,41
24039,0,0,5
24040,0,0,59
24041,0,0,17
24042,0,0,39
24043,0,0,77
24044,0,0,37
24045,0,0,4
24046,0,0,57
24047,0,0,15
24048,0,0,7
24049,0,0,4
24050,0,0,10
24051,24027,0,15
24052,24034,0,3
24053,23832,0,59
24054,0,0,100
24055,23835,0,27
24056,0,0,8
24059,0,0,9
24060,0,0,7
24061,0,0,5
24062,0,0,7
24063,0,0,31
24064,0,0,6
24065,0,0,4
24066,0,0,68
24067,0,0,57
24068,23674,0,34
24069,23675,0,42
24071,0,0,15
24072,0,0,7
24073,0,0,5
24074,0,0,27
24075,0,0,8
24076,0,0,4
24077,23846,0,55
24078,23679,0,126
24079,0,0,7
24080,0,0,11
24082,0,0,4
24083,0,0,5
24084,0,0,43
24085,0,0,3
24086,24016,24087,30
24087,24016,24189,30
24088,24007,0,9
24089,0,24090,10
24090,24089,24091,10
24091,24089,0,10
24092,0,24093,7
24093,24092,24094,7
24094,24092,0,7
24095,0,24096,11
24096,24095,24097,11
24097,24095,24098,11
24098,24095,29007,11
24099,0,24100,15
24100,24099,24101,15
24101,24099,24102,15
24102,24099,29008,15
24103,0,0,10
24104,0,24105,17
24105,24104,24106,17
24106,24104,24107,17
24107,24104,24162,17
24110,23694,0,19
24120,0,0,3
24121,0,0,2
24122,0,0,2
24123,0,0,2
24124,23678,0,33
24125,23685,0,38
24126,23989,24127,3
24127,23989,24128,3
24128,23989,24160,3
24129,23990,0,3
24130,0,0,7
24131,0,0,9
24132,0,0,1
24133,0,24161,15
24134,0,0,1
24135,0,0,4
24136,0,0,7
24142,0,24143,490
24143,24142,0,1
24144,0,24145,3
24145,24144,0,1
24146,0,24147,279
24147,24146,24148,1
24148,24146,24149,1
24149,24146,0,1
24150,0,0,81
24151,0,24152,496
24152,24151,0,7
24153,0,24154,3
24154,24153,0,1
24155,0,24156,280
24156,24155,24157,2
24157,24155,24158,2
24158,24155,0,2
24159,0,0,81
24160,23989,24163,2
24161,24133,0,6
24162,24104,0,5
24163,23989,0,1
24183,23682,0,38
24184,0,0,18
24185,0,0,44
24186,0,0,87
24187,24008,30527,14
24188,24012,0,7
24189,24016,25040,25
24191,0,0,6
24192,23672,0,6
24194,23673,24390,41
24195,0,0,69
24196,23962,24197,4
24197,23962,0,4
24198,23965,24199,4
24199,23965,0,4
24200,23966,0,2
24202,23969,0,2
24203,23976,0,1
24204,23977,0,1
24205,23983,24206,1
24206,23983,24207,1
24207,23983,24208,1
24208,23983,24209,1
24209,23983,24210,1
24210,23983,0,1
24211,23984,0,1
24212,0,0,17
24213,0,0,4
24214,0,24217,27
24215,0,0,6
24216,0,0,7
24217,24214,24218,24
24218,24214,24219,24
24219,24214,24220,24
24220,24214,24221,24
24221,24214,24222,24
24222,24214,24223,24
24223,24214,24224,24
24224,24214,24225,24
24225,24214,24226,24
24226,24214,24227,24
24227,24214,24228,24
24228,24214,24229,24
24229,24214,24230,24
24230,24214,24231,24
24231,24214,24232,24
24232,24214,24233,24
24233,24214,24263,24
24234,0,0,6
24236,0,0,8
24238,0,0,5
24240,0,0,5
24243,0,0,22
24263,24214,24298,22
24265,0,0,7
24266,0,0,23
24267,0,0,5
24268,0,24275,41
24269,0,0,6
24270,0,24277,43
24271,0,24278,45
24272,0,0,6
24273,0,0,28
24274,0,0,14
24275,24268,24276,5
24276,24268,0,5
24277,24270,0,2
24278,24271,24279,2
24279,24271,0,2
24280,0,24281,3
24281,24280,0,3
24282,0,24283,3
24283,24282,24284,3
24284,24282,24285,3
24285,24282,24286,3
24286,24282,0,3
24287,0,24288,2
24288,24287,0,2
24289,0,24290,2
24290,24289,0,2
24291,0,0,2
24292,0,24293,2
24293,24292,0,2
24295,0,24296,3
24296,24295,0,3
24297,0,0,4
24298,24214,0,13
24299,0,0,3
24300,0,0,1
24301,0,24302,8
24302,24301,24303,8
24303,24301,24304,8
24304,24301,24333,8
24305,0,0,2
24306,0,0,2
24307,0,0,2
24308,0,0,3
24309,0,0,3
24310,0,0,2
24311,0,0,2
24312,0,0,3
24313,0,0,2
24314,0,0,2
24315,0,0,2
24316,0,0,2
24317,0,0,2
24318,0,0,2
24319,0,0,2
24320,0,0,2
24321,0,24322,4
24322,24321,0,4
24323,0,24395,5
24324,0,0,34
24325,0,0,57
24326,0,0,13
24327,0,0,12
24328,0,0,77
24329,0,0,26
24330,0,0,33
24331,0,0,17
24332,0,0,55
24333,24301,0,5
24335,0,0,44
24336,0,0,3
24337,0,0,1
24338,0,0,2
24339,0,24340,7
24340,24339,24341,7
24341,24339,0,7
24342,0,24343,10
24343,24342,0,10
24344,0,24444,12
24345,0,24370,9
24346,0,0,5
24347,0,0,5
24348,0,0,5
24349,0,0,13
24350,0,24351,6
24351,24350,0,6
24352,0,0,5
24353,0,0,5
24354,0,0,5
24355,0,0,5
24356,0,0,10
24357,0,24358,5
24358,24357,24359,5
24359,24357,24360,5
24360,24357,24361,5
24361,24357,24362,5
24362,24357,24363,5
24363,24357,0,5
24364,0,24365,5
24365,24364,0,5
24366,0,0,11
24367,0,0,3
24368,0,0,8
24369,0,0,35
24370,24345,0,8
24371,0,24372,1
24372,24371,24373,1
24373,24371,24374,1
24374,24371,0,1
24382,0,0,5
24383,0,0,8
24384,0,0,2
24385,0,0,3
24386,0,0,6
24387,0,0,8
24388,0,0,15
24390,23673,0,28
24391,0,0,21
24392,0,0,24
24393,0,0,6
24394,23077,0,22
24395,24323,0,2
24396,0,0,6
24397,0,0,5
24398,0,0,6
24399,0,0,3
24400,0,0,17
24401,0,0,2
24402,0,0,1
24403,0,0,1
24404,0,0,4
24405,0,0,2
24406,0,0,295
24407,0,24471,60
24408,0,24409,104
24409,24408,0,33
24413,0,0,13
24416,0,24417,5
24417,24416,0,5
24418,0,0,5
24419,23015,0,5
24420,23033,0,3
24425,0,0,27
24429,0,0,4
24430,0,0,48
24431,0,0,5
24432,0,0,267
24433,0,0,5
24434,0,0,23
24435,0,0,10
24436,0,0,5
24437,0,0,43
24441,0,0,2
24444,24344,0,2
24445,19942,0,16
24446,0,0,16
24447,0,0,8
24448,0,0,6
24449,0,0,5
24450,0,0,5
24451,0,0,274
24452,0,0,1
24456,0,0,2
24457,0,0,274
24458,0,0,3
24459,0,0,2
24460,0,0,273
24461,0,0,10
24462,0,0,2
24463,0,0,274
24464,0,0,4
24467,0,24472,42
24468,0,0,23
24470,0,0,47
24471,24407,0,32
24472,24467,0,23
24473,0,0,15
24475,0,0,8
24476,0,0,19
24477,0,0,9
24478,0,0,10
24479,0,0,9
24480,0,0,13
24481,0,0,9
24482,0,0,10
24483,0,0,11
24484,0,0,12
24485,0,0,13
24486,0,0,30
24487,0,0,11
24488,0,0,12
24489,0,0,13
24490,0,0,14
24491,0,0,15
24492,0,0,16
24493,0,0,17
24494,0,0,18
24495,0,0,10
24496,0,0,11
24497,0,0,11
24498,0,0,12
24499,0,0,13
24500,0,0,14
24501,0,0,13
24502,0,0,13
24503,0,0,14
24504,0,0,15
24505,0,0,15
24506,0,0,14
24507,0,0,15
24508,0,0,16
24509,0,0,17
24510,0,0,15
24511,0,0,16
24512,0,0,17
24513,0,0,18
24514,0,0,12
24515,0,0,13
24516,0,0,14
24517,0,0,15
24518,0,0,16
24519,0,0,17
24520,0,0,18
24521,0,0,19
24522,0,0,20
24523,0,0,25
24525,0,0,44
24526,0,0,26
24527,0,0,28
24528,0,0,28
24529,0,0,29
24530,0,0,30
24531,0,0,31
24532,0,0,32
24533,0,0,13
24534,0,0,8
24535,0,0,3
24537,0,0,9
24538,0,0,107
24541,0,0,15
24542,0,0,6
24543,0,24556,155
24546,0,24558,54
24547,0,0,7
24548,0,0,20
24549,0,0,31
24550,0,0,17
24551,0,0,10
24552,0,0,56
24553,0,0,13
24555,0,0,28
24556,24543,0,40
24557,0,0,5
24558,24546,0,29
24559,0,0,15
24560,0,0,2
24561,0,0,7
24562,0,0,30
24563,0,0,5
24564,0,25090,47
24565,0,0,6
24566,0,24976,55
24567,0,0,49
24568,0,0,6
24569,0,0,18
24570,0,0,23
24571,0,0,34
24572,0,0,49
24573,0,0,6
24574,0,0,274
24575,0,0,6
24576,0,0,45
24577,0,0,7
24578,0,0,27
24579,0,0,5
24580,0,0,44
24581,0,0,6
24582,0,25174,56
24583,0,25178,58
24584,0,0,6
24585,0,0,18
24586,0,0,22
24587,0,0,18
24588,0,0,3
24589,0,0,19
24590,0,0,58
24591,0,0,17
24592,0,0,61
24593,0,0,29
24594,0,0,3
24597,0,0,12
24598,0,0,4
24599,0,0,6
24600,0,0,6
24601,0,0,37
24602,0,0,5
24603,0,0,42
24606,0,0,12
24607,0,0,211
24608,0,0,3
24609,0,0,195
24610,0,0,33
24611,0,0,7
24612,0,0,26
24613,0,0,5
24614,0,0,48
24615,0,0,6
24616,0,0,52
24617,0,0,6
24618,0,0,16
24619,0,0,19
24627,0,0,6
24630,0,0,2
24633,0,0,40
24636,0,0,25
24637,0,0,118
24639,0,0,14
24640,0,24641,48
24641,24640,24642,10
24642,24640,24643,10
24643,24640,24644,10
24644,24640,24645,10
24645,24640,0,10
24646,0,0,32
24647,0,0,26
24648,0,0,20
24649,0,0,3
24650,0,0,17
24651,0,24668,54
24652,0,0,5
24653,0,0,64
24654,0,24669,65
24655,0,0,3
24656,0,0,16
24657,0,0,49
24658,0,0,12
24659,0,0,4
24660,0,0,6
24661,0,0,6
24662,0,0,37
24663,0,0,5
24664,0,0,30
24665,0,0,17
24666,0,0,20
24668,24651,0,20
24669,24654,0,26
24670,0,0,7
24671,0,24887,34
24672,0,0,25
24673,0,0,5
24674,0,27359,48
24675,0,0,6
24676,0,24888,56
24677,0,24891,57
24678,0,0,6
24679,0,0,20
24680,0,0,23
24681,0,0,108
24682,0,0,15
24683,0,0,5
24684,0,0,20
24685,0,0,86
24686,0,0,36
24687,0,0,38
24688,0,0,67
24689,0,0,5
24690,0,0,14
24691,0,0,6
24692,0,0,8
24693,0,0,8
24694,0,0,39
24695,0,0,7
24697,0,0,119
24698,0,0,115
24699,0,0,6
24702,0,0,35
24711,0,0,8
24712,0,0,49
24713,0,0,6
24714,0,0,268
24715,0,0,6
24716,0,0,24
24717,0,0,11
24718,0,0,6
24719,0,0,44
24720,0,0,6
24721,0,0,47
24722,0,0,5
24723,0,0,267
24724,0,0,5
24725,0,0,23
24726,0,0,10
24727,0,0,5
24728,0,0,42
24729,0,0,29
24730,0,0,31
24731,0,0,3
24732,0,0,18
24733,0,0,3
24734,0,0,21
24735,0,0,46
24736,0,0,5
24737,0,0,33
24738,0,0,28
24739,0,0,3
24740,0,0,22
24741,0,0,65
24742,0,0,14
24743,0,0,4
24744,0,0,6
24745,0,0,6
24746,0,0,37
24747,0,0,5
24748,0,0,42
24749,0,0,48
24750,0,0,29
24752,0,0,7
24753,0,0,24
24754,0,0,25
24755,0,0,5
24788,0,0,116
24790,0,24828,29
24791,0,0,6
24792,0,0,60
24793,0,0,42
24794,0,0,119
24795,0,0,2
24798,0,0,55
24799,0,0,91
24800,0,0,92
24801,0,0,98
24802,0,0,99
24803,0,0,8
24804,0,0,56
24805,0,0,8
24806,0,0,7
24809,0,0,5
24811,0,0,6
24816,0,0,6
24817,24810,0,1
24825,0,0,12
24827,0,0,6
24828,24790,0,1
24829,0,0,7
24831,0,0,28
24832,0,0,5
24833,0,0,44
24834,0,0,6
24835,0,25036,51
24836,0,0,52
24837,0,0,6
24838,0,0,19
24839,0,0,19
24840,0,0,7
24841,0,0,23
24842,0,0,24
24843,0,0,5
24844,0,25252,42
24845,0,0,6
24846,0,25256,48
24847,0,25257,49
24848,0,25258,49
24849,0,25259,50
24850,0,25260,56
24851,0,25261,53
24852,0,25263,59
24853,0,0,49
24854,0,25267,56
24855,0,25271,53
24856,0,25273,51
24857,0,25274,54
24858,0,25278,55
24859,0,0,49
24860,0,0,50
24861,0,25280,51
24862,0,0,6
24863,0,29330,17
24864,0,0,19
24865,0,0,7
24866,0,26360,44
24867,0,0,28
24868,0,0,5
24869,0,30103,65
24870,0,0,6
24871,0,26358,63
24872,0,26359,71
24873,0,0,6
24874,0,0,25
24875,0,0,24
24876,0,0,7
24877,0,0,24
24878,0,0,26
24879,0,0,5
24880,0,27974,68
24881,0,0,6
24882,0,25776,67
24883,0,25777,68
24884,0,0,6
24885,0,28654,17
24886,0,0,26
24887,24671,0,11
24888,24676,24889,13
24889,24676,24890,13
24890,24676,0,13
24891,24677,27360,12
24892,0,24893,8
24893,24892,0,8
24894,0,24895,13
24895,24894,25390,13
24896,0,24897,13
24897,24896,24898,13
24898,24896,0,13
24899,0,0,9
24900,0,24901,11
24901,24900,27361,11
24902,0,27362,12
24903,0,24904,13
24904,24903,24905,13
24905,24903,27363,13
24906,0,27378,10
24907,0,24908,12
24908,24907,24909,12
24909,24907,27364,12
24910,0,24911,12
24911,24910,24912,12
24912,24910,27379,12
24913,0,24914,13
24914,24913,24915,13
24915,24913,27711,13
24916,0,24917,13
24917,24916,24918,13
24918,24916,27365,13
24919,0,24920,13
24920,24919,0,13
24921,0,24922,12
24922,24921,27712,12
24923,0,27367,12
24924,0,24925,12
24925,24924,0,12
24926,0,27713,12
24927,0,24928,13
24928,24927,24929,13
24929,24927,24930,13
24930,24927,27715,13
24931,0,24932,12
24932,24931,0,12
24976,24566,25727,12
24981,0,24982,11
24982,24981,24983,11
24983,24981,25091,11
24984,0,25412,11
24985,0,0,4
24986,0,0,4
24992,0,24993,10
24993,24992,0,10
24994,0,25093,11
24995,0,24996,12
24996,24995,0,12
24997,0,0,7
24998,0,0,23
24999,0,0,22
25000,0,0,5
25001,0,0,38
25002,0,0,6
25003,0,0,45
25004,0,0,47
25005,0,0,6
25006,0,0,14
25007,0,0,15
25008,0,0,7
25009,0,0,24
25010,0,0,28
25011,0,0,5
25012,0,25910,43
25013,0,0,6
25014,0,25912,50
25015,0,25914,52
25016,0,0,6
25017,0,29568,23
25018,0,0,21
25019,0,0,7
25020,0,0,24
25021,0,0,25
25022,0,0,5
25023,0,26433,48
25024,0,0,6
25025,0,25801,49
25026,0,25803,51
25027,0,0,6
