ID,SpellID,FacingCasterFlags,MinFactionID,MinReputation,RequiredAreasID,RequiredAuraVision,RequiresSpellFocus
11687,134878,1,0,0,0,0,0
11688,134886,0,0,0,3538,0,0
11689,134931,0,0,0,3195,0,0
11692,134952,0,0,0,0,0,1799
11693,134955,0,0,0,0,0,1799
11694,134944,0,0,0,3598,0,0
11695,134945,0,0,0,3598,0,0
11696,134946,0,0,0,3598,0,0
11697,134953,0,0,0,3598,0,0
11698,134954,0,0,0,3598,0,0
11699,134956,0,0,0,3598,0,0
11702,134970,0,0,0,3538,0,0
11703,134986,0,0,0,3534,0,0
11704,134987,0,0,0,3534,0,0
11705,134989,0,0,0,3534,0,0
11706,134993,0,0,0,3238,0,1803
11707,134997,0,0,0,3538,0,0
11708,134998,0,0,0,3534,0,0
11709,135002,0,0,0,3534,0,0
11710,135013,0,0,0,3527,0,0
11711,135014,0,0,0,3534,0,0
11712,135050,0,0,0,3310,0,0
11713,135081,0,0,0,3534,0,0
11715,135082,0,0,0,3534,0,0
11716,135088,0,0,0,3534,0,0
11719,134053,0,0,0,3545,0,0
11720,134075,0,0,0,3543,0,0
11726,135165,0,0,0,3541,0,0
11727,135167,0,0,0,3541,0,0
11728,135200,1,0,0,0,0,0
11730,135219,1,0,0,0,0,0
11731,135220,1,0,0,0,0,0
11734,135231,0,0,0,3541,0,0
11735,135232,0,0,0,3541,0,0
11736,135240,1,0,0,0,0,0
11737,135260,0,0,0,3503,0,0
11738,135224,1,0,0,0,0,0
11739,135306,0,0,0,0,0,1792
11740,135307,0,0,0,0,0,1804
11741,135325,0,0,0,0,0,1804
11743,135340,1,0,0,0,0,0
11746,135375,1,0,0,0,0,0
11747,135422,1,0,0,0,0,0
11748,135425,1,0,0,0,0,0
11749,135426,1,0,0,0,0,0
11750,135434,1,0,0,0,0,0
11751,135376,0,0,0,3534,0,0
11752,135445,0,0,0,3534,0,0
11753,135446,0,0,0,3534,0,0
11754,135447,0,0,0,3534,0,0
11756,135481,0,0,0,3527,0,0
11757,135483,0,0,0,0,1,0
11759,135503,1,0,0,0,0,0
11760,135551,1,0,0,0,0,0
11761,135584,1,0,0,0,0,0
11762,135613,1,0,0,0,0,0
11764,135646,0,0,0,3544,0,0
11765,135650,1,0,0,0,0,0
11766,135664,1,0,0,0,0,0
11767,135668,0,0,0,3554,0,0
11769,135689,0,0,0,3544,0,0
11770,135693,1,0,0,0,0,0
11771,135706,0,0,0,3503,0,0
11772,135722,0,0,0,3503,0,0
11773,135725,0,0,0,3503,0,0
11774,135730,0,0,0,3503,0,0
11775,135737,0,0,0,3503,0,0
11776,135741,0,0,0,3503,0,0
11777,135745,0,0,0,3503,0,0
11778,135748,0,0,0,3503,0,0
11779,134985,0,0,0,3540,0,0
11780,134996,0,0,0,3540,0,0
11781,135752,0,0,0,3503,0,0
11782,135757,0,0,0,3503,0,0
11783,135762,0,0,0,3503,0,0
11784,135735,0,0,0,2561,0,0
11786,135772,0,0,0,2528,0,0
11787,135789,0,0,0,3527,0,0
11788,135796,0,0,0,3445,0,0
11789,135804,0,0,0,3445,0,0
11790,135768,0,0,0,3503,0,0
11791,135765,0,0,0,3503,0,0
11792,135761,0,0,0,3503,0,0
11793,135756,0,0,0,3503,0,0
11794,135751,0,0,0,3503,0,0
11795,135747,0,0,0,3503,0,0
11796,135744,0,0,0,3503,0,0
11797,135740,0,0,0,3503,0,0
11798,135736,0,0,0,3503,0,0
11799,135729,0,0,0,3503,0,0
11800,135724,0,0,0,3503,0,0
11801,135721,0,0,0,3503,0,0
11802,135708,0,0,0,3503,0,0
11804,134652,0,0,0,3554,0,0
11805,135818,1,0,0,0,0,0
11806,135820,0,0,0,3544,0,0
11807,135831,1,0,0,0,0,0
11808,135867,1,0,0,0,0,0
11811,135923,0,0,0,3522,0,0
11812,135933,0,0,0,3554,0,0
11813,135934,0,0,0,3554,0,0
11814,135935,0,0,0,3274,0,0
11817,134083,0,0,0,3528,0,0
11820,134606,0,0,0,3532,0,0
11821,132633,0,0,0,3534,0,0
11823,135893,0,0,0,3543,0,0
11824,136065,0,0,0,3528,0,0
11828,134055,0,0,0,3545,0,0
11829,134868,0,0,0,3536,0,0
11830,136098,1,0,0,0,0,0
11834,134202,0,0,0,3531,0,0
11836,136145,0,0,0,3445,0,0
11839,115609,0,0,0,3250,0,0
11840,134579,0,0,0,3555,0,0
11841,115567,0,0,0,3250,0,0
11842,115562,0,0,0,3250,0,0
11843,135912,0,0,0,3544,0,0
11844,135799,0,0,0,3510,0,0
11845,132207,0,0,0,3455,0,0
11846,131592,0,0,0,3455,0,0
11847,136227,0,0,0,3154,0,0
11848,136229,0,0,0,3189,0,0
11849,136230,0,0,0,3192,0,0
11850,136252,0,0,0,3274,0,0
11851,136253,0,0,0,3274,0,0
11852,133450,0,0,0,3503,0,0
11853,136254,0,0,0,3274,0,0
11854,136255,0,0,0,3274,0,0
11856,136256,0,0,0,3274,0,0
11857,136257,0,0,0,3274,0,0
11858,136258,0,0,0,3274,0,0
11859,136259,0,0,0,3274,0,0
11860,123724,0,0,0,3373,0,0
11861,126656,0,0,0,3310,0,0
11862,133981,0,0,0,3443,0,0
11863,133992,0,0,0,3443,0,0
11872,136299,0,0,0,3543,0,0
11873,77044,0,0,0,3590,0,0
11874,133937,0,0,0,3561,0,0
11875,136312,0,0,0,3310,0,0
11876,136313,0,0,0,3310,0,0
11877,136321,1,0,0,0,0,0
11878,136333,1,0,0,0,0,0
11879,136334,1,0,0,0,0,0
11880,106570,0,0,0,3115,0,0
11881,135592,1,0,0,0,0,0
11882,135604,1,0,0,0,0,0
11883,133424,1,0,0,0,0,0
11884,133473,1,0,0,0,0,0
11885,135106,1,0,0,0,0,0
11886,135572,1,0,0,0,0,0
11887,135574,1,0,0,0,0,0
11888,135594,1,0,0,0,0,0
11889,135599,1,0,0,0,0,0
11890,136109,1,0,0,0,0,0
11902,136377,1,0,0,0,0,0
11903,136107,0,0,0,3507,0,0
11904,133617,0,0,0,3507,0,0
11905,136110,0,0,0,3507,0,0
11906,136173,0,0,0,3507,0,0
11908,136378,1,0,0,0,0,0
11913,136399,0,0,0,3563,0,0
11917,136432,0,0,0,3558,0,0
11920,136495,1,0,0,0,0,0
11921,136525,1,0,0,0,0,0
11931,136585,1,0,0,0,0,0
11934,136608,0,0,0,3558,0,0
11935,136627,0,0,0,0,3,0
11937,136628,0,0,0,0,4,0
11938,136461,0,0,0,3568,0,0
11940,136643,0,0,0,0,3,0
11942,136652,0,0,0,3575,0,0
11943,136667,0,0,0,3558,0,0
11947,136711,0,0,0,3569,0,0
11948,136715,0,0,0,3569,0,0
11949,136726,0,0,0,3558,0,0
11951,136749,0,0,0,3586,0,0
11955,136805,0,0,0,3570,0,0
11956,136813,0,0,0,3569,0,0
11957,136816,0,0,0,3570,0,0
11958,136828,1,0,0,0,0,0
11961,135955,0,0,0,3528,0,0
11962,136909,0,0,0,0,0,1808
11963,136934,1,0,0,0,0,0
11965,136970,1,0,0,0,0,0
11966,136972,0,0,0,0,1,0
11967,136973,0,0,0,3572,0,0
11968,136985,1,0,0,0,0,0
11969,135253,0,0,0,3573,0,0
11972,137101,0,0,0,3574,0,0
11974,137140,1,0,0,0,0,0
11975,137152,1,0,0,0,0,0
11976,137225,0,0,0,3558,0,0
11977,137259,0,0,0,3558,0,0
11980,136187,0,0,0,3576,0,0
11981,136186,0,0,0,3576,0,0
11982,136185,0,0,0,3576,0,0
11983,136184,0,0,0,3576,0,0
11984,136183,0,0,0,3576,0,0
11985,136182,0,0,0,3576,0,0
11986,136181,0,0,0,3576,0,0
11987,136180,0,0,0,3576,0,0
11988,137297,0,0,0,3558,0,0
11989,137298,0,0,0,3579,0,0
11990,137346,0,0,0,3558,0,0
11993,137415,1,0,0,0,0,0
11994,137427,1,0,0,0,0,0
11995,137438,1,0,0,0,0,0
11996,137467,0,0,0,3579,0,0
11997,137468,0,0,0,3579,0,0
11998,137476,0,0,0,3577,0,0
11999,137487,0,0,0,3558,0,0
12000,137489,0,0,0,3558,0,0
12002,137513,0,0,0,3578,0,0
12003,137514,0,0,0,3578,0,0
12004,137515,0,0,0,3578,0,0
12005,137523,0,0,0,3558,0,0
12017,137660,1,0,0,0,0,0
12018,137703,1,0,0,0,0,0
12019,137728,0,0,0,3570,0,0
12020,137741,0,0,0,3570,0,0
12021,137754,0,0,0,0,0,1
12022,137766,0,0,0,0,0,1
12023,137767,0,0,0,0,0,1
12024,137768,0,0,0,0,0,1
12025,137769,0,0,0,0,0,1
12026,137770,0,0,0,0,0,1
12027,137771,0,0,0,0,0,1
12028,137772,0,0,0,0,0,1
12029,137773,0,0,0,0,0,1
12030,137774,0,0,0,0,0,1
12031,137775,0,0,0,0,0,1
12032,137776,0,0,0,0,0,1
12033,137777,0,0,0,0,0,1
12034,137778,0,0,0,0,0,1
12035,137779,0,0,0,0,0,1
12036,137780,0,0,0,0,0,1
12037,137781,0,0,0,0,0,1
12038,137782,0,0,0,0,0,1
12039,137783,0,0,0,0,0,1
12040,137784,0,0,0,0,0,1
12041,137785,0,0,0,0,0,1
12042,137786,0,0,0,0,0,1
12043,137787,0,0,0,0,0,1
12044,137788,0,0,0,0,0,1
12045,137789,0,0,0,0,0,1
12046,137790,0,0,0,0,0,1
12047,137791,0,0,0,0,0,1
12048,137792,0,0,0,0,0,1
12049,137793,0,0,0,0,0,1
12050,137794,0,0,0,0,0,1
12051,137795,0,0,0,0,0,1
12052,137796,0,0,0,0,0,1
12053,137797,0,0,0,0,0,1
12054,137884,1,0,0,0,0,0
12055,136980,0,0,0,3582,0,0
12057,138018,1,0,0,0,0,0
12061,138072,1,0,0,0,0,0
12062,138079,1,0,0,0,0,0
12064,138099,1,0,0,0,0,0
12065,138101,1,0,0,0,0,0
12067,138110,0,0,0,0,0,1809
12069,138142,1,0,0,0,0,0
12070,138143,0,0,0,3558,0,0
12072,138165,1,0,0,0,0,0
12073,137477,0,0,0,3577,0,0
12074,138190,1,0,0,0,0,0
12075,138249,1,0,0,0,0,0
12082,138374,1,0,0,0,0,0
12083,138405,0,0,0,3577,0,0
12084,138407,0,0,0,3577,0,0
12085,138475,0,0,0,3577,0,0
12086,138476,0,0,0,3577,0,0
12087,138487,0,0,0,0,0,1810
12088,138492,1,0,0,0,0,0
12089,138537,1,0,0,0,0,0
12090,138554,1,0,0,0,0,0
12092,138558,1,0,0,0,0,0
12093,138559,1,0,0,0,0,0
12094,138560,1,0,0,0,0,0
12095,138561,1,0,0,0,0,0
12100,138587,1,0,0,0,0,0
12101,138588,1,0,0,0,0,0
12103,138604,1,0,0,0,0,0
12105,138659,1,0,0,0,0,0
12109,138685,1,0,0,0,0,0
12110,138691,1,0,0,0,0,0
12113,138712,1,0,0,0,0,0
12114,138713,1,0,0,0,0,0
12115,138747,1,0,0,0,0,0
12116,138748,1,0,0,0,0,0
12117,138750,1,0,0,0,0,0
12118,138751,1,0,0,0,0,0
12119,138752,1,0,0,0,0,0
12120,138753,1,0,0,0,0,0
12121,138754,1,0,0,0,0,0
12122,138755,1,0,0,0,0,0
12124,138775,1,0,0,0,0,0
12125,138781,1,0,0,0,0,0
12126,138782,1,0,0,0,0,0
12127,138783,1,0,0,0,0,0
12128,138784,1,0,0,0,0,0
12129,138785,1,0,0,0,0,0
12130,138787,1,0,0,0,0,0
12132,138793,1,0,0,0,0,0
12133,138794,1,0,0,0,0,0
12134,138796,1,0,0,0,0,0
12135,138813,1,0,0,0,0,0
12136,138814,1,0,0,0,0,0
12137,138827,1,0,0,0,0,0
12160,138646,0,0,0,0,0,1
12161,138989,1,0,0,0,0,0
12162,138991,1,0,0,0,0,0
12163,138993,1,0,0,0,0,0
12164,138996,1,0,0,0,0,0
12165,138999,1,0,0,0,0,0
12166,139000,1,0,0,0,0,0
12167,139035,1,0,0,0,0,0
12168,139059,1,0,0,0,0,0
12169,139060,1,0,0,0,0,0
12170,139119,0,0,0,3558,0,0
12171,137570,0,0,0,3584,0,0
12172,139142,1,0,0,0,0,0
12174,139176,0,0,0,0,0,1
12175,139186,1,0,0,0,0,0
12181,139244,0,0,0,3445,0,0
12182,139246,0,0,0,3445,0,0
12183,139295,1,0,0,0,0,0
12184,139309,1,0,0,0,0,0
12185,139310,1,0,0,0,0,0
12189,139413,1,0,0,0,0,0
12190,139416,1,0,0,0,0,0
12191,139417,1,0,0,0,0,0
12192,139420,1,0,0,0,0,0
12193,139462,1,0,0,0,0,0
12194,139488,0,0,0,3587,0,0
12195,139489,0,0,0,3587,0,0
12196,139490,0,0,0,3587,0,0
12197,139492,0,0,0,3587,0,0
12198,139495,0,0,0,3587,0,0
12199,139497,0,0,0,3534,0,0
12201,139521,0,0,0,3445,0,0
12203,137262,0,0,0,3599,0,0
12204,139592,0,0,0,3558,0,0
12205,139593,0,0,0,3558,0,0
12219,139657,0,0,0,0,0,1811
12221,139672,1,0,0,0,0,0
12223,139697,0,0,0,3584,0,0
12225,139745,0,0,0,0,0,1
12226,139746,0,0,0,0,0,1
12227,139747,0,0,0,0,0,1
12228,139748,0,0,0,0,0,1
12229,139749,0,0,0,0,0,1
12230,139750,0,0,0,0,0,1
12231,139751,0,0,0,0,0,1
12232,139753,0,0,0,0,0,1
12233,139754,0,0,0,0,0,1
12234,139755,0,0,0,0,0,1
12235,139756,0,0,0,0,0,1
12236,139757,0,0,0,0,0,1
12237,139759,0,0,0,0,0,1
12238,139760,0,0,0,0,0,1
12239,139761,0,0,0,0,0,1
12240,139762,0,0,0,0,0,1
12241,139763,0,0,0,0,0,1
12242,139764,0,0,0,0,0,1
12243,139766,0,0,0,3558,0,0
12244,139794,0,0,0,3587,0,0
12245,139803,1,0,0,0,0,0
12246,139837,1,0,0,0,0,0
12248,747,0,0,0,3589,0,0
12249,135510,1,0,0,0,0,0
12251,139905,0,0,0,3274,0,0
12252,120589,0,0,0,3337,0,0
12253,139963,1,0,0,0,0,0
12254,139988,0,0,0,3479,0,0
12255,139989,0,0,0,3479,0,0
12257,138686,0,0,0,3583,0,0
12258,140001,0,0,0,3479,0,0
12259,140019,0,0,0,3479,0,0
12263,134792,0,0,0,3314,0,0
12264,135216,0,0,0,3314,0,0
12265,135215,0,0,0,3314,0,0
12266,140079,1,0,0,0,0,0
12270,140096,0,0,0,3389,0,0
12271,140104,0,0,0,3445,0,0
12273,140106,1,0,0,0,0,0
12276,135894,0,0,0,3510,0,0
12277,140157,1,0,0,0,0,0
12278,140158,1,0,0,0,0,0
12279,140165,0,0,0,0,0,1
12280,140166,0,0,0,0,0,1
12281,140167,0,0,0,0,0,1
12282,140168,0,0,0,0,0,1
12283,139459,0,0,0,3587,0,0
12284,140172,0,0,0,3587,0,0
12285,140005,0,0,0,3587,0,0
12289,140292,0,0,0,3558,0,0
12290,140294,0,0,0,3558,0,0
12291,140295,0,0,0,3613,0,0
12292,140297,0,0,0,3558,0,0
12293,140298,0,0,0,3558,0,0
12294,140300,0,0,0,3613,0,0
12295,138631,0,0,0,3586,0,0
12296,138636,0,0,0,3586,0,0
12300,140324,1,0,0,0,0,0
12301,140339,1,0,0,0,0,0
12302,140379,0,0,0,0,3,0
12304,140414,1,0,0,0,0,0
12306,134339,0,0,0,3576,0,0
12307,140014,0,0,0,3576,0,0
12310,140000,0,0,0,3587,0,0
12311,82580,0,0,0,2674,0,0
12312,82091,0,0,0,2674,0,0
12313,82002,0,0,0,2674,0,0
12314,140584,0,0,0,0,3,0
12315,140592,1,0,0,0,0,0
12326,140467,0,0,0,3584,0,0
12328,137136,0,0,0,3584,0,0
12329,140559,0,0,0,3584,0,0
12331,140624,1,0,0,0,0,0
12337,134217,0,0,0,3586,0,0
12338,134212,0,0,0,3586,0,0
12339,140706,0,0,0,3576,0,0
12343,140722,0,0,0,0,2,0
12344,140723,0,0,0,3236,0,0
12345,138944,0,0,0,3584,0,0
12350,140817,1,0,0,0,0,0
12351,140841,0,0,0,0,0,1
12352,140842,0,0,0,0,0,1
12353,140843,0,0,0,0,0,1
12354,140844,0,0,0,0,0,1
12355,140845,0,0,0,0,0,1
12356,140846,0,0,0,0,0,1
12357,139274,0,0,0,3584,0,0
12361,139941,0,0,0,0,3,0
12362,139940,0,0,0,0,3,0
12363,139937,0,0,0,0,3,0
12364,139939,0,0,0,0,3,0
12366,138962,0,0,0,3584,0,0
12370,140914,1,0,0,0,0,0
12373,140925,0,0,0,3584,0,0
12378,140887,0,0,0,3534,0,0
12393,137312,0,0,0,3584,0,0
12394,139560,0,0,0,3584,0,0
12403,141236,1,0,0,0,0,0
12404,141264,1,0,0,0,0,0
12406,141318,1,0,0,0,0,0
12407,141320,0,0,0,3603,0,0
12408,141322,0,0,0,3603,0,0
12411,141374,1,0,0,0,0,0
12412,141425,1,0,0,0,0,0
12417,141488,1,0,0,0,0,0
12418,141501,0,0,0,3605,0,0
12420,141529,0,0,0,3605,0,0
12421,141556,8,0,0,0,0,0
12422,141606,0,0,0,0,3,0
12423,141610,0,0,0,0,4,0
12424,141612,1,0,0,0,0,0
12427,141619,1,0,0,0,0,0
12428,141620,1,0,0,0,0,0
12430,141646,0,0,0,3408,0,0
12431,141642,0,0,0,3607,0,0
12433,141666,0,0,0,3408,0,0
12434,141675,0,0,0,3408,0,0
12436,141671,0,0,0,3408,0,0
12437,141677,0,0,0,3408,0,0
12438,141680,0,0,0,3408,0,0
12439,141685,0,0,0,3408,0,0
12440,141690,0,0,0,3408,0,0
12441,141695,0,0,0,3408,0,0
12442,141698,0,0,0,3408,0,0
12443,141700,0,0,0,3408,0,0
12444,141703,0,0,0,3408,0,0
12445,141706,0,0,0,3408,0,0
12446,141518,0,0,0,3605,0,0
12447,141519,0,0,0,3605,0,0
12448,141520,0,0,0,3605,0,0
12449,141521,0,0,0,3605,0,0
12450,141522,0,0,0,3605,0,0
12451,141523,0,0,0,3605,0,0
12452,141524,0,0,0,3605,0,0
12453,141525,0,0,0,3605,0,0
12454,141526,0,0,0,3605,0,0
12455,141527,0,0,0,3605,0,0
12456,141729,0,0,0,3616,0,0
12457,141730,0,0,0,3603,0,0
12458,141731,0,0,0,3608,0,0
12459,141732,0,0,0,3608,0,0
12460,141733,0,0,0,3609,0,0
12464,141745,0,0,0,3321,0,0
12465,141756,0,0,0,3321,0,0
12466,141758,0,0,0,3321,0,0
12467,141759,0,0,0,3321,0,0
12468,141764,0,0,0,3321,0,0
12469,141766,0,0,0,3321,0,0
12470,141772,0,0,0,3321,0,0
12471,141774,0,0,0,2363,0,0
12472,141777,0,0,0,3321,0,0
12473,141780,0,0,0,3321,0,0
12474,141782,0,0,0,3321,0,0
12475,141784,0,0,0,3321,0,0
12476,141787,0,0,0,3321,0,0
12477,141791,0,0,0,3321,0,0
12479,141808,0,0,0,3261,0,0
12480,141809,0,0,0,3261,0,0
12481,141813,0,0,0,3261,0,0
12482,141821,0,0,0,3261,0,0
12483,141823,0,0,0,3261,0,0
12484,141825,0,0,0,3261,0,0
12485,141827,0,0,0,3261,0,0
12486,141829,0,0,0,3261,0,0
12487,141831,0,0,0,3261,0,0
12488,141834,0,0,0,3261,0,0
12489,141836,0,0,0,3261,0,0
12490,141838,0,0,0,3261,0,0
12491,141840,0,0,0,3261,0,0
12492,141819,1,0,0,0,0,0
12494,141886,0,0,0,3607,0,0
12495,141892,0,0,0,3607,0,0
12496,141893,0,0,0,3607,0,0
12497,141647,0,0,0,3607,0,0
12500,142037,0,0,0,3600,0,0
12507,142061,0,0,0,3600,0,0
12515,138883,0,0,0,0,0,1813
12516,138888,0,0,0,0,0,1813
12517,138882,0,0,0,0,0,1813
12518,138876,0,0,0,0,0,1813
12519,138877,0,0,0,0,0,1813
12520,138889,0,0,0,0,0,1813
12521,138884,0,0,0,0,0,1813
12522,138890,0,0,0,0,0,1813
12523,138885,0,0,0,0,0,1813
12524,138878,0,0,0,0,0,1813
12525,138879,0,0,0,0,0,1813
12526,138891,0,0,0,0,0,1813
12527,138887,0,0,0,0,0,1813
12528,138892,0,0,0,0,0,1813
12529,138886,0,0,0,0,0,1813
12530,138880,0,0,0,0,0,1813
12531,138881,0,0,0,0,0,1813
12532,138893,0,0,0,0,0,1813
12536,142107,0,0,0,3600,0,0
12537,142109,0,0,0,3600,0,0
12538,142134,0,0,0,2363,0,0
12539,142140,0,0,0,3600,0,0
12542,142197,0,0,0,3610,0,0
12543,142222,1,0,0,0,0,0
12544,142233,0,0,0,0,4,0
12545,141464,0,0,0,3610,0,0
12549,142280,0,0,0,2711,0,0
12550,142286,0,0,0,2711,0,0
12554,142324,1,0,0,0,0,0
12557,142410,0,0,0,3606,0,0
12563,142449,1,0,0,0,0,0
12564,142476,1,0,0,0,0,0
12565,142271,0,0,0,2711,0,0
12566,142537,1,0,0,0,0,0
12567,141734,0,0,0,2561,0,0
12568,142570,1,0,0,0,0,0
12569,142165,0,0,0,3610,0,0
12570,142166,0,0,0,3610,0,0
12571,142167,0,0,0,3610,0,0
12572,142168,0,0,0,3610,0,0
12573,142169,0,0,0,3610,0,0
12574,142624,1,0,0,0,0,0
12575,142632,1,0,0,0,0,0
12579,141543,0,0,0,3610,0,0
12582,141598,1,0,0,0,0,0
12583,142231,0,0,0,3610,0,0
12584,142805,0,0,0,3610,0,0
12586,142819,1,0,0,0,0,0
12587,141460,0,0,0,3610,0,0
12588,142844,0,0,0,3610,0,0
12589,141968,0,0,0,3600,0,0
12590,142850,0,0,0,3610,0,0
12593,142860,0,0,0,3610,0,0
12595,142302,0,0,0,3611,0,0
12597,142915,0,0,0,3611,0,0
12599,142920,0,0,0,3611,0,0
12600,142933,0,0,0,3587,0,0
12601,142954,0,0,0,0,0,1
12602,142958,0,0,0,0,0,1
12603,142959,0,0,0,0,0,1
12604,142963,0,0,0,0,0,1
12605,142967,0,0,0,0,0,1
12606,142968,0,0,0,0,0,1
12607,124688,0,0,0,3344,0,0
12612,143036,0,0,0,3242,0,0
12613,143037,0,0,0,3086,0,0
12614,143038,0,0,0,3281,0,0
12615,143039,0,0,0,3296,0,0
12616,143043,0,0,0,3242,0,0
12617,143044,0,0,0,3086,0,0
12618,143045,0,0,0,3281,0,0
12619,143046,0,0,0,3296,0,0
12623,143163,0,0,0,0,0,1
12624,143164,0,0,0,0,0,1
12625,143165,0,0,0,0,0,1
12626,143166,0,0,0,0,0,1
12627,143167,0,0,0,0,0,1
12628,143168,0,0,0,0,0,1
12629,143169,0,0,0,0,0,1
12630,143170,0,0,0,0,0,1
12631,143171,0,0,0,0,0,1
12632,143172,0,0,0,0,0,1
12633,143173,0,0,0,0,0,1
12634,143174,0,0,0,0,0,1
12635,143175,0,0,0,0,0,1
12636,143176,0,0,0,0,0,1
12637,143177,0,0,0,0,0,1
12638,143178,0,0,0,0,0,1
12639,143179,0,0,0,0,0,1
12640,143180,0,0,0,0,0,1
12641,143181,0,0,0,0,0,1
12642,143182,0,0,0,0,0,1
12643,143183,0,0,0,0,0,1
12644,143184,0,0,0,0,0,1
12645,143185,0,0,0,0,0,1
12646,143186,0,0,0,0,0,1
12647,143187,0,0,0,0,0,1
12648,143188,0,0,0,0,0,1
12649,143189,0,0,0,0,0,1
12650,143190,0,0,0,0,0,1
12651,143191,0,0,0,0,0,1
12652,143192,0,0,0,0,0,1
12653,143193,0,0,0,0,0,1
12654,143194,0,0,0,0,0,1
12655,143195,0,0,0,0,0,1
12656,143196,0,0,0,0,0,1
12657,143197,0,0,0,0,0,1
12668,143255,0,0,0,0,0,1
12670,143307,0,0,0,3603,0,0
12672,143380,1,0,0,0,0,0
12680,143534,1,0,0,0,0,0
12684,142198,0,0,0,3610,0,0
12685,141384,0,0,0,3610,0,0
12686,143577,0,0,0,3602,0,0
12688,143598,1,0,0,0,0,0
12695,143678,0,0,0,3603,0,0
12697,143719,1,0,0,0,0,0
12704,123021,0,0,0,3344,0,0
12706,143772,0,0,0,3603,0,0
12707,143852,1,0,0,0,0,0
12708,143853,1,0,0,0,0,0
12709,143854,1,0,0,0,0,0
12710,143861,0,0,0,3608,0,0
12711,143862,0,0,0,3615,0,0
12712,143863,0,0,0,3608,0,0
12714,143886,0,0,0,3608,0,0
12716,143905,1,0,0,0,0,0
12717,143920,1,0,0,0,0,0
12718,143932,0,0,0,3603,0,0
12723,64602,0,0,0,1383,0,0
12737,144145,0,0,0,3625,0,0
12738,144169,0,0,0,3602,0,0
12740,143859,0,0,0,3602,0,0
12741,144196,0,0,0,3602,0,0
12742,144231,1,0,0,0,0,0
12743,144237,1,0,0,0,0,0
12744,144241,1,0,0,0,0,0
12745,144246,1,0,0,0,0,0
12746,144249,1,0,0,0,0,0
12747,144250,1,0,0,0,0,0
12748,144251,1,0,0,0,0,0
12749,144252,1,0,0,0,0,0
12750,144254,1,0,0,0,0,0
12751,144257,1,0,0,0,0,0
12752,144258,1,0,0,0,0,0
12753,144261,1,0,0,0,0,0
12754,144268,1,0,0,0,0,0
12755,144271,1,0,0,0,0,0
12756,144272,1,0,0,0,0,0
12757,144285,1,0,0,0,0,0
12758,144286,1,0,0,0,0,0
12761,144372,1,0,0,0,0,0
12763,144376,1,0,0,0,0,0
12764,144377,1,0,0,0,0,0
12774,144512,8,0,0,0,0,0
12777,144675,0,0,0,3617,0,0
12785,145002,1,0,0,0,0,0
12792,145038,0,0,0,0,0,4
12794,145040,1,0,0,0,0,0
12795,145045,1,0,0,0,0,0
12796,145048,1,0,0,0,0,0
12797,145060,1,0,0,0,0,0
12798,145061,0,0,0,0,0,4
12799,145062,0,0,0,0,0,4
12804,145137,1,0,0,0,0,0
12805,145027,1,0,0,0,0,0
12806,145167,0,0,0,0,0,4
12807,145170,0,0,0,0,0,4
12808,145197,0,0,0,0,0,4
12812,145305,0,0,0,0,0,4
12813,145307,0,0,0,0,0,4
12814,145308,0,0,0,0,0,4
12815,145309,0,0,0,0,0,4
12816,145310,0,0,0,0,0,4
12817,145311,0,0,0,0,0,4
12826,145402,1,0,0,0,0,0
12827,145404,1,0,0,0,0,0
12828,145406,1,0,0,0,0,0
12829,145415,1,0,0,0,0,0
12830,145416,1,0,0,0,0,0
12831,145417,1,0,0,0,0,0
12832,145424,1,0,0,0,0,0
12833,145427,1,0,0,0,0,0
12834,145434,1,0,0,0,0,0
12835,145436,1,0,0,0,0,0
12836,145437,1,0,0,0,0,0
12842,145491,0,0,0,3627,0,0
12846,145504,0,0,0,3627,0,0
12848,145552,1,0,0,0,0,0
12858,145625,1,0,0,0,0,0
12859,145654,1,0,0,0,0,0
12860,145661,1,0,0,0,0,0
12861,145665,1,0,0,0,0,0
12862,145667,1,0,0,0,0,0
12866,145755,0,0,0,3636,0,0
12867,145757,1,0,0,0,0,0
12868,145759,1,0,0,0,0,0
12869,145792,0,0,0,3627,0,0
12872,145798,0,0,0,3636,0,0
12888,146018,1,0,0,0,0,0
12900,146109,0,0,0,3640,0,0
12901,146129,0,0,0,3953,0,0
12914,146181,0,0,0,3641,0,0
12916,54768,0,0,0,484,0,0
12917,61169,0,0,0,484,0,0
12926,146304,0,0,0,3639,0,0
12927,146389,1,0,0,0,0,0
12928,146402,1,0,0,0,0,0
12929,146413,0,0,0,3644,0,0
12936,146475,1,0,0,0,0,0
12937,146485,0,0,0,3639,0,0
12941,146591,1,0,0,0,0,0
12953,146633,1,0,0,0,0,0
12956,146676,1,0,0,0,0,0
12958,146688,1,0,0,0,0,0
12961,146704,1,0,0,0,0,0
12962,146715,1,0,0,0,0,0
12965,146741,1,0,0,0,0,0
12966,146743,1,0,0,0,0,0
12967,146747,1,0,0,0,0,0
12970,146759,1,0,0,0,0,0
12971,146761,1,0,0,0,0,0
12972,146763,1,0,0,0,0,0
12973,146768,1,0,0,0,0,0
12975,146772,1,0,0,0,0,0
12976,146773,1,0,0,0,0,0
12977,146777,0,0,0,3644,0,0
12979,146781,1,0,0,0,0,0
