ID,ReqID,SourceType,SourceID,ParentWidgetID
1925,1,0,17339,1647
1926,1,0,17337,1646
1927,18,0,17348,1649
1928,17,0,17098,1649
1929,18,0,17349,1650
1930,17,0,17098,1650
1931,18,0,17350,1651
1932,17,0,17098,1651
1933,18,0,17351,1652
1934,17,0,17098,1652
1935,18,0,17352,1653
1936,17,0,17098,1653
1937,18,0,17354,1654
1938,17,0,17098,1654
1940,230,0,17355,1670
1942,232,0,17358,1670
1943,224,0,17356,1670
1944,234,0,17360,1670
1945,222,0,17357,1670
1947,220,0,17359,1670
1949,13,0,1777,1671
1950,10,0,1776,1671
1951,12,0,1780,1671
1952,9,0,1780,1671
1958,226,0,17366,1672
1961,228,0,17368,1672
1962,222,0,17365,1672
1963,224,0,17367,1672
1964,220,1,28473,1672
1965,230,1,28474,1672
1966,238,0,17363,1672
1967,236,0,17364,1672
1968,234,0,17362,1672
1969,232,0,17361,1672
1970,226,0,6964,1683
1971,230,0,6963,1683
1972,224,0,6970,1683
1973,232,0,6969,1683
1974,222,0,6968,1683
1975,234,0,6967,1683
1976,220,0,6966,1683
1977,236,0,6965,1683
1978,13,0,3128,1684
1979,10,0,3127,1684
1980,12,0,3136,1684
1981,9,0,3136,1684
1982,10,0,4226,1685
1983,12,0,17377,1685
1984,9,0,17377,1685
1985,13,0,4227,1685
1986,220,1,28487,1686
1987,230,1,28488,1686
1988,13,0,6438,1687
1989,10,0,6437,1687
1990,12,0,17378,1687
1991,9,0,17378,1687
1992,13,0,13844,1688
1993,10,0,13845,1688
1994,12,0,13846,1688
1995,9,0,13846,1688
1996,226,0,17379,1686
1997,224,0,17380,1686
1998,222,0,17381,1686
1999,232,0,17382,1686
2000,234,0,17383,1686
2001,236,0,17384,1686
2002,13,0,6304,1689
2003,10,0,6303,1689
2004,12,0,17388,1689
2005,9,0,17388,1689
2011,76,1,28494,1690
2012,76,1,28495,1691
2013,76,1,28496,1692
2014,76,1,28497,1693
2015,76,1,28498,1694
2016,76,1,28499,1695
2017,76,1,28500,1696
2018,76,1,28501,1697
2019,76,1,28502,1698
2020,76,1,28503,1699
2021,230,0,6440,1700
2022,232,0,6882,1700
2023,234,0,6879,1700
2024,220,0,6880,1700
2025,222,0,6881,1700
2026,224,0,6439,1700
2031,1,0,18823,1705
2034,76,0,17496,1707
2035,18,0,17475,1707
2036,17,0,17477,1707
2037,76,0,17497,1708
2038,18,0,17489,1708
2039,17,0,17477,1708
2040,76,0,17498,1709
2041,18,0,17490,1709
2042,17,0,17477,1709
2043,76,1,9855,1710
2044,18,0,17491,1710
2045,17,0,17504,1710
2046,76,0,2889,1711
2047,18,0,17491,1711
2048,17,0,17504,1711
2049,18,0,17491,1712
2050,17,0,17504,1712
2051,76,0,2889,1712
2052,18,0,17491,1713
2053,17,0,17504,1713
2054,76,0,2889,1713
2055,76,0,2889,1714
2056,18,0,17475,1714
2057,17,0,17477,1714
2058,18,1,28706,1716
2059,17,1,28212,1716
2060,76,0,2889,1717
2061,18,0,17489,1717
2062,17,0,17477,1717
2063,76,0,2889,1718
2064,18,0,17490,1718
2065,17,0,17477,1718
2066,76,0,2889,1719
2067,18,0,17492,1719
2068,17,0,17505,1719
2074,226,1,28714,1726
2075,230,0,28713,1726
2076,224,0,6970,1726
2077,232,0,6969,1726
2078,222,1,28715,1726
2079,234,1,28716,1726
2080,220,1,28718,1726
2081,236,1,28717,1726
2082,18,1,29369,1727
2083,17,1,29391,1727
2084,18,1,29370,1735
2085,17,1,29391,1735
2086,18,1,29371,1736
2087,17,1,29391,1736
2088,18,1,29372,1737
2089,17,1,29391,1737
2090,18,1,29373,1738
2091,17,1,29391,1738
2092,18,1,29374,1739
2093,17,1,29391,1739
2094,18,1,29375,1740
2095,17,1,29391,1740
2107,189,0,17568,1747
2108,51,0,17572,1748
2109,45,0,17568,1748
2123,13,0,17634,1760
2124,10,0,17633,1760
2125,12,0,17632,1760
2126,9,0,17632,1760
2320,5,0,2889,1900
2321,6,0,17475,1900
2322,252,0,17678,1900
2323,253,0,17477,1900
2324,5,0,2889,1901
2325,6,0,17489,1901
2326,252,0,17678,1901
2327,253,0,17477,1901
2328,5,0,2889,1902
2329,6,0,17490,1902
2330,252,0,17678,1902
2331,253,0,17477,1902
2332,5,0,2889,1903
2333,6,0,17475,1903
2334,252,0,17678,1903
2335,253,0,17477,1903
2336,5,0,2889,1904
2337,6,0,17489,1904
2338,252,0,17678,1904
2339,253,0,17477,1904
2340,5,0,2889,1905
2341,6,0,17490,1905
2342,252,0,17678,1905
2343,253,0,17477,1905
2344,5,0,2889,1906
2345,6,0,17492,1906
2346,252,0,17682,1906
2347,253,0,17505,1906
2348,13,0,17696,1907
2349,10,0,17695,1907
2350,12,0,17694,1907
2351,9,0,17694,1907
2352,5,0,17691,1908
2353,6,0,17692,1908
2354,7,0,17693,1908
2357,222,1,28977,1640
2358,224,1,28978,1640
2359,232,1,28980,1640
2360,234,1,28979,1640
2369,209,1,29008,1624
2370,209,1,29007,1915
2371,209,1,29004,1630
2372,209,1,29009,1916
2373,209,1,29011,1917
2374,209,1,29006,1631
2375,209,1,29013,1918
2377,16,27,2388,1919
2378,18,26,2388,1919
2379,17,28,2388,1919
2381,16,27,2390,1920
2382,18,26,2390,1920
2383,17,28,2390,1920
2384,209,1,29015,1921
2385,209,1,29016,1922
2386,209,1,29017,1923
2387,209,1,29018,1924
2388,209,1,29019,1925
2389,209,1,29020,1926
2390,209,1,29021,1927
2391,209,1,29022,1928
2392,209,1,29023,1929
2393,209,1,29024,1930
2394,209,1,29025,1931
2395,209,1,29027,1932
2396,209,1,29028,1933
2397,209,1,29026,1934
2399,255,1,28875,1936
2400,9,0,17694,1937
2401,10,0,17695,1937
2402,12,0,17694,1937
2403,13,0,17696,1937
2408,76,32,2376,1940
2409,16,27,2376,1940
2410,18,26,2376,1940
2411,17,28,2376,1940
2413,16,27,2376,1941
2414,18,26,2376,1941
2415,17,28,2376,1941
2426,16,27,2375,1949
2428,18,26,2375,1949
2429,17,28,2375,1949
2448,17,0,1044,1961
2449,18,0,1043,1961
2450,17,0,9706,1962
2451,18,0,9250,1962
2452,18,0,923,1963
2453,17,0,922,1963
2454,18,0,9253,1964
2455,17,0,9706,1964
2457,76,32,2377,1966
2458,16,27,2377,1966
2459,18,26,2377,1966
2460,17,28,2377,1966
2461,16,27,2377,1967
2463,18,26,2377,1967
2464,17,28,2377,1967
2470,1,0,17113,1973
2482,76,1,29071,1977
2483,18,38,1,1977
2484,209,1,29040,1978
2485,209,1,29050,1979
2486,209,1,29482,1980
2487,209,1,29052,1981
2488,209,1,29053,1982
2489,1,0,17768,1984
2496,209,1,29044,1952
2497,209,1,29045,1953
2498,209,1,29479,1954
2499,209,1,29048,1955
2500,209,1,29480,1956
2501,209,1,29060,1968
2502,209,1,29061,1969
2503,209,1,29486,1970
2504,209,1,29063,1971
2505,209,1,29485,1972
2508,9,0,17632,1997
2509,10,0,17633,1997
2510,12,0,17632,1997
2511,13,0,17634,1997
2512,255,1,29209,1998
2515,54,0,17915,2007
2516,54,0,17916,2009
2517,54,0,17917,2011
2518,54,0,17918,2015
2522,336,0,17497,2043
2523,338,0,17504,2043
2524,339,0,17491,2043
2526,344,0,17477,2043
2527,345,0,17489,2043
2529,350,0,17498,2043
2530,352,0,17504,2043
2531,353,0,17491,2043
2533,358,0,17477,2043
2534,359,0,17490,2043
2535,364,0,17496,2043
2536,366,0,17504,2043
2537,367,0,17491,2043
2539,372,0,17477,2043
2540,373,0,17475,2043
2541,377,1,29334,2043
2542,378,1,29338,2043
2543,380,0,17504,2043
2544,381,0,17491,2043
2546,386,0,17939,2043
2547,387,0,17940,2043
2548,334,0,18009,2043
2549,346,0,17937,2043
2550,360,0,17938,2043
2551,374,0,17936,2043
2552,388,0,17941,2043
2556,18,0,17702,1909
2560,17,0,17703,1909
2561,51,1,26527,2054
2562,51,1,26529,2055
2563,76,44,4307,1909
2572,209,1,29046,2061
2573,209,1,29049,2062
2575,209,1,29051,2063
2576,209,1,29483,2064
2577,209,1,29062,2065
2578,209,1,29064,2066
2580,18,0,17998,2067
2581,190,1,29453,1907
2582,190,1,28948,1937
2583,1,0,8524,2069
2584,1,0,3610,2070
2585,1,0,3610,2071
2586,349,1,28412,2043
2587,363,1,28412,2043
2588,335,1,28412,2043
2589,13,0,18010,2074
2590,10,0,18012,2074
2591,12,0,18011,2074
2592,9,0,18011,2074
2593,76,1,29536,2076
2594,18,38,2,2076
2600,203,1,29565,2087
2601,203,1,29564,2088
2602,203,1,29563,2089
2603,203,1,29562,2090
2604,203,1,29561,2091
2605,203,1,29560,2092
2610,53,8,160980,2083
2611,53,8,160967,2084
2612,53,8,160976,2085
2613,53,8,160988,2080
2614,53,8,160961,2081
2615,53,8,160985,2082
2617,1,1,28948,2098
2618,53,38,1,2099
2619,53,38,1,2100
2620,53,38,1,2101
2627,54,0,17918,2121
2628,54,0,17916,2124
2629,54,0,17916,2125
2631,54,0,17916,2127
2632,404,12,305760,2128
2633,410,12,305760,2128
2644,18,0,18124,2130
2645,18,0,18127,2134
2646,76,8,306809,2135
2647,76,17,57228,2134
2648,18,0,18129,2135
2649,18,0,18132,2136
2650,76,0,57328,2136
2651,54,0,18144,2137
2653,54,0,18144,2143
2654,54,0,18149,2146
2656,54,0,18150,2152
2658,54,0,18151,2158
2662,18,47,12,2165
2663,18,1,29786,2166
2667,18,0,18196,2167
2668,278,0,18207,2013
2669,278,0,18206,2010
2671,278,0,18207,2016
2672,278,0,18206,2004
2673,1,0,18213,2168
2674,18,35,172505,2170
2681,18,35,172452,2169
2760,10,9,310551,2212
2761,190,23,393018,2212
2762,13,9,310566,2212
2767,9,0,18345,2216
2768,10,0,18346,2216
2769,12,0,18345,2216
2770,13,0,18347,2216
2777,18,19,393781,2219
2780,18,9,310551,2221
2781,76,23,393018,2221
2783,6,1,32043,2528
2786,5,8,310638,2222
2789,253,49,12,2222
2790,254,48,12,2222
2791,53,23,393206,2223
2792,53,38,1,2224
2798,278,0,18205,2228
2800,53,1,30154,2122
2801,209,1,30154,2120
2806,209,1,30156,2022
2807,53,1,30156,2094
2808,209,1,30156,2023
2809,53,1,30156,2093
2810,209,1,30157,2229
2811,53,1,30157,2230
2812,209,1,30158,2231
2813,53,1,30158,2232
2814,209,1,30159,2233
2815,53,1,30159,2234
2816,209,1,30160,2235
2817,53,1,30160,2236
2818,209,1,30161,2237
2819,53,1,30161,2238
2820,209,1,30162,2239
2821,53,1,30162,2240
2822,209,1,30160,2241
2823,53,1,30160,2242
2824,209,1,30161,2243
2825,53,1,30161,2244
2826,209,1,30162,2245
2827,53,1,30162,2246
2828,209,1,30163,2247
2829,53,1,30163,2248
2830,209,1,30164,2249
2831,53,1,30164,2250
2832,209,1,30163,2251
2833,53,1,30163,2252
2834,209,1,30164,2253
2835,53,1,30164,2254
2836,278,0,18205,2145
2837,53,1,30159,2255
2838,53,1,30157,2256
2839,53,1,30154,2257
2840,53,1,30158,2258
2841,209,1,30159,2259
2842,209,1,30157,2260
2843,209,1,30154,2261
2844,209,1,30158,2262
2845,278,0,18206,2139
2847,53,1,30160,2264
2848,53,1,30162,2265
2849,53,1,30161,2266
2850,209,1,30160,2267
2852,209,1,30162,2269
2853,209,1,30161,2270
2854,278,0,18206,2148
2856,53,1,30160,2273
2857,53,1,30162,2274
2858,53,1,30161,2275
2860,209,1,30160,2277
2861,209,1,30162,2278
2862,209,1,30161,2279
2863,278,0,18207,2160
2864,209,1,30156,2282
2865,209,1,30163,2283
2866,209,1,30164,2284
2867,53,1,30156,2285
2868,53,1,30163,2286
2869,53,1,30164,2287
2870,278,0,18207,2154
2871,209,1,30156,2289
2872,209,1,30163,2290
2873,209,1,30164,2291
2874,53,1,30156,2292
2875,53,1,30163,2293
2876,53,1,30164,2294
2883,18,9,313954,2299
2884,18,9,314014,2302
2885,76,8,314320,2302
2887,209,1,30723,2304
2888,209,1,30566,2305
2889,209,1,30564,2306
2890,209,1,30573,2307
2891,209,1,30572,2308
2892,209,1,30571,2309
2894,209,1,30568,2311
2895,209,1,30569,2312
2896,209,1,30567,2313
2897,53,1,30575,2280
2898,53,1,30576,2288
2899,53,1,30576,2281
2900,53,1,30575,2271
2901,53,1,30576,2127
2902,53,1,30575,2126
2903,53,1,30576,2125
2904,53,1,30575,2124
2905,209,1,30577,2314
2906,209,1,30578,2315
2907,209,1,30579,2316
2916,1,45,0,2320
2917,17,0,19438,2515
2918,18,0,19439,2515
2919,76,1,30584,2321
2920,209,1,30722,2323
2921,209,1,30727,2324
2922,209,1,30740,2325
2923,209,1,30741,2326
2924,209,1,30742,2327
2925,209,1,30743,2328
2927,209,1,30745,2330
2928,209,1,30746,2331
2929,209,1,30747,2332
2930,1,45,0,2333
2931,9,0,16630,967
2932,10,0,16628,967
2933,13,0,16629,967
2934,12,0,16630,967
2946,5,8,317268,2334
2947,6,9,317263,2334
2948,76,1,30868,2340
2949,16,27,2432,2340
2950,18,26,2432,2340
2951,17,28,2432,2340
2952,5,0,17568,2341
2953,6,0,17570,2341
2954,16,27,2427,2342
2955,18,26,2427,2342
2956,17,28,2427,2342
2963,209,8,307257,2322
2964,210,8,307257,2322
2965,18,12,305760,2362
2967,18,12,305760,2363
2969,18,12,305760,2359
2971,18,12,305760,2360
2973,18,12,305760,2361
2975,68,8,305760,2364
2976,68,8,305760,2366
2977,18,9,310566,2220
2978,76,23,393018,2220
2980,17,20,396174,2371
2981,18,19,396174,2371
2982,76,17,59224,2371
2995,278,0,19003,2382
2996,209,1,31304,2382
3005,211,0,19023,2382
3006,339,0,19041,2387
3007,353,0,19042,2387
3009,381,0,19044,2387
3010,367,0,19043,2387
3011,18,10,323374,2388
3012,76,8,323374,2388
3013,381,0,19052,2389
3014,367,0,19051,2389
3015,339,0,19049,2389
3016,353,0,19050,2389
3017,1,0,19053,2390
3018,334,0,19054,2387
3019,334,8,324223,2389
3021,18,1,31484,2394
3023,18,0,19150,2396
3024,76,0,19151,2396
3036,18,0,19163,2399
3037,76,0,19160,2399
3039,18,0,19164,2400
3040,76,0,19160,2400
3042,18,0,19165,2401
3043,76,0,19160,2401
3045,18,0,20015,2402
3053,18,0,19307,2408
3054,76,1,31709,2408
3055,16,27,2446,2416
3056,18,26,2446,2416
3057,17,28,2446,2416
3058,16,27,2452,2417
3059,18,26,2452,2417
3060,17,28,2452,2417
3061,16,27,2454,2418
3062,18,26,2454,2418
3063,17,28,2454,2418
3064,16,27,2455,2419
3065,18,26,2455,2419
3066,17,28,2455,2419
3071,209,0,19160,2436
3072,209,0,19160,2439
3073,209,0,19160,2438
3074,209,0,19160,2437
3078,209,0,19160,2457
3079,17,0,19166,2458
3080,18,0,19163,2458
3081,76,0,19160,2458
3082,17,0,19166,2459
3083,18,0,19164,2459
3084,76,0,19160,2459
3085,17,0,19166,2460
3086,18,0,19165,2460
3087,76,0,19160,2460
3088,209,0,19160,2461
3089,209,0,19160,2462
3090,209,0,19160,2463
3092,18,10,322057,2513
3095,76,8,322057,2513
3096,18,10,329474,2514
3097,76,8,329474,2514
3098,17,0,19438,2517
3099,18,0,19439,2517
3105,6,1,32047,2535
3106,6,1,32046,2536
3107,6,1,32045,2537
3108,6,1,32044,2538
3109,7,1,32048,2535
3110,7,1,32048,2536
3111,7,1,32048,2537
3112,7,1,32048,2538
3113,7,1,32048,2528
3115,17,0,18443,2321
3116,18,0,18445,2321
3117,209,1,32878,2479
3118,209,1,32879,2491
3119,209,1,32880,2478
3120,209,1,32881,2477
3121,209,1,32882,2476
3122,209,1,32868,2475
3123,209,1,32869,2490
3124,209,1,32870,2474
3125,209,1,32871,2473
3126,209,1,32872,2472
3127,209,1,32848,2471
3128,209,1,32849,2489
3129,209,1,32850,2470
3130,209,1,32851,2469
3131,209,1,32852,2468
3132,209,1,32792,2467
3133,209,1,32791,2488
3134,209,1,32790,2466
3135,209,1,32789,2465
3136,209,1,32788,2464
3137,209,1,32041,2527
3138,209,1,32041,2526
3139,209,1,32041,2525
3140,209,1,32041,2524
3141,209,1,32041,2523
3142,209,1,32041,2522
3143,209,1,32041,2521
3144,209,1,32041,2520
3145,209,1,32041,2519
3146,209,1,32041,2518
3147,252,1,32060,2528
3148,253,0,19445,2528
3149,252,1,32060,2535
3150,253,0,19445,2535
3151,252,1,32060,2536
3152,253,0,19445,2536
3153,252,1,32060,2537
3154,253,0,19445,2537
3155,252,1,32060,2538
3156,253,0,19445,2538
3157,53,1,32041,2529
3158,53,1,32058,2509
3160,5,1,32775,2536
3161,5,1,32773,2537
3162,5,1,32771,2528
3163,5,1,32772,2538
3164,5,1,32776,2535
3165,278,55,306713,2539
3166,278,55,306719,2541
3169,18,0,19162,2380
3170,76,0,19160,2380
3171,17,0,19166,2456
3172,18,0,19162,2456
3173,76,0,19160,2456
3174,76,1,33076,2515
3175,76,1,33077,2517
3177,209,1,32041,2546
3178,209,1,32041,2552
3179,209,1,32041,2551
3180,209,1,32041,2550
3181,209,1,32041,2549
3182,209,1,32041,2548
3183,209,1,32041,2547
3185,209,1,32887,2508
3186,209,1,32886,2507
3187,209,1,32885,2506
3188,209,1,32884,2505
3189,209,1,32883,2504
3190,209,1,32877,2503
3191,209,1,32876,2502
3192,209,1,32875,2501
3193,209,1,32874,2500
3194,209,1,32873,2499
3195,209,1,32857,2498
3196,209,1,32856,2497
3197,209,1,32855,2496
3198,209,1,32854,2495
3199,209,1,32853,2494
3200,209,1,32793,2483
3201,209,1,32794,2493
3202,209,1,32795,2484
3203,209,1,32796,2485
3204,209,1,32797,2486
3205,278,55,306722,2562
3206,76,1,34372,2130
3207,76,1,34379,2563
3208,18,0,18124,2563
3209,76,1,34373,2564
3210,18,0,18124,2564
3211,76,1,34378,2565
3212,18,0,18124,2565
3213,76,1,34377,2566
3214,18,0,18124,2566
3215,76,1,34376,2567
3216,18,0,18124,2567
3217,76,1,34375,2568
3218,18,0,18124,2568
3219,76,1,34374,2569
3220,18,0,18124,2569
3222,18,0,19505,2573
3223,76,8,332758,2573
3224,17,0,19506,2573
3225,18,10,322057,2580
3226,76,8,322057,2580
3227,18,0,19561,2582
3228,17,0,19562,2582
3231,18,56,333726,2584
3233,18,0,19606,2587
3234,76,8,333968,2587
3235,17,0,19614,2587
3237,45,1,32428,2590
3239,45,1,32427,2589
3240,45,1,32431,2593
3241,45,1,32429,2591
3242,45,1,32430,2592
3243,45,1,32432,2594
3246,83,24,59328,2589
3247,83,24,58186,2590
3248,83,24,58192,2591
3249,83,24,58198,2592
3250,83,24,58204,2593
3251,83,24,59337,2594
3257,9,0,19671,2621
3258,10,0,19672,2621
3259,12,0,19671,2621
3260,13,0,19673,2621
3261,190,1,32340,2621
3262,18,38,1,2611
3263,18,38,2,2622
3264,18,38,3,2623
3265,18,38,4,2624
3266,18,38,5,2625
3267,18,38,6,2626
3268,18,38,7,2627
3269,18,38,8,2628
3271,16,27,2447,2635
3272,18,26,2447,2635
3273,17,28,2447,2635
3274,16,27,2448,2639
3275,18,26,2448,2639
3276,17,28,2448,2639
3277,16,27,2449,2643
3278,18,26,2449,2643
3279,17,28,2449,2643
3280,16,27,2450,2647
3281,18,26,2450,2647
3282,17,28,2450,2647
3283,16,27,2451,2650
3284,18,26,2451,2650
3285,17,28,2451,2650
3286,16,27,2453,2653
3287,18,26,2453,2653
3288,17,28,2453,2653
3289,16,27,2456,2656
3290,18,26,2456,2656
3291,17,28,2456,2656
3292,16,27,2457,2658
3293,18,26,2457,2658
3294,17,28,2457,2658
3295,16,27,2458,2660
3296,18,26,2458,2660
3297,17,28,2458,2660
3298,16,27,2461,2662
3299,18,26,2461,2662
3300,17,28,2461,2662
3301,16,27,2459,2664
3302,18,26,2459,2664
3303,17,28,2459,2664
3304,16,27,2460,2666
3305,18,26,2460,2666
3306,17,28,2460,2666
3307,209,1,32041,2668
3308,209,1,32041,2669
3309,209,1,32041,2670
3310,209,1,32041,2671
3311,209,1,32041,2672
3312,209,1,32041,2673
3313,209,1,32041,2674
3314,209,1,32041,2675
3315,209,1,32041,2676
3316,209,1,32041,2677
3317,209,1,32041,2678
3318,209,1,32041,2679
3319,209,1,32041,2680
3320,209,1,32041,2681
3321,209,1,32041,2682
3322,209,1,32041,2683
3323,209,1,32041,2684
3324,209,1,32041,2685
3325,209,1,32041,2686
3326,209,1,32041,2687
3327,209,1,32041,2688
3328,209,1,32957,2689
3329,6,47,12,2222
3330,53,1,33006,2530
3331,209,1,32956,2691
3332,209,1,32955,2692
3333,209,1,32954,2693
3334,209,1,32953,2694
3351,209,1,32807,2711
3352,209,1,32806,2712
3353,209,1,32805,2713
3354,209,1,32804,2714
3355,209,1,32803,2715
3356,209,1,32802,2716
3357,209,1,32801,2717
3358,209,1,32800,2718
3359,209,1,32799,2719
3360,209,1,32798,2720
3361,209,1,32813,2721
3362,209,1,32814,2722
3363,209,1,32815,2723
3364,209,1,32816,2724
3365,209,1,32817,2725
3366,209,1,32818,2726
3367,209,1,32819,2727
3368,209,1,32820,2728
3369,209,1,32821,2729
3370,209,1,32822,2730
3371,209,1,32828,2731
3372,209,1,32829,2732
3373,209,1,32830,2733
3374,209,1,32831,2734
3375,209,1,32832,2735
3376,209,1,32838,2736
3377,209,1,32839,2737
3378,209,1,32840,2738
3379,209,1,32841,2739
3380,209,1,32842,2740
3381,209,1,32858,2741
3382,209,1,32859,2742
3383,209,1,32860,2743
3384,209,1,32861,2744
3385,209,1,32862,2745
3386,209,1,32888,2746
3387,209,1,32889,2747
3388,209,1,32890,2748
3389,209,1,32891,2749
3390,209,1,32892,2750
3391,209,1,32898,2751
3392,209,1,32899,2752
3393,209,1,32900,2753
3394,209,1,32901,2754
3395,209,1,32902,2755
3396,209,1,32908,2756
3397,209,1,32909,2757
3398,209,1,32910,2758
3399,209,1,32911,2759
3400,209,1,32912,2760
3401,209,1,32918,2761
3402,209,1,32919,2762
3403,209,1,32920,2763
3404,209,1,32921,2764
3405,209,1,32922,2765
3406,209,1,32928,2766
3407,209,1,32929,2767
3408,209,1,32930,2768
3409,209,1,32931,2769
3410,209,1,32932,2770
3411,209,1,32938,2771
3412,209,1,32939,2772
3413,209,1,32940,2773
3414,209,1,32941,2774
3415,209,1,32942,2775
3416,209,1,32808,2776
3417,209,1,32809,2777
3418,209,1,32810,2778
3419,209,1,32811,2779
3420,209,1,32812,2780
3421,209,1,32823,2781
3422,209,1,32827,2782
3423,209,1,32826,2783
3424,209,1,32825,2784
3425,209,1,32824,2785
3426,209,1,32833,2786
3427,209,1,32834,2787
3428,209,1,32836,2788
3429,209,1,32835,2789
3430,209,1,32837,2790
3431,209,1,32847,2791
3432,209,1,32846,2792
3433,209,1,32845,2793
3434,209,1,32844,2794
3435,209,1,32843,2795
3436,209,1,32867,2796
3437,209,1,32866,2797
3438,209,1,32865,2798
3439,209,1,32864,2799
3440,209,1,32863,2800
3441,209,1,32897,2801
3442,209,1,32896,2802
3443,209,1,32895,2803
3444,209,1,32894,2804
3445,209,1,32893,2805
3446,209,1,32907,2806
3447,209,1,32906,2807
3448,209,1,32905,2808
3449,209,1,32904,2809
3450,209,1,32903,2810
3451,209,1,32917,2811
3452,209,1,32916,2812
3453,209,1,32915,2813
3454,209,1,32914,2814
3455,209,1,32913,2815
3456,209,1,32927,2816
3457,209,1,32926,2817
3458,209,1,32925,2818
3459,209,1,32924,2819
3460,209,1,32923,2820
3461,209,1,32937,2821
3462,209,1,32936,2822
3463,209,1,32935,2823
3464,209,1,32934,2824
3465,209,1,32933,2825
3466,209,1,32947,2826
3467,209,1,32946,2827
3468,209,1,32945,2828
3469,209,1,32944,2829
3470,209,1,32943,2830
3471,17,11,322057,2513
3472,5,1,33008,2831
3473,252,1,32060,2831
3474,253,0,19445,2831
3475,6,1,32043,2831
3476,53,1,33010,2832
3477,7,1,32048,2831
3478,5,1,33007,2833
3479,7,1,32048,2833
3480,6,1,32047,2833
3481,252,1,32060,2833
3482,253,0,19445,2833
3483,53,1,33009,2834
3484,209,1,33027,2835
3485,209,1,33028,2836
3486,209,1,33029,2837
3487,209,1,33030,2838
3488,209,1,33026,2839
3489,209,1,33031,2840
3490,209,1,33032,2841
3491,209,1,33033,2842
3492,209,1,33034,2843
3493,209,1,33035,2844
3494,209,1,33036,2845
3495,209,1,33037,2846
3496,209,1,33038,2847
3497,209,1,33039,2848
3498,209,1,33040,2849
3499,209,1,33058,2850
3500,209,1,33057,2851
3501,209,1,33056,2852
3502,209,1,33055,2853
3503,209,1,33054,2854
3504,209,1,33049,2855
3505,209,1,33050,2856
3506,209,1,33051,2857
3507,209,1,33052,2858
3508,209,1,33053,2859
3509,209,1,33044,2860
3510,209,1,33045,2861
3511,209,1,33046,2862
3512,209,1,33047,2863
3513,209,1,33048,2864
3516,76,1,33078,2866
3517,17,0,19798,2866
3518,18,0,19799,2866
3519,17,0,19797,2867
3520,18,0,19796,2867
3521,76,1,33079,2867
3522,17,11,336676,2868
3523,18,10,336676,2868
3524,76,8,336676,2868
3525,17,11,336689,2869
3526,18,10,336689,2869
3527,76,8,336689,2869
3528,209,1,32769,2708
3529,209,1,32768,2707
3530,209,1,32767,2706
3531,209,1,32766,2705
3532,209,1,32765,2704
3533,209,1,32764,2703
3534,209,1,32763,2702
3535,209,1,32762,2701
3536,209,1,32761,2700
3537,209,1,32760,2695
3542,417,1,35102,2873
3543,417,1,35104,2874
3544,417,1,35105,2875
3545,417,1,35106,2876
3546,417,1,35107,2877
3547,417,1,35108,2878
3548,18,12,305760,2879
3550,18,12,305760,2880
3552,18,12,305760,2881
3554,18,12,305760,2882
3556,18,12,305760,2883
3560,419,8,305760,2885
3561,423,14,305760,2885
3564,1,0,19160,2887
3565,18,55,338785,2893
3567,18,0,19938,2894
3568,76,8,338718,2894
3570,18,0,20008,2897
3571,76,8,338448,2897
3572,18,0,20008,2898
3573,76,8,338450,2898
3574,76,0,20016,2402
3575,18,0,19652,2900
3576,76,8,334603,2900
3577,17,0,19653,2900
3578,18,0,19021,2901
3579,76,8,348980,2901
3580,431,0,19438,2904
3581,432,0,19439,2904
3582,209,1,33648,2905
3583,210,1,33648,2905
3584,431,0,19438,2906
3585,432,0,19439,2906
3586,278,0,20031,2905
3589,18,0,20032,2907
3590,76,1,33648,2907
3591,431,0,19798,2908
3592,432,0,19799,2908
3593,431,0,19797,2909
3594,432,0,19796,2909
3595,203,1,31550,2911
3596,203,1,33689,2912
3597,203,1,31551,2913
3598,203,1,31552,2914
3599,203,1,31555,2915
3600,203,1,31553,2916
3601,203,1,31558,2917
3602,76,8,340741,2918
3603,18,10,340741,2918
3604,17,11,340741,2918
3605,18,9,340657,2919
3606,76,8,340656,2919
3607,18,0,20109,2920
3608,76,1,33765,2920
3609,17,0,20110,2920
3612,53,1,32429,2924
3613,53,1,32428,2925
3614,53,1,32427,2926
3615,53,1,32430,2927
3616,53,1,32431,2928
3617,53,1,32432,2929
3618,53,24,58186,2930
3620,53,24,59328,2932
3621,53,1,33891,2933
3622,53,24,58192,2934
3624,53,24,58198,2936
3626,53,24,58204,2938
3628,53,24,59337,2940
3630,53,1,33892,2939
3631,53,1,33893,2941
3632,53,1,33894,2937
3633,53,1,33895,2935
3634,53,1,33896,2931
3635,18,10,333824,2942
3636,76,8,333824,2942
3637,17,11,333824,2942
3638,1,1,33901,2943
3639,1,0,3610,2944
3640,1,0,3610,2945
3641,1,0,8524,2946
3642,18,0,20185,2947
3643,17,0,20186,2947
3644,76,1,33956,2947
3645,220,0,17325,1645
3646,222,0,17326,1645
3647,224,0,17324,1645
3648,226,0,17323,1645
3649,228,0,17322,1645
3650,230,0,17331,1645
3651,232,0,17329,1645
3652,234,0,17327,1645
3653,236,0,17330,1645
3654,238,0,17328,1645
3655,381,0,20214,2948
3656,367,0,20213,2948
