ID,RaceID,SexID,BaseSection,VariationIndex,ColorIndex,Flags,MaterialResourcesID[0],MaterialResourcesID[1],MaterialResourcesID[2]
2947,7,1,3,4,0,17,3968,3369,3433
2948,7,1,3,4,1,17,3969,3370,3434
2949,7,1,3,4,2,17,3970,3371,3435
2950,7,1,3,4,3,17,3971,3372,3436
2951,7,1,3,4,4,17,3972,3373,3437
2952,7,1,3,4,5,17,3973,3374,3438
2953,7,1,3,4,6,17,3974,3375,3439
2954,7,1,3,4,7,17,3975,3376,3440
2955,7,1,3,4,8,17,3976,3377,3441
2956,7,1,3,5,0,17,3968,3369,3433
2957,7,1,3,5,1,17,3969,3370,3434
2958,7,1,3,5,2,17,3970,3371,3435
2959,7,1,3,5,3,17,3971,3372,3436
2960,7,1,3,5,4,17,3972,3373,3437
2961,7,1,3,5,5,17,3973,3374,3438
2962,7,1,3,5,6,17,3974,3375,3439
2963,7,1,3,5,7,17,3975,3376,3440
2964,7,1,3,5,8,17,3976,3377,3441
2965,7,1,3,6,0,17,3968,3369,3433
2966,7,1,3,6,1,17,3969,3370,3434
2967,7,1,3,6,2,17,3970,3371,3435
2968,7,1,3,6,3,17,3971,3372,3436
2969,7,1,3,6,4,17,3972,3373,3437
2970,7,1,3,6,5,17,3973,3374,3438
2971,7,1,3,6,6,17,3974,3375,3439
2972,7,1,3,6,7,17,3975,3376,3440
2973,7,1,3,6,8,17,3976,3377,3441
2983,7,1,4,0,0,17,3952,3957,0
2984,7,1,4,0,1,17,3953,3958,0
2985,7,1,4,0,2,17,3954,3959,0
2986,7,1,4,0,3,17,3955,3960,0
2987,7,1,4,0,4,17,3956,3961,0
3003,8,0,1,0,0,1,6967,7096,0
3004,8,0,1,0,1,1,6972,7097,0
3005,8,0,1,0,2,1,6963,7098,0
3006,8,0,1,0,3,1,6964,7099,0
3007,8,0,1,0,4,1,6965,7100,0
3008,8,0,1,0,5,1,6966,7101,0
3009,8,0,1,1,0,1,6978,7111,0
3010,8,0,1,1,1,1,6979,7112,0
3011,8,0,1,1,2,1,6980,7113,0
3012,8,0,1,1,3,1,6981,7114,0
3013,8,0,1,1,4,1,6982,7115,0
3014,8,0,1,1,5,1,6983,7116,0
3015,8,0,1,2,0,1,6984,7117,0
3016,8,0,1,2,1,1,6985,7118,0
3017,8,0,1,2,2,1,6986,7119,0
3018,8,0,1,2,3,1,6987,7120,0
3019,8,0,1,2,4,1,6988,7121,0
3020,8,0,1,2,5,1,6989,7122,0
3021,8,0,1,3,0,1,6990,7123,0
3022,8,0,1,3,1,1,6991,7124,0
3023,8,0,1,3,2,1,6992,7125,0
3024,8,0,1,3,3,1,6993,7126,0
3025,8,0,1,3,4,1,7088,7127,0
3026,8,0,1,3,5,1,7089,7128,0
3027,8,0,1,4,0,1,7090,7129,0
3028,8,0,1,4,1,1,7091,7130,0
3029,8,0,1,4,2,1,7092,7131,0
3030,8,0,1,4,3,1,7093,7132,0
3031,8,0,1,4,4,1,7094,7133,0
3032,8,0,1,4,5,1,7095,7134,0
3033,8,0,3,1,0,17,6953,7165,7195
3034,8,0,3,1,1,17,6954,7166,7196
3035,8,0,3,1,2,17,6955,7167,7197
3036,8,0,3,1,3,17,6956,7168,7198
3037,8,0,3,1,4,17,6957,7169,7199
3038,8,0,3,1,5,17,6958,7170,7200
3039,8,0,3,1,6,17,6959,7171,7201
3040,8,0,3,1,7,17,6960,7172,7202
3041,8,0,3,1,8,17,6961,7173,7203
3042,8,0,3,1,9,17,6962,7174,7204
3043,8,0,3,3,0,17,6953,7175,7205
3044,8,0,3,3,1,17,6954,7176,7206
3045,8,0,3,3,2,17,6955,7177,7207
3046,8,0,3,3,3,17,6956,7178,7208
3047,8,0,3,3,4,17,6957,7179,7209
3048,8,0,3,3,5,17,6958,7180,7210
3049,8,0,3,3,6,17,6959,7181,7211
3050,8,0,3,3,7,17,6960,7182,7212
3051,8,0,3,3,8,17,6961,7183,7213
3052,8,0,3,3,9,17,6962,7184,7214
3053,8,0,3,5,0,17,6953,7175,7205
3054,8,0,3,5,1,17,6954,7176,7206
3055,8,0,3,5,2,17,6955,7177,7207
3056,8,0,3,5,3,17,6956,7178,7208
3057,8,0,3,5,4,17,6957,7179,7209
3058,8,0,3,5,5,17,6958,7180,7210
3059,8,0,3,5,6,17,6959,7181,7211
3060,8,0,3,5,7,17,6960,7182,7212
3061,8,0,3,5,8,17,6961,7183,7213
3062,8,0,3,5,9,17,6962,7184,7214
3073,8,0,3,2,0,17,6953,0,7215
3074,8,0,3,2,1,17,6954,0,7216
3075,8,0,3,2,2,17,6955,0,7217
3076,8,0,3,2,3,17,6956,0,7218
3077,8,0,3,2,4,17,6957,0,7219
3078,8,0,3,2,5,17,6958,0,7220
3079,8,0,3,2,6,17,6959,0,7221
3080,8,0,3,2,7,17,6960,0,7222
3081,8,0,3,2,8,17,6961,0,7223
3082,8,0,3,2,9,17,6962,0,7224
3083,8,0,3,4,0,17,6953,0,7215
3084,8,0,3,4,1,17,6954,0,7216
3085,8,0,3,4,2,17,6955,0,7217
3086,8,0,3,4,3,17,6956,0,7218
3087,8,0,3,4,4,17,6957,0,7219
3088,8,0,3,4,5,17,6958,0,7220
3089,8,0,3,4,6,17,6959,0,7221
3090,8,0,3,4,7,17,6960,0,7222
3091,8,0,3,4,8,17,6961,0,7223
3092,8,0,3,4,9,17,6962,0,7224
3093,8,0,4,0,0,17,7135,0,0
3094,8,0,4,0,1,17,7136,0,0
3095,8,0,4,0,2,17,7137,0,0
3096,8,0,4,0,3,17,7138,0,0
3097,8,0,4,0,4,17,7139,0,0
3108,8,0,3,0,0,17,0,0,0
3109,8,0,3,0,1,17,0,0,0
3110,8,0,3,0,2,17,0,0,0
3111,8,0,3,0,3,17,0,0,0
3112,8,0,3,0,4,17,0,0,0
3113,8,0,3,0,5,17,0,0,0
3114,8,0,3,0,6,17,0,0,0
3115,8,0,3,0,7,17,0,0,0
3116,8,0,3,0,8,17,0,0,0
3117,8,0,3,0,9,17,0,0,0
3172,8,1,3,0,0,17,6953,0,7215
3173,8,1,3,0,1,17,6954,0,7216
3174,8,1,3,0,2,17,6955,0,7217
3175,8,1,3,0,3,17,6956,0,7218
3176,8,1,3,0,4,17,6957,0,7219
3177,8,1,3,0,5,17,6958,0,7220
3178,8,1,3,0,6,17,6959,0,7221
3179,8,1,3,0,7,17,6960,0,7222
3180,8,1,3,0,8,17,6961,0,7223
3181,8,1,3,0,9,17,6962,0,7224
3182,8,1,3,1,0,17,6953,7165,7195
3183,8,1,3,1,1,17,6954,7166,7196
3184,8,1,3,1,2,17,6955,7167,7197
3185,8,1,3,1,3,17,6956,7168,7198
3186,8,1,3,1,4,17,6957,7169,7199
3187,8,1,3,1,5,17,6958,7170,7200
3188,8,1,3,1,6,17,6959,7171,7201
3189,8,1,3,1,7,17,6960,7172,7202
3190,8,1,3,1,8,17,6961,7173,7203
3191,8,1,3,1,9,17,6962,7174,7204
3192,8,1,3,2,0,17,6953,7165,7195
3193,8,1,3,2,1,17,6954,7166,7196
3194,8,1,3,2,2,17,6955,7167,7197
3195,8,1,3,2,3,17,6956,7168,7198
3196,8,1,3,2,4,17,6957,7169,7199
3197,8,1,3,2,5,17,6958,7170,7200
3198,8,1,3,2,6,17,6959,7171,7201
3199,8,1,3,2,7,17,6960,7172,7202
3200,8,1,3,2,8,17,6961,7173,7203
3201,8,1,3,2,9,17,6962,7174,7204
3202,8,1,3,3,0,17,6953,0,7215
3203,8,1,3,3,1,17,6954,0,7216
3204,8,1,3,3,2,17,6955,0,7217
3205,8,1,3,3,3,17,6956,0,7218
3206,8,1,3,3,4,17,6957,0,7219
3207,8,1,3,3,5,17,6958,0,7220
3208,8,1,3,3,6,17,6959,0,7221
3209,8,1,3,3,7,17,6960,0,7222
3210,8,1,3,3,8,17,6961,0,7223
3211,8,1,3,3,9,17,6962,0,7224
3212,8,1,3,4,0,17,6953,0,7215
3213,8,1,3,4,1,17,6954,0,7216
3214,8,1,3,4,2,17,6955,0,7217
3215,8,1,3,4,3,17,6956,0,7218
3216,8,1,3,4,4,17,6957,0,7219
3217,8,1,3,4,5,17,6958,0,7220
3218,8,1,3,4,6,17,6959,0,7221
3219,8,1,3,4,7,17,6960,0,7222
3220,8,1,3,4,8,17,6961,0,7223
3221,8,1,3,4,9,17,6962,0,7224
3222,8,1,4,0,0,17,6908,6923,0
3223,8,1,4,0,1,17,6909,6924,0
3224,8,1,4,0,2,17,6910,6925,0
3225,8,1,4,0,3,17,6911,6926,0
3226,8,1,4,0,4,17,6912,6927,0
3227,8,1,4,0,5,17,6913,6928,0
3262,1,0,3,0,0,17,0,0,0
3263,1,0,3,0,1,17,0,0,0
3264,1,0,3,0,2,17,0,0,0
3265,1,0,3,0,3,17,0,0,0
3266,1,0,3,0,4,17,0,0,0
3267,1,0,3,0,5,17,0,0,0
3268,1,0,3,0,6,17,0,0,0
3269,1,0,3,0,7,17,0,0,0
3270,1,0,3,0,8,17,0,0,0
3271,1,0,3,0,9,17,0,0,0
3326,7,0,3,2,0,17,3968,3387,3451
3327,7,0,3,2,1,17,3969,3388,3452
3328,7,0,3,2,2,17,3970,3389,3453
3329,7,0,3,2,3,17,3971,3390,3454
3330,7,0,3,2,4,17,3972,3391,3455
3331,7,0,3,2,5,17,3973,3392,3456
3332,7,0,3,2,6,17,3974,3393,3457
3333,7,0,3,2,7,17,3975,3394,3458
3334,7,0,3,2,8,17,3976,3395,3459
3381,1,0,4,0,0,17,5549,0,0
3382,1,0,4,0,1,17,5550,0,0
3383,1,0,4,0,2,17,5551,0,0
3384,1,0,4,0,3,17,5552,0,0
3385,1,0,4,0,4,17,5553,0,0
3386,1,0,4,0,5,17,5554,0,0
3387,1,0,4,0,6,17,5555,0,0
3388,1,0,4,0,7,17,5556,0,0
3389,1,0,4,0,8,17,5557,0,0
3390,1,0,4,0,9,17,5558,0,0
3391,5,0,3,0,0,17,0,0,0
3392,5,0,3,0,1,17,0,0,0
3393,5,0,3,0,2,17,0,0,0
3394,5,0,3,0,3,17,0,0,0
3395,5,0,3,0,4,17,0,0,0
3396,5,0,3,0,5,17,0,0,0
3397,5,0,3,0,6,17,0,0,0
3398,5,0,3,0,7,17,0,0,0
3399,5,0,3,0,8,17,0,0,0
3400,5,0,3,0,9,17,0,0,0
3701,7,0,2,0,0,17,0,0,0
3702,7,0,2,0,1,17,0,0,0
3703,7,0,2,0,2,17,0,0,0
3704,7,0,2,0,3,17,0,0,0
3705,7,0,2,0,4,17,0,0,0
3706,7,0,2,0,5,17,0,0,0
3707,7,0,2,0,6,17,0,0,0
3708,7,0,2,0,7,17,0,0,0
3709,7,0,2,0,8,17,0,0,0
3710,7,0,2,1,0,17,5147,3725,0
3711,7,0,2,1,1,17,5148,3726,0
3712,7,0,2,1,2,17,5149,3727,0
3713,7,0,2,1,3,17,5150,3728,0
3714,7,0,2,1,4,17,5151,3729,0
3715,7,0,2,1,5,17,5152,3730,0
3716,7,0,2,1,6,17,5153,3731,0
3717,7,0,2,1,7,17,5154,3732,0
3718,7,0,2,1,8,17,5155,3733,0
3719,7,0,2,2,0,17,5156,3734,0
3720,7,0,2,2,1,17,5157,3735,0
3721,7,0,2,2,2,17,5158,3736,0
3722,7,0,2,2,3,17,5159,3737,0
3723,7,0,2,2,4,17,5160,3738,0
3724,7,0,2,2,5,17,5161,3739,0
3725,7,0,2,2,6,17,5162,3740,0
3726,7,0,2,2,7,17,5163,3741,0
3727,7,0,2,2,8,17,3690,3742,0
3728,7,0,2,3,0,17,3698,3743,0
3729,7,0,2,3,1,17,3679,3744,0
3730,7,0,2,3,2,17,3680,3745,0
3731,7,0,2,3,3,17,3681,3746,0
3732,7,0,2,3,4,17,3682,3747,0
3733,7,0,2,3,5,17,3683,3748,0
3734,7,0,2,3,6,17,3684,3749,0
3735,7,0,2,3,7,17,3685,3750,0
3736,7,0,2,3,8,17,3686,3751,0
3737,7,0,2,4,0,17,3687,3752,0
3738,7,0,2,4,1,17,3688,3753,0
3739,7,0,2,4,2,17,3689,3754,0
3740,7,0,2,4,3,17,3691,3755,0
3741,7,0,2,4,4,17,3692,3756,0
3742,7,0,2,4,5,17,3693,3757,0
3743,7,0,2,4,6,17,3694,3758,0
3744,7,0,2,4,7,17,3695,3759,0
3745,7,0,2,4,8,17,3696,3760,0
3746,7,0,2,5,0,17,3697,3761,0
3747,7,0,2,5,1,17,3699,3762,0
3748,7,0,2,5,2,17,3700,3763,0
3749,7,0,2,5,3,17,3701,3764,0
3750,7,0,2,5,4,17,3702,3765,0
3751,7,0,2,5,5,17,3703,3766,0
3752,7,0,2,5,6,17,3704,3767,0
3753,7,0,2,5,7,17,3705,3768,0
3754,7,0,2,5,8,17,3706,3769,0
3755,7,0,2,6,0,17,3707,3770,0
3756,7,0,2,6,1,17,3708,3771,0
3757,7,0,2,6,2,17,3709,3772,0
3758,7,0,2,6,3,17,3710,3773,0
3759,7,0,2,6,4,17,3711,3774,0
3760,7,0,2,6,5,17,3712,3775,0
3761,7,0,2,6,6,17,3713,3776,0
3762,7,0,2,6,7,17,3714,3777,0
3763,7,0,2,6,8,17,3715,3778,0
3773,4,1,2,9,0,17,0,0,0
3774,4,1,2,9,1,17,0,0,0
3775,4,1,2,9,2,17,0,0,0
3776,4,1,2,9,3,17,0,0,0
3777,4,1,2,9,4,17,0,0,0
3778,4,1,2,9,5,17,0,0,0
3779,4,1,2,9,6,17,0,0,0
3780,4,1,2,9,7,17,0,0,0
3829,2,0,2,0,0,17,0,0,0
3830,2,0,2,0,1,17,0,0,0
3831,2,0,2,0,2,17,0,0,0
3832,2,0,2,0,3,17,0,0,0
3833,2,0,2,0,4,17,0,0,0
3834,2,0,2,0,5,17,0,0,0
3835,2,0,2,0,6,17,0,0,0
3836,2,0,2,0,7,17,0,0,0
3910,5,0,2,0,0,17,0,0,0
3911,5,0,2,0,1,17,0,0,0
3912,5,0,2,0,2,17,0,0,0
3913,5,0,2,0,3,17,0,0,0
3914,5,0,2,0,4,17,0,0,0
3915,5,0,2,0,5,17,0,0,0
3916,5,0,2,0,6,17,0,0,0
3917,5,0,2,0,7,17,0,0,0
3918,5,0,2,0,8,17,0,0,0
3919,5,0,2,0,9,17,0,0,0
3920,5,0,2,1,0,17,7494,7501,0
3921,5,0,2,1,1,17,7494,7501,0
3922,5,0,2,1,2,17,7494,7501,0
3923,5,0,2,1,3,17,7494,7501,0
3924,5,0,2,1,4,17,7494,7501,0
3925,5,0,2,1,5,17,7494,7501,0
3926,5,0,2,1,6,17,7494,7501,0
3927,5,0,2,1,7,17,7494,7501,0
3928,5,0,2,1,8,17,7494,7501,0
3929,5,0,2,1,9,17,7494,7501,0
3930,5,0,2,2,0,17,7495,7502,0
3931,5,0,2,2,1,17,7495,7502,0
3932,5,0,2,2,2,17,7495,7502,0
3933,5,0,2,2,3,17,7495,7502,0
3934,5,0,2,2,4,17,7495,7502,0
3935,5,0,2,2,5,17,7495,7502,0
3936,5,0,2,2,6,17,7495,7502,0
3937,5,0,2,2,7,17,7495,7502,0
3938,5,0,2,2,8,17,7495,7502,0
3939,5,0,2,2,9,17,7495,7502,0
3940,5,0,2,3,0,17,7495,7502,0
3941,5,0,2,3,1,17,7495,7502,0
3942,5,0,2,3,2,17,7495,7502,0
3943,5,0,2,3,3,17,7495,7502,0
3944,5,0,2,3,4,17,7495,7502,0
3945,5,0,2,3,5,17,7495,7502,0
3946,5,0,2,3,6,17,7495,7502,0
3947,5,0,2,3,7,17,7495,7502,0
3948,5,0,2,3,8,17,7495,7502,0
3949,5,0,2,3,9,17,7495,7502,0
3950,5,0,2,4,0,17,7495,7502,0
3951,5,0,2,4,1,17,7495,7502,0
3952,5,0,2,4,2,17,7495,7502,0
3953,5,0,2,4,3,17,7495,7502,0
3954,5,0,2,4,4,17,7495,7502,0
3955,5,0,2,4,5,17,7495,7502,0
3956,5,0,2,4,6,17,7495,7502,0
3957,5,0,2,4,7,17,7495,7502,0
3958,5,0,2,4,8,17,7495,7502,0
3959,5,0,2,4,9,17,7495,7502,0
3960,5,0,2,5,0,17,7496,7503,0
3961,5,0,2,5,1,17,7496,7503,0
3962,5,0,2,5,2,17,7496,7503,0
3963,5,0,2,5,3,17,7496,7503,0
3964,5,0,2,5,4,17,7496,7503,0
3965,5,0,2,5,5,17,7496,7503,0
3966,5,0,2,5,6,17,7496,7503,0
3967,5,0,2,5,7,17,7496,7503,0
3968,5,0,2,5,8,17,7496,7503,0
3969,5,0,2,5,9,17,7496,7503,0
3970,5,0,2,6,0,17,7496,7503,0
3971,5,0,2,6,1,17,7496,7503,0
3972,5,0,2,6,2,17,7496,7503,0
3973,5,0,2,6,3,17,7496,7503,0
3974,5,0,2,6,4,17,7496,7503,0
3975,5,0,2,6,5,17,7496,7503,0
3976,5,0,2,6,6,17,7496,7503,0
3977,5,0,2,6,7,17,7496,7503,0
3978,5,0,2,6,8,17,7496,7503,0
3979,5,0,2,6,9,17,7496,7503,0
3980,5,0,2,7,0,17,7496,7503,0
3981,5,0,2,7,1,17,7496,7503,0
3982,5,0,2,7,2,17,7496,7503,0
3983,5,0,2,7,3,17,7496,7503,0
3984,5,0,2,7,4,17,7496,7503,0
3985,5,0,2,7,5,17,7496,7503,0
3986,5,0,2,7,6,17,7496,7503,0
3987,5,0,2,7,7,17,7496,7503,0
3988,5,0,2,7,8,17,7496,7503,0
3989,5,0,2,7,9,17,7496,7503,0
3990,5,0,2,8,0,17,7497,7504,0
3991,5,0,2,8,1,17,7497,7504,0
3992,5,0,2,8,2,17,7497,7504,0
3993,5,0,2,8,3,17,7497,7504,0
3994,5,0,2,8,4,17,7497,7504,0
3995,5,0,2,8,5,17,7497,7504,0
3996,5,0,2,8,6,17,7497,7504,0
3997,5,0,2,8,7,17,7497,7504,0
3998,5,0,2,8,8,17,7497,7504,0
3999,5,0,2,8,9,17,7497,7504,0
4000,5,0,2,9,0,17,7497,7504,0
4001,5,0,2,9,1,17,7497,7504,0
4002,5,0,2,9,2,17,7497,7504,0
4003,5,0,2,9,3,17,7497,7504,0
4004,5,0,2,9,4,17,7497,7504,0
4005,5,0,2,9,5,17,7497,7504,0
4006,5,0,2,9,6,17,7497,7504,0
4007,5,0,2,9,7,17,7497,7504,0
4008,5,0,2,9,8,17,7497,7504,0
4009,5,0,2,9,9,17,7497,7504,0
4010,5,0,2,10,0,17,7498,7505,0
4011,5,0,2,10,1,17,7498,7505,0
4012,5,0,2,10,2,17,7498,7505,0
4013,5,0,2,10,3,17,7498,7505,0
4014,5,0,2,10,4,17,7498,7505,0
4015,5,0,2,10,5,17,7498,7505,0
4016,5,0,2,10,6,17,7498,7505,0
4017,5,0,2,10,7,17,7498,7505,0
4018,5,0,2,10,8,17,7498,7505,0
4019,5,0,2,10,9,17,7498,7505,0
4020,5,0,2,11,0,17,7498,7505,0
4021,5,0,2,11,1,17,7498,7505,0
4022,5,0,2,11,2,17,7498,7505,0
4023,5,0,2,11,3,17,7498,7505,0
4024,5,0,2,11,4,17,7498,7505,0
4025,5,0,2,11,5,17,7498,7505,0
4026,5,0,2,11,6,17,7498,7505,0
4027,5,0,2,11,7,17,7498,7505,0
4028,5,0,2,11,8,17,7498,7505,0
4029,5,0,2,11,9,17,7498,7505,0
4030,5,0,2,12,0,17,7499,723162,0
4031,5,0,2,12,1,17,7499,723162,0
4032,5,0,2,12,2,17,7499,723162,0
4033,5,0,2,12,3,17,7499,723162,0
4034,5,0,2,12,4,17,7499,723162,0
4035,5,0,2,12,5,17,7499,723162,0
4036,5,0,2,12,6,17,7499,723162,0
4037,5,0,2,12,7,17,7499,723162,0
4038,5,0,2,12,8,17,7499,723162,0
4039,5,0,2,12,9,17,7499,723162,0
4040,5,0,2,13,0,17,7499,723162,0
4041,5,0,2,13,1,17,7499,723162,0
4042,5,0,2,13,2,17,7499,723162,0
4043,5,0,2,13,3,17,7499,723162,0
4044,5,0,2,13,4,17,7499,723162,0
4045,5,0,2,13,5,17,7499,723162,0
4046,5,0,2,13,6,17,7499,723162,0
4047,5,0,2,13,7,17,7499,723162,0
4048,5,0,2,13,8,17,7499,723162,0
4049,5,0,2,13,9,17,7499,723162,0
4050,5,0,2,14,0,17,7500,7506,0
4051,5,0,2,14,1,17,7500,7506,0
4052,5,0,2,14,2,17,7500,7506,0
4053,5,0,2,14,3,17,7500,7506,0
4054,5,0,2,14,4,17,7500,7506,0
4055,5,0,2,14,5,17,7500,7506,0
4056,5,0,2,14,6,17,7500,7506,0
4057,5,0,2,14,7,17,7500,7506,0
4058,5,0,2,14,8,17,7500,7506,0
4059,5,0,2,14,9,17,7500,7506,0
4060,5,0,2,15,0,17,7500,7506,0
4061,5,0,2,15,1,17,7500,7506,0
4062,5,0,2,15,2,17,7500,7506,0
4063,5,0,2,15,3,17,7500,7506,0
4064,5,0,2,15,4,17,7500,7506,0
4065,5,0,2,15,5,17,7500,7506,0
4066,5,0,2,15,6,17,7500,7506,0
4067,5,0,2,15,7,17,7500,7506,0
4068,5,0,2,15,8,17,7500,7506,0
4069,5,0,2,15,9,17,7500,7506,0
4070,5,0,2,16,0,17,7500,7506,0
4071,5,0,2,16,1,17,7500,7506,0
4072,5,0,2,16,2,17,7500,7506,0
4073,5,0,2,16,3,17,7500,7506,0
4074,5,0,2,16,4,17,7500,7506,0
4075,5,0,2,16,5,17,7500,7506,0
4076,5,0,2,16,6,17,7500,7506,0
4077,5,0,2,16,7,17,7500,7506,0
4078,5,0,2,16,8,17,7500,7506,0
4079,5,0,2,16,9,17,7500,7506,0
4080,5,1,2,0,0,17,0,0,0
4081,5,1,2,0,1,17,0,0,0
4082,5,1,2,0,2,17,0,0,0
4083,5,1,2,0,3,17,0,0,0
4084,5,1,2,0,4,17,0,0,0
4085,5,1,2,0,5,17,0,0,0
4086,5,1,2,0,6,17,0,0,0
4087,5,1,2,0,7,17,0,0,0
4088,5,1,2,0,8,17,0,0,0
4089,5,1,2,0,9,17,0,0,0
4090,5,1,2,1,0,17,7494,7501,0
4091,5,1,2,1,1,17,7494,7501,0
4092,5,1,2,1,2,17,7494,7501,0
4093,5,1,2,1,3,17,7494,7501,0
4094,5,1,2,1,4,17,7494,7501,0
4095,5,1,2,1,5,17,7494,7501,0
4096,5,1,2,1,6,17,7494,7501,0
4097,5,1,2,1,7,17,7494,7501,0
4098,5,1,2,1,8,17,7494,7501,0
4099,5,1,2,1,9,17,7494,7501,0
4100,5,1,2,2,0,17,7495,7502,0
4101,5,1,2,2,1,17,7495,7502,0
4102,5,1,2,2,2,17,7495,7502,0
4103,5,1,2,2,3,17,7495,7502,0
4104,5,1,2,2,4,17,7495,7502,0
4105,5,1,2,2,5,17,7495,7502,0
4106,5,1,2,2,6,17,7495,7502,0
4107,5,1,2,2,7,17,7495,7502,0
4108,5,1,2,2,8,17,7495,7502,0
4109,5,1,2,2,9,17,7495,7502,0
4110,5,1,2,3,0,17,7496,7503,0
4111,5,1,2,3,1,17,7496,7503,0
4112,5,1,2,3,2,17,7496,7503,0
4113,5,1,2,3,3,17,7496,7503,0
4114,5,1,2,3,4,17,7496,7503,0
4115,5,1,2,3,5,17,7496,7503,0
4116,5,1,2,3,6,17,7496,7503,0
4117,5,1,2,3,7,17,7496,7503,0
4118,5,1,2,3,8,17,7496,7503,0
4119,5,1,2,3,9,17,7496,7503,0
4120,5,1,2,4,0,17,7497,7504,0
4121,5,1,2,4,1,17,7497,7504,0
4122,5,1,2,4,2,17,7497,7504,0
4123,5,1,2,4,3,17,7497,7504,0
4124,5,1,2,4,4,17,7497,7504,0
4125,5,1,2,4,5,17,7497,7504,0
4126,5,1,2,4,6,17,7497,7504,0
4127,5,1,2,4,7,17,7497,7504,0
4128,5,1,2,4,8,17,7497,7504,0
4129,5,1,2,4,9,17,7497,7504,0
4130,5,1,2,5,0,17,7498,7505,0
4131,5,1,2,5,1,17,7498,7505,0
4132,5,1,2,5,2,17,7498,7505,0
4133,5,1,2,5,3,17,7498,7505,0
4134,5,1,2,5,4,17,7498,7505,0
4135,5,1,2,5,5,17,7498,7505,0
4136,5,1,2,5,6,17,7498,7505,0
4137,5,1,2,5,7,17,7498,7505,0
4138,5,1,2,5,8,17,7498,7505,0
4139,5,1,2,5,9,17,7498,7505,0
4140,5,1,2,6,0,17,7499,723162,0
4141,5,1,2,6,1,17,7499,723162,0
4142,5,1,2,6,2,17,7499,723162,0
4143,5,1,2,6,3,17,7499,723162,0
4144,5,1,2,6,4,17,7499,723162,0
4145,5,1,2,6,5,17,7499,723162,0
4146,5,1,2,6,6,17,7499,723162,0
4147,5,1,2,6,7,17,7499,723162,0
4148,5,1,2,6,8,17,7499,723162,0
4149,5,1,2,6,9,17,7499,723162,0
4150,5,1,2,7,0,17,7500,7506,0
4151,5,1,2,7,1,17,7500,7506,0
4152,5,1,2,7,2,17,7500,7506,0
4153,5,1,2,7,3,17,7500,7506,0
4154,5,1,2,7,4,17,7500,7506,0
4155,5,1,2,7,5,17,7500,7506,0
4156,5,1,2,7,6,17,7500,7506,0
4157,5,1,2,7,7,17,7500,7506,0
4158,5,1,2,7,8,17,7500,7506,0
4159,5,1,2,7,9,17,7500,7506,0
4161,2,0,3,0,0,17,0,0,0
4162,2,0,3,0,1,17,0,0,0
4163,2,0,3,0,2,17,0,0,0
4164,2,0,3,0,3,17,0,0,0
4165,2,0,3,0,4,17,0,0,0
4166,2,0,3,0,5,17,0,0,0
4167,2,0,3,0,6,17,0,0,0
4168,2,0,3,0,7,17,0,0,0
4169,2,0,3,1,0,17,5825,7372,7430
4170,2,0,3,1,1,17,5826,7373,7431
4171,2,0,3,1,2,17,5827,7374,7432
4172,2,0,3,1,3,17,5828,7375,7433
4173,2,0,3,1,4,17,5829,7376,7434
4174,2,0,3,1,5,17,5830,7377,7435
4175,2,0,3,1,6,17,5831,7378,7436
4176,2,0,3,1,7,17,5832,7379,7437
4177,2,0,3,2,0,17,5825,7372,7430
4178,2,0,3,2,1,17,5826,7373,7431
4179,2,0,3,2,2,17,5827,7374,7432
4180,2,0,3,2,3,17,5828,7375,7433
4181,2,0,3,2,4,17,5829,7376,7434
4182,2,0,3,2,5,17,5830,7377,7435
4183,2,0,3,2,6,17,5831,7378,7436
4184,2,0,3,2,7,17,5832,7379,7437
4185,2,0,3,3,0,17,5825,7387,7438
4186,2,0,3,3,1,17,5826,7387,7439
4187,2,0,3,3,2,17,5827,7387,7440
4188,2,0,3,3,3,17,5828,7387,7441
4189,2,0,3,3,4,17,5829,7387,7442
4190,2,0,3,3,5,17,5830,7387,7443
4191,2,0,3,3,6,17,5831,7387,7444
4192,2,0,3,3,7,17,5832,7387,7445
4193,2,0,3,4,0,17,5825,0,7446
4194,2,0,3,4,1,17,5826,0,7447
4195,2,0,3,4,2,17,5827,0,7448
4196,2,0,3,4,3,17,5828,0,7449
4197,2,0,3,4,4,17,5829,0,7450
4198,2,0,3,4,5,17,5830,0,7451
4199,2,0,3,4,6,17,5831,7388,7452
4200,2,0,3,4,7,17,5832,7389,7453
4201,2,0,3,5,0,17,5825,7390,7454
4202,2,0,3,5,1,17,5826,7391,7455
4203,2,0,3,5,2,17,5827,7392,7456
4204,2,0,3,5,3,17,5828,7393,7457
4205,2,0,3,5,4,17,5829,7394,7458
4206,2,0,3,5,5,17,5830,7395,7459
4207,2,0,3,5,6,17,5831,7396,7460
4208,2,0,3,5,7,17,5832,7397,7461
4209,2,0,3,6,0,17,5825,7398,7462
4210,2,0,3,6,1,17,5826,7399,7463
4211,2,0,3,6,2,17,5827,7400,7464
4212,2,0,3,6,3,17,5828,7401,7465
4213,2,0,3,6,4,17,5829,7402,7466
4214,2,0,3,6,5,17,5830,7403,7467
4215,2,0,3,6,6,17,5831,7404,7468
4216,2,0,3,6,7,17,5832,7405,7469
