ID,Pos[0],Pos[1],Pos[2],Rot[0],Rot[1],Rot[2],MapID
190785,-210.75,-2018.63,-467,0,0,0,870
190786,-344.84,-1888.25,-467,0,0,0,870
190787,151.7,-2167.85,146,0,0,0,870
190788,150.94,-2445.11,146,0,0,0,870
190789,150.94,-2445.11,-467,0,0,0,870
190790,151.7,-2167.85,-467,0,0,0,870
190791,84.64,-2400.49,213,0,0,0,870
190792,204.23,-2399.04,229,0,0,0,870
190793,204.23,-2399.04,-467,0,0,0,870
190794,84.64,-2400.49,-467,0,0,0,870
190795,446.13,-1537.49,133,0,0,0,870
190796,552.61,-1737.51,133,0,0,0,870
190797,552.61,-1737.51,-467,0,0,0,870
190798,446.13,-1537.49,-467,0,0,0,870
190799,574.35,-1664.97,149,0,0,0,870
190800,466.94,-1699.26,149,0,0,0,870
190801,466.94,-1699.26,-467,0,0,0,870
190802,574.35,-1664.97,-467,0,0,0,870
190803,626.71,-2660.16,208,0,0,0,870
190804,510.2,-2661.98,208,0,0,0,870
190805,510.2,-2661.98,-467,0,0,0,870
190806,626.71,-2660.16,-467,0,0,0,870
190807,1127.2,3351.29,218,0,0,0,860
190808,989.73,3498.12,218,0,0,0,860
190809,989.73,3498.12,-479,0,0,0,860
190810,1127.2,3351.29,-479,0,0,0,860
190811,887.15,3503.18,238,0,0,0,860
190812,897.09,3420.59,238,0,0,0,860
190813,897.09,3420.59,-479,0,0,0,860
190814,887.15,3503.18,-479,0,0,0,860
190815,832.05,3236.25,160,0,0,0,860
190816,854.05,3509.57,160,0,0,0,860
190817,854.05,3509.57,-479,0,0,0,860
190818,832.05,3236.25,-479,0,0,0,860
190819,784.82,3041.5,137,0,0,0,860
190820,781.16,3144.45,137,0,0,0,860
190821,781.16,3144.45,-479,0,0,0,860
190822,784.82,3041.5,-479,0,0,0,860
190823,778.13,3126.81,121,0,0,0,860
190824,840.78,3263.61,121,0,0,0,860
190825,840.78,3263.61,-479,0,0,0,860
190826,778.13,3126.81,-479,0,0,0,860
230492,4616.03,3944.1868,20.626537,0,0,0,1655
230493,4575.655,3900.1165,14.96913,0,0,0,1655
230494,4540.1294,3956.763,17.48411,0,0,0,1655
230495,4571.529,3985.9297,19.752327,0,0,0,1655
234450,1071.0312,-312.87152,-37.763664,0,0,0,1643
234451,1087.9236,-350.9809,-37.763664,0,0,0,1643
234452,1088.2014,-350.9236,15.113324,0,0,0,1643
234453,1071.0938,-312.84375,15.129545,0,0,0,1643
234458,1151.8385,-339.96353,-23.176115,0,0,0,1643
234459,1172.7587,-305.08853,-24.367424,0,0,0,1643
234460,1172.8108,-304.96008,10.232914,0,0,0,1643
234461,1151.717,-340.07465,9.989879,0,0,0,1643
234462,815.5174,-420.74478,17.299282,0,0,0,1643
234463,784.2274,-348.27084,18.100946,0,0,0,1643
234464,784.2274,-348.27084,-69.97232,0,0,0,1643
234465,815.5174,-420.74478,-68.22717,0,0,0,1643
234467,668.5816,-481.24478,-23.1606,0,0,0,1643
234468,653.2153,-438.7934,-22.7985,0,0,0,1643
234469,653.2153,-438.7934,15.865333,0,0,0,1643
234470,668.5816,-481.24478,15.940372,0,0,0,1643
237987,3959.2092,-1819.6302,143.10107,0,0,0,1864
237988,3673.3352,-1513.5608,145.52425,0,0,0,1864
237989,3673.3333,-1513.5573,-254.63857,0,0,0,1864
237990,3959.211,-1819.6337,-254.6386,0,0,0,1864
237991,3577.3638,-1934.4427,136.40225,0,0,0,1864
237992,3921.6301,-2231.2483,136.40181,0,0,0,1864
237993,3921.6345,-2231.2517,-395.4562,0,0,0,1864
237994,3577.362,-1934.4445,-395.4562,0,0,0,1864
238820,887.2535,-405.25,14.816709,0,0,0,1643
238821,833.3143,-421.71527,14.816648,0,0,0,1643
238822,833.3143,-421.71527,-27.255383,0,0,0,1643
238823,887.2535,-405.25,-27.255388,0,0,0,1643
238824,918.69965,-384.44446,-27.255344,0,0,0,1643
238825,918.69965,-384.44446,14.8167,0,0,0,1643
238865,1221.9115,2283.3057,45.112133,0,0,0,1643
238866,1102.2014,2263.8196,45.11213,0,0,0,1643
238867,1102.2014,2263.816,-39.117718,0,0,0,1643
238868,1221.908,2283.309,-39.117718,0,0,0,1643
240213,763.42535,-297.57465,-49.56951,0,0,0,1643
240214,762.83856,-297.17188,31.354736,0,0,0,1643
240215,751.92706,-259.30728,29.389465,0,0,0,1643
240216,751.60767,-255.40625,-47.4913,0,0,0,1643
246862,-659.196,1136.39,294.483,0,0,0,2070
246863,-666.089,1107.04,294.48276,0,0,0,2070
246864,-666.08856,1107.0365,348.71545,0,0,0,2070
246865,-659.19617,1136.3923,348.715,0,0,0,2070
246866,-576.03644,1232.5416,348.715,0,0,0,2070
246867,-576.036,1232.54,294.483,0,0,0,2070
246913,-778.81946,1030.0209,320.38345,0,0,0,2070
246914,-735.7726,988.4566,320.38345,0,0,0,2070
246915,-670.1233,967.9757,320.38345,0,0,0,2070
246916,-567.90106,1084.4584,320.6641,0,0,0,2070
246917,-570.52606,1124.1372,320.38345,0,0,0,2070
246918,-747.59894,1128.1545,320.38345,0,0,0,2070
246919,-778.5399,1099.106,320.38345,0,0,0,2070
246920,-785.09375,1066.2848,320.38345,0,0,0,2070
246974,-784.5625,962.3333,321.00665,0,0,0,2070
246975,-833.80554,1011.8021,321.00665,0,0,0,2070
246976,-895.71875,1012.2917,321.00665,0,0,0,2070
246977,-916.6406,1032.2865,321.00665,0,0,0,2070
246978,-965.8125,1033.3993,321.00665,0,0,0,2070
246979,-966.13715,951.63196,321.00665,0,0,0,2070
246980,-858.94965,910.02606,321.00665,0,0,0,2070
246981,-805.4028,909.4757,321.00665,0,0,0,2070
246982,-805.2639,921.21356,321.00665,0,0,0,2070
246983,-783.96356,941.5903,321.00665,0,0,0,2070
263661,-9443.893,8366.579,5061.194,0,0,0,1584
263662,-16920.666,8249.19,5061.194,0,0,0,1584
263663,-16920.479,8255.675,-1277.63,0,0,0,1584
263664,-9444.236,8374.47,-1277.63,0,0,0,1584
315338,0,1000,-2000,0,0,0,2162
315339,0,-3600,-2000,0,0,0,2162
315340,0,-3600,2000,0,0,0,2162
315341,0,1000,2000,0,0,0,2162
315342,-1500,1000,-2000,0,0,0,2162
315343,-1500,-3600,-2000,0,0,0,2162
315344,-1500,-3600,2000,0,0,0,2162
315345,-1500,1000,2000,0,0,0,2162
315483,9068,2134.198,1773.8522,0,0,0,2162
315484,9068,2134.198,-2000,0,0,0,2162
315485,9066.561,-4800.7935,-2000,0,0,0,2162
315486,9065.899,-4799.1094,1773.8522,0,0,0,2162
315487,10137.613,2134.198,1773.8522,0,0,0,2162
315488,10137.613,2134.198,-2000,0,0,0,2162
315489,10136.176,-4800.7935,-2000,0,0,0,2162
315490,10135.51,-4799.1094,1773.8522,0,0,0,2162
315491,11208.88,2134.198,1773.8522,0,0,0,2162
315492,11208.88,2134.198,-2000,0,0,0,2162
315493,11207.442,-4800.7935,-2000,0,0,0,2162
315494,11206.785,-4799.1094,1773.8522,0,0,0,2162
315495,11440.096,1606.0642,1773.8522,0,0,0,2162
315496,11440.096,1606.0642,-2000,0,0,0,2162
315497,8748.047,1610.8733,-2000,0,0,0,2162
315498,8747.391,1612.5573,1773.8522,0,0,0,2162
315499,11440.096,541.3785,1773.8522,0,0,0,2162
315500,11440.096,541.3785,-2000,0,0,0,2162
315501,8748.047,546.1875,-2000,0,0,0,2162
315502,8747.391,547.8715,1773.8522,0,0,0,2162
315503,11440.096,-533.84375,1773.8522,0,0,0,2162
315504,11440.096,-533.84375,-2000,0,0,0,2162
315505,5440.1704,-529.0347,-2000,0,0,0,2162
315506,5439.514,-527.3507,1773.8522,0,0,0,2162
315507,11440.096,-1600.3906,1773.8522,0,0,0,2162
315508,11440.096,-1600.3906,-2000,0,0,0,2162
315509,8748.047,-1595.5817,-2000,0,0,0,2162
315510,8747.391,-1593.8976,1773.8522,0,0,0,2162
315511,11440.096,-2690.4028,1773.8522,0,0,0,2162
315512,11440.096,-2690.4028,-2000,0,0,0,2162
315513,6680.5737,-2692.9392,-2000,0,0,0,2162
315514,6679.9175,-2691.2551,1773.8522,0,0,0,2162
315515,11440.096,-3799.816,1773.8522,0,0,0,2162
315516,11440.096,-3799.816,-2000,0,0,0,2162
315517,8748.047,-3795.007,-2000,0,0,0,2162
315518,8747.391,-3793.323,1773.8522,0,0,0,2162
317031,7468.0557,5343.6685,-161.5505,0,0,0,2162
317032,7468.4946,-6366.153,-161.55057,0,0,0,2162
317033,7471.8906,-6366.6113,836.1476,0,0,0,2162
317034,7469.3994,5329.9185,853.6418,0,0,0,2162
317035,6930.4204,5343.6685,-161.5505,0,0,0,2162
317036,6930.7954,975.7917,-161.55057,0,0,0,2162
317037,6934.2534,975.2882,836.14764,0,0,0,2162
317038,6931.764,5329.9185,853.6418,0,0,0,2162
317040,6410.46,5343.6685,-161.5505,0,0,0,2162
317041,6410.835,975.7917,-161.55057,0,0,0,2162
317042,6414.298,975.2882,836.14764,0,0,0,2162
317043,6411.8037,5329.9185,853.6418,0,0,0,2162
317045,5870.1006,4929.396,-161.5505,0,0,0,2162
317046,5870.4756,2136.6094,-161.55057,0,0,0,2162
317047,5873.934,2136.106,836.1476,0,0,0,2162
317048,5871.4443,4915.646,853.6418,0,0,0,2162
317049,5341.619,5343.6685,-161.5505,0,0,0,2162
317050,5338.4673,1036.9028,-161.55057,0,0,0,2162
317051,5341.9272,1036.3993,836.1476,0,0,0,2162
317052,5342.963,5329.9185,853.64185,0,0,0,2162
317054,4856.6084,5343.6685,-161.5505,0,0,0,2162
317055,4793.6772,1036.9028,-161.55057,0,0,0,2162
317056,4797.1406,1036.3993,836.1476,0,0,0,2162
317057,4857.952,5329.9185,853.64185,0,0,0,2162
317059,4677.272,4768.549,-161.55049,0,0,0,2162
317060,7011.705,4701.424,-161.55057,0,0,0,2162
317061,7015.163,4699.9473,836.1476,0,0,0,2162
317062,4678.6157,4754.799,853.64185,0,0,0,2162
317063,4768.027,4280.3057,-161.5505,0,0,0,2162
317064,7102.461,4213.1807,-161.55057,0,0,0,2162
317065,7105.9175,4211.705,836.1476,0,0,0,2162
317066,4769.3706,4266.5557,853.64185,0,0,0,2162
317067,4749.6284,3776.0234,-161.55049,0,0,0,2162
317068,7504.2993,3750.2153,-161.55057,0,0,0,2162
317069,7507.7544,3748.7415,836.1476,0,0,0,2162
317070,4750.972,3762.2734,853.64185,0,0,0,2162
317071,5235.686,3159.5305,-1792.655,0,0,0,2162
317072,7504.2993,3133.7214,-1792.6559,0,0,0,2162
317073,7507.7544,3132.2473,836.1476,0,0,0,2162
317074,5237.03,3145.7805,853.64185,0,0,0,2162
317075,5235.686,2667.9792,-2212.4836,0,0,0,2162
317076,7504.2993,2642.1702,-2212.4836,0,0,0,2162
317077,7507.7544,2640.6946,836.1476,0,0,0,2162
317078,5237.03,2654.2292,853.64185,0,0,0,2162
317079,6372.222,2137.2847,-161.55049,0,0,0,2162
317080,7504.2993,2139.3682,-161.55057,0,0,0,2162
317081,7507.7544,2137.8923,836.1476,0,0,0,2162
317082,6373.566,2123.5347,853.64185,0,0,0,2162
317087,6372.222,1596.5625,-161.5505,0,0,0,2162
317088,7504.2993,1598.6459,-161.55057,0,0,0,2162
317089,7507.7544,1597.1702,836.1476,0,0,0,2162
317090,6373.566,1582.8125,853.64185,0,0,0,2162
317091,5735.73,5365.7803,-161.55049,0,0,0,2162
317092,5745.4976,4764.479,-161.55057,0,0,0,2162
317093,5748.961,4763.975,836.1476,0,0,0,2162
317094,5737.0737,5352.0303,853.64185,0,0,0,2162
317134,7466.7017,5335.4097,-161.55049,0,0,0,2162
317135,5238.061,5323.922,-161.55057,0,0,0,2162
317136,5241.53,5323.4204,836.1476,0,0,0,2162
317137,7468.0454,5321.6597,853.64185,0,0,0,2162
317138,5297.6763,2036.257,-361.43768,0,0,0,2162
317139,6602.788,1113.4514,-161.55057,0,0,0,2162
317140,6606.249,1112.9479,836.1476,0,0,0,2162
317141,5293.529,2017.1788,853.64185,0,0,0,2162
324631,7495.7485,-2623.0244,1773.8524,0,0,0,2162
324632,7495.7485,-2623.0244,-2000,0,0,0,2162
324633,7494.311,-4800.7935,-2000,0,0,0,2162
324634,7493.6494,-4799.1094,1773.8524,0,0,0,2162
324635,9162.1875,-4727.3613,1773.8524,0,0,0,2162
324636,9162.1875,-4727.3613,-2000,0,0,0,2162
324637,7380.085,-4722.5522,-2000,0,0,0,2162
324638,7379.4287,-4720.868,1773.8524,0,0,0,2162
347181,-4137.5645,-2899.5156,-826.41345,0,0,0,2481
347182,-4001.389,-2814.0017,-826.414,0,0,0,2481
347183,-4001.389,-2813.9983,117.55625,0,0,0,2481
347184,-4137.568,-2899.5156,117.55625,0,0,0,2481
347189,-5741.4443,-5009.4097,-1932.6866,0,0,0,2481
347190,-5101.1025,-3820.2065,-1932.6866,0,0,0,2481
347191,-5101.099,-3820.2102,1701.1306,0,0,0,2481
347192,-5741.4443,-5009.4097,1701.1306,0,0,0,2481
347197,-5357.9565,-3395.1807,-1932.6866,0,0,0,2481
347198,-7035.658,-2913.915,-1932.6866,0,0,0,2481
347199,-7035.655,-2913.915,1701.1305,0,0,0,2481
347200,-5357.9565,-3395.1807,1701.1305,0,0,0,2481
347201,-5616.243,-3168.5486,-1932.6866,0,0,0,2481
347202,-5112.644,-4058.3281,-1932.6866,0,0,0,2481
347203,-5112.6406,-4058.3281,1701.1306,0,0,0,2481
347204,-5616.243,-3168.5486,1701.1306,0,0,0,2481
347205,-5562.0176,-4963.394,-1932.6866,0,0,0,2481
347206,-7419.557,-3829.29,-1932.6866,0,0,0,2481
347207,-7419.5537,-3829.2935,1701.1305,0,0,0,2481
347208,-5562.0176,-4963.394,1701.1306,0,0,0,2481
347209,-6833.722,-2782.3386,-1932.6866,0,0,0,2481
347210,-7359.988,-3982.6077,-1932.6866,0,0,0,2481
347211,-7359.9844,-3982.611,1701.1304,0,0,0,2481
347212,-6833.722,-2782.3386,1701.1305,0,0,0,2481
347217,-3286.4932,-4237.729,-826.41345,0,0,0,2481
347218,-3982.486,-3393.7344,-826.414,0,0,0,2481
347219,-3982.486,-3393.731,18.203613,0,0,0,2481
347220,-3286.4966,-4237.729,18.203613,0,0,0,2481
347221,-4106.4565,-2132.2102,-810.42175,0,0,0,2481
347222,-4040.4062,-1622.7848,-810.4222,0,0,0,2481
347223,-4040.4028,-1622.7882,430.33127,0,0,0,2481
347224,-4106.4565,-2132.2102,430.33127,0,0,0,2481
347225,-3465.684,-1790.7257,-810.42175,0,0,0,2481
347226,-3722.856,-2197.3333,-810.4222,0,0,0,2481
347227,-3722.8525,-2197.337,430.33127,0,0,0,2481
347228,-3465.684,-1790.7257,430.33127,0,0,0,2481
347229,-3490.4758,-1912.3091,-810.42175,0,0,0,2481
347230,-3570.823,-1292.5278,-810.4222,0,0,0,2481
347231,-3570.8196,-1292.5312,430.33127,0,0,0,2481
347232,-3490.4758,-1912.3091,430.33127,0,0,0,2481
347233,-4155.783,-2053.3264,-810.42175,0,0,0,2481
347234,-3962.948,-2179.3352,-810.4222,0,0,0,2481
347235,-3962.9446,-2179.3386,430.33127,0,0,0,2481
347236,-4155.783,-2053.3264,430.33127,0,0,0,2481
347313,-4121.962,-2870.2727,-826.41345,0,0,0,2481
347314,-3946.5208,-3455.684,-826.414,0,0,0,2481
347315,-3946.5208,-3455.6807,117.55626,0,0,0,2481
347316,-4121.9653,-2870.2727,117.55626,0,0,0,2481
347324,-4103.3457,-2176.1614,-826.41345,0,0,0,2481
347325,-3999.6182,-2866.4426,-826.414,0,0,0,2481
347326,-3999.6182,-2866.4392,126.06342,0,0,0,2481
347327,-4103.349,-2176.1614,126.06342,0,0,0,2481
347486,-4990.097,-3944.3264,-165.48042,0,0,0,2481
347487,-5309.835,-3251.106,-165.48042,0,0,0,2481
347488,-6409.1978,-2897.415,-165.48042,0,0,0,2481
347489,-5445.203,-4761.363,-165.48042,0,0,0,2481
347843,2714.679,2364.3682,3317.877,0,0,0,2509
347844,2777.9697,2441.4792,3315.412,0,0,0,2509
347845,2777.9697,2441.4792,3206.1113,0,0,0,2509
347846,2714.679,2364.3682,3201.7832,0,0,0,2509
347847,2761.376,2442.4531,3315.827,0,0,0,2509
347848,2865.6511,2412.7136,3313.362,0,0,0,2509
347849,2865.6511,2412.7136,3204.0613,0,0,0,2509
347850,2761.376,2442.4531,3199.7332,0,0,0,2509
347851,2981.414,2369.6301,3322.298,0,0,0,2509
347852,2991.0547,2277.0696,3319.8293,0,0,0,2509
347853,2991.0547,2277.0696,3210.5325,0,0,0,2509
347854,2981.414,2369.6301,3206.2043,0,0,0,2509
347855,2901.7249,2108.3455,3320.7964,0,0,0,2509
347856,2986.6711,2147.4983,3318.3276,0,0,0,2509
347857,2986.6711,2147.4983,3209.0308,0,0,0,2509
347858,2901.7249,2108.3455,3204.7026,0,0,0,2509
347859,2788.389,2058.1406,3324.5422,0,0,0,2509
347860,2714.5183,2151.882,3322.076,0,0,0,2509
347861,2714.5183,2151.882,3212.7766,0,0,0,2509
347862,2788.389,2058.1406,3208.4485,0,0,0,2509
347873,2907.388,2455.5608,3315.827,0,0,0,2509
347874,2859.1345,2410.6494,3313.362,0,0,0,2509
347875,2859.1345,2410.6494,3204.0613,0,0,0,2509
347876,2907.388,2455.5608,3199.7332,0,0,0,2509
347877,2895.9722,2455.5608,3315.827,0,0,0,2509
347878,2898.6597,2385.066,3313.362,0,0,0,2509
347879,2898.6597,2385.066,3204.0613,0,0,0,2509
347880,2895.9722,2455.5608,3199.7332,0,0,0,2509
347881,2986.5173,2359.3403,3315.827,0,0,0,2509
347882,2895.7144,2387.111,3313.362,0,0,0,2509
347883,2895.7144,2387.111,3204.0613,0,0,0,2509
347884,2986.5173,2359.3403,3199.7332,0,0,0,2509
347885,3036.6902,2255.5417,3322.298,0,0,0,2509
347886,2987.179,2282.2622,3319.8293,0,0,0,2509
347887,2987.179,2282.2622,3210.5325,0,0,0,2509
347888,3036.6902,2255.5417,3206.2043,0,0,0,2509
347889,3036.6902,2262.3645,3322.298,0,0,0,2509
347890,2987.179,2216.6824,3319.8293,0,0,0,2509
347891,2987.179,2216.6824,3210.5325,0,0,0,2509
347892,3036.6902,2262.3645,3206.2043,0,0,0,2509
347893,2975.612,2140.1946,3322.298,0,0,0,2509
347894,2988.4575,2220.769,3319.8293,0,0,0,2509
347895,2988.4575,2220.769,3210.5325,0,0,0,2509
347896,2975.612,2140.1946,3206.2043,0,0,0,2509
347897,2905.665,2112.6824,3320.7964,0,0,0,2509
347898,2900.4626,2057.04,3318.3276,0,0,0,2509
347899,2900.4626,2057.04,3209.0308,0,0,0,2509
347900,2905.665,2112.6824,3204.7026,0,0,0,2509
347901,2858.4766,2096.8645,3320.7964,0,0,0,2509
347902,2907.4219,2057.04,3318.3276,0,0,0,2509
347903,2907.4219,2057.04,3209.0308,0,0,0,2509
347904,2858.4766,2096.8645,3204.7026,0,0,0,2509
347905,2861.2812,2096.0764,3320.7964,0,0,0,2509
347906,2772.587,2072.4932,3318.3276,0,0,0,2509
347907,2772.587,2072.4932,3209.0308,0,0,0,2509
347908,2861.2812,2096.0764,3204.7026,0,0,0,2509
347913,2663.802,2138.1077,3324.5422,0,0,0,2509
347914,2722.2205,2147.4062,3322.076,0,0,0,2509
347915,2722.2205,2147.4062,3212.7766,0,0,0,2509
347916,2663.802,2138.1077,3208.4485,0,0,0,2509
347917,2670.5557,2132.5989,3324.5422,0,0,0,2509
347918,2691.8777,2178.2153,3322.076,0,0,0,2509
347919,2691.8777,2178.2153,3212.7766,0,0,0,2509
347920,2670.5557,2132.5989,3208.4485,0,0,0,2509
347921,2662.8057,2226.842,3324.5422,0,0,0,2509
347922,2691.8777,2174.3977,3322.076,0,0,0,2509
347923,2691.8777,2174.3977,3212.7766,0,0,0,2509
347924,2662.8057,2226.842,3208.4485,0,0,0,2509
347925,2663.9202,2215.2083,3291.2285,0,0,0,2509
347926,2660.5808,2290.4932,3292.8005,0,0,0,2509
347927,2660.5808,2290.4932,3212.7766,0,0,0,2509
347928,2663.9202,2215.2083,3208.4485,0,0,0,2509
347929,2721.0312,2366.1807,3317.877,0,0,0,2509
347930,2668.257,2373.6807,3315.412,0,0,0,2509
347931,2668.257,2373.6807,3206.1113,0,0,0,2509
347932,2721.0312,2366.1807,3201.7832,0,0,0,2509
347933,2684.6199,2327.566,3317.877,0,0,0,2509
347934,2670.987,2380.3472,3315.412,0,0,0,2509
347935,2670.987,2380.3472,3206.1113,0,0,0,2509
347936,2684.6199,2327.566,3201.7832,0,0,0,2509
347937,2686.3403,2337.125,3317.877,0,0,0,2509
347938,2658.2275,2280.3125,3315.412,0,0,0,2509
347939,2658.2275,2280.3125,3206.1113,0,0,0,2509
347940,2686.3403,2337.125,3201.7832,0,0,0,2509
423794,2746.3872,2161.8438,2247.7266,0,0,0,2549
423795,-6621.5625,2263.302,2247.7266,0,0,0,2549
423796,-6552.674,9864.802,2247.7266,0,0,0,2549
423797,2876.79,9814.45,2291.3157,0,0,0,2549
423991,-1234.5,8389.332,2287.59,0,0,0,2549
423992,-1183.8854,5337.651,2287.5896,0,0,0,2549
423993,-3817.1702,5373.125,2236.8877,0,0,0,2549
423994,-3844.7153,8403.717,2236.8875,0,0,0,2549
423996,-1276.9254,5602.315,2270.44,0,0,0,2549
423997,-1303.9149,7951.0825,2270.44,0,0,0,2549
423998,-3086.8489,7996.98,2270.44,0,0,0,2549
423999,-3111.7205,5618.7544,2283.8853,0,0,36.336914,2549
424000,-3218.323,5674.9756,2031.1786,0,0,0,2549
424001,-1159.3195,5659.3037,2031.1786,0,0,0,2549
424002,-1171.1632,5669.597,3291.3728,0,0,0,2549
424003,-3220.6946,5663.9756,3291.3728,0,0,0,2549
