ID,ItemLevel,Quality[0],Quality[1],Quality[2],Quality[3],Quality[4],Quality[5],Quality[6]
338,338,79.12646,127.26172,131.87743,131.87743,131.87743,131.87743,131.87743
339,339,79.73197,128.2356,132.88663,132.88663,132.88663,132.88663,132.88663
340,340,80.4102,129.32642,134.01701,134.01701,134.01701,134.01701,134.01701
341,341,81.162926,130.53703,135.27155,135.27155,135.27155,135.27155,135.27155
342,342,81.30054,130.75836,135.5009,135.5009,135.5009,135.5009,135.5009
343,343,82.06159,131.98239,136.76932,136.76932,136.76932,136.76932,136.76932
344,344,82.82977,133.21788,138.04962,138.04962,138.04962,138.04962,138.04962
345,345,83.60514,134.46494,139.3419,139.3419,139.3419,139.3419,139.3419
346,346,84.38777,135.72366,140.64629,140.64629,140.64629,140.64629,140.64629
347,347,85.17773,136.99417,141.96288,141.96288,141.96288,141.96288,141.96288
348,348,85.975075,138.27658,143.2918,143.2918,143.2918,143.2918,143.2918
349,349,86.779884,139.57098,144.63315,144.63315,144.63315,144.63315,144.63315
350,350,87.59223,140.87752,145.98706,145.98706,145.98706,145.98706,145.98706
351,351,88.412186,142.19626,147.35364,147.35364,147.35364,147.35364,147.35364
352,352,89.239815,143.52736,148.73302,148.73302,148.73302,148.73302,148.73302
353,353,90.07519,144.87093,150.1253,150.1253,150.1253,150.1253,150.1253
354,354,90.91838,146.22707,151.53064,151.53064,151.53064,151.53064,151.53064
355,355,91.76947,147.5959,152.94911,152.94911,152.94911,152.94911,152.94911
356,356,92.628525,148.97754,154.38087,154.38087,154.38087,154.38087,154.38087
357,357,93.49562,150.37212,155.82603,155.82603,155.82603,155.82603,155.82603
358,358,94.370834,151.77975,157.28471,157.28471,157.28471,157.28471,157.28471
359,359,95.25424,153.20056,158.75706,158.75706,158.75706,158.75706,158.75706
360,360,96.14591,154.63467,160.2432,160.2432,160.2432,160.2432,160.2432
361,361,97.04594,156.08221,161.74323,161.74323,161.74323,161.74323,161.74323
362,362,97.954384,157.5433,163.25731,163.25731,163.25731,163.25731,163.25731
363,363,98.87134,159.01807,164.78555,164.78555,164.78555,164.78555,164.78555
364,364,99.79687,160.50664,166.32812,166.32812,166.32812,166.32812,166.32812
365,365,100.73107,162.00914,167.88512,167.88512,167.88512,167.88512,167.88512
366,366,101.67401,163.52571,169.4567,169.4567,169.4567,169.4567,169.4567
367,367,102.62579,165.05647,171.04297,171.04297,171.04297,171.04297,171.04297
368,368,103.58646,166.60156,172.6441,172.6441,172.6441,172.6441,172.6441
369,369,104.55614,168.16112,174.26024,174.26024,174.26024,174.26024,174.26024
370,370,105.53489,169.73528,175.89148,175.89148,175.89148,175.89148,175.89148
371,371,106.5228,171.32417,177.53801,177.53801,177.53801,177.53801,177.53801
372,372,107.51997,172.92793,179.19994,179.19994,179.19994,179.19994,179.19994
373,373,108.52646,174.54672,180.87743,180.87743,180.87743,180.87743,180.87743
374,374,109.54237,176.18065,182.57062,182.57062,182.57062,182.57062,182.57062
375,375,110.5678,177.82988,184.27966,184.27966,184.27966,184.27966,184.27966
376,376,111.60283,179.49455,186.00471,186.00471,186.00471,186.00471,186.00471
377,377,112.64754,181.17479,187.7459,187.7459,187.7459,187.7459,187.7459
378,378,113.70203,182.87077,189.50339,189.50339,189.50339,189.50339,189.50339
379,379,114.7664,184.58263,191.27733,191.27733,191.27733,191.27733,191.27733
380,380,115.84073,186.3105,193.06789,193.06789,193.06789,193.06789,193.06789
381,381,116.92512,188.05457,194.8752,194.8752,194.8752,194.8752,194.8752
382,382,118.01965,189.81494,196.69942,196.69942,196.69942,196.69942,196.69942
383,383,119.12444,191.5918,198.54073,198.54073,198.54073,198.54073,198.54073
384,384,120.23956,193.38528,200.39926,200.39926,200.39926,200.39926,200.39926
385,385,121.36512,195.19557,202.2752,202.2752,202.2752,202.2752,202.2752
386,386,122.50122,197.0228,204.1687,204.1687,204.1687,204.1687,204.1687
387,387,123.64796,198.86713,206.07993,206.07993,206.07993,206.07993,206.07993
388,388,124.80543,200.72873,208.00905,208.00905,208.00905,208.00905,208.00905
389,389,125.97373,202.60774,209.95622,209.95622,209.95622,209.95622,209.95622
390,390,127.15297,204.50436,211.92162,211.92162,211.92162,211.92162,211.92162
391,391,128.34325,206.41873,213.90541,213.90541,213.90541,213.90541,213.90541
392,392,129.54468,208.35101,215.90779,215.90779,215.90779,215.90779,215.90779
393,393,130.75734,210.30139,217.92891,217.92891,217.92891,217.92891,217.92891
394,394,131.98135,212.27002,219.96893,219.96893,219.96893,219.96893,219.96893
395,395,133.21684,214.25708,222.02806,222.02806,222.02806,222.02806,222.02806
396,396,134.46388,216.26274,224.10648,224.10648,224.10648,224.10648,224.10648
397,397,135.7226,218.28719,226.20433,226.20433,226.20433,226.20433,226.20433
398,398,136.9931,220.33057,228.32184,228.32184,228.32184,228.32184,228.32184
399,399,138.2755,222.39308,230.45915,230.45915,230.45915,230.45915,230.45915
400,400,139.56989,224.47491,232.61649,232.61649,232.61649,232.61649,232.61649
401,401,140.8764,226.57622,234.794,234.794,234.794,234.794,234.794
402,402,142.19514,228.6972,236.99191,236.99191,236.99191,236.99191,236.99191
403,403,143.52625,230.83804,239.2104,239.2104,239.2104,239.2104,239.2104
404,404,144.8698,232.99892,241.44965,241.44965,241.44965,241.44965,241.44965
405,405,146.22592,235.18002,243.70985,243.70985,243.70985,243.70985,243.70985
406,406,147.59474,237.38153,245.99123,245.99123,245.99123,245.99123,245.99123
407,407,148.97638,239.60367,248.29396,248.29396,248.29396,248.29396,248.29396
408,408,150.37094,241.8466,250.61824,250.61824,250.61824,250.61824,250.61824
409,409,151.77856,244.11052,252.96428,252.96428,252.96428,252.96428,252.96428
410,410,153.19937,246.39565,255.33228,255.33228,255.33228,255.33228,255.33228
411,411,154.63347,248.70216,257.72244,257.72244,257.72244,257.72244,257.72244
412,412,156.081,251.03026,260.13498,260.13498,260.13498,260.13498,260.13498
413,413,157.54207,253.38016,262.5701,262.5701,262.5701,262.5701,262.5701
414,414,159.01682,255.75204,265.028,265.028,265.028,265.028,265.028
415,415,160.50537,258.14615,267.50897,267.50897,267.50897,267.50897,267.50897
416,416,162.00787,260.56265,270.01312,270.01312,270.01312,270.01312,270.01312
417,417,163.52443,263.00177,272.5407,272.5407,272.5407,272.5407,272.5407
418,418,165.05518,265.46375,275.09195,275.09195,275.09195,275.09195,275.09195
419,419,166.60027,267.94876,277.66708,277.66708,277.66708,277.66708,277.66708
420,420,168.1598,270.45703,280.26633,280.26633,280.26633,280.26633,280.26633
421,421,169.73395,272.98877,282.88992,282.88992,282.88992,282.88992,282.88992
422,422,171.32283,275.54422,285.53806,285.53806,285.53806,285.53806,285.53806
423,423,172.92659,278.1236,288.21097,288.21097,288.21097,288.21097,288.21097
424,424,174.54535,280.7271,290.9089,290.9089,290.9089,290.9089,290.9089
425,425,176.17928,283.35498,293.6321,293.6321,293.6321,293.6321,293.6321
426,426,177.82849,286.00748,296.3808,296.3808,296.3808,296.3808,296.3808
427,427,179.49313,288.68478,299.15524,299.15524,299.15524,299.15524,299.15524
428,428,181.17337,291.38718,301.95563,301.95563,301.95563,301.95563,301.95563
429,429,182.86934,294.11487,304.78223,304.78223,304.78223,304.78223,304.78223
430,430,184.58118,296.86807,307.6353,307.6353,307.6353,307.6353,307.6353
431,431,186.30905,299.64706,310.51508,310.51508,310.51508,310.51508,310.51508
432,432,188.05309,302.45206,313.4218,313.4218,313.4218,313.4218,313.4218
433,433,189.81345,305.2833,316.35574,316.35574,316.35574,316.35574,316.35574
434,434,191.5903,308.14105,319.31717,319.31717,319.31717,319.31717,319.31717
435,435,193.38377,311.02557,322.3063,322.3063,322.3063,322.3063,322.3063
436,436,195.19405,313.93707,325.3234,325.3234,325.3234,325.3234,325.3234
437,437,197.02126,316.87585,328.36874,328.36874,328.36874,328.36874,328.36874
438,438,198.86557,319.84213,331.44263,331.44263,331.44263,331.44263,331.44263
439,439,200.72716,322.83618,334.54526,334.54526,334.54526,334.54526,334.54526
440,440,202.60616,325.85825,337.67694,337.67694,337.67694,337.67694,337.67694
441,441,204.50276,328.9086,340.83792,340.83792,340.83792,340.83792,340.83792
442,442,206.41711,331.98752,344.0285,344.0285,344.0285,344.0285,344.0285
443,443,208.34938,335.09525,347.24896,347.24896,347.24896,347.24896,347.24896
444,444,210.29974,338.2321,350.49957,350.49957,350.49957,350.49957,350.49957
445,445,212.26836,341.3983,353.7806,353.7806,353.7806,353.7806,353.7806
446,446,214.2554,344.59412,357.09235,357.09235,357.09235,357.09235,357.09235
447,447,216.26105,347.81985,360.4351,360.4351,360.4351,360.4351,360.4351
448,448,218.28548,351.0758,363.8091,363.8091,363.8091,363.8091,363.8091
449,449,220.32884,354.3622,367.21472,367.21472,367.21472,367.21472,367.21472
450,450,222.39134,357.6794,370.65222,370.65222,370.65222,370.65222,370.65222
451,451,224.47314,361.02765,374.12192,374.12192,374.12192,374.12192,374.12192
452,452,226.57445,364.40723,377.62408,377.62408,377.62408,377.62408,377.62408
453,453,228.6954,367.81845,381.159,381.159,381.159,381.159,381.159
454,454,230.83623,371.2616,384.72705,384.72705,384.72705,384.72705,384.72705
455,455,232.99709,374.73697,388.32846,388.32846,388.32846,388.32846,388.32846
456,456,235.17818,378.2449,391.96362,391.96362,391.96362,391.96362,391.96362
457,457,237.37967,381.78564,395.63278,395.63278,395.63278,395.63278,395.63278
458,458,239.60179,385.35956,399.3363,399.3363,399.3363,399.3363,399.3363
459,459,241.8447,388.9669,403.0745,403.0745,403.0745,403.0745,403.0745
460,460,244.10861,392.60803,406.8477,406.8477,406.8477,406.8477,406.8477
461,461,246.3937,396.28323,410.6562,410.6562,410.6562,410.6562,410.6562
462,462,248.70021,399.99283,414.50034,414.50034,414.50034,414.50034,414.50034
463,463,251.02829,403.73718,418.3805,418.3805,418.3805,418.3805,418.3805
464,464,253.37817,407.51654,422.29694,422.29694,422.29694,422.29694,422.29694
465,465,255.75005,411.33133,426.25006,426.25006,426.25006,426.25006,426.25006
466,466,258.14413,415.1818,430.2402,430.2402,430.2402,430.2402,430.2402
467,467,260.5606,419.0683,434.26767,434.26767,434.26767,434.26767,434.26767
468,468,262.99973,422.9912,438.33286,438.33286,438.33286,438.33286,438.33286
469,469,265.46167,426.95084,442.4361,442.4361,442.4361,442.4361,442.4361
470,470,267.94666,430.9475,446.57776,446.57776,446.57776,446.57776,446.57776
471,471,270.4549,434.98163,450.75815,450.75815,450.75815,450.75815,450.75815
472,472,272.98663,439.0535,454.97772,454.97772,454.97772,454.97772,454.97772
473,473,275.54205,443.16348,459.23676,459.23676,459.23676,459.23676,459.23676
474,474,278.1214,447.31192,463.53568,463.53568,463.53568,463.53568,463.53568
475,475,280.7249,451.4992,467.87485,467.87485,467.87485,467.87485,467.87485
476,476,283.35278,455.7257,472.2546,472.2546,472.2546,472.2546,472.2546
477,477,286.00525,459.99176,476.67538,476.67538,476.67538,476.67538,476.67538
478,478,288.68253,464.29773,481.13754,481.13754,481.13754,481.13754,481.13754
479,479,291.3849,468.64404,485.64148,485.64148,485.64148,485.64148,485.64148
480,480,294.11255,473.031,490.1876,490.1876,490.1876,490.1876,490.1876
481,481,296.86572,477.45908,494.77625,494.77625,494.77625,494.77625,494.77625
482,482,299.6447,481.92856,499.40784,499.40784,499.40784,499.40784,499.40784
483,483,302.44968,486.43988,504.0828,504.0828,504.0828,504.0828,504.0828
484,484,305.2809,490.99347,508.8015,508.8015,508.8015,508.8015,508.8015
485,485,308.13864,495.58966,513.5644,513.5644,513.5644,513.5644,513.5644
486,486,311.02313,500.22888,518.3719,518.3719,518.3719,518.3719,518.3719
487,487,313.93463,504.91153,523.22437,523.22437,523.22437,523.22437,523.22437
488,488,316.87335,509.638,528.12225,528.12225,528.12225,528.12225,528.12225
489,489,319.83963,514.4087,533.06604,533.06604,533.06604,533.06604,533.06604
490,490,322.83365,519.2241,538.0561,538.0561,538.0561,538.0561,538.0561
491,491,325.85568,524.08453,543.09283,543.09283,543.09283,543.09283,543.09283
492,492,328.90604,528.99054,548.1767,548.1767,548.1767,548.1767,548.1767
493,493,331.98492,533.9424,553.30817,553.30817,553.30817,553.30817,553.30817
494,494,335.09262,538.9406,558.48773,558.48773,558.48773,558.48773,558.48773
495,495,338.22943,543.98566,563.7157,563.7157,563.7157,563.7157,563.7157
496,496,341.3956,549.07794,568.9927,568.9927,568.9927,568.9927,568.9927
497,497,344.5914,554.21783,574.31903,574.31903,574.31903,574.31903,574.31903
498,498,347.81714,559.4059,579.6952,579.6952,579.6952,579.6952,579.6952
499,499,351.07306,564.64246,585.12177,585.12177,585.12177,585.12177,585.12177
500,500,354.35944,569.9281,590.59906,590.59906,590.59906,590.59906,590.59906
501,501,357.6766,575.2632,596.1277,596.1277,596.1277,596.1277,596.1277
502,502,361.0248,580.64825,601.708,601.708,601.708,601.708,601.708
503,503,364.40436,586.0837,607.34064,607.34064,607.34064,607.34064,607.34064
504,504,367.81555,591.57,613.02594,613.02594,613.02594,613.02594,613.02594
505,505,371.2587,597.1077,618.76447,618.76447,618.76447,618.76447,618.76447
506,506,374.73404,602.69727,624.55676,624.55676,624.55676,624.55676,624.55676
507,507,378.2419,608.3391,630.4032,630.4032,630.4032,630.4032,630.4032
508,508,381.78265,614.03375,636.30444,636.30444,636.30444,636.30444,636.30444
509,509,385.3565,619.78174,642.26086,642.26086,642.26086,642.26086,642.26086
510,510,388.96384,625.5835,648.2731,648.2731,648.2731,648.2731,648.2731
511,511,392.60495,631.43964,654.34155,654.34155,654.34155,654.34155,654.34155
512,512,396.28012,637.3505,660.46686,660.46686,660.46686,660.46686,660.46686
513,513,399.9897,643.3168,666.6495,666.6495,666.6495,666.6495,666.6495
514,514,403.734,649.33887,672.89,672.89,672.89,672.89,672.89
515,515,407.51337,655.4173,679.1889,679.1889,679.1889,679.1889,679.1889
516,516,411.3281,661.5527,685.5468,685.5468,685.5468,685.5468,685.5468
517,517,415.17853,667.7455,691.96423,691.96423,691.96423,691.96423,691.96423
518,518,419.06503,673.9963,698.4417,698.4417,698.4417,698.4417,698.4417
519,519,422.98788,680.30554,704.9798,704.9798,704.9798,704.9798,704.9798
520,520,426.94748,686.6739,711.57916,711.57916,711.57916,711.57916,711.57916
521,521,430.94415,693.1018,718.24023,718.24023,718.24023,718.24023,718.24023
522,522,434.9782,699.58997,724.9637,724.9637,724.9637,724.9637,724.9637
523,523,439.05005,706.13885,731.75006,731.75006,731.75006,731.75006,731.75006
524,524,443.16,712.749,738.6,738.6,738.6,738.6,738.6
525,525,447.3084,719.421,745.51404,745.51404,745.51404,745.51404,745.51404
526,526,451.49567,726.1556,752.4928,752.4928,752.4928,752.4928,752.4928
527,527,455.72214,732.9531,759.53687,759.53687,759.53687,759.53687,759.53687
528,528,459.98816,739.8143,766.6469,766.6469,766.6469,766.6469,766.6469
529,529,464.2941,746.7397,773.8235,773.8235,773.8235,773.8235,773.8235
530,530,468.64035,753.7299,781.06726,781.06726,781.06726,781.06726,781.06726
531,531,473.0273,760.7856,788.37885,788.37885,788.37885,788.37885,788.37885
532,532,477.45532,767.9073,795.75885,795.75885,795.75885,795.75885,795.75885
533,533,481.92477,775.0957,803.20795,803.20795,803.20795,803.20795,803.20795
534,534,486.43607,782.3514,810.7268,810.7268,810.7268,810.7268,810.7268
535,535,490.98962,789.675,818.31604,818.31604,818.31604,818.31604,818.31604
536,536,495.58575,797.06714,825.97626,825.97626,825.97626,825.97626,825.97626
537,537,500.22495,804.52844,833.70825,833.70825,833.70825,833.70825,833.70825
538,538,504.90756,812.05963,841.5126,841.5126,841.5126,841.5126,841.5126
539,539,509.634,819.6614,849.39,849.39,849.39,849.39,849.39
540,540,514.40466,827.3342,857.3411,857.3411,857.3411,857.3411,857.3411
541,541,519.22003,835.07886,865.3667,865.3667,865.3667,865.3667,865.3667
542,542,524.08044,842.89606,873.4674,873.4674,873.4674,873.4674,873.4674
543,543,528.9864,850.78644,881.644,881.644,881.644,881.644,881.644
544,544,533.93823,858.7506,889.89703,889.89703,889.89703,889.89703,889.89703
545,545,538.9364,866.7894,898.22736,898.22736,898.22736,898.22736,898.22736
546,546,543.9814,874.90344,906.6357,906.6357,906.6357,906.6357,906.6357
547,547,549.0736,883.0934,915.1227,915.1227,915.1227,915.1227,915.1227
548,548,554.2135,891.36005,923.68915,923.68915,923.68915,923.68915,923.68915
549,549,559.4015,899.70404,932.3358,932.3358,932.3358,932.3358,932.3358
550,550,564.63806,908.1262,941.0634,941.0634,941.0634,941.0634,941.0634
551,551,569.92365,916.6272,949.87274,949.87274,949.87274,949.87274,949.87274
552,552,575.25867,925.2077,958.76447,958.76447,958.76447,958.76447,958.76447
553,553,580.6437,933.8686,967.7395,967.7395,967.7395,967.7395,967.7395
554,554,586.0791,942.61053,976.7985,976.7985,976.7985,976.7985,976.7985
555,555,591.56537,951.4343,985.9423,985.9423,985.9423,985.9423,985.9423
556,556,597.103,960.3407,995.17175,995.17175,995.17175,995.17175,995.17175
557,557,602.6925,969.33044,1004.4875,1004.4875,1004.4875,1004.4875,1004.4875
558,558,608.33435,978.40436,1013.8906,1013.8906,1013.8906,1013.8906,1013.8906
559,559,614.02893,987.56323,1023.3816,1023.3816,1023.3816,1023.3816,1023.3816
560,560,619.77686,996.8078,1032.9614,1032.9614,1032.9614,1032.9614,1032.9614
561,561,625.5786,1006.1389,1042.631,1042.631,1042.631,1042.631,1042.631
562,562,631.43463,1015.5574,1052.3911,1052.3911,1052.3911,1052.3911,1052.3911
563,563,637.3455,1025.0641,1062.2426,1062.2426,1062.2426,1062.2426,1062.2426
564,564,643.3117,1034.6597,1072.1862,1072.1862,1072.1862,1072.1862,1072.1862
565,565,649.33374,1044.3451,1082.2229,1082.2229,1082.2229,1082.2229,1082.2229
566,566,655.4122,1054.1212,1092.3536,1092.3536,1092.3536,1092.3536,1092.3536
567,567,661.5475,1063.9889,1102.5791,1102.5791,1102.5791,1102.5791,1102.5791
568,568,667.74023,1073.9489,1112.9004,1112.9004,1112.9004,1112.9004,1112.9004
569,569,673.99097,1084.0021,1123.3182,1123.3182,1123.3182,1123.3182,1123.3182
570,570,680.3002,1094.1495,1133.8336,1133.8336,1133.8336,1133.8336,1133.8336
571,571,686.6685,1104.3918,1144.4475,1144.4475,1144.4475,1144.4475,1144.4475
572,572,693.0964,1114.73,1155.1606,1155.1606,1155.1606,1155.1606,1155.1606
573,573,699.5845,1125.165,1165.9741,1165.9741,1165.9741,1165.9741,1165.9741
574,574,706.1333,1135.6978,1176.8888,1176.8888,1176.8888,1176.8888,1176.8888
575,575,712.7434,1146.329,1187.9056,1187.9056,1187.9056,1187.9056,1187.9056
576,576,719.4154,1157.0598,1199.0256,1199.0256,1199.0256,1199.0256,1199.0256
577,577,726.14984,1167.891,1210.2498,1210.2498,1210.2498,1210.2498,1210.2498
578,578,732.9473,1178.8236,1221.5789,1221.5789,1221.5789,1221.5789,1221.5789
579,579,739.8085,1189.8586,1233.0142,1233.0142,1233.0142,1233.0142,1233.0142
580,580,746.7338,1200.997,1244.5564,1244.5564,1244.5564,1244.5564,1244.5564
581,581,753.724,1212.2394,1256.2067,1256.2067,1256.2067,1256.2067,1256.2067
582,582,760.7796,1223.5873,1267.9661,1267.9661,1267.9661,1267.9661,1267.9661
583,583,767.9013,1235.0413,1279.8354,1279.8354,1279.8354,1279.8354,1279.8354
584,584,775.0896,1246.6024,1291.816,1291.816,1291.816,1291.816,1291.816
585,585,782.3452,1258.2719,1303.9087,1303.9087,1303.9087,1303.9087,1303.9087
586,586,789.66876,1270.0505,1316.1146,1316.1146,1316.1146,1316.1146,1316.1146
587,587,797.06085,1281.9396,1328.4348,1328.4348,1328.4348,1328.4348,1328.4348
588,588,804.52216,1293.9398,1340.8702,1340.8702,1340.8702,1340.8702,1340.8702
589,589,812.0533,1306.0524,1353.4221,1353.4221,1353.4221,1353.4221,1353.4221
590,590,819.6549,1318.2783,1366.0916,1366.0916,1366.0916,1366.0916,1366.0916
591,591,827.3277,1330.6188,1378.8795,1378.8795,1378.8795,1378.8795,1378.8795
592,592,835.0723,1343.0747,1391.7872,1391.7872,1391.7872,1391.7872,1391.7872
593,593,842.88947,1355.6472,1404.8158,1404.8158,1404.8158,1404.8158,1404.8158
594,594,850.7797,1368.3374,1417.9662,1417.9662,1417.9662,1417.9662,1417.9662
595,595,858.7439,1381.1465,1431.2399,1431.2399,1431.2399,1431.2399,1431.2399
596,596,866.7826,1394.0753,1444.6377,1444.6377,1444.6377,1444.6377,1444.6377
597,597,874.89655,1407.1252,1458.1609,1458.1609,1458.1609,1458.1609,1458.1609
598,598,883.0865,1420.2974,1471.8108,1471.8108,1471.8108,1471.8108,1471.8108
599,599,891.353,1433.5928,1485.5884,1485.5884,1485.5884,1485.5884,1485.5884
600,600,899.697,1447.0127,1499.495,1499.495,1499.495,1499.495,1499.495
601,601,908.1191,1460.5582,1513.5317,1513.5317,1513.5317,1513.5317,1513.5317
602,602,916.62,1474.2305,1527.7,1527.7,1527.7,1527.7,1527.7
603,603,925.2005,1488.0308,1542.0007,1542.0007,1542.0007,1542.0007,1542.0007
604,604,933.86127,1501.9602,1556.4354,1556.4354,1556.4354,1556.4354,1556.4354
605,605,942.60315,1516.0201,1571.0052,1571.0052,1571.0052,1571.0052,1571.0052
606,606,951.4269,1530.2115,1585.7114,1585.7114,1585.7114,1585.7114,1585.7114
607,607,960.3332,1544.5359,1600.5553,1600.5553,1600.5553,1600.5553,1600.5553
608,608,969.3229,1558.9943,1615.5381,1615.5381,1615.5381,1615.5381,1615.5381
609,609,978.3967,1573.588,1630.6611,1630.6611,1630.6611,1630.6611,1630.6611
610,610,987.5555,1588.3184,1645.9258,1645.9258,1645.9258,1645.9258,1645.9258
611,611,996.8,1603.1866,1661.3334,1661.3334,1661.3334,1661.3334,1661.3334
612,612,1006.131,1618.1941,1676.8851,1676.8851,1676.8851,1676.8851,1676.8851
613,613,1015.5494,1633.342,1692.5824,1692.5824,1692.5824,1692.5824,1692.5824
614,614,1025.056,1648.6317,1708.4266,1708.4266,1708.4266,1708.4266,1708.4266
615,615,1034.6516,1664.0646,1724.4193,1724.4193,1724.4193,1724.4193,1724.4193
616,616,1044.3369,1679.642,1740.5615,1740.5615,1740.5615,1740.5615,1740.5615
617,617,1054.113,1695.365,1756.855,1756.855,1756.855,1756.855,1756.855
618,618,1063.9806,1711.2354,1773.3009,1773.3009,1773.3009,1773.3009,1773.3009
619,619,1073.9404,1727.2543,1789.9008,1789.9008,1789.9008,1789.9008,1789.9008
620,620,1083.9937,1743.4231,1806.656,1806.656,1806.656,1806.656,1806.656
621,621,1094.1409,1759.7433,1823.5681,1823.5681,1823.5681,1823.5681,1823.5681
622,622,1104.3832,1776.2163,1840.6385,1840.6385,1840.6385,1840.6385,1840.6385
623,623,1114.7213,1792.8434,1857.8688,1857.8688,1857.8688,1857.8688,1857.8688
624,624,1125.1562,1809.6262,1875.2604,1875.2604,1875.2604,1875.2604,1875.2604
625,625,1135.6888,1826.5662,1892.8147,1892.8147,1892.8147,1892.8147,1892.8147
626,626,1146.32,1843.6647,1910.5333,1910.5333,1910.5333,1910.5333,1910.5333
627,627,1157.0507,1860.9232,1928.4178,1928.4178,1928.4178,1928.4178,1928.4178
628,628,1167.8818,1878.3434,1946.4697,1946.4697,1946.4697,1946.4697,1946.4697
629,629,1178.8145,1895.9265,1964.6907,1964.6907,1964.6907,1964.6907,1964.6907
630,630,1189.8492,1913.6743,1983.0822,1983.0822,1983.0822,1983.0822,1983.0822
631,631,1200.9874,1931.5883,2001.6458,2001.6458,2001.6458,2001.6458,2001.6458
632,632,1212.23,1949.6698,2020.3832,2020.3832,2020.3832,2020.3832,2020.3832
633,633,1223.5776,1967.9207,2039.296,2039.296,2039.296,2039.296,2039.296
634,634,1235.0315,1986.3424,2058.386,2058.386,2058.386,2058.386,2058.386
635,635,1246.5927,2004.9365,2077.6545,2077.6545,2077.6545,2077.6545,2077.6545
636,636,1258.2621,2023.7048,2097.1035,2097.1035,2097.1035,2097.1035,2097.1035
637,637,1270.0406,2042.6487,2116.7344,2116.7344,2116.7344,2116.7344,2116.7344
638,638,1281.9294,2061.77,2136.549,2136.549,2136.549,2136.549,2136.549
639,639,1293.9297,2081.07,2156.5493,2156.5493,2156.5493,2156.5493,2156.5493
640,640,1306.0421,2100.551,2176.7368,2176.7368,2176.7368,2176.7368,2176.7368
641,641,1318.268,2120.2144,2197.1133,2197.1133,2197.1133,2197.1133,2197.1133
642,642,1330.6083,2140.0618,2217.6804,2217.6804,2217.6804,2217.6804,2217.6804
643,643,1343.0641,2160.0947,2238.4402,2238.4402,2238.4402,2238.4402,2238.4402
644,644,1355.6366,2180.3154,2259.3943,2259.3943,2259.3943,2259.3943,2259.3943
645,645,1368.3267,2200.7253,2280.5444,2280.5444,2280.5444,2280.5444,2280.5444
646,646,1381.1356,2221.3264,2301.8926,2301.8926,2301.8926,2301.8926,2301.8926
647,647,1394.0645,2242.1204,2323.4407,2323.4407,2323.4407,2323.4407,2323.4407
648,648,1407.1143,2263.109,2345.1904,2345.1904,2345.1904,2345.1904,2345.1904
649,649,1420.2863,2284.2937,2367.1438,2367.1438,2367.1438,2367.1438,2367.1438
650,650,1433.5815,2305.677,2389.3027,2389.3027,2389.3027,2389.3027,2389.3027
651,651,1447.0013,2327.2605,2411.669,2411.669,2411.669,2411.669,2411.669
652,652,1460.5468,2349.046,2434.2446,2434.2446,2434.2446,2434.2446,2434.2446
653,653,1474.2189,2371.0354,2457.0315,2457.0315,2457.0315,2457.0315,2457.0315
654,654,1488.019,2393.2307,2480.0317,2480.0317,2480.0317,2480.0317,2480.0317
655,655,1501.9485,2415.6338,2503.2473,2503.2473,2503.2473,2503.2473,2503.2473
656,656,1516.0082,2438.2466,2526.6804,2526.6804,2526.6804,2526.6804,2526.6804
657,657,1530.1996,2461.071,2550.3325,2550.3325,2550.3325,2550.3325,2550.3325
658,658,1544.5238,2484.1091,2574.2063,2574.2063,2574.2063,2574.2063,2574.2063
659,659,1558.982,2507.3628,2598.3035,2598.3035,2598.3035,2598.3035,2598.3035
660,660,1573.5757,2530.8342,2622.6262,2622.6262,2622.6262,2622.6262,2622.6262
661,661,1588.3059,2554.5254,2647.1765,2647.1765,2647.1765,2647.1765,2647.1765
662,662,1603.1741,2578.4382,2671.9568,2671.9568,2671.9568,2671.9568,2671.9568
663,663,1618.1814,2602.5752,2696.969,2696.969,2696.969,2696.969,2696.969
664,664,1633.3292,2626.9377,2722.2153,2722.2153,2722.2153,2722.2153,2722.2153
665,665,1648.6188,2651.5286,2747.698,2747.698,2747.698,2747.698,2747.698
666,666,1664.0515,2676.3496,2773.4192,2773.4192,2773.4192,2773.4192,2773.4192
667,667,1679.6288,2701.4028,2799.3813,2799.3813,2799.3813,2799.3813,2799.3813
668,668,1695.3518,2726.6907,2825.5862,2825.5862,2825.5862,2825.5862,2825.5862
669,669,1711.2219,2752.2153,2852.0366,2852.0366,2852.0366,2852.0366,2852.0366
670,670,1727.2407,2777.9788,2878.7346,2878.7346,2878.7346,2878.7346,2878.7346
671,671,1743.4094,2803.9834,2905.6824,2905.6824,2905.6824,2905.6824,2905.6824
672,672,1759.7295,2830.2317,2932.8826,2932.8826,2932.8826,2932.8826,2932.8826
673,673,1776.2023,2856.7253,2960.3372,2960.3372,2960.3372,2960.3372,2960.3372
674,674,1792.8293,2883.4673,2988.0488,2988.0488,2988.0488,2988.0488,2988.0488
675,675,1809.612,2910.4595,3016.02,3016.02,3016.02,3016.02,3016.02
676,676,1826.5519,2937.704,3044.2532,3044.2532,3044.2532,3044.2532,3044.2532
677,677,1843.6501,2965.204,3072.7502,3072.7502,3072.7502,3072.7502,3072.7502
678,678,1860.9086,2992.9614,3101.5144,3101.5144,3101.5144,3101.5144,3101.5144
