ID,DifficultyID,SpellVisualID,Probability,Flags2,Priority,SpellIconFileID,ActiveIconFileID,ViewerUnitConditionID,ViewerPlayerConditionID,CasterUnitConditionID,CasterPlayerConditionID,SpellID
63307,0,33560,1,0,0,0,0,0,0,0,0,147209
63308,0,33564,1,0,0,0,0,0,0,0,0,147235
63309,0,33565,1,0,0,0,0,0,0,0,0,147236
63310,0,870,1,0,0,0,0,0,0,0,0,147628
63311,0,35248,1,0,0,0,0,0,0,0,0,147637
63312,0,10163,1,0,0,0,0,0,0,0,0,147755
63313,0,33533,1,0,0,0,0,0,0,0,0,147767
63314,0,10163,1,0,0,0,0,0,0,0,0,147774
63315,0,33985,1,0,0,0,0,0,0,0,0,148196
63316,0,34021,1,0,0,0,0,0,0,0,0,148309
63317,0,34020,1,0,0,0,0,0,0,0,0,148350
63318,0,32922,1,0,0,0,0,0,0,0,0,149285
63320,0,35356,1,0,0,0,0,0,0,0,0,149667
63321,0,35357,1,0,0,0,0,0,0,0,0,149675
63322,0,34687,1,0,0,0,0,0,0,0,0,149903
63323,0,34695,1,0,0,0,0,0,0,0,0,149914
63324,0,34696,1,0,0,0,0,0,0,0,0,149925
63325,0,34716,1,0,0,0,0,0,0,0,0,149965
63326,0,215,1,0,0,0,0,0,0,0,0,150026
63327,0,34737,1,0,0,0,0,0,0,0,0,150028
63328,0,215,1,0,0,0,0,0,0,0,0,150031
63329,0,33675,1,0,0,0,0,0,0,0,0,147477
63330,0,26007,1,0,0,0,0,0,0,0,0,147492
63331,0,27847,1,0,0,0,0,0,0,0,0,147493
63332,0,6801,1,0,0,0,0,0,0,0,0,147507
63333,0,22459,1,0,0,0,0,0,0,0,0,147518
63334,0,7913,1,0,0,0,0,0,0,0,0,147525
63335,0,29026,1,0,0,0,0,0,0,0,0,147528
63336,0,843,1,0,0,0,0,0,0,0,0,147530
63337,0,7913,1,0,0,0,0,0,0,0,0,147533
63338,0,31912,1,0,0,0,0,0,0,0,0,148648
63339,0,31912,1,0,0,0,0,0,0,0,0,148649
63340,0,31912,1,0,0,0,0,0,0,0,0,148650
63341,0,31912,1,0,0,0,0,0,0,0,0,148651
63342,0,31912,1,0,0,0,0,0,0,0,0,148652
63343,0,31912,1,0,0,0,0,0,0,0,0,148653
63344,0,31912,1,0,0,0,0,0,0,0,0,148654
63345,0,31912,1,0,0,0,0,0,0,0,0,148655
63346,0,31912,1,0,0,0,0,0,0,0,0,148656
63347,0,31993,1,0,0,0,0,0,0,0,0,148676
63348,0,34196,1,0,0,0,0,0,0,0,0,148677
63349,0,34196,1,0,0,0,0,0,0,0,0,148681
63350,0,34214,1,0,0,0,0,0,0,0,0,148720
63351,0,34214,1,0,0,0,0,0,0,0,0,148726
63352,0,34214,1,0,0,0,0,0,0,0,0,148727
63353,0,34313,1,0,0,0,0,0,0,0,0,148980
63354,0,34314,1,0,0,0,0,0,0,0,0,148982
63355,0,34315,1,0,0,0,0,0,0,0,0,148983
63356,0,34633,1,0,0,0,0,0,0,0,0,149757
63359,0,34857,1,0,0,0,0,0,0,0,0,150417
63360,0,34897,1,0,0,0,0,0,0,0,0,150490
63361,0,34897,1,0,0,0,0,0,0,0,0,150493
63362,0,34898,1,0,0,0,0,0,0,0,0,150496
63363,0,34900,1,0,0,0,0,0,0,0,0,150498
63364,0,34899,1,0,0,0,0,0,0,0,0,150500
63365,0,34901,1,0,0,0,0,0,0,0,0,150502
63366,0,34906,1,0,0,0,0,0,0,0,0,150511
63367,0,34909,1,0,0,0,0,0,0,0,0,150516
63368,0,34911,1,0,0,0,0,0,0,0,0,150515
63369,0,34910,1,0,0,0,0,0,0,0,0,150523
63370,0,35011,1,0,0,0,0,0,0,0,0,150749
63371,0,35010,1,0,0,0,0,0,0,0,0,150750
63372,0,35025,1,0,0,0,0,0,0,0,0,150762
63373,0,35033,1,0,0,0,0,0,0,0,0,150781
63374,0,35034,1,0,0,0,0,0,0,0,0,150782
63375,0,35533,1,0,0,0,0,0,0,0,0,150801
63376,0,406,1,0,0,0,0,0,0,0,0,150807
63377,0,17038,1,0,0,0,0,0,0,0,0,150811
63378,0,11162,1,0,0,0,0,0,0,0,0,150813
63379,0,35055,1,0,0,0,0,0,0,0,0,150816
63380,0,33663,1,0,0,0,0,0,0,0,0,147328
63381,0,33658,1,0,0,0,0,0,0,0,0,147404
63382,0,34424,1,0,0,0,0,0,0,0,0,147476
63383,0,33678,1,0,0,0,0,0,0,0,0,147482
63384,0,33709,1,0,0,0,0,0,0,0,0,147514
63386,0,12369,1,0,0,0,0,0,0,0,0,148071
63388,0,12369,1,0,0,0,0,0,0,0,0,148074
63391,0,12369,1,0,0,0,0,0,0,0,0,148079
63392,0,12369,1,0,0,0,0,0,0,0,0,148080
63402,0,34505,1,0,0,0,0,0,0,0,0,149453
63403,0,9477,1,0,0,0,0,0,0,0,0,149458
63404,0,34515,1,0,0,0,0,0,0,0,0,149477
63405,0,23609,1,0,0,0,0,0,0,0,0,149482
63413,0,34817,1,0,0,0,0,0,0,0,0,150261
63414,0,13986,1,0,0,0,0,0,0,0,0,150539
63415,0,34964,1,0,0,0,0,0,0,0,0,150641
63416,0,34969,1,0,0,0,0,0,0,0,0,150650
63417,0,34830,1,0,0,0,0,0,0,0,0,150651
63418,0,34971,1,0,0,0,0,0,0,0,0,150658
63419,0,34999,1,0,0,0,0,0,0,0,0,150711
63420,0,35000,1,0,0,0,0,0,0,0,0,150712
63421,0,35006,1,0,0,0,0,0,0,0,0,150735
63422,0,35008,1,0,0,0,0,0,0,0,0,150744
63423,0,35189,1,0,0,0,0,0,0,0,0,150748
63424,0,35028,1,0,0,0,0,0,0,0,0,150768
63425,0,35031,1,0,0,0,0,0,0,0,0,150774
63426,0,35043,1,0,0,0,0,0,0,0,0,150792
63427,0,35051,1,0,0,0,0,0,0,0,0,150809
63428,0,215,1,0,0,0,0,0,0,0,0,151084
63429,0,215,1,0,0,0,0,0,0,0,0,151085
63430,0,35269,1,0,0,0,0,0,0,0,0,151342
63431,0,35270,1,0,0,0,0,0,0,0,0,151344
63432,0,909,1,0,0,0,0,0,0,0,0,151482
63433,0,35302,1,0,0,0,0,0,0,0,0,151485
63434,0,35303,1,0,0,0,0,0,0,0,0,151488
63435,0,35281,1,0,0,0,0,0,0,0,0,151492
63436,0,35277,1,0,0,0,0,0,0,0,0,151495
63437,0,35304,1,0,0,0,0,0,0,0,0,151498
63438,0,35305,1,0,0,0,0,0,0,0,0,151501
63439,0,516,1,0,0,0,0,0,0,0,0,151503
63440,0,35574,1,0,0,0,0,0,0,0,0,151506
63441,0,353,1,0,0,0,0,0,0,0,0,147124
63442,0,120963,1,0,0,0,0,0,0,0,0,148039
63443,0,833,1,0,0,0,0,0,0,0,0,148447
63444,0,34213,1,0,0,0,0,0,0,0,0,148718
63445,0,34251,1,0,0,0,0,0,0,0,0,148806
63446,0,35513,1,0,0,0,0,0,0,0,0,149174
63447,0,34388,1,0,0,0,0,0,0,0,0,149179
63448,0,34391,1,0,0,0,0,0,0,0,0,149181
63449,0,34392,1,0,0,0,0,0,0,0,0,149183
63450,0,34392,1,0,0,0,0,0,0,0,0,149184
63451,0,34393,1,0,0,0,0,0,0,0,0,149185
63452,0,35514,1,0,0,0,0,0,0,0,0,149186
63453,0,34396,1,0,0,0,0,0,0,0,0,149197
63454,0,34397,1,0,0,0,0,0,0,0,0,149198
63455,0,34626,1,0,0,0,0,0,0,0,0,149212
63456,0,29,1,0,0,0,0,0,0,0,0,149225
63457,0,34410,1,0,0,0,0,0,0,0,0,149236
63458,0,34411,1,0,0,0,0,0,0,0,0,149237
63459,0,34411,1,0,0,0,0,0,0,0,0,149238
63460,0,34411,1,0,0,0,0,0,0,0,0,149239
63461,0,34441,1,0,0,0,0,0,0,0,0,149240
63462,0,36312,1,0,0,0,0,0,0,0,0,149511
63463,0,34621,1,0,0,0,0,0,0,0,0,149697
63464,0,30089,1,0,0,0,0,0,0,0,0,149957
63465,0,36285,1,0,0,0,0,0,0,0,0,149962
63466,0,215,1,0,0,0,0,0,0,0,0,150033
63467,0,34741,1,0,0,0,0,0,0,0,0,150037
63468,0,24137,1,0,0,0,0,0,0,0,0,150082
63469,0,35069,1,0,0,0,0,0,0,0,0,150100
63471,0,34778,1,0,0,0,0,0,0,0,0,150108
63472,0,34776,1,0,0,0,0,0,0,0,0,150130
63473,0,33505,1,0,0,0,0,0,0,0,0,146995
63474,0,33492,1,0,0,0,0,0,0,0,0,147141
63475,0,34576,1,0,0,0,0,0,0,0,0,147155
63476,0,12439,1,0,0,0,0,0,0,0,0,147169
63477,0,33691,1,0,0,0,0,0,0,0,0,147178
63478,0,33691,1,0,0,0,0,0,0,0,0,147181
63479,0,33691,1,0,0,0,0,0,0,0,0,147182
63480,0,33557,1,0,0,0,0,0,0,0,0,147185
63481,0,34214,1,0,0,0,0,0,0,0,0,148984
63482,0,33691,1,0,0,0,0,0,0,0,0,147189
63483,0,33691,1,0,0,0,0,0,0,0,0,147191
63484,0,34335,1,0,0,0,0,0,0,0,0,147213
63485,0,34261,1,0,0,0,0,0,0,0,0,148561
63486,0,34165,1,0,0,0,0,0,0,0,0,148594
63487,0,17792,1,0,0,0,0,0,0,0,0,148608
63488,0,215,1,0,0,0,0,0,0,0,0,149173
63489,0,8855,1,0,0,0,0,0,0,0,0,149394
63490,0,34480,1,0,0,0,0,0,0,0,0,149399
63491,0,34481,1,0,0,0,0,0,0,0,0,149400
63492,0,34484,1,0,0,0,0,0,0,0,0,149404
63493,0,34485,1,0,0,0,0,0,0,0,0,149405
63494,0,33333,1,0,0,0,0,0,0,0,0,149416
63495,0,35058,1,0,0,0,0,0,0,0,0,150823
63496,0,35066,1,0,0,0,0,0,0,0,0,150847
63497,0,35075,1,0,0,0,0,0,0,0,0,150867
63498,0,35085,1,0,0,0,0,0,0,0,0,150888
63499,0,35093,1,0,0,0,0,0,0,0,0,150905
63500,0,45062,1,0,0,0,0,0,0,0,0,151002
63501,0,35138,1,0,0,0,0,0,0,0,0,151014
63502,0,35136,1,0,0,0,0,0,0,0,0,151015
63503,0,35102,1,0,0,0,0,0,0,0,0,151064
63504,0,35156,1,0,0,0,0,0,0,0,0,151073
63505,0,35159,1,0,0,0,0,0,0,0,0,151078
63506,0,35161,1,0,0,0,0,0,0,0,0,151080
63507,0,35163,1,0,0,0,0,0,0,0,0,151090
63508,0,35164,1,0,0,0,0,0,0,0,0,151091
63509,0,35165,1,0,0,0,0,0,0,0,0,151093
63510,0,35171,1,0,0,0,0,0,0,0,0,151105
63511,0,35172,1,0,0,0,0,0,0,0,0,151107
63512,0,35174,1,0,0,0,0,0,0,0,0,151117
63513,0,35175,1,0,0,0,0,0,0,0,0,151121
63515,0,40539,1,0,0,0,0,0,0,0,0,151131
63516,0,35183,1,0,0,0,0,0,0,0,0,151132
63517,0,35195,1,0,0,0,0,0,0,0,0,151156
63518,0,29419,1,0,0,0,0,0,0,0,0,151171
63519,0,35199,1,0,0,0,0,0,0,0,0,151175
63520,0,35222,1,0,0,0,0,0,0,0,0,151191
63521,0,43050,1,0,0,0,0,0,0,0,0,151203
63522,0,35211,1,0,0,0,0,0,0,0,0,151218
63523,0,35218,1,0,0,0,0,0,0,0,0,151223
63524,0,35220,1,0,0,0,0,0,0,0,0,151225
63525,0,33412,1,0,0,0,0,0,0,0,0,146605
63526,0,33394,1,0,0,0,0,0,0,0,0,146606
63527,0,33401,1,0,0,0,0,0,0,0,0,146621
63528,0,33133,1,0,0,0,0,0,0,0,0,147143
63529,0,33133,1,0,0,0,0,0,0,0,0,147144
63530,0,33483,1,0,0,0,0,0,0,0,0,147146
63531,0,33546,1,0,0,0,0,0,0,0,0,147152
63532,0,33551,1,0,0,0,0,0,0,0,0,147180
63533,0,215,1,0,0,0,0,0,0,0,0,147433
63534,0,215,1,0,0,0,0,0,0,0,0,147434
63535,0,215,1,0,0,0,0,0,0,0,0,147435
63536,0,69661,1,0,0,0,0,0,0,0,0,147490
63538,0,16807,1,0,0,0,0,0,0,0,0,147596
63539,0,33952,1,0,0,0,0,0,0,0,0,147977
63540,0,33893,1,0,0,0,0,0,0,0,0,147978
63541,0,33952,1,0,0,0,0,0,0,0,0,147980
63542,0,33893,1,0,0,0,0,0,0,0,0,147981
63543,0,33934,1,0,0,0,0,0,0,0,0,148064
63544,0,33951,1,0,0,0,0,0,0,0,0,148105
63545,0,33949,1,0,0,0,0,0,0,0,0,148109
63546,0,39693,1,0,0,0,0,0,0,0,0,148111
63547,0,39692,1,0,0,0,0,0,0,0,0,148112
63548,0,12369,1,0,0,0,0,0,0,0,0,148114
63549,0,39691,1,0,0,0,0,0,0,0,0,148118
63550,0,33959,1,0,0,0,0,0,0,0,0,148133
63551,0,33961,1,0,0,0,0,0,0,0,0,148136
63552,0,33967,1,0,0,0,0,0,0,0,0,148144
63553,0,33728,1,0,0,0,0,0,0,0,0,148145
63565,0,10130,1,0,0,0,0,0,0,0,0,148266
63569,0,10130,1,0,0,0,0,0,0,0,0,148270
63570,0,10130,1,0,0,0,0,0,0,0,0,148271
63573,0,10130,1,0,0,0,0,0,0,0,0,148274
63574,0,10130,1,0,0,0,0,0,0,0,0,148275
63575,0,10130,1,0,0,0,0,0,0,0,0,148276
63577,0,10130,1,0,0,0,0,0,0,0,0,148278
63580,0,33451,1,0,0,0,0,0,0,0,0,146848
63581,0,33804,1,0,0,0,0,0,0,0,0,146849
63582,0,33472,1,0,0,0,0,0,0,0,0,146897
63583,0,33555,1,0,0,0,0,0,0,0,0,147207
63584,0,33476,1,0,0,0,0,0,0,0,0,146899
63585,0,33467,1,0,0,0,0,0,0,0,0,146901
63586,0,33465,1,0,0,0,0,0,0,0,0,146864
63587,0,33466,1,0,0,0,0,0,0,0,0,146868
63588,0,33467,1,0,0,0,0,0,0,0,0,146872
63589,0,33553,1,0,0,0,0,0,0,0,0,147186
63590,0,33556,1,0,0,0,0,0,0,0,0,147199
63591,0,33559,1,0,0,0,0,0,0,0,0,147210
63592,0,33561,1,0,0,0,0,0,0,0,0,147211
63593,0,8533,1,0,0,0,0,0,0,0,0,147536
63594,0,33443,1,0,0,0,0,0,0,0,0,147552
63595,0,33714,1,0,0,0,0,0,0,0,0,147580
63596,0,33722,1,0,0,0,0,0,0,0,0,145688
63597,0,29,1,0,0,0,0,0,0,0,0,147640
63598,0,33741,1,0,0,0,0,0,0,0,0,147642
63599,0,33742,1,0,0,0,0,0,0,0,0,147644
63600,0,33747,1,0,0,0,0,0,0,0,0,147647
63601,0,33746,1,0,0,0,0,0,0,0,0,147648
63602,0,33112,1,0,0,0,0,0,0,0,0,147657
63603,0,37048,1,0,0,0,0,0,0,0,0,147664
63604,0,37047,1,0,0,0,0,0,0,0,0,147675
63605,0,34279,1,0,0,0,0,0,0,0,0,148881
63606,0,34283,1,0,0,0,0,0,0,0,0,148888
63607,0,34312,1,0,0,0,0,0,0,0,0,148890
63608,0,34348,1,0,0,0,0,0,0,0,0,149049
63609,0,34386,1,0,0,0,0,0,0,0,0,147092
63610,0,34387,1,0,0,0,0,0,0,0,0,149170
63611,0,34469,1,0,0,0,0,0,0,0,0,149368
63612,0,34468,1,0,0,0,0,0,0,0,0,149369
63613,0,34405,1,0,0,0,0,0,0,0,0,149380
63614,0,34407,1,0,0,0,0,0,0,0,0,149381
63615,0,34474,1,0,0,0,0,0,0,0,0,149388
63616,0,34476,1,0,0,0,0,0,0,0,0,149391
63617,0,34478,1,0,0,0,0,0,0,0,0,149393
63618,0,34501,1,0,0,0,0,0,0,0,0,149411
63619,0,34506,1,0,0,0,0,0,0,0,0,149420
63620,0,34497,1,0,0,0,0,0,0,0,0,149431
63621,0,34760,1,0,0,0,0,0,0,0,0,150086
63622,0,33486,1,0,0,0,0,0,0,0,0,146926
63628,0,33614,1,0,0,0,0,0,0,0,0,147296
63629,0,33636,1,0,0,0,0,0,0,0,0,147375
63630,0,33639,1,0,0,0,0,0,0,0,0,147376
63631,0,33637,1,0,0,0,0,0,0,0,0,147377
63632,0,33638,1,0,0,0,0,0,0,0,0,147378
63633,0,33718,1,0,0,0,0,0,0,0,0,147588
63634,0,34275,1,0,0,0,0,0,0,0,0,148865
63635,0,34276,1,0,0,0,0,0,0,0,0,148867
63636,0,173,1,0,0,0,0,0,0,0,0,148952
63637,0,34405,1,0,0,0,0,0,0,0,0,149206
63638,0,34407,1,0,0,0,0,0,0,0,0,149224
63641,0,34405,1,0,0,0,0,0,0,0,0,149257
63642,0,34407,1,0,0,0,0,0,0,0,0,149258
63643,0,34405,1,0,0,0,0,0,0,0,0,149265
63644,0,34407,1,0,0,0,0,0,0,0,0,149266
63645,0,33354,1,0,0,0,0,0,0,0,0,146501
63646,0,33353,1,0,0,0,0,0,0,0,0,146511
63647,0,20461,1,0,0,0,0,0,0,0,0,146527
63648,0,33498,1,0,0,0,0,0,0,0,0,146886
63649,0,33471,1,0,0,0,0,0,0,0,0,146895
63650,0,33515,1,0,0,0,0,0,0,0,0,147037
63651,0,33864,1,0,0,0,0,0,0,0,0,147868
63652,0,33865,1,0,0,0,0,0,0,0,0,147876
63653,0,33866,1,0,0,0,0,0,0,0,0,147877
63654,0,34061,1,0,0,0,0,0,0,0,0,148420
63655,0,34067,1,0,0,0,0,0,0,0,0,148430
63658,0,34284,1,0,0,0,0,0,0,0,0,148900
63659,0,34339,1,0,0,0,0,0,0,0,0,148928
63660,0,34338,1,0,0,0,0,0,0,0,0,148929
63661,0,34705,1,0,0,0,0,0,0,0,0,149947
63662,0,34706,1,0,0,0,0,0,0,0,0,149949
63663,0,34711,1,0,0,0,0,0,0,0,0,149955
63664,0,34757,1,0,0,0,0,0,0,0,0,150078
63665,0,34753,1,0,0,0,0,0,0,0,0,150076
63666,0,35056,1,0,0,0,0,0,0,0,0,150819
63667,0,35057,1,0,0,0,0,0,0,0,0,150821
63669,0,35224,1,0,0,0,0,0,0,0,0,151231
63670,0,35225,1,0,0,0,0,0,0,0,0,151233
63671,0,35238,1,0,0,0,0,0,0,0,0,151253
63672,0,35393,1,0,0,0,0,0,0,0,0,151272
63673,0,35069,1,0,0,0,0,0,0,0,0,151274
63674,0,35241,1,0,0,0,0,0,0,0,0,151286
63675,0,35247,1,0,0,0,0,0,0,0,0,151293
63676,0,35252,1,0,0,0,0,0,0,0,0,151312
63677,0,35264,1,0,0,0,0,0,0,0,0,151323
63678,0,19452,1,0,0,0,0,0,0,0,0,151330
63679,0,16163,1,0,0,0,0,0,0,0,0,151339
63680,0,31942,1,0,0,0,0,0,0,0,0,151359
63681,0,33194,1,0,0,0,0,0,0,0,0,146503
63682,0,33352,1,0,0,0,0,0,0,0,0,146504
63683,0,33362,1,0,0,0,0,0,0,0,0,146544
63684,0,33363,1,0,0,0,0,0,0,0,0,146545
63685,0,33367,1,0,0,0,0,0,0,0,0,146551
63686,0,33368,1,0,0,0,0,0,0,0,0,146552
63687,0,33369,1,0,0,0,0,0,0,0,0,146553
63688,0,33370,1,0,0,0,0,0,0,0,0,146554
63689,0,33374,1,0,0,0,0,0,0,0,0,146559
63690,0,33377,1,0,0,0,0,0,0,0,0,146572
63691,0,749,1,0,0,0,0,0,0,0,0,147656
63692,0,33941,1,0,0,0,0,0,0,0,0,148089
63693,0,10130,1,0,0,0,0,0,0,0,0,148281
63694,0,10130,1,0,0,0,0,0,0,0,0,148282
63704,0,10130,1,0,0,0,0,0,0,0,0,148292
63705,0,34014,1,0,0,0,0,0,0,0,0,148319
63706,0,34070,1,0,0,0,0,0,0,0,0,148433
63707,0,74,1,0,0,0,0,0,0,0,0,148736
63708,0,34214,1,0,0,0,0,0,0,0,0,148744
63709,0,34214,1,0,0,0,0,0,0,0,0,148745
63710,0,34214,1,0,0,0,0,0,0,0,0,148747
63711,0,34214,1,0,0,0,0,0,0,0,0,148749
63712,0,34380,1,0,0,0,0,0,0,0,0,149149
63713,0,34389,1,0,0,0,0,0,0,0,0,149178
63714,0,34390,1,0,0,0,0,0,0,0,0,149180
63715,0,34120,1,0,0,0,0,0,0,0,0,149187
63716,0,34120,1,0,0,0,0,0,0,0,0,149188
63717,0,34452,1,0,0,0,0,0,0,0,0,149333
63718,0,34455,1,0,0,0,0,0,0,0,0,149335
63719,0,34453,1,0,0,0,0,0,0,0,0,149339
63720,0,34458,1,0,0,0,0,0,0,0,0,149345
63721,0,34459,1,0,0,0,0,0,0,0,0,149346
63722,0,34462,1,0,0,0,0,0,0,0,0,149349
63723,0,34463,1,0,0,0,0,0,0,0,0,149350
63724,0,9226,1,0,0,0,0,0,0,0,0,149498
63725,0,34522,1,0,0,0,0,0,0,0,0,149502
63728,0,34681,1,0,0,0,0,0,0,0,0,149886
63729,0,33480,1,0,0,0,0,0,0,0,0,146907
63730,0,33930,1,0,0,0,0,0,0,0,0,148029
63731,0,33939,1,0,0,0,0,0,0,0,0,148033
63732,0,7644,1,0,0,0,0,0,0,0,0,148392
63733,0,1709,1,0,0,0,0,0,0,0,0,148396
63734,0,34073,1,0,0,0,0,0,0,0,0,148417
63735,0,34434,1,0,0,0,0,0,0,0,0,149287
63736,0,34436,1,0,0,0,0,0,0,0,0,149292
63737,0,34437,1,0,0,0,0,0,0,0,0,149295
63738,0,34439,1,0,0,0,0,0,0,0,0,149300
63741,0,34790,1,0,0,0,0,0,0,0,0,150190
63742,0,34779,1,0,0,0,0,0,0,0,0,150146
63743,0,34785,1,0,0,0,0,0,0,0,0,150149
63744,0,9771,1,0,0,0,0,0,0,0,0,150202
63745,0,34799,1,0,0,0,0,0,0,0,0,150209
63746,0,10438,1,0,0,0,0,0,0,0,0,150243
63747,0,34820,1,0,0,0,0,0,0,0,0,150244
63748,0,34814,1,0,0,0,0,0,0,0,0,150248
63749,0,34816,1,0,0,0,0,0,0,0,0,150252
63750,0,34880,1,0,0,0,0,0,0,0,0,150452
63753,0,34907,1,0,0,0,0,0,0,0,0,150512
63754,0,34914,1,0,0,0,0,0,0,0,0,150535
63755,0,34932,1,0,0,0,0,0,0,0,0,150558
63758,0,36232,1,0,0,0,0,0,0,0,0,151510
63759,0,35303,1,0,0,0,0,0,0,0,0,151515
63760,0,35303,1,0,0,0,0,0,0,0,0,151516
63761,0,35303,1,0,0,0,0,0,0,0,0,151518
63762,0,35585,1,0,0,0,0,0,0,0,0,151523
63763,0,35306,1,0,0,0,0,0,0,0,0,151525
63764,0,35307,1,0,0,0,0,0,0,0,0,151530
63765,0,30017,1,0,0,0,0,0,0,0,0,151534
63766,0,35310,1,0,0,0,0,0,0,0,0,151538
63767,0,35311,1,0,0,0,0,0,0,0,0,151539
63768,0,35312,1,0,0,0,0,0,0,0,0,151540
63769,0,35319,1,0,0,0,0,0,0,0,0,151541
63770,0,35318,1,0,0,0,0,0,0,0,0,151542
63771,0,35315,1,0,0,0,0,0,0,0,0,151543
63772,0,35317,1,0,0,0,0,0,0,0,0,151546
63773,0,35429,1,0,0,0,0,0,0,0,0,151553
63774,0,35321,1,0,0,0,0,0,0,0,0,151555
63775,0,36470,1,0,0,0,0,0,0,0,0,147399
63776,0,12586,1,0,0,0,0,0,0,0,0,148238
63777,0,34180,1,0,0,0,0,0,0,0,0,148563
63778,0,34180,1,0,0,0,0,0,0,0,0,148564
63779,0,34229,1,0,0,0,0,0,0,0,0,148613
63780,0,34184,1,0,0,0,0,0,0,0,0,148661
63781,0,34185,1,0,0,0,0,0,0,0,0,148662
63782,0,34188,1,0,0,0,0,0,0,0,0,148666
63783,0,34189,1,0,0,0,0,0,0,0,0,148667
63784,0,34190,1,0,0,0,0,0,0,0,0,148668
63785,0,34191,1,0,0,0,0,0,0,0,0,148669
63786,0,34192,1,0,0,0,0,0,0,0,0,148670
63787,0,34193,1,0,0,0,0,0,0,0,0,148671
63788,0,34194,1,0,0,0,0,0,0,0,0,148672
63789,0,34195,1,0,0,0,0,0,0,0,0,148673
63790,0,34197,1,0,0,0,0,0,0,0,0,148679
63791,0,34198,1,0,0,0,0,0,0,0,0,148680
63792,0,34183,1,0,0,0,0,0,0,0,0,148682
63793,0,34215,1,0,0,0,0,0,0,0,0,148741
63794,0,34237,1,0,0,0,0,0,0,0,0,148788
63795,0,34233,1,0,0,0,0,0,0,0,0,148785
63796,0,19459,1,0,0,0,0,0,0,0,0,148893
63797,0,34405,1,0,0,0,0,0,0,0,0,149271
63798,0,34407,1,0,0,0,0,0,0,0,0,149272
63799,0,34293,1,0,0,0,0,0,0,0,0,148921
63800,0,121,1,0,0,0,0,0,0,0,0,148941
63801,0,34421,1,0,0,0,0,0,0,0,0,148942
63802,0,34456,1,0,0,0,0,0,0,0,0,149340
63804,0,34738,1,0,0,0,0,0,0,0,0,150029
63805,0,34740,1,0,0,0,0,0,0,0,0,150043
63806,0,34765,1,0,0,0,0,0,0,0,0,150099
63807,0,34768,1,0,0,0,0,0,0,0,0,150103
63808,0,19,1,0,0,0,0,0,0,0,0,150106
63809,0,33347,1,0,0,0,0,0,0,0,0,146500
63810,0,32596,1,0,0,0,0,0,0,0,0,146529
63811,0,34222,1,0,0,0,0,0,0,0,0,147042
63812,0,33504,1,0,0,0,0,0,0,0,0,146991
63813,0,33506,1,0,0,0,0,0,0,0,0,146992
63814,0,15762,1,0,0,0,0,0,0,0,0,147505
63815,0,33929,1,0,0,0,0,0,0,0,0,147043
63816,0,34239,1,0,0,0,0,0,0,0,0,147068
63817,0,33543,1,0,0,0,0,0,0,0,0,147137
63818,0,33676,1,0,0,0,0,0,0,0,0,147351
63819,0,34366,1,0,0,0,0,0,0,0,0,147508
63820,0,34351,1,0,0,0,0,0,0,0,0,147549
63821,0,32,1,0,0,0,0,0,0,0,0,148525
63822,0,684,1,0,0,0,0,0,0,0,0,148526
63823,0,353,1,0,0,0,0,0,0,0,0,148527
63824,0,34123,1,0,0,0,0,0,0,0,0,148528
63825,0,34124,1,0,0,0,0,0,0,0,0,148529
63826,0,353,1,0,0,0,0,0,0,0,0,148530
63827,0,34125,1,0,0,0,0,0,0,0,0,148533
63828,0,33774,1,0,0,0,0,0,0,0,0,148534
63829,0,34126,1,0,0,0,0,0,0,0,0,148535
63830,0,34127,1,0,0,0,0,0,0,0,0,148537
63831,0,34128,1,0,0,0,0,0,0,0,34864,148538
63832,0,34129,1,0,0,0,0,0,0,0,0,148543
63833,0,34130,1,0,0,0,0,0,0,0,0,148544
63834,0,34131,1,0,0,0,0,0,0,0,0,148545
63835,0,34132,1,0,0,0,0,0,0,0,0,148546
63836,0,13851,1,0,0,0,0,0,0,0,0,148547
63837,0,13851,1,0,0,0,0,0,0,0,0,148548
63838,0,13851,1,0,0,0,0,0,0,0,0,148549
63839,0,13851,1,0,0,0,0,0,0,0,0,148550
63840,0,353,1,0,0,0,0,0,0,0,0,148551
63841,0,353,1,0,0,0,0,0,0,0,0,148552
63842,0,13851,1,0,0,0,0,0,0,0,0,148684
63843,0,34207,1,0,0,0,0,0,0,0,0,148705
63844,0,42922,1,0,0,0,0,0,0,0,0,148822
63845,0,34399,1,0,0,0,0,0,0,0,0,149207
63846,0,34400,1,0,0,0,0,0,0,0,0,149209
63847,0,34401,1,0,0,0,0,0,0,0,0,149213
63848,0,34623,1,0,0,0,0,0,0,0,0,149734
63851,0,33389,1,0,0,0,0,0,0,0,0,146590
63852,0,33392,1,0,0,0,0,0,0,0,0,146604
63853,0,33490,1,0,0,0,0,0,0,0,0,146942
63854,0,39689,1,0,0,0,0,0,0,0,0,147732
63855,0,34178,1,0,0,0,0,0,0,0,0,148623
63856,0,34179,1,0,0,0,0,0,0,0,0,148624
63857,0,34236,1,0,0,0,0,0,0,0,0,148626
63858,0,3886,1,0,0,0,0,0,0,0,0,148627
63860,0,34585,1,0,0,0,0,0,0,0,0,149656
63861,0,34586,1,0,0,0,0,0,0,0,0,149657
63862,0,34618,1,0,0,0,0,0,0,0,0,149744
