ID,ItemContext,ChildItemBonusTreeID,ChildItemBonusListID,ChildItemLevelSelectorID,ChildItemBonusListGroupID,IblGroupPointsModSetID,MinMythicPlusLevel,MaxMythicPlusLevel,ItemCreationContextGroupID,Flags,ParentItemBonusTreeID
26242,0,0,12722,0,0,0,0,0,0,0,5669
26243,0,0,12723,0,0,0,0,0,0,0,5669
26244,0,0,12724,0,0,0,0,0,0,0,5669
26245,0,0,12725,0,0,0,0,0,0,0,5669
26246,0,0,12726,0,0,0,0,0,0,0,5669
26247,0,0,12727,0,0,0,0,0,0,0,5669
26248,0,0,12728,0,0,0,0,0,0,0,5669
26249,0,0,12729,0,0,0,0,0,0,0,5669
26250,0,0,12730,0,0,0,0,0,0,0,5669
26251,0,0,12731,0,0,0,0,0,0,0,5669
26252,0,0,12732,0,0,0,0,0,0,0,5669
26253,0,0,12733,0,0,0,0,0,0,0,5669
26254,0,0,12740,0,0,0,0,0,0,0,5669
26255,0,0,12741,0,0,0,0,0,0,0,5669
26256,0,0,12742,0,0,0,0,0,0,0,5669
26257,0,0,12743,0,0,0,0,0,0,0,5669
26258,0,0,12744,0,0,0,0,0,0,0,5669
26259,0,0,12752,0,0,0,0,0,0,0,5669
26260,0,0,12755,0,0,0,0,0,0,0,5669
26261,0,0,12919,0,0,0,0,0,0,0,5669
26262,0,0,12759,0,0,0,0,0,0,0,5669
26263,0,0,12911,0,0,0,0,0,0,0,5669
26264,0,0,12914,0,0,0,0,0,0,0,5669
26265,0,0,12915,0,0,0,0,0,0,0,5669
26266,0,0,12751,0,0,0,0,0,0,0,5669
26267,0,0,12918,0,0,0,0,0,0,0,5669
26268,0,0,12905,0,0,0,0,0,0,0,5669
26269,0,0,12907,0,0,0,0,0,0,0,5669
26270,0,0,12909,0,0,0,0,0,0,0,5669
26271,0,0,12718,0,0,0,0,0,0,0,5670
26272,0,0,12719,0,0,0,0,0,0,0,5670
26273,0,0,12720,0,0,0,0,0,0,0,5670
26274,0,0,12721,0,0,0,0,0,0,0,5670
26275,0,0,12722,0,0,0,0,0,0,0,5670
26276,0,0,12723,0,0,0,0,0,0,0,5670
26277,0,0,12724,0,0,0,0,0,0,0,5670
26278,0,0,12725,0,0,0,0,0,0,0,5670
26279,0,0,12726,0,0,0,0,0,0,0,5670
26280,0,0,12727,0,0,0,0,0,0,0,5670
26281,0,0,12728,0,0,0,0,0,0,0,5670
26282,0,0,12729,0,0,0,0,0,0,0,5670
26283,0,0,12730,0,0,0,0,0,0,0,5670
26284,0,0,12731,0,0,0,0,0,0,0,5670
26285,0,0,12732,0,0,0,0,0,0,0,5670
26286,0,0,12733,0,0,0,0,0,0,0,5670
26287,0,0,12740,0,0,0,0,0,0,0,5670
26288,0,0,12741,0,0,0,0,0,0,0,5670
26289,0,0,12742,0,0,0,0,0,0,0,5670
26290,0,0,12743,0,0,0,0,0,0,0,5670
26291,0,0,12744,0,0,0,0,0,0,0,5670
26292,0,0,12752,0,0,0,0,0,0,0,5670
26293,0,0,12751,0,0,0,0,0,0,0,5670
26294,0,0,12917,0,0,0,0,0,0,0,5670
26295,0,0,12920,0,0,0,0,0,0,0,5670
26296,0,0,12736,0,0,0,0,0,0,0,5670
26297,0,0,12759,0,0,0,0,0,0,0,5670
26298,0,0,12906,0,0,0,0,0,0,0,5670
26299,0,0,12908,0,0,0,0,0,0,0,5670
26300,0,0,12910,0,0,0,0,0,0,0,5670
26301,0,0,12912,0,0,0,0,0,0,0,5670
26302,0,0,12913,0,0,0,0,0,0,0,5670
26303,0,0,12916,0,0,0,0,0,0,0,5670
26304,0,0,12753,0,0,0,0,0,0,0,5670
26305,0,0,12718,0,0,0,0,0,0,0,5671
26306,0,0,12719,0,0,0,0,0,0,0,5671
26307,0,0,12720,0,0,0,0,0,0,0,5671
26308,0,0,12721,0,0,0,0,0,0,0,5671
26309,0,0,12722,0,0,0,0,0,0,0,5671
26310,0,0,12723,0,0,0,0,0,0,0,5671
26311,0,0,12724,0,0,0,0,0,0,0,5671
26312,0,0,12725,0,0,0,0,0,0,0,5671
26313,0,0,12726,0,0,0,0,0,0,0,5671
26314,0,0,12727,0,0,0,0,0,0,0,5671
26315,0,0,12728,0,0,0,0,0,0,0,5671
26316,0,0,12729,0,0,0,0,0,0,0,5671
26317,0,0,12730,0,0,0,0,0,0,0,5671
26318,0,0,12731,0,0,0,0,0,0,0,5671
26319,0,0,12732,0,0,0,0,0,0,0,5671
26320,0,0,12733,0,0,0,0,0,0,0,5671
26321,0,0,12740,0,0,0,0,0,0,0,5671
26322,0,0,12741,0,0,0,0,0,0,0,5671
26323,0,0,12742,0,0,0,0,0,0,0,5671
26324,0,0,12743,0,0,0,0,0,0,0,5671
26325,0,0,12744,0,0,0,0,0,0,0,5671
26326,0,0,12752,0,0,0,0,0,0,0,5671
26327,0,0,12751,0,0,0,0,0,0,0,5671
26328,0,0,12918,0,0,0,0,0,0,0,5671
26329,0,0,12919,0,0,0,0,0,0,0,5671
26330,0,0,12736,0,0,0,0,0,0,0,5671
26331,0,0,12759,0,0,0,0,0,0,0,5671
26332,0,0,12905,0,0,0,0,0,0,0,5671
26333,0,0,12907,0,0,0,0,0,0,0,5671
26334,0,0,12909,0,0,0,0,0,0,0,5671
26335,0,0,12911,0,0,0,0,0,0,0,5671
26336,0,0,12914,0,0,0,0,0,0,0,5671
26337,0,0,12915,0,0,0,0,0,0,0,5671
26338,0,0,12755,0,0,0,0,0,0,0,5671
26339,0,0,12718,0,0,0,0,0,0,0,5672
26340,0,0,12719,0,0,0,0,0,0,0,5672
26341,0,0,12720,0,0,0,0,0,0,0,5672
26342,0,0,12721,0,0,0,0,0,0,0,5672
26343,0,0,12722,0,0,0,0,0,0,0,5672
26344,0,0,12723,0,0,0,0,0,0,0,5672
26345,0,0,12724,0,0,0,0,0,0,0,5672
26346,0,0,12725,0,0,0,0,0,0,0,5672
26347,0,0,12726,0,0,0,0,0,0,0,5672
26348,0,0,12727,0,0,0,0,0,0,0,5672
26349,0,0,12728,0,0,0,0,0,0,0,5672
26350,0,0,12729,0,0,0,0,0,0,0,5672
26351,0,0,12730,0,0,0,0,0,0,0,5672
26352,0,0,12731,0,0,0,0,0,0,0,5672
26353,0,0,12732,0,0,0,0,0,0,0,5672
26354,0,0,12733,0,0,0,0,0,0,0,5672
26355,0,0,12740,0,0,0,0,0,0,0,5672
26356,0,0,12741,0,0,0,0,0,0,0,5672
26357,0,0,12742,0,0,0,0,0,0,0,5672
26358,0,0,12743,0,0,0,0,0,0,0,5672
26359,0,0,12744,0,0,0,0,0,0,0,5672
26360,0,0,12736,0,0,0,0,0,0,0,5672
26361,0,0,12751,0,0,0,0,0,0,0,5672
26362,0,0,12752,0,0,0,0,0,0,0,5672
26363,0,0,12753,0,0,0,0,0,0,0,5672
26364,0,0,12718,0,0,0,0,0,0,0,5673
26365,0,0,12719,0,0,0,0,0,0,0,5673
26366,0,0,12720,0,0,0,0,0,0,0,5673
26367,0,0,12730,0,0,0,0,0,0,0,5673
26368,0,0,12731,0,0,0,0,0,0,0,5673
26369,0,0,12729,0,0,0,0,0,0,0,5673
26370,0,0,12756,0,0,0,0,0,0,0,5673
26371,0,0,12757,0,0,0,0,0,0,0,5673
26372,0,0,12758,0,0,0,0,0,0,0,5673
26373,0,0,12759,0,0,0,0,0,0,0,5673
26374,0,0,12761,0,0,0,0,0,0,0,5673
26375,0,0,12734,0,0,0,0,0,0,0,5673
26376,0,0,12735,0,0,0,0,0,0,0,5673
26377,0,0,12740,0,0,0,0,0,0,0,5673
26378,0,0,12741,0,0,0,0,0,0,0,5673
26379,0,0,12742,0,0,0,0,0,0,0,5673
26380,0,0,12743,0,0,0,0,0,0,0,5673
26381,0,0,12744,0,0,0,0,0,0,0,5673
26382,0,0,12745,0,0,0,0,0,0,0,5673
26383,0,0,12746,0,0,0,0,0,0,0,5673
26384,0,0,12747,0,0,0,0,0,0,0,5673
26385,0,0,12748,0,0,0,0,0,0,0,5673
26386,0,0,12749,0,0,0,0,0,0,0,5673
26387,0,0,12750,0,0,0,0,0,0,0,5673
26388,0,0,12737,0,0,0,0,0,0,0,5658
26389,0,0,12738,0,0,0,0,0,0,0,5658
26390,0,0,12739,0,0,0,0,0,0,0,5658
26393,0,0,12745,0,0,0,0,0,0,0,5676
26394,0,0,12746,0,0,0,0,0,0,0,5676
26395,0,0,12747,0,0,0,0,0,0,0,5676
26396,0,0,12748,0,0,0,0,0,0,0,5676
26397,0,0,12749,0,0,0,0,0,0,0,5676
26398,0,0,12750,0,0,0,0,0,0,0,5676
26400,0,0,12923,0,0,0,0,0,0,0,5678
26401,0,0,12924,0,0,0,0,0,0,0,5678
26402,0,0,12929,0,0,0,0,0,0,0,5678
26403,0,0,12925,0,0,0,0,0,0,0,5678
26404,0,0,12926,0,0,0,0,0,0,0,5678
26405,0,0,12927,0,0,0,0,0,0,0,5678
26406,0,0,12928,0,0,0,0,0,0,0,5679
26407,0,0,12930,0,0,0,0,0,0,0,5679
26408,0,0,12931,0,0,0,0,0,0,0,5679
26409,0,0,12932,0,0,0,0,0,0,0,5679
26410,0,0,12933,0,0,0,0,0,0,0,5679
26411,0,0,12934,0,0,0,0,0,0,0,5679
26412,0,0,12745,0,0,0,0,0,0,0,5680
26413,0,0,12746,0,0,0,0,0,0,0,5680
26414,0,0,12747,0,0,0,0,0,0,0,5680
26415,0,0,12748,0,0,0,0,0,0,0,5680
26416,0,0,12749,0,0,0,0,0,0,0,5680
26417,0,0,12750,0,0,0,0,0,0,0,5680
26418,0,0,12751,0,0,0,0,0,0,0,5680
26419,0,0,12752,0,0,0,0,0,0,0,5680
26420,0,0,12753,0,0,0,0,0,0,0,5680
26421,0,0,12923,0,0,0,0,0,0,0,5681
26422,0,0,12924,0,0,0,0,0,0,0,5681
26423,0,0,12929,0,0,0,0,0,0,0,5681
26424,0,0,12925,0,0,0,0,0,0,0,5681
26425,0,0,12926,0,0,0,0,0,0,0,5681
26426,0,0,12927,0,0,0,0,0,0,0,5681
26427,0,0,12935,0,0,0,0,0,0,0,5681
26428,0,0,12936,0,0,0,0,0,0,0,5681
26429,0,0,12937,0,0,0,0,0,0,0,5681
26430,0,0,12928,0,0,0,0,0,0,0,5682
26431,0,0,12930,0,0,0,0,0,0,0,5682
26432,0,0,12931,0,0,0,0,0,0,0,5682
26433,0,0,12932,0,0,0,0,0,0,0,5682
26434,0,0,12933,0,0,0,0,0,0,0,5682
26435,0,0,12934,0,0,0,0,0,0,0,5682
26436,0,0,12940,0,0,0,0,0,0,0,5682
26437,0,0,12941,0,0,0,0,0,0,0,5682
26438,0,0,12942,0,0,0,0,0,0,0,5682
26439,0,0,12745,0,0,0,0,0,0,0,5683
26440,0,0,12746,0,0,0,0,0,0,0,5683
26441,0,0,12747,0,0,0,0,0,0,0,5683
26442,0,0,12748,0,0,0,0,0,0,0,5683
26443,0,0,12749,0,0,0,0,0,0,0,5683
26444,0,0,12750,0,0,0,0,0,0,0,5683
26445,0,0,12751,0,0,0,0,0,0,0,5683
26446,0,0,12752,0,0,0,0,0,0,0,5683
26447,0,0,12755,0,0,0,0,0,0,0,5683
26448,0,0,12928,0,0,0,0,0,0,0,5684
26449,0,0,12930,0,0,0,0,0,0,0,5684
26450,0,0,12931,0,0,0,0,0,0,0,5684
26451,0,0,12932,0,0,0,0,0,0,0,5684
26452,0,0,12933,0,0,0,0,0,0,0,5684
26453,0,0,12934,0,0,0,0,0,0,0,5684
26454,0,0,12940,0,0,0,0,0,0,0,5684
26455,0,0,12941,0,0,0,0,0,0,0,5684
26456,0,0,12944,0,0,0,0,0,0,0,5684
26457,0,0,12923,0,0,0,0,0,0,0,5685
26458,0,0,12924,0,0,0,0,0,0,0,5685
26459,0,0,12929,0,0,0,0,0,0,0,5685
26460,0,0,12925,0,0,0,0,0,0,0,5685
26461,0,0,12926,0,0,0,0,0,0,0,5685
26462,0,0,12927,0,0,0,0,0,0,0,5685
26463,0,0,12935,0,0,0,0,0,0,0,5685
26464,0,0,12936,0,0,0,0,0,0,0,5685
26465,0,0,12939,0,0,0,0,0,0,0,5685
26466,0,0,12748,0,0,0,0,0,0,0,5686
26467,0,0,12749,0,0,0,0,0,0,0,5686
26468,0,0,12750,0,0,0,0,0,0,0,5686
26469,0,0,12752,0,0,0,0,0,0,0,5686
26470,0,0,12755,0,0,0,0,0,0,0,5686
26471,0,0,12736,0,0,0,0,0,0,0,5686
26472,0,0,12753,0,0,0,0,0,0,0,5686
26473,0,0,12754,0,0,0,0,0,0,0,5686
26474,0,0,12925,0,0,0,0,0,0,0,5687
26475,0,0,12926,0,0,0,0,0,0,0,5687
26476,0,0,12927,0,0,0,0,0,0,0,5687
26477,0,0,12936,0,0,0,0,0,0,0,5687
26478,0,0,12939,0,0,0,0,0,0,0,5687
26479,0,0,12937,0,0,0,0,0,0,0,5687
26480,0,0,12938,0,0,0,0,0,0,0,5687
26481,0,0,12932,0,0,0,0,0,0,0,5688
26482,0,0,12933,0,0,0,0,0,0,0,5688
26483,0,0,12934,0,0,0,0,0,0,0,5688
26484,0,0,12941,0,0,0,0,0,0,0,5688
26485,0,0,12944,0,0,0,0,0,0,0,5688
26486,0,0,12942,0,0,0,0,0,0,0,5688
26487,0,0,12943,0,0,0,0,0,0,0,5688
26488,0,0,12945,0,0,0,0,0,0,0,5689
26489,0,0,12946,0,0,0,0,0,0,0,5689
26490,0,0,12947,0,0,0,0,0,0,0,5689
26491,0,0,12948,0,0,0,0,0,0,0,5689
26492,0,0,12949,0,0,0,0,0,0,0,5689
26493,0,0,12950,0,0,0,0,0,0,0,5689
26494,0,0,12951,0,0,0,0,0,0,0,5689
26495,0,0,12952,0,0,0,0,0,0,0,5689
26496,0,0,12953,0,0,0,0,0,0,0,5689
26497,0,0,12954,0,0,0,0,0,0,0,5689
26498,0,0,12956,0,0,0,0,0,0,0,5689
26499,0,0,12955,0,0,0,0,0,0,0,5689
26500,0,0,12957,0,0,0,0,0,0,0,5689
26501,0,0,12958,0,0,0,0,0,0,0,5689
26502,0,0,12959,0,0,0,0,0,0,0,5689
26503,0,0,12960,0,0,0,0,0,0,0,5689
26504,0,0,12961,0,0,0,0,0,0,0,5689
26505,0,0,12962,0,0,0,0,0,0,0,5689
26506,0,0,12963,0,0,0,0,0,0,0,5689
26507,0,0,12964,0,0,0,0,0,0,0,5689
26508,0,0,12965,0,0,0,0,0,0,0,5689
26509,0,0,12966,0,0,0,0,0,0,0,5689
26510,0,0,12967,0,0,0,0,0,0,0,5689
26511,0,0,12968,0,0,0,0,0,0,0,5689
26512,0,0,12969,0,0,0,0,0,0,0,5689
26513,0,0,12970,0,0,0,0,0,0,0,5689
26514,0,0,12971,0,0,0,0,0,0,0,5689
26515,0,0,12972,0,0,0,0,0,0,0,5689
26516,0,0,12973,0,0,0,0,0,0,0,5689
26517,0,0,12974,0,0,0,0,0,0,0,5689
26518,0,0,12975,0,0,0,0,0,0,0,5689
26519,0,0,12976,0,0,0,0,0,0,0,5689
26520,0,0,12945,0,0,0,0,0,0,0,5690
26521,0,0,12946,0,0,0,0,0,0,0,5690
26522,0,0,12947,0,0,0,0,0,0,0,5690
26523,0,0,12957,0,0,0,0,0,0,0,5690
26524,0,0,12958,0,0,0,0,0,0,0,5690
26525,0,0,12955,0,0,0,0,0,0,0,5690
26526,0,0,12977,0,0,0,0,0,0,0,5690
26527,0,0,12978,0,0,0,0,0,0,0,5690
26528,0,0,12979,0,0,0,0,0,0,0,5690
26529,0,0,12968,0,0,0,0,0,0,0,5690
26530,0,0,12980,0,0,0,0,0,0,0,5690
26531,0,0,12961,0,0,0,0,0,0,0,5690
26532,0,0,12962,0,0,0,0,0,0,0,5690
26533,0,0,12963,0,0,0,0,0,0,0,5690
26534,0,0,12964,0,0,0,0,0,0,0,5690
26535,0,0,12965,0,0,0,0,0,0,0,5690
26536,0,0,12966,0,0,0,0,0,0,0,5690
26537,0,0,12967,0,0,0,0,0,0,0,5690
26538,0,0,12981,0,0,0,0,0,0,0,5690
26539,0,0,12982,0,0,0,0,0,0,0,5690
26540,0,0,12983,0,0,0,0,0,0,0,5690
26541,0,0,12969,0,0,0,0,0,0,0,5690
26542,0,0,12970,0,0,0,0,0,0,0,5690
26543,0,0,12971,0,0,0,0,0,0,0,5690
26544,0,0,12945,0,0,0,0,0,0,0,5691
26545,0,0,12946,0,0,0,0,0,0,0,5691
26546,0,0,12947,0,0,0,0,0,0,0,5691
26547,0,0,12948,0,0,0,0,0,0,0,5691
26548,0,0,12949,0,0,0,0,0,0,0,5691
26549,0,0,12950,0,0,0,0,0,0,0,5691
26550,0,0,12951,0,0,0,0,0,0,0,5691
26551,0,0,12952,0,0,0,0,0,0,0,5691
26552,0,0,12953,0,0,0,0,0,0,0,5691
26553,0,0,12954,0,0,0,0,0,0,0,5691
26554,0,0,12956,0,0,0,0,0,0,0,5691
26555,0,0,12955,0,0,0,0,0,0,0,5691
26556,0,0,12957,0,0,0,0,0,0,0,5691
26557,0,0,12958,0,0,0,0,0,0,0,5691
26558,0,0,12959,0,0,0,0,0,0,0,5691
26559,0,0,12960,0,0,0,0,0,0,0,5691
26560,0,0,12961,0,0,0,0,0,0,0,5691
26561,0,0,12962,0,0,0,0,0,0,0,5691
26562,0,0,12963,0,0,0,0,0,0,0,5691
26563,0,0,12964,0,0,0,0,0,0,0,5691
26564,0,0,12965,0,0,0,0,0,0,0,5691
26565,0,0,12966,0,0,0,0,0,0,0,5691
26566,0,0,12967,0,0,0,0,0,0,0,5691
26567,0,0,12984,0,0,0,0,0,0,0,5691
26568,0,0,12981,0,0,0,0,0,0,0,5691
26569,0,0,12982,0,0,0,0,0,0,0,5691
26570,0,0,12983,0,0,0,0,0,0,0,5691
26571,0,0,12969,0,0,0,0,0,0,0,5691
26572,0,0,12970,0,0,0,0,0,0,0,5691
26573,0,0,12971,0,0,0,0,0,0,0,5691
26574,0,0,12985,0,0,0,0,0,0,0,5691
26575,0,0,12972,0,0,0,0,0,0,0,5691
26576,0,0,12973,0,0,0,0,0,0,0,5691
26577,0,0,12945,0,0,0,0,0,0,0,5692
26578,0,0,12946,0,0,0,0,0,0,0,5692
26579,0,0,12947,0,0,0,0,0,0,0,5692
26580,0,0,12948,0,0,0,0,0,0,0,5692
26581,0,0,12949,0,0,0,0,0,0,0,5692
26582,0,0,12950,0,0,0,0,0,0,0,5692
26583,0,0,12951,0,0,0,0,0,0,0,5692
26584,0,0,12952,0,0,0,0,0,0,0,5692
26585,0,0,12953,0,0,0,0,0,0,0,5692
26586,0,0,12954,0,0,0,0,0,0,0,5692
26587,0,0,12956,0,0,0,0,0,0,0,5692
26588,0,0,12955,0,0,0,0,0,0,0,5692
26589,0,0,12957,0,0,0,0,0,0,0,5692
26590,0,0,12958,0,0,0,0,0,0,0,5692
26591,0,0,12959,0,0,0,0,0,0,0,5692
26592,0,0,12960,0,0,0,0,0,0,0,5692
26593,0,0,12961,0,0,0,0,0,0,0,5692
26594,0,0,12962,0,0,0,0,0,0,0,5692
26595,0,0,12974,0,0,0,0,0,0,0,5692
26596,0,0,12963,0,0,0,0,0,0,0,5692
26597,0,0,12964,0,0,0,0,0,0,0,5692
26598,0,0,12965,0,0,0,0,0,0,0,5692
26599,0,0,12966,0,0,0,0,0,0,0,5692
26600,0,0,12967,0,0,0,0,0,0,0,5692
26601,0,0,12977,0,0,0,0,0,0,0,5692
26602,0,0,12984,0,0,0,0,0,0,0,5692
26603,0,0,12981,0,0,0,0,0,0,0,5692
26604,0,0,12982,0,0,0,0,0,0,0,5692
26605,0,0,12983,0,0,0,0,0,0,0,5692
26606,0,0,12969,0,0,0,0,0,0,0,5692
26607,0,0,12970,0,0,0,0,0,0,0,5692
26608,0,0,12971,0,0,0,0,0,0,0,5692
26609,0,0,12985,0,0,0,0,0,0,0,5692
26610,0,0,12972,0,0,0,0,0,0,0,5692
26611,0,0,12975,0,0,0,0,0,0,0,5692
26612,0,0,13098,0,0,0,0,0,0,0,5693
26613,0,0,12986,0,0,0,0,0,0,0,5693
26614,0,0,12987,0,0,0,0,0,0,0,5693
26615,0,0,12988,0,0,0,0,0,0,0,5693
26616,0,0,12989,0,0,0,0,0,0,0,5693
26627,0,0,12992,0,0,0,0,0,0,0,5695
26628,0,0,12993,0,0,0,0,0,0,0,5695
26629,0,0,12994,0,0,0,0,0,0,0,5695
26630,0,0,12995,0,0,0,0,0,0,0,5695
26631,0,0,12996,0,0,0,0,0,0,0,5695
26632,0,0,12997,0,0,0,0,0,0,0,5696
26633,0,0,12998,0,0,0,0,0,0,0,5696
26634,0,0,12999,0,0,0,0,0,0,0,5696
26635,0,0,13000,0,0,0,0,0,0,0,5696
26636,0,0,13001,0,0,0,0,0,0,0,5696
26637,0,0,13002,0,0,0,0,0,0,0,5697
26638,0,0,13003,0,0,0,0,0,0,0,5697
26639,0,0,13004,0,0,0,0,0,0,0,5697
26640,0,0,13005,0,0,0,0,0,0,0,5697
26641,0,0,13006,0,0,0,0,0,0,0,5697
26642,0,0,13007,0,0,0,0,0,0,0,5698
26643,0,0,13008,0,0,0,0,0,0,0,5698
26644,0,0,13004,0,0,0,0,0,0,0,5698
26645,0,0,13009,0,0,0,0,0,0,0,5698
26646,0,0,13011,0,0,0,0,0,0,0,5698
26647,0,0,13012,0,0,0,0,0,0,0,5699
26648,0,0,13013,0,0,0,0,0,0,0,5699
26649,0,0,13014,0,0,0,0,0,0,0,5699
26650,0,0,13015,0,0,0,0,0,0,0,5699
26651,0,0,13016,0,0,0,0,0,0,0,5699
26652,0,0,13017,0,0,0,0,0,0,0,5699
26653,0,0,13018,0,0,0,0,0,0,0,5699
26654,0,0,13019,0,0,0,0,0,0,0,5699
26655,0,0,13020,0,0,0,0,0,0,0,5699
26656,0,0,13021,0,0,0,0,0,0,0,5699
26657,0,0,13022,0,0,0,0,0,0,0,5699
26658,0,0,13023,0,0,0,0,0,0,0,5699
26659,0,0,13024,0,0,0,0,0,0,0,5699
26660,0,0,13025,0,0,0,0,0,0,0,5699
26661,0,0,13026,0,0,0,0,0,0,0,5699
26662,0,0,13027,0,0,0,0,0,0,0,5699
26663,0,0,13028,0,0,0,0,0,0,0,5700
26664,0,0,13029,0,0,0,0,0,0,0,5700
26665,0,0,13030,0,0,0,0,0,0,0,5700
26666,0,0,13031,0,0,0,0,0,0,0,5700
26667,0,0,13032,0,0,0,0,0,0,0,5700
26668,0,0,13033,0,0,0,0,0,0,0,5700
26669,0,0,13034,0,0,0,0,0,0,0,5700
26670,0,0,13035,0,0,0,0,0,0,0,5700
26671,0,0,13036,0,0,0,0,0,0,0,5700
26672,0,0,13037,0,0,0,0,0,0,0,5700
26673,0,0,13038,0,0,0,0,0,0,0,5700
26674,0,0,13039,0,0,0,0,0,0,0,5700
26675,0,0,13040,0,0,0,0,0,0,0,5700
26676,0,0,13041,0,0,0,0,0,0,0,5700
26677,0,0,13042,0,0,0,0,0,0,0,5700
26678,0,0,13043,0,0,0,0,0,0,0,5700
26679,0,0,13028,0,0,0,0,0,0,0,5701
26680,0,0,13029,0,0,0,0,0,0,0,5701
26681,0,0,13044,0,0,0,0,0,0,0,5701
26682,0,0,13045,0,0,0,0,0,0,0,5701
26683,0,0,13046,0,0,0,0,0,0,0,5701
26684,0,0,13047,0,0,0,0,0,0,0,5701
26685,0,0,13048,0,0,0,0,0,0,0,5701
26686,0,0,13049,0,0,0,0,0,0,0,5701
26687,0,0,13050,0,0,0,0,0,0,0,5701
26688,0,0,13051,0,0,0,0,0,0,0,5701
26689,0,0,13052,0,0,0,0,0,0,0,5701
26690,0,0,13053,0,0,0,0,0,0,0,5701
26691,0,0,13054,0,0,0,0,0,0,0,5701
26692,0,0,13055,0,0,0,0,0,0,0,5702
26693,0,0,13056,0,0,0,0,0,0,0,5702
26694,0,0,13057,0,0,0,0,0,0,0,5702
26695,0,0,13058,0,0,0,0,0,0,0,5702
26696,0,0,13059,0,0,0,0,0,0,0,5702
26697,0,0,13060,0,0,0,0,0,0,0,5702
26698,0,0,13061,0,0,0,0,0,0,0,5702
26699,0,0,13062,0,0,0,0,0,0,0,5702
26700,0,0,13063,0,0,0,0,0,0,0,5702
26701,0,0,13064,0,0,0,0,0,0,0,5702
26702,0,0,13065,0,0,0,0,0,0,0,5703
26703,0,0,13066,0,0,0,0,0,0,0,5703
26704,0,0,13067,0,0,0,0,0,0,0,5703
26705,0,0,13068,0,0,0,0,0,0,0,5703
26706,0,0,13069,0,0,0,0,0,0,0,5703
26707,0,0,13070,0,0,0,0,0,0,0,5703
26708,0,0,13071,0,0,0,0,0,0,0,5703
26709,0,0,13072,0,0,0,0,0,0,0,5703
26710,0,0,13073,0,0,0,0,0,0,0,5703
26711,0,0,13074,0,0,0,0,0,0,0,5703
26712,0,0,13075,0,0,0,0,0,0,0,5703
26713,0,0,13076,0,0,0,0,0,0,0,5703
26714,0,0,13077,0,0,0,0,0,0,0,5703
26716,0,0,12992,0,0,0,0,0,0,0,5703
26717,0,0,12993,0,0,0,0,0,0,0,5703
26718,0,0,12994,0,0,0,0,0,0,0,5703
26719,0,0,12995,0,0,0,0,0,0,0,5703
26720,0,0,12996,0,0,0,0,0,0,0,5703
26721,0,0,13078,0,0,0,0,0,0,0,5703
26722,0,0,13079,0,0,0,0,0,0,0,5703
26723,0,0,13080,0,0,0,0,0,0,0,5703
26724,0,0,13081,0,0,0,0,0,0,0,5703
26725,0,0,13082,0,0,0,0,0,0,0,5703
26726,0,0,13083,0,0,0,0,0,0,0,5703
26727,0,0,13002,0,0,0,0,0,0,0,5701
26728,0,0,13003,0,0,0,0,0,0,0,5701
26729,0,0,13004,0,0,0,0,0,0,0,5701
26730,0,0,13005,0,0,0,0,0,0,0,5701
26731,0,0,13006,0,0,0,0,0,0,0,5701
26732,0,0,13084,0,0,0,0,0,0,0,5701
26733,0,0,13085,0,0,0,0,0,0,0,5701
26734,0,0,13086,0,0,0,0,0,0,0,5701
26735,0,0,13087,0,0,0,0,0,0,0,5701
26736,0,0,13088,0,0,0,0,0,0,0,5701
26737,0,0,13041,0,0,0,0,0,0,0,5701
26738,0,0,13012,0,0,0,0,0,0,0,5704
26739,0,0,13013,0,0,0,0,0,0,0,5704
26740,0,0,13089,0,0,0,0,0,0,0,5704
26741,0,0,13090,0,0,0,0,0,0,0,5704
26742,0,0,13020,0,0,0,0,0,0,0,5704
26743,0,0,13091,0,0,0,0,0,0,0,5704
26744,0,0,13057,0,0,0,0,0,0,0,5704
26745,0,0,13058,0,0,0,0,0,0,0,5704
26746,0,0,13059,0,0,0,0,0,0,0,5704
26747,0,0,13060,0,0,0,0,0,0,0,5704
26748,0,0,13062,0,0,0,0,0,0,0,5704
26749,0,0,13055,0,0,0,0,0,0,0,5704
26750,0,0,13056,0,0,0,0,0,0,0,5704
26751,0,0,13007,0,0,0,0,0,0,0,5704
26752,0,0,13011,0,0,0,0,0,0,0,5704
26753,0,0,13008,0,0,0,0,0,0,0,5704
26754,0,0,13010,0,0,0,0,0,0,0,5704
26755,0,0,13009,0,0,0,0,0,0,0,5704
26756,0,0,13092,0,0,0,0,0,0,0,5704
26757,0,0,13093,0,0,0,0,0,0,0,5704
26758,0,0,13094,0,0,0,0,0,0,0,5704
26759,0,0,13096,0,0,0,0,0,0,0,5704
26760,0,0,13095,0,0,0,0,0,0,0,5704
26761,0,0,13097,0,0,0,0,0,0,0,5704
26762,0,0,13012,0,0,0,0,0,0,0,5705
26763,0,0,13013,0,0,0,0,0,0,0,5705
26764,0,0,13089,0,0,0,0,0,0,0,5705
26765,0,0,13014,0,0,0,0,0,0,0,5705
26766,0,0,13015,0,0,0,0,0,0,0,5705
26767,0,0,13099,0,0,0,0,0,0,0,5705
26768,0,0,13100,0,0,0,0,0,0,0,5705
