ID,LabelID,GameObjectID
1894,1893,423573
1895,969,423574
1896,1762,423574
1897,1716,423574
1898,1717,423574
1899,1727,423574
1900,1893,423574
1902,969,429639
1903,1930,429639
1904,2858,429639
1905,3008,429639
1906,2868,429639
1907,3019,429639
1908,969,429640
1909,1930,429640
1910,2858,429640
1911,3007,429640
1912,2868,429640
1913,3019,429640
1914,969,429641
1915,1930,429641
1916,2858,429641
1917,3005,429641
1918,2868,429641
1919,3019,429641
1920,969,429642
1921,1930,429642
1922,2858,429642
1923,3004,429642
1924,2868,429642
1925,3019,429642
1926,969,429643
1927,1930,429643
1928,2858,429643
1929,3006,429643
1930,2868,429643
1931,3019,429643
1932,969,429644
1933,1930,429644
1934,2858,429644
1935,3008,429644
1936,2868,429644
1937,3019,429644
1938,969,429645
1939,1930,429645
1940,2858,429645
1941,3007,429645
1942,2868,429645
1943,3019,429645
1944,969,429646
1945,1930,429646
1946,2858,429646
1947,3005,429646
1948,2868,429646
1949,3019,429646
1950,969,429647
1951,1930,429647
1952,2858,429647
1953,3004,429647
1954,2868,429647
1955,3019,429647
1956,969,429648
1957,1930,429648
1958,2858,429648
1959,3006,429648
1960,2868,429648
1961,3019,429648
1967,969,430335
1968,1762,430335
1969,2862,430335
1970,2969,430335
1971,2867,430335
1972,3002,430335
1973,969,430351
1974,1762,430351
1975,2862,430351
1976,3002,430351
1977,2867,430351
1978,2970,430351
1979,969,430352
1980,1762,430352
1981,2862,430352
1982,2867,430352
1983,2971,430352
1984,3002,430352
1985,3251,429639
1986,3251,429640
1987,3251,429641
1988,3251,429642
1989,3251,429643
1991,3297,433707
1993,969,434556
1994,1762,434556
1995,2862,434556
1996,2970,434556
1997,969,434557
1998,1762,434557
1999,2862,434557
2000,2971,434557
2001,969,434558
2002,1762,434558
2003,2862,434558
2004,2969,434558
2005,3338,434556
2006,3338,434557
2007,3338,434558
2008,969,434887
2009,1762,434887
2010,1716,434887
2011,1719,434887
2012,1717,434887
2013,969,434888
2014,1762,434888
2015,1716,434888
2016,1719,434888
2017,1717,434888
2018,969,440162
2019,1930,440162
2020,2858,440162
2021,3005,440162
2022,969,440163
2023,1930,440163
2024,2858,440163
2025,3005,440163
2026,969,440164
2027,1930,440164
2028,2858,440164
2029,3005,440164
2030,969,440167
2031,1930,440167
2032,2858,440167
2033,3005,440167
2034,969,440189
2035,1930,440189
2036,2858,440189
2037,3005,440189
2038,969,440193
2039,1930,440193
2040,2858,440193
2042,3004,440193
2043,969,440200
2044,1930,440200
2045,2858,440200
2046,3004,440200
2047,969,440201
2048,1930,440201
2049,2858,440201
2050,3004,440201
2051,969,440204
2052,1930,440204
2053,2858,440204
2054,3004,440204
2055,969,440207
2056,1762,440207
2057,2862,440207
2058,2969,440207
2059,969,440211
2060,1762,440211
2061,2862,440211
2062,2969,440211
2063,969,440214
2064,1762,440214
2065,2862,440214
2067,2971,440214
2068,969,440219
2069,1762,440219
2070,2862,440219
2071,2971,440219
2095,969,442691
2096,1989,442691
2098,2857,442691
2102,969,451669
2103,1989,451669
2104,2857,451669
2105,969,451670
2106,1989,451670
2107,2857,451670
2108,969,451671
2109,1989,451671
2110,2857,451671
2111,969,451672
2112,1989,451672
2113,2857,451672
2114,969,451673
2115,1989,451673
2116,2857,451673
2117,969,451674
2118,1989,451674
2119,2857,451674
2120,969,451675
2121,1989,451675
2122,2857,451675
2123,969,451676
2124,1989,451676
2125,2857,451676
2126,969,451677
2127,1989,451677
2128,2857,451677
2129,969,451678
2130,1989,451678
2131,2857,451678
2132,969,451679
2133,1989,451679
2134,2857,451679
2135,969,451680
2136,1989,451680
2137,2857,451680
2138,969,451681
2139,1989,451681
2140,2857,451681
2141,969,451682
2142,1989,451682
2143,2857,451682
2144,969,452060
2145,1762,452060
2146,2862,452060
2148,2971,452060
2149,969,452063
2150,1762,452063
2151,2862,452063
2152,2971,452063
2153,969,452066
2154,1762,452066
2155,2862,452066
2156,2971,452066
2157,969,452067
2158,1762,452067
2159,2862,452067
2160,2971,452067
2161,969,452070
2162,1762,452070
2163,2862,452070
2164,2971,452070
2165,969,452074
2166,1762,452074
2167,2862,452074
2168,2971,452074
2169,969,452075
2170,1762,452075
2171,2862,452075
2172,2971,452075
2173,969,452076
2174,1762,452076
2175,2862,452076
2176,2969,452076
2177,969,452079
2178,1762,452079
2179,2862,452079
2180,2969,452079
2181,969,452080
2182,1762,452080
2183,2862,452080
2184,2969,452080
2185,969,452081
2186,1762,452081
2187,2862,452081
2188,2969,452081
2189,969,452082
2190,1762,452082
2191,2862,452082
2192,2969,452082
2193,969,452083
2194,1762,452083
2195,2862,452083
2196,2971,452083
2197,3631,451669
2198,3632,451672
2199,3633,451671
2200,969,452948
2201,1930,452948
2202,2858,452948
2203,3011,452948
2204,3030,452948
2205,3006,452948
2206,969,452950
2207,1930,452950
2208,2858,452950
2209,3006,452950
2210,969,452952
2211,1930,452952
2212,2858,452952
2213,3006,452952
2214,969,452953
2215,1930,452953
2216,2858,452953
2217,3006,452953
2218,969,452954
2219,1930,452954
2220,2858,452954
2221,3006,452954
2222,969,452955
2223,1930,452955
2224,2858,452955
2225,3006,452955
2226,969,452956
2227,1930,452956
2228,2858,452956
2229,3006,452956
2230,969,452957
2231,1930,452957
2232,2858,452957
2233,3006,452957
2234,969,452958
2235,1930,452958
2236,2858,452958
2237,3006,452958
2238,969,452959
2239,1930,452959
2240,2858,452959
2241,3006,452959
2242,969,452960
2243,1930,452960
2244,2858,452960
2245,3006,452960
2246,969,452961
2247,1930,452961
2248,2858,452961
2249,3011,452961
2250,3030,452961
2251,3006,452961
2252,969,452962
2253,1930,452962
2254,2858,452962
2255,3011,452962
2256,3030,452962
2257,3006,452962
2258,969,452963
2259,1930,452963
2260,2858,452963
2261,3011,452963
2262,3030,452963
2263,3006,452963
2264,969,452964
2265,1930,452964
2266,2858,452964
2267,3006,452964
2268,969,452965
2269,1930,452965
2270,2858,452965
2271,3006,452965
2272,969,452968
2273,1930,452968
2274,2858,452968
2275,3006,452968
2276,969,452969
2277,1930,452969
2278,2858,452969
2279,3006,452969
2280,969,452971
2281,1930,452971
2282,2858,452971
2283,3005,452971
2284,969,452972
2285,1930,452972
2286,2858,452972
2287,3005,452972
2288,969,452973
2289,1930,452973
2290,2858,452973
2291,3005,452973
2292,3010,452973
2293,3030,452973
2294,969,452975
2295,1930,452975
2296,2858,452975
2297,3005,452975
2298,3010,452975
2299,3030,452975
2300,969,452976
2301,1930,452976
2302,2858,452976
2303,3005,452976
2304,969,452977
2305,1930,452977
2306,2858,452977
2307,3005,452977
2308,969,452978
2309,1930,452978
2310,2858,452978
2311,3005,452978
2312,969,452979
2313,1930,452979
2314,2858,452979
2315,3005,452979
2316,3655,446300
2317,3655,451606
2318,3655,452511
2319,3655,452480
2320,3655,452476
2321,3655,452435
2322,3655,446338
2323,3655,453056
2324,3655,452103
2325,3655,453119
2326,3655,452714
2327,3655,452195
2328,3655,452625
2329,3655,452092
2330,3655,446339
2331,3655,452170
2332,3655,452980
2333,3655,452026
2334,3656,451674
2335,3657,451677
2336,3658,451675
2337,3659,451676
2338,3660,451678
2339,3661,451679
2340,3662,451682
2341,3663,451680
2342,3655,453273
2343,3655,453346
2344,3655,453724
2345,3655,453739
2352,3680,434009
2353,3680,444345
2354,3680,444352
2355,3655,453926
2356,969,454006
2357,1930,454006
2358,2858,454006
2359,3005,454006
2360,2868,454006
2361,3019,454006
2362,969,454007
2363,1930,454007
2364,2858,454007
2365,3005,454007
2366,2868,454007
2367,3018,454007
2368,969,454008
2369,1930,454008
2370,2858,454008
2371,3005,454008
2372,2868,454008
2373,3017,454008
2374,969,454009
2375,1930,454009
2376,2858,454009
2377,3005,454009
2378,3030,454009
2379,3010,454009
2380,969,454010
2381,1930,454010
2382,2858,454010
2383,3005,454010
2384,3655,454012
2385,969,454050
2386,1930,454050
2387,2858,454050
2388,3005,454050
2389,2868,454050
2390,3019,454050
2391,969,454051
2392,1930,454051
2393,2858,454051
2394,3005,454051
2395,2868,454051
2396,3018,454051
2397,969,454053
2398,1930,454053
2399,2858,454053
2400,3005,454053
2401,2868,454053
2402,3017,454053
2403,969,454054
2404,1930,454054
2405,2858,454054
2406,3005,454054
2407,3030,454054
2408,3010,454054
2409,969,454055
2410,1930,454055
2411,2858,454055
2412,3005,454055
2413,969,454062
2414,1930,454062
2415,2858,454062
2416,3004,454062
2417,3030,454062
2418,3009,454062
2419,969,454063
2420,1930,454063
2421,2858,454063
2422,3004,454063
2423,969,454064
2424,1930,454064
2425,2858,454064
2426,3004,454064
2427,2868,454064
2428,3019,454064
2429,969,454065
2430,1930,454065
2431,2858,454065
2432,3004,454065
2433,2868,454065
2434,3018,454065
2435,969,454066
2436,1930,454066
2437,2858,454066
2438,3004,454066
2439,2868,454066
2440,3017,454066
2441,969,454067
2442,1930,454067
2443,2858,454067
2444,3004,454067
2445,2868,454067
2446,3019,454067
2447,969,454068
2448,1930,454068
2449,2858,454068
2450,3004,454068
2451,2868,454068
2452,3018,454068
2453,969,454069
2454,1930,454069
2455,2858,454069
2456,3004,454069
2457,2868,454069
2458,3017,454069
2459,969,454070
2460,1930,454070
2461,2858,454070
2462,3004,454070
2463,3030,454070
2464,3009,454070
2465,969,454071
2466,1930,454071
2467,2858,454071
2468,3004,454071
2469,969,454072
2470,1930,454072
2471,2858,454072
2472,3004,454072
2473,2868,454072
2474,3019,454072
2475,969,454073
2476,1930,454073
2477,2858,454073
2478,3004,454073
2479,2868,454073
2480,3018,454073
2481,969,454074
2482,1930,454074
2483,2858,454074
2484,3004,454074
2485,2868,454074
2486,3017,454074
2487,969,454075
2488,1930,454075
2489,2858,454075
2490,3004,454075
2491,3030,454075
2492,3009,454075
2493,969,454076
2494,1930,454076
2495,2858,454076
2496,3004,454076
2497,969,454077
2498,1930,454077
2499,2858,454077
2500,3007,454077
2501,2868,454077
2502,3019,454077
2503,969,454078
2504,1930,454078
2505,2858,454078
2506,3007,454078
2507,2868,454078
2508,3018,454078
2509,969,454079
2510,1930,454079
2511,2858,454079
2512,3007,454079
2513,2868,454079
2514,3017,454079
2515,969,454080
2516,1930,454080
2517,2858,454080
2518,3007,454080
2519,3030,454080
2520,3012,454080
2521,969,454081
2522,1930,454081
2523,2858,454081
2524,3007,454081
2525,969,454082
2526,1930,454082
2527,2858,454082
2528,3007,454082
2529,2868,454082
2530,3019,454082
2531,969,454083
2532,1930,454083
2533,2858,454083
2534,3007,454083
2535,2868,454083
2536,3018,454083
2537,969,454084
2538,1930,454084
2539,2858,454084
2540,3007,454084
2541,2868,454084
2542,3017,454084
2543,969,454085
2544,1930,454085
2545,2858,454085
2546,3007,454085
2547,3030,454085
2548,3012,454085
2549,969,454086
2550,1930,454086
2551,2858,454086
2552,3007,454086
2553,3655,454182
2554,3655,454220
2555,3655,454239
2560,969,454389
2561,1762,454389
2562,2862,454389
2563,2969,454389
2564,2867,454389
2565,3002,454389
2566,969,454390
2567,1762,454390
2568,2862,454390
2569,3002,454390
2570,2867,454390
2571,2970,454390
2572,969,454391
2573,1762,454391
2574,2862,454391
2575,2867,454391
2576,2971,454391
2577,3002,454391
2578,3698,454284
2579,3698,454531
2580,3698,454532
2581,3698,454533
2582,3698,454534
2583,3698,454535
2584,969,454545
2585,1930,454545
2586,2858,454545
2587,3005,454545
2588,3698,454589
2589,3723,455117
2590,3723,455118
2591,3723,455119
2592,3655,419574
2593,3655,420713
2594,3655,456172
2598,3877,446435
2599,3877,446437
2600,3877,446438
2601,3913,421592
2602,3913,421597
2603,3913,421594
2604,3913,421599
2605,3913,421593
