ID,OrderIndex,RedirectContentTuningID,RedirectFlag,RedirectEnum,ParentContentTuningID
1313,2,3011,8192,13,46
1314,2,3011,8192,13,163
1315,2,3011,8192,13,244
1316,2,3011,8192,13,242
1317,2,3011,8192,13,240
1318,2,3011,8192,13,248
1319,2,3011,8192,13,250
1320,2,3011,8192,13,249
1321,2,3011,8192,13,247
1322,2,3011,8192,13,246
1323,2,3011,8192,13,245
1324,2,3011,8192,13,243
1325,2,3011,8192,13,241
1326,2,3011,8192,13,239
1327,2,3011,8192,13,238
1328,2,3011,8192,13,237
1329,2,3011,8192,13,236
1330,2,3011,8192,13,235
1331,2,3011,8192,13,196
1332,2,3011,8192,13,38
1333,2,3011,8192,13,19
1334,2,3011,8192,13,986
1335,2,3011,8192,13,775
1336,2,3011,8192,13,5
1337,2,3011,8192,13,959
1338,3,3011,8192,13,30
1339,2,3011,8192,13,34
1340,2,3011,8192,13,1203
1341,2,3011,8192,13,27
1342,2,3011,8192,13,2
1343,2,3011,8192,13,12
1344,2,3011,8192,13,17
1345,2,3011,8192,13,33
1346,2,3011,8192,13,15
1347,2,3011,8192,13,6
1348,2,3011,8192,13,25
1349,2,3011,8192,13,32
1350,4,3011,8192,13,75
1351,2,3011,8192,13,998
1352,2,3011,8192,13,21
1353,2,3011,8192,13,20
1354,2,3011,8192,13,24
1355,2,3011,8192,13,72
1356,2,3011,8192,13,28
1357,2,3011,8192,13,31
1358,2,3011,8192,13,14
1359,2,3011,8192,13,16
1360,2,3011,8192,13,7
1361,2,3011,8192,13,36
1362,2,3011,8192,13,29
1363,2,3011,8192,13,10
1364,2,3011,8192,13,18
1365,2,3011,8192,13,3
1366,2,3011,8192,13,71
1367,2,3011,8192,13,884
1368,2,3011,8192,13,9
1369,2,3011,8192,13,11
1370,2,3011,8192,13,22
1371,2,3011,8192,13,26
1372,2,3011,8192,13,73
1373,2,3011,8192,13,35
1374,2,3011,8192,13,23
1375,2,3011,8192,13,13
1376,2,3011,8192,13,70
1377,2,3011,8192,13,74
1378,2,3011,8192,13,218
1379,2,3011,8192,13,193
1380,2,3011,8192,13,217
1381,2,3011,8192,13,216
1382,2,3011,8192,13,997
1383,2,3011,8192,13,214
1384,2,3011,8192,13,282
1385,2,3011,8192,13,215
1386,2,3011,8192,13,213
1387,2,3011,8192,13,212
1388,2,3011,8192,13,211
1389,2,3011,8192,13,210
1390,2,3011,8192,13,208
1391,2,3011,8192,13,209
1392,2,3011,8192,13,207
1393,2,3011,8192,13,280
1394,2,3011,8192,13,206
1395,2,3011,8192,13,281
1396,2,3011,8192,13,204
1397,2,3011,8192,13,279
1398,2,3011,8192,13,278
1399,2,3011,8192,13,203
1400,2,3011,8192,13,202
1401,2,3011,8192,13,205
1402,2,3011,8192,13,201
1403,2,3011,8192,13,200
1404,0,3011,8192,13,39
1405,2,3011,8192,13,43
1406,0,3011,8192,13,42
1407,1,3011,8192,13,40
1408,2,3011,8192,13,37
1409,2,3011,8192,13,8
1410,2,3011,8192,13,77
1411,2,3011,8192,13,4
1412,0,3011,8192,13,41
1413,2,3011,8192,13,76
1414,2,3011,8192,13,221
1415,2,3011,8192,13,234
1416,2,3011,8192,13,233
1417,2,3011,8192,13,232
1418,2,3011,8192,13,231
1419,2,3011,8192,13,230
1420,2,3011,8192,13,229
1421,2,3011,8192,13,228
1422,2,3011,8192,13,227
1423,2,3011,8192,13,226
1424,2,3011,8192,13,225
1425,2,3011,8192,13,224
1426,2,3011,8192,13,223
1427,0,3011,8192,13,222
1428,2,3011,8192,13,220
1429,2,3011,8192,13,219
1430,2,3011,8192,13,53
1431,2,3011,8192,13,55
1432,2,3011,8192,13,56
1433,2,3011,8192,13,656
1434,2,3011,8192,13,52
1435,2,3011,8192,13,54
1436,2,3011,8192,13,260
1437,2,3011,8192,13,255
1438,2,3011,8192,13,252
1439,2,3011,8192,13,262
1440,2,3011,8192,13,261
1441,2,3011,8192,13,259
1442,2,3011,8192,13,258
1443,2,3011,8192,13,257
1444,2,3011,8192,13,256
1445,2,3011,8192,13,254
1446,2,3011,8192,13,253
1447,2,3011,8192,13,251
1448,2,3011,8192,13,268
1449,2,3011,8192,13,267
1450,2,3011,8192,13,266
1451,1,3011,8192,13,265
1452,2,3011,8192,13,264
1453,2,3011,8192,13,263
1454,2,3011,8192,13,169
1455,2,3011,8192,13,58
1456,1,3011,8192,13,173
1457,1,3011,8192,13,61
1458,2,3011,8192,13,975
1459,2,3011,8192,13,1215
1460,2,3011,8192,13,1212
1461,2,3011,8192,13,57
1462,2,3011,8192,13,1217
1463,1,3011,8192,13,60
1464,2,3011,8192,13,59
1465,2,3011,8192,13,62
1466,2,3011,8192,13,276
1467,2,3011,8192,13,275
1468,2,3011,8192,13,274
1469,2,3011,8192,13,273
1470,2,3011,8192,13,272
1471,2,3011,8192,13,271
1472,2,3011,8192,13,270
1473,2,3011,8192,13,269
1474,2,3011,8192,13,66
1475,2,3011,8192,13,67
1476,0,3011,8192,13,63
1477,2,3011,8192,13,68
1478,2,3011,8192,13,65
1479,2,3011,8192,13,64
1480,2,3011,8192,13,431
1481,2,3011,8192,13,332
1482,2,3011,8192,13,334
1483,2,3011,8192,13,333
1484,2,3011,8192,13,331
1485,2,3011,8192,13,1157
1486,2,3011,8192,13,1153
1487,2,3011,8192,13,1156
1488,2,3011,8192,13,1159
1489,2,3011,8192,13,1158
1490,2,3011,8192,13,480
1491,2,3011,8192,13,1155
1492,2,3011,8192,13,486
1493,2,3011,8192,13,1196
1494,2,3011,8192,13,1154
1495,2,3011,8192,13,1152
1496,2,3011,8192,13,446
1497,2,3011,8192,13,856
1498,2,3011,8192,13,657
1499,2,3011,8192,13,178
1500,2,3011,8192,13,1221
1501,2,3011,8192,13,1352
1502,0,3011,8192,13,870
1503,0,3011,8192,13,302
1504,2,3011,8192,13,358
1505,2,3011,8192,13,413
1506,2,3011,8192,13,415
1507,2,3011,8192,13,359
1508,2,3011,8192,13,432
1509,2,3011,8192,13,360
1510,2,3011,8192,13,1278
1511,2,3011,8192,13,301
1512,2,3011,8192,13,1418
1513,2,3011,8192,13,861
1514,2,3011,8192,13,311
1515,2,3011,8192,13,825
1516,2,3011,8192,13,653
1517,2,3011,8192,13,683
1518,2,3011,8192,13,676
1519,0,3011,8192,13,777
1520,2,3011,8192,13,309
1521,2,3011,8192,13,965
1522,2,3011,8192,13,124
1523,2,3011,8192,13,310
1524,2,3011,8192,13,826
1525,0,3011,8192,13,994
1526,2,3011,8192,13,677
1527,0,3011,8192,13,416
1528,2,3011,8192,13,308
1529,2,3011,8192,13,679
1530,2,3011,8192,13,377
1531,2,3011,8192,13,827
1532,2,3011,8192,13,875
1533,2,3011,8192,13,1410
1534,2,3011,8192,13,680
1535,2,3011,8192,13,859
1536,1,3011,8192,13,860
1537,2,3011,8192,13,172
1538,2,3011,8192,13,1385
1539,2,3011,8192,13,306
1540,2,3011,8192,13,681
1541,2,3011,8192,13,828
1542,2,3011,8192,13,857
1543,2,3011,8192,13,960
1544,2,3011,8192,13,1218
1545,2,3011,8192,13,1430
1546,2,3011,8192,13,650
1547,2,3011,8192,13,1301
1548,2,3011,8192,13,1300
1549,2,3011,8192,13,1294
1550,2,3011,8192,13,1299
1551,2,3011,8192,13,341
1552,2,3011,8192,13,357
1553,2,3011,8192,13,1298
1554,2,3011,8192,13,485
1555,2,3011,8192,13,340
1556,2,3011,8192,13,346
1557,2,3011,8192,13,410
1558,2,3011,8192,13,633
1559,1,3011,8192,13,773
1560,2,3011,8192,13,829
1561,2,3011,8192,13,1297
1562,2,3011,8192,13,356
1563,2,3011,8192,13,436
1564,2,3011,8192,13,1207
1565,2,3011,8192,13,885
1566,2,3011,8192,13,488
1567,1,3011,8192,13,339
1568,2,3011,8192,13,345
1569,0,3011,8192,13,348
1570,2,3011,8192,13,682
1571,1,3011,8192,13,642
1572,2,3011,8192,13,990
1573,2,3011,8192,13,1346
1574,2,3011,8192,13,1734
1575,2,3011,8192,13,1735
1576,2,3011,8192,13,307
1577,2,3011,8192,13,976
1578,2,3011,8192,13,664
1579,2,3011,8192,13,666
1581,2,3011,8192,13,1308
1582,2,3011,8192,13,999
1587,2,3011,8192,13,820
1594,2,3011,8192,13,1937
1595,2,3011,8192,13,1284
1597,2,3011,8192,13,161
1686,2,3011,8192,13,1031
1691,2,3011,8192,13,1037
1733,2,3011,8192,13,819
1734,2,3011,8192,13,951
1735,2,3011,8192,13,889
1736,2,3011,8192,13,192
1737,2,3011,8192,13,818
1738,2,3011,8192,13,303
1739,2,3011,8192,13,165
1740,1,3011,8192,13,817
1741,2,3011,8192,13,304
1742,2,3011,8192,13,1204
1743,2,3011,8192,13,168
1744,1,3011,8192,13,167
1745,2,3011,8192,13,711
1746,2,3011,8192,13,816
1747,2,3011,8192,13,430
1748,2,3011,8192,13,305
1749,2,3011,8192,13,176
1750,2,3011,8192,13,335
1751,1,3011,8192,13,347
1752,2,3011,8192,13,617
1753,1,3011,8192,13,337
1754,2,3011,8192,13,672
1755,1,3011,8192,13,336
1756,2,3011,8192,13,963
1757,2,3011,8192,13,2045
1758,2,3011,8192,13,2108
1759,0,3011,8192,13,2109
1760,2,3011,8192,13,2110
1761,2,3011,8192,13,2111
1762,1,3011,8192,13,2112
1763,2,3011,8192,13,2113
1764,2,3011,8192,13,2114
1765,2,3011,8192,13,881
1766,2,3011,8192,13,2119
1767,2,3011,8192,13,2140
1768,2,3011,8192,13,2141
1769,2,3011,8192,13,2216
1770,2,3011,8192,13,2429
1771,2,3011,8192,13,2564
1772,2,3011,8192,13,2060
1773,0,3011,8192,13,837
1774,2,3011,8192,13,2132
1775,2,3011,8192,13,2431
1776,2,3011,8192,13,709
1777,2,3011,8192,13,2149
1778,2,3011,8192,13,2056
1779,2,3011,8192,13,1229
1780,2,3011,8192,13,1230
1781,2,3011,8192,13,1240
1782,2,3011,8192,13,1234
1783,2,3011,8192,13,1235
1784,2,3011,8192,13,1232
1785,2,3011,8192,13,1931
1786,2,3011,8192,13,1238
1787,2,3011,8192,13,1237
1788,2,3011,8192,13,744
1789,2,3011,8192,13,2128
1790,2,3011,8192,13,1239
1791,2,3011,8192,13,1233
1792,2,3011,8192,13,1231
1793,2,3011,8192,13,1236
1794,2,3011,8192,13,1314
1795,2,3011,8192,13,1707
1796,2,3011,8192,13,2129
1797,2,3011,8192,13,1318
1798,2,3011,8192,13,1324
1799,2,3011,8192,13,1319
1800,2,3011,8192,13,1323
1801,2,3011,8192,13,2130
1802,2,3011,8192,13,1320
1803,2,3011,8192,13,743
1804,2,3011,8192,13,1321
1805,2,3011,8192,13,1315
1806,2,3011,8192,13,1317
1807,2,3011,8192,13,1316
1808,2,3011,8192,13,1322
1809,2,3011,8192,13,1335
1810,2,3011,8192,13,1327
1811,2,3011,8192,13,1338
1812,2,3011,8192,13,1333
1813,2,3011,8192,13,1332
1814,2,3011,8192,13,1337
1815,2,3011,8192,13,1330
1816,2,3011,8192,13,1326
1817,2,3011,8192,13,1325
1818,2,3011,8192,13,1340
1819,2,3011,8192,13,1331
1820,2,3011,8192,13,1334
1821,2,3011,8192,13,745
1822,2,3011,8192,13,1336
1823,2,3011,8192,13,1339
1824,2,3011,8192,13,1328
1825,2,3011,8192,13,1329
1826,2,3011,8192,13,1425
1827,2,3011,8192,13,746
1828,2,3011,8192,13,1427
1829,2,3011,8192,13,1429
1830,2,3011,8192,13,1424
1831,2,3011,8192,13,1428
1832,2,3011,8192,13,1426
1833,2,3011,8192,13,2098
1834,2,3011,8192,13,1936
1835,2,3011,8192,13,742
1836,2,3011,8192,13,2125
1837,2,3011,8192,13,1400
1838,2,3011,8192,13,807
1839,2,3011,8192,13,824
1840,2,3011,8192,13,754
1841,2,3011,8192,13,783
1842,2,3011,8192,13,2139
1843,2,3011,8192,13,2043
1844,2,3011,8192,13,2182
1845,2,3011,8192,13,2171
1846,2,3011,8192,13,2172
1847,2,3011,8192,13,2477
1848,1,3011,8192,13,747
1849,2,3011,8192,13,1712
1850,2,3011,8192,13,2044
1851,2,3011,8192,13,1709
1852,2,3011,8192,13,1710
1853,2,3011,8192,13,1711
1854,2,3011,8192,13,2659
1855,2,3011,8192,13,2660
1856,2,3011,8192,13,2661
1857,2,3011,8192,13,2663
1858,2,3011,8192,13,2664
1859,2,3011,8192,13,2669
1860,2,3011,8192,13,2671
1861,2,3011,8192,13,2844
1870,2,3011,8192,13,2155
1871,2,3011,8192,13,2550
1872,2,3011,8192,13,2549
1873,2,3011,8192,13,2554
1874,2,3011,8192,13,2548
1875,2,3011,8192,13,2551
1876,2,3011,8192,13,2555
1877,2,3011,8192,13,2547
1878,2,3011,8192,13,2587
1879,2,3011,8192,13,2847
1880,2,3011,8192,13,2846
1881,2,3011,8192,13,2849
1882,2,3011,8192,13,2845
1883,2,3011,8192,13,2848
1884,2,3011,8192,13,2850
1885,2,3011,8192,13,2927
1886,2,3011,8192,13,484
1887,2,3011,8192,13,2937
1888,2,3011,8192,13,2938
1889,2,3011,8192,13,2939
1890,2,3011,8192,13,2940
1891,2,3011,8192,13,2951
1892,2,3011,8192,13,2884
1893,2,3011,8192,13,2955
1894,2,3011,8192,13,2956
1895,2,3011,8192,13,2958
1896,1,3011,8192,13,862
1897,2,3011,8192,13,2996
1904,2,3011,8192,13,464
1906,0,3011,8192,13,492
1907,0,3011,8192,13,517
1908,0,3011,8192,13,674
1909,0,3011,8192,13,690
1910,0,3011,8192,13,691
1911,1,3011,8192,13,703
1912,0,3011,8192,13,705
1913,0,3011,8192,13,706
1914,0,3011,8192,13,771
1915,0,3011,8192,13,781
1916,0,3011,8192,13,809
1917,0,3011,8192,13,810
1919,0,3011,8192,13,838
1920,0,3011,8192,13,836
1921,0,3011,8192,13,835
1922,0,3011,8192,13,843
1923,0,3011,8192,13,845
1924,0,3011,8192,13,1210
1927,0,3011,8192,13,1345
1930,0,3032,1,0,1224
1931,0,3033,1,0,1220
1932,0,3034,1,0,1223
1933,0,3035,1,0,1226
1934,0,3036,1,0,1228
1935,0,3037,1,0,1227
1936,0,3038,1,0,1225
1937,0,3039,1,0,1222
1938,0,3040,1,0,500
1939,0,3041,1,0,187
1940,0,3042,1,0,190
1941,3,3043,1,0,188
1942,0,3044,1,0,186
1943,2,3045,1,0,191
1944,0,3046,1,0,189
1945,0,3047,1,0,713
1946,0,3048,1,0,830
1947,0,3049,1,0,289
1948,0,3050,1,0,1404
1949,0,3051,1,0,1403
1950,0,3052,1,0,1405
1951,0,3053,1,0,1310
1952,0,3054,1,0,1406
1953,0,3055,1,0,1407
1954,0,3056,1,0,467
1955,0,3057,1,0,1296
1956,0,3058,1,0,1384
1957,0,3059,1,0,1295
1958,0,3060,1,0,2046
1959,2,3011,8192,13,2046
1960,2,3011,8192,13,1295
1961,2,3011,8192,13,1384
1962,2,3011,8192,13,1296
1963,2,3011,8192,13,467
1964,2,3011,8192,13,830
1965,2,3011,8192,13,189
1966,0,3011,8192,13,191
1967,2,3011,8192,13,186
1968,0,3011,8192,13,188
1969,2,3011,8192,13,190
1970,2,3011,8192,13,187
1973,0,2974,16384,14,2718
1989,1,2704,32,5,2704
1990,3,2703,32,5,2704
2180,0,3011,8192,13,2699
2181,0,3011,8192,13,1478
2188,0,3011,8192,13,1281
2189,0,3011,8192,13,700
2226,1,3325,268435456,28,2646
2233,2,3088,-2147483648,31,30
2238,0,3382,1073741824,30,293
2241,3,3382,1073741824,30,331
2244,3,3382,1073741824,30,332
2247,3,3382,1073741824,30,333
2250,3,3382,1073741824,30,334
2253,3,3387,1073741824,30,335
2274,3,3396,1073741824,30,337
2277,3,3382,1073741824,30,339
2280,3,3382,1073741824,30,340
2283,3,3382,1073741824,30,341
2284,0,3382,1073741824,30,343
2285,0,3382,1073741824,30,344
2288,3,3382,1073741824,30,345
2291,3,3382,1073741824,30,346
2294,2,3382,1073741824,30,347
2297,3,3382,1073741824,30,357
2300,3,3382,1073741824,30,410
2303,3,3408,1073741824,30,431
2306,3,3382,1073741824,30,436
2309,3,3411,1073741824,30,446
2312,3,3413,1073741824,30,484
2315,2,3415,1073741824,30,476
2318,3,3418,1073741824,30,485
2321,3,3420,1073741824,30,486
2324,3,3422,1073741824,30,480
2327,2,3424,1073741824,30,477
2330,3,3382,1073741824,30,488
2333,2,3428,1073741824,30,627
2336,2,3430,1073741824,30,498
2339,2,3432,1073741824,30,621
2342,2,3434,1073741824,30,629
2344,1,3436,1073741824,30,628
2347,2,3438,1073741824,30,626
2350,2,3440,1073741824,30,624
2353,2,3442,1073741824,30,622
2356,2,3444,1073741824,30,625
2359,2,3446,1073741824,30,620
2362,2,3448,1073741824,30,619
2365,2,3450,1073741824,30,618
2368,3,3452,1073741824,30,617
2371,0,3418,1073741824,30,499
2372,0,3382,1073741824,30,631
2375,2,3457,1073741824,30,635
2378,3,3459,1073741824,30,1152
2381,2,3461,1073741824,30,641
2384,2,3463,1073741824,30,637
2387,2,3465,1073741824,30,640
2390,2,3467,1073741824,30,638
2393,2,3469,1073741824,30,634
2396,2,3471,1073741824,30,639
2399,2,3473,1073741824,30,636
2402,3,3426,1073741824,30,829
2406,3,3382,1073741824,30,990
2409,3,3426,1073741824,30,885
2412,3,3426,1073741824,30,682
2415,3,3426,1073741824,30,773
2417,1,3382,1073741824,30,700
2420,3,3483,1073741824,30,672
2423,3,3382,1073741824,30,650
2426,3,3382,1073741824,30,642
2427,0,3382,1073741824,30,797
2430,3,3382,1073741824,30,633
2437,3,3493,1073741824,30,1158
2439,1,3495,1073741824,30,1168
2441,1,3497,1073741824,30,1197
2444,2,3499,1073741824,30,1183
2447,2,3501,1073741824,30,1178
2450,2,3503,1073741824,30,1198
2453,3,3505,1073741824,30,1196
2456,2,3507,1073741824,30,1172
2459,2,3509,1073741824,30,1173
2461,1,3511,1073741824,30,1166
2464,2,3514,1073741824,30,1179
2467,2,3516,1073741824,30,1171
2470,2,3519,1073741824,30,1181
2473,2,3521,1073741824,30,1176
2476,2,3523,1073741824,30,1174
2479,2,3525,1073741824,30,1175
2482,2,3527,1073741824,30,1177
2485,2,3529,1073741824,30,1170
2488,2,3531,1073741824,30,1182
2491,3,3382,1073741824,30,1207
2494,2,3534,1073741824,30,1165
2497,2,3536,1073741824,30,1169
2500,3,3538,1073741824,30,1157
2503,2,3540,1073741824,30,1164
2506,2,3542,1073741824,30,1160
2508,1,3544,1073741824,30,1163
2510,1,3546,1073741824,30,1162
2513,3,3548,1073741824,30,1156
2516,2,3550,1073741824,30,1167
2518,1,3552,1073741824,30,1161
2521,3,3554,1073741824,30,1159
2524,3,3556,1073741824,30,1155
2527,3,3558,1073741824,30,1154
2530,3,3560,1073741824,30,1153
2533,3,3382,1073741824,30,2119
2536,3,3563,1073741824,30,2114
2539,3,3408,1073741824,30,2045
2542,3,3382,1073741824,30,1294
2545,3,3098,536870912,29,56
2568,1,3088,-2147483648,31,464
2572,3,3088,-2147483648,31,75
2573,0,3022,0,33,3906
2576,1,3007,512,9,188
2582,4,3007,512,9,745
2584,1,3007,512,9,2153
2586,1,3007,512,9,2313
2590,4,3007,512,9,837
2594,4,3007,512,9,1327
2597,3,3007,512,9,2060
2601,4,3007,512,9,1336
2602,0,4179,32768,15,737
2611,0,4183,32768,15,4182
2617,0,3007,512,9,40
2620,3,3007,512,9,38
2622,1,3007,512,9,2315
2623,0,3007,512,9,2716
2624,0,4280,0,33,4279
2625,0,4280,0,33,4282
2626,0,4280,0,33,4283
2627,0,4280,0,33,4284
2669,0,4455,2048,11,4329
2670,0,4470,2048,11,3387
2671,0,4471,2048,11,3394
2672,0,4468,2048,11,3382
2673,0,4467,2048,11,3408
2674,0,4469,2048,11,3396
2678,4,4468,2048,11,331
2682,3,4468,2048,11,347
2686,4,4469,2048,11,337
2694,4,4470,2048,11,335
2698,4,4467,2048,11,431
2702,4,4467,2048,11,2045
2704,1,4468,2048,11,293
2708,4,4468,2048,11,334
2712,4,4468,2048,11,333
2716,4,4468,2048,11,332
2720,4,4468,2048,11,1294
2723,2,4468,2048,11,700
2727,4,4468,2048,11,990
2731,4,4468,2048,11,2119
2733,1,4468,2048,11,797
2737,4,4468,2048,11,1207
2741,4,4468,2048,11,345
2745,4,4468,2048,11,642
2747,1,4468,2048,11,631
2749,1,4468,2048,11,343
2753,4,4468,2048,11,650
2757,4,4468,2048,11,410
2761,4,4468,2048,11,357
2765,4,4468,2048,11,633
2769,4,4468,2048,11,346
2771,1,4468,2048,11,344
2775,4,4468,2048,11,436
2779,4,4468,2048,11,341
2783,4,4468,2048,11,339
2787,4,4468,2048,11,340
2795,1,3011,8192,13,4532
2801,3,3394,1073741824,30,336
2804,4,4471,2048,11,336
2809,1,3011,8192,13,4544
2823,0,4576,2048,11,2722
2837,3,3382,1073741824,30,356
2838,4,4468,2048,11,356
2850,0,6070,65536,16,4898
2851,3,6019,524288,19,4898
2852,8,6014,16777216,24,4898
2853,1,6009,131072,17,4898
2854,5,6011,4194304,22,4898
2855,9,6015,33554432,25,4898
2856,2,6020,262144,18,4898
2857,7,6013,8388608,23,4898
2858,4,6018,1048576,20,4898
2859,6,6012,2097152,21,4898
2860,11,6016,134217728,27,4898
2861,10,5645,67108864,26,4898
2866,2,5011,1073741824,30,1180
2875,1,3011,8192,13,5042
2876,0,3022,0,33,5071
2885,0,5402,0,32,2829
2886,0,3011,8192,13,2828
2909,0,3022,0,33,5102
2910,0,3022,16384,14,5103
2912,0,3022,0,33,5117
2917,0,3022,16384,14,5122
2919,0,3022,0,33,3233
2920,0,3022,0,33,5127
2921,0,3022,16384,14,5128
2923,0,3022,0,33,5130
2924,0,3022,16384,14,5131
2925,0,3022,0,33,4442
2927,0,3022,0,33,5135
2928,0,3022,16384,14,5136
2930,0,3022,0,33,5138
2931,0,3022,16384,14,5139
2932,0,3022,0,33,5140
2933,0,3022,0,33,5141
2934,0,3022,16384,14,5142
2935,0,3022,0,33,5143
2936,0,3022,0,33,5144
2937,0,3022,16384,14,5145
2962,0,5402,0,32,2942
2964,0,5402,0,32,2888
2965,0,5402,0,32,3008
2967,1,5402,0,32,2797
2969,0,5402,0,32,3228
2970,0,5402,0,32,2462
2972,1,5402,0,32,2762
2974,1,5402,0,32,2798
2976,1,5402,0,32,2799
2978,0,5402,0,32,2832
2979,0,5402,0,32,2838
2980,0,5402,0,32,2862
2981,0,5402,0,32,2868
2982,0,5402,0,32,3017
3275,0,3321,0,33,3084
3281,0,3321,0,33,3088
3282,0,3321,0,33,4569
3284,0,3321,0,33,3085
3285,0,3321,0,33,4568
3286,0,3321,0,33,4567
3287,0,3321,0,33,3086
3288,0,3321,0,33,3087
3289,0,3321,0,33,4311
3326,0,5754,1073741824,30,1279
3327,0,5087,0,34,2589
3334,0,3321,0,33,5914
3335,0,3321,0,33,5915
3336,1,5087,0,34,2151
3337,0,5087,0,34,2078
3338,0,5087,0,34,2150
3339,1,5087,0,34,2276
3340,1,5087,0,34,2351
3346,0,5087,0,34,2418
3347,0,5087,0,34,2424
3348,0,5087,0,34,2474
3349,3,5087,0,34,2551
3351,0,5087,0,34,2650
3352,1,5087,0,34,2688
3354,1,5087,0,34,2699
3356,0,5087,0,34,2714
3357,2,5087,0,34,2799
3358,0,5087,0,34,394
3359,0,5087,0,34,2419
3360,1,5087,0,34,2300
3361,0,5087,0,34,2437
3362,1,5087,0,34,302
3364,1,5087,0,34,289
3365,0,5087,0,34,2214
3366,1,5087,0,34,2390
3368,1,5087,0,34,2278
3371,0,5087,0,34,2057
3372,0,5087,0,34,703
3374,1,5087,0,34,2466
3377,0,5087,0,34,2680
3378,0,5402,0,32,5997
3379,0,3321,0,33,6001
3390,0,4306,8192,13,3005
3391,3,5914,0,35,37
3392,3,5914,0,35,191
3394,3,5914,0,35,22
3416,4,4468,2048,11,488
3419,1,5087,0,34,358
3420,1,5087,0,34,413
3421,1,5087,0,34,415
3422,1,5087,0,34,359
3423,1,5087,0,34,432
3424,1,5087,0,34,360
3425,1,5087,0,34,1278
3426,1,5087,0,34,301
3427,1,5087,0,34,1112
3428,1,5087,0,34,1111
3429,1,5087,0,34,1109
3430,1,5087,0,34,1108
3431,1,5087,0,34,1185
3432,1,5087,0,34,1186
3433,1,5087,0,34,881
3434,1,5087,0,34,2119
3435,1,5087,0,34,2140
3436,1,5087,0,34,2141
3437,1,5087,0,34,44
3438,1,5087,0,34,307
3439,1,5087,0,34,819
3440,1,5087,0,34,951
3441,1,5087,0,34,889
3442,1,5087,0,34,192
3443,1,5087,0,34,818
3444,1,5087,0,34,303
3445,1,5087,0,34,165
3446,2,5087,0,34,817
3447,1,5087,0,34,304
3448,1,5087,0,34,1204
3449,1,5087,0,34,168
3450,2,5087,0,34,167
3451,1,5087,0,34,711
3452,1,5087,0,34,816
3453,1,5087,0,34,430
3454,1,5087,0,34,305
3455,1,5087,0,34,176
3456,1,5087,0,34,335
3457,1,5087,0,34,347
3458,1,5087,0,34,617
3459,2,5087,0,34,337
3460,1,5087,0,34,672
3461,2,5087,0,34,336
3462,1,5087,0,34,963
3463,1,5087,0,34,2108
3464,1,5087,0,34,2109
3465,1,5087,0,34,2110
3466,1,5087,0,34,2111
3467,2,5087,0,34,2112
3468,1,5087,0,34,2113
3469,1,5087,0,34,2114
3470,1,5087,0,34,1200
3471,1,5087,0,34,50
3472,1,5087,0,34,49
3473,1,5087,0,34,51
3474,1,5087,0,34,988
3475,1,5087,0,34,45
3476,1,5087,0,34,47
3477,1,5087,0,34,46
3478,1,5087,0,34,163
3479,1,5087,0,34,244
3480,1,5087,0,34,242
3481,1,5087,0,34,240
3482,1,5087,0,34,248
3483,1,5087,0,34,250
3484,1,5087,0,34,249
3485,1,5087,0,34,247
3486,1,5087,0,34,246
3487,1,5087,0,34,245
3488,1,5087,0,34,243
3489,1,5087,0,34,241
3490,1,5087,0,34,239
3491,1,5087,0,34,238
3492,1,5087,0,34,237
3493,1,5087,0,34,236
3494,1,5087,0,34,235
3495,1,5087,0,34,196
3496,1,5087,0,34,38
3497,1,5087,0,34,19
3498,1,5087,0,34,986
3499,1,5087,0,34,775
3500,1,5087,0,34,5
3501,1,5087,0,34,959
3502,1,5087,0,34,30
3503,1,5087,0,34,34
3504,1,5087,0,34,1203
3505,1,5087,0,34,27
3506,1,5087,0,34,2
3507,1,5087,0,34,12
3508,1,5087,0,34,17
3509,1,5087,0,34,33
3510,1,5087,0,34,15
3511,1,5087,0,34,6
3512,1,5087,0,34,25
3513,1,5087,0,34,32
3514,1,5087,0,34,75
3515,1,5087,0,34,998
3516,1,5087,0,34,21
3517,1,5087,0,34,20
3518,1,5087,0,34,24
3519,1,5087,0,34,72
3520,1,5087,0,34,28
3521,1,5087,0,34,31
3522,1,5087,0,34,14
3523,1,5087,0,34,16
3524,1,5087,0,34,7
3525,1,5087,0,34,36
3526,1,5087,0,34,29
3527,1,5087,0,34,10
3528,1,5087,0,34,18
3529,1,5087,0,34,3
3530,1,5087,0,34,71
3531,1,5087,0,34,884
3532,1,5087,0,34,9
3533,1,5087,0,34,11
3534,1,5087,0,34,22
3535,1,5087,0,34,26
3536,1,5087,0,34,73
3537,1,5087,0,34,35
3538,1,5087,0,34,23
3539,1,5087,0,34,13
3540,1,5087,0,34,70
3541,1,5087,0,34,74
3542,1,5087,0,34,218
3543,1,5087,0,34,193
3544,1,5087,0,34,217
3545,1,5087,0,34,216
3546,1,5087,0,34,997
3547,1,5087,0,34,214
3548,1,5087,0,34,282
3549,1,5087,0,34,215
3550,1,5087,0,34,213
3551,1,5087,0,34,212
3552,1,5087,0,34,211
3553,1,5087,0,34,210
3554,1,5087,0,34,208
3555,1,5087,0,34,209
3556,1,5087,0,34,207
3557,1,5087,0,34,280
3558,1,5087,0,34,206
3559,1,5087,0,34,281
3560,1,5087,0,34,204
3561,1,5087,0,34,279
