ID,TraitTreeLoadoutID,SelectedTraitNodeID,SelectedTraitNodeEntryID,NumPoints,OrderIndex
20463,378,94236,0,1,39
20464,378,94255,0,1,38
20465,378,94257,0,1,37
20466,378,94258,0,1,36
20467,378,94239,0,1,35
20468,378,94238,0,1,34
20469,378,94259,0,1,33
20470,378,94260,0,1,32
20471,378,94406,0,1,31
20472,378,94409,0,1,30
20473,378,94339,0,1,29
20474,378,94410,0,1,28
20475,378,94402,0,1,27
20476,378,94428,0,1,26
20477,378,94261,0,1,25
20478,378,94377,116920,1,24
20479,378,94385,0,1,23
20480,378,94379,0,2,22
20481,378,94379,0,1,21
20482,378,94421,0,1,20
20483,378,94381,0,1,19
20484,378,94372,0,2,18
20485,378,94372,0,1,17
20486,378,94380,0,1,16
20487,378,94361,0,1,15
20488,378,94415,0,1,14
20489,378,94388,0,1,13
20490,378,94369,116911,1,12
20491,378,94430,0,1,11
20492,378,94432,0,1,10
20493,378,94389,0,1,9
20494,378,94263,0,1,8
20495,378,94367,0,1,7
20496,378,94371,0,1,6
20497,378,94376,0,1,5
20498,378,94390,0,1,4
20499,378,94391,0,1,3
20500,378,94408,0,1,1
20501,379,94343,0,1,61
20502,379,94440,116991,1,60
20503,379,94441,0,1,59
20504,379,94442,0,2,58
20505,379,94442,0,1,57
20506,379,94434,116985,1,56
20507,379,94435,0,1,55
20508,379,94344,116884,1,54
20509,379,94347,0,2,53
20510,379,94347,0,1,52
20511,379,94443,0,1,51
20512,379,94333,0,1,50
20513,379,94332,0,1,49
20514,379,94444,0,1,48
20515,379,94334,0,1,47
20516,379,94331,0,1,46
20517,379,94348,0,1,45
20518,379,94330,0,1,44
20519,379,94336,0,1,43
20520,379,94349,0,1,42
20521,379,94337,0,1,41
20522,379,94445,0,1,40
20523,379,94335,0,1,39
20524,379,94446,0,1,38
20525,379,94338,0,1,37
20526,379,94357,0,1,36
20527,379,94447,0,1,35
20528,379,94341,0,1,34
20529,379,94358,0,1,33
20530,379,94359,0,1,32
20531,379,94430,0,1,31
20532,379,94425,0,1,30
20533,379,94328,0,1,29
20534,379,94426,0,1,28
20535,379,94427,0,2,27
20536,379,94427,0,1,26
20537,379,94416,0,1,25
20538,379,94384,116928,1,24
20539,379,94385,0,1,23
20540,379,94382,0,2,22
20541,379,94382,0,1,21
20542,379,94428,0,1,20
20543,379,94360,116901,1,19
20544,379,94404,0,1,18
20545,379,94413,0,2,17
20546,379,94413,0,1,16
20547,379,94415,0,1,15
20548,379,94361,0,1,14
20549,379,94388,116933,1,13
20550,379,94420,0,1,12
20551,379,94381,0,1,11
20552,379,94421,0,1,10
20553,379,94406,0,1,9
20554,379,94432,0,1,8
20555,379,94371,0,1,7
20556,379,94389,0,1,6
20557,379,94374,0,1,5
20558,379,94390,0,1,4
20559,379,94424,0,1,3
20560,379,94391,0,1,2
20561,379,94433,0,1,1
20562,364,94351,0,1,61
20563,364,94440,116991,1,60
20564,364,94441,0,1,59
20565,364,94442,0,2,58
20566,364,94442,0,1,57
20567,364,94344,116884,1,56
20568,364,94434,116984,1,55
20569,364,94435,0,1,54
20570,364,94347,0,2,53
20571,364,94347,0,1,52
20572,364,94355,0,1,51
20573,364,94348,0,1,50
20574,364,94330,0,1,49
20575,364,94349,0,1,48
20576,364,94336,0,1,47
20577,364,94337,0,1,46
20578,364,94443,0,1,45
20579,364,94444,0,1,44
20580,364,94333,0,1,43
20581,364,94334,0,1,42
20582,364,94445,0,1,41
20583,364,94446,0,1,40
20584,364,94335,0,1,39
20585,364,94447,0,1,38
20586,364,94338,0,1,37
20587,364,94357,0,1,36
20588,364,94340,0,1,35
20589,364,94341,0,1,34
20590,364,94358,0,1,33
20591,364,94359,0,1,32
20592,364,94419,0,2,31
20593,364,94419,0,1,30
20594,364,94409,0,1,29
20595,364,94339,0,1,28
20596,364,94410,0,1,27
20597,364,94411,0,1,26
20598,364,94416,0,1,25
20599,364,94384,116928,1,24
20600,364,94383,0,1,23
20601,364,94382,0,2,22
20602,364,94382,0,1,21
20603,364,94420,0,1,20
20604,364,94374,0,1,19
20605,364,94415,0,1,18
20606,364,94388,0,1,17
20607,364,94428,0,1,16
20608,364,94412,0,1,15
20609,364,94413,0,2,14
20610,364,94413,0,1,13
20611,364,94430,0,1,12
20612,364,94381,0,1,11
20613,364,94421,0,1,10
20614,364,94389,0,1,9
20615,364,94390,0,1,8
20616,364,94371,0,1,7
20617,364,94406,0,1,6
20618,364,94432,0,1,5
20619,364,94408,0,1,4
20620,364,94433,0,1,2
20621,364,94391,0,1,1
20622,368,94440,116991,1,61
20623,368,94441,0,1,60
20624,368,94442,0,2,59
20625,368,94442,0,1,58
20626,368,94342,0,1,57
20627,368,94344,116884,1,56
20628,368,94434,116984,1,55
20629,368,94435,0,1,54
20630,368,94347,0,2,53
20631,368,94347,0,1,52
20632,368,94331,0,1,51
20633,368,94332,0,1,50
20634,368,94443,0,1,49
20635,368,94333,0,1,48
20636,368,94444,0,1,47
20637,368,94334,0,1,46
20638,368,94348,0,1,45
20639,368,94330,0,1,44
20640,368,94336,0,1,43
20641,368,94349,0,1,42
20642,368,94445,0,1,41
20643,368,94337,0,1,40
20644,368,94338,0,1,39
20645,368,94446,0,1,38
20646,368,94335,0,1,37
20647,368,94447,0,1,36
20648,368,94357,0,1,35
20649,368,94341,0,1,34
20650,368,94358,0,1,33
20651,368,94359,0,1,32
20652,368,94425,0,1,31
20653,368,94426,0,1,30
20654,368,94427,0,2,29
20655,368,94427,0,1,28
20656,368,94416,0,1,27
20657,368,94419,0,2,26
20658,368,94419,0,1,25
20659,368,94384,116928,1,24
20660,368,94383,0,1,23
20661,368,94382,0,2,22
20662,368,94382,0,1,21
20663,368,94420,0,1,20
20664,368,94381,0,1,19
20665,368,94421,0,1,18
20666,368,94428,0,1,17
20667,368,94412,0,1,16
20668,368,94360,116901,1,15
20669,368,94413,0,2,14
20670,368,94413,0,1,13
20671,368,94406,0,1,12
20672,368,94415,0,1,11
20673,368,94388,0,1,10
20674,368,94374,0,1,9
20675,368,94390,0,1,8
20676,368,94391,0,1,7
20677,368,94389,0,1,6
20678,368,94371,0,1,5
20679,368,94408,0,1,4
20680,368,94432,0,1,2
20681,368,94433,0,1,1
20682,371,94453,0,1,61
20683,371,94460,0,2,60
20684,371,94454,0,1,59
20685,371,94315,0,1,58
20686,371,94316,0,1,57
20687,371,94464,0,1,56
20688,371,94264,0,1,55
20689,371,94265,116784,1,54
20690,371,94456,0,1,53
20691,371,94457,0,1,52
20692,371,94450,117003,1,51
20693,371,94448,0,1,50
20694,371,94449,0,1,49
20695,371,94313,116848,1,48
20696,371,94312,116847,1,47
20697,371,94460,0,1,46
20698,371,94310,0,1,45
20699,371,94314,116851,1,44
20700,371,94458,0,1,43
20701,371,94459,0,1,42
20702,371,94319,0,1,41
20703,371,94321,0,1,40
20704,371,94306,0,1,39
20705,371,94307,0,1,38
20706,371,94318,0,1,37
20707,371,94323,0,1,36
20708,371,94308,0,1,35
20709,371,94305,0,1,34
20710,371,94324,0,1,33
20711,371,94325,0,1,32
20712,371,94428,0,1,31
20713,371,94414,0,1,30
20714,371,94326,0,1,29
20715,371,94417,0,1,28
20716,371,94418,0,1,27
20717,371,94419,0,2,26
20718,371,94419,0,1,25
20719,371,94327,116866,1,24
20720,371,94385,0,1,23
20721,371,94386,0,2,22
20722,371,94386,0,1,21
20723,371,94407,116955,1,20
20724,371,94408,0,1,19
20725,371,94429,0,1,18
20726,371,94415,0,1,17
20727,371,94361,0,1,16
20728,371,94388,0,1,15
20729,371,94430,0,1,14
20730,371,94369,116911,1,13
20731,371,94381,0,1,12
20732,371,94362,0,2,11
20733,371,94362,0,1,10
20734,371,94406,0,1,9
20735,371,94422,0,1,8
20736,371,94389,0,1,7
20737,371,94370,0,1,6
20738,371,94390,0,1,5
20739,371,94371,0,1,4
20740,371,94391,0,1,3
20741,371,94432,0,1,2
20742,371,94366,0,1,1
20743,375,94345,0,1,61
20744,375,94346,0,1,60
20745,375,94434,116985,1,59
20746,375,94435,0,1,58
20747,375,94343,0,1,57
20748,375,94342,0,1,56
20749,375,94344,116884,1,55
20750,375,94347,0,2,54
20751,375,94347,0,1,53
20752,375,94355,0,1,52
20753,375,94340,0,1,51
20754,375,94443,0,1,50
20755,375,94444,0,1,49
20756,375,94334,0,1,48
20757,375,94332,0,1,47
20758,375,94331,0,1,46
20759,375,94348,0,1,45
20760,375,94330,0,1,44
20761,375,94336,0,1,43
20762,375,94349,0,1,42
20763,375,94337,0,1,41
20764,375,94445,0,1,40
20765,375,94338,0,1,39
20766,375,94357,0,1,38
20767,375,94335,0,1,37
20768,375,94446,0,1,36
20769,375,94447,0,1,35
20770,375,94341,0,1,34
20771,375,94358,0,1,33
20772,375,94359,0,1,32
20773,375,94408,0,1,31
20774,375,94425,0,1,30
20775,375,94328,0,1,29
20776,375,94426,0,1,28
20777,375,94427,0,2,27
20778,375,94427,0,1,26
20779,375,94416,0,1,25
20780,375,94384,116929,1,24
20781,375,94385,0,1,23
20782,375,94382,0,2,22
20783,375,94382,0,1,21
20784,375,94424,0,1,19
20785,375,94428,0,1,18
20786,375,94412,0,1,17
20787,375,94360,116901,1,16
20788,375,94430,0,1,15
20789,375,94381,0,1,14
20790,375,94421,0,1,13
20791,375,94420,0,1,12
20792,375,94361,0,1,11
20793,375,94415,0,1,10
20794,375,94388,0,1,9
20795,375,94389,0,1,8
20796,375,94391,0,1,7
20797,375,94374,0,1,6
20798,375,94390,0,1,5
20799,375,94371,0,1,4
20800,375,94406,0,1,3
20801,375,94432,0,1,2
20802,375,94433,0,1,1
20803,365,94355,0,1,61
20804,365,94440,116991,1,60
20805,365,94441,0,1,59
20806,365,94442,0,2,58
20807,365,94442,0,1,57
20808,365,94344,116884,1,56
20809,365,94434,116984,1,55
20810,365,94435,0,1,54
20811,365,94347,0,2,53
20812,365,94347,0,1,52
20813,365,94340,0,1,51
20814,365,94443,0,1,50
20815,365,94444,0,1,49
20816,365,94333,0,1,48
20817,365,94332,0,1,47
20818,365,94334,0,1,46
20819,365,94348,0,1,45
20820,365,94330,0,1,44
20821,365,94336,0,1,43
20822,365,94349,0,1,42
20823,365,94337,0,1,41
20824,365,94445,0,1,40
20825,365,94446,0,1,39
20826,365,94335,0,1,38
20827,365,94447,0,1,37
20828,365,94338,0,1,36
20829,365,94357,0,1,35
20830,365,94341,0,1,34
20831,365,94358,0,1,33
20832,365,94359,0,1,32
20833,365,94419,0,2,31
20834,365,94419,0,1,30
20835,365,94409,0,1,29
20836,365,94339,0,1,28
20837,365,94410,0,1,27
20838,365,94411,0,1,26
20839,365,94416,0,1,25
20840,365,94384,116928,1,24
20841,365,94383,0,1,23
20842,365,94382,0,2,22
20843,365,94382,0,1,21
20844,365,94420,0,1,20
20845,365,94428,0,1,19
20846,365,94412,0,1,18
20847,365,94413,0,2,17
20848,365,94413,0,1,16
20849,365,94430,0,1,15
20850,365,94415,0,1,14
20851,365,94388,0,1,13
20852,365,94381,0,1,12
20853,365,94421,0,1,11
20854,365,94374,0,1,10
20855,365,94389,0,1,9
20856,365,94390,0,1,8
20857,365,94406,0,1,7
20858,365,94432,0,1,6
20859,365,94408,0,1,5
20860,365,94371,0,1,3
20861,365,94433,0,1,2
20862,365,94391,0,1,1
20863,377,94399,0,1,61
20864,377,94232,0,1,60
20865,377,94234,0,1,59
20866,377,94231,0,1,58
20867,377,94400,0,2,57
20868,377,94400,0,1,56
20869,377,94244,0,1,55
20870,377,94245,0,1,54
20871,377,94246,116760,1,53
20872,377,94240,0,1,52
20873,377,94247,116761,1,51
20874,377,94252,116769,1,50
20875,377,94251,116767,1,49
20876,377,94401,0,1,48
20877,377,94395,116942,1,47
20878,377,94392,0,1,46
20879,377,94235,116748,1,45
20880,377,94393,116938,1,44
20881,377,94253,0,1,43
20882,377,94254,0,1,42
20883,377,94249,0,1,41
20884,377,94248,0,1,40
20885,377,94239,0,1,39
20886,377,94255,0,1,38
20887,377,94257,0,1,37
20888,377,94258,0,1,36
20889,377,94236,0,1,35
20890,377,94238,0,1,34
20891,377,94259,0,1,33
20892,377,94260,0,1,32
20893,377,94424,0,1,31
20894,377,94361,0,1,30
20895,377,94409,0,1,29
20896,377,94339,0,1,28
20897,377,94410,0,1,27
20898,377,94402,0,1,26
20899,377,94261,0,1,25
20900,377,94377,116920,1,24
20901,377,94378,0,1,23
20902,377,94379,0,2,22
20903,377,94379,0,1,21
20904,377,94380,0,1,20
20905,377,94428,0,1,19
20906,377,94404,0,1,18
20907,377,94415,0,1,17
20908,377,94369,116911,1,16
20909,377,94388,0,1,15
20910,377,94421,0,1,14
20911,377,94372,0,2,13
20912,377,94372,0,1,12
20913,377,94376,0,1,11
20914,377,94430,0,1,10
20915,377,94406,0,1,9
20916,377,94432,0,1,8
20917,377,94367,0,1,7
20918,377,94389,0,1,6
20919,377,94390,0,1,5
20920,377,94371,0,1,4
20921,377,94391,0,1,3
20922,377,94408,0,1,1
20923,370,94333,0,1,61
20924,370,94330,0,1,60
20925,370,94345,0,1,59
20926,370,94346,0,1,58
20927,370,94342,0,1,57
20928,370,94434,116984,1,56
20929,370,94435,0,1,55
20930,370,94344,116883,1,54
20931,370,94347,0,2,53
20932,370,94347,0,1,52
20933,370,94349,0,1,51
20934,370,94443,0,1,50
20935,370,94332,0,1,49
20936,370,94331,0,1,48
20937,370,94444,0,1,47
20938,370,94334,0,1,46
20939,370,94348,0,1,45
20940,370,94336,0,1,44
20941,370,94355,0,1,43
20942,370,94445,0,1,42
20943,370,94340,0,1,41
20944,370,94337,0,1,40
20945,370,94338,0,1,39
20946,370,94335,0,1,38
20947,370,94446,0,1,37
20948,370,94447,0,1,36
20949,370,94357,0,1,35
20950,370,94341,0,1,34
20951,370,94358,0,1,33
20952,370,94359,0,1,32
20953,370,94424,0,1,31
20954,370,94416,0,1,30
20955,370,94425,0,1,29
20956,370,94328,0,1,28
20957,370,94426,0,1,27
20958,370,94427,0,2,26
20959,370,94427,0,1,25
20960,370,94384,116929,1,24
20961,370,94385,0,1,23
20962,370,94382,0,2,22
20963,370,94382,0,1,21
20964,370,94408,0,1,20
20965,370,94420,0,1,18
20966,370,94381,0,1,17
20967,370,94421,0,1,16
20968,370,94360,116901,1,15
20969,370,94428,0,1,14
20970,370,94412,0,1,13
20971,370,94430,0,1,12
20972,370,94361,0,1,11
20973,370,94415,0,1,10
20974,370,94388,0,1,9
20975,370,94406,0,1,8
20976,370,94374,0,1,7
20977,370,94390,0,1,6
20978,370,94389,0,1,5
20979,370,94371,0,1,4
20980,370,94432,0,1,3
20981,370,94433,0,1,2
20982,370,94391,0,1,1
20983,374,94463,0,2,61
20984,374,94463,0,1,60
20985,374,94264,0,1,59
20986,374,94265,116784,1,58
20987,374,94456,0,1,57
20988,374,94457,0,2,56
20989,374,94457,0,1,55
20990,374,94450,117003,1,54
20991,374,94315,0,1,51
20992,374,94313,116849,1,50
20993,374,94312,116847,1,49
20994,374,94314,0,1,48
20995,374,94321,0,1,47
20996,374,94458,0,1,46
20997,374,94460,0,2,45
20998,374,94460,0,1,44
20999,374,94459,0,1,43
21000,374,94319,0,1,42
21001,374,94310,0,1,41
21002,374,94306,0,1,40
21003,374,94307,0,1,39
21004,374,94308,0,1,38
21005,374,94323,0,1,37
21006,374,94318,0,1,36
21007,374,94317,0,1,35
21008,374,94305,0,1,34
21009,374,94324,0,1,33
21010,374,94325,0,1,32
21011,374,94326,0,1,31
21012,374,94417,0,1,30
21013,374,94418,0,1,29
21014,374,94414,0,1,28
21015,374,94419,0,2,27
21016,374,94419,0,1,26
21017,374,94327,116866,1,25
21018,374,94385,0,1,24
21019,374,94386,0,2,23
21020,374,94386,0,1,22
21021,374,94381,0,1,21
21022,374,94362,0,2,20
21023,374,94362,0,1,19
21024,374,94408,0,1,18
21025,374,94429,0,1,16
21026,374,94405,116952,1,15
21027,374,94428,0,1,14
21028,374,94415,0,1,13
21029,374,94361,0,1,12
21030,374,94387,0,1,11
21031,374,94388,0,1,10
21032,374,94369,116911,1,9
21033,374,94370,0,1,8
21034,374,94389,0,1,7
21035,374,94422,0,1,6
21036,374,94390,0,1,5
21037,374,94371,0,1,4
21038,374,94406,0,1,3
21039,374,94432,0,1,2
21040,374,94366,0,1,1
21041,366,94355,0,1,61
21042,366,94434,116984,1,60
21043,366,94440,116991,1,59
21044,366,94441,0,1,58
21045,366,94442,0,2,57
21046,366,94442,0,1,56
21047,366,94344,116884,1,55
21048,366,94435,0,1,54
21049,366,94347,0,2,53
21050,366,94347,0,1,52
21051,366,94335,0,1,51
21052,366,94348,0,1,50
21053,366,94349,0,1,49
21054,366,94330,0,1,48
21055,366,94336,0,1,47
21056,366,94332,0,1,46
21057,366,94443,0,1,45
21058,366,94444,0,1,44
21059,366,94333,0,1,43
21060,366,94334,0,1,42
21061,366,94445,0,1,41
21062,366,94337,0,1,40
21063,366,94340,0,1,39
21064,366,94338,0,1,38
21065,366,94446,0,1,37
21066,366,94447,0,1,36
21067,366,94357,0,1,35
21068,366,94341,0,1,34
21069,366,94358,0,1,33
21070,366,94359,0,1,32
21071,366,94419,0,2,31
21072,366,94419,0,1,30
21073,366,94409,0,1,29
21074,366,94339,0,1,28
21075,366,94410,0,1,27
21076,366,94411,0,1,26
21077,366,94416,0,1,25
21078,366,94384,116928,1,24
21079,366,94383,0,1,23
21080,366,94382,0,2,22
21081,366,94382,0,1,21
21082,366,94374,0,1,20
21083,366,94415,0,1,19
21084,366,94428,0,1,18
21085,366,94412,0,1,17
21086,366,94413,0,2,16
21087,366,94413,0,1,15
21088,366,94430,0,1,14
21089,366,94388,0,1,13
21090,366,94420,0,1,12
21091,366,94381,0,1,11
21092,366,94421,0,1,10
21093,366,94389,0,1,9
21094,366,94390,0,1,8
21095,366,94371,0,1,7
21096,366,94406,0,1,6
21097,366,94432,0,1,5
21098,366,94408,0,1,4
21099,366,94433,0,1,2
21100,366,94391,0,1,1
21101,369,94440,116991,1,61
21102,369,94441,0,1,60
21103,369,94442,0,2,59
21104,369,94442,0,1,58
21105,369,94342,0,1,57
21106,369,94434,116984,1,56
21107,369,94435,0,1,55
21108,369,94344,116884,1,54
21109,369,94330,0,1,53
21110,369,94347,0,2,52
21111,369,94347,0,1,51
21112,369,94333,0,1,50
21113,369,94331,0,1,49
21114,369,94443,0,1,48
21115,369,94444,0,1,47
21116,369,94332,0,1,46
21117,369,94348,0,1,45
21118,369,94349,0,1,44
21119,369,94336,0,1,43
21120,369,94337,0,1,42
21121,369,94334,0,1,41
21122,369,94445,0,1,40
21123,369,94446,0,1,39
21124,369,94335,0,1,38
21125,369,94338,0,1,37
21126,369,94447,0,1,36
21127,369,94357,0,1,35
21128,369,94341,0,1,34
21129,369,94358,0,1,33
21130,369,94359,0,1,32
21131,369,94430,0,1,31
21132,369,94425,0,1,30
21133,369,94328,0,1,29
21134,369,94426,0,1,28
21135,369,94427,0,2,27
21136,369,94427,0,1,26
21137,369,94416,0,1,25
21138,369,94384,116928,1,24
21139,369,94383,0,1,23
21140,369,94382,0,2,22
21141,369,94382,0,1,21
21142,369,94428,0,1,20
21143,369,94415,0,1,19
21144,369,94420,0,1,18
21145,369,94388,0,1,17
21146,369,94412,0,1,16
21147,369,94360,116901,1,15
21148,369,94413,0,2,14
21149,369,94413,0,1,13
21150,369,94381,0,1,12
21151,369,94421,0,1,11
21152,369,94374,0,1,10
21153,369,94406,0,1,9
21154,369,94432,0,1,8
21155,369,94389,0,1,7
21156,369,94371,0,1,6
21157,369,94390,0,1,5
21158,369,94391,0,1,4
21159,369,94408,0,1,3
21160,369,94433,0,1,1
21161,372,94460,0,2,61
21162,372,94265,116784,1,60
21163,372,94453,0,1,59
21164,372,94454,0,1,58
21165,372,94464,0,1,57
21166,372,94463,0,2,55
21167,372,94463,0,1,54
21168,372,94456,0,1,53
21169,372,94457,0,1,52
21170,372,94460,0,1,51
21171,372,94315,0,1,50
21172,372,94313,116848,1,49
21173,372,94312,116847,1,48
21174,372,94314,116851,1,47
21175,372,94458,0,1,46
21176,372,94316,0,1,45
21177,372,94459,0,1,44
21178,372,94317,116854,1,43
21179,372,94310,0,1,42
21180,372,94321,0,1,41
21181,372,94319,0,1,40
21182,372,94318,0,1,39
21183,372,94306,0,1,38
21184,372,94307,0,1,37
21185,372,94308,0,1,36
21186,372,94323,0,1,35
21187,372,94305,0,1,34
21188,372,94324,0,1,33
21189,372,94325,0,1,32
21190,372,94427,0,2,31
21191,372,94427,0,1,30
21192,372,94414,0,1,29
21193,372,94417,0,1,28
21194,372,94418,0,1,27
21195,372,94419,0,2,26
21196,372,94419,0,1,25
21197,372,94327,116865,1,24
21198,372,94385,0,1,23
21199,372,94386,0,2,22
21200,372,94386,0,1,21
21201,372,94429,0,1,20
21202,372,94432,0,1,19
21203,372,94430,0,1,18
21204,372,94406,0,1,17
21205,372,94387,0,1,16
21206,372,94381,0,1,15
21207,372,94415,0,1,14
21208,372,94388,0,1,13
21209,372,94362,0,2,12
21210,372,94362,0,1,11
21211,372,94369,116911,1,10
21212,372,94370,0,1,9
21213,372,94371,0,1,8
21214,372,94366,0,1,7
21215,372,94389,0,1,6
21216,372,94422,0,1,5
21217,372,94390,0,1,4
21218,372,94407,116955,1,3
21219,372,94408,0,1,2
21220,372,94391,0,1,1
21221,373,94265,116784,1,61
21222,373,94456,0,1,60
21223,373,94457,0,2,59
21224,373,94457,0,1,58
21225,373,94463,0,2,56
21226,373,94463,0,1,55
21227,373,94315,0,1,52
21228,373,94313,116849,1,51
21229,373,94312,116847,1,50
21230,373,94314,0,1,49
21231,373,94321,0,1,48
21232,373,94460,0,2,47
21233,373,94460,0,1,46
21234,373,94458,0,1,45
21235,373,94316,0,1,44
21236,373,94459,0,1,43
21237,373,94310,0,1,42
21238,373,94319,0,1,41
21239,373,94306,0,1,40
21240,373,94307,0,1,39
21241,373,94308,0,1,38
21242,373,94323,0,1,37
21243,373,94318,0,1,36
21244,373,94317,0,1,35
21245,373,94305,0,1,34
21246,373,94324,0,1,33
21247,373,94325,0,1,32
21248,373,94424,0,1,31
21249,373,94326,0,1,30
21250,373,94417,0,1,29
21251,373,94418,0,1,28
21252,373,94419,0,2,27
21253,373,94419,0,1,26
21254,373,94414,0,1,25
21255,373,94327,116866,1,24
21256,373,94385,0,1,23
21257,373,94386,0,2,22
21258,373,94386,0,1,21
21259,373,94407,116955,1,20
21260,373,94408,0,1,19
21261,373,94415,0,1,18
21262,373,94361,0,1,17
21263,373,94388,116933,1,16
21264,373,94389,0,1,15
21265,373,94430,0,1,14
21266,373,94405,116953,1,13
21267,373,94387,0,1,12
21268,373,94381,0,1,11
21269,373,94362,0,2,10
21270,373,94362,0,1,9
21271,373,94371,0,1,7
21272,373,94391,0,1,6
21273,373,94422,0,1,5
21274,373,94390,0,1,4
21275,373,94406,0,1,3
21276,373,94432,0,1,2
21277,373,94366,0,1,1
21297,393,93876,0,1,0
21298,394,93876,0,1,1
21299,395,79973,0,1,1
22337,413,80573,101376,1,61
22338,413,80571,0,1,60
22339,413,80570,0,2,59
22340,413,80570,0,1,58
22341,413,80576,101382,1,57
22342,413,80558,101357,1,56
22343,413,80592,0,2,55
22344,413,80592,0,1,54
22345,413,80593,101401,1,53
22346,413,80598,101407,1,52
22347,413,80587,0,2,51
22348,413,80587,0,1,50
22349,413,80583,114297,1,49
22350,413,80567,0,1,48
22351,413,80599,115684,1,47
22352,413,80575,101380,1,46
22353,413,80579,0,2,45
22354,413,80579,0,1,44
22355,413,80563,101363,1,43
22356,413,80582,0,1,42
22357,413,80590,101397,1,41
22358,413,80572,0,1,40
22359,413,80584,0,1,39
22360,413,80597,0,1,38
22361,413,80574,101378,1,37
22362,413,80559,0,1,36
22363,413,80589,0,1,35
22364,413,80600,0,1,34
22365,413,80588,0,1,33
22366,413,80568,0,1,32
22367,413,80715,0,1,31
22368,413,80717,0,2,30
22369,413,80717,0,1,29
22370,413,80683,0,2,28
22371,413,80683,0,1,27
22372,413,80713,0,1,26
22373,413,80714,0,2,25
22374,413,80714,0,1,24
22375,413,80707,0,2,23
22376,413,80707,0,1,22
22377,413,80708,0,1,21
22378,413,80603,0,2,20
22379,413,80603,0,1,19
22380,413,80604,0,2,18
22381,413,80604,0,1,17
22382,413,80682,0,1,16
22383,413,80681,101497,1,15
22384,413,80685,101503,1,14
22385,413,80686,0,1,13
22386,413,80680,0,1,12
22387,413,80697,115761,1,11
22388,413,80698,101516,1,10
22389,413,80694,0,1,9
22390,413,80693,0,1,8
22391,413,80687,0,1,7
22392,413,80688,0,1,6
22393,413,80695,0,1,5
22394,413,80712,0,1,4
22395,413,80689,0,1,3
22396,413,80692,0,2,2
22397,413,80692,0,1,1
22703,419,91012,112933,1,61
22704,419,90919,0,1,60
22705,419,91031,0,1,59
22706,419,91032,0,2,58
22707,419,91032,0,1,57
22708,419,91033,0,1,56
22709,419,91034,0,2,55
22710,419,91034,0,1,54
22711,419,91024,112947,1,53
22712,419,91035,112958,1,52
22713,419,91036,0,1,51
22714,419,91025,0,1,50
22715,419,90915,0,1,49
22716,419,91015,0,2,48
22717,419,91015,0,1,47
22718,419,90921,0,1,46
22719,419,90922,0,1,45
22720,419,91017,0,1,44
22721,419,90914,0,1,43
22722,419,91026,0,2,42
22723,419,91026,0,1,41
22724,419,91027,0,1,40
22725,419,93016,115248,1,39
22726,419,93015,115246,1,38
22727,419,90925,0,1,37
22728,419,91030,0,1,36
22729,419,90923,0,1,35
22730,419,91019,112940,1,34
22731,419,91028,0,1,33
22732,419,91018,0,1,32
22733,419,90928,0,1,31
22734,419,90929,0,1,30
22735,419,90927,0,1,29
22736,419,95148,0,2,28
22737,419,95148,0,1,27
22738,419,91001,112919,1,26
22739,419,91002,0,1,25
22740,419,95152,0,1,24
22741,419,90996,0,2,23
22742,419,90996,0,1,22
22743,419,90934,0,1,21
22744,419,90999,0,1,20
22745,419,91003,0,1,19
22746,419,90933,0,1,18
22747,419,95150,0,1,17
22748,419,90937,0,1,16
22749,419,90936,0,2,15
22750,419,90936,0,1,14
22751,419,90994,117768,1,13
22752,419,90935,0,1,12
22753,419,90940,0,1,11
22754,419,95154,0,1,10
22755,419,90993,0,1,9
22756,419,91006,0,1,8
22757,419,90948,0,1,7
22758,419,90938,0,1,6
22759,419,90931,0,1,5
22760,419,91007,0,1,4
22761,419,90950,0,1,3
22762,419,90941,0,1,2
22763,419,91008,0,1,1
22947,423,80669,0,1,61
22948,423,80624,0,1,60
22949,423,80665,0,1,59
22950,423,80661,0,1,58
22951,423,80660,0,1,57
22952,423,80662,0,1,56
22953,423,80656,0,1,55
22954,423,80659,0,1,54
22955,423,80667,0,2,53
22956,423,80667,0,1,52
22957,423,80608,0,1,51
22958,423,80657,0,1,50
22959,423,80607,0,1,49
22960,423,80619,0,1,48
22961,423,80618,101429,1,47
22962,423,80627,0,1,46
22963,423,80674,0,1,45
22964,423,80675,0,1,44
22965,423,80677,0,1,43
22966,423,80623,0,1,42
22967,423,80621,0,1,41
22968,423,80611,0,2,40
22969,423,80611,0,1,39
22970,423,80622,0,2,38
22971,423,80622,0,1,37
22972,423,80678,0,1,36
22973,423,80614,0,1,35
22974,423,80612,0,1,34
22975,423,80610,0,1,33
22976,423,80613,0,1,32
22977,423,80717,0,1,31
22978,423,80710,0,2,30
22979,423,80710,0,1,29
22980,423,80697,115761,1,28
22981,423,80682,0,1,27
22982,423,80681,101497,1,26
22983,423,80701,0,1,25
22984,423,80702,0,2,24
22985,423,80702,0,1,23
22986,423,80703,0,2,22
22987,423,80703,0,1,21
22988,423,80680,0,1,20
22989,423,80708,0,1,19
22990,423,80700,0,1,18
22991,423,80698,101516,1,17
22992,423,80694,0,1,16
22993,423,80684,0,1,15
22994,423,80704,115760,1,14
