ID,Flags,InventoryTypeSlotMask
2611,1,0
2612,0,0
2613,0,0
2614,0,0
2615,0,0
2616,0,0
2617,0,0
2618,0,0
2619,0,0
2621,0,0
2622,0,0
2623,0,0
2624,0,0
2625,0,0
2626,0,0
2627,0,0
2628,0,0
2629,0,0
2630,0,0
2631,0,0
2632,0,0
2633,0,0
2634,0,0
2635,0,0
2636,0,0
2637,0,0
2638,0,0
2639,0,0
2640,0,0
2641,0,0
2642,0,0
2643,0,0
2644,0,0
2645,0,0
2646,0,0
2647,0,0
2648,0,0
2649,0,0
2650,0,0
2651,0,0
2652,0,0
2653,0,0
2654,0,0
2655,0,0
2656,0,0
2657,0,0
2658,0,0
2659,0,0
2660,0,0
2661,0,0
2662,0,0
2663,0,0
2664,0,0
2665,0,0
2666,0,0
2667,0,0
2668,0,0
2669,0,0
2670,0,0
2671,0,0
2674,0,0
2675,0,0
2676,0,0
2677,0,0
2678,0,0
2679,0,0
2680,0,0
2681,0,0
2682,0,0
2683,0,0
2684,0,0
2685,0,0
2689,0,0
2690,0,0
2691,0,0
2692,0,0
2693,0,0
2694,0,0
2696,0,0
2698,0,0
2700,0,0
2702,0,0
2704,0,0
2706,0,0
2708,0,0
2709,0,0
2711,0,0
2713,0,0
2715,0,0
2716,0,0
2718,0,0
2720,0,0
2721,0,0
2723,0,0
2724,0,0
2725,0,0
2726,0,0
2727,0,0
2728,0,0
2729,0,0
2730,0,0
2731,0,0
2732,0,0
2733,0,0
2734,0,0
2736,0,0
2737,0,0
2738,0,0
2739,0,0
2740,0,0
2741,0,0
2742,0,0
2743,0,0
2744,0,0
2745,0,0
2746,0,0
2747,0,0
2748,0,0
2749,0,0
2750,0,0
2751,0,0
2753,4,0
2756,0,0
2757,0,0
2758,0,0
2759,4,0
2763,0,0
2764,4,0
2765,0,0
2766,0,0
2767,0,0
2768,0,0
2769,0,0
2770,4,0
2771,0,0
2772,0,0
2773,4,0
2774,4,0
2775,4,0
2776,4,0
2777,4,0
2778,4,0
2779,4,0
2780,4,0
2781,4,0
2782,4,0
2783,4,0
2784,4,0
2785,4,0
2786,4,0
2787,4,0
2788,4,0
2789,4,0
2790,4,0
2797,4,0
2798,4,0
2799,4,0
2803,0,0
2804,0,0
2805,0,0
2814,0,0
2816,0,0
2817,0,0
2819,4,0
2821,0,0
2822,0,0
2823,0,0
2824,0,0
2825,0,0
2826,0,0
2827,0,0
2828,0,0
2829,0,0
2830,0,0
2831,0,0
2832,0,0
2833,0,0
2834,4,0
2835,4,0
2836,4,0
2837,4,0
2838,0,0
2840,0,0
2842,0,0
2843,0,0
2844,0,0
2845,0,0
2846,0,0
2847,0,0
2848,0,0
2849,0,0
2850,0,0
2851,0,0
2852,0,0
2853,0,0
2854,0,0
2855,0,0
2856,0,0
2857,0,0
2860,4,0
2861,4,0
2862,4,0
2863,4,0
2864,4,0
2865,4,0
2866,4,0
2867,4,0
2868,4,0
2869,4,0
2870,4,0
2871,4,0
2872,4,0
2873,4,0
2874,4,0
2875,4,0
2876,4,0
2877,4,0
2878,0,0
2879,0,0
2880,0,0
2881,4,0
2882,4,0
2883,4,0
2884,4,0
2885,4,0
2886,4,0
2887,4,0
2888,4,0
2889,4,0
2890,4,0
2891,4,0
2892,4,0
2893,4,0
2894,4,0
2895,4,0
2896,4,0
2897,4,0
2898,4,0
2899,4,0
2900,4,0
2902,4,0
2904,0,0
2905,0,0
2906,0,0
2907,0,0
2913,0,0
2914,0,0
2915,0,0
2916,0,0
2917,0,0
2918,0,0
2919,0,0
2920,0,0
2921,0,0
2922,0,0
2923,0,0
2924,0,0
2925,0,0
2926,0,0
2927,0,0
2928,0,0
2929,0,0
2930,0,0
2931,0,0
2932,0,0
2933,0,0
2934,0,0
2935,0,0
2936,0,0
2937,0,0
2938,0,0
2939,0,0
2940,0,0
2941,0,0
2942,0,0
2945,0,0
2946,0,0
2947,0,0
2948,0,0
2949,0,0
2950,0,0
2963,0,0
2964,0,0
2965,0,0
2966,0,0
2967,0,0
2968,0,0
2969,0,0
2978,0,0
2979,0,0
2980,0,0
2981,0,0
2982,0,0
2983,0,0
2984,0,0
2985,0,0
2986,0,0
2987,0,0
2988,0,0
2989,0,0
2990,0,0
2991,0,0
2992,0,0
2993,0,0
2995,0,0
2996,0,0
2997,0,0
2998,0,0
2999,4,0
3000,0,0
3001,0,0
3002,0,0
3003,0,0
3004,0,0
3005,0,0
3006,0,0
3007,0,0
3008,0,0
3009,0,0
3010,0,0
3011,0,0
3012,0,0
3013,0,0
3014,0,0
3015,0,0
3016,0,0
3017,0,0
3018,0,0
3019,0,0
3020,0,0
3021,0,0
3022,0,0
3023,0,0
3024,0,0
3025,1,0
3026,0,0
3027,0,0
3028,0,0
3029,0,0
3030,0,0
3031,0,0
3032,0,0
3033,0,0
3034,0,0
3035,0,0
3036,0,0
3037,0,0
3038,0,0
3039,0,0
3040,0,0
3041,0,0
3042,4,0
3043,0,0
3044,0,0
3047,0,0
3048,0,0
3050,0,0
3051,0,0
3053,0,0
3055,0,0
3056,0,0
3057,0,0
3058,0,0
3059,0,0
3060,0,0
3061,0,0
3062,0,0
3063,0,0
3064,0,0
3065,0,0
3066,0,0
3067,0,0
3068,0,0
3069,0,0
3070,0,0
3071,0,0
3072,0,0
3073,0,0
3074,0,0
3075,0,0
3076,0,0
3077,0,0
3078,0,0
3079,0,0
3080,0,0
3086,0,0
3091,0,0
3137,4,0
3138,4,0
3139,4,0
3140,4,0
3141,4,0
3142,4,0
3143,4,0
3144,4,0
3145,4,0
3146,4,0
3147,0,0
3148,0,0
3149,0,0
3150,0,0
3151,0,0
3152,0,0
3153,0,0
3154,0,0
3155,1,0
3156,1,0
3157,1,0
3158,1,0
3159,0,0
3160,0,0
3161,0,0
3162,0,0
3163,0,0
3164,0,0
3165,0,0
3166,0,0
3167,0,0
3168,0,0
3169,0,0
3170,0,0
3171,0,0
3172,0,0
3173,0,0
3174,0,0
3175,0,0
3176,0,0
3177,0,0
3178,0,0
3179,1,0
3180,0,2630
3181,0,0
3182,0,0
3183,0,0
3184,0,0
3185,0,0
3186,0,0
3190,0,0
3191,0,0
3192,0,0
3193,0,0
3194,0,0
3195,0,0
3196,0,0
3197,0,0
3198,0,0
3199,0,0
3200,0,0
3201,4,0
3202,4,0
3203,4,0
3204,4,0
3205,4,0
3206,4,0
3207,4,0
3208,4,0
3209,4,0
3210,4,0
3211,4,0
3212,4,0
3213,4,0
3214,0,0
3215,0,0
3216,0,0
3217,0,0
3218,0,0
3219,0,0
3220,0,0
3221,0,0
3222,4,0
3223,0,2630
3224,0,2630
3225,0,0
3226,4,0
3227,0,0
3228,0,74639338
3229,0,0
3230,0,0
3232,0,0
3233,0,0
3234,0,0
3235,0,0
3236,0,0
3237,0,0
3238,0,0
3239,0,0
3240,0,0
3241,0,0
3242,0,0
3243,0,0
3244,0,0
3245,0,0
3246,0,0
3247,0,0
3248,0,0
3249,0,0
3250,0,0
3251,0,0
3252,0,0
3253,0,0
3254,0,0
3255,0,0
3256,0,0
3257,0,0
3258,0,0
3259,0,0
3260,0,0
3261,0,0
3263,0,0
3264,1,0
3265,4,0
3266,1,0
3267,0,81977344
3268,0,1122286
3269,4,0
3270,4,0
3271,4,0
3272,4,0
3273,0,0
3274,0,0
3275,1,0
3276,0,0
3277,0,0
3278,0,0
3279,0,0
3280,0,0
3281,0,0
3282,0,0
3284,0,0
3285,4,0
3287,4,0
3288,0,72196
3289,0,5448
3290,0,1048738
3291,16,67272704
3292,16,8192
3293,0,8404992
3294,8,69246976
3295,0,8404992
3296,0,0
3297,0,0
3298,0,0
3299,0,0
3300,4,0
3301,0,1048738
3302,0,5448
3303,0,68100
3304,0,8404992
3305,16,8192
3306,16,67272704
3307,8,69246976
3308,4,0
3309,4,0
3310,0,0
3311,8,131072
3312,1,0
3313,1,0
3314,4,0
3315,4,0
3323,4,0
3324,0,0
3325,4,0
3326,0,0
3327,4,0
3328,16,67272704
3329,4,0
3330,8,131072
3331,16,8192
3332,8,69246976
3333,0,8404992
3334,0,72196
3335,0,5448
3336,0,1048738
3339,0,0
3340,0,2630
3341,0,2630
3342,4,0
3343,0,0
3344,8,131072
3346,0,68100
3347,0,68100
3348,0,2630
3349,0,0
3350,0,2630
3351,4,0
3352,0,0
3353,16,67272704
3354,8,131072
3355,16,8192
3356,8,69246976
3357,0,8404992
3358,0,72196
3359,0,68100
3360,0,5448
3361,0,1048738
3362,4,0
3363,16,67272704
3364,8,131072
3365,16,8192
3366,8,69246976
3367,0,8404992
3368,0,72196
3369,0,68100
3370,0,5448
3371,0,1048738
3372,4,0
3373,0,0
3376,4,0
3377,16,67272704
3378,8,131072
3379,16,8192
3380,8,69246976
3381,0,1048738
3382,0,8404992
3383,0,68100
3384,0,5448
3385,0,0
3386,0,0
3387,0,0
3388,0,0
3389,0,0
3390,0,0
3391,0,0
3392,0,0
3393,0,2630
3394,4,0
3395,0,0
3396,0,0
3397,4,0
3398,4,0
3399,4,0
3400,4,0
3401,4,0
3402,4,0
3404,4,0
3405,4,0
3406,4,0
3407,4,0
3408,4,0
3409,4,0
3410,4,0
3411,4,0
3412,4,0
3413,4,0
3414,4,0
3415,4,0
3417,0,0
3419,0,0
3420,0,0
3421,0,0
3422,0,0
3423,0,0
3424,4,0
3425,4,0
3426,0,0
3427,16,67272704
3428,8,131072
3429,16,8192
3430,8,69246976
3431,0,8404992
3432,0,1048738
3433,0,5448
3434,0,68100
3435,4,0
3436,4,0
3437,4,0
3439,0,0
3440,4,0
3441,4,0
3442,4,0
3443,4,0
3444,4,0
3445,4,0
3446,0,0
3447,0,0
3448,0,0
3449,0,0
3450,0,0
3451,0,0
3452,0,0
3453,0,0
3454,0,0
3455,0,0
3456,0,0
3457,4,0
3458,4,0
3459,4,0
3462,0,0
3466,0,0
3467,0,0
3468,0,0
3469,0,0
3470,4,0
3471,4,0
3472,1,0
3473,1,0
3474,4,0
3475,4,0
3476,4,0
3477,4,0
3478,0,3840
3479,4,0
3480,0,2630
3481,0,2630
3482,4,0
3483,0,0
3484,4,0
3485,0,0
3486,4,0
3487,0,0
3488,4,0
3489,0,0
3490,4,0
3491,0,0
3492,0,4202
3493,0,0
3494,0,1070
3495,4,0
3496,4,0
3497,1,2630
3499,0,0
3500,0,0
3501,0,0
3502,0,0
3503,0,0
3504,0,0
3505,0,0
3506,0,0
3507,0,0
3508,0,0
3509,0,0
3510,4,0
3512,4,0
3513,4,0
3514,0,0
3515,0,0
3516,4,0
3517,0,0
3518,0,0
3520,4,0
3521,4,0
3522,0,0
3523,0,74704894
3524,0,74704894
3525,0,74704894
3526,0,74704894
3527,0,74704894
3528,0,74704894
3529,0,74704894
3530,4,0
3531,0,0
3532,0,0
3533,0,0
3534,0,0
3535,0,0
3536,0,1048738
3537,0,1032
3538,4,1116138
3539,0,1048738
3540,0,1032
3541,4,1116138
3542,4,1116138
3543,4,1116138
3544,4,1116138
3545,4,1116138
3546,4,1116138
3547,0,320
3548,0,66048
3549,0,320
3550,0,66048
3552,0,0
3553,0,0
3554,0,0
3555,4,0
3556,0,0
3557,0,0
3558,4,0
3559,4,0
3560,0,0
3561,0,3
3562,0,9
3563,0,1048609
3564,0,1025
3565,0,129
3566,4,0
3567,4,0
3568,4,0
3569,0,0
3571,4,0
3572,0,0
3573,0,0
3574,4,0
3577,1,0
3578,0,0
3579,0,0
3580,0,0
3581,1,0
3582,4,0
3584,0,0
3585,4,1116138
3586,4,0
3587,4,0
3588,0,0
3589,0,1116138
3590,1,0
3592,4,1116138
3593,4,0
3595,4,0
3597,4,0
3598,0,0
3599,4,0
3600,4,0
3602,8,131072
3603,16,67272704
3604,8,69246976
3605,4,0
3606,4,0
3607,0,1048738
3608,0,8404992
3609,0,68100
3610,0,5448
3611,16,8192
3612,4,0
3613,0,0
3614,0,0
3615,0,0
3618,0,0
3621,0,0
3625,0,0
3631,0,0
3632,0,0
3635,0,0
3636,0,0
3638,0,0
3640,0,0
3643,0,0
3648,0,0
3652,0,0
3655,0,0
3662,0,0
3663,0,0
3665,0,0
3671,0,0
3675,0,0
3684,0,0
3687,0,0
3689,0,0
3693,0,0
3695,0,0
3702,0,0
3703,4,0
3704,0,8404992
3705,8,69246976
3706,0,5448
3707,0,68100
3708,0,72196
3709,0,1048738
3710,16,67272704
3711,8,131072
3712,16,8192
3713,0,0
3714,0,8404992
3715,8,69246976
3716,0,5448
3717,0,68100
3718,0,72196
3719,0,1048738
3720,4,0
3721,4,0
3722,16,67272704
3723,8,131072
3724,16,8192
3725,0,0
3726,4,0
3727,4,0
3728,0,0
3729,4,0
3730,0,0
3731,0,0
3732,0,0
3733,0,0
3734,4,2630
3735,0,4
3736,4,2630
3737,4,4
3738,4,4
3740,4,0
3741,0,0
3742,0,0
3743,0,0
3744,0,0
3745,0,0
3746,4,0
3747,4,81960960
3748,4,0
3749,4,0
3751,0,0
3752,0,0
3753,0,0
3754,0,2630
3755,0,2630
3756,4,0
3757,4,0
3758,4,0
3759,0,1048609
3760,0,1025
3761,0,3
3762,0,129
3763,0,9
3764,0,1116138
3765,0,1032
3766,0,320
3767,0,66048
3768,0,1048738
3769,0,1032
3771,0,320
3772,0,66048
3773,0,1048738
3774,4,1116138
3775,4,1116138
3776,4,1116138
3777,4,1116138
3778,4,1116138
3779,4,1116138
3780,4,1116138
3781,4,1116138
3782,4,74711038
3783,0,0
3784,4,7438334
3785,4,163840
3786,0,0
3787,4,0
3788,4,0
3789,4,0
3790,4,0
3791,4,0
3792,4,0
3793,4,0
3794,4,0
3795,4,0
3796,4,0
3797,4,0
3798,4,0
3799,4,0
3800,0,0
3801,4,0
3802,0,0
3803,0,-1
3804,0,4096
3805,0,4096
3806,0,4096
3807,0,4096
3808,0,4096
3809,0,4096
3810,0,0
3811,0,514
3812,0,514
3813,4,0
3814,4,0
3815,0,514
3816,0,0
3818,0,0
3823,0,0
3824,0,0
3825,0,0
3826,0,0
3833,0,536870912
3834,4,83099646
3837,0,0
3839,0,0
3840,0,0
3841,0,0
3842,0,0
3843,4,83099646
3844,0,0
3847,1,0
3848,5,0
3849,4,0
3850,4,0
3857,0,0
3858,0,0
3859,0,0
3860,4,0
3861,4,0
3862,0,0
3863,4,0
3864,0,0
3865,4,0
3866,0,0
3867,0,0
3868,0,0
3869,0,0
3870,4,0
3871,0,0
3872,0,0
3873,0,0
3874,4,0
3875,4,0
3877,0,0
3878,0,0
3879,0,0
3880,0,0
3881,0,0
3882,0,0
3883,0,0
3884,0,0
3885,0,0
3886,0,0
3889,4,0
3890,4,0
3891,0,0
3892,4,0
3893,0,0
3894,4,0
3895,4,0
3896,4,0
3897,4,0
3898,4,0
3899,4,0
3900,0,0
3901,0,0
3902,4,0
3903,0,0
3904,0,0
3905,4,0
3906,4,0
3907,1,0
3908,0,0
3909,0,0
3910,0,0
3911,0,0
3912,4,0
3913,0,0
3914,0,0
3916,4,0
3917,4,0
3918,4,0
3919,0,0
3920,0,0
3921,0,0
3922,0,0
3923,0,0
3924,0,0
3925,0,0
3926,0,0
3927,0,0
3928,0,0
3929,0,0
3930,0,0
3931,0,0
3932,0,0
3933,0,0
3934,0,0
3935,0,0
3936,0,0
3937,0,0
3938,0,0
3939,0,0
3940,0,0
3941,0,0
3942,0,0
3943,0,0
3944,0,0
3945,0,0
3946,0,0
3947,0,0
3948,0,0
3949,0,0
3951,4,0
3952,4,0
3953,4,0
3954,4,0
3955,4,0
3957,4,0
3958,4,0
3964,4,0
3965,4,0
3966,4,0
3967,4,0
3974,0,0
3975,0,0
3976,0,0
3978,0,0
3979,0,0
3980,4,0
3981,4,0
3982,4,0
3983,4,0
3984,0,0
3985,0,0
3986,4,0
3987,4,0
3988,4,0
3989,0,9527294
3990,0,67280896
3993,0,0
3994,4,0
3995,0,0
3996,0,0
3997,0,0
3998,0,0
3999,0,0
4000,0,0
4001,4,0
4002,0,0
4004,0,0
4005,0,0
4007,0,0
4010,0,2630
4011,0,2630
4012,4,0
4013,4,1116138
4014,0,1032
4015,0,320
4016,0,66048
4017,0,1048738
4018,4,1116138
4019,0,1032
4020,0,320
4021,0,66048
4022,0,1048738
4023,4,1116138
4024,4,1116138
4025,4,1116138
4026,4,1116138
4027,4,1116138
4028,4,0
4029,0,1048609
4030,0,1025
4031,0,3
4032,0,129
4033,0,9
4034,4,0
4035,0,0
4036,4,0
4037,4,0
4038,0,0
4039,0,0
4040,4,0
4041,4,0
4042,0,0
4043,1,0
4044,1,0
4045,0,0
4046,4,0
4049,0,0
4050,0,0
4051,0,0
4052,0,0
4053,0,0
4054,0,0
4055,0,0
4056,1,0
4057,1,0
4058,1,0
4059,1,0
4060,1,0
4061,1,0
4062,1,0
4063,1,0
4064,1,0
4065,1,0
4066,1,0
4068,1,0
4069,0,0
4070,0,0
4071,0,0
4072,0,0
4073,4,0
4074,4,0
4075,4,0
4076,0,0
4077,0,0
4078,4,0
4079,0,0
4080,1,0
4081,0,0
4083,0,0
4088,4,0
4089,4,0
4090,0,0
4091,0,0
4092,0,0
4093,4,0
4094,0,0
4096,0,0
4097,0,0
4098,0,0
4099,0,0
4100,0,0
4101,0,0
4103,0,0
4104,0,0
4105,0,0
4106,0,0
4107,4,0
4108,4,0
4109,0,0
4111,4,0
4112,4,0
4113,4,0
4114,4,0
4115,4,0
4116,4,0
4117,1,0
4118,4,0
4119,0,0
4120,0,0
4121,4,0
4122,0,0
4125,4,0
4126,4,0
4127,4,0
4128,4,0
4129,4,0
4130,4,0
4131,4,0
4132,4,0
4133,4,0
4134,4,0
4135,4,0
4136,0,4096
4137,4,0
4138,4,0
4139,4,0
4140,0,0
4141,4,0
4142,4,0
4143,0,0
4144,0,0
4145,4,0
4146,0,0
4147,0,0
4148,0,0
4149,4,0
4150,0,0
4151,0,0
4152,0,0
4153,0,0
4154,4,0
4155,1,0
4156,0,0
4157,0,0
4158,0,0
4159,0,0
4160,4,0
4161,4,0
4162,4,0
4163,4,0
4164,4,2630
4165,4,2630
4166,4,2630
4168,4,0
4169,4,0
4170,0,4
4171,0,0
4172,0,0
4173,0,0
4174,0,0
4175,0,0
4178,4,0
4179,4,0
4180,4,0
4182,0,0
4183,4,0
4184,4,0
4185,4,0
4186,4,0
4187,4,0
4188,4,0
4190,0,0
4191,0,0
4192,0,0
4193,0,0
4194,0,0
4195,0,0
4196,4,0
4197,4,1116138
4199,0,0
4200,4,0
4201,4,0
4202,4,0
4203,4,0
4204,4,0
4205,4,0
4206,4,0
4207,0,9
4208,0,129
4209,0,3
4210,0,1025
4211,0,1048608
4212,0,0
4213,0,2626
4214,0,2626
4215,4,2630
4216,4,0
4217,4,0
4218,4,0
4219,4,0
4220,0,2630
4221,4,2630
4222,4,0
4223,0,0
4225,0,0
4226,4,1132538
4227,0,0
4228,0,0
4229,0,0
4230,0,0
4231,4,0
4232,4,0
4233,0,0
4234,0,0
4235,0,0
4237,4,1132538
4238,0,0
4239,0,0
4240,4,0
4241,0,0
4243,4,0
4244,4,0
4245,4,0
4246,0,0
4247,4,0
4249,4,0
4250,0,0
4251,0,0
4252,0,0
4253,0,0
4254,0,0
4255,4,0
4256,4,0
4257,4,0
4258,4,0
4259,4,0
4260,4,0
4261,0,0
4262,4,0
4263,0,0
4264,0,0
4265,4,0
4266,0,0
4267,0,2630
4268,4,0
4269,0,2630
4270,0,0
4272,4,0
4273,4,0
4274,4,0
4275,0,0
4276,0,0
4281,4,2630
4282,0,0
4290,4,83099646
4292,0,0
4293,0,0
4294,0,0
4295,4,0
4296,4,0
4297,4,0
4298,4,0
4299,4,0
4300,4,0
4303,4,0
4304,4,0
4315,0,0
4316,0,0
4317,0,0
4318,4,0
4319,4,0
4321,4,0
4332,0,4
4333,0,4
4336,0,0
4337,4,0
4338,0,0
4339,4,0
4340,4,0
4341,4,0
4342,0,0
4343,0,0
4344,4,0
4345,4,0
4346,4,0
4347,4,0
4348,4,0
4349,4,0
4350,4,0
4351,4,0
4352,4,0
4353,4,0
4354,4,0
4356,1,0
4357,0,0
4358,0,0
4359,0,0
4360,0,0
4361,0,0
4362,0,0
4364,0,0
4365,4,1116138
4366,4,0
4367,4,0
4368,4,0
4369,4,0
4370,4,0
4371,0,0
4372,0,0
4373,4,0
4374,4,0
4375,0,9
4376,0,129
4377,0,3
4378,0,1025
4379,0,1048608
4380,0,0
4381,0,0
4382,0,0
4384,0,0
4385,0,0
4386,0,0
4387,0,0
4388,4,0
4389,0,0
4390,4,0
4391,0,67280896
4392,0,9527294
4393,0,0
4394,0,0
4395,0,578
4396,0,578
4397,0,2052
4398,0,2052
4399,0,2052
4402,0,0
4403,4,0
4404,0,0
4405,0,0
4406,0,0
4407,0,0
4408,0,0
4410,0,0
4411,0,0
4412,0,0
4413,0,0
4414,0,0
4415,0,0
4416,0,0
4417,0,0
4418,0,0
4435,0,0
4436,0,0
4437,0,0
4438,4,0
4439,0,0
4440,0,0
4441,4,0
4442,4,0
4443,0,0
4444,0,0
4445,0,0
4446,4,15990782
4447,4,0
4448,0,0
4449,4,15990782
4450,0,0
4451,0,0
4452,0,0
4453,0,0
4454,4,0
4455,4,1116138
4456,4,32763902
4457,0,0
4458,0,0
4459,0,2626
4460,0,4
4461,0,2626
4473,0,0
4474,0,0
4475,0,0
4476,0,0
4477,0,0
4478,0,0
4479,0,0
4480,0,2630
4481,4,2630
4482,4,2630
4483,0,2630
4484,0,2630
4485,4,2630
4486,4,2630
4487,4,2630
4491,4,0
4492,4,0
4493,4,0
4497,0,0
4498,0,0
4499,0,0
4500,0,0
4501,0,0
4502,0,0
4504,4,0
4505,4,0
4506,0,9
4507,0,129
4508,0,3
4509,0,1025
4510,0,1048608
4511,0,2052
4512,0,2052
4513,0,2052
4514,0,2052
4515,4,2052
4516,4,2052
4518,0,0
4519,0,0
4520,0,0
4521,0,0
4522,0,0
4523,0,0
4524,0,0
4525,0,0
4526,0,0
4527,4,0
4528,4,0
4529,4,0
4530,4,0
4531,4,0
4532,4,0
4533,4,0
4534,4,0
4535,4,0
4536,4,0
4537,4,0
4538,4,0
4539,4,0
4540,4,0
4541,4,0
4542,4,0
4543,4,0
4544,4,0
4545,4,0
4546,4,0
4547,4,0
4548,0,0
4549,0,0
4550,4,0
4551,4,0
4552,4,0
4553,4,0
4554,4,0
4555,4,0
4556,4,0
4557,4,0
4558,4,0
4559,4,0
4560,4,0
4561,4,0
4562,4,0
4563,4,0
4564,4,0
4565,4,0
4566,4,0
4567,4,0
4568,4,0
4569,4,0
4570,4,0
4571,4,0
4572,4,0
4573,4,0
4574,4,0
4575,4,0
4576,4,0
4577,4,0
4596,4,0
4597,4,0
4598,4,0
4599,4,0
4600,4,0
4601,4,0
4602,4,0
4603,4,0
4604,4,0
4605,4,0
4606,4,0
4607,4,0
4608,4,0
4609,4,0
4610,4,0
4611,4,0
4612,4,0
4613,4,0
4614,0,0
4615,4,0
4616,0,0
4617,0,0
4618,4,0
4619,4,0
4620,4,0
4621,4,0
4622,0,0
4623,0,0
4624,4,0
4625,0,0
4626,0,0
4627,0,0
4628,0,0
4629,0,0
4630,0,0
4631,0,0
4632,0,0
4633,0,0
4634,0,0
4635,0,0
4636,5,0
4637,4,0
4638,0,0
4639,4,2630
4640,4,2630
4642,0,0
4644,4,0
4646,0,0
4648,4,0
4649,0,0
4650,4,0
4651,4,0
4652,4,0
4657,4,0
4658,0,2630
4659,4,0
4660,4,0
4661,0,0
4662,4,0
4663,4,0
4664,0,0
4665,4,0
4666,0,0
4667,0,0
4668,0,0
4669,4,0
4670,0,0
4671,0,2630
4672,0,0
4673,0,0
4674,0,0
4675,0,0
4676,0,0
4677,0,0
4678,0,0
4679,0,0
4680,0,0
4681,4,81960960
4682,4,1134590
4683,0,0
4684,0,0
4685,0,0
4686,0,0
4690,0,0
4691,0,0
4692,0,0
4693,0,0
4694,0,0
4695,4,0
4696,4,0
4699,0,0
4700,4,0
4701,4,0
4702,4,0
4703,0,0
4704,0,0
4705,4,0
4706,0,0
4707,0,0
4708,0,0
4709,0,0
4710,0,0
4711,4,0
4712,4,0
4713,4,0
4714,4,0
4717,0,0
4718,0,0
4719,0,0
4723,0,514
4724,4,83099646
4725,4,2052
4726,0,0
4727,4,83099646
4728,4,0
4729,4,0
4730,0,0
4732,0,0
4733,0,0
4734,0,0
4735,0,0
4736,0,0
4737,0,0
4738,0,0
4739,4,0
4740,4,15986686
4741,0,0
4742,0,0
4743,0,0
4744,0,0
4745,0,0
4746,0,0
4747,4,0
4748,4,0
4749,4,0
4750,0,0
4751,0,0
4752,0,0
4753,0,0
4754,0,0
4755,0,0
4756,0,0
4757,0,0
4758,0,0
4759,0,0
4760,0,0
4761,0,0
4762,0,0
4763,0,0
4764,0,0
4765,0,0
4766,4,81960960
4767,4,81977344
4768,4,81977344
4769,4,81977344
4770,4,83099646
4771,4,83099646
4774,0,0
4775,4,0
4776,0,578
4777,0,2630
4778,0,0
4779,0,0
4780,0,0
4781,0,0
4782,0,0
4783,0,0
4784,0,0
4785,4,0
4786,0,0
4787,0,0
4788,0,0
4789,0,0
4790,0,0
4791,0,0
4792,0,0
4793,0,0
4794,0,0
4795,4,0
4796,0,0
4797,0,0
4798,0,0
4799,4,0
4800,4,0
4801,4,0
4802,4,0
4804,0,0
4813,0,0
4814,0,0
4815,0,0
4816,0,0
4817,0,0
4818,0,0
4819,0,0
4820,0,0
4821,0,0
4822,0,0
4823,4,0
4824,0,0
4825,4,0
4826,0,0
4827,0,0
4828,4,0
4829,0,0
4830,0,0
4831,0,0
4832,0,0
4833,0,0
4834,0,0
4835,0,0
4836,0,0
4837,0,0
4838,0,0
4839,4,81977344
4840,0,0
4841,0,0
4842,0,0
4843,0,0
4844,0,0
4845,0,0
4846,0,0
4847,0,0
4848,0,0
4849,0,0
4850,0,0
4851,0,0
4852,0,0
4853,0,0
4854,0,0
4855,0,0
4856,0,0
4857,0,0
4858,0,0
4859,0,0
4860,0,0
4861,0,0
4862,0,0
4863,4,0
4864,0,0
4865,0,0
4866,0,0
4867,0,0
4868,0,0
4869,0,0
4870,0,0
4871,0,0
4872,0,0
4873,0,0
4874,0,0
4875,0,0
4876,0,0
4877,4,15986686
4878,4,0
4879,0,0
4929,0,0
4935,4,0
4936,0,0
4937,0,0
4938,0,0
4939,0,0
4940,0,0
4941,0,0
4942,0,0
4943,0,0
4944,0,0
4963,4,0
4988,1,0
5019,1,0
5027,4,0
